energy_ev,total_up,As_p_up,As_d_up,Cd_p_up,Cd_d_up,Te_p_up,Te_d_up
-5.60980490,0.57134443,0.01064217,0.00000000,0.19003875,0.06073264,0.33856518,0.00000000
-5.60380190,0.54952660,0.01263432,0.00000000,0.18291031,0.06104830,0.31797773,0.00000000
-5.59779890,0.53111436,0.01504516,0.00000000,0.17739303,0.06156917,0.29936636,0.00000000
-5.59179590,0.51630791,0.01792475,0.00000000,0.17360476,0.06229483,0.28284594,0.00000000
-5.58579290,0.50524753,0.02132345,0.00000000,0.17164257,0.06322315,0.26848547,0.00000000
-5.57978989,0.49802092,0.02529025,0.00000000,0.17158402,0.06435129,0.25631401,0.00000000
-5.57378689,0.49467020,0.02987108,0.00000000,0.17348828,0.06567634,0.24632692,0.00000000
-5.56778389,0.49519814,0.03510669,0.00000000,0.17739659,0.06719591,0.23849199,0.00000000
-5.56178089,0.49957278,0.04103053,0.00000000,0.18333207,0.06890836,0.23275503,0.00000000
-5.55577789,0.50773030,0.04766636,0.00000000,0.19129874,0.07081271,0.22904463,0.00000000
-5.54977489,0.51957574,0.05502593,0.00000000,0.20127968,0.07290835,0.22727586,0.00000000
-5.54377189,0.53498181,0.06310669,0.00000000,0.21323465,0.07519429,0.22735276,0.00000000
-5.53776888,0.55378599,0.07188972,0.00000000,0.22709705,0.07766830,0.22916972,0.00000000
-5.53176588,0.57578630,0.08133790,0.00000000,0.24277076,0.08032584,0.23261179,0.00000000
-5.52576288,0.60073657,0.09139465,0.00000000,0.26012702,0.08315890,0.23755416,0.00000000
-5.51975988,0.62834178,0.10198316,0.00000000,0.27900176,0.08615482,0.24386118,0.00000000
-5.51375688,0.65825437,0.11300632,0.00000000,0.29919377,0.08929535,0.25138511,0.00000000
-5.50775388,0.69007226,0.12434751,0.00000000,0.32046406,0.09255581,0.25996504,0.00000000
-5.50175088,0.72333930,0.13587211,0.00000000,0.34253669,0.09590470,0.26942635,0.00000000
-5.49574787,0.75754879,0.14743005,0.00000000,0.36510142,0.09930361,0.27958095,0.00000000
-5.48974487,0.79215028,0.15885903,0.00000000,0.38781811,0.10270771,0.29022861,0.00000000
-5.48374187,0.82656004,0.16998869,0.00000000,0.41032323,0.10606662,0.30115941,0.00000000
-5.47773887,0.86017494,0.18064532,0.00000000,0.43223805,0.10932586,0.31215756,0.00000000
-5.47173587,0.89238931,0.19065721,0.00000000,0.45317850,0.11242863,0.32300640,0.00000000
-5.46573287,0.92261436,0.19986016,0.00000000,0.47276634,0.11531805,0.33349434,0.00000000
-5.45972986,0.95029911,0.20810319,0.00000000,0.49064111,0.11793958,0.34342177,0.00000000
-5.45372686,0.97495181,0.21525402,0.00000000,0.50647234,0.12024363,0.35260825,0.00000000
-5.44772386,0.99616082,0.22120410,0.00000000,0.51997155,0.12218809,0.36089982,0.00000000
-5.44172086,1.01361361,0.22587296,0.00000000,0.53090318,0.12374072,0.36817581,0.00000000
-5.43571786,1.02711263,0.22921161,0.00000000,0.53909417,0.12488121,0.37435481,0.00000000
-5.42971486,1.03658724,0.23120488,0.00000000,0.54444133,0.12560278,0.37939930,0.00000000
-5.42371186,1.04210044,0.23187239,0.00000000,0.54691629,0.12591316,0.38331854,0.00000000
-5.41770885,1.04385003,0.23126827,0.00000000,0.54656751,0.12583496,0.38616948,0.00000000
-5.41170585,1.04216366,0.22947945,0.00000000,0.54351931,0.12540527,0.38805544,0.00000000
-5.40570285,1.03748773,0.22662259,0.00000000,0.53796778,0.12467453,0.38912243,0.00000000
-5.39969985,1.03037060,0.22283990,0.00000000,0.53017372,0.12370469,0.38955334,0.00000000
-5.39369685,1.02144047,0.21829382,0.00000000,0.52045293,0.12256675,0.38955999,0.00000000
-5.38769385,1.01137910,0.21316098,0.00000000,0.50916429,0.12133773,0.38937346,0.00000000
-5.38169085,1.00089237,0.20762559,0.00000000,0.49669608,0.12009730,0.38923310,0.00000000
-5.37568784,0.99067928,0.20187262,0.00000000,0.48345131,0.11892414,0.38937473,0.00000000
-5.36968484,0.98140059,0.19608110,0.00000000,0.46983275,0.11789224,0.39001867,0.00000000
-5.36368184,0.97364900,0.19041770,0.00000000,0.45622818,0.11706742,0.39135811,0.00000000
-5.35767884,0.96792210,0.18503116,0.00000000,0.44299681,0.11650410,0.39354849,0.00000000
-5.35167584,0.96459953,0.18004748,0.00000000,0.43045729,0.11624257,0.39669849,0.00000000
-5.34567284,0.96392567,0.17556635,0.00000000,0.41887794,0.11630698,0.40086310,0.00000000
-5.33966983,0.96599849,0.17165879,0.00000000,0.40846951,0.11670393,0.40603909,0.00000000
-5.33366683,0.97076543,0.16836612,0.00000000,0.39938080,0.11742201,0.41216333,0.00000000
-5.32766383,0.97802631,0.16570035,0.00000000,0.39169718,0.11843216,0.41911396,0.00000000
-5.32166083,0.98744324,0.16364581,0.00000000,0.38544206,0.11968883,0.42671437,0.00000000
-5.31565783,0.99855705,0.16216198,0.00000000,0.38058096,0.12113198,0.43473998,0.00000000
-5.30965483,1.01080942,0.16118734,0.00000000,0.37702794,0.12268971,0.44292729,0.00000000
-5.30365183,1.02356944,0.16064399,0.00000000,0.37465401,0.12428149,0.45098498,0.00000000
-5.29764882,1.03616356,0.16044289,0.00000000,0.37329687,0.12582175,0.45860631,0.00000000
-5.29164582,1.04790719,0.16048926,0.00000000,0.37277150,0.12722373,0.46548234,0.00000000
-5.28564282,1.05813646,0.16068812,0.00000000,0.37288104,0.12840330,0.47131530,0.00000000
-5.27963982,1.06623870,0.16094950,0.00000000,0.37342735,0.12928263,0.47583135,0.00000000
-5.27363682,1.07167998,0.16119317,0.00000000,0.37422078,0.12979359,0.47879228,0.00000000
-5.26763382,1.07402869,0.16135272,0.00000000,0.37508868,0.12988056,0.48000543,0.00000000
-5.26163082,1.07297380,0.16137868,0.00000000,0.37588240,0.12950268,0.47933144,0.00000000
-5.25562781,1.06833737,0.16124073,0.00000000,0.37648239,0.12863537,0.47668956,0.00000000
-5.24962481,1.06008056,0.16092884,0.00000000,0.37680148,0.12727110,0.47206026,0.00000000
-5.24362181,1.04830329,0.16045326,0.00000000,0.37678623,0.12541934,0.46548503,0.00000000
-5.23761881,1.03323750,0.15984362,0.00000000,0.37641640,0.12310581,0.45706359,0.00000000
-5.23161581,1.01523483,0.15914693,0.00000000,0.37570292,0.12037098,0.44694870,0.00000000
-5.22561281,0.99474924,0.15842485,0.00000000,0.37468443,0.11726806,0.43533884,0.00000000
-5.21960980,0.97231565,0.15775025,0.00000000,0.37342282,0.11386041,0.42246927,0.00000000
-5.21360680,0.94852590,0.15720331,0.00000000,0.37199807,0.11021868,0.40860189,0.00000000
-5.20760380,0.92400292,0.15686729,0.00000000,0.37050271,0.10641778,0.39401459,0.00000000
-5.20160080,0.89937472,0.15682421,0.00000000,0.36903632,0.10253378,0.37899033,0.00000000
-5.19559780,0.87524911,0.15715067,0.00000000,0.36770014,0.09864088,0.36380683,0.00000000
-5.18959480,0.85219033,0.15791392,0.00000000,0.36659226,0.09480872,0.34872691,0.00000000
-5.18359180,0.83069858,0.15916832,0.00000000,0.36580337,0.09109996,0.33399021,0.00000000
-5.17758879,0.81119309,0.16095245,0.00000000,0.36541327,0.08756826,0.31980637,0.00000000
-5.17158579,0.79399926,0.16328686,0.00000000,0.36548808,0.08425687,0.30634996,0.00000000
-5.16558279,0.77934026,0.16617254,0.00000000,0.36607831,0.08119762,0.29375717,0.00000000
-5.15957979,0.76733319,0.16959021,0.00000000,0.36721750,0.07841056,0.28212440,0.00000000
-5.15357679,0.75798955,0.17350038,0.00000000,0.36892159,0.07590396,0.27150857,0.00000000
-5.14757379,0.75121996,0.17784416,0.00000000,0.37118868,0.07367497,0.26192902,0.00000000
-5.14157079,0.74684257,0.18254484,0.00000000,0.37399930,0.07171056,0.25337086,0.00000000
-5.13556778,0.74459460,0.18751004,0.00000000,0.37731696,0.06998886,0.24578945,0.00000000
-5.12956478,0.74414656,0.19263446,0.00000000,0.38108895,0.06848076,0.23911582,0.00000000
-5.12356178,0.74511832,0.19780304,0.00000000,0.38524737,0.06715170,0.23326270,0.00000000
-5.11755878,0.74709637,0.20289445,0.00000000,0.38971035,0.06596359,0.22813087,0.00000000
-5.11155578,0.74965169,0.20778478,0.00000000,0.39438348,0.06487667,0.22361573,0.00000000
-5.10555278,0.75235751,0.21235127,0.00000000,0.39916151,0.06385143,0.21961366,0.00000000
-5.09954977,0.75480642,0.21647602,0.00000000,0.40393032,0.06285027,0.21602802,0.00000000
-5.09354677,0.75662615,0.22004948,0.00000000,0.40856922,0.06183911,0.21277478,0.00000000
-5.08754377,0.75749386,0.22297373,0.00000000,0.41295363,0.06078870,0.20978733,0.00000000
-5.08154077,0.75714826,0.22516529,0.00000000,0.41695812,0.05967570,0.20702066,0.00000000
-5.07553777,0.75539939,0.22655752,0.00000000,0.42045987,0.05848346,0.20445452,0.00000000
-5.06953477,0.75213587,0.22710254,0.00000000,0.42334238,0.05720250,0.20209583,0.00000000
-5.06353177,0.74732941,0.22677249,0.00000000,0.42549942,0.05583074,0.19997987,0.00000000
-5.05752876,0.74103642,0.22556024,0.00000000,0.42683906,0.05437341,0.19817060,0.00000000
-5.05152576,0.73339694,0.22347955,0.00000000,0.42728759,0.05284269,0.19675986,0.00000000
-5.04552276,0.72463059,0.22056448,0.00000000,0.42679320,0.05125711,0.19586547,0.00000000
-5.03951976,0.71503000,0.21686836,0.00000000,0.42532904,0.04964076,0.19562828,0.00000000
-5.03351676,0.70495153,0.21246217,0.00000000,0.42289567,0.04802229,0.19620819,0.00000000
-5.02751376,0.69480378,0.20743237,0.00000000,0.41952248,0.04643378,0.19777912,0.00000000
-5.02151076,0.68503392,0.20187834,0.00000000,0.41526804,0.04490950,0.20052311,0.00000000
-5.01550775,0.67611231,0.19590948,0.00000000,0.41021916,0.04348460,0.20462349,0.00000000
-5.00950475,0.66851569,0.18964199,0.00000000,0.40448871,0.04219380,0.21025742,0.00000000
-5.00350175,0.66270950,0.18319546,0.00000000,0.39821201,0.04107002,0.21758788,0.00000000
-4.99749875,0.65912961,0.17668936,0.00000000,0.39154210,0.04014316,0.22675535,0.00000000
-4.99149575,0.65816425,0.17023959,0.00000000,0.38464381,0.03943889,0.23786945,0.00000000
-4.98549275,0.66013661,0.16395507,0.00000000,0.37768706,0.03897755,0.25100081,0.00000000
-4.97948974,0.66528871,0.15793459,0.00000000,0.37083954,0.03877329,0.26617359,0.00000000
-4.97348674,0.67376729,0.15226397,0.00000000,0.36425920,0.03883328,0.28335886,0.00000000
-4.96748374,0.68561229,0.14701363,0.00000000,0.35808689,0.03915720,0.30246935,0.00000000
-4.96148074,0.70074851,0.14223673,0.00000000,0.35243957,0.03973697,0.32335583,0.00000000
-4.95547774,0.71898105,0.13796777,0.00000000,0.34740442,0.04055665,0.34580541,0.00000000
-4.94947474,0.73999487,0.13422197,0.00000000,0.34303425,0.04159267,0.36954216,0.00000000
-4.94347174,0.76335881,0.13099527,0.00000000,0.33934450,0.04281433,0.39423006,0.00000000
-4.93746873,0.78853419,0.12826499,0.00000000,0.33631195,0.04418447,0.41947850,0.00000000
-4.93146573,0.81488786,0.12599128,0.00000000,0.33387536,0.04566051,0.44485024,0.00000000
-4.92546273,0.84170954,0.12411909,0.00000000,0.33193802,0.04719559,0.46987168,0.00000000
-4.91945973,0.86823276,0.12258080,0.00000000,0.33037215,0.04873998,0.49404530,0.00000000
-4.91345673,0.89365893,0.12129928,0.00000000,0.32902491,0.05024260,0.51686357,0.00000000
-4.90745373,0.91718350,0.12019136,0.00000000,0.32772574,0.05165260,0.53782427,0.00000000
-4.90145073,0.93802327,0.11917147,0.00000000,0.32629482,0.05292106,0.55644613,0.00000000
-4.89544772,0.95544369,0.11815538,0.00000000,0.32455202,0.05400257,0.57228463,0.00000000
-4.88944472,0.96878506,0.11706386,0.00000000,0.32232606,0.05485673,0.58494683,0.00000000
-4.88344172,0.97748638,0.11582613,0.00000000,0.31946334,0.05544960,0.59410496,0.00000000
-4.87743872,0.98110589,0.11438292,0.00000000,0.31583613,0.05575477,0.59950781,0.00000000
-4.87143572,0.97933740,0.11268900,0.00000000,0.31134950,0.05575431,0.60098962,0.00000000
-4.86543272,0.97202150,0.11071516,0.00000000,0.30594692,0.05543935,0.59847596,0.00000000
-4.85942971,0.95915144,0.10844952,0.00000000,0.29961405,0.05481036,0.59198630,0.00000000
-4.85342671,0.94087316,0.10589806,0.00000000,0.29238076,0.05387712,0.58163321,0.00000000
-4.84742371,0.91747978,0.10308445,0.00000000,0.28432110,0.05265828,0.56761822,0.00000000
-4.84142071,0.88940062,0.10004916,0.00000000,0.27555141,0.05118070,0.55022448,0.00000000
-4.83541771,0.85718547,0.09684791,0.00000000,0.26622660,0.04947847,0.52980677,0.00000000
-4.82941471,0.82148476,0.09354946,0.00000000,0.25653476,0.04759167,0.50677907,0.00000000
-4.82341171,0.78302669,0.09023301,0.00000000,0.24669045,0.04556498,0.48160057,0.00000000
-4.81740870,0.74259217,0.08698506,0.00000000,0.23692692,0.04344618,0.45476049,0.00000000
-4.81140570,0.70098882,0.08389614,0.00000000,0.22748750,0.04128450,0.42676261,0.00000000
-4.80540270,0.65902496,0.08105728,0.00000000,0.21861671,0.03912908,0.39810997,0.00000000
-4.79939970,0.61748476,0.07855654,0.00000000,0.21055126,0.03702738,0.36929052,0.00000000
-4.79339670,0.57710537,0.07647560,0.00000000,0.20351132,0.03502380,0.34076412,0.00000000
-4.78739370,0.53855668,0.07488657,0.00000000,0.19769250,0.03315835,0.31295135,0.00000000
-4.78139070,0.50242464,0.07384918,0.00000000,0.19325853,0.03146561,0.28622456,0.00000000
-4.77538769,0.46919823,0.07340828,0.00000000,0.19033523,0.02997385,0.26090117,0.00000000
-4.76938469,0.43926045,0.07359193,0.00000000,0.18900568,0.02870439,0.23723944,0.00000000
-4.76338169,0.41288355,0.07441001,0.00000000,0.18930687,0.02767127,0.21543669,0.00000000
-4.75737869,0.39022815,0.07585338,0.00000000,0.19122790,0.02688111,0.19562973,0.00000000
-4.75137569,0.37134622,0.07789377,0.00000000,0.19470988,0.02633326,0.17789734,0.00000000
-4.74537269,0.35618762,0.08048421,0.00000000,0.19964734,0.02602014,0.16226461,0.00000000
-4.73936968,0.34460960,0.08356019,0.00000000,0.20589132,0.02592783,0.14870870,0.00000000
-4.73336668,0.33638900,0.08704135,0.00000000,0.21325396,0.02603684,0.13716576,0.00000000
-4.72736368,0.33123647,0.09083381,0.00000000,0.22151453,0.02632305,0.12753862,0.00000000
-4.72136068,0.32881227,0.09483300,0.00000000,0.23042659,0.02675871,0.11970501,0.00000000
-4.71535768,0.32874304,0.09892689,0.00000000,0.23972630,0.02731367,0.11352585,0.00000000
-4.70935468,0.33063903,0.10299962,0.00000000,0.24914140,0.02795650,0.10885351,0.00000000
-4.70335168,0.33411122,0.10693530,0.00000000,0.25840075,0.02865575,0.10553956,0.00000000
-4.69734867,0.33878785,0.11062197,0.00000000,0.26724400,0.02938114,0.10344204,0.00000000
-4.69134567,0.34432982,0.11395548,0.00000000,0.27543114,0.03010469,0.10243193,0.00000000
-4.68534267,0.35044459,0.11684328,0.00000000,0.28275156,0.03080171,0.10239860,0.00000000
-4.67933967,0.35689811,0.11920783,0.00000000,0.28903232,0.03145176,0.10325438,0.00000000
-4.67333667,0.36352443,0.12098964,0.00000000,0.29414526,0.03203934,0.10493790,0.00000000
-4.66733367,0.37023276,0.12214978,0.00000000,0.29801275,0.03255441,0.10741629,0.00000000
-4.66133067,0.37701166,0.12267172,0.00000000,0.30061190,0.03299277,0.11068615,0.00000000
-4.65532766,0.38393035,0.12256248,0.00000000,0.30197690,0.03335612,0.11477339,0.00000000
-4.64932466,0.39113700,0.12185310,0.00000000,0.30219957,0.03365194,0.11973179,0.00000000
-4.64332166,0.39885400,0.12059824,0.00000000,0.30142800,0.03389318,0.12564048,0.00000000
-4.63731866,0.40737053,0.11887513,0.00000000,0.29986344,0.03409772,0.13260034,0.00000000
-4.63131566,0.41703239,0.11678178,0.00000000,0.29775542,0.03428759,0.14072942,0.00000000
-4.62531266,0.42822966,0.11443460,0.00000000,0.29539536,0.03448816,0.15015753,0.00000000
-4.61930965,0.44138236,0.11196542,0.00000000,0.29310900,0.03472711,0.16102011,0.00000000
-4.61330665,0.45692474,0.10951814,0.00000000,0.29124773,0.03503336,0.17345162,0.00000000
-4.60730365,0.47528857,0.10724505,0.00000000,0.29017931,0.03543600,0.18757852,0.00000000
-4.60130065,0.49688604,0.10530295,0.00000000,0.29027816,0.03596316,0.20351222,0.00000000
-4.59529765,0.52209278,0.10384917,0.00000000,0.29191555,0.03664100,0.22134206,0.00000000
-4.58929465,0.55123164,0.10303769,0.00000000,0.29545001,0.03749272,0.24112868,0.00000000
-4.58329165,0.58455758,0.10301535,0.00000000,0.30121808,0.03853778,0.26289792,0.00000000
-4.57728864,0.62224438,0.10391821,0.00000000,0.30952579,0.03979114,0.28663556,0.00000000
-4.57128564,0.66437337,0.10586838,0.00000000,0.32064078,0.04126280,0.31228308,0.00000000
-4.56528264,0.71092480,0.10897093,0.00000000,0.33478539,0.04295740,0.33973459,0.00000000
-4.55927964,0.76177186,0.11331139,0.00000000,0.35213060,0.04487402,0.36883518,0.00000000
-4.55327664,0.81667779,0.11895352,0.00000000,0.37279102,0.04700622,0.39938075,0.00000000
-4.54727364,0.87529600,0.12593746,0.00000000,0.39682076,0.04934210,0.43111941,0.00000000
-4.54127064,0.93717335,0.13427838,0.00000000,0.42421036,0.05186462,0.46375442,0.00000000
-4.53526763,1.00175633,0.14396540,0.00000000,0.45488455,0.05455196,0.49694876,0.00000000
-4.52926463,1.06840011,0.15496101,0.00000000,0.48870103,0.05737802,0.53033108,0.00000000
-4.52326163,1.13638012,0.16720084,0.00000000,0.52545008,0.06031291,0.56350295,0.00000000
-4.51725863,1.20490577,0.18059379,0.00000000,0.56485522,0.06332363,0.59604718,0.00000000
-4.51125563,1.27313597,0.19502263,0.00000000,0.60657479,0.06637459,0.62753696,0.00000000
-4.50525263,1.34019600,0.21034501,0.00000000,0.65020452,0.06942829,0.65754550,0.00000000
-4.49924962,1.40519512,0.22639486,0.00000000,0.69528139,0.07244593,0.68565585,0.00000000
-4.49324662,1.46724468,0.24298430,0.00000000,0.74128848,0.07538799,0.71147051,0.00000000
-4.48724362,1.52547587,0.25990601,0.00000000,0.78766127,0.07821485,0.73462067,0.00000000
-4.48124062,1.57905712,0.27693609,0.00000000,0.83379521,0.08088730,0.75477455,0.00000000
-4.47523762,1.62721026,0.29383740,0.00000000,0.87905464,0.08336716,0.77164468,0.00000000
-4.46923462,1.66922545,0.31036342,0.00000000,0.92278314,0.08561773,0.78499394,0.00000000
-4.46323162,1.70447442,0.32626256,0.00000000,0.96431511,0.08760436,0.79464012,0.00000000
-4.45722861,1.73242170,0.34128280,0.00000000,1.00298852,0.08929491,0.80045884,0.00000000
-4.45122561,1.75263393,0.35517678,0.00000000,1.03815852,0.09066032,0.80238501,0.00000000
-4.44522261,1.76478686,0.36770700,0.00000000,1.06921170,0.09167501,0.80041269,0.00000000
-4.43921961,1.76867023,0.37865121,0.00000000,1.09558057,0.09231742,0.79459338,0.00000000
-4.43321661,1.76419035,0.38780765,0.00000000,1.11675783,0.09257045,0.78503321,0.00000000
-4.42721361,1.75137059,0.39500016,0.00000000,1.13230991,0.09242184,0.77188880,0.00000000
-4.42121061,1.73034964,0.40008283,0.00000000,1.14188930,0.09186457,0.75536230,0.00000000
-4.41520760,1.70137789,0.40294407,0.00000000,1.14524513,0.09089718,0.73569575,0.00000000
-4.40920460,1.66481182,0.40350996,0.00000000,1.14223154,0.08952390,0.71316491,0.00000000
-4.40320160,1.62110659,0.40174668,0.00000000,1.13281340,0.08775482,0.68807286,0.00000000
-4.39719860,1.57080709,0.39766184,0.00000000,1.11706900,0.08560585,0.66074355,0.00000000
-4.39119560,1.51453736,0.39130474,0.00000000,1.09518960,0.08309856,0.63151538,0.00000000
-4.38519260,1.45298884,0.38276542,0.00000000,1.06747557,0.08025986,0.60073508,0.00000000
-4.37918959,1.38690745,0.37217257,0.00000000,1.03432939,0.07712161,0.56875190,0.00000000
-4.37318659,1.31707983,0.35969019,0.00000000,0.99624553,0.07371996,0.53591219,0.00000000
-4.36718359,1.24431899,0.34551340,0.00000000,0.95379768,0.07009472,0.50255448,0.00000000
-4.36118059,1.16944969,0.32986323,0.00000000,0.90762367,0.06628847,0.46900509,0.00000000
-4.35517759,1.09329391,0.31298077,0.00000000,0.85840880,0.06234570,0.43557425,0.00000000
-4.34917459,1.01665669,0.29512094,0.00000000,0.80686814,0.05831185,0.40255278,0.00000000
-4.34317159,0.94031283,0.27654592,0.00000000,0.75372852,0.05423237,0.37020941,0.00000000
-4.33716858,0.86499471,0.25751873,0.00000000,0.69971086,0.05015172,0.33878859,0.00000000
-4.33116558,0.79138161,0.23829697,0.00000000,0.64551356,0.04611253,0.30850905,0.00000000
-4.32516258,0.72009084,0.21912720,0.00000000,0.59179751,0.04215479,0.27956286,0.00000000
-4.31915958,0.65167098,0.20023991,0.00000000,0.53917322,0.03831514,0.25211520,0.00000000
-4.31315658,0.58659724,0.18184538,0.00000000,0.48819041,0.03462636,0.22630472,0.00000000
-4.30715358,0.52526923,0.16413047,0.00000000,0.43933040,0.03111696,0.20224454,0.00000000
