energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Li_s_up,Li_s_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-3.37668834,1.24932784,-2.08885266,0.25220802,-0.51633182,0.38249725,-0.44238375,0.01624910,-0.11581965,0.00039102,-0.00033940,0.23700025,-0.53454791,0.00189286,-0.02075135,0.66150021,-1.09198285
-3.37068534,1.25910625,-2.07625414,0.25312517,-0.51454512,0.38673932,-0.43804342,0.01724228,-0.11237842,0.00041647,-0.00033586,0.23400038,-0.53290825,0.00178747,-0.01969190,0.67027337,-1.08584220
-3.36468234,1.26801565,-2.05435676,0.25389197,-0.51006315,0.39098210,-0.43182815,0.01845315,-0.10844107,0.00044416,-0.00033090,0.23019317,-0.52899787,0.00169758,-0.01856159,0.67864429,-1.07475392
-3.35867934,1.27571257,-2.02374391,0.25442506,-0.50301043,0.39511846,-0.42388598,0.01986918,-0.10407110,0.00047392,-0.00032462,0.22552182,-0.52292467,0.00162083,-0.01738019,0.68644477,-1.05904477
-3.35267634,1.28196802,-1.98517065,0.25466727,-0.49356473,0.39907524,-0.41439720,0.02147520,-0.09933610,0.00050554,-0.00031715,0.21996020,-0.51484094,0.00155529,-0.01616729,0.69356237,-1.03913360
-3.34667334,1.28667005,-1.93954691,0.25458821,-0.48195238,0.40281382,-0.40357029,0.02325349,-0.09430611,0.00053877,-0.00030862,0.21351375,-0.50494014,0.00149954,-0.01494181,0.69994128,-1.01552207
-3.34067034,1.28982069,-1.88791639,0.25418360,-0.46844222,0.40632901,-0.39163728,0.02518409,-0.08905189,0.00057333,-0.00029919,0.20621910,-0.49345254,0.00145264,-0.01372154,0.70558046,-0.98878290
-3.33466733,1.29152815,-1.83143140,0.25347370,-0.45333820,0.40964650,-0.37884832,0.02724498,-0.08364344,0.00060894,-0.00028902,0.19814230,-0.48063963,0.00141416,-0.01252278,0.71052956,-0.95954600
-3.32866433,1.29199478,-1.77132431,0.25250072,-0.43697096,0.41281915,-0.36546589,0.02941252,-0.07814856,0.00064526,-0.00027830,0.18937588,-0.46678750,0.00138419,-0.01136008,0.71488281,-0.92848276
-3.32266133,1.29150181,-1.70887627,0.25132570,-0.41968858,0.41592237,-0.35175853,0.03166184,-0.07263173,0.00068196,-0.00026721,0.18003491,-0.45219911,0.00136332,-0.01024602,0.71877150,-0.89628880
-3.31665833,1.29039200,-1.64538396,0.25002479,-0.40184696,0.41904892,-0.33799435,0.03396736,-0.06715305,0.00071868,-0.00025594,0.17025233,-0.43718595,0.00135261,-0.00919108,0.72235548,-0.86366593
-3.31065533,1.28905102,-1.58212551,0.24868529,-0.38379998,0.42230346,-0.32443453,0.03630333,-0.06176748,0.00075506,-0.00024468,0.16017378,-0.42205901,0.00135364,-0.00820369,0.72581421,-0.83130361
-3.30465233,1.28788884,-1.52032662,0.24740168,-0.36589001,0.42579711,-0.31132688,0.03864446,-0.05652428,0.00079075,-0.00023361,0.14995217,-0.40711966,0.00136842,-0.00729021,0.72933788,-0.79986061
-3.29864932,1.28732182,-1.46112791,0.24627167,-0.34843886,0.42964243,-0.29889980,0.04096659,-0.05146660,0.00082541,-0.00022292,0.13974229,-0.39265042,0.00139944,-0.00645507,0.73311900,-0.76994763
-3.29264632,1.28775656,-1.40555487,0.24539260,-0.33173970,0.43394895,-0.28735676,0.04324737,-0.04663134,0.00085872,-0.00021276,0.12969566,-0.37890634,0.00144965,-0.00570098,0.73734492,-0.74211128
-3.28664332,1.28957585,-1.35449149,0.24485821,-0.31605010,0.43881937,-0.27687151,0.04546688,-0.04204911,0.00089041,-0.00020330,0.11995584,-0.36610703,0.00152241,-0.00502905,0.74219141,-0.71682024
-3.28064032,1.29312742,-1.30865847,0.24475588,-0.30158651,0.44434682,-0.26758427,0.04760835,-0.03774443,0.00092025,-0.00019468,0.11065432,-0.35442983,0.00162156,-0.00443912,0.74781766,-0.69445394
-3.27463732,1.29871559,-1.26859712,0.24516448,-0.28852024,0.45061292,-0.25959895,0.04965868,-0.03373595,0.00094808,-0.00018703,0.10190720,-0.34400440,0.00175138,-0.00392993,0.75436272,-0.67529449
-3.26863432,1.30659596,-1.23465951,0.24615268,-0.27697520,0.45768687,-0.25298162,0.05160897,-0.03003690,0.00097380,-0.00018044,0.09381258,-0.33490903,0.00191656,-0.00349938,0.76194329,-0.65952193
-3.26263132,1.31697300,-1.20700534,0.24777788,-0.26702733,0.46562547,-0.24776023,0.05345495,-0.02665557,0.00099741,-0.00017502,0.08644887,-0.32716871,0.00212225,-0.00314478,0.77065295,-0.64721322
-3.25662831,1.33000030,-1.18560575,0.25008560,-0.25870571,0.47447389,-0.24392573,0.05519723,-0.02359586,0.00101897,-0.00017084,0.07987382,-0.32075531,0.00237401,-0.00286306,0.78056263,-0.63834489
-3.25062531,1.34578316,-1.17025374,0.25310935,-0.25199527,0.48426716,-0.24143428,0.05684146,-0.02085787,0.00103866,-0.00016795,0.07412443,-0.31558968,0.00267778,-0.00265091,0.79172198,-0.63279934
-3.24462231,1.36438300,-1.16058106,0.25687081,-0.24684094,0.49503216,-0.24021082,0.05839831,-0.01843850,0.00105674,-0.00016640,0.06921745,-0.31154569,0.00303986,-0.00250498,0.80416163,-0.63037445
-3.23861931,1.38582311,-1.15608041,0.26138036,-0.24315293,0.50678992,-0.24015354,0.05988324,-0.01633211,0.00107357,-0.00016622,0.06515052,-0.30845611,0.00346681,-0.00242196,0.81789593,-0.63079607
-3.23261631,1.41009529,-1.15613226,0.26663774,-0.24081297,0.51955803,-0.24113914,0.06131620,-0.01453104,0.00108958,-0.00016742,0.06190384,-0.30612001,0.00396539,-0.00239866,0.83292600,-0.63373281
-3.22661331,1.43716673,-1.16003488,0.27263287,-0.23968112,0.53335306,-0.24302879,0.06272104,-0.01302622,0.00110531,-0.00017003,0.05944215,-0.30431130,0.00454241,-0.00243207,0.84924281,-0.63881248
-3.22061031,1.46698674,-1.16703616,0.27934673,-0.23960288,0.54819258,-0.24567414,0.06412482,-0.01180758,0.00112132,-0.00017406,0.05771706,-0.30278826,0.00520463,-0.00251930,0.86683001,-0.64563930
-3.21460730,1.49949288,-1.17636580,0.28675219,-0.24041621,0.56409689,-0.24892358,0.06555689,-0.01086455,0.00113826,-0.00017950,0.05666944,-0.30130338,0.00595848,-0.00265763,0.88566648,-0.65381120
-3.20860430,1.53461607,-1.18726627,0.29481476,-0.24195818,0.58109011,-0.25262797,0.06704791,-0.01018632,0.00115678,-0.00018638,0.05623195,-0.29961320,0.00680993,-0.00284439,0.90572824,-0.66293620
-3.20260130,1.57228447,-1.19902131,0.30349331,-0.24407096,0.59920065,-0.25664592,0.06862869,-0.00976210,0.00117753,-0.00019469,0.05633154,-0.29748783,0.00776417,-0.00307689,0.92698982,-0.67264732
-3.19659830,1.61242585,-1.21098042,0.31274059,-0.24660692,0.61846089,-0.26084823,0.07032887,-0.00958132,0.00120115,-0.00020445,0.05689179,-0.29471948,0.00882535,-0.00335233,0.94942473,-0.68261519
-3.19059530,1.65496841,-1.22257858,0.32250369,-0.24943260,0.63890616,-0.26512134,0.07217571,-0.00963360,0.00122822,-0.00021566,0.05783513,-0.29112987,0.00999626,-0.00366771,0.97300538,-0.69255783
-3.18459230,1.69984003,-1.23335037,0.33272436,-0.25243154,0.66057297,-0.26936963,0.07419268,-0.00990877,0.00125924,-0.00022834,0.05908484,-0.28657618,0.01127801,-0.00401969,0.99770210,-0.70224737
-3.17858929,1.74696603,-1.24293800,0.34333923,-0.25550581,0.68349652,-0.27351658,0.07639819,-0.01039679,0.00129459,-0.00024248,0.06056679,-0.28095527,0.01266970,-0.00440451,1.02348157,-0.71151329
-3.17258629,1.79626565,-1.25109332,0.35428003,-0.25857634,0.70770772,-0.27750475,0.07880434,-0.01108751,0.00133453,-0.00025809,0.06221090,-0.27420609,0.01416814,-0.00481790,1.05030467,-0.72024241
-3.16658329,1.84764751,-1.25767410,0.36547377,-0.26158220,0.73322982,-0.28129471,0.08141586,-0.01197049,0.00137914,-0.00027516,0.06395236,-0.26631028,0.01576751,-0.00525505,1.07812390,-0.72837567
-3.16058029,1.90100431,-1.26263506,0.37684292,-0.26447880,0.76007469,-0.28486302,0.08422923,-0.01303475,0.00142833,-0.00029367,0.06573250,-0.25729099,0.01745920,-0.00571054,1.10688054,-0.73590226
-3.15457729,1.95620735,-1.26601482,0.38830582,-0.26723547,0.78823922,-0.28819951,0.08723196,-0.01426847,0.00148183,-0.00031357,0.06749944,-0.24721006,0.01923160,-0.00617835,1.13650166,-0.74285145
-3.14857429,2.01310097,-1.26791961,0.39977710,-0.26983254,0.81770179,-0.29130413,0.09040231,-0.01565880,0.00153914,-0.00033481,0.06920842,-0.23616379,0.02107002,-0.00665193,1.16689738,-0.74928301
-3.14257129,2.07149764,-1.26850514,0.41116836,-0.27225808,0.84841919,-0.29418354,0.09370925,-0.01719159,0.00159957,-0.00035732,0.07082196,-0.22427764,0.02295674,-0.00712429,1.19795826,-0.75527671
-3.13656828,2.13117380,-1.26795806,0.42238913,-0.27450484,0.88032411,-0.29684779,0.09711280,-0.01885125,0.00166224,-0.00038098,0.07230973,-0.21170008,0.02487110,-0.00758809,1.22955328,-0.76092194
-3.13056528,2.19186700,-1.26647793,0.43334794,-0.27656737,0.91332335,-0.29930735,0.10056475,-0.02062070,0.00172608,-0.00040568,0.07364831,-0.19859591,0.02678977,-0.00803581,1.26152838,-0.76630792
-3.12456228,2.25327449,-1.26426132,0.44395380,-0.27843970,0.94729690,-0.30157060,0.10400981,-0.02248131,0.00178987,-0.00043127,0.07482074,-0.18513953,0.02868715,-0.00846002,1.29370569,-0.77151532
-3.11855928,2.31505340,-1.26148855,0.45411775,-0.28011369,0.98209803,-0.30364207,0.10738702,-0.02441306,0.00185228,-0.00045759,0.07581601,-0.17150833,0.03053580,-0.00885352,1.32588369,-0.77660984
-3.11255628,2.37682277,-1.25831414,0.46375472,-0.28157810,1.01755431,-0.30552153,0.11063158,-0.02639472,0.00191187,-0.00048445,0.07662841,-0.15787653,0.03230711,-0.00920965,1.35783804,-0.78163795
-3.10655328,2.43816713,-1.25486113,0.47278543,-0.28281858,1.05346957,-0.30720382,0.11367683,-0.02840419,0.00196719,-0.00051168,0.07725692,-0.14440974,0.03397196,-0.00952254,1.38932335,-0.78662521
-3.10055028,2.49864187,-1.25121953,0.48113839,-0.28381838,1.08962684,-0.30867958,0.11645653,-0.03041888,0.00201677,-0.00053909,0.07770451,-0.13126033,0.03550152,-0.00978735,1.42007560,-0.79157701
-3.09454727,2.55777977,-1.24744856,0.48875173,-0.28455980,1.12579196,-0.30993672,0.11890712,-0.03241623,0.00205921,-0.00056651,0.07797743,-0.11856380,0.03686804,-0.01000056,1.44981535,-0.79648163
-3.08854427,2.61509881,-1.24358235,0.49557502,-0.28502622,1.16171792,-0.31096238,0.12097005,-0.03437430,0.00209323,-0.00059380,0.07808462,-0.10643628,0.03804572,-0.01016017,1.47825140,-0.80131528
-3.08254127,2.67011065,-1.23963823,0.50157073,-0.28520450,1.19714960,-0.31174538,0.12259398,-0.03627230,0.00211768,-0.00062084,0.07803707,-0.09497288,0.03901149,-0.01026591,1.50508489,-0.80604859
-3.07653827,2.72232957,-1.23562685,0.50671527,-0.28508757,1.23182879,-0.31227871,0.12373674,-0.03809128,0.00213163,-0.00064756,0.07784725,-0.08424724,0.03974577,-0.01031940,1.53001373,-0.81065395
-3.07053527,2.77128147,-1.23156302,0.51099972,-0.28467695,1.26549928,-0.31256211,0.12436703,-0.03981471,0.00213435,-0.00067395,0.07752864,-0.07431181,0.04023316,-0.01032422,1.55273711,-0.81511311
-3.06453227,2.81651261,-1.22747635,0.51442988,-0.28398504,1.29791190,-0.31260414,0.12446571,-0.04142903,0.00212539,-0.00070003,0.07709522,-0.06519898,0.04046297,-0.01028601,1.57296011,-0.81942438
-3.05852926,2.85759775,-1.22342071,0.51702588,-0.28303685,1.32882922,-0.31242395,0.12402665,-0.04292415,0.00210459,-0.00072594,0.07656112,-0.05692281,0.04042959,-0.01021241,1.59039821,-0.82360872
-3.05252626,2.89414753,-1.21948168,0.51882109,-0.28187122,1.35802989,-0.31205227,0.12305706,-0.04429382,0.00207205,-0.00075186,0.07594020,-0.04948121,0.04013275,-0.01011301,1.60478170,-0.82771432
-3.04652326,2.92581475,-1.21578126,0.51986059,-0.28054112,1.38531240,-0.31153164,0.12157734,-0.04553589,0.00202815,-0.00077804,0.07524583,-0.04285843,0.03957757,-0.00999921,1.61585986,-0.83181919
-3.04052026,2.95229967,-1.21247957,0.52019905,-0.27911332,1.41049828,-0.31091589,0.11962043,-0.04665244,0.00197356,-0.00080482,0.07449054,-0.03702770,0.03877439,-0.00988401,1.62340502,-0.83603152
-3.03451726,2.97335391,-1.20977323,0.51989819,-0.27766700,1.43343445,-0.31026870,0.11723065,-0.04764978,0.00190918,-0.00083260,0.07368581,-0.03195385,0.03773848,-0.00978179,1.62721628,-0.84048775
-3.02851426,2.98878329,-1.20789052,0.51902400,-0.27629179,1.45399496,-0.30966156,0.11446212,-0.04853824,0.00183614,-0.00086184,0.07284190,-0.02759589,0.03648956,-0.00970797,1.62712307,-0.84534839
-3.02251126,2.99844933,-1.20708377,0.51764363,-0.27508499,1.47208184,-0.30917100,0.11137687,-0.04933191,0.00175571,-0.00089303,0.07196765,-0.02390931,0.03505116,-0.00967871,1.62298840,-0.85079189
-3.01650825,3.00226959,-1.20761926,0.51582236,-0.27414826,1.48762516,-0.30887546,0.10804269,-0.05004820,0.00166934,-0.00092671,0.07107038,-0.02084819,0.03344989,-0.00971049,1.61471184,-0.85700687
-3.01050525,3.00021694,-1.20976556,0.51362063,-0.27358406,1.50058228,-0.30885190,0.10453072,-0.05070727,0.00157853,-0.00096342,0.07015581,-0.01836691,0.03171464,-0.00981974,1.60223215,-0.86418336
-3.00450225,2.99231766,-1.21378097,0.51109120,-0.27349177,1.51093642,-0.30917247,0.10091310,-0.05133148,0.00148483,-0.00100369,0.06922798,-0.01642165,0.02987568,-0.01002238,1.58552954,-0.87250342
-2.99849925,2.97864875,-1.21990100,0.50827687,-0.27396400,1.51869436,-0.30990126,0.09726059,-0.05194467,0.00138977,-0.00104799,0.06828932,-0.01497139,0.02796378,-0.01033343,1.56462745,-0.88213191
-2.99249625,2.95933424,-1.22832661,0.50520855,-0.27508308,1.52388364,-0.31109158,0.09364035,-0.05257151,0.00129482,-0.00109678,0.06734061,-0.01397876,0.02600941,-0.01076653,1.53959377,-0.89320794
-2.98649325,2.93454090,-1.23921405,0.50190395,-0.27691796,1.52654920,-0.31278382,0.09011389,-0.05323678,0.00120138,-0.00115040,0.06638115,-0.01341040,0.02404189,-0.01133354,1.51054142,-0.90583746
-2.98049025,2.90447335,-1.25266685,0.49836699,-0.27952177,1.52674963,-0.31500393,0.08673535,-0.05396473,0.00111069,-0.00120910,0.06540885,-0.01323724,0.02208870,-0.01204412,1.47762816,-0.92008755
-2.97448724,2.86936874,-1.26873055,0.49458783,-0.28292992,1.52455328,-0.31776285,0.08355016,-0.05477845,0.00102384,-0.00127299,0.06442042,-0.01343440,0.02017489,-0.01290535,1.44105572,-0.93598272
-2.96848424,2.82949136,-1.28739026,0.49054366,-0.28715913,1.52003431,-0.32105661,0.08059399,-0.05569930,0.00094174,-0.00134205,0.06341162,-0.01398097,0.01832258,-0.01392137,1.40106788,-0.95350326
-2.96248124,2.78512723,-1.30857119,0.48620022,-0.29220705,1.51326909,-0.32486735,0.07789214,-0.05674647,0.00086511,-0.00141610,0.06237746,-0.01485965,0.01655067,-0.01509312,1.35794791,-0.97258586
-2.95647824,2.73657901,-1.33214214,0.48151390,-0.29805273,1.50433300,-0.32916500,0.07545941,-0.05793652,0.00079446,-0.00149478,0.06131252,-0.01605623,0.01487456,-0.01641805,1.31201497,-0.99312631
-2.95047524,2.68416147,-1.35792135,0.47643444,-0.30465775,1.49329799,-0.33390958,0.07330022,-0.05928308,0.00073011,-0.00157756,0.06021123,-0.01755904,0.01330614,-0.01788998,1.26361987,-1.01498400
-2.94447224,2.62819779,-1.38568459,0.47090814,-0.31196784,1.48023104,-0.33905390,0.07140922,-0.06079652,0.00067219,-0.00166374,0.05906820,-0.01935834,0.01185383,-0.01949901,1.21314011,-1.03798806
-2.93846923,2.56901674,-1.41517471,0.46488130,-0.31991510,1.46519376,-0.34454662,0.06977215,-0.06248383,0.00062065,-0.00175245,0.05787847,-0.02144567,0.01052269,-0.02123149,1.16097430,-1.06194451
-2.93246623,2.50695106,-1.44611211,0.45830401,-0.32842036,1.44824307,-0.35033526,0.06836699,-0.06434836,0.00057528,-0.00184266,0.05663788,-0.02381326,0.00931474,-0.02307016,1.10753634,-1.08664412
-2.92646323,2.44233693,-1.47820553,0.45113379,-0.33739589,1.42943314,-0.35636925,0.06716533,-0.06638977,0.00053576,-0.00193320,0.05534329,-0.02645336,0.00822923,-0.02499431,1.05324921,-1.11187047
-2.92046023,2.37551458,-1.51116255,0.44333921,-0.34674802,1.40881844,-0.36260264,0.06613390,-0.06860390,0.00050161,-0.00202281,0.05399289,-0.02935777,0.00726302,-0.02698009,0.99853886,-1.13740781
-2.91445723,2.30682987,-1.54469931,0.43490315,-0.35637976,1.38645772,-0.36899646,0.06523616,-0.07098272,0.00047232,-0.00211010,0.05258637,-0.03251722,0.00641102,-0.02900090,0.94382807,-1.16304829
-2.90845423,2.23663649,-1.57854901,0.42582560,-0.36619321,1.36241863,-0.37552056,0.06443396,-0.07351431,0.00044728,-0.00219367,0.05112512,-0.03592098,0.00566654,-0.03102793,0.88953069,-1.18859830
-2.90245123,2.16529853,-1.61246894,0.41612578,-0.37609182,1.33678271,-0.38215492,0.06368906,-0.07618282,0.00042587,-0.00227208,0.04961235,-0.03955644,0.00502178,-0.03303072,0.83604614,-1.21388370
-2.89644822,2.09319298,-1.64624582,0.40584351,-0.38598224,1.30965030,-0.38889041,0.06296467,-0.07896855,0.00040746,-0.00234393,0.04805315,-0.04340881,0.00446814,-0.03497783,0.78375442,-1.23875376
-2.89044522,2.02071166,-1.67969954,0.39503976,-0.39577596,1.28114491,-0.39572891,0.06222676,-0.08184796,0.00039141,-0.00240785,0.04645448,-0.04746090,0.00399662,-0.03683760,0.73301161,-1.26308392
-2.88444222,1.94826207,-1.71268519,0.38379614,-0.40539066,1.25141669,-0.40268297,0.06144516,-0.08479389,0.00037714,-0.00246261,0.04482513,-0.05169297,0.00359812,-0.03857891,0.68414587,-1.28677727
-2.87843922,1.87626692,-1.74509369,0.37221349,-0.41475120,1.22064453,-0.40977499,0.06059450,-0.08777569,0.00036410,-0.00250708,0.04317552,-0.05608273,0.00326372,-0.04017195,0.63745398,-1.30976495
-2.87243622,1.80516177,-1.77685112,0.36040954,-0.42379050,1.18903657,-0.41703599,0.05965478,-0.09075955,0.00035182,-0.00254034,0.04151754,-0.06060540,0.00298487,-0.04158903,0.59319842,-1.33200558
-2.86643322,1.73539076,-1.80791710,0.34851557,-0.43245008,1.15682885,-0.42450415,0.05861180,-0.09370888,0.00033987,-0.00256163,0.03986424,-0.06523390,0.00275357,-0.04280534,0.55160485,-1.35348395
-2.86043022,1.66740038,-1.83828234,0.33667242,-0.44068056,1.12428208,-0.43222309,0.05745718,-0.09658481,0.00032792,-0.00257045,0.03822947,-0.06993916,0.00256249,-0.04379957,0.51286011,-1.37420910
-2.85442721,1.60163120,-1.86796559,0.32502577,-0.44844192,1.09167653,-0.44024002,0.05618820,-0.09934679,0.00031570,-0.00256652,0.03662748,-0.07469052,0.00240501,-0.04455459,0.47711064,-1.39421193
-2.84842421,1.53850826,-1.89701030,0.31372108,-0.45570369,1.05930538,-0.44860382,0.05480740,-0.10195328,0.00030303,-0.00254983,0.03507251,-0.07945625,0.00227528,-0.04505785,0.44446138,-1.41354249
-2.84242121,1.47843016,-1.92548079,0.30289831,-0.46244504,1.02746681,-0.45736310,0.05332198,-0.10436254,0.00028979,-0.00252061,0.03357825,-0.08420418,0.00216821,-0.04530179,0.41497507,-1.43226706
-2.83641821,1.42175785,-1.95345827,0.29268664,-0.46865472,0.99645534,-0.46656424,0.05174296,-0.10653357,0.00027594,-0.00247935,0.03215746,-0.08890234,0.00207943,-0.04528401,0.38867215,-1.45046489
-2.83041521,1.36880367,-1.98103647,0.28319964,-0.47433081,0.96655295,-0.47624948,0.05008435,-0.10842697,0.00026148,-0.00242676,0.03082140,-0.09351971,0.00200523,-0.04500734,0.36553113,-1.46822484
-2.82441221,1.31982136,-2.00831700,0.27453082,-0.47948039,0.93802070,-0.48645490,0.04836214,-0.11000596,0.00024648,-0.00236380,0.02957952,-0.09802700,0.00194249,-0.04447970,0.34548970,-1.48564160
-2.81840920,1.27499795,-2.03540413,0.26675013,-0.48411895,0.91109120,-0.49720854,0.04659339,-0.11123733,0.00023104,-0.00229158,0.02843901,-0.10239734,0.00188864,-0.04371386,0.32844644,-1.50281174
-2.81240620,1.23444809,-2.06239921,0.25990136,-0.48826951,0.88596275,-0.50852843,0.04479529,-0.11209234,0.00021530,-0.00221139,0.02740456,-0.10660700,0.00184154,-0.04272696,0.31426332,-1.51982921
-2.80640320,1.19821143,-2.08939434,0.25400068,-0.49196155,0.86279532,-0.52042059,0.04298431,-0.11254761,0.00019939,-0.00212462,0.02647814,-0.11063599,0.00179941,-0.04154005,0.30276905,-1.53678059
-2.80040020,1.16625328,-2.11646568,0.24903638,-0.49522960,0.84170882,-0.53287712,0.04117553,-0.11258585,0.00018349,-0.00203274,0.02565892,-0.11446855,0.00176079,-0.04017732,0.29376317,-1.55373991
-2.79439720,1.13846885,-2.14366607,0.24496994,-0.49811161,0.82278370,-0.54587424,0.03938204,-0.11219639,0.00016777,-0.00193728,0.02494331,-0.11809343,0.00172445,-0.03866543,0.28702092,-1.57076307
-2.78839420,1.11469081,-2.17101748,0.24173822,-0.50064704,0.80606375,-0.55937051,0.03761464,-0.11137569,0.00015238,-0.00183971,0.02432511,-0.12150407,0.00168934,-0.03703268,0.28229882,-1.58788226
-2.78239120,1.09469981,-2.19850334,0.23925680,-0.50287472,0.79156099,-0.57330517,0.03588153,-0.11012748,0.00013747,-0.00174150,0.02379572,-0.12469849,0.00165459,-0.03530814,0.27934087,-1.60510021
-2.77638819,1.07823744,-2.22606112,0.23742426,-0.50483066,0.77926203,-0.58759677,0.03418840,-0.10846278,0.00012318,-0.00164401,0.02334456,-0.12767901,0.00161941,-0.03352086,0.27788508,-1.62238486
-2.77038519,1.06502077,-2.25357558,0.23612723,-0.50654579,0.76913547,-0.60214219,0.03253845,-0.10639969,0.00010961,-0.00154849,0.02295946,-0.13045174,0.00158314,-0.03169907,0.27767033,-1.63966448
-2.76438219,1.05475758,-2.28087325,0.23524587,-0.50804372,0.76113966,-0.61681620,0.03093273,-0.10396297,0.00009687,-0.00145601,0.02262721,-0.13302583,0.00154522,-0.02986944,0.27844307,-1.65682376
-2.75837919,1.04716129,-2.30771830,0.23465962,-0.50933872,0.75523005,-0.63147158,0.02937050,-0.10118335,0.00008501,-0.00136752,0.02233408,-0.13541267,0.00150514,-0.02805643,0.27996391,-1.67370109
-2.75237619,1.04196455,-2.33381064,0.23425287,-0.51043403,0.75136555,-0.64594002,0.02784964,-0.09809673,0.00007408,-0.00128373,0.02206643,-0.13762477,0.00146254,-0.02628181,0.28201359,-1.69008733
-2.74637319,1.03893074,-2.35878625,0.23392031,-0.51132045,0.74951323,-0.66003379,0.02636715,-0.09474324,0.00006410,-0.00120520,0.02181122,-0.13967471,0.00141711,-0.02456420,0.28439825,-1.70572641
-2.74037019,1.03786250,-2.38222030,0.23357168,-0.51197552,0.74965089,-0.67354833,0.02491965,-0.09116608,0.00005507,-0.00113226,0.02155655,-0.14157398,0.00136868,-0.02291882,0.28695376,-1.72031787
-2.73436718,1.03860679,-2.40363307,0.23313583,-0.51236320,0.75176729,-0.68626559,0.02350379,-0.08741043,0.00004698,-0.00106506,0.02129215,-0.14333187,0.00131716,-0.02135740,0.28954894,-1.73352144
-2.72836418,1.04105627,-2.42249869,0.23256373,-0.51243418,0.75585973,-0.69795829,0.02211666,-0.08352222,0.00003980,-0.00100359,0.02100974,-0.14495445,0.00126261,-0.01988811,0.29208759,-1.74496364
-2.72236118,1.04514696,-2.43825665,0.23183060,-0.51212673,0.76192944,-0.70839486,0.02075611,-0.07954697,0.00003347,-0.00094764,0.02070330,-0.14644369,0.00120516,-0.01851577,0.29450929,-1.75424632
-2.71635818,1.05085251,-2.45032560,0.23093692,-0.51136826,0.76997470,-0.71734490,0.01942096,-0.07552868,0.00002795,-0.00089691,0.02036931,-0.14779681,0.00114510,-0.01724201,0.29678896,-1.76095683
-2.71035518,1.05817556,-2.45811917,0.22990838,-0.51007736,0.77998256,-0.72458514,0.01811116,-0.07150884,0.00002318,-0.00085093,0.02000682,-0.14900579,0.00108277,-0.01606568,0.29893539,-1.76467947
-2.70435218,1.06713708,-2.46106307,0.22879504,-0.50816633,0.79191967,-0.72990548,0.01682779,-0.06752554,0.00001908,-0.00080921,0.01961741,-0.15005731,0.00101864,-0.01498320,0.30098874,-1.76500786
-2.69834917,1.07776448,-2.45861287,0.22766949,-0.50554410,0.80572301,-0.73311505,0.01557302,-0.06361277,0.00001560,-0.00077114,0.01920513,-0.15093280,0.00095324,-0.01398905,0.30301731,-1.76155767
-2.69234617,1.09007966,-2.45027175,0.22662446,-0.50211943,0.82129135,-0.73404786,0.01434999,-0.05979990,0.00001266,-0.00073613,0.01877627,-0.15160889,0.00088715,-0.01307623,0.30511376,-1.75397920
-2.68634317,1.10408778,-2.43560735,0.22576994,-0.49780429,0.83847834,-0.73256803,0.01316262,-0.05611137,0.00001021,-0.00070357,0.01833912,-0.15205813,0.00082100,-0.01223677,0.30739101,-1.74196936
-2.68034017,1.11976794,-2.41426726,0.22522988,-0.49251715,0.85708777,-0.72857408,0.01201541,-0.05256650,0.00000817,-0.00067287,0.01790366,-0.15224993,0.00075544,-0.01146216,0.30997804,-1.72528244
-2.67433717,1.13706632,-2.38599219,0.22513884,-0.48618629,0.87687167,-0.72200246,0.01091319,-0.04917954,0.00000650,-0.00064349,0.01748123,-0.15215171,0.00069111,-0.01074381,0.31301574,-1.70373931
-2.66833417,1.15589242,-2.35062656,0.22563846,-0.47875283,0.89753172,-0.71282982,0.00986088,-0.04595993,0.00000515,-0.00061496,0.01708417,-0.15173027,0.00062866,-0.01007341,0.31665308,-1.67723473
-2.66233117,1.17611865,-2.30812604,0.22687410,-0.47017336,0.91872384,-0.70107420,0.00886330,-0.04291258,0.00000405,-0.00058687,0.01672544,-0.15095315,0.00056869,-0.00944327,0.32104344,-1.64574241
-2.65632816,1.19758330,-2.25856176,0.22899147,-0.46042227,0.94006622,-0.68679499,0.00792496,-0.04003837,0.00000319,-0.00055891,0.01641833,-0.14979014,0.00051178,-0.00884650,0.32634139,-1.60931779
-2.65032516,1.22009647,-2.20212111,0.23213345,-0.44949350,0.96115011,-0.67009166,0.00704998,-0.03733473,0.00000251,-0.00053085,0.01617609,-0.14821472,0.00045848,-0.00827728,0.33269967,-1.56809843
-2.64432216,1.24344859,-2.13910530,0.23643693,-0.43740176,0.98155307,-0.65110148,0.00624200,-0.03479621,0.00000199,-0.00050254,0.01601163,-0.14620537,0.00040929,-0.00773084,0.34026642,-1.52230209
-2.63831916,1.26742058,-2.06992380,0.24202969,-0.42418323,1.00085386,-0.62999618,0.00550415,-0.03241515,0.00000161,-0.00047393,0.01593727,-0.14374685,0.00036469,-0.00720358,0.34918243,-1.47222272
-2.63231616,1.29179482,-1.99508595,0.24902730,-0.40989565,1.01864809,-0.60697784,0.00483915,-0.03018230,0.00000135,-0.00044502,0.01596448,-0.14083112,0.00032517,-0.00669302,0.35957828,-1.41822447
