energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.93996998,1.14384596,-1.08353814,0.03600470,-0.02519152,0.06418357,-0.05407118,0.19320218,-0.22343146,0.14926819,-0.11645624,0.34675858,-0.34054172,0.13534275,-0.13281767,0.01573777,-0.01498449,0.58772440,-0.56909262
-5.93396698,1.11655617,-1.07122308,0.03346611,-0.02284133,0.06180223,-0.05294934,0.19764915,-0.23243008,0.14226548,-0.11117102,0.34114623,-0.33823205,0.12900591,-0.12863735,0.01565402,-0.01532297,0.57703606,-0.56557567
-5.92796398,1.08978665,-1.06060916,0.03092698,-0.02060084,0.05944662,-0.05198514,0.20245619,-0.24166445,0.13515973,-0.10611180,0.33544614,-0.33599181,0.12306895,-0.12520414,0.01559973,-0.01571622,0.56658520,-0.56266697
-5.92196098,1.06396100,-1.05184047,0.02841756,-0.01848476,0.05716397,-0.05118627,0.20762477,-0.25103900,0.12806547,-0.10133914,0.32973429,-0.33384063,0.11762354,-0.12256376,0.01557621,-0.01616593,0.55652477,-0.56041415
-5.91595798,1.03948518,-1.04505086,0.02596503,-0.01650393,0.05499751,-0.05055496,0.21315412,-0.26045777,0.12109187,-0.09690675,0.32408796,-0.33180677,0.11275211,-0.12074975,0.01558557,-0.01667494,0.54700553,-0.55887115
-5.90995498,1.01674886,-1.04037181,0.02359307,-0.01466555,0.05298552,-0.05008848,0.21904171,-0.26982789,0.11434131,-0.09286196,0.31858761,-0.32993021,0.10852727,-0.11978421,0.01563110,-0.01724716,0.53817886,-0.55810268
-5.90395198,0.99612746,-1.03793929,0.02132161,-0.01297344,0.05116058,-0.04977970,0.22528376,-0.27906290,0.10790828,-0.08924641,0.31331878,-0.32826504,0.10501158,-0.11967874,0.01571738,-0.01788751,0.53019953,-0.55818763
-5.89794897,0.97798427,-1.03789899,0.01916672,-0.01142845,0.04954909,-0.04961790,0.23187563,-0.28808598,0.10187875,-0.08609685,0.30837370,-0.32688107,0.10225748,-0.12043530,0.01585047,-0.01860166,0.52322808,-0.55922129
-5.89194597,0.96267228,-1.04040951,0.01714068,-0.01002885,0.04817105,-0.04958957,0.23881205,-0.29683265,0.09632987,-0.08344588,0.30385248,-0.32586452,0.10030746,-0.12204721,0.01603793,-0.01939565,0.51743241,-0.56131612
-5.88594297,0.95053499,-1.04564303,0.01525206,-0.00877079,0.04703996,-0.04967920,0.24608728,-0.30525313,0.09132998,-0.08132260,0.29986365,-0.32531759,0.09919429,-0.12450003,0.01628867,-0.02027551,0.51298847,-0.56460089
-5.87993997,0.94190610,-1.05378344,0.01350601,-0.00764875,0.04616300,-0.04987009,0.25369508,-0.31331401,0.08693880,-0.07975314,0.29652411,-0.32535694,0.09894132,-0.12777223,0.01661278,-0.02124667,0.51007978,-0.56921828
-5.87393697,0.93710747,-1.06502178,0.01190459,-0.00665597,0.04554138,-0.05014509,0.26162847,-0.32099924,0.08320782,-0.07876097,0.29395819,-0.32611110,0.09956275,-0.13183587,0.01702115,-0.02231346,0.50889559,-0.57532077
-5.86793397,0.93644543,-1.07954919,0.01044711,-0.00578486,0.04517072,-0.05048725,0.26987950,-0.32831032,0.08018070,-0.07836692,0.29229593,-0.32771676,0.10106381,-0.13665702,0.01752507,-0.02347849,0.50962781,-0.58306514
-5.86193097,0.94020518,-1.09754766,0.00913057,-0.00502738,0.04504168,-0.05088031,0.27843876,-0.33526568,0.07789364,-0.07858904,0.29167048,-0.33031419,0.10344092,-0.14219611,0.01813561,-0.02474208,0.51246651,-0.59260577
-5.85592796,0.94864353,-1.11917913,0.00795006,-0.00437533,0.04514055,-0.05130909,0.28729492,-0.34189928,0.07637571,-0.07944214,0.29221482,-0.33404184,0.10668171,-0.14840809,0.01886307,-0.02610177,0.51759434,-0.60408696
-5.84992496,0.96198002,-1.14457335,0.00689918,-0.00382063,0.04544989,-0.05175977,0.29643409,-0.34825843,0.07564900,-0.08093714,0.29405772,-0.33903048,0.11076488,-0.15524266,0.01971629,-0.02755190,0.52517987,-0.61763471
-5.84392196,0.98038682,-1.17381536,0.00597044,-0.00335553,0.04594924,-0.05221992,0.30583922,-0.35440083,0.07572865,-0.08308028,0.29731914,-0.34539698,0.11566007,-0.16264433,0.02070196,-0.02908326,0.53537014,-0.63334837
-5.83791896,1.00397783,-1.20693331,0.00515560,-0.00297277,0.04661578,-0.05267854,0.31548935,-0.36039119,0.07662263,-0.08587217,0.30210533,-0.35323806,0.12132757,-0.17055271,0.02182396,-0.03068297,0.54828284,-0.65129258
-5.83191596,1.03279755,-1.24388724,0.00444601,-0.00266569,0.04742488,-0.05312589,0.32535895,-0.36629731,0.07833142,-0.08930684,0.30850363,-0.36262445,0.12771810,-0.17890276,0.02308282,-0.03233448,0.56399831,-0.67148995
-5.82591296,1.06681018,-1.28455987,0.00383285,-0.00242827,0.04835074,-0.05355331,0.33541712,-0.37218604,0.08084746,-0.09337080,0.31657731,-0.37359553,0.13477257,-0.18762538,0.02447512,-0.03401772,0.58255178,-0.69391496
-5.81990995,1.10588967,-1.32874976,0.00330739,-0.00225515,0.04936684,-0.05395292,0.34562692,-0.37811917,0.08415457,-0.09804225,0.32636073,-0.38615494,0.14242200,-0.19664809,0.02599319,-0.03570948,0.60392633,-0.71848943
-5.81390695,1.14981146,-1.37616770,0.00286114,-0.00214165,0.05044642,-0.05431731,0.35594458,-0.38414960,0.08822726,-0.10329044,0.33785487,-0.40026735,0.15058758,-0.20589610,0.02762480,-0.03738392,0.62804684,-0.74507989
-5.80790395,1.19824630,-1.42643673,0.00248603,-0.00208364,0.05156279,-0.05463930,0.36631897,-0.39031795,0.09303013,-0.10907534,0.35102372,-0.41585665,0.15918106,-0.21529355,0.02935317,-0.03901325,0.65477545,-0.77349720
-5.80190095,1.25075710,-1.47909591,0.00217444,-0.00207754,0.05268964,-0.05491163,0.37669102,-0.39664986,0.09851730,-0.11534760,0.36579152,-0.43280565,0.16810537,-0.22476515,0.03115706,-0.04056851,0.68390877,-0.80349847
-5.79589795,1.30679905,-1.53360819,0.00191932,-0.00212021,0.05380134,-0.05512683,0.38699350,-0.40315409,0.10463209,-0.12204883,0.38204129,-0.45095759,0.17725570,-0.23423790,0.03301107,-0.04202050,0.71517722,-0.83479140
-5.78989495,1.36572366,-1.58937205,0.00171423,-0.00220881,0.05487306,-0.05527703,0.39715093,-0.40982164,0.11130693,-0.12911237,0.39961465,-0.47011922,0.18652101,-0.24364314,0.03488621,-0.04334068,0.74824669,-0.86704093
-5.78389195,1.42678686,-1.64573668,0.00155331,-0.00234075,0.05588102,-0.05535401,0.40708003,-0.41662597,0.11846363,-0.13646432,0.41831319,-0.49006568,0.19578589,-0.25291858,0.03675053,-0.04450218,0.78272284,-0.89987803
-5.77788894,1.48916148,-1.70202005,0.00143133,-0.00251351,0.05680261,-0.05534927,0.41669044,-0.42352422,0.12601401,-0.14402495,0.43790149,-0.51054677,0.20493304,-0.26201035,0.03857000,-0.04548063,0.81815785,-0.93291026
-5.77188594,1.55195388,-1.75752926,0.00134365,-0.00272459,0.05761657,-0.05525417,0.42588614,-0.43045947,0.13386102,-0.15171050,0.45811173,-0.53129457,0.21384597,-0.27087493,0.04030945,-0.04625511,0.85405989,-0.96573375
-5.76588294,1.61422460,-1.81158209,0.00128624,-0.00297136,0.05830315,-0.05506027,0.43456730,-0.43736398,0.14190028,-0.15943513,0.47864995,-0.55203196,0.22241220,-0.27948078,0.04193365,-0.04680881,0.88990490,-0.99794599
-5.75987994,1.67501250,-1.86352893,0.00125562,-0.00325099,0.05884432,-0.05475959,0.44263288,-0.44416295,0.15002204,-0.16711306,0.49920374,-0.57248178,0.23052670,-0.28780958,0.04340840,-0.04712963,0.92515053,-1.02915889
-5.75387694,1.73336174,-1.91277381,0.00124885,-0.00356040,0.05922398,-0.05434507,0.44998366,-0.45077891,0.15811363,-0.17466078,0.51945127,-0.59237604,0.23809539,-0.29585698,0.04470161,-0.04721061,0.95925182,-1.05901149
-5.74787394,1.78835057,-1.95879362,0.00126354,-0.00389614,0.05942822,-0.05381097,0.45652593,-0.45713616,0.16606216,-0.18199918,0.53907127,-0.61146485,0.24503878,-0.30363272,0.04578440,-0.04705016,0.99167809,-1.08718157
-5.74187094,1.83912108,-2.00115431,0.00129778,-0.00425442,0.05944555,-0.05315324,0.46217543,-0.46316509,0.17375755,-0.18905559,0.55775361,-0.62952462,0.25129535,-0.31116010,0.04663201,-0.04665206,1.02193035,-1.11339575
-5.73586793,1.88490849,-2.03952342,0.00135015,-0.00463105,0.05926722,-0.05236992,0.46686169,-0.46880606,0.18109565,-0.19576548,0.57521015,-0.64636493,0.25682462,-0.31847465,0.04722464,-0.04602535,1.04955861,-1.13743733
-5.72986493,1.92506874,-2.07367791,0.00141972,-0.00502152,0.05888745,-0.05146142,0.47053221,-0.47401252,0.18798145,-0.20207386,0.59118521,-0.66183390,0.26160976,-0.32562221,0.04754814,-0.04518400,1.07417828,-1.15915157
-5.72386193,1.95910308,-2.10350712,0.00150594,-0.00542098,0.05830369,-0.05043076,0.47315650,-0.47875317,0.19433200,-0.20793624,0.60546534,-0.67582159,0.26565943,-0.33265621,0.04759443,-0.04414643,1.09548489,-1.17844802
-5.71785893,1.98667836,-2.12901033,0.00160872,-0.00582437,0.05751682,-0.04928367,0.47472962,-0.48301293,0.20007923,-0.21331906,0.61788777,-0.68826133,0.26900887,-0.33963447,0.04736176,-0.04293489,1.11326637,-1.19529983
-5.71185593,2.00764180,-2.15028926,0.00172830,-0.00622648,0.05653129,-0.04802857,0.47527488,-0.48679273,0.20517214,-0.21819968,0.62834707,-0.69912883,0.27171993,-0.34661549,0.04685477,-0.04157478,1.12741216,-1.20973993
-5.70585293,2.02202929,-2.16753570,0.00186527,-0.00662211,0.05535521,-0.04667647,0.47484551,-0.49010789,0.20957858,-0.22256580,0.63679967,-0.70843916,0.27388017,-0.35365451,0.04608427,-0.04009388,1.13791863,-1.22185440
-5.69984992,2.03006653,-2.18101494,0.00202049,-0.00700619,0.05400025,-0.04524068,0.47352511,-0.49298549,0.21328622,-0.22641444,0.64326587,-0.71624177,0.27560065,-0.36079944,0.04506687,-0.03852156,1.14489035,-1.23177324
-5.69384692,2.03216251,-2.19104597,0.00219502,-0.00737392,0.05248155,-0.04373649,0.47142656,-0.49546058,0.21630278,-0.22975049,0.64782906,-0.72261377,0.27701286,-0.36808695,0.04382443,-0.03688802,1.14853692,-1.23965925
-5.68784392,2.02889533,-2.19797948,0.00239008,-0.00772096,0.05081747,-0.04218074,0.46868949,-0.49757169,0.21865546,-0.23258494,0.65063219,-0.72765192,0.27826436,-0.37553886,0.04238329,-0.03522352,1.14916527,-1.24569537
-5.68184092,2.02099069,-2.20217490,0.00260697,-0.00804356,0.04902917,-0.04059125,0.46547611,-0.49935589,0.22038942,-0.23493289,0.65187140,-0.73146389,0.27951367,-0.38315919,0.04077350,-0.03355768,1.14716773,-1.25007149
-5.67583792,2.00929362,-2.20397782,0.00284697,-0.00833874,0.04714021,-0.03898636,0.46196567,-0.50084371,0.22156561,-0.23681150,0.65178709,-0.73415912,0.28092427,-0.39093182,0.03902787,-0.03191890,1.14300612,-1.25297125
-5.66983492,1.99473472,-2.20369900,0.00311124,-0.00860436,0.04517590,-0.03738430,0.45834749,-0.50205438,0.22225771,-0.23823799,0.65065279,-0.73584003,0.28265814,-0.39881919,0.03718103,-0.03033378,1.13719250,-1.25455979
-5.66383192,1.97829207,-2.20159629,0.00340080,-0.00883927,0.04316277,-0.03580268,0.45481313,-0.50299165,0.22254857,-0.23922772,0.64876221,-0.73659398,0.28486895,-0.40676196,0.03526852,-0.02882675,1.13026743,-1.25497302
-5.65782891,1.96095071,-2.19786036,0.00371637,-0.00904334,0.04112777,-0.03425802,0.45154777,-0.50364062,0.22252614,-0.23979274,0.64641514,-0.73648666,0.28769524,-0.41467974,0.03332583,-0.02741967,1.12277661,-1.25430907
-5.65182591,1.94366121,-2.19260507,0.00405833,-0.00921751,0.03909766,-0.03276525,0.44872135,-0.50396582,0.22227914,-0.23994057,0.64390288,-0.73555702,0.29125401,-0.42247295,0.03138761,-0.02613162,1.11524704,-1.25262256
-5.64582291,1.92729954,-2.18586309,0.00442666,-0.00936373,0.03709825,-0.03133746,0.44647999,-0.50391067,0.22189271,-0.23967354,0.64149384,-0.73381437,0.29563477,-0.43002568,0.02948690,-0.02497870,1.10816377,-1.24992173
-5.63981991,1.91263002,-2.17758680,0.00482084,-0.00948493,0.03515377,-0.02998557,0.44493799,-0.50339853,0.22144422,-0.23898865,0.63942015,-0.73123760,0.30089466,-0.43720948,0.02765450,-0.02397398,1.10194839,-1.24616888
-5.63381691,1.90027315,-2.16765449,0.00523988,-0.00958488,0.03328625,-0.02871825,0.44417099,-0.50233527,0.22099938,-0.23787790,0.63786583,-0.72777666,0.30705462,-0.44388788,0.02591847,-0.02312738,1.09694034,-1.24128384
-5.62781391,1.89067988,-2.15588135,0.00568226,-0.00966804,0.03151504,-0.02754185,0.44421074,-0.50061328,0.22060908,-0.23632918,0.63695731,-0.72335618,0.31409702,-0.44992144,0.02430371,-0.02244575,1.09338189,-1.23515040
-5.62181091,1.88411377,-2.14203447,0.00614593,-0.00973935,0.02985637,-0.02646051,0.44504169,-0.49811672,0.22030685,-0.23432756,0.63675670,-0.71788097,0.32196483,-0.45517307,0.02283173,-0.02193289,1.09140776,-1.22762514
-5.61580790,1.88064162,-2.12585107,0.00662835,-0.00980405,0.02832310,-0.02547627,0.44659976,-0.49472774,0.22010730,-0.23185695,0.63725819,-0.71124310,0.33056244,-0.45951335,0.02152048,-0.02158957,1.09103964,-1.21854822
-5.60980490,1.88013340,-2.10705861,0.00712653,-0.00986737,0.02692456,-0.02458930,0.44877347,-0.49033331,0.22000549,-0.22890201,0.63838793,-0.70333008,0.33975804,-0.46282567,0.02038428,-0.02141370,1.09218615,-1.20775543
-5.60380190,1.88227113,-2.08539572,0.00763709,-0.00993433,0.02566653,-0.02379824,0.45140735,-0.48483224,0.21997733,-0.22545016,0.64000719,-0.69403360,0.34938771,-0.46501074,0.01943384,-0.02140035,1.09464807,-1.19509074
-5.59779890,1.88656653,-2.06063263,0.00815632,-0.01000946,0.02455136,-0.02310049,0.45430761,-0.47814209,0.21998101,-0.22149358,0.64191889,-0.68325840,0.35926077,-0.46599054,0.01867639,-0.02154192,1.09812877,-1.18041862
-5.59179590,1.89238626,-2.03259001,0.00868031,-0.01009660,0.02357817,-0.02249254,0.45724979,-0.47020547,0.21995930,-0.21703104,0.64387701,-0.67093064,0.36916643,-0.46571121,0.01811575,-0.02182827,1.10224907,-1.16363549
-5.58579290,1.89898362,-2.00115505,0.00920496,-0.01019863,0.02274322,-0.02197035,0.45998816,-0.46099534,0.21984268,-0.21206948,0.64559845,-0.65700533,0.37888129,-0.46414503,0.01775258,-0.02224687,1.10656593,-1.14467953
-5.57978989,1.90553498,-1.96629414,0.00972615,-0.01031739,0.02204028,-0.02152965,0.46226622,-0.45051918,0.21955312,-0.20662524,0.64677681,-0.64147239,0.38817734,-0.46129127,0.01758445,-0.02278300,1.11059401,-1.12353842
-5.57378689,1.91117911,-1.92806132,0.01023977,-0.01045348,0.02146110,-0.02116625,0.46382808,-0.43882157,0.21900819,-0.20072474,0.64709724,-0.62436101,0.39683024,-0.45717593,0.01760615,-0.02341996,1.11382890,-1.10025462
-5.56778389,1.91505744,-1.88660241,0.01074183,-0.01060626,0.02099596,-0.02087625,0.46442996,-0.42598519,0.21812551,-0.19440478,0.64625173,-0.60574211,0.40462733,-0.45185051,0.01780977,-0.02413937,1.11577091,-1.07492792
-5.56178089,1.91635323,-1.84215449,0.01122847,-0.01077380,0.02063413,-0.02065626,0.46385128,-0.41213015,0.21682704,-0.18771226,0.64395396,-0.58572874,0.41137513,-0.44538977,0.01818496,-0.02492143,1.11594832,-1.04771523
-5.55577789,1.91432788,-1.79504121,0.01169608,-0.01095295,0.02036443,-0.02050352,0.46190493,-0.39741158,0.21504322,-0.18070337,0.63995317,-0.56447455,0.41690589,-0.43788876,0.01871904,-0.02574533,1.11393881,-1.01882767
-5.54977489,1.90835260,-1.74566404,0.01214125,-0.01113948,0.02017566,-0.02041597,0.45844604,-0.38201584,0.21271658,-0.17344243,0.63404606,-0.54217032,0.42108305,-0.42945925,0.01939724,-0.02658960,1.10938817,-0.98852528
-5.54377189,1.89793416,-1.69449032,0.01256084,-0.01132819,0.02005708,-0.02039224,0.45337906,-0.36615525,0.20980473,-0.16600020,0.62608655,-0.51903895,0.42380528,-0.42022579,0.02020286,-0.02743257,1.10202553,-0.95710954
-5.53776888,1.88273378,-1.64203867,0.01295195,-0.01151318,0.01999876,-0.02043160,0.44666261,-0.35006184,0.20628261,-0.15845199,0.61599273,-0.49532900,0.42500900,-0.41032148,0.02111745,-0.02825280,1.09167440,-0.92491433
-5.53176588,1.86257841,-1.58886260,0.01331194,-0.01168805,0.01999186,-0.02053385,0.43831205,-0.33398030,0.20214383,-0.15087554,0.60375084,-0.47130731,0.42466933,-0.39988386,0.02212109,-0.02902959,1.07825918,-0.89229568
-5.52576288,1.83746437,-1.53553323,0.01363837,-0.01184618,0.02002890,-0.02069916,0.42839965,-0.31816044,0.19740113,-0.14334877,0.58941614,-0.44725106,0.42279957,-0.38905090,0.02319260,-0.02974344,1.06180707,-0.85962087
-5.51975988,1.80755356,-1.48262175,0.01392901,-0.01198100,0.02010384,-0.02092788,0.41705240,-0.30284959,0.19208598,-0.13594761,0.57311088,-0.42343952,0.41944912,-0.37795726,0.02430986,-0.03037648,1.04244544,-0.82725739
-5.51375688,1.77316276,-1.43068247,0.01418182,-0.01208627,0.02021219,-0.02122029,0.40444762,-0.28828509,0.18624734,-0.12874385,0.55501938,-0.40014603,0.41470028,-0.36673107,0.02545016,-0.03091289,1.02039514,-0.79556219
-5.50775388,1.73474695,-1.38023703,0.01439496,-0.01215632,0.02035097,-0.02157638,0.39080655,-0.27468732,0.17994963,-0.12180328,0.53538078,-0.37763042,0.40866388,-0.35549112,0.02659054,-0.03133929,0.99596005,-0.76487166
-5.50175088,1.69287787,-1.33176031,0.01456673,-0.01218627,0.02051862,-0.02199559,0.37638639,-0.26225340,0.17327023,-0.11518401,0.51447973,-0.35613221,0.40147421,-0.34434463,0.02770826,-0.03164497,0.96951381,-0.73549264
-5.49574787,1.64821891,-1.28566834,0.01469566,-0.01217221,0.02071485,-0.02247654,0.36147109,-0.25115174,0.16629641,-0.10893515,0.49263564,-0.33586473,0.39328340,-0.33338547,0.02878119,-0.03182212,0.94148428,-0.70769470
-5.48974487,1.60149781,-1.24230856,0.01478048,-0.01211135,0.02094043,-0.02301682,0.34636130,-0.24151774,0.15912205,-0.10309590,0.47019111,-0.31701041,0.38425556,-0.32269304,0.02978828,-0.03186594,0.91233668,-0.68170393
-5.48374187,1.55347848,-1.20195251,0.01482018,-0.01200206,0.02119694,-0.02361275,0.33136397,-0.23345048,0.15184429,-0.09769486,0.44749988,-0.29971719,0.37456097,-0.31233148,0.03071002,-0.03177463,0.88255617,-0.65769821
-5.47773887,1.50493304,-1.16479105,0.01481403,-0.01184394,0.02148648,-0.02425926,0.31678202,-0.22701069,0.14456012,-0.09274992,0.42491501,-0.28409619,0.36437052,-0.30234947,0.03152886,-0.03154929,0.85263059,-0.63580417
-5.47173587,1.45661537,-1.13093201,0.01476167,-0.01163776,0.02181134,-0.02494967,0.30290442,-0.22221984,0.13736332,-0.08826833,0.40277773,-0.27022054,0.35385050,-0.29278028,0.03222962,-0.03119378,0.82303413,-0.61609570
-5.46573287,1.40923699,-1.10040028,0.01466311,-0.01138543,0.02217370,-0.02567572,0.28999708,-0.21906035,0.13034157,-0.08424719,0.38140731,-0.25812535,0.34315817,-0.28364230,0.03279977,-0.03071441,0.79421237,-0.59859391
-5.45972986,1.36344596,-1.07314025,0.01451884,-0.01108983,0.02257528,-0.02642750,0.27829481,-0.21747686,0.12357414,-0.08067426,0.36109227,-0.24780859,0.33243783,-0.27493979,0.03322976,-0.03011969,0.76656932,-0.58326866
-5.45372686,1.31980937,-1.04902020,0.01432979,-0.01075471,0.02301705,-0.02719353,0.26799458,-0.21737846,0.11712991,-0.07752892,0.34208318,-0.23923304,0.32181781,-0.26666394,0.03351316,-0.02941987,0.74045662,-0.57004132
-5.44772386,1.27879976,-1.02783888,0.01409738,-0.01038447,0.02349890,-0.02796091,0.25925027,-0.21864178,0.11106604,-0.07478349,0.32458722,-0.23232881,0.31140817,-0.25879413,0.03364674,-0.02862666,0.71616518,-0.55878876
-5.44172086,1.24078560,-1.00933368,0.01382358,-0.00998404,0.02401940,-0.02871549,0.25216891,-0.22111478,0.10542712,-0.07240453,0.30876442,-0.22699666,0.30129917,-0.25129949,0.03363047,-0.02775275,0.69391939,-0.54934844
-5.43571786,1.20602575,-0.99319041,0.01351078,-0.00955864,0.02457557,-0.02944219,0.24680856,-0.22462116,0.10024486,-0.07035443,0.29472568,-0.22311173,0.29156054,-0.24414056,0.03346737,-0.02681150,0.67387380,-0.54152439
-5.42971486,1.17466795,-0.97905446,0.01316188,-0.00911361,0.02516274,-0.03012528,0.24317778,-0.22896526,0.09553829,-0.06859288,0.28253248,-0.22052768,0.28224138,-0.23727120,0.03316338,-0.02581656,0.65611233,-0.53509397
-5.42371186,1.14675087,-0.96654285,0.01278013,-0.00865428,0.02577442,-0.03074882,0.24123654,-0.23393722,0.09131438,-0.06707852,0.27219804,-0.21908120,0.27337077,-0.23064055,0.03272702,-0.02478163,0.64064971,-0.52981527
-5.41770885,1.12220969,-0.95525716,0.01236914,-0.00818576,0.02640232,-0.03129702,0.24089859,-0.23931848,0.08756906,-0.06577038,0.26368986,-0.21859663,0.26495884,-0.22419520,0.03216910,-0.02372015,0.62743510,-0.52543491
-5.41170585,1.10088458,-0.94479670,0.01193274,-0.00771289,0.02703635,-0.03175473,0.24203515,-0.24488724,0.08428856,-0.06462940,0.25693345,-0.21889066,0.25699842,-0.21788132,0.03150231,-0.02264519,0.61635750,-0.52169601
-5.40570285,1.08253195,-0.93477177,0.01147493,-0.00724012,0.02766483,-0.03210787,0.24447959,-0.25042396,0.08145095,-0.06361969,0.25181700,-0.21977712,0.24946699,-0.21164682,0.03074087,-0.02156929,0.60725294,-0.51834625
-5.39969985,1.06683776,-0.92481643,0.01099977,-0.00677141,0.02827462,-0.03234385,0.24803325,-0.25571664,0.07902791,-0.06270973,0.24819682,-0.22107162,0.24232910,-0.20544340,0.02990006,-0.02050442,0.59991282,-0.51514564
-5.39369685,1.05343260,-0.91460048,0.01051128,-0.00631026,0.02885152,-0.03245195,0.25247186,-0.26056587,0.07698648,-0.06187327,0.24590334,-0.22259599,0.23553891,-0.19922853,0.02899589,-0.01946192,0.59409344,-0.51187385
-5.38769385,1.04190798,-0.90384008,0.01001337,-0.00585967,0.02938053,-0.03242371,0.25755263,-0.26478941,0.07529096,-0.06109012,0.24474751,-0.22418250,0.22904302,-0.19296708,0.02804472,-0.01845254,0.58952620,-0.50833679
-5.38169085,1.03183319,-0.89230675,0.00950978,-0.00542214,0.02984637,-0.03225318,0.26302165,-0.26822627,0.07390458,-0.06034657,0.24452729,-0.22567769,0.22278329,-0.18663280,0.02706294,-0.01748647,0.58592812,-0.50437229
-5.37568784,1.02277233,-0.87983428,0.00900401,-0.00499971,0.03023389,-0.03193714,0.26862142,-0.27074019,0.07279118,-0.05963564,0.24503425,-0.22694567,0.21669974,-0.18020932,0.02606664,-0.01657332,0.58301250,-0.49985457
-5.36968484,1.01430079,-0.86632319,0.00849926,-0.00459398,0.03052857,-0.03147518,0.27409832,-0.27222238,0.07191666,-0.05895698,0.24605984,-0.22787092,0.21073334,-0.17369080,0.02507147,-0.01572218,0.58049916,-0.49469739
-5.36368184,1.00602053,-0.85174265,0.00799844,-0.00420619,0.03071703,-0.03086978,0.27920977,-0.27259344,0.07125014,-0.05831651,0.24740144,-0.22836036,0.20482863,-0.16708212,0.02409235,-0.01494161,0.57812402,-0.48885562
-5.35767884,0.99757383,-0.83612957,0.00750414,-0.00383724,0.03078749,-0.03012619,0.28373086,-0.27180444,0.07076493,-0.05772582,0.24886775,-0.22834477,0.19893601,-0.16039861,0.02314335,-0.01423957,0.57564767,-0.48232532
-5.35167584,0.98865470,-0.81958497,0.00701863,-0.00348774,0.03073024,-0.02925233,0.28746026,-0.26983715,0.07043911,-0.05720125,0.25028363,-0.22777930,0.19301382,-0.15366533,0.02223756,-0.01362340,0.57286253,-0.47514207
-5.34567284,0.97901764,-0.80226757,0.00654390,-0.00315805,0.03053798,-0.02825850,0.29022523,-0.26670330,0.07025583,-0.05676284,0.25149405,-0.22664326,0.18702984,-0.14691590,0.02138696,-0.01309963,0.56959846,-0.46737773
