energy_ev,total_up,As_p_up,As_d_up,Re_p_up,Re_d_up,S_s_up,S_p_up
-5.84992496,3.13665834,0.21702239,0.00000000,1.44697518,1.28432371,0.03027775,1.94118285
-5.84392196,3.15416900,0.21667497,0.00000000,1.44288969,1.28380656,0.03125798,1.95107330
-5.83791896,3.16599316,0.21596361,0.00000000,1.43670481,1.28135865,0.03210859,1.95770818
-5.83191596,3.17209968,0.21494026,0.00000000,1.42860946,1.27701080,0.03281872,1.96101461
-5.82591296,3.17250549,0.21365554,0.00000000,1.41879345,1.27080863,0.03338040,1.96094562
-5.81990995,3.16727079,0.21215737,0.00000000,1.40743997,1.26280988,0.03378872,1.95747845
-5.81390695,3.15649534,0.21048982,0.00000000,1.39471956,1.25308222,0.03404200,1.95061361
-5.80790395,3.14031573,0.20869241,0.00000000,1.38078590,1.24170175,0.03414179,1.94037465
-5.80190095,3.11890364,0.20679962,0.00000000,1.36577330,1.22875209,0.03409283,1.92680848
-5.79589795,3.09246472,0.20484090,0.00000000,1.34979598,1.21432382,0.03390278,1.90998612
-5.78989495,3.06123794,0.20284088,0.00000000,1.33294889,1.19851438,0.03358199,1.89000352
-5.78389195,3.02549497,0.20081985,0.00000000,1.31530981,1.18142799,0.03314309,1.86698241
-5.77788894,2.98553939,0.19879447,0.00000000,1.29694251,1.16317572,0.03260056,1.84107071
-5.77188594,2.94170530,0.19677853,0.00000000,1.27790055,1.14387531,0.03197017,1.81244248
-5.76588294,2.89435506,0.19478373,0.00000000,1.25823135,1.12365078,0.03126853,1.78129722
-5.75987994,2.84387606,0.19282044,0.00000000,1.23798025,1.10263164,0.03051247,1.74785823
-5.75387694,2.79067637,0.19089826,0.00000000,1.21719420,1.08095170,0.02971854,1.71237021
-5.74787394,2.73517916,0.18902648,0.00000000,1.19592482,1.05874742,0.02890252,1.67509593
-5.74187094,2.67781618,0.18721422,0.00000000,1.17423063,1.03615581,0.02807895,1.63631218
-5.73586793,2.61902028,0.18547041,0.00000000,1.15217840,1.01331201,0.02726080,1.59630495
-5.72986493,2.55921739,0.18380348,0.00000000,1.12984343,0.99034664,0.02645915,1.55536425
-5.72386193,2.49881827,0.18222089,0.00000000,1.10730898,0.96738299,0.02568295,1.51377859
-5.71785893,2.43821037,0.18072850,0.00000000,1.08466484,0.94453427,0.02493900,1.47182946
-5.71185593,2.37775025,0.17932980,0.00000000,1.06200518,0.92190110,0.02423182,1.42978605
-5.70585293,2.31775691,0.17802524,0.00000000,1.03942598,0.89956933,0.02356379,1.38790033
-5.69984992,2.25850651,0.17681149,0.00000000,1.01702206,0.87760832,0.02293526,1.34640292
-5.69384692,2.20022853,0.17568096,0.00000000,0.99488418,0.85606998,0.02234478,1.30549966
-5.68784392,2.14310381,0.17462148,0.00000000,0.97309619,0.83498835,0.02178932,1.26536919
-5.68184092,2.08726452,0.17361621,0.00000000,0.95173245,0.81438004,0.02126462,1.22616147
-5.67583792,2.03279594,0.17264396,0.00000000,0.93085576,0.79424539,0.02076551,1.18799733
-5.66983492,1.97974014,0.17167972,0.00000000,0.91051578,0.77457034,0.02028621,1.15096904
-5.66383192,1.92810131,0.17069558,0.00000000,0.89074805,0.75532885,0.01982073,1.11514167
-5.65782891,1.87785244,0.16966194,0.00000000,0.87157358,0.73648598,0.01936312,1.08055528
-5.65182591,1.82894305,0.16854888,0.00000000,0.85299906,0.71800121,0.01890779,1.04722770
-5.64582291,1.78130772,0.16732786,0.00000000,0.83501761,0.69983206,0.01844978,1.01515780
-5.63981991,1.73487493,0.16597336,0.00000000,0.81761001,0.68193777,0.01798493,0.98432904
-5.63381691,1.68957589,0.16446466,0.00000000,0.80074638,0.66428286,0.01751007,0.95471324
-5.62781391,1.64535308,0.16278755,0.00000000,0.78438819,0.64684055,0.01702314,0.92627438
-5.62181091,1.60216820,0.16093576,0.00000000,0.76849065,0.62959578,0.01652323,0.89897234
-5.61580790,1.56000923,0.15891236,0.00000000,0.75300525,0.61254780,0.01601062,0.87276653
-5.60980490,1.51889652,0.15673072,0.00000000,0.73788260,0.59571233,0.01548677,0.84761932
-5.60380190,1.47888767,0.15441520,0.00000000,0.72307542,0.57912303,0.01495425,0.82349929
-5.59779890,1.44008112,0.15200141,0.00000000,0.70854155,0.56283251,0.01441668,0.80038412
-5.59179590,1.40261846,0.14953614,0.00000000,0.69424709,0.54691261,0.01387861,0.77826328
-5.58579290,1.36668525,0.14707675,0.00000000,0.68016948,0.53145416,0.01334540,0.75714027
-5.57978989,1.33251045,0.14469032,0.00000000,0.66630033,0.51656604,0.01282308,0.73703457
-5.57378689,1.30036426,0.14245227,0.00000000,0.65264817,0.50237366,0.01231824,0.71798298
-5.56778389,1.27055444,0.14044466,0.00000000,0.63924057,0.48901679,0.01183784,0.70004051
-5.56178089,1.24342100,0.13875423,0.00000000,0.62612579,0.47664685,0.01138907,0.68328048
-5.55577789,1.21932917,0.13747002,0.00000000,0.61337367,0.46542343,0.01097922,0.66779393
-5.54977489,1.19866071,0.13668090,0.00000000,0.60107558,0.45551042,0.01061550,0.65368807
-5.54377189,1.18180352,0.13647283,0.00000000,0.58934329,0.44707145,0.01030489,0.64108378
-5.53776888,1.16913958,0.13692600,0.00000000,0.57830669,0.44026483,0.01005399,0.63011209
-5.53176588,1.16103147,0.13811199,0.00000000,0.56811033,0.43523815,0.00986884,0.62090958
-5.52576288,1.15780769,0.14009087,0.00000000,0.55890867,0.43212243,0.00975477,0.61361281
-5.51975988,1.15974699,0.14290846,0.00000000,0.55086021,0.43102623,0.00971625,0.60835180
-5.51375688,1.16706238,0.14659376,0.00000000,0.54412072,0.43202966,0.00975670,0.60524284
-5.50775388,1.17988527,0.15115668,0.00000000,0.53883561,0.43517865,0.00987833,0.60438082
-5.50175088,1.19825034,0.15658608,0.00000000,0.53513199,0.44047968,0.01008202,0.60583130
-5.49574787,1.22208197,0.16284844,0.00000000,0.53311052,0.44789520,0.01036718,0.60962285
-5.48974487,1.25118291,0.16988692,0.00000000,0.53283776,0.45734002,0.01073161,0.61573986
-5.48374187,1.28522596,0.17762118,0.00000000,0.53433907,0.46867893,0.01117145,0.62411640
-5.47773887,1.32374926,0.18594790,0.00000000,0.53759291,0.48172575,0.01168113,0.63463131
-5.47173587,1.36615592,0.19474199,0.00000000,0.54252645,0.49624399,0.01225336,0.64710509
-5.46573287,1.41171830,0.20385865,0.00000000,0.54901320,0.51194929,0.01287916,0.66129875
-5.45972986,1.45958718,0.21313618,0.00000000,0.55687266,0.52851362,0.01354798,0.67691487
-5.45372686,1.50880602,0.22239944,0.00000000,0.56587225,0.54557130,0.01424785,0.69360109
-5.44772386,1.55832987,0.23146399,0.00000000,0.57573149,0.56272664,0.01496557,0.71095593
-5.44172086,1.60704872,0.24014077,0.00000000,0.58612831,0.57956311,0.01568699,0.72853685
-5.43571786,1.65381441,0.24824105,0.00000000,0.59670746,0.59565366,0.01639731,0.74587053
-5.42971486,1.69747045,0.25558165,0.00000000,0.60709043,0.61057195,0.01708139,0.76246478
-5.42371186,1.73688342,0.26199013,0.00000000,0.61688679,0.62390397,0.01772420,0.77782182
-5.41770885,1.77097507,0.26730980,0.00000000,0.62570624,0.63525976,0.01831115,0.79145251
-5.41170585,1.79875365,0.27140429,0.00000000,0.63317103,0.64428467,0.01882848,0.80289074
-5.40570285,1.81934334,0.27416163,0.00000000,0.63892817,0.65066975,0.01926369,0.81170767
-5.39969985,1.83201063,0.27549747,0.00000000,0.64266083,0.65416086,0.01960586,0.81752505
-5.39369685,1.83618644,0.27535755,0.00000000,0.64409867,0.65456613,0.01984599,0.82002722
-5.38769385,1.83148333,0.27371915,0.00000000,0.64302651,0.65176151,0.01997721,0.81897112
-5.38169085,1.81770693,0.27059154,0.00000000,0.63929103,0.64569417,0.01999506,0.81419418
-5.37568784,1.79486123,0.26601540,0.00000000,0.63280542,0.63638362,0.01989753,0.80561944
-5.36968484,1.76314777,0.26006133,0.00000000,0.62355163,0.62392056,0.01968518,0.79325802
-5.36368184,1.72295848,0.25282743,0.00000000,0.61158040,0.60846358,0.01936104,0.77720863
-5.35767884,1.67486302,0.24443614,0.00000000,0.59700893,0.59023377,0.01893055,0.75765440
-5.35167584,1.61959075,0.23503043,0.00000000,0.58001659,0.56950763,0.01840136,0.73485692
-5.34567284,1.55800854,0.22476959,0.00000000,0.56083872,0.54660849,0.01778310,0.70914803
-5.33966983,1.49109507,0.21382471,0.00000000,0.53975882,0.52189684,0.01708702,0.68091953
-5.33366683,1.41991281,0.20237412,0.00000000,0.51709971,0.49575991,0.01632571,0.65061134
-5.32766383,1.34557871,0.19059881,0.00000000,0.49321360,0.46860106,0.01551269,0.61869855
-5.32166083,1.26923458,0.17867825,0.00000000,0.46847194,0.44082907,0.01466207,0.58567781
-5.31565783,1.19201835,0.16678638,0.00000000,0.44325491,0.41284800,0.01378808,0.55205363
-5.30965483,1.11503689,0.15508824,0.00000000,0.41794133,0.38504772,0.01290478,0.51832498
-5.30365183,1.03934136,0.14373704,0.00000000,0.39289897,0.35779544,0.01202568,0.48497271
-5.29764882,0.96590554,0.13287187,0.00000000,0.36847569,0.33142851,0.01116343,0.45244807
-5.29164582,0.89560785,0.12261604,0.00000000,0.34499155,0.30624846,0.01032957,0.42116265
-5.28564282,0.82921711,0.11307596,0.00000000,0.32273220,0.28251664,0.00953428,0.39148012
-5.27963982,0.76738240,0.10434071,0.00000000,0.30194344,0.26045116,0.00878629,0.36370974
-5.27363682,0.71062693,0.09648202,0.00000000,0.28282724,0.24022544,0.00809272,0.33810183
-5.26763382,0.65934591,0.08955479,0.00000000,0.26553919,0.22196796,0.00745903,0.31484536
-5.26163082,0.61380806,0.08359804,0.00000000,0.25018734,0.20576351,0.00688908,0.29406731
-5.25562781,0.57416061,0.07863608,0.00000000,0.23683245,0.19165533,0.00638512,0.27583405
-5.24962481,0.54043730,0.07468006,0.00000000,0.22548956,0.17964850,0.00594790,0.26015444
-5.24362181,0.51256902,0.07172955,0.00000000,0.21613079,0.16971392,0.00557685,0.24698443
-5.23761881,0.49039657,0.06977438,0.00000000,0.20868926,0.16179312,0.00527014,0.23623306
-5.23161581,0.47368503,0.06879637,0.00000000,0.20306389,0.15580336,0.00502496,0.22776960
-5.22561281,0.46213930,0.06877107,0.00000000,0.19912509,0.15164316,0.00483765,0.22143144
-5.21960980,0.45542013,0.06966948,0.00000000,0.19672096,0.14919777,0.00470391,0.21703268
-5.21360680,0.45316026,0.07145950,0.00000000,0.19568390,0.14834462,0.00461902,0.21437283
-5.20760380,0.45498003,0.07410727,0.00000000,0.19583732,0.14895847,0.00457804,0.21324561
-5.20160080,0.46050201,0.07757829,0.00000000,0.19700239,0.15091614,0.00457595,0.21344736
-5.19559780,0.46936410,0.08183820,0.00000000,0.19900437,0.15410056,0.00460784,0.21478479
-5.18959480,0.48123075,0.08685337,0.00000000,0.20167847,0.15840418,0.00466908,0.21708193
-5.18359180,0.49580184,0.09259111,0.00000000,0.20487496,0.16373149,0.00475539,0.22018580
-5.17758879,0.51281898,0.09901960,0.00000000,0.20846340,0.17000060,0.00486296,0.22397079
-5.17158579,0.53206890,0.10610750,0.00000000,0.21233571,0.17714380,0.00498850,0.22834156
-5.16558279,0.55338391,0.11382329,0.00000000,0.21640820,0.18510720,0.00512928,0.23323417
-5.15957979,0.57663946,0.12213436,0.00000000,0.22062224,0.19384925,0.00528314,0.23861564
-5.15357679,0.60174876,0.13100578,0.00000000,0.22494377,0.20333847,0.00544843,0.24448185
-5.14757379,0.62865487,0.14039903,0.00000000,0.22936156,0.21355028,0.00562400,0.25085379
-5.14157079,0.65732061,0.15027052,0.00000000,0.23388438,0.22446319,0.00580908,0.25777250
-5.13556778,0.68771669,0.16057016,0.00000000,0.23853721,0.23605454,0.00600323,0.26529284
-5.12956478,0.71980878,0.17123991,0.00000000,0.24335672,0.24829597,0.00620621,0.27347637
-5.12356178,0.75354409,0.18221253,0.00000000,0.24838618,0.26114889,0.00641787,0.28238375
-5.11755878,0.78883822,0.19341052,0.00000000,0.25367004,0.27456023,0.00663802,0.29206691
-5.11155578,0.82556300,0.20474544,0.00000000,0.25924861,0.28845867,0.00686636,0.30256159
-5.10555278,0.86353609,0.21611760,0.00000000,0.26515288,0.30275163,0.00710232,0.31388034
-5.09954977,0.90251279,0.22741621,0.00000000,0.27139985,0.31732322,0.00734499,0.32600664
-5.09354677,0.94218093,0.23852013,0.00000000,0.27798864,0.33203336,0.00759307,0.33889021
-5.08754377,0.98215888,0.24929910,0.00000000,0.28489743,0.34671811,0.00784480,0.35244394
-5.08154077,1.02199735,0.25961559,0.00000000,0.29208152,0.36119139,0.00809794,0.36654252
-5.07553777,1.06118472,0.26932719,0.00000000,0.29947248,0.37524791,0.00834977,0.38102288
-5.06953477,1.09915603,0.27828950,0.00000000,0.30697851,0.38866745,0.00859712,0.39568654
-5.06353177,1.13530529,0.28635941,0.00000000,0.31448601,0.40122012,0.00883643,0.41030367
-5.05752876,1.16900067,0.29339875,0.00000000,0.32186216,0.41267260,0.00906382,0.42461877
-5.05152576,1.19960191,0.29927804,0.00000000,0.32895853,0.42279498,0.00927521,0.43835775
-5.04552276,1.22647938,0.30388037,0.00000000,0.33561553,0.43136789,0.00946640,0.45123604
-5.03951976,1.24903382,0.30710506,0.00000000,0.34166744,0.43818969,0.00963323,0.46296744
-5.03351676,1.26671597,0.30887116,0.00000000,0.34694785,0.44308341,0.00977168,0.47327332
-5.02751376,1.27904528,0.30912035,0.00000000,0.35129532,0.44590295,0.00987805,0.48189172
-5.02151076,1.28562681,0.30781941,0.00000000,0.35455898,0.44653844,0.00994905,0.48858609
-5.01550775,1.28616557,0.30496192,0.00000000,0.35660378,0.44492048,0.00998194,0.49315323
-5.00950475,1.28047784,0.30056912,0.00000000,0.35731540,0.44102301,0.00997464,0.49543007
-5.00350175,1.26849875,0.29469007,0.00000000,0.35660436,0.43486470,0.00992578,0.49529920
-4.99749875,1.25028610,0.28740076,0.00000000,0.35440944,0.42650888,0.00983483,0.49269277
-4.99149575,1.22602010,0.27880251,0.00000000,0.35070004,0.41606197,0.00970207,0.48759481
-4.98549275,1.19599912,0.26901953,0.00000000,0.34547769,0.40367047,0.00952867,0.48004175
-4.97948974,1.16063180,0.25819575,0.00000000,0.33877641,0.38951672,0.00931663,0.47012137
-4.97348674,1.12042575,0.24649120,0.00000000,0.33066209,0.37381363,0.00906876,0.45797001
-4.96748374,1.07597346,0.23407780,0.00000000,0.32123082,0.35679850,0.00878863,0.44376853
-4.96148074,1.02793592,0.22113501,0.00000000,0.31060640,0.33872639,0.00848045,0.42773682
-4.95547774,0.97702473,0.20784535,0.00000000,0.29893695,0.31986312,0.00814902,0.41012750
-4.94947474,0.92398338,0.19438997,0.00000000,0.28639086,0.30047832,0.00779955,0.39121872
-4.94347174,0.86956824,0.18094447,0.00000000,0.27315223,0.28083864,0.00743757,0.37130658
-4.93746873,0.81453014,0.16767507,0.00000000,0.25941591,0.26120150,0.00706879,0.35069731
-4.93146573,0.75959705,0.15473527,0.00000000,0.24538234,0.24180942,0.00669893,0.32969955
-4.92546273,0.70545825,0.14226307,0.00000000,0.23125239,0.22288527,0.00633362,0.30861689
-4.91945973,0.65275060,0.13037884,0.00000000,0.21722232,0.20462829,0.00597825,0.28774097
-4.91345673,0.60204710,0.11918383,0.00000000,0.20347898,0.18721114,0.00563785,0.26734526
-4.90745373,0.55384799,0.10875930,0.00000000,0.19019551,0.17077801,0.00531698,0.24767963
-4.90145073,0.50857434,0.09916642,0.00000000,0.17752754,0.15544353,0.00501964,0.22896602
-4.89544772,0.46656441,0.09044657,0.00000000,0.16561005,0.14129276,0.00474922,0.21139488
-4.88944472,0.42807232,0.08262234,0.00000000,0.15455490,0.12838186,0.00450843,0.19512288
-4.88344172,0.39326908,0.07569885,0.00000000,0.14444920,0.11673956,0.00429928,0.18027144
-4.87743872,0.36224574,0.06966548,0.00000000,0.13535435,0.10636918,0.00412305,0.16692637
-4.87143572,0.33501818,0.06449780,0.00000000,0.12730592,0.09725115,0.00398034,0.15513836
-4.86543272,0.31153346,0.06015975,0.00000000,0.12031420,0.08934586,0.00387107,0.14492429
-4.85942971,0.29167721,0.05660583,0.00000000,0.11436546,0.08259667,0.00379454,0.13626929
-4.85342671,0.27528183,0.05378321,0.00000000,0.10942382,0.07693311,0.00374947,0.12912937
-4.84742371,0.26213514,0.05163391,0.00000000,0.10543356,0.07227400,0.00373409,0.12343456
-4.84142071,0.25198919,0.05009665,0.00000000,0.10232193,0.06853044,0.00374621,0.11909241
-4.83541771,0.24456899,0.04910859,0.00000000,0.10000219,0.06560873,0.00378329,0.11599169
-4.82941471,0.23958089,0.04860685,0.00000000,0.09837690,0.06341295,0.00384251,0.11400634
-4.82341171,0.23672040,0.04852964,0.00000000,0.09734121,0.06184731,0.00392088,0.11299934
-4.81740870,0.23567949,0.04881729,0.00000000,0.09678627,0.06081813,0.00401527,0.11282659
-4.81140570,0.23615301,0.04941286,0.00000000,0.09660238,0.06023562,0.00412251,0.11334069
-4.80540270,0.23784440,0.05026265,0.00000000,0.09668208,0.06001522,0.00423945,0.11439444
-4.79939970,0.24047061,0.05131641,0.00000000,0.09692285,0.06007872,0.00436300,0.11584418
-4.79339670,0.24376624,0.05252747,0.00000000,0.09722963,0.06035510,0.00449018,0.11755283
-4.78739370,0.24748703,0.05385267,0.00000000,0.09751686,0.06078113,0.00461818,0.11939255
-4.78139070,0.25141264,0.05525233,0.00000000,0.09771024,0.06130175,0.00474436,0.12124722
-4.77538769,0.25534909,0.05669015,0.00000000,0.09774803,0.06187040,0.00486637,0.12301443
-4.76938469,0.25913060,0.05813320,0.00000000,0.09758205,0.06244909,0.00498209,0.12460725
-4.76338169,0.26262123,0.05955193,0.00000000,0.09717821,0.06300856,0.00508976,0.12595563
-4.75737869,0.26571627,0.06092036,0.00000000,0.09651681,0.06352832,0.00518797,0.12700748
-4.75137569,0.26834339,0.06221634,0.00000000,0.09559246,0.06399668,0.00527570,0.12772942
-4.74537269,0.27046365,0.06342200,0.00000000,0.09441377,0.06441082,0.00535243,0.12810732
-4.73936968,0.27207240,0.06452424,0.00000000,0.09300275,0.06477680,0.00541812,0.12814644
-4.73336668,0.27319991,0.06551534,0.00000000,0.09139412,0.06510964,0.00547331,0.12787131
-4.72736368,0.27391169,0.06639361,0.00000000,0.08963428,0.06543331,0.00551916,0.12732536
-4.72136068,0.27430849,0.06716401,0.00000000,0.08778034,0.06578064,0.00555746,0.12657020
-4.71535768,0.27452569,0.06783869,0.00000000,0.08589882,0.06619314,0.00559071,0.12568460
-4.70935468,0.27473209,0.06843732,0.00000000,0.08406437,0.06672067,0.00562212,0.12476310
-4.70335168,0.27512781,0.06898733,0.00000000,0.08235832,0.06742085,0.00565557,0.12391437
-4.69734867,0.27594123,0.06952372,0.00000000,0.08086717,0.06835826,0.00569564,0.12325909
-4.69134567,0.27742491,0.07008864,0.00000000,0.07968082,0.06960325,0.00574752,0.12292749
-4.68534267,0.27985027,0.07073055,0.00000000,0.07889090,0.07123053,0.00581695,0.12305655
-4.67933967,0.28350112,0.07150301,0.00000000,0.07858872,0.07331731,0.00591005,0.12378676
-4.67333667,0.28866599,0.07246312,0.00000000,0.07886333,0.07594114,0.00603326,0.12525854
-4.66733367,0.29562944,0.07366954,0.00000000,0.07979927,0.07917740,0.00619306,0.12760838
-4.66133067,0.30466240,0.07518030,0.00000000,0.08147434,0.08309654,0.00639583,0.13096467
-4.65532766,0.31601192,0.07705032,0.00000000,0.08395726,0.08776115,0.00664757,0.13544337
-4.64932466,0.32989052,0.07932879,0.00000000,0.08730531,0.09322278,0.00695372,0.14114368
-4.64332166,0.34646556,0.08205662,0.00000000,0.09156200,0.09951897,0.00731880,0.14814365
-4.63731866,0.36584905,0.08526387,0.00000000,0.09675488,0.10667024,0.00774625,0.15649609
-4.63131566,0.38808840,0.08896749,0.00000000,0.10289347,0.11467744,0.00823814,0.16622483
-4.62531266,0.41315845,0.09316937,0.00000000,0.10996755,0.12351950,0.00879495,0.17732144
-4.61930965,0.44095532,0.09785487,0.00000000,0.11794576,0.13315173,0.00941541,0.18974276
-4.61330665,0.47129253,0.10299192,0.00000000,0.12677472,0.14350480,0.01009635,0.20340917
-4.60730365,0.50389965,0.10853074,0.00000000,0.13637866,0.15448452,0.01083259,0.21820393
-4.60130065,0.53842382,0.11440435,0.00000000,0.14665968,0.16597253,0.01161700,0.23397362
-4.59529765,0.57443435,0.12052974,0.00000000,0.15749880,0.17782786,0.01244045,0.25052977
-4.58929465,0.61143034,0.12680981,0.00000000,0.16875757,0.18988949,0.01329203,0.26765173
-4.58329165,0.64885138,0.13313600,0.00000000,0.18028063,0.20197976,0.01415921,0.28509076
-4.57728864,0.68609103,0.13939158,0.00000000,0.19189883,0.21390871,0.01502809,0.30257535
-4.57128564,0.72251275,0.14545539,0.00000000,0.20343317,0.22547903,0.01588379,0.31981751
-4.56528264,0.75746785,0.15120607,0.00000000,0.21469924,0.23649172,0.01671078,0.33652005
-4.55927964,0.79031485,0.15652645,0.00000000,0.22551224,0.24675198,0.01749338,0.35238450
-4.55327664,0.82043949,0.16130807,0.00000000,0.23569233,0.25607542,0.01821616,0.36711946
-4.54727364,0.84727488,0.16545557,0.00000000,0.24507023,0.26429408,0.01886444,0.38044918
-4.54127064,0.87032080,0.16889079,0.00000000,0.25349275,0.27126225,0.01942475,0.39212189
-4.53526763,0.88916149,0.17155647,0.00000000,0.26082826,0.27686169,0.01988524,0.40191775
-4.52926463,0.90348126,0.17341929,0.00000000,0.26697177,0.28100613,0.02023610,0.40965599
-4.52326163,0.91307717,0.17447222,0.00000000,0.27184941,0.28364486,0.02046987,0.41520107
-4.51725863,0.91786841,0.17473602,0.00000000,0.27542225,0.28476513,0.02058169,0.41846749
-4.51125563,0.91790170,0.17425984,0.00000000,0.27768919,0.28439345,0.02056950,0.41942312
-4.50525263,0.91335285,0.17312088,0.00000000,0.27868882,0.28259554,0.02043405,0.41809090
-4.49924962,0.90452395,0.17142311,0.00000000,0.27850009,0.27947507,0.02017895,0.41454889
-4.49324662,0.89183661,0.16929511,0.00000000,0.27724191,0.27517106,0.01981051,0.40892840
-4.48724362,0.87582126,0.16688704,0.00000000,0.27507131,0.26985425,0.01933757,0.40141065
-4.48124062,0.85710304,0.16436695,0.00000000,0.27218050,0.26372240,0.01877120,0.39222174
-4.47523762,0.83638458,0.16191639,0.00000000,0.26879268,0.25699469,0.01812436,0.38162622
-4.46923462,0.81442653,0.15972564,0.00000000,0.26515673,0.24990566,0.01741149,0.36991956
-4.46323162,0.79202636,0.15798859,0.00000000,0.26154090,0.24269854,0.01664812,0.35741971
-4.45722861,0.76999614,0.15689739,0.00000000,0.25822571,0.23561861,0.01585036,0.34445805
-4.45122561,0.74914019,0.15663728,0.00000000,0.25549619,0.22890647,0.01503452,0.33137008
-4.44522261,0.73023325,0.15738139,0.00000000,0.25363360,0.22279172,0.01421663,0.31848613
-4.43921961,0.71399979,0.15928599,0.00000000,0.25290709,0.21748710,0.01341205,0.30612244
-4.43321661,0.70109527,0.16248607,0.00000000,0.25356525,0.21318330,0.01263516,0.29457288
-4.42721361,0.69208972,0.16709159,0.00000000,0.25582810,0.21004468,0.01189901,0.28410152
-4.42121061,0.68745415,0.17318431,0.00000000,0.25987950,0.20820579,0.01121509,0.27493638
-4.41520760,0.68755014,0.18081538,0.00000000,0.26586047,0.20776908,0.01059321,0.26726431
-4.40920460,0.69262278,0.19000375,0.00000000,0.27386350,0.20880349,0.01004133,0.26122743
-4.40320160,0.70279697,0.20073537,0.00000000,0.28392813,0.21134411,0.00956558,0.25692087
-4.39719860,0.71807724,0.21296332,0.00000000,0.29603804,0.21539284,0.00917021,0.25439201
-4.39119560,0.73835075,0.22660864,0.00000000,0.31011963,0.22091984,0.00885772,0.25364120
-4.38519260,0.76339332,0.24156211,0.00000000,0.32604248,0.22786579,0.00862891,0.25462367
-4.37918959,0.79287812,0.25768664,0.00000000,0.34362143,0.23614471,0.00848308,0.25725278
-4.37318659,0.82638675,0.27482043,0.00000000,0.36262055,0.24564728,0.00841814,0.26140423
-4.36718359,0.86342196,0.29278062,0.00000000,0.38275876,0.25624442,0.00843081,0.26692111
-4.36118059,0.90342191,0.31136740,0.00000000,0.40371706,0.26779106,0.00851681,0.27361967
-4.35517759,0.94577518,0.33036854,0.00000000,0.42514708,0.28012982,0.00867102,0.28129547
-4.34917459,0.98983618,0.34956396,0.00000000,0.44668087,0.29309467,0.00888765,0.28972978
-4.34317159,1.03494043,0.36873050,0.00000000,0.46794137,0.30651429,0.00916040,0.29869593
-4.33716858,1.08041942,0.38764652,0.00000000,0.48855345,0.32021514,0.00948257,0.30796559
-4.33116558,1.12561448,0.40609632,0.00000000,0.50815490,0.33402418,0.00984723,0.31731461
-4.32516258,1.16988953,0.42387426,0.00000000,0.52640717,0.34777125,0.01024725,0.32652838
-4.31915958,1.21264238,0.44078844,0.00000000,0.54300532,0.36129104,0.01067544,0.33540659
-4.31315658,1.25331451,0.45666384,0.00000000,0.55768684,0.37442481,0.01112459,0.34376722
-4.30715358,1.29139909,0.47134496,0.00000000,0.57023899,0.38702176,0.01158757,0.35144983
