energy_ev,total_up,C_s_up,C_p_up,Cr_p_up,Cr_d_up,Te_p_up,Te_d_up,V_p_up,V_d_up
-3.11855928,5.06245233,0.01083422,0.51409559,1.60398600,2.16778098,2.61536442,0.00000000,1.06449497,0.73800030
-3.11255628,5.12749386,0.01054292,0.51433831,1.61972746,2.20399072,2.64987835,0.00000000,1.04888586,0.75232164
-3.10655328,5.19548423,0.01028557,0.51543933,1.63804976,2.24043259,2.68576189,0.00000000,1.03525353,0.76717365
-3.10055028,5.26458755,0.01006330,0.51724559,1.65831476,2.27626820,2.72204948,0.00000000,1.02352586,0.78223391
-3.09454727,5.33285099,0.00987625,0.51956870,1.67980822,2.31064213,2.75772299,0.00000000,1.01354896,0.79715961
-3.08854427,5.39828742,0.00972377,0.52219163,1.70177070,2.34272076,2.79175663,0.00000000,1.00509471,0.81159883
-3.08254127,5.45896125,0.00960447,0.52487714,1.72343065,2.37173087,2.82316248,0.00000000,0.99787249,0.82520258
-3.07653827,5.51307310,0.00951643,0.52737750,1.74403815,2.39699580,2.85103461,0.00000000,0.99154414,0.83763716
-3.07053527,5.55903881,0.00945732,0.52944506,1.76289770,2.41796747,2.87458924,0.00000000,0.98574129,0.84859622
-3.06453227,5.59555870,0.00942457,0.53084305,1.77939845,2.43425225,2.89319892,0.00000000,0.98008422,0.85781186
-3.05852926,5.62167342,0.00941549,0.53135614,1.79304034,2.44562949,2.90641909,0.00000000,0.97420087,0.86506433
-3.05252626,5.63680366,0.00942740,0.53080009,1.80345505,2.45206161,2.91400540,0.00000000,0.96774534,0.87018989
-3.04652326,5.64077172,0.00945775,0.52903020,1.81042048,2.45369515,2.91592131,0.00000000,0.96041476,0.87308635
-3.04052026,5.63380395,0.00950418,0.52594801,1.81386838,2.45085291,2.91233528,0.00000000,0.95196378,0.87371616
-3.03451726,5.61651442,0.00956459,0.52150604,1.81388456,2.44401742,2.90360820,0.00000000,0.94221609,0.87210693
-3.02851426,5.58987068,0.00963717,0.51571039,1.81070183,2.43380681,2.89027154,0.00000000,0.93107254,0.86834927
-3.02251126,5.55514390,0.00972043,0.50862102,1.80468614,2.42094434,2.87299765,0.00000000,0.91851560,0.86259234
-3.01650825,5.51384625,0.00981320,0.50034991,1.79631663,2.40622322,2.85256392,0.00000000,0.90461020,0.85503709
-3.01050525,5.46765903,0.00991457,0.49105717,1.78616067,2.39046873,2.82981269,0.00000000,0.88950113,0.84592787
-3.00450225,5.41835539,0.01002394,0.48094531,1.77484530,2.37449943,2.80560910,0.00000000,0.87340724,0.83554251
-2.99849925,5.36772189,0.01014091,0.47025210,1.76302640,2.35908962,2.78079916,0.00000000,0.85661309,0.82418175
-2.99249625,5.31748270,0.01026529,0.45924225,1.75135733,2.34493487,2.75617009,0.00000000,0.83945842,0.81215824
-2.98649325,5.26923024,0.01039706,0.44819848,1.74045846,2.33262229,2.73241502,0.00000000,0.82232622,0.79978569
-2.98049025,5.22436540,0.01053630,0.43741220,1.73088912,2.32260678,2.71010351,0.00000000,0.80562996,0.78736886
-2.97448724,5.18404979,0.01068324,0.42717431,1.72312323,2.31519448,2.68965938,0.00000000,0.78980052,0.77519441
-2.96848424,5.14917175,0.01083814,0.41776642,1.71752973,2.31053363,2.67134656,0.00000000,0.77527344,0.76352329
-2.96248124,5.12032699,0.01100138,0.40945280,1.71435850,2.30861326,2.65526333,0.00000000,0.76247694,0.75258473
-2.95647824,5.09781378,0.01117335,0.40247322,1.71373218,2.30926926,2.64134499,0.00000000,0.75182095,0.74257193
-2.95047524,5.08164191,0.01135452,0.39703698,1.71564413,2.31219713,2.62937422,0.00000000,0.74368745,0.73363959
-2.94447224,5.07155383,0.01154542,0.39331808,1.71996225,2.31697048,2.61899840,0.00000000,0.73842224,0.72590307
-2.93846923,5.06705605,0.01174658,0.39145157,1.72643813,2.32306404,2.60975249,0.00000000,0.73632806,0.71943913
-2.93246623,5.06745796,0.01195860,0.39153125,1.73472076,2.32987961,2.60108617,0.00000000,0.73765915,0.71428788
-2.92646323,5.07191574,0.01218209,0.39360835,1.74437401,2.33677367,2.59239351,0.00000000,0.74261690,0.71045584
-2.92046023,5.07947832,0.01241768,0.39769131,1.75489661,2.34308512,2.58304357,0.00000000,0.75134664,0.70791963
-2.91445723,5.08913291,0.01266594,0.40374656,1.76574365,2.34816170,2.57241047,0.00000000,0.76393521,0.70663010
-2.90845423,5.09984773,0.01292744,0.41169996,1.77634842,2.35138413,2.55990136,0.00000000,0.78040931,0.70651660
-2.90245123,5.11061020,0.01320262,0.42143915,1.78614360,2.35218682,2.54498122,0.00000000,0.80073438,0.70749107
-2.89644822,5.12045906,0.01349183,0.43281634,1.79458088,2.35007465,2.52719346,0.00000000,0.82481398,0.70945196
-2.89044522,5.12850964,0.01379522,0.44565179,1.80114831,2.34463537,2.50617577,0.00000000,0.85248979,0.71228757
-2.88444222,5.13397211,0.01411277,0.45973777,1.80538479,2.33554745,2.48167082,0.00000000,0.88354209,0.71587902
-2.87843922,5.13616285,0.01444422,0.47484292,1.80689144,2.32258371,2.45353174,0.00000000,0.91769094,0.72010270
-2.87243622,5.13450968,0.01478907,0.49071717,1.80533973,2.30561097,2.42172277,0.00000000,0.95459834,0.72483232
-2.86643322,5.12855195,0.01514652,0.50709700,1.80047640,2.28458631,2.38631540,0.00000000,0.99387126,0.72994059
-2.86043022,5.11793678,0.01551556,0.52371118,1.79212540,2.25955063,2.34748059,0.00000000,1.03506608,0.73530072
-2.85442721,5.10241265,0.01589490,0.54028675,1.78018726,2.23062022,2.30547810,0.00000000,1.07769430,0.74078793
-2.84842421,5.08182189,0.01628306,0.55655535,1.76463626,2.19797716,2.26064342,0.00000000,1.12122986,0.74628086
-2.84242121,5.05609295,0.01667835,0.57225967,1.74551590,2.16185906,2.21337341,0.00000000,1.16511791,0.75166333
-2.83641821,5.02523360,0.01707898,0.58715989,1.72293317,2.12254899,2.16411128,0.00000000,1.20878515,0.75682615
-2.83041521,4.98932558,0.01748308,0.60103996,1.69705195,2.08036585,2.11333172,0.00000000,1.25165143,0.76166932
-2.82441221,4.94852109,0.01788875,0.61371340,1.66808619,2.03565570,2.06152672,0.00000000,1.29314243,0.76610435
-2.81840920,4.90304098,0.01829412,0.62502854,1.63629281,1.98878414,2.00919266,0.00000000,1.33270301,0.77005673
-2.81240620,4.85317439,0.01869738,0.63487282,1.60196495,1.94012991,1.95681885,0.00000000,1.36981075,0.77346846
-2.80640320,4.79927930,0.01909684,0.64317592,1.56542536,1.89007959,1.90487785,0.00000000,1.40398916,0.77630033
-2.80040020,4.74178302,0.01949089,0.64991159,1.52702024,1.83902315,1.85381758,0.00000000,1.43481998,0.77853397
-2.79439720,4.68118195,0.01987807,0.65509786,1.48711345,1.78735038,1.80405517,0.00000000,1.46195406,0.78017328
-2.78839420,4.61803967,0.02025696,0.65879570,1.44608104,1.73544766,1.75597246,0.00000000,1.48512016,0.78124520
-2.78239120,4.55298253,0.02062621,0.66110592,1.40430596,1.68369499,1.70991286,0.00000000,1.50413129,0.78179966
-2.77638819,4.48669229,0.02098450,0.66216446,1.36217310,1.63246296,1.66617946,0.00000000,1.51888830,0.78190859
-2.77038519,4.41989536,0.02133042,0.66213617,1.32006431,1.58210945,1.62503404,0.00000000,1.52938030,0.78166389
-2.76438219,4.35334865,0.02166246,0.66120733,1.27835358,1.53297607,1.58669689,0.00000000,1.53568219,0.78117453
-2.75837919,4.28782234,0.02197895,0.65957719,1.23740230,1.48538415,1.55134705,0.00000000,1.53794899,0.78056278
-2.75237619,4.22408015,0.02227800,0.65744895,1.19755464,1.43963046,1.51912309,0.00000000,1.53640771,0.77995968
-2.74637319,4.16285800,0.02255749,0.65502057,1.15913317,1.39598268,1.49012411,0.00000000,1.53134681,0.77950019
-2.74037019,4.10484224,0.02281507,0.65247592,1.12243481,1.35467501,1.46441113,0.00000000,1.52310405,0.77931799
-2.73436718,4.05064860,0.02304818,0.64997670,1.08772739,1.31590394,1.44200868,0.00000000,1.51205335,0.77954047
-2.72836418,4.00080336,0.02325412,0.64765551,1.05524679,1.27982465,1.42290697,0.00000000,1.49859124,0.78028416
-2.72236118,3.95572778,0.02343013,0.64561055,1.02519502,1.24654824,1.40706438,0.00000000,1.48312380,0.78165071
-2.71635818,3.91572710,0.02357354,0.64390212,0.99773929,1.21614001,1.39441067,0.00000000,1.46605462,0.78372398
-2.71035518,3.88098488,0.02368188,0.64255127,0.97301215,1.18861915,1.38485075,0.00000000,1.44777431,0.78656818
-2.70435218,3.85156322,0.02375309,0.64154040,0.95111289,1.16395971,1.37826927,0.00000000,1.42865218,0.79022722
-2.69834917,3.82740900,0.02378570,0.64081611,0.93210997,1.14209313,1.37453577,0.00000000,1.40903018,0.79472542
-2.69234617,3.80836584,0.02377897,0.64029380,0.91604454,1.12291216,1.37351051,0.00000000,1.38921923,0.80006940
-2.68634317,3.79419114,0.02373311,0.63986389,0.90293484,1.10627599,1.37505069,0.00000000,1.36949799,0.80625094
-2.68034017,3.78457708,0.02364940,0.63939931,0.89278113,1.09201648,1.37901676,0.00000000,1.35011357,0.81325075
-2.67433717,3.77917414,0.02353031,0.63876361,0.88557095,1.07994496,1.38527864,0.00000000,1.33128403,0.82104266
-2.66833417,3.77761560,0.02337955,0.63781945,0.88128424,1.06985944,1.39372124,0.00000000,1.31320193,0.82959791
-2.66233117,3.77954117,0.02320210,0.63643673,0.87989795,1.06155170,1.40424912,0.00000000,1.29603852,0.83888923
-2.65632816,3.78461818,0.02300415,0.63449994,0.88138982,1.05481394,1.41678957,0.00000000,1.27994785,0.84889428
-2.65032516,3.79255849,0.02279300,0.63191443,0.88574076,1.04944449,1.43129397,0.00000000,1.26507024,0.85959806
-2.64432216,3.80313006,0.02257685,0.62861097,0.89293583,1.04525251,1.44773700,0.00000000,1.25153472,0.87099413
-2.63831916,3.81616213,0.02236457,0.62454866,0.90296330,1.04206121,1.46611349,0.00000000,1.23945994,0.88308442
-2.63231616,3.83154345,0.02216542,0.61971585,0.91581195,1.03970964,1.48643293,0.00000000,1.22895344,0.89587751
-2.62631316,3.84921383,0.02198869,0.61412923,0.93146651,1.03805295,1.50871171,0.00000000,1.22010918,0.90938557
-2.62031016,3.86914934,0.02184332,0.60783102,0.94990152,1.03696132,1.53296336,0.00000000,1.21300357,0.92362001
-2.61430715,3.89134250,0.02173758,0.60088478,0.97107386,1.03631774,1.55918736,0.00000000,1.20769020,0.93858626
-2.60830415,3.91577888,0.02167860,0.59336998,0.99491453,1.03601487,1.58735712,0.00000000,1.20419386,0.95427802
-2.60230115,3.94241203,0.02167209,0.58537580,1.02132023,1.03595155,1.61740789,0.00000000,1.20250433,0.97067155
-2.59629815,3.97113904,0.02172198,0.57699465,1.05014536,1.03602922,1.64922559,0.00000000,1.20257065,0.98772043
-2.59029515,4.00177866,0.02183015,0.56831586,1.08119522,1.03614882,1.68263735,0.00000000,1.20429660,1.00535145
-2.58429215,4.03405444,0.02199630,0.55941997,1.11422107,1.03620848,1.71740471,0.00000000,1.20753781,1.02346205
-2.57828914,4.06758449,0.02221780,0.55037401,1.14891768,1.03610234,1.75322033,0.00000000,1.21210132,1.04191978
-2.57228614,4.10187940,0.02248970,0.54122808,1.18492391,1.03572096,1.78970869,0.00000000,1.21774772,1.06056408
-2.56628314,4.13634929,0.02280482,0.53201350,1.22182659,1.03495310,1.82643131,0.00000000,1.22419629,1.07921049
-2.56028014,4.17032014,0.02315397,0.52274246,1.25916800,1.03368922,1.86289656,0.00000000,1.23113304,1.09765741
-2.55427714,4.20305907,0.02352619,0.51340936,1.29645672,1.03182640,1.89857380,0.00000000,1.23822142,1.11569502
-2.54827414,4.23380738,0.02390917,0.50399356,1.33318153,1.02927435,1.93291155,0.00000000,1.24511546,1.13311612
-2.54227114,4.26181969,0.02428967,0.49446336,1.36882796,1.02596231,1.96535857,0.00000000,1.25147448,1.14972820
-2.53626813,4.28640668,0.02465400,0.48478091,1.40289646,1.02184619,1.99538712,0.00000000,1.25697881,1.16536622
-2.53026513,4.30697897,0.02498856,0.47490765,1.43492144,1.01691541,2.02251677,0.00000000,1.26134551,1.17990502
-2.52426213,4.32308895,0.02528040,0.46480993,1.46448997,1.01119899,2.04633766,0.00000000,1.26434319,1.19327075
-2.51825913,4.33446775,0.02551766,0.45446434,1.49125909,1.00477022,2.06653145,0.00000000,1.26580503,1.20545037
-2.51225613,4.34105448,0.02569009,0.44386245,1.51497057,0.99774940,2.08288882,0.00000000,1.26563905,1.21649831
-2.50625313,4.34301534,0.02578944,0.43301458,1.53546206,0.99030434,2.09532208,0.00000000,1.26383497,1.22653986
-2.50025013,4.34075079,0.02580979,0.42195235,1.55267396,0.98264837,2.10387201,0.00000000,1.26046707,1.23577061
-2.49424712,4.33488962,0.02574773,0.41072994,1.56665121,0.97503556,2.10870821,0.00000000,1.25569269,1.24445174
-2.48824412,4.32626960,0.02560254,0.39942379,1.57753984,0.96775352,2.11012277,0.00000000,1.24974639,1.25290118
-2.48224112,4.31590527,0.02537610,0.38813095,1.58557823,0.96111372,2.10851730,0.00000000,1.24292979,1.26148086
-2.47623812,4.30494423,0.02507284,0.37696613,1.59108343,0.95543991,2.10438392,0.00000000,1.23559773,1.27058054
-2.47023512,4.29461409,0.02469951,0.36605752,1.59443322,0.95105512,2.09828120,0.00000000,1.22814120,1.28059903
-2.46423212,4.28616288,0.02426481,0.35554186,1.59604489,0.94826786,2.09080635,0.00000000,1.22096814,1.29192372
-2.45822911,4.28079609,0.02377906,0.34555881,1.59635181,0.94735820,2.08256505,0.00000000,1.21448291,1.30490952
-2.45222611,4.27961393,0.02325375,0.33624516,1.59577925,0.94856459,2.07414087,0.00000000,1.20906565,1.31985832
-2.44622311,4.28355234,0.02270101,0.32772903,1.59472075,0.95207195,2.06606575,0.00000000,1.20505257,1.33700025
-2.44022011,4.29333096,0.02213317,0.32012445,1.59351637,0.95800173,2.05879346,0.00000000,1.20271823,1.35647772
-2.43421711,4.30941112,0.02156227,0.31352658,1.59243419,0.96640457,2.05267733,0.00000000,1.20226069,1.37833321
-2.42821411,4.33196617,0.02099963,0.30800775,1.59165596,0.97725577,2.04795356,0.00000000,1.20379043,1.40250167
-2.42221111,4.36086563,0.02045546,0.30361456,1.59126783,0.99045396,2.04473103,0.00000000,1.20732329,1.42880778
-2.41620810,4.39567412,0.01993855,0.30036603,1.59125651,1.00582297,2.04298797,0.00000000,1.21277807,1.45696850
-2.41020510,4.43566484,0.01945603,0.29825293,1.59151104,1.02311684,2.04257562,0.00000000,1.21997853,1.48660069
-2.40420210,4.47984689,0.01901323,0.29723823,1.59183009,1.04202763,2.04322850,0.00000000,1.22865980,1.51723337
-2.39819910,4.52700464,0.01861360,0.29725854,1.59193399,1.06219580,2.04458063,0.00000000,1.23847861,1.54832415
-2.39219610,4.57574704,0.01825876,0.29822652,1.59148108,1.08322244,2.04618650,0.00000000,1.24902685,1.57927876
-2.38619310,4.62456409,0.01794854,0.30003399,1.59008701,1.10468306,2.04754569,0.00000000,1.25984765,1.60947275
-2.38019010,4.67188761,0.01768120,0.30255566,1.58734614,1.12614198,2.04812956,0.00000000,1.27045305,1.63827435
-2.37418709,4.71615310,0.01745359,0.30565328,1.58285362,1.14716702,2.04740864,0.00000000,1.28034254,1.66506714
-2.36818409,4.75585989,0.01726140,0.30917990,1.57622706,1.16734368,2.04487916,0.00000000,1.28902143,1.68927164
-2.36218109,4.78962674,0.01709945,0.31298431,1.56712671,1.18628829,2.04008748,0.00000000,1.29601843,1.71036481
-2.35617809,4.81624076,0.01696193,0.31691529,1.55527298,1.20365972,2.03265129,0.00000000,1.30090153,1.72789662
-2.35017509,4.83469760,0.01684271,0.32082567,1.54046085,1.21916915,2.02227664,0.00000000,1.30329184,1.74150316
-2.34417209,4.84423195,0.01673556,0.32457602,1.52257027,1.23258774,2.00877017,0.00000000,1.30287480,1.75091595
-2.33816908,4.84433733,0.01663441,0.32803793,1.50157248,1.24375181,1.99204634,0.00000000,1.29940869,1.75596719
-2.33216608,4.83477537,0.01653354,0.33109687,1.47753213,1.25256562,1.97212949,0.00000000,1.29273020,1.75659132
-2.32616308,4.81557476,0.01642773,0.33365445,1.45060524,1.25900167,1.94915107,0.00000000,1.28275721,1.75282292
-2.32016008,4.78702081,0.01631242,0.33563025,1.42103344,1.26309857,1.92334233,0.00000000,1.26948896,1.74479165
-2.31415708,4.74963674,0.01618378,0.33696309,1.38913496,1.26495670,1.89502329,0.00000000,1.25300385,1.73271467
-2.30815408,4.70415826,0.01603879,0.33761180,1.35529297,1.26473195,1.86458858,0.00000000,1.23345528,1.71688734
-2.30215108,4.65150292,0.01587521,0.33755548,1.31994189,1.26262766,1.83249109,0.00000000,1.21106579,1.69767290
-2.29614807,4.59273609,0.01569166,0.33679339,1.28355247,1.25888531,1.79922423,0.00000000,1.18612014,1.67549168
-2.29014507,4.52903501,0.01548752,0.33534429,1.24661622,1.25377424,1.76530368,0.00000000,1.15895746,1.65081066
-2.28414207,4.46165282,0.01526290,0.33324559,1.20962997,1.24758082,1.73124941,0.00000000,1.12996303,1.62413373
-2.27813907,4.39188368,0.01501859,0.33055198,1.17308103,1.24059752,1.69756871,0.00000000,1.09955995,1.59599320
-2.27213607,4.32103046,0.01475597,0.32733400,1.13743353,1.23311227,1.66474084,0.00000000,1.06820092,1.56694268
-2.26613307,4.25037601,0.01447693,0.32367621,1.10311639,1.22539867,1.63320386,0.00000000,1.03636043,1.53755154
-2.26013007,4.18115859,0.01418381,0.31967536,1.07051313,1.21770721,1.60334387,0.00000000,1.00452745,1.50840082
-2.25412706,4.11455226,0.01387926,0.31543837,1.03995401,1.21025806,1.57548712,0.00000000,0.97319868,1.48008049
-2.24812406,4.05165217,0.01356623,0.31108031,1.01171027,1.20323559,1.54989500,0.00000000,0.94287244,1.45318770
-2.24212106,3.99346488,0.01324783,0.30672238,0.98599092,1.19678488,1.52676194,0.00000000,0.91404307,1.42832557
-2.23611806,3.94090332,0.01292732,0.30248992,0.96294179,1.19101027,1.50621606,0.00000000,0.88719589,1.40610216
-2.23011506,3.89478581,0.01260799,0.29851049,0.94264683,1.18597601,1.48832244,0.00000000,0.86280239,1.38712893
-2.22411206,3.85583834,0.01229318,0.29491199,0.92513144,1.18170889,1.47308864,0.00000000,0.84131568,1.37201832
-2.21810905,3.82469915,0.01198614,0.29182091,0.91036770,1.17820251,1.46047200,0.00000000,0.82316589,1.36137978
-2.21210605,3.80192453,0.01169009,0.28936051,0.89828100,1.17542312,1.45038833,0.00000000,0.80875547,1.35581394
-2.20610305,3.78799460,0.01140809,0.28764916,0.88875788,1.17331633,1.44272138,0.00000000,0.79845408,1.35590453
-2.20010005,3.78331801,0.01114308,0.28679854,0.88165459,1.17181442,1.43733262,0.00000000,0.79259300,1.36220782
-2.19409705,3.78823444,0.01089781,0.28691185,0.87680601,1.17084370,1.43407063,0.00000000,0.79145910,1.37523952
-2.18809405,3.80301409,0.01067484,0.28808185,0.87403442,1.17033134,1.43277977,0.00000000,0.79528815,1.39545946
-2.18209105,3.82785351,0.01047648,0.29038889,0.87315777,1.17021127,1.43330744,0.00000000,0.80425767,1.42325407
-2.17608804,3.86286750,0.01030479,0.29389871,0.87399707,1.17042872,1.43550978,0.00000000,0.81847947,1.45891760
-2.17008504,3.90807722,0.01016154,0.29866022,0.87638251,1.17094314,1.43925532,0.00000000,0.83799214,1.50263255
-2.16408204,3.96339496,0.01004816,0.30470319,0.88015804,1.17172916,1.44442661,0.00000000,0.86275371,1.55445034
-2.15807904,4.02860655,0.00996576,0.31203595,0.88518435,1.17277578,1.45091975,0.00000000,0.89263511,1.61427341
-2.15207604,4.10335262,0.00991503,0.32064321,0.89134002,1.17408367,1.45864195,0.00000000,0.92741478,1.68183975
-2.14607304,4.18711043,0.00989628,0.33048410,0.89852100,1.17566092,1.46750746,0.00000000,0.96677496,1.75671124
-2.14007004,4.27917789,0.00990939,0.34149058,0.90663852,1.17751763,1.47743224,0.00000000,1.01030029,1.83826695
-2.13406703,4.37866188,0.00995379,0.35356638,0.91561556,1.17965972,1.48832781,0.00000000,1.05747902,1.92570244
-2.12806403,4.48447255,0.01002844,0.36658652,0.92538250,1.18208252,1.50009491,0.00000000,1.10770755,2.01803601
-2.12206103,4.59532536,0.01013186,0.38039768,0.93587194,1.18476476,1.51261751,0.00000000,1.16029829,2.11412261
-2.11605803,4.70975214,0.01026212,0.39481936,0.94701352,1.18766338,1.52575769,0.00000000,1.21449124,2.21267551
-2.11005503,4.82612212,0.01041688,0.40964603,0.95872886,1.19070977,1.53935197,0.00000000,1.26946922,2.31229588
-2.10405203,4.94267307,0.01059338,0.42465021,0.97092728,1.19380773,1.55320935,0.00000000,1.32437649,2.41150968
-2.09804902,5.05755251,0.01078855,0.43958643,0.98350248,1.19683353,1.56711152,0.00000000,1.37834042,2.50881094
-2.09204602,5.16886771,0.01099900,0.45419618,0.99633059,1.19963807,1.58081516,0.00000000,1.43049558,2.60271010
-2.08604302,5.27474303,0.01122111,0.46821343,1.00926975,1.20205129,1.59405647,0.00000000,1.48000954,2.69178567
-2.08004002,5.37338246,0.01145110,0.48137081,1.02216129,1.20388846,1.60655769,0.00000000,1.52610923,2.77473723
-2.07403702,5.46313443,0.01168512,0.49340618,1.03483238,1.20495820,1.61803516,0.00000000,1.56810713,2.85043744
-2.06803402,5.54255615,0.01191928,0.50406921,1.04710012,1.20507167,1.62820868,0.00000000,1.60542589,2.91798073
-2.06203102,5.61047410,0.01214979,0.51312800,1.05877676,1.20405242,1.63681145,0.00000000,1.63762040,2.97672623
-2.05602801,5.66603745,0.01237299,0.52037521,1.06967555,1.20174637,1.64360006,0.00000000,1.66439624,3.02633278
-2.05002501,5.70876153,0.01258543,0.52563369,1.07961700,1.19803123,1.64836388,0.00000000,1.68562348,3.06678379
-2.04402201,5.73855858,0.01278398,0.52876123,1.08843496,1.19282477,1.65093330,0.00000000,1.70134513,3.09840060
-2.03801901,5.75575366,0.01296586,0.52965438,1.09598218,1.18609149,1.65118627,0.00000000,1.71177949,3.12184280
-2.03201601,5.76108432,0.01312867,0.52825110,1.10213476,1.17784716,1.64905274,0.00000000,1.71731622,3.13809506
-2.02601301,5.75568312,0.01327049,0.52453219,1.10679546,1.16816092,1.64451668,0.00000000,1.71850586,3.14844027
-2.02001001,5.74104337,0.01338988,0.51852151,1.10989534,1.15715479,1.63761562,0.00000000,1.71604305,3.15441955
-2.01400700,5.71896863,0.01348590,0.51028490,1.11139382,1.14500056,1.62843762,0.00000000,1.71074396,3.15778018
-2.00800400,5.69150796,0.01355812,0.49992791,1.11127701,1.13191414,1.61711593,0.00000000,1.70351847,3.16041321
-2.00200100,5.66087918,0.01360663,0.48759249,1.10955463,1.11814757,1.60382166,0.00000000,1.69533818,3.16428292
-1.99599800,5.62938312,0.01363198,0.47345270,1.10625560,1.10397922,1.58875481,0.00000000,1.68720127,3.17135068
-1.98999500,5.59931254,0.01363520,0.45770965,1.10142276,1.08970253,1.57213432,0.00000000,1.68009555,3.18349622
-1.98399200,5.57285931,0.01361770,0.44058590,1.09510710,1.07561390,1.55418761,0.00000000,1.67496113,3.20243953
-1.97798899,5.55202411,0.01358124,0.42231944,1.08736196,1.06200034,1.53514027,0.00000000,1.67265397,3.22966637
-1.97198599,5.53853230,0.01352788,0.40315760,1.07823770,1.04912749,1.51520653,0.00000000,1.67391197,3.26636086
-1.96598299,5.53376004,0.01345987,0.38335087,1.06777722,1.03722862,1.49458090,0.00000000,1.67932481,3.31334784
-1.95997999,5.53867369,0.01337959,0.36314715,1.05601272,1.02649513,1.47343157,0.00000000,1.68930890,3.37104795
-1.95397699,5.55378568,0.01328949,0.34278624,1.04296401,1.01706906,1.45189583,0.00000000,1.70408846,3.43944737
-1.94797399,5.57912877,0.01319198,0.32249505,1.02863842,1.00903795,1.43007762,0.00000000,1.72368366,3.51808408
-1.94197099,5.61425022,0.01308941,0.30248344,1.01303249,1.00243229,1.40804746,0.00000000,1.74790648,3.60605164
-1.93596798,5.65822652,0.01298399,0.28294083,0.99613519,0.99722573,1.38584444,0.00000000,1.77636455,3.70202076
-1.92996498,5.70969815,0.01287775,0.26403375,0.97793260,0.99333790,1.36348027,0.00000000,1.80847308,3.80427835
-1.92396198,5.76692337,0.01277250,0.24590414,0.95841356,0.99063990,1.34094492,0.00000000,1.84347454,3.91078288
-1.91795898,5.82784888,0.01266989,0.22866870,0.93757611,0.98896194,1.31821349,0.00000000,1.88046552,4.01923410
-1.91195598,5.89019450,0.01257134,0.21241884,0.91543400,0.98810292,1.29525389,0.00000000,1.91842976,4.12715468
-1.90595298,5.95154846,0.01247813,0.19722166,0.89202306,0.98784141,1.27203480,0.00000000,1.95627624,4.23198056
-1.89994997,6.00946917,0.01239140,0.18312137,0.86740680,0.98794746,1.24853337,0.00000000,1.99288077,4.33115642
-1.89394697,6.06158912,0.01231227,0.17014145,0.84168089,0.98819469,1.22474236,0.00000000,2.02712953,4.42223240
-1.88794397,6.10571648,0.01224184,0.15828712,0.81497624,0.98837207,1.20067619,0.00000000,2.05796267,4.50295789
-1.88194097,6.13992977,0.01218132,0.14754823,0.78746028,0.98829479,1.17637558,0.00000000,2.08441624,4.57136851
-1.87593797,6.16266141,0.01213207,0.13790224,0.75933650,0.98781366,1.15191068,0.00000000,2.10566066,4.62586231
-1.86993497,6.17276638,0.01209567,0.12931721,0.73084208,0.98682263,1.12738237,0.00000000,2.12103397,4.66526193
-1.86393197,6.16957287,0.01207397,0.12175473,0.70224373,0.98526409,1.10292185,0.00000000,2.13006850,4.68885975
-1.85792896,6.15291243,0.01206914,0.11517256,0.67383196,0.98313150,1.07868834,0.00000000,2.13250961,4.69644412
-1.85192596,6.12312826,0.01208364,0.10952701,0.64591396,0.98046944,1.05486529,0.00000000,2.12832582,4.68830524
-1.84592296,6.08106116,0.01212024,0.10477481,0.61880559,0.97737093,1.03165501,0.00000000,2.11770968,4.66522047
-1.83991996,6.02801368,0.01218194,0.10087460,0.59282263,0.97397217,1.00927213,0.00000000,2.10106933,4.62841978
-1.83391696,5.96569410,0.01227194,0.09778778,0.56827189,0.97044494,0.98793609,0.00000000,2.07901122,4.57953265
-1.82791396,5.89614267,0.01239345,0.09547899,0.54544254,0.96698706,0.96786303,0.00000000,2.05231463,4.52051910
-1.82191096,5.82164366,0.01254963,0.09391599,0.52459791,0.96381129,0.94925738,0.00000000,2.02189916,4.45358794
-1.81590795,5.74462714,0.01274340,0.09306913,0.50596836,0.96113338,0.93230346,0.00000000,1.98878676,4.38110597
-1.80990495,5.66756511,0.01297728,0.09291046,0.48974526,0.95915969,0.91715757,0.00000000,1.95405989,4.30550238
-1.80390195,5.59286693,0.01325321,0.09341248,0.47607646,0.95807518,0.90394068,0.00000000,1.91881786,4.22917279
-1.79789895,5.52277886,0.01357237,0.09454681,0.46506342,0.95803232,0.89273238,0.00000000,1.88413326,4.15438725
-1.79189595,5.45929246,0.01393505,0.09628268,0.45676001,0.95914154,0.88356599,0.00000000,1.85101049,4.08320641
-1.78589295,5.40406619,0.01434050,0.09858555,0.45117299,0.96146384,0.87642545,0.00000000,1.82034821,4.01740954
-1.77988994,5.35836386,0.01478684,0.10141578,0.44826423,0.96500590,0.87124398,0.00000000,1.79290744,3.95843759
-1.77388694,5.32301269,0.01527100,0.10472767,0.44795440,0.96971812,0.86790472,0.00000000,1.76928661,3.90735350
-1.76788394,5.29838296,0.01578874,0.10846873,0.45012790,0.97549571,0.86624342,0.00000000,1.74990454,3.86482124
-1.76188094,5.28438981,0.01633468,0.11257944,0.45463903,0.98218291,0.86605324,0.00000000,1.73499203,3.83110408
-1.75587794,5.28051701,0.01690242,0.11699343,0.46131873,0.98958018,0.86709141,0.00000000,1.72459221,3.80608164
