energy_ev,total_up,Bi_p_up,Bi_d_up,Nb_p_up,Nb_d_up,Se_s_up,Se_p_up
-5.35167584,5.07718977,0.89361449,0.01321178,2.57600690,1.98430765,0.05493575,2.79846760
-5.34567284,5.08127912,0.89699734,0.01334439,2.58951835,1.97021996,0.05609464,2.79800603
-5.33966983,5.09376271,0.90062491,0.01348339,2.61013771,1.96068137,0.05740205,2.80366309
-5.33366683,5.11475137,0.90461779,0.01362966,2.63805052,1.95560843,0.05886383,2.81529683
-5.32766383,5.14417938,0.90906907,0.01378384,2.67331114,1.95484348,0.06048427,2.83266568
-5.32166083,5.18181208,0.91404208,0.01394640,2.71584140,1.95816328,0.06226581,2.85543924
-5.31565783,5.22725380,0.91956885,0.01411754,2.76543002,1.96528696,0.06420870,2.88320820
-5.30965483,5.27995514,0.92564951,0.01429718,2.82173263,1.97588303,0.06631069,2.91549265
-5.30365183,5.33921933,0.93225226,0.01448493,2.88427245,1.98957510,0.06856658,2.95174872
-5.29764882,5.40420749,0.93931407,0.01468007,2.95244152,2.00594636,0.07096791,2.99137340
-5.29164582,5.47394311,0.94674180,0.01488147,3.02550297,2.02454287,0.07350252,3.03370787
-5.28564282,5.54731625,0.95441389,0.01508760,3.10259454,2.04487606,0.07615434,3.07803971
-5.27963982,5.62308843,0.96218242,0.01529648,3.18273386,2.06642481,0.07890321,3.12360482
-5.27363682,5.69989928,0.96987554,0.01550571,3.26482608,2.08863756,0.08172479,3.16958975
-5.26763382,5.77627593,0.97730031,0.01571242,3.34767429,2.11093527,0.08459073,3.21513530
-5.26163082,5.85064659,0.98424597,0.01591329,3.42999344,2.13271545,0.08746900,3.25934233
-5.25562781,5.92135905,0.99048757,0.01610464,3.51042798,2.15335807,0.09032433,3.30128046
-5.24962481,5.98670506,0.99579005,0.01628243,3.58757358,2.17223350,0.09311897,3.34000033
-5.24362181,6.04495087,0.99991282,0.01644235,3.66000300,2.18871288,0.09581357,3.37454961
-5.23761881,6.09437405,1.00261474,0.01657992,3.72629599,2.20218089,0.09836816,3.40399302
-5.23161581,6.13330600,1.00365957,0.01669063,3.78507265,2.21205070,0.10074335,3.42743597
-5.22561281,6.16017926,1.00282175,0.01677005,3.83502965,2.21778090,0.10290154,3.44405135
-5.21960980,6.17357810,0.99989252,0.01681395,3.87497843,2.21889372,0.10480811,3.45310848
-5.21360680,6.17229064,0.99468607,0.01681854,3.90388385,2.21499389,0.10643265,3.45400319
-5.20760380,6.15536030,0.98704571,0.01678052,3.92090233,2.20578721,0.10774998,3.44628775
-5.20160080,6.12213413,0.97684978,0.01669731,3.92541759,2.19109806,0.10874108,3.42969893
-5.19559780,6.07230577,0.96401698,0.01656713,3.91707257,2.17088474,0.10939381,3.40418305
-5.18959480,6.00595052,0.94851107,0.01638918,3.89579605,2.14525186,0.10970329,3.36991627
-5.18359180,5.92355051,0.93034450,0.01616364,3.86182236,2.11445893,0.10967215,3.32731896
-5.17758879,5.82600828,0.90958092,0.01589183,3.81570310,2.07892451,0.10931033,3.27706310
-5.17158579,5.71464741,0.88633624,0.01557615,3.75830992,2.03922538,0.10863476,3.22007182
-5.16558279,5.59119955,0.86077825,0.01522014,3.69082764,1.99609066,0.10766864,3.15751069
-5.15957979,5.45777788,0.83312466,0.01482836,3.61473764,1.95039061,0.10644060,3.09077068
-5.15357679,5.31683743,0.80363960,0.01440638,3.53179164,1.90312065,0.10498363,3.02144321
-5.14757379,5.17112360,0.77262865,0.01396059,3.44397639,1.85538070,0.10333388,2.95128766
-5.14157079,5.02361039,0.74043256,0.01349810,3.35347045,1.80835081,0.10152947,2.88219273
-5.13556778,4.87743066,0.70741993,0.01302656,3.26259413,1.76326365,0.09960916,2.81613251
-5.12956478,4.73580075,0.67397898,0.01255395,3.17375440,1.72137490,0.09761123,2.75511899
-5.12356178,4.60194218,0.64050895,0.01208842,3.08938639,1.68393251,0.09557240,2.70115246
-5.11755878,4.47900298,0.60741119,0.01163807,3.01189354,1.65214577,0.09352684,2.65617138
-5.11155578,4.36998142,0.57508045,0.01121073,2.94358808,1.62715525,0.09150547,2.62200336
-5.10555278,4.27765417,0.54389665,0.01081386,2.88663403,1.61000443,0.08953542,2.60031866
-5.09954977,4.20451129,0.51421725,0.01045430,2.84299415,1.60161388,0.08763962,2.59258760
-5.09354677,4.15269937,0.48637065,0.01013818,2.81438251,1.60275856,0.08583671,2.60004288
-5.08754377,4.12397420,0.46065055,0.00987078,2.80222392,1.61404884,0.08414101,2.62364785
-5.08154077,4.11966379,0.43731155,0.00965644,2.80762117,1.63591554,0.08256270,2.66407125
-5.07553777,4.14064190,0.41656590,0.00949850,2.83133084,1.66859927,0.08110807,2.72166896
-5.06953477,4.18731231,0.39858135,0.00939926,2.87374790,1.71214400,0.07977989,2.79647288
-5.06353177,4.25960336,0.38348013,0.00935996,2.93489931,1.76639503,0.07857775,2.88818711
-5.05752876,4.35697225,0.37133883,0.00938078,3.01444642,1.83100100,0.07749847,2.99619103
-5.05152576,4.47841841,0.36218912,0.00946087,3.11169558,1.90541988,0.07653644,3.11954930
-5.04552276,4.62250501,0.35601910,0.00959839,3.22561660,1.98892855,0.07568395,3.25702809
-5.03951976,4.78738797,0.35277520,0.00979055,3.35486801,2.08063568,0.07493146,3.40711732
-5.03351676,4.97085140,0.35236450,0.01003372,3.49782839,2.17949764,0.07426783,3.56805810
-5.02751376,5.17034883,0.35465731,0.01032345,3.65263269,2.28433688,0.07368048,3.73787500
-5.02151076,5.38304945,0.35949012,0.01065458,3.81721255,2.39386267,0.07315559,3.91441225
-5.01550775,5.60588866,0.36666867,0.01102137,3.98933959,2.50669362,0.07267823,4.09537349
-5.00950475,5.83562232,0.37597132,0.01141754,4.16667054,2.62138171,0.07223257,4.27836399
-5.00350175,6.06888398,0.38715264,0.01183642,4.34679331,2.73643745,0.07180203,4.46093490
-4.99749875,6.30224446,0.39994729,0.01227106,4.52727301,2.85035581,0.07136965,4.64062853
-4.99149575,6.53227303,0.41407423,0.01271435,4.70569697,2.96164241,0.07091836,4.81502396
-4.98549275,6.75559939,0.42924119,0.01315918,4.87971804,3.06883977,0.07043141,4.98178207
-4.97948974,6.96897540,0.44514958,0.01359852,5.04709528,3.17055298,0.06989288,5.13868917
-4.97348674,7.16933561,0.46149958,0.01402561,5.20573158,3.26547458,0.06928822,5.28369835
-4.96748374,7.35385537,0.47799547,0.01443408,5.35370749,3.35240801,0.06860480,5.41496776
-4.96148074,7.52000520,0.49435113,0.01481808,5.48931079,3.43028926,0.06783254,5.53089491
-4.95547774,7.66560020,0.51029546,0.01517243,5.61106155,3.49820630,0.06696446,5.63014632
-4.94947474,7.78884312,0.52557764,0.01549270,5.71773227,3.55541584,0.06599720,5.71168181
-4.94347174,7.88835982,0.53997202,0.01577535,5.80836291,3.60135693,0.06493145,5.77477284
-4.93746873,7.96322602,0.55328245,0.01601779,5.88227084,3.63566118,0.06377224,5.81901450
-4.93146573,8.01298440,0.56534595,0.01621844,5.93905553,3.65815921,0.06252909,5.84433070
-4.92546273,8.03765128,0.57603544,0.01637679,5.97859820,3.66888310,0.06121602,5.85097260
-4.91945973,8.03771260,0.58526156,0.01649336,6.00105651,3.66806480,0.05985133,5.83951013
-4.91345673,8.01410907,0.59297346,0.01656973,6.00685452,3.65613036,0.05845724,5.81081685
-4.90745373,7.96821081,0.59915850,0.01660844,5.99666839,3.63369018,0.05705936,5.76604854
-4.90145073,7.90178214,0.60384097,0.01661296,5.97140793,3.60152537,0.05568595,5.70661599
-4.89544772,7.81693759,0.60707992,0.01658759,5.93219475,3.56057070,0.05436713,5.63415278
-4.88944472,7.71609035,0.60896618,0.01653729,5.88033725,3.51189431,0.05313391,5.55047872
-4.88344172,7.60189479,0.60961881,0.01646763,5.81730312,3.45667501,0.05201725,5.45756003
-4.87743872,7.47718473,0.60918109,0.01638457,5.74468991,3.39617749,0.05104704,5.35746717
-4.87143572,7.34490938,0.60781634,0.01629438,5.66419416,3.33172618,0.05025106,5.25233150
-4.86543272,7.20806874,0.60570369,0.01620344,5.57757981,3.26467854,0.04965411,5.14430165
-4.85942971,7.06965023,0.60303397,0.01611815,5.48664638,3.19639824,0.04927716,5.03550087
-4.85342671,6.93256834,0.60000587,0.01604476,5.39319752,3.12822905,0.04913657,4.92798624
-4.84742371,6.79960866,0.59682248,0.01598926,5.29901045,3.06146993,0.04924361,4.82371063
-4.84142071,6.67337746,0.59368821,0.01595727,5.20580685,2.99735199,0.04960398,4.72448832
-4.83541771,6.55625789,0.59080602,0.01595395,5.11522561,2.93701757,0.05021758,4.63196481
-4.82941471,6.45037330,0.58837517,0.01598393,5.02879780,2.88150198,0.05107850,4.54759145
-4.82341171,6.35755805,0.58658900,0.01605121,4.94792432,2.83171807,0.05217507,4.47260513
-4.81740870,6.27933586,0.58563307,0.01615915,4.87385631,2.78844374,0.05349018,4.40801339
-4.81140570,6.21690543,0.58568318,0.01631041,4.80767877,2.75231257,0.05500169,4.35458472
-4.80540270,6.17113293,0.58690334,0.01650691,4.75029727,2.72380740,0.05668298,4.31284419
-4.79939970,6.14255083,0.58944358,0.01674983,4.70242799,2.70325689,0.05850365,4.28307401
-4.79339670,6.13136228,0.59343743,0.01703956,4.66459107,2.69083479,0.06043022,4.26531874
-4.78739370,6.13745025,0.59899912,0.01737569,4.63710724,2.68656187,0.06242698,4.25939458
-4.78139070,6.16039094,0.60622043,0.01775703,4.62009760,2.69031011,0.06445682,4.26490245
-4.77538769,6.19947045,0.61516735,0.01818156,4.61348659,2.70180913,0.06648206,4.28124415
-4.76938469,6.25370436,0.62587649,0.01864645,4.61700787,2.72065452,0.06846531,4.30764112
-4.76338169,6.32185962,0.63835157,0.01914805,4.63021317,2.74631794,0.07037025,4.34315534
-4.75737869,6.40247851,0.65256004,0.01968189,4.65248389,2.77815886,0.07216238,4.38671189
-4.75137569,6.49390438,0.66843009,0.02024272,4.68304532,2.81543768,0.07380962,4.43712272
-4.74537269,6.59430921,0.68584830,0.02082453,4.72098341,2.85733024,0.07528297,4.49311131
-4.73936968,6.70172289,0.70465817,0.02142058,4.76526399,2.90294360,0.07655687,4.55333793
-4.73336668,6.81406443,0.72465968,0.02202346,4.81475418,2.95133288,0.07760964,4.61642522
-4.72736368,6.92917503,0.74561013,0.02262520,4.86824587,3.00151912,0.07842369,4.68098393
-4.72136068,7.04485321,0.76722638,0.02321735,4.92448102,3.05250802,0.07898566,4.74563854
-4.71535768,7.15889181,0.78918862,0.02379114,4.98217838,3.10330926,0.07928647,4.80905262
-4.70935468,7.26911670,0.81114552,0.02433757,5.04006122,3.15295617,0.07932125,4.86995354
-4.70335168,7.37342675,0.83272098,0.02484763,5.09688555,3.20052550,0.07908924,4.92715645
-4.69734867,7.46983446,0.85352208,0.02531248,5.15146818,3.24515670,0.07859354,4.97958683
-4.69134567,7.55650641,0.87314811,0.02572366,5.20271380,3.28607042,0.07784086,5.02630144
-4.68534267,7.63180247,0.89120054,0.02607325,5.24964031,3.32258557,0.07684127,5.06650703
-4.67933967,7.69431254,0.90729330,0.02635413,5.29140162,3.35413446,0.07560779,5.09957618
-4.67333667,7.74288950,0.92106332,0.02656020,5.32730685,3.38027549,0.07415614,5.12505981
-4.66733367,7.77667711,0.93218071,0.02668648,5.35683533,3.40070275,0.07250432,5.14269575
-4.66133067,7.79513130,0.94035821,0.02672939,5.37964660,3.41525216,0.07067234,5.15241278
-4.65532766,7.79803401,0.94535969,0.02668678,5.39558481,3.42390378,0.06868186,5.15432989
-4.64932466,7.78549835,0.94700715,0.02655811,5.40467742,3.42678003,0.06655590,5.14875031
-4.64332166,7.75796465,0.94518602,0.02634447,5.40712783,3.42413966,0.06431855,5.13615045
-4.63731866,7.71618692,0.93984867,0.02604857,5.40330240,3.41636775,0.06199463,5.11716365
-4.63131566,7.66121010,0.93101574,0.02567474,5.39371209,3.40396170,0.05960949,5.09255932
-4.62531266,7.59433841,0.91877554,0.02522882,5.37898966,3.38751389,0.05718868,5.06321780
-4.61930965,7.51709589,0.90328132,0.02471802,5.35986316,3.36769148,0.05475768,5.03010193
-4.61330665,7.43118039,0.88474675,0.02415078,5.33712702,3.34521392,0.05234163,4.99422602
-4.60730365,7.33841257,0.86343964,0.02353650,5.31161170,3.32082920,0.04996498,4.95662352
-4.60130065,7.24068180,0.83967435,0.02288533,5.28415341,3.29528943,0.04765123,4.91831425
-4.59529765,7.13989080,0.81380303,0.02220791,5.25556488,3.26932681,0.04542257,4.88027250
-4.58929465,7.03790103,0.78620622,0.02151511,5.22660837,3.24363063,0.04329954,4.84339698
-4.58329165,6.93648067,0.75728301,0.02081771,5.19797183,3.21882613,0.04130071,4.80848366
-4.57728864,6.83725686,0.72744121,0.02012616,5.17024891,3.19545599,0.03944236,4.77620229
-4.57128564,6.74167385,0.69708784,0.01945037,5.14392328,3.17396475,0.03773813,4.74707736
-4.56528264,6.65095794,0.66662019,0.01879940,5.11935754,3.15468680,0.03619879,4.72147384
-4.55927964,6.56609048,0.63641779,0.01818135,5.09678676,3.13783808,0.03483196,4.69958823
-4.55327664,6.48778914,0.60683535,0.01760315,5.07631634,3.12351168,0.03364197,4.68144478
-4.54727364,6.41649794,0.57819690,0.01707049,5.05792399,3.11167730,0.03262971,4.66689701
-4.54127064,6.35238574,0.55079126,0.01658770,5.04146534,3.10218451,0.03179265,4.65563414
-4.53526763,6.29535310,0.52486867,0.01615774,5.02668255,3.09476952,0.03112486,4.64719220
-4.52926463,6.24504669,0.50063877,0.01578224,5.01321545,3.08906521,0.03061716,4.64096932
-4.52326163,6.20088058,0.47826975,0.01546149,5.00061472,3.08461401,0.03025736,4.63624456
-4.51725863,6.16206351,0.45788859,0.01519457,4.98835642,3.08088314,0.03003059,4.63219980
-4.51125563,6.12763094,0.43958230,0.01497942,4.97585760,3.07728177,0.02991970,4.62794385
-4.50525263,6.09648090,0.42339996,0.01481304,4.96249251,3.07317958,0.02990570,4.62253829
-4.49924962,6.06741237,0.40935555,0.01469156,4.94760903,3.06792606,0.02996834,4.61502409
-4.49324662,6.03916490,0.39743119,0.01461047,4.93054518,3.06087007,0.03008660,4.60444842
-4.48724362,6.01045846,0.38758090,0.01456476,4.91064535,3.05137915,0.03023931,4.58989089
-4.48124062,5.98003227,0.37973458,0.01454908,4.88727612,3.03885777,0.03040569,4.57048852
-4.47523762,5.94668154,0.37380213,0.01455794,4.85984140,3.02276435,0.03056589,4.54545871
-4.46923462,5.90929117,0.36967762,0.01458582,4.82779686,3.00262631,0.03070154,4.51411976
-4.46323162,5.86686566,0.36724340,0.01462734,4.79066330,2.97805286,0.03079610,4.47590827
-4.45722861,5.81855454,0.36637405,0.01467738,4.74803901,2.94874516,0.03083530,4.43039310
-4.45122561,5.76367279,0.36694012,0.01473115,4.69961071,2.91450378,0.03080738,4.37728561
-4.44522261,5.70171607,0.36881165,0.01478431,4.64516326,2.87523309,0.03070329,4.31644599
-4.43921961,5.63237070,0.37186130,0.01483301,4.58458774,2.83094288,0.03051678,4.24788575
-4.43321661,5.55551838,0.37596724,0.01487397,4.51788788,2.78174704,0.03024436,4.17176649
-4.42721361,5.47123614,0.38101560,0.01490446,4.44518492,2.72785984,0.02988529,4.08839518
-4.42121061,5.37979173,0.38690253,0.01492233,4.36672060,2.66958977,0.02944133,3.99821648
-4.41520760,5.28163520,0.39353592,0.01492603,4.28285836,2.60733159,0.02891658,3.90180244
-4.40920460,5.17738716,0.40083665,0.01491456,4.19408271,2.54155693,0.02831714,3.79984021
-4.40320160,5.06782432,0.40873939,0.01488749,4.10099670,2.47280370,0.02765081,3.69311832
-4.39719860,4.95386299,0.41719305,0.01484491,4.00431737,2.40166502,0.02692678,3.58251193
-4.39119560,4.83654097,0.42616066,0.01478742,3.90486922,2.32877779,0.02615522,3.46896765
-4.38519260,4.71699841,0.43561889,0.01471607,3.80357558,2.25481132,0.02534699,3.35348835
-4.37918959,4.59645776,0.44555710,0.01463236,3.70144775,2.18045624,0.02451327,3.23711801
-4.37318659,4.47620323,0.45597585,0.01453819,3.59957192,2.10641384,0.02366529,3.12092714
-4.36718359,4.35755977,0.46688509,0.01443584,3.49909382,2.03338598,0.02281407,3.00599849
-4.36118059,4.24187160,0.47830187,0.01432789,3.40120099,1.96206542,0.02197013,2.89341326
-4.35517759,4.13048029,0.49024763,0.01421724,3.30710294,1.89312673,0.02114334,2.78423767
-4.34917459,4.02470241,0.50274525,0.01410700,3.21800920,1.82721745,0.02034274,2.67950964
-4.34317159,3.92580657,0.51581575,0.01400049,3.13510564,1.76494964,0.01957643,2.58022555
-4.33716858,3.83499018,0.52947483,0.01390113,3.05952934,1.70689153,0.01885145,2.48732691
-4.33116558,3.75335575,0.54372936,0.01381238,2.99234266,1.65355932,0.01817371,2.40168684
-4.32516258,3.68188735,0.55857384,0.01373770,2.93450704,1.60540906,0.01754796,2.32409639
-4.31915958,3.62142728,0.57398709,0.01368038,2.88685729,1.56282864,0.01697776,2.25525082
-4.31315658,3.57265386,0.58992920,0.01364353,2.85007721,1.52613009,0.01646545,2.19573592
-4.30715358,3.53606066,0.60633892,0.01362992,2.82467736,1.49554231,0.01601220,2.14601490
