energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,W_p_up,W_d_up
-5.47773887,1.88409542,0.59307116,0.36964323,0.00207769,0.21820624,1.05056216,0.00000000,0.70143731,0.31319414
-5.47173587,1.81694070,0.57225115,0.35051116,0.00196225,0.20861170,1.00967845,0.00000000,0.68075594,0.30708979
-5.46573287,1.74621530,0.54963569,0.33124149,0.00184738,0.19846414,0.96610029,0.00000000,0.65771894,0.30098126
-5.45972986,1.67286640,0.52551480,0.31206046,0.00173524,0.18788439,0.92039040,0.00000000,0.63264329,0.29498883
-5.45372686,1.59785762,0.50020147,0.29318323,0.00162780,0.17699341,0.87314242,0.00000000,0.60587172,0.28922156
-5.44772386,1.52215180,0.47402680,0.27481053,0.00152684,0.16591055,0.82497113,0.00000000,0.57776589,0.28377465
-5.44172086,1.44669443,0.44733447,0.25712586,0.00143392,0.15475195,0.77650210,0.00000000,0.54869898,0.27872761
-5.43571786,1.37239809,0.42047477,0.24029333,0.00135038,0.14362893,0.72836113,0.00000000,0.51904801,0.27414311
-5.42971486,1.30012818,0.39379838,0.22445632,0.00127732,0.13264664,0.68116350,0.00000000,0.48918602,0.27006664
-5.42371186,1.23069046,0.36764997,0.20973655,0.00121560,0.12190269,0.63550355,0.00000000,0.45947446,0.26652700
-5.41770885,1.16482047,0.34236182,0.19623402,0.00116588,0.11148608,0.59194465,0.00000000,0.43025592,0.26353755
-5.41170585,1.10317513,0.31824777,0.18402722,0.00112863,0.10147625,0.55100984,0.00000000,0.40184754,0.26109812
-5.40570285,1.04632656,0.29559752,0.17317403,0.00110414,0.09194233,0.51317347,0.00000000,0.37453529,0.25919765
-5.39969985,0.99475816,0.27467155,0.16371278,0.00109255,0.08294263,0.47885384,0.00000000,0.34856923,0.25781708
-5.39369685,0.94886280,0.25569679,0.15566370,0.00109389,0.07452439,0.44840717,0.00000000,0.32415997,0.25693268
-5.38769385,0.90894315,0.23886312,0.14903058,0.00110810,0.06672373,0.42212296,0.00000000,0.30147633,0.25651942
-5.38169085,0.87521365,0.22432081,0.14380240,0.00113504,0.05956590,0.40022078,0.00000000,0.28064422,0.25655420
-5.37568784,0.84780423,0.21217896,0.13995512,0.00117449,0.05306569,0.38284852,0.00000000,0.26174687,0.25701888
-5.36968484,0.82676519,0.20250493,0.13745344,0.00122619,0.04722812,0.37008223,0.00000000,0.24482612,0.25790288
-5.36368184,0.81207311,0.19532467,0.13625241,0.00128982,0.04204929,0.36192729,0.00000000,0.22988477,0.25920516
-5.35767884,0.80363755,0.19062404,0.13629907,0.00136499,0.03751737,0.35832105,0.00000000,0.21688996,0.26093562
-5.35167584,0.80130817,0.18835096,0.13753388,0.00145123,0.03361371,0.35913667,0.00000000,0.20577721,0.26311576
-5.34567284,0.80488222,0.18841824,0.13989217,0.00154800,0.03031403,0.36418816,0.00000000,0.19645510,0.26577869
-5.33966983,0.81411212,0.19070714,0.14330539,0.00165464,0.02758956,0.37323640,0.00000000,0.18881042,0.26896837
-5.33366683,0.82871300,0.19507139,0.14770238,0.00177034,0.02540832,0.38599605,0.00000000,0.18271350,0.27273840
-5.32766383,0.84837025,0.20134159,0.15301049,0.00189415,0.02373612,0.40214305,0.00000000,0.17802372,0.27715019
-5.32166083,0.87274684,0.20932997,0.15915671,0.00202497,0.02253766,0.42132272,0.00000000,0.17459488,0.28227092
-5.31565783,0.90149043,0.21883518,0.16606875,0.00216147,0.02177737,0.44315806,0.00000000,0.17228042,0.28817117
-5.30965483,0.93424025,0.22964720,0.17367607,0.00230217,0.02142019,0.46725819,0.00000000,0.17093828,0.29492260
-5.30365183,0.97063358,0.24155208,0.18191085,0.00244539,0.02143216,0.49322660,0.00000000,0.17043528,0.30259559
-5.29764882,1.01031183,0.25433651,0.19070885,0.00258926,0.02178078,0.52066913,0.00000000,0.17065101,0.31125716
-5.29164582,1.05292605,0.26779200,0.20001019,0.00273177,0.02243535,0.54920127,0.00000000,0.17148094,0.32096912
-5.28564282,1.09814168,0.28171870,0.20975996,0.00287079,0.02336700,0.57845483,0.00000000,0.17283892,0.33178647
-5.27963982,1.14564253,0.29592865,0.21990863,0.00300408,0.02454869,0.60808350,0.00000000,0.17465874,0.34375627
-5.27363682,1.19513367,0.31024840,0.23041216,0.00312940,0.02595501,0.63776745,0.00000000,0.17689496,0.35691668
-5.26763382,1.24634315,0.32452110,0.24123188,0.00324450,0.02756195,0.66721658,0.00000000,0.17952276,0.37129636
-5.26163082,1.29902239,0.33860772,0.25233402,0.00334725,0.02934657,0.69617252,0.00000000,0.18253695,0.38691409
-5.25562781,1.35294527,0.35238772,0.26368895,0.00343565,0.03128661,0.72440938,0.00000000,0.18595018,0.40377842
-5.24962481,1.40790581,0.36575898,0.27527004,0.00350790,0.03336014,0.75173310,0.00000000,0.18979023,0.42188750
-5.24362181,1.46371454,0.37863709,0.28705232,0.00356249,0.03554519,0.77797979,0.00000000,0.19409675,0.44122879
-5.23761881,1.52019377,0.39095405,0.29901085,0.00359823,0.03781943,0.80301300,0.00000000,0.19891735,0.46177875
-5.23161581,1.57717205,0.40265662,0.31111900,0.00361430,0.04015995,0.82672029,0.00000000,0.20430325,0.48350240
-5.22561281,1.63447802,0.41370418,0.32334674,0.00361028,0.04254308,0.84900930,0.00000000,0.21030480,0.50635281
-5.21960980,1.69193430,0.42406650,0.33565891,0.00358616,0.04494438,0.86980371,0.00000000,0.21696689,0.53027044
-5.21360680,1.74935161,0.43372141,0.34801387,0.00354236,0.04733862,0.88903925,0.00000000,0.22432458,0.55518251
-5.20760380,1.80652384,0.44265258,0.36036240,0.00347973,0.04970000,0.90666031,0.00000000,0.23239911,0.58100239
-5.20160080,1.86322437,0.45084753,0.37264717,0.00339948,0.05200242,0.92261719,0.00000000,0.24119453,0.60762918
-5.19559780,1.91920412,0.45829599,0.38480275,0.00330320,0.05421978,0.93686446,0.00000000,0.25069515,0.63494741
-5.18959480,1.97419164,0.46498875,0.39675633,0.00319274,0.05632650,0.94936042,0.00000000,0.26086386,0.66282724
-5.18359180,2.02789543,0.47091705,0.40842913,0.00307021,0.05829794,0.96006787,0.00000000,0.27164154,0.69112498
-5.17758879,2.08000858,0.47607248,0.41973854,0.00293791,0.06011098,0.96895614,0.00000000,0.28294755,0.71968413
-5.17158579,2.13021558,0.48044748,0.43060085,0.00279818,0.06174453,0.97600428,0.00000000,0.29468135,0.74833694
-5.16558279,2.17820112,0.48403633,0.44093459,0.00265344,0.06318009,0.98120529,0.00000000,0.30672508,0.77690648
-5.15957979,2.22366031,0.48683661,0.45066425,0.00250602,0.06440219,0.98457092,0.00000000,0.31894712,0.80520921
-5.15357679,2.26630999,0.48885084,0.45972412,0.00235816,0.06539884,0.98613689,0.00000000,0.33120637,0.83305788
-5.14757379,2.30590013,0.49008838,0.46806215,0.00221191,0.06616185,0.98596791,0.00000000,0.34335703,0.86026469
-5.14157079,2.34222493,0.49056724,0.47564354,0.00206912,0.06668708,0.98416216,0.00000000,0.35525367,0.88664467
-5.13556778,2.37513246,0.49031572,0.48245373,0.00193135,0.06697456,0.98085478,0.00000000,0.36675630,0.91201885
-5.12956478,2.40453246,0.48937367,0.48850063,0.00179990,0.06702849,0.97621975,0.00000000,0.37773510,0.93621735
-5.12356178,2.43040129,0.48779324,0.49381584,0.00167577,0.06685712,0.97047004,0.00000000,0.38807472,0.95908195
-5.11755878,2.45278373,0.48563893,0.49845468,0.00155964,0.06647257,0.96385559,0.00000000,0.39767764,0.98046824
-5.11155578,2.47179112,0.48298695,0.50249496,0.00145192,0.06589041,0.95665898,0.00000000,0.40646673,1.00024705
-5.10555278,2.48759574,0.47992381,0.50603443,0.00135274,0.06512927,0.94918877,0.00000000,0.41438658,1.01830516
-5.09954977,2.50042143,0.47654405,0.50918689,0.00126199,0.06421030,0.94177063,0.00000000,0.42140371,1.03454528
-5.09354677,2.51053093,0.47294731,0.51207721,0.00117937,0.06315656,0.93473653,0.00000000,0.42750562,1.04888533
-5.08754377,2.51821026,0.46923481,0.51483530,0.00110438,0.06199237,0.92841239,0.00000000,0.43269872,1.06125702
-5.08154077,2.52375103,0.46550532,0.51758947,0.00103642,0.06074265,0.92310466,0.00000000,0.43700532,1.07160400
-5.07553777,2.52743168,0.46185089,0.52045934,0.00097478,0.05943217,0.91908666,0.00000000,0.44045988,1.07987959
-5.06953477,2.52949843,0.45835257,0.52354879,0.00091872,0.05808494,0.91658503,0.00000000,0.44310470,1.08604439
-5.06353177,2.53014734,0.45507628,0.52693928,0.00086746,0.05672350,0.91576745,0.00000000,0.44498547,1.09006396
-5.05752876,2.52950834,0.45206912,0.53068389,0.00082027,0.05536836,0.91673188,0.00000000,0.44614677,1.09190674
-5.05152576,2.52763234,0.44935640,0.53480251,0.00077643,0.05403747,0.91949832,0.00000000,0.44662798,1.09154240
-5.04552276,2.52448229,0.44693944,0.53927841,0.00073531,0.05274575,0.92400344,0.00000000,0.44645976,1.08894087
-5.03951976,2.51992876,0.44479439,0.54405652,0.00069634,0.05150483,0.93009854,0.00000000,0.44566133,1.08407203
-5.03351676,2.51375062,0.44287222,0.54904340,0.00065906,0.05032278,0.93755111,0.00000000,0.44423876,1.07690622
-5.02751376,2.50564078,0.44109979,0.55410922,0.00062307,0.04920406,0.94604999,0.00000000,0.44218432,1.06741559
-5.02151076,2.49521702,0.43938212,0.55909138,0.00058808,0.04814957,0.95521413,0.00000000,0.43947695,1.05557615
-5.01550775,2.48203744,0.43760573,0.56380007,0.00055390,0.04715679,0.96460455,0.00000000,0.43608381,1.04137056
-5.00950475,2.46561980,0.43564290,0.56802505,0.00052039,0.04622014,0.97373904,0.00000000,0.43196282,1.02479135
-5.00350175,2.44546407,0.43335671,0.57154384,0.00048749,0.04533135,0.98210909,0.00000000,0.42706599,1.00584454
-4.99749875,2.42107687,0.43060663,0.57413059,0.00045521,0.04448003,0.98919825,0.00000000,0.42134337,0.98455329
-4.99149575,2.39199692,0.42725442,0.57556553,0.00042358,0.04365423,0.99450120,0.00000000,0.41474743,0.96096152
-4.98549275,2.35782016,0.42317005,0.57564434,0.00039269,0.04284111,0.99754264,0.00000000,0.40723748,0.93513710
-4.97948974,2.31822346,0.41823738,0.57418730,0.00036263,0.04202767,0.99789537,0.00000000,0.39878397,0.90717456
-4.97348674,2.27298575,0.41235943,0.57104761,0.00033352,0.04120138,0.99519662,0.00000000,0.38937245,0.87719699
-4.96748374,2.22200575,0.40546286,0.56611871,0.00030547,0.04035092,0.98916214,0.00000000,0.37900683,0.84535716
-4.96148074,2.16531549,0.39750165,0.55934023,0.00027858,0.03946675,0.97959745,0.00000000,0.36771195,0.81183759
-4.95547774,2.10308902,0.38845973,0.55070242,0.00025297,0.03854163,0.96640585,0.00000000,0.35553515,0.77684962
-4.94947474,2.03564615,0.37835239,0.54024884,0.00022871,0.03757109,0.94959300,0.00000000,0.34254690,0.74063148
-4.94347174,1.96345086,0.36722668,0.52807735,0.00020586,0.03655374,0.92926786,0.00000000,0.32884033,0.70344542
-4.93746873,1.88710487,0.35516051,0.51433930,0.00018448,0.03549136,0.90564022,0.00000000,0.31452980,0.66557393
-4.93146573,1.80733635,0.34226067,0.49923696,0.00016458,0.03438900,0.87901485,0.00000000,0.29974856,0.62731527
-4.92546273,1.72498449,0.32865987,0.48301952,0.00014617,0.03325482,0.84978258,0.00000000,0.28464552,0.58897845
-4.91945973,1.64098045,0.31451288,0.46597746,0.00012925,0.03209979,0.81840893,0.00000000,0.26938141,0.55087783
-4.91345673,1.55632553,0.29999192,0.44843586,0.00011377,0.03093733,0.78542039,0.00000000,0.25412443,0.51332747
-4.90745373,1.47206711,0.28528152,0.43074657,0.00009970,0.02978279,0.75138927,0.00000000,0.23904560,0.47663551
-4.90145073,1.38927346,0.27057309,0.41327969,0.00008698,0.02865281,0.71691732,0.00000000,0.22431399,0.44109874
-4.89544772,1.30900793,0.25605924,0.39641437,0.00007554,0.02756467,0.68261891,0.00000000,0.21009204,0.40699741
-4.88944472,1.23230344,0.24192828,0.38052940,0.00006531,0.02653558,0.64910411,0.00000000,0.19653110,0.37459052
-4.88344172,1.16013783,0.22835878,0.36599362,0.00005621,0.02558196,0.61696232,0.00000000,0.18376738,0.34411159
-4.87743872,1.09341076,0.21551471,0.35315648,0.00004816,0.02471873,0.58674672,0.00000000,0.17191851,0.31576509
-4.87143572,1.03292263,0.20354096,0.34233887,0.00004107,0.02395871,0.55896008,0.00000000,0.16108061,0.28972347
-4.86543272,0.97935596,0.19255962,0.33382455,0.00003486,0.02331202,0.53404220,0.00000000,0.15132620,0.26612482
-4.85942971,0.93325958,0.18266704,0.32785219,0.00002945,0.02278565,0.51235917,0.00000000,0.14270280,0.24507124
-4.85342671,0.89503601,0.17393159,0.32460830,0.00002476,0.02238309,0.49419484,0.00000000,0.13523230,0.22662776
-4.84742371,0.86493205,0.16639248,0.32422129,0.00002072,0.02210418,0.47974450,0.00000000,0.12891119,0.21082193
-4.84142071,0.84303299,0.16005933,0.32675669,0.00001725,0.02194499,0.46911096,0.00000000,0.12371138,0.19764392
-4.83541771,0.82926029,0.15491268,0.33221373,0.00001430,0.02189794,0.46230302,0.00000000,0.11958183,0.18704720
-4.82941471,0.82337302,0.15090531,0.34052350,0.00001179,0.02195203,0.45923640,0.00000000,0.11645071,0.17894967
-4.82341171,0.82497294,0.14796443,0.35154868,0.00000967,0.02209315,0.45973703,0.00000000,0.11422808,0.17323535
-4.81740870,0.83351313,0.14599441,0.36508511,0.00000789,0.02230457,0.46354670,0.00000000,0.11280899,0.16975649
-4.81140570,0.84831029,0.14488032,0.38086505,0.00000641,0.02256749,0.47033074,0.00000000,0.11207693,0.16833617
-4.80540270,0.86856023,0.14449173,0.39856236,0.00000517,0.02286169,0.47968781,0.00000000,0.11190738,0.16877138
-4.79939970,0.89335653,0.14468708,0.41779938,0.00000415,0.02316615,0.49116132,0.00000000,0.11217154,0.17083654
-4.79339670,0.92171199,0.14531811,0.43815557,0.00000332,0.02345979,0.50425236,0.00000000,0.11273997,0.17428752
-4.78739370,0.95258233,0.14623447,0.45917761,0.00000264,0.02372213,0.51843370,0.00000000,0.11348610,0.17886599
-4.78139070,0.98489169,0.14728818,0.48039081,0.00000208,0.02393391,0.53316462,0.00000000,0.11428956,0.18430428
-4.77538769,1.01755933,0.14833798,0.50131147,0.00000163,0.02407771,0.54790596,0.00000000,0.11503911,0.19033050
-4.76938469,1.04952669,0.14925325,0.52145993,0.00000128,0.02413843,0.56213513,0.00000000,0.11563523,0.19667388
-4.76338169,1.07978413,0.14991755,0.54037366,0.00000099,0.02410367,0.57536058,0.00000000,0.11599225,0.20307028
-4.75737869,1.10739649,0.15023156,0.55762021,0.00000076,0.02396407,0.58713515,0.00000000,0.11603995,0.20926769
-4.75137569,1.13152660,0.15011539,0.57280934,0.00000059,0.02371344,0.59706803,0.00000000,0.11572465,0.21503151
-4.74537269,1.15145586,0.14951021,0.58560390,0.00000045,0.02334886,0.60483482,0.00000000,0.11500979,0.22014958
-4.73936968,1.16660129,0.14837911,0.59572914,0.00000034,0.02287059,0.61018532,0.00000000,0.11387587,0.22443663
-4.73336668,1.17652818,0.14670723,0.60297977,0.00000026,0.02228192,0.61294882,0.00000000,0.11232004,0.22773810
-4.72736368,1.18095803,0.14450117,0.60722485,0.00000019,0.02158895,0.61303664,0.00000000,0.11035503,0.22993306
-4.72136068,1.17977122,0.14178766,0.60840989,0.00000015,0.02080020,0.61044189,0.00000000,0.10800781,0.23093626
-4.71535768,1.17300454,0.13861170,0.60655635,0.00000011,0.01992629,0.60523636,0.00000000,0.10531775,0.23069906
-4.70935468,1.16084339,0.13503403,0.60175846,0.00000009,0.01897945,0.59756473,0.00000000,0.10233458,0.22920921
-4.70335168,1.14360925,0.13112831,0.59417742,0.00000007,0.01797314,0.58763640,0.00000000,0.09911609,0.22648963
-4.69734867,1.12174277,0.12697787,0.58403341,0.00000006,0.01692155,0.57571514,0.00000000,0.09572568,0.22259598
-4.69134567,1.09578325,0.12267235,0.57159570,0.00000006,0.01583919,0.56210713,0.00000000,0.09222986,0.21761338
-4.68534267,1.06634555,0.11830424,0.55717131,0.00000006,0.01474053,0.54714789,0.00000000,0.08869579,0.21165222
-4.67933967,1.03409536,0.11396561,0.54109285,0.00000007,0.01363961,0.53118853,0.00000000,0.08518890,0.20484335
-4.67333667,0.99972389,0.10974490,0.52370599,0.00000009,0.01254976,0.51458213,0.00000000,0.08177072,0.19733287
-4.66733367,0.96392327,0.10572428,0.50535729,0.00000012,0.01148341,0.49767068,0.00000000,0.07849694,0.18927671
-4.66133067,0.92736362,0.10197725,0.48638279,0.00000017,0.01045190,0.48077308,0.00000000,0.07541576,0.18083522
-4.65532766,0.89067283,0.09856698,0.46709801,0.00000023,0.00946538,0.46417492,0.00000000,0.07256667,0.17216817
-4.64932466,0.85441985,0.09554516,0.44778960,0.00000032,0.00853285,0.44812019,0.00000000,0.06997953,0.16343013
-4.64332166,0.81910215,0.09295162,0.42870919,0.00000044,0.00766216,0.43280543,0.00000000,0.06767413,0.15476665
