energy_ev,total_up,C_s_up,C_p_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.76588294,4.65983702,0.00326372,1.04184369,1.95111549,3.07273723,0.02278733,0.50862987
-5.75987994,4.70259819,0.00347253,1.04809999,2.00047917,3.09831576,0.02224189,0.51773560
-5.75387694,4.73901220,0.00368057,1.05190960,2.05101144,3.11728857,0.02174611,0.52799077
-5.74787394,4.76852107,0.00388540,1.05323332,2.10231136,3.12934271,0.02131099,0.53919843
-5.74187094,4.79060026,0.00408463,1.05205741,2.15393244,3.13423523,0.02094541,0.55112955
-5.73586793,4.80477907,0.00427591,1.04839484,2.20539471,3.13180346,0.02065584,0.56353090
-5.72986493,4.81065882,0.00445711,1.04228573,2.25619696,3.12197263,0.02044628,0.57613352
-5.72386193,4.80792836,0.00462630,1.03379687,2.30582869,3.10476060,0.02031816,0.58866160
-5.71785893,4.79637603,0.00478188,1.02302036,2.35378149,3.08027921,0.02027039,0.60084146
-5.71185593,4.77589789,0.00492260,1.01007135,2.39955949,3.04873244,0.02029943,0.61241021
-5.70585293,4.74650193,0.00504762,0.99508504,2.44268884,3.01041145,0.02039951,0.62312400
-5.69984992,4.70830847,0.00515651,0.97821308,2.48272607,2.96568668,0.02056286,0.63276546
-5.69384692,4.66154710,0.00524931,0.95961950,2.51926564,2.91499764,0.02077999,0.64115024
-5.68784392,4.60655052,0.00532646,0.93947645,2.55194657,2.85884093,0.02104005,0.64813240
-5.68184092,4.54374611,0.00538884,0.91795996,2.58045870,2.79775704,0.02133121,0.65360866
-5.67583792,4.47364587,0.00543770,0.89524590,2.60454845,2.73231685,0.02164107,0.65752118
-5.66983492,4.39683542,0.00547462,0.87150649,2.62402450,2.66310835,0.02195699,0.65985911
-5.66383192,4.31396285,0.00550146,0.84690733,2.63876340,2.59072428,0.02226658,0.66065868
-5.65782891,4.22572789,0.00552027,0.82160525,2.64871502,2.51575129,0.02255798,0.66000197
-5.65182591,4.13287173,0.00553324,0.79574706,2.65390772,2.43876084,0.02282023,0.65801428
-5.64582291,4.03616793,0.00554261,0.76946905,2.65445287,2.36030232,0.02304359,0.65486028
-5.63981991,3.93641405,0.00555059,0.74289737,2.65054838,2.28089819,0.02321970,0.65073894
-5.63381691,3.83442421,0.00555929,0.71614906,2.64248044,2.20104117,0.02334183,0.64587738
-5.62781391,3.73102184,0.00557065,0.68933367,2.63062311,2.12119318,0.02340494,0.64052380
-5.62181091,3.62703243,0.00558637,0.66255510,2.61543488,2.04178562,0.02340573,0.63493948
-5.61580790,3.52327563,0.00560785,0.63591360,2.59745188,1.96322053,0.02334261,0.62939029
-5.60980490,3.42055632,0.00563614,0.60950763,2.57727717,1.88587205,0.02321564,0.62413770
-5.60380190,3.31965417,0.00567191,0.58343533,2.55556593,1.81008782,0.02302632,0.61942963
-5.59779890,3.22131165,0.00571539,0.55779549,2.53300673,1.73618982,0.02277747,0.61549137
-5.59179590,3.12622033,0.00576639,0.53268781,2.51029911,1.66447431,0.02247292,0.61251692
-5.58579290,3.03500592,0.00582428,0.50821242,2.48812825,1.59521072,0.02211732,0.61066106
-5.57978989,2.94821255,0.00588798,0.48446870,2.46713780,1.52863959,0.02171584,0.61003236
-5.57378689,2.86628694,0.00595601,0.46155338,2.44790197,1.46496940,0.02127389,0.61068767
-5.56778389,2.78956365,0.00602650,0.43955806,2.43089864,1.40437299,0.02079695,0.61262814
-5.56178089,2.71825233,0.00609724,0.41856643,2.41648483,1.34698358,0.02029026,0.61579730
-5.55577789,2.65242819,0.00616575,0.39865126,2.40487637,1.29289111,0.01975874,0.62008113
-5.54977489,2.59202679,0.00622932,0.37987157,2.39613324,1.24213943,0.01920677,0.62531048
-5.54377189,2.53684397,0.00628514,0.36227005,2.39015179,1.19472464,0.01863821,0.63126572
-5.53776888,2.48654177,0.00633033,0.34587115,2.38666491,1.15059523,0.01805630,0.63768366
-5.53176588,2.44066041,0.00636205,0.33067984,2.38525072,1.10965432,0.01746374,0.64426647
-5.52576288,2.39863668,0.00637761,0.31668134,2.38534976,1.07176398,0.01686274,0.65069236
-5.51975988,2.35982786,0.00637454,0.30384180,2.38629023,1.03675192,0.01625513,0.65662771
-5.51375688,2.32354073,0.00635068,0.29211001,2.38732033,1.00442021,0.01564251,0.66173998
-5.50775388,2.28906412,0.00630428,0.28141995,2.38764621,0.97455570,0.01502639,0.66571105
-5.50175088,2.25570367,0.00623402,0.27169426,2.38647360,0.94694171,0.01440837,0.66825028
-5.49574787,2.22281695,0.00613911,0.26284823,2.38305104,0.92137030,0.01379023,0.66910676
-5.48974487,2.18984717,0.00601930,0.25479420,2.37671217,0.89765450,0.01317415,0.66808014
-5.48374187,2.15635348,0.00587491,0.24744611,2.36691491,0.87563967,0.01256273,0.66502949
-5.47773887,2.12203630,0.00570680,0.24072385,2.35327508,0.85521342,0.01195913,0.65987980
-5.47173587,2.08675608,0.00551640,0.23455730,2.33559258,0.83631334,0.01136704,0.65262578
-5.46573287,2.05054443,0.00530562,0.22888967,2.31386855,0.81893210,0.01079073,0.64333275
-5.45972986,2.01360696,0.00507682,0.22368007,2.28831239,0.80311956,0.01023497,0.63213450
-5.45372686,1.97631742,0.00483274,0.21890512,2.25933826,0.78898170,0.00970497,0.61922838
-5.44772386,1.93920370,0.00457641,0.21455960,2.22755106,0.77667646,0.00920630,0.60486773
-5.44172086,1.90292614,0.00431106,0.21065604,2.19372285,0.76640664,0.00874470,0.58935202
-5.43571786,1.86824963,0.00404006,0.20722339,2.15876081,0.75841033,0.00832600,0.57301527
-5.42971486,1.83601079,0.00376679,0.20430489,2.12366877,0.75294939,0.00795597,0.55621332
-5.42371186,1.80708222,0.00349457,0.20195521,2.08950429,0.75029670,0.00764012,0.53931052
-5.41770885,1.78233573,0.00322659,0.20023716,2.05733386,0.75072294,0.00738363,0.52266646
-5.41170585,1.76260642,0.00296585,0.19921819,2.02818848,0.75448353,0.00719120,0.50662354
-5.40570285,1.74865970,0.00271506,0.19896671,2.00302225,0.76180670,0.00706696,0.49149573
-5.39969985,1.74116266,0.00247666,0.19954874,1.98267582,0.77288306,0.00701435,0.47755925
-5.39369685,1.74066130,0.00225275,0.20102472,1.96784680,0.78785747,0.00703614,0.46504530
-5.38769385,1.74756450,0.00204508,0.20344687,1.95906808,0.80682333,0.00713432,0.45413533
-5.38169085,1.76213516,0.00185508,0.20685709,1.95669520,0.82981964,0.00731013,0.44495884
-5.37568784,1.78448872,0.00168382,0.21128536,1.96090266,0.85683077,0.00756410,0.43759373
-5.36968484,1.81459839,0.00153211,0.21674880,1.97168901,0.88778871,0.00789600,0.43206906
-5.36368184,1.85230651,0.00140044,0.22325118,1.98888985,0.92257753,0.00830495,0.42836983
-5.35767884,1.89734079,0.00128909,0.23078285,2.01219736,0.96103946,0.00878944,0.42644369
-5.35167584,1.94933402,0.00119814,0.23932102,2.04118482,1.00298215,0.00934739,0.42620872
-5.34567284,2.00784577,0.00112749,0.24883020,2.07533436,1.04818634,0.00997624,0.42756218
-5.33966983,2.07238451,0.00107696,0.25926276,2.11406600,1.09641336,0.01067294,0.43038946
-5.33366683,2.14242871,0.00104625,0.27055939,2.15676618,1.14741198,0.01143409,0.43457280
-5.32766383,2.21744562,0.00103507,0.28264957,2.20281434,1.20092395,0.01225594,0.43999937
-5.32166083,2.29690674,0.00104307,0.29545181,2.25160589,1.25668803,0.01313445,0.44656828
-5.31565783,2.38029922,0.00106993,0.30887386,2.30257101,1.31444225,0.01406536,0.45419611
-5.30965483,2.46713286,0.00111538,0.32281274,2.35518832,1.37392429,0.01504417,0.46282092
-5.30365183,2.55694281,0.00117916,0.33715477,2.40899346,1.43487023,0.01606624,0.47240446
-5.29764882,2.64928804,0.00126108,0.35177573,2.46358268,1.49701183,0.01712677,0.48293253
-5.29164582,2.74374641,0.00136102,0.36654113,2.51861185,1.56007275,0.01822084,0.49441378
-5.28564282,2.83990703,0.00147891,0.38130684,2.57379178,1.62376415,0.01934342,0.50687670
-5.27963982,2.93736076,0.00161474,0.39592008,2.62888051,1.68778020,0.02048938,0.52036539
-5.27363682,3.03568992,0.00176853,0.41022091,2.68367368,1.75179398,0.02165351,0.53493412
-5.26763382,3.13445807,0.00194038,0.42404422,2.73799373,1.81545420,0.02283049,0.55064099
-5.26163082,3.23320068,0.00213040,0.43722228,2.79167882,1.87838314,0.02401491,0.56754111
-5.25562781,3.33141735,0.00233873,0.44958773,2.84457209,1.94017608,0.02520123,0.58567943
-5.24962481,3.42856605,0.00256551,0.46097692,2.89651171,2.00040231,0.02638376,0.60508363
-5.24362181,3.52405966,0.00281086,0.47123361,2.94732194,2.05860784,0.02755662,0.62575736
-5.23761881,3.61726490,0.00307489,0.48021258,2.99680554,2.11431963,0.02871373,0.64767391
-5.23161581,3.70750353,0.00335762,0.48778332,3.04473718,2.16705121,0.02984872,0.67077083
-5.22561281,3.79405568,0.00365900,0.49383325,3.09085805,2.21630938,0.03095490,0.69494538
-5.21960980,3.87616509,0.00397881,0.49827062,3.13487146,2.26160172,0.03202522,0.72005128
-5.21360680,3.95304586,0.00431670,0.50102665,3.17643933,2.30244452,0.03305223,0.74589669
-5.20760380,4.02389056,0.00467206,0.50205705,3.21517965,2.33837098,0.03402806,0.77224374
-5.20160080,4.08787957,0.00504402,0.50134257,3.25066501,2.36893924,0.03494442,0.79880956
-5.19559780,4.14419142,0.00543138,0.49888890,3.28242248,2.39374009,0.03579263,0.82526892
-5.18959480,4.19201413,0.00583257,0.49472562,3.30993511,2.41240436,0.03656364,0.85125868
-5.18359180,4.23055775,0.00624557,0.48890452,3.33264558,2.42460968,0.03724818,0.87638370
-5.17758879,4.25906788,0.00666792,0.48149730,3.34996233,2.43008677,0.03783688,0.90022451
-5.17158579,4.27684056,0.00709663,0.47259291,3.36126869,2.42862529,0.03832043,0.92234639
-5.16558279,4.28323829,0.00752822,0.46229460,3.36593510,2.42007907,0.03868981,0.94230972
-5.15957979,4.27770723,0.00795868,0.45071688,3.36333473,2.40437115,0.03893653,0.95968136
-5.15357679,4.25979530,0.00838353,0.43798269,3.35286218,2.38149816,0.03905293,0.97404681
-5.14757379,4.22917086,0.00879783,0.42422069,3.33395499,2.35153453,0.03903244,0.98502257
-5.14157079,4.18564132,0.00919628,0.40956304,3.30611717,2.31463600,0.03886992,0.99226853
-5.13556778,4.12917105,0.00957331,0.39414353,3.26894396,2.27104258,0.03856191,0.99549968
-5.12956478,4.05989777,0.00992318,0.37809619,3.22214654,2.22108070,0.03810693,0.99449683
-5.12356178,3.97814642,0.01024017,0.36155433,3.16557543,2.16516432,0.03750567,0.98911584
-5.11755878,3.88443957,0.01051869,0.34465003,3.09924126,2.10379465,0.03676120,0.97929490
-5.11155578,3.77950360,0.01075345,0.32751380,3.02333150,2.03755849,0.03587904,0.96505951
-5.10555278,3.66426967,0.01093967,0.31027458,2.93822202,1.96712463,0.03486722,0.94652490
-5.09954977,3.53986901,0.01107321,0.29305972,2.84448234,1.89323843,0.03373624,0.92389575
-5.09354677,3.40762208,0.01115075,0.27599497,2.74287406,1.81671423,0.03249892,0.89746305
-5.08754377,3.26902163,0.01116989,0.25920434,2.63434193,1.73842568,0.03117019,0.86759828
-5.08154077,3.12570962,0.01112933,0.24280974,2.51999773,1.65929410,0.02976684,0.83474506
-5.07553777,2.97944873,0.01102889,0.22693031,2.40109726,1.58027484,0.02830712,0.79940846
-5.06953477,2.83208915,0.01086958,0.21168155,2.27901146,1.50234211,0.02681038,0.76214268
-5.06353177,2.68553166,0.01065358,0.19717409,2.15519245,1.42647255,0.02529664,0.72353717
-5.05752876,2.54168822,0.01038425,0.18351222,2.03113621,1.35362795,0.02378609,0.68420210
-5.05152576,2.40244149,0.01006601,0.17079229,1.90834327,1.28473760,0.02229868,0.64475347
-5.04552276,2.26960465,0.00970423,0.15910090,1.78827908,1.22068088,0.02085362,0.60579857
-5.03951976,2.14488286,0.00930512,0.14851318,1.67233579,1.16227054,0.01946904,0.56792224
-5.03351676,2.02983781,0.00887550,0.13909110,1.56179693,1.11023721,0.01816157,0.53167441
-5.02751376,1.92585646,0.00842269,0.13088198,1.45780630,1.06521561,0.01694608,0.49755931
-5.02151076,1.83412496,0.00795421,0.12391725,1.36134243,1.02773302,0.01583539,0.46602660
-5.01550775,1.75560846,0.00747768,0.11821158,1.27319917,0.99820007,0.01484016,0.43746465
-5.00950475,1.69103742,0.00700053,0.11376243,1.19397322,0.97690445,0.01396875,0.41219603
-5.00350175,1.64090038,0.00652988,0.11055005,1.12405863,0.96400742,0.01322724,0.39047514
-4.99749875,1.60544332,0.00607236,0.10853788,1.06364821,0.95954325,0.01261943,0.37248792
-4.99149575,1.58467506,0.00563397,0.10767349,1.01274151,0.96342153,0.01214702,0.35835337
-4.98549275,1.57837828,0.00521993,0.10788987,0.97115856,0.97543212,0.01180967,0.34812662
-4.97948974,1.58612515,0.00483468,0.10910715,0.93855865,0.99525239,0.01160526,0.34180326
-4.97348674,1.60729673,0.00448175,0.11123457,0.91446281,1.02245645,0.01153009,0.33932453
-4.96748374,1.64110507,0.00416379,0.11417272,0.89827923,1.05652582,0.01157910,0.34058302
-4.96148074,1.68661677,0.00388255,0.11781587,0.88932995,1.09686110,0.01174606,0.34542853
-4.95547774,1.74277708,0.00363893,0.12205434,0.88687788,1.14279407,0.01202386,0.35367387
-4.94947474,1.80843332,0.00343300,0.12677685,0.89015300,1.19359981,0.01240463,0.36510021
-4.94347174,1.88235699,0.00326412,0.13187266,0.89837645,1.24850827,0.01287992,0.37946181
-4.93746873,1.96326363,0.00313094,0.13723354,0.91078196,1.30671509,0.01344084,0.39649018
-4.93146573,2.04983012,0.00303155,0.14275540,0.92663360,1.36739127,0.01407810,0.41589731
-4.92546273,2.14070923,0.00296356,0.14833961,0.94523963,1.42969170,0.01478214,0.43737828
-4.91945973,2.23454133,0.00292416,0.15389401,0.96596207,1.49276247,0.01554307,0.46061317
-4.91345673,2.32996374,0.00291023,0.15933342,0.98822200,1.55574713,0.01635074,0.48526852
-4.90745373,2.42561807,0.00291842,0.16457998,1.01150086,1.61779222,0.01719466,0.51099849
-4.90145073,2.52015638,0.00294526,0.16956309,1.03533815,1.67805236,0.01806400,0.53744592
-4.89544772,2.61224689,0.00298718,0.17421913,1.05932624,1.73569534,0.01894758,0.56424368
-4.88944472,2.70058015,0.00304067,0.17849100,1.08310285,1.78990766,0.01983385,0.59101638
-4.88344172,2.78387637,0.00310227,0.18232763,1.10634230,1.83990095,0.02071091,0.61738270
-4.87743872,2.86089481,0.00316869,0.18568342,1.12874623,1.88491955,0.02156657,0.64295863
-4.87143572,2.93044553,0.00323686,0.18851776,1.15003475,1.92424956,0.02238845,0.66736150
-4.86543272,2.99140398,0.00330400,0.19079475,1.16993877,1.95722938,0.02316413,0.69021504
-4.85942971,3.04272827,0.00336768,0.19248299,1.18819419,1.98326163,0.02388131,0.71115534
-4.85342671,3.08347892,0.00342586,0.19355573,1.20453852,2.00182631,0.02452803,0.72983758
-4.84742371,3.11284047,0.00347699,0.19399113,1.21871015,2.01249453,0.02509299,0.74594333
-4.84142071,3.13014406,0.00351998,0.19377281,1.23045042,2.01494255,0.02556575,0.75918821
-4.83541771,3.13488990,0.00355431,0.19289054,1.23950838,2.00896503,0.02593711,0.76932950
-4.82941471,3.12676842,0.00357999,0.19134107,1.24564790,1.99448711,0.02619935,0.77617345
-4.82341171,3.10567874,0.00359764,0.18912896,1.24865667,1.97157419,0.02634653,0.77958176
-4.81740870,3.07174327,0.00360842,0.18626747,1.24835633,1.94043890,0.02637473,0.77947713
-4.81140570,3.02531714,0.00361405,0.18277920,1.24461312,1.90144450,0.02628227,0.77584721
-4.80540270,2.96699161,0.00361675,0.17869663,1.23734817,1.85510418,0.02606982,0.76874697
-4.79939970,2.89759060,0.00361921,0.17406229,1.22654657,1.80207598,0.02574049,0.75829910
-4.79339670,2.81816007,0.00362447,0.16892865,1.21226461,1.74315319,0.02529983,0.74469235
-4.78739370,2.72995017,0.00363588,0.16335759,1.19463442,1.67925039,0.02475572,0.72817777
-4.78139070,2.63439037,0.00365691,0.15741944,1.17386564,1.61138532,0.02411822,0.70906301
-4.77538769,2.53305843,0.00369112,0.15119169,1.15024366,1.54065725,0.02339930,0.68770459
-4.76938469,2.42764397,0.00374194,0.14475732,1.12412445,1.46822255,0.02261257,0.66449867
-4.76338169,2.31990801,0.00381256,0.13820274,1.09592597,1.39526817,0.02177287,0.63987040
-4.75737869,2.21163992,0.00390582,0.13161567,1.06611658,1.32298406,0.02089586,0.61426240
-4.75137569,2.10461321,0.00402401,0.12508270,1.03520077,1.25253555,0.01999759,0.58812272
-4.74537269,2.00054189,0.00416877,0.11868698,1.00370294,1.18503647,0.01909405,0.56189266
-4.73936968,1.90103879,0.00434098,0.11250586,0.97215002,1.12152404,0.01820072,0.53599507
-4.73336668,1.80757749,0.00454066,0.10660878,0.94105364,1.06293629,0.01733210,0.51082343
-4.72736368,1.72145886,0.00476691,0.10105542,0.91089280,1.01009269,0.01650139,0.48673207
-4.72136068,1.64378350,0.00501785,0.09589421,0.88209779,0.96367841,0.01572013,0.46402806
-4.71535768,1.57543068,0.00529065,0.09116124,0.85503616,0.92423270,0.01499791,0.44296474
-4.70935468,1.51704435,0.00558154,0.08687965,0.83000140,0.89214152,0.01434218,0.42373737
-4.70335168,1.46902641,0.00588589,0.08305951,0.80720470,0.86763434,0.01375814,0.40648082
-4.69734867,1.43153717,0.00619832,0.07969815,0.78677029,0.85078524,0.01324868,0.39126930
-4.69134567,1.40450267,0.00651281,0.07678099,0.76873440,0.84151770,0.01281442,0.37811821
-4.68534267,1.38762831,0.00682292,0.07428274,0.75304768,0.83961311,0.01245386,0.36698777
-4.67933967,1.38041799,0.00712193,0.07216893,0.73958116,0.84472228,0.01216347,0.35778834
-4.67333667,1.38219789,0.00740305,0.07039773,0.72813502,0.85637955,0.01193803,0.35038704
-4.66733367,1.39214387,0.00765967,0.06892191,0.71844985,0.87401898,0.01177085,0.34461545
-4.66133067,1.40931150,0.00788552,0.06769094,0.71021980,0.89699211,0.01165415,0.34027801
-4.65532766,1.43266740,0.00807494,0.06665296,0.70310678,0.92458654,0.01157935,0.33716068
-4.64932466,1.46112117,0.00822300,0.06575680,0.69675525,0.95604511,0.01153748,0.33503963
-4.64332166,1.49355662,0.00832568,0.06495372,0.69080664,0.99058488,0.01151954,0.33368955
-4.63731866,1.52886152,0.00838003,0.06419894,0.68491316,1.02741563,0.01151679,0.33289138
-4.63131566,1.56595504,0.00838421,0.06345288,0.67875005,1.06575734,0.01152113,0.33243901
-4.62531266,1.60381225,0.00833755,0.06268212,0.67202616,1.10485632,0.01152533,0.33214509
-4.61930965,1.64148506,0.00824060,0.06185998,0.66449243,1.14399966,0.01152331,0.33184547
-4.61330665,1.67811923,0.00809501,0.06096680,0.65594810,1.18252763,0.01151026,0.33140241
-4.60730365,1.71296734,0.00790353,0.05998986,0.64624461,1.21984389,0.01148282,0.33070652
-4.60130065,1.74539733,0.00766984,0.05892313,0.63528719,1.25542334,0.01143911,0.32967738
-4.59529765,1.77489697,0.00739847,0.05776663,0.62303446,1.28881742,0.01137879,0.32826303
-4.58929465,1.80107418,0.00709457,0.05652576,0.60949603,1.31965688,0.01130295,0.32643839
-4.58329165,1.82365355,0.00676376,0.05521038,0.59472866,1.34765206,0.01121409,0.32420284
-4.57728864,1.84246947,0.00641195,0.05383384,0.57883107,1.37259073,0.01111591,0.32157702
-4.57128564,1.85745632,0.00604518,0.05241203,0.56193787,1.39433379,0.01101321,0.31859921
-4.56528264,1.86863632,0.00566937,0.05096237,0.54421297,1.41280892,0.01091166,0.31532135
-4.55927964,1.87610553,0.00529025,0.04950295,0.52584258,1.42800275,0.01081757,0.31180499
-4.55327664,1.88001889,0.00491315,0.04805167,0.50702838,1.43995173,0.01073768,0.30811728
-4.54727364,1.88057478,0.00454294,0.04662556,0.48798076,1.44873237,0.01067889,0.30432723
-4.54127064,1.87799996,0.00418390,0.04524024,0.46891261,1.45445120,0.01064809,0.30050229
-4.53526763,1.87253547,0.00383972,0.04390945,0.45003359,1.45723506,0.01065189,0.29670556
-4.52926463,1.86442420,0.00351340,0.04264479,0.43154509,1.45722225,0.01069641,0.29299342
-4.52326163,1.85390055,0.00320730,0.04145557,0.41363595,1.45455490,0.01078711,0.28941397
-4.51725863,1.84118288,0.00292317,0.04034873,0.39647890,1.44937314,0.01092862,0.28600603
-4.51125563,1.82646870,0.00266215,0.03932894,0.38022782,1.44181120,0.01112461,0.28279891
-4.50525263,1.80993316,0.00242485,0.03839872,0.36501576,1.43199584,0.01137761,0.27981276
-4.49924962,1.79173052,0.00221145,0.03755867,0.35095367,1.42004699,0.01168900,0.27705955
-4.49324662,1.77199864,0.00202174,0.03680766,0.33812992,1.40608070,0.01205890,0.27454462
-4.48724362,1.75086607,0.00185524,0.03614323,0.32661047,1.39021399,0.01248614,0.27226859
-4.48124062,1.72846129,0.00171126,0.03556175,0.31643963,1.37257146,0.01296826,0.27022970
-4.47523762,1.70492342,0.00158900,0.03505884,0.30764154,1.35329295,0.01350156,0.26842625
-4.46923462,1.68041385,0.00148763,0.03462961,0.30022210,1.33254195,0.01408111,0.26685928
-4.46323162,1.65512788,0.00140634,0.03426894,0.29417143,1.31051384,0.01470092,0.26553519
-4.45722861,1.62930565,0.00134443,0.03397178,0.28946683,1.28744363,0.01535402,0.26446817
-4.45122561,1.60324164,0.00130132,0.03373338,0.28607600,1.26361228,0.01603267,0.26368256
-4.44522261,1.57729212,0.00127661,0.03354954,0.28396070,1.23935132,0.01672853,0.26321477
-4.43921961,1.55187980,0.00127011,0.03341677,0.28308058,1.21504511,0.01743299,0.26311491
-4.43321661,1.52749549,0.00128186,0.03333250,0.28339714,1.19113045,0.01813740,0.26344789
-4.42721361,1.50469641,0.00131210,0.03329519,0.28487775,1.16809346,0.01883338,0.26429410
-4.42121061,1.48410097,0.00136131,0.03330449,0.28749955,1.14646349,0.01951324,0.26574949
-4.41520760,1.46638026,0.00143020,0.03336124,0.29125319,1.12680440,0.02017028,0.26792515
-4.40920460,1.45224638,0.00151968,0.03346755,0.29614624,1.10970327,0.02079916,0.27094622
-4.40320160,1.44243798,0.00163084,0.03362672,0.30220600,1.09575710,0.02139629,0.27495037
-4.39719860,1.43770351,0.00176497,0.03384318,0.30948186,1.08555790,0.02196012,0.28008555
-4.39119560,1.43878288,0.00192351,0.03412230,0.31804670,1.07967681,0.02249146,0.28650729
-4.38519260,1.44638785,0.00210804,0.03447021,0.32799751,1.07864782,0.02299369,0.29437543
-4.37918959,1.46118222,0.00232029,0.03489348,0.33945490,1.08295177,0.02347294,0.30385038
-4.37318659,1.48376211,0.00256206,0.03539877,0.35256146,1.09300125,0.02393814,0.31508892
-4.36718359,1.51463724,0.00283525,0.03599242,0.36747895,1.10912697,0.02440102,0.32823964
-4.36118059,1.55421363,0.00314181,0.03668002,0.38438415,1.13156612,0.02487593,0.34343808
-4.35517759,1.60277840,0.00348372,0.03746590,0.40346353,1.16045325,0.02537966,0.36080170
-4.34917459,1.66048706,0.00386293,0.03835267,0.42490658,1.19581384,0.02593103,0.38042476
-4.34317159,1.72735370,0.00428129,0.03934077,0.44889817,1.23756101,0.02655048,0.40237327
-4.33716858,1.80324451,0.00474052,0.04042800,0.47560989,1.28549542,0.02725948,0.42668020
-4.33116558,1.88787474,0.00524208,0.04160923,0.50519069,1.33930843,0.02807994,0.45334097
-4.32516258,1.98080936,0.00578711,0.04287615,0.53775708,1.39858842,0.02903350,0.48230966
-4.31915958,2.08146750,0.00637626,0.04421710,0.57338328,1.46283019,0.03014082,0.51349579
-4.31315658,2.18913056,0.00700962,0.04561712,0.61209163,1.53144718,0.03142085,0.54676215
-4.30715358,2.30295405,0.00768653,0.04705810,0.65384379,1.60378610,0.03289014,0.58192360
