energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Co_p_up,Co_p_down,Co_d_up,Co_d_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.92196098,4.08188738,-4.67264244,0.03913135,-0.03559714,0.46319082,-0.76000513,0.72284334,-0.72661235,0.38088651,-0.38140287,2.42416362,-3.36589993,0.47860508,-0.47021389,1.90172759,-1.98749778,0.00000000,-0.00000000
-5.91595798,3.92862202,-4.96899503,0.03890954,-0.03824831,0.43402635,-0.80490927,0.69988768,-0.77154597,0.37600721,-0.40834073,2.28288603,-3.55042002,0.45399383,-0.50284558,1.85082214,-2.11624308,0.00000000,-0.00000000
-5.90995498,3.77973702,-5.25870560,0.03865479,-0.04083801,0.40742364,-0.84793541,0.67581930,-0.81636950,0.37090661,-0.43467555,2.14804769,-3.72535483,0.43173284,-0.53490156,1.79827396,-2.24345025,0.00000000,-0.00000000
-5.90395198,3.63695009,-5.53741332,0.03837994,-0.04332886,0.38368752,-0.88847208,0.65086476,-0.86026147,0.36570808,-0.46005807,2.02087143,-3.88815299,0.41213979,-0.56592948,1.74469878,-2.36711415,0.00000000,-0.00000000
-5.89794897,3.50193992,-5.80075475,0.03810023,-0.04568303,0.36308004,-0.92592397,0.62527362,-0.90238919,0.36054826,-0.48413669,1.90246288,-4.03637551,0.39549779,-0.59547030,1.69076306,-2.48520583,0.00000000,-0.00000000
-5.89194597,3.37633121,-6.04446986,0.03783312,-0.04786322,0.34581889,-0.95972602,0.59931678,-0.94193005,0.35557435,-0.50656624,1.79381398,-4.16775417,0.38205199,-0.62306892,1.63717711,-2.59572260,0.00000000,-0.00000000
-5.88594297,3.26167470,-6.26450976,0.03759779,-0.04983360,0.33207622,-0.98935731,0.57328360,-0.97809318,0.35094029,-0.52701710,1.69580703,-4.28024703,0.37200597,-0.64828521,1.58468446,-2.69673941,0.00000000,-0.00000000
-5.87993997,3.15942217,-6.45714293,0.03741467,-0.05156079,0.32197749,-1.01435418,0.54747777,-1.01014077,0.34680197,-0.54518437,1.60921864,-4.37208938,0.36551810,-0.67070531,1.53404763,-2.78646004,0.00000000,-0.00000000
-5.87393697,3.07089727,-6.61905622,0.03730461,-0.05301480,0.31560055,-1.03432230,0.52221225,-1.03740817,0.34331165,-0.56079679,1.53472330,-4.44183838,0.36269767,-0.68995252,1.48603092,-2.86326639,0.00000000,-0.00000000
-5.86793397,2.99726349,-6.74744724,0.03728808,-0.05416988,0.31297483,-1.04894718,0.49780328,-1.05932239,0.34061192,-0.57362509,1.47289604,-4.48841024,0.36360118,-0.70569771,1.44138096,-2.92576406,0.00000000,-0.00000000
-5.86193097,2.93949079,-6.84010472,0.03738424,-0.05500530,0.31408069,-1.05800289,0.47456387,-1.07541795,0.33882948,-0.58348936,1.42421420,-4.51110869,0.36822869,-0.71766863,1.40080613,-2.97282263,0.00000000,-0.00000000
-5.85592796,2.89832306,-6.89547373,0.03760995,-0.05550594,0.31884903,-1.06135849,0.45279705,-1.08534985,0.33806911,-0.59026519,1.38905827,-4.50964376,0.37652071,-0.72565790,1.36495576,-3.00360899,0.00000000,-0.00000000
-5.84992496,2.87424830,-6.91270326,0.03797888,-0.05566281,0.32716135,-1.05898211,0.43278920,-1.08890282,0.33840819,-0.59388824,1.36771184,-4.48414059,0.38835576,-0.72952929,1.33440043,-3.01761250,0.00000000,-0.00000000
-5.84392196,2.86747387,-6.89167404,0.03850062,-0.05547330,0.33885030,-1.05094244,0.41480373,-1.08599688,0.33989218,-0.59435709,1.36036084,-4.43513775,0.40354890,-0.72922210,1.30961448,-3.01466080,0.00000000,-0.00000000
-5.83791896,2.87790847,-6.83300543,0.03917998,-0.05494131,0.35370097,-1.03740761,0.39907544,-1.07668859,0.34253126,-0.59173412,1.36709225,-4.36357539,0.42185168,-0.72475343,1.29096155,-2.99492557,0.00000000,-0.00000000
-5.83191596,2.90515279,-6.73804084,0.04001642,-0.05407718,0.37145292,-1.01864136,0.38580573,-1.06116839,0.34629849,-0.58614434,1.38789240,-4.27077356,0.44295350,-0.71621818,1.27868414,-2.95891802,0.00000000,-0.00000000
-5.82591296,2.94849961,-6.60881202,0.04100373,-0.05289739,0.39180327,-0.99499678,0.37515885,-1.03975374,0.35112952,-0.57777230,1.42264495,-4.15840162,0.46648491,-0.70378684,1.27289758,-2.90747410,0.00000000,-0.00000000
-5.81990995,3.00694426,-6.44798359,0.04212996,-0.05142418,0.41441068,-0.96690773,0.36725915,-1.01287877,0.35692412,-0.56685697,1.47112861,-4.02843961,0.49202275,-0.68770111,1.27358878,-2.84173002,0.00000000,-0.00000000
-5.81390695,3.07920518,-6.25877959,0.04337756,-0.04968494,0.43890044,-0.93487825,0.36218954,-0.98108056,0.36354924,-0.55368489,1.53301451,-3.88313316,0.51909730,-0.66826754,1.28061959,-2.76308894,0.00000000,-0.00000000
-5.80790395,3.16375401,-6.04489525,0.04472384,-0.04771148,0.46487049,-0.89947039,0.35999080,-0.94498283,0.37084368,-0.53858186,1.60786319,-3.72494334,0.54720135,-0.64584933,1.29373448,-2.67318034,0.00000000,-0.00000000
-5.80190095,3.25885396,-5.81039696,0.04614165,-0.04553932,0.49189831,-0.86129073,0.36066193,-0.90527769,0.37862406,-0.52190340,1.69512112,-3.55649324,0.57580099,-0.62085686,1.31257198,-2.57381348,0.00000000,-0.00000000
-5.79589795,3.36260452,-5.55961473,0.04760029,-0.04320675,0.51954851,-0.82097634,0.36416101,-0.86270616,0.38669172,-0.50402447,1.79411653,-3.38051304,0.60434790,-0.59373699,1.33667886,-2.46692700,0.00000000,-0.00000000
-5.78989495,3.47299063,-5.29703109,0.04906657,-0.04075402,0.54738086,-0.77918039,0.37040677,-0.81803827,0.39484034,-0.48532886,1.90405474,-3.19978545,0.63229265,-0.56496192,1.36552633,-2.35453663,0.00000000,-0.00000000
-5.78389195,3.58793361,-5.02717073,0.05050603,-0.03822249,0.57495852,-0.73655811,0.37928034,-0.77205353,0.40286367,-0.46619862,2.02401290,-3.01709308,0.65909859,-0.53501769,1.39852698,-2.23868310,0.00000000,-0.00000000
-5.77788894,3.70534154,-4.75449514,0.05188421,-0.03565378,0.60185623,-0.69375350,0.39062720,-0.72552239,0.41056307,-0.44700404,2.15293455,-2.83516960,0.68425579,-0.50439307,1.43505159,-2.12138222,0.00000000,-0.00000000
-5.77188594,3.82315676,-4.48330585,0.05316798,-0.03308908,0.62766804,-0.65138717,0.40425926,-0.67918946,0.41775453,-0.42809464,2.28962439,-2.65665578,0.70729444,-0.47356902,1.47444470,-2.00457910,0.00000000,-0.00000000
-5.76588294,3.93939829,-4.21765977,0.05432672,-0.03056849,0.65201445,-0.61004585,0.41995675,-0.63375889,0.42427455,-0.40979140,2.43274389,-2.48406168,0.72779720,-0.44300921,1.51603842,-1.89010796,0.00000000,-0.00000000
-5.75987994,4.05219775,-3.96129895,0.05533346,-0.02813054,0.67454871,-0.57027356,0.43747020,-0.58988229,0.42998485,-0.39238064,2.58080879,-2.31973549,0.74540994,-0.41315185,1.55916359,-1.77965895,0.00000000,-0.00000000
-5.75387694,4.15982743,-3.71759675,0.05616582,-0.02581176,0.69496198,-0.53256498,0.45652243,-0.54814953,0.43477557,-0.37610972,2.73218921,-2.16583964,0.75985043,-0.38440302,1.60315832,-1.67475269,0.00000000,-0.00000000
-5.74787394,4.26072033,-3.48952107,0.05680679,-0.02364643,0.71298748,-0.49736070,0.47681057,-0.50908226,0.43856679,-0.36118465,2.88511377,-2.02433375,0.77091469,-0.35713173,1.64737359,-1.57672309,0.00000000,-0.00000000
-5.74187094,4.35348200,-3.27961464,0.05724519,-0.02166641,0.72840328,-0.46504465,0.49800848,-0.47313037,0.44130854,-0.34776965,3.03767870,-1.89696420,0.77848075,-0.33166657,1.69117648,-1.48670823,0.00000000,-0.00000000
-5.73586793,4.43689519,-3.08999139,0.05747594,-0.01990107,0.74103411,-0.43594330,0.51976958,-0.44067085,0.44297916,-0.33598847,3.18786298,-1.78525938,0.78250975,-0.30829407,1.73395113,-1.40564910,0.00000000,-0.00000000
-5.72986493,4.50991831,-2.92234695,0.05750002,-0.01837738,0.75075202,-0.41032657,0.54173031,-0.41200891,0.44358238,-0.32592742,3.33355042,-1.69052936,0.78304448,-0.28725852,1.77509853,-1.33429498,0.00000000,-0.00000000
-5.72386193,4.57167953,-2.77798077,0.05732428,-0.01711989,0.75747615,-0.38840994,0.56351445,-0.38738084,0.44314329,-0.31763958,3.47255915,-1.61386869,0.78020548,-0.26876290,1.81403550,-1.27321451,0.00000000,-0.00000000
-5.71785893,4.62146808,-2.65782687,0.05696090,-0.01615089,0.76117181,-0.37035755,0.58473835,-0.36695812,0.44170354,-0.31115010,3.60267863,-1.55616079,0.77418510,-0.25297098,1.85019410,-1.22281083,0.00000000,-0.00000000
-5.71185593,4.65872484,-2.56248960,0.05642677,-0.01549050,0.76184898,-0.35628573,0.60501717,-0.35085222,0.43931615,-0.30646190,3.72171389,-1.51808228,0.76523983,-0.24000981,1.88302201,-1.18333916,0.00000000,-0.00000000
-5.70585293,4.68303386,-2.49228110,0.05574272,-0.01515667,0.75956051,-0.34626658,0.62397214,-0.33911967,0.43604027,-0.30356147,3.82753604,-1.50010588,0.75368141,-0.22997264,1.91198463,-1.15492519,0.00000000,-0.00000000
-5.69984992,4.69411626,-2.44725688,0.05493257,-0.01516522,0.75440011,-0.34033123,0.64123866,-0.33176680,0.43193629,-0.30242436,3.91813771,-1.50250068,0.73986716,-0.22292164,1.93656956,-1.13758251,0.00000000,-0.00000000
-5.69384692,4.69182757,-2.42724666,0.05402232,-0.01552968,0.74650029,-0.33847241,0.65647512,-0.32875381,0.42706156,-0.30301978,3.99169140,-1.52532883,0.72419000,-0.21889036,1.95629359,-1.13122781,0.00000000,-0.00000000
-5.68784392,4.67615899,-2.43187796,0.05303911,-0.01626110,0.73603024,-0.34064603,0.66937220,-0.32999797,0.42146701,-0.30531417,4.04660863,-1.56843828,0.70706854,-0.21788540,1.97071222,-1.13569251,0.00000000,-0.00000000
-5.68184092,4.64724262,-2.46059068,0.05201050,-0.01736769,0.72319378,-0.34677172,0.67966211,-0.33537561,0.41519485,-0.30927330,4.08159698,-1.63145161,0.68893771,-0.21988738,1.97943167,-1.15073003,0.00000000,-0.00000000
-5.67583792,4.60535993,-2.51264201,0.05096356,-0.01885440,0.70822722,-0.35673220,0.68712765,-0.34472293,0.40827746,-0.31486281,4.09571258,-1.71375163,0.67023999,-0.22485088,1.98212257,-1.17601829,0.00000000,-0.00000000
-5.66983492,4.55095256,-2.58710158,0.04992432,-0.02072236,0.69139706,-0.37037163,0.69161037,-0.35783588,0.40073736,-0.32204716,4.08840503,-1.81446472,0.65141762,-0.23270355,1.97853483,-1.21115754,0.00000000,-0.00000000
-5.66383192,4.48463387,-2.68283818,0.04891716,-0.02296821,0.67299742,-0.38749313,0.69301757,-0.37446903,0.39258844,-0.33078702,4.05955248,-1.93244376,0.63290566,-0.24334427,1.96851266,-1.25566381,0.00000000,-0.00000000
-5.65782891,4.40719948,-2.79849969,0.04796441,-0.02558347,0.65334711,-0.40785577,0.69132772,-0.39433408,0.38383795,-0.34103533,4.00948439,-2.06625255,0.61512608,-0.25664076,1.95200867,-1.30895912,0.00000000,-0.00000000
-5.65182591,4.31963499,-2.93248927,0.04708606,-0.02855385,0.63278603,-0.43117160,0.68659380,-0.41709816,0.37448934,-0.35273229,3.93899063,-2.21415395,0.59848252,-0.27242680,1.92909611,-1.37035944,0.00000000,-0.00000000
-5.64582291,4.22311916,-3.08294076,0.04629960,-0.03185859,0.61167098,-0.45710295,0.67894444,-0.44238263,0.36454553,-0.36579972,3.84931559,-2.37410430,0.58335588,-0.29049940,1.89997809,-1.43906223,0.00000000,-0.00000000
-5.63981991,4.11902080,-3.24769724,0.04561988,-0.03546995,0.59037070,-0.48526074,0.66858257,-0.46976267,0.35401239,-0.38013533,3.74213722,-2.54375618,0.57010029,-0.31061636,1.86499297,-1.51413500,0.00000000,-0.00000000
-5.63381691,4.00888824,-3.42429611,0.04505913,-0.03935281,0.56926009,-0.51520421,0.65578157,-0.49876826,0.34290204,-0.39560717,3.61953119,-2.72047183,0.55903943,-0.33249458,1.82461511,-1.59450684,0.00000000,-0.00000000
-5.62781391,3.89443065,-3.60996447,0.04462695,-0.04346449,0.54871381,-0.54644246,0.64087893,-0.52888687,0.33123594,-0.41204912,3.48392139,-2.90134852,0.55046302,-0.35580955,1.77945061,-1.67896444,0.00000000,-0.00000000
-5.62181091,3.77749086,-3.80162769,0.04433039,-0.04775485,0.52909916,-0.57843827,0.62426753,-0.55956823,0.31904728,-0.42925754,3.33801856,-3.08325711,0.54462336,-0.38019629,1.73022768,-1.76615418,0.00000000,-0.00000000
-5.61580790,3.66001019,-3.99593336,0.04417397,-0.05216664,0.51076859,-0.61061439,0.60638496,-0.59023128,0.30638261,-0.44698981,3.18474909,-3.26289371,0.54173181,-0.40525207,1.67778187,-1.85459127,0.00000000,-0.00000000
-5.60980490,3.54398594,-4.18929213,0.04415978,-0.05663616,0.49405200,-0.64236231,0.58770106,-0.62027347,0.29330271,-0.46496485,3.02717699,-3.43684415,0.54195534,-0.43054115,1.62303640,-1.94267680,0.00000000,-0.00000000
-5.60380190,3.43142319,-4.37793565,0.04428752,-0.06109431,0.47924912,-0.67305359,0.56870425,-0.64908206,0.27988240,-0.48286593,2.86842163,-3.60165952,0.54541312,-0.45560143,1.56697832,-2.02872275,0.00000000,-0.00000000
-5.59779890,3.32428244,-4.55799057,0.04455451,-0.06546787,0.46662221,-0.70205331,0.54988708,-0.67604739,0.26620949,-0.50034582,2.71157444,-3.75394056,0.55217333,-0.47995310,1.51063129,-2.11098464,0.00000000,-0.00000000
-5.59179590,3.22442546,-4.72556677,0.04495581,-0.06968112,0.45638947,-0.72873539,0.53173152,-0.70057749,0.25238293,-0.51703421,2.55961736,-3.89042792,0.56225039,-0.50310901,1.45502605,-2.18770102,0.00000000,-0.00000000
-5.58579290,3.13356132,-4.87685640,0.04548422,-0.07365769,0.44871942,-0.75249907,0.51469451,-0.72211349,0.23851016,-0.53254703,2.41534585,-4.00809462,0.57560276,-0.52458649,1.40116981,-2.25713827,0.00000000,-0.00000000
-5.57978989,3.05319510,-5.00823996,0.04613039,-0.07732255,0.44372638,-0.77278598,0.49919434,-0.74014532,0.22470402,-0.54649749,2.28129876,-4.10423670,0.59213164,-0.54392015,1.35001564,-2.31763898,0.00000000,-0.00000000
-5.57378689,2.98458141,-5.11639455,0.04688294,-0.08060416,0.44146739,-0.78909695,0.48559816,-0.75422679,0.21107919,-0.55850825,2.15969705,-4.17655795,0.61168064,-0.56067505,1.30243323,-2.36767177,0.00000000,-0.00000000
-5.56778389,2.92868462,-5.19839913,0.04772860,-0.08343660,0.44194068,-0.80100782,0.47421128,-0.76398941,0.19774859,-0.56822404,2.05239301,-4.22324471,0.63403668,-0.57445988,1.25918213,-2.40588004,0.00000000,-0.00000000
-5.56178089,2.88614753,-5.25183172,0.04865246,-0.08576160,0.44508559,-0.80818351,0.46526830,-0.76915432,0.18481980,-0.57532436,1.96083093,-4.24302696,0.65893217,-0.58493928,1.22088848,-2.43112753,0.00000000,-0.00000000
-5.55577789,2.85726976,-5.27485359,0.04963819,-0.08753041,0.45078416,-0.81038948,0.45892663,-0.76954158,0.17239169,-0.57953534,1.88602002,-4.23522278,0.68604865,-0.59184487,1.18802622,-2.44253806,0.00000000,-0.00000000
-5.54977489,2.84199662,-5.26627588,0.05066842,-0.08870543,0.45886417,-0.80750017,0.45526234,-0.76507647,0.16055157,-0.58064030,1.82851972,-4.19976375,0.71502162,-0.59498440,1.16090335,-2.43952761,0.00000000,-0.00000000
-5.54377189,2.83991895,-5.22560538,0.05172501,-0.08926149,0.46910349,-0.79950393,0.45426865,-0.75579239,0.14937278,-0.57848841,1.78843735,-4.13720002,0.74544675,-0.59424850,1.13965389,-2.42182703,0.00000000,-0.00000000
-5.53776888,2.85028388,-5.15306682,0.05278953,-0.08918664,0.48123562,-0.78650399,0.45585693,-0.74183014,0.13891306,-0.57300102,1.76543774,-4.04868464,0.77688712,-0.58961476,1.12423572,-2.38949394,0.00000000,-0.00000000
-5.53176588,2.87201597,-5.04960035,0.05384357,-0.08848265,0.49495619,-0.76871572,0.45986022,-0.72343369,0.12921352,-0.56417525,1.75876410,-3.93593799,0.80888127,-0.58114888,1.11443435,-2.34291354,0.00000000,-0.00000000
-5.52576288,2.90374817,-4.91683447,0.05486916,-0.08716487,0.50993018,-0.74646000,0.46603919,-0.70094262,0.12029837,-0.55208477,1.76726940,-3.80119379,0.84095201,-0.56900285,1.10987247,-2.28278784,0.00000000,-0.00000000
-5.51975988,2.94386126,-4.75703539,0.05584909,-0.08526176,0.52579958,-0.72015314,0.47409025,-0.67478144,0.11217544,-0.53687767,1.78945720,-3.64712946,0.87261542,-0.55341014,1.11002504,-2.21011414,0.00000000,-0.00000000
-5.51375688,2.99053065,-4.57303548,0.05676722,-0.08281388,0.54219132,-0.69029391,0.48365567,-0.64544655,0.10483721,-0.51877149,1.82353084,-3.47678394,0.90339000,-0.53467836,1.11423912,-2.12615359,0.00000000,-0.00000000
-5.50775388,3.04177906,-4.36814412,0.05760868,-0.07987251,0.55872533,-0.65744812,0.49433532,-0.61349120,0.09826256,-0.49804586,1.86744976,-3.29346669,0.93280565,-0.51317949,1.12175805,-2.03239151,0.00000000,-0.00000000
-5.50175088,3.09553343,-4.14604525,0.05836001,-0.07649798,0.57502237,-0.62223154,0.50569975,-0.57950921,0.09241890,-0.47503287,1.91899155,-3.10066193,0.96041223,-0.48933832,1.13174893,-1.93049120,0.00000000,-0.00000000
-5.49574787,3.14968449,-3.91068620,0.05900927,-0.07275770,0.59071170,-0.58529201,0.51730420,-0.54411823,0.08726474,-0.45010596,1.97581839,-2.90193212,0.98578755,-0.46361960,1.14333268,-1.82224351,0.00000000,-0.00000000
-5.48974487,3.20214750,-3.66616277,0.05954594,-0.06872401,0.60543829,-0.54729128,0.52870316,-0.50794311,0.08275250,-0.42366756,2.03554612,-2.70082427,1.00854468,-0.43651446,1.15561553,-1.70951432,0.00000000,-0.00000000
-5.48374187,3.25092239,-3.41660544,0.05996092,-0.06447204,0.61886964,-0.50888753,0.53946500,-0.47160010,0.07883145,-0.39613636,2.09581457,-2.50078271,1.02833859,-0.40852672,1.16772113,-1.59419217,0.00000000,-0.00000000
-5.47773887,3.29415204,-3.16607101,0.06024637,-0.06007754,0.63070210,-0.47071905,0.54918631,-0.43568236,0.07545073,-0.36793457,2.15435705,-2.30507081,1.04487188,-0.38015958,1.17882210,-1.47813816,0.00000000,-0.00000000
-5.47173587,3.33017710,-2.91844365,0.06039554,-0.05561479,0.64066655,-0.43338975,0.55750550,-0.40074728,0.07256228,-0.33947581,2.20906748,-2.11670395,1.05789988,-0.35190339,1.18817023,-1.36313993,0.00000000,-0.00000000
-5.46573287,3.35758612,-2.67734860,0.06040263,-0.05115481,0.64853356,-0.39745677,0.56411520,-0.36730590,0.07012365,-0.31115402,2.25806311,-1.93839497,1.06723495,-0.32422461,1.19512419,-1.25087112,0.00000000,-0.00000000
-5.45972986,3.37525986,-2.44608059,0.06026264,-0.04676370,0.65411790,-0.36342056,0.56877320,-0.33581460,0.06810058,-0.28333394,2.29974120,-1.77251266,1.07275022,-0.29755664,1.19917416,-1.14285764,0.00000000,-0.00000000
-5.45372686,3.38240849,-2.22754852,0.05997125,-0.04250137,0.65728238,-0.33171753,0.57131145,-0.30666919,0.06646932,-0.25634325,2.33282765,-1.62105342,1.07438249,-0.27229243,1.19996244,-1.04045116,0.00000000,-0.00000000
-5.44772386,3.37860103,-2.02423675,0.05952482,-0.03842054,0.65794090,-0.30271524,0.57164293,-0.28020117,0.06521858,-0.23046670,2.35641630,-1.48562503,1.07213471,-0.24877913,1.19729944,-0.94481036,0.00000000,-0.00000000
-5.44172086,3.36378586,-1.83818275,0.05892038,-0.03456609,0.65606075,-0.27670998,0.56976618,-0.25667619,0.06435109,-0.20594217,2.36999731,-1.36744179,1.06607761,-0.22731472,1.19117476,-0.85688960,0.00000000,-0.00000000
-5.43571786,3.33830184,-1.67096992,0.05815573,-0.03097478,0.65166399,-0.25392666,0.56576721,-0.23629437,0.06388483,-0.18295877,2.37347355,-1.26732923,1.05635066,-0.20814657,1.18176268,-0.77743475,0.00000000,-0.00000000
-5.42971486,3.30287944,-1.52373406,0.05722963,-0.02767523,0.64482781,-0.23452047,0.55981887,-0.21919215,0.06385369,-0.16165674,2.36716437,-1.18573688,1.04316211,-0.19147164,1.16942213,-0.70698537,0.00000000,-0.00000000
-5.42371186,3.25863147,-1.39718144,0.05614197,-0.02468817,0.63568382,-0.21858021,0.55217750,-0.20544538,0.06430771,-0.14212905,2.35179622,-1.12275739,1.02678808,-0.17743817,1.15469097,-0.64588232,0.00000000,-0.00000000
-5.41770885,3.20703334,-1.29161608,0.05489412,-0.02202701,0.62441613,-0.20613287,0.54317716,-0.19507345,0.06531283,-0.12442432,2.32848027,-1.07815038,1.00757028,-0.16614848,1.13827464,-0.59427986,0.00000000,-0.00000000
-5.41170585,3.14989281,-1.20697422,0.05348911,-0.01969849,0.61125817,-0.19714896,0.53322127,-0.18804390,0.06695005,-0.10855095,2.29867745,-1.05136969,0.98591252,-0.15766272,1.12102950,-0.55216108,0.00000000,-0.00000000
-5.40570285,3.08930955,-1.14286352,0.05193197,-0.01770350,0.59648823,-0.19154860,0.52277217,-0.18427747,0.06931405,-0.09448203,2.26415181,-1.04159285,0.96227540,-0.15200311,1.10394111,-0.51935575,0.00000000,-0.00000000
-5.39969985,3.02762506,-1.09860503,0.05022990,-0.01603806,0.58042357,-0.18920774,0.51233868,-0.18365330,0.07251130,-0.08216083,2.22691347,-1.04775197,0.93716951,-0.14915845,1.08809805,-0.49555955,0.00000000,-0.00000000
-5.39369685,2.96736376,-1.07327634,0.04839250,-0.01469420,0.56341337,-0.18996457,0.50246202,-0.18601409,0.07665754,-0.07150644,2.18915288,-1.06856555,0.91114657,-0.14908874,1.07466178,-0.48035391,0.00000000,-0.00000000
-5.38769385,2.91116636,-1.06575436,0.04643179,-0.01366094,0.54583040,-0.19362579,0.49370050,-0.19117114,0.08187469,-0.06241958,2.15316818,-1.10257098,0.88478886,-0.15172953,1.06483326,-0.47322584,0.00000000,-0.00000000
-5.38169085,2.86171692,-1.07475683,0.04436223,-0.01292518,0.52806165,-0.19997273,0.48661336,-0.19890928,0.08828729,-0.05478809,2.12128805,-1.14815764,0.85869691,-0.15699599,1.05981728,-0.47358719,0.00000000,-0.00000000
-5.37568784,2.82166526,-1.09888175,0.04220055,-0.01247250,0.51049818,-0.20876710,0.48174411,-0.20899157,0.09601837,-0.04849213,2.09579232,-1.20360082,0.83347554,-0.16478658,1.06078506,-0.48079313,0.00000000,-0.00000000
-5.36968484,2.79354676,-1.13664448,0.03996555,-0.01228789,0.49352433,-0.21975657,0.47960395,-0.22116395,0.10518495,-0.04340891,2.07883287,-1.26709651,0.80971866,-0.17498610,1.06883645,-0.49415948,0.00000000,-0.00000000
-5.36368184,2.77970158,-1.18651228,0.03767773,-0.01235634,0.47750676,-0.23267993,0.48065562,-0.23515980,0.11589318,-0.03941679,2.07235737,-1.33679734,0.78799331,-0.18746842,1.08496246,-0.51297909,0.00000000,-0.00000000
-5.35767884,2.78219602,-1.24693629,0.03535882,-0.01266329,0.46278358,-0.24727200,0.48529815,-0.25070452,0.12823328,-0.03639894,2.07803829,-1.41084966,0.76882321,-0.20209857,1.11000936,-0.53653708,0.00000000,-0.00000000
-5.35167584,2.80274813,-1.31638127,0.03303134,-0.01319496,0.44965395,-0.26326826,0.49385304,-0.26752019,0.14227442,-0.03424623,2.09720977,-1.48743155,0.75267269,-0.21873448,1.14464533,-0.56412506,0.00000000,-0.00000000
-5.34567284,2.84266065,-1.39335303,0.03071794,-0.01393855,0.43836866,-0.28040918,0.50655215,-0.28533034,0.15805969,-0.03285967,2.13081428,-1.56479167,0.73993142,-0.23722842,1.18933088,-0.59505460,0.00000000,-0.00000000
