energy_ev,total_up,As_p_up,As_d_up,Hg_p_up,Hg_d_up,S_s_up,S_p_up
-5.85592796,1.02363087,0.20748778,0.00000000,0.51351153,0.27218979,0.06035790,0.17933991
-5.84992496,1.08759593,0.21590110,0.00000000,0.53857993,0.29230597,0.06529706,0.19135055
-5.84392196,1.15259874,0.22417551,0.00000000,0.56393627,0.31300524,0.07034916,0.20362186
-5.83791896,1.21736152,0.23211042,0.00000000,0.58900266,0.33389554,0.07543588,0.21592717
-5.83191596,1.28058497,0.23951434,0.00000000,0.61321323,0.35456961,0.08047213,0.22803404
-5.82591296,1.34097838,0.24620992,0.00000000,0.63602696,0.37461413,0.08536836,0.23970930
-5.81990995,1.39729186,0.25203886,0.00000000,0.65694052,0.39361969,0.09003300,0.25072458
-5.81390695,1.44834946,0.25686651,0.00000000,0.67550099,0.41119143,0.09437530,0.26086202
-5.80790395,1.49308242,0.26058615,0.00000000,0.69131801,0.42695994,0.09830812,0.26992023
-5.80190095,1.53056137,0.26312260,0.00000000,0.70407513,0.44059208,0.10175088,0.27772005
-5.79589795,1.56002617,0.26443535,0.00000000,0.71353990,0.45180123,0.10463231,0.28411018
-5.78989495,1.58091230,0.26452076,0.00000000,0.71957239,0.46035664,0.10689304,0.28897218
-5.78389195,1.59287267,0.26341353,0.00000000,0.72213170,0.46609136,0.10848780,0.29222482
-5.77788894,1.59579377,0.26118723,0.00000000,0.72128022,0.46890851,0.10938731,0.29382749
-5.77188594,1.58980545,0.25795378,0.00000000,0.71718525,0.46878552,0.10957949,0.29378247
-5.76588294,1.57528374,0.25386201,0.00000000,0.71011793,0.46577605,0.10907028,0.29213606
-5.75987994,1.55284649,0.24909524,0.00000000,0.70044916,0.46000975,0.10788381,0.28897821
-5.75387694,1.52334184,0.24386789,0.00000000,0.68864267,0.45168954,0.10606192,0.28444102
-5.74787394,1.48782995,0.23842122,0.00000000,0.67524530,0.44108672,0.10366321,0.27869570
-5.74187094,1.44755854,0.23301836,0.00000000,0.66087458,0.42853409,0.10076156,0.27194844
-5.73586793,1.40393329,0.22793858,0.00000000,0.64620413,0.41441736,0.09744413,0.26443510
-5.72986493,1.35848408,0.22347122,0.00000000,0.63194704,0.39916514,0.09380917,0.25641504
-5.72386193,1.31282832,0.21990911,0.00000000,0.61883790,0.38323811,0.08996343,0.24816424
-5.71785893,1.26863281,0.21754197,0.00000000,0.60761394,0.36711757,0.08601956,0.23996802
-5.71185593,1.22757525,0.21664971,0.00000000,0.59899582,0.35129407,0.08209344,0.23211355
-5.70585293,1.19130674,0.21749592,0.00000000,0.59366877,0.33625615,0.07830158,0.22488250
-5.69984992,1.16141625,0.22032177,0.00000000,0.59226447,0.32247998,0.07475869,0.21854398
-5.69384692,1.13939812,0.22534027,0.00000000,0.59534451,0.31041971,0.07157549,0.21334811
-5.68784392,1.12662301,0.23273127,0.00000000,0.60338552,0.30049910,0.06885678,0.20952027
-5.68184092,1.12431291,0.24263710,0.00000000,0.61676680,0.29310430,0.06669982,0.20725624
-5.67583792,1.13352033,0.25515909,0.00000000,0.63576044,0.28857791,0.06519300,0.20671837
-5.66983492,1.15511160,0.27035489,0.00000000,0.66052441,0.28721422,0.06441482,0.20803269
-5.66383192,1.18975407,0.28823677,0.00000000,0.69109851,0.28925554,0.06443306,0.21128709
-5.65782891,1.23790686,0.30877077,0.00000000,0.72740344,0.29488948,0.06530423,0.21653046
-5.65182591,1.29981459,0.33187682,0.00000000,0.76924269,0.30424693,0.06707312,0.22377275
-5.64582291,1.37550375,0.35742959,0.00000000,0.81630725,0.31740064,0.06977247,0.23298574
-5.63981991,1.46478112,0.38526031,0.00000000,0.86818272,0.33436419,0.07342267,0.24410461
-5.63381691,1.56723398,0.41515914,0.00000000,0.92435864,0.35509128,0.07803154,0.25702991
-5.62781391,1.68223177,0.44687829,0.00000000,0.98423954,0.37947518,0.08359402,0.27163005
-5.62181091,1.80892926,0.48013571,0.00000000,1.04715746,0.40734846,0.09009188,0.28774403
-5.61580790,1.94627126,0.51461924,0.00000000,1.11238538,0.43848297,0.09749350,0.30518441
-5.60980490,2.09299928,0.54999115,0.00000000,1.17915137,0.47259031,0.10575356,0.32374041
-5.60380190,2.24766051,0.58589313,0.00000000,1.24665287,0.50932283,0.11481294,0.34318105
-5.59779890,2.40861980,0.62195154,0.00000000,1.31407102,0.54827554,0.12459866,0.36325848
-5.59179590,2.57407523,0.65778287,0.00000000,1.38058467,0.58898913,0.13502413,0.38371126
-5.58579290,2.74207795,0.69299954,0.00000000,1.44538384,0.63095433,0.14598962,0.40426783
-5.57978989,2.91055672,0.72721579,0.00000000,1.50768262,0.67361777,0.15738307,0.42465006
-5.57378689,3.07734758,0.76005376,0.00000000,1.56673115,0.71638961,0.16908138,0.44457708
-5.56778389,3.24022862,0.79114962,0.00000000,1.62182690,0.75865293,0.18095200,0.46376914
-5.56178089,3.39695962,0.82015968,0.00000000,1.67232492,0.79977476,0.19285505,0.48195186
-5.55577789,3.54532599,0.84676645,0.00000000,1.71764712,0.83911871,0.20464581,0.49886056
-5.54977489,3.68318573,0.87068435,0.00000000,1.75729045,0.87605888,0.21617750,0.51424482
-5.54377189,3.80851841,0.89166505,0.00000000,1.79083389,0.90999448,0.22730444,0.52787306
-5.53776888,3.91947400,0.90950224,0.00000000,1.81794409,0.94036493,0.23788524,0.53953711
-5.53176588,4.01441997,0.92403555,0.00000000,1.83837957,0.96666458,0.24778608,0.54905664
-5.52576288,4.09198440,0.93515347,0.00000000,1.85199313,0.98845652,0.25688388,0.55628315
-5.51975988,4.15109304,0.94279517,0.00000000,1.85873260,1.00538495,0.26506913,0.56110360
-5.51375688,4.19099854,0.94695093,0.00000000,1.85863957,1.01718525,0.27224844,0.56344323
-5.50775388,4.21130012,0.94766117,0.00000000,1.85184603,1.02369145,0.27834646,0.56326759
-5.50175088,4.21195254,0.94501407,0.00000000,1.83856908,1.02484062,0.28330728,0.56058367
-5.49574787,4.19326371,0.93914170,0.00000000,1.81910360,1.02067387,0.28709510,0.55543990
-5.48974487,4.15588091,0.93021500,0.00000000,1.79381316,1.01133392,0.28969436,0.54792517
-5.48374187,4.10076605,0.91843752,0.00000000,1.76311950,0.99705936,0.29110904,0.53816674
-5.47773887,4.02916132,0.90403847,0.00000000,1.72749080,0.97817578,0.29136156,0.52632720
-5.47173587,3.94254674,0.88726519,0.00000000,1.68742948,0.95508430,0.29049107,0.51260067
-5.46573287,3.84259173,0.86837559,0.00000000,1.64345973,0.92824798,0.28855147,0.49720822
-5.45972986,3.73110332,0.84763074,0.00000000,1.59611562,0.89817685,0.28560915,0.48039298
-5.45372686,3.60997325,0.82528821,0.00000000,1.54593013,0.86541225,0.28174074,0.46241497
-5.44772386,3.48112667,0.80159622,0.00000000,1.49342565,0.83051114,0.27703085,0.44354593
-5.44172086,3.34647464,0.77678911,0.00000000,1.43910630,0.79403123,0.27157009,0.42406443
-5.43571786,3.20787241,0.75108412,0.00000000,1.38345238,0.75651742,0.26545328,0.40425137
-5.42971486,3.06708497,0.72467971,0.00000000,1.32691696,0.71849001,0.25877815,0.38438596
-5.42371186,2.92576076,0.69775526,0.00000000,1.26992471,0.68043524,0.25164428,0.36474242
-5.41770885,2.78541394,0.67047221,0.00000000,1.21287266,0.64279810,0.24415251,0.34558721
-5.41170585,2.64741497,0.64297621,0.00000000,1.15613265,0.60597771,0.23640456,0.32717699
-5.40570285,2.51298866,0.61540025,0.00000000,1.10005490,0.57032492,0.22850299,0.30975699
-5.39969985,2.38321863,0.58786823,0.00000000,1.04497241,0.53614210,0.22055114,0.29355983
-5.39369685,2.25905653,0.56049882,0.00000000,0.99120536,0.50368471,0.21265322,0.27880453
-5.38769385,2.14133432,0.53340903,0.00000000,0.93906523,0.47316410,0.20491415,0.26569562
-5.38169085,2.03077787,0.50671743,0.00000000,0.88885801,0.44475135,0.19743921,0.25442207
-5.37568784,1.92802014,0.48054651,0.00000000,0.84088607,0.41858147,0.19033335,0.24515600
-5.36968484,1.83361247,0.45502421,0.00000000,0.79544857,0.39475764,0.18370013,0.23805098
-5.36368184,1.74803282,0.43028426,0.00000000,0.75284006,0.37335515,0.17764015,0.23323986
-5.35767884,1.67169020,0.40646549,0.00000000,0.71334742,0.35442462,0.17224912,0.23083212
-5.35167584,1.60492483,0.38371009,0.00000000,0.67724521,0.33799452,0.16761549,0.23091085
-5.34567284,1.54800426,0.36216092,0.00000000,0.64478965,0.32407273,0.16381780,0.23352932
-5.33966983,1.50111576,0.34195805,0.00000000,0.61621179,0.31264720,0.16092183,0.23870752
-5.33366683,1.46435600,0.32323487,0.00000000,0.59171003,0.30368590,0.15897774,0.24642861
-5.32766383,1.43771896,0.30611388,0.00000000,0.57144274,0.29713610,0.15801729,0.25663588
-5.32166083,1.42108346,0.29070257,0.00000000,0.55552134,0.29292331,0.15805135,0.26923013
-5.31565783,1.41420174,0.27708952,0.00000000,0.54400435,0.29095012,0.15906796,0.28406799
-5.30965483,1.41669022,0.26534109,0.00000000,0.53689275,0.29109523,0.16103086,0.30096131
-5.30365183,1.42802394,0.25549872,0.00000000,0.53412711,0.29321283,0.16387898,0.31967793
-5.29764882,1.44753534,0.24757720,0.00000000,0.53558647,0.29713281,0.16752658,0.33994381
-5.29164582,1.47441837,0.24156369,0.00000000,0.54108933,0.30266157,0.17186448,0.36144676
-5.28564282,1.50773800,0.23741779,0.00000000,0.55039642,0.30958397,0.17676216,0.38384176
-5.27963982,1.54644535,0.23507245,0.00000000,0.56321536,0.31766611,0.18207073,0.40675759
-5.27363682,1.58939779,0.23443564,0.00000000,0.57920677,0.32665906,0.18762674,0.42980487
-5.26763382,1.63538344,0.23539270,0.00000000,0.59799162,0.33630343,0.19325675,0.45258498
-5.26163082,1.68314900,0.23780925,0.00000000,0.61915930,0.34633445,0.19878228,0.47469974
-5.25562781,1.73142964,0.24153430,0.00000000,0.64227621,0.35648758,0.20402518,0.49576126
-5.24962481,1.77897960,0.24640368,0.00000000,0.66689422,0.36650415,0.20881303,0.51540183
-5.24362181,1.82460205,0.25224332,0.00000000,0.69255889,0.37613692,0.21298441,0.53328306
-5.23761881,1.86717700,0.25887256,0.00000000,0.71881703,0.38515520,0.21639383,0.54910425
-5.23161581,1.90568593,0.26610712,0.00000000,0.74522339,0.39334946,0.21891597,0.56260938
-5.22561281,1.93923228,0.27376195,0.00000000,0.77134651,0.40053500,0.22044930,0.57359259
-5.21960980,1.96705712,0.28165367,0.00000000,0.79677366,0.40655484,0.22091864,0.58190187
-5.21360680,1.98854969,0.28960288,0.00000000,0.82111498,0.41128145,0.22027683,0.58744092
-5.20760380,2.00325277,0.29743624,0.00000000,0.84400706,0.41461767,0.21850527,0.59016926
-5.20160080,2.01086322,0.30498846,0.00000000,0.86511621,0.41649655,0.21561347,0.59010048
-5.19559780,2.01122837,0.31210435,0.00000000,0.88414174,0.41688046,0.21163763,0.58729914
-5.18959480,2.00433883,0.31864092,0.00000000,0.90081945,0.41575954,0.20663831,0.58187632
-5.18359180,1.99031901,0.32446965,0.00000000,0.91492569,0.41314970,0.20069742,0.57398433
-5.17758879,1.96941594,0.32947904,0.00000000,0.92628214,0.40909027,0.19391468,0.56381082
-5.17158579,1.94198768,0.33357740,0.00000000,0.93476130,0.40364171,0.18640371,0.55157265
-5.16558279,1.90849193,0.33669581,0.00000000,0.94029273,0.39688328,0.17828793,0.53750998
-5.15957979,1.86947551,0.33879124,0.00000000,0.94286986,0.38891093,0.16969662,0.52188056
-5.15357679,1.82556517,0.33984967,0.00000000,0.94255691,0.37983556,0.16076103,0.50495477
-5.14757379,1.77745983,0.33988900,0.00000000,0.93949566,0.36978146,0.15161091,0.48701120
-5.14157079,1.72592406,0.33896158,0.00000000,0.93391140,0.35888512,0.14237153,0.46833313
-5.13556778,1.67178248,0.33715612,0.00000000,0.92611742,0.34729423,0.13316114,0.44920555
-5.12956478,1.61591457,0.33459871,0.00000000,0.91651747,0.33516674,0.12408899,0.42991289
-5.12356178,1.55924905,0.33145275,0.00000000,0.90560548,0.32266996,0.11525402,0.41073716
-5.11755878,1.50275710,0.32791757,0.00000000,0.89396204,0.30997939,0.10674388,0.39195620
-5.11155578,1.44744377,0.32422562,0.00000000,0.88224712,0.29727731,0.09863458,0.37384211
-5.10555278,1.39433669,0.32063798,0.00000000,0.87118869,0.28475089,0.09099041,0.35665930
-5.09954977,1.34447183,0.31743843,0.00000000,0.86156725,0.27258976,0.08386421,0.34066222
-5.09354677,1.29887577,0.31492589,0.00000000,0.85419620,0.26098300,0.07729783,0.32609251
-5.08754377,1.25854471,0.31340544,0.00000000,0.84989851,0.25011560,0.07132269,0.31317557
-5.08154077,1.22442028,0.31317822,0.00000000,0.84948016,0.24016429,0.06596046,0.30211642
-5.07553777,1.19736284,0.31453038,0.00000000,0.85370120,0.23129304,0.06122361,0.29309503
-5.06953477,1.17812310,0.31772161,0.00000000,0.86324528,0.22364826,0.05711606,0.28626121
-5.06353177,1.16731313,0.32297353,0.00000000,0.87868907,0.21735387,0.05363357,0.28172924
-5.05752876,1.16537812,0.33045853,0.00000000,0.90047251,0.21250662,0.05076422,0.27957258
-5.05152576,1.17257017,0.34028947,0.00000000,0.92887155,0.20917166,0.04848873,0.27981886
-5.04552276,1.18892581,0.35251089,0.00000000,0.96397457,0.20737886,0.04678074,0.28244556
-5.03951976,1.21424842,0.36709199,0.00000000,1.00566380,0.20711986,0.04560707,0.28737674
-5.03351676,1.24809718,0.38392201,0.00000000,1.05360305,0.20834630,0.04492808,0.29448097
-5.02751376,1.28978336,0.40280823,0.00000000,1.10723255,0.21096922,0.04469803,0.30357097
-5.02151076,1.33837514,0.42347698,0.00000000,1.16577181,0.21485980,0.04486555,0.31440496
-5.01550775,1.39271108,0.44557758,0.00000000,1.22823081,0.21985154,0.04537428,0.32669000
-5.00950475,1.45142279,0.46868958,0.00000000,1.29342970,0.22574388,0.04616367,0.34008726
-5.00350175,1.51296603,0.49233278,0.00000000,1.36002651,0.23230710,0.04716993,0.35421931
-4.99749875,1.57565986,0.51598005,0.00000000,1.42655238,0.23928854,0.04832715,0.36867907
-4.99149575,1.63773243,0.53907246,0.00000000,1.49145302,0.24641972,0.04956858,0.38304040
-4.98549275,1.69737195,0.56103611,0.00000000,1.55313510,0.25342430,0.05082800,0.39686976
-4.97948974,1.75278090,0.58130018,0.00000000,1.61001575,0.26002652,0.05204117,0.40973865
-4.97348674,1.80223140,0.59931532,0.00000000,1.66057317,0.26595970,0.05314735,0.42123636
-4.96748374,1.84411950,0.61457173,0.00000000,1.70339643,0.27097467,0.05409067,0.43098237
-4.96148074,1.87701604,0.62661620,0.00000000,1.73723211,0.27484750,0.05482152,0.43863803
-4.95547774,1.89971196,0.63506723,0.00000000,1.76102605,0.27738652,0.05529768,0.44391695
-4.94947474,1.91125620,0.63962773,0.00000000,1.77395810,0.27843808,0.05548535,0.44659363
-4.94347174,1.91098442,0.64009467,0.00000000,1.77546861,0.27789097,0.05535980,0.44650996
-4.93746873,1.89853741,0.63636533,0.00000000,1.76527537,0.27567930,0.05490580,0.44357943
-4.93146573,1.87386863,0.62843984,0.00000000,1.74338041,0.27178372,0.05411776,0.43778863
-4.92546273,1.83724043,0.61642000,0.00000000,1.71006647,0.26623096,0.05299950,0.42919629
-4.91945973,1.78920966,0.60050456,0.00000000,1.66588347,0.25909182,0.05156374,0.41792971
-4.91345673,1.73060325,0.58098105,0.00000000,1.61162573,0.25047767,0.04983129,0.40417900
-4.90745373,1.66248528,0.55821484,0.00000000,1.54830123,0.24053565,0.04783006,0.38818917
-4.90145073,1.58611723,0.53263583,0.00000000,1.47709447,0.22944296,0.04559380,0.37025081
-4.89544772,1.50291326,0.50472349,0.00000000,1.39932468,0.21740031,0.04316073,0.35068950
-4.88944472,1.41439284,0.47499100,0.00000000,1.31640151,0.20462511,0.04057212,0.32985465
-4.88344172,1.32213260,0.44396902,0.00000000,1.22977999,0.19134444,0.03787086,0.30810824
-4.87743872,1.22771973,0.41219010,0.00000000,1.14091686,0.17778830,0.03510001,0.28581388
-4.87143572,1.13270857,0.38017393,0.00000000,1.05122987,0.16418333,0.03230149,0.26332669
-4.86543272,1.03858191,0.34841435,0.00000000,0.96206160,0.15074715,0.02951497,0.24098436
-4.85942971,0.94671837,0.31736822,0.00000000,0.87464885,0.13768366,0.02677687,0.21909962
-4.85342671,0.85836641,0.28744658,0.00000000,0.79009846,0.12517922,0.02411955,0.19795441
-4.84742371,0.77462542,0.25900813,0.00000000,0.70936983,0.11339990,0.02157078,0.17779578
-4.84142071,0.69643392,0.23235512,0.00000000,0.63326425,0.10248965,0.01915343,0.15883346
-4.83541771,0.62456430,0.20773141,0.00000000,0.56242072,0.09256948,0.01688529,0.14123915
-4.82941471,0.55962359,0.18532264,0.00000000,0.49731752,0.08373744,0.01477914,0.12514728
-4.82341171,0.50205916,0.16525803,0.00000000,0.43827896,0.07606923,0.01284301,0.11065695
-4.81740870,0.45216837,0.14761359,0.00000000,0.38548608,0.06961943,0.01108052,0.09783497
-4.81140570,0.41011103,0.13241640,0.00000000,0.33899044,0.06442299,0.00949135,0.08671948
-4.80540270,0.37592348,0.11964947,0.00000000,0.29872985,0.06049693,0.00807179,0.07732408
-4.79939970,0.34953329,0.10925696,0.00000000,0.26454514,0.05784215,0.00681529,0.06964197
-4.79339670,0.33077357,0.10114952,0.00000000,0.23619692,0.05644503,0.00571310,0.06365004
-4.78739370,0.31939638,0.09520929,0.00000000,0.21338182,0.05627891,0.00475479,0.05931252
-4.78139070,0.31508443,0.09129470,0.00000000,0.19574735,0.05730534,0.00392884,0.05658413
-4.77538769,0.31746095,0.08924478,0.00000000,0.18290523,0.05947493,0.00322307,0.05541255
-4.76938469,0.32609764,0.08888296,0.00000000,0.17444282,0.06272809,0.00262514,0.05574013
-4.76338169,0.34052067,0.09002044,0.00000000,0.16993253,0.06699531,0.00212283,0.05750484
-4.75737869,0.36021513,0.09245920,0.00000000,0.16893950,0.07219747,0.00170437,0.06064050
-4.75137569,0.38462824,0.09599464,0.00000000,0.17102744,0.07824585,0.00135868,0.06507632
-4.74537269,0.41317182,0.10041808,0.00000000,0.17576311,0.08504226,0.00107548,0.07073592
-4.73936968,0.44522456,0.10551916,0.00000000,0.18271965,0.09247913,0.00084542,0.07753596
-4.73336668,0.48013455,0.11108820,0.00000000,0.19147913,0.10043990,0.00066013,0.08538449
-4.72736368,0.51722254,0.11691874,0.00000000,0.20163451,0.10879954,0.00051222,0.09417931
-4.72136068,0.55578645,0.12281013,0.00000000,0.21279152,0.11742546,0.00039529,0.10380650
-4.71535768,0.59510716,0.12857023,0.00000000,0.22457044,0.12617878,0.00030385,0.11413914
-4.70935468,0.63445600,0.13401832,0.00000000,0.23660813,0.13491601,0.00023329,0.12503671
-4.70335168,0.67310382,0.13898788,0.00000000,0.24856032,0.14349105,0.00017979,0.13634498
-4.69734867,0.71033154,0.14332948,0.00000000,0.26010425,0.15175765,0.00014030,0.14789672
-4.69134567,0.74544198,0.14691342,0.00000000,0.27094151,0.15957205,0.00011240,0.15951318
-4.68534267,0.77777261,0.14963202,0.00000000,0.28080119,0.16679597,0.00009432,0.17100638
-4.67933967,0.80670874,0.15140161,0.00000000,0.28944301,0.17329965,0.00008483,0.18218229
-4.67333667,0.83169669,0.15216390,0.00000000,0.29666043,0.17896490,0.00008323,0.19284464
-4.66733367,0.85225639,0.15188673,0.00000000,0.30228342,0.18368809,0.00008930,0.20279936
-4.66133067,0.86799281,0.15056418,0.00000000,0.30618088,0.18738287,0.00010333,0.21185947
-4.65532766,0.87860580,0.14821585,0.00000000,0.30826238,0.18998261,0.00012603,0.21985021
-4.64932466,0.88389781,0.14488550,0.00000000,0.30847927,0.19144229,0.00015865,0.22661415
-4.64332166,0.88377909,0.14063901,0.00000000,0.30682482,0.19173998,0.00020288,0.23201614
-4.63731866,0.87827023,0.13556163,0.00000000,0.30333362,0.19087764,0.00026095,0.23594772
-4.63131566,0.86750169,0.12975489,0.00000000,0.29808000,0.18888126,0.00033563,0.23833098
-4.62531266,0.85171045,0.12333304,0.00000000,0.29117555,0.18580041,0.00043025,0.23912145
-4.61930965,0.83123379,0.11641933,0.00000000,0.28276591,0.18170704,0.00054874,0.23831006
-4.61330665,0.80650041,0.10914222,0.00000000,0.27302681,0.17669373,0.00069562,0.23592393
-4.60730365,0.77801926,0.10163172,0.00000000,0.26215958,0.17087135,0.00087601,0.23202602
-4.60130065,0.74636635,0.09401596,0.00000000,0.25038623,0.16436620,0.00109564,0.22671365
-4.59529765,0.71217017,0.08641812,0.00000000,0.23794433,0.15731683,0.00136074,0.22011591
-4.58929465,0.67609610,0.07895380,0.00000000,0.22508179,0.14987048,0.00167806,0.21239004
-4.58329165,0.63883040,0.07172902,0.00000000,0.21205176,0.14217943,0.00205468,0.20371709
-4.57728864,0.60106426,0.06483864,0.00000000,0.19910777,0.13439728,0.00249791,0.19429684
-4.57128564,0.56347838,0.05836547,0.00000000,0.18649920,0.12667521,0.00301514,0.18434240
-4.56528264,0.52672859,0.05237984,0.00000000,0.17446724,0.11915852,0.00361357,0.17407458
-4.55927964,0.49143275,0.04693972,0.00000000,0.16324141,0.11198333,0.00429997,0.16371620
-4.55327664,0.45815943,0.04209118,0.00000000,0.15303659,0.10527371,0.00508043,0.15348681
-4.54727364,0.42741834,0.03786926,0.00000000,0.14405066,0.09913910,0.00596002,0.14359764
-4.54127064,0.39965285,0.03429902,0.00000000,0.13646270,0.09367235,0.00694249,0.13424723
-4.53526763,0.37523464,0.03139677,0.00000000,0.13043181,0.08894818,0.00802995,0.12561768
-4.52926463,0.35446039,0.02917130,0.00000000,0.12609632,0.08502217,0.00922256,0.11787164
-4.52326163,0.33755056,0.02762513,0.00000000,0.12357359,0.08193037,0.01051830,0.11115015
-4.51725863,0.32465015,0.02675565,0.00000000,0.12296012,0.07968940,0.01191272,0.10557117
-4.51125563,0.31583127,0.02655614,0.00000000,0.12433212,0.07829715,0.01339884,0.10122898
-4.50525263,0.31109747,0.02701652,0.00000000,0.12774639,0.07773395,0.01496710,0.09819423
-4.49924962,0.31038949,0.02812407,0.00000000,0.13324152,0.07796426,0.01660541,0.09651467
-4.49324662,0.31359246,0.02986386,0.00000000,0.14083940,0.07893884,0.01829937,0.09621640
-4.48724362,0.32054410,0.03221904,0.00000000,0.15054697,0.08059720,0.02003252,0.09730570
-4.48124062,0.33104401,0.03517100,0.00000000,0.16235830,0.08287050,0.02178680,0.09977117
-4.47523762,0.34486345,0.03869949,0.00000000,0.17625684,0.08568454,0.02354311,0.10358618
-4.46923462,0.36175565,0.04278264,0.00000000,0.19221787,0.08896305,0.02528189,0.10871158
-4.46323162,0.38146620,0.04739696,0.00000000,0.21021108,0.09263080,0.02698392,0.11509850
-4.45722861,0.40374323,0.05251739,0.00000000,0.23020318,0.09661682,0.02863099,0.12269115
-4.45122561,0.42834701,0.05811741,0.00000000,0.25216038,0.10085725,0.03020674,0.13142958
-4.44522261,0.45505868,0.06416919,0.00000000,0.27605067,0.10529789,0.03169736,0.14125225
-4.43921961,0.48368757,0.07064378,0.00000000,0.30184560,0.10989631,0.03309230,0.15209831
-4.43321661,0.51407695,0.07751137,0.00000000,0.32952153,0.11462333,0.03438477,0.16390949
-4.42721361,0.54610757,0.08474159,0.00000000,0.35905992,0.11946382,0.03557221,0.17663152
-4.42121061,0.57969905,0.09230375,0.00000000,0.39044673,0.12441677,0.03665645,0.19021495
-4.41520760,0.61480855,0.10016706,0.00000000,0.42367060,0.12949453,0.03764378,0.20461529
-4.40920460,0.65142684,0.10830071,0.00000000,0.45871969,0.13472131,0.03854469,0.21979243
-4.40320160,0.68957170,0.11667391,0.00000000,0.49557737,0.14013084,0.03937347,0.23570930
-4.39719860,0.72927883,0.12525562,0.00000000,0.53421650,0.14576343,0.04014760,0.25232984
-4.39119560,0.77059047,0.13401429,0.00000000,0.57459276,0.15166242,0.04088683,0.26961618
-4.38519260,0.81354247,0.14291728,0.00000000,0.61663710,0.15787024,0.04161231,0.28752533
-4.37918959,0.85815010,0.15193023,0.00000000,0.66024776,0.16442429,0.04234540,0.30600546
-4.37318659,0.90439358,0.16101629,0.00000000,0.70528236,0.17135285,0.04310664,0.32499193
-4.36718359,0.95220402,0.17013536,0.00000000,0.75155054,0.17867111,0.04391453,0.34440336
-4.36118059,1.00145071,0.17924331,0.00000000,0.79880775,0.18637787,0.04478452,0.36413809
-4.35517759,1.05193059,0.18829142,0.00000000,0.84675083,0.19445267,0.04572811,0.38407116
-4.34917459,1.10336066,0.19722592,0.00000000,0.89501576,0.20285400,0.04675205,0.40405223
-4.34317159,1.15537401,0.20598791,0.00000000,0.94317831,0.21151832,0.04785786,0.42390464
-4.33716858,1.20752006,0.21451364,0.00000000,0.99075762,0.22036031,0.04904155,0.44342580
-4.33116558,1.25926909,0.22273507,0.00000000,1.03722306,0.22927413,0.05029363,0.46238913
-4.32516258,1.31002123,0.23058100,0.00000000,1.08200433,0.23813582,0.05159941,0.48054745
-4.31915958,1.35911974,0.23797844,0.00000000,1.12450448,0.24680666,0.05293952,0.49763799
-4.31315658,1.40586780,0.24485439,0.00000000,1.16411547,0.25513741,0.05429069,0.51338874
-4.30715358,1.44954847,0.25113787,0.00000000,1.20023568,0.26297315,0.05562668,0.52752594
