energy_ev,total_up,Os_p_up,Os_d_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up
-5.66383192,7.16884187,2.03881772,2.82068405,0.41574963,0.00612792,0.08110039,3.86452305
-5.65782891,7.24895200,2.06631450,2.87102958,0.42339901,0.00608394,0.08451601,3.89509467
-5.65182591,7.34273990,2.09925008,2.92680239,0.43375521,0.00604046,0.08810060,3.93200107
-5.64582291,7.45027881,2.13742425,2.98802403,0.44680428,0.00599903,0.09184422,3.97530384
-5.63981991,7.57125930,2.18050519,3.05459525,0.46246748,0.00596107,0.09573359,4.02487733
-5.63381691,7.70496057,2.22802730,3.12627973,0.48059907,0.00592775,0.09975138,4.08039656
-5.62781391,7.85022922,2.27939157,3.20268904,0.50098605,0.00589999,0.10387551,4.14132869
-5.62181091,8.00546773,2.33386910,3.28327020,0.52335002,0.00587841,0.10807862,4.20692877
-5.61580790,8.16863537,2.39060829,3.36729728,0.54735145,0.00586326,0.11232769,4.27624106
-5.60980490,8.33726346,2.44864621,3.45386829,0.57259624,0.00585447,0.11658389,4.34810690
-5.60380190,8.50848698,2.50692455,3.54190870,0.59864459,0.00585158,0.12080273,4.42117989
-5.59779890,8.67909361,2.56431011,3.63018257,0.62502204,0.00585376,0.12493457,4.49394895
-5.59179590,8.84559030,2.61961987,3.71731167,0.65123228,0.00585983,0.12892544,4.56476951
-5.58579290,9.00428674,2.67165002,3.80180295,0.67677146,0.00586831,0.13271833,4.63190226
-5.57978989,9.15139387,2.71920837,3.88208381,0.70114336,0.00587744,0.13625475,4.69355892
-5.57378689,9.28313445,2.76114904,3.95654426,0.72387496,0.00588527,0.13947663,4.74795362
-5.56778389,9.39586189,2.79640813,4.02358461,0.74453165,0.00588971,0.14232853,4.79335808
-5.56178089,9.48618278,2.82403915,4.08166677,0.76273145,0.00588867,0.14475990,4.82815871
-5.55577789,9.55107773,2.84324644,4.12936698,0.77815762,0.00588005,0.14672757,4.85091310
-5.54977489,9.58801541,2.85341527,4.16542768,0.79056892,0.00586195,0.14819799,4.86040345
-5.54377189,9.59505417,2.85413714,4.18880582,0.79980717,0.00583266,0.14914947,4.85568475
-5.53776888,9.57092647,2.84522899,4.19871561,0.80580151,0.00579084,0.14957400,4.83612508
-5.53176588,9.51510190,2.82674535,4.19466319,0.80856926,0.00573551,0.14947874,4.80143646
-5.52576288,9.42782538,2.79898289,4.17647171,0.80821325,0.00566616,0.14888693,4.75169453
-5.51975988,9.31012863,2.76247686,4.14429542,0.80491564,0.00558281,0.14783829,4.68734604
-5.51375688,9.16381392,2.71798960,4.09862199,0.79892867,0.00548598,0.14638872,4.60920390
-5.50775388,8.99141071,2.66649161,4.04026284,0.79056269,0.00537675,0.14460935,4.51842966
-5.50175088,8.79610681,2.60913569,3.97033203,0.78017203,0.00525674,0.14258500,4.41650438
-5.49574787,8.58165708,2.54722547,3.89021433,0.76813952,0.00512806,0.14041191,4.30518883
-5.48974487,8.35227339,2.48217930,3.80152415,0.75486042,0.00499326,0.13819507,4.18647478
-5.48374187,8.11250041,2.41549105,3.70605695,0.74072651,0.00485526,0.13604501,4.06252928
-5.47773887,7.86708221,2.34868911,3.60573516,0.72611110,0.00471731,0.13407428,3.93563386
-5.47173587,7.62082472,2.28329504,3.50255080,0.71135575,0.00458281,0.13239373,3.80812115
-5.46573287,7.37845908,2.22078314,3.39850712,0.69675926,0.00445529,0.13110872,3.68231076
-5.45972986,7.14451057,2.16254212,3.29556111,0.68256935,0.00433826,0.13031546,3.56044672
-5.45372686,6.92317706,2.10983988,3.19556916,0.66897729,0.00423510,0.13009743,3.44463815
-5.44772386,6.71822069,2.06379214,3.10023727,0.65611567,0.00414898,0.13052233,3.33680488
-5.44172086,6.53287515,2.02533554,3.01107743,0.64405916,0.00408273,0.13163928,3.23862927
-5.43571786,6.36977079,1.99520571,2.92937111,0.63282805,0.00403876,0.13347679,3.15151530
-5.42971486,6.23087853,1.97392048,2.85614068,0.62239416,0.00401900,0.13604116,3.07655575
-5.42371186,6.11747330,1.96176843,2.79212910,0.61268867,0.00402478,0.13931573,3.01450780
-5.41770885,6.03011683,1.95880285,2.73778825,0.60361132,0.00405683,0.14326075,2.96577766
-5.41170585,5.96865939,1.96484104,2.69327554,0.59504032,0.00411523,0.14781406,2.93041400
-5.40570285,5.93225971,1.97946900,2.65845879,0.58684244,0.00419940,0.15289244,2.90811047
-5.39969985,5.91942187,2.00205132,2.63292870,0.57888277,0.00430807,0.15839370,2.89821687
-5.39369685,5.92804795,2.03174625,2.61601856,0.57103363,0.00443934,0.16419936,2.89975892
-5.38769385,5.95550502,2.06752569,2.60683040,0.56318228,0.00459072,0.17017791,2.91146605
-5.38169085,5.99870481,2.10819998,2.60426688,0.55523723,0.00475919,0.17618858,2.93180679
-5.37568784,6.05419436,2.15244707,2.60706802,0.54713295,0.00494123,0.18208540,2.95903100
-5.36968484,6.11825574,2.19884574,2.61385202,0.53883298,0.00513299,0.18772154,2.99121818
-5.36368184,6.18701266,2.24591212,2.62315895,0.53033157,0.00533035,0.19295374,3.02633070
-5.35767884,6.25654146,2.29213892,2.63349640,0.52165386,0.00552902,0.19764669,3.06227081
-5.35167584,6.32298408,2.33603637,2.64338583,0.51285498,0.00572471,0.20167727,3.09693998
-5.34567284,6.38265984,2.37617374,2.65140843,0.50401824,0.00591319,0.20493838,3.12829881
-5.33966983,6.43217310,2.41122030,2.65624910,0.49525261,0.00609046,0.20734241,3.15442603
-5.33366683,6.46851354,2.43998436,2.65673735,0.48668980,0.00625286,0.20882407,3.17357441
-5.32766383,6.48914590,2.46144906,2.65188376,0.47848120,0.00639713,0.20934255,3.18422198
-5.32166083,6.49208611,2.47480358,2.64091080,0.47079465,0.00652055,0.20888295,3.18511664
-5.31565783,6.47596106,2.47946855,2.62327692,0.46381134,0.00662099,0.20745688,3.17531257
-5.30965483,6.44004969,2.47511468,2.59869305,0.45772283,0.00669695,0.20510226,3.15419699
-5.30365183,6.38430372,2.46167367,2.56713084,0.45272814,0.00674765,0.20188223,3.12150637
-5.29764882,6.30934705,2.43934106,2.52882231,0.44903091,0.00677295,0.19788342,3.07733131
-5.29164582,6.21645348,2.40857069,2.48425089,0.44683659,0.00677342,0.19321338,3.02210992
-5.28564282,6.10750350,2.37006099,2.43413401,0.44634944,0.00675027,0.18799747,2.95660999
-5.27963982,5.98492155,2.32473353,2.37939811,0.44776935,0.00670531,0.18237526,2.88190070
-5.27363682,5.85159582,2.27370464,2.32114672,0.45128833,0.00664087,0.17649651,2.79931481
-5.26763382,5.71078355,2.21825111,2.26062289,0.45708653,0.00655974,0.17051700,2.71040313
-5.26163082,5.56600508,2.15977125,2.19916739,0.46532789,0.00646507,0.16459416,2.61688275
-5.25562781,5.42093034,2.09974261,2.13817404,0.47615525,0.00636026,0.15888285,2.52058117
-5.24962481,5.27926176,2.03967789,2.07904386,0.48968504,0.00624885,0.15353122,2.42337836
-5.24362181,5.14461736,1.98108036,2.02313959,0.50600169,0.00613447,0.14867691,2.32714865
-5.23761881,5.02041790,1.92540027,1.97174203,0.52515176,0.00602066,0.14444357,2.23370472
-5.23161581,4.90978160,1.87399349,1.92600963,0.54713817,0.00591082,0.14093784,2.14474508
-5.22561281,4.81542944,1.82808345,1.88694263,0.57191465,0.00580813,0.13824690,2.06180695
-5.21960980,4.73960401,1.78872745,1.85535273,0.59938070,0.00571540,0.13643648,1.98622567
-5.21360680,4.68400382,1.75678806,1.83183912,0.62937741,0.00563508,0.13554958,1.91910160
-5.20760380,4.64973501,1.73291034,1.81677158,0.66168438,0.00556914,0.13560567,1.86127541
-5.20160080,4.63728157,1.71750517,1.81028101,0.69601815,0.00551905,0.13660063,1.81331200
-5.19559780,4.64649468,1.71073927,1.81225750,0.73203227,0.00548571,0.13850723,1.77549335
-5.18959480,4.67660148,1.71253183,1.82235611,0.76931933,0.00546950,0.14127628,1.74782012
-5.18359180,4.72623276,1.72255804,1.84000985,0.80741514,0.00547017,0.14483825,1.73002171
-5.17758879,4.79346893,1.74025915,1.86444974,0.84580502,0.00548696,0.14910561,1.72157429
-5.17158579,4.87590277,1.76485915,1.89473101,0.88393241,0.00551854,0.15397551,1.72172602
-5.16558279,4.97071731,1.79538747,1.92976494,0.92120941,0.00556311,0.15933300,1.72952860
-5.15957979,5.07477651,1.83070721,1.96835504,0.95702930,0.00561845,0.16505458,1.74387418
-5.15357679,5.18472603,1.86954831,2.00923673,0.99078057,0.00568196,0.17101203,1.76353626
-5.14757379,5.29710086,1.91054470,2.05111904,1.02186204,0.00575080,0.17707639,1.78721352
-5.14157079,5.40843652,1.95227444,2.09272695,1.04969865,0.00582197,0.18312197,1.81357484
-5.13556778,5.51537988,1.99330162,2.13284306,1.07375729,0.00589238,0.18903029,1.84130435
-5.12956478,5.61479585,2.03221883,2.17034694,1.09356209,0.00595903,0.19469370,1.86914475
-5.12356178,5.70386591,2.06768868,2.20425067,1.10870851,0.00601907,0.20001867,1.89593744
-5.11755878,5.78017492,2.09848300,2.23372946,1.11887570,0.00606991,0.20492853,1.92065813
-5.11155578,5.84178263,2.12351830,2.25814584,1.12383655,0.00610931,0.20936553,1.94244647
-5.10555278,5.88727716,2.14188626,2.27706652,1.12346497,0.00613551,0.21329217,1.96062871
-5.09954977,5.91580821,2.15287793,2.29027142,1.11774006,0.00614721,0.21669169,1.97473255
-5.09354677,5.92709863,2.15600090,2.29775410,1.10674696,0.00614367,0.21956771,1.98449359
-5.08754377,5.92143392,2.15098875,2.29971388,1.09067425,0.00612470,0.22194304,1.98985328
-5.08154077,5.89963024,2.13780245,2.29653993,1.06980811,0.00609067,0.22385767,1.99094855
-5.07553777,5.86298247,2.11662375,2.28878799,1.04452322,0.00604245,0.22536604,1.98809376
-5.06953477,5.81319481,2.08784102,2.27715082,1.01527109,0.00598138,0.22653383,1.98175588
-5.06353177,5.75229725,2.05202826,2.26242384,0.98256597,0.00590917,0.22743423,1.97252418
-5.05752876,5.68255193,2.00991836,2.24546747,0.94696918,0.00582784,0.22814406,1.96107610
-5.05152576,5.60635379,1.96237174,2.22716806,0.90907231,0.00573959,0.22873988,1.94814075
-5.04552276,5.52613021,1.91034219,2.20839906,0.86948011,0.00564672,0.22929426,1.93446222
-5.03951976,5.44424429,1.85484109,2.18998444,0.82879364,0.00555149,0.22987240,1.92076414
-5.03351676,5.36290622,1.79690188,2.17266582,0.78759440,0.00545603,0.23052935,1.90771747
-5.02751376,5.28409647,1.73754621,2.15707495,0.74642995,0.00536228,0.23130786,1.89591284
-5.02151076,5.20950406,1.67775308,2.14371244,0.70580154,0.00527186,0.23223701,1.88583869
-5.01550775,5.14048223,1.61843232,2.13293380,0.66615409,0.00518604,0.23333167,1.87786620
-5.00950475,5.07802264,1.56040305,2.12494292,0.62786888,0.00510571,0.23459275,1.87224131
-5.00350175,5.02274866,1.50437799,2.11979319,0.59125889,0.00503135,0.23600825,1.86908403
-4.99749875,4.97492681,1.45095373,2.11739569,0.55656693,0.00496305,0.23755494,1.86839479
-4.99149575,4.93449485,1.40060706,2.11753380,0.52396638,0.00490050,0.23920068,1.87006700
-4.98549275,4.90110399,1.35369693,2.11988300,0.49356431,0.00484309,0.24090703,1.87390490
-4.97948974,4.87417225,1.31047162,2.12403475,0.46540659,0.00478992,0.24263212,1.87964555
-4.97348674,4.85294531,1.27108019,2.12952274,0.43948475,0.00473989,0.24433360,1.88698339
-4.96748374,4.83656121,1.23558740,2.13585019,0.41574396,0.00469181,0.24597135,1.89559593
-4.96148074,4.82411518,1.20399090,2.14251650,0.39409186,0.00464439,0.24751003,1.90516909
-4.95547774,4.81472084,1.17623974,2.14904206,0.37440765,0.00459642,0.24892099,1.91542068
-4.94947474,4.80756489,1.15225296,2.15498976,0.35655112,0.00454677,0.25018387,1.92612084
-4.94347174,4.80195237,1.13193733,2.15998244,0.34037118,0.00449449,0.25128734,1.93710820
-4.93746873,4.79734070,1.11520321,2.16371543,0.32571354,0.00443881,0.25222939,1.94830116
-4.93146573,4.79336102,1.10197784,2.16596394,0.31242749,0.00437927,0.25301685,1.95970344
-4.92546273,4.78982644,1.09221524,2.16658509,0.30037131,0.00431562,0.25366437,1.97140408
-4.91945973,4.78672732,1.08590249,2.16551491,0.28941645,0.00424792,0.25419281,1.98357151
-4.91345673,4.78421444,1.08306198,2.16276077,0.27945033,0.00417650,0.25462734,1.99644239
-4.90745373,4.78257145,1.08374956,2.15838994,0.27037792,0.00410191,0.25499508,2.01030563
-4.90145073,4.78217875,1.08804893,2.15251528,0.26212197,0.00402492,0.25532273,2.02548252
-4.89544772,4.78347098,1.09606240,2.14527895,0.25462238,0.00394647,0.25563407,2.04230391
-4.88944472,4.78689075,1.10789873,2.13683527,0.24783451,0.00386759,0.25594770,2.06108576
-4.88344172,4.79284135,1.12365850,2.12733389,0.24172697,0.00378938,0.25627495,2.08210407
-4.87743872,4.80164125,1.14341819,2.11690415,0.23627886,0.00371294,0.25661821,2.10557069
-4.87143572,4.81348276,1.16721347,2.10564167,0.23147687,0.00363931,0.25696973,2.13161117
-4.86543272,4.82839742,1.19502305,2.09359782,0.22731225,0.00356942,0.25731098,2.16024579
-4.85942971,4.84623001,1.22675377,2.08077280,0.22377808,0.00350405,0.25761259,2.19137498
-4.85342671,4.86662282,1.26222818,2.06711266,0.22086676,0.00344379,0.25783491,2.22476987
-4.84742371,4.88901119,1.30117525,2.05251039,0.21856814,0.00338902,0.25792916,2.26006873
-4.84142071,4.91263091,1.34322510,2.03681107,0.21686812,0.00333990,0.25783916,2.29677964
-4.83541771,4.93653747,1.38790828,2.01982094,0.21574805,0.00329635,0.25750348,2.33428960
-4.82941471,4.95963637,1.43465997,2.00131968,0.21518474,0.00325808,0.25685802,2.37187981
-4.82341171,4.98072337,1.48282909,1.98107552,0.21515134,0.00322460,0.25583887,2.40874661
-4.81740870,4.99853291,1.53169227,1.95886219,0.21561875,0.00319523,0.25438522,2.44402732
-4.81140570,5.01179248,1.58047219,1.93447697,0.21655779,0.00316917,0.25244234,2.47682989
-4.80540270,5.01928027,1.62835945,1.90775879,0.21794182,0.00314551,0.24996437,2.50626501
-4.79939970,5.01988341,1.67453715,1.87860536,0.21974964,0.00312333,0.24691676,2.53147913
-4.79339670,5.01265368,1.71820698,1.84698852,0.22196877,0.00310165,0.24327836,2.55168704
-4.78739370,4.99685801,1.75861553,1.81296681,0.22459858,0.00307960,0.23904291,2.56620207
-4.78139070,4.97202095,1.79507958,1.77669452,0.22765326,0.00305634,0.23421993,2.57446274
-4.77538769,4.93795687,1.82700896,1.73842679,0.23116449,0.00303118,0.22883495,2.57605430
-4.76938469,4.89478999,1.85392602,1.69852012,0.23518335,0.00300360,0.22292905,2.57072420
-4.76338169,4.84296127,1.87548051,1.65742836,0.23978161,0.00297323,0.21655769,2.55839072
-4.75737869,4.78322131,1.89145944,1.61569414,0.24505196,0.00293989,0.20978899,2.53914435
-4.75137569,4.71660985,1.90179121,1.57393606,0.25110727,0.00290359,0.20270146,2.51324204
-4.74537269,4.64442245,1.90654419,1.53283205,0.25807864,0.00286453,0.19538126,2.48109469
-4.73936968,4.56816624,1.90591988,1.49309974,0.26611240,0.00282305,0.18791930,2.44324865
-4.73336668,4.48950668,1.90024125,1.45547454,0.27536589,0.00277965,0.18040807,2.40036254
-4.72736368,4.41020807,1.88993705,1.42068635,0.28600226,0.00273492,0.17293857,2.35318050
-4.72136068,4.33207050,1.87552319,1.38943597,0.29818445,0.00268955,0.16559741,2.30250358
-4.71535768,4.25686649,1.85758217,1.36237211,0.31206840,0.00264425,0.15846410,2.24916074
-4.70935468,4.18627991,1.83674195,1.34006987,0.32779594,0.00259972,0.15160883,2.19398097
-4.70335168,4.12185013,1.81365512,1.32301171,0.34548757,0.00255667,0.14509070,2.13776784
-4.69734867,4.06492351,1.78897958,1.31157144,0.36523545,0.00251570,0.13895650,2.08127767
-4.69134567,4.01661428,1.76336131,1.30600188,0.38709695,0.00247737,0.13323999,2.02520199
-4.68534267,3.97777587,1.73741996,1.30642666,0.41108912,0.00244210,0.12796182,1.97015486
-4.67933967,3.94898356,1.71173740,1.31283625,0.43718443,0.00241022,0.12312989,1.91666511
-4.67333667,3.93052852,1.68684938,1.32508841,0.46530795,0.00238192,0.11874023,1.86517335
-4.66733367,3.92242283,1.66324000,1.34291291,0.49533634,0.00235731,0.11477823,1.81603321
-4.66133067,3.92441451,1.64133867,1.36592030,0.52709880,0.00233636,0.11122015,1.76951609
-4.65532766,3.93601144,1.62151899,1.39361436,0.56037992,0.00231899,0.10803490,1.72581867
-4.64932466,3.95651255,1.60409899,1.42540774,0.59492464,0.00230504,0.10518584,1.68507207
-4.64332166,3.98504445,1.58934213,1.46064026,0.63044507,0.00229432,0.10263268,1.64735193
-4.63731866,4.02060197,1.57745850,1.49859920,0.66662903,0.00228664,0.10033325,1.61268843
-4.63131566,4.06209058,1.56860590,1.53854099,0.70314998,0.00228183,0.09824523,1.58107565
-4.62531266,4.10836912,1.56289036,1.57971344,0.73967801,0.00227980,0.09632760,1.55247975
-4.61930965,4.15829140,1.56036617,1.62137802,0.77589142,0.00228051,0.09454194,1.52684554
-4.61330665,4.21074507,1.56103535,1.66283126,0.81148830,0.00228405,0.09285354,1.50410151
-4.60730365,4.26468695,1.56484682,1.70342474,0.84619774,0.00229063,0.09123213,1.48416328
-4.60130065,4.31917348,1.57169552,1.74258295,0.87978990,0.00230059,0.08965250,1.46693563
-4.59529765,4.37338587,1.58142198,1.77981838,0.91208469,0.00231442,0.08809486,1.45231359
-4.58929465,4.42664919,1.59381247,1.81474350,0.94295827,0.00233276,0.08654491,1.44018277
-4.58329165,4.47844496,1.60860042,1.84707889,0.97234719,0.00235634,0.08499384,1.43041949
-4.57728864,4.52841712,1.62546907,1.87665750,1.00024985,0.00238602,0.08343804,1.42289079
-4.57128564,4.57637115,1.64405567,1.90342458,1.02672495,0.00242274,0.08187882,1.41745487
-4.56528264,4.62226643,1.66395723,1.92743340,1.05188698,0.00246745,0.08032181,1.41396178
-4.55927964,4.66620200,1.68473771,1.94883664,1.07589890,0.00252113,0.07877646,1.41225462
-4.55327664,4.70839612,1.70593632,1.96787382,1.09896210,0.00258466,0.07725529,1.41217107
-4.54727364,4.74916014,1.72707668,1.98485510,1.12130402,0.00265885,0.07577320,1.41354505
-4.54127064,4.78886753,1.74767634,2.00014197,1.14316413,0.00274434,0.07434663,1.41620831
-4.53526763,4.82791890,1.76725629,2.01412549,1.16477853,0.00284154,0.07299278,1.41999175
-4.52926463,4.86670427,1.78534980,2.02720294,1.18636413,0.00295061,0.07172873,1.42472601
-4.52326163,4.90556405,1.80151052,2.03975378,1.20810300,0.00307140,0.07057062,1.43024136
-4.51725863,4.94475012,1.81531917,2.05211578,1.23012764,0.00320341,0.06953283,1.43636661
-4.51125563,4.98438882,1.82638895,2.06456251,1.25250791,0.00334578,0.06862719,1.44292708
-4.50525263,5.02444762,1.83436933,2.07728310,1.27524029,0.00349725,0.06786227,1.44974165
-4.49924962,5.06470716,1.83894852,2.09036514,1.29824009,0.00365619,0.06724279,1.45661922
-4.49324662,5.10474032,1.83985459,2.10378182,1.32133698,0.00382059,0.06676907,1.46335482
-4.48724362,5.14389988,1.83685566,2.11738376,1.34427426,0.00398811,0.06643671,1.46972572
-4.48124062,5.18131578,1.82975936,2.13089626,1.36671200,0.00415609,0.06623634,1.47548813
-4.47523762,5.21590297,1.81841207,2.14392220,1.38823411,0.00432163,0.06615364,1.48037485
-4.46923462,5.24638008,1.80269806,2.15595071,1.40835897,0.00448167,0.06616945,1.48409436
-4.46323162,5.27129871,1.78253904,2.16637137,1.42655358,0.00463302,0.06626012,1.48633166
-4.45722861,5.28908287,1.75789409,2.17449361,1.44225042,0.00477252,0.06639810,1.48675126
-4.45122561,5.29807706,1.72876034,2.17957047,1.45486652,0.00489703,0.06655257,1.48500229
-4.44522261,5.29660144,1.69517409,2.18082591,1.46382400,0.00500361,0.06669039,1.48072582
-4.43921961,5.28301193,1.65721254,2.17748453,1.46857120,0.00508957,0.06677705,1.47356420
-4.43321661,5.25576257,1.61499572,2.16880236,1.46860344,0.00515253,0.06677777,1.46317203
-4.42721361,5.21346768,1.56868846,2.15409755,1.46348276,0.00519053,0.06665864,1.44922835
-4.42121061,5.15496078,1.51850199,2.13277940,1.45285555,0.00520209,0.06638778,1.43144942
-4.41520760,5.07934760,1.46469492,2.10437462,1.43646752,0.00518620,0.06593643,1.40960147
-4.40920460,4.98605080,1.40757318,2.06854945,1.41417531,0.00514243,0.06527994,1.38351261
-4.40320160,4.87484404,1.34748875,2.02512685,1.38595417,0.00507089,0.06439872,1.35308341
-4.39719860,4.74587383,1.28483691,1.97409778,1.35190158,0.00497224,0.06327884,1.31829533
-4.39119560,4.59966806,1.22005191,1.91562621,1.31223656,0.00484768,0.06191261,1.27921652
-4.38519260,4.43713066,1.15360117,1.85004765,1.26729471,0.00469888,0.06029882,1.23600468
-4.37918959,4.25952276,1.08597792,1.77786131,1.21751937,0.00452798,0.05844277,1.18890661
-4.37318659,4.06843089,1.01769276,1.69971625,1.16344917,0.00433747,0.05635610,1.13825443
-4.36718359,3.86572402,0.94926412,1.61639236,1.10570260,0.00413015,0.05405630,1.08445862
-4.36118059,3.65350111,0.88120822,1.52877688,1.04496036,0.00390906,0.05156614,1.02799805
-4.35517759,3.43403164,0.81402888,1.43783778,0.98194602,0.00367735,0.04891286,0.96940757
-4.34917459,3.20969173,0.74820745,1.34459505,0.91740607,0.00343824,0.04612719,0.90926358
-4.34317159,2.98289859,0.68419352,1.25009124,0.85209000,0.00319491,0.04324237,0.84816831
-4.33716858,2.75604599,0.62239645,1.15536247,0.78673114,0.00295045,0.04029306,0.78673349
-4.33116558,2.53144333,0.56317841,1.06141106,0.72202911,0.00270777,0.03731426,0.72556411
-4.32516258,2.31126051,0.50684884,0.96918086,0.65863427,0.00246956,0.03434033,0.66524290
-4.31915958,2.09748059,0.45366066,0.87953598,0.59713482,0.00223820,0.03140402,0.60631625
-4.31315658,1.89186153,0.40380835,0.79324376,0.53804674,0.00201581,0.02853566,0.54928199
-4.30715358,1.69590801,0.35742771,0.71096218,0.48180677,0.00180414,0.02576249,0.49457947
