energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.88594297,0.87288301,0.35211261,0.09058944,0.04345883,0.00976253,0.01424648,0.21170178,0.09266902,0.29389578
-5.87993997,0.85476351,0.34538480,0.08740697,0.04207584,0.00945678,0.01390789,0.20680489,0.08915102,0.28899796
-5.87393697,0.83596410,0.33795608,0.08473831,0.04054615,0.00918602,0.01354857,0.20182788,0.08557788,0.28361614
-5.86793397,0.81654476,0.32992248,0.08258210,0.03888932,0.00893928,0.01316128,0.19681692,0.08195811,0.27775773
-5.86193097,0.79662307,0.32139654,0.08093660,0.03712669,0.00870863,0.01274145,0.19182596,0.07830926,0.27145261
-5.85592796,0.77636737,0.31250474,0.07979886,0.03528096,0.00848917,0.01228713,0.18691515,0.07465741,0.26475068
-5.84992496,0.75598960,0.30338473,0.07916439,0.03337585,0.00827896,0.01179884,0.18214943,0.07103657,0.25771895
-5.84392196,0.73573788,0.29418258,0.07902702,0.03143573,0.00807887,0.01127938,0.17759721,0.06748814,0.25043851
-5.83791896,0.71588927,0.28505010,0.07937918,0.02948517,0.00789249,0.01073357,0.17332942,0.06406035,0.24300135
-5.83191596,0.69674287,0.27614227,0.08021239,0.02754862,0.00772594,0.01016796,0.16941862,0.06080772,0.23550715
-5.82591296,0.67861352,0.26761492,0.08151810,0.02564999,0.00758772,0.00959056,0.16593851,0.05779059,0.22806021
-5.81990995,0.66182613,0.25962266,0.08328873,0.02381233,0.00748848,0.00901049,0.16296355,0.05507465,0.22076654
-5.81390695,0.64671087,0.25231704,0.08551882,0.02205742,0.00744092,0.00843767,0.16056886,0.05273053,0.21373127
-5.80790395,0.63359898,0.24584509,0.08820619,0.02040554,0.00745951,0.00788255,0.15883019,0.05083331,0.20705633
-5.80190095,0.62281942,0.24034810,0.09135320,0.01887512,0.00756036,0.00735586,0.15782399,0.04946208,0.20083855
-5.79589795,0.61469601,0.23596068,0.09496774,0.01748253,0.00776096,0.00686828,0.15762750,0.04869934,0.19516811
-5.78989495,0.60954485,0.23280988,0.09906405,0.01624188,0.00807994,0.00643030,0.15831868,0.04863030,0.19012730
-5.78389195,0.60767191,0.23101451,0.10366333,0.01516483,0.00853678,0.00605203,0.15997602,0.04934198,0.18578968
-5.77788894,0.60937039,0.23068430,0.10879386,0.01426048,0.00915150,0.00574298,0.16267797,0.05092200,0.18221945
-5.77188594,0.61491760,0.23191900,0.11449081,0.01353531,0.00994422,0.00551200,0.16650209,0.05345714,0.17947100
-5.76588294,0.62457104,0.23480711,0.12079558,0.01299311,0.01093473,0.00536713,0.17152367,0.05703148,0.17758857
-5.75987994,0.63856356,0.23942433,0.12775469,0.01263498,0.01214193,0.00531549,0.17781389,0.06172415,0.17660598
-5.75387694,0.65709738,0.24583147,0.13541829,0.01245934,0.01358321,0.00536323,0.18543745,0.06760676,0.17654627
-5.74787394,0.68033696,0.25407195,0.14383830,0.01246203,0.01527376,0.00551542,0.19444974,0.07474040,0.17742128
-5.74187094,0.70840083,0.26416883,0.15306621,0.01263631,0.01722581,0.00577599,0.20489348,0.08317236,0.17923107
-5.73586793,0.74135261,0.27612139,0.16315079,0.01297304,0.01944785,0.00614762,0.21679516,0.09293261,0.18196329
-5.72986493,0.77919154,0.28990156,0.17413563,0.01346076,0.02194382,0.00663171,0.23016119,0.10403024,0.18559231
-5.72386193,0.82184310,0.30545012,0.18605681,0.01408584,0.02471232,0.00722827,0.24497418,0.11644992,0.19007847
-5.71785893,0.86915022,0.32267323,0.19894080,0.01483267,0.02774586,0.00793589,0.26118932,0.13014869,0.19536717
-5.71185593,0.92086588,0.34143925,0.21280268,0.01568387,0.03103030,0.00875165,0.27873137,0.14505312,0.20138825
-5.70585293,0.97664772,0.36157637,0.22764484,0.01662051,0.03454434,0.00967118,0.29749236,0.16105726,0.20805551
-5.69984992,1.03605539,0.38287130,0.24345634,0.01762236,0.03825926,0.01068857,0.31733021,0.17802146,0.21526659
-5.69384692,1.09855125,0.40506919,0.26021284,0.01866822,0.04213892,0.01179650,0.33806864,0.19577222,0.22290342
-5.68784392,1.16350501,0.42787521,0.27787735,0.01973622,0.04613996,0.01298632,0.35949840,0.21410341,0.23083315
-5.68184092,1.23020239,0.45095782,0.29640163,0.02080423,0.05021242,0.01424815,0.38138003,0.23277877,0.23890973
-5.67583792,1.29785820,0.47395394,0.31572817,0.02185020,0.05430052,0.01557113,0.40344808,0.25153585,0.24697628
-5.66983492,1.36563343,0.49647587,0.33579277,0.02285260,0.05834389,0.01694359,0.42541690,0.27009134,0.25486806
-5.66383192,1.43265600,0.51812003,0.35652742,0.02379087,0.06227894,0.01835341,0.44698767,0.28814766,0.26241610
-5.65782891,1.49804446,0.53847717,0.37786332,0.02464582,0.06604061,0.01978826,0.46785657,0.30540069,0.26945143
-5.65182591,1.56093375,0.55714369,0.39973378,0.02540009,0.06956420,0.02123595,0.48772373,0.32154832,0.27580964
-5.64582291,1.62050171,0.57373379,0.42207680,0.02603851,0.07278735,0.02268475,0.50630255,0.33629952,0.28133581
-5.63981991,1.67599521,0.58789177,0.44483695,0.02654851,0.07565207,0.02412370,0.52332901,0.34938355,0.28588930
-5.63381691,1.72675447,0.59930402,0.46796646,0.02692039,0.07810669,0.02554285,0.53857046,0.36055889,0.28934852
-5.62781391,1.77223424,0.60771010,0.49142529,0.02714758,0.08010767,0.02693355,0.55183341,0.36962154,0.29161511
-5.62181091,1.81202062,0.61291237,0.51517995,0.02722680,0.08162114,0.02828852,0.56296998,0.37641218,0.29261761
-5.61580790,1.84584258,0.61478360,0.53920123,0.02715812,0.08262421,0.02960197,0.57188256,0.38082190,0.29231418
-5.60980490,1.87357723,0.61327225,0.56346069,0.02694493,0.08310582,0.03086960,0.57852647,0.38279617,0.29069436
-5.60380190,1.89524876,0.60840497,0.58792616,0.02659384,0.08306715,0.03208845,0.58291033,0.38233690,0.28777965
-5.59779890,1.91102065,0.60028624,0.61255655,0.02611440,0.08252164,0.03325677,0.58509428,0.37950228,0.28362296
-5.59179590,1.92118182,0.58909511,0.63729611,0.02551885,0.08149449,0.03437376,0.58518595,0.37440466,0.27830684
-5.58579290,1.92612729,0.57507914,0.66206874,0.02482165,0.08002174,0.03543925,0.58333446,0.36720633,0.27194060
-5.57978989,1.92633441,0.55854580,0.68677266,0.02403911,0.07814892,0.03645335,0.57972283,0.35811344,0.26465643
-5.57378689,1.92233614,0.53985176,0.71127597,0.02318877,0.07592936,0.03741613,0.57455908,0.34736848,0.25660467
-5.56778389,1.91469280,0.51939056,0.73541348,0.02228899,0.07342230,0.03832724,0.56806663,0.33524153,0.24794860
-5.56178089,1.90396399,0.49757925,0.75898537,0.02135833,0.07069070,0.03918561,0.56047447,0.32202069,0.23885874
-5.55577789,1.89068221,0.47484461,0.78175772,0.02041506,0.06779914,0.03998924,0.55200765,0.30800232,0.22950719
-5.54977489,1.87532985,0.45160965,0.80346546,0.01947673,0.06481156,0.04073497,0.54287853,0.29348126,0.22006207
-5.54377189,1.85832071,0.42828091,0.82381756,0.01855973,0.06178929,0.04141846,0.53327944,0.27874178,0.21068253
-5.53776888,1.83998714,0.40523716,0.84250452,0.01767895,0.05878918,0.04203423,0.52337685,0.26404928,0.20151429
-5.53176588,1.82057337,0.38281995,0.85920804,0.01684763,0.05586206,0.04257577,0.51330746,0.24964344,0.19268612
-5.52576288,1.80023550,0.36132637,0.87361237,0.01607711,0.05305151,0.04303584,0.50317646,0.23573276,0.18430728
-5.51975988,1.77904777,0.34100420,0.88541700,0.01537691,0.05039304,0.04340676,0.49305767,0.22249081,0.17646606
-5.51375688,1.75701481,0.32204957,0.89435007,0.01475475,0.04791361,0.04368092,0.48299579,0.21005419,0.16922931
-5.50775388,1.73408899,0.30460702,0.90018191,0.01421669,0.04563161,0.04385119,0.47301039,0.19852224,0.16264317
-5.50175088,1.71019157,0.28877198,0.90273808,0.01376742,0.04355714,0.04391149,0.46310125,0.18795827,0.15673459
-5.49574787,1.68523656,0.27459509,0.90191109,0.01341053,0.04169266,0.04385734,0.45325490,0.17839227,0.15151383
-5.48974487,1.65915559,0.26208828,0.89767036,0.01314883,0.04003390,0.04368630,0.44345170,0.16982475,0.14697746
-5.48374187,1.63192243,0.25123203,0.89006984,0.01298472,0.03857095,0.04339851,0.43367321,0.16223148,0.14311190
-5.47773887,1.60357553,0.24198339,0.87925269,0.01292056,0.03728959,0.04299699,0.42390918,0.15556881,0.13989716
-5.47173587,1.57423741,0.23428431,0.86545297,0.01295892,0.03617256,0.04248802,0.41416406,0.14977923,0.13731056
-5.46573287,1.54412961,0.22806968,0.84899394,0.01310289,0.03520094,0.04188123,0.40446227,0.14479691,0.13533025
-5.45972986,1.51358236,0.22327491,0.83028314,0.01335622,0.03435540,0.04118967,0.39485235,0.14055292,0.13393831
-5.45372686,1.48303841,0.21984242,0.80980422,0.01372346,0.03361732,0.04042972,0.38540946,0.13697988,0.13312324
-5.44772386,1.45305056,0.21772690,0.78810595,0.01420990,0.03296980,0.03962086,0.37623626,0.13401585,0.13288186
-5.44172086,1.42427316,0.21689904,0.76578871,0.01482151,0.03239841,0.03878526,0.36746216,0.13160731,0.13322019
-5.43571786,1.39744772,0.21734767,0.74348895,0.01556468,0.03189175,0.03794737,0.35924088,0.12971127,0.13415372
-5.42971486,1.37338331,0.21908026,0.72186235,0.01644592,0.03144171,0.03713322,0.35174659,0.12829623,0.13570663
-5.42371186,1.35293266,0.22212174,0.70156608,0.01747146,0.03104359,0.03636982,0.34516877,0.12734230,0.13791033
-5.41770885,1.33696488,0.22651198,0.68324091,0.01864678,0.03069596,0.03568437,0.33970608,0.12684046,0.14080124
-5.41170585,1.32633624,0.23230193,0.66749391,0.01997611,0.03040033,0.03510348,0.33555950,0.12679097,0.14441801
-5.40570285,1.32185996,0.23954877,0.65488207,0.02146187,0.03016067,0.03465238,0.33292523,0.12720135,0.14879830
-5.39969985,1.32427667,0.24831046,0.64589761,0.02310417,0.02998287,0.03435412,0.33198748,0.12808384,0.15397530
-5.39369685,1.33422644,0.25863990,0.64095535,0.02490032,0.02987411,0.03422884,0.33291161,0.12945271,0.15997422
-5.38769385,1.35222396,0.27057909,0.64038251,0.02684443,0.02984215,0.03429312,0.33583794,0.13132161,0.16680896
-5.38169085,1.37863751,0.28415367,0.64441117,0.02892706,0.02989477,0.03455937,0.34087647,0.13370100,0.17447900
-5.37568784,1.41367293,0.29936813,0.65317373,0.03113508,0.03003918,0.03503537,0.34810263,0.13659598,0.18296691
-5.36968484,1.45736296,0.31620193,0.66670120,0.03345153,0.03028153,0.03572396,0.35755450,0.14000460,0.19223645
-5.36368184,1.50956266,0.33460681,0.68492456,0.03585576,0.03062659,0.03662280,0.36923126,0.14391663,0.20223144
-5.35767884,1.56995080,0.35450541,0.70767884,0.03832366,0.03107750,0.03772437,0.38309324,0.14831310,0.21287550
-5.35167584,1.63803744,0.37579133,0.73470990,0.04082801,0.03163569,0.03901598,0.39906332,0.15316634,0.22407257
-5.34567284,1.71317724,0.39833069,0.76568357,0.04333903,0.03230092,0.04048010,0.41702972,0.15844069,0.23570845
-5.33966983,1.79458802,0.42196501,0.80019681,0.04582503,0.03307144,0.04209469,0.43685002,0.16409377,0.24765306
-5.33366683,1.88137391,0.44651545,0.83779053,0.04825311,0.03394424,0.04383370,0.45835626,0.17007815,0.25976341
-5.32766383,1.97255217,0.47178819,0.87796371,0.05059005,0.03491539,0.04566771,0.48136079,0.17634341,0.27188728
-5.32166083,2.06708272,0.49758060,0.92018824,0.05280311,0.03598036,0.04756465,0.50566282,0.18283838,0.28386734
-5.31565783,2.16389919,0.52368812,0.96392417,0.05486091,0.03713447,0.04949056,0.53105515,0.18951341,0.29554550
-5.30965483,2.26194032,0.54991128,1.00863475,0.05673429,0.03837318,0.05141045,0.55733097,0.19632256,0.30676747
-5.30365183,2.36018060,0.57606273,1.05380090,0.05839708,0.03969243,0.05328918,0.58429041,0.20322553,0.31738725
-5.29764882,2.45765875,0.60197378,1.09893461,0.05982677,0.04108885,0.05509231,0.61174636,0.21018920,0.32727126
-5.29164582,2.55350317,0.62750013,1.14359074,0.06100515,0.04255992,0.05678695,0.63952960,0.21718875,0.33630221
-5.28564282,2.64695301,0.65252646,1.18737701,0.06191870,0.04410393,0.05834260,0.66749264,0.22420813,0.34438229
-5.27963982,2.73737419,0.67696956,1.22996167,0.06255892,0.04571990,0.05973181,0.69551239,0.23123994,0.35143562
-5.27363682,2.82426949,0.70077979,1.27107858,0.06292248,0.04740738,0.06093086,0.72349114,0.23828466,0.35740997
-5.26763382,2.90728228,0.72394060,1.31052955,0.06301116,0.04916604,0.06192027,0.75135603,0.24534926,0.36227756
-5.26163082,2.98619356,0.74646610,1.34818382,0.06283173,0.05099529,0.06268517,0.77905682,0.25244522,0.36603488
-5.25562781,3.06091236,0.76839667,1.38397462,0.06239556,0.05289371,0.06321555,0.80656204,0.25958607,0.36870165
-5.24962481,3.13145989,0.78979270,1.41789301,0.06171820,0.05485849,0.06350631,0.83385356,0.26678452,0.37031889
-5.24362181,3.19794799,0.81072661,1.44997924,0.06081880,0.05688484,0.06355725,0.86091999,0.27404934,0.37094615
-5.23761881,3.26055295,0.83127361,1.48031196,0.05971940,0.05896538,0.06337278,0.88774895,0.28138225,0.37065807
-5.23161581,3.31948588,0.85150154,1.50899587,0.05844425,0.06108969,0.06296159,0.91431884,0.28877479,0.36954047
-5.22561281,3.37496125,0.87146032,1.53614838,0.05701898,0.06324377,0.06233611,0.94059040,0.29620554,0.36768592
-5.21960980,3.42716521,0.89117158,1.56188603,0.05546984,0.06540986,0.06151196,0.96649861,0.30363781,0.36518930
-5.21360680,3.47622555,0.91061911,1.58631144,0.05382290,0.06756619,0.06050719,0.99194556,0.31101796,0.36214334
-5.20760380,3.52218515,0.92974073,1.60950144,0.05210334,0.06968709,0.05934159,1.01679463,0.31827440,0.35863438
-5.20160080,3.56498071,0.94842225,1.63149736,0.05033480,0.07174320,0.05803590,1.04086668,0.32531767,0.35473863
-5.19559780,3.60442811,0.96649382,1.65229787,0.04853877,0.07370198,0.05661108,1.06393855,0.33204128,0.35051909
-5.18959480,3.64021589,0.98372940,1.67185509,0.04673419,0.07552830,0.05508761,1.08574418,0.33832369,0.34602319
-5.18359180,3.67190738,0.99984930,1.69007429,0.04493707,0.07718534,0.05348485,1.10597859,0.34403120,0.34128144
-5.17758879,3.69895199,1.01452609,1.70681715,0.04316034,0.07863562,0.05182055,1.12430480,0.34902171,0.33630699
-5.17158579,3.72070536,1.02739365,1.72190879,0.04141377,0.07984214,0.05011043,1.14036333,0.35314928,0.33109622
-5.16558279,3.73645750,1.03805924,1.73514796,0.03970404,0.08076962,0.04836794,1.15378421,0.35626923,0.32563037
-5.15957979,3.74546774,1.04611791,1.74632004,0.03803494,0.08138580,0.04660414,1.16420084,0.35824368,0.31987791
-5.15357679,3.74700458,1.05116876,1.75521192,0.03640772,0.08166265,0.04482772,1.17126510,0.35894706,0.31379776
-5.14757379,3.74038834,1.05283227,1.76162804,0.03482142,0.08157755,0.04304514,1.17466308,0.35827164,0.30734309
-5.14157079,3.72503412,1.05076772,1.76540637,0.03327340,0.08111433,0.04126091,1.17413037,0.35613253,0.30046535
-5.13556778,3.70049273,1.04468999,1.76643346,0.03175980,0.08026410,0.03947793,1.16946639,0.35247208,0.29311856
-5.12956478,3.66648685,1.03438465,1.76465746,0.03027609,0.07902586,0.03769788,1.16054670,0.34726333,0.28526337
-5.12356178,3.62294062,1.01972075,1.76009820,0.02881757,0.07740681,0.03592166,1.14733267,0.34051251,0.27687084
-5.11755878,3.57000046,1.00066041,1.75285366,0.02737982,0.07542245,0.03414987,1.12987802,0.33226023,0.26792567
-5.11155578,3.50804604,0.97726480,1.74310229,0.02595913,0.07309635,0.03238313,1.10833168,0.32258149,0.25842864
-5.10555278,3.43769058,0.94969621,1.73110100,0.02455283,0.07045962,0.03062253,1.08293683,0.31158447,0.24839829
-5.09954977,3.35977039,0.91821601,1.71717874,0.02315953,0.06755018,0.02886986,1.05402616,0.29940804,0.23787166
-5.09354677,3.27532425,0.88317867,1.70172628,0.02177927,0.06441181,0.02712782,1.02201351,0.28621830,0.22690406
-5.08754377,3.18556376,0.84502215,1.68518244,0.02041358,0.06109300,0.02540013,0.98738233,0.27220417,0.21556802
-5.08154077,3.09183625,0.80425517,1.66801788,0.01906542,0.05764568,0.02369158,0.95067157,0.25757236,0.20395132
-5.07553777,2.99558244,0.76144204,1.65071724,0.01773908,0.05412395,0.02200791,0.91245965,0.24254186,0.19215446
-5.06953477,2.89829099,0.71718572,1.63376084,0.01644000,0.05058272,0.02035569,0.87334741,0.22733820,0.18028752
-5.06353177,2.80145253,0.67211007,1.61760686,0.01517448,0.04707647,0.01874214,0.83394068,0.21218782,0.16846670
-5.05752876,2.70651523,0.62684196,1.60267513,0.01394944,0.04365802,0.01717484,0.79483347,0.19731267,0.15681069
-5.05152576,2.61484416,0.58199417,1.58933343,0.01277212,0.04037751,0.01566149,0.75659236,0.18292521,0.14543711
-5.04552276,2.52768620,0.53814955,1.57788687,0.01164975,0.03728147,0.01420962,0.71974270,0.16922404,0.13445906
-5.03951976,2.44614164,0.49584727,1.56857087,0.01058927,0.03441205,0.01282633,0.68475717,0.15639022,0.12398203
-5.03351676,2.37114339,0.45557131,1.56154799,0.00959710,0.03180648,0.01151808,0.65204693,0.14458431,0.11410127
-5.02751376,2.30344406,0.41774166,1.55690838,0.00867887,0.02949664,0.01029046,0.62195543,0.13394413,0.10489968
-5.02151076,2.24361057,0.38270818,1.55467369,0.00783923,0.02750881,0.00914808,0.59475500,0.12458335,0.09644615
-5.01550775,2.19202571,0.35074719,1.55480366,0.00708177,0.02586350,0.00809446,0.57064594,0.11659058,0.08879462
-5.00950475,2.14889564,0.32206051,1.55720500,0.00640884,0.02457549,0.00713200,0.54975775,0.11002916,0.08198357
-5.00350175,2.11426193,0.29677680,1.56174141,0.00582159,0.02365384,0.00626203,0.53215230,0.10493732,0.07603599
-4.99749875,2.08801692,0.27495477,1.56824415,0.00531987,0.02310206,0.00548481,0.51782832,0.10132881,0.07095986
-4.99149575,2.06992088,0.25658788,1.57652219,0.00490235,0.02291827,0.00479973,0.50672695,0.09919375,0.06674889
-4.98549275,2.05961971,0.24161024,1.58637138,0.00456647,0.02309536,0.00420533,0.49873777,0.09849967,0.06338358
-4.97948974,2.05666229,0.22990325,1.59758199,0.00430863,0.02362128,0.00369956,0.49370511,0.09919280,0.06083245
-4.97348674,2.06051641,0.22130268,1.60994436,0.00412421,0.02447922,0.00327988,0.49143430,0.10119938,0.05905341
-4.96748374,2.07058308,0.21560595,1.62325253,0.00400772,0.02564792,0.00294344,0.49169761,0.10442715,0.05799520
-4.96148074,2.08620903,0.21257939,1.63730593,0.00395292,0.02710192,0.00268722,0.49423995,0.10876696,0.05759882
-4.95547774,2.10669752,0.21196528,1.65190949,0.00395294,0.02881194,0.00250819,0.49878410,0.11409455,0.05779899
-4.94947474,2.13131795,0.21348871,1.66687262,0.00400044,0.03074522,0.00240342,0.50503581,0.12027248,0.05852561
-4.94347174,2.15931489,0.21686405,1.68200772,0.00408775,0.03286603,0.00237012,0.51268857,0.12715240,0.05970508
-4.93746873,2.18991718,0.22180123,1.69712870,0.00420701,0.03513619,0.00240577,0.52142848,0.13457752,0.06126171
-4.93146573,2.22234785,0.22801162,1.71205041,0.00435030,0.03751568,0.00250808,0.53093916,0.14238535,0.06311904
-4.92546273,2.25583539,0.23521372,1.72658919,0.00450983,0.03996335,0.00267501,0.54090691,0.15041083,0.06520111
-4.91945973,2.28962673,0.24313852,1.74056530,0.00467809,0.04243772,0.00290479,0.55102619,0.15848956,0.06743376
-4.91345673,2.32300218,0.25153464,1.75380718,0.00484796,0.04489781,0.00319578,0.56100536,0.16646141,0.06974582
-4.90745373,2.35529198,0.26017304,1.76615765,0.00501286,0.04730403,0.00354652,0.57057265,0.17417405,0.07207032
-4.90145073,2.38589430,0.26885144,1.77748188,0.00516694,0.04961909,0.00395553,0.57948228,0.18148658,0.07434559
-4.89544772,2.41429362,0.27739807,1.78767660,0.00530512,0.05180884,0.00442134,0.58752035,0.18827301,0.07651629
-4.88944472,2.44007885,0.28567491,1.79667997,0.00542327,0.05384316,0.00494235,0.59451047,0.19442543,0.07853429
-4.88344172,2.46295976,0.29358004,1.80448134,0.00551822,0.05569662,0.00551672,0.60031854,0.19985671,0.08035943
-4.87743872,2.48278082,0.30104906,1.81113009,0.00558788,0.05734912,0.00614240,0.60485667,0.20450273,0.08196004
-4.87143572,2.49953099,0.30805548,1.81674262,0.00563124,0.05878634,0.00681694,0.60808570,0.20832378,0.08331332
-4.86543272,2.51334863,0.31460984,1.82150673,0.00564835,0.05999997,0.00753755,0.61001622,0.21130523,0.08440539
-4.85942971,2.52452051,0.32075769,1.82568270,0.00564032,0.06098780,0.00830099,0.61070772,0.21345733,0.08523118
-4.85342671,2.53347443,0.32657618,1.82960053,0.00560921,0.06175355,0.00910358,0.61026604,0.21481411,0.08579393
-4.84742371,2.54076522,0.33216957,1.83365306,0.00555795,0.06230648,0.00994121,0.60883877,0.21543137,0.08610461
-4.84142071,2.54705435,0.33766347,1.83828507,0.00549019,0.06266092,0.01080929,0.60660893,0.21538393,0.08618095
-4.83541771,2.55308360,0.34319833,1.84397833,0.00541019,0.06283545,0.01170283,0.60378705,0.21476207,0.08604639
-4.82941471,2.55964385,0.34892204,1.85123348,0.00532255,0.06285206,0.01261642,0.60060191,0.21366754,0.08572876
-4.82341171,2.56754032,0.35498225,1.86054923,0.00523211,0.06273519,0.01354431,0.59729035,0.21220903,0.08525898
-4.81740870,2.57755569,0.36151853,1.87239999,0.00514373,0.06251068,0.01448042,0.59408658,0.21049752,0.08466959
-4.81140570,2.59041311,0.36865480,1.88721313,0.00506205,0.06220469,0.01541844,0.59121150,0.20864167,0.08399338
-4.80540270,2.60674084,0.37649244,1.90534701,0.00499141,0.06184274,0.01635186,0.58886248,0.20674336,0.08326203
-4.79939970,2.62704054,0.38510426,1.92707125,0.00493558,0.06144873,0.01727410,0.58720412,0.20489370,0.08250492
-4.79339670,2.65166106,0.39452993,1.95255032,0.00489773,0.06104418,0.01817859,0.58636047,0.20316962,0.08174809
-4.78739370,2.68077922,0.40477283,1.98183173,0.00488026,0.06064755,0.01905888,0.58640906,0.20163129,0.08101345
-4.78139070,2.71438913,0.41579881,2.01483985,0.00488477,0.06027389,0.01990884,0.58737703,0.20032036,0.08031820
-4.77538769,2.75230083,0.42753684,2.05137592,0.00491203,0.05993455,0.02072277,0.58923971,0.19925920,0.07967464
-4.76938469,2.79414891,0.43988161,2.09112481,0.00496200,0.05963728,0.02149565,0.59192155,0.19845113,0.07909011
-4.76338169,2.83941098,0.45269818,2.13366859,0.00503389,0.05938646,0.02222330,0.59529950,0.19788166,0.07856736
-4.75737869,2.88743555,0.46582822,2.17850665,0.00512627,0.05918363,0.02290267,0.59920872,0.19752062,0.07810511
-4.75137569,2.93747834,0.47909800,2.22508159,0.00523717,0.05902814,0.02353205,0.60345028,0.19732514,0.07769882
-4.74537269,2.98874525,0.49232743,2.27281004,0.00536426,0.05891808,0.02411132,0.60780049,0.19724323,0.07734173
-4.73936968,3.04044028,0.50533999,2.32111679,0.00550501,0.05885121,0.02464221,0.61202156,0.19721786,0.07702596
-4.73336668,3.09181573,0.51797295,2.36947083,0.00565689,0.05882602,0.02512844,0.61587284,0.19719135,0.07674368
-4.72736368,3.14222228,0.53008745,2.41742112,0.00581753,0.05884284,0.02557591,0.61912221,0.19710970,0.07648835
-4.72136068,3.19115604,0.54157784,2.46463038,0.00598489,0.05890476,0.02599279,0.62155717,0.19692683,0.07625579
-4.71535768,3.23829987,0.55237989,2.51090466,0.00615744,0.05901855,0.02638952,0.62299475,0.19660824,0.07604518
-4.70935468,3.28355636,0.56247727,2.55621679,0.00633426,0.05919536,0.02677868,0.62329005,0.19613422,0.07585984
-4.70335168,3.32707012,0.57190606,2.60072209,0.00651513,0.05945111,0.02717483,0.62234286,0.19550210,0.07570772
-4.69734867,3.36923771,0.58075684,2.64476471,0.00670056,0.05980668,0.02759414,0.62010193,0.19472765,0.07560165
-4.69134567,3.41070376,0.58917427,2.68887385,0.00689184,0.06028775,0.02805399,0.61656687,0.19384535,0.07555917
-4.68534267,3.45234291,0.59735407,2.73374914,0.00709092,0.06092424,0.02857237,0.61178740,0.19290769,0.07560215
-4.67933967,3.49522763,0.60553742,2.78023532,0.00730037,0.06174952,0.02916725,0.60586013,0.19198333,0.07575591
-4.67333667,3.54058298,0.61400308,2.82928695,0.00752320,0.06279919,0.02985583,0.59892308,0.19115431,0.07604822
-4.66733367,3.58972997,0.62305746,2.88192422,0.00776272,0.06410969,0.03065374,0.59114811,0.19051244,0.07650788
-4.66133067,3.64402008,0.63302314,2.93918178,0.00802233,0.06571655,0.03157427,0.58273186,0.19015495,0.07716321
-4.65532766,3.70476372,0.64422636,3.00205274,0.00830525,0.06765263,0.03262751,0.57388552,0.19017979,0.07804038
-4.64932466,3.77315641,0.65698409,3.07143061,0.00861438,0.06994624,0.03381968,0.56482420,0.19068058,0.07916171
-4.64332166,3.85020612,0.67159130,3.14805187,0.00895197,0.07261921,0.03515249,0.55575629,0.19174178,0.08054406
