energy_ev,total_up,Cd_p_up,Cd_d_up,In_p_up,In_d_up,S_s_up,S_p_up
-5.87993997,1.18654861,0.57575316,0.10926537,0.23147823,0.00248042,0.00385543,0.23431467
-5.87393697,1.19002274,0.58322865,0.10859161,0.23431563,0.00246231,0.00391108,0.23495710
-5.86793397,1.18980792,0.58878300,0.10760068,0.23646003,0.00243682,0.00395926,0.23479759
-5.86193097,1.18603018,0.59241041,0.10631149,0.23792256,0.00240455,0.00400002,0.23383472
-5.85592796,1.17886288,0.59414094,0.10474646,0.23872160,0.00236617,0.00403329,0.23208567
-5.84992496,1.16852332,0.59404088,0.10293105,0.23888213,0.00232235,0.00405890,0.22958671
-5.84392196,1.15526863,0.59221203,0.10089334,0.23843514,0.00227379,0.00407652,0.22639318
-5.83791896,1.13939075,0.58878980,0.09866344,0.23741686,0.00222119,0.00408569,0.22257851
-5.83191596,1.12121051,0.58393994,0.09627293,0.23586814,0.00216525,0.00408586,0.21823259
-5.82591296,1.10107097,0.57785417,0.09375429,0.23383358,0.00210667,0.00407636,0.21345921
-5.81990995,1.07932998,0.57074457,0.09114021,0.23136084,0.00204611,0.00405647,0.20837288
-5.81390695,1.05635220,0.56283704,0.08846300,0.22849979,0.00198423,0.00402544,0.20309501
-5.80790395,1.03250067,0.55436394,0.08575388,0.22530167,0.00192165,0.00398259,0.19774963
-5.80190095,1.00812824,0.54555630,0.08304237,0.22181820,0.00185895,0.00392728,0.19245883
-5.79589795,0.98356901,0.53663576,0.08035569,0.21810066,0.00179668,0.00385904,0.18733818
-5.78989495,0.95913017,0.52780672,0.07771822,0.21419893,0.00173532,0.00377755,0.18249234
-5.78389195,0.93508444,0.51924898,0.07515101,0.21016054,0.00167533,0.00368274,0.17801095
-5.77788894,0.91166346,0.51111115,0.07267142,0.20602968,0.00161709,0.00357477,0.17396528
-5.77188594,0.88905246,0.50350534,0.07029286,0.20184629,0.00156092,0.00345410,0.17040552
-5.76588294,0.86738631,0.49650316,0.06802463,0.19764520,0.00150708,0.00332143,0.16735901
-5.75987994,0.84674741,0.49013346,0.06587192,0.19345539,0.00145576,0.00317779,0.16482950
-5.75387694,0.82716534,0.48438180,0.06383592,0.18929945,0.00140707,0.00302442,0.16279743
-5.74787394,0.80861848,0.47919179,0.06191409,0.18519325,0.00136104,0.00286281,0.16122122
-5.74187094,0.79103759,0.47446828,0.06010053,0.18114579,0.00131766,0.00269465,0.16003951
-5.73586793,0.77431122,0.47008222,0.05838650,0.17715941,0.00127682,0.00252175,0.15917428
-5.72986493,0.75829276,0.46587698,0.05676095,0.17323030,0.00123836,0.00234604,0.15853464
-5.72386193,0.74280889,0.46167602,0.05521125,0.16934922,0.00120206,0.00216945,0.15802109
-5.71785893,0.72766905,0.45729126,0.05372383,0.16550258,0.00116767,0.00199393,0.15753005
-5.71185593,0.71267553,0.45253205,0.05228490,0.16167363,0.00113489,0.00182136,0.15695852
-5.70585293,0.69763363,0.44721414,0.05088115,0.15784398,0.00110342,0.00165350,0.15620850
-5.69984992,0.68236158,0.44116828,0.04950037,0.15399500,0.00107294,0.00149200,0.15519109
-5.69384692,0.66669953,0.43424802,0.04813200,0.15010943,0.00104314,0.00133833,0.15383001
-5.68784392,0.65051735,0.42633647,0.04676759,0.14617272,0.00101374,0.00119381,0.15206442
-5.68184092,0.63372082,0.41735145,0.04540110,0.14217434,0.00098448,0.00105961,0.14985097
-5.67583792,0.61625583,0.40724914,0.04402905,0.13810873,0.00095516,0.00093675,0.14716493
-5.66983492,0.59811060,0.39602583,0.04265063,0.13397599,0.00092563,0.00082617,0.14400052
-5.66383192,0.57931567,0.38371789,0.04126750,0.12978224,0.00089579,0.00072873,0.14037026
-5.65782891,0.55994197,0.37039997,0.03988363,0.12553951,0.00086560,0.00064535,0.13630370
-5.65182591,0.54009688,0.35618164,0.03850491,0.12126537,0.00083510,0.00057701,0.13184541
-5.64582291,0.51991891,0.34120260,0.03713873,0.11698214,0.00080437,0.00052490,0.12705242
-5.63981991,0.49957107,0.32562688,0.03579351,0.11271589,0.00077355,0.00049050,0.12199144
-5.63381691,0.47923367,0.30963642,0.03447819,0.10849523,0.00074283,0.00047572,0.11673575
-5.62781391,0.45909682,0.29342416,0.03320175,0.10434996,0.00071242,0.00048301,0.11136217
-5.62181091,0.43935326,0.27718731,0.03197277,0.10030973,0.00068260,0.00051549,0.10594818
-5.61580790,0.42019186,0.26112101,0.03079906,0.09640283,0.00065363,0.00057712,0.10056930
-5.60980490,0.40179224,0.24541258,0.02968737,0.09265511,0.00062582,0.00067285,0.09529686
-5.60380190,0.38432075,0.23023680,0.02864330,0.08908913,0.00059946,0.00080873,0.09019635
-5.59779890,0.36792801,0.21575232,0.02767117,0.08572373,0.00057487,0.00099207,0.08532614
-5.59179590,0.35274806,0.20209917,0.02677415,0.08257378,0.00055236,0.00123159,0.08073690
-5.58579290,0.33889905,0.18939754,0.02595442,0.07965043,0.00053224,0.00153746,0.07647143
-5.57978989,0.32648528,0.17774771,0.02521344,0.07696159,0.00051482,0.00192143,0.07256497
-5.57378689,0.31560030,0.16723093,0.02455225,0.07451271,0.00050040,0.00239680,0.06904588
-5.56778389,0.30633076,0.15791113,0.02397183,0.07230779,0.00048931,0.00297845,0.06593662
-5.56178089,0.29876054,0.14983724,0.02347344,0.07035049,0.00048186,0.00368267,0.06325481
-5.55577789,0.29297466,0.14304575,0.02305895,0.06864534,0.00047838,0.00452703,0.06101441
-5.54977489,0.28906274,0.13756349,0.02273109,0.06719887,0.00047919,0.00553012,0.05922678
-5.54377189,0.28712139,0.13341003,0.02249359,0.06602054,0.00048464,0.00671112,0.05790155
-5.53776888,0.28725536,0.13059991,0.02235124,0.06512356,0.00049508,0.00808940,0.05704727
-5.53176588,0.28957708,0.12914412,0.02230985,0.06452532,0.00051083,0.00968389,0.05667175
-5.52576288,0.29420466,0.12905103,0.02237601,0.06424749,0.00053223,0.01151243,0.05678197
-5.51975988,0.30125802,0.13032651,0.02255682,0.06431582,0.00055958,0.01359102,0.05738373
-5.51375688,0.31085353,0.13297330,0.02285943,0.06475945,0.00059318,0.01593294,0.05848086
-5.50775388,0.32309724,0.13698969,0.02329057,0.06560992,0.00063324,0.01854789,0.06007428
-5.50175088,0.33807691,0.14236753,0.02385593,0.06689980,0.00067994,0.02144112,0.06216066
-5.49574787,0.35585349,0.14908989,0.02455963,0.06866112,0.00073337,0.02461248,0.06473115
-5.48974487,0.37645218,0.15712827,0.02540355,0.07092347,0.00079352,0.02805571,0.06776987
-5.48374187,0.39985382,0.16643988,0.02638684,0.07371206,0.00086029,0.03175764,0.07125271
-5.47773887,0.42598701,0.17696488,0.02750541,0.07704566,0.00093345,0.03569774,0.07514610
-5.47173587,0.45472140,0.18862401,0.02875157,0.08093470,0.00101264,0.03984772,0.07940624
-5.46573287,0.48586266,0.20131673,0.03011377,0.08537937,0.00109734,0.04417145,0.08397862
-5.45972986,0.51914956,0.21491997,0.03157658,0.09036802,0.00118693,0.04862519,0.08879799
-5.45372686,0.55425327,0.22928769,0.03312067,0.09587588,0.00128061,0.05315800,0.09378889
-5.44772386,0.59077933,0.24425135,0.03472318,0.10186411,0.00137748,0.05771261,0.09886661
-5.44172086,0.62827213,0.25962124,0.03635804,0.10827929,0.00147649,0.06222648,0.10393871
-5.43571786,0.66622206,0.27518887,0.03799660,0.11505346,0.00157649,0.06663317,0.10890698
-5.42971486,0.70407502,0.29073007,0.03960832,0.12210455,0.00167626,0.07086406,0.11366983
-5.42371186,0.74124417,0.30600911,0.04116161,0.12933738,0.00177449,0.07485010,0.11812497
-5.41770885,0.77712341,0.32078332,0.04262467,0.13664525,0.00186985,0.07852385,0.12217226
-5.41170585,0.81110230,0.33480839,0.04396648,0.14391187,0.00196101,0.08182152,0.12571675
-5.40570285,0.84258174,0.34784397,0.04515772,0.15101383,0.00204664,0.08468499,0.12867152
-5.39969985,0.87099001,0.35965942,0.04617163,0.15782338,0.00212548,0.08706378,0.13096047
-5.39369685,0.89579840,0.37003960,0.04698491,0.16421159,0.00219636,0.08891682,0.13252074
-5.38769385,0.91653608,0.37879037,0.04757838,0.17005164,0.00225821,0.09021395,0.13330472
-5.38169085,0.93280342,0.38574365,0.04793761,0.17522218,0.00231013,0.09093724,0.13328158
-5.37568784,0.94428351,0.39076193,0.04805334,0.17961077,0.00235136,0.09108178,0.13243819
-5.36968484,0.95075120,0.39374191,0.04792174,0.18311707,0.00238134,0.09065627,0.13077951
-5.36368184,0.95207957,0.39461731,0.04754454,0.18565581,0.00239970,0.08968312,0.12832824
-5.35767884,0.94824344,0.39336064,0.04692890,0.18715937,0.00240629,0.08819820,0.12512402
-5.35167584,0.93931986,0.38998386,0.04608715,0.18757986,0.00240117,0.08625026,0.12122199
-5.34567284,0.92548561,0.38453798,0.04503642,0.18689065,0.00238460,0.08389999,0.11669087
-5.33966983,0.90701186,0.37711154,0.04379805,0.18508720,0.00235704,0.08121888,0.11161078
-5.33366683,0.88425608,0.36782812,0.04239696,0.18218726,0.00231914,0.07828783,0.10607065
-5.32766383,0.85765175,0.35684279,0.04086088,0.17823036,0.00227169,0.07519564,0.10016556
-5.32166083,0.82769619,0.34433787,0.03921956,0.17327655,0.00221566,0.07203743,0.09399408
-5.31565783,0.79493690,0.33051798,0.03750400,0.16740464,0.00215208,0.06891298,0.08765558
-5.30965483,0.75995716,0.31560459,0.03574559,0.16070972,0.00208208,0.06592520,0.08124785
-5.30365183,0.72336123,0.29983039,0.03397534,0.15330030,0.00200684,0.06317854,0.07486492
-5.29764882,0.68575981,0.28343348,0.03222323,0.14529515,0.00192754,0.06077750,0.06859522
-5.29164582,0.64775618,0.26665175,0.03051751,0.13681977,0.00184534,0.05882532,0.06252021
-5.28564282,0.60993351,0.24971756,0.02888421,0.12800295,0.00176137,0.05742257,0.05671329
-5.27963982,0.57284372,0.23285291,0.02734667,0.11897327,0.00167666,0.05666599,0.05123928
-5.27363682,0.53699805,0.21626520,0.02592527,0.10985583,0.00159218,0.05664716,0.04615419
-5.26763382,0.50285970,0.20014380,0.02463715,0.10076928,0.00150877,0.05745137,0.04150537
-5.26163082,0.47083843,0.18465728,0.02349614,0.09182325,0.00142716,0.05915630,0.03733203
-5.25562781,0.44128714,0.16995164,0.02251268,0.08311619,0.00134795,0.06183077,0.03366587
-5.24962481,0.41450038,0.15614922,0.02169394,0.07473383,0.00127163,0.06553338,0.03053203
-5.24362181,0.39071445,0.14334842,0.02104386,0.06674810,0.00119856,0.07031104,0.02794999
-5.23761881,0.37010891,0.13162416,0.02056335,0.05921657,0.00112901,0.07619754,0.02593456
-5.23161581,0.35280910,0.12102883,0.02025049,0.05218247,0.00106315,0.08321205,0.02449673
-5.22561281,0.33888948,0.11159380,0.02010071,0.04567509,0.00100107,0.09135759,0.02364446
-5.21960980,0.32837725,0.10333123,0.02010707,0.03971062,0.00094279,0.10061968,0.02338324
-5.21360680,0.32125615,0.09623603,0.02026043,0.03429330,0.00088830,0.11096505,0.02371634
-5.20760380,0.31746996,0.09028801,0.02054973,0.02941681,0.00083754,0.12234063,0.02464495
-5.20160080,0.31692582,0.08545390,0.02096216,0.02506582,0.00079044,0.13467281,0.02616790
-5.19559780,0.31949678,0.08168927,0.02148341,0.02121762,0.00074692,0.14786714,0.02828121
-5.18959480,0.32502405,0.07894034,0.02209785,0.01784381,0.00070689,0.16180842,0.03097734
-5.18359180,0.33331854,0.07714544,0.02278875,0.01491187,0.00067028,0.17636141,0.03424428
-5.17758879,0.34416199,0.07623639,0.02353852,0.01238672,0.00063699,0.19137196,0.03806451
-5.17158579,0.35730794,0.07613951,0.02432887,0.01023207,0.00060696,0.20666888,0.04241391
-5.16558279,0.37248250,0.07677661,0.02514110,0.00841172,0.00058011,0.22206631,0.04726064
-5.15957979,0.38938538,0.07806571,0.02595634,0.00689057,0.00055635,0.23736662,0.05256420
-5.15357679,0.40769140,0.07992187,0.02675583,0.00563559,0.00053558,0.25236386,0.05827468
-5.14757379,0.42705264,0.08225790,0.02752122,0.00461654,0.00051768,0.26684767,0.06433233
-5.14157079,0.44710152,0.08498531,0.02823484,0.00380662,0.00050252,0.28060738,0.07066744
-5.13556778,0.46745508,0.08801535,0.02888011,0.00318295,0.00048991,0.29343651,0.07720081
-5.12956478,0.48772037,0.09126032,0.02944179,0.00272700,0.00047968,0.30513721,0.08384456
-5.12356178,0.50750117,0.09463514,0.02990634,0.00242489,0.00047158,0.31552472,0.09050356
-5.11755878,0.52640590,0.09805927,0.03026226,0.00226770,0.00046536,0.32443167,0.09707740
-5.11155578,0.54405668,0.10145883,0.03050038,0.00225174,0.00046074,0.33171202,0.10346272
-5.10555278,0.56009917,0.10476906,0.03061412,0.00237875,0.00045744,0.33724458,0.10955616
-5.09954977,0.57421306,0.10793697,0.03059973,0.00265621,0.00045516,0.34093602,0.11525746
-5.09354677,0.58612275,0.11092409,0.03045650,0.00309752,0.00045363,0.34272316,0.12047296
-5.08754377,0.59560781,0.11370929,0.03018689,0.00372230,0.00045257,0.34257463,0.12511906
-5.08154077,0.60251283,0.11629149,0.02979659,0.00455656,0.00045176,0.34049168,0.12912576
-5.07553777,0.60675617,0.11869223,0.02929460,0.00563294,0.00045104,0.33650823,0.13243991
-5.06953477,0.60833713,0.12095779,0.02869315,0.00699081,0.00045029,0.33069011,0.13502817
-5.06353177,0.60734124,0.12316096,0.02800760,0.00867632,0.00044947,0.32313348,0.13687949
-5.05752876,0.60394326,0.12540210,0.02725633,0.01074228,0.00044862,0.31396252,0.13800701
-5.05152576,0.59840762,0.12780960,0.02646049,0.01324788,0.00044788,0.30332649,0.13844916
-5.04552276,0.59108617,0.13053941,0.02564372,0.01625815,0.00044746,0.29139613,0.13827016
-5.03951976,0.58241311,0.13377371,0.02483188,0.01984323,0.00044770,0.27835959,0.13755957
-5.03351676,0.57289716,0.13771860,0.02405265,0.02407719,0.00044897,0.26441809,0.13643116
-5.02751376,0.56311109,0.14260076,0.02333513,0.02903665,0.00045176,0.24978121,0.13502086
-5.02151076,0.55367883,0.14866311,0.02270941,0.03479888,0.00045662,0.23466222,0.13348413
-5.01550775,0.54526044,0.15615949,0.02220611,0.04143968,0.00046414,0.21927337,0.13199259
-5.00950475,0.53853538,0.16534831,0.02185583,0.04903073,0.00047494,0.20382144,0.13073017
-5.00350175,0.53418448,0.17648552,0.02168867,0.05763676,0.00048965,0.18850350,0.12988884
-4.99749875,0.53287113,0.18981671,0.02173365,0.06731229,0.00050891,0.17350321,0.12966401
-4.99149575,0.53522217,0.20556881,0.02201821,0.07809833,0.00053329,0.15898752,0.13024982
-4.98549275,0.54180909,0.22394142,0.02256756,0.09001887,0.00056331,0.14510399,0.13183436
-4.97948974,0.55312997,0.24509807,0.02340422,0.10307747,0.00059942,0.13197877,0.13459501
-4.97348674,0.56959288,0.26915775,0.02454738,0.11725405,0.00064191,0.11971516,0.13869396
-4.96748374,0.59150097,0.29618690,0.02601244,0.13250206,0.00069098,0.10839288,0.14427404
-4.96148074,0.61904010,0.32619232,0.02781046,0.14874612,0.00074665,0.09806796,0.15145496
-4.95547774,0.65226908,0.35911528,0.02994777,0.16588042,0.00080877,0.08877317,0.16033002
-4.94947474,0.69111319,0.39482704,0.03242557,0.18376800,0.00087701,0.08051906,0.17096340
-4.94347174,0.73536111,0.43312635,0.03523958,0.20224102,0.00095084,0.07329544,0.18338796
-4.93746873,0.78466564,0.47373887,0.03837990,0.22110210,0.00102956,0.06707324,0.19760381
-4.93146573,0.83854823,0.51631900,0.04183088,0.24012691,0.00111226,0.06180669,0.21357754
-4.92546273,0.89640739,0.56045405,0.04557115,0.25906789,0.00119788,0.05743578,0.23124210
-4.91945973,0.95753090,0.60567082,0.04957377,0.27765917,0.00128521,0.05388886,0.25049752
-4.91345673,1.02111161,0.65144466,0.05380651,0.29562246,0.00137292,0.05108530,0.27121229
-4.90745373,1.08626640,0.69721062,0.05823235,0.31267389,0.00145957,0.04893821,0.29322553
-4.90145073,1.15205784,0.74237659,0.06281000,0.32853149,0.00154369,0.04735712,0.31634975
-4.89544772,1.21751790,0.78633784,0.06749461,0.34292306,0.00162380,0.04625053,0.34037439
-4.88944472,1.28167305,0.82849273,0.07223865,0.35559420,0.00169845,0.04552836,0.36506976
-4.88344172,1.34356974,0.86825874,0.07699276,0.36631606,0.00176625,0.04510417,0.39019158
-4.87743872,1.40229957,0.90508843,0.08170678,0.37489263,0.00182595,0.04489717,0.41548584
-4.87143572,1.45702306,0.93848452,0.08633076,0.38116711,0.00187647,0.04483396,0.44069377
-4.86543272,1.50699131,0.96801365,0.09081599,0.38502727,0.00191690,0.04484996,0.46555706
-4.85942971,1.55156459,0.99331800,0.09511600,0.38640932,0.00194657,0.04489057,0.48982285
-4.85342671,1.59022715,1.01412452,0.09918750,0.38530034,0.00196504,0.04491190,0.51324852
-4.84742371,1.62259781,1.03025120,0.10299122,0.38173905,0.00197215,0.04488127,0.53560613
-4.84142071,1.64843586,1.04161015,0.10649263,0.37581491,0.00196798,0.04477721,0.55668621
-4.83541771,1.66764205,1.04820743,0.10966248,0.36766558,0.00195285,0.04458925,0.57630107
-4.82941471,1.68025481,1.05013963,0.11247722,0.35747293,0.00192733,0.04431727,0.59428716
-4.82341171,1.68644197,1.04758738,0.11491919,0.34545766,0.00189220,0.04397053,0.61050684
-4.81740870,1.68648828,1.04080618,0.11697672,0.33187293,0.00184841,0.04356651,0.62484915
-4.81140570,1.68077960,1.03011495,0.11864393,0.31699713,0.00179705,0.04312937,0.63722989
-4.80540270,1.66978441,1.01588295,0.11992048,0.30112622,0.00173931,0.04268828,0.64759097
-4.79939970,1.65403352,0.99851558,0.12081114,0.28456584,0.00167643,0.04227564,0.65589899
-4.79339670,1.63409903,0.97843992,0.12132525,0.26762359,0.00160968,0.04192518,0.66214347
-4.78739370,1.61057341,0.95609039,0.12147613,0.25060165,0.00154027,0.04167001,0.66633454
-4.78139070,1.58404959,0.93189543,0.12128038,0.23379003,0.00146937,0.04154085,0.66850052
-4.77538769,1.55510292,0.90626557,0.12075727,0.21746067,0.00139806,0.04156430,0.66868538
-4.76938469,1.52427559,0.87958331,0.11992806,0.20186244,0.00132727,0.04176130,0.66694637
-4.76338169,1.49206414,0.85219528,0.11881540,0.18721712,0.00125782,0.04214591,0.66335179
-4.75737869,1.45891022,0.82440675,0.11744284,0.17371645,0.00119037,0.04272432,0.65797921
-4.75137569,1.42519491,0.79647854,0.11583438,0.16152018,0.00112543,0.04349425,0.65091403
-4.74537269,1.39123639,0.76862634,0.11401412,0.15075502,0.00106336,0.04444469,0.64224860
-4.73936968,1.35729085,0.74102212,0.11200605,0.14151451,0.00100439,0.04555603,0.63208174
-4.73336668,1.32355619,0.71379745,0.10983393,0.13385952,0.00094862,0.04680054,0.62051864
-4.72736368,1.29017805,0.68704827,0.10752119,0.12781948,0.00089606,0.04814323,0.60767120
-4.72136068,1.25725757,0.66084075,0.10509097,0.12339402,0.00084661,0.04954297,0.59365847
-4.71535768,1.22486029,0.63521768,0.10256615,0.12055502,0.00080014,0.05095398,0.57860719
-4.70935468,1.19302541,0.61020513,0.09996946,0.11924907,0.00075647,0.05232739,0.56265224
-4.70335168,1.16177508,0.58581878,0.09732344,0.11939998,0.00071538,0.05361307,0.54593688
-4.69734867,1.13112285,0.56206965,0.09465056,0.12091163,0.00067669,0.05476142,0.52861249
-4.69134567,1.10108109,0.53896901,0.09197312,0.12367084,0.00064019,0.05572521,0.51083789
-4.68534267,1.07166687,0.51653204,0.08931315,0.12755046,0.00060572,0.05646128,0.49277804
-4.67933967,1.04290617,0.49478040,0.08669223,0.13241245,0.00057313,0.05693210,0.47460209
-4.67333667,1.01483634,0.47374347,0.08413124,0.13811107,0.00054233,0.05710712,0.45648081
-4.66733367,0.98750674,0.45345835,0.08165003,0.14449619,0.00051323,0.05696375,0.43858349
-4.66133067,0.96097785,0.43396888,0.07926698,0.15141648,0.00048580,0.05648814,0.42107437
-4.65532766,0.93531904,0.41532362,0.07699868,0.15872268,0.00046002,0.05567555,0.40410885
-4.64932466,0.91060522,0.39757327,0.07485941,0.16627074,0.00043590,0.05453034,0.38782956
-4.64332166,0.88691299,0.38076759,0.07286083,0.17392477,0.00041343,0.05306572,0.37236263
-4.63731866,0.86431632,0.36495222,0.07101158,0.18155981,0.00039264,0.05130312,0.35781433
-4.63131566,0.84288252,0.35016548,0.06931711,0.18906415,0.00037353,0.04927130,0.34426824
-4.62531266,0.82266854,0.33643562,0.06777945,0.19634129,0.00035610,0.04700531,0.33178331
-4.61930965,0.80371795,0.32377841,0.06639731,0.20331134,0.00034031,0.04454523,0.32039278
-4.61330665,0.78605899,0.31219550,0.06516614,0.20991182,0.00032613,0.04193490,0.31010415
-4.60730365,0.76970349,0.30167336,0.06407845,0.21609773,0.00031349,0.03922059,0.30090028
-4.60130065,0.75464695,0.29218309,0.06312424,0.22184110,0.00030228,0.03644977,0.29274149
-4.59529765,0.74086961,0.28368085,0.06229146,0.22712964,0.00029240,0.03366994,0.28556857
-4.58929465,0.72833834,0.27610901,0.06156669,0.23196495,0.00028370,0.03092772,0.27930671
-4.58329165,0.71700923,0.26939784,0.06093575,0.23636002,0.00027605,0.02826801,0.27386988
-4.57728864,0.70683056,0.26346760,0.06038440,0.24033638,0.00026928,0.02573354,0.26916560
-4.57128564,0.69774593,0.25823096,0.05989894,0.24392090,0.00026323,0.02336452,0.26509981
-4.56528264,0.68969729,0.25359549,0.05946675,0.24714240,0.00025776,0.02119861,0.26158147
-4.55927964,0.68262759,0.24946623,0.05907680,0.25002840,0.00025270,0.01927108,0.25852668
-4.55327664,0.67648284,0.24574798,0.05871989,0.25260198,0.00024793,0.01761516,0.25586218
-4.54727364,0.67121357,0.24234752,0.05838884,0.25487902,0.00024333,0.01626252,0.25352793
-4.54127064,0.66677538,0.23917543,0.05807847,0.25686608,0.00023881,0.01524389,0.25147866
-4.53526763,0.66312892,0.23614753,0.05778541,0.25855878,0.00023429,0.01458966,0.24968443
-4.52926463,0.66023894,0.23318606,0.05750777,0.25994105,0.00022971,0.01433053,0.24813018
-4.52326163,0.65807302,0.23022043,0.05724474,0.26098511,0.00022505,0.01449799,0.24681427
-4.51725863,0.65659969,0.22718770,0.05699607,0.26165226,0.00022028,0.01512475,0.24574628
-4.51125563,0.65578658,0.22403278,0.05676149,0.26189444,0.00021542,0.01624492,0.24494418
-4.50525263,0.65559843,0.22070851,0.05654017,0.26165640,0.00021048,0.01789397,0.24443112
-4.49924962,0.65599546,0.21717554,0.05633025,0.26087850,0.00020548,0.02010844,0.24423208
-4.49324662,0.65693217,0.21340219,0.05612847,0.25949980,0.00020045,0.02292529,0.24437061
-4.48724362,0.65835665,0.20936433,0.05592984,0.25746144,0.00019543,0.02638104,0.24486584
-4.48124062,0.66021061,0.20504524,0.05572759,0.25471001,0.00019043,0.03051055,0.24573006
-4.47523762,0.66243006,0.20043560,0.05551327,0.25120079,0.00018550,0.03534557,0.24696686
-4.46923462,0.66494665,0.19553345,0.05527689,0.24690066,0.00018065,0.04091308,0.24856997
-4.46323162,0.66768956,0.19034429,0.05500743,0.24179052,0.00017590,0.04723342,0.25052296
-4.45722861,0.67058781,0.18488115,0.05469334,0.23586715,0.00017128,0.05431846,0.25279949
-4.45122561,0.67357276,0.17916463,0.05432314,0.22914435,0.00016680,0.06216964,0.25536439
-4.44522261,0.67658074,0.17322296,0.05388620,0.22165337,0.00016246,0.07077623,0.25817513
-4.43921961,0.67955543,0.16709182,0.05337341,0.21344260,0.00015829,0.08011379,0.26118379
-4.43321661,0.68244995,0.16081418,0.05277787,0.20457661,0.00015431,0.09014290,0.26433918
-4.42721361,0.68522848,0.15443977,0.05209547,0.19513443,0.00015055,0.10080837,0.26758906
-4.42121061,0.68786718,0.14802446,0.05132541,0.18520743,0.00014703,0.11203889,0.27088229
-4.41520760,0.69035446,0.14162938,0.05047047,0.17489666,0.00014380,0.12374730,0.27417073
-4.40920460,0.69269062,0.13531979,0.04953714,0.16431002,0.00014094,0.13583137,0.27741079
-4.40320160,0.69488663,0.12916377,0.04853559,0.15355913,0.00013849,0.14817526,0.28056458
-4.39719860,0.69696250,0.12323070,0.04747939,0.14275638,0.00013656,0.16065156,0.28360056
-4.39119560,0.69894495,0.11758965,0.04638505,0.13201189,0.00013524,0.17312379,0.28649380
-4.38519260,0.70086488,0.11230761,0.04527144,0.12143091,0.00013463,0.18544940,0.28922572
-4.37918959,0.70275451,0.10744780,0.04415903,0.11111142,0.00013484,0.19748316,0.29178344
-4.37318659,0.70464455,0.10306794,0.04306908,0.10114216,0.00013600,0.20908061,0.29415891
-4.36718359,0.70656144,0.09921871,0.04202275,0.09160120,0.00013821,0.22010176,0.29634772
-4.36118059,0.70852490,0.09594229,0.04104026,0.08255487,0.00014158,0.23041460,0.29834785
-4.35517759,0.71054582,0.09327125,0.04013999,0.07405726,0.00014622,0.23989841,0.30015839
-4.34917459,0.71262472,0.09122762,0.03933781,0.06615017,0.00015220,0.24844673,0.30177835
-4.34317159,0.71475075,0.08982237,0.03864640,0.05886343,0.00015960,0.25596988,0.30320564
-4.33716858,0.71690133,0.08905518,0.03807479,0.05221567,0.00016844,0.26239688,0.30443626
-4.33116558,0.71904246,0.08891460,0.03762806,0.04621530,0.00017875,0.26767680,0.30546381
-4.32516258,0.72112965,0.08937854,0.03730720,0.04086179,0.00019051,0.27177943,0.30627927
-4.31915958,0.72310943,0.09041514,0.03710914,0.03614707,0.00020367,0.27469533,0.30687112
-4.31315658,0.72492133,0.09198388,0.03702700,0.03205696,0.00021815,0.27643526,0.30722573
-4.30715358,0.72650036,0.09403697,0.03705043,0.02857270,0.00023383,0.27702904,0.30732800
