energy_ev,total_up,N_s_up,N_p_up,Na_s_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.17858929,0.96675351,0.00634605,0.08335925,0.01883539,1.18028714,0.57236994,0.31038961,0.00000000
-3.17258629,0.86638676,0.00531288,0.07791730,0.01679648,1.09942861,0.50198462,0.28557663,0.00000000
-3.16658329,0.77586129,0.00441653,0.07248802,0.01511007,1.01900080,0.44015782,0.26168157,0.00000000
-3.16058029,0.69533065,0.00364563,0.06716118,0.01377827,0.94015496,0.38673035,0.23892001,0.00000000
-3.15457729,0.62484382,0.00298833,0.06202145,0.01280107,0.86396968,0.34146660,0.21748428,0.00000000
-3.14857429,0.56436111,0.00243269,0.05714681,0.01217698,0.79143044,0.30407408,0.19754118,0.00000000
-3.14257129,0.51376842,0.00196699,0.05260717,0.01190350,0.72341297,0.27422072,0.17923029,0.00000000
-3.13656828,0.47288917,0.00158000,0.04846344,0.01197745,0.66067066,0.25154926,0.16266286,0.00000000
-3.13056528,0.44149369,0.00126118,0.04476673,0.01239512,0.60382598,0.23568846,0.14792125,0.00000000
-3.12456228,0.41930601,0.00100080,0.04155794,0.01315230,0.55336590,0.22626105,0.13505899,0.00000000
-3.11855928,0.40600787,0.00079001,0.03886759,0.01424408,0.50964083,0.22288854,0.12410122,0.00000000
-3.11255628,0.40124040,0.00062092,0.03671584,0.01566453,0.47286689,0.22519305,0.11504566,0.00000000
-3.10655328,0.40460375,0.00048655,0.03511276,0.01740635,0.44313078,0.23279673,0.10786390,0.00000000
-3.10055028,0.41565511,0.00038083,0.03405874,0.01946027,0.42039696,0.24531914,0.10250298,0.00000000
-3.09454727,0.43390587,0.00029854,0.03354502,0.02181457,0.40451658,0.26237329,0.09888724,0.00000000
-3.08854427,0.45881839,0.00023521,0.03355434,0.02445448,0.39523765,0.28356096,0.09692033,0.00000000
-3.08254127,0.48980321,0.00018712,0.03406165,0.02736166,0.39221617,0.30846791,0.09648745,0.00000000
-3.07653827,0.52621736,0.00015115,0.03503496,0.03051380,0.39502787,0.33665969,0.09745765,0.00000000
-3.07053527,0.56736435,0.00012472,0.03643614,0.03388421,0.40318044,0.36767854,0.09968630,0.00000000
-3.06453227,0.61249638,0.00010573,0.03822185,0.03744171,0.41612585,0.40104198,0.10301774,0.00000000
-3.05852926,0.66081932,0.00009246,0.04034450,0.04115060,0.43327307,0.43624334,0.10728802,0.00000000
-3.05252626,0.71150054,0.00008355,0.04275326,0.04497083,0.45400075,0.47275453,0.11232776,0.00000000
-3.04652326,0.76367979,0.00007790,0.04539511,0.04885838,0.47767012,0.51003122,0.11796525,0.00000000
-3.04052026,0.81648303,0.00007462,0.04821593,0.05276586,0.50363782,0.54752029,0.12402955,0.00000000
-3.03451726,0.86903889,0.00007303,0.05116167,0.05664325,0.53126884,0.58466932,0.13035382,0.00000000
-3.02851426,0.92049715,0.00007257,0.05417949,0.06043879,0.55994923,0.62093790,0.13677854,0.00000000
-3.02251126,0.97004883,0.00007282,0.05721890,0.06410009,0.58909851,0.65581024,0.14315485,0.00000000
-3.01650825,1.01694678,0.00007346,0.06023294,0.06757517,0.61818159,0.68880837,0.14934770,0.00000000
-3.01050525,1.06052612,0.00007422,0.06317922,0.07081368,0.64671975,0.71950558,0.15523879,0.00000000
-3.00450225,1.10022339,0.00007490,0.06602094,0.07376811,0.67430059,0.74753910,0.16072925,0.00000000
-2.99849925,1.13559349,0.00007538,0.06872773,0.07639482,0.70058638,0.77262160,0.16574182,0.00000000
-2.99249625,1.16632362,0.00007553,0.07127636,0.07865517,0.72532063,0.79455064,0.17022253,0.00000000
-2.98649325,1.19224314,0.00007530,0.07365122,0.08051637,0.74833233,0.81321573,0.17414173,0.00000000
-2.98049025,1.21332894,0.00007464,0.07584463,0.08195228,0.76953788,0.82860232,0.17749442,0.00000000
-2.97448724,1.22970576,0.00007353,0.07785679,0.08294392,0.78894010,0.84079243,0.18029975,0.00000000
-2.96848424,1.24164110,0.00007199,0.07969553,0.08347988,0.80662452,0.84996185,0.18259974,0.00000000
-2.96248124,1.24953483,0.00007002,0.08137578,0.08355647,0.82275264,0.85637363,0.18445721,0.00000000
-2.95647824,1.25390367,0.00006767,0.08291873,0.08317764,0.83755240,0.86036826,0.18595289,0.00000000
-2.95047524,1.25536094,0.00006498,0.08435073,0.08235481,0.85130601,0.86235053,0.18718189,0.00000000
-2.94447224,1.25459234,0.00006200,0.08570200,0.08110639,0.86433539,0.86277380,0.18824949,0.00000000
-2.93846923,1.25232857,0.00005879,0.08700509,0.07945725,0.87698568,0.86212195,0.18926653,0.00000000
-2.93246623,1.24931577,0.00005542,0.08829323,0.07743799,0.88960752,0.86088998,0.19034447,0.00000000
-2.92646323,1.24628503,0.00005195,0.08959862,0.07508417,0.90253845,0.85956372,0.19159032,0.00000000
-2.92046023,1.24392207,0.00004845,0.09095062,0.07243541,0.91608438,0.85859968,0.19310168,0.00000000
-2.91445723,1.24283840,0.00004499,0.09237413,0.06953454,0.93050182,0.85840577,0.19496197,0.00000000
-2.90845423,1.24354506,0.00004162,0.09388794,0.06642662,0.94598160,0.85932367,0.19723620,0.00000000
-2.90245123,1.24643023,0.00003840,0.09550347,0.06315814,0.96263488,0.86161372,0.19996733,0.00000000
-2.89644822,1.25174147,0.00003539,0.09722361,0.05977610,0.98048219,0.86544288,0.20317354,0.00000000
-2.89044522,1.25957369,0.00003264,0.09904202,0.05632730,0.99944602,0.87087638,0.20684637,0.00000000
-2.88444222,1.26986322,0.00003019,0.10094281,0.05285765,1.01934760,0.87787358,0.21094996,0.00000000
-2.87843922,1.28238849,0.00002810,0.10290053,0.04941161,1.03990806,0.88628814,0.21542147,0.00000000
-2.87243622,1.29677739,0.00002639,0.10488079,0.04603171,1.06075420,0.89587272,0.22017260,0.00000000
-2.86643322,1.31252117,0.00002512,0.10684112,0.04275829,1.08142882,0.90628806,0.22509226,0.00000000
-2.86043022,1.32899425,0.00002433,0.10873242,0.03962925,1.10140528,0.91711614,0.23005027,0.00000000
-2.85442721,1.34547947,0.00002406,0.11050065,0.03667998,1.12010583,0.92787690,0.23490204,0.00000000
-2.84842421,1.36119750,0.00002437,0.11208891,0.03394342,1.13692309,0.93804795,0.23949388,0.00000000
-2.84242121,1.37533934,0.00002533,0.11343968,0.03145018,1.15124359,0.94708636,0.24366892,0.00000000
-2.83641821,1.38710057,0.00002700,0.11449723,0.02922873,1.16247261,0.95445165,0.24727329,0.00000000
-2.83041521,1.39571570,0.00002945,0.11521001,0.02730565,1.17005906,0.95962894,0.25016229,0.00000000
-2.82441221,1.40049119,0.00003279,0.11553298,0.02570593,1.17351921,0.96215130,0.25220629,0.00000000
-2.81840920,1.40083562,0.00003712,0.11542966,0.02445315,1.17245826,0.96162011,0.25329612,0.00000000
-2.81240620,1.39628565,0.00004255,0.11487394,0.02356974,1.16658865,0.95772273,0.25334767,0.00000000
-2.80640320,1.38652655,0.00004920,0.11385147,0.02307700,1.15574418,0.95024648,0.25230548,0.00000000
-2.80040020,1.37140627,0.00005723,0.11236049,0.02299518,1.13988924,0.93908831,0.25014514,0.00000000
-2.79439720,1.35094263,0.00006676,0.11041227,0.02334321,1.11912274,0.92425981,0.24687448,0.00000000
-2.78839420,1.32532310,0.00007795,0.10803091,0.02413842,1.09367646,0.90588726,0.24253336,0.00000000
-2.78239120,1.29489734,0.00009095,0.10525263,0.02539601,1.06390802,0.88420673,0.23719217,0.00000000
-2.77638819,1.26016291,0.00010591,0.10212453,0.02712837,1.03028865,0.85955466,0.23094909,0.00000000
-2.77038519,1.22174493,0.00012297,0.09870294,0.02934423,0.99338652,0.83235424,0.22392621,0.00000000
-2.76438219,1.18037065,0.00014225,0.09505140,0.03204768,0.95384645,0.80309837,0.21626486,0.00000000
-2.75837919,1.13684034,0.00016387,0.09123835,0.03523713,0.91236693,0.77233014,0.20812008,0.00000000
-2.75237619,1.09199585,0.00018793,0.08733468,0.03890421,0.86967563,0.74062166,0.19965490,0.00000000
-2.74637319,1.04668841,0.00021448,0.08341127,0.04303276,0.82650453,0.70855237,0.19103430,0.00000000
-2.74037019,1.00174722,0.00024360,0.07953657,0.04759786,0.78356588,0.67668787,0.18241945,0.00000000
-2.73436718,0.95795026,0.00027528,0.07577441,0.05256512,0.74152997,0.64556016,0.17396232,0.00000000
-2.72836418,0.91599859,0.00030955,0.07218206,0.05789019,0.70100577,0.61565025,0.16580090,0.00000000
-2.72236118,0.87649531,0.00034639,0.06880874,0.06351863,0.66252505,0.58737383,0.15805531,0.00000000
-2.71635818,0.83992982,0.00038579,0.06569438,0.06938614,0.62653069,0.56107052,0.15082490,0.00000000
-2.71035518,0.80666799,0.00042772,0.06286908,0.07541927,0.59336929,0.53699703,0.14418630,0.00000000
-2.70435218,0.77694831,0.00047220,0.06035278,0.08153652,0.56328829,0.51532436,0.13819274,0.00000000
-2.69834917,0.75088401,0.00051926,0.05815556,0.08764991,0.53643745,0.49613894,0.13287423,0.00000000
-2.69234617,0.72847046,0.00056899,0.05627824,0.09366694,0.51287406,0.47944738,0.12823888,0.00000000
-2.68634317,0.70959733,0.00062157,0.05471338,0.09949295,0.49257164,0.46518436,0.12427499,0.00000000
-2.68034017,0.69406452,0.00067724,0.05344652,0.10503366,0.47543117,0.45322311,0.12095375,0.00000000
-2.67433717,0.68160072,0.00073641,0.05245756,0.11019793,0.46129414,0.44338760,0.11823257,0.00000000
-2.66833417,0.67188348,0.00079962,0.05172235,0.11490055,0.44995660,0.43546590,0.11605856,0.00000000
-2.66233117,0.66455968,0.00086756,0.05121418,0.11906489,0.44118331,0.42922373,0.11437212,0.00000000
-2.65632816,0.65926514,0.00094116,0.05090517,0.12262540,0.43472120,0.42441758,0.11311038,0.00000000
-2.65032516,0.65564250,0.00102153,0.05076762,0.12552972,0.43031156,0.42080665,0.11221037,0.00000000
-2.64432216,0.65335639,0.00111005,0.05077503,0.12774028,0.42770030,0.41816315,0.11161168,0.00000000
-2.63831916,0.65210552,0.00120832,0.05090293,0.12923546,0.42664590,0.41628048,0.11125860,0.00000000
-2.63231616,0.65163095,0.00131824,0.05112933,0.13001006,0.42692491,0.41497901,0.11110165,0.00000000
-2.62631316,0.65172075,0.00144193,0.05143506,0.13007517,0.42833489,0.41410947,0.11109839,0.00000000
-2.62031016,0.65221097,0.00158181,0.05180364,0.12945741,0.43069500,0.41355390,0.11121369,0.00000000
-2.61430715,0.65298330,0.00174054,0.05222108,0.12819761,0.43384443,0.41322441,0.11141946,0.00000000
-2.60830415,0.65395999,0.00192099,0.05267537,0.12634896,0.43763919,0.41306017,0.11169381,0.00000000
-2.60230115,0.65509668,0.00212626,0.05315597,0.12397479,0.44194778,0.41302287,0.11202003,0.00000000
-2.59629815,0.65637387,0.00235956,0.05365311,0.12114608,0.44664615,0.41309142,0.11238524,0.00000000
-2.59029515,0.65778802,0.00262424,0.05415720,0.11793882,0.45161278,0.41325609,0.11277910,0.00000000
-2.58429215,0.65934274,0.00292364,0.05465828,0.11443140,0.45672422,0.41351290,0.11319250,0.00000000
-2.57828914,0.66104120,0.00326106,0.05514556,0.11070209,0.46185167,0.41385854,0.11361658,0.00000000
-2.57228614,0.66287991,0.00363962,0.05560721,0.10682687,0.46685895,0.41428621,0.11404191,0.00000000
-2.56628314,0.66484466,0.00406216,0.05603026,0.10287751,0.47160213,0.41478275,0.11445818,0.00000000
-2.56028014,0.66690856,0.00453110,0.05640081,0.09892017,0.47593082,0.41532713,0.11485417,0.00000000
-2.55427714,0.66903243,0.00504832,0.05670433,0.09501438,0.47969128,0.41589040,0.11521820,0.00000000
-2.54827414,0.67116725,0.00561496,0.05692625,0.09121252,0.48273090,0.41643696,0.11553892,0.00000000
-2.54227114,0.67325831,0.00623132,0.05705261,0.08755973,0.48490395,0.41692698,0.11580628,0.00000000
-2.53626813,0.67525076,0.00689667,0.05707087,0.08409419,0.48607798,0.41731970,0.11601278,0.00000000
-2.53026513,0.67709575,0.00760910,0.05697066,0.08084771,0.48614058,0.41757720,0.11615472,0.00000000
-2.52426213,0.67875665,0.00836544,0.05674456,0.07784647,0.48500575,0.41766830,0.11623339,0.00000000
-2.51825913,0.68021478,0.00916110,0.05638880,0.07511194,0.48261959,0.41757222,0.11625600,0.00000000
-2.51225613,0.68147385,0.00999003,0.05590370,0.07266173,0.47896459,0.41728150,0.11623635,0.00000000
-2.50625313,0.68256288,0.01084470,0.05529402,0.07051035,0.47406239,0.41680409,0.11619503,0.00000000
-2.50025013,0.68353701,0.01171613,0.05456904,0.06866980,0.46797447,0.41616418,0.11615916,0.00000000
-2.49424712,0.68447613,0.01259395,0.05374228,0.06714997,0.46080081,0.41540173,0.11616160,0.00000000
-2.48824412,0.68548127,0.01346657,0.05283115,0.06595865,0.45267645,0.41457065,0.11623963,0.00000000
-2.48224112,0.68666883,0.01432137,0.05185618,0.06510138,0.44376601,0.41373572,0.11643318,0.00000000
-2.47623812,0.68816310,0.01514497,0.05084016,0.06458099,0.43425655,0.41296836,0.11678263,0.00000000
-2.47023512,0.69008724,0.01592357,0.04980704,0.06439693,0.42434912,0.41234165,0.11732638,0.00000000
-2.46423212,0.69255364,0.01664326,0.04878081,0.06454445,0.41424934,0.41192465,0.11809822,0.00000000
-2.45822911,0.69565390,0.01729048,0.04778425,0.06501373,0.40415777,0.41177673,0.11912475,0.00000000
-2.45222611,0.69944935,0.01785237,0.04683780,0.06578901,0.39426043,0.41194199,0.12042292,0.00000000
-2.44622311,0.70396263,0.01831723,0.04595850,0.06684785,0.38472005,0.41244433,0.12199796,0.00000000
-2.44022011,0.70917083,0.01867490,0.04515907,0.06816062,0.37566863,0.41328334,0.12384170,0.00000000
-2.43421711,0.71500087,0.01891709,0.04444724,0.06969022,0.36720155,0.41443151,0.12593156,0.00000000
-2.42821411,0.72132721,0.01903773,0.04382533,0.07139217,0.35937371,0.41583271,0.12823013,0.00000000
-2.42221111,0.72797237,0.01903315,0.04329013,0.07321510,0.35219783,0.41740229,0.13068558,0.00000000
-2.41620810,0.73471009,0.01890229,0.04283302,0.07510159,0.34564489,0.41902863,0.13323267,0.00000000
-2.41020510,0.74127118,0.01864670,0.04244039,0.07698945,0.33964682,0.42057635,0.13579464,0.00000000
-2.40420210,0.74735179,0.01827057,0.04209441,0.07881328,0.33410106,0.42189066,0.13828563,0.00000000
-2.39819910,0.75262367,0.01778054,0.04177382,0.08050633,0.32887695,0.42280304,0.14061364,0.00000000
-2.39219610,0.75674605,0.01718556,0.04145511,0.08200260,0.32382330,0.42313770,0.14268394,0.00000000
-2.38619310,0.75937842,0.01649653,0.04111365,0.08323900,0.31877694,0.42271861,0.14440268,0.00000000
-2.38019010,0.76019383,0.01572602,0.04072495,0.08415751,0.31357167,0.42137671,0.14568060,0.00000000
-2.37418709,0.75889194,0.01488781,0.04026588,0.08470724,0.30804718,0.41895707,0.14643661,0.00000000
-2.36818409,0.75521127,0.01399650,0.03971583,0.08484627,0.30205755,0.41532553,0.14660108,0.00000000
-2.36218109,0.74894017,0.01306705,0.03905772,0.08454322,0.29547878,0.41037459,0.14611881,0.00000000
-2.35617809,0.73992601,0.01211438,0.03827885,0.08377837,0.28821525,0.40402836,0.14495131,0.00000000
-2.35017509,0.72808225,0.01115298,0.03737158,0.08254442,0.28020468,0.39624625,0.14307852,0.00000000
-2.34417209,0.71339311,0.01019651,0.03633375,0.08084670,0.27142153,0.38702541,0.14049986,0.00000000
-2.33816908,0.69591584,0.00925755,0.03516885,0.07870305,0.26187876,0.37640177,0.13723446,0.00000000
-2.33216608,0.67578042,0.00834736,0.03388602,0.07614307,0.25162796,0.36444972,0.13332074,0.00000000
-2.32616308,0.65318690,0.00747571,0.03249981,0.07320711,0.24075803,0.35128053,0.12881535,0.00000000
-2.32016008,0.62840060,0.00665079,0.03102973,0.06994481,0.22939243,0.33703956,0.12379145,0.00000000
-2.31415708,0.60174541,0.00587918,0.02949971,0.06641345,0.21768544,0.32190255,0.11833658,0.00000000
-2.30815408,0.57359550,0.00516594,0.02793736,0.06267604,0.20581749,0.30607102,0.11255012,0.00000000
-2.30215108,0.54436595,0.00451465,0.02637324,0.05879935,0.19398988,0.28976716,0.10654052,0.00000000
-2.29614807,0.51450260,0.00392763,0.02484001,0.05485193,0.18241921,0.27322835,0.10042240,0.00000000
-2.29014507,0.48447142,0.00340605,0.02337163,0.05090221,0.17133168,0.25670149,0.09431363,0.00000000
-2.28414207,0.45474802,0.00295022,0.02200251,0.04701666,0.16095741,0.24043739,0.08833250,0.00000000
-2.27813907,0.42580726,0.00255973,0.02076673,0.04325828,0.15152506,0.22468535,0.08259510,0.00000000
-2.27213607,0.39811350,0.00223379,0.01969733,0.03968522,0.14325670,0.20968808,0.07721283,0.00000000
-2.26613307,0.37211146,0.00197133,0.01882563,0.03634967,0.13636310,0.19567700,0.07229031,0.00000000
-2.26013007,0.34821798,0.00177129,0.01818057,0.03329706,0.13103934,0.18286805,0.06792344,0.00000000
-2.25412706,0.32681460,0.00163276,0.01778816,0.03056550,0.12746083,0.17145791,0.06419781,0.00000000
-2.24812406,0.30824104,0.00155514,0.01767094,0.02818541,0.12577957,0.16162081,0.06118736,0.00000000
-2.24212106,0.29278955,0.00153824,0.01784747,0.02617941,0.12612070,0.15350568,0.05895325,0.00000000
-2.23611806,0.28070006,0.00158235,0.01833186,0.02456237,0.12857930,0.14723379,0.05754297,0.00000000
-2.23011506,0.27215613,0.00168824,0.01913333,0.02334162,0.13321727,0.14289677,0.05698955,0.00000000
-2.22411206,0.26728156,0.00185717,0.02025575,0.02251720,0.14006053,0.14055490,0.05731104,0.00000000
-2.21810905,0.26613774,0.00209078,0.02169731,0.02208228,0.14909639,0.14023581,0.05851002,0.00000000
-2.21210605,0.26872171,0.00239102,0.02345010,0.02202357,0.16027129,0.14193349,0.06057329,0.00000000
-2.20610305,0.27496497,0.00275996,0.02549990,0.02232184,0.17348900,0.14560760,0.06347177,0.00000000
-2.20010005,0.28473315,0.00319958,0.02782594,0.02295238,0.18860946,0.15118330,0.06716048,0.00000000
-2.19409705,0.29782667,0.00371160,0.03040088,0.02388566,0.20544841,0.15855140,0.07157886,0.00000000
-2.18809405,0.31398252,0.00429720,0.03319084,0.02508784,0.22377807,0.16756920,0.07665130,0.00000000
-2.18209105,0.33287725,0.00495675,0.03615572,0.02652155,0.24332896,0.17806188,0.08228799,0.00000000
-2.17608804,0.35413151,0.00568959,0.03924960,0.02814660,0.26379308,0.18982466,0.08838620,0.00000000
-2.17008504,0.37731600,0.00649377,0.04242144,0.02992084,0.28482856,0.20262576,0.09483186,0.00000000
-2.16408204,0.40195909,0.00736580,0.04561598,0.03180109,0.30606570,0.21621015,0.10150168,0.00000000
-2.15807904,0.42755602,0.00830051,0.04877481,0.03374423,0.32711450,0.23030422,0.10826556,0.00000000
-2.15207604,0.45357960,0.00929091,0.05183770,0.03570828,0.34757352,0.24462123,0.11498953,0.00000000
-2.14607304,0.47949232,0.01032810,0.05474404,0.03765365,0.36703971,0.25886750,0.12153889,0.00000000
-2.14007004,0.50475945,0.01140131,0.05743442,0.03954438,0.38511912,0.27274925,0.12778170,0.00000000
-2.13406703,0.52886296,0.01249798,0.05985227,0.04134943,0.40143799,0.28597981,0.13359235,0.00000000
-2.12806403,0.55131567,0.01360392,0.06194547,0.04304388,0.41565373,0.29828708,0.13885522,0.00000000
-2.12206103,0.57167517,0.01470358,0.06366795,0.04461010,0.42746549,0.30942090,0.14346817,0.00000000
-2.11605803,0.58955706,0.01578040,0.06498106,0.04603878,0.43662374,0.31916015,0.14734576,0.00000000
-2.11005503,0.60464673,0.01681721,0.06585481,0.04732966,0.44293834,0.32731911,0.15042208,0.00000000
-2.10405203,0.61670946,0.01779671,0.06626879,0.04849213,0.44628493,0.33375304,0.15265300,0.00000000
-2.09804902,0.62559797,0.01870194,0.06621281,0.04954545,0.44660901,0.33836245,0.15401775,0.00000000
-2.09204602,0.63125734,0.01951687,0.06568718,0.05051857,0.44392777,0.34109609,0.15451973,0.00000000
-2.08604302,0.63372675,0.02022688,0.06470264,0.05144967,0.43832930,0.34195230,0.15418646,0.00000000
-2.08004002,0.63313796,0.02081925,0.06327988,0.05238524,0.42996938,0.34097869,0.15306871,0.00000000
-2.07403702,0.62971046,0.02128361,0.06144882,0.05337872,0.41906587,0.33827018,0.15123874,0.00000000
-2.06803402,0.62374337,0.02161233,0.05924750,0.05448880,0.40589096,0.33396533,0.14878774,0.00000000
-2.06203102,0.61560436,0.02180073,0.05672073,0.05577740,0.39076167,0.32824109,0.14582261,0.00000000
-2.05602801,0.60571596,0.02184732,0.05391864,0.05730725,0.37402894,0.32130634,0.14246210,0.00000000
-2.05002501,0.59453986,0.02175379,0.05089499,0.05913936,0.35606592,0.31339418,0.13883254,0.00000000
-2.04402201,0.58255963,0.02152495,0.04770553,0.06133028,0.33725585,0.30475359,0.13506334,0.00000000
-2.03801901,0.57026288,0.02116855,0.04440635,0.06392934,0.31798014,0.29564053,0.13128238,0.00000000
-2.03201601,0.55812326,0.02069500,0.04105238,0.06697601,0.29860719,0.28630910,0.12761156,0.00000000
-2.02601301,0.54658340,0.02011692,0.03769599,0.07049738,0.27948224,0.27700292,0.12416263,0.00000000
-2.02001001,0.53603930,0.01944875,0.03438586,0.07450603,0.26091882,0.26794727,0.12103358,0.00000000
-2.01400700,0.52682703,0.01870620,0.03116610,0.07899829,0.24319207,0.25934217,0.11830556,0.00000000
-2.00800400,0.51921229,0.01790572,0.02807563,0.08395302,0.22653402,0.25135685,0.11604073,0.00000000
-2.00200100,0.51338337,0.01706399,0.02514786,0.08933107,0.21113117,0.24412575,0.11428090,0.00000000
-1.99599800,0.50944786,0.01619740,0.02241069,0.09507540,0.19712421,0.23774620,0.11304710,0.00000000
-1.98999500,0.50743336,0.01532163,0.01988676,0.10111193,0.18460995,0.23227794,0.11234025,0.00000000
-1.98399200,0.50729226,0.01445124,0.01759395,0.10735118,0.17364526,0.22774459,0.11214268,0.00000000
-1.97798899,0.50891043,0.01359941,0.01554616,0.11369062,0.16425286,0.22413669,0.11242058,0.00000000
-1.97198599,0.51211950,0.01277772,0.01375420,0.12001773,0.15642865,0.22141663,0.11312739,0.00000000
-1.96598299,0.51671243,0.01199608,0.01222695,0.12621362,0.15015037,0.21952485,0.11420776,0.00000000
-1.95997999,0.52246158,0.01126270,0.01097247,0.13215718,0.14538710,0.21838731,0.11560216,0.00000000
-1.95397699,0.52913859,0.01058421,0.00999935,0.13772950,0.14210942,0.21792377,0.11725183,0.00000000
-1.94797399,0.53653530,0.00996580,0.00931793,0.14281847,0.14029978,0.21805659,0.11910391,0.00000000
-1.94197099,0.54448471,0.00941148,0.00894164,0.14732339,0.13996262,0.21871956,0.12111659,0.00000000
-1.93596798,0.55288105,0.00892431,0.00888813,0.15115923,0.14113404,0.21986651,0.12326392,0.00000000
-1.92996498,0.56169790,0.00850671,0.00918043,0.15426059,0.14389055,0.22147910,0.12554023,0.00000000
-1.92396198,0.57100357,0.00816076,0.00984790,0.15658500,0.14835647,0.22357351,0.12796387,0.00000000
-1.91795898,0.58097283,0.00788847,0.01092699,0.15811540,0.15470983,0.22620572,0.13058000,0.00000000
-1.91195598,0.59189407,0.00769200,0.01246176,0.15886177,0.16318627,0.22947494,0.13346250,0.00000000
-1.90595298,0.60417160,0.00757385,0.01450419,0.15886178,0.17408063,0.23352498,0.13671453,0.00000000
-1.89994997,0.61832234,0.00753697,0.01711411,0.15818029,0.18774616,0.23854351,0.14046796,0.00000000
-1.89394697,0.63496682,0.00758479,0.02035880,0.15690785,0.20459090,0.24475887,0.14488142,0.00000000
-1.88794397,0.65481459,0.00772119,0.02431226,0.15515820,0.22507123,0.25243462,0.15013699,0.00000000
-1.88194097,0.67864395,0.00795035,0.02905398,0.15306474,0.24968239,0.26186186,0.15643564,0.00000000
-1.87593797,0.70727678,0.00827657,0.03466742,0.15077625,0.27894614,0.27334938,0.16399145,0.00000000
-1.86993497,0.74154902,0.00870397,0.04123802,0.14845189,0.31339550,0.28721213,0.17302474,0.00000000
-1.86393197,0.78227775,0.00923619,0.04885079,0.14625582,0.35355702,0.30375818,0.18375439,0.00000000
-1.85792896,0.83022597,0.00987602,0.05758768,0.14435145,0.39993077,0.32327471,0.19638953,0.00000000
-1.85192596,0.88606650,0.01062502,0.06752456,0.14289568,0.45296878,0.34601357,0.21112086,0.00000000
-1.84592296,0.95034625,0.01148309,0.07872805,0.14203339,0.51305242,0.37217684,0.22811197,0.00000000
-1.83991996,1.02345256,0.01244820,0.09125232,0.14189215,0.58046969,0.40190329,0.24749103,0.00000000
-1.83391696,1.10558304,0.01351600,0.10513585,0.14257772,0.65539319,0.43525597,0.26934308,0.00000000
-1.82791396,1.19672035,0.01467958,0.12039844,0.14417012,0.73785993,0.47221192,0.29370335,0.00000000
-1.82191096,1.29661334,0.01592937,0.13703848,0.14672072,0.82775376,0.51265432,0.32055199,0.00000000
-1.81590795,1.40476578,0.01725301,0.15503073,0.15025028,0.92479168,0.55636760,0.34981028,0.00000000
-1.80990495,1.52043334,0.01863546,0.17432470,0.15474809,1.02851474,0.60303605,0.38133885,0.00000000
-1.80390195,1.64262964,0.02005910,0.19484366,0.16017214,1.13828451,0.65224601,0.41493775,0.00000000
-1.79789895,1.77014136,0.02150412,0.21648450,0.16645048,1.25328549,0.70349176,0.45034877,0.00000000
-1.79189595,1.90155231,0.02294883,0.23911842,0.17348346,1.37253398,0.75618522,0.48725969,0.00000000
-1.78589295,2.03527562,0.02437023,0.26259244,0.18114702,1.49489335,0.80966893,0.52531056,0.00000000
-1.77988994,2.16959316,0.02574456,0.28673169,0.18929664,1.61909542,0.86323218,0.56410176,0.00000000
-1.77388694,2.30270054,0.02704797,0.31134250,0.19777196,1.74376744,0.91612945,0.60320346,0.00000000
-1.76788394,2.43275608,0.02825720,0.33621598,0.20640186,1.86746363,0.96760064,0.64216621,0.00000000
-1.76188094,2.55793153,0.02935026,0.36113222,0.21500968,1.98870016,1.01689211,0.68053222,0.00000000
-1.75587794,2.67646258,0.03030709,0.38586462,0.22341854,2.10599216,1.06327775,0.71784677,0.00000000
-1.74987494,2.78669694,0.03111018,0.41018440,0.23145645,2.21789120,1.10607907,0.75366949,0.00000000
-1.74387194,2.88713794,0.03174509,0.43386506,0.23896099,2.32302166,1.14468361,0.78758479,0.00000000
-1.73786893,2.97648187,0.03220085,0.45668653,0.24578361,2.42011446,1.17856066,0.81921131,0.00000000
-1.73186593,3.05364764,0.03247026,0.47843896,0.25179308,2.50803677,1.20727389,0.84820984,0.00000000
-1.72586293,3.11779773,0.03255003,0.49892606,0.25687832,2.58581651,1.23049022,0.87428957,0.00000000
-1.71985993,3.16834977,0.03244081,0.51796774,0.26095031,2.65266076,1.24798485,0.89721255,0.00000000
-1.71385693,3.20497894,0.03214705,0.53540235,0.26394325,2.70796765,1.25964225,0.91679619,0.00000000
-1.70785393,3.22761140,0.03167674,0.55108815,0.26581482,2.75133150,1.26545329,0.93291396,0.00000000
-1.70185093,3.23640970,0.03104106,0.56490441,0.26654574,2.78254150,1.26550899,0.94549442,0.00000000
-1.69584792,3.23175160,0.03025387,0.57675190,0.26613865,2.80157445,1.25999127,0.95451876,0.00000000
-1.68984492,3.21420353,0.02933123,0.58655318,0.26461640,2.80858234,1.24916137,0.96001708,0.00000000
-1.68384192,3.18449060,0.02829080,0.59425249,0.26201994,2.80387602,1.23334673,0.96206388,0.00000000
-1.67783892,3.14346471,0.02715126,0.59981551,0.25840590,2.78790578,1.21292704,0.96077278,0.00000000
-1.67183592,3.09207251,0.02593175,0.60322897,0.25384402,2.76124030,1.18832018,0.95629106,0.00000000
-1.66583292,3.03132452,0.02465130,0.60450028,0.24841442,2.72454502,1.15996867,0.94879396,0.00000000
