energy_ev,total_up,P_s_up,P_p_up,Se_s_up,Se_p_up,Ta_p_up,Ta_d_up
-5.82591296,4.52963237,0.01132187,1.83859635,0.02345424,1.06672332,4.37748149,1.92866747
-5.81990995,4.61565000,0.01240589,1.85014450,0.02452338,1.09970460,4.48098814,1.94195615
-5.81390695,4.69373115,0.01352786,1.85789102,0.02556533,1.13094680,4.57928547,1.95124504
-5.80790395,4.76278823,0.01467799,1.86170740,0.02656222,1.16001985,4.67130542,1.95632839
-5.80190095,4.82177830,0.01584521,1.86148721,0.02749742,1.18651001,4.75593968,1.95702635
-5.79589795,4.86972044,0.01701730,1.85714489,0.02835578,1.21002812,4.83205826,1.95318724
-5.78989495,4.90571479,0.01818119,1.84861526,0.02912378,1.23021781,4.89853221,1.94469068
-5.78389195,4.92896281,0.01932324,1.83585384,0.02978972,1.24676352,4.95425969,1.93145136
-5.77788894,4.93878809,0.02042961,1.81883791,0.03034380,1.25939803,4.99819470,1.91342339
-5.77188594,4.93465707,0.02148664,1.79756844,0.03077824,1.26790929,5.02937762,1.89060497
-5.76588294,4.91619886,0.02248121,1.77207259,0.03108729,1.27214639,5.04696628,1.86304316
-5.75987994,4.88322320,0.02340113,1.74240679,0.03126728,1.27202421,5.05026652,1.83083831
-5.75387694,4.83573583,0.02423548,1.70866002,0.03131661,1.26752691,5.03876096,1.79414806
-5.74787394,4.77395047,0.02497495,1.67095728,0.03123571,1.25870977,5.01213473,1.75319028
-5.74187094,4.69829654,0.02561206,1.62946285,0.03102702,1.24569947,4.97029706,1.70824500
-5.73586793,4.60942222,0.02614139,1.58438309,0.03069489,1.22869268,4.91339767,1.65965480
-5.72986493,4.50819234,0.02655965,1.53596862,0.03024558,1.20795309,4.84183711,1.60782366
-5.72386193,4.39568087,0.02686576,1.48451560,0.02968708,1.18380669,4.75627045,1.55321401
-5.71785893,4.27315799,0.02706077,1.43036587,0.02902906,1.15663577,4.65760381,1.49634210
-5.71185593,4.14207192,0.02714779,1.37390576,0.02828275,1.12687146,4.54698380,1.43777156
-5.70585293,4.00402583,0.02713178,1.31556365,0.02746074,1.09498537,4.42577973,1.37810535
-5.69984992,3.86075040,0.02701935,1.25580586,0.02657687,1.06148028,4.29555929,1.31797629
-5.69384692,3.71407274,0.02681849,1.19513124,0.02564601,1.02688038,4.15805819,1.25803637
-5.68784392,3.56588240,0.02653832,1.13406421,0.02468384,0.99172116,4.01514464,1.19894508
-5.68184092,3.41809549,0.02618877,1.07314659,0.02370662,0.95653930,3.86877982,1.14135720
-5.67583792,3.27261774,0.02578035,1.01292828,0.02273093,0.92186284,3.72097547,1.08591033
-5.66983492,3.13130756,0.02532390,0.95395712,0.02177339,0.88820172,3.57374994,1.03321247
-5.66383192,2.99593991,0.02483037,0.89676810,0.02085036,0.85603894,3.42908384,0.98383006
-5.65782891,2.86817202,0.02431062,0.84187236,0.01997765,0.82582253,3.28887687,0.93827678
-5.65182591,2.74951158,0.02377533,0.78974634,0.01917026,0.79795825,3.15490670,0.89700346
-5.64582291,2.64128830,0.02323487,0.74082130,0.01844206,0.77280331,3.02879134,0.86038933
-5.63981991,2.54462930,0.02269920,0.69547370,0.01780559,0.75066094,2.91195575,0.82873481
-5.63381691,2.46043890,0.02217784,0.65401671,0.01727182,0.73177593,2.80560368,0.80225616
-5.62781391,2.38938329,0.02167979,0.61669321,0.01684996,0.71633119,2.71069528,0.78108194
-5.62181091,2.33188014,0.02121351,0.58367040,0.01654736,0.70444516,2.62793112,0.76525164
-5.61580790,2.28809371,0.02078683,0.55503643,0.01636937,0.69617027,2.55774290,0.75471616
-5.60980490,2.25793520,0.02040687,0.53079902,0.01631940,0.69149246,2.50029098,0.74934048
-5.60380190,2.24106868,0.02007998,0.51088622,0.01639880,0.69033161,2.45546887,0.74890827
-5.59779890,2.23692234,0.01981155,0.49514936,0.01660702,0.69254321,2.42291443,0.75312829
-5.59179590,2.24470491,0.01960593,0.48336807,0.01694163,0.69792112,2.40202761,0.76164256
-5.58579290,2.26342715,0.01946625,0.47525726,0.01739847,0.70620157,2.39199423,0.77403595
-5.57978989,2.29192773,0.01939426,0.47047597,0.01797174,0.71706847,2.39181525,0.78984703
-5.57378689,2.32890328,0.01939021,0.46863772,0.01865418,0.73015987,2.40034087,0.80857979
-5.56778389,2.37294176,0.01945269,0.46932213,0.01943717,0.74507582,2.41630843,0.82971601
-5.56178089,2.42255851,0.01957857,0.47208753,0.02031092,0.76138719,2.43838329,0.85272775
-5.55577789,2.47623394,0.01976295,0.47648406,0.02126453,0.77864562,2.46520137,0.87708987
-5.54977489,2.53245199,0.01999915,0.48206697,0.02228615,0.79639422,2.49541224,0.90229190
-5.54377189,2.58973811,0.02027885,0.48840960,0.02336305,0.81417869,2.52772133,0.92784916
-5.53776888,2.64669580,0.02059218,0.49511578,0.02448174,0.83155864,2.56092982,0.95331261
-5.53176588,2.70204023,0.02092798,0.50183097,0.02562799,0.84811876,2.59397101,0.97827733
-5.52576288,2.75462821,0.02127406,0.50825206,0.02678699,0.86347923,2.62594164,1.00238922
-5.51975988,2.80348304,0.02161756,0.51413518,0.02794335,0.87730520,2.65612701,1.02534983
-5.51375688,2.84781373,0.02194529,0.51930148,0.02908129,0.88931480,2.68401894,1.04691918
-5.50775388,2.88702752,0.02224418,0.52364043,0.03018469,0.89928545,2.70932554,1.06691662
-5.50175088,2.92073554,0.02250167,0.52711062,0.03123727,0.90705800,2.73197245,1.08521961
-5.49574787,2.94875108,0.02270610,0.52973791,0.03222280,0.91253881,2.75209514,1.10176068
-5.48974487,2.97108071,0.02284711,0.53161104,0.03312529,0.91569928,2.77002248,1.11652261
-5.48374187,2.98790862,0.02291596,0.53287473,0.03392925,0.91657322,2.78625199,1.12953220
-5.47773887,2.99957460,0.02290578,0.53372059,0.03461998,0.91525188,2.80141767,1.14085279
-5.47173587,3.00654672,0.02281176,0.53437611,0.03518391,0.91187695,2.81625147,1.15057587
-5.46573287,3.00938979,0.02263130,0.53509215,0.03560887,0.90663191,2.83153992,1.15881213
-5.45972986,3.00873086,0.02236398,0.53612950,0.03588441,0.89973201,2.84807768,1.16568235
-5.45372686,3.00522319,0.02201155,0.53774491,0.03600217,0.89141333,2.86662001,1.17130831
-5.44772386,2.99951027,0.02157777,0.54017729,0.03595606,0.88192150,2.88783604,1.17580426
-5.44172086,2.99219138,0.02106819,0.54363472,0.03574256,0.87150050,2.91226516,1.17926918
-5.43571786,2.98379028,0.02048992,0.54828270,0.03536083,0.86038202,2.94027859,1.18178008
-5.42971486,2.97472821,0.01985129,0.55423433,0.03481287,0.84877594,2.97204789,1.18338675
-5.42371186,2.96530274,0.01916153,0.56154288,0.03410347,0.83686231,3.00752241,1.18410805
-5.41770885,2.95567321,0.01843041,0.57019710,0.03324019,0.82478504,3.04641684,1.18393001
-5.41170585,2.94585365,0.01766791,0.58011956,0.03223318,0.81264784,3.08820993,1.18280580
-5.40570285,2.93571347,0.01688390,0.59116817,0.03109496,0.80051228,3.13215498,1.18065772
-5.39969985,2.92498614,0.01608785,0.60314090,0.02984012,0.78839823,3.17730186,1.17738101
-5.39369685,2.91328538,0.01528857,0.61578346,0.02848494,0.77628647,3.22253013,1.17284966
-5.38769385,2.90012826,0.01449405,0.62879965,0.02704697,0.76412350,3.26659202,1.16692367
-5.38169085,2.88496418,0.01371129,0.64186403,0.02554459,0.75182798,3.30816347,1.15945784
-5.37568784,2.86720831,0.01294624,0.65463604,0.02399655,0.73929883,3.34590116,1.15031142
-5.36968484,2.84627783,0.01220379,0.66677522,0.02242154,0.72642417,3.37850266,1.13935840
-5.36368184,2.82162922,0.01148774,0.67795650,0.02083771,0.71309090,3.40476693,1.12649781
-5.35767884,2.79279456,0.01080095,0.68788493,0.01926229,0.69919422,3.42365211,1.11166351
-5.35167584,2.75941487,0.01014536,0.69630900,0.01771130,0.68464672,3.43432744,1.09483300
-5.34567284,2.72126880,0.00952216,0.70303187,0.01619918,0.66938642,3.43621659,1.07603457
-5.33966983,2.67829485,0.00893193,0.70791999,0.01473867,0.65338337,3.42902983,1.05535250
-5.33366683,2.63060590,0.00837475,0.71090843,0.01334058,0.63664445,3.41278321,1.03292979
-5.32766383,2.57849517,0.00785039,0.71200296,0.01201379,0.61921617,3.38780346,1.00896817
-5.32166083,2.52243315,0.00735841,0.71127843,0.01076523,0.60118523,3.35471811,0.98372541
-5.31565783,2.46305562,0.00689826,0.70887385,0.00959991,0.58267679,3.31443118,0.95750972
-5.30965483,2.40114327,0.00646943,0.70498427,0.00852107,0.56385083,3.26808558,0.93067174
-5.30365183,2.33759419,0.00607144,0.69985006,0.00753034,0.54489644,3.21701423,0.90359418
-5.29764882,2.27339057,0.00570397,0.69374416,0.00662790,0.52602468,3.16268233,0.87667992
-5.29164582,2.20956159,0.00536683,0.68695809,0.00581274,0.50746039,3.10662402,0.85033887
-5.28564282,2.14714444,0.00506002,0.67978743,0.00508283,0.48943330,3.05037681,0.82497453
-5.27963982,2.08714574,0.00478368,0.67251772,0.00443541,0.47216907,2.99541715,0.80097083
-5.27363682,2.03050531,0.00453813,0.66541142,0.00386721,0.45588080,2.94310082,0.77867993
-5.26763382,1.97806431,0.00432384,0.65869667,0.00337459,0.44076137,2.89461085,0.75841169
-5.26163082,1.93053915,0.00414141,0.65255849,0.00295384,0.42697704,2.85091582,0.74042519
-5.25562781,1.88850239,0.00399159,0.64713257,0.00260128,0.41466274,2.81274022,0.72492279
-5.24962481,1.85237134,0.00387524,0.64250212,0.00231343,0.40391906,2.78054791,0.71204682
-5.24362181,1.82240434,0.00379341,0.63869764,0.00208713,0.39481111,2.75453908,0.70187899
-5.23761881,1.79870450,0.00374726,0.63569936,0.00191961,0.38736926,2.73465986,0.69444226
-5.23161581,1.78122998,0.00373816,0.63344222,0.00180861,0.38159144,2.72062348,0.68970497
-5.22561281,1.76980955,0.00376770,0.63182271,0.00175236,0.37744688,2.71194073,0.68758663
-5.21960980,1.76416208,0.00383769,0.63070709,0.00174962,0.37488085,2.70795742,0.68796493
-5.21360680,1.76391806,0.00395019,0.62994030,0.00179966,0.37382003,2.70789599,0.69068335
-5.20760380,1.76864170,0.00410756,0.62935504,0.00190223,0.37417813,2.71089839,0.69555867
-5.20160080,1.77785187,0.00431239,0.62878032,0.00205752,0.37586125,2.71606758,0.70238805
-5.19559780,1.79104059,0.00456753,0.62804902,0.00226604,0.37877269,2.72250526,0.71095502
-5.18959480,1.80768800,0.00487600,0.62700415,0.00252860,0.38281690,2.72934382,0.72103416
-5.18359180,1.82727319,0.00524095,0.62550341,0.00284610,0.38790226,2.73577118,0.73239433
-5.17758879,1.84928065,0.00566552,0.62342210,0.00321951,0.39394263,2.74104798,0.74480028
-5.17158579,1.87320243,0.00615274,0.62065442,0.00364964,0.40085761,2.74451683,0.75801305
-5.16558279,1.89853678,0.00670534,0.61711320,0.00413706,0.40857163,2.74560448,0.77178915
-5.15957979,1.92478392,0.00732556,0.61272850,0.00468189,0.41701196,2.74381781,0.78587912
-5.15357679,1.95144032,0.00801498,0.60744546,0.00528368,0.42610594,2.73873533,0.80002589
-5.14757379,1.97799245,0.00877426,0.60122161,0.00594122,0.43577775,2.72999586,0.81396335
-5.14157079,2.00391160,0.00960297,0.59402428,0.00665242,0.44594502,2.71728631,0.82741576
-5.13556778,2.02865065,0.01049935,0.58582839,0.00741416,0.45651568,2.70033028,0.84009826
-5.12956478,2.05164396,0.01146013,0.57661485,0.00822214,0.46738536,2.67887918,0.85171901
-5.12356178,2.07231113,0.01248041,0.56637000,0.00907087,0.47843572,2.65270685,0.86198292
-5.11755878,2.09006491,0.01355348,0.55508594,0.00995351,0.48953391,2.62160873,0.87059724
-5.11155578,2.10432342,0.01467085,0.54276205,0.01086196,0.50053334,2.58540561,0.87727884
-5.10555278,2.11452642,0.01582217,0.52940742,0.01178682,0.51127597,2.54395208,0.88176286
-5.09954977,2.12015494,0.01699541,0.51504400,0.01271751,0.52159602,2.49714876,0.88381259
-5.09354677,2.12075346,0.01817693,0.49971036,0.01364243,0.53132515,2.44495759,0.88322980
-5.08754377,2.11595360,0.01935177,0.48346566,0.01454909,0.54029887,2.38741879,0.87986536
-5.08154077,2.10549792,0.02050395,0.46639346,0.01542442,0.54836402,2.32466804,0.87362920
-5.07553777,2.08926284,0.02161684,0.44860513,0.01625506,0.55538699,2.25695259,0.86449940
-5.06953477,2.06727919,0.02267362,0.43024262,0.01702766,0.56126229,2.18464481,0.85252965
-5.06353177,2.03974935,0.02365773,0.41148013,0.01772928,0.56592119,2.10825193,0.83785473
-5.05752876,2.00705994,0.02455345,0.39252477,0.01834778,0.56933992,2.02842122,0.82069368
-5.05152576,1.96978931,0.02534636,0.37361592,0.01887214,0.57154692,1.94593975,0.80135036
-5.04552276,1.92870906,0.02602387,0.35502323,0.01929291,0.57262896,1.86172852,0.78021128
-5.03951976,1.88477945,0.02657569,0.33704351,0.01960250,0.57273549,1.77683098,0.75774078
-5.03351676,1.83913831,0.02699425,0.31999627,0.01979546,0.57208091,1.69239611,0.73447347
-5.02751376,1.79308361,0.02727500,0.30421829,0.01986872,0.57094459,1.60965680,0.71100434
-5.02151076,1.74805001,0.02741667,0.29005728,0.01982174,0.56966823,1.52990409,0.68797658
-5.01550775,1.70557961,0.02742136,0.27786478,0.01965657,0.56865049,1.45445822,0.66606766
-5.00950475,1.66728775,0.02729449,0.26798857,0.01937781,0.56833887,1.38463752,0.64597374
-5.00350175,1.63482427,0.02704475,0.26076462,0.01899249,0.56921876,1.32172595,0.62839318
-4.99749875,1.60983133,0.02668371,0.25650890,0.01850990,0.57180004,1.26694035,0.61400913
-4.99149575,1.59389858,0.02622553,0.25550918,0.01794125,0.57660129,1.22139832,0.60347197
-4.98549275,1.58851685,0.02568639,0.25801687,0.01729935,0.58413222,1.18608754,0.59738175
-4.97948974,1.59503142,0.02508395,0.26423916,0.01659816,0.59487465,1.16183724,0.59627120
-4.97348674,1.61459625,0.02443669,0.27433158,0.01585240,0.60926287,1.14929263,0.60058962
-4.96748374,1.64813039,0.02376323,0.28839114,0.01507702,0.62766391,1.14889292,0.61068807
-4.96148074,1.69627817,0.02308166,0.30645023,0.01428678,0.65035860,1.16085342,0.62680633
-4.95547774,1.75937431,0.02240891,0.32847146,0.01349580,0.67752421,1.18515239,0.64906190
-4.94947474,1.83741566,0.02176010,0.35434363,0.01271714,0.70921946,1.22152307,0.67744146
-4.94347174,1.93004075,0.02114808,0.38387914,0.01196248,0.74537267,1.26945134,0.71179529
-4.93746873,2.03651840,0.02058298,0.41681286,0.01124184,0.78577383,1.32817931,0.75183463
-4.93146573,2.15574644,0.02007197,0.45280291,0.01056334,0.83007100,1.39671524,0.79713264
-4.92546273,2.28626118,0.01961907,0.49143329,0.00993313,0.87777168,1.47384968,0.84712885
-4.91945973,2.42625825,0.01922512,0.53221863,0.00935534,0.92824924,1.55817789,0.90113729
-4.91345673,2.57362454,0.01888795,0.57461101,0.00883210,0.98075448,1.64812832,0.95835836
-4.90745373,2.72598104,0.01860256,0.61800898,0.00836367,1.03443213,1.74199644,1.01789421
-4.90145073,2.88073560,0.01836154,0.66176846,0.00794865,1.08834197,1.83798341,1.07876740
-4.89544772,3.03514435,0.01815545,0.70521560,0.00758418,1.14148367,1.93423838,1.13994250
-4.88944472,3.18637991,0.01797340,0.74766100,0.00726622,1.19282477,2.02890343,1.20035003
-4.88344172,3.33160440,0.01780355,0.78841512,0.00698988,1.24133064,2.12015960,1.25891216
-4.87743872,3.46804484,0.01763374,0.82680436,0.00674973,1.28599521,2.20627251,1.31456952
-4.87143572,3.59306825,0.01745201,0.86218729,0.00654012,1.32587149,2.28563613,1.36630815
-4.86543272,3.70425395,0.01724716,0.89397044,0.00635546,1.36010037,2.35681302,1.41318600
-4.85942971,3.79946045,0.01700925,0.92162319,0.00619054,1.38793676,2.41856964,1.45435795
-4.85342671,3.87688444,0.01672993,0.94469119,0.00604075,1.40877190,2.46990549,1.48909880
-4.84742371,3.93511001,0.01640282,0.96280779,0.00590231,1.42215088,2.51007509,1.51682323
-4.84142071,3.97314617,0.01602371,0.97570313,0.00577243,1.42778493,2.53860214,1.53710238
-4.83541771,3.99045173,0.01559066,0.98321065,0.00564938,1.42555783,2.55528548,1.54967640
-4.82941471,3.98694672,0.01510404,0.98527069,0.00553260,1.41552635,2.56019702,1.55446262
-4.82341171,3.96301043,0.01456646,0.98193122,0.00542270,1.39791497,2.55367201,1.55155925
-4.81740870,3.91946629,0.01398256,0.97334584,0.00532139,1.37310508,2.53629251,1.54124435
-4.81140570,3.85755490,0.01335887,0.95976902,0.00523144,1.34161946,2.50886494,1.52397041
-4.80540270,3.77889634,0.01270348,0.94154905,0.00515651,1.30410278,2.47239333,1.50035460
-4.79939970,3.68544364,0.01202570,0.91911904,0.00510102,1.26129910,2.42804929,1.47116512
-4.79339670,3.57942948,0.01133577,0.89298632,0.00506994,1.21402748,2.37714050,1.43730412
-4.78739370,3.46330823,0.01064450,0.86372082,0.00506860,1.16315678,2.32107892,1.39978773
-4.78139070,3.33969543,0.00996292,0.83194281,0.00510246,1.10958067,2.26135003,1.35972384
-4.77538769,3.21130695,0.00930200,0.79831047,0.00517686,1.05419392,2.19948414,1.31828825
-4.76938469,3.08089963,0.00867233,0.76350778,0.00529679,0.99787072,2.13703060,1.27669978
-4.76338169,2.95121511,0.00808393,0.72823287,0.00546672,0.94144582,2.07553524,1.23619516
-4.75737869,2.82492811,0.00754604,0.69318722,0.00569031,0.88569883,2.01652133,1.19800409
-4.75137569,2.70460026,0.00706696,0.65906587,0.00597029,0.83134208,1.96147375,1.16332524
-4.74537269,2.59264001,0.00665399,0.62654855,0.00630830,0.77901209,1.91182601,1.13330348
-4.73936968,2.49126889,0.00631334,0.59629178,0.00670475,0.72926450,1.86894934,1.10900897
-4.73336668,2.40249408,0.00605014,0.56892183,0.00715878,0.68257217,1.83414314,1.09141827
-4.72736368,2.32808696,0.00586845,0.54502827,0.00766821,0.63932610,1.80862568,1.08139782
-4.72136068,2.26956702,0.00577130,0.52515791,0.00822960,0.59983863,1.79352432,1.07968994
-4.71535768,2.22819050,0.00576074,0.50980890,0.00883829,0.56434829,1.78986431,1.08690141
-4.70935468,2.20494285,0.00583793,0.49942474,0.00948853,0.53302582,1.79855545,1.10349461
-4.70335168,2.20053430,0.00600318,0.49438792,0.01017368,0.50598066,1.82037644,1.12978123
-4.69734867,2.21539767,0.00625604,0.49501325,0.01088639,0.48326754,1.85595644,1.16591834
-4.69134567,2.24968791,0.00659531,0.50154059,0.01161885,0.46489258,1.90575435,1.21190670
-4.68534267,2.30328280,0.00701914,0.51412727,0.01236305,0.45081868,1.97003615,1.26759112
-4.67933967,2.37578448,0.00752497,0.53284027,0.01311106,0.44096984,2.04885125,1.33266274
-4.67333667,2.46652194,0.00810959,0.55764844,0.01385529,0.43523447,2.14200904,1.40666288
-4.66733367,2.57455448,0.00876911,0.58841526,0.01458874,0.43346750,2.24905694,1.48898861
-4.66133067,2.69867645,0.00949889,0.62489253,0.01530522,0.43549147,2.36926169,1.57889957
-4.65532766,2.83742413,0.01029356,0.66671566,0.01599951,0.44109688,2.50159537,1.67552637
-4.64932466,2.98908507,0.01114689,0.71340108,0.01666749,0.45004187,2.64472789,1.77788019
-4.64332166,3.15171093,0.01205185,0.76434630,0.01730620,0.46205178,2.79702745,1.88486393
-4.63731866,3.32313445,0.01300047,0.81883333,0.01791382,0.47681871,2.95657015,1.99528476
-4.63131566,3.50099134,0.01398392,0.87603567,0.01848959,0.49400157,3.12115979,2.10786822
-4.62531266,3.68274758,0.01499243,0.93502923,0.01903366,0.51322694,3.28835819,2.22127406
-4.61930965,3.86573254,0.01601544,0.99480735,0.01954691,0.53409087,3.45552616,2.33411365
-4.61330665,4.04717788,0.01704158,1.05429969,0.02003068,0.55616209,3.61987452,2.44496913
-4.60730365,4.22426212,0.01805887,1.11239480,0.02048651,0.57898648,3.77852399,2.55241416
-4.60130065,4.39416009,0.01905488,1.16796564,0.02091584,0.60209299,3.92857243,2.65503603
-4.59529765,4.55409635,0.02001689,1.21989747,0.02131971,0.62500104,4.06716712,2.75145894
-4.58929465,4.70140124,0.02093219,1.26711711,0.02169855,0.64722898,4.19157981,2.84036791
-4.58329165,4.83356790,0.02178832,1.30862244,0.02205190,0.66830361,4.29928146,2.92053290
-4.57728864,4.94830846,0.02257338,1.34351098,0.02237827,0.68777032,4.38801388,2.99083245
-4.57128564,5.04360728,0.02327630,1.37100655,0.02267506,0.70520348,4.45585533,3.05027614
-4.56528264,5.11776935,0.02388716,1.39048253,0.02293856,0.72021672,4.50127725,3.09802518
-4.55927964,5.16946182,0.02439740,1.40148103,0.02316397,0.73247246,4.52318969,3.13341035
-4.55327664,5.19774689,0.02480012,1.40372685,0.02334561,0.74169066,4.52097347,3.15594660
-4.54727364,5.20210472,0.02509017,1.39713582,0.02347711,0.74765591,4.49449769,3.16534371
-4.54127064,5.18244527,0.02526437,1.38181688,0.02355173,0.75022300,4.44412178,3.16151256
-4.53526763,5.13910838,0.02532147,1.35806808,0.02356268,0.74932042,4.37068215,3.14456658
-4.52926463,5.07285232,0.02526222,1.32636648,0.02350351,0.74495182,4.27546397,3.11481848
-4.52326163,4.98483088,0.02508925,1.28735261,0.02336848,0.73719527,4.16015959,3.07277200
-4.51725863,4.87656031,0.02480696,1.24181004,0.02315296,0.72620054,4.02681528,3.01910929
-4.51125563,4.74987718,0.02442131,1.19064113,0.02285375,0.71218437,3.87776896,2.95467411
-4.50525263,4.60688916,0.02393957,1.13483990,0.02246937,0.69542415,3.71558137,2.88045163
-4.49924962,4.44992045,0.02337013,1.07546336,0.02200028,0.67625018,3.54296363,2.79754547
-4.49324662,4.28145418,0.02272213,1.01360216,0.02144905,0.65503701,3.36270423,2.70715296
-4.48724362,4.10407380,0.02200524,0.95035203,0.02082040,0.63219401,3.17759793,2.61053926
-4.48124062,3.92040541,0.02122938,0.88678675,0.02012114,0.60815579,2.99037924,2.50901142
-4.47523762,3.73306306,0.02040445,0.82393360,0.01936010,0.58337256,2.80366245,2.40389303
-4.46923462,3.54459825,0.01954018,0.76275194,0.01854785,0.55830088,2.61988983,2.29650018
-4.46323162,3.35745495,0.01864588,0.70411540,0.01769647,0.53339491,2.44128901,2.18811939
-4.45722861,3.17393089,0.01773037,0.64879787,0.01681917,0.50909840,2.26984016,2.07998778
-4.45122561,2.99614549,0.01680189,0.59746342,0.01592991,0.48583742,2.10725304,1.97327582
-4.44522261,2.82601439,0.01586806,0.55065983,0.01504298,0.46401389,1.95495333,1.86907284
-4.43921961,2.66523041,0.01493585,0.50881570,0.01417256,0.44399994,1.81407780,1.76837510
-4.43321661,2.51525040,0.01401167,0.47224056,0.01333233,0.42613287,1.68547696,1.67207644
-4.42721361,2.37728722,0.01310136,0.44112757,0.01253502,0.41071082,1.56972426,1.58096119
-4.42121061,2.25230628,0.01221033,0.41555848,0.01179210,0.39798899,1.46713047,1.49569915
-4.41520760,2.14102581,0.01134362,0.39551010,0.01111346,0.38817633,1.37776209,1.41684232
-4.40920460,2.04392028,0.01050598,0.38086228,0.01050717,0.38143271,1.30146258,1.34482319
-4.40320160,1.96122647,0.00970199,0.37140664,0.00997928,0.37786669,1.23787570,1.27995434
-4.39719860,1.89295195,0.00893616,0.36685611,0.00953378,0.37753380,1.18646989,1.22242929
-4.39119560,1.83888574,0.00821297,0.36685500,0.00917248,0.38043561,1.14656345,1.17232453
-4.38519260,1.79861131,0.00753701,0.37098941,0.00889515,0.38651971,1.11735002,1.12960280
-4.37918959,1.77152198,0.00691304,0.37879807,0.00869955,0.39568077,1.09792419,1.09411771
-4.37318659,1.75683903,0.00634603,0.38978356,0.00858163,0.40776287,1.08730713,1.06561977
-4.36718359,1.75363279,0.00584127,0.40342388,0.00853573,0.42256336,1.08447235,1.04376418
-4.36118059,1.76084684,0.00540440,0.41918439,0.00855488,0.43983813,1.08837133,1.02812024
-4.35517759,1.77732533,0.00504146,0.43653007,0.00863106,0.45930867,1.09795909,1.01818271
-4.34917459,1.80184337,0.00475896,0.45493799,0.00875550,0.48067055,1.11221956,1.01338493
-4.34317159,1.83313990,0.00456390,0.47390984,0.00891904,0.50360336,1.13019021,1.01311363
-4.33716858,1.86995251,0.00446376,0.49298417,0.00911245,0.52778168,1.15098565,1.01672519
-4.33116558,1.91105312,0.00446651,0.51174819,0.00932671,0.55288684,1.17381959,1.02356296
-4.32516258,1.95528337,0.00458056,0.52984857,0.00955333,0.57861885,1.19802426,1.03297506
-4.31915958,2.00158826,0.00481468,0.54700090,0.00978458,0.60470799,1.22306669,1.04433208
-4.31315658,2.04904660,0.00517788,0.56299736,0.01001373,0.63092536,1.24856095,1.05704409
-4.30715358,2.09689659,0.00567923,0.57771217,0.01023520,0.65709190,1.27427538,1.07057595
