energy_ev,total_up,As_p_up,As_d_up,S_s_up,S_p_up,Ti_p_up,Ti_d_up
-5.41170585,0.38988483,0.24673846,0.00000000,0.00480152,0.02460824,0.14632317,0.11631564
-5.40570285,0.35500384,0.22459638,0.00000000,0.00417606,0.02258220,0.13491558,0.10554328
-5.39969985,0.32370773,0.20466425,0.00000000,0.00363373,0.02079837,0.12488384,0.09606292
-5.39369685,0.29608455,0.18699471,0.00000000,0.00317077,0.01926817,0.11630760,0.08789527
-5.38769385,0.27222353,0.17164024,0.00000000,0.00278331,0.01800363,0.10926992,0.08106284
-5.38169085,0.25221930,0.15865575,0.00000000,0.00246759,0.01701767,0.10385820,0.07559177
-5.37568784,0.23617458,0.14810029,0.00000000,0.00222004,0.01632426,0.10016435,0.07151300
-5.36968484,0.22420131,0.14003778,0.00000000,0.00203749,0.01593835,0.09828421,0.06886284
-5.36368184,0.21642012,0.13453683,0.00000000,0.00191715,0.01587579,0.09831634,0.06768299
-5.35767884,0.21295822,0.13166955,0.00000000,0.00185674,0.01615303,0.10036003,0.06801986
-5.35167584,0.21394579,0.13150955,0.00000000,0.00185444,0.01678670,0.10451256,0.06992333
-5.34567284,0.21951089,0.13412901,0.00000000,0.00190890,0.01779308,0.11086597,0.07344492
-5.33966983,0.22977313,0.13959506,0.00000000,0.00201915,0.01918745,0.11950311,0.07863538
-5.33366683,0.24483614,0.14796551,0.00000000,0.00218456,0.02098328,0.13049337,0.08554189
-5.32766383,0.26477928,0.15928409,0.00000000,0.00240472,0.02319144,0.14388809,0.09420484
-5.32166083,0.28964867,0.17357530,0.00000000,0.00267932,0.02581923,0.15971577,0.10465433
-5.31565783,0.31944799,0.19083924,0.00000000,0.00300802,0.02886946,0.17797750,0.11690657
-5.30965483,0.35412948,0.21104642,0.00000000,0.00339031,0.03233955,0.19864256,0.13096029
-5.30365183,0.39358542,0.23413297,0.00000000,0.00382541,0.03622061,0.22164469,0.14679326
-5.29764882,0.43764078,0.25999654,0.00000000,0.00431212,0.04049672,0.24687908,0.16435927
-5.29164582,0.48604731,0.28849296,0.00000000,0.00484870,0.04514427,0.27420054,0.18358559
-5.28564282,0.53847979,0.31943429,0.00000000,0.00543280,0.05013154,0.30342283,0.20437121
-5.27963982,0.59453466,0.35258813,0.00000000,0.00606143,0.05541853,0.33431969,0.22658593
-5.27363682,0.65373164,0.38767878,0.00000000,0.00673088,0.06095705,0.36662734,0.25007061
-5.26763382,0.71551852,0.42439017,0.00000000,0.00743677,0.06669116,0.40004895,0.27463854
-5.26163082,0.77927940,0.46237086,0.00000000,0.00817411,0.07255786,0.43426073,0.30007808
-5.25562781,0.84434632,0.50124095,0.00000000,0.00893738,0.07848824,0.46891991,0.32615667
-5.24962481,0.91001437,0.54060101,0.00000000,0.00972069,0.08440884,0.50367422,0.35262602
-5.24362181,0.97555976,0.58004276,0.00000000,0.01051795,0.09024342,0.53817274,0.37922855
-5.23761881,1.04026054,0.61916126,0.00000000,0.01132315,0.09591490,0.57207777,0.40570482
-5.23161581,1.10341935,0.65756818,0.00000000,0.01213052,0.10134756,0.60507733,0.43180167
-5.22561281,1.16438724,0.69490577,0.00000000,0.01293489,0.10646938,0.63689774,0.45728098
-5.21960980,1.22258789,0.73086092,0.00000000,0.01373195,0.11121434,0.66731580,0.48192847
-5.21360680,1.27754093,0.76517866,0.00000000,0.01451852,0.11552480,0.69617011,0.50556232
-5.20760380,1.32888354,0.79767459,0.00000000,0.01529283,0.11935362,0.72337070,0.52804116
-5.20160080,1.37638910,0.82824550,0.00000000,0.01605475,0.12266611,0.74890677,0.54927098
-5.19559780,1.41998191,0.85687760,0.00000000,0.01680599,0.12544162,0.77285178,0.56921067
-5.18959480,1.45974710,0.88365176,0.00000000,0.01755020,0.12767470,0.79536562,0.58787572
-5.18359180,1.49593493,0.90874546,0.00000000,0.01829305,0.12937585,0.81669354,0.60533985
-5.17758879,1.52895888,0.93243088,0.00000000,0.01904220,0.13057162,0.83716158,0.62173437
-5.17158579,1.55938728,0.95506916,0.00000000,0.01980713,0.13130422,0.85716848,0.63724503
-5.16558279,1.58792839,0.97710061,0.00000000,0.02059899,0.13163055,0.87717427,0.65210647
-5.15957979,1.61540910,0.99903121,0.00000000,0.02143022,0.13162066,0.89768553,0.66659423
-5.15357679,1.64274784,1.02141547,0.00000000,0.02231417,0.13135563,0.91923800,0.68101458
-5.14757379,1.67092238,1.04483638,0.00000000,0.02326463,0.13092513,0.94237685,0.69569249
-5.14157079,1.70093372,1.06988295,0.00000000,0.02429524,0.13042442,0.96763542,0.71095809
-5.13556778,1.73376710,1.09712616,0.00000000,0.02541892,0.12995121,0.99551305,0.72713213
-5.12956478,1.77035177,1.12709418,0.00000000,0.02664719,0.12960228,1.02645304,0.74451110
-5.12356178,1.81152086,1.16024789,0.00000000,0.02798959,0.12947005,1.06082127,0.76335242
-5.11755878,1.85797313,1.19695762,0.00000000,0.02945301,0.12963923,1.09888681,0.78386052
-5.11155578,1.91023792,1.23748203,0.00000000,0.03104115,0.13018373,1.14080486,0.80617434
-5.10555278,1.96864504,1.28195026,0.00000000,0.03275404,0.13116374,1.18660321,0.83035677
-5.09954977,2.03330066,1.33034787,0.00000000,0.03458762,0.13262342,1.23617258,0.85638666
-5.09354677,2.10407045,1.38250751,0.00000000,0.03653349,0.13458896,1.28926145,0.88415374
-5.08754377,2.18057077,1.43810462,0.00000000,0.03857876,0.13706730,1.34547571,0.91345666
-5.08154077,2.26216836,1.49665865,0.00000000,0.04070608,0.14004555,1.40428318,0.94400454
-5.07553777,2.34798877,1.55753967,0.00000000,0.04289382,0.14349094,1.46502301,0.97542182
-5.06953477,2.43693331,1.61998046,0.00000000,0.04511640,0.14735160,1.52691968,1.00725638
-5.06353177,2.52770403,1.68309355,0.00000000,0.04734478,0.15155790,1.58910098,1.03899078
-5.05752876,2.61883590,1.74589268,0.00000000,0.04954707,0.15602445,1.65061957,1.07005600
-5.05152576,2.70873498,1.80731807,0.00000000,0.05168929,0.16065257,1.71047712,1.09984734
-5.04552276,2.79572133,1.86626438,0.00000000,0.05373621,0.16533325,1.76765026,1.12774190
-5.03951976,2.87807507,1.92161054,0.00000000,0.05565226,0.16995043,1.82111737,1.15311682
-5.03351676,2.95408391,1.97225038,0.00000000,0.05740247,0.17438447,1.86988525,1.17536782
-5.02751376,3.02209056,2.01712283,0.00000000,0.05895346,0.17851574,1.91301475,1.19392714
-5.02151076,3.08053832,2.05524085,0.00000000,0.06027427,0.18222810,1.94964454,1.20828039
-5.01550775,3.12801335,2.08571799,0.00000000,0.06133733,0.18541227,1.97901216,1.21798165
-5.00950475,3.16328226,2.10779172,0.00000000,0.06211915,0.18796893,2.00047198,1.22266620
-5.00350175,3.18532388,2.12084296,0.00000000,0.06260098,0.18981139,2.01350939,1.22206073
-4.99749875,3.19335435,2.12441113,0.00000000,0.06276935,0.19086779,2.01775107,1.21599044
-4.99149575,3.18684486,2.11820438,0.00000000,0.06261635,0.19108290,2.01297122,1.20438314
-4.98549275,3.16553185,2.10210498,0.00000000,0.06213992,0.19041922,1.99909377,1.18727002
-4.97948974,3.12941953,2.07616967,0.00000000,0.06134374,0.18885756,1.97619074,1.16478351
-4.97348674,3.07877500,2.04062538,0.00000000,0.06023718,0.18639715,1.94447712,1.13715214
-4.96748374,3.01411655,1.99586049,0.00000000,0.05883495,0.18305503,1.90430250,1.10469286
-4.96148074,2.93619560,1.94241219,0.00000000,0.05715663,0.17886516,1.85614009,1.06780114
-4.95547774,2.84597339,1.88095054,0.00000000,0.05522614,0.17387691,1.80057342,1.02693931
-4.94947474,2.74459327,1.81225975,0.00000000,0.05307103,0.16815335,1.73828134,0.98262358
-4.94347174,2.63334951,1.73721749,0.00000000,0.05072175,0.16176916,1.67002169,0.93541027
-4.93746873,2.51365400,1.65677286,0.00000000,0.04821088,0.15480837,1.59661424,0.88588172
-4.93146573,2.38700160,1.57192377,0.00000000,0.04557224,0.14736203,1.51892316,0.83463230
-4.92546273,2.25493540,1.48369428,0.00000000,0.04284018,0.13952573,1.43783955,0.78225496
-4.91945973,2.11901271,1.39311264,0.00000000,0.04004873,0.13139732,1.35426430,0.72932881
-4.91345673,1.98077272,1.30119050,0.00000000,0.03723092,0.12307457,1.26909164,0.67640774
-4.90745373,1.84170658,1.20890379,0.00000000,0.03441814,0.11465313,1.18319372,0.62401067
-4.90145073,1.70323047,1.11717563,0.00000000,0.03163952,0.10622456,1.09740634,0.57261333
-4.89544772,1.56666231,1.02686167,0.00000000,0.02892156,0.09787474,1.01251618,0.52264182
-4.88944472,1.43320230,0.93873794,0.00000000,0.02628769,0.08968244,0.92924969,0.47446791
-4.88344172,1.30391773,0.85349149,0.00000000,0.02375809,0.08171825,0.84826383,0.42840613
-4.87743872,1.17973198,0.77171380,0.00000000,0.02134951,0.07404377,0.77013867,0.38471247
-4.87143572,1.06141784,0.69389693,0.00000000,0.01907523,0.06671108,0.69537215,0.34358470
-4.86543272,0.94959490,0.62043231,0.00000000,0.01694514,0.05976249,0.62437683,0.30516406
-4.85942971,0.84473086,0.55161206,0.00000000,0.01496585,0.05323062,0.55747873,0.26953815
-4.85342671,0.74714636,0.48763256,0.00000000,0.01314092,0.04713859,0.49491817,0.23674485
-4.84742371,0.65702292,0.42859991,0.00000000,0.01147108,0.04150052,0.43685255,0.20677711
-4.84142071,0.57441359,0.37453725,0.00000000,0.00995459,0.03632217,0.38336076,0.17958825
-4.83541771,0.49925566,0.32539324,0.00000000,0.00858755,0.03160170,0.33444917,0.15509772
-4.82941471,0.43138503,0.28105166,0.00000000,0.00736423,0.02733058,0.29005885,0.13319706
-4.82341171,0.37055160,0.24134159,0.00000000,0.00627744,0.02349452,0.25007383,0.11375590
-4.81740870,0.31643521,0.20604796,0.00000000,0.00531888,0.02007446,0.21432993,0.09662789
-4.81140570,0.26866170,0.17492213,0.00000000,0.00447945,0.01704758,0.18262412,0.08165631
-4.80540270,0.22681848,0.14769215,0.00000000,0.00374958,0.01438820,0.15472394,0.06867944
-4.79939970,0.19046947,0.12407262,0.00000000,0.00311944,0.01206875,0.13037673,0.05753546
-4.79339670,0.15916894,0.10377377,0.00000000,0.00257925,0.01006058,0.10931858,0.04806690
-4.78739370,0.13247404,0.08650988,0.00000000,0.00211942,0.00833468,0.09128261,0.04012464
-4.78139070,0.10995596,0.07200658,0.00000000,0.00173074,0.00686238,0.07600654,0.03357138
-4.77538769,0.09120954,0.06000736,0.00000000,0.00140450,0.00561587,0.06323946,0.02828459
-4.76938469,0.07586122,0.05027895,0.00000000,0.00113260,0.00456864,0.05274762,0.02415904
-4.76338169,0.06357561,0.04261579,0.00000000,0.00090756,0.00369581,0.04431931,0.02110882
-4.75737869,0.05406034,0.03684345,0.00000000,0.00072262,0.00297442,0.03776870,0.01906894
-4.75137569,0.04706967,0.03282116,0.00000000,0.00057169,0.00238351,0.03293882,0.01799646
-4.74537269,0.04240656,0.03044341,0.00000000,0.00044938,0.00190427,0.02970352,0.01787120
-4.73936968,0.03992362,0.02964066,0.00000000,0.00035097,0.00152000,0.02796856,0.01869606
-4.73336668,0.03952265,0.03037918,0.00000000,0.00027233,0.00121609,0.02767180,0.02049672
-4.72736368,0.04115320,0.03266004,0.00000000,0.00020993,0.00097991,0.02878256,0.02332101
-4.72136068,0.04480985,0.03651721,0.00000000,0.00016078,0.00080070,0.03130014,0.02723757
-4.71535768,0.05052843,0.04201474,0.00000000,0.00012232,0.00066938,0.03525144,0.03233396
-4.70935468,0.05838104,0.04924305,0.00000000,0.00009245,0.00057846,0.04068784,0.03871403
-4.70335168,0.06847005,0.05831419,0.00000000,0.00006941,0.00052179,0.04768115,0.04649464
-4.69734867,0.08092085,0.06935619,0.00000000,0.00005177,0.00049441,0.05631883,0.05580148
-4.69134567,0.09587357,0.08250638,0.00000000,0.00003835,0.00049238,0.06669828,0.06676415
-4.68534267,0.11347369,0.09790374,0.00000000,0.00002822,0.00051262,0.07892049,0.07951046
-4.67933967,0.13386180,0.11568052,0.00000000,0.00002063,0.00055270,0.09308292,0.09415999
-4.67333667,0.15716251,0.13595302,0.00000000,0.00001498,0.00061075,0.10927190,0.11081699
-4.66733367,0.18347290,0.15881192,0.00000000,0.00001080,0.00068526,0.12755463,0.12956293
-4.66133067,0.21285074,0.18431248,0.00000000,0.00000774,0.00077499,0.14797098,0.15044871
-4.65532766,0.24530295,0.21246468,0.00000000,0.00000550,0.00087886,0.17052550,0.17348701
-4.64932466,0.28077466,0.24322409,0.00000000,0.00000389,0.00099580,0.19517983,0.19864501
-4.64332166,0.31913953,0.27648359,0.00000000,0.00000273,0.00112471,0.22184595,0.22583788
-4.63731866,0.36019166,0.31206656,0.00000000,0.00000190,0.00126438,0.25038058,0.25492336
-4.63131566,0.40363987,0.34972207,0.00000000,0.00000132,0.00141341,0.28058121,0.28569793
-4.62531266,0.44910468,0.38912228,0.00000000,0.00000090,0.00157021,0.31218392,0.31789493
-4.61930965,0.49611848,0.42986279,0.00000000,0.00000062,0.00173293,0.34486362,0.35118477
-4.61330665,0.54412927,0.47146580,0.00000000,0.00000042,0.00189950,0.37823651,0.38517774
-4.60730365,0.59250802,0.51338672,0.00000000,0.00000028,0.00206761,0.41186531,0.41942935
-4.60130065,0.64055992,0.55502377,0.00000000,0.00000019,0.00223477,0.44526701,0.45344827
-4.59529765,0.68753906,0.59573084,0.00000000,0.00000013,0.00239831,0.47792308,0.48670688
-4.58929465,0.73266639,0.63483307,0.00000000,0.00000008,0.00255547,0.50929198,0.51865396
-4.58329165,0.77515037,0.67164469,0.00000000,0.00000005,0.00270348,0.53882346,0.54872937
-4.57728864,0.81420942,0.70548857,0.00000000,0.00000004,0.00283958,0.56597423,0.57637998
-4.57128564,0.84909558,0.73571665,0.00000000,0.00000002,0.00296116,0.59022435,0.60107638
-4.56528264,0.87911807,0.76173044,0.00000000,0.00000001,0.00306578,0.61109364,0.62232966
-4.55927964,0.90366599,0.78300062,0.00000000,0.00000001,0.00315133,0.62815745,0.63970737
-4.55327664,0.92222887,0.79908492,0.00000000,0.00000001,0.00321602,0.64106096,0.65284821
-4.54727364,0.93441440,0.80964340,0.00000000,0.00000000,0.00325847,0.64953142,0.66147446
-4.54127064,0.93996209,0.81445037,0.00000000,0.00000000,0.00327778,0.65338779,0.66540174
-4.53526763,0.93875260,0.81340243,0.00000000,0.00000000,0.00327353,0.65254711,0.66454557
-4.52926463,0.93081198,0.80652214,0.00000000,0.00000000,0.00324581,0.64702747,0.65892440
-4.52326163,0.91631073,0.79395723,0.00000000,0.00000001,0.00319522,0.63694741,0.64865893
-4.51725863,0.89555772,0.77597534,0.00000000,0.00000001,0.00312284,0.62252161,0.63396778
-4.51125563,0.86898923,0.75295447,0.00000000,0.00000001,0.00303020,0.60405336,0.61515983
-4.50525263,0.83715377,0.72536989,0.00000000,0.00000002,0.00291921,0.58192394,0.59262331
-4.49924962,0.80069318,0.69377771,0.00000000,0.00000003,0.00279212,0.55657952,0.56681260
-4.49324662,0.76032123,0.65879637,0.00000000,0.00000004,0.00265144,0.52851626,0.53823293
-4.48724362,0.71680045,0.62108655,0.00000000,0.00000007,0.00249984,0.49826425,0.50742407
-4.48124062,0.67091842,0.58133059,0.00000000,0.00000010,0.00234009,0.46637096,0.47494346
-4.47523762,0.62346436,0.54021229,0.00000000,0.00000016,0.00217500,0.43338505,0.44134973
-4.46923462,0.57520723,0.49839781,0.00000000,0.00000023,0.00200730,0.39984110,0.40718708
-4.46323162,0.52687590,0.45651853,0.00000000,0.00000035,0.00183961,0.36624585,0.37297130
-4.45722861,0.47914222,0.41515640,0.00000000,0.00000051,0.00167440,0.33306644,0.33917775
-4.45122561,0.43260743,0.37483207,0.00000000,0.00000075,0.00151391,0.30072098,0.30623167
-4.44522261,0.38779222,0.33599630,0.00000000,0.00000109,0.00136019,0.26957165,0.27450118
-4.43921961,0.34513046,0.29902446,0.00000000,0.00000157,0.00121506,0.23992034,0.24429272
-4.43321661,0.30496656,0.26421423,0.00000000,0.00000225,0.00108014,0.21200692,0.21584919
-4.42721361,0.26755624,0.23178615,0.00000000,0.00000321,0.00095686,0.18600971,0.18935038
-4.42121061,0.23307021,0.20188680,0.00000000,0.00000453,0.00084658,0.16204817,0.16491548
-4.41520760,0.20160045,0.17459406,0.00000000,0.00000635,0.00075060,0.14018723,0.14260741
-4.40920460,0.17316832,0.14992409,0.00000000,0.00000885,0.00067030,0.12044310,0.12243844
-4.40320160,0.14773424,0.12783953,0.00000000,0.00001224,0.00060721,0.10278997,0.10437682
-4.39719860,0.12520811,0.10825837,0.00000000,0.00001680,0.00056320,0.08716745,0.08835401
-4.39119560,0.10546014,0.09106313,0.00000000,0.00002290,0.00054057,0.07348812,0.07427202
-4.38519260,0.08833159,0.07610993,0.00000000,0.00003099,0.00054229,0.06164517,0.06201080
-4.37918959,0.07364501,0.06323705,0.00000000,0.00004163,0.00057212,0.05151966,0.05143512
-4.37318659,0.06121375,0.05227293,0.00000000,0.00005553,0.00063487,0.04298725,0.04240094
-4.36718359,0.05085044,0.04304313,0.00000000,0.00007354,0.00073657,0.03592433,0.03476105
-4.36118059,0.04237441,0.03537641,0.00000000,0.00009670,0.00088476,0.03021326,0.02836984
-4.35517759,0.03561786,0.02910971,0.00000000,0.00012624,0.00108868,0.02574690,0.02308725
-4.34917459,0.03043085,0.02409207,0.00000000,0.00016363,0.00135955,0.02243222,0.01878187
-4.34317159,0.02668513,0.02018758,0.00000000,0.00021057,0.00171079,0.02019310,0.01533320
-4.33716858,0.02427684,0.01727735,0.00000000,0.00026905,0.00215824,0.01897234,0.01263319
-4.33116558,0.02312815,0.01526066,0.00000000,0.00034132,0.00272036,0.01873285,0.01058704
-4.32516258,0.02318800,0.01405537,0.00000000,0.00042992,0.00341840,0.01945818,0.00911356
-4.31915958,0.02443194,0.01359759,0.00000000,0.00053767,0.00427651,0.02115233,0.00814489
-4.31315658,0.02686116,0.01384093,0.00000000,0.00066764,0.00532178,0.02383894,0.00762596
-4.30715358,0.03050089,0.01475517,0.00000000,0.00082315,0.00658417,0.02755987,0.00751354
