energy_ev,total_up,Hf_p_up,Hf_d_up,P_s_up,P_p_up,Te_p_up,Te_d_up
-5.62781391,0.05081240,0.01384065,0.00848409,0.00028788,0.00441022,0.03085603,0.00000000
-5.62181091,0.04424444,0.01245210,0.00725710,0.00023119,0.00399382,0.02678161,0.00000000
-5.61580790,0.03989309,0.01168611,0.00641698,0.00018538,0.00379297,0.02403086,0.00000000
-5.60980490,0.03762981,0.01153224,0.00593183,0.00014894,0.00380149,0.02252351,0.00000000
-5.60380190,0.03737547,0.01199550,0.00577989,0.00012054,0.00401937,0.02220718,0.00000000
-5.59779890,0.03909982,0.01309647,0.00594905,0.00009904,0.00445255,0.02305730,0.00000000
-5.59179590,0.04281987,0.01487132,0.00643620,0.00008347,0.00511258,0.02507628,0.00000000
-5.58579290,0.04859738,0.01737144,0.00724663,0.00007305,0.00601630,0.02829199,0.00000000
-5.57978989,0.05653512,0.02066275,0.00839324,0.00006717,0.00718539,0.03275564,0.00000000
-5.57378689,0.06677219,0.02482461,0.00989568,0.00006535,0.00864583,0.03853895,0.00000000
-5.56778389,0.07947816,0.02994824,0.01177936,0.00006725,0.01042721,0.04573067,0.00000000
-5.56178089,0.09484608,0.03613467,0.01407436,0.00007267,0.01256196,0.05443243,0.00000000
-5.55577789,0.11308428,0.04349213,0.01681417,0.00008148,0.01508427,0.06475393,0.00000000
-5.54977489,0.13440718,0.05213292,0.02003427,0.00009366,0.01802904,0.07680757,0.00000000
-5.54377189,0.15902490,0.06216960,0.02377063,0.00010925,0.02143048,0.09070245,0.00000000
-5.53776888,0.18713209,0.07371078,0.02805796,0.00012834,0.02532064,0.10653797,0.00000000
-5.53176588,0.21889610,0.08685638,0.03292801,0.00015107,0.02972783,0.12439712,0.00000000
-5.52576288,0.25444477,0.10169248,0.03840768,0.00017760,0.03467487,0.14433965,0.00000000
-5.51975988,0.29385424,0.11828602,0.04451715,0.00020811,0.04017737,0.16639530,0.00000000
-5.51375688,0.33713735,0.13667937,0.05126808,0.00024276,0.04624199,0.19055748,0.00000000
-5.50775388,0.38423296,0.15688515,0.05866189,0.00028170,0.05286480,0.21677753,0.00000000
-5.50175088,0.43499688,0.17888140,0.06668824,0.00032510,0.06002982,0.24496003,0.00000000
-5.49574787,0.48919497,0.20260744,0.07532382,0.00037306,0.06770785,0.27495935,0.00000000
-5.48974487,0.54649886,0.22796069,0.08453147,0.00042568,0.07585564,0.30657776,0.00000000
-5.48374187,0.60648490,0.25479468,0.09425978,0.00048305,0.08441543,0.33956541,0.00000000
-5.47773887,0.66863662,0.28291856,0.10444313,0.00054522,0.09331515,0.37362233,0.00000000
-5.47173587,0.73235102,0.31209820,0.11500239,0.00061228,0.10246905,0.40840249,0.00000000
-5.46573287,0.79694885,0.34205908,0.12584612,0.00068431,0.11177898,0.44352013,0.00000000
-5.45972986,0.86168867,0.37249111,0.13687243,0.00076146,0.12113637,0.47855810,0.00000000
-5.45372686,0.92578457,0.40305519,0.14797141,0.00084396,0.13042467,0.51307813,0.00000000
-5.44772386,0.98842703,0.43339158,0.15902808,0.00093213,0.13952249,0.54663273,0.00000000
-5.44172086,1.04880627,0.46312973,0.16992581,0.00102649,0.14830714,0.57877825,0.00000000
-5.43571786,1.10613722,0.49189933,0.18055007,0.00112771,0.15665860,0.60908869,0.00000000
-5.42971486,1.15968538,0.51934229,0.19079245,0.00123674,0.16446373,0.63716976,0.00000000
-5.42371186,1.20879220,0.54512493,0.20055475,0.00135478,0.17162055,0.66267243,0.00000000
-5.41770885,1.25289926,0.56895022,0.20975296,0.00148336,0.17804253,0.68530562,0.00000000
-5.41170585,1.29156988,0.59056921,0.21832105,0.00162438,0.18366258,0.70484718,0.00000000
-5.40570285,1.32450734,0.60979133,0.22621432,0.00178008,0.18843662,0.72115292,0.00000000
-5.39969985,1.35156881,0.62649300,0.23341225,0.00195311,0.19234668,0.73416303,0.00000000
-5.39369685,1.37277420,0.64062402,0.23992057,0.00214648,0.19540309,0.74390561,0.00000000
-5.38769385,1.38830948,0.65221146,0.24577260,0.00236355,0.19764601,0.75049720,0.00000000
-5.38169085,1.39852418,0.66136080,0.25102964,0.00260801,0.19914586,0.75414002,0.00000000
-5.37568784,1.40392304,0.66825400,0.25578036,0.00288378,0.20000278,0.75511621,0.00000000
-5.36968484,1.40515201,0.67314475,0.26013926,0.00319497,0.20034504,0.75377907,0.00000000
-5.36368184,1.40297900,0.67635085,0.26424406,0.00354574,0.20032638,0.75054177,0.00000000
-5.35767884,1.39827024,0.67824394,0.26825219,0.00394020,0.20012238,0.74586386,0.00000000
-5.35167584,1.39196276,0.67923718,0.27233637,0.00438228,0.19992586,0.74023613,0.00000000
-5.34567284,1.38503442,0.67977109,0.27667941,0.00487555,0.19994154,0.73416446,0.00000000
-5.33966983,1.37847217,0.68029836,0.28146840,0.00542310,0.20037998,0.72815325,0.00000000
-5.33366683,1.37323996,0.68126812,0.28688841,0.00602735,0.20145106,0.72268899,0.00000000
-5.32766383,1.37024740,0.68311032,0.29311592,0.00668989,0.20335720,0.71822472,0.00000000
-5.32166083,1.37032021,0.68622094,0.30031222,0.00741137,0.20628650,0.71516585,0.00000000
-5.31565783,1.37417363,0.69094862,0.30861692,0.00819130,0.21040599,0.71385784,0.00000000
-5.30965483,1.38238954,0.69758314,0.31814187,0.00902803,0.21585531,0.71457627,0.00000000
-5.30365183,1.39539823,0.70634631,0.32896571,0.00991856,0.22274099,0.71751944,0.00000000
-5.29764882,1.41346532,0.71738559,0.34112929,0.01085859,0.23113155,0.72280380,0.00000000
-5.29164582,1.43668421,0.73077051,0.35463202,0.01184245,0.24105360,0.73046238,0.00000000
-5.28564282,1.46497424,0.74649212,0.36942963,0.01286317,0.25248918,0.74044597,0.00000000
-5.27963982,1.49808461,0.76446517,0.38543308,0.01391251,0.26537434,0.75262714,0.00000000
-5.27363682,1.53560367,0.78453305,0.40250910,0.01498114,0.27959925,0.76680669,0.00000000
-5.26763382,1.57697331,0.80647488,0.42048210,0.01605876,0.29500973,0.78272225,0.00000000
-5.26163082,1.62150763,0.83001456,0.43913764,0.01713430,0.31141018,0.80005865,0.00000000
-5.25562781,1.66841525,0.85483103,0.45822724,0.01819617,0.32856801,0.81845951,0.00000000
-5.24962481,1.71682439,0.88056944,0.47747451,0.01923251,0.34621928,0.83753967,0.00000000
-5.24362181,1.76580948,0.90685244,0.49658224,0.02023145,0.36407545,0.85689778,0.00000000
-5.23761881,1.81441870,0.93329123,0.51524046,0.02118143,0.38183098,0.87612871,0.00000000
-5.23161581,1.86170098,0.95949578,0.53313486,0.02207143,0.39917159,0.89483530,0.00000000
-5.22561281,1.90673191,0.98508392,0.54995557,0.02289127,0.41578270,0.91263891,0.00000000
-5.21960980,1.94863739,1.00968899,0.56540571,0.02363185,0.43135802,0.92918865,0.00000000
-5.21360680,1.98661456,1.03296578,0.57920958,0.02428537,0.44560766,0.94416897,0.00000000
-5.20760380,2.01994927,1.05459494,0.59112006,0.02484550,0.45826571,0.95730541,0.00000000
-5.20160080,2.04802980,1.07428580,0.60092507,0.02530756,0.46909688,0.96836864,0.00000000
-5.19559780,2.07035677,1.09177771,0.60845276,0.02566857,0.47790205,0.97717669,0.00000000
-5.18959480,2.08654904,1.10684044,0.61357531,0.02592731,0.48452251,0.98359563,0.00000000
-5.18359180,2.09634607,1.11927374,0.61621136,0.02608436,0.48884285,0.98753888,0.00000000
-5.17758879,2.09960687,1.12890648,0.61632689,0.02614203,0.49079238,0.98896535,0.00000000
-5.17158579,2.09630610,1.13559584,0.61393467,0.02610427,0.49034526,0.98787678,0.00000000
-5.16558279,2.08652787,1.13922668,0.60909243,0.02597657,0.48751917,0.98431449,0.00000000
-5.15957979,2.07045762,1.13971147,0.60189979,0.02576582,0.48237305,0.97835583,0.00000000
-5.15357679,2.04837284,1.13699087,0.59249427,0.02548011,0.47500366,0.97011040,0.00000000
-5.14757379,2.02063288,1.13103496,0.58104647,0.02512851,0.46554155,0.95971645,0.00000000
-5.14157079,1.98766823,1.12184513,0.56775469,0.02472093,0.45414641,0.94733723,0.00000000
-5.13556778,1.94996974,1.10945641,0.55283929,0.02426781,0.44100216,0.93315753,0.00000000
-5.12956478,1.90807772,1.09393987,0.53653678,0.02377993,0.42631189,0.91738025,0.00000000
-5.12356178,1.86257102,1.07540495,0.51909401,0.02326813,0.41029291,0.90022302,0.00000000
-5.11755878,1.81405629,1.05400116,0.50076258,0.02274312,0.39317197,0.88191457,0.00000000
-5.11155578,1.76315709,1.02991894,0.48179341,0.02221517,0.37518088,0.86269096,0.00000000
-5.10555278,1.71050298,1.00338926,0.46243186,0.02169392,0.35655239,0.84279148,0.00000000
-5.09954977,1.65671852,0.97468168,0.44291320,0.02118813,0.33751665,0.82245411,0.00000000
-5.09354677,1.60241212,0.94410092,0.42345858,0.02070545,0.31829793,0.80191065,0.00000000
-5.08754377,1.54816496,0.91198157,0.40427164,0.02025225,0.29911189,0.78138154,0.00000000
-5.08154077,1.49452007,0.87868139,0.38553554,0.01983344,0.28016314,0.76107055,0.00000000
-5.07553777,1.44197188,0.84457316,0.36741074,0.01945232,0.26164316,0.74115940,0.00000000
-5.06953477,1.39095655,0.81003549,0.35003324,0.01911050,0.24372850,0.72180285,0.00000000
-5.06353177,1.34184360,0.77544306,0.33351355,0.01880784,0.22657928,0.70312420,0.00000000
-5.05752876,1.29492913,0.74115663,0.31793627,0.01854245,0.21033791,0.68521178,0.00000000
-5.05152576,1.25043109,0.70751349,0.30336040,0.01831077,0.19512802,0.66811652,0.00000000
-5.04552276,1.20848705,0.67481864,0.28982018,0.01810767,0.18105372,0.65185092,0.00000000
-5.03951976,1.16915460,0.64333732,0.27732678,0.01792664,0.16819904,0.63638958,0.00000000
-5.03351676,1.13241459,0.61328913,0.26587047,0.01776003,0.15662769,0.62167122,0.00000000
-5.02751376,1.09817723,0.58484411,0.25542351,0.01759932,0.14638323,0.60760247,0.00000000
-5.02151076,1.06629088,0.55812079,0.24594348,0.01743546,0.13748950,0.59406294,0.00000000
-5.01550775,1.03655322,0.53318647,0.23737713,0.01725924,0.12995156,0.58091168,0.00000000
-5.00950475,1.00872435,0.51005940,0.22966454,0.01706159,0.12375699,0.56799448,0.00000000
-5.00350175,0.98254129,0.48871292,0.22274346,0.01683402,0.11887772,0.55515184,0.00000000
-4.99749875,0.95773325,0.46908107,0.21655376,0.01656891,0.11527219,0.54222709,0.00000000
-4.99149575,0.93403697,0.45106548,0.21104176,0.01625983,0.11288803,0.52907429,0.00000000
-4.98549275,0.91121146,0.43454316,0.20616436,0.01590180,0.11166502,0.51556556,0.00000000
-4.97948974,0.88905152,0.41937466,0.20189272,0.01549148,0.11153835,0.50159740,0.00000000
-4.97348674,0.86739940,0.40541235,0.19821542,0.01502731,0.11244210,0.48709582,0.00000000
-4.96748374,0.84615418,0.39250837,0.19514095,0.01450954,0.11431266,0.47201997,0.00000000
-4.96148074,0.82527848,0.38052196,0.19269936,0.01394019,0.11709214,0.45636419,0.00000000
-4.95547774,0.80480227,0.36932587,0.19094304,0.01332300,0.12073150,0.44015846,0.00000000
-4.94947474,0.78482350,0.35881165,0.18994647,0.01266322,0.12519314,0.42346728,0.00000000
-4.94347174,0.76550583,0.34889365,0.18980493,0.01196741,0.13045306,0.40638713,0.00000000
-4.93746873,0.74707324,0.33951164,0.19063217,0.01124318,0.13650206,0.38904261,0.00000000
-4.93146573,0.72980201,0.33063210,0.19255691,0.01049889,0.14334613,0.37158166,0.00000000
-4.92546273,0.71401010,0.32224805,0.19571841,0.00974333,0.15100581,0.35416992,0.00000000
-4.91945973,0.70004452,0.31437767,0.20026093,0.00898546,0.15951439,0.33698472,0.00000000
-4.91345673,0.68826691,0.30706170,0.20632745,0.00823410,0.16891505,0.32020880,0.00000000
-4.90745373,0.67903799,0.30035987,0.21405263,0.00749767,0.17925692,0.30402409,0.00000000
-4.90145073,0.67270128,0.29434654,0.22355524,0.00678399,0.19059016,0.28860578,0.00000000
-4.89544772,0.66956670,0.28910573,0.23493041,0.00610008,0.20296030,0.27411691,0.00000000
-4.88944472,0.66989465,0.28472582,0.24824186,0.00545207,0.21640198,0.26070359,0.00000000
-4.88344172,0.67388117,0.28129423,0.26351451,0.00484512,0.23093251,0.24849099,0.00000000
-4.87743872,0.68164484,0.27889221,0.28072786,0.00428338,0.24654545,0.23758027,0.00000000
-4.87143572,0.69321586,0.27759009,0.29981042,0.00377004,0.26320480,0.22804643,0.00000000
-4.86543272,0.70852819,0.27744327,0.32063560,0.00330737,0.28083989,0.21993709,0.00000000
-4.85942971,0.72741485,0.27848905,0.34301941,0.00289684,0.29934165,0.21327236,0.00000000
-4.85342671,0.74960710,0.28074449,0.36672028,0.00253922,0.31856038,0.20804560,0.00000000
-4.84742371,0.77473763,0.28420553,0.39144110,0.00223471,0.33830537,0.20422504,0.00000000
-4.84142071,0.80234790,0.28884728,0.41683377,0.00198307,0.35834657,0.20175629,0.00000000
-4.83541771,0.83189949,0.29462556,0.44250625,0.00178378,0.37841843,0.20056557,0.00000000
-4.82941471,0.86278940,0.30147956,0.46803182,0.00163615,0.39822576,0.20056338,0.00000000
-4.82341171,0.89436855,0.30933554,0.49296066,0.00153939,0.41745162,0.20164877,0.00000000
-4.81740870,0.92596310,0.31811117,0.51683306,0.00149272,0.43576692,0.20371369,0.00000000
-4.81140570,0.95689756,0.32772047,0.53919408,0.00149545,0.45284126,0.20664745,0.00000000
-4.80540270,0.98651880,0.33807890,0.55960882,0.00154692,0.46835477,0.21034105,0.00000000
-4.79939970,1.01421986,0.34910815,0.57767792,0.00164657,0.48201014,0.21469107,0.00000000
-4.79339670,1.03946253,0.36074065,0.59305245,0.00179390,0.49354449,0.21960313,0.00000000
-4.78739370,1.06179753,0.37292305,0.60544756,0.00198835,0.50274039,0.22499450,0.00000000
-4.78139070,1.08088132,0.38561874,0.61465424,0.00222929,0.50943548,0.23079606,0.00000000
-4.77538769,1.09648881,0.39880909,0.62054865,0.00251588,0.51353021,0.23695316,0.00000000
-4.76938469,1.10852114,0.41249325,0.62309847,0.00284695,0.51499334,0.24342568,0.00000000
-4.76338169,1.11700833,0.42668663,0.62236607,0.00322095,0.51386479,0.25018704,0.00000000
-4.75737869,1.12210656,0.44141794,0.61850815,0.00363576,0.51025579,0.25722244,0.00000000
-4.75137569,1.12409024,0.45672518,0.61177194,0.00408866,0.50434626,0.26452631,0.00000000
-4.74537269,1.12333933,0.47265063,0.60248805,0.00457619,0.49637952,0.27209920,0.00000000
-4.73936968,1.12032249,0.48923527,0.59106029,0.00509414,0.48665455,0.27994439,0.00000000
-4.73336668,1.11557692,0.50651293,0.57795279,0.00563751,0.47551623,0.28806423,0.00000000
-4.72736368,1.10968592,0.52450456,0.56367509,0.00620051,0.46334389,0.29645671,0.00000000
-4.72136068,1.10325509,0.54321293,0.54876560,0.00677662,0.45053874,0.30511227,0.00000000
-4.71535768,1.09688836,0.56261814,0.53377426,0.00735867,0.43751073,0.31401113,0.00000000
-4.70935468,1.09116474,0.58267412,0.51924501,0.00793894,0.42466525,0.32312128,0.00000000
-4.70335168,1.08661684,0.60330640,0.50569857,0.00850935,0.41239036,0.33239722,0.00000000
-4.69734867,1.08371182,0.62441117,0.49361633,0.00906161,0.40104492,0.34177953,0.00000000
-4.69134567,1.08283541,0.64585574,0.48342576,0.00958743,0.39094797,0.35119522,0.00000000
-4.68534267,1.08427948,0.66748027,0.47548783,0.01007876,0.38236989,0.36055886,0.00000000
-4.67933967,1.08823335,0.68910073,0.47008679,0.01052794,0.37552541,0.36977428,0.00000000
-4.67333667,1.09477898,0.71051285,0.46742263,0.01092800,0.37056872,0.37873682,0.00000000
-4.66733367,1.10388999,0.73149694,0.46760638,0.01127276,0.36759084,0.38733596,0.00000000
-4.66133067,1.11543424,0.75182339,0.47065835,0.01155706,0.36661917,0.39545805,0.00000000
-4.65532766,1.12917997,0.77125855,0.47650938,0.01177690,0.36761926,0.40298910,0.00000000
-4.64932466,1.14480483,0.78957095,0.48500503,0.01192946,0.37049867,0.40981748,0.00000000
-4.64332166,1.16190780,0.80653768,0.49591245,0.01201323,0.37511279,0.41583638,0.00000000
-4.63731866,1.18002336,0.82195078,0.50893002,0.01202800,0.38127240,0.42094596,0.00000000
-4.63131566,1.19863767,0.83562355,0.52369913,0.01197479,0.38875279,0.42505517,0.00000000
-4.62531266,1.21720621,0.84739689,0.53981809,0.01185582,0.39730397,0.42808328,0.00000000
-4.61930965,1.23517260,0.85714530,0.55685746,0.01167436,0.40666197,0.42996101,0.00000000
-4.61330665,1.25198790,0.86478269,0.57437654,0.01143463,0.41656049,0.43063142,0.00000000
-4.60730365,1.26713009,0.87026789,0.59194029,0.01114162,0.42674279,0.43005067,0.00000000
-4.60130065,1.28012304,0.87360948,0.60913625,0.01080090,0.43697325,0.42818844,0.00000000
-4.59529765,1.29055430,0.87487001,0.62559068,0.01041850,0.44704811,0.42502840,0.00000000
-4.58929465,1.29809126,0.87416913,0.64098330,0.01000066,0.45680512,0.42056850,0.00000000
-4.58329165,1.30249478,0.87168551,0.65506001,0.00955375,0.46613137,0.41482122,0.00000000
-4.57728864,1.30362988,0.86765700,0.66764298,0.00908405,0.47496915,0.40781375,0.00000000
-4.57128564,1.30147266,0.86237897,0.67863749,0.00859767,0.48331927,0.39958800,0.00000000
-4.56528264,1.29611310,0.85620027,0.68803521,0.00810043,0.49124168,0.39020051,0.00000000
-4.55927964,1.28775335,0.84951679,0.69591352,0.00759777,0.49885310,0.37972216,0.00000000
-4.55327664,1.27670117,0.84276230,0.70243080,0.00709469,0.50632166,0.36823751,0.00000000
-4.54727364,1.26335874,0.83639673,0.70781769,0.00659571,0.51385863,0.35584393,0.00000000
-4.54127064,1.24820689,0.83089189,0.71236464,0.00610489,0.52170733,0.34265034,0.00000000
-4.53526763,1.23178533,0.82671508,0.71640616,0.00562574,0.53012980,0.32877553,0.00000000
-4.52926463,1.21466956,0.82431095,0.72030242,0.00516131,0.53939157,0.31434617,0.00000000
-4.52326163,1.19744540,0.82408240,0.72441901,0.00471415,0.54974525,0.29949452,0.00000000
-4.51725863,1.18068224,0.82637122,0.72910576,0.00428637,0.56141370,0.28435578,0.00000000
-4.51125563,1.16490627,0.83143948,0.73467575,0.00387964,0.57457360,0.26906540,0.00000000
-4.50525263,1.15057496,0.83945251,0.74138542,0.00349524,0.58934024,0.25375617,0.00000000
-4.49924962,1.13805403,0.85046461,0.74941693,0.00313409,0.60575443,0.23855551,0.00000000
-4.49324662,1.12759832,0.86440827,0.75886373,0.00279674,0.62377223,0.22358278,0.00000000
-4.48724362,1.11933727,0.88108784,0.76972005,0.00248345,0.64325828,0.20894695,0.00000000
-4.48124062,1.11326615,0.90017810,0.78187508,0.00219420,0.66398311,0.19474457,0.00000000
-4.47523762,1.10924346,0.92122836,0.79511221,0.00192870,0.68562489,0.18105827,0.00000000
-4.46923462,1.10699472,0.94367205,0.80911344,0.00168645,0.70777559,0.16795570,0.00000000
-4.46323162,1.10612255,0.96684172,0.82346888,0.00146674,0.72995156,0.15548899,0.00000000
-4.45722861,1.10612278,0.98998899,0.83769102,0.00126868,0.75160812,0.14369478,0.00000000
-4.45122561,1.10640559,1.01230882,0.85123303,0.00109125,0.77215753,0.13259474,0.00000000
-4.44522261,1.10632085,1.03296692,0.86351027,0.00093330,0.79098963,0.12219654,0.00000000
-4.43921961,1.10518639,1.05112934,0.87392403,0.00079358,0.80749424,0.11249522,0.00000000
-4.43321661,1.10231776,1.06599278,0.88188632,0.00067081,0.82108424,0.10347480,0.00000000
-4.42721361,1.09705807,1.07681427,0.88684443,0.00056363,0.83121817,0.09511023,0.00000000
-4.42121061,1.08880645,1.08293892,0.88830423,0.00047070,0.83742146,0.08736927,0.00000000
-4.41520760,1.07704378,1.08382426,0.88585092,0.00039066,0.83930515,0.08021456,0.00000000
-4.40920460,1.06135452,1.07906027,0.87916639,0.00032221,0.83658116,0.07360554,0.00000000
-4.40320160,1.04144361,1.06838407,0.86804234,0.00026407,0.82907358,0.06750023,0.00000000
-4.39719860,1.01714788,1.05168867,0.85238863,0.00021503,0.81672541,0.06185686,0.00000000
-4.39119560,0.98844145,1.02902548,0.83223660,0.00017397,0.79960043,0.05663521,0.00000000
-4.38519260,0.95543523,1.00060062,0.80773725,0.00013983,0.77788033,0.05179770,0.00000000
-4.37918959,0.91837070,0.96676531,0.77915474,0.00011165,0.75185732,0.04731025,0.00000000
-4.37318659,0.87760845,0.92800100,0.74685535,0.00008857,0.72192257,0.04314282,0.00000000
-4.36718359,0.83361247,0.88490008,0.71129295,0.00006979,0.68855140,0.03926976,0.00000000
-4.36118059,0.78693094,0.83814325,0.67299156,0.00005464,0.65228568,0.03566990,0.00000000
-4.35517759,0.73817481,0.78847465,0.63252607,0.00004251,0.61371475,0.03232653,0.00000000
-4.34917459,0.68799519,0.73667610,0.59050205,0.00003287,0.57345539,0.02922723,0.00000000
-4.34317159,0.63706079,0.68354151,0.54753563,0.00002528,0.53213211,0.02636366,0.00000000
-4.33716858,0.58603636,0.62985270,0.50423438,0.00001936,0.49035842,0.02373133,0.00000000
-4.33116558,0.53556325,0.57635754,0.46117989,0.00001481,0.44871984,0.02132937,0.00000000
-4.32516258,0.48624265,0.52375123,0.41891285,0.00001136,0.40775943,0.01916048,0.00000000
-4.31915958,0.43862221,0.47266130,0.37792086,0.00000880,0.36796602,0.01723087,0.00000000
-4.31315658,0.39318636,0.42363671,0.33862952,0.00000699,0.32976568,0.01555040,0.00000000
-4.30715358,0.35035052,0.37714120,0.30139669,0.00000580,0.29351632,0.01413293,0.00000000
