energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,Ni_p_up,Ni_d_up,Te_p_up,Te_d_up
-3.38869435,2.21384739,0.23118156,0.31140208,0.01362767,0.05582866,0.42660701,1.59873139,0.51198382,0.00000000
-3.38269135,2.30874447,0.23283436,0.32730783,0.01490046,0.05689759,0.43364969,1.67216915,0.52684853,0.00000000
-3.37668834,2.41064638,0.23666908,0.34441632,0.01622867,0.05829678,0.44290878,1.75048493,0.54245588,0.00000000
-3.37068534,2.51862888,0.24258845,0.36253651,0.01759725,0.06001273,0.45427277,1.83299016,0.55875330,0.00000000
-3.36468234,2.63169746,0.25047213,0.38146354,0.01898947,0.06203001,0.46760194,1.91894966,0.57567871,0.00000000
-3.35867934,2.74880127,0.26017736,0.40098219,0.02038732,0.06433133,0.48272997,2.00759127,0.59316105,0.00000000
-3.35267634,2.86884738,0.27153997,0.42087046,0.02177186,0.06689757,0.49946599,2.09811591,0.61112081,0.00000000
-3.34667334,2.99071502,0.28437561,0.44090315,0.02312367,0.06970771,0.51759690,2.18970775,0.62947045,0.00000000
-3.34067034,3.11326943,0.29848130,0.46085529,0.02442329,0.07273870,0.53688995,2.28154430,0.64811472,0.00000000
-3.33466733,3.23537507,0.31363738,0.48050549,0.02565175,0.07596534,0.55709556,2.37280619,0.66695070,0.00000000
-3.32866433,3.35590803,0.32960985,0.49963898,0.02679103,0.07936011,0.57795033,2.46268633,0.68586778,0.00000000
-3.32266133,3.47376742,0.34615310,0.51805041,0.02782457,0.08289304,0.59918018,2.55039850,0.70474742,0.00000000
-3.31665833,3.58788579,0.36301316,0.53554633,0.02873770,0.08653155,0.62050366,2.63518510,0.72346290,0.00000000
-3.31065533,3.69723858,0.37993127,0.55194733,0.02951810,0.09024050,0.64163543,2.71632416,0.74187897,0.00000000
-3.30465233,3.80085279,0.39664784,0.56708993,0.03015610,0.09398212,0.66228986,2.79313560,0.75985183,0.00000000
-3.29864932,3.89781507,0.41290680,0.58082805,0.03064504,0.09771621,0.68218482,2.86498682,0.77722919,0.00000000
-3.29264632,3.98727941,0.42846009,0.59303441,0.03098145,0.10140041,0.70104568,2.93129791,0.79385083,0.00000000
-3.28664332,4.06847475,0.44307236,0.60360152,0.03116520,0.10499058,0.71860943,2.99154637,0.80954965,0.00000000
-3.28064032,4.14071264,0.45652562,0.61244266,0.03119959,0.10844137,0.73462893,3.04527167,0.82415331,0.00000000
-3.27463732,4.20339508,0.46862383,0.61949263,0.03109129,0.11170689,0.74887726,3.09207980,0.83748652,0.00000000
-3.26863432,4.25602260,0.47919718,0.62470843,0.03085027,0.11474151,0.76115210,3.13164760,0.84937401,0.00000000
-3.26263132,4.29820245,0.48810595,0.62806983,0.03048962,0.11750086,0.77127985,3.16372720,0.85964412,0.00000000
-3.25662831,4.32965664,0.49524379,0.62957982,0.03002526,0.11994279,0.77911960,3.18815010,0.86813285,0.00000000
-3.25062531,4.35022949,0.50054034,0.62926494,0.02947569,0.12202842,0.78456660,3.20483109,0.87468834,0.00000000
-3.24462231,4.35989415,0.50396289,0.62717539,0.02886159,0.12372331,0.78755511,3.21377131,0.87917549,0.00000000
-3.23861931,4.35875767,0.50551726,0.62338485,0.02820536,0.12499843,0.78806042,3.21506062,0.88148054,0.00000000
-3.23261631,4.34706379,0.50524745,0.61798998,0.02753074,0.12583113,0.78609990,3.20887845,0.88151533,0.00000000
-3.22661331,4.32519310,0.50323447,0.61110952,0.02686224,0.12620602,0.78173294,3.19549320,0.87922102,0.00000000
-3.22061031,4.29365983,0.49959390,0.60288277,0.02622465,0.12611561,0.77505960,3.17525958,0.87457105,0.00000000
-3.21460730,4.25310506,0.49447257,0.59346764,0.02564249,0.12556074,0.76621808,3.14861382,0.86757306,0.00000000
-3.20860430,4.20428597,0.48804424,0.58303796,0.02513948,0.12455077,0.75538080,3.11606661,0.85826976,0.00000000
-3.20260130,4.14806124,0.48050447,0.57178029,0.02473795,0.12310354,0.74274936,3.07819362,0.84673854,0.00000000
-3.19659830,4.08537264,0.47206487,0.55989005,0.02445835,0.12124501,0.72854847,3.03562391,0.83308978,0.00000000
-3.19059530,4.01722340,0.46294681,0.54756720,0.02431871,0.11900860,0.71301899,2.98902633,0.81746407,0.00000000
-3.18459230,3.94465388,0.45337494,0.53501148,0.02433416,0.11643429,0.69641045,2.93909442,0.80002832,0.00000000
-3.17858929,3.86871543,0.44357059,0.52241740,0.02451652,0.11356753,0.67897330,2.88653019,0.78097089,0.00000000
-3.17258629,3.79044345,0.43374538,0.50996917,0.02487388,0.11045790,0.66095123,2.83202750,0.76049621,0.00000000
-3.16658329,3.71083056,0.42409524,0.49783567,0.02541038,0.10715764,0.64257390,2.77625548,0.73881885,0.00000000
-3.16058029,3.63080117,0.41479499,0.48616587,0.02612593,0.10372009,0.62405041,2.71984273,0.71615759,0.00000000
-3.15457729,3.55118823,0.40599372,0.47508458,0.02701609,0.10019815,0.60556383,2.66336293,0.69272960,0.00000000
-3.14857429,3.47271333,0.39781111,0.46468913,0.02807208,0.09664273,0.58726689,2.60732221,0.66874504,0.00000000
-3.14257129,3.39597067,0.39033473,0.45504671,0.02928087,0.09310136,0.56927922,2.55214884,0.64440237,0.00000000
-3.13656828,3.32141572,0.38361852,0.44619286,0.03062533,0.08961690,0.55168604,2.49818555,0.61988443,0.00000000
-3.13056528,3.24935866,0.37768231,0.43813098,0.03208456,0.08622646,0.53453843,2.44568459,0.59535553,0.00000000
-3.12456228,3.17996293,0.37251254,0.43083292,0.03363430,0.08296067,0.51785500,2.39480560,0.57095951,0.00000000
-3.11855928,3.11324860,0.36806399,0.42424070,0.03524739,0.07984304,0.50162500,2.34561630,0.54681887,0.00000000
-3.11255628,3.04910037,0.36426247,0.41826926,0.03689439,0.07688978,0.48581244,2.29809577,0.52303476,0.00000000
-3.10655328,2.98727964,0.36100836,0.41281005,0.03854420,0.07410978,0.47036113,2.25214011,0.49968793,0.00000000
-3.10055028,2.92744002,0.35818086,0.40773544,0.04016473,0.07150489,0.45520029,2.20757021,0.47684023,0.00000000
-3.09454727,2.86914564,0.35564273,0.40290363,0.04172368,0.06907046,0.44025034,2.16414125,0.45453679,0.00000000
-3.08854427,2.81189144,0.35324539,0.39816400,0.04318922,0.06679607,0.42542875,2.12155366,0.43280838,0.00000000
-3.08254127,2.75512468,0.35083422,0.39336256,0.04453075,0.06466646,0.41065548,2.07946518,0.41167400,0.00000000
-3.07653827,2.69826702,0.34825384,0.38834735,0.04571959,0.06266251,0.39585786,2.03750367,0.39114351,0.00000000
-3.07053527,2.64073642,0.34535319,0.38297360,0.04672962,0.06076236,0.38097474,1.99528044,0.37121997,0.00000000
-3.06453227,2.58196829,0.34199039,0.37710853,0.04753790,0.05894258,0.36595960,1.95240382,0.35190183,0.00000000
-3.05852926,2.52143548,0.33803709,0.37063546,0.04812515,0.05717922,0.35078281,1.90849261,0.33318474,0.00000000
-3.05252626,2.45866645,0.33338234,0.36345739,0.04847617,0.05544894,0.33543276,1.86318931,0.31506299,0.00000000
-3.04652326,2.39326157,0.32793573,0.35549968,0.04858022,0.05372993,0.31991610,1.81617276,0.29753056,0.00000000
-3.04052026,2.32490706,0.32162998,0.34671205,0.04843114,0.05200280,0.30425697,1.76717003,0.28058185,0.00000000
-3.03451726,2.25338645,0.31442275,0.33706966,0.04802753,0.05025132,0.28849563,1.71596727,0.26421206,0.00000000
-3.02851426,2.17858951,0.30629768,0.32657349,0.04737271,0.04846294,0.27268632,1.66241918,0.24841734,0.00000000
-3.02251126,2.10051831,0.29726474,0.31524990,0.04647463,0.04662927,0.25689481,1.60645712,0.23319485,0.00000000
-3.01650825,2.01929068,0.28735996,0.30314950,0.04534558,0.04474629,0.24119565,1.54809528,0.21854256,0.00000000
-3.01050525,1.93514087,0.27664439,0.29034551,0.04400197,0.04281454,0.22566930,1.48743497,0.20445920,0.00000000
-3.00450225,1.84841752,0.26520256,0.27693151,0.04246385,0.04083905,0.21039937,1.42466680,0.19094406,0.00000000
-2.99849925,1.75957914,0.25314042,0.26301888,0.04075445,0.03882922,0.19547004,1.36007058,0.17799698,0.00000000
-2.99249625,1.66918712,0.24058286,0.24873388,0.03889965,0.03679863,0.18096376,1.29401299,0.16561830,0.00000000
-2.98649325,1.57789671,0.22767095,0.23421465,0.03692741,0.03476467,0.16695932,1.22694309,0.15380898,0.00000000
-2.98049025,1.48644605,0.21455890,0.21960804,0.03486715,0.03274825,0.15353029,1.15938570,0.14257071,0.00000000
-2.97448724,1.39564364,0.20141098,0.20506654,0.03274913,0.03077336,0.14074389,1.09193289,0.13190612,0.00000000
-2.96848424,1.30635467,0.18839830,0.19074529,0.03060388,0.02886664,0.12866026,1.02523392,0.12181898,0.00000000
-2.96248124,1.21948650,0.17569581,0.17679927,0.02846157,0.02705701,0.11733204,0.95998383,0.11231438,0.00000000
-2.95647824,1.13597360,0.16347928,0.16338077,0.02635157,0.02537521,0.10680426,0.89691101,0.10339888,0.00000000
-2.95047524,1.05676237,0.15192252,0.15063707,0.02430185,0.02385344,0.09711447,0.83676423,0.09508050,0.00000000
-2.94447224,0.98279602,0.14119487,0.13870850,0.02233868,0.02252493,0.08829300,0.78029924,0.08736875,0.00000000
-2.93846923,0.91499977,0.13145883,0.12772672,0.02048621,0.02142361,0.08036335,0.72826538,0.08027436,0.00000000
-2.93246623,0.85426646,0.12286795,0.11781330,0.01876618,0.02058369,0.07334258,0.68139231,0.07380898,0.00000000
-2.92646323,0.80144260,0.11556494,0.10907857,0.01719777,0.02003929,0.06724169,0.64037706,0.06798473,0.00000000
-2.92046023,0.75731490,0.10967993,0.10162065,0.01579742,0.01982401,0.06206590,0.60587150,0.06281358,0.00000000
-2.91445723,0.72259712,0.10532877,0.09552456,0.01457872,0.01997044,0.05781482,0.57847019,0.05830666,0.00000000
-2.90845423,0.69791720,0.10261149,0.09086153,0.01355240,0.02050962,0.05448257,0.55869875,0.05447343,0.00000000
-2.90245123,0.68380447,0.10161069,0.08768818,0.01272632,0.02147040,0.05205764,0.54700247,0.05132082,0.00000000
-2.89644822,0.68067695,0.10238989,0.08604576,0.01210548,0.02287873,0.05052272,0.54373552,0.04885232,0.00000000
-2.89044522,0.68882873,0.10499185,0.08595936,0.01169205,0.02475683,0.04985440,0.54915033,0.04706703,0.00000000
-2.88444222,0.70841747,0.10943679,0.08743689,0.01148544,0.02712225,0.05002277,0.56338764,0.04595884,0.00000000
-2.87843922,0.73945224,0.11572059,0.09046814,0.01148236,0.02998692,0.05099109,0.58646716,0.04551549,0.00000000
-2.87243622,0.78178225,0.12381306,0.09502369,0.01167682,0.03335609,0.05271536,0.61827907,0.04571794,0.00000000
-2.86643322,0.83508676,0.13365622,0.10105388,0.01206025,0.03722724,0.05514407,0.65857700,0.04653975,0.00000000
-2.86043022,0.89886704,0.14516295,0.10848788,0.01262150,0.04158916,0.05821805,0.70697266,0.04794664,0.00000000
-2.85442721,0.97244106,0.15821588,0.11723292,0.01334695,0.04642094,0.06187057,0.76293289,0.04989630,0.00000000
-2.84842421,1.05494176,0.17266695,0.12717386,0.01422062,0.05169129,0.06602759,0.82577955,0.05233840,0.00000000
-2.84242121,1.14531982,0.18833755,0.13817326,0.01522424,0.05735799,0.07060848,0.89469308,0.05521489,0.00000000
-2.83641821,1.24235167,0.20501954,0.15007192,0.01633745,0.06336770,0.07552690,0.96872004,0.05846052,0.00000000
-2.83041521,1.34465343,0.22247726,0.16269017,0.01753805,0.06965607,0.08069213,1.04678520,0.06200376,0.00000000
-2.82441221,1.45070125,0.24045062,0.17582994,0.01880223,0.07614831,0.08601071,1.12770856,0.06576788,0.00000000
-2.81840920,1.55885825,0.25865924,0.18927757,0.02010498,0.08276017,0.09138844,1.21022715,0.06967239,0.00000000
-2.81240620,1.66740789,0.27680774,0.20280758,0.02142046,0.08939942,0.09673260,1.29302174,0.07363476,0.00000000
-2.80640320,1.77459330,0.29459209,0.21618714,0.02272252,0.09596774,0.10195445,1.37474783,0.07757226,0.00000000
-2.80040020,1.87866170,0.31170684,0.22918133,0.02398521,0.10236301,0.10697180,1.45407018,0.08140406,0.00000000
-2.79439720,1.97791257,0.32785305,0.24155893,0.02518343,0.10848205,0.11171169,1.52970012,0.08505341,0.00000000
-2.78839420,2.07074806,0.34274671,0.25309867,0.02629346,0.11422357,0.11611292,1.60043411,0.08844981,0.00000000
-2.78239120,2.15572366,0.35612727,0.26359562,0.02729365,0.11949128,0.12012845,1.66519225,0.09153122,0.00000000
-2.77638819,2.23159717,0.36776602,0.27286752,0.02816498,0.12419713,0.12372740,1.72305510,0.09424604,0.00000000
-2.77038519,2.29737364,0.37747392,0.28076074,0.02889163,0.12826439,0.12689675,1.77329723,0.09655491,0.00000000
-2.76438219,2.35234424,0.38510850,0.28715565,0.02946148,0.13163063,0.12964238,1.81541572,0.09843225,0.00000000
-2.75837919,2.39611702,0.39057964,0.29197107,0.02986646,0.13425020,0.13198957,1.84915227,0.09986730,0.00000000
-2.75237619,2.42863778,0.39385370,0.29516764,0.03010286,0.13609640,0.13398284,1.87450758,0.10086488,0.00000000
-2.74637319,2.45019980,0.39495609,0.29674982,0.03017147,0.13716300,0.13568497,1.89174696,0.10144552,0.00000000
-2.74037019,2.46144136,0.39397175,0.29676650,0.03007758,0.13746508,0.13717549,1.90139659,0.10164516,0.00000000
-2.73436718,2.46333093,0.39104384,0.29531006,0.02983080,0.13703923,0.13854830,1.90423023,0.10151433,0.00000000
-2.72836418,2.45714004,0.38637040,0.29251391,0.02944484,0.13594301,0.13990880,1.90124664,0.10111682,0.00000000
-2.72236118,2.44440479,0.38019914,0.28854859,0.02893699,0.13425364,0.14137048,1.89363833,0.10052787,0.00000000
-2.71635818,2.42687724,0.37282064,0.28361657,0.02832767,0.13206615,0.14305103,1.88275276,0.09983202,0.00000000
-2.71035518,2.40646872,0.36456012,0.27794589,0.02763967,0.12949076,0.14506823,1.87004755,0.09912059,0.00000000
-2.70435218,2.38518704,0.35576816,0.27178299,0.02689751,0.12664995,0.14753581,1.85704135,0.09848899,0.00000000
-2.69834917,2.36507040,0.34681065,0.26538497,0.02612663,0.12367504,0.15055919,1.84526255,0.09803381,0.00000000
-2.69234617,2.34812049,0.33805845,0.25901155,0.02535258,0.12070258,0.15423166,1.83619770,0.09785004,0.00000000
-2.68634317,2.33623762,0.32987715,0.25291711,0.02460028,0.11787063,0.15863075,1.83124195,0.09802821,0.00000000
-2.68034017,2.33116033,0.32261713,0.24734307,0.02389321,0.11531506,0.16381526,1.83165349,0.09865183,0.00000000
-2.67433717,2.33441197,0.31660446,0.24251093,0.02325281,0.11316601,0.16982289,1.83851360,0.09979507,0.00000000
-2.66833417,2.34725602,0.31213279,0.23861619,0.02269782,0.11154462,0.17666867,1.85269416,0.10152077,0.00000000
-2.66233117,2.37066177,0.30945650,0.23582327,0.02224382,0.11056008,0.18434414,1.87483340,0.10387885,0.00000000
-2.65632816,2.40528138,0.30878520,0.23426172,0.02190286,0.11030713,0.19281747,1.90532089,0.10690521,0.00000000
-2.65032516,2.45143865,0.31027975,0.23402366,0.02168320,0.11086403,0.20203434,1.94429189,0.11062104,0.00000000
-2.64432216,2.50912945,0.31404973,0.23516255,0.02158922,0.11229094,0.21191972,1.99163106,0.11503261,0.00000000
-2.63831916,2.57803328,0.32015235,0.23769316,0.02162136,0.11462888,0.22238035,2.04698478,0.12013150,0.00000000
-2.63231616,2.65753474,0.32859270,0.24159276,0.02177631,0.11789909,0.23330782,2.10978139,0.12589522,0.00000000
-2.62631316,2.74675360,0.33932519,0.24680340,0.02204722,0.12210284,0.24458225,2.17925788,0.13228822,0.00000000
-2.62031016,2.84458177,0.35225601,0.25323497,0.02242400,0.12722168,0.25607625,2.25449179,0.13926315,0.00000000
-2.61430715,2.94972526,0.36724647,0.26076911,0.02289378,0.13321796,0.26765918,2.33443663,0.14676242,0.00000000
-2.60830415,3.06074917,0.38411702,0.26926357,0.02344135,0.14003578,0.27920136,2.41795927,0.15471983,0.00000000
-2.60230115,3.17612403,0.40265173,0.27855696,0.02404973,0.14760216,0.29057821,2.50387763,0.16306241,0.00000000
-2.59629815,3.29427159,0.42260325,0.28847371,0.02470070,0.15582846,0.30167419,2.59099743,0.17171226,0.00000000
-2.59029515,3.41360860,0.44369794,0.29882902,0.02537541,0.16461206,0.31238618,2.67814648,0.18058831,0.00000000
-2.58429215,3.53258747,0.46564125,0.30943374,0.02605495,0.17383823,0.32262651,2.76420570,0.18960817,0.00000000
-2.57828914,3.64973268,0.48812317,0.32009906,0.02672094,0.18338225,0.33232522,2.84813607,0.19868977,0.00000000
-2.57228614,3.76367241,0.51082376,0.33064084,0.02735606,0.19311167,0.34143174,2.92900092,0.20775289,0.00000000
-2.56628314,3.87316508,0.53341884,0.34088365,0.02794456,0.20288878,0.34991575,3.00598346,0.21672061,0.00000000
-2.56028014,3.97712055,0.55558559,0.35066435,0.02847266,0.21257330,0.35776735,3.07839938,0.22552055,0.00000000
-2.55427714,4.07461619,0.57700829,0.35983527,0.02892897,0.22202517,0.36499648,3.14570494,0.23408594,0.00000000
-2.54827414,4.16490794,0.59738405,0.36826692,0.02930471,0.23110751,0.37163157,3.20750060,0.24235657,0.00000000
-2.54227114,4.24743678,0.61642848,0.37585018,0.02959395,0.23968964,0.37771769,3.26353075,0.25027952,0.00000000
-2.53626813,4.32183084,0.63388125,0.38249809,0.02979366,0.24765017,0.38331398,3.31368003,0.25780969,0.00000000
-2.53026513,4.38790355,0.64951150,0.38814706,0.02990373,0.25487996,0.38849072,3.35796650,0.26491020,0.00000000
-2.52426213,4.44564810,0.66312279,0.39275760,0.02992680,0.26128502,0.39332603,3.39653231,0.27155257,0.00000000
-2.51825913,4.49522842,0.67455767,0.39631450,0.02986809,0.26678914,0.39790232,3.42963203,0.27771671,0.00000000
-2.51225613,4.53696692,0.68370149,0.39882652,0.02973505,0.27133613,0.40230264,3.45761916,0.28339068,0.00000000
-2.50625313,4.57132920,0.69048542,0.40032544,0.02953700,0.27489166,0.40660716,3.48093097,0.28857030,0.00000000
-2.50025013,4.59890582,0.69488837,0.40086467,0.02928464,0.27744455,0.41088967,3.50007204,0.29325858,0.00000000
-2.49424712,4.62039150,0.69693780,0.40051718,0.02898956,0.27900727,0.41521453,3.51559669,0.29746488,0.00000000
-2.48824412,4.63656192,0.69670913,0.39937309,0.02866375,0.27961593,0.41963400,3.52809066,0.30120403,0.00000000
-2.48224112,4.64824875,0.69432389,0.39753661,0.02831899,0.27932929,0.42418612,3.53815241,0.30449527,0.00000000
-2.47623812,4.65631332,0.68994630,0.39512273,0.02796645,0.27822712,0.42889323,3.54637444,0.30736110,0.00000000
-2.47023512,4.66161974,0.68377862,0.39225354,0.02761616,0.27640773,0.43376121,3.55332514,0.30982611,0.00000000
-2.46423212,4.66500829,0.67605519,0.38905435,0.02727669,0.27398480,0.43877949,3.55953171,0.31191584,0.00000000
-2.45822911,4.66727001,0.66703534,0.38564976,0.02695484,0.27108363,0.44392188,3.56546482,0.31365572,0.00000000
-2.45222611,4.66912354,0.65699551,0.38215980,0.02665548,0.26783686,0.44914807,3.57152555,0.31507013,0.00000000
-2.44622311,4.67119514,0.64622077,0.37869629,0.02638147,0.26437987,0.45440596,3.57803524,0.31618168,0.00000000
-2.44022011,4.67400273,0.63499607,0.37535956,0.02613372,0.26084609,0.45963457,3.58522871,0.31701069,0.00000000
-2.43421711,4.67794486,0.62359762,0.37223563,0.02591140,0.25736226,0.46476745,3.59325123,0.31757498,0.00000000
-2.42821411,4.68329491,0.61228467,0.36939406,0.02571220,0.25404406,0.46973654,3.60215941,0.31788987,0.00000000
-2.42221111,4.69020102,0.60129206,0.36688640,0.02553271,0.25099206,0.47447609,3.61192606,0.31796857,0.00000000
-2.41620810,4.69869153,0.59082388,0.36474549,0.02536889,0.24828842,0.47892677,3.62244869,0.31782270,0.00000000
-2.41020510,4.70868561,0.58104841,0.36298543,0.02521654,0.24599424,0.48303945,3.63356126,0.31746313,0.00000000
-2.40420210,4.72000848,0.57209465,0.36160238,0.02507185,0.24414790,0.48677866,3.64504845,0.31690090,0.00000000
-2.39819910,4.73241028,0.56405049,0.36057603,0.02493191,0.24276437,0.49012550,3.65666172,0.31614828,0.00000000
-2.39219610,4.74558737,0.55696260,0.35987168,0.02479516,0.24183542,0.49307983,3.66813613,0.31521986,0.00000000
-2.38619310,4.75920491,0.55083811,0.35944282,0.02466182,0.24133103,0.49566154,3.67920688,0.31413349,0.00000000
-2.38019010,4.77291938,0.54564779,0.35923418,0.02453421,0.24120150,0.49791098,3.68962472,0.31291114,0.00000000
-2.37418709,4.78639968,0.54133089,0.35918487,0.02441695,0.24138063,0.49988831,3.69916923,0.31157955,0.00000000
-2.36818409,4.79934576,0.53780108,0.35923173,0.02431707,0.24178940,0.50167190,3.70765923,0.31017056,0.00000000
-2.36218109,4.81150383,0.53495344,0.35931253,0.02424394,0.24234031,0.50335573,3.71495979,0.30872114,0.00000000
-2.35617809,4.82267743,0.53267218,0.35936905,0.02420915,0.24294201,0.50504600,3.72098561,0.30727307,0.00000000
-2.35017509,4.83273393,0.53083864,0.35934981,0.02422613,0.24350402,0.50685693,3.72570062,0.30587224,0.00000000
-2.34417209,4.84160661,0.52933930,0.35921242,0.02430984,0.24394143,0.50890608,3.72911416,0.30456766,0.00000000
-2.33816908,4.84929230,0.52807349,0.35892543,0.02447615,0.24417930,0.51130921,3.73127405,0.30341014,0.00000000
-2.33216608,4.85584528,0.52696040,0.35846970,0.02474133,0.24415656,0.51417516,3.73225746,0.30245065,0.00000000
-2.32616308,4.86136816,0.52594512,0.35783924,0.02512136,0.24382932,0.51760060,3.73216016,0.30173860,0.00000000
-2.32016008,4.86600053,0.52500345,0.35704153,0.02563128,0.24317342,0.52166532,3.73108524,0.30131992,0.00000000
-2.31415708,4.86990652,0.52414528,0.35609732,0.02628449,0.24218610,0.52642788,3.72913203,0.30123514,0.00000000
-2.30815408,4.87326213,0.52341636,0.35504000,0.02709216,0.24088684,0.53192205,3.72638625,0.30151751,0.00000000
-2.30215108,4.87624319,0.52289838,0.35391457,0.02806258,0.23931720,0.53815419,3.72291199,0.30219126,0.00000000
-2.29614807,4.87901480,0.52270740,0.35277624,0.02920073,0.23753979,0.54510151,3.71874598,0.30327011,0.00000000
-2.29014507,4.88172273,0.52299047,0.35168877,0.03050779,0.23563644,0.55271161,3.71389470,0.30475601,0.00000000
-2.28414207,4.88448708,0.52392081,0.35072254,0.03198095,0.23370554,0.56090302,3.70833411,0.30663834,0.00000000
-2.27813907,4.88739822,0.52569156,0.34995244,0.03361320,0.23185877,0.56956695,3.70201200,0.30889337,0.00000000
-2.27213607,4.89051505,0.52850826,0.34945569,0.03539333,0.23021735,0.57857009,3.69485258,0.31148429,0.00000000
-2.26613307,4.89386491,0.53258056,0.34930944,0.03730605,0.22890782,0.58775833,3.68676260,0.31436164,0.00000000
-2.26013007,4.89744494,0.53811318,0.34958840,0.03933229,0.22805773,0.59696137,3.67763847,0.31746418,0.00000000
-2.25412706,4.90122401,0.54529672,0.35036249,0.04144956,0.22779112,0.60599790,3.66737347,0.32072020,0.00000000
-2.24812406,4.90514487,0.55429850,0.35169442,0.04363246,0.22822426,0.61468115,3.65586442,0.32404921,0.00000000
-2.24212106,4.90912569,0.56525386,0.35363744,0.04585331,0.22946149,0.62282466,3.64301702,0.32736403,0.00000000
-2.23611806,4.91306072,0.57825830,0.35623317,0.04808281,0.23159150,0.63024794,3.62874934,0.33057306,0.00000000
-2.23011506,4.91681976,0.59336074,0.35950966,0.05029079,0.23468420,0.63678181,3.61299308,0.33358279,0.00000000
-2.22411206,4.92024626,0.61055825,0.36347974,0.05244697,0.23878809,0.64227321,3.59569253,0.33630043,0.00000000
-2.21810905,4.92315434,0.62979252,0.36813971,0.05452176,0.24392845,0.64658921,3.57680112,0.33863646,0.00000000
-2.21210605,4.92532494,0.65094823,0.37346843,0.05648695,0.25010636,0.64962026,3.55627601,0.34050724,0.00000000
-2.20610305,4.92650190,0.67385355,0.37942704,0.05831648,0.25729849,0.65128226,3.53407129,0.34183730,0.00000000
-2.20010005,4.92638843,0.69828278,0.38595916,0.05998710,0.26545794,0.65151777,3.51013027,0.34256147,0.00000000
-2.19409705,4.92464501,0.72396111,0.39299180,0.06147887,0.27451582,0.65029602,3.48437786,0.34262662,0.00000000
-2.18809405,4.92088937,0.75057152,0.40043698,0.06277571,0.28438380,0.64761202,3.45671387,0.34199310,0.00000000
-2.18209105,4.91469948,0.77776349,0.40819402,0.06386578,0.29495746,0.64348476,3.42700791,0.34063569,0.00000000
-2.17608804,4.90561999,0.80516338,0.41615255,0.06474174,0.30612031,0.63795470,3.39509690,0.33854411,0.00000000
-2.17008504,4.89317272,0.83238608,0.42419609,0.06540094,0.31774842,0.63108069,3.36078554,0.33572317,0.00000000
-2.16408204,4.87687107,0.85904750,0.43220617,0.06584549,0.32971543,0.62293663,3.32385033,0.33219236,0.00000000
-2.15807904,4.85623844,0.88477751,0.44006689,0.06608220,0.34189778,0.61360790,3.28404707,0.32798514,0.00000000
-2.15207604,4.83082974,0.90923269,0.44766955,0.06612247,0.35417994,0.60318798,3.24112194,0.32314785,0.00000000
-2.14607304,4.80025553,0.93210846,0.45491740,0.06598205,0.36645937,0.59177530,3.19482554,0.31773827,0.00000000
-2.14007004,4.76420725,0.95314995,0.46173009,0.06568067,0.37865102,0.57947044,3.14492940,0.31182395,0.00000000
-2.13406703,4.72248236,0.97216123,0.46804763,0.06524162,0.39069107,0.56637392,3.09124394,0.30548039,0.00000000
-2.12806403,4.67500773,0.98901224,0.47383371,0.06469122,0.40253976,0.55258459,3.03363691,0.29878898,0.00000000
-2.12206103,4.62185974,1.00364325,0.47907806,0.06405818,0.41418308,0.53819846,2.97205121,0.29183501,0.00000000
-2.11605803,4.56327945,1.01606640,0.48379765,0.06337293,0.42563318,0.52330825,2.90652078,0.28470550,0.00000000
-2.11005503,4.49968162,1.02636426,0.48803679,0.06266676,0.43692744,0.50800329,2.83718360,0.27748724,0.00000000
-2.10405203,4.43165632,1.03468525,0.49186575,0.06197105,0.44812615,0.49236981,2.76429079,0.27026471,0.00000000
-2.09804902,4.35996257,1.04123626,0.49537816,0.06131626,0.45930889,0.47649146,2.68821097,0.26311832,0.00000000
-2.09204602,4.28551358,1.04627250,0.49868714,0.06073104,0.47056968,0.46044989,2.60942941,0.25612265,0.00000000
-2.08604302,4.20935393,1.05008518,0.50192018,0.06024124,0.48201116,0.44432530,2.52854174,0.24934493,0.00000000
-2.08004002,4.13262926,1.05298738,0.50521325,0.05986897,0.49373797,0.42819687,2.44624228,0.24284377,0.00000000
-2.07403702,4.05654971,1.05529895,0.50870407,0.05963169,0.50584974,0.41214281,2.36330740,0.23666809,0.00000000
-2.06803402,3.98234849,1.05733096,0.51252515,0.05954147,0.51843398,0.39624023,2.28057449,0.23085629,0.00000000
-2.06203102,3.91123770,1.05937054,0.51679667,0.05960425,0.53155916,0.38056461,2.19891753,0.22543577,0.00000000
-2.05602801,3.84436316,1.06166682,0.52161980,0.05981941,0.54526853,0.36518895,2.11922038,0.22042267,0.00000000
-2.05002501,3.78276059,1.06441869,0.52707054,0.06017945,0.55957480,0.35018267,2.04234881,0.21582195,0.00000000
-2.04402201,3.72731521,1.06776488,0.53319466,0.06066999,0.57445609,0.33561035,1.96912280,0.21162771,0.00000000
-2.03801901,3.67872656,1.07177699,0.54000373,0.06126992,0.58985338,0.32153028,1.90029004,0.20782385,0.00000000
-2.03201601,3.63748027,1.07645563,0.54747267,0.06195196,0.60566954,0.30799313,1.83650206,0.20438492,0.00000000
-2.02601301,3.60382803,1.08172991,0.55553881,0.06268335,0.62177004,0.29504071,1.77829366,0.20127726,0.00000000
