energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-2.95647824,8.21584821,0.07643421,0.31755936,0.38004544,1.00216364,3.18356187,5.58485202,0.09207437,1.20444068
-2.95047524,8.41914297,0.07779736,0.32120061,0.39147183,1.03336402,3.21290209,5.72286609,0.09445239,1.23934848
-2.94447224,8.61640616,0.07900007,0.32418689,0.40257038,1.06345448,3.23622718,5.85890761,0.09661751,1.27234118
-2.93846923,8.80575160,0.08003545,0.32644325,0.41321466,1.09218628,3.25299104,5.99176275,0.09854892,1.30306540
-2.93246623,8.98533473,0.08089967,0.32790563,0.42328584,1.11934589,3.26273302,6.12015759,0.10023132,1.33121883
-2.92646323,9.15337440,0.08159189,0.32852214,0.43267467,1.14475801,3.26508954,6.24277069,0.10165506,1.35655546
-2.92046023,9.30817505,0.08211406,0.32825403,0.44128315,1.16828712,3.25980362,6.35825003,0.10281616,1.37888869
-2.91445723,9.44814911,0.08247072,0.32707631,0.44902585,1.18983734,3.24673185,6.46523412,0.10371600,1.39809230
-2.90845423,9.57183889,0.08266863,0.32497809,0.45583089,1.20935078,3.22584848,6.56237669,0.10436098,1.41409928
-2.90245123,9.67793780,0.08271638,0.32196253,0.46164040,1.22680440,3.19724636,6.64837442,0.10476197,1.42689851
-2.89644822,9.76531031,0.08262394,0.31804650,0.46641065,1.24220572,3.16113460,6.72199672,0.10493359,1.43652982
-2.89044522,9.83301055,0.08240223,0.31325985,0.47011171,1.25558762,3.11783329,6.78211676,0.10489354,1.44307740
-2.88444222,9.88029919,0.08206263,0.30764444,0.47272684,1.26700261,3.06776526,6.82774253,0.10466178,1.44666234
-2.87843922,9.90665841,0.08161656,0.30125299,0.47425154,1.27651709,3.01144547,6.85804694,0.10425977,1.44743452
-2.87243622,9.91180469,0.08107513,0.29414762,0.47469248,1.28420581,2.94946854,6.87239576,0.10370971,1.44556442
-2.86643322,9.89569938,0.08044880,0.28639841,0.47406632,1.29014709,2.88249475,6.87037243,0.10303389,1.44123537
-2.86043022,9.85855672,0.07974717,0.27808183,0.47239862,1.29441898,2.81123540,6.85179860,0.10225413,1.43463657
-2.85442721,9.80084909,0.07897886,0.26927917,0.46972275,1.29709677,2.73643784,6.81674983,0.10139130,1.42595724
-2.84842421,9.72330923,0.07815140,0.26007501,0.46607912,1.29825174,2.65887083,6.76556539,0.10046505,1.41538219
-2.84242121,9.62692926,0.07727131,0.25055584,0.46151456,1.29795146,2.57931062,6.69885208,0.09949354,1.40308895
-2.83641821,9.51295602,0.07634419,0.24080871,0.45608203,1.29626135,2.49852803,6.61748150,0.09849344,1.38924635
-2.83041521,9.38288268,0.07537485,0.23092008,0.44984056,1.29324738,2.41727696,6.52258096,0.09747992,1.37401466
-2.82441221,9.23843631,0.07436757,0.22097480,0.44285546,1.28897971,2.33628420,6.41551815,0.09646676,1.35754701
-2.81840920,9.08156130,0.07332623,0.21105520,0.43519879,1.28353679,2.25624095,6.29788007,0.09546655,1.33999172
-2.81240620,8.91439867,0.07225461,0.20124034,0.42694985,1.27700967,2.17779561,6.17144681,0.09449087,1.32149551
-2.80640320,8.73926136,0.07115655,0.19160536,0.41819584,1.26950597,2.10154817,6.03816115,0.09355047,1.30220695
-2.80040020,8.55860572,0.07003613,0.18222098,0.40903244,1.26115330,2.02804580,5.90009470,0.09265555,1.28227997
-2.79439720,8.37499950,0.06889784,0.17315298,0.39956432,1.25210161,1.95777961,5.75941174,0.09181581,1.26187710
-2.78839420,8.19108707,0.06774660,0.16446181,0.38990546,1.24252434,1.89118243,5.61833175,0.09104061,1.24117215
-2.78239120,8.00955206,0.06658786,0.15620227,0.38017921,1.23261804,1.82862747,5.47909153,0.09033900,1.22035203
-2.77638819,7.83307835,0.06542757,0.14842310,0.37051815,1.22260047,1.77042774,5.34390776,0.08971966,1.19961770
-2.77038519,7.66430998,0.06427209,0.14116675,0.36106356,1.21270711,1.71683612,5.21494080,0.08919078,1.17918410
-2.76438219,7.50581051,0.06312814,0.13446910,0.35196464,1.20318623,1.66804602,5.09426023,0.08875997,1.15927905
-2.75837919,7.36002268,0.06200263,0.12835916,0.34337743,1.19429267,1.62419255,4.98381252,0.08843395,1.14014123
-2.75237619,7.22922879,0.06090258,0.12285897,0.33546346,1.18628067,1.58535424,4.88539102,0.08821838,1.12201726
-2.74637319,7.11551255,0.05983491,0.11798335,0.32838818,1.17939603,1.55155513,4.80060847,0.08811752,1.10515820
-2.74037019,7.02072271,0.05880631,0.11373987,0.32231924,1.17386799,1.52276733,4.73087189,0.08813402,1.08981552
-2.73436718,6.94643928,0.05782313,0.11012883,0.31742460,1.16990140,1.49891403,4.67735989,0.08826858,1.07623673
-2.72836418,6.89394261,0.05689122,0.10714332,0.31387059,1.16766927,1.47987285,4.64100236,0.08851980,1.06466101
-2.72236118,6.86418608,0.05601586,0.10476941,0.31181992,1.16730642,1.46547957,4.62246257,0.08888395,1.05531487
-2.71635818,6.85777294,0.05520167,0.10298643,0.31142964,1.16890440,1.45553231,4.62212177,0.08935483,1.04840803
-2.71035518,6.87493797,0.05445258,0.10176739,0.31284913,1.17250793,1.44979593,4.64006664,0.08992377,1.04412971
-2.70435218,6.91553470,0.05377181,0.10107949,0.31621807,1.17811320,1.44800690,4.67608011,0.09057962,1.04264535
-2.69834917,6.97902895,0.05316187,0.10088478,0.32166438,1.18566800,1.44987842,4.72963600,0.09130885,1.04409382
-2.69234617,7.06449947,0.05262459,0.10114097,0.32930218,1.19507387,1.45510592,4.79989826,0.09209574,1.04858523
-2.68634317,7.17064634,0.05216121,0.10180228,0.33922966,1.20618996,1.46337292,4.88572576,0.09292269,1.05619918
-2.68034017,7.29580792,0.05177240,0.10282049,0.35152693,1.21883875,1.47435712,4.98568323,0.09377050,1.06698358
-2.67433717,7.43798658,0.05145836,0.10414599,0.36625379,1.23281308,1.48773699,5.09805916,0.09461883,1.08095391
-2.66833417,7.59488368,0.05121896,0.10572904,0.38344749,1.24788444,1.50319847,5.22089133,0.09544666,1.09809289
-2.66233117,7.76394347,0.05105376,0.10752094,0.40312039,1.26381202,1.52044206,5.35200006,0.09623278,1.11835050
-2.65632816,7.94240565,0.05096217,0.10947531,0.42525776,1.28035212,1.53918998,5.48902944,0.09695634,1.14164442
-2.65032516,8.12736565,0.05094353,0.11154940,0.44981555,1.29726765,1.55919344,5.62949586,0.09759739,1.16786066
-2.64432216,8.31584143,0.05099719,0.11370525,0.47671845,1.31433722,1.58023976,5.77084320,0.09813743,1.19685459
-2.63831916,8.50484502,0.05112258,0.11591090,0.50585825,1.33136346,1.60215919,5.91050333,0.09855989,1.22845221
-2.63231616,8.69145690,0.05131934,0.11814140,0.53709260,1.34818031,1.62483115,6.04596019,0.09885064,1.26245183
-2.62631316,8.87290077,0.05158729,0.12037970,0.57024440,1.36465899,1.64818959,6.17481542,0.09899835,1.29862600
-2.62031016,9.04661621,0.05192650,0.12261727,0.60510189,1.38071246,1.67222722,6.29485327,0.09899487,1.33672399
-2.61430715,9.21032644,0.05233731,0.12485460,0.64141968,1.39629819,1.69699818,6.40410210,0.09883548,1.37647462
-2.60830415,9.36209868,0.05282031,0.12710128,0.67892063,1.41141929,1.72261886,6.50089001,0.09851904,1.41758962
-2.60230115,9.50039445,0.05337627,0.12937586,0.71729890,1.42612387,1.74926656,6.58389223,0.09804808,1.45976744
-2.59629815,9.62410761,0.05400613,0.13170532,0.75622399,1.44050287,1.77717568,6.65216775,0.09742875,1.50269752
-2.59029515,9.73258832,0.05471084,0.13412424,0.79534591,1.45468625,1.80663130,6.70518366,0.09667072,1.54606501
-2.58429215,9.82565156,0.05549131,0.13667356,0.83430131,1.46883788,1.83795995,6.74282561,0.09578694,1.58955569
-2.57828914,9.90356951,0.05634822,0.13939909,0.87272040,1.48314922,1.87151763,6.76539366,0.09479333,1.63286112
-2.57228614,9.96704775,0.05728185,0.14234960,0.91023456,1.49783198,1.90767524,6.77358349,0.09370839,1.67568375
-2.56628314,10.01718574,0.05829191,0.14557481,0.94648434,1.51310996,1.94680161,6.76845334,0.09255272,1.71774177
-2.56028014,10.05542318,0.05937735,0.14912302,0.98112751,1.52921034,1.98924469,6.75137813,0.09134852,1.75877351
-2.55427714,10.08347386,0.06053611,0.15303874,1.01384685,1.54635459,2.03531145,6.72399237,0.09011898,1.79854116
-2.54827414,10.10324990,0.06176495,0.15736023,1.04435748,1.56474915,2.08524715,6.68812437,0.08888772,1.83683353
-2.54227114,10.11677898,0.06305924,0.16211711,1.07241316,1.58457633,2.13921501,6.64572452,0.08767810,1.87346781
-2.53626813,10.12611824,0.06441282,0.16732820,1.09781147,1.60598540,2.19727703,6.59879067,0.08651267,1.90829009
-2.53026513,10.13326825,0.06581781,0.17299948,1.12039758,1.62908429,2.25937715,6.54929377,0.08541255,1.94117460
-2.52426213,10.14009054,0.06726460,0.17912262,1.14006641,1.65393218,2.32532757,6.49910705,0.08439685,1.97202172
-2.51825913,10.14823231,0.06874176,0.18567381,1.15676305,1.68053310,2.39479926,6.44994150,0.08348216,2.00075491
-2.51225613,10.15906137,0.07023610,0.19261325,1.17048158,1.70883097,2.46731742,6.40329042,0.08268214,2.02731671
-2.50625313,10.17361407,0.07173282,0.19988513,1.18126218,1.73870621,2.54226266,6.36038512,0.08200717,2.05166401
-2.50025013,10.19255833,0.07321567,0.20741835,1.18918688,1.76997430,2.61887809,6.32216331,0.08146406,2.07376306
-2.49424712,10.21617331,0.07466725,0.21512785,1.19437409,1.80238628,2.69628273,6.28925129,0.08105597,2.09358457
-2.48824412,10.24434646,0.07606934,0.22291654,1.19697226,1.83563156,2.77349091,6.26195999,0.08078232,2.11109910
-2.48224112,10.27658778,0.07740333,0.23067785,1.19715298,1.86934290,2.84943737,6.24029476,0.08063891,2.12627334
-2.47623812,10.31206065,0.07865068,0.23829876,1.19510395,1.90310370,2.92300710,6.22397774,0.08061810,2.13906748
-2.47023512,10.34962746,0.07979343,0.24566326,1.19102206,1.93645728,2.99306920,6.21248145,0.08070913,2.14943385
-2.46423212,10.38790795,0.08081470,0.25265608,1.18510705,1.96891814,3.05851306,6.20507143,0.08089849,2.15731716
-2.45822911,10.42534724,0.08169918,0.25916648,1.17755590,1.99998468,3.11828581,6.20085580,0.08117038,2.16265619
-2.45222611,10.46029058,0.08243364,0.26509215,1.16855822,2.02915304,3.17142913,6.19883906,0.08150723,2.16538699
-2.44622311,10.49106106,0.08300728,0.27034282,1.15829274,2.05593150,3.21711398,6.19797752,0.08189025,2.16544729
-2.44022011,10.51603675,0.08341211,0.27484355,1.14692504,2.07985492,3.25467149,6.19723379,0.08230001,2.16278195
-2.43421711,10.53372379,0.08364315,0.27853759,1.13460627,2.10049863,3.28361875,6.19562779,0.08271696,2.15734899
-2.42821411,10.54282203,0.08369859,0.28138856,1.12147314,2.11749106,3.30367805,6.19228217,0.08312193,2.14912579
-2.42221111,10.54228041,0.08357974,0.28338197,1.10764856,2.13052471,3.31478879,6.18646026,0.08349665,2.13811505
-2.41620810,10.53133959,0.08329101,0.28452591,1.09324312,2.13936495,3.31711114,6.17759501,0.08382408,2.12434998
-2.41020510,10.50956024,0.08283961,0.28485097,1.07835695,2.14385609,3.31102154,6.16530813,0.08408880,2.10789842
-2.40420210,10.47683588,0.08223526,0.28440925,1.06308182,2.14392475,3.29709979,6.14941876,0.08427718,2.08886549
-2.39819910,10.43338995,0.08148980,0.28327263,1.04750317,2.13958009,3.27610849,6.12994173,0.08437763,2.06739447
-2.39219610,10.37975774,0.08061669,0.28153031,1.03170198,2.13091118,3.24896551,6.10707591,0.08438060,2.04366596
-2.38619310,10.31675407,0.07963053,0.27928567,1.01575621,2.11808149,3.21671073,6.08118339,0.08427863,2.01789506
-2.38019010,10.24542885,0.07854650,0.27665264,0.99974173,2.10132089,3.18046849,6.05276088,0.08406633,1.99032686
-2.37418709,10.16701259,0.07737986,0.27375171,0.98373268,2.08091554,3.14140729,6.02240486,0.08374025,1.96123037
-2.36818409,10.08285476,0.07614543,0.27070571,0.96780125,2.05719619,3.10069842,5.99077220,0.08329880,1.93089117
-2.36218109,9.99435802,0.07485722,0.26763558,0.95201689,2.03052546,3.05947541,5.95853834,0.08274205,1.89960321
-2.35617809,9.90291145,0.07352799,0.26465626,0.93644512,2.00128468,3.01879575,5.92635494,0.08207165,1.86766015
-2.35017509,9.80982601,0.07216901,0.26187283,0.92114591,1.96986095,2.97960661,5.89480909,0.08129063,1.83534675
-2.34417209,9.71627519,0.07078989,0.25937715,0.90617190,1.93663496,2.94271569,5.86438598,0.08040329,1.80293063
-2.33816908,9.62324358,0.06939845,0.25724497,0.89156669,1.90197005,2.90876851,5.83543675,0.07941506,1.77065497
-2.33216608,9.53148567,0.06800074,0.25553382,0.87736311,1.86620301,2.87823266,5.80815315,0.07833243,1.73873239
-2.32616308,9.44149674,0.06660118,0.25428148,0.86358192,1.82963696,2.85138964,5.78254998,0.07716283,1.70734034
-2.32016008,9.35349688,0.06520267,0.25350535,0.85023091,1.79253640,2.82833427,5.75845638,0.07591455,1.67661829
-2.31415708,9.26742897,0.06380688,0.25320253,0.83730452,1.75512469,2.80898157,5.73551633,0.07459672,1.64666662
-2.30815408,9.18297034,0.06241456,0.25335062,0.82478418,1.71758382,2.79308040,5.71319830,0.07321920,1.61754746
-2.30215108,9.09955749,0.06102584,0.25390929,0.81263928,1.68005633,2.78023324,5.69081374,0.07179253,1.58928723
-2.29614807,9.01642254,0.05964061,0.25482241,0.80082876,1.64264925,2.76992090,5.66754361,0.07032789,1.56188075
-2.29014507,8.93263949,0.05825884,0.25602067,0.78930343,1.60543952,2.76153106,5.64247170,0.06883698,1.53529674
-2.28414207,8.84717801,0.05688094,0.25742462,0.77800873,1.56848075,2.75438921,5.61462318,0.06733194,1.50948427
-2.27813907,8.75896208,0.05550802,0.25894795,0.76688800,1.53181063,2.74779063,5.58300672,0.06582523,1.48437991
-2.27213607,8.66693072,0.05414216,0.26050087,0.75588595,1.49545875,2.74103205,5.54665816,0.06432951,1.45991518
-2.26613307,8.57009764,0.05278655,0.26199346,0.74495230,1.45945423,2.73344162,5.50468371,0.06285752,1.43602383
-2.26013007,8.46760735,0.05144561,0.26333890,0.73404527,1.42383278,2.72440601,5.45630063,0.06142187,1.41264877
-2.25412706,8.35878479,0.05012501,0.26445642,0.72313490,1.38864286,2.71339367,5.40087365,0.06003493,1.38974820
-2.24812406,8.24317647,0.04883159,0.26527381,0.71220596,1.35395064,2.69997338,5.33794532,0.05870868,1.36730060
-2.24212106,8.12058122,0.04757324,0.26572959,0.70126022,1.31984344,2.68382753,5.26725904,0.05745448,1.34530864
-2.23611806,7.99106947,0.04635868,0.26577460,0.69031823,1.28643170,2.66475988,5.18877379,0.05628304,1.32380165
-2.23011506,7.85499029,0.04519719,0.26537303,0.67942016,1.25384923,2.64269764,5.10266998,0.05520418,1.30283665
-2.22411206,7.71296631,0.04409826,0.26450299,0.66862603,1.22225200,2.61768815,5.00934632,0.05422678,1.28249812
-2.21810905,7.56587711,0.04307127,0.26315644,0.65801504,1.19181546,2.58989058,4.90940806,0.05335868,1.26289641
-2.21210605,7.41483213,0.04212508,0.26133864,0.64768424,1.16273060,2.55956319,4.80364728,0.05260663,1.24416513
-2.20610305,7.26113482,0.04126765,0.25906719,0.63774643,1.13519913,2.52704703,4.69301644,0.05197623,1.22645763
-2.20010005,7.10623979,0.04050574,0.25637063,0.62832754,1.10942784,2.49274696,4.57859634,0.05147193,1.20994277
-2.19409705,6.95170526,0.03984454,0.25328675,0.61956349,1.08562262,2.45711096,4.46156035,0.05109703,1.19480033
-2.18809405,6.79914288,0.03928741,0.24986066,0.61159667,1.06398231,2.42060875,4.34313629,0.05085374,1.18121613
-2.18209105,6.65016725,0.03883574,0.24614274,0.60457219,1.04469272,2.38371068,4.22456782,0.05074320,1.16937715
-2.17608804,6.50634697,0.03848880,0.24218651,0.59863393,1.02792091,2.34686794,4.10707692,0.05076553,1.15946672
-2.17008504,6.36915910,0.03824371,0.23804662,0.59392061,1.01381011,2.31049470,3.99182878,0.05091991,1.15165985
-2.16408204,6.23994835,0.03809552,0.23377684,0.59056176,1.00247511,2.27495303,3.87990043,0.05120461,1.14611882
-2.15807904,6.11989215,0.03803733,0.22942831,0.58867390,0.99399851,2.24054111,3.77225407,0.05161704,1.14298885
-2.15207604,6.00997211,0.03806050,0.22504808,0.58835674,0.98842762,2.20748501,3.66971561,0.05215376,1.14239391
-2.14607304,5.91095230,0.03815496,0.22067784,0.58968961,0.98577213,2.17593422,3.57295895,0.05281050,1.14443259
-2.14007004,5.82336431,0.03830946,0.21635307,0.59272803,0.98600245,2.14596098,3.48249600,0.05358214,1.14917386
-2.13406703,5.74749866,0.03851202,0.21210249,0.59750053,0.98904871,2.11756315,3.39867224,0.05446261,1.15665276
-2.12806403,5.68340240,0.03875020,0.20794789,0.60400581,0.99480044,2.09067021,3.32166756,0.05544489,1.16686597
-2.12206103,5.63088202,0.03901153,0.20390426,0.61221011,1.00310680,2.06515216,3.25150170,0.05652083,1.17976734
-2.11605803,5.58951137,0.03928378,0.19998029,0.62204520,1.01377742,2.04083039,3.18804378,0.05768113,1.19526348
-2.11005503,5.55864392,0.03955531,0.19617913,0.63340674,1.02658392,2.01749025,3.13102519,0.05891515,1.21320967
-2.10405203,5.53742886,0.03981532,0.19249933,0.64615346,1.04126209,1.99489438,3.08005510,0.06021087,1.23340642
-2.09804902,5.52483090,0.04005398,0.18893607,0.66010710,1.05751485,1.97279629,3.03463802,0.06155477,1.25559692
-2.09204602,5.51965334,0.04026264,0.18548241,0.67505334,1.07501608,1.95095360,2.99419274,0.06293186,1.27946593
-2.08604302,5.52056442,0.04043382,0.18213067,0.69074391,1.09341539,1.92914027,2.95807216,0.06432565,1.30464047
-2.08004002,5.52612679,0.04056129,0.17887379,0.70689989,1.11234390,1.90715749,2.92558351,0.06571828,1.33069261
-2.07403702,5.53483001,0.04064002,0.17570666,0.72321633,1.13142115,1.88484292,2.89600869,0.06709071,1.35714487
-2.06803402,5.54512600,0.04066608,0.17262729,0.73936834,1.15026291,1.86207779,2.86862424,0.06842300,1.38347831
-2.06203102,5.55546703,0.04063657,0.16963787,0.75501832,1.16849010,1.83879215,2.84272088,0.06969465,1.40914335
-2.05602801,5.56434578,0.04054952,0.16674565,0.76982449,1.18573847,1.81496778,2.81762215,0.07088515,1.43357337
-2.05002501,5.57033681,0.04040377,0.16396348,0.78345038,1.20166884,1.79063921,2.79270196,0.07197442,1.45620067
-2.04402201,5.57213835,0.04019888,0.16131023,0.79557500,1.21597765,1.76589276,2.76740086,0.07294350,1.47647440
-2.03801901,5.56861320,0.03993506,0.15881081,0.80590328,1.22840744,1.74086376,2.74124053,0.07377518,1.49387969
-2.03201601,5.55882739,0.03961311,0.15649598,0.81417650,1.23875679,1.71573232,2.71383625,0.07445460,1.50795732
-2.02601301,5.54208483,0.03923441,0.15440179,0.82018209,1.24688932,1.69071766,2.68490708,0.07496995,1.51832289
-2.02001001,5.51795636,0.03880093,0.15256879,0.82376236,1.25274120,1.66607140,2.65428309,0.07531297,1.52468449
-2.01400700,5.48630164,0.03831520,0.15104095,0.82482181,1.25632690,1.64206981,2.62190967,0.07547943,1.52685804
-2.00800400,5.44728221,0.03778041,0.14986428,0.82333237,1.25774257,1.61900551,2.58784829,0.07546943,1.52477915
-2.00200100,5.40136477,0.03720040,0.14908531,0.81933647,1.25716686,1.59717846,2.55227373,0.07528755,1.51851085
-1.99599800,5.34931356,0.03657971,0.14874936,0.81294750,1.25485892,1.57688670,2.51546756,0.07494287,1.50824652
-1.98999500,5.29217177,0.03592355,0.14889864,0.80434757,1.25115354,1.55841697,2.47780795,0.07444865,1.49430763
-1.98399200,5.23123183,0.03523782,0.14957042,0.79378269,1.24645331,1.54203536,2.43975605,0.07382195,1.47713614
-1.97798899,5.16799564,0.03452902,0.15079505,0.78155525,1.24121805,1.52797828,2.40183932,0.07308301,1.45728177
-1.97198599,5.10412576,0.03380418,0.15259422,0.76801439,1.23595186,1.51644400,2.36463233,0.07225448,1.43538448
-1.96598299,5.04138942,0.03307070,0.15497932,0.75354430,1.23118796,1.50758513,2.32873574,0.07136047,1.41215290
-1.95997999,4.98159768,0.03233621,0.15795005,0.73855125,1.22747210,1.50150216,2.29475445,0.07042561,1.38833963
-1.95397699,4.92654210,0.03160833,0.16149340,0.72344970,1.22534494,1.49823858,2.26327563,0.06947401,1.36471446
-1.94797399,4.87793180,0.03089449,0.16558304,0.70864820,1.22532406,1.49777777,2.23484775,0.06852823,1.34203669
-1.94197099,4.83733355,0.03020170,0.17017913,0.69453572,1.22788633,1.50004186,2.20996159,0.06760842,1.32102786
-1.93596798,4.80611758,0.02953629,0.17522871,0.68146889,1.23345116,1.50489299,2.18903403,0.06673144,1.30234601
-1.92996498,4.78541150,0.02890379,0.18066656,0.66976080,1.24236541,1.51213678,2.17239544,0.06591032,1.28656266
-1.92396198,4.77606424,0.02830870,0.18641669,0.65967180,1.25489033,1.52152835,2.16028124,0.06515378,1.27414344
-1.91795898,4.77862148,0.02775442,0.19239420,0.65140260,1.27119117,1.53278051,2.15282806,0.06446606,1.26543316
-1.91195598,4.79331346,0.02724317,0.19850775,0.64508989,1.29132975,1.54557409,2.15007447,0.06384700,1.26064590
-1.90595298,4.82005544,0.02677596,0.20466226,0.64080464,1.31526023,1.55957004,2.15196635,0.06329230,1.25986029
-1.89994997,4.85846035,0.02635272,0.21076201,0.63855299,1.34282835,1.57442265,2.15836632,0.06279404,1.26302014
-1.89394697,4.90786273,0.02597236,0.21671379,0.63827954,1.37377402,1.58979365,2.16906665,0.06234139,1.26994017
-1.88794397,4.96735241,0.02563294,0.22243010,0.63987281,1.40773740,1.60536622,2.18380490,0.06192144,1.28031629
-1.88194097,5.03581602,0.02533191,0.22783222,0.64317255,1.44426805,1.62085850,2.20228111,0.06152016,1.29374001
-1.87593797,5.11198416,0.02506635,0.23285300,0.64797830,1.48283698,1.63603577,2.22417564,0.06112335,1.30971597
-1.86993497,5.19448167,0.02483321,0.23743922,0.65405899,1.52285135,1.65072077,2.24916637,0.06071768,1.32768193
-1.86393197,5.28187877,0.02462957,0.24155339,0.66116286,1.56367109,1.66480155,2.27694432,0.06029154,1.34703017
-1.85792896,5.37274050,0.02445288,0.24517503,0.66902743,1.60462721,1.67823646,2.30722660,0.05983589,1.36712941
-1.85192596,5.46567255,0.02430119,0.24830110,0.67738893,1.64504108,1.69105598,2.33976603,0.05934488,1.38734644
-1.84592296,5.55936153,0.02417331,0.25094586,0.68599098,1.68424409,1.70336126,2.37435675,0.05881635,1.40706652
-1.83991996,5.65260836,0.02406893,0.25313988,0.69459213,1.72159718,1.71531944,2.41083555,0.05825206,1.42571207
-1.83391696,5.74435379,0.02398867,0.25492845,0.70297208,1.75650953,1.72715598,2.44907894,0.05765782,1.44275883
-1.82791396,5.83369553,0.02393410,0.25636943,0.71093643,1.78845577,1.73914434,2.48899615,0.05704329,1.45774936
-1.82191096,5.91989707,0.02390768,0.25753045,0.71831992,1.81699130,1.75159357,2.53051871,0.05642172,1.47030335
-1.81590795,6.00238845,0.02391259,0.25848595,0.72498829,1.84176499,1.76483435,2.57358721,0.05580941,1.48012477
-1.80990495,6.08075975,0.02395265,0.25931385,0.73083864,1.86252895,1.77920426,2.61813640,0.05522515,1.48700582
-1.80390195,6.15474846,0.02403202,0.26009226,0.73579872,1.87914488,1.79503290,2.66407945,0.05468946,1.49082772
-1.79789895,6.22422176,0.02415500,0.26089622,0.73982503,1.89158689,1.81262747,2.71129271,0.05422384,1.49155862
-1.79189595,6.28915518,0.02432573,0.26179471,0.74290028,1.89994038,1.83225958,2.75960197,0.05384997,1.48924894
-1.78589295,6.34960904,0.02454798,0.26284806,0.74503016,1.90439721,1.85415357,2.80877112,0.05358890,1.48402436
-1.77988994,6.40570380,0.02482480,0.26410571,0.74623975,1.90524714,1.87847701,2.85849418,0.05346029,1.47607701
-1.77388694,6.45759575,0.02515834,0.26560466,0.74656978,1.90286574,1.90533329,2.90839125,0.05348172,1.46565511
-1.76788394,6.50545393,0.02554962,0.26736838,0.74607293,1.89769934,1.93475681,2.95800873,0.05366807,1.45305161
-1.76188094,6.54943923,0.02599831,0.26940638,0.74481020,1.89024736,1.96671039,3.00682390,0.05403099,1.43859220
-1.75587794,6.58968620,0.02650268,0.27171433,0.74284767,1.88104283,2.00108505,3.05425370,0.05457852,1.42262307
-1.74987494,6.62628833,0.02705947,0.27427477,0.74025348,1.87063170,2.03770188,3.09966737,0.05531474,1.40549893
-1.74387194,6.65928675,0.02766391,0.27705818,0.73709536,1.85955193,2.07631570,3.14240215,0.05623959,1.38757158
-1.73786893,6.68866287,0.02830975,0.28002459,0.73343846,1.84831301,2.11662035,3.18178144,0.05734884,1.36917940
-1.73186593,6.71433483,0.02898940,0.28312543,0.72934374,1.83737698,2.15825523,3.21713438,0.05863405,1.35063808
-1.72586293,6.73615781,0.02969412,0.28630561,0.72486673,1.82714160,2.20081298,3.24781605,0.06008276,1.33223294
-1.71985993,6.75392820,0.03041418,0.28950576,0.72005672,1.81792657,2.24384804,3.27322726,0.06167873,1.31421293
-1.71385693,6.76739134,0.03113923,0.29266459,0.71495642,1.80996331,2.28688603,3.29283323,0.06340226,1.29678665
-1.70785393,6.77625291,0.03185852,0.29572115,0.70960191,1.80338881,2.32943376,3.30618029,0.06523067,1.28012026
-1.70185093,6.78019349,0.03256132,0.29861711,0.70402301,1.79824389,2.37098997,3.31291011,0.06713879,1.26433762
-1.69584792,6.77888611,0.03323722,0.30129889,0.69824401,1.79447594,2.41105666,3.31277110,0.06909960,1.24952228
-1.68984492,6.77201633,0.03387653,0.30371969,0.69228466,1.79194597,2.44915103,3.30562657,0.07108487,1.23572143
-1.68384192,6.75930423,0.03447055,0.30584123,0.68616143,1.79043977,2.48481785,3.29145973,0.07306589,1.22295141
-1.67783892,6.74052756,0.03501197,0.30763532,0.67988903,1.78968238,2.51764215,3.27037540,0.07501426,1.21120455
-1.67183592,6.71554514,0.03549504,0.30908516,0.67348207,1.78935545,2.54726196,3.24259869,0.07690261,1.20045686
-1.66583292,6.68431943,0.03591585,0.31018631,0.66695681,1.78911629,2.57338065,3.20847072,0.07870536,1.19067627
-1.65982991,6.64693686,0.03627243,0.31094728,0.66033284,1.78861787,2.59577848,3.16844174,0.08039944,1.18183069
-1.65382691,6.60362481,0.03656481,0.31138981,0.65363474,1.78752850,2.61432270,3.12306171,0.08196492,1.17389555
-1.64782391,6.55476366,0.03679501,0.31154860,0.64689335,1.78555021,2.62897558,3.07296881,0.08338552,1.16686026
-1.64182091,6.50089268,0.03696692,0.31147072,0.64014680,1.78243489,2.63979980,3.01887583,0.08464904,1.16073305
-1.63581791,6.44270861,0.03708609,0.31121437,0.63344094,1.77799711,2.64696040,2.96155489,0.08574758,1.15554395
-1.62981491,6.38105610,0.03715949,0.31084733,0.62682919,1.77212312,2.65072296,2.90182052,0.08667767,1.15134544
-1.62381191,6.31690954,0.03719513,0.31044479,0.62037173,1.76477538,2.65144757,2.84051148,0.08744013,1.14821075
-1.61780890,6.25134624,0.03720170,0.31008682,0.61413395,1.75599236,2.64957840,2.77847146,0.08803990,1.14622977
-1.61180590,6.18551161,0.03718813,0.30985549,0.60818411,1.74588382,2.64562906,2.71652911,0.08848555,1.14550264
-1.60580290,6.12057740,0.03716312,0.30983170,0.60259043,1.73462168,2.64016407,2.65547783,0.08878879,1.14613146
-1.59979990,6.05769480,0.03713476,0.31009190,0.59741754,1.72242712,2.63377719,2.59605578,0.08896380,1.14821040
-1.59379690,5.99794452,0.03711008,0.31070482,0.59272253,1.70955479,2.62706750,2.53892677,0.08902652,1.15181498
