energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down
-5.90995498,4.63216292,-2.07134938,0.65978351,-1.25519895,0.20946853,-0.26469751,2.16628563,-0.66307542,1.77218558,-0.17831479,0.00533700,-0.00296506,1.41265408,-0.07269805,0.03245047,-0.03108755,0.84854996,-1.24259996
-5.90395198,4.59456531,-2.13566339,0.64416908,-1.28995494,0.19826722,-0.27882657,2.16837415,-0.68409002,1.76683801,-0.18299148,0.00516244,-0.00321553,1.41349312,-0.07465359,0.03121302,-0.03206064,0.82562452,-1.28114675
-5.89794897,4.54514232,-2.19618310,0.63028565,-1.32094658,0.18736672,-0.29326294,2.16200847,-0.70370559,1.75567631,-0.18716057,0.00500194,-0.00346739,1.40798930,-0.07647060,0.03003068,-0.03310097,0.80378259,-1.31723017
-5.89194597,4.48437225,-2.25259516,0.61813555,-1.34814346,0.17685185,-0.30790538,2.14725293,-0.72191046,1.73884442,-0.19081668,0.00486091,-0.00371776,1.39628475,-0.07814758,0.02891855,-0.03418107,0.78311457,-1.35068086
-5.88594297,4.41293289,-2.30466817,0.60769405,-1.37159205,0.16680332,-0.32264338,2.12432809,-0.73872410,1.71659357,-0.19396495,0.00474437,-0.00396354,1.37863944,-0.07968698,0.02788781,-0.03527255,0.76367925,-1.38138154
-5.87993997,4.33168533,-2.35224251,0.59891169,-1.39140447,0.15729702,-0.33735700,2.09360255,-0.75419009,1.68927504,-0.19661946,0.00465676,-0.00420157,1.35542299,-0.08109447,0.02694556,-0.03634686,0.74550520,-1.40926032
-5.87393697,4.24165032,-2.39521689,0.59171706,-1.40774483,0.14840338,-0.35191682,2.05557951,-0.76836790,1.65732890,-0.19880127,0.00460193,-0.00442863,1.32710226,-0.08237810,0.02609493,-0.03737606,0.72859306,-1.43428208
-5.86793397,4.14397832,-2.43353284,0.58601973,-1.42081387,0.14018682,-0.36618434,2.01087874,-0.78132444,1.62126925,-0.20053623,0.00458298,-0.00464156,1.29422552,-0.08354741,0.02533523,-0.03833347,0.71291854,-1.45643851
-5.86193097,4.03991465,-2.46715858,0.58171340,-1.43083304,0.13270521,-0.38001270,1.96021491,-0.79312564,1.58166655,-0.20185267,0.00460226,-0.00483732,1.25740385,-0.08461242,0.02466223,-0.03919437,0.69843604,-1.47573767
-5.85592796,3.93076144,-2.49607320,0.57867925,-1.43802885,0.12600949,-0.39324788,1.90437349,-0.80382880,1.53912807,-0.20277905,0.00466127,-0.00501310,1.21729056,-0.08558282,0.02406864,-0.03993655,0.68508281,-1.49219391
-5.84992496,3.81783825,-2.52025266,0.57678915,-1.44261856,0.12014328,-0.40573052,1.84418515,-0.81347610,1.49427736,-0.20334193,0.00476069,-0.00516636,1.17455982,-0.08646707,0.02354455,-0.04054079,0.67278326,-1.50581874
-5.84392196,3.70244310,-2.53965847,0.57590888,-1.44479782,0.11514251,-0.41729821,1.78050017,-0.82208980,1.44773379,-0.20356407,0.00490035,-0.00529492,1.12988534,-0.08727182,0.02307806,-0.04099127,0.66145339,-1.51661345
-5.83791896,3.58581593,-2.55422988,0.57590100,-1.44473113,0.11103509,-0.42778839,1.71416375,-0.82966921,1.40009316,-0.20346309,0.00507925,-0.00539702,1.08392018,-0.08800143,0.02265582,-0.04127580,0.65100492,-1.52456377
-5.83191596,3.46910580,-2.56387999,0.57662746,-1.44254537,0.10784056,-0.43704170,1.64599339,-0.83618981,1.35191032,-0.20305050,0.00529560,-0.00547132,1.03727857,-0.08865768,0.02226372,-0.04138596,0.64134908,-1.52963708
-5.82591296,3.35334336,-2.56849604,0.57795167,-1.43832670,0.10556962,-0.44490565,1.57675919,-0.84160433,1.30368456,-0.20233129,0.00554688,-0.00551700,0.99052051,-0.08923971,0.02188742,-0.04131720,0.63239964,-1.53178218
-5.81990995,3.23941937,-2.56794374,0.57974005,-1.43212067,0.10422368,-0.45123864,1.50716760,-0.84584575,1.25584828,-0.20130402,0.00582988,-0.00553371,0.94413960,-0.08974421,0.02151298,-0.04106867,0.62407523,-1.53093148
-5.81390695,3.12806993,-2.56207501,0.58186302,-1.42393542,0.10379429,-0.45591392,1.43784926,-0.84883186,1.20875940,-0.19996146,0.00614081,-0.00552159,0.89855470,-0.09016570,0.02112737,-0.04064306,0.61630067,-1.52700552
-5.80790395,3.01986854,-2.55073877,0.58419532,-1.41374750,0.10426257,-0.45882350,1.36935075,-0.85047106,1.16269758,-0.19829154,0.00647535,-0.00548128,0.85410531,-0.09049701,0.02071888,-0.04004633,0.60900732,-1.51991925
-5.80190095,2.91522469,-2.53379351,0.58661583,-1.40150962,0.10559850,-0.45988181,1.30213053,-0.85066888,1.11786414,-0.19627881,0.00682874,-0.00541381,0.81105068,-0.09072986,0.02027754,-0.03928728,0.60213257,-1.50958967
-5.79589795,2.81438872,-2.51112106,0.58900689,-1.38715977,0.10776038,-0.45902872,1.23655863,-0.84933475,1.07438542,-0.19390596,0.00719588,-0.00532064,0.76957243,-0.09085545,0.01979535,-0.03837721,0.59561833,-1.49594412
-5.78989495,2.71746178,-2.48264014,0.59125325,-1.37063093,0.11069426,-0.45623216,1.17291958,-0.84638856,1.03231909,-0.19115566,0.00757142,-0.00520356,0.72978011,-0.09086509,0.01926648,-0.03732936,0.58940897,-1.47892868
-5.78389195,2.62441030,-2.44831906,0.59324081,-1.35186073,0.11433351,-0.45148970,1.11141819,-0.84176643,0.99166276,-0.18801227,0.00794982,-0.00506464,0.69171924,-0.09075074,0.01868735,-0.03615851,0.58344870,-1.45851614
-5.77788894,2.53508364,-2.40818650,0.59485539,-1.33080030,0.11859871,-0.44482951,1.05218743,-0.83542549,0.95236430,-0.18446354,0.00832544,-0.00490618,0.65538100,-0.09050553,0.01805663,-0.03488043,0.57767873,-1.43471281
-5.77188594,2.44923395,-2.36233969,0.59598162,-1.30742199,0.12339777,-0.43631018,0.99529776,-0.82734720,0.91433321,-0.18050209,0.00869264,-0.00473060,0.62071313,-0.09012409,0.01737512,-0.03351150,0.57203455,-1.40756394
-5.76588294,2.36653726,-2.31094962,0.59650221,-1.28172536,0.12862643,-0.42601978,0.94076726,-0.81753915,0.87745213,-0.17612666,0.00904581,-0.00454045,0.58763109,-0.08960274,0.01664562,-0.03206822,0.56644355,-1.37715738
-5.75987994,2.28661475,-2.25426287,0.59629781,-1.25374127,0.13416928,-0.41407390,0.88857196,-0.80603533,0.84158821,-0.17134300,0.00937948,-0.00433828,0.55602906,-0.08893965,0.01587267,-0.03056690,0.56082325,-1.34362525
-5.75387694,2.20905352,-2.19260009,0.59524748,-1.22353415,0.13990116,-0.40061294,0.83865589,-0.79289482,0.80660350,-0.16616445,0.00968837,-0.00412664,0.52579016,-0.08813469,0.01506232,-0.02902334,0.55508042,-1.30714361
-5.74787394,2.13342624,-2.12635143,0.59323003,-1.19120217,0.14568920,-0.38579866,0.79094044,-0.77819918,0.77236425,-0.16061207,0.00996746,-0.00390800,0.49679544,-0.08718929,0.01422177,-0.02745259,0.54911121,-1.26793028
-5.74187094,2.05930920,-2.05596905,0.59012613,-1.15687585,0.15139524,-0.36981016,0.74533263,-0.76204878,0.73874856,-0.15471454,0.01021204,-0.00368474,0.46893144,-0.08610617,0.01335909,-0.02586880,0.54280248,-1.22624095
-5.73586793,1.98629853,-1.98195748,0.58582120,-1.12071514,0.15687883,-0.35283949,0.70173232,-0.74455845,0.70565249,-0.14850764,0.01041783,-0.00345908,0.44209603,-0.08488898,0.01248286,-0.02428506,0.53603422,-1.18236392
-5.72986493,1.91402434,-1.90486242,0.58020913,-1.08290547,0.16200049,-0.33508703,0.66003808,-0.72585276,0.67299437,-0.14203349,0.01058095,-0.00323312,0.41620256,-0.08354194,0.01160190,-0.02271338,0.52868316,-1.13661382
-5.72386193,1.84216288,-1.82525844,0.57319645,-1.04365305,0.16662540,-0.31675679,0.62015185,-0.70606130,0.64071755,-0.13533955,0.01069811,-0.00300876,0.39118241,-0.08206952,0.01072494,-0.02116470,0.52062721,-1.08932464
-5.71785893,1.77044657,-1.74373669,0.56470698,-1.00317990,0.17062710,-0.29805191,0.58198240,-0.68531441,0.60879170,-0.12847747,0.01076655,-0.00278772,0.36698598,-0.08047613,0.00986036,-0.01964885,0.51175082,-1.04084268
-5.71185593,1.69867209,-1.66089275,0.55468648,-0.96171885,0.17389126,-0.27917037,0.54544787,-0.66373947,0.57721275,-0.12150188,0.01078421,-0.00257154,0.34358246,-0.07876589,0.00901599,-0.01817470,0.50195062,-0.99151946
-5.70585293,1.62670652,-1.57731567,0.54310732,-0.91950895,0.17631933,-0.26030116,0.51047728,-0.64145816,0.54600186,-0.11446911,0.01074972,-0.00236157,0.32095853,-0.07694256,0.00819890,-0.01675013,0.49114135,-0.94170527
-5.69984992,1.55449167,-1.49357828,0.52997264,-0.87679137,0.17783177,-0.24162098,0.47701147,-0.61858473,0.51520361,-0.10743597,0.01066248,-0.00215898,0.29911634,-0.07500950,0.00741529,-0.01538220,0.47926149,-0.89174335
-5.69384692,1.48204655,-1.41022923,0.51531981,-0.83380602,0.17837084,-0.22329146,0.44500345,-0.59522525,0.48488357,-0.10045858,0.01052268,-0.00196474,0.27807104,-0.07296979,0.00667040,-0.01407719,0.46627848,-0.84196507
-5.68784392,1.40946807,-1.32778694,0.49922306,-0.79078899,0.17790279,-0.20545715,0.41441829,-0.57147802,0.45512559,-0.09359136,0.01033134,-0.00177967,0.25784800,-0.07082649,0.00596844,-0.01284069,0.45219297,-0.79268609
-5.68184092,1.33693007,-1.24673546,0.48179492,-0.74797071,0.17641927,-0.18824410,0.38523285,-0.54743472,0.42602892,-0.08688618,0.01009027,-0.00160440,0.23848009,-0.06858287,0.00531264,-0.01167769,0.43704217,-0.74420359
-5.67583792,1.26468055,-1.16752209,0.46318644,-0.70557478,0.17393793,-0.17175904,0.35743515,-0.52318235,0.39770523,-0.08039158,0.00980213,-0.00143941,0.22000506,-0.06624282,0.00470520,-0.01059263,0.42090171,-0.69679460
-5.66983492,1.19303729,-1.09055664,0.44358613,-0.66381748,0.17050221,-0.15608925,0.33102370,-0.49880564,0.37027581,-0.07415231,0.00947031,-0.00128503,0.20246322,-0.06381126,0.00414746,-0.00958945,0.40388630,-0.65071510
-5.66383192,1.12238181,-1.01621199,0.42321753,-0.62290747,0.16618021,-0.14130292,0.30600669,-0.47438957,0.34386886,-0.06820890,0.00909891,-0.00114143,0.18589544,-0.06129445,0.00363989,-0.00867168,0.38614881,-0.60619999
-5.65782891,1.05315196,-0.94482557,0.40233554,-0.58304590,0.16106282,-0.12745001,0.28240107,-0.45002191,0.31861694,-0.06259750,0.00869266,-0.00100868,0.17034154,-0.05870039,0.00318228,-0.00784243,0.36787803,-0.56346353
-5.65182591,0.98583307,-0.87670145,0.38122175,-0.54442644,0.15526108,-0.11456342,0.26023153,-0.42579533,0.29465466,-0.05734972,0.00825680,-0.00088669,0.15583903,-0.05603909,0.00277381,-0.00710443,0.34929513,-0.52270018
-5.64582291,0.92094816,-0.81211255,0.36017874,-0.50723513,0.14890299,-0.10266055,0.23952944,-0.40180902,0.27211653,-0.05249273,0.00779695,-0.00077529,0.14242222,-0.05332271,0.00241321,-0.00646004,0.33064906,-0.48408551
-5.63981991,0.85904724,-0.75130272,0.33952376,-0.47165000,0.14212978,-0.09174492,0.22033162,-0.37816958,0.25113498,-0.04804930,0.00731900,-0.00067419,0.13012161,-0.05056562,0.00209885,-0.00591127,0.31221101,-0.44777712
-5.63381691,0.80069617,-0.69448840,0.31958196,-0.43784026,0.13509200,-0.08180802,0.20267913,-0.35499103,0.23183858,-0.04403793,0.00682896,-0.00058301,0.11896355,-0.04778437,0.00182894,-0.00545978,0.29426840,-0.41391519
-5.62781391,0.74646530,-0.64185941,0.30067956,-0.40596498,0.12794537,-0.07283108,0.18661590,-0.33239396,0.21435034,-0.04047306,0.00633281,-0.00050130,0.10896996,-0.04499743,0.00160157,-0.00510680,0.27711843,-0.38262277
-5.62181091,0.69691829,-0.59357904,0.28313694,-0.37617134,0.12084675,-0.06478682,0.17218738,-0.31050387,0.19878616,-0.03736517,0.00583637,-0.00042856,0.10015834,-0.04222491,0.00141486,-0.00485318,0.26106167,-0.35400549
-5.61580790,0.65260140,-0.54978304,0.26726226,-0.34859234,0.11395029,-0.05764111,0.15943918,-0.28944861,0.18525342,-0.03472091,0.00534516,-0.00036423,0.09254165,-0.03948814,0.00126708,-0.00469927,0.24639581,-0.32815078
-5.60980490,0.61403351,-0.51057780,0.25334549,-0.32334414,0.10740390,-0.05135445,0.14841565,-0.26935528,0.17384963,-0.03254318,0.00486428,-0.00030771,0.08612837,-0.03680918,0.00115666,-0.00464489,0.23340983,-0.30512658
-5.60380190,0.58169710,-0.47603763,0.24165316,-0.30052313,0.10134617,-0.04588324,0.13915858,-0.25034659,0.16466113,-0.03083119,0.00439832,-0.00025839,0.08092247,-0.03421023,0.00108232,-0.00468924,0.22237875,-0.28497956
-5.59779890,0.55603034,-0.44620144,0.23242397,-0.28020279,0.09590385,-0.04118092,0.13170603,-0.23253701,0.15776200,-0.02958038,0.00395130,-0.00021565,0.07692332,-0.03171316,0.00104309,-0.00483080,0.21355903,-0.26773294
-5.59179590,0.53742035,-0.42106900,0.22586515,-0.26243065,0.09118985,-0.03719885,0.12609109,-0.21602885,0.15321292,-0.02878245,0.00352656,-0.00017886,0.07412563,-0.02933893,0.00103830,-0.00506722,0.20718477,-0.25338414
-5.58579290,0.52619772,-0.40059719,0.22214980,-0.24722529,0.08730186,-0.03388703,0.12234096,-0.20090852,0.15106016,-0.02842524,0.00312678,-0.00014742,0.07251933,-0.02710715,0.00106766,-0.00539522,0.20346452,-0.24190236
-5.57978989,0.52263206,-0.38469649,0.22141503,-0.23457390,0.08432151,-0.03119466,0.12047603,-0.18724321,0.15133463,-0.02849271,0.00275396,-0.00012075,0.07208935,-0.02503571,0.00113119,-0.00581048,0.20257889,-0.23322627
-5.57378689,0.52692865,-0.37322813,0.22376087,-0.22443024,0.08231410,-0.02907050,0.12050908,-0.17507816,0.15405101,-0.02896494,0.00240942,-0.00009827,0.07281547,-0.02314062,0.00122919,-0.00630751,0.20467868,-0.22726210
-5.56778389,0.53922583,-0.36600227,0.22924989,-0.21671340,0.08132876,-0.02746327,0.12244464,-0.16443472,0.15920693,-0.02981822,0.00209386,-0.00007947,0.07467205,-0.02143588,0.00136222,-0.00687957,0.20988348,-0.22388231
-5.56178089,0.55959317,-0.36277758,0.23790739,-0.21130742,0.08139895,-0.02632179,0.12627834,-0.15530927,0.16678220,-0.03102523,0.00180736,-0.00006387,0.07762785,-0.01993365,0.00153102,-0.00751864,0.21828067,-0.22292498
-5.55577789,0.58802997,-0.36326248,0.24972211,-0.20806189,0.08254328,-0.02559528,0.13199637,-0.14767314,0.17673810,-0.03255542,0.00154952,-0.00005101,0.08164578,-0.01864459,0.00173639,-0.00821535,0.22992459,-0.22419424
-5.54977489,0.62446413,-0.36711839,0.26464720,-0.20679369,0.08476649,-0.02523358,0.13957485,-0.14147359,0.18901679,-0.03437560,0.00131946,-0.00004052,0.08668274,-0.01757838,0.00197914,-0.00895902,0.24483588,-0.22746174
-5.54377189,0.66875118,-0.37396505,0.28260160,-0.20728976,0.08806052,-0.02518737,0.14897929,-0.13663575,0.20354080,-0.03645067,0.00111596,-0.00003202,0.09268938,-0.01674450,0.00225996,-0.00973773,0.26300085,-0.23246942
-5.53776888,0.72067335,-0.38338811,0.30347149,-0.20931111,0.09240557,-0.02540859,0.16016388,-0.13306564,0.22021256,-0.03874474,0.00093747,-0.00002520,0.09961003,-0.01615322,0.00257929,-0.01053845,0.28437078,-0.23893345
-5.53176588,0.77993872,-0.39494890,0.32711195,-0.21259779,0.09777112,-0.02585083,0.17307080,-0.13065403,0.23891420,-0.04122236,0.00078227,-0.00001981,0.10738256,-0.01581676,0.00293721,-0.01134720,0.30886136,-0.24654951
-5.52576288,0.84618052,-0.40819628,0.35334864,-0.21687496,0.10411674,-0.02646987,0.18762943,-0.12928112,0.25950744,-0.04385007,0.00064849,-0.00001562,0.11593837,-0.01575065,0.00333334,-0.01214934,0.33635196,-0.25499919
-5.51975988,0.91895671,-0.42268033,0.38197965,-0.22185970,0.11139288,-0.02722432,0.20375558,-0.12882192,0.28183375,-0.04659821,0.00053417,-0.00001243,0.12520238,-0.01597528,0.00376666,-0.01292983,0.36668518,-0.26395745
-5.51375688,0.99774999,-0.43796748,0.41277739,-0.22726843,0.11954133,-0.02807633,0.22135064,-0.12915199,0.30571479,-0.04944289,0.00043738,-0.00001009,0.13509316,-0.01651751,0.00423549,-0.01367360,0.39966655,-0.27310096
-5.50775388,1.08196861,-0.45365674,0.44549069,-0.23282487,0.12849568,-0.02899240,0.24030096,-0.13015359,0.33095321,-0.05236803,0.00035622,-0.00000850,0.14552313,-0.01741239,0.00473734,-0.01436590,0.43506462,-0.28211690
-5.50175088,1.17094826,-0.46939625,0.47984704,-0.23826791,0.13818152,-0.02994420,0.26047720,-0.13172182,0.35733378,-0.05536763,0.00028887,-0.00000757,0.15639884,-0.01870495,0.00526889,-0.01499274,0.47261160,-0.29071211
-5.49574787,1.26395529,-0.48489976,0.51555514,-0.24335951,0.14851668,-0.03090941,0.28173410,-0.13377069,0.38462499,-0.05844788,0.00023365,-0.00000725,0.16762142,-0.02045191,0.00582594,-0.01554129,0.51200478,-0.29862207
-5.48974487,1.36019175,-0.49996228,0.55230777,-0.24789204,0.15941139,-0.03187257,0.30391050,-0.13623870,0.41258111,-0.06162924,0.00018901,-0.00000753,0.17908717,-0.02272330,0.00640345,-0.01600022,0.55290875,-0.30561948
-5.48374187,1.45880235,-0.51447407,0.58978513,-0.25169484,0.17076850,-0.03282577,0.32682985,-0.13909400,0.44094481,-0.06494830,0.00015359,-0.00000842,0.19068833,-0.02560392,0.00699554,-0.01636015,0.59495874,-0.31152189
-5.47773887,1.55888369,-0.52843256,0.62765855,-0.25463979,0.18248388,-0.03376936,0.35030131,-0.14233868,0.46945014,-0.06845933,0.00012618,-0.00000996,0.20231401,-0.02919457,0.00759562,-0.01661386,0.63776504,-0.31619826
-5.47173587,1.65949590,-0.54195128,0.66559483,-0.25664559,0.19444703,-0.03471230,0.37412137,-0.14601202,0.49782619,-0.07223539,0.00010577,-0.00001224,0.21385141,-0.03361293,0.00819651,-0.01675663,0.68091864,-0.31957392
-5.46573287,1.75967649,-0.55526543,0.70326097,-0.25768052,0.20654186,-0.03567254,0.39807621,-0.15019278,0.52580104,-0.07636898,0.00009153,-0.00001537,0.22518711,-0.03899397,0.00879062,-0.01678634,0.72399795,-0.32163373
-5.45972986,1.85845657,-0.56873353,0.74032949,-0.25776362,0.21864794,-0.03667692,0.42194479,-0.15500001,0.55310621,-0.08097207,0.00008281,-0.00001950,0.23620875,-0.04548989,0.00937017,-0.01670358,0.76657667,-0.32242337
-5.45372686,1.95487887,-0.58283488,0.77648415,-0.25696408,0.23064196,-0.03776102,0.44550246,-0.16059257,0.57948138,-0.08617547,0.00007913,-0.00002479,0.24680673,-0.05326952,0.00992745,-0.01651162,0.80823250,-0.32204837
-5.44772386,2.04801729,-0.59816251,0.81142590,-0.25539899,0.24239962,-0.03896852,0.46852529,-0.16716724,0.60467926,-0.09212746,0.00008016,-0.00003149,0.25687617,-0.06251692,0.01045506,-0.01621632,0.84855650,-0.32067118
-5.44172086,2.13699729,-0.61541178,0.84487913,-0.25322936,0.25379780,-0.04035040,0.49079477,-0.17495522,0.62847055,-0.09899178,0.00008575,-0.00003984,0.26631898,-0.07342937,0.01094625,-0.01582593,0.88716279,-0.31850598
-5.43571786,2.22101649,-0.63536468,0.87659772,-0.25065457,0.26471702,-0.04196374,0.51210286,-0.18421731,0.65064871,-0.10694484,0.00009586,-0.00005013,0.27504589,-0.08621457,0.01139519,-0.01535080,0.92369828,-0.31581177
-5.42971486,2.29936458,-0.65887010,0.90637101,-0.24790555,0.27504408,-0.04387025,0.53225715,-0.19523759,0.67103454,-0.11617220,0.00011058,-0.00006270,0.28297859,-0.10108706,0.01179727,-0.01480304,0.95785188,-0.31288357
-5.42371186,2.37144177,-0.68682065,0.93402907,-0.24523672,0.28467484,-0.04613457,0.55108583,-0.20831592,0.68948018,-0.12686461,0.00013014,-0.00007793,0.29005165,-0.11826388,0.01214938,-0.01419610,0.98936303,-0.31004238
-5.41770885,2.43677489,-0.72012660,0.95944737,-0.24291711,0.29351695,-0.04882222,0.56844238,-0.22375923,0.70587249,-0.13921331,0.00015482,-0.00009621,0.29621428,-0.13795961,0.01245012,-0.01354438,1.01802892,-0.30762398
-5.41170585,2.49503038,-0.75968775,0.98255034,-0.24122103,0.30149251,-0.05199744,0.58420956,-0.24187202,0.72013564,-0.15340513,0.00018500,-0.00011797,0.30143176,-0.16038068,0.01270003,-0.01286272,1.04371020,-0.30596720
-5.40570285,2.54602340,-0.80636401,1.00331373,-0.24041839,0.30854037,-0.05572086,0.59830259,-0.26294612,0.73223281,-0.16961723,0.00022110,-0.00014366,0.30568656,-0.18571933,0.01290173,-0.01216598,1.06633481,-0.30540186
-5.39969985,2.58972257,-0.86094575,1.02176551,-0.24076524,0.31461819,-0.06004706,0.61067134,-0.28725013,0.74216668,-0.18801182,0.00026358,-0.00017375,0.30897886,-0.21414718,0.01305996,-0.01146858,1.08589978,-0.30623706
-5.39369685,2.62625003,-0.92412477,1.03798526,-0.24249471,0.31970393,-0.06502217,0.62130120,-0.31501879,0.74997907,-0.20873098,0.00031290,-0.00020870,0.31132673,-0.24580866,0.01318163,-0.01078414,1.10247076,-0.30874999
-5.38769385,2.65587653,-0.99646697,1.05210188,-0.24580865,0.32379681,-0.07068151,0.63021277,-0.34644270,0.75574924,-0.23189167,0.00036950,-0.00024895,0.31276553,-0.28081461,0.01327573,-0.01012509,1.11617938,-0.31317583
-5.38169085,2.67901182,-1.07838767,1.06428970,-0.25087033,0.32691761,-0.07704739,0.63746021,-0.38165854,0.75959132,-0.25758128,0.00043379,-0.00029493,0.31334696,-0.31923612,0.01335320,-0.00950241,1.12721846,-0.31969900
-5.37568784,2.69619051,-1.17013037,1.07476302,-0.25779835,0.32910835,-0.08412716,0.64312830,-0.42074044,0.76165059,-0.28585373,0.00050608,-0.00034700,0.31313741,-0.36109893,0.01342673,-0.00892540,1.13583525,-0.32844610
-5.36968484,2.70805405,-1.27174983,1.08376932,-0.26666195,0.33043126,-0.09191159,0.64732836,-0.46369249,0.76209911,-0.31672630,0.00058658,-0.00040547,0.31221585,-0.40637868,0.01351045,-0.00840150,1.14232298,-0.33948076
-5.36368184,2.71532947,-1.38310009,1.09158132,-0.27747789,0.33096714,-0.10037363,0.65019329,-0.51044303,0.76113047,-0.35017727,0.00067540,-0.00047056,0.31067136,-0.45499706,0.01361962,-0.00793629,1.14701109,-0.35280054
-5.35767884,2.71880579,-1.50382782,1.09848811,-0.29020892,0.33081307,-0.10946769,0.65187181,-0.56084064,0.75895428,-0.38614449,0.00077244,-0.00054237,0.30860028,-0.50681914,0.01377021,-0.00753340,1.15025446,-0.36833607
-5.35167584,2.71930901,-1.63337147,1.10478589,-0.30476400,0.33007969,-0.11912945,0.65252241,-0.61465235,0.75579020,-0.42452487,0.00087748,-0.00062089,0.30610323,-0.56165208,0.01397850,-0.00719460,1.15242218,-0.38595224
-5.34567284,2.71767678,-1.77096614,1.11076855,-0.32100012,0.32888798,-0.12927622,0.65230712,-0.67156401,0.75186211,-0.46517469,0.00099005,-0.00070595,0.30328203,-0.61924511,0.01426055,-0.00691993,1.15388613,-0.40545175
