energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up,Zn_p_up,Zn_d_up
-5.81990995,9.02378419,1.11678478,7.25275445,0.00582565,0.13038861,0.91366473,0.00000000,0.59588943,0.17524735
-5.81390695,9.12618950,1.09667136,7.35045751,0.00517036,0.13799924,0.90450385,0.00000000,0.58843355,0.17750685
-5.80790395,9.20743680,1.07415427,7.43081700,0.00458777,0.14566012,0.89320073,0.00000000,0.57988099,0.17935198
-5.80190095,9.26645662,1.04945041,7.49289398,0.00407297,0.15326356,0.87984224,0.00000000,0.57028734,0.18074585
-5.79589795,9.30260257,1.02280202,7.53614963,0.00362063,0.16069662,0.86453790,0.00000000,0.55970958,0.18165370
-5.78989495,9.31567323,0.99447117,7.56046464,0.00322526,0.16784435,0.84741646,0.00000000,0.54820459,0.18204374
-5.78389195,9.30592384,0.96473471,7.56614670,0.00288133,0.17459337,0.82862275,0.00000000,0.53582848,0.18188820
-5.77788894,9.27406829,0.93387977,7.55392651,0.00258346,0.18083564,0.80831516,0.00000000,0.52263679,0.18116455
-5.77188594,9.22127222,0.90220009,7.52494370,0.00232657,0.18647211,0.78666362,0.00000000,0.50868535,0.17985677
-5.76588294,9.14913787,0.86999302,7.48072393,0.00210592,0.19141631,0.76384813,0.00000000,0.49403170,0.17795672
-5.75987994,9.05968166,0.83755730,7.42314859,0.00191723,0.19559753,0.74005779,0.00000000,0.47873701,0.17546531
-5.75387694,8.95530515,0.80519144,7.35441871,0.00175673,0.19896349,0.71549017,0.00000000,0.46286801,0.17239358
-5.74787394,8.83875986,0.77319246,7.27701426,0.00162113,0.20148244,0.69035080,0.00000000,0.44649900,0.16876349
-5.74187094,8.71310641,0.74185493,7.19364994,0.00150769,0.20314441,0.66485272,0.00000000,0.42971352,0.16460835
-5.73586793,8.58166814,0.71146985,7.10722828,0.00141416,0.20396172,0.63921568,0.00000000,0.41260546,0.15997288
-5.72986493,8.44797899,0.68232338,7.02079036,0.00133875,0.20396859,0.61366503,0.00000000,0.39527967,0.15491276
-5.72386193,8.31572570,0.65469500,6.93746429,0.00128012,0.20321985,0.58842997,0.00000000,0.37785161,0.14949375
-5.71785893,8.18868391,0.62885498,6.86041134,0.00123728,0.20178892,0.56374114,0.00000000,0.36044633,0.14379034
-5.71185593,8.07064805,0.60506120,6.79276916,0.00120958,0.19976496,0.53982748,0.00000000,0.34319645,0.13788397
-5.70585293,7.96535503,0.58355499,6.73759190,0.00119662,0.19724951,0.51691231,0.00000000,0.32623951,0.13186091
-5.69984992,7.87640194,0.56455625,6.69778678,0.00119814,0.19435254,0.49520887,0.00000000,0.30971450,0.12580981
-5.69384692,7.80715840,0.54825796,6.67604702,0.00121403,0.19118825,0.47491523,0.00000000,0.29375804,0.11981913
-5.68784392,7.76067483,0.53482006,6.67478138,0.00124419,0.18787079,0.45620895,0.00000000,0.27850010,0.11397443
-5.68184092,7.73958826,0.52436323,6.69604125,0.00128850,0.18450993,0.43924170,0.00000000,0.26405978,0.10835578
-5.67583792,7.74602820,0.51696269,6.74144642,0.00134675,0.18120704,0.42413395,0.00000000,0.25054108,0.10303529
-5.66983492,7.78152534,0.51264245,6.81211178,0.00141856,0.17805142,0.41097028,0.00000000,0.23802917,0.09807490
-5.66383192,7.84692679,0.51137038,6.90857743,0.00150336,0.17511723,0.39979531,0.00000000,0.22658715,0.09352454
-5.65782891,7.94232164,0.51305435,7.03074557,0.00160038,0.17246101,0.39061072,0.00000000,0.21625360,0.08942077
-5.65182591,8.06698121,0.51753999,7.17782764,0.00170857,0.17012006,0.38337346,0.00000000,0.20704102,0.08578585
-5.64582291,8.21931814,0.52461012,7.34830570,0.00182664,0.16811151,0.37799536,0.00000000,0.19893518,0.08262737
-5.63981991,8.39686839,0.53398625,7.53991192,0.00195307,0.16643236,0.37434427,0.00000000,0.19189565,0.07993844
-5.63381691,8.59629974,0.54533223,7.74962971,0.00208613,0.16506028,0.37224674,0.00000000,0.18585715,0.07769834
-5.62781391,8.81344953,0.55826010,7.97371964,0.00222395,0.16395523,0.37149228,0.00000000,0.18073202,0.07587376
-5.62181091,9.04339353,0.57233811,8.20777220,0.00236458,0.16306175,0.37183904,0.00000000,0.17641349,0.07442034
-5.61580790,9.28054610,0.58710077,8.44678864,0.00250608,0.16231193,0.37302077,0.00000000,0.17277967,0.07328471
-5.60980490,9.51879109,0.60206068,8.68528951,0.00264665,0.16162881,0.37475489,0.00000000,0.16969810,0.07240668
-5.60380190,9.75164053,0.61672182,8.91744939,0.00278474,0.16093013,0.37675130,0.00000000,0.16703072,0.07172171
-5.59779890,9.97241734,0.63059387,9.13725459,0.00291919,0.16013224,0.37872175,0.00000000,0.16463891,0.07116342
-5.59179590,10.17445634,0.64320710,9.33867913,0.00304939,0.15915408,0.38038928,0.00000000,0.16238858,0.07066610
-5.58579290,10.35131679,0.65412724,9.51587332,0.00317546,0.15792098,0.38149752,0.00000000,0.16015499,0.07016704
-5.57978989,10.49699860,0.66296996,9.66335784,0.00329835,0.15636810,0.38181939,0.00000000,0.15782714,0.06960883
-5.57378689,10.60615372,0.66941424,9.77621566,0.00342010,0.15444359,0.38116501,0.00000000,0.15531165,0.06894119
-5.56778389,10.67428413,0.67321420,9.85027387,0.00354390,0.15211100,0.37938838,0.00000000,0.15253584,0.06812258
-5.56178089,10.69791772,0.67420898,9.88226733,0.00367431,0.14935125,0.37639269,0.00000000,0.14945013,0.06712142
-5.55577789,10.67475451,0.67233022,9.86997691,0.00381736,0.14616368,0.37213410,0.00000000,0.14602952,0.06591686
-5.54977489,10.60377631,0.66760681,9.81233554,0.00398068,0.14256653,0.36662372,0.00000000,0.14227421,0.06449913
-5.54377189,10.48531468,0.66016680,9.70949716,0.00417356,0.13859660,0.35992793,0.00000000,0.13820942,0.06286948
-5.53776888,10.32107368,0.65023632,9.56286467,0.00440704,0.13430813,0.35216692,0.00000000,0.13388433,0.06103971
-5.53176588,10.11410587,0.63813553,9.37507525,0.00469388,0.12977116,0.34351155,0.00000000,0.12937043,0.05903138
-5.52576288,9.86874213,0.62427165,9.14994304,0.00504860,0.12506915,0.33417873,0.00000000,0.12475910,0.05687458
-5.51975988,9.59047763,0.60912944,8.89236112,0.00548732,0.12029626,0.32442545,0.00000000,0.12015887,0.05460663
-5.51375688,9.28581852,0.59325921,8.60816657,0.00602768,0.11555409,0.31454168,0.00000000,0.11569221,0.05227044
-5.50775388,8.96209516,0.57726297,8.30397386,0.00668863,0.11094834,0.30484250,0.00000000,0.11149215,0.04991278
-5.50175088,8.62724915,0.56177890,7.98698321,0.00749018,0.10658526,0.29565956,0.00000000,0.10769881,0.04758258
-5.49574787,8.28960241,0.54746475,7.66477126,0.00845304,0.10256807,0.28733235,0.00000000,0.10445598,0.04532915
-5.48974487,7.95761692,0.53498059,7.34507217,0.00959827,0.09899360,0.28019941,0.00000000,0.10190780,0.04320051
-5.48374187,7.63965394,0.52497144,7.03555721,0.01094681,0.09594912,0.27458977,0.00000000,0.10019576,0.04124190
-5.47773887,7.34374103,0.51805019,6.74362078,0.01251892,0.09350948,0.27081492,0.00000000,0.09945594,0.03949438
-5.47173587,7.07735481,0.51478121,6.47618009,0.01433366,0.09173475,0.26916147,0.00000000,0.09981666,0.03799375
-5.46573287,6.84722615,0.51566531,6.23949491,0.01640826,0.09066827,0.26988460,0.00000000,0.10139647,0.03676961
-5.45972986,6.65917339,0.52112604,6.03901271,0.01875745,0.09033530,0.27320258,0.00000000,0.10430259,0.03584478
-5.45372686,6.51796791,0.53149808,5.87924310,0.02139287,0.09074224,0.27929232,0.00000000,0.10862964,0.03523487
-5.44772386,6.42723465,0.54701765,5.76366427,0.02432236,0.09187643,0.28828605,0.00000000,0.11445882,0.03494819
-5.44172086,6.38938907,0.56781538,5.69466278,0.02754943,0.09370654,0.30026915,0.00000000,0.12185725,0.03498587
-5.43571786,6.40561028,0.59391169,5.67350638,0.03107266,0.09618353,0.31527909,0.00000000,0.13087762,0.03534220
-5.42971486,6.47584910,0.62521485,5.70034902,0.03488529,0.09924215,0.33330531,0.00000000,0.14155792,0.03600513
-5.42371186,6.59886834,0.66152166,5.77426532,0.03897484,0.10280292,0.35429019,0.00000000,0.15392128,0.03695700
-5.41770885,6.77231185,0.70252083,5.89331161,0.04332291,0.10677447,0.37813066,0.00000000,0.16797575,0.03817530
-5.41170585,6.99279821,0.74779882,6.05460954,0.04790509,0.11105625,0.40468063,0.00000000,0.18371395,0.03963355
-5.40570285,7.25603404,0.79684808,6.25444796,0.05269106,0.11554143,0.43375378,0.00000000,0.20111262,0.04130225
-5.39969985,7.55694220,0.84907739,6.48839853,0.05764479,0.12011999,0.46512679,0.00000000,0.22013188,0.04314976
-5.39369685,7.88979962,0.90382391,6.75144055,0.06272502,0.12468170,0.49854273,0.00000000,0.24071425,0.04514318
-5.38769385,8.24837983,0.96036685,7.03809045,0.06788574,0.12911918,0.53371449,0.00000000,0.26278342,0.04724913
-5.38169085,8.62609591,1.01794208,7.34253197,0.07307697,0.13333064,0.57032816,0.00000000,0.28624278,0.04943450
-5.37568784,9.01613956,1.07575741,7.65874346,0.07824554,0.13722238,0.60804629,0.00000000,0.31097382,0.05166697
-5.36968484,9.41161329,1.13300824,7.98061914,0.08333601,0.14071094,0.64651096,0.00000000,0.33683443,0.05391545
-5.36368184,9.80565301,1.18889291,8.30208224,0.08829171,0.14372484,0.68534670,0.00000000,0.36365738,0.05615043
-5.35767884,10.19153952,1.24262775,8.61718814,0.09305578,0.14620582,0.72416333,0.00000000,0.39124902,0.05834410
-5.35167584,10.56279782,1.29346118,8.92021682,0.09757221,0.14810959,0.76255883,0.00000000,0.41938846,0.06047041
-5.34567284,10.91328451,1.34068684,9.20575416,0.10178693,0.14940616,0.80012237,0.00000000,0.44782751,0.06250499
-5.33966983,11.23726347,1.38365555,9.46876259,0.10564881,0.15007968,0.83643765,0.00000000,0.47629149,0.06442506
-5.33366683,11.52947127,1.42178585,9.70464162,0.10911066,0.15012784,0.87108679,0.00000000,0.50448123,0.06620920
-5.32766383,11.78517365,1.45457331,9.90927949,0.11213014,0.14956101,0.90365493,0.00000000,0.53207627,0.06783725
-5.32166083,12.00021465,1.48159835,10.07909704,0.11467056,0.14840105,0.93373561,0.00000000,0.55873957,0.06929006
-5.31565783,12.17105994,1.50253290,10.21108495,0.11670167,0.14668000,0.96093713,0.00000000,0.58412359,0.07054948
-5.30965483,12.29483569,1.51714577,10.30283536,0.11820024,0.14443859,0.98488983,0.00000000,0.60787779,0.07159830
-5.30365183,12.36936367,1.52530689,10.35256857,0.11915067,0.14172488,1.00525425,0.00000000,0.62965738,0.07242034
-5.29764882,12.39319293,1.52699050,10.35915499,0.11954540,0.13859280,1.02173004,0.00000000,0.64913316,0.07300068
-5.29164582,12.36562752,1.52227724,10.32213214,0.11938524,0.13510094,1.03406536,0.00000000,0.66600191,0.07332595
-5.28564282,12.28674938,1.51135516,10.24171617,0.11867961,0.13131139,1.04206636,0.00000000,0.67999723,0.07338471
-5.27963982,12.15743455,1.49451961,10.11880655,0.11744668,0.12728888,1.04560646,0.00000000,0.69090007,0.07316796
-5.27363682,11.97936071,1.47217172,9.95498273,0.11571329,0.12309994,1.04463481,0.00000000,0.69854864,0.07266961
-5.26763382,11.75500360,1.44481553,9.75249105,0.11351484,0.11881238,1.03918352,0.00000000,0.70284699,0.07188706
-5.26163082,11.48761991,1.41305337,9.51422031,0.11089499,0.11449475,1.02937316,0.00000000,0.70377201,0.07082162
-5.25562781,11.18121435,1.37757933,9.24366466,0.10790520,0.11021597,1.01541602,0.00000000,0.70137808,0.06947898
-5.24962481,10.84048902,1.33917069,8.94487257,0.10460410,0.10604499,0.99761676,0.00000000,0.69579939,0.06786945
-5.24362181,10.47077413,1.29867708,8.62238145,0.10105670,0.10205032,0.97637019,0.00000000,0.68724931,0.06600812
-5.23761881,10.07793950,1.25700734,8.28113809,0.09733341,0.09829965,0.95215605,0.00000000,0.67601695,0.06391489
-5.23161581,9.66828781,1.21511406,7.92640559,0.09350894,0.09485916,0.92553063,0.00000000,0.66246089,0.06161417
-5.22561281,9.24843114,1.17397593,7.56365864,0.08966092,0.09179289,0.89711555,0.00000000,0.64700012,0.05913457
-5.21960980,8.82515370,1.13457819,7.19846947,0.08586853,0.08916176,0.86758390,0.00000000,0.63010277,0.05650831
-5.21360680,8.40526443,1.09789153,6.83638748,0.08221087,0.08702256,0.83764416,0.00000000,0.61227277,0.05377046
-5.20760380,7.99544394,1.06484988,6.48281633,0.07876535,0.08542678,0.80802245,0.00000000,0.59403525,0.05095813
-5.20160080,7.60209090,1.03632784,6.14289240,0.07560594,0.08441933,0.77944382,0.00000000,0.57592110,0.04810954
-5.19559780,7.23117316,1.01311826,5.82136878,0.07280150,0.08403721,0.75261317,0.00000000,0.55845147,0.04526300
-5.18959480,6.88808905,0.99591090,5.52250890,0.07041409,0.08430826,0.72819661,0.00000000,0.54212280,0.04245596
-5.18359180,6.57754387,0.98527281,5.24999362,0.06849741,0.08524994,0.70680389,0.00000000,0.52739299,0.03972405
-5.17758879,6.30344620,0.98163129,5.00684513,0.06709541,0.08686828,0.68897258,0.00000000,0.51466924,0.03710025
-5.17158579,6.06882766,0.98526006,4.79537040,0.06624104,0.08915715,0.67515463,0.00000000,0.50429805,0.03461416
-5.16558279,5.87578914,0.99626943,4.61712592,0.06595527,0.09209774,0.66570561,0.00000000,0.49655770,0.03229137
-5.15957979,5.72547499,1.01460077,4.47290495,0.06624647,0.09565841,0.66087710,0.00000000,0.49165330,0.03015311
-5.15357679,5.61807577,1.04002580,4.36274722,0.06711000,0.09979500,0.66081240,0.00000000,0.48971459,0.02821595
-5.14757379,5.55285901,1.07215090,4.28597035,0.06852825,0.10445145,0.66554549,0.00000000,0.49079638,0.02649173
-5.14157079,5.52822601,1.11042631,4.24122128,0.07047094,0.10956091,0.67500334,0.00000000,0.49488131,0.02498768
-5.13556778,5.54179219,1.15416015,4.22654536,0.07289586,0.11504722,0.68901117,0.00000000,0.50188486,0.02370661
-5.12956478,5.59048705,1.20253683,4.23946990,0.07574994,0.12082670,0.70730044,0.00000000,0.51166196,0.02264728
-5.12356178,5.67066975,1.25463921,4.27709888,0.07897061,0.12681024,0.72951916,0.00000000,0.52401500,0.02180485
-5.11755878,5.77825547,1.30947385,4.33621480,0.08248747,0.13290571,0.75524396,0.00000000,0.53870260,0.02117134
-5.11155578,5.90884753,1.36599843,4.41338395,0.08622414,0.13902029,0.78399349,0.00000000,0.55544883,0.02073622
-5.10555278,6.05787060,1.42315033,4.50506106,0.09010036,0.14506306,0.81524260,0.00000000,0.57395234,0.02048691
-5.09954977,6.22070003,1.47987539,4.60768988,0.09403413,0.15094735,0.84843671,0.00000000,0.59389514,0.02040927
-5.09354677,6.39278322,1.53515571,4.71779625,0.09794381,0.15659303,0.88300606,0.00000000,0.61495062,0.02048815
-5.08754377,6.56974922,1.58803562,4.83207110,0.10175034,0.16192849,0.91837915,0.00000000,0.63679067,0.02070772
-5.08154077,6.74750359,1.63764468,4.94744094,0.10537910,0.16689236,0.95399527,0.00000000,0.65909177,0.02105185
-5.07553777,6.92230626,1.68321717,5.06112455,0.10876179,0.17143475,0.98931563,0.00000000,0.68153986,0.02150440
-5.06953477,7.09083103,1.72410726,5.17067474,0.11183787,0.17551809,1.02383290,0.00000000,0.70383427,0.02204940
-5.06353177,7.25020600,1.75979944,5.27400506,0.11455580,0.17911753,1.05707914,0.00000000,0.72569047,0.02267121
-5.05752876,7.39803535,1.78991413,5.36940179,0.11687392,0.18222081,1.08863188,0.00000000,0.74684210,0.02335461
-5.05152576,7.53240304,1.81420830,5.45552207,0.11876090,0.18482768,1.11811848,0.00000000,0.76704214,0.02408487
-5.04552276,7.65186029,1.83257143,5.53137955,0.12019592,0.18694889,1.14521874,0.00000000,0.78606363,0.02484772
-5.03951976,7.75539852,1.84501713,5.59631928,0.12116846,0.18860485,1.16966591,0.00000000,0.80370003,0.02562943
-5.03351676,7.84241042,1.85167114,5.64998384,0.12167775,0.18982385,1.19124626,0.00000000,0.81976523,0.02641675
-5.02751376,7.91264152,1.85275623,5.69227272,0.12173194,0.19064019,1.20979737,0.00000000,0.83409364,0.02719697
-5.02151076,7.96613513,1.84857495,5.72329732,0.12134714,0.19109206,1.22520526,0.00000000,0.84654011,0.02795792
-5.01550775,8.00317337,1.83949100,5.74333358,0.12054610,0.19121939,1.23740073,0.00000000,0.85697997,0.02868802
-5.00950475,8.02421693,1.82591021,5.75277437,0.11935702,0.19106175,1.24635499,0.00000000,0.86530912,0.02937632
-5.00350175,8.02984610,1.80826169,5.75208351,0.11781206,0.19065632,1.25207479,0.00000000,0.87144412,0.03001263
-4.99749875,8.02070536,1.78698025,5.74175316,0.11594608,0.19003612,1.25459744,0.00000000,0.87532236,0.03058756
-4.99149575,7.99745349,1.76249048,5.72226602,0.11379529,0.18922849,1.25398571,0.00000000,0.87690213,0.03109263
-4.98549275,7.96072110,1.73519320,5.69406363,0.11139610,0.18825388,1.25032299,0.00000000,0.87616271,0.03152042
-4.97948974,7.91107685,1.70545456,5.65752168,0.10878404,0.18712511,1.24370888,0.00000000,0.87310431,0.03186461
-4.97348674,7.84900352,1.67359823,5.61293308,0.10599291,0.18584693,1.23425537,0.00000000,0.86774801,0.03212017
-4.96748374,7.77488476,1.63990069,5.56049927,0.10305407,0.18441611,1.22208380,0.00000000,0.86013552,0.03228334
-4.96148074,7.68900274,1.60458965,5.50032982,0.09999593,0.18282188,1.20732283,0.00000000,0.85032902,0.03235182
-4.95547774,7.59154673,1.56784552,5.43245030,0.09684368,0.18104688,1.19010737,0.00000000,0.83841089,0.03232478
-4.94947474,7.48263223,1.52980568,5.35681793,0.09361911,0.17906834,1.17057875,0.00000000,0.82448365,0.03220293
-4.94347174,7.36232962,1.49057112,5.27334426,0.09034072,0.17685968,1.14888596,0.00000000,0.80866985,0.03198857
-4.93746873,7.23070103,1.45021520,5.18192387,0.08702382,0.17439229,1.12518792,0.00000000,0.79111225,0.03168566
-4.93146573,7.08784374,1.40879386,5.08246761,0.08368092,0.17163750,1.09965681,0.00000000,0.77197412,0.03129979
-4.92546273,6.93393775,1.36635679,4.97493897,0.08032211,0.16856862,1.07248204,0.00000000,0.75143964,0.03083828
-4.91945973,6.76929511,1.32295901,4.85939149,0.07695554,0.16516293,1.04387465,0.00000000,0.72971438,0.03031012
-4.91345673,6.59440815,1.27867220,4.73600530,0.07358798,0.16140352,1.01407190,0.00000000,0.70702583,0.02972606
-4.90745373,6.40999375,1.23359523,4.60512072,0.07022531,0.15728103,0.98334146,0.00000000,0.68362360,0.02909850
-4.90145073,6.21703050,1.18786327,4.46726664,0.06687306,0.15279495,0.95198489,0.00000000,0.65977937,0.02844152
-4.89544772,6.01678624,1.14165502,4.32318198,0.06353691,0.14795464,0.92034001,0.00000000,0.63578620,0.02777078
-4.88944472,5.81083320,1.09519761,4.17382824,0.06022309,0.14277993,0.88878158,0.00000000,0.61195703,0.02710338
-4.88344172,5.60104899,1.04876887,4.02039187,0.05693873,0.13730124,0.85772012,0.00000000,0.58862232,0.02645772
-4.87743872,5.38960185,1.00269666,3.86427559,0.05369208,0.13155923,0.82759849,0.00000000,0.56612639,0.02585324
-4.87143572,5.17891971,0.95735533,3.70707817,0.05049267,0.12560406,0.79888598,0.00000000,0.54482264,0.02531014
-4.86543272,4.97164312,0.91315923,3.55056282,0.04735132,0.11949418,0.77207008,0.00000000,0.52506740,0.02484897
-4.85942971,4.77056318,0.87055357,3.39661522,0.04428009,0.11329479,0.74764579,0.00000000,0.50721254,0.02449019
-4.85342671,4.57854640,0.83000297,3.24719225,0.04129206,0.10707603,0.72610286,0.00000000,0.49159695,0.02425367
-4.84742371,4.39844923,0.79197809,3.10426361,0.03840107,0.10091093,0.70791126,0.00000000,0.47853716,0.02415811
-4.84142071,4.23302559,0.75694106,2.96974863,0.03562144,0.09487332,0.69350557,0.00000000,0.46831733,0.02422041
-4.83541771,4.08483146,0.72533027,2.84545100,0.03296752,0.08903566,0.68326864,0.00000000,0.46117903,0.02445506
-4.82941471,3.95613075,0.69754526,2.73299431,0.03045334,0.08346705,0.67751565,0.00000000,0.45731137,0.02487351
-4.82341171,3.84880688,0.67393245,2.63376149,0.02809216,0.07823136,0.67647896,0.00000000,0.45684178,0.02548358
-4.81740870,3.76428434,0.65477240,2.54884103,0.02589612,0.07338566,0.68029493,0.00000000,0.45982820,0.02628891
-4.81140570,3.70346430,0.64026927,2.47898249,0.02387587,0.06897892,0.68899312,0.00000000,0.46625295,0.02728858
-4.80540270,3.66667764,0.63054300,2.42456374,0.02204030,0.06505112,0.70248893,0.00000000,0.47601891,0.02847675
-4.79939970,3.65365802,0.62562458,2.38557146,0.02039632,0.06163277,0.72057997,0.00000000,0.48894835,0.02984257
-4.79339670,3.66353693,0.62545485,2.36159615,0.01894873,0.05874471,0.74294679,0.00000000,0.50478458,0.03137012
-4.78739370,3.69486142,0.62988672,2.35184203,0.01770018,0.05639842,0.76915803,0.00000000,0.52319678,0.03303870
-4.78139070,3.74563417,0.63869088,2.35515150,0.01665116,0.05459654,0.79868020,0.00000000,0.54378783,0.03482316
-4.77538769,3.81337458,0.65156467,2.37004336,0.01580017,0.05333378,0.83089167,0.00000000,0.56610505,0.03669449
-4.76938469,3.89519853,0.66814376,2.39476299,0.01514384,0.05259793,0.86510062,0.00000000,0.58965353,0.03862058
-4.76338169,3.98791334,0.68801590,2.42734244,0.01467716,0.05237115,0.90056611,0.00000000,0.61391159,0.04056714
-4.75737869,4.08812389,0.71073629,2.46566773,0.01439373,0.05263116,0.93652156,0.00000000,0.63834767,0.04249863
-4.75137569,4.19234529,0.73584346,2.50755043,0.01428600,0.05335258,0.97219951,0.00000000,0.66243807,0.04437944
-4.74537269,4.29711697,0.76287519,2.55080029,0.01434557,0.05450809,1.00685660,0.00000000,0.68568450,0.04617490
-4.73936968,4.39911322,0.79138326,2.59329590,0.01456336,0.05606941,1.03979760,0.00000000,0.70763083,0.04785243
-4.73336668,4.49524519,0.82094651,2.63305024,0.01492987,0.05800818,1.07039728,0.00000000,0.72787806,0.04938251
-4.72736368,4.58274996,0.85118142,2.66826843,0.01543526,0.06029647,1.09811914,0.00000000,0.74609674,0.05073959
-4.72136068,4.65926296,0.88174959,2.69739547,0.01606950,0.06290710,1.12253000,0.00000000,0.76203631,0.05190278
-4.71535768,4.72287081,0.91236186,2.71915217,0.01682237,0.06581366,1.14330981,0.00000000,0.77553063,0.05285640
-4.70935468,4.77214286,0.94277874,2.73255816,0.01768346,0.06899021,1.16025612,0.00000000,0.78649959,0.05359027
-4.70335168,4.80614065,0.97280738,2.73694167,0.01864205,0.07241084,1.17328313,0.00000000,0.79494657,0.05409978
-4.69734867,4.82440589,1.00229512,2.73193615,0.01968702,0.07604895,1.18241545,0.00000000,0.80095197,0.05438571
-4.69134567,4.82692854,1.03112028,2.71746479,0.02080670,0.07987641,1.18777687,0.00000000,0.80466302,0.05445385
-4.68534267,4.81409757,1.05918076,2.69371442,0.02198870,0.08386273,1.18957497,0.00000000,0.80628065,0.05431439
-4.67933967,4.78663792,1.08638132,2.66110061,0.02321975,0.08797411,1.18808248,0.00000000,0.80604395,0.05398124
-4.67333667,4.74553773,1.11262038,2.62022641,0.02448555,0.09217273,1.18361647,0.00000000,0.80421326,0.05347108
-4.66733367,4.69197024,1.13777742,2.57183718,0.02577071,0.09641609,1.17651653,0.00000000,0.80105283,0.05280250
-4.66133067,4.62721493,1.16170187,2.51677408,0.02705867,0.10065664,1.16712342,0.00000000,0.79681392,0.05199502
-4.65532766,4.55258228,1.18420435,2.45592867,0.02833178,0.10484173,1.15575910,0.00000000,0.79171951,0.05106819
-4.64932466,4.46934598,1.20505106,2.39020083,0.02957139,0.10891386,1.14270951,0.00000000,0.78595137,0.05004078
-4.64332166,4.37868590,1.22396184,2.32046197,0.03075806,0.11281131,1.12821081,0.00000000,0.77964009,0.04893006
