energy_ev,total_up,Al_p_up,Al_d_up,Nb_p_up,Nb_d_up,Te_p_up,Te_d_up
-6.00000000,6.82096997,0.16866511,0.00000000,6.51395294,2.73303970,1.96834901,0.00000000
-5.99399700,6.80975158,0.16778427,0.00000000,6.52116840,2.72061457,1.96762791,0.00000000
-5.98799400,6.76996429,0.16728249,0.00000000,6.49857067,2.69629844,1.95879592,0.00000000
-5.98199100,6.70317732,0.16714067,0.00000000,6.44783361,2.66073995,1.94229876,0.00000000
-5.97598799,6.61141812,0.16734003,0.00000000,6.37110531,2.61477644,1.91872112,0.00000000
-5.96998499,6.49709692,0.16786081,0.00000000,6.27092655,2.55940581,1.88876466,0.00000000
-5.96398199,6.36292154,0.16868066,0.00000000,6.15013840,2.49575467,1.85322296,0.00000000
-5.95797899,6.21180632,0.16977295,0.00000000,6.01178330,2.42504393,1.81295449,0.00000000
-5.95197599,6.04677931,0.17110506,0.00000000,5.85900369,2.34855348,1.76885507,0.00000000
-5.94597299,5.87089157,0.17263698,0.00000000,5.69494265,2.26758732,1.72183081,0.00000000
-5.93996998,5.68713232,0.17432036,0.00000000,5.52265071,2.18344023,1.67277285,0.00000000
-5.93396698,5.49835311,0.17609799,0.00000000,5.34500225,2.09736730,1.62253468,0.00000000
-5.92796398,5.30720332,0.17790398,0.00000000,5.16462484,2.01055710,1.57191295,0.00000000
-5.92196098,5.11607912,0.17966462,0.00000000,4.98384369,1.92410921,1.52163215,0.00000000
-5.91595798,4.92708668,0.18129991,0.00000000,4.80464282,1.83901649,1.47233342,0.00000000
-5.90995498,4.74202000,0.18272561,0.00000000,4.62864355,1.75615235,1.42456764,0.00000000
-5.90395198,4.56235294,0.18385593,0.00000000,4.45710015,1.67626287,1.37879246,0.00000000
-5.89794897,4.38924425,0.18460653,0.00000000,4.29091163,1.59996365,1.33537290,0.00000000
-5.89194597,4.22355401,0.18489771,0.00000000,4.13064786,1.52774083,1.29458501,0.00000000
-5.88594297,4.06586931,0.18465768,0.00000000,3.97658767,1.45995578,1.25662199,0.00000000
-5.87993997,3.91653697,0.18382564,0.00000000,3.82876613,1.39685282,1.22160193,0.00000000
-5.87393697,3.77570068,0.18235457,0.00000000,3.68702795,1.33856921,1.18957674,0.00000000
-5.86793397,3.64334023,0.18021349,0.00000000,3.55108366,1.28514668,1.16054138,0.00000000
-5.86193097,3.51931060,0.17738917,0.00000000,3.42056573,1.23654395,1.13444319,0.00000000
-5.85592796,3.40337896,0.17388712,0.00000000,3.29508147,1.19264946,1.11119059,0.00000000
-5.84992496,3.29525801,0.16973183,0.00000000,3.17426056,1.15329385,1.09066124,0.00000000
-5.84392196,3.19463456,0.16496633,0.00000000,3.05779500,1.11826193,1.07270923,0.00000000
-5.83791896,3.10119278,0.15965104,0.00000000,2.94547034,1.08730361,1.05717161,0.00000000
-5.83191596,3.01463183,0.15386199,0.00000000,2.83718732,1.06014391,1.04387418,0.00000000
-5.82591296,2.93467831,0.14768859,0.00000000,2.73297383,1.03649177,1.03263686,0.00000000
-5.81990995,2.86109398,0.14123106,0.00000000,2.63298768,1.01604797,1.02327888,0.00000000
-5.81390695,2.79367965,0.13459761,0.00000000,2.53751106,0.99851204,1.01562403,0.00000000
-5.80790395,2.73227638,0.12790170,0.00000000,2.44693806,0.98358859,1.00950616,0.00000000
-5.80190095,2.67676499,0.12125929,0.00000000,2.36175686,0.97099311,1.00477522,0.00000000
-5.79589795,2.62706497,0.11478644,0.00000000,2.28252815,0.96045751,1.00130366,0.00000000
-5.78989495,2.58313370,0.10859729,0.00000000,2.20986178,0.95173548,0.99899342,0.00000000
-5.78389195,2.54496660,0.10280242,0.00000000,2.14439286,0.94460797,0.99778308,0.00000000
-5.77788894,2.51259872,0.09750780,0.00000000,2.08675905,0.93888850,0.99765504,0.00000000
-5.77188594,2.48610784,0.09281420,0.00000000,2.03757973,0.93442858,0.99864228,0.00000000
-5.76588294,2.46561875,0.08881715,0.00000000,1.99743799,0.93112290,1.00083418,0.00000000
-5.75987994,2.45130833,0.08560727,0.00000000,1.96686567,0.92891407,1.00438099,0.00000000
-5.75387694,2.44341066,0.08327101,0.00000000,1.94633138,0.92779673,1.00949625,0.00000000
-5.74787394,2.44222107,0.08189156,0.00000000,1.93623121,0.92782055,1.01645680,0.00000000
-5.74187094,2.44809815,0.08154988,0.00000000,1.93688149,0.92909189,1.02559984,0.00000000
-5.73586793,2.46146265,0.08232570,0.00000000,1.94851290,0.93177354,1.03731675,0.00000000
-5.72986493,2.48279219,0.08429827,0.00000000,1.97126504,0.93608243,1.05204340,0.00000000
-5.72386193,2.51261086,0.08754680,0.00000000,2.00518071,0.94228477,1.07024697,0.00000000
-5.71785893,2.55147331,0.09215043,0.00000000,2.05019940,0.95068860,1.09240942,0.00000000
-5.71185593,2.59994276,0.09818759,0.00000000,2.10614927,0.96163349,1.11900784,0.00000000
-5.70585293,2.65856323,0.10573483,0.00000000,2.17273779,0.97547762,1.15049239,0.00000000
-5.69984992,2.72782646,0.11486479,0.00000000,2.24954105,0.99258215,1.18726235,0.00000000
-5.69384692,2.80813440,0.12564365,0.00000000,2.33599216,1.01329348,1.22964129,0.00000000
-5.68784392,2.89975864,0.13812788,0.00000000,2.43136977,1.03792382,1.27785232,0.00000000
-5.68184092,3.00279853,0.15236046,0.00000000,2.53478748,1.06673068,1.33199450,0.00000000
-5.67583792,3.11714000,0.16836666,0.00000000,2.64518558,1.09989614,1.39202158,0.00000000
-5.66983492,3.24241721,0.18614969,0.00000000,2.76132628,1.13750688,1.45772423,0.00000000
-5.66383192,3.37797943,0.20568616,0.00000000,2.88179381,1.17953577,1.52871677,0.00000000
-5.65782891,3.52286533,0.22692188,0.00000000,3.00500045,1.22582621,1.60442943,0.00000000
-5.65182591,3.67578684,0.24976805,0.00000000,3.12919946,1.27608013,1.68410679,0.00000000
-5.64582291,3.83512420,0.27409811,0.00000000,3.25250546,1.32985043,1.76681307,0.00000000
-5.63981991,3.99893374,0.29974553,0.00000000,3.37292236,1.38653880,1.85144432,0.00000000
-5.63381691,4.16496896,0.32650276,0.00000000,3.48837867,1.44539932,1.93674776,0.00000000
-5.62781391,4.33071520,0.35412146,0.00000000,3.59676925,1.50554811,2.02134752,0.00000000
-5.62181091,4.49343737,0.38231420,0.00000000,3.69600248,1.56597923,2.10377640,0.00000000
-5.61580790,4.65023958,0.41075762,0.00000000,3.78405102,1.62558632,2.18251249,0.00000000
-5.60980490,4.79813473,0.43909717,0.00000000,3.85900442,1.68318956,2.25601941,0.00000000
-5.60380190,4.93412188,0.46695330,0.00000000,3.91912135,1.73756702,2.32278874,0.00000000
-5.59779890,5.05526831,0.49392892,0.00000000,3.96287913,1.78748928,2.38138296,0.00000000
-5.59179590,5.15879324,0.51961812,0.00000000,3.98901857,1.83175595,2.43047735,0.00000000
-5.58579290,5.24214986,0.54361558,0.00000000,3.99658197,1.86923269,2.46889901,0.00000000
-5.57978989,5.30310217,0.56552677,0.00000000,3.98494256,1.89888719,2.49566167,0.00000000
-5.57378689,5.33979370,0.58497812,0.00000000,3.95382407,1.91982248,2.50999470,0.00000000
-5.56778389,5.35080515,0.60162729,0.00000000,3.90330961,1.93130628,2.51136538,0.00000000
-5.56178089,5.33519860,0.61517267,0.00000000,3.83383939,1.93279511,2.49949357,0.00000000
-5.55577789,5.29254678,0.62536220,0.00000000,3.74619754,1.92395210,2.47435820,0.00000000
-5.54977489,5.22294614,0.63200083,0.00000000,3.64148864,1.90465785,2.43619570,0.00000000
-5.54377189,5.12701352,0.63495651,0.00000000,3.52110508,1.87501393,2.38549043,0.00000000
-5.53776888,5.00586696,0.63416449,0.00000000,3.38668670,1.83533907,2.32295775,0.00000000
-5.53176588,4.86109157,0.62962963,0.00000000,3.24007461,1.78615822,2.24952074,0.00000000
-5.52576288,4.69469231,0.62142684,0.00000000,3.08326093,1.72818522,2.16628144,0.00000000
-5.51975988,4.50903594,0.60969952,0.00000000,2.91833668,1.66230003,2.07448816,0.00000000
-5.51375688,4.30678467,0.59465609,0.00000000,2.74743971,1.58952150,1.97550016,0.00000000
-5.50775388,4.09082436,0.57656488,0.00000000,2.57270459,1.51097710,1.87075106,0.00000000
-5.50175088,3.86419032,0.55574749,0.00000000,2.39621598,1.42787094,1.76171250,0.00000000
-5.49574787,3.62999332,0.53257098,0.00000000,2.21996715,1.34145146,1.64985926,0.00000000
-5.48974487,3.39134883,0.50743920,0.00000000,2.04582438,1.25298004,1.53663700,0.00000000
-5.48374187,3.15131153,0.48078356,0.00000000,1.87549825,1.16370179,1.42343356,0.00000000
-5.47773887,2.91281730,0.45305370,0.00000000,1.71052210,1.07481947,1.31155453,0.00000000
-5.47173587,2.67863400,0.42470829,0.00000000,1.55223772,0.98747133,1.20220353,0.00000000
