energy_ev,total_up,S_s_up,S_p_up,Si_p_up,Si_d_up,Zr_p_up,Zr_d_up
-5.86793397,5.76715692,0.04199900,3.91531099,0.05475225,0.00000000,3.84889380,1.84326859
-5.86193097,5.89663879,0.04219064,4.00804024,0.05530951,0.00000000,3.96421629,1.88653626
-5.85592796,6.02102571,0.04241713,4.09647001,0.05589070,0.00000000,4.07486025,1.92812895
-5.84992496,6.13834427,0.04266426,4.17915525,0.05649068,0.00000000,4.17923825,1.96735318
-5.84392196,6.24661707,0.04291657,4.25466217,0.05710348,0.00000000,4.27575624,2.00352400
-5.83791896,6.34390612,0.04315795,4.32159926,0.05772241,0.00000000,4.36285409,2.03597699
-5.83191596,6.42836038,0.04337222,4.37865103,0.05834021,0.00000000,4.43904837,2.06408182
-5.82591296,6.49826597,0.04354372,4.42461332,0.05894923,0.00000000,4.50297556,2.08725718
-5.81990995,6.55209652,0.04365787,4.45842875,0.05954168,0.00000000,4.55343371,2.10498640
-5.81390695,6.58856167,0.04370165,4.47922069,0.06010977,0.00000000,4.58942093,2.11683306
-5.80790395,6.60665091,0.04366402,4.48632413,0.06064601,0.00000000,4.61016874,2.12245593
-5.80190095,6.60567072,0.04353619,4.47931174,0.06114327,0.00000000,4.61516866,2.12162234
-5.79589795,6.58527277,0.04331187,4.45801377,0.06159498,0.00000000,4.60419077,2.11421926
-5.78989495,6.54547141,0.04298730,4.42253047,0.06199517,0.00000000,4.57729320,2.10026125
-5.78389195,6.48664937,0.04256126,4.37323608,0.06233848,0.00000000,4.53482194,2.07989482
-5.77788894,6.40955094,0.04203495,4.31077396,0.06262012,0.00000000,4.47740096,2.05339869
-5.77188594,6.31526275,0.04141175,4.23604275,0.06283579,0.00000000,4.40591288,2.02117965
-5.76588294,6.20518271,0.04069693,4.15017391,0.06298157,0.00000000,4.32147117,1.98376422
-5.75987994,6.08097862,0.03989735,4.05450153,0.06305374,0.00000000,4.22538505,1.94178605
-5.75387694,5.94453816,0.03902100,3.95052561,0.06304870,0.00000000,4.11911874,1.89596980
-5.74787394,5.79791273,0.03807670,3.83987048,0.06296276,0.00000000,4.00424699,1.84711194
-5.74187094,5.64325763,0.03707365,3.72424000,0.06279215,0.00000000,3.88240884,1.79605932
-5.73586793,5.48277153,0.03602111,3.60537180,0.06253292,0.00000000,3.75526180,1.74368654
-5.72986493,5.31863787,0.03492811,3.48499223,0.06218098,0.00000000,3.62443836,1.69087294
-5.72386193,5.15297074,0.03380314,3.36477418,0.06173224,0.00000000,3.49150671,1.63848034
-5.71785893,4.98776760,0.03265404,3.24629938,0.06118277,0.00000000,3.35793708,1.58733225
-5.71185593,4.82487054,0.03148784,3.13102647,0.06052908,0.00000000,3.22507507,1.53819557
-5.70585293,4.66593722,0.03031073,3.02026608,0.05976842,0.00000000,3.09412235,1.49176528
-5.69984992,4.51242231,0.02912811,2.91516345,0.05889919,0.00000000,2.96612534,1.44865259
-5.69384692,4.36556917,0.02794464,2.81668864,0.05792130,0.00000000,2.84197150,1.40937683
-5.68784392,4.22641143,0.02676438,2.72563434,0.05683665,0.00000000,2.72239267,1.37436109
-5.68184092,4.09578311,0.02559098,2.64262038,0.05564946,0.00000000,2.60797459,1.34393141
-5.67583792,3.97433585,0.02442784,2.56810413,0.05436666,0.00000000,2.49917129,1.31831917
-5.66983492,3.86256132,0.02327831,2.50239540,0.05299813,0.00000000,2.39632293,1.29766615
-5.66383192,3.76081664,0.02214586,2.44567445,0.05155694,0.00000000,2.29967559,1.28203159
-5.65782891,3.66935083,0.02103422,2.39801168,0.05005937,0.00000000,2.20940155,1.27140063
-5.65182591,3.58833009,0.01994755,2.35938727,0.04852487,0.00000000,2.12561851,1.26569326
-5.64582291,3.51786016,0.01889045,2.32970962,0.04697589,0.00000000,2.04840661,1.26477327
-5.63981991,3.45800415,0.01786802,2.30883126,0.04543754,0.00000000,1.97782231,1.26845642
-5.63381691,3.40879480,0.01688584,2.29656126,0.04393712,0.00000000,1.91390827,1.27651747
-5.62781391,3.37024047,0.01594986,2.29267367,0.04250355,0.00000000,1.85669902,1.28869565
-5.62181091,3.34232474,0.01506634,2.29691150,0.04116668,0.00000000,1.80622236,1.30469843
-5.61580790,3.32499980,0.01424161,2.30898653,0.03995654,0.00000000,1.76249669,1.32420358
-5.60980490,3.31817464,0.01348197,2.32857523,0.03890248,0.00000000,1.72552489,1.34685976
-5.60380190,3.32169896,0.01279342,2.35531154,0.03803233,0.00000000,1.69528547,1.37228591
-5.59779890,3.33534449,0.01218145,2.38877748,0.03737156,0.00000000,1.67172206,1.40006999
-5.59179590,3.35878519,0.01165088,2.42849279,0.03694245,0.00000000,1.65473205,1.42976748
-5.58579290,3.39157838,0.01120561,2.47390472,0.03676336,0.00000000,1.64415562,1.46090050
-5.57978989,3.43314823,0.01084849,2.52437932,0.03684803,0.00000000,1.63976608,1.49295783
-5.57378689,3.48277353,0.01058117,2.57919532,0.03720512,0.00000000,1.64126235,1.52539663
-5.56778389,3.53958085,0.01040402,2.63754171,0.03783778,0.00000000,1.64826439,1.55764613
-5.56178089,3.60254428,0.01031611,2.69851961,0.03874345,0.00000000,1.66031198,1.58911359
-5.55577789,3.67049231,0.01031517,2.76114905,0.03991384,0.00000000,1.67686715,1.61919275
-5.54977489,3.74212201,0.01039773,2.82438074,0.04133505,0.00000000,1.69732026,1.64727445
-5.54377189,3.81602023,0.01055914,2.88711264,0.04298795,0.00000000,1.72099957,1.67275941
-5.53776888,3.89069121,0.01079378,2.94821086,0.04484867,0.00000000,1.74718379,1.69507241
-5.53176588,3.96458934,0.01109524,3.00653400,0.04688929,0.00000000,1.77511701,1.71367756
-5.52576288,4.03615585,0.01145652,3.06095998,0.04907869,0.00000000,1.80402545,1.72809367
-5.51975988,4.10385766,0.01187026,3.11041407,0.05138350,0.00000000,1.83313497,1.73790904
-5.51375688,4.16622682,0.01232897,3.15389689,0.05376913,0.00000000,1.86168877,1.74279492
-5.50775388,4.22189868,0.01282530,3.19051108,0.05620089,0.00000000,1.88896434,1.74251678
-5.50175088,4.26964723,0.01335222,3.21948534,0.05864510,0.00000000,1.91428908,1.73694285
-5.49574787,4.30841620,0.01390320,3.24019496,0.06107021,0.00000000,1.93705392,1.72604939
-5.48974487,4.33734472,0.01447242,3.25217777,0.06344780,0.00000000,1.95672465,1.70992237
-5.48374187,4.35578683,0.01505483,3.25514517,0.06575358,0.00000000,1.97285052,1.68875547
-5.47773887,4.36332414,0.01564627,3.24898776,0.06796819,0.00000000,1.98507025,1.66284454
-5.47173587,4.35977175,0.01624346,3.23377555,0.07007784,0.00000000,1.99311525,1.63257869
-5.46573287,4.34517750,0.01684399,3.20975312,0.07207488,0.00000000,1.99681048,1.59842858
-5.45972986,4.31981507,0.01744627,3.17733006,0.07395801,0.00000000,1.99607306,1.56093252
-5.45372686,4.28417158,0.01804938,3.13706735,0.07573248,0.00000000,1.99090904,1.52068087
-5.44772386,4.23893061,0.01865300,3.08966050,0.07740990,0.00000000,1.98140874,1.47829971
-5.44172086,4.18495156,0.01925715,3.03592012,0.07900803,0.00000000,1.96774093,1.43443433
-5.43571786,4.12324616,0.01986208,2.97675099,0.08055028,0.00000000,1.95014631,1.38973323
-5.42971486,4.05495324,0.02046806,2.91313012,0.08206504,0.00000000,1.92893043,1.34483322
-5.42371186,3.98131236,0.02107515,2.84608474,0.08358495,0.00000000,1.90445628,1.30034606
-5.41770885,3.90363707,0.02168309,2.77667067,0.08514594,0.00000000,1.87713677,1.25684702
-5.41170585,3.82328834,0.02229107,2.70595161,0.08678625,0.00000000,1.84742698,1.21486540
-5.40570285,3.74164853,0.02289767,2.63497966,0.08854533,0.00000000,1.81581631,1.17487729
-5.39969985,3.66009621,0.02350074,2.56477737,0.09046275,0.00000000,1.78282046,1.13730028
-5.39369685,3.57998218,0.02409733,2.49632136,0.09257701,0.00000000,1.74897311,1.10249022
-5.38769385,3.50260656,0.02468375,2.43052773,0.09492447,0.00000000,1.71481733,1.07073958
-5.38169085,3.42919749,0.02525556,2.36823918,0.09753820,0.00000000,1.68089670,1.04227738
-5.37568784,3.36089122,0.02580769,2.31021390,0.10044701,0.00000000,1.64774612,1.01727030
-5.36968484,3.29871411,0.02633455,2.25711634,0.10367445,0.00000000,1.61588241,0.99582478
-5.36368184,3.24356657,0.02683025,2.20950966,0.10723802,0.00000000,1.58579487,0.97798999
-5.35767884,3.19620935,0.02728880,2.16785020,0.11114848,0.00000000,1.55793602,0.96376126
-5.35167584,3.15725252,0.02770433,2.13248389,0.11540930,0.00000000,1.53271272,0.95308422
-5.34567284,3.12714741,0.02807135,2.10364468,0.12001632,0.00000000,1.51047801,0.94585923
-5.33966983,3.10618207,0.02838507,2.08145527,0.12495765,0.00000000,1.49152402,0.94194627
-5.33366683,3.09448039,0.02864159,2.06592998,0.13021368,0.00000000,1.47607612,0.94117031
-5.32766383,3.09200524,0.02883820,2.05698001,0.13575748,0.00000000,1.46428884,0.94332699
-5.32166083,3.09856577,0.02897358,2.05442106,0.14155527,0.00000000,1.45624349,0.94818881
-5.31565783,3.11382890,0.02904803,2.05798311,0.14756730,0.00000000,1.45194794,0.95551165
-5.30965483,3.13733478,0.02906354,2.06732243,0.15374882,0.00000000,1.45133847,0.96504169
-5.30365183,3.16851598,0.02902394,2.08203527,0.16005132,0.00000000,1.45428376,0.97652260
-5.29764882,3.20671974,0.02893488,2.10167320,0.16642395,0.00000000,1.46059093,0.98970283
-5.29164582,3.25123271,0.02880385,2.12575933,0.17281507,0.00000000,1.47001345,1.00434279
-5.28564282,3.30130714,0.02863997,2.15380502,0.17917380,0.00000000,1.48226062,1.02022179
-5.27963982,3.35618757,0.02845391,2.18532653,0.18545174,0.00000000,1.49700824,1.03714436
-5.27363682,3.41513681,0.02825759,2.21986063,0.19160443,0.00000000,1.51391011,1.05494570
-5.26763382,3.47746007,0.02806386,2.25697887,0.19759285,0.00000000,1.53260984,1.07349593
-5.26163082,3.54252603,0.02788620,2.29629948,0.20338458,0.00000000,1.55275249,1.09270289
-5.25562781,3.60978369,0.02773826,2.33749650,0.20895478,0.00000000,1.57399548,1.11251329
-5.24962481,3.67877416,0.02763348,2.38030548,0.21428667,0.00000000,1.59601839,1.13291179
-5.24362181,3.74913644,0.02758461,2.42452543,0.21937180,0.00000000,1.61853112,1.15391825
-5.23761881,3.82060697,0.02760327,2.47001674,0.22420971,0.00000000,1.64128014,1.17558278
-5.23161581,3.89301252,0.02769952,2.51669505,0.22880728,0.00000000,1.66405241,1.19797891
-5.22561281,3.96625682,0.02788143,2.56452125,0.23317756,0.00000000,1.68667710,1.22119499
-5.21960980,4.04030137,0.02815476,2.61348807,0.23733828,0.00000000,1.70902473,1.24532403
-5.21360680,4.11514144,0.02852258,2.66360372,0.24130997,0.00000000,1.73100419,1.27045266
-5.20760380,4.19077844,0.02898511,2.71487370,0.24511388,0.00000000,1.75255764,1.29664935
-5.20160080,4.26719032,0.02953947,2.76728141,0.24876980,0.00000000,1.77365379,1.32395285
-5.19559780,4.34430162,0.03017967,2.82076905,0.25229378,0.00000000,1.79427998,1.35236112
-5.18959480,4.42195508,0.03089659,2.87521965,0.25569603,0.00000000,1.81443364,1.38182165
-5.18359180,4.49988679,0.03167813,2.93044167,0.25897907,0.00000000,1.83411375,1.41222362
-5.17758879,4.57770642,0.03250939,2.98615711,0.26213615,0.00000000,1.85331288,1.44339249
-5.17158579,4.65488429,0.03337300,3.04199419,0.26515027,0.00000000,1.87201040,1.47508747
-5.16558279,4.73074632,0.03424952,3.09748529,0.26799360,0.00000000,1.89016738,1.50700231
-5.15957979,4.80447791,0.03511791,3.15207062,0.27062757,0.00000000,1.90772360,1.53876931
-5.15357679,4.87513679,0.03595608,3.20510794,0.27300361,0.00000000,1.92459697,1.56996694
-5.14757379,4.94167497,0.03674152,3.25588804,0.27506437,0.00000000,1.94068533,1.60013053
-5.14157079,5.00296896,0.03745187,3.30365560,0.27674566,0.00000000,1.95587087,1.62876600
-5.13556778,5.05785711,0.03806562,3.34763459,0.27797873,0.00000000,1.97002664,1.65536594
-5.12956478,5.10518258,0.03856275,3.38705726,0.27869304,0.00000000,1.98302508,1.67942746
-5.12356178,5.14383988,0.03892530,3.42119531,0.27881917,0.00000000,1.99474784,1.70047106
-5.11755878,5.17282291,0.03913792,3.44939188,0.27829199,0.00000000,2.00509647,1.71805974
-5.11155578,5.19127225,0.03918841,3.47109290,0.27705369,0.00000000,2.01400334,1.73181734
-5.10555278,5.19851934,0.03906805,3.48587617,0.27505668,0.00000000,2.02144199,1.74144553
-5.09954977,5.19412543,0.03877194,3.49347682,0.27226622,0.00000000,2.02743641,1.74673839
-5.09354677,5.17791349,0.03829911,3.49380799,0.26866259,0.00000000,2.03206874,1.74759407
-5.08754377,5.14999147,0.03765264,3.48697550,0.26424277,0.00000000,2.03548468,1.74402290
-5.08154077,5.11076574,0.03683955,3.47328587,0.25902156,0.00000000,2.03789649,1.73615164
-5.07553777,5.06094414,0.03587064,3.45324732,0.25303205,0.00000000,2.03958333,1.72422348
-5.06953477,5.00152829,0.03476018,3.42756333,0.24632548,0.00000000,2.04088869,1.70859393
-5.06353177,4.93379559,0.03352555,3.39711931,0.23897051,0.00000000,2.04221520,1.68972262
-5.05752876,4.85927149,0.03218678,3.36296253,0.23105187,0.00000000,2.04401683,1.66816139
-5.05152576,4.77969319,0.03076604,3.32627622,0.22266860,0.00000000,2.04678882,1.64453908
-5.04552276,4.69696605,0.02928708,3.28834870,0.21393174,0.00000000,2.05105571,1.61954368
-5.03951976,4.61311451,0.02777473,3.25053870,0.20496187,0.00000000,2.05735782,1.59390240
-5.03351676,4.53022906,0.02625432,3.21423803,0.19588627,0.00000000,2.06623668,1.56836049
-5.02751376,4.45041132,0.02475122,3.18083283,0.18683606,0.00000000,2.07821978,1.54365953
-5.02151076,4.37571884,0.02329035,3.15166474,0.17794333,0.00000000,2.09380516,1.52051593
-5.01550775,4.30811143,0.02189588,3.12799317,0.16933834,0.00000000,2.11344620,1.49960042
-5.00950475,4.24940068,0.02059086,3.11095973,0.16114682,0.00000000,2.13753697,1.48151902
-5.00350175,4.20120399,0.01939706,3.10155595,0.15348764,0.00000000,2.16639861,1.46679625
-4.99749875,4.16490437,0.01833481,3.10059515,0.14647068,0.00000000,2.20026702,1.45586097
-4.99149575,4.14161700,0.01742299,3.10868926,0.14019505,0.00000000,2.23928220,1.44903520
-4.98549275,4.13216341,0.01667902,3.12623111,0.13474762,0.00000000,2.28347953,1.44652621
-4.97948974,4.13705365,0.01611894,3.15338280,0.13020202,0.00000000,2.33278348,1.44842220
-4.97348674,4.15647701,0.01575755,3.19007041,0.12661783,0.00000000,2.38700375,1.45469134
-4.96748374,4.19030120,0.01560851,3.23598530,0.12404023,0.00000000,2.44583448,1.46518452
-4.96148074,4.23808017,0.01568449,3.29059186,0.12249982,0.00000000,2.50885649,1.47964142
-4.95547774,4.29907006,0.01599726,3.35314189,0.12201281,0.00000000,2.57554297,1.49769985
-4.94947474,4.37225298,0.01655777,3.42269500,0.12258134,0.00000000,2.64526861,1.51890812
-4.94347174,4.45636800,0.01737613,3.49814491,0.12419397,0.00000000,2.71732232,1.54274002
-4.93746873,4.54994845,0.01846160,3.57825074,0.12682643,0.00000000,2.79092337,1.56861206
-4.93146573,4.65136466,0.01982235,3.66167280,0.13044229,0.00000000,2.86524080,1.59590253
-4.92546273,4.75887092,0.02146533,3.74701168,0.13499385,0.00000000,2.93941561,1.62397176
-4.91945973,4.87065542,0.02339591,3.83284971,0.14042303,0.00000000,3.01258527,1.65218302
-4.91345673,4.98489176,0.02561755,3.91779349,0.14666232,0.00000000,3.08390975,1.67992357
-4.90745373,5.09979048,0.02813137,4.00051614,0.15363577,0.00000000,3.15259827,1.70662489
-4.90145073,5.21364906,0.03093571,4.07979783,0.16126003,0.00000000,3.21793568,1.73178167
-4.89544772,5.32489876,0.03402570,4.15456323,0.16944543,0.00000000,3.27930752,1.75496887
-4.88944472,5.43214681,0.03739287,4.22391437,0.17809715,0.00000000,3.33622246,1.77585597
-4.88344172,5.53421232,0.04102471,4.28715770,0.18711640,0.00000000,3.38833124,1.79421810
-4.87743872,5.63015483,0.04490448,4.34382403,0.19640170,0.00000000,3.43544094,1.80994342
-4.87143572,5.71929407,0.04901094,4.39368066,0.20585021,0.00000000,3.47752379,1.82303638
-4.86543272,5.80122036,0.05331837,4.43673472,0.21535908,0.00000000,3.51471973,1.83361657
-4.85942971,5.87579495,0.05779658,4.47322760,0.22482687,0.00000000,3.54733247,1.84191321
-4.85342671,5.94314016,0.06241114,4.50362034,0.23415494,0.00000000,3.57581867,1.84825524
-4.84742371,6.00361958,0.06712374,4.52857033,0.24324879,0.00000000,3.60077056,1.85305727
-4.84142071,6.05780890,0.07189265,4.54890014,0.25201937,0.00000000,3.62289233,1.85680204
-4.83541771,6.10645838,0.07667333,4.56555946,0.26038423,0.00000000,3.64297119,1.86001969
-4.82941471,6.15044841,0.08141908,4.57958167,0.26826853,0.00000000,3.66184397,1.86326496
-4.82341171,6.19073996,0.08608184,4.59203665,0.27560589,0.00000000,3.68036077,1.86709291
-4.81740870,6.22832179,0.09061295,4.60398187,0.28233901,0.00000000,3.69934698,1.87203441
-4.81140570,6.26415695,0.09496396,4.61641378,0.28842008,0.00000000,3.71956549,1.87857226
-4.80540270,6.29913078,0.09908745,4.63022159,0.29381095,0.00000000,3.74168064,1.88711909
-4.79939970,6.33400300,0.10293778,4.64614563,0.29848314,0.00000000,3.76622569,1.89799801
-4.79339670,6.36936614,0.10647184,4.66474236,0.30241766,0.00000000,3.79357551,1.91142693
-4.78739370,6.40561264,0.10964967,4.68635746,0.30560471,0.00000000,3.82392572,1.92750745
-4.78139070,6.44291235,0.11243508,4.71110895,0.30804330,0.00000000,3.85727979,1.94621875
-4.77538769,6.48120205,0.11479615,4.73888088,0.30974086,0.00000000,3.89344466,1.96741708
-4.76938469,6.52018772,0.11670573,4.76932859,0.31071289,0.00000000,3.93203569,1.99084091
-4.76338169,6.55936013,0.11814176,4.80189534,0.31098271,0.00000000,3.97249087,2.01612172
-4.75737869,6.59802325,0.11908767,4.83583998,0.31058128,0.00000000,4.01409399,2.04280005
-4.75137569,6.63533456,0.11953259,4.87027459,0.30954724,0.00000000,4.05600605,2.07034622
-4.74537269,6.67035556,0.11947166,4.90421048,0.30792699,0.00000000,4.09730355,2.09818486
-4.73936968,6.70211019,0.11890612,4.93661062,0.30577502,0.00000000,4.13702227,2.12572227
-4.73336668,6.72964829,0.11784348,4.96644599,0.30315419,0.00000000,4.17420437,2.15237519
-4.72736368,6.75211091,0.11629757,4.99275315,0.30013608,0.00000000,4.20794671,2.17759984
-4.72136068,6.76879391,0.11428850,5.01469019,0.29680123,0.00000000,4.23744816,2.20091969
-4.71535768,6.77920629,0.11184253,5.03158811,0.29323927,0.00000000,4.26205334,2.22195065
-4.70935468,6.78311978,0.10899186,5.04299488,0.28954871,0.00000000,4.28129065,2.24042226
-4.70335168,6.78060667,0.10577431,5.04870975,0.28583642,0.00000000,4.29490249,2.25619388
-4.69734867,6.77206313,0.10223278,5.04880571,0.28221670,0.00000000,4.30286595,2.26926480
-4.69134567,6.75821628,0.09841467,5.04363873,0.27880980,0.00000000,4.30540273,2.27977773
-4.68534267,6.74011384,0.09437110,5.03384279,0.27574000,0.00000000,4.30297745,2.28801528
-4.67933967,6.71909625,0.09015604,5.02031089,0.27313310,0.00000000,4.29628429,2.29438950
-4.67333667,6.69675229,0.08582529,5.00416247,0.27111355,0.00000000,4.28622237,2.29942482
-4.66733367,6.67485967,0.08143538,4.98669879,0.26980111,0.00000000,4.27386091,2.30373519
-4.66133067,6.65531365,0.07704247,4.96934834,0.26930726,0.00000000,4.26039583,2.30799648
-4.65532766,6.64004689,0.07270114,4.95360499,0.26973148,0.00000000,4.24709974,2.31291539
-4.64932466,6.63094468,0.06846329,4.94096186,0.27115759,0.00000000,4.23526810,2.31919654
-4.64332166,6.62975986,0.06437708,4.93284450,0.27365026,0.00000000,4.22616380,2.32750938
-4.63731866,6.63803193,0.06048597,4.93054663,0.27725192,0.00000000,4.22096342,2.33845649
-4.63131566,6.65701470,0.05682796,4.93517192,0.28198026,0.00000000,4.22070748,2.35254516
-4.62531266,6.68761632,0.05343497,4.94758474,0.28782640,0.00000000,4.22625745,2.37016343
-4.61930965,6.73035503,0.05033247,4.96837261,0.29475390,0.00000000,4.23826152,2.39156214
-4.61330665,6.78533297,0.04753933,4.99782202,0.30269875,0.00000000,4.25713071,2.41684371
-4.60730365,6.85222962,0.04506784,5.03590904,0.31157021,0.00000000,4.28302651,2.44595828
-4.60130065,6.93031509,0.04292409,5.08230496,0.32125273,0.00000000,4.31586032,2.47870739
-4.59529765,7.01848265,0.04110840,5.13639658,0.33160870,0.00000000,4.35530453,2.51475500
-4.58929465,7.11529863,0.03961603,5.19731980,0.34248196,0.00000000,4.40081424,2.55364502
-4.58329165,7.21906698,0.03843797,5.26400463,0.35370213,0.00000000,4.45165837,2.59482457
-4.57728864,7.32790496,0.03756186,5.33522896,0.36508921,0.00000000,4.50695796,2.63767149
-4.57128564,7.43982585,0.03697294,5.40967806,0.37645871,0.00000000,4.56572959,2.68152455
-4.56528264,7.55282416,0.03665500,5.48600655,0.38762663,0.00000000,4.62693125,2.72571479
-4.55927964,7.66495888,0.03659126,5.56289925,0.39841452,0.00000000,4.68950823,2.76959619
-4.55327664,7.77443038,0.03676516,5.63912786,0.40865403,0.00000000,4.75243640,2.81257392
-4.54727364,7.87964695,0.03716104,5.71360031,0.41819111,0.00000000,4.81476072,2.85412880
-4.54127064,7.97927781,0.03776462,5.78540022,0.42688938,0.00000000,4.87562701,2.89383661
-4.53526763,8.07229000,0.03856326,5.85381474,0.43463291,0.00000000,4.93430568,2.93138126
-4.52926463,8.15796773,0.03954611,5.91834930,0.44132799,0.00000000,4.99020627,2.96656124
-4.52326163,8.23591356,0.04070394,5.97872895,0.44690416,0.00000000,5.04288270,2.99928919
-4.51725863,8.30603214,0.04202885,6.03488658,0.45131431,0.00000000,5.09202930,3.02958460
-4.51125563,8.36849777,0.04351382,6.08693908,0.45453407,0.00000000,5.13746840,3.05756046
-4.50525263,8.42370842,0.04515206,6.13515314,0.45656043,0.00000000,5.17913077,3.08340452
-4.49924962,8.47222908,0.04693631,6.17990297,0.45740988,0.00000000,5.21703052,3.10735654
-4.49324662,8.51472829,0.04885812,6.22162281,0.45711611,0.00000000,5.25123622,3.12968286
-4.48724362,8.55191165,0.05090705,6.26075696,0.45572738,0.00000000,5.28184061,3.15064990
-4.48124062,8.58445637,0.05307003,6.29771064,0.45330393,0.00000000,5.30893061,3.17049808
-4.47523762,8.61295079,0.05533074,6.33280448,0.44991523,0.00000000,5.33255996,3.18941783
-4.46923462,8.63784230,0.05766923,6.36623547,0.44563759,0.00000000,5.35272613,3.20752906
-4.46323162,8.65939659,0.06006165,6.39804667,0.44055187,0.00000000,5.36935295,3.22486522
-4.45722861,8.67767055,0.06248030,6.42810737,0.43474160,0.00000000,5.38228024,3.24136291
-4.45122561,8.69250005,0.06489380,6.45610494,0.42829145,0.00000000,5.39126087,3.25685771
-4.44522261,8.70350307,0.06726764,6.48154879,0.42128612,0.00000000,5.39596567,3.27108631
-4.43921961,8.71009793,0.06956483,6.50378612,0.41380949,0.00000000,5.39599566,3.28369492
-4.43321661,8.71153503,0.07174681,6.52202856,0.40594422,0.00000000,5.39090101,3.29425344
-4.42721361,8.70694014,0.07377457,6.53538818,0.39777149,0.00000000,5.38020555,3.30227458
-4.42121061,8.69536653,0.07560976,6.54292065,0.38937098,0.00000000,5.36343522,3.30723687
-4.41520760,8.67585256,0.07721597,6.54367305,0.38082091,0.00000000,5.34014889,3.30861020
-4.40920460,8.64748137,0.07855993,6.53673375,0.37219812,0.00000000,5.30996949,3.30588259
-4.40320160,8.60943903,0.07961269,6.52128121,0.36357801,0.00000000,5.27261371,3.29858659
-4.39719860,8.56106769,0.08035060,6.49662924,0.35503444,0.00000000,5.22791828,3.28632395
-4.39119560,8.50191075,0.08075621,6.46226597,0.34663936,0.00000000,5.17586129,3.26878723
-4.38519260,8.43174740,0.08081882,6.41788457,0.33846227,0.00000000,5.11657711,3.24577715
-4.37918959,8.35061468,0.08053487,6.36340391,0.33056943,0.00000000,5.05036401,3.21721491
-4.37318659,8.25881606,0.07990801,6.29897834,0.32302294,0.00000000,4.97768382,3.18314881
-4.36718359,8.15691604,0.07894888,6.22499609,0.31587950,0.00000000,4.89915359,3.14375492
-4.36118059,8.04572151,0.07767472,6.14206658,0.30918920,0.00000000,4.81552949,3.09933197
-4.35517759,7.92625116,0.07610861,6.05099764,0.30299414,0.00000000,4.72768392,3.05029072
-4.34917459,7.79969475,0.07427861,5.95276403,0.29732715,0.00000000,4.63657688,2.99713862
-4.34317159,7.66736503,0.07221673,5.84846917,0.29221056,0.00000000,4.54322307,2.94046064
-4.33716858,7.53064496,0.06995784,5.73930240,0.28765516,0.00000000,4.44865664,2.88089739
-4.33116558,7.39093336,0.06753846,5.62649415,0.28365945,0.00000000,4.35389518,2.81912166
-4.32516258,7.24959202,0.06499563,5.51127131,0.28020916,0.00000000,4.25990502,2.75581481
-4.31915958,7.10789706,0.06236586,5.39481535,0.27727724,0.00000000,4.16756946,2.69164399
-4.31315658,6.96699685,0.05968415,5.27822491,0.27482416,0.00000000,4.07766147,2.62724134
-4.30715358,6.82787865,0.05698319,5.16248470,0.27279869,0.00000000,3.99082216,2.56318612
