energy_ev,total_up,Cd_p_up,Cd_d_up,Sb_p_up,Sb_d_up,Se_s_up,Se_p_up
-5.38169085,0.58756066,0.25778345,0.06088757,0.08030453,0.00104289,0.07235996,0.27916202
-5.37568784,0.58296984,0.25277848,0.06051998,0.08004013,0.00104318,0.06982574,0.27691674
-5.36968484,0.57680136,0.24693444,0.05996766,0.07989869,0.00104440,0.06702297,0.27343955
-5.36368184,0.56928010,0.24033125,0.05924048,0.07999103,0.00104730,0.06398935,0.26876106
-5.35767884,0.56070522,0.23307815,0.05835667,0.08044104,0.00105275,0.06076606,0.26294650
-5.35167584,0.55144625,0.22531113,0.05734252,0.08138422,0.00106184,0.05739670,0.25609440
-5.34567284,0.54193685,0.21718947,0.05623186,0.08296579,0.00107576,0.05392625,0.24833416
-5.33966983,0.53266636,0.20889154,0.05506525,0.08533838,0.00109588,0.05040004,0.23982274
-5.33366683,0.52416935,0.20061008,0.05388893,0.08865932,0.00112365,0.04686267,0.23074049
-5.32766383,0.51701338,0.19254695,0.05275361,0.09308754,0.00116064,0.04335709,0.22128631
-5.32166083,0.51178516,0.18490781,0.05171304,0.09878014,0.00120846,0.03992373,0.21167224
-5.31565783,0.50907555,0.17789651,0.05082254,0.10588868,0.00126874,0.03659975,0.20211772
-5.30965483,0.50946369,0.17170972,0.05013730,0.11455514,0.00134309,0.03341842,0.19284362
-5.30365183,0.51350068,0.16653170,0.04971079,0.12490785,0.00143306,0.03040870,0.18406629
-5.29764882,0.52169321,0.16252948,0.04959310,0.13705727,0.00154004,0.02759482,0.17599172
-5.29164582,0.53448761,0.15984844,0.04982930,0.15109186,0.00166528,0.02499623,0.16880997
-5.28564282,0.55225480,0.15860858,0.05045800,0.16707409,0.00180981,0.02262746,0.16269006
-5.27963982,0.57527649,0.15890140,0.05150996,0.18503684,0.00197434,0.02049829,0.15777538
-5.27363682,0.60373328,0.16078751,0.05300690,0.20498018,0.00215932,0.01861396,0.15417981
-5.26763382,0.63769482,0.16429504,0.05496058,0.22686884,0.00236481,0.01697544,0.15198449
-5.26163082,0.67711269,0.16941896,0.05737206,0.25063039,0.00259048,0.01557984,0.15123556
-5.25562781,0.72181621,0.17612112,0.06023133,0.27615433,0.00283560,0.01442087,0.15194263
-5.24962481,0.77151146,0.18433130,0.06351710,0.30329220,0.00309903,0.01348930,0.15407835
-5.24362181,0.82578378,0.19394901,0.06719711,0.33185875,0.00337922,0.01277348,0.15757879
-5.23761881,0.88410378,0.20484621,0.07122857,0.36163425,0.00367421,0.01225984,0.16234496
-5.23161581,0.94583694,0.21687076,0.07555901,0.39236789,0.00398168,0.01193338,0.16824515
-5.22561281,1.01025652,0.22985057,0.08012745,0.42378234,0.00429899,0.01177817,0.17511833
-5.21960980,1.07655968,0.24359839,0.08486579,0.45557922,0.00462325,0.01177777,0.18277829
-5.21360680,1.14388624,0.25791709,0.08970049,0.48744539,0.00495135,0.01191570,0.19101871
-5.20760380,1.21133959,0.27260521,0.09455440,0.51905993,0.00528008,0.01217575,0.19961872
-5.20160080,1.27800915,0.28746269,0.09934878,0.55010148,0.00560617,0.01254237,0.20834908
-5.19559780,1.34299349,0.30229657,0.10400534,0.58025565,0.00592643,0.01300096,0.21697864
-5.18959480,1.40542340,0.31692635,0.10844828,0.60922238,0.00623777,0.01353806,0.22528086
-5.18359180,1.46448397,0.33118899,0.11260633,0.63672275,0.00653732,0.01414166,0.23304028
-5.17758879,1.51943484,0.34494308,0.11641457,0.66250509,0.00682250,0.01480124,0.24005860
-5.17158579,1.56962785,0.35807225,0.11981602,0.68635011,0.00709106,0.01550796,0.24616020
-5.16558279,1.61452135,0.37048746,0.12276304,0.70807484,0.00734113,0.01625467,0.25119688
-5.15957979,1.65369064,0.38212817,0.12521833,0.72753524,0.00757129,0.01703596,0.25505160
-5.15357679,1.68683409,0.39296221,0.12715554,0.74462733,0.00778052,0.01784802,0.25764112
-5.14757379,1.71377483,0.40298452,0.12855961,0.75928695,0.00796823,0.01868861,0.25891737
-5.14157079,1.73445798,0.41221454,0.12942658,0.77148811,0.00813426,0.01955686,0.25886763
-5.13556778,1.74894365,0.42069261,0.12976311,0.78124004,0.00827879,0.02045304,0.25751336
-5.12956478,1.75739620,0.42847543,0.12958565,0.78858328,0.00840234,0.02137831,0.25490785
-5.12356178,1.76007039,0.43563085,0.12891928,0.79358486,0.00850567,0.02233436,0.25113289
-5.11755878,1.75729509,0.44223216,0.12779635,0.79633305,0.00858974,0.02332313,0.24629442
-5.11155578,1.74945564,0.44835236,0.12625494,0.79693183,0.00865562,0.02434637,0.24051760
-5.10555278,1.73697555,0.45405857,0.12433725,0.79549552,0.00870445,0.02540534,0.23394146
-5.09954977,1.72029860,0.45940687,0.12208799,0.79214369,0.00873734,0.02650036,0.22671328
-5.09354677,1.69987224,0.46443803,0.11955278,0.78699685,0.00875536,0.02763057,0.21898315
-5.08754377,1.67613285,0.46917409,0.11677675,0.78017283,0.00875944,0.02879357,0.21089883
-5.08154077,1.64949371,0.47361625,0.11380331,0.77178429,0.00875043,0.02998523,0.20260113
-5.07553777,1.62033585,0.47774400,0.11067314,0.76193710,0.00872899,0.03119954,0.19422002
-5.06953477,1.58900217,0.48151554,0.10742342,0.75072995,0.00869565,0.03242857,0.18587155
-5.06353177,1.55579475,0.48486956,0.10408739,0.73825475,0.00865082,0.03366245,0.17765577
-5.05752876,1.52097514,0.48772816,0.10069409,0.72459795,0.00859479,0.03488957,0.16965544
-5.05152576,1.48476734,0.49000077,0.09726840,0.70984240,0.00852781,0.03609677,0.16193584
-5.04552276,1.44736283,0.49158882,0.09383125,0.69406967,0.00845007,0.03726966,0.15454527
-5.03951976,1.40892716,0.49239086,0.09040003,0.67736243,0.00836179,0.03839297,0.14751636
-5.03351676,1.36960735,0.49230793,0.08698907,0.65980671,0.00826326,0.03945105,0.14086795
-5.02751376,1.32953948,0.49124871,0.08361024,0.64149386,0.00815483,0.04042823,0.13460746
-5.02151076,1.28885583,0.48913435,0.08027354,0.62252186,0.00803697,0.04130937,0.12873345
-5.01550775,1.24769104,0.48590253,0.07698767,0.60299601,0.00791030,0.04208027,0.12323843
-5.00950475,1.20618685,0.48151078,0.07376051,0.58302874,0.00777553,0.04272806,0.11811150
-5.00350175,1.16449523,0.47593871,0.07059960,0.56273865,0.00763354,0.04324160,0.11334100
-4.99749875,1.12277973,0.46918920,0.06751242,0.54224882,0.00748527,0.04361173,0.10891673
-4.99149575,1.08121505,0.46128855,0.06450664,0.52168433,0.00733174,0.04383147,0.10483202
-4.98549275,1.03998513,0.45228560,0.06159018,0.50116945,0.00717403,0.04389615,0.10108524
-4.97948974,0.99928000,0.44224998,0.05877129,0.48082440,0.00701317,0.04380344,0.09768100
-4.97348674,0.95929176,0.43126964,0.05605845,0.46076213,0.00685016,0.04355331,0.09463093
-4.96748374,0.92021015,0.41944796,0.05346033,0.44108520,0.00668591,0.04314791,0.09195403
-4.96148074,0.88221818,0.40690045,0.05098561,0.42188317,0.00652120,0.04259142,0.08967666
-4.95547774,0.84548821,0.39375150,0.04864292,0.40323046,0.00635666,0.04188987,0.08783225
-4.94947474,0.81017882,0.38013115,0.04644071,0.38518502,0.00619278,0.04105089,0.08646067
-4.94347174,0.77643274,0.36617228,0.04438724,0.36778786,0.00602989,0.04008353,0.08560742
-4.93746873,0.74437604,0.35200805,0.04249054,0.35106340,0.00586818,0.03899804,0.08532259
-4.93146573,0.71411852,0.33776993,0.04075851,0.33502078,0.00570774,0.03780564,0.08565973
-4.92546273,0.68575522,0.32358622,0.03919893,0.31965584,0.00554857,0.03651841,0.08667452
-4.91945973,0.65936893,0.30958099,0.03781968,0.30495379,0.00539067,0.03514914,0.08842342
-4.91345673,0.63503324,0.29587344,0.03662881,0.29089234,0.00523406,0.03371120,0.09096218
-4.90745373,0.61281600,0.28257761,0.03563465,0.27744505,0.00507885,0.03221848,0.09434429
-4.90145073,0.59278250,0.26980219,0.03484595,0.26458467,0.00492527,0.03068530,0.09861945
-4.89544772,0.57499828,0.25765039,0.03427181,0.25228637,0.00477371,0.02912641,0.10383183
-4.88944472,0.55953094,0.24621979,0.03392168,0.24053043,0.00462478,0.02755692,0.11001844
-4.88344172,0.54645094,0.23560191,0.03380515,0.22930446,0.00447930,0.02599225,0.11720736
-4.87743872,0.53583086,0.22588156,0.03393165,0.21860482,0.00433828,0.02444814,0.12541606
-4.87143572,0.52774334,0.21713590,0.03431006,0.20843735,0.00420296,0.02294057,0.13464965
-4.86543272,0.52225754,0.20943308,0.03494818,0.19881718,0.00407472,0.02148571,0.14489928
-4.85942971,0.51943427,0.20283074,0.03585210,0.18976786,0.00395506,0.02009992,0.15614066
-4.85342671,0.51932023,0.19737417,0.03702557,0.18131972,0.00384553,0.01879963,0.16833269
-4.84742371,0.52194139,0.19309445,0.03846924,0.17350770,0.00374765,0.01760132,0.18141647
-4.84142071,0.52729638,0.19000659,0.04018000,0.16636875,0.00366286,0.01652150,0.19531461
-4.83541771,0.53534991,0.18810784,0.04215032,0.15993905,0.00359241,0.01557661,0.20993090
-4.82941471,0.54602710,0.18737636,0.04436769,0.15425112,0.00353732,0.01478305,0.22515057
-4.82341171,0.55920893,0.18777035,0.04681427,0.14933115,0.00349828,0.01415709,0.24084106
-4.81740870,0.57472940,0.18922774,0.04946668,0.14519663,0.00347562,0.01371491,0.25685344
-4.81140570,0.59237464,0.19166668,0.05229597,0.14185447,0.00346928,0.01347251,0.27302444
-4.80540270,0.61188421,0.19498662,0.05526791,0.13929968,0.00347877,0.01344571,0.28917909
-4.79939970,0.63295473,0.19907036,0.05834349,0.13751477,0.00350321,0.01365002,0.30513406
-4.79339670,0.65524572,0.20378663,0.06147969,0.13646974,0.00354130,0.01410058,0.32070146
-4.78739370,0.67838757,0.20899349,0.06463039,0.13612284,0.00359141,0.01481197,0.33569309
-4.78139070,0.70199118,0.21454223,0.06774760,0.13642189,0.00365161,0.01579795,0.34992501
-4.77538769,0.72565894,0.22028157,0.07078274,0.13730612,0.00371977,0.01707117,0.36322222
-4.76938469,0.74899645,0.22606219,0.07368803,0.13870841,0.00379361,0.01864276,0.37542332
-4.76338169,0.77162441,0.23174118,0.07641788,0.14055778,0.00387083,0.02052187,0.38638484
-4.75737869,0.79319003,0.23718627,0.07893032,0.14278196,0.00394917,0.02271508,0.39598517
-4.75137569,0.81337741,0.24227965,0.08118819,0.14530992,0.00402651,0.02522580,0.40412783
-4.74537269,0.83191623,0.24692125,0.08316024,0.14807416,0.00410096,0.02805360,0.41074389
-4.73936968,0.84858848,0.25103113,0.08482196,0.15101267,0.00417090,0.03119351,0.41579342
-4.73336668,0.86323266,0.25455112,0.08615619,0.15407043,0.00423505,0.03463538,0.41926602
-4.72736368,0.87574543,0.25744549,0.08715336,0.15720042,0.00429250,0.03836327,0.42118011
-4.72136068,0.88608068,0.25970063,0.08781146,0.16036402,0.00434273,0.04235497,0.42158132
-4.71535768,0.89424601,0.26132384,0.08813574,0.16353093,0.00438558,0.04658161,0.42053988
-4.70935468,0.90029702,0.26234135,0.08813811,0.16667850,0.00442124,0.05100755,0.41814720
-4.70335168,0.90432983,0.26279556,0.08783629,0.16979059,0.00445021,0.05559040,0.41451185
-4.69734867,0.90647223,0.26274181,0.08725284,0.17285616,0.00447321,0.06028143,0.40975509
-4.69134567,0.90687410,0.26224481,0.08641399,0.17586751,0.00449116,0.06502608,0.40400632
-4.68534267,0.90569774,0.26137487,0.08534848,0.17881843,0.00450507,0.06976495,0.39739853
-4.67933967,0.90310852,0.26020430,0.08408637,0.18170239,0.00451598,0.07443487,0.39006411
-4.67333667,0.89926656,0.25880398,0.08265794,0.18451081,0.00452486,0.07897042,0.38213111
-4.66733367,0.89431980,0.25724032,0.08109266,0.18723163,0.00453256,0.08330545,0.37372026
-4.66133067,0.88839868,0.25557284,0.07941838,0.18984819,0.00453976,0.08737493,0.36494264
-4.65532766,0.88161274,0.25385229,0.07766066,0.19233857,0.00454691,0.09111678,0.35589827
-4.64932466,0.87404921,0.25211948,0.07584230,0.19467537,0.00455419,0.09447374,0.34667544
-4.64332166,0.86577335,0.25040478,0.07398308,0.19682604,0.00456152,0.09739517,0.33735085
-4.63731866,0.85683050,0.24872823,0.07209966,0.19875362,0.00456854,0.09983868,0.32799038
-4.63131566,0.84724958,0.24710031,0.07020572,0.20041797,0.00457466,0.10177154,0.31865035
-4.62531266,0.83704745,0.24552310,0.06831215,0.20177739,0.00457907,0.10317180,0.30937916
-4.61930965,0.82623406,0.24399183,0.06642737,0.20279055,0.00458078,0.10402897,0.30021906
-4.61330665,0.81481778,0.24249674,0.06455776,0.20341857,0.00457871,0.10434442,0.29120801
-4.60730365,0.80281057,0.24102504,0.06270806,0.20362724,0.00457174,0.10413128,0.28238131
-4.60130065,0.79023271,0.23956282,0.06088185,0.20338921,0.00455877,0.10341392,0.27377304
-4.59529765,0.77711682,0.23809704,0.05908191,0.20268601,0.00453880,0.10222708,0.26541707
-4.58929465,0.76351091,0.23661715,0.05731063,0.20150989,0.00451101,0.10061460,0.25734776
-4.58329165,0.74948039,0.23511664,0.05557029,0.19986525,0.00447477,0.09862790,0.24960013
-4.57728864,0.73510896,0.23359420,0.05386335,0.19776966,0.00442975,0.09632420,0.24220969
-4.57128564,0.72049849,0.23205460,0.05219258,0.19525441,0.00437592,0.09376460,0.23521189
-4.56528264,0.70576779,0.23050921,0.05056120,0.19236452,0.00431359,0.09101213,0.22864121
-4.55927964,0.69105056,0.22897617,0.04897290,0.18915817,0.00424342,0.08812985,0.22253016
-4.55327664,0.67649260,0.22748029,0.04743191,0.18570557,0.00416639,0.08517895,0.21690800
-4.54727364,0.66224839,0.22605253,0.04594284,0.18208738,0.00408380,0.08221719,0.21179958
-4.54127064,0.64847727,0.22472923,0.04451073,0.17839254,0.00399726,0.07929746,0.20722408
-4.53526763,0.63533934,0.22355108,0.04314085,0.17471576,0.00390858,0.07646662,0.20319399
-4.52926463,0.62299127,0.22256177,0.04183861,0.17115469,0.00381977,0.07376473,0.19971425
-4.52326163,0.61158203,0.22180651,0.04060944,0.16780676,0.00373293,0.07122444,0.19678152
-4.51725863,0.60124884,0.22133025,0.03945862,0.16476610,0.00365023,0.06887080,0.19438388
-4.51125563,0.59211324,0.22117591,0.03839115,0.16212027,0.00357378,0.06672128,0.19250066
-4.50525263,0.58427755,0.22138238,0.03741160,0.15994725,0.00350558,0.06478601,0.19110261
-4.49924962,0.57782169,0.22198257,0.03652397,0.15831260,0.00344747,0.06306824,0.19015235
-4.49324662,0.57280040,0.22300147,0.03573153,0.15726707,0.00340104,0.06156498,0.18960502
-4.48724362,0.56924115,0.22445436,0.03503674,0.15684457,0.00336759,0.06026764,0.18940922
-4.48124062,0.56714252,0.22634515,0.03444105,0.15706075,0.00334806,0.05916286,0.18950805
-4.47523762,0.56647330,0.22866504,0.03394487,0.15791217,0.00334306,0.05823328,0.18984043
-4.46923462,0.56717229,0.23139153,0.03354744,0.15937608,0.00335276,0.05745833,0.19034242
-4.46323162,0.56914882,0.23448782,0.03324675,0.16141091,0.00337699,0.05681500,0.19094865
-4.45722861,0.57228408,0.23790270,0.03303955,0.16395734,0.00341516,0.05627861,0.19159381
-4.45122561,0.57643306,0.24157102,0.03292126,0.16694000,0.00346631,0.05582348,0.19221406
-4.44522261,0.58142730,0.24541459,0.03288602,0.17026969,0.00352916,0.05542358,0.19274839
-4.43921961,0.58707822,0.24934373,0.03292669,0.17384602,0.00360214,0.05505314,0.19313990
-4.43321661,0.59318089,0.25325919,0.03303496,0.17756040,0.00368340,0.05468728,0.19333686
-4.42721361,0.59951840,0.25705465,0.03320135,0.18129921,0.00377091,0.05430250,0.19329362
-4.42121061,0.60586631,0.26061946,0.03341539,0.18494708,0.00386251,0.05387723,0.19297128
-4.41520760,0.61199738,0.26384168,0.03366569,0.18839010,0.00395591,0.05339232,0.19233818
-4.40920460,0.61768627,0.26661125,0.03394013,0.19151889,0.00404882,0.05283148,0.19137003
-4.40320160,0.62271410,0.26882314,0.03422600,0.19423135,0.00413892,0.05218173,0.19004995
-4.39719860,0.62687278,0.27038045,0.03451017,0.19643513,0.00422399,0.05143371,0.18836816
-4.39119560,0.62996900,0.27119712,0.03477930,0.19804963,0.00430188,0.05058199,0.18632164
-4.38519260,0.63182784,0.27120044,0.03502003,0.19900749,0.00437057,0.04962530,0.18391344
-4.37918959,0.63229584,0.27033304,0.03521922,0.19925569,0.00442823,0.04856657,0.18115212
-4.37318659,0.63124363,0.26855436,0.03536417,0.19875612,0.00447319,0.04741297,0.17805092
-4.36718359,0.62856805,0.26584159,0.03544285,0.19748566,0.00450403,0.04617579,0.17462711
-4.36118059,0.62419374,0.26219008,0.03544416,0.19543594,0.00451953,0.04487012,0.17090122
-4.35517759,0.61807420,0.25761311,0.03535815,0.19261268,0.00451874,0.04351455,0.16689645
-4.34917459,0.61019239,0.25214123,0.03517629,0.18903475,0.00450096,0.04213066,0.16263811
-4.34317159,0.60056085,0.24582105,0.03489164,0.18473307,0.00446575,0.04074242,0.15815316
-4.33716858,0.58922124,0.23871373,0.03449912,0.17974926,0.00441294,0.03937556,0.15346990
-4.33116558,0.57624353,0.23089302,0.03399562,0.17413424,0.00434267,0.03805682,0.14861770
-4.32516258,0.56172453,0.22244316,0.03338012,0.16794682,0.00425532,0.03681328,0.14362681
-4.31915958,0.54578607,0.21345658,0.03265383,0.16125219,0.00415155,0.03567154,0.13852823
-4.31315658,0.52857252,0.20403151,0.03182014,0.15412050,0.00403228,0.03465708,0.13335355
-4.30715358,0.51024800,0.19426960,0.03088459,0.14662546,0.00389867,0.03379361,0.12813484
