energy_ev,total_up,As_p_up,As_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-6.00000000,1.43346166,0.02142656,0.00000000,0.69910011,1.04880947,0.34581837,0.00000000
-5.99399700,1.42838618,0.02191656,0.00000000,0.72308037,1.04233785,0.34426874,0.00000000
-5.98799400,1.43242739,0.02254170,0.00000000,0.75089723,1.04259763,0.34502619,0.00000000
-5.98199100,1.44496599,0.02328658,0.00000000,0.78196407,1.04919906,0.34793167,0.00000000
-5.97598799,1.46516313,0.02413168,0.00000000,0.81556624,1.06160364,0.35276189,0.00000000
-5.96998499,1.49200039,0.02505390,0.00000000,0.85088140,1.07915293,0.35923902,0.00000000
-5.96398199,1.52432509,0.02602729,0.00000000,0.88700377,1.10110081,0.36704205,0.00000000
-5.95797899,1.56089911,0.02702384,0.00000000,0.92297185,1.12664790,0.37581945,0.00000000
-5.95197599,1.60044954,0.02801435,0.00000000,0.95779842,1.15497675,0.38520264,0.00000000
-5.94597299,1.64171902,0.02896937,0.00000000,0.99050195,1.18528647,0.39481975,0.00000000
-5.93996998,1.68351420,0.02986014,0.00000000,1.02013825,1.21682550,0.40430931,0.00000000
-5.93396698,1.72475018,0.03065956,0.00000000,1.04583113,1.24892129,0.41333319,0.00000000
-5.92796398,1.76448952,0.03134299,0.00000000,1.06680095,1.28100569,0.42158852,0.00000000
-5.92196098,1.80197430,0.03188909,0.00000000,1.08239000,1.31263521,0.42881800,0.00000000
-5.91595798,1.83664996,0.03228042,0.00000000,1.09208349,1.34350530,0.43481833,0.00000000
-5.90995498,1.86818023,0.03250400,0.00000000,1.09552562,1.37345823,0.43944643,0.00000000
-5.90395198,1.89645248,0.03255164,0.00000000,1.09252981,1.40248413,0.44262324,0.00000000
-5.89794897,1.92157357,0.03242003,0.00000000,1.08308291,1.43071549,0.44433491,0.00000000
-5.89194597,1.94385626,0.03211082,0.00000000,1.06734320,1.45841504,0.44463154,0.00000000
-5.88594297,1.96379713,0.03163031,0.00000000,1.04563228,1.48595792,0.44362333,0.00000000
-5.87993997,1.98204677,0.03098915,0.00000000,1.01842143,1.51380862,0.44147455,0.00000000
-5.87393697,1.99937383,0.03020179,0.00000000,0.98631296,1.54249399,0.43839542,0.00000000
-5.86793397,2.01662443,0.02928584,0.00000000,0.95001750,1.57257327,0.43463238,0.00000000
-5.86193097,2.03467881,0.02826136,0.00000000,0.91032829,1.60460657,0.43045721,0.00000000
-5.85592796,2.05440702,0.02715012,0.00000000,0.86809350,1.63912325,0.42615527,0.00000000
-5.84992496,2.07662571,0.02597477,0.00000000,0.82418794,1.67659134,0.42201360,0.00000000
-5.84392196,2.10205777,0.02475814,0.00000000,0.77948502,1.71738965,0.41830919,0.00000000
-5.83791896,2.13129657,0.02352251,0.00000000,0.73483037,1.76178342,0.41529791,0.00000000
-5.83191596,2.16477613,0.02228897,0.00000000,0.69101781,1.80990488,0.41320462,0.00000000
-5.82591296,2.20274844,0.02107698,0.00000000,0.64876850,1.86173917,0.41221464,0.00000000
-5.81990995,2.24526872,0.01990390,0.00000000,0.60871395,1.91711647,0.41246708,0.00000000
-5.81390695,2.29218891,0.01878474,0.00000000,0.57138317,1.97571034,0.41404997,0.00000000
-5.80790395,2.34315948,0.01773200,0.00000000,0.53719409,2.03704240,0.41699756,0.00000000
-5.80190095,2.39763916,0.01675565,0.00000000,0.50644935,2.10049292,0.42128958,0.00000000
-5.79589795,2.45491187,0.01586314,0.00000000,0.47933610,2.16531678,0.42685255,0.00000000
-5.78989495,2.51410986,0.01505958,0.00000000,0.45592961,2.23066402,0.43356297,0.00000000
-5.78389195,2.57424177,0.01434791,0.00000000,0.43620010,2.29560386,0.44125208,0.00000000
-5.77788894,2.63422433,0.01372917,0.00000000,0.42002221,2.35915126,0.44971209,0.00000000
-5.77188594,2.69291605,0.01320272,0.00000000,0.40718676,2.42029467,0.45870347,0.00000000
-5.76588294,2.74915157,0.01276651,0.00000000,0.39741382,2.47802390,0.46796302,0.00000000
-5.75987994,2.80177525,0.01241734,0.00000000,0.39036685,2.53135700,0.47721239,0.00000000
-5.75387694,2.84967266,0.01215105,0.00000000,0.38566714,2.57936500,0.48616676,0.00000000
-5.74787394,2.89179893,0.01196270,0.00000000,0.38290813,2.62119390,0.49454327,0.00000000
-5.74187094,2.92720316,0.01184671,0.00000000,0.38166918,2.65608307,0.50206907,0.00000000
-5.73586793,2.95504832,0.01179695,0.00000000,0.38152836,2.68337969,0.50848868,0.00000000
-5.72986493,2.97462615,0.01180682,0.00000000,0.38207415,2.70254905,0.51357038,0.00000000
-5.72386193,2.98536732,0.01186927,0.00000000,0.38291557,2.71318074,0.51711169,0.00000000
-5.71785893,2.98684665,0.01197682,0.00000000,0.38369088,2.71499080,0.51894357,0.00000000
-5.71185593,2.97878413,0.01212158,0.00000000,0.38407451,2.70782038,0.51893357,0.00000000
-5.70585293,2.96104195,0.01229529,0.00000000,0.38378248,2.69163137,0.51698768,0.00000000
-5.69984992,2.93361851,0.01248931,0.00000000,0.38257600,2.66649950,0.51305104,0.00000000
-5.69384692,2.89663979,0.01269474,0.00000000,0.38026365,2.63260568,0.50710760,0.00000000
-5.68784392,2.85034911,0.01290244,0.00000000,0.37670201,2.59022617,0.49917874,0.00000000
-5.68184092,2.79509568,0.01310318,0.00000000,0.37179498,2.53972217,0.48932102,0.00000000
-5.67583792,2.73132275,0.01328783,0.00000000,0.36549192,2.48152929,0.47762324,0.00000000
-5.66983492,2.65955571,0.01344745,0.00000000,0.35778476,2.41614740,0.46420288,0.00000000
-5.66383192,2.58039063,0.01357355,0.00000000,0.34870435,2.34413113,0.44920219,0.00000000
-5.65782891,2.49448335,0.01365828,0.00000000,0.33831608,2.26608101,0.43278387,0.00000000
-5.65182591,2.40253932,0.01369465,0.00000000,0.32671510,2.18263563,0.41512676,0.00000000
-5.64582291,2.30530418,0.01367668,0.00000000,0.31402122,2.09446433,0.39642140,0.00000000
-5.63981991,2.20355490,0.01359967,0.00000000,0.30037374,2.00226064,0.37686576,0.00000000
-5.63381691,2.09809143,0.01346028,0.00000000,0.28592630,1.90673604,0.35666111,0.00000000
-5.62781391,1.98972855,0.01325663,0.00000000,0.27084184,1.80861384,0.33600820,0.00000000
-5.62181091,1.87928788,0.01298842,0.00000000,0.25528795,1.70862312,0.31510375,0.00000000
-5.61580790,1.76758968,0.01265689,0.00000000,0.23943254,1.60749230,0.29413728,0.00000000
-5.60980490,1.65544457,0.01226479,0.00000000,0.22343990,1.50594241,0.27328836,0.00000000
