energy_ev,total_up,Ag_p_up,Ag_d_up,C_s_up,C_p_up,Te_p_up,Te_d_up
-5.84992496,2.57462656,0.15964272,2.31352695,0.00579765,0.02537952,0.19238651,0.00000000
-5.84392196,2.61423326,0.15991891,2.34501613,0.00564984,0.02440972,0.20035256,0.00000000
-5.83791896,2.65814289,0.16191999,2.37817905,0.00554894,0.02376868,0.21006133,0.00000000
-5.83191596,2.70597646,0.16556045,2.41274230,0.00549559,0.02343734,0.22144245,0.00000000
-5.82591296,2.75723799,0.17072812,2.44837076,0.00548906,0.02339319,0.23438546,0.00000000
-5.81990995,2.81131573,0.17728516,2.48466848,0.00552722,0.02361067,0.24873986,0.00000000
-5.81390695,2.86748642,0.18506962,2.52118096,0.00560669,0.02406166,0.26431622,0.00000000
-5.80790395,2.92492351,0.19389783,2.55739974,0.00572292,0.02471602,0.28088863,0.00000000
-5.80190095,2.98270966,0.20356756,2.59276938,0.00587033,0.02554217,0.29819849,0.00000000
-5.79589795,3.03985397,0.21386184,2.62669755,0.00604250,0.02650771,0.31595966,0.00000000
-5.78989495,3.09531411,0.22455357,2.65856826,0.00623237,0.02758008,0.33386478,0.00000000
-5.78389195,3.14802306,0.23541052,2.68775838,0.00643247,0.02872721,0.35159281,0.00000000
-5.77788894,3.19692016,0.24620095,2.71365712,0.00663518,0.02991821,0.36881746,0.00000000
-5.77188594,3.24098541,0.25669935,2.73568823,0.00683292,0.03112404,0.38521624,0.00000000
-5.76588294,3.27927603,0.26669223,2.75333382,0.00701846,0.03231811,0.40047992,0.00000000
-5.75987994,3.31096368,0.27598379,2.76615913,0.00718510,0.03347682,0.41432190,0.00000000
-5.75387694,3.33537056,0.28440111,2.77383679,0.00732691,0.03458012,0.42648719,0.00000000
-5.74787394,3.35200268,0.29179872,2.77616941,0.00743893,0.03561178,0.43676056,0.00000000
-5.74187094,3.36057822,0.29806230,2.77310884,0.00751727,0.03655970,0.44497354,0.00000000
-5.73586793,3.36104927,0.30311132,2.76477103,0.00755930,0.03741597,0.45100981,0.00000000
-5.72986493,3.35361535,0.30690055,2.75144497,0.00756364,0.03817685,0.45480890,0.00000000
-5.72386193,3.33872736,0.30942027,2.73359484,0.00753023,0.03884258,0.45636776,0.00000000
-5.71785893,3.31708138,0.31069517,2.71185466,0.00746028,0.03941699,0.45574031,0.00000000
-5.71185593,3.28960171,0.31078208,2.68701515,0.00735623,0.03990703,0.45303480,0.00000000
-5.70585293,3.25741367,0.30976647,2.66000275,0.00722159,0.04032218,0.44840926,0.00000000
-5.69984992,3.22180694,0.30775807,2.63185165,0.00706081,0.04067377,0.44206502,0.00000000
-5.69384692,3.18419067,0.30488566,2.60366945,0.00687909,0.04097420,0.43423880,0.00000000
-5.68784392,3.14604236,0.30129134,2.57659802,0.00668216,0.04123618,0.42519357,0.00000000
-5.68184092,3.10885262,0.29712459,2.55177116,0.00647607,0.04147200,0.41520876,0.00000000
-5.67583792,3.07406824,0.29253633,2.53027079,0.00626697,0.04169280,0.40457005,0.00000000
-5.66983492,3.04303612,0.28767329,2.51308383,0.00606086,0.04190798,0.39355940,0.00000000
-5.66383192,3.01695063,0.28267291,2.50106155,0.00586339,0.04212466,0.38244563,0.00000000
-5.65782891,2.99680666,0.27765894,2.49488339,0.00567967,0.04234731,0.37147591,0.00000000
-5.65182591,2.98336042,0.27273797,2.49502683,0.00551411,0.04257756,0.36086858,0.00000000
-5.64582291,2.97709974,0.26799691,2.50174472,0.00537030,0.04281406,0.35080746,0.00000000
-5.63981991,2.97822498,0.26350151,2.51505108,0.00525087,0.04305261,0.34143779,0.00000000
-5.63381691,2.98664121,0.25929588,2.53471597,0.00515748,0.04328636,0.33286400,0.00000000
-5.62781391,3.00196202,0.25540295,2.56026974,0.00509079,0.04350613,0.32514914,0.00000000
-5.62181091,3.02352442,0.25182582,2.59101642,0.00505047,0.04370086,0.31831598,0.00000000
-5.61580790,3.05041420,0.24854975,2.62605567,0.00503523,0.04385811,0.31234957,0.00000000
-5.60980490,3.08150048,0.24554477,2.66431248,0.00504296,0.04396465,0.30720110,0.00000000
-5.60380190,3.11547803,0.24276862,2.70457329,0.00507076,0.04400699,0.30279279,0.00000000
-5.59779890,3.15091556,0.24017004,2.74552735,0.00511513,0.04397197,0.29902346,0.00000000
-5.59179590,3.18630800,0.23769198,2.78581148,0.00517208,0.04384729,0.29577472,0.00000000
-5.58579290,3.22013095,0.23527491,2.82405680,0.00523728,0.04362199,0.29291725,0.00000000
-5.57978989,3.25089514,0.23285984,2.85893553,0.00530622,0.04328688,0.29031706,0.00000000
-5.57378689,3.27719901,0.23039119,2.88920639,0.00537435,0.04283485,0.28784153,0.00000000
-5.56778389,3.29777772,0.22781927,2.91375683,0.00543725,0.04226112,0.28536492,0.00000000
-5.56178089,3.31154667,0.22510240,2.93164074,0.00549075,0.04156344,0.28277329,0.00000000
-5.55577789,3.31763844,0.22220863,2.94211027,0.00553103,0.04074209,0.27996860,0.00000000
-5.54977489,3.31543170,0.21911709,2.94464076,0.00555477,0.03979998,0.27687201,0.00000000
-5.54377189,3.30457128,0.21581883,2.93894781,0.00555921,0.03874248,0.27342620,0.00000000
-5.53776888,3.28497891,0.21231731,2.92499609,0.00554224,0.03757733,0.26959683,0.00000000
-5.53176588,3.25685408,0.20862852,2.90299937,0.00550240,0.03631439,0.26537302,0.00000000
-5.52576288,3.22066542,0.20478061,2.87341201,0.00543900,0.03496547,0.26076690,0.00000000
-5.51975988,3.17713269,0.20081328,2.83691213,0.00535203,0.03354397,0.25581241,0.00000000
-5.51375688,3.12720029,0.19677674,2.79437713,0.00524223,0.03206462,0.25056330,0.00000000
-5.50775388,3.07200333,0.19273046,2.74685243,0.00511102,0.03054315,0.24509050,0.00000000
-5.50175088,3.01282748,0.18874162,2.69551483,0.00496049,0.02899591,0.23947902,0.00000000
-5.49574787,2.95106439,0.18488336,2.64163176,0.00479331,0.02743960,0.23382445,0.00000000
-5.48974487,2.88816426,0.18123288,2.58651803,0.00461269,0.02589090,0.22822927,0.00000000
-5.48374187,2.82558763,0.17786952,2.53149204,0.00442229,0.02436619,0.22279911,0.00000000
-5.47773887,2.76475821,0.17487273,2.47783293,0.00422617,0.02288124,0.21763908,0.00000000
-5.47173587,2.70701864,0.17232018,2.42674061,0.00402864,0.02145097,0.21285038,0.00000000
-5.46573287,2.65359104,0.17028589,2.37930005,0.00383422,0.02008920,0.20852729,0.00000000
-5.45972986,2.60554354,0.16883865,2.33645142,0.00364752,0.01880851,0.20475454,0.00000000
-5.45372686,2.56376431,0.16804051,2.29896690,0.00347316,0.01762004,0.20160535,0.00000000
-5.44772386,2.52894353,0.16794561,2.26743506,0.00331564,0.01653344,0.19914001,0.00000000
-5.44172086,2.50156387,0.16859924,2.24225306,0.00317931,0.01555676,0.19740502,0.00000000
-5.43571786,2.48189928,0.17003710,2.22362647,0.00306823,0.01469644,0.19643287,0.00000000
-5.42971486,2.47002150,0.17228484,2.21157652,0.00298611,0.01395731,0.19624230,0.00000000
-5.42371186,2.46581351,0.17535777,2.20595352,0.00293619,0.01334264,0.19683900,0.00000000
-5.41770885,2.46898853,0.17926072,2.20645574,0.00292124,0.01285418,0.19821664,0.00000000
-5.41170585,2.47911320,0.18398803,2.21265199,0.00294342,0.01249224,0.20035808,0.00000000
-5.40570285,2.49563322,0.18952354,2.22400674,0.00300424,0.01225577,0.20323670,0.00000000
-5.39969985,2.51789998,0.19584075,2.23990599,0.00310450,0.01214245,0.20681768,0.00000000
-5.39369685,2.54519654,0.20290280,2.25968272,0.00324428,0.01214881,0.21105915,0.00000000
-5.38769385,2.57676180,0.21066267,2.28264040,0.00342283,0.01227028,0.21591314,0.00000000
-5.38169085,2.61181167,0.21906326,2.30807383,0.00363863,0.01250134,0.22132635,0.00000000
-5.37568784,2.64955677,0.22803758,2.33528646,0.00388931,0.01283557,0.22724053,0.00000000
-5.36968484,2.68921625,0.23750910,2.36360383,0.00417171,0.01326575,0.23359278,0.00000000
-5.36368184,2.73002779,0.24739218,2.39238323,0.00448188,0.01378400,0.24031557,0.00000000
-5.35767884,2.77125436,0.25759281,2.42101991,0.00481515,0.01438187,0.24733668,0.00000000
-5.35167584,2.81218828,0.26800965,2.44895020,0.00516618,0.01505049,0.25457917,0.00000000
-5.34567284,2.85215341,0.27853529,2.47565259,0.00552907,0.01578067,0.26196145,0.00000000
-5.33966983,2.89050671,0.28905807,2.50064747,0.00589747,0.01656313,0.26939744,0.00000000
-5.33366683,2.92663973,0.29946408,2.52349642,0.00626472,0.01738863,0.27679717,0.00000000
-5.32766383,2.95998121,0.30963964,2.54380196,0.00662403,0.01824820,0.28406766,0.00000000
-5.32166083,2.99000121,0.31947393,2.56120825,0.00696859,0.01913333,0.29111412,0.00000000
-5.31565783,3.01621714,0.32886193,2.57540335,0.00729184,0.02003620,0.29784170,0.00000000
-5.30965483,3.03820192,0.33770731,2.58612312,0.00758758,0.02094985,0.30415744,0.00000000
-5.30365183,3.05559382,0.34592530,2.59315669,0.00785021,0.02186839,0.30997260,0.00000000
-5.29764882,3.06810759,0.35344537,2.59635320,0.00807490,0.02278711,0.31520515,0.00000000
-5.29164582,3.07554612,0.36021346,2.59562920,0.00825777,0.02370263,0.31978233,0.00000000
-5.28564282,3.07781162,0.36619377,2.59097618,0.00839599,0.02461293,0.32364315,0.00000000
-5.27963982,3.07491544,0.37136992,2.58246711,0.00848798,0.02551731,0.32674070,0.00000000
-5.27363682,3.06698547,0.37574547,2.57026155,0.00853344,0.02641634,0.32904403,0.00000000
-5.26763382,3.05427039,0.37934361,2.55460842,0.00853343,0.02731168,0.33053971,0.00000000
-5.26163082,3.03713994,0.38220627,2.53584577,0.00849041,0.02820587,0.33123277,0.00000000
-5.25562781,3.01608096,0.38439249,2.51439739,0.00840817,0.02910206,0.33114701,0.00000000
-5.24962481,2.99168903,0.38597622,2.49076590,0.00829182,0.03000369,0.33032484,0.00000000
-5.24362181,2.96465589,0.38704373,2.46552256,0.00814766,0.03091412,0.32882635,0.00000000
-5.23761881,2.93575319,0.38769071,2.43929409,0.00798303,0.03183630,0.32672800,0.00000000
-5.23161581,2.90581331,0.38801925,2.41274708,0.00780618,0.03277245,0.32412083,0.00000000
-5.22561281,2.87570816,0.38813488,2.38657076,0.00762605,0.03372371,0.32110826,0.00000000
-5.21960980,2.84632708,0.38814384,2.36145905,0.00745203,0.03468994,0.31780380,0.00000000
-5.21360680,2.81855493,0.38815064,2.33809263,0.00729375,0.03566956,0.31432861,0.00000000
-5.20760380,2.79325133,0.38825610,2.31712208,0.00716084,0.03665943,0.31080908,0.00000000
-5.20160080,2.77123216,0.38855583,2.29915289,0.00706262,0.03765492,0.30737459,0.00000000
-5.19559780,2.75325376,0.38913927,2.28473279,0.00700791,0.03865001,0.30415540,0.00000000
-5.18959480,2.74000054,0.39008907,2.27434212,0.00700477,0.03963747,0.30128085,0.00000000
-5.18359180,2.73207606,0.39148095,2.26838721,0.00706024,0.04060919,0.29887773,0.00000000
-5.17758879,2.72999759,0.39338377,2.26719702,0.00718017,0.04155648,0.29706893,0.00000000
-5.17158579,2.73419370,0.39585971,2.27102261,0.00736906,0.04247046,0.29597218,0.00000000
-5.16558279,2.74500450,0.39896448,2.28003922,0.00762985,0.04334245,0.29569899,0.00000000
-5.15957979,2.76268371,0.40274728,2.29435024,0.00796385,0.04416432,0.29635350,0.00000000
-5.15357679,2.78740191,0.40725059,2.31399257,0.00837070,0.04492885,0.29803133,0.00000000
-5.14757379,2.81925004,0.41250954,2.33894258,0.00884827,0.04562994,0.30081820,0.00000000
-5.14157079,2.85824257,0.41855083,2.36912204,0.00939275,0.04626281,0.30478851,0.00000000
-5.13556778,2.90431964,0.42539131,2.40440333,0.00999871,0.04682407,0.31000350,0.00000000
-5.12956478,2.95734777,0.43303620,2.44461352,0.01065919,0.04731171,0.31650937,0.00000000
-5.12356178,3.01711889,0.44147698,2.48953692,0.01136589,0.04772498,0.32433518,0.00000000
-5.11755878,3.08334776,0.45068921,2.53891581,0.01210938,0.04806416,0.33349058,0.00000000
-5.11155578,3.15566786,0.46063047,2.59244954,0.01287932,0.04833035,0.34396373,0.00000000
-5.10555278,3.23362628,0.47123842,2.64979200,0.01366475,0.04852514,0.35571925,0.00000000
-5.09954977,3.31667821,0.48242942,2.71054782,0.01445439,0.04865026,0.36869655,0.00000000
-5.09354677,3.40418164,0.49409774,2.77426784,0.01523690,0.04870734,0.38280857,0.00000000
-5.08754377,3.49539316,0.50611550,2.84044437,0.01600122,0.04869755,0.39794122,0.00000000
-5.08154077,3.58946562,0.51833363,2.90850684,0.01673683,0.04862147,0.41395343,0.00000000
-5.07553777,3.68544844,0.53058364,2.97781873,0.01743400,0.04847891,0.43067814,0.00000000
-5.06953477,3.78229117,0.54268051,3.04767613,0.01808403,0.04826891,0.44792407,0.00000000
-5.06353177,3.87885100,0.55442634,3.11730882,0.01867938,0.04798979,0.46547844,0.00000000
-5.05752876,3.97390431,0.56561489,3.18588431,0.01921384,0.04763930,0.48311052,0.00000000
-5.05152576,4.06616268,0.57603675,3.25251508,0.01968255,0.04721488,0.50057594,0.00000000
-5.04552276,4.15429310,0.58548489,3.31626954,0.02008203,0.04671397,0.51762171,0.00000000
-5.03951976,4.23694222,0.59376043,3.37618653,0.02041012,0.04613438,0.53399161,0.00000000
-5.03351676,4.31276404,0.60067840,3.43129329,0.02066584,0.04547465,0.54943207,0.00000000
-5.02751376,4.38045039,0.60607321,3.48062665,0.02084934,0.04473446,0.56369800,0.00000000
-5.02151076,4.43876333,0.60980358,3.52325681,0.02096163,0.04391496,0.57655873,0.00000000
-5.01550775,4.48656842,0.61175684,3.55831306,0.02100444,0.04301906,0.58780353,0.00000000
-5.00950475,4.52286786,0.61185241,3.58501055,0.02098004,0.04205167,0.59724681,0.00000000
-5.00350175,4.54683222,0.61004429,3.60267719,0.02089102,0.04101981,0.60473268,0.00000000
-4.99749875,4.55782964,0.60632264,3.61077955,0.02074014,0.03993262,0.61013886,0.00000000
-4.99149575,4.55545147,0.60071432,3.60894671,0.02053020,0.03880132,0.61337970,0.00000000
-4.98549275,4.53953316,0.59328247,3.59699099,0.02026395,0.03763903,0.61440848,0.00000000
-4.97948974,4.51016966,0.58412527,3.57492457,0.01994403,0.03646048,0.61321863,0.00000000
-4.97348674,4.46772438,0.57337383,3.54297108,0.01957296,0.03528170,0.60984420,0.00000000
-4.96748374,4.41283137,0.56118945,3.50157145,0.01915317,0.03411964,0.60435932,0.00000000
-4.96148074,4.34639018,0.54776026,3.45138356,0.01868705,0.03299167,0.59687682,0.00000000
-4.95547774,4.26955340,0.53329736,3.39327527,0.01817706,0.03191519,0.58754597,0.00000000
-4.94947474,4.18370689,0.51803066,3.32831093,0.01762581,0.03090717,0.57654943,0.00000000
-4.94347174,4.09044310,0.50220434,3.25773138,0.01703618,0.02998368,0.56409944,0.00000000
-4.93746873,3.99152793,0.48607204,3.18292805,0.01641138,0.02915950,0.55043326,0.00000000
-4.93146573,3.88886189,0.46989193,3.10541158,0.01575510,0.02844777,0.53580806,0.00000000
-4.92546273,3.78443648,0.45392157,3.02677594,0.01507148,0.02785967,0.52049509,0.00000000
-4.91945973,3.68028673,0.43841264,2.94865898,0.01436518,0.02740414,0.50477352,0.00000000
-4.91345673,3.57844120,0.42360563,2.87270037,0.01364136,0.02708770,0.48892380,0.00000000
-4.90745373,3.48087050,0.40972448,2.80049830,0.01290559,0.02691426,0.47322079,0.00000000
-4.90145073,3.38943581,0.39697134,2.73356594,0.01216378,0.02688506,0.45792685,0.00000000
-4.89544772,3.30583872,0.38552139,2.67328903,0.01142207,0.02699855,0.44328491,0.00000000
-4.88944472,3.23157366,0.37551810,2.62088573,0.01068667,0.02725043,0.42951192,0.00000000
-4.88344172,3.16788451,0.36706881,2.57736989,0.00996368,0.02763362,0.41679271,0.00000000
-4.87743872,3.11572649,0.36024100,2.54351893,0.00925897,0.02813834,0.40527460,0.00000000
-4.87143572,3.07573482,0.35505940,2.51984721,0.00857800,0.02875221,0.39506296,0.00000000
-4.86543272,3.04820123,0.35150401,2.50658604,0.00792565,0.02946042,0.38621792,0.00000000
-4.85942971,3.03305941,0.34950942,2.50367094,0.00730613,0.03024586,0.37875241,0.00000000
-4.85342671,3.02988022,0.34896528,2.51073693,0.00672289,0.03108941,0.37263172,0.00000000
-4.84742371,3.03787740,0.34971838,2.52712235,0.00617853,0.03197019,0.36777463,0.00000000
-4.84142071,3.05592406,0.35157606,2.55188144,0.00567479,0.03286599,0.36405620,0.00000000
-4.83541771,3.08257995,0.35431112,2.58380573,0.00521260,0.03375359,0.36131210,0.00000000
-4.82941471,3.11612936,0.35766815,2.62145419,0.00479207,0.03460930,0.35934450,0.00000000
-4.82341171,3.15462868,0.36137101,2.66319129,0.00441263,0.03540944,0.35792919,0.00000000
-4.81740870,3.19596266,0.36513131,2.70723255,0.00407311,0.03613093,0.35682384,0.00000000
-4.81140570,3.23790781,0.36865766,2.75169602,0.00377187,0.03675185,0.35577695,0.00000000
-4.80540270,3.27820098,0.37166515,2.79465860,0.00350699,0.03725207,0.35453719,0.00000000
-4.79939970,3.31461097,0.37388493,2.83421526,0.00327637,0.03761384,0.35286279,0.00000000
-4.79339670,3.34501069,0.37507337,2.86853932,0.00307795,0.03782233,0.35053057,0.00000000
-4.78739370,3.36744736,0.37502042,2.89594161,0.00290978,0.03786614,0.34734416,0.00000000
-4.78139070,3.38020800,0.37355693,2.91492653,0.00277027,0.03773775,0.34314121,0.00000000
-4.77538769,3.38187791,0.37056045,2.92424275,0.00265822,0.03743384,0.33779920,0.00000000
-4.76938469,3.37138972,0.36595955,2.92292661,0.00257299,0.03695547,0.33123966,0.00000000
-4.76338169,3.34806113,0.35973622,2.91033654,0.00251456,0.03630826,0.32343066,0.00000000
-4.75737869,3.31161997,0.35192644,2.88617713,0.00248362,0.03550225,0.31438758,0.00000000
-4.75137569,3.26221542,0.34261900,2.85051173,0.00248158,0.03455182,0.30417204,0.00000000
-4.74537269,3.20041526,0.33195245,2.80376325,0.00251060,0.03347530,0.29288928,0.00000000
-4.73936968,3.12718923,0.32011061,2.74670302,0.00257361,0.03229464,0.28068404,0.00000000
-4.73336668,3.04387932,0.30731663,2.68042829,0.00267424,0.03103480,0.26773526,0.00000000
-4.72736368,2.95215845,0.29382610,2.60632922,0.00281681,0.02972321,0.25424980,0.00000000
-4.72136068,2.85397904,0.27991935,2.52604686,0.00300623,0.02838908,0.24045557,0.00000000
-4.71535768,2.75151394,0.26589335,2.44142371,0.00324793,0.02706267,0.22659433,0.00000000
-4.70935468,2.64709175,0.25205339,2.35444891,0.00354772,0.02577461,0.21291442,0.00000000
-4.70335168,2.54312909,0.23870502,2.26720007,0.00391172,0.02455514,0.19966372,0.00000000
-4.69734867,2.44206230,0.22614625,2.18178385,0.00434613,0.02343342,0.18708309,0.00000000
-4.69134567,2.34628061,0.21466030,2.10027733,0.00485711,0.02243688,0.17540038,0.00000000
-4.68534267,2.25806299,0.20450915,2.02467199,0.00545058,0.02159061,0.16482525,0.00000000
-4.67933967,2.17952025,0.19592775,1.95682200,0.00613199,0.02091681,0.15554469,0.00000000
-4.67333667,2.11254382,0.18911915,1.89839790,0.00690613,0.02043434,0.14771955,0.00000000
-4.66733367,2.05876210,0.18425044,1.85084699,0.00777685,0.02015830,0.14148171,0.00000000
-4.66133067,2.01950503,0.18144956,1.81536074,0.00874681,0.02009971,0.13693222,0.00000000
-4.65532766,1.99577717,0.18080284,1.79284987,0.00981724,0.02026529,0.13414006,0.00000000
-4.64932466,1.98823927,0.18235341,1.78392699,0.01098769,0.02065728,0.13314157,0.00000000
-4.64332166,1.99719810,0.18610029,1.78889680,0.01225575,0.02127339,0.13394057,0.00000000
-4.63731866,2.02260419,0.19199825,1.80775349,0.01361689,0.02210679,0.13650889,0.00000000
-4.63131566,2.06405708,0.19995835,1.84018495,0.01506422,0.02314624,0.14078743,0.00000000
-4.62531266,2.12081756,0.20984927,1.88558334,0.01658840,0.02437626,0.14668777,0.00000000
-4.61930965,2.19182630,0.22149939,1.94306157,0.01817756,0.02577742,0.15409404,0.00000000
-4.61330665,2.27572868,0.23469964,2.01147509,0.01981728,0.02732675,0.16286535,0.00000000
-4.60730365,2.37090505,0.24920721,2.08944868,0.02149071,0.02899817,0.17283859,0.00000000
-4.60130065,2.47550624,0.26475007,2.17540765,0.02317877,0.03076316,0.18383166,0.00000000
-4.59529765,2.58749373,0.28103241,2.26761296,0.02486038,0.03259132,0.19564712,0.00000000
-4.58929465,2.70468391,0.29774077,2.36419984,0.02651286,0.03445121,0.20807622,0.00000000
-4.58329165,2.82479595,0.31455095,2.46321918,0.02811244,0.03631111,0.22090333,0.00000000
-4.57728864,2.94550232,0.33113560,2.56268109,0.02963478,0.03813989,0.23391057,0.00000000
-4.57128564,3.06448120,0.34717210,2.66059975,0.03105560,0.03990792,0.24688271,0.00000000
-4.56528264,3.17946949,0.36235081,2.75503864,0.03235139,0.04158793,0.25961218,0.00000000
-4.55927964,3.28831528,0.37638324,2.84415504,0.03350010,0.04315584,0.27190392,0.00000000
-4.55327664,3.38902834,0.38900993,2.92624270,0.03448182,0.04459159,0.28358016,0.00000000
-4.54727364,3.47982704,0.40000779,2.99977130,0.03527953,0.04587978,0.29448479,0.00000000
-4.54127064,3.55918028,0.40919654,3.06342166,0.03587964,0.04701029,0.30448716,0.00000000
-4.53526763,3.62584292,0.41644404,3.11611533,0.03627260,0.04797862,0.31348530,0.00000000
-4.52926463,3.67888339,0.42167025,3.15703761,0.03645325,0.04878617,0.32140829,0.00000000
-4.52326163,3.71770244,0.42484961,3.18565307,0.03642117,0.04944027,0.32821772,0.00000000
-4.51725863,3.74204205,0.42601179,3.20171292,0.03618079,0.04995403,0.33390815,0.00000000
-4.51125563,3.75198430,0.42524060,3.20525402,0.03574136,0.05034596,0.33850656,0.00000000
-4.50525263,3.74793996,0.42267122,3.19658933,0.03511681,0.05063946,0.34207078,0.00000000
-4.49924962,3.73062720,0.41848579,3.17629032,0.03432535,0.05086203,0.34468689,0.00000000
-4.49324662,3.70104124,0.41290746,3.14516192,0.03338902,0.05104441,0.34646576,0.00000000
-4.48724362,3.66041599,0.40619311,3.10421093,0.03233308,0.05121952,0.34753875,0.00000000
-4.48124062,3.61017909,0.39862515,3.05460924,0.03118527,0.05142135,0.34805281,0.00000000
-4.47523762,3.55190217,0.39050247,2.99765312,0.02997502,0.05168374,0.34816505,0.00000000
-4.46923462,3.48724798,0.38213105,2.93472017,0.02873262,0.05203915,0.34803703,0.00000000
-4.46323162,3.41791645,0.37381447,2.86722554,0.02748839,0.05251743,0.34782896,0.00000000
-4.45722861,3.34559154,0.36584462,2.79657889,0.02627180,0.05314469,0.34769394,0.00000000
-4.45122561,3.27189064,0.35849302,2.72414358,0.02511073,0.05394217,0.34777254,0.00000000
-4.44522261,3.19831823,0.35200291,2.65119943,0.02403075,0.05492535,0.34818782,0.00000000
-4.43921961,3.12622527,0.34658236,2.57891009,0.02305453,0.05610314,0.34904095,0.00000000
-4.43321661,3.05677537,0.34239873,2.50829590,0.02220130,0.05747729,0.35040762,0.00000000
-4.42721361,2.99091873,0.33957437,2.44021297,0.02148654,0.05904203,0.35233539,0.00000000
-4.42121061,2.92937435,0.33818392,2.37533876,0.02092171,0.06078393,0.35484199,0.00000000
-4.41520760,2.87262089,0.33825304,2.31416436,0.02051414,0.06268202,0.35791467,0.00000000
-4.40920460,2.82089595,0.33975873,2.25699329,0.02026704,0.06470819,0.36151066,0.00000000
-4.40320160,2.77420368,0.34263104,2.20394662,0.02017964,0.06682773,0.36555872,0.00000000
-4.39719860,2.73232991,0.34675620,2.15497379,0.02024739,0.06900028,0.36996173,0.00000000
-4.39119560,2.69486412,0.35198099,2.10986850,0.02046232,0.07118082,0.37460021,0.00000000
-4.38519260,2.66122720,0.35811811,2.06828890,0.02081332,0.07332097,0.37933676,0.00000000
-4.37918959,2.63070377,0.36495255,2.02978105,0.02128665,0.07537035,0.38402109,0.00000000
-4.37318659,2.60247774,0.37224849,1.99380480,0.02186629,0.07727810,0.38849575,0.00000000
-4.36718359,2.57566982,0.37975674,1.95976100,0.02253449,0.07899438,0.39260197,0.00000000
-4.36118059,2.54937542,0.38722229,1.92701898,0.02327214,0.08047195,0.39618577,0.00000000
-4.35517759,2.52270172,0.39439190,1.89494343,0.02405925,0.08166757,0.39910388,0.00000000
-4.34917459,2.49480247,0.40102133,1.86291960,0.02487536,0.08254339,0.40122935,0.00000000
-4.34317159,2.46490945,0.40688213,1.83037622,0.02569990,0.08306813,0.40245653,0.00000000
-4.33716858,2.43235952,0.41176777,1.79680520,0.02651260,0.08321797,0.40270543,0.00000000
-4.33116558,2.39661649,0.41549887,1.76177777,0.02729375,0.08297735,0.40192509,0.00000000
-4.32516258,2.35728729,0.41792748,1.72495669,0.02802453,0.08233932,0.40009596,0.00000000
-4.31915958,2.31413214,0.41894038,1.68610415,0.02868728,0.08130576,0.39723114,0.00000000
-4.31315658,2.26706861,0.41846116,1.64508568,0.02926571,0.07988717,0.39337659,0.00000000
-4.30715358,2.21616989,0.41645127,1.60186990,0.02974515,0.07810229,0.38861012,0.00000000
