energy_ev,total_up,N_s_up,N_p_up,S_s_up,S_p_up,Sc_p_up,Sc_d_up,Y_p_up,Y_d_up
-5.89194597,2.08231633,0.00256756,0.09226516,0.00694953,1.35769481,0.69490966,0.29412241,0.52421200,0.24406807
-5.88594297,2.14489966,0.00272705,0.09485289,0.00712359,1.40009420,0.72011738,0.30619505,0.53710259,0.25249421
-5.87993997,2.20960086,0.00290363,0.09752547,0.00728643,1.44416294,0.74652654,0.31873736,0.55024161,0.26131961
-5.87393697,2.27697610,0.00309821,0.10028779,0.00743962,1.49030399,0.77432977,0.33182748,0.56377509,0.27063290
-5.86793397,2.34759900,0.00331135,0.10314620,0.00758532,1.53892720,0.80371746,0.34554044,0.57785206,0.28052484
-5.86193097,2.42202587,0.00354319,0.10610784,0.00772610,1.59042514,0.83486504,0.35994240,0.59261609,0.29108329
-5.85592796,2.50075843,0.00379334,0.10917974,0.00786486,1.64514721,0.86791949,0.37508490,0.60819654,0.30238788
-5.84992496,2.58420545,0.00406086,0.11236785,0.00800466,1.70337339,0.90298568,0.39099915,0.62469963,0.31450440
-5.84392196,2.67264517,0.00434418,0.11567585,0.00814862,1.76528861,0.94011309,0.40769077,0.64220000,0.32747925
-5.83791896,2.76619061,0.00464110,0.11910395,0.00829973,1.83095934,0.97928379,0.42513528,0.66073301,0.34133430
-5.83191596,2.86475955,0.00494883,0.12264775,0.00846079,1.90031347,1.02040226,0.44327457,0.68028826,0.35606225
-5.82591296,2.96805094,0.00526400,0.12629714,0.00863423,1.97312478,1.06328766,0.46201467,0.70080472,0.37162293
-5.81990995,3.07552938,0.00558275,0.13003545,0.00882212,2.04900308,1.10766930,0.48122500,0.72216774,0.38794073
-5.81390695,3.18641895,0.00590088,0.13383881,0.00902598,2.12739063,1.15318552,0.50073920,0.74420821,0.40490320
-5.80790395,3.29970700,0.00621388,0.13767578,0.00924688,2.20756563,1.19938642,0.52035768,0.76670405,0.42236124
-5.80190095,3.41415851,0.00651719,0.14150743,0.00948529,2.28865278,1.24574047,0.53985176,0.78938409,0.44013064
-5.79589795,3.52834081,0.00680629,0.14528769,0.00974122,2.36964094,1.29164503,0.55896943,0.81193428,0.45799523
-5.78989495,3.64065799,0.00707692,0.14896419,0.01001415,2.44940739,1.33644041,0.57744241,0.83400607,0.47571141
-5.78389195,3.74939404,0.00732521,0.15247932,0.01030318,2.52674792,1.37942716,0.59499434,0.85522677,0.49301407
-5.77788894,3.85276297,0.00754792,0.15577180,0.01060702,2.60041175,1.41988597,0.61134975,0.87521146,0.50962351
-5.77188594,3.94896427,0.00774252,0.15877838,0.01092414,2.66913989,1.45709934,0.62624337,0.89357604,0.52525340
-5.76588294,4.03624130,0.00790738,0.16143578,0.01125284,2.73170553,1.49037446,0.63942950,0.90995100,0.53961919
-5.75987994,4.11294026,0.00804187,0.16368282,0.01159131,2.78695476,1.51906606,0.65069084,0.92399522,0.55244689
-5.75387694,4.17756748,0.00814643,0.16546244,0.01193778,2.83384602,1.54259863,0.65984661,0.93540937,0.56348171
-5.74787394,4.22884227,0.00822260,0.16672381,0.01229051,2.87148660,1.56048687,0.66675932,0.94394822,0.57249636
-5.74187094,4.26574334,0.00827307,0.16742413,0.01264792,2.89916466,1.57235363,0.67134008,0.94943143,0.57929854
-5.73586793,4.28754678,0.00830156,0.16753026,0.01300860,2.91637545,1.57794455,0.67355203,0.95175228,0.58373746
-5.72986493,4.29385371,0.00831285,0.16702007,0.01337130,2.92284048,1.57713881,0.67341187,0.95088393,0.58570906
-5.72386193,4.28460671,0.00831257,0.16588328,0.01373496,2.91851899,1.56995539,0.67098924,0.94688291,0.58515969
-5.71785893,4.26009413,0.00830709,0.16412202,0.01409866,2.90361105,1.55655479,0.66640417,0.93988967,0.58208818
-5.71185593,4.22094215,0.00830335,0.16175088,0.01446157,2.87855232,1.53723588,0.65982244,0.93012603,0.57654618
-5.70585293,4.16809503,0.00830864,0.15879655,0.01482289,2.84400049,1.51242810,0.65144936,0.91788976,0.56863676
-5.69984992,4.10278427,0.00833038,0.15529706,0.01518177,2.80081425,1.48267938,0.64152202,0.90354618,0.55851140
-5.69384692,4.02648825,0.00837588,0.15130062,0.01553721,2.75002540,1.44864004,0.63030045,0.88751750,0.54636538
-5.68784392,3.94088401,0.00845211,0.14686427,0.01588799,2.69280554,1.41104360,0.61805812,0.87026988,0.53243188
-5.68184092,3.84779322,0.00856551,0.14205212,0.01623259,2.63042866,1.37068499,0.60507217,0.85229903,0.51697503
-5.67583792,3.74912479,0.00872171,0.13693361,0.01656913,2.56423111,1.32839726,0.59161379,0.83411481,0.50028211
-5.66983492,3.64681632,0.00892537,0.13158160,0.01689530,2.49557077,1.28502745,0.57793925,0.81622537,0.48265529
-5.66383192,3.54277694,0.00918002,0.12607049,0.01720838,2.42578692,1.24141276,0.56428181,0.79912153,0.46440323
-5.65782891,3.43883362,0.00948790,0.12047444,0.01750521,2.35616233,1.19835772,0.55084504,0.78326201,0.44583283
-5.65182591,3.33668293,0.00984988,0.11486574,0.01778227,2.28788910,1.15661325,0.53779765,0.76905992,0.42724140
-5.64582291,3.23784991,0.01026542,0.10931332,0.01803571,2.22203916,1.11685823,0.52526997,0.75687109,0.40890959
-5.63981991,3.14365508,0.01073249,0.10388159,0.01826146,2.15954052,1.07968412,0.51335240,0.74698456,0.39109521
-5.63381691,3.05519057,0.01124769,0.09862941,0.01845537,2.10115963,1.04558306,0.50209541,0.73961548,0.37402810
-5.62781391,2.97330526,0.01180622,0.09360942,0.01861331,2.04749014,1.01493956,0.49151148,0.73490053,0.35790624
-5.62181091,2.89859901,0.01240206,0.08886756,0.01873136,1.99894804,0.98802588,0.48157828,0.73289590,0.34289306
-5.61580790,2.83142520,0.01302806,0.08444280,0.01880594,1.95577262,0.96500085,0.47224329,0.73357780,0.32911584
-5.60980490,2.77190064,0.01367613,0.08036705,0.01883394,1.91803279,0.94591211,0.46342924,0.73684509,0.31666541
-5.60380190,2.71992163,0.01433743,0.07666528,0.01881288,1.88563788,0.93070104,0.45504024,0.74252405,0.30559667
-5.59779890,2.67518483,0.01500253,0.07335566,0.01874098,1.85835196,0.91921028,0.44696811,0.75037475,0.29593014
-5.59179590,2.63721144,0.01566168,0.07044981,0.01861728,1.83581082,0.91119307,0.43909870,0.76009875,0.28765407
-5.58579290,2.60537344,0.01630497,0.06795308,0.01844162,1.81754058,0.90632409,0.43131786,0.77134781,0.28072720
-5.57978989,2.57892053,0.01692256,0.06586485,0.01821474,1.80297709,0.90421121,0.42351675,0.78373319,0.27508183
-5.57378689,2.55700694,0.01750488,0.06417878,0.01793814,1.79148548,0.90440788,0.41559635,0.79683534,0.27062715
-5.56778389,2.53871709,0.01804282,0.06288308,0.01761414,1.78237912,0.90642559,0.40747107,0.81021370,0.26725270
-5.56178089,2.52308987,0.01852788,0.06196076,0.01724568,1.77493785,0.90974640,0.39907126,0.82341634,0.26483179
-5.55577789,2.50914105,0.01895233,0.06138982,0.01683629,1.76842502,0.91383508,0.39034482,0.83598948,0.26322495
-5.54977489,2.49588398,0.01930936,0.06114352,0.01638993,1.76210344,0.91815098,0.38125773,0.84748658,0.26228319
-5.54377189,2.48234866,0.01959319,0.06119065,0.01591086,1.75525025,0.92215932,0.37179386,0.85747715,0.26185127
-5.53776888,2.46759935,0.01979914,0.06149584,0.01540353,1.74717077,0.92534212,0.36195402,0.86555513,0.26177077
-5.53176588,2.45075120,0.01992375,0.06202000,0.01487243,1.73721153,0.92720852,0.35175450,0.87134679,0.26188309
-5.52576288,2.43098596,0.01996486,0.06272076,0.01432200,1.72477264,0.92730454,0.34122528,0.87451817,0.26203239
-5.51975988,2.40756708,0.01992159,0.06355312,0.01375654,1.70931940,0.92522230,0.33040806,0.87478200,0.26206839
-5.51375688,2.37985408,0.01979444,0.06447016,0.01318017,1.69039334,0.92060839,0.31935431,0.87190393,0.26184908
-5.50775388,2.34731622,0.01958531,0.06542387,0.01259674,1.66762232,0.91317141,0.30812337,0.86570792,0.26124342
-5.50175088,2.30954503,0.01929744,0.06636609,0.01200989,1.64072967,0.90268848,0.29678078,0.85608076,0.26013373
-5.49574787,2.26626531,0.01893545,0.06724953,0.01142296,1.60954182,0.88901033,0.28539692,0.84297536,0.25841804
-5.48974487,2.21734404,0.01850525,0.06802883,0.01083910,1.57399418,0.87206495,0.27404579,0.82641274,0.25601207
-5.48374187,2.16279655,0.01801401,0.06866165,0.01026126,1.53413476,0.85185938,0.26280417,0.80648244,0.25285100
-5.47773887,2.10278946,0.01747000,0.06910979,0.00969222,1.49012514,0.82847957,0.25175083,0.78334126,0.24889073
-5.47173587,2.03763966,0.01688253,0.06934018,0.00913466,1.44223848,0.80208816,0.24096595,0.75721024,0.24410882
-5.46573287,1.96780917,0.01626169,0.06932582,0.00859114,1.39085429,0.77291998,0.23053053,0.72836983,0.23850482
-5.45972986,1.89389542,0.01561825,0.06904663,0.00806417,1.33644986,0.74127555,0.22052575,0.69715319,0.23210019
-5.45372686,1.81661723,0.01496335,0.06849010,0.00755622,1.27958853,0.70751247,0.21103216,0.66393804,0.22493755
-5.44772386,1.73679654,0.01430830,0.06765179,0.00706965,1.22090486,0.67203511,0.20212874,0.62913696,0.21707953
-5.44172086,1.65533648,0.01366429,0.06653560,0.00660676,1.16108735,0.63528295,0.19389164,0.59318671,0.20860706
-5.43571786,1.57319661,0.01304210,0.06515393,0.00616971,1.10085920,0.59771780,0.18639274,0.55653674,0.19961728
-5.42971486,1.49136602,0.01245183,0.06352756,0.00576047,1.04095772,0.55981065,0.17969799,0.51963749,0.19022109
-5.42371186,1.41083569,0.01190259,0.06168537,0.00538077,0.98211348,0.52202854,0.17386554,0.48292882,0.18054044
-5.41770885,1.33257091,0.01140229,0.05966389,0.00503204,0.92502977,0.48482186,0.16894383,0.44682898,0.17070556
-5.41170585,1.25748520,0.01095734,0.05750671,0.00471535,0.87036336,0.44861285,0.16496965,0.41172468,0.16085207
-5.40570285,1.18641664,0.01057253,0.05526371,0.00443131,0.81870743,0.41378551,0.16196636,0.37796247,0.15111819
-5.39969985,1.12010766,0.01025083,0.05299029,0.00418006,0.77057717,0.38067735,0.15994239,0.34584185,0.14164215
-5.39369685,1.05918909,0.00999331,0.05074635,0.00396122,0.72639878,0.34957327,0.15889004,0.31561021,0.13255981
-5.38769385,1.00416900,0.00979914,0.04859540,0.00377390,0.68650216,0.32070179,0.15878479,0.28745984,0.12400253
-5.38169085,0.95542670,0.00966559,0.04660350,0.00361662,0.65111758,0.29423350,0.15958525,0.26152696,0.11609547
-5.37568784,0.91321198,0.00958816,0.04483825,0.00348743,0.62037624,0.27028185,0.16123359,0.23789266,0.10895613
-5.36968484,0.87764928,0.00956073,0.04336772,0.00338388,0.59431465,0.24890604,0.16365674,0.21658576,0.10269325
-5.36368184,0.84874659,0.00957582,0.04225942,0.00330312,0.57288244,0.23011574,0.16676822,0.19758719,0.09740599
-5.35767884,0.82640819,0.00962479,0.04157926,0.00324195,0.55595301,0.21387736,0.17047046,0.18083565,0.09318338
-5.35167584,0.81045057,0.00969824,0.04139048,0.00319695,0.54333668,0.20012146,0.17465775,0.16623441,0.09010390
-5.34567284,0.80062065,0.00978633,0.04175265,0.00316454,0.53479528,0.18875101,0.17921954,0.15365859,0.08823521
-5.33966983,0.79661511,0.00987914,0.04272062,0.00314115,0.53005775,0.17964992,0.18404394,0.14296292,0.08763398
-5.33366683,0.79810015,0.00996701,0.04434345,0.00312327,0.52883588,0.17269159,0.18902137,0.13398942,0.08834564
-5.32766383,0.80473037,0.01004097,0.04666348,0.00310760,0.53083945,0.16774707,0.19404815,0.12657480,0.09040419
-5.32166083,0.81616627,0.01009301,0.04971522,0.00309116,0.53579018,0.16469251,0.19902980,0.12055734,0.09383188
-5.31565783,0.83208934,0.01011640,0.05352453,0.00307133,0.54343398,0.16341560,0.20388399,0.11578297,0.09863887
-5.30965483,0.85221438,0.01010591,0.05810763,0.00304598,0.55355092,0.16382082,0.20854298,0.11211045,0.10482282
-5.30365183,0.87629857,0.01005803,0.06347041,0.00301351,0.56596278,0.16583340,0.21295547,0.10941549,0.11236852
-5.29764882,0.90414711,0.00997107,0.06960774,0.00297287,0.58053785,0.16940174,0.21708768,0.10759374,0.12124743
-5.29164582,0.93561538,0.00984520,0.07650306,0.00292361,0.59719298,0.17449841,0.22092387,0.10656272,0.13141748
-5.28564282,0.97060779,0.00968243,0.08412813,0.00286581,0.61589301,0.18111971,0.22446599,0.10626252,0.14282287
-5.27963982,1.00907365,0.00948654,0.09244304,0.00280014,0.63664757,0.18928383,0.22773285,0.10665556,0.15539420
-5.27363682,1.05100028,0.00926289,0.10139655,0.00272772,0.65950570,0.19902770,0.23075853,0.10772525,0.16904887
-5.26763382,1.09640404,0.00901823,0.11092669,0.00265013,0.68454846,0.21040271,0.23359039,0.10947387,0.18369174
-5.26163082,1.14531966,0.00876042,0.12096173,0.00256929,0.71187996,0.22346952,0.23628667,0.11191958,0.19921623
-5.25562781,1.19778835,0.00849811,0.13142136,0.00248736,0.74161716,0.23829203,0.23891375,0.11509287,0.21550573
-5.24962481,1.25384527,0.00824045,0.14221826,0.00240668,0.77387879,0.25493078,0.24154332,0.11903247,0.23243530
-5.24362181,1.31350681,0.00799670,0.15325986,0.00232964,0.80877383,0.27343605,0.24424936,0.12378091,0.24987376
-5.23761881,1.37675803,0.00777589,0.16445024,0.00225858,0.84638993,0.29384082,0.24710528,0.12937990,0.26768587
-5.23161581,1.44354058,0.00758650,0.17569225,0.00219571,0.88678194,0.31615381,0.25018100,0.13586561,0.28573468
-5.22561281,1.51374159,0.00743611,0.18688954,0.00214300,0.92996108,0.34035298,0.25354029,0.14326406,0.30388389
-5.21960980,1.58718357,0.00733113,0.19794861,0.00210211,0.97588498,0.36637958,0.25723827,0.15158684,0.32200002
-5.21360680,1.66361576,0.00727654,0.20878071,0.00207431,1.02444885,0.39413307,0.26131915,0.16082710,0.33995450
-5.20760380,1.74270707,0.00727573,0.21930350,0.00206047,1.07547810,0.42346717,0.26581425,0.17095625,0.35762533
-5.20160080,1.82404091,0.00733029,0.22944243,0.00206096,1.12872278,0.45418725,0.27074034,0.18192131,0.37489842
-5.19559780,1.90711221,0.00743997,0.23913179,0.00207568,1.18385403,0.48604919,0.27609825,0.19364308,0.39166845
-5.18959480,1.99132691,0.00760267,0.24831538,0.00210405,1.24046285,0.51876001,0.28187192,0.20601538,0.40783932
-5.18359180,2.07600413,0.00781445,0.25694680,0.00214501,1.29806159,0.55198038,0.28802785,0.21890527,0.42332417
-5.17758879,2.16038147,0.00806963,0.26498935,0.00219708,1.35608811,0.58532895,0.29451495,0.23215449,0.43804500
-5.17158579,2.24362354,0.00836098,0.27241562,0.00225839,1.41391303,0.61838870,0.30126497,0.24558200,0.45193205
-5.16558279,2.32483395,0.00867992,0.27920673,0.00232674,1.47085009,0.65071516,0.30819343,0.25898771,0.46492291
-5.15957979,2.40307077,0.00901678,0.28535140,0.00239967,1.52616937,0.68184631,0.31520111,0.27215735,0.47696162
-5.15357679,2.47736542,0.00936112,0.29084486,0.00247459,1.57911362,0.71131400,0.32217616,0.28486820,0.48799786
-5.14757379,2.54674465,0.00970203,0.29568763,0.00254881,1.62891690,0.73865660,0.32899679,0.29689576,0.49798617
-5.14157079,2.61025527,0.01002850,0.29988443,0.00261964,1.67482554,0.76343233,0.33553448,0.30802091,0.50688562
-5.13556778,2.66699080,0.01032977,0.30344303,0.00268455,1.71612041,0.78523301,0.34165765,0.31803748,0.51465966
-5.12956478,2.71611934,0.01059570,0.30637335,0.00274117,1.75214002,0.80369753,0.34723577,0.32675975,0.52127643
-5.12356178,2.75691164,0.01081705,0.30868673,0.00278744,1.78230346,0.81852464,0.35214364,0.33402981,0.52670947
-5.11755878,2.78876812,0.01098582,0.31039537,0.00282165,1.80613232,0.82948443,0.35626581,0.33972423,0.53093873
-5.11155578,2.81124392,0.01109549,0.31151209,0.00284255,1.82327059,0.83642798,0.35950087,0.34375986,0.53395189
-5.10555278,2.82407047,0.01114124,0.31205027,0.00284935,1.83350168,0.83929480,0.36176552,0.34609844,0.53574589
-5.09954977,2.82717279,0.01112007,0.31202395,0.00284180,1.83676162,0.83811758,0.36299813,0.34674980,0.53632850
-5.09354677,2.82068140,0.01103091,0.31144823,0.00282023,1.83314793,0.83302399,0.36316168,0.34577348,0.53571984
-5.08754377,2.80493805,0.01087462,0.31033963,0.00278548,1.82292330,0.82423545,0.36224600,0.34327855,0.53395372
-5.08154077,2.78049485,0.01065396,0.30871664,0.00273900,1.80651410,0.81206267,0.36026904,0.33942178,0.53107862
-5.07553777,2.74810658,0.01037346,0.30660023,0.00268275,1.78450336,0.79689830,0.35727721,0.33440399,0.52715826
-5.06953477,2.70871615,0.01003928,0.30401432,0.00261921,1.75761847,0.77920665,0.35334476,0.32846485,0.52227167
-5.06353177,2.66343370,0.00965898,0.30098614,0.00255130,1.72671396,0.75951114,0.34857210,0.32187620,0.51651262
-5.05752876,2.61350991,0.00924130,0.29754650,0.00248237,1.69274987,0.73837962,0.34308331,0.31493415,0.50998851
-5.05152576,2.56030441,0.00879584,0.29372985,0.00241609,1.65676648,0.71640840,0.33702271,0.30795028,0.50281860
-5.04552276,2.50525050,0.00833281,0.28957417,0.00235638,1.61985638,0.69420525,0.33055085,0.30124223,0.49513178
-5.03951976,2.44981706,0.00786270,0.28512066,0.00230737,1.58313456,0.67237231,0.32383988,0.29512399,0.48706379
-5.03351676,2.39546936,0.00739599,0.28041324,0.00227326,1.54770794,0.65148917,0.31706861,0.28989621,0.47875407
-5.02751376,2.34362958,0.00694291,0.27549788,0.00225827,1.51464485,0.63209697,0.31041734,0.28583694,0.47034239
-5.02151076,2.29563869,0.00651310,0.27042173,0.00226653,1.48494584,0.61468373,0.30406269,0.28319303,0.46196528
-5.01550775,2.25272046,0.00611547,0.26523218,0.00230198,1.45951637,0.59967168,0.29817260,0.28217239,0.45375253
-5.00950475,2.21594891,0.00575793,0.25997583,0.00236830,1.43914226,0.58740655,0.29290165,0.28293750,0.44582367
-5.00350175,2.18621976,0.00544725,0.25469733,0.00246876,1.42446856,0.57814940,0.28838674,0.28560018,0.43828488
-4.99749875,2.16422696,0.00518893,0.24943833,0.00260616,1.41598219,0.57207097,0.28474338,0.29021792,0.43122604
-4.99149575,2.15044440,0.00498710,0.24423640,0.00278274,1.41399895,0.56924859,0.28206264,0.29679170,0.42471837
-4.98549275,2.14511360,0.00484447,0.23912404,0.00300004,1.41865500,0.56966587,0.28040872,0.30526544,0.41881253
-4.97948974,2.14823744,0.00476228,0.23412786,0.00325884,1.42990300,0.57321480,0.27981732,0.31552706,0.41353730
-4.97348674,2.15958004,0.00474033,0.22926787,0.00355907,1.44751307,0.57970036,0.28029483,0.32741117,0.40889888
-4.96748374,2.17867304,0.00477700,0.22455704,0.00389972,1.47107849,0.58884735,0.28181827,0.34070324,0.40488086
-4.96148074,2.20482797,0.00486929,0.22000098,0.00427882,1.50002608,0.60030925,0.28433605,0.35514518,0.40144489
-4.95547774,2.23715475,0.00501297,0.21559803,0.00469337,1.53363112,0.61367895,0.28776952,0.37044224,0.39853193
-4.94947474,2.27458595,0.00520265,0.21133948,0.00513937,1.57103662,0.62850089,0.29201536,0.38627108,0.39606427
-4.94347174,2.31590645,0.00543193,0.20721014,0.00561176,1.61127662,0.64428461,0.29694862,0.40228877,0.39394811
-4.93746873,2.35978805,0.00569358,0.20318919,0.00610456,1.65330306,0.66051921,0.30242648,0.41814255,0.39207669
-4.93146573,2.40482835,0.00597972,0.19925120,0.00661089,1.69601592,0.67668847,0.30829270,0.43348014,0.39033406
-4.92546273,2.44959308,0.00628204,0.19536752,0.00712312,1.73829573,0.69228631,0.31438247,0.44796032,0.38859914
-4.91945973,2.49266094,0.00659201,0.19150778,0.00763302,1.77903805,0.70683234,0.32052777,0.46126352,0.38675025
-4.91345673,2.53266987,0.00690113,0.18764153,0.00813192,1.81718878,0.71988693,0.32656300,0.47310216,0.38466975
-4.90745373,2.56836335,0.00720118,0.18374004,0.00861097,1.85177949,0.73106562,0.33233074,0.48323036,0.38224886
-4.90145073,2.59863545,0.00748448,0.17977806,0.00906133,1.88196170,0.74005246,0.33768742,0.49145286,0.37939232
-4.89544772,2.62257301,0.00774408,0.17573556,0.00947446,1.90703889,0.74661175,0.34250886,0.49763269,0.37602293
-4.88944472,2.63949351,0.00797406,0.17159934,0.00984233,1.92649518,0.75059801,0.34669534,0.50169750,0.37208553
-4.88344172,2.64897701,0.00816967,0.16736439,0.01015773,1.94001948,0.75196367,0.35017604,0.50364417,0.36755056
-4.87743872,2.65089081,0.00832755,0.16303505,0.01041443,1.94752399,0.75076421,0.35291275,0.50354147,0.36241678
-4.87143572,2.64540550,0.00844582,0.15862567,0.01060744,1.94915619,0.74716044,0.35490258,0.50153077,0.35671309
-4.86543272,2.63300130,0.00852421,0.15416104,0.01073316,1.94530337,0.74141774,0.35617951,0.49782450,0.35049934
-4.85942971,2.61446410,0.00856407,0.14967615,0.01078949,1.93658933,0.73390206,0.35681485,0.49270238,0.34386610
-4.85342671,2.59087058,0.00856834,0.14521566,0.01077593,1.92386270,0.72507268,0.35691619,0.48650549,0.33693308
-4.84742371,2.56356250,0.00854150,0.14083278,0.01069354,1.90817704,0.71547165,0.35662525,0.47962817,0.32984652
-4.84142071,2.53411060,0.00848941,0.13658767,0.01054498,1.89076290,0.70571020,0.35611418,0.47250792,0.32277536
-4.83541771,2.50426870,0.00841913,0.13254551,0.01033431,1.87299246,0.69645222,0.35558076,0.46561361,0.31590631
-4.82941471,2.47591950,0.00833869,0.12877415,0.01006694,1.85633767,0.68839523,0.35524238,0.45943210,0.30943809
-4.82341171,2.45101329,0.00825681,0.12534148,0.00974935,1.84232303,0.68224923,0.35532903,0.45445384,0.30357481
-4.81740870,2.43150185,0.00818255,0.12231267,0.00938892,1.83247440,0.67871409,0.35607548,0.45115756,0.29851885
-4.81140570,2.41926931,0.00812504,0.11974734,0.00899362,1.82826559,0.67845593,0.35771294,0.44999475,0.29446351
-4.80540270,2.41606263,0.00809310,0.11769682,0.00857180,1.83106439,0.68208338,0.36046038,0.45137423,0.29158551
-4.79939970,2.42342387,0.00809489,0.11620152,0.00813186,1.84207992,0.69012427,0.36451587,0.45564728,0.29003794
-4.79339670,2.44262693,0.00813761,0.11528874,0.00768199,1.86231322,0.70300377,0.37004816,0.46309394,0.28994352
-4.78739370,2.47462098,0.00822721,0.11497072,0.00722998,1.89251290,0.72102451,0.37718893,0.47391082,0.29138885
-4.78139070,2.51998287,0.00836812,0.11524336,0.00678296,1.93313767,0.74434976,0.38602583,0.48820100,0.29441961
-4.77538769,2.57888061,0.00856302,0.11608537,0.00634721,1.98432713,0.77299007,0.39659681,0.50596637,0.29903704
-4.76938469,2.65104938,0.00881278,0.11745814,0.00592808,2.04588240,0.80679440,0.40888574,0.52710282,0.30519577
-4.76338169,2.73578152,0.00911627,0.11930622,0.00552988,2.11725742,0.84544591,0.42281979,0.55139857,0.31280331
-4.75737869,2.83193119,0.00947046,0.12155838,0.00515581,2.19756170,0.88846321,0.43826855,0.57853586,0.32172099
-4.75137569,2.93793417,0.00987041,0.12412938,0.00480800,2.28557488,0.93520692,0.45504509,0.60809615,0.33176659
-4.74537269,3.05184226,0.01030945,0.12692219,0.00448755,2.37977281,0.98489199,0.47290903,0.63956870,0.34271844
-4.73936968,3.17137186,0.01077937,0.12983074,0.00419461,2.47836476,1.03660530,0.49157142,0.67236260,0.35432102
-4.73336668,3.29396505,0.01127067,0.13274300,0.00392848,2.57934074,1.08932837,0.51070166,0.70582177,0.36629173
-4.72736368,3.41686143,0.01177293,0.13554432,0.00368776,2.68052731,1.14196443,0.52993588,0.73924269,0.37832870
-4.72136068,3.53717838,0.01227510,0.13812092,0.00347047,2.77965037,1.19336911,0.54888683,0.77189424,0.39011942
-4.71535768,3.65199681,0.01276591,0.14036331,0.00327426,2.87440253,1.24238380,0.56715485,0.80303894,0.40134977
-4.70935468,3.75844957,0.01323429,0.14216965,0.00309649,2.96251279,1.28787027,0.58433953,0.83195509,0.41171323
-4.70335168,3.85380903,0.01366970,0.14344878,0.00293445,3.04181596,1.32874556,0.60005159,0.85795869,0.42091987
-4.69734867,3.93557071,0.01406254,0.14412294,0.00278542,3.11031911,1.36401563,0.61392474,0.88042454,0.42870485
-4.69134567,4.00152973,0.01440443,0.14412994,0.00264684,3.16626271,1.39280644,0.62562676,0.89880561,0.43483608
-4.68534267,4.04984711,0.01468854,0.14342485,0.00251640,3.20817393,1.41439132,0.63486967,0.91264991,0.43912081
-4.67933967,4.07910356,0.01490974,0.14198110,0.00239207,3.23491009,1.42821336,0.64141836,0.92161413,0.44141084
-4.67333667,4.08833848,0.01506482,0.13979084,0.00227220,3.24569073,1.43390208,0.64509750,0.92547367,0.44160626
-4.66733367,4.07707321,0.01515247,0.13686484,0.00215553,3.24011702,1.43128354,0.64579640,0.92412842,0.43965755
-4.66133067,4.04531744,0.01517334,0.13323164,0.00204117,3.21817799,1.42038363,0.64347165,0.91760433,0.43556597
-4.65532766,3.99355917,0.01512993,0.12893625,0.00192863,3.18024356,1.40142442,0.63814744,0.90605051,0.42938238
-4.64932466,3.92273879,0.01502644,0.12403834,0.00181777,3.12704491,1.37481379,0.62991375,0.88973228,0.42120442
-4.64332166,3.83420894,0.01486853,0.11860997,0.00170876,3.05964332,1.34112896,0.61892229,0.86902032,0.41117234
