energy_ev,total_up,Cr_p_up,Cr_d_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Te_p_up,Te_d_up
-3.47273637,1.89106007,0.49360437,0.33094643,0.01853416,0.05780375,0.18739438,1.31679505,0.13169234,0.00000000
-3.46673337,1.99109323,0.51998246,0.34516379,0.01959594,0.06113571,0.19165498,1.39110275,0.13568235,0.00000000
-3.46073037,2.09330521,0.54742329,0.36034291,0.02059939,0.06461238,0.19644230,1.46606195,0.13998381,0.00000000
-3.45472736,2.19647601,0.57562232,0.37636826,0.02153374,0.06819579,0.20164653,1.54070868,0.14452201,0.00000000
-3.44872436,2.29930904,0.60422894,0.39310050,0.02239004,0.07184139,0.20714150,1.61404835,0.14921344,0.00000000
-3.44272136,2.40046482,0.63285310,0.41037890,0.02316154,0.07549890,0.21278870,1.68508318,0.15396861,0.00000000
-3.43671836,2.49859852,0.66107406,0.42802502,0.02384401,0.07911348,0.21844196,1.75284153,0.15869524,0.00000000
-3.43071536,2.59239993,0.68845087,0.44584724,0.02443590,0.08262710,0.22395225,1.81640796,0.16330149,0.00000000
-3.42471236,2.68063419,0.71453433,0.46364610,0.02493850,0.08598010,0.22917275,1.87495280,0.16769929,0.00000000
-3.41870935,2.76218150,0.73887972,0.48122018,0.02535590,0.08911289,0.23396370,1.92775993,0.17180746,0.00000000
-3.41270635,2.83607416,0.76106002,0.49837212,0.02569492,0.09196764,0.23819713,1.97425144,0.17555464,0.00000000
-3.40670335,2.90152921,0.78067898,0.51491477,0.02596492,0.09449010,0.24176107,2.01400828,0.17888188,0.00000000
-3.40070035,2.95797535,0.79738349,0.53067689,0.02617744,0.09663117,0.24456316,2.04678578,0.18174476,0.00000000
-3.39469735,3.00507283,0.81087486,0.54550845,0.02634589,0.09834847,0.24653359,2.07252331,0.18411496,0.00000000
-3.38869435,3.04272545,0.82091850,0.55928506,0.02648500,0.09960762,0.24762720,2.09134775,0.18598135,0.00000000
-3.38269135,3.07108414,0.82735158,0.57191152,0.02661040,0.10038330,0.24782470,2.10357031,0.18735031,0.00000000
-3.37668834,3.09054175,0.83008846,0.58332422,0.02673799,0.10065999,0.24713298,2.10967700,0.18824557,0.00000000
-3.37068534,3.10171949,0.82912355,0.59349250,0.02688340,0.10043238,0.24558446,2.11031292,0.18870727,0.00000000
-3.36468234,3.10544523,0.82453170,0.60241868,0.02706145,0.09970550,0.24323565,2.10626095,0.18879055,0.00000000
-3.35867934,3.10272471,0.81646582,0.61013703,0.02728558,0.09849441,0.24016478,2.09841578,0.18856347,0.00000000
-3.35267634,3.09470672,0.80515207,0.61671167,0.02756739,0.09682364,0.23646883,2.08775405,0.18810453,0.00000000
-3.34667334,3.08264358,0.79088273,0.62223351,0.02791617,0.09472632,0.23225986,2.07530190,0.18749977,0.00000000
-3.34067034,3.06784850,0.77400696,0.62681642,0.02833860,0.09224304,0.22766097,2.06210098,0.18683951,0.00000000
-3.33466733,3.05165132,0.75491992,0.63059283,0.02883841,0.08942052,0.22280192,2.04917428,0.18621504,0.00000000
-3.32866433,3.03535445,0.73405051,0.63370900,0.02941624,0.08631016,0.21781465,2.03749286,0.18571511,0.00000000
-3.32266133,3.02019035,0.71184844,0.63632006,0.03006957,0.08296643,0.21282875,2.02794467,0.18542260,0.00000000
-3.31665833,3.00728235,0.68877075,0.63858521,0.03079268,0.07944532,0.20796728,2.02130655,0.18541132,0.00000000
-3.31065533,2.99760972,0.66526859,0.64066305,0.03157679,0.07580283,0.20334274,2.01822010,0.18574318,0.00000000
-3.30465233,2.99197854,0.64177456,0.64270735,0.03241030,0.07209345,0.19905373,2.01917238,0.18646575,0.00000000
-3.29864932,2.99099880,0.61869099,0.64486331,0.03327900,0.06836891,0.19518200,2.02448176,0.18761038,0.00000000
-3.29264632,2.99506869,0.59637971,0.64726442,0.03416649,0.06467703,0.19179032,2.03428938,0.18919091,0.00000000
-3.28664332,3.00436615,0.57515344,0.65002998,0.03505462,0.06106082,0.18892105,2.04855623,0.19120305,0.00000000
-3.28064032,3.01884789,0.55526914,0.65326323,0.03592394,0.05755776,0.18659543,2.06706605,0.19362445,0.00000000
-3.27463732,3.03825566,0.53692345,0.65705020,0.03675422,0.05419935,0.18481374,2.08943352,0.19641546,0.00000000
-3.26863432,3.06212937,0.52025030,0.66145912,0.03752505,0.05101088,0.18355610,2.11511771,0.19952057,0.00000000
-3.26263132,3.08982653,0.50532064,0.66654039,0.03821635,0.04801140,0.18278404,2.14344002,0.20287044,0.00000000
-3.25662831,3.12054708,0.49214424,0.67232710,0.03880894,0.04521393,0.18244264,2.17360633,0.20638449,0.00000000
-3.25062531,3.15336301,0.48067349,0.67883590,0.03928508,0.04262575,0.18246323,2.20473229,0.20997390,0.00000000
-3.24462231,3.18725153,0.47080874,0.68606833,0.03962894,0.04024895,0.18276647,2.23587145,0.21354492,0.00000000
-3.23861931,3.22113088,0.46240526,0.69401232,0.03982704,0.03808098,0.18326571,2.26604502,0.21700236,0.00000000
-3.23261631,3.25389758,0.45528122,0.70264394,0.03986863,0.03611537,0.18387055,2.29427272,0.22025318,0.00000000
-3.22661331,3.28446412,0.44922656,0.71192934,0.03974600,0.03434242,0.18449042,2.31960370,0.22320984,0.00000000
-3.22061031,3.31179573,0.44401233,0.72182655,0.03945465,0.03274995,0.18503807,2.34114667,0.22579357,0.00000000
-3.21460730,3.33494539,0.43940024,0.73228745,0.03899347,0.03132405,0.18543279,2.35809846,0.22793715,0.00000000
-3.20860430,3.35308563,0.43515201,0.74325934,0.03836471,0.03004975,0.18560343,2.36977008,0.22958731,0.00000000
-3.20260130,3.36553649,0.43103831,0.75468645,0.03757396,0.02891164,0.18549091,2.37560950,0.23070649,0.00000000
-3.19659830,3.37178828,0.42684691,0.76651100,0.03662998,0.02789452,0.18505025,2.37522042,0.23127409,0.00000000
-3.19059530,3.37151873,0.42238992,0.77867376,0.03554445,0.02698381,0.18425208,2.36837640,0.23128692,0.00000000
-3.18459230,3.36460358,0.41750982,0.79111420,0.03433168,0.02616599,0.18308355,2.35502981,0.23075910,0.00000000
-3.17858929,3.35112029,0.41208414,0.80376992,0.03300825,0.02542890,0.18154855,2.33531521,0.22972125,0.00000000
-3.17258629,3.33134475,0.40602870,0.81657565,0.03159255,0.02476194,0.17966741,2.30954699,0.22821915,0.00000000
-3.16658329,3.30574081,0.39929940,0.82946154,0.03010435,0.02415619,0.17747601,2.27821123,0.22631174,0.00000000
-3.16058029,3.27494322,0.39189242,0.84235115,0.02856435,0.02360443,0.17502421,2.24195198,0.22406887,0.00000000
-3.15457729,3.23973448,0.38384304,0.85515902,0.02699366,0.02310110,0.17237401,2.20155243,0.22156854,0.00000000
-3.14857429,3.20101653,0.37522308,0.86778823,0.02541337,0.02264212,0.16959713,2.15791149,0.21889406,0.00000000
-3.14257129,3.15977842,0.36613717,0.88012813,0.02384412,0.02222477,0.16677240,2.11201667,0.21613110,0.00000000
-3.13656828,3.11706140,0.35671804,0.89205245,0.02230572,0.02184744,0.16398293,2.06491420,0.21336475,0.00000000
-3.13056528,3.07392284,0.34712105,0.90341829,0.02081676,0.02150931,0.16131321,2.01767748,0.21067681,0.00000000
-3.12456228,3.03140053,0.33751827,0.91406606,0.01939441,0.02121019,0.15884625,1.97137500,0.20814330,0.00000000
-3.11855928,2.99047904,0.32809228,0.92382079,0.01805415,0.02095016,0.15666094,1.92703895,0.20583240,0.00000000
-3.11255628,2.95205939,0.31903016,0.93249491,0.01680963,0.02072935,0.15482958,1.88563561,0.20380276,0.00000000
-3.10655328,2.91693336,0.31051770,0.93989260,0.01567263,0.02054776,0.15341584,1.84803856,0.20210241,0.00000000
-3.10055028,2.88576344,0.30273424,0.94581576,0.01465298,0.02040505,0.15247312,1.81500562,0.20076804,0.00000000
-3.09454727,2.85906903,0.29584826,0.95007149,0.01375866,0.02030045,0.15204342,1.78716020,0.19982490,0.00000000
-3.08854427,2.83721915,0.29001388,0.95248065,0.01299584,0.02023269,0.15215660,1.76497756,0.19928710,0.00000000
-3.08254127,2.82043174,0.28536829,0.95288745,0.01236902,0.02020002,0.15283026,1.74877621,0.19915840,0.00000000
-3.07653827,2.80877890,0.28203033,0.95116929,0.01188115,0.02020025,0.15406999,1.73871449,0.19943328,0.00000000
-3.07053527,2.80219759,0.28009984,0.94724656,0.01153379,0.02023088,0.15587002,1.73479207,0.20009829,0.00000000
-3.06453227,2.80050457,0.27965803,0.94109169,0.01132727,0.02028924,0.15821423,1.73685603,0.20113355,0.00000000
-3.05852926,2.80341455,0.28076849,0.93273687,0.01126081,0.02037270,0.16107736,1.74461100,0.20251435,0.00000000
-3.05252626,2.81056019,0.28347870,0.92228000,0.01133257,0.02047887,0.16442638,1.75763247,0.20421268,0.00000000
-3.04652326,2.82151272,0.28782188,0.90988822,0.01153981,0.02060578,0.16822190,1.77538283,0.20619859,0.00000000
-3.04052026,2.83580187,0.29381884,0.89579875,0.01187881,0.02075213,0.17241948,1.79722909,0.20844147,0.00000000
-3.03451726,2.85293413,0.30147976,0.88031687,0.01234492,0.02091741,0.17697089,1.82246172,0.21091094,0.00000000
-3.02851426,2.87240856,0.31080553,0.86381069,0.01293247,0.02110206,0.18182511,1.85031382,0.21357754,0.00000000
-3.02251126,2.89372930,0.32178861,0.84670304,0.01363468,0.02130754,0.18692919,1.87998010,0.21641313,0.00000000
-3.01650825,2.91641485,0.33441331,0.82946065,0.01444352,0.02153635,0.19222879,1.91063509,0.21939089,0.00000000
-3.01050525,2.94000377,0.34865531,0.81258082,0.01534960,0.02179203,0.19766858,1.94145036,0.22248522,0.00000000
-3.00450225,2.96405725,0.36448067,0.79657637,0.01634202,0.02207899,0.20319242,1.97161033,0.22567131,0.00000000
-2.99849925,2.98815895,0.38184411,0.78195928,0.01740826,0.02240243,0.20874342,2.00032667,0.22892463,0.00000000
-2.99249625,3.01191284,0.40068704,0.76922380,0.01853414,0.02276806,0.21426396,2.02685125,0.23222031,0.00000000
-2.98649325,3.03493970,0.42093522,0.75882978,0.01970375,0.02318188,0.21969573,2.05048756,0.23553253,0.00000000
-2.98049025,3.05687318,0.44249654,0.75118686,0.02089957,0.02364986,0.22497984,2.07060075,0.23883406,0.00000000
-2.97448724,3.07735630,0.46525897,0.74664039,0.02210259,0.02417768,0.23005710,2.08662643,0.24209577,0.00000000
-2.96848424,3.09603883,0.48908906,0.74545944,0.02329251,0.02477033,0.23486854,2.09807813,0.24528656,0.00000000
-2.96248124,3.11257654,0.51383121,0.74782775,0.02444811,0.02543189,0.23935608,2.10455374,0.24837330,0.00000000
-2.95647824,3.12663228,0.53930778,0.75383769,0.02554766,0.02616520,0.24346352,2.10574061,0.25132120,0.00000000
-2.95047524,3.13787944,0.56532043,0.76348778,0.02656937,0.02697162,0.24713771,2.10141961,0.25409429,0.00000000
-2.94447224,3.14600752,0.59165252,0.77668364,0.02749200,0.02785087,0.25032985,2.09146778,0.25665622,0.00000000
-2.93846923,3.15072966,0.61807272,0.79324243,0.02829539,0.02880084,0.25299695,2.07585962,0.25897123,0.00000000
-2.93246623,3.15179170,0.64433973,0.81290047,0.02896111,0.02981758,0.25510327,2.05466680,0.26100518,0.00000000
-2.92646323,3.14898208,0.67020789,0.83532377,0.02947304,0.03089528,0.25662167,2.02805617,0.26272675,0.00000000
-2.92046023,3.14214200,0.69543353,0.86012086,0.02981788,0.03202635,0.25753481,1.99628588,0.26410857,0.00000000
-2.91445723,3.13117497,0.71978174,0.88685729,0.02998568,0.03320154,0.25783610,1.95969963,0.26512826,0.00000000
-2.90845423,3.11605494,0.74303315,0.91507123,0.02997018,0.03441019,0.25753025,1.91871889,0.26576933,0.00000000
-2.90245123,3.09683248,0.76499054,0.94428926,0.02976907,0.03564044,0.25663352,1.87383334,0.26602184,0.00000000
-2.89644822,3.07363826,0.78548469,0.97404177,0.02938414,0.03687958,0.25517352,1.82558951,0.26588283,0.00000000
-2.89044522,3.04668337,0.80437933,1.00387708,0.02882123,0.03811439,0.25318859,1.77457800,0.26535638,0.00000000
-2.88444222,3.01625645,0.82157482,1.03337382,0.02809009,0.03933148,0.25072683,1.72141965,0.26445340,0.00000000
-2.87843922,2.98271732,0.83701034,1.06215092,0.02720409,0.04051768,0.24784474,1.66675108,0.26319112,0.00000000
-2.87243622,2.94648758,0.85066450,1.08987482,0.02617981,0.04166043,0.24460572,1.61120999,0.26159222,0.00000000
-2.86643322,2.90803844,0.86255426,1.11626386,0.02503652,0.04274813,0.24107829,1.55542109,0.25968381,0.00000000
-2.86043022,2.86787635,0.87273235,1.14108955,0.02379557,0.04377045,0.23733434,1.49998279,0.25749622,0.00000000
-2.85442721,2.82652739,0.88128327,1.16417504,0.02247979,0.04471867,0.23344733,1.44545546,0.25506164,0.00000000
-2.84842421,2.78452101,0.88831811,1.18539114,0.02111279,0.04558590,0.22949069,1.39235162,0.25241281,0.00000000
-2.84242121,2.74237419,0.89396863,1.20465022,0.01971836,0.04636728,0.22553632,1.34112826,0.24958172,0.00000000
-2.83641821,2.70057680,0.89838085,1.22189869,0.01831980,0.04706011,0.22165338,1.29218179,0.24659849,0.00000000
-2.83041521,2.65957903,0.90170871,1.23710875,0.01693945,0.04766389,0.21790735,1.24584533,0.24349038,0.00000000
-2.82441221,2.61978139,0.90410803,1.25027004,0.01559812,0.04818036,0.21435933,1.20238863,0.24028116,0.00000000
-2.81840920,2.58152790,0.90573124,1.26138196,0.01431479,0.04861337,0.21106558,1.16202016,0.23699065,0.00000000
-2.81240620,2.54510255,0.90672317,1.27044717,0.01310633,0.04896873,0.20807726,1.12489110,0.23363462,0.00000000
-2.80640320,2.51072923,0.90721807,1.27746694,0.01198725,0.04925398,0.20544034,1.09110085,0.23022494,0.00000000
-2.80040020,2.47857463,0.90733802,1.28243845,0.01096971,0.04947813,0.20319554,1.06070351,0.22677004,0.00000000
-2.79439720,2.44875388,0.90719257,1.28535446,0.01006343,0.04965124,0.20137834,1.03371467,0.22327549,0.00000000
-2.78839420,2.42133813,0.90687976,1.28620505,0.00927586,0.04978410,0.20001884,1.01011820,0.21974477,0.00000000
-2.78239120,2.39636341,0.90648790,1.28498144,0.00861222,0.04988775,0.19914165,0.98987233,0.21618016,0.00000000
-2.77638819,2.37383973,0.90609820,1.28168126,0.00807573,0.04997303,0.19876552,0.97291473,0.21258360,0.00000000
-2.77038519,2.35375970,0.90578746,1.27631499,0.00766774,0.05005014,0.19890288,0.95916612,0.20895744,0.00000000
-2.76438219,2.33610583,0.90563073,1.26891257,0.00738797,0.05012821,0.19955928,0.94853248,0.20530518,0.00000000
-2.75837919,2.32085564,0.90570333,1.25952996,0.00723466,0.05021486,0.20073261,0.94090550,0.20163193,0.00000000
-2.75237619,2.30798436,0.90608192,1.24825448,0.00720472,0.05031588,0.20241238,0.93616160,0.19794475,0.00000000
-2.74637319,2.29746469,0.90684439,1.23520881,0.00729382,0.05043489,0.20457893,0.93415964,0.19425273,0.00000000
-2.74037019,2.28926372,0.90806835,1.22055288,0.00749654,0.05057319,0.20720277,0.93473769,0.19056680,0.00000000
-2.73436718,2.28333722,0.90982809,1.20448341,0.00780637,0.05072954,0.21024403,0.93770920,0.18689949,0.00000000
-2.72836418,2.27962187,0.91219036,1.18723114,0.00821572,0.05090023,0.21365222,0.94285923,0.18326435,0.00000000
-2.72236118,2.27802606,0.91520899,1.16905568,0.00871596,0.05107906,0.21736622,0.94994107,0.17967539,0.00000000
-2.71635818,2.27842023,0.91891883,1.15023835,0.00929736,0.05125758,0.22131473,0.95867379,0.17614640,0.00000000
-2.71035518,2.28062783,0.92332949,1.13107354,0.00994913,0.05142526,0.22541706,0.96874128,0.17269032,0.00000000
-2.70435218,2.28441782,0.92841954,1.11185916,0.01065935,0.05156992,0.22958434,0.97979292,0.16931866,0.00000000
-2.69834917,2.28949983,0.93413158,1.09288686,0.01141508,0.05167810,0.23372125,0.99144630,0.16604100,0.00000000
-2.69234617,2.29552280,0.94036892,1.07443286,0.01220237,0.05173553,0.23772805,1.00329205,0.16286478,0.00000000
-2.68634317,2.30207776,0.94699435,1.05675000,0.01300643,0.05172766,0.24150297,1.01490075,0.15979517,0.00000000
-2.68034017,2.30870519,0.95383132,1.04006173,0.01381176,0.05164018,0.24494496,1.02583179,0.15683522,0.00000000
-2.67433717,2.31490697,0.96066791,1.02455842,0.01460242,0.05145959,0.24795651,1.03564383,0.15398622,0.00000000
-2.66833417,2.32016274,0.96726354,1.01039639,0.01536227,0.05117368,0.25044669,1.04390658,0.15124823,0.00000000
-2.66233117,2.32394997,0.97335830,0.99769960,0.01607537,0.05077207,0.25233408,1.05021321,0.14862080,0.00000000
-2.65632816,2.32576697,0.97868465,0.98656405,0.01672629,0.05024662,0.25354959,1.05419297,0.14610379,0.00000000
-2.65032516,2.32515748,0.98298089,0.97706436,0.01730052,0.04959184,0.25403907,1.05552338,0.14369822,0.00000000
-2.64432216,2.32173568,0.98600565,0.96926206,0.01778490,0.04880516,0.25376555,1.05394135,0.14140712,0.00000000
-2.63831916,2.31521001,0.98755280,0.96321490,0.01816795,0.04788718,0.25271103,1.04925271,0.13923632,0.00000000
-2.63231616,2.30540436,0.98746567,0.95898634,0.01844028,0.04684178,0.25087774,1.04133966,0.13719502,0.00000000
-2.62631316,2.29227526,0.98564986,0.95665445,0.01859483,0.04567613,0.24828886,1.03016570,0.13529625,0.00000000
-2.62031016,2.27592384,0.98208372,0.95631931,0.01862717,0.04440067,0.24498856,1.01577792,0.13355703,0.00000000
-2.61430715,2.25660155,0.97682576,0.95810822,0.01853562,0.04302887,0.24104147,0.99830626,0.13199824,0.00000000
-2.60830415,2.23470918,0.97001843,0.96217818,0.01832131,0.04157702,0.23653144,0.97796004,0.13064427,0.00000000
-2.60230115,2.21078873,0.96188784,0.96871508,0.01798820,0.04006386,0.23155982,0.95502167,0.12952232,0.00000000
-2.59629815,2.18550839,0.95273930,0.97792954,0.01754293,0.03851018,0.22624306,0.92983804,0.12866149,0.00000000
-2.59029515,2.15964118,0.94294861,0.99004934,0.01699463,0.03693832,0.22071000,0.90280971,0.12809162,0.00000000
-2.58429215,2.13403794,0.93294953,1.00530870,0.01635463,0.03537164,0.21509869,0.87437867,0.12784197,0.00000000
-2.57828914,2.10959615,0.92321784,1.02393492,0.01563615,0.03383397,0.20955293,0.84501498,0.12793978,0.00000000
-2.57228614,2.08722560,0.91425273,1.04613299,0.01485389,0.03234906,0.20421871,0.81520296,0.12840884,0.00000000
-2.56628314,2.06781287,0.90655632,1.07206901,0.01402363,0.03094000,0.19924060,0.78542739,0.12926802,0.00000000
-2.56028014,2.05218588,0.90061229,1.10185335,0.01316179,0.02962868,0.19475806,0.75616034,0.13052993,0.00000000
-2.55427714,2.04108032,0.89686462,1.13552449,0.01228505,0.02843531,0.19090211,0.72784897,0.13219973,0.00000000
-2.54827414,2.03510933,0.89569744,1.17303450,0.01140992,0.02737796,0.18779206,0.70090477,0.13427418,0.00000000
-2.54227114,2.03473784,0.89741688,1.21423707,0.01055243,0.02647223,0.18553263,0.67569441,0.13674090,0.00000000
-2.53626813,2.04026248,0.90223592,1.25887895,0.00972783,0.02573089,0.18421150,0.65253249,0.13957794,0.00000000
-2.53026513,2.05179799,0.91026275,1.30659537,0.00895030,0.02516375,0.18389718,0.63167622,0.14275369,0.00000000
-2.52426213,2.06927066,0.92149343,1.35691001,0.00823287,0.02477748,0.18463747,0.61332204,0.14622706,0.00000000
-2.51825913,2.09241878,0.93580895,1.40923968,0.00758718,0.02457562,0.18645832,0.59760405,0.14994800,0.00000000
-2.51225613,2.12080022,0.95297705,1.46290390,0.00702349,0.02455867,0.18936328,0.58459433,0.15385837,0.00000000
-2.50625313,2.15380669,0.97265858,1.51713910,0.00655063,0.02472419,0.19333341,0.57430462,0.15789302,0.00000000
-2.50025013,2.19068397,0.99441825,1.57111705,0.00617602,0.02506704,0.19832771,0.56668954,0.16198118,0.00000000
-2.49424712,2.23055730,1.01773921,1.62396700,0.00590566,0.02557971,0.20428409,0.56165084,0.16604804,0.00000000
-2.48824412,2.27246093,1.04204096,1.67480062,0.00574424,0.02625264,0.21112079,0.55904273,0.17001660,0.00000000
-2.48224112,2.31537071,1.06669966,1.72273886,0.00569512,0.02707464,0.21873823,0.55867778,0.17380953,0.00000000
-2.47623812,2.35823831,1.09107015,1.76693969,0.00576041,0.02803330,0.22702135,0.56033361,0.17735123,0.00000000
-2.47023512,2.40002597,1.11450863,1.80662557,0.00594096,0.02911545,0.23584221,0.56375976,0.18056986,0.00000000
-2.46423212,2.43974046,1.13639520,1.84110948,0.00623639,0.03030761,0.24506300,0.56868500,0.18339939,0.00000000
-2.45822911,2.47646501,1.15615518,1.86981848,0.00664501,0.03159646,0.25453923,0.57482460,0.18578157,0.00000000
-2.45222611,2.50938807,1.17327852,1.89231375,0.00716385,0.03296924,0.26412309,0.58188766,0.18766771,0.00000000
-2.44622311,2.53782800,1.18733644,1.90830616,0.00778851,0.03441419,0.27366691,0.58958421,0.18902035,0.00000000
-2.44022011,2.56125283,1.19799484,1.91766682,0.00851317,0.03592093,0.28302661,0.59763212,0.18981458,0.00000000
-2.43421711,2.57929452,1.20502386,1.92043201,0.00933052,0.03748080,0.29206500,0.60576349,0.19003906,0.00000000
-2.42821411,2.59175733,1.20830353,1.91680233,0.01023166,0.03908712,0.30065490,0.61373060,0.18969677,0.00000000
-2.42221111,2.59862016,1.20782527,1.90713603,0.01120618,0.04073552,0.30868206,0.62131115,0.18880521,0.00000000
-2.41620810,2.60003304,1.20368944,1.89193693,0.01224211,0.04242411,0.31604760,0.62831279,0.18739629,0.00000000
-2.41020510,2.59630805,1.19609923,1.87183731,0.01332605,0.04415362,0.32267011,0.63457680,0.18551571,0.00000000
-2.40420210,2.58790527,1.18535121,1.84757668,0.01444334,0.04592758,0.32848725,0.63998091,0.18322199,0.00000000
-2.39819910,2.57541451,1.17182324,1.81997724,0.01557824,0.04775233,0.33345687,0.64444114,0.18058496,0.00000000
-2.39219610,2.55953361,1.15596012,1.78991708,0.01671427,0.04963705,0.33755762,0.64791268,0.17768402,0.00000000
-2.38619310,2.54104443,1.13825792,1.75830239,0.01783452,0.05159376,0.34078906,0.65038989,0.17460596,0.00000000
-2.38019010,2.52078740,1.11924743,1.72603959,0.01892213,0.05363717,0.34317120,0.65190531,0.17144265,0.00000000
-2.37418709,2.49963560,1.09947746,1.69400859,0.01996072,0.05578451,0.34474371,0.65252789,0.16828844,0.00000000
-2.36818409,2.47846935,1.07949853,1.66303818,0.02093489,0.05805534,0.34556457,0.65236045,0.16523761,0.00000000
-2.36218109,2.45815202,1.05984753,1.63388426,0.02183073,0.06047118,0.34570843,0.65153632,0.16238172,0.00000000
-2.35617809,2.43950776,1.04103364,1.60721158,0.02263631,0.06305511,0.34526453,0.65021555,0.15980712,0.00000000
-2.35017509,2.42330156,1.02352587,1.58357947,0.02334209,0.06583127,0.34433440,0.64858044,0.15759262,0.00000000
-2.34417209,2.41022202,1.00774250,1.56343182,0.02394135,0.06882418,0.34302924,0.64683073,0.15580744,0.00000000
-2.33816908,2.40086698,0.99404236,1.54709115,0.02443041,0.07205810,0.34146715,0.64517838,0.15450946,0.00000000
-2.33216608,2.39573199,0.98271825,1.53475688,0.02480886,0.07555613,0.33977008,0.64384206,0.15374381,0.00000000
-2.32616308,2.39520154,0.97399219,1.52650721,0.02507957,0.07933934,0.33806078,0.64304143,0.15354193,0.00000000
-2.32016008,2.39954301,0.96801277,1.52230444,0.02524864,0.08342574,0.33645957,0.64299128,0.15392093,0.00000000
-2.31415708,2.40890286,0.96485418,1.52200307,0.02532514,0.08782925,0.33508111,0.64389554,0.15488351,0.00000000
-2.30815408,2.42330519,0.96451715,1.52536010,0.02532080,0.09255866,0.33403126,0.64594137,0.15641809,0.00000000
-2.30215108,2.44265221,0.96693134,1.53204712,0.02524951,0.09761652,0.33340397,0.64929332,0.15849947,0.00000000
-2.29614807,2.46672650,0.97195931,1.54166348,0.02512675,0.10299822,0.33327837,0.65408761,0.16108968,0.00000000
-2.29014507,2.49519506,0.97940187,1.55375014,0.02496895,0.10869107,0.33371618,0.66042692,0.16413919,0.00000000
-2.28414207,2.52761487,0.98900453,1.56780368,0.02479278,0.11467357,0.33475936,0.66837549,0.16758828,0.00000000
-2.27813907,2.56344004,1.00046502,1.58329013,0.02461444,0.12091488,0.33642826,0.67795487,0.17136857,0.00000000
-2.27213607,2.60203048,1.01344161,1.59965825,0.02444894,0.12737453,0.33872028,0.68914051,0.17540469,0.00000000
-2.26613307,2.64266197,1.02756202,1.61635203,0.02430946,0.13400239,0.34160905,0.70185921,0.17961594,0.00000000
-2.26013007,2.68453770,1.04243269,1.63282218,0.02420676,0.14073894,0.34504432,0.71598766,0.18391794,0.00000000
-2.25412706,2.72680117,1.05764812,1.64853643,0.02414873,0.14751587,0.34895240,0.73135221,0.18822431,0.00000000
-2.24812406,2.76855028,1.07279994,1.66298865,0.02414000,0.15425696,0.35323744,0.74772996,0.19244816,0.00000000
-2.24212106,2.80885258,1.08748566,1.67570656,0.02418181,0.16087931,0.35778325,0.76485124,0.19650352,0.00000000
-2.23611806,2.84676137,1.10131658,1.68625816,0.02427189,0.16729482,0.36245585,0.78240356,0.20030670,0.00000000
-2.23011506,2.88133254,1.11392488,1.69425683,0.02440462,0.17341190,0.36710658,0.80003703,0.20377740,0.00000000
-2.22411206,2.91164186,1.12496959,1.69936524,0.02457126,0.17913746,0.37157578,0.81737117,0.20683985,0.00000000
-2.21810905,2.93680248,1.13414147,1.70129813,0.02476040,0.18437894,0.37569683,0.83400303,0.20942368,0.00000000
-2.21210605,2.95598233,1.14116677,1.69982411,0.02495841,0.18904652,0.37930055,0.84951647,0.21146488,0.00000000
-2.20610305,2.96842130,1.14580987,1.69476674,0.02515010,0.19305531,0.38221980,0.86349243,0.21290648,0.00000000
-2.20010005,2.97344772,1.14787506,1.68600506,0.02531940,0.19632747,0.38429407,0.87551983,0.21369938,0.00000000
-2.19409705,2.97049413,1.14720755,1.67347378,0.02545007,0.19879428,0.38537411,0.88520699,0.21380296,0.00000000
-2.18809405,2.95911189,1.14369399,1.65716341,0.02552646,0.20039800,0.38532617,0.89219299,0.21318576,0.00000000
-2.18209105,2.93898457,1.13726275,1.63712040,0.02553416,0.20109346,0.38403607,0.89615881,0.21182611,0.00000000
-2.17608804,2.90993962,1.12788416,1.61344758,0.02546068,0.20084945,0.38141268,0.89683779,0.20971266,0.00000000
-2.17008504,2.87195826,1.11557086,1.58630491,0.02529602,0.19964971,0.37739079,0.89402503,0.20684494,0.00000000
-2.16408204,2.82518314,1.10037847,1.55591049,0.02503309,0.19749359,0.37193343,0.88758534,0.20323373,0.00000000
-2.15807904,2.76992351,1.08240653,1.52254182,0.02466805,0.19439630,0.36503323,0.87745952,0.19890139,0.00000000
-2.15207604,2.70665758,1.06179966,1.48653710,0.02420054,0.19038883,0.35671318,0.86366852,0.19388199,0.00000000
-2.14607304,2.63603170,1.03874895,1.44829631,0.02363370,0.18551738,0.34702637,0.84631550,0.18822128,0.00000000
-2.14007004,2.55885610,1.01349317,1.40828171,0.02297408,0.17984252,0.33605499,0.82558533,0.18197639,0.00000000
-2.13406703,2.47609702,0.98631960,1.36701742,0.02223146,0.17343789,0.32390850,0.80174191,0.17521535,0.00000000
-2.12806403,2.38886492,0.95756428,1.32508761,0.02141851,0.16638867,0.31072102,0.77512288,0.16801625,0.00000000
-2.12206103,2.29839885,0.92761119,1.28313309,0.02055032,0.15878976,0.29664813,0.74613231,0.16046622,0.00000000
-2.11605803,2.20604703,0.89689011,1.24184563,0.01964395,0.15074372,0.28186300,0.71523132,0.15266009,0.00000000
-2.11005503,2.11324377,0.86587308,1.20196016,0.01871783,0.14235859,0.26655222,0.68292700,0.14469887,0.00000000
