energy_ev,total_up,Al_p_up,Al_d_up,Cd_p_up,Cd_d_up,Se_s_up,Se_p_up
-5.87393697,0.17680436,0.01246193,0.00000000,0.10179564,0.02252789,0.00953897,0.08542604
-5.86793397,0.16648144,0.01240968,0.00000000,0.09488736,0.02080119,0.00856597,0.07886431
-5.86193097,0.15976450,0.01266630,0.00000000,0.09002565,0.01949576,0.00775030,0.07392127
-5.85592796,0.15666467,0.01323290,0.00000000,0.08721051,0.01861126,0.00709299,0.07059437
-5.84992496,0.15717391,0.01410917,0.00000000,0.08643055,0.01814481,0.00659398,0.06887201
-5.84392196,0.16126461,0.01529307,0.00000000,0.08766339,0.01809110,0.00625222,0.06873382
-5.83791896,0.16888850,0.01678047,0.00000000,0.09087571,0.01844241,0.00606588,0.07015084
-5.83191596,0.17997462,0.01856472,0.00000000,0.09602256,0.01918859,0.00603239,0.07308516
-5.82591296,0.19442666,0.02063615,0.00000000,0.10304638,0.02031685,0.00614852,0.07748932
-5.81990995,0.21211975,0.02298167,0.00000000,0.11187541,0.02181162,0.00641037,0.08330544
-5.81390695,0.23289688,0.02558425,0.00000000,0.12242204,0.02365423,0.00681329,0.09046406
-5.80790395,0.25656531,0.02842262,0.00000000,0.13458080,0.02582264,0.00735184,0.09888290
-5.80190095,0.28289330,0.03147092,0.00000000,0.14822663,0.02829112,0.00801959,0.10846561
-5.79589795,0.31160731,0.03469857,0.00000000,0.16321317,0.03103001,0.00880903,0.11910062
-5.78989495,0.34239032,0.03807030,0.00000000,0.17937165,0.03400550,0.00971135,0.13066031
-5.78389195,0.37488116,0.04154630,0.00000000,0.19651025,0.03717957,0.01071634,0.14300052
-5.77788894,0.40867554,0.04508262,0.00000000,0.21441431,0.04051000,0.01181226,0.15596059
-5.77188594,0.44332865,0.04863172,0.00000000,0.23284736,0.04395061,0.01298573,0.16936403
-5.76588294,0.47835964,0.05214325,0.00000000,0.25155317,0.04745161,0.01422175,0.18301993
-5.75987994,0.51325796,0.05556502,0.00000000,0.27025881,0.05096018,0.01550375,0.19672498
-5.75387694,0.54749152,0.05884404,0.00000000,0.28867869,0.05442121,0.01681371,0.21026637
-5.74787394,0.58051651,0.06192781,0.00000000,0.30651953,0.05777825,0.01813243,0.22342531
-5.74187094,0.61178859,0.06476557,0.00000000,0.32348622,0.06097457,0.01943984,0.23598118
-5.73586793,0.64077520,0.06730967,0.00000000,0.33928820,0.06395437,0.02071540,0.24771619
-5.72986493,0.66696844,0.06951684,0.00000000,0.35364636,0.06666405,0.02193863,0.25842038
-5.72386193,0.68989821,0.07134949,0.00000000,0.36630011,0.06905355,0.02308961,0.26789683
-5.71785893,0.70914491,0.07277681,0.00000000,0.37701424,0.07107763,0.02414964,0.27596673
-5.71185593,0.72435134,0.07377573,0.00000000,0.38558555,0.07269711,0.02510180,0.28247436
-5.70585293,0.73523322,0.07433168,0.00000000,0.39184866,0.07387997,0.02593159,0.28729144
-5.69984992,0.74158784,0.07443911,0.00000000,0.39568099,0.07460228,0.02662752,0.29032095
-5.69384692,0.74330047,0.07410171,0.00000000,0.39700649,0.07484890,0.02718156,0.29150007
-5.68784392,0.74034829,0.07333241,0.00000000,0.39579813,0.07461398,0.02758961,0.29080217
-5.68184092,0.73280148,0.07215308,0.00000000,0.39207879,0.07390109,0.02785174,0.28823768
-5.67583792,0.72082154,0.07059391,0.00000000,0.38592072,0.07272314,0.02797238,0.28385391
-5.66983492,0.70465671,0.06869262,0.00000000,0.37744339,0.07110197,0.02796033,0.27773368
-5.66383192,0.68463487,0.06649339,0.00000000,0.36680996,0.06906773,0.02782854,0.26999288
-5.65782891,0.66115393,0.06404564,0.00000000,0.35422238,0.06665791,0.02759384,0.26077709
-5.65182591,0.63467029,0.06140262,0.00000000,0.33991536,0.06391624,0.02727639,0.25025736
-5.64582291,0.60568571,0.05861997,0.00000000,0.32414952,0.06089140,0.02689912,0.23862521
-5.63981991,0.57473315,0.05575417,0.00000000,0.30720385,0.05763562,0.02648688,0.22608736
-5.63381691,0.54236203,0.05286103,0.00000000,0.28936795,0.05420325,0.02606566,0.21286005
-5.62781391,0.50912366,0.04999421,0.00000000,0.27093418,0.05064926,0.02566158,0.19916339
-5.62181091,0.47555705,0.04720387,0.00000000,0.25219014,0.04702786,0.02530002,0.18521591
-5.61580790,0.44217590,0.04453541,0.00000000,0.23341169,0.04339123,0.02500454,0.17122943
-5.60980490,0.40945693,0.04202842,0.00000000,0.21485668,0.03978832,0.02479610,0.15740452
-5.60380190,0.37783010,0.03971579,0.00000000,0.19675973,0.03626393,0.02469208,0.14392652
-5.59779890,0.34767072,0.03762310,0.00000000,0.17932797,0.03285788,0.02470568,0.13096241
-5.59179590,0.31929380,0.03576820,0.00000000,0.16273805,0.02960451,0.02484527,0.11865839
-5.58579290,0.29295058,0.03416103,0.00000000,0.14713422,0.02653227,0.02511399,0.10713828
-5.57978989,0.26882718,0.03280371,0.00000000,0.13262761,0.02366365,0.02550955,0.09650266
-5.57378689,0.24704532,0.03169084,0.00000000,0.11929656,0.02101517,0.02602424,0.08682875
-5.56778389,0.22766482,0.03080999,0.00000000,0.10718790,0.01859765,0.02664506,0.07817083
-5.56178089,0.21068770,0.03014250,0.00000000,0.09631901,0.01641653,0.02735418,0.07056124
-5.55577789,0.19606352,0.02966426,0.00000000,0.08668060,0.01447239,0.02812948,0.06401172
-5.54977489,0.18369575,0.02934682,0.00000000,0.07823981,0.01276143,0.02894532,0.05851505
-5.54377189,0.17344875,0.02915844,0.00000000,0.07094384,0.01127614,0.02977342,0.05404691
-5.53776888,0.16515512,0.02906533,0.00000000,0.06472350,0.01000586,0.03058387,0.05056775
-5.53176588,0.15862315,0.02903279,0.00000000,0.05949695,0.00893744,0.03134617,0.04802476
-5.52576288,0.15364408,0.02902641,0.00000000,0.05517317,0.00805579,0.03203033,0.04635373
-5.51975988,0.14999898,0.02901322,0.00000000,0.05165530,0.00734445,0.03260791,0.04548088
-5.51375688,0.14746514,0.02896266,0.00000000,0.04884366,0.00678607,0.03305301,0.04532461
-5.50775388,0.14582176,0.02884748,0.00000000,0.04663839,0.00636288,0.03334319,0.04579708
-5.50175088,0.14485486,0.02864450,0.00000000,0.04494173,0.00605703,0.03346019,0.04680582
-5.49574787,0.14436154,0.02833512,0.00000000,0.04365994,0.00585094,0.03339049,0.04825524
-5.48974487,0.14415331,0.02790573,0.00000000,0.04270476,0.00572757,0.03312572,0.05004802
-5.48374187,0.14405874,0.02734784,0.00000000,0.04199462,0.00567062,0.03266287,0.05208666
-5.47773887,0.14392539,0.02665805,0.00000000,0.04145543,0.00566473,0.03200418,0.05427487
-5.47173587,0.14362105,0.02583787,0.00000000,0.04102113,0.00569560,0.03115703,0.05651906
-5.46573287,0.14303442,0.02489333,0.00000000,0.04063398,0.00575013,0.03013344,0.05872977
-5.45972986,0.14207522,0.02383446,0.00000000,0.04024462,0.00581648,0.02894960,0.06082315
-5.45372686,0.14067393,0.02267465,0.00000000,0.03981199,0.00588414,0.02762511,0.06272234
-5.44772386,0.13878112,0.02143000,0.00000000,0.03930307,0.00594400,0.02618227,0.06435875
-5.44172086,0.13636640,0.02011852,0.00000000,0.03869255,0.00598831,0.02464521,0.06567333
-5.43571786,0.13341725,0.01875937,0.00000000,0.03796236,0.00601079,0.02303908,0.06661746
-5.42971486,0.12993751,0.01737216,0.00000000,0.03710117,0.00600650,0.02138918,0.06715383
-5.42371186,0.12594577,0.01597624,0.00000000,0.03610379,0.00597193,0.01972027,0.06725687
-5.41770885,0.12147360,0.01459009,0.00000000,0.03497058,0.00590485,0.01805580,0.06691300
-5.41170585,0.11656374,0.01323078,0.00000000,0.03370677,0.00580430,0.01641739,0.06612049
-5.40570285,0.11126809,0.01191359,0.00000000,0.03232180,0.00567046,0.01482435,0.06488902
-5.39969985,0.10564584,0.01065167,0.00000000,0.03082859,0.00550457,0.01329331,0.06323892
-5.39369685,0.09976143,0.00945587,0.00000000,0.02924288,0.00530879,0.01183807,0.06120008
-5.38769385,0.09368267,0.00833462,0.00000000,0.02758247,0.00508605,0.01046945,0.05881065
-5.38169085,0.08747883,0.00729399,0.00000000,0.02586660,0.00483991,0.00919536,0.05611551
-5.37568784,0.08121885,0.00633774,0.00000000,0.02411521,0.00457437,0.00802091,0.05316458
-5.36968484,0.07496972,0.00546751,0.00000000,0.02234838,0.00429376,0.00694860,0.05001112
-5.36368184,0.06879497,0.00468304,0.00000000,0.02058570,0.00400254,0.00597861,0.04670994
-5.35767884,0.06275340,0.00398241,0.00000000,0.01884583,0.00370517,0.00510909,0.04331576
-5.35167584,0.05689797,0.00336235,0.00000000,0.01714599,0.00340599,0.00433650,0.03988161
-5.34567284,0.05127500,0.00281849,0.00000000,0.01550164,0.00310905,0.00365597,0.03645747
-5.33966983,0.04592355,0.00234566,0.00000000,0.01392622,0.00281809,0.00306158,0.03308912
-5.33366683,0.04087509,0.00193815,0.00000000,0.01243092,0.00253638,0.00254675,0.02981719
-5.32766383,0.03615341,0.00158995,0.00000000,0.01102462,0.00226673,0.00210446,0.02667654
-5.32166083,0.03177474,0.00129495,0.00000000,0.00971386,0.00201144,0.00172753,0.02369585
-5.31565783,0.02774807,0.00104712,0.00000000,0.00850289,0.00177227,0.00140884,0.02089747
-5.30965483,0.02407570,0.00084064,0.00000000,0.00739382,0.00155048,0.00114147,0.01829756
-5.30365183,0.02075384,0.00067003,0.00000000,0.00638674,0.00134682,0.00091889,0.01590632
-5.29764882,0.01777341,0.00053021,0.00000000,0.00548000,0.00116160,0.00073498,0.01372849
-5.29164582,0.01512086,0.00041656,0.00000000,0.00467043,0.00099473,0.00058415,0.01176390
-5.28564282,0.01277900,0.00032492,0.00000000,0.00395360,0.00084577,0.00046135,0.01000819
-5.27963982,0.01072791,0.00025162,0.00000000,0.00332410,0.00071400,0.00036210,0.00845345
-5.27363682,0.00894569,0.00019346,0.00000000,0.00277580,0.00059846,0.00028244,0.00708903
-5.26763382,0.00740933,0.00014767,0.00000000,0.00230209,0.00049804,0.00021897,0.00590220
-5.26163082,0.00609530,0.00011191,0.00000000,0.00189612,0.00041151,0.00016873,0.00487882
-5.25562781,0.00498024,0.00008420,0.00000000,0.00155098,0.00033759,0.00012924,0.00400395
-5.24962481,0.00404139,0.00006290,0.00000000,0.00125990,0.00027497,0.00009841,0.00326240
-5.24362181,0.00325708,0.00004666,0.00000000,0.00101636,0.00022237,0.00007450,0.00263911
-5.23761881,0.00260696,0.00003436,0.00000000,0.00081420,0.00017855,0.00005609,0.00211960
-5.23161581,0.00207225,0.00002513,0.00000000,0.00064771,0.00014234,0.00004199,0.00169015
-5.22561281,0.00163589,0.00001826,0.00000000,0.00051169,0.00011267,0.00003128,0.00133807
-5.21960980,0.00128258,0.00001319,0.00000000,0.00040142,0.00008856,0.00002321,0.00105176
-5.21360680,0.00099878,0.00000948,0.00000000,0.00031274,0.00006912,0.00001717,0.00082084
-5.20760380,0.00077266,0.00000681,0.00000000,0.00024200,0.00005359,0.00001272,0.00063612
-5.20160080,0.00059403,0.00000492,0.00000000,0.00018602,0.00004130,0.00000948,0.00048956
-5.19559780,0.00045423,0.00000362,0.00000000,0.00014212,0.00003166,0.00000721,0.00037428
-5.18959480,0.00034600,0.00000279,0.00000000,0.00010801,0.00002419,0.00000572,0.00028442
-5.18359180,0.00026337,0.00000234,0.00000000,0.00008181,0.00001849,0.00000488,0.00021506
-5.17758879,0.00020154,0.00000222,0.00000000,0.00006197,0.00001425,0.00000464,0.00016217
-5.17158579,0.00015677,0.00000243,0.00000000,0.00004727,0.00001122,0.00000501,0.00012248
-5.16558279,0.00012631,0.00000300,0.00000000,0.00003675,0.00000922,0.00000604,0.00009338
-5.15957979,0.00010834,0.00000401,0.00000000,0.00002971,0.00000815,0.00000788,0.00007291
-5.15357679,0.00010196,0.00000559,0.00000000,0.00002571,0.00000797,0.00001074,0.00005963
-5.14757379,0.00010720,0.00000792,0.00000000,0.00002451,0.00000873,0.00001496,0.00005261
-5.14157079,0.00012509,0.00001128,0.00000000,0.00002610,0.00001055,0.00002099,0.00005143
-5.13556778,0.00015780,0.00001604,0.00000000,0.00003071,0.00001364,0.00002946,0.00005609
-5.12956478,0.00020882,0.00002270,0.00000000,0.00003883,0.00001836,0.00004119,0.00006714
-5.12356178,0.00028321,0.00003194,0.00000000,0.00005126,0.00002519,0.00005728,0.00008563
-5.11755878,0.00038796,0.00004465,0.00000000,0.00006914,0.00003478,0.00007918,0.00011323
-5.11155578,0.00053243,0.00006199,0.00000000,0.00009402,0.00004802,0.00010871,0.00015231
-5.10555278,0.00072888,0.00008547,0.00000000,0.00012798,0.00006608,0.00014825,0.00020608
-5.09954977,0.00099310,0.00011701,0.00000000,0.00017371,0.00009045,0.00020076,0.00027874
-5.09354677,0.00134521,0.00015908,0.00000000,0.00023462,0.00012305,0.00026999,0.00037568
-5.08754377,0.00181052,0.00021475,0.00000000,0.00031502,0.00016630,0.00036056,0.00050371
-5.08154077,0.00242051,0.00028787,0.00000000,0.00042029,0.00022322,0.00047815,0.00067131
-5.07553777,0.00321401,0.00038316,0.00000000,0.00055704,0.00029754,0.00062966,0.00088894
-5.06953477,0.00423833,0.00050643,0.00000000,0.00073332,0.00039386,0.00082341,0.00116934
-5.06353177,0.00555054,0.00066465,0.00000000,0.00095885,0.00051772,0.00106927,0.00152790
-5.05752876,0.00721880,0.00086617,0.00000000,0.00124525,0.00067576,0.00137888,0.00198297
-5.05152576,0.00932361,0.00112088,0.00000000,0.00160624,0.00087589,0.00176579,0.00255624
-5.04552276,0.01195897,0.00144032,0.00000000,0.00205784,0.00112734,0.00224558,0.00327306
-5.03951976,0.01523341,0.00183781,0.00000000,0.00261861,0.00144084,0.00283599,0.00416275
-5.03351676,0.01927072,0.00232857,0.00000000,0.00330976,0.00182866,0.00355687,0.00525881
-5.02751376,0.02421033,0.00292974,0.00000000,0.00415524,0.00230467,0.00443026,0.00659915
-5.02151076,0.03020722,0.00366033,0.00000000,0.00518181,0.00288435,0.00548015,0.00822605
-5.01550775,0.03743117,0.00454116,0.00000000,0.00641897,0.00358469,0.00673235,0.01018615
-5.00950475,0.04606542,0.00559464,0.00000000,0.00789877,0.00442412,0.00821412,0.01253019
-5.00350175,0.05630443,0.00684449,0.00000000,0.00965559,0.00542221,0.00995368,0.01531257
-4.99749875,0.06835081,0.00831533,0.00000000,0.01172572,0.00659941,0.01197969,0.01859074
-4.99149575,0.08241130,0.01003210,0.00000000,0.01414681,0.00797663,0.01432048,0.02242433
-4.98549275,0.09869181,0.01201950,0.00000000,0.01695726,0.00957471,0.01700328,0.02687412
-4.97948974,0.11739163,0.01430112,0.00000000,0.02019536,0.01141380,0.02005323,0.03200071
-4.97348674,0.13869674,0.01689866,0.00000000,0.02389846,0.01351269,0.02349243,0.03786304
-4.96748374,0.16277254,0.01983098,0.00000000,0.02810194,0.01588797,0.02733884,0.04451672
-4.96148074,0.18975616,0.02311307,0.00000000,0.03283821,0.01855325,0.03160528,0.05201223
-4.95547774,0.21974863,0.02675514,0.00000000,0.03813560,0.02151825,0.03629836,0.06039301
-4.94947474,0.25280717,0.03076165,0.00000000,0.04401740,0.02478801,0.04141761,0.06969356
-4.94347174,0.28893815,0.03513046,0.00000000,0.05050090,0.02836202,0.04695467,0.07993756
-4.93746873,0.32809093,0.03985221,0.00000000,0.05759664,0.03223355,0.05289279,0.09113610
-4.93146573,0.37015308,0.04490982,0.00000000,0.06530778,0.03638911,0.05920641,0.10328620
-4.92546273,0.41494743,0.05027831,0.00000000,0.07362979,0.04080797,0.06586124,0.11636948
-4.91945973,0.46223107,0.05592491,0.00000000,0.08255043,0.04546211,0.07281445,0.13035130
-4.91345673,0.51169685,0.06180959,0.00000000,0.09205002,0.05031620,0.08001540,0.14518023
-4.90745373,0.56297738,0.06788585,0.00000000,0.10210206,0.05532804,0.08740650,0.16078800
-4.90145073,0.61565156,0.07410198,0.00000000,0.11267425,0.06044916,0.09492458,0.17709000
-4.89544772,0.66925381,0.08040268,0.00000000,0.12372972,0.06562579,0.10250239,0.19398611
-4.88944472,0.72328546,0.08673089,0.00000000,0.13522865,0.07080006,0.11007038,0.21136223
-4.88344172,0.77722826,0.09303006,0.00000000,0.14713003,0.07591143,0.11755864,0.22909205
-4.87743872,0.83055938,0.09924642,0.00000000,0.15939357,0.08089833,0.12489891,0.24703938
-4.87143572,0.88276735,0.10533146,0.00000000,0.17198169,0.08569998,0.13202654,0.26506070
-4.86543272,0.93336829,0.11124432,0.00000000,0.18486137,0.09025814,0.13888232,0.28300801
-4.85942971,0.98192175,0.11695404,0.00000000,0.19800588,0.09451901,0.14541418,0.30073182
-4.85342671,1.02804542,0.12244152,0.00000000,0.21139620,0.09843497,0.15157852,0.31808421
-4.84742371,1.07142797,0.12770118,0.00000000,0.22502208,0.10196611,0.15734120,0.33492190
-4.84142071,1.11183953,0.13274201,0.00000000,0.23888263,0.10508167,0.16267817,0.35110909
-4.83541771,1.14913917,0.13758810,0.00000000,0.25298633,0.10776104,0.16757560,0.36652026
-4.82941471,1.18327905,0.14227860,0.00000000,0.26735059,0.10999457,0.17202962,0.38104258
-4.82341171,1.21430504,0.14686686,0.00000000,0.28200061,0.11178387,0.17604562,0.39457803
-4.81740870,1.24235371,0.15141905,0.00000000,0.29696782,0.11314186,0.17963718,0.40704520
-4.81140570,1.26764585,0.15601207,0.00000000,0.31228774,0.11409237,0.18282466,0.41838061
-4.80540270,1.29047675,0.16073083,0.00000000,0.32799746,0.11466940,0.18563363,0.42853963
-4.79939970,1.31120365,0.16566518,0.00000000,0.34413278,0.11491601,0.18809306,0.43749697
-4.79339670,1.33023089,0.17090628,0.00000000,0.36072524,0.11488301,0.19023353,0.44524666
-4.78739370,1.34799344,0.17654290,0.00000000,0.37779896,0.11462730,0.19208542,0.45180165
-4.78139070,1.36493932,0.18265747,0.00000000,0.39536768,0.11421014,0.19367733,0.45719286
-4.77538769,1.38151170,0.18932227,0.00000000,0.41343188,0.11369519,0.19503456,0.46146786
-4.76938469,1.39813126,0.19659582,0.00000000,0.43197629,0.11314658,0.19617797,0.46468907
-4.76338169,1.41517947,0.20451949,0.00000000,0.45096776,0.11262696,0.19712308,0.46693155
-4.75737869,1.43298331,0.21311473,0.00000000,0.47035368,0.11219551,0.19787953,0.46828047
-4.75137569,1.45180182,0.22238078,0.00000000,0.49006089,0.11190621,0.19845085,0.46882819
-4.74537269,1.47181503,0.23229304,0.00000000,0.50999523,0.11180608,0.19883455,0.46867114
-4.73936968,1.49311533,0.24280218,0.00000000,0.53004162,0.11193379,0.19902247,0.46790650
-4.73336668,1.51570171,0.25383406,0.00000000,0.55006483,0.11231832,0.19900146,0.46662880
-4.72736368,1.53947674,0.26529032,0.00000000,0.56991073,0.11297801,0.19875417,0.46492661
-4.72136068,1.56424661,0.27704981,0.00000000,0.58940815,0.11391983,0.19825999,0.46287936
-4.71535768,1.58972397,0.28897075,0.00000000,0.60837115,0.11513893,0.19749620,0.46055447
-4.70935468,1.61553371,0.30089349,0.00000000,0.62660186,0.11661863,0.19643898,0.45800491
-4.70335168,1.64122129,0.31264396,0.00000000,0.64389359,0.11833060,0.19506460,0.45526739
-4.69734867,1.66626378,0.32403754,0.00000000,0.66003438,0.12023553,0.19335041,0.45236110
-4.69134567,1.69008309,0.33488337,0.00000000,0.67481080,0.12228404,0.19127591,0.44928736
-4.68534267,1.71206119,0.34498896,0.00000000,0.68801200,0.12441798,0.18882356,0.44603001
-4.67933967,1.73155706,0.35416488,0.00000000,0.69943390,0.12657203,0.18597964,0.44255662
-4.67333667,1.74792488,0.36222955,0.00000000,0.70888361,0.12867558,0.18273487,0.43882060
-4.66733367,1.76053290,0.36901391,0.00000000,0.71618374,0.13065479,0.17908494,0.43476400
-4.66133067,1.76878274,0.37436577,0.00000000,0.72117681,0.13243488,0.17503091,0.43032099
-4.65532766,1.77212819,0.37815390,0.00000000,0.72372938,0.13394248,0.17057947,0.42542184
-4.64932466,1.77009326,0.38027155,0.00000000,0.72373609,0.13510795,0.16574311,0.41999718
-4.64332166,1.76228857,0.38063935,0.00000000,0.72112314,0.13586773,0.16054008,0.41398249
-4.63731866,1.74842573,0.37920763,0.00000000,0.71585148,0.13616639,0.15499431,0.40732241
-4.63131566,1.72832892,0.37595780,0.00000000,0.70791919,0.13595856,0.14913518,0.39997482
-4.62531266,1.70194341,0.37090305,0.00000000,0.69736324,0.13521045,0.14299717,0.39191438
-4.61930965,1.66934052,0.36408812,0.00000000,0.68426029,0.13390102,0.13661939,0.38313541
-4.61330665,1.63071870,0.35558830,0.00000000,0.66872665,0.13202271,0.13004507,0.37365401
-4.60730365,1.58640078,0.34550750,0.00000000,0.65091710,0.12958167,0.12332089,0.36350914
-4.60130065,1.53682732,0.33397571,0.00000000,0.63102281,0.12659760,0.11649626,0.35276286
-4.59529765,1.48254628,0.32114572,0.00000000,0.60926809,0.12310302,0.10962257,0.34149949
-4.58929465,1.42419946,0.30718928,0.00000000,0.58590630,0.11914218,0.10275233,0.32982387
-4.58329165,1.36250603,0.29229290,0.00000000,0.56121486,0.11476958,0.09593832,0.31785876
-4.57728864,1.29824404,0.27665328,0.00000000,0.53548948,0.11004817,0.08923276,0.30574156
-4.57128564,1.23223037,0.26047277,0.00000000,0.50903798,0.10504733,0.08268644,0.29362041
-4.56528264,1.16530001,0.24395467,0.00000000,0.48217364,0.09984071,0.07634794,0.28165000
-4.55927964,1.09828554,0.22729886,0.00000000,0.45520859,0.09450406,0.07026288,0.26998714
-4.55327664,1.03199727,0.21069768,0.00000000,0.42844721,0.08911301,0.06447324,0.25878645
-4.54727364,0.96720512,0.19433221,0.00000000,0.40217998,0.08374110,0.05901677,0.24819620
-4.54127064,0.90462245,0.17836914,0.00000000,0.37667784,0.07845791,0.05392654,0.23835456
-4.53526763,0.84489259,0.16295820,0.00000000,0.35218736,0.07332751,0.04923056,0.22938640
-4.52926463,0.78857824,0.14823018,0.00000000,0.32892671,0.06840717,0.04495148,0.22140065
-4.52326163,0.73615396,0.13429564,0.00000000,0.30708271,0.06374642,0.04110650,0.21448841
-4.51725863,0.68800176,0.12124430,0.00000000,0.28680887,0.05938644,0.03770727,0.20872166
-4.51125563,0.64440968,0.10914486,0.00000000,0.26822439,0.05535975,0.03476000,0.20415271
-4.50525263,0.60557302,0.09804557,0.00000000,0.25141427,0.05169026,0.03226557,0.20081417
-4.49924962,0.57159800,0.08797508,0.00000000,0.23643019,0.04839349,0.03021979,0.19871950
-4.49324662,0.54250729,0.07894377,0.00000000,0.22329215,0.04547711,0.02861372,0.19786386
-4.48724362,0.51824703,0.07094536,0.00000000,0.21199076,0.04294158,0.02743403,0.19822527
-4.48124062,0.49869474,0.06395869,0.00000000,0.20248988,0.04078090,0.02666345,0.19976589
-4.47523762,0.48366777,0.05794961,0.00000000,0.19472961,0.03898351,0.02628126,0.20243335
-4.46923462,0.47293179,0.05287298,0.00000000,0.18862931,0.03753310,0.02626377,0.20616192
-4.46323162,0.46620904,0.04867456,0.00000000,0.18409062,0.03640946,0.02658490,0.21087363
-4.45722861,0.46318598,0.04529285,0.00000000,0.18100032,0.03558923,0.02721672,0.21647921
-4.45122561,0.46352027,0.04266086,0.00000000,0.17923303,0.03504666,0.02813000,0.22287876
-4.44522261,0.46684699,0.04070763,0.00000000,0.17865353,0.03475416,0.02929476,0.22996240
-4.43921961,0.47278398,0.03935973,0.00000000,0.17911896,0.03468286,0.03068079,0.23761079
-4.43321661,0.48093665,0.03854246,0.00000000,0.18048066,0.03480303,0.03225814,0.24569566
-4.42721361,0.49090218,0.03818106,0.00000000,0.18258585,0.03508442,0.03399753,0.25408044
-4.42121061,0.50227337,0.03820162,0.00000000,0.18527921,0.03549658,0.03587073,0.26262117
-4.41520760,0.51464237,0.03853201,0.00000000,0.18840437,0.03600915,0.03785082,0.27116763
-4.40920460,0.52760449,0.03910266,0.00000000,0.19180541,0.03659206,0.03991243,0.27956495
-4.40320160,0.54076216,0.03984729,0.00000000,0.19532849,0.03721584,0.04203183,0.28765558
-4.39719860,0.55372926,0.04070350,0.00000000,0.19882354,0.03785184,0.04418696,0.29528178
-4.39119560,0.56613578,0.04161347,0.00000000,0.20214615,0.03847260,0.04635740,0.30228853
-4.38519260,0.57763294,0.04252445,0.00000000,0.20515958,0.03905212,0.04852425,0.30852679
-4.37918959,0.58789854,0.04338933,0.00000000,0.20773689,0.03956629,0.05066994,0.31385703
-4.37318659,0.59664245,0.04416711,0.00000000,0.20976311,0.03999322,0.05277814,0.31815296
-4.36718359,0.60361218,0.04482335,0.00000000,0.21113743,0.04031371,0.05483350,0.32130515
-4.36118059,0.60859813,0.04533052,0.00000000,0.21177523,0.04051158,0.05682158,0.32322457
-4.35517759,0.61143837,0.04566833,0.00000000,0.21160991,0.04057409,0.05872874,0.32384568
-4.34917459,0.61202273,0.04582391,0.00000000,0.21059437,0.04049224,0.06054217,0.32312904
-4.34317159,0.61029589,0.04579193,0.00000000,0.20870215,0.04026103,0.06224997,0.32106325
-4.33716858,0.60625936,0.04557461,0.00000000,0.20592798,0.03987960,0.06384137,0.31766607
-4.33116558,0.59997209,0.04518160,0.00000000,0.20228785,0.03935134,0.06530704,0.31298469
-4.32516258,0.59154970,0.04462971,0.00000000,0.19781846,0.03868377,0.06663950,0.30709504
-4.31915958,0.58116219,0.04394260,0.00000000,0.19257606,0.03788846,0.06783354,0.30010025
-4.31315658,0.56903019,0.04315025,0.00000000,0.18663478,0.03698068,0.06888669,0.29212812
-4.30715358,0.55541980,0.04228837,0.00000000,0.18008443,0.03597899,0.06979972,0.28332787
