energy_ev,total_up,Mn_p_up,Mn_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Y_p_up,Y_d_up
-5.50175088,5.35569045,0.73888161,0.82045259,0.01397064,0.39581306,0.06471980,3.20173845,1.25132279,1.26170959
-5.49574787,5.46371733,0.75893986,0.84625778,0.01454561,0.39634220,0.06659900,3.27776635,1.27602074,1.27329607
-5.48974487,5.57289001,0.77882014,0.87292409,0.01510944,0.39801079,0.06854184,3.35288829,1.30244334,1.28382556
-5.48374187,5.68246342,0.79829834,0.90042274,0.01565500,0.40060095,0.07051406,3.42694379,1.33058901,1.29327468
-5.47773887,5.79184113,0.81717708,0.92874820,0.01617544,0.40389545,0.07248129,3.49987821,1.36046856,1.30168188
-5.47173587,5.90058806,0.83529049,0.95791696,0.01666434,0.40768427,0.07440989,3.57174055,1.39210564,1.30914593
-5.46573287,6.00843348,0.85250770,0.98796444,0.01711585,0.41177042,0.07626763,3.64267568,1.42553553,1.31582129
-5.45972986,6.11526461,0.86873478,1.01894009,0.01752486,0.41597464,0.07802435,3.71291131,1.46080208,1.32191082
-5.45372686,6.22111106,0.88391518,1.05090092,0.01788709,0.42013917,0.07965256,3.78274000,1.49795295,1.32765601
-5.44772386,6.32612110,0.89802879,1.08390363,0.01819917,0.42413054,0.08112786,3.85249695,1.53703305,1.33332545
-5.44172086,6.43053082,0.91108956,1.11799567,0.01845874,0.42784129,0.08242931,3.92253446,1.57807661,1.33920191
-5.43571786,6.53462773,0.92314193,1.15320553,0.01866448,0.43119084,0.08353968,3.99319386,1.62109794,1.34556861
-5.42971486,6.63871043,0.93425623,1.18953296,0.01881608,0.43412546,0.08444557,4.06477633,1.66608139,1.35269538
-5.42371186,6.74304612,0.94452321,1.22693924,0.01891429,0.43661738,0.08513737,4.13751365,1.71297084,1.36082511
-5.41770885,6.84782811,0.95404795,1.26533845,0.01896080,0.43866322,0.08560925,4.21154020,1.76165933,1.37016114
-5.41170585,6.95313503,0.96294342,1.30458984,0.01895820,0.44028170,0.08585890,4.28686767,1.81197928,1.38085601
-5.40570285,7.05889396,0.97132378,1.34449218,0.01890990,0.44151079,0.08588728,4.36336350,1.86369408,1.39300200
-5.39969985,7.16484901,0.97929789,1.38478025,0.01881993,0.44240435,0.08569825,4.44073436,1.91649140,1.40662376
-5.39369685,7.27053728,0.98696292,1.42512399,0.01869289,0.44302834,0.08529823,4.51851555,1.96997902,1.42167342
-5.38769385,7.37527330,0.99439860,1.46513057,0.01853371,0.44345674,0.08469572,4.59606721,2.02368353,1.43802819
-5.38169085,7.47814311,1.00166204,1.50434940,0.01834754,0.44376728,0.08390089,4.67257776,2.07705234,1.45549069
-5.37568784,7.57800866,1.00878340,1.54228019,0.01813953,0.44403712,0.08292518,4.74707475,2.12945931,1.47379193
-5.36968484,7.67352266,1.01576248,1.57838392,0.01791472,0.44433856,0.08178086,4.81844326,2.18021406,1.49259692
-5.36368184,7.76315382,1.02256645,1.61209626,0.01767780,0.44473501,0.08048071,4.88545112,2.22857489,1.51151269
-5.35767884,7.84522162,1.02912866,1.64284313,0.01743305,0.44527728,0.07903773,4.94678051,2.27376510,1.53009852
-5.35167584,7.91793986,1.03534875,1.67005786,0.01718417,0.44600044,0.07746489,5.00106471,2.31499222,1.54787800
-5.34567284,7.97946718,1.04109398,1.69319908,0.01693416,0.44692129,0.07577502,5.04692884,2.35146954,1.56435263
-5.33966983,8.02796312,1.04620187,1.71176886,0.01668531,0.44803664,0.07398068,5.08303304,2.38243919,1.57901645
-5.33366683,8.06164739,1.05048406,1.72533012,0.01643909,0.44932247,0.07209418,5.10811652,2.40719587,1.59137118
-5.32766383,8.07886038,1.05373141,1.73352271,0.01619621,0.45073407,0.07012767,5.12104082,2.42511024,1.60094152
-5.32166083,8.07812262,1.05572015,1.73607742,0.01595659,0.45220713,0.06809318,5.12083049,2.43565107,1.60728993
-5.31565783,8.05819078,1.05621908,1.73282722,0.01571947,0.45365992,0.06600284,5.10670983,2.43840510,1.61003052
-5.30965483,8.01810834,1.05499743,1.72371538,0.01548348,0.45499638,0.06386902,5.07813403,2.43309383,1.60884150
-5.30365183,7.95724882,1.05183334,1.70880007,0.01524675,0.45611003,0.06170454,5.03481375,2.41958632,1.60347587
-5.29764882,7.87535008,1.04652267,1.68825515,0.01500705,0.45688868,0.05952281,4.97673203,2.39790770,1.59376991
-5.29164582,7.77253828,1.03888766,1.66236729,0.01476196,0.45721960,0.05733803,4.90415310,2.36824266,1.57964926
-5.28564282,7.64934063,1.02878543,1.63152950,0.01450904,0.45699505,0.05516524,4.81762261,2.33093398,1.56113236
-5.27963982,7.50668648,1.01611559,1.59623126,0.01424595,0.45611783,0.05302042,4.71795951,2.28647611,1.53833118
-5.27363682,7.34589654,1.00082703,1.55704585,0.01397065,0.45450674,0.05092044,4.60623978,2.23550388,1.51144930
-5.26763382,7.16866072,0.98292326,1.51461529,0.01368155,0.45210142,0.04888297,4.48377277,2.17877710,1.48077726
-5.26163082,6.97700508,0.96246613,1.46963344,0.01337759,0.44886670,0.04692633,4.35207095,2.11716128,1.44668558
-5.25562781,6.77324917,0.93957779,1.42282811,0.01305839,0.44479583,0.04506923,4.21281422,2.05160561,1.40961556
-5.24962481,6.55995490,0.91444059,1.37494257,0.01272430,0.43991279,0.04333048,4.06780995,1.98311875,1.37006817
-5.24362181,6.33986875,0.88729489,1.32671726,0.01237643,0.43427329,0.04172857,3.91895018,1.91274345,1.32859156
-5.23761881,6.11585896,0.85843485,1.27887225,0.01201668,0.42796448,0.04028130,3.76816720,1.84153088,1.28576738
-5.23161581,5.89084970,0.82820221,1.23209090,0.01164767,0.42110341,0.03900529,3.61738901,1.77051552,1.24219651
-5.22561281,5.66775417,0.79697837,1.18700522,0.01127272,0.41383426,0.03791555,3.46849586,1.70069138,1.19848456
-5.21960980,5.44940864,0.76517492,1.14418327,0.01089572,0.40632443,0.03702501,3.32327918,1.63299035,1.15522759
-5.21360680,5.23850938,0.73322307,1.10411876,0.01052104,0.39875973,0.03634412,3.18340384,1.56826310,1.11299845
-5.20760380,5.03755415,0.70156227,1.06722313,0.01015338,0.39133885,0.03588046,3.05037478,1.50726315,1.07233406
-5.20160080,4.84879007,0.67062863,1.03382011,0.00979761,0.38426734,0.03563848,2.92550879,1.45063434,1.03372413
-5.19559780,4.67416905,0.64084335,1.00414271,0.00945864,0.37775146,0.03561929,2.80991191,1.39890188,0.99760134
-5.18959480,4.51531214,0.61260179,0.97833265,0.00914123,0.37199203,0.03582057,2.70446298,1.35246717,0.96433341
-5.18359180,4.37348340,0.58626342,0.95644208,0.00884985,0.36717855,0.03623657,2.60980344,1.31160606,0.93421713
-5.17758879,4.24957398,0.56214314,0.93843735,0.00858856,0.36348398,0.03685826,2.52633358,1.27647072,0.90747443
-5.17158579,4.14409639,0.54050406,0.92420470,0.00836087,0.36106005,0.03767357,2.45421484,1.24709460,0.88425053
-5.16558279,4.05718902,0.52155220,0.91355758,0.00816965,0.36003356,0.03866772,2.39337816,1.22340024,0.86461414
-5.15957979,3.98863014,0.50543291,0.90624534,0.00801707,0.36050346,0.03982370,2.34353761,1.20520953,0.84855963
-5.15357679,3.93786073,0.49222933,0.90196304,0.00790453,0.36253893,0.04112270,2.30420900,1.19225598,0.83601091
-5.14757379,3.90401509,0.48196274,0.90036201,0.00783265,0.36617845,0.04254475,2.27473247,1.18419842,0.82682699
-5.14157079,3.88595776,0.47459455,0.90106099,0.00780127,0.37142960,0.04406919,2.25429845,1.18063583,0.82080885
-5.13556778,3.88232543,0.47003008,0.90365741,0.00780949,0.37826976,0.04567529,2.24197603,1.18112249,0.81770737
-5.12956478,3.89157225,0.46812359,0.90773852,0.00785570,0.38664751,0.04734276,2.23674277,1.18518328,0.81723216
-5.12356178,3.91201683,0.46868450,0.91289214,0.00793765,0.39648448,0.04905216,2.23751507,1.19232840,0.81906086
-5.11755878,3.94188952,0.47148449,0.91871668,0.00805253,0.40767785,0.05078531,2.24317817,1.20206714,0.82284863
-5.11155578,3.97937834,0.47626517,0.92483019,0.00819704,0.42010305,0.05252555,2.25261486,1.21392045,0.82823777
-5.10555278,4.02267239,0.48274615,0.93087819,0.00836747,0.43361687,0.05425784,2.26473213,1.22743183,0.83486691
-5.09954977,4.07000150,0.49063309,0.93654008,0.00855982,0.44806071,0.05596884,2.27848508,1.24217629,0.84237985
-5.09354677,4.11967139,0.49962570,0.94153407,0.00876985,0.46326408,0.05764680,2.29289757,1.25776745,0.85043370
-5.08754377,4.17009362,0.50942533,0.94562046,0.00899317,0.47904822,0.05928137,2.30707914,1.27386249,0.85870620
-5.08154077,4.21981013,0.51974207,0.94860337,0.00922533,0.49522983,0.06086336,2.32023805,1.29016508,0.86690220
-5.07553777,4.26751231,0.53030117,0.95033090,0.00946186,0.51162507,0.06238438,2.33169034,1.30642653,0.87475920
-5.06953477,4.31205473,0.54084866,0.95069388,0.00969837,0.52805351,0.06383651,2.34086500,1.32244523,0.88205181
-5.06353177,4.35246401,0.55115621,0.94962346,0.00993056,0.54434240,0.06521192,2.34730557,1.33806473,0.88859536
-5.05752876,4.38794350,0.56102494,0.94708774,0.01015431,0.56033088,0.06650262,2.35066856,1.35317084,0.89424845
-5.05152576,4.41787422,0.57028848,0.94308766,0.01036571,0.57587429,0.06770015,2.35071906,1.36768814,0.89891462
-5.04552276,4.44181310,0.57881492,0.93765263,0.01056108,0.59084842,0.06879545,2.34732437,1.38157608,0.90254311
-5.03951976,4.45948892,0.58650802,0.93083601,0.01073708,0.60515362,0.06977885,2.34044598,1.39482529,0.90512883
-5.03351676,4.47079687,0.59330741,0.92271084,0.01089065,0.61871857,0.07064013,2.33013066,1.40745414,0.90671144
-5.02751376,4.47579206,0.59918806,0.91336604,0.01101914,0.63150360,0.07136876,2.31650124,1.41950584,0.90737374
-5.02151076,4.47468237,0.60415890,0.90290327,0.01112031,0.64350335,0.07195424,2.29974744,1.43104624,0.90723922
-5.01550775,4.46782094,0.60826088,0.89143452,0.01119236,0.65474858,0.07238658,2.28011723,1.44216218,0.90646889
-5.00950475,4.45569804,0.61156429,0.87908056,0.01123399,0.66530689,0.07265683,2.25790896,1.45296040,0.90525732
-5.00350175,4.43893241,0.61416564,0.86597021,0.01124441,0.67528231,0.07275772,2.23346440,1.46356677,0.90382792
-4.99749875,4.41826157,0.61618409,0.85224024,0.01122339,0.68481341,0.07268424,2.20716264,1.47412548,0.90242735
-4.99149575,4.39453071,0.61775756,0.83803589,0.01117124,0.69407007,0.07243431,2.17941488,1.48479787,0.90131926
-4.98549275,4.36867982,0.61903861,0.82351163,0.01108886,0.70324865,0.07200931,2.15065980,1.49576070,0.90077717
-4.97948974,4.34172854,0.62019019,0.80883206,0.01097773,0.71256580,0.07141452,2.12135926,1.50720319,0.90107675
-4.97348674,4.31475851,0.62138142,0.79417266,0.01083985,0.72225080,0.07065946,2.09199414,1.51932288,0.90248748
-4.96748374,4.28889311,0.62278347,0.77972008,0.01067775,0.73253690,0.06975808,2.06305998,1.53231999,0.90526396
-4.96148074,4.26527457,0.62456560,0.76567190,0.01049443,0.74365169,0.06872868,2.03506216,1.54639022,0.90963693
-4.95547774,4.24503891,0.62689167,0.75223557,0.01029332,0.75580705,0.06759377,2.00851057,1.56171619,0.91580454
-4.94947474,4.22928929,0.62991690,0.73962653,0.01007814,0.76918894,0.06637964,1.98391351,1.57845772,0.92392393
-4.94347174,4.21906849,0.63378532,0.72806547,0.00985290,0.78394762,0.06511581,1.96177106,1.59674153,0.93410361
-4.93746873,4.21533177,0.63862774,0.71777468,0.00962174,0.80018882,0.06383429,1.94256785,1.61665071,0.94639701
-4.93146573,4.21892099,0.64456033,0.70897379,0.00938888,0.81796614,0.06256872,1.92676553,1.63821494,0.96079761
-4.92546273,4.23054154,0.65168390,0.70187485,0.00915850,0.83727539,0.06135350,1.91479514,1.66140190,0.97723592
-4.91945973,4.25074293,0.66008378,0.69667711,0.00893465,0.85805112,0.06022270,1.90704972,1.68611089,0.99557862
-4.91345673,4.27990435,0.66983017,0.69356169,0.00872116,0.88016564,0.05920916,1.90387744,1.71216903,1.01563017
-4.90745373,4.31822571,0.68097907,0.69268635,0.00852157,0.90343077,0.05834351,1.90557542,1.73933090,1.03713690
-4.90145073,4.36572485,0.69357329,0.69418056,0.00833909,0.92760233,0.05765327,1.91238453,1.76728176,1.05979356
-4.89544772,4.42224089,0.70764369,0.69814122,0.00817652,0.95238733,0.05716210,1.92448524,1.79564451,1.08325234
-4.88944472,4.48744343,0.72321025,0.70462897,0.00803621,0.97745351,0.05688913,1.94199447,1.82399042,1.10713378
-4.88344172,4.56084683,0.74028276,0.71366536,0.00792007,1.00244094,0.05684852,1.96496342,1.85185308,1.13103945
-4.87743872,4.64182869,0.75886101,0.72523082,0.00782957,1.02697515,0.05704908,1.99337609,1.87874508,1.15456570
-4.87143572,4.72965093,0.77893426,0.73926356,0.00776571,1.05068103,0.05749413,2.02714840,1.90417641,1.17731779
-4.86543272,4.82348224,0.80047984,0.75565926,0.00772904,1.07319709,0.05818146,2.06612754,1.92767377,1.19892394
-4.85942971,4.92242018,0.82346092,0.77427156,0.00771973,1.09418907,0.05910347,2.11009131,1.94879951,1.21904832
-4.85342671,5.02551155,0.84782335,0.79491315,0.00773751,1.11336238,0.06024740,2.15874729,1.96716913,1.23740249
-4.84742371,5.13176973,0.87349186,0.81735761,0.00778176,1.13047270,0.06159570,2.21173179,1.98246629,1.25375466
-4.84142071,5.24018818,0.90036566,0.84134164,0.00785148,1.14533404,0.06312645,2.26860854,1.99445433,1.26793611
-4.83541771,5.34974950,0.92831394,0.86656784,0.00794534,1.15782412,0.06481389,2.32886731,2.00298370,1.27984470
-4.82941471,5.45943008,0.95717144,0.89270796,0.00806166,1.16788658,0.06662894,2.39192284,2.00799469,1.28944501
-4.82341171,5.56820074,0.98673473,0.91940659,0.00819845,1.17553001,0.06853979,2.45711450,2.00951546,1.29676531
-4.81740870,5.67502426,1.01675948,0.94628531,0.00835336,1.18082394,0.07051253,2.52370720,2.00765551,1.30189149
-4.81140570,5.77885111,1.04695926,0.97294745,0.00852372,1.18389210,0.07251175,2.59089424,2.00259499,1.30495832
-4.80540270,5.87861476,1.07700624,0.99898342,0.00870656,1.18490330,0.07450119,2.65780257,1.99457075,1.30613859
-4.79939970,5.97322833,1.10653403,1.02397665,0.00889854,1.18406055,0.07644440,2.72350113,1.98385999,1.30563077
-4.79339670,6.06158411,1.13514293,1.04751027,0.00909608,1.18158915,0.07830538,2.78701252,1.97076270,1.30364604
-4.78739370,6.14255733,1.16240756,1.06917438,0.00929527,1.17772437,0.08004924,2.84732832,1.95558408,1.30039520
-4.78139070,6.21501535,1.18788682,1.08857394,0.00949202,1.17269950,0.08164291,2.90342797,1.93861808,1.29607660
-4.77538769,6.27783286,1.21113577,1.10533712,0.00968203,1.16673493,0.08305579,2.95430083,1.92013315,1.29086537
-4.76938469,6.32991326,1.23171920,1.11912389,0.00986092,1.16002888,0.08426042,2.99897101,1.90036106,1.28490486
-4.76338169,6.37021568,1.24922610,1.12963462,0.01002432,1.15275023,0.08523311,3.03652401,1.87948947,1.27830062
-4.75737869,6.39778683,1.26328449,1.13661844,0.01016795,1.14503379,0.08595460,3.06613408,1.85765858,1.27111709
-4.75137569,6.41179599,1.27357577,1.13988090,0.01028775,1.13697823,0.08641057,3.08709123,1.83496198,1.26337735
-4.74537269,6.41157150,1.27984802,1.13929063,0.01037999,1.12864655,0.08659213,3.09882643,1.81145135,1.25506564
-4.73936968,6.39663637,1.28192722,1.13478474,0.01044144,1.12006906,0.08649619,3.10093374,1.78714467,1.24613245
-4.73336668,6.36674095,1.27972601,1.12637239,0.01046943,1.11124849,0.08612572,3.09318814,1.76203706,1.23650194
-4.72736368,6.32189036,1.27324937,1.11413654,0.01046200,1.10216686,0.08548987,3.07555798,1.73611348,1.22608096
-4.72136068,6.26236465,1.26259680,1.09823346,0.01041801,1.09279352,0.08460386,3.04821121,1.70936221,1.21476925
-4.71535768,6.18873025,1.24796092,1.07889005,0.01033716,1.08309391,0.08348883,3.01151489,1.68178815,1.20247013
-4.70935468,6.10184130,1.22962244,1.05639885,0.01022007,1.07303832,0.08217134,2.96602778,1.65342498,1.18910110
-4.70335168,6.00283053,1.20794175,1.03111092,0.01006831,1.06261029,0.08068285,2.91248623,1.62434526,1.17460367
-4.69734867,5.89308958,1.18334750,1.00342681,0.00988437,1.05181397,0.07905894,2.85178384,1.59466795,1.15895204
-4.69134567,5.77423942,1.15632279,0.97378592,0.00967158,1.04068016,0.07733838,2.78494583,1.56456265,1.14216014
-4.68534267,5.64809214,1.12738956,0.94265457,0.00943409,1.02927071,0.07556212,2.71309919,1.53425065,1.12428669
-4.67933967,5.51660578,1.09709204,0.91051343,0.00917672,1.01768104,0.07377216,2.63743999,1.50400248,1.10543826
-4.67333667,5.38183425,1.06597994,0.87784461,0.00890483,1.00604083,0.07201031,2.55919929,1.47413237,1.08577011
-4.66733367,5.24587476,1.03459232,0.84511904,0.00862418,0.99451278,0.07031705,2.47960919,1.44499014,1.06548505
-4.66133067,5.11081517,1.00344266,0.81278463,0.00834073,0.98328985,0.06873029,2.39987049,1.41695093,1.04483039
-4.65532766,4.97868366,0.97300595,0.78125557,0.00806051,0.97259094,0.06728427,2.32112325,1.39040359,1.02409334
-4.64932466,4.85140289,0.94370818,0.75090335,0.00778942,0.96265562,0.06600855,2.24442155,1.36573862,1.00359515
-4.64332166,4.73075070,0.91591860,0.72204958,0.00753307,0.95373805,0.06492717,2.17071314,1.34333622,0.98368439
