energy_ev,total_up,Ag_p_up,Ag_d_up,N_s_up,N_p_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.27363682,3.49114197,0.68643186,2.20272448,0.02165771,0.11135315,0.01995333,0.44507185,0.57715055,0.26376149
-5.26763382,3.37657317,0.65709039,2.13631901,0.02067073,0.10720562,0.01867066,0.43134204,0.55564662,0.25372988
-5.26163082,3.25134513,0.62564453,2.06288644,0.01960886,0.10272636,0.01747633,0.41603099,0.53212046,0.24299932
-5.25562781,3.11739443,0.59252558,1.98349961,0.01849286,0.09800912,0.01638126,0.39935153,0.50705248,0.23175357
-5.24962481,2.97689954,0.55819266,1.89940388,0.01734405,0.09315217,0.01539701,0.38155089,0.48094455,0.22019093
-5.24362181,2.83221251,0.52311945,1.81197754,0.01618374,0.08825542,0.01453555,0.36290250,0.45430524,0.20851803
-5.23761881,2.68578669,0.48778093,1.72268890,0.01503264,0.08341753,0.01380904,0.34369714,0.42763519,0.19694355
-5.23161581,2.54010347,0.45264086,1.63305168,0.01391040,0.07873317,0.01322954,0.32423396,0.40141330,0.18567201
-5.22561281,2.39760089,0.41814024,1.54458067,0.01283516,0.07429051,0.01280877,0.30481154,0.37608426,0.17489805
-5.21960980,2.26060667,0.38468734,1.45874916,0.01182319,0.07016891,0.01255778,0.28571945,0.35204765,0.16480120
-5.21360680,2.13127784,0.35264941,1.37694972,0.01088865,0.06643707,0.01248670,0.26723062,0.32964911,0.15554134
-5.20760380,2.01154886,0.32234650,1.30045948,0.01004339,0.06315153,0.01260441,0.24959476,0.30917364,0.14725505
-5.20160080,1.90308965,0.29404727,1.23041110,0.00929685,0.06035558,0.01291830,0.23303291,0.29084125,0.14005285
-5.19559780,1.80727422,0.26796689,1.16776992,0.00865604,0.05807870,0.01343396,0.21773348,0.27480486,0.13401732
-5.18959480,1.72516059,0.24426700,1.11331795,0.00812558,0.05633636,0.01415492,0.20384957,0.26115054,0.12920217
-5.18359180,1.65748168,0.22305743,1.06764463,0.00770779,0.05513027,0.01508236,0.19149779,0.24989971,0.12563220
-5.17758879,1.60464699,0.20439950,1.03114430,0.00740284,0.05444902,0.01621494,0.18075838,0.24101343,0.12330406
-5.17158579,1.56675399,0.18831076,1.00402003,0.00720887,0.05426914,0.01754846,0.17167659,0.23439813,0.12218772
-5.16558279,1.54360841,0.17477061,0.98629311,0.00712226,0.05455632,0.01907575,0.16426515,0.22991283,0.12222862
-5.15957979,1.53475183,0.16372672,0.97781748,0.00713776,0.05526708,0.02078647,0.15850763,0.22737733,0.12335027
-5.15357679,1.53949532,0.15510183,0.97829817,0.00724872,0.05635045,0.02266700,0.15436249,0.22658117,0.12545738
-5.14757379,1.55695732,0.14880061,0.98731276,0.00744731,0.05774996,0.02470036,0.15176759,0.22729295,0.12843910
-5.14157079,1.58610436,0.14471638,1.00433481,0.00772470,0.05940557,0.02686625,0.15064497,0.22926975,0.13217266
-5.13556778,1.62579283,0.14273736,1.02875826,0.00807124,0.06125579,0.02914112,0.15090560,0.23226636,0.13652694
-5.12956478,1.67481043,0.14275224,1.05992173,0.00847672,0.06323958,0.03149837,0.15245403,0.23604404,0.14136611
-5.12356178,1.73191572,0.14465506,1.09713188,0.00893044,0.06529832,0.03390865,0.15519256,0.24037844,0.14655313
-5.11755878,1.79587462,0.14834895,1.13968485,0.00942148,0.06737758,0.03634022,0.15902501,0.24506675,0.15195310
-5.11155578,1.86549280,0.15374895,1.18688532,0.00993883,0.06942864,0.03875951,0.16385973,0.24993352,0.15743633
-5.10555278,1.93964285,0.16078366,1.23806229,0.01047156,0.07140992,0.04113167,0.16961192,0.25483534,0.16288112
-5.09954977,2.01728586,0.16939580,1.29258144,0.01100901,0.07328794,0.04342132,0.17620516,0.25966403,0.16817617
-5.09354677,2.09748670,0.17954162,1.34985371,0.01154092,0.07503817,0.04559328,0.18357206,0.26434841,0.17322254
-5.08754377,2.17942300,0.19118929,1.40933998,0.01205760,0.07664538,0.04761345,0.19165415,0.26885455,0.17793520
-5.08154077,2.26238775,0.20431628,1.47055203,0.01255009,0.07810375,0.04944960,0.20040099,0.27318460,0.18224409
-5.07553777,2.34578585,0.21890596,1.53304994,0.01301027,0.07941658,0.05107232,0.20976859,0.27737412,0.18609473
-5.06953477,2.42912512,0.23494342,1.59643639,0.01343102,0.08059567,0.05245572,0.21971728,0.28148819,0.18944827
-5.06353177,2.51200245,0.25241078,1.66034834,0.01380629,0.08166034,0.05357825,0.23020909,0.28561628,0.19228115
-5.05752876,2.59408608,0.27128213,1.72444681,0.01413119,0.08263622,0.05442332,0.24120488,0.28986622,0.19458425
-5.05152576,2.67509494,0.29151839,1.78840537,0.01440205,0.08355368,0.05497977,0.25266132,0.29435733,0.19636168
-5.04552276,2.75477633,0.31306217,1.85189834,0.01461642,0.08444619,0.05524222,0.26452791,0.29921303,0.19762917
-5.03951976,2.83288316,0.33583304,1.91458922,0.01477307,0.08534840,0.05521125,0.27674419,0.30455324,0.19841217
-5.03351676,2.90915204,0.35972324,1.97612048,0.01487196,0.08629421,0.05489331,0.28923731,0.31048677,0.19874374
-5.02751376,2.98328345,0.38459426,2.03610522,0.01491411,0.08731487,0.05430053,0.30192017,0.31710398,0.19866231
-5.02151076,3.05492519,0.41027438,2.09412150,0.01490156,0.08843709,0.05345031,0.31469014,0.32447011,0.19820935
-5.01550775,3.12366016,0.43655737,2.14970985,0.01483718,0.08968135,0.05236471,0.32742855,0.33261942,0.19742709
-5.00950475,3.18899930,0.46320253,2.20237439,0.01472455,0.09106041,0.05106977,0.34000106,0.34155045,0.19635639
-5.00350175,3.25038037,0.48993622,2.25158768,0.01456778,0.09257817,0.04959466,0.35225880,0.35122269,0.19503481
-4.99749875,3.30717284,0.51645484,2.29679944,0.01437135,0.09422881,0.04797081,0.36404045,0.36155472,0.19349498
-4.99149575,3.35868902,0.54242940,2.33744893,0.01413992,0.09599643,0.04623096,0.37517517,0.37242403,0.19176337
-4.98549275,3.40420115,0.56751150,2.37298048,0.01387823,0.09785506,0.04440828,0.38548619,0.38366862,0.18985942
-4.97948974,3.44296386,0.59134066,2.40286169,0.01359089,0.09976917,0.04253551,0.39479520,0.39509026,0.18779516
-4.97348674,3.47424101,0.61355279,2.42660355,0.01328233,0.10169458,0.04064417,0.40292706,0.40645951,0.18557529
-4.96748374,3.49733602,0.63378954,2.44378146,0.01295666,0.10357985,0.03876390,0.40971502,0.41752223,0.18319777
-4.96148074,3.51162398,0.65170822,2.45405618,0.01261768,0.10536800,0.03692195,0.41500587,0.42800740,0.18065470
-4.95547774,3.51658421,0.66699184,2.45719374,0.01226882,0.10699860,0.03514277,0.41866522,0.43763606,0.17793371
-4.94947474,3.51183160,0.67935911,2.45308310,0.01191316,0.10840998,0.03344778,0.42058225,0.44613085,0.17501957
-4.94347174,3.49714494,0.68857365,2.44175071,0.01155351,0.10954172,0.03185524,0.42067412,0.45322593,0.17189600
-4.93746873,3.47249093,0.69445228,2.42337090,0.01119241,0.11033705,0.03038030,0.41888960,0.45867685,0.16854762
-4.93146573,3.43804217,0.69687191,2.39827159,0.01083233,0.11074524,0.02903506,0.41521178,0.46226980,0.16496188
-4.92546273,3.39418824,0.69577470,2.36693459,0.01047566,0.11072377,0.02782882,0.40965981,0.46383007,0.16113083
-4.91945973,3.34153882,0.69117119,2.32999040,0.01012491,0.11024023,0.02676828,0.40228953,0.46322908,0.15705274
-4.91345673,3.28091848,0.68314128,2.28820722,0.00978276,0.10927386,0.02585783,0.39319290,0.46038995,0.15273337
-4.90745373,3.21335299,0.67183299,2.24247473,0.00945218,0.10781662,0.02509981,0.38249629,0.45529107,0.14818689
-4.90145073,3.14004751,0.65745894,2.19378281,0.00913655,0.10587382,0.02449474,0.37035765,0.44796771,0.14343636
-4.89544772,3.06235732,0.64029072,2.14319610,0.00883963,0.10346418,0.02404155,0.35696271,0.43851154,0.13851371
-4.88944472,2.98175220,0.62065138,2.09182531,0.00856569,0.10061943,0.02373774,0.34252031,0.42706809,0.13345936
-4.88344172,2.89977585,0.59890636,2.04079620,0.00831947,0.09738343,0.02357946,0.32725698,0.41383222,0.12832132
-4.87743872,2.81800198,0.57545319,1.99121762,0.00810613,0.09381077,0.02356160,0.31141118,0.39904200,0.12315392
-4.87143572,2.73798879,0.55071047,1.94414962,0.00793124,0.08996510,0.02367777,0.29522718,0.38297100,0.11801623
-4.86543272,2.66123374,0.52510648,1.90057299,0.00780067,0.08591713,0.02392035,0.27894896,0.36591971,0.11297028
-4.85942971,2.58913040,0.49906806,1.86136132,0.00772045,0.08174243,0.02428038,0.26281433,0.34820610,0.10807900
-4.85342671,2.52292910,0.47300999,1.82725654,0.00769666,0.07751912,0.02474760,0.24704943,0.33015606,0.10340430
-4.84742371,2.46370280,0.44732545,1.79884895,0.00773527,0.07332558,0.02531042,0.23186379,0.31209391,0.09900499
-4.84142071,2.41231954,0.42237772,1.77656226,0.00784194,0.06923825,0.02595592,0.21744616,0.29433335,0.09493499
-4.83541771,2.36942216,0.39849349,1.76064426,0.00802183,0.06532957,0.02666998,0.20396112,0.27716936,0.09124170
-4.82941471,2.33541617,0.37595789,1.75116314,0.00827946,0.06166615,0.02743738,0.19154661,0.26087109,0.08796457
-4.82341171,2.31046566,0.35501127,1.74800963,0.00861846,0.05830727,0.02824200,0.18031233,0.24567609,0.08513416
-4.81740870,2.29449735,0.33584771,1.75090471,0.00904142,0.05530365,0.02906707,0.17033912,0.23178590,0.08277136
-4.81140570,2.28721214,0.31861524,1.75941236,0.00954974,0.05269654,0.02989552,0.16167905,0.21936317,0.08088714
-4.80540270,2.28810353,0.30341744,1.77295685,0.01014343,0.05051723,0.03071034,0.15435639,0.20853012,0.07948256
-4.79939970,2.29648189,0.29031627,1.79084380,0.01082107,0.04878678,0.03149496,0.14836918,0.19936845,0.07854917
-4.79339670,2.31150345,0.27933588,1.81228420,0.01157964,0.04751613,0.03223372,0.14369140,0.19192044,0.07806966
-4.78739370,2.33220266,0.27046707,1.83642039,0.01241452,0.04670644,0.03291228,0.14027550,0.18619109,0.07801882
-4.78139070,2.35752673,0.26367217,1.86235316,0.01331947,0.04634967,0.03351807,0.13805529,0.18215121,0.07836470
-4.77538769,2.38637110,0.25889001,1.88916906,0.01428664,0.04642939,0.03404064,0.13694904,0.17974114,0.07906990
-4.76938469,2.41761439,0.25604081,1.91596690,0.01530667,0.04692171,0.03447204,0.13686258,0.17887498,0.08009298
-4.76338169,2.45015197,0.25503079,1.94188287,0.01636881,0.04779636,0.03480707,0.13769249,0.17944511,0.08138990
-4.75737869,2.48292709,0.25575628,1.96611341,0.01746111,0.04901780,0.03504350,0.13932915,0.18132684,0.08291546
-4.75137569,2.51495869,0.25810739,1.98793526,0.01857061,0.05054651,0.03518216,0.14165964,0.18438307,0.08462470
-4.74537269,2.54536545,0.26197099,2.00672242,0.01968366,0.05234015,0.03522699,0.14457049,0.18846875,0.08647413
-4.73936968,2.57338545,0.26723315,2.02195949,0.02078616,0.05435484,0.03518495,0.14795008,0.19343514,0.08842297
-4.73336668,2.59839147,0.27378093,2.03325145,0.02186395,0.05654635,0.03506587,0.15169092,0.19913365,0.09043408
-4.72736368,2.61990150,0.28150372,2.04032965,0.02290312,0.05887132,0.03488223,0.15569152,0.20541942,0.09247483
-4.72136068,2.63758494,0.29029400,2.04305436,0.02389041,0.06128830,0.03464883,0.15985805,0.21215431,0.09451772
-4.71535768,2.65126437,0.30004781,2.04141383,0.02481351,0.06375887,0.03438246,0.16410562,0.21920949,0.09654081
-4.70935468,2.66091347,0.31066481,2.03552038,0.02566146,0.06624847,0.03410146,0.16835934,0.22646758,0.09852795
-4.70335168,2.66665136,0.32204824,2.02560383,0.02642494,0.06872730,0.03382532,0.17255501,0.23382423,0.10046886
-4.69734867,2.66873394,0.33410461,2.01200260,0.02709651,0.07117094,0.03357421,0.17663959,0.24118924,0.10235894
-4.69134567,2.66754259,0.34674344,1.99515311,0.02767085,0.07356090,0.03336861,0.18057132,0.24848730,0.10419897
-4.68534267,2.66357093,0.35987691,1.97557774,0.02814489,0.07588496,0.03322880,0.18431966,0.25565814,0.10599469
-4.67933967,2.65741003,0.37341962,1.95387184,0.02851790,0.07813742,0.03317457,0.18786494,0.26265649,0.10775612
-4.67333667,2.64973244,0.38728846,1.93069016,0.02879149,0.08031902,0.03322479,0.19119782,0.26945155,0.10949697
-4.66733367,2.64127564,0.40140256,1.90673293,0.02896955,0.08243684,0.03339717,0.19431858,0.27602623,0.11123378
-4.66133067,2.63282502,0.41568342,1.88273188,0.02905807,0.08450393,0.03370796,0.19723633,0.28237620,0.11298518
-4.65532766,2.62519672,0.43005526,1.85943625,0.02906496,0.08653879,0.03417171,0.19996798,0.28850871,0.11477104
-4.64932466,2.61922052,0.44444538,1.83759896,0.02899979,0.08856465,0.03480112,0.20253730,0.29444132,0.11661163
-4.64332166,2.61572273,0.45878477,1.81796278,0.02887347,0.09060870,0.03560685,0.20497384,0.30020060,0.11852688
