energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-3.05252626,5.11094276,-7.40017822,0.00033674,-0.01921461,0.17496679,-1.52513533,0.38922902,-1.45507390,3.56856352,-1.49425177,0.00467887,-0.12210720,1.50145762,-3.61278196,0.32465007,-0.57459092,0.26391476,-0.99666246
-3.04652326,4.87653723,-7.48567115,0.00027542,-0.01961152,0.16329621,-1.61984058,0.37480041,-1.52992378,3.43166356,-1.52896270,0.00447322,-0.12217144,1.41391024,-3.55494521,0.30904058,-0.57551764,0.24542297,-0.99616408
-3.04052026,4.64607248,-7.56532906,0.00022479,-0.01993227,0.15215331,-1.71396994,0.36111798,-1.60480893,3.29525639,-1.56185220,0.00427663,-0.12219186,1.32886146,-3.49365121,0.29426038,-0.57705501,0.22736014,-0.99419596
-3.03451726,4.42138758,-7.63839964,0.00018341,-0.02016983,0.14160468,-1.80670812,0.34838402,-1.67899744,3.16000738,-1.59263480,0.00409133,-0.12216567,1.24736121,-3.42938708,0.28049406,-0.57918299,0.20995657,-0.99079506
-3.02851426,4.20434060,-7.70395856,0.00014999,-0.02031834,0.13172410,-1.89721424,0.33680896,-1.75170608,3.02664020,-1.62101936,0.00392011,-0.12208347,1.17041836,-3.36253382,0.26793254,-0.58184791,0.19342965,-0.98598529
-3.02251126,3.99677732,-7.76093012,0.00012337,-0.02037327,0.12258779,-1.98463641,0.32660405,-1.82211397,2.89593321,-1.64671510,0.00376626,-0.12192926,1.09897902,-3.29336430,0.25676782,-0.58496373,0.17798054,-0.97977699
-3.01650825,3.80050155,-7.80812056,0.00010255,-0.02033158,0.11427014,-2.06812833,0.31797411,-1.88937924,2.76871455,-1.66943911,0.00363347,-0.12168083,1.03390651,-3.22204879,0.24718740,-0.58841451,0.16379169,-0.97216802
-3.01050525,3.61724701,-7.84426320,0.00008667,-0.02019187,0.10683993,-2.14686767,0.31111077,-1.95265838,2.64585588,-1.68892492,0.00352580,-0.12131056,0.97596348,-3.14866748,0.23936850,-0.59205797,0.15102496,-0.96314650
-3.00450225,3.44865079,-7.86807351,0.00007499,-0.01995437,0.10035727,-2.22007598,0.30618611,-2.01112773,2.52826399,-1.70493210,0.00344751,-0.12078664,0.92579671,-3.07322907,0.23347242,-0.59573023,0.13982064,-0.95269476
-2.99849925,3.29622845,-7.87831211,0.00006690,-0.01962104,0.09487105,-2.28703961,0.30334686,-2.06400662,2.41687025,-1.71725666,0.00340303,-0.12007457,0.88392477,-2.99569386,0.22963895,-0.59925137,0.13029688,-0.94079450
-2.99249625,3.16135038,-7.87385275,0.00006191,-0.01919545,0.09041714,-2.34713120,0.30270925,-2.11058122,2.31261743,-1.72574177,0.00339685,-0.11913890,0.85072888,-2.91600017,0.22798128,-0.60243193,0.12254984,-0.92743266
-2.98649325,3.04521965,-7.85375212,0.00005960,-0.01868277,0.08701716,-2.39983091,0.30435459,-2.15022835,2.21644394,-1.73028849,0.00343339,-0.11794514,0.82644692,-2.83409205,0.22858135,-0.60507998,0.11665408,-0.91260771
-2.98049025,2.94885117,-7.81731809,0.00005964,-0.01808957,0.08467787,-2.44474661,0.30832568,-2.18243813,2.12926560,-1.73086599,0.00351692,-0.11646166,0.81117089,-2.74994689,0.23148588,-0.60700865,0.11266343,-0.89633590
-2.97448724,2.87305260,-7.76417267,0.00006178,-0.01742369,0.08339109,-2.48163213,0.31462410,-2.20683465,2.05195526,-1.72752070,0.00365147,-0.11466157,0.80484757,-2.66360096,0.23670321,-0.60804378,0.11061187,-0.87865712
-2.96848424,2.81840723,-7.69430627,0.00006580,-0.01669403,0.08313418,-2.51040249,0.32320850,-2.22319332,1.98532090,-1.72038383,0.00384070,-0.11252433,0.80728245,-2.57517172,0.24420105,-0.60803152,0.11051466,-0.85963991
-2.96248124,2.78525952,-7.60811990,0.00007154,-0.01591029,0.08387096,-2.53114526,0.33399399,-2.23145421,1.93008299,-1.70967675,0.00408784,-0.11003725,0.81814676,-2.48487537,0.25390525,-0.60684550,0.11236944,-0.83938525
-2.95647824,2.77370406,-7.50645259,0.00007885,-0.01508274,0.08555303,-2.54412695,0.34685267,-2.23173033,1.88685208,-1.69571353,0.00439560,-0.10719650,0.83698740,-2.39303883,0.26569968,-0.60439328,0.11615726,-0.81802891
-2.95047524,2.78357883,-7.39059161,0.00008761,-0.01422199,0.08812146,-2.54979371,0.36161537,-2.22431020,1.85610780,-1.67890046,0.00476615,-0.10400781,0.86323971,-2.30010548,0.27942725,-0.60062185,0.12184366,-0.79574211
-2.94447224,2.81446367,-7.26226415,0.00009773,-0.01333872,0.09150883,-2.54876573,0.37807468,-2.20965421,1.83818043,-1.65973194,0.00520101,-0.10048674,0.89624262,-2.20663443,0.29489220,-0.59552187,0.12937966,-0.77273029
-2.93846923,2.86568500,-7.12360978,0.00010909,-0.01244344,0.09564150,-2.54182488,0.39598926,-2.18838462,1.83323636,-1.63878265,0.00570111,-0.09665849,0.93525613,-2.11329341,0.31186354,-0.58913039,0.13870274,-0.74923007
-2.93246623,2.93632750,-6.97713409,0.00012159,-0.01154628,0.10044201,-2.52989552,0.41508938,-2.16126914,1.84126832,-1.61669606,0.00626678,-0.09255735,0.97948059,-2.02084584,0.33007976,-0.58153205,0.14973789,-0.72550447
-2.92646323,3.02525336,-6.82564469,0.00013512,-0.01065683,0.10583178,-2.51401885,0.43508363,-2.12919863,1.86209169,-1.59416929,0.00689782,-0.08822570,1.02807754,-1.93013265,0.34925460,-0.57285850,0.16239877,-0.70183645
-2.92046023,3.13112946,-6.67217195,0.00014956,-0.00978394,0.11173367,-2.49532141,0.45566671,-2.09315951,1.89534729,-1.57193483,0.00759357,-0.08371274,1.08019165,-1.84205013,0.36908396,-0.56328608,0.17658894,-0.67852121
-2.91445723,3.25246228,-6.51987758,0.00016480,-0.00893562,0.11807472,-2.47497859,0.47652810,-2.05420201,1.94051113,-1.55073962,0.00835309,-0.07907296,1.13497315,-1.75752483,0.38925360,-0.55303193,0.19220340,-0.65585744
-2.90845423,3.38763996,-6.37195473,0.00018072,-0.00811896,0.12478867,-2.45417477,0.49736128,-2.01340536,1.99691121,-1.53132233,0.00917527,-0.07436445,1.19160033,-1.67748683,0.40944760,-0.54234856,0.20913033,-0.63413813
-2.90245123,3.53498043,-6.23152417,0.00019717,-0.00734004,0.13181828,-2.43406135,0.51787344,-1.97184149,2.06375073,-1.51438962,0.01005904,-0.06964705,1.24930146,-1.60284284,0.42935727,-0.53151713,0.22725303,-0.61364112
-2.89644822,3.69278398,-6.10153101,0.00021405,-0.00660396,0.13911743,-2.41571484,0.53779512,-1.93053877,2.14013704,-1.50059251,0.01100360,-0.06498064,1.30737542,-1.53445024,0.44869030,-0.52083975,0.24645215,-0.59462010
-2.89044522,3.85938820,-5.98464669,0.00023123,-0.00591480,0.14665274,-2.40009663,0.55688953,-1.89044743,2.22511489,-1.49050385,0.01200865,-0.06042335,1.36521037,-1.47309341,0.46717969,-0.51063109,0.26660807,-0.57729640
-2.88444222,4.03322278,-5.88318078,0.00024863,-0.00527569,0.15440473,-2.38801644,0.57496117,-1.85240819,2.31770246,-1.48459790,0.01307456,-0.05603000,1.42229990,-1.41946307,0.48459234,-0.50120965,0.28760326,-0.56185195
-2.87843922,4.21286133,-5.79900636,0.00026616,-0.00468885,0.16236834,-2.38010132,0.59186337,-1.81712552,2.41692805,-1.48323302,0.01420262,-0.05185074,1.47825579,-1.37413967,0.50073683,-0.49288892,0.30932473,-0.54842380
-2.87243622,4.39706734,-5.73350244,0.00028378,-0.00415567,0.17055282,-2.37677154,0.60750429,-1.78514677,2.52186553,-1.48663826,0.01539519,-0.04792988,1.53281686,-1.33758099,0.51547003,-0.48596893,0.33166611,-0.53710054
-2.86643322,4.58483139,-5.68751565,0.00030148,-0.00367680,0.17898084,-2.37822474,0.62185119,-1.75684803,2.63166609,-1.49490445,0.01665579,-0.04430502,1.58585354,-1.31011440,0.52870233,-0.48072820,0.35452951,-0.52792062
-2.86043022,4.77539688,-5.66134247,0.00031930,-0.00325222,0.18768688,-2.38442903,0.63493250,-1.73242728,2.74558442,-1.50798025,0.01798916,-0.04100645,1.63736744,-1.29193358,0.54040115,-0.47741658,0.37782667,-0.52087274
-2.85442721,4.96827197,-5.65473236,0.00033734,-0.00288139,0.19671487,-2.39512544,0.64683771,-1.71190500,2.86299726,-1.52567317,0.01940123,-0.03805680,1.68748599,-1.28309942,0.55059247,-0.47624884,0.40147962,-0.51589833
-2.84842421,5.16322633,-5.66691084,0.00035575,-0.00256327,0.20611508,-2.40983942,0.65771470,-1.69513207,2.98341294,-1.54765558,0.02089895,-0.03547099,1.73645199,-1.28354455,0.55936031,-0.47739932,0.42542035,-0.51289575
-2.84242121,5.36027157,-5.69662057,0.00037474,-0.00229646,0.21594049,-2.42790096,0.66776468,-1.68180420,3.10647083,-1.57347519,0.02249008,-0.03325635,1.78460819,-1.29308085,0.56684401,-0.48099768,0.44958974,-0.51172618
-2.83641821,5.55962571,-5.74217783,0.00039458,-0.00207927,0.22624261,-2.44847194,0.67723470,-1.67148217,3.23193035,-1.60256950,0.02418283,-0.03141294,1.83237744,-1.31140918,0.57323341,-0.48712547,0.47393552,-0.51222071
-2.83041521,5.76166260,-5.80154094,0.00041560,-0.00190975,0.23706701,-2.47057965,0.68640804,-1.66361659,3.35964979,-1.63428345,0.02598545,-0.02993409,1.88023900,-1.33813046,0.57876201,-0.49581389,0.49840949,-0.51418835
-2.82441221,5.96684853,-5.87238681,0.00043822,-0.00178577,0.24844886,-2.49315440,0.69559271,-1.65757571,3.48955606,-1.66788927,0.02790569,-0.02880695,1.92870184,-1.37275744,0.58369828,-0.50704228,0.52296396,-0.51742441
-2.81840920,6.17566903,-5.95219161,0.00046289,-0.00170504,0.26040845,-2.51506961,0.70510850,-1.65267494,3.62160677,-1.70260775,0.02995021,-0.02801320,1.97827616,-1.41472641,0.58833559,-0.52073766,0.54754776,-0.52171894
-2.81240620,6.38854990,-6.03831192,0.00049011,-0.00166516,0.27294724,-2.53518238,0.71527314,-1.64820648,3.75574732,-1.73762983,0.03212398,-0.02752980,2.02944422,-1.46340834,0.59298102,-0.53677492,0.57210200,-0.52686469
-2.80640320,6.60577692,-6.12806257,0.00052044,-0.00166358,0.28604448,-2.55237272,0.72638808,-1.64346775,3.89186539,-1.77213780,0.03442959,-0.02732969,2.08263198,-1.51811915,0.59794355,-0.55497792,0.59655590,-0.53266438
-2.80040020,6.82741928,-6.21878855,0.00055447,-0.00169764,0.29965471,-2.56557982,0.73872468,-1.63778720,4.02974617,-1.80532522,0.03686669,-0.02738255,2.13818285,-1.57812892,0.60352218,-0.57512144,0.62082310,-0.53893676
-2.79439720,7.05326176,-6.30792858,0.00059282,-0.00176454,0.31370629,-2.57383406,0.75251122,-1.63054677,4.16903156,-1.83641510,0.03943136,-0.02765554,2.19633497,-1.64267015,0.60999452,-0.59693391,0.64479866,-0.54552147
-2.78839420,7.28275042,-6.39306896,0.00063612,-0.00186131,0.32810123,-2.57628358,0.76792156,-1.62119992,4.30918634,-1.86467583,0.04211571,-0.02811396,2.25720330,-1.71094522,0.61760629,-0.62010121,0.66835722,-0.55228239
-2.78239120,7.51495608,-6.47198718,0.00068499,-0.00198482,0.34271621,-2.57221498,0.78506602,-1.60928517,4.44947436,-1.88943474,0.04490746,-0.02872193,2.32076746,-1.78213356,0.62656226,-0.64427141,0.69135250,-0.55910952
-2.77638819,7.74855881,-6.54268532,0.00074007,-0.00213173,0.35740503,-2.56106771,0.80398477,-1.59443477,4.58894693,-1.91008917,0.04778981,-0.02944299,2.38686623,-1.85539895,0.63701911,-0.66906071,0.71361834,-0.56591947
-2.77038519,7.98185570,-6.60341410,0.00080195,-0.00229852,0.37200231,-2.54244229,0.82464436,-1.57637884,4.72644513,-1.92611520,0.05074136,-0.03024069,2.45519906,-1.92989742,0.64908037,-0.69406054,0.73497138,-0.57265470
-2.76438219,8.21279260,-6.65268887,0.00087122,-0.00248143,0.38632829,-2.51610281,0.84693743,-1.55494527,4.86061689,-1.93707421,0.05373638,-0.03107920,2.52533463,-2.00478638,0.66279383,-0.71884585,0.75521543,-0.57928162
-2.75837919,8.43901921,-6.68929909,0.00094840,-0.00267653,0.40019469,-2.48197426,0.87068568,-1.53005612,4.98994862,-1.94261770,0.05674509,-0.03192378,2.59672619,-2.07923534,0.67815137,-0.74298456,0.77414728,-0.58578794
-2.75237619,8.65796525,-6.71231296,0.00103398,-0.00287969,0.41341113,-2.44013554,0.89564610,-1.50172125,5.11281036,-1.94249043,0.05973432,-0.03274135,2.66873277,-2.15243840,0.69509113,-0.76604812,0.79156379,-0.59217954
-2.74637319,8.86693417,-6.72107886,0.00112838,-0.00308666,0.42579202,-2.39080905,0.92151995,-1.47002994,5.22751251,-1.93653239,0.06266823,-0.03350096,2.74064528,-2.22362878,0.71350205,-0.78762275,0.80726984,-0.59847697
-2.74037019,9.06320951,-6.71522477,0.00123193,-0.00329307,0.43716340,-2.33434771,0.94796419,-1.43514129,5.33237133,-1.92467976,0.06550925,-0.03417425,2.81171583,-2.29209497,0.73323011,-0.80732132,0.82108679,-0.60471218
-2.73436718,9.24416822,-6.69465676,0.00134490,-0.00349459,0.44736945,-2.27122038,0.97460479,-1.39727431,5.42577972,-1.90696487,0.06821911,-0.03473593,2.88118883,-2.35719843,0.75408617,-0.82479534,0.83286077,-0.61092533
-2.72836418,9.40739444,-6.65955679,0.00146748,-0.00368689,0.45627828,-2.20199623,1.00105099,-1.35669806,5.50627942,-1.88351542,0.07076000,-0.03516413,2.94833172,-2.41839191,0.77585477,-0.83974655,0.84247052,-0.61716220
-2.72236118,9.55078728,-6.61037997,0.00159974,-0.00386585,0.46378675,-2.12732878,1.02691009,-1.31372255,5.57263067,-1.85455268,0.07309571,-0.03544076,3.01246379,-2.47523778,0.79830328,-0.85193775,0.84983404,-0.62347206
-2.71635818,9.67265625,-6.54785061,0.00174164,-0.00402759,0.46982388,-2.04794008,1.05180160,-1.26869060,5.62387513,-1.82038873,0.07519280,-0.03555178,3.07298114,-2.52742527,0.82119099,-0.86120227,0.85491367,-0.62990626
-2.71035518,9.77179864,-6.47295620,0.00189303,-0.00416858,0.47435287,-1.96460513,1.07537037,-1.22197079,5.65938844,-1.78142234,0.07702167,-0.03548742,3.12937627,-2.57478561,0.84427754,-0.86745146,0.85771933,-0.63651731
-2.70435218,9.84755424,-6.38693818,0.00205364,-0.00428576,0.47737142,-1.87813685,1.09729767,-1.17395153,5.67891935,-1.73813343,0.07855754,-0.03524227,3.18125129,-2.61730388,0.86733011,-0.87067997,0.85830943,-0.64335861
-2.69834917,9.89983395,-6.29127828,0.00222304,-0.00437664,0.47891044,-1.78937159,1.11731006,-1.12503605,5.68261289,-1.69107580,0.07978129,-0.03481528,3.22832383,-2.65512664,0.89012923,-0.87096816,0.85678953,-0.65048442
-2.69234617,9.92912078,-6.18767908,0.00240067,-0.00443933,0.47903123,-1.69915507,1.13518524,-1.07563814,5.67101611,-1.64086801,0.08067999,-0.03420971,3.27042534,-2.68856426,0.91247275,-0.86848159,0.85330861,-0.65795018
-2.68634317,9.93644284,-6.07803794,0.00258581,-0.00447269,0.47782123,-1.60832886,1.15075505,-1.02617822,5.64506599,-1.58818237,0.08124738,-0.03343287,3.30749224,-2.71808733,0.93417788,-0.86346728,0.84805323,-0.66581270
-2.68034017,9.92332010,-5.96441361,0.00277758,-0.00447629,0.47538860,-1.51771719,1.16390537,-0.97707959,5.60605977,-1.53373199,0.08148393,-0.03249587,3.33955040,-2.74431673,0.95508141,-0.85624696,0.84123977,-0.67413024
-2.67433717,9.89168798,-5.84898527,0.00297492,-0.00445051,0.47185607,-1.42811418,1.17457320,-0.92876441,5.55560942,-1.47825620,0.08139673,-0.03141316,3.36669425,-2.76800710,0.97503823,-0.84720722,0.83310530,-0.68296216
-2.66833417,9.84380225,-5.73400446,0.00317664,-0.00439650,0.46735424,-1.34027164,1.18274133,-0.88164928,5.49558234,-1.42250459,0.08099916,-0.03020211,3.38906211,-2.79002390,0.99391833,-0.83678716,0.82389744,-0.69236790
-2.66233117,9.78213077,-5.62174080,0.00338133,-0.00431615,0.46201485,-1.25488739,1.18843095,-0.83614025,5.42803154,-1.36722005,0.08031029,-0.02888242,3.40680948,-2.81131484,1.01160290,-0.82546388,0.81386390,-0.70240540
-2.65632816,9.70923827,-5.51442284,0.00358749,-0.00421210,0.45596435,-1.17259454,1.19169308,-0.79262718,5.35511861,-1.31312151,0.07935407,-0.02747552,3.42008224,-2.83287618,1.02797971,-0.81373648,0.80324229,-0.71312854
-2.65032516,9.62767056,-5.41417610,0.00379343,-0.00408762,0.44931821,-1.09395182,1.19259924,-0.75147759,5.27903353,-1.26088690,0.07815841,-0.02600397,3.42899184,-2.85571546,1.04293853,-0.80210917,0.79225066,-0.72458390
-2.64432216,9.53984464,-5.32296056,0.00399736,-0.00394652,0.44217612,-1.01943540,1.19123229,-0.71303001,5.20191512,-1.21113700,0.07675411,-0.02449080,3.43359410,-2.88081181,1.05636691,-0.79107437,0.78107934,-0.73680669
-2.63831916,9.44795042,-5.24251009,0.00419739,-0.00379311,0.43461851,-0.94943250,1.18767797,-0.67758727,5.12577594,-1.16442087,0.07517379,-0.02295894,3.43387342,-2.90907564,1.06814688,-0.78109643,0.76988464,-0.74981610
-2.63231616,9.35386902,-5.17427654,0.00439156,-0.00363202,0.42670445,-0.88423699,1.18201777,-0.64540972,5.05243498,-1.12120347,0.07345072,-0.02143061,3.42973329,-2.94130938,1.07815291,-0.77259677,0.75878439,-0.76361019
-2.62631316,9.25911142,-5.11938087,0.00457786,-0.00346810,0.41847101,-0.82404731,1.17432362,-0.61670912,4.98346123,-1.08185597,0.07161775,-0.01992683,3.42099404,-2.97817101,1.08625135,-0.76594095,0.74785595,-0.77816066
-2.62031016,9.16478012,-5.07857392,0.00475431,-0.00330631,0.40993410,-0.76896688,1.16465463,-0.59164310,4.92013003,-1.04664915,0.06970637,-0.01846698,3.40739800,-3.02014201,1.09230165,-0.76142835,0.73713623,-0.79340775
-2.61430715,9.07155465,-5.05220846,0.00491895,-0.00315157,0.40109061,-0.71900685,1.15305610,-0.57031087,4.86339405,-1.01575010,0.06774582,-0.01706843,3.38862170,-3.06750138,1.09615922,-0.75928465,0.72662413,-0.80925572
-2.60830415,8.97970080,-5.04022426,0.00506994,-0.00300866,0.39192178,-0.67409142,1.13956064,-0.55275021,4.81386939,-0.98922235,0.06576242,-0.01574629,3.36429442,-3.12030686,1.09767994,-0.75965746,0.71628474,-0.82556920
-2.60230115,8.88910186,-5.04214685,0.00520555,-0.00288204,0.38239740,-0.63406525,1.12419138,-0.53893605,4.77183673,-0.96702933,0.06377904,-0.01451319,3.33402184,-3.17838426,1.09672600,-0.76261506,0.70605530,-0.84217076
-2.59629815,8.79930905,-5.05710039,0.00532423,-0.00277583,0.37248069,-0.59870281,1.10696669,-0.52878077,4.73725695,-0.94904080,0.06181483,-0.01337924,3.29741333,-3.24132573,1.09317272,-0.76814811,0.69585237,-0.85884017
-2.59029515,8.70960749,-5.08383409,0.00542465,-0.00269363,0.36213337,-0.56771931,1.08790614,-0.52213619,4.70979951,-0.93504200,0.05988508,-0.01235193,3.25411108,-3.30849680,1.08691600,-0.77617405,0.68557973,-0.87531544
-2.58429215,8.61909316,-5.12076128,0.00550573,-0.00263849,0.35132077,-0.54078255,1.06703709,-0.51879725,4.68888180,-0.92474487,0.05800131,-0.01143627,3.20381918,-3.37905221,1.07787978,-0.78654381,0.67513672,-0.89129598
-2.57828914,8.52675637,-5.16600942,0.00556666,-0.00261278,0.34001652,-0.51752546,1.04440126,-0.51850722,4.67371703,-0.91780081,0.05617148,-0.01063484,3.14633098,-3.45195975,1.06602323,-0.79905020,0.66442628,-0.90644788
-2.57228614,8.43156657,-5.21747902,0.00560695,-0.00261818,0.32820667,-0.49755857,1.02006092,-0.52096422,4.66336793,-0.91381435,0.05440039,-0.00994797,3.08155290,-3.52603109,1.05134694,-0.81343757,0.65336251,-0.92041139
-2.56628314,8.33255409,-5.27290912,0.00562641,-0.00265559,0.31589289,-0.48048207,0.99410402,-0.52582881,4.65680347,-0.91235709,0.05269013,-0.00937394,3.00952331,-3.59995834,1.03389790,-0.82941199,0.64187728,-0.93281026
-2.56028014,8.22888446,-5.32994645,0.00562517,-0.00272512,0.30309471,-0.46589705,0.96664787,-0.53273232,4.65295584,-0.91298122,0.05104065,-0.00890920,2.93042544,-3.67235465,1.01377278,-0.84665146,0.62992548,-0.94326297
-2.55427714,8.11992170,-5.38621585,0.00560370,-0.00282608,0.28985060,-0.45341536,0.93784118,-0.54128559,4.65077492,-0.91523228,0.04945032,-0.00854859,2.84459358,-3.74179723,0.99111933,-0.86481571,0.61748898,-0.95139511
-2.54827414,8.00527773,-5.43938900,0.00556276,-0.00295696,0.27621798,-0.44266814,0.90786409,-0.55108788,4.64927785,-0.91866060,0.04791648,-0.00828560,2.75251220,-3.80687104,0.96613574,-0.88355507,0.60457878,-0.95685274
-2.54227114,7.88484596,-5.48724929,0.00550340,-0.00311549,0.26227214,-0.43331259,0.87692635,-0.56173556,4.64759152,-0.92283123,0.04643597,-0.00811261,2.65480821,-3.86621130,0.93906787,-0.90251827,0.59123576,-0.95931593
-2.53626813,7.75881790,-5.52775058,0.00542693,-0.00329860,0.24810414,-0.42503703,0.84526350,-0.57283044,4.64498640,-0.92733209,0.04500561,-0.00802113,2.55223685,-3.91854346,0.91020452,-0.92135891,0.57752965,-0.95851196
-2.53026513,7.62768275,-5.55906828,0.00533486,-0.00350259,0.23381799,-0.41756440,0.81313150,-0.58398743,4.64090036,-0.93178041,0.04362252,-0.00800205,2.44566193,-3.96271919,0.87987085,-0.93974074,0.56355670,-0.95422756
-2.52426213,7.49221052,-5.57964142,0.00522892,-0.00372308,0.21952714,-0.41065410,0.78079996,-0.59484148,4.63495201,-0.93582758,0.04228445,-0.00804586,2.33603168,-3.99774732,0.84842025,-0.95734173,0.54943592,-0.94631959
-2.51825913,7.35342041,-5.58820531,0.00511093,-0.00395522,0.20535061,-0.40410256,0.74854432,-0.60505372,4.62694326,-0.93916242,0.04098987,-0.00814286,2.22435134,-4.02281911,0.81622501,-0.97385728,0.53530445,-0.93472346
-2.51225613,7.21253628,-5.58381428,0.00498281,-0.00419371,0.19140895,-0.39774275,0.71663761,-0.61431668,4.61685161,-0.94151335,0.03973808,-0.00828343,2.11165404,-4.03732750,0.78366618,-0.98900281,0.52131196,-0.91945907
-2.50625313,7.07093234,-5.56585498,0.00484653,-0.00443298,0.17782023,-0.39144279,0.68534197,-0.62235871,4.60481311,-0.94264962,0.03852914,-0.00845821,1.99897122,-4.04088009,0.75112300,-1.00251610,0.50761475,-0.90063376
-2.50025013,6.93007181,-5.53405080,0.00470401,-0.00466732,0.16469630,-0.38510404,0.65490063,-0.62894757,4.59109740,-0.94238189,0.03736375,-0.00865830,1.88730406,-4.03330634,0.71896245,-1.01415965,0.49436945,-0.87844205
-2.49424712,6.79144218,-5.48845817,0.00455713,-0.00489102,0.15213944,-0.37865880,0.62553059,-0.63389333,4.57607657,-0.94056261,0.03624304,-0.00887550,1.77759705,-4.01465915,0.68752921,-1.02372342,0.48172694,-0.85316227
-2.48824412,6.65649027,-5.42945597,0.00440765,-0.00509852,0.14023962,-0.37206790,0.59741643,-0.63705054,4.56018998,-0.93708610,0.03516838,-0.00910243,1.67071485,-3.98521167,0.65713646,-1.03102813,0.46982653,-0.82514998
-2.48224112,6.52656059,-5.35772882,0.00425720,-0.00528459,0.12907237,-0.36531824,0.57070548,-0.63831985,4.54390723,-0.93188881,0.03414112,-0.00933278,1.56742311,-3.94544967,0.62805801,-1.03592909,0.45879073,-0.79482861
-2.47623812,6.40284002,-5.27424548,0.00410722,-0.00544444,0.11869736,-0.35842044,0.54550463,-0.63764898,4.52769165,-0.92494955,0.03316232,-0.00956138,1.46837401,-3.89606034,0.60052175,-1.03832078,0.44872079,-0.76267751
-2.47023512,6.28631141,-5.18023299,0.00395895,-0.00557390,0.10915772,-0.35140652,0.52187886,-0.63503310,4.51196641,-0.91628970,0.03223257,-0.00978432,1.37409663,-3.83791780,0.57470494,-1.03814165,0.43969321,-0.72921809
-2.46423212,6.17771833,-5.07714733,0.00381343,-0.00566949,0.10048004,-0.34432767,0.49985142,-0.63051468,4.49708539,-0.90597334,0.03135180,-0.00999907,1.28499237,-3.77206594,0.55073133,-1.03537911,0.43175720,-0.69499835
-2.45822911,6.07754250,-4.96664085,0.00367147,-0.00572857,0.09267502,-0.33725196,0.47940574,-0.62418245,4.48331027,-0.89410693,0.03051917,-0.01020446,1.20133520,-3.69969863,0.52867015,-1.03007420,0.42493340,-0.66057674
-2.45222611,5.98599460,-4.85052680,0.00353366,-0.00574938,0.08573871,-0.33026194,0.46048881,-0.61616980,4.47079533,-0.88083842,0.02973303,-0.01040064,1.12327634,-3.62213746,0.50853705,-1.02232537,0.41921361,-0.62650565
-2.44622311,5.90301877,-4.73074096,0.00340037,-0.00573108,0.07965406,-0.32345200,0.44301588,-0.60665205,4.45958042,-0.86635530,0.02899094,-0.01058906,1.05085284,-3.54080693,0.49029685,-1.01229099,0.41456169,-0.59331539
-2.44022011,5.82830986,-4.60930028,0.00327180,-0.00567378,0.07439303,-0.31692541,0.42687619,-0.59584291,4.44959248,-0.85088162,0.02828978,-0.01077225,0.98399938,-3.45720710,0.47386792,-1.00018991,0.41091544,-0.56149906
-2.43421711,5.76134250,-4.48825866,0.00314797,-0.00557849,0.06991874,-0.31079088,0.41193935,-0.58398972,4.44065513,-0.83467335,0.02762588,-0.01095370,0.92256254,-3.37288333,0.45912798,-0.98629977,0.40818946,-0.53149900
-2.42821411,5.70140972,-4.36965984,0.00302875,-0.00544711,0.06618776,-0.30515880,0.39806225,-0.57136758,4.43250552,-0.81801237,0.02699523,-0.01113757,0.86631669,-3.28939344,0.44592112,-0.97095260,0.40627869,-0.50369511
-2.42221111,5.64766898,-4.25548782,0.00291390,-0.00528231,0.06315248,-0.30013689,0.38509591,-0.55827240,4.42481710,-0.80119871,0.02639374,-0.01132841,0.81498069,-3.20827200,0.43406557,-0.95452760,0.40506257,-0.47839542
-2.41620810,5.59919286,-4.14761539,0.00280311,-0.00508743,0.06076326,-0.29582566,0.37289220,-0.54501280,4.41722657,-0.78454132,0.02581751,-0.01153084,0.76823468,-3.13099253,0.42336203,-0.93744101,0.40440953,-0.45582921
-2.41020510,5.55502143,-4.04775176,0.00269600,-0.00486638,0.05897045,-0.29231354,0.36130992,-0.53190114,4.40936323,-0.76834755,0.02526308,-0.01174922,0.72573617,-3.05892790,0.41360213,-0.92013330,0.40418175,-0.43614276
-2.40420210,5.51421353,-3.95739062,0.00259218,-0.00462346,0.05772616,-0.28967200,0.35022021,-0.51924381,4.40087861,-0.75291170,0.02472768,-0.01198732,0.68713489,-2.99331006,0.40457673,-0.90305407,0.40423970,-0.41939784
-2.39819910,5.47589418,-3.87776041,0.00249124,-0.00436324,0.05698567,-0.28795093,0.33951095,-0.50733112,4.39147440,-0.73850308,0.02420947,-0.01224794,0.65208581,-2.93519034,0.39608366,-0.88664516,0.40444661,-0.40557282
-2.39219610,5.43929578,-3.80977860,0.00239283,-0.00409042,0.05670855,-0.28717436,0.32909005,-0.49642717,4.38092698,-0.72535424,0.02370774,-0.01253270,0.62026014,-2.88540169,0.38793473,-0.87132283,0.40467248,-0.39456630
