energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up,Zn_p_up,Zn_d_up
-5.87993997,1.29958193,0.54953439,0.41892887,0.00129997,0.25752290,0.01759650,0.23001564,0.32558001,0.06269850
-5.87393697,1.32802504,0.57480647,0.44262868,0.00125023,0.27084178,0.01928637,0.22529304,0.31548362,0.06132303
-5.86793397,1.36030193,0.60059202,0.46767248,0.00120632,0.28474301,0.02109490,0.22133657,0.30632036,0.06020030
-5.86193097,1.39645530,0.62668718,0.49394934,0.00116926,0.29915419,0.02302449,0.21824638,0.29823718,0.05936272
-5.85592796,1.43642108,0.65287598,0.52132463,0.00113986,0.31399377,0.02507729,0.21609277,0.29133588,0.05883331
-5.84992496,1.48004059,0.67893995,0.54964716,0.00111876,0.32917538,0.02725526,0.21491650,0.28567325,0.05862552
-5.84392196,1.52707660,0.70466822,0.57875728,0.00110640,0.34461273,0.02955998,0.21473006,0.28126295,0.05874327
-5.83791896,1.57723223,0.72986751,0.60849544,0.00110305,0.36022440,0.03199262,0.21552013,0.27807883,0.05918139
-5.83191596,1.63017140,0.75437135,0.63871091,0.00110878,0.37593849,0.03455371,0.21725076,0.27605954,0.05992629
-5.82591296,1.68553953,0.77804817,0.66926972,0.00112356,0.39169662,0.03724292,0.21986723,0.27511409,0.06095684
-5.81990995,1.74298331,0.80080768,0.70006172,0.00114721,0.40745714,0.04005876,0.22330045,0.27512813,0.06224545
-5.81390695,1.80216834,0.82260519,0.73100585,0.00117947,0.42319723,0.04299832,0.22747153,0.27597071,0.06375928
-5.80790395,1.86279367,0.84344382,0.76205355,0.00122001,0.43891380,0.04605691,0.23229646,0.27750117,0.06546155
-5.80190095,1.92460257,0.86337431,0.79318969,0.00126846,0.45462291,0.04922778,0.23769066,0.27957601,0.06731291
-5.79589795,1.98738891,0.88249266,0.82443102,0.00132447,0.47035796,0.05250181,0.24357323,0.28205546,0.06927281
-5.78989495,2.05099902,0.90093575,0.85582199,0.00138769,0.48616643,0.05586734,0.24987078,0.28480962,0.07130079
-5.78389195,2.11532913,0.91887525,0.88742817,0.00145782,0.50210549,0.05930997,0.25652071,0.28772391,0.07335784
-5.77788894,2.18031863,0.93651022,0.91932740,0.00153463,0.51823671,0.06281262,0.26347372,0.29070384,0.07540745
-5.77188594,2.24593983,0.95405894,0.95159918,0.00161797,0.53461999,0.06635550,0.27069570,0.29367885,0.07741674
-5.76588294,2.31218489,0.97175035,0.98431290,0.00170780,0.55130732,0.06991643,0.27816873,0.29660520,0.07935724
-5.75987994,2.37905105,0.98981575,1.01751552,0.00180413,0.56833652,0.07347107,0.28589122,0.29946782,0.08120562
-5.75387694,2.44652490,1.00848106,1.05121943,0.00190708,0.58572541,0.07699343,0.29387732,0.30228108,0.08294411
-5.74787394,2.51456703,1.02796004,1.08539140,0.00201683,0.60346684,0.08045636,0.30215544,0.30508846,0.08456076
-5.74187094,2.58309781,1.04844883,1.11994314,0.00213360,0.62152488,0.08383219,0.31076603,0.30796110,0.08604943
-5.73586793,2.65198543,1.07012183,1.15472439,0.00225763,0.63983236,0.08709337,0.31975867,0.31099527,0.08740961
-5.72986493,2.72103685,1.09312906,1.18951902,0.00238912,0.65829010,0.09021313,0.32918867,0.31430874,0.08864591
-5.72386193,2.78999220,1.11759488,1.22404456,0.00252821,0.67676783,0.09316608,0.33911311,0.31803624,0.08976749
-5.71785893,2.85852313,1.14361781,1.25795538,0.00267492,0.69510684,0.09592883,0.34958664,0.32232405,0.09078716
-5.71185593,2.92623504,1.17127124,1.29084971,0.00282910,0.71312429,0.09848041,0.36065718,0.32732383,0.09172045
-5.70585293,2.99267317,1.20060465,1.32228006,0.00299038,0.73061891,0.10080267,0.37236153,0.33318591,0.09258453
-5.69984992,3.05733216,1.23164496,1.35176692,0.00315816,0.74737793,0.10288047,0.38472132,0.34005230,0.09339703
-5.69384692,3.11966851,1.26439763,1.37881498,0.00333151,0.76318479,0.10470180,0.39773925,0.34804950,0.09417497
-5.68784392,3.17911526,1.29884719,1.40293117,0.00350921,0.77782724,0.10625772,0.41139587,0.35728151,0.09493357
-5.68184092,3.23509807,1.33495699,1.42364371,0.00368971,0.79110551,0.10754217,0.42564712,0.36782321,0.09568531
-5.67583792,3.28705187,1.37266794,1.44052113,0.00387112,0.80283997,0.10855171,0.44042261,0.37971443,0.09643902
-5.66983492,3.33443723,1.41189634,1.45319048,0.00405123,0.81287806,0.10928516,0.45562491,0.39295501,0.09719915
-5.66383192,3.37675583,1.45253086,1.46135373,0.00422759,0.82110005,0.10974323,0.47112976,0.40750097,0.09796537
-5.65782891,3.41356427,1.49442898,1.46480157,0.00439749,0.82742344,0.10992807,0.48678743,0.42326214,0.09873228
-5.65182591,3.44448591,1.53741321,1.46342409,0.00455807,0.83180575,0.10984288,0.50242506,0.44010142,0.09948939
-5.64582291,3.46922046,1.58126775,1.45721785,0.00470639,0.83424584,0.10949165,0.51785006,0.45783570,0.10022147
-5.63981991,3.48755129,1.62573586,1.44628906,0.00483952,0.83478350,0.10887882,0.53285449,0.47623863,0.10090897
-5.63381691,3.49935054,1.67051886,1.43085294,0.00495461,0.83349772,0.10800918,0.54722027,0.49504515,0.10152881
-5.62781391,3.50458238,1.71527690,1.41122943,0.00504901,0.83050372,0.10688781,0.56072513,0.51395780,0.10205526
-5.62181091,3.50330466,1.75963224,1.38783555,0.00512038,0.82594900,0.10552016,0.57314910,0.53265451,0.10246106
-5.61580790,3.49566953,1.80317509,1.36117509,0.00516673,0.82000871,0.10391221,0.58428133,0.55079788,0.10271860
-5.60980490,3.48192319,1.84547221,1.33182606,0.00518653,0.81288074,0.10207076,0.59392707,0.56804542,0.10280113
-5.60380190,3.46240519,1.88607811,1.30042667,0.00517874,0.80478066,0.10000372,0.60191446,0.58406050,0.10268402
-5.59779890,3.43754747,1.92454848,1.26766055,0.00514291,0.79593687,0.09772057,0.60810100,0.59852364,0.10234595
-5.59179590,3.40787298,1.96045521,1.23424161,0.00507913,0.78658606,0.09523269,0.61237937,0.61114363,0.10176999
-5.58579290,3.37399383,1.99340229,1.20089927,0.00498808,0.77696913,0.09255375,0.61468236,0.62166802,0.10094450
-5.57978989,3.33660859,2.02304166,1.16836433,0.00487102,0.76732758,0.08970011,0.61498673,0.62989259,0.09986389
-5.57378689,3.29649818,2.04908785,1.13735579,0.00472969,0.75790033,0.08669098,0.61331576,0.63566927,0.09852913
-5.56778389,3.25451991,2.07133059,1.10856875,0.00456634,0.74892078,0.08354870,0.60974038,0.63891233,0.09694796
-5.56178089,3.21159887,2.08964423,1.08266329,0.00438360,0.74061413,0.08029868,0.60437875,0.63960219,0.09513492
-5.55577789,3.16871634,2.10399325,1.06025447,0.00418441,0.73319469,0.07696944,0.59739425,0.63778703,0.09311106
-5.54977489,3.12689464,2.11443335,1.04190304,0.00397194,0.72686292,0.07359234,0.58899190,0.63358177,0.09090343
-5.54377189,3.08717834,2.12110759,1.02810692,0.00374949,0.72180238,0.07020130,0.57941336,0.62716458,0.08854436
-5.53776888,3.05061171,2.12423791,1.01929308,0.00352042,0.71817611,0.06683234,0.56893050,0.61877091,0.08607048
-5.53176588,3.01821300,2.12411212,1.01580995,0.00328803,0.71612284,0.06352310,0.55783791,0.60868541,0.08352165
-5.52576288,2.99094598,2.12106716,1.01792011,0.00305549,0.71575275,0.06031219,0.54644456,0.59723189,0.08093979
-5.51975988,2.96968984,2.11546964,1.02579346,0.00282579,0.71714322,0.05723857,0.53506483,0.58476184,0.07836756
-5.51375688,2.95520865,2.10769467,1.03950103,0.00260164,0.72033460,0.05434083,0.52400939,0.57164197,0.07584716
-5.50775388,2.94812178,2.09810451,1.05900969,0.00238548,0.72532630,0.05165652,0.51357611,0.55824125,0.07341907
-5.50175088,2.94887677,2.08702828,1.08417809,0.00217943,0.73207365,0.04922144,0.50404145,0.54491807,0.07112093
-5.49574787,2.95772616,2.07474396,1.11475427,0.00198523,0.74048566,0.04706902,0.49565261,0.53200799,0.06898653
-5.48974487,2.97470987,2.06146409,1.15037538,0.00180433,0.75042410,0.04522969,0.48862070,0.51981262,0.06704496
-5.48374187,2.99964406,2.04732577,1.19056981,0.00163783,0.76170406,0.04373032,0.48311524,0.50859008,0.06531996
-5.47773887,3.03211766,2.03238581,1.23476221,0.00148650,0.77409630,0.04259380,0.47926002,0.49854743,0.06382943
-5.47173587,3.07149695,2.01662119,1.28228143,0.00135089,0.78733121,0.04183856,0.47713070,0.48983533,0.06258519
-5.46573287,3.11693850,1.99993469,1.33237161,0.00123126,0.80110468,0.04147827,0.47675382,0.48254506,0.06159291
-5.45972986,3.16740999,1.98216541,1.38420633,0.00112771,0.81508545,0.04152153,0.47810762,0.47670810,0.06085221
-5.45372686,3.22171839,1.96310319,1.43690548,0.00104019,0.82892383,0.04197170,0.48112425,0.47229807,0.06035696
-5.44772386,3.27854424,1.94250611,1.48955443,0.00096852,0.84226152,0.04282669,0.48569342,0.46923503,0.06009574
-5.44172086,3.33648069,1.92011977,1.54122503,0.00091246,0.85474185,0.04407893,0.49166725,0.46739172,0.06005237
-5.43571786,3.39407563,1.89569710,1.59099760,0.00087176,0.86602031,0.04571530,0.49886610,0.46660156,0.06020658
-5.42971486,3.44987499,1.86901745,1.63798313,0.00084615,0.87577468,0.04771716,0.50708507,0.46666800,0.06053471
-5.42371186,3.50246549,1.83990373,1.68134487,0.00083539,0.88371428,0.05006042,0.51610105,0.46737468,0.06101049
-5.41770885,3.55051493,1.80823665,1.72031841,0.00083929,0.88958803,0.05271574,0.52567991,0.46849602,0.06160577
-5.41170585,3.59280843,1.77396526,1.75422946,0.00085770,0.89319093,0.05564869,0.53558362,0.46980779,0.06229135
-5.40570285,3.62827929,1.73711323,1.78250859,0.00089053,0.89436860,0.05882013,0.54557708,0.47109712,0.06303769
-5.39969985,3.65603327,1.69778074,1.80470245,0.00093776,0.89301983,0.06218653,0.55543447,0.47217167,0.06381560
-5.39369685,3.67536574,1.65614203,1.82048101,0.00099939,0.88909705,0.06570051,0.56494481,0.47286740,0.06459698
-5.38769385,3.68577128,1.61243895,1.82964061,0.00107547,0.88260481,0.06931139,0.57391678,0.47305492,0.06535532
-5.38169085,3.68694593,1.56697113,1.83210298,0.00116605,0.87359638,0.07296586,0.58218250,0.47264394,0.06606633
-5.37568784,3.67878230,1.52008350,1.82791024,0.00127122,0.86216882,0.07660879,0.58960040,0.47158588,0.06670835
-5.36968484,3.66135853,1.47215206,1.81721650,0.00139101,0.84845686,0.08018401,0.59605697,0.46987450,0.06726277
-5.36368184,3.63492201,1.42356885,1.80027643,0.00152547,0.83262580,0.08363530,0.60146759,0.46754468,0.06771433
-5.35767884,3.59986889,1.37472697,1.77743166,0.00167459,0.81486415,0.08690733,0.60577635,0.46466936,0.06805132
-5.35167584,3.55672100,1.32600659,1.74909557,0.00183835,0.79537612,0.08994670,0.60895507,0.46135503,0.06826577
-5.34567284,3.50610103,1.27776258,1.71573740,0.00201669,0.77437449,0.09270296,0.61100147,0.45773583,0.06835342
-5.33966983,3.44870766,1.23031437,1.67786635,0.00220955,0.75207415,0.09512962,0.61193677,0.45396671,0.06831372
-5.33366683,3.38529137,1.18393833,1.63601637,0.00241684,0.72868651,0.09718518,0.61180285,0.45021596,0.06814966
-5.32766383,3.31663212,1.13886299,1.59073227,0.00263851,0.70441509,0.09883398,0.61065890,0.44665742,0.06786751
-5.32166083,3.24351947,1.09526690,1.54255748,0.00287455,0.67945223,0.10004712,0.60857800,0.44346274,0.06747653
-5.31565783,3.16673570,1.05327910,1.49202394,0.00312500,0.65397702,0.10080309,0.60564356,0.44079404,0.06698850
-5.30965483,3.08704212,1.01298180,1.43964415,0.00338998,0.62815434,0.10108843,0.60194574,0.43879720,0.06641728
-5.30365183,3.00516858,0.97441479,1.38590538,0.00366973,0.60213498,0.10089808,0.59757807,0.43759606,0.06577822
-5.29764882,2.92180607,0.93758121,1.33126608,0.00396455,0.57605647,0.10023570,0.59263429,0.43728772,0.06508762
-5.29164582,2.83760199,0.90245401,1.27615398,0.00427486,0.55004456,0.09911366,0.58720540,0.43793901,0.06436205
-5.28564282,2.75315767,0.86898270,1.22096588,0.00460114,0.52421508,0.09755296,0.58137716,0.43958433,0.06361777
-5.27963982,2.66902772,0.83709985,1.16606852,0.00494390,0.49867593,0.09558285,0.57522793,0.44222474,0.06287010
-5.27363682,2.58572052,0.80672710,1.11180024,0.00530362,0.47352894,0.09324034,0.56882697,0.44582835,0.06213287
-5.26763382,2.50369962,0.77778017,1.05847311,0.00568070,0.44887155,0.09056941,0.56223316,0.45033191,0.06141792
-5.26163082,2.42338545,0.75017305,1.00637505,0.00607534,0.42479804,0.08762013,0.55549430,0.45564355,0.06073469
-5.25562781,2.34515710,0.72382092,0.95577190,0.00648746,0.40140024,0.08444759,0.54864684,0.46164639,0.06008987
-5.24962481,2.26935402,0.69864227,0.90690890,0.00691660,0.37876775,0.08111064,0.54171618,0.46820310,0.05948726
-5.24362181,2.19627755,0.67455996,0.86001179,0.00736181,0.35698759,0.07767053,0.53471750,0.47516100,0.05892766
-5.23761881,2.12619220,0.65150178,0.81528726,0.00782154,0.33614338,0.07418954,0.52765717,0.48235774,0.05840895
-5.23161581,2.05932694,0.62940050,0.77292281,0.00829355,0.31631407,0.07072941,0.52053466,0.48962726,0.05792632
-5.22561281,1.99587655,0.60819383,0.73308616,0.00877486,0.29757241,0.06734992,0.51334502,0.49680588,0.05747256
-5.21960980,1.93600321,0.58782445,0.69592425,0.00926168,0.27998324,0.06410736,0.50608172,0.50373849,0.05703851
-5.21360680,1.87983863,0.56824029,0.66156203,0.00974942,0.26360173,0.06105316,0.49874000,0.51028439,0.05661364
-5.20760380,1.82748664,0.54939538,0.63010123,0.01023271,0.24847177,0.05823262,0.49132046,0.51632294,0.05618661
-5.20160080,1.77902661,0.53125105,0.60161920,0.01070546,0.23462451,0.05568376,0.48383274,0.52175856,0.05574594
-5.19559780,1.73451745,0.51377778,0.57616802,0.01116094,0.22207729,0.05343644,0.47629931,0.52652521,0.05528072
-5.18959480,1.69400227,0.49695740,0.55377403,0.01159201,0.21083294,0.05151164,0.46875894,0.53058988,0.05478121
-5.18359180,1.65751346,0.48078558,0.53443784,0.01199118,0.20087958,0.04992101,0.46126986,0.53395520,0.05423949
-5.17758879,1.62507800,0.46527440,0.51813485,0.01235093,0.19219085,0.04866677,0.45391223,0.53666092,0.05364996
-5.17158579,1.59672261,0.45045470,0.50481637,0.01266387,0.18472670,0.04774180,0.44678984,0.53878415,0.05300980
-5.16558279,1.57247850,0.43637804,0.49441121,0.01292303,0.17843460,0.04713007,0.44003078,0.54043825,0.05231925
-5.15957979,1.55238519,0.42311782,0.48682778,0.01312207,0.17325110,0.04680736,0.43378685,0.54177042,0.05158179
-5.15357679,1.53649324,0.41076959,0.48195656,0.01325551,0.16910384,0.04674222,0.42823178,0.54295787,0.05080413
-5.14757379,1.52486529,0.39945012,0.47967281,0.01331900,0.16591369,0.04689714,0.42355800,0.54420267,0.04999612
-5.14157079,1.51757542,0.38929520,0.47983939,0.01330942,0.16359705,0.04722990,0.41997202,0.54572533,0.04917045
-5.13556778,1.51470640,0.38045610,0.48230959,0.01322508,0.16206825,0.04769514,0.41768855,0.54775735,0.04834226
-5.12956478,1.51634491,0.37309482,0.48692975,0.01306578,0.16124178,0.04824585,0.41692346,0.55053281,0.04752858
-5.12356178,1.52257470,0.36737796,0.49354161,0.01283286,0.16103441,0.04883505,0.41788571,0.55427944,0.04674776
-5.11755878,1.53346786,0.36346977,0.50198426,0.01252918,0.16136698,0.04941725,0.42076869,0.55920927,0.04601880
-5.11155578,1.54907445,0.36152434,0.51209553,0.01215904,0.16216591,0.04994998,0.42574122,0.56550942,0.04536059
-5.10555278,1.56941095,0.36167736,0.52371294,0.01172807,0.16336427,0.05039500,0.43293856,0.57333318,0.04479123
-5.09954977,1.59444808,0.36403791,0.53667393,0.01124303,0.16490236,0.05071941,0.44245393,0.58279196,0.04432731
-5.09354677,1.62409843,0.36868048,0.55081571,0.01071164,0.16672794,0.05089646,0.45433089,0.59394834,0.04398329
-5.08754377,1.65820475,0.37563770,0.56597454,0.01014234,0.16879588,0.05090610,0.46855700,0.60681063,0.04377087
-5.08154077,1.69652950,0.38489429,0.58198464,0.00954401,0.17106751,0.05073523,0.48505911,0.62132920,0.04369856
-5.07553777,1.73874640,0.39638227,0.59867698,0.00892573,0.17350957,0.05037767,0.50370065,0.63739488,0.04377126
-5.06953477,1.78443454,0.40997805,0.61587789,0.00829652,0.17609287,0.04983385,0.52428106,0.65483948,0.04398999
-5.06353177,1.83307581,0.42550139,0.63340790,0.00766513,0.17879082,0.04911027,0.54653760,0.67343867,0.04435180
-5.05752876,1.88405592,0.44271650,0.65108081,0.00703976,0.18157783,0.04821871,0.57014950,0.69291700,0.04484973
-5.05152576,1.93666946,0.46133529,0.66870332,0.00642795,0.18442785,0.04717535,0.59474452,0.71295513,0.04547293
-5.04552276,1.99012907,0.48102275,0.68607528,0.00583640,0.18731290,0.04599968,0.61990753,0.73319894,0.04620688
-5.03951976,2.04357873,0.50140434,0.70299061,0.00527083,0.19020203,0.04471348,0.64519113,0.75327017,0.04703381
-5.03351676,2.09611092,0.52207514,0.71923915,0.00473600,0.19306046,0.04333969,0.67012772,0.77277834,0.04793306
-5.02751376,2.14678708,0.54261054,0.73460930,0.00423562,0.19584924,0.04190143,0.69424269,0.79133337,0.04888167
-5.02151076,2.19466093,0.56257799,0.74889140,0.00377236,0.19852524,0.04042106,0.71706821,0.80855846,0.04985498
-5.01550775,2.23880365,0.58154945,0.76188184,0.00334796,0.20104164,0.03891940,0.73815715,0.82410269,0.05082727
-5.00950475,2.27833021,0.59911414,0.77338773,0.00296326,0.20334884,0.03741516,0.75709650,0.83765288,0.05177247
-5.00350175,2.31242558,0.61489100,0.78323189,0.00261834,0.20539576,0.03592449,0.77351990,0.84894413,0.05266485
-4.99749875,2.34037003,0.62854043,0.79125790,0.00231259,0.20713142,0.03446074,0.78711870,0.85776878,0.05347975
-4.99149575,2.36156230,0.63977492,0.79733514,0.00204491,0.20850676,0.03303443,0.79765121,0.86398329,0.05419422
-4.98549275,2.37553982,0.64836805,0.80136340,0.00181378,0.20947661,0.03165336,0.80494981,0.86751292,0.05478768
-4.97948974,2.38199508,0.65416172,0.80327686,0.00161745,0.21000162,0.03032287,0.80892565,0.86835402,0.05524248
-4.97348674,2.38078744,0.65707103,0.80304735,0.00145404,0.21005015,0.02904618,0.80957084,0.86657383,0.05554437
-4.96748374,2.37194996,0.65708703,0.80068659,0.00132167,0.20959987,0.02782486,0.80695812,0.86230803,0.05568295
-4.96148074,2.35569098,0.65427688,0.79624732,0.00121853,0.20863914,0.02665928,0.80123809,0.85575604,0.05565189
-4.95547774,2.33239031,0.64878170,0.78982336,0.00114303,0.20716801,0.02554910,0.79263404,0.84717449,0.05544914
-4.94947474,2.30259023,0.64081206,0.78154838,0.00109377,0.20519874,0.02449372,0.78143488,0.83686898,0.05507698
-4.94347174,2.26698169,0.63064138,0.77159358,0.00106967,0.20275595,0.02349269,0.76798622,0.82518473,0.05454192
-4.93746873,2.22638611,0.61859744,0.76016433,0.00106995,0.19987621,0.02254598,0.75268014,0.81249633,0.05385451
-4.93146573,2.18173352,0.60505231,0.74749578,0.00109409,0.19660725,0.02165425,0.73594383,0.79919705,0.05302899
-4.92546273,2.13403784,0.59041113,0.73384767,0.00114189,0.19300674,0.02081895,0.71822778,0.78568798,0.05208291
-4.91945973,2.08436994,0.57509999,0.71949851,0.00121335,0.18914069,0.02004233,0.69999350,0.77236752,0.05103655
-4.91345673,2.03382948,0.55955347,0.70473924,0.00130864,0.18508155,0.01932737,0.68170148,0.75962121,0.04991233
-4.90745373,1.98351630,0.54420204,0.68986659,0.00142801,0.18090613,0.01867758,0.66379951,0.74781237,0.04873415
-4.90145073,1.93450226,0.52945986,0.67517626,0.00157173,0.17669329,0.01809682,0.64671167,0.73727355,0.04752666
-4.89544772,1.88780413,0.51571320,0.66095625,0.00173996,0.17252164,0.01758894,0.63082831,0.72829899,0.04631456
-4.88944472,1.84435848,0.50330988,0.64748027,0.00193265,0.16846721,0.01715750,0.61649711,0.72113816,0.04512189
-4.88344172,1.80499902,0.49254993,0.63500167,0.00214946,0.16460126,0.01680541,0.60401553,0.71599036,0.04397131
-4.87743872,1.77043717,0.48367778,0.62374787,0.00238967,0.16098815,0.01653458,0.59362470,0.71300057,0.04288355
-4.87143572,1.74124622,0.47687617,0.61391548,0.00265205,0.15768355,0.01634567,0.58550492,0.71225640,0.04187679
-4.86543272,1.71784969,0.47226181,0.60566643,0.00293485,0.15473284,0.01623779,0.57977285,0.71378641,0.04096630
-4.85942971,1.70051417,0.46988307,0.59912502,0.00323570,0.15216990,0.01620834,0.57648045,0.71755964,0.04016403
-4.85342671,1.68934696,0.46971972,0.59437623,0.00355162,0.15001625,0.01625289,0.57561578,0.72348660,0.03947849
-4.84742371,1.68429870,0.47168460,0.59146529,0.00387898,0.14828056,0.01636514,0.57710561,0.73142165,0.03891462
-4.84142071,1.68517097,0.47562738,0.59039861,0.00421359,0.14695863,0.01653701,0.58081979,0.74116688,0.03847389
-4.83541771,1.69162882,0.48134022,0.59114612,0.00455067,0.14603378,0.01675875,0.58657742,0.75247765,0.03815454
-4.82941471,1.70321785,0.48856518,0.59364494,0.00488502,0.14547765,0.01701916,0.59415451,0.76506944,0.03795182
-4.82341171,1.71938535,0.49700322,0.59780432,0.00521110,0.14525145,0.01730594,0.60329309,0.77862635,0.03785851
-4.81740870,1.73950476,0.50632448,0.60351159,0.00552313,0.14530751,0.01760598,0.61371135,0.79281070,0.03786542
-4.81140570,1.76290259,0.51617951,0.61063893,0.00581531,0.14559121,0.01790582,0.62511451,0.80727373,0.03796197
-4.80540270,1.78888654,0.52621110,0.61905061,0.00608195,0.14604312,0.01819203,0.63720602,0.82166697,0.03813679
-4.79939970,1.81677361,0.53606622,0.62861022,0.00631766,0.14660129,0.01845171,0.64969854,0.83565384,0.03837837
-4.79339670,1.84591680,0.54540773,0.63918753,0.00651750,0.14720366,0.01867284,0.66232425,0.84892090,0.03867564
-4.78739370,1.87572901,0.55392517,0.65066450,0.00667716,0.14779035,0.01884474,0.67484396,0.86118846,0.03901844
-4.78139070,1.90570273,0.56134446,0.66293996,0.00679311,0.14830586,0.01895836,0.68705453,0.87221960,0.03939798
-4.77538769,1.93542437,0.56743582,0.67593259,0.00686271,0.14870097,0.01900659,0.69879409,0.88182747,0.03980711
-4.76938469,1.96458226,0.57201977,0.68958194,0.00688430,0.14893433,0.01898442,0.70994491,0.88988011,0.04024044
-4.76338169,1.99296773,0.57497084,0.70384718,0.00685727,0.14897357,0.01888910,0.72043347,0.89630259,0.04069435
-4.75737869,2.02046903,0.57621879,0.71870365,0.00678207,0.14879597,0.01872008,0.73022791,0.90107622,0.04116682
-4.75137569,2.04705832,0.57574745,0.73413731,0.00666019,0.14838858,0.01847900,0.73933273,0.90423481,0.04165711
-4.74537269,2.07277250,0.57359119,0.75013731,0.00649411,0.14774780,0.01816950,0.74778123,0.90585811,0.04216531
-4.73936968,2.09768896,0.56982915,0.76668721,0.00628721,0.14687856,0.01779694,0.75562598,0.90606281,0.04269179
-4.73336668,2.12189794,0.56457787,0.78375535,0.00604365,0.14579298,0.01736819,0.76292797,0.90499161,0.04323663
-4.72736368,2.14547318,0.55798242,0.80128526,0.00576823,0.14450874,0.01689118,0.76974517,0.90280101,0.04379894
-4.72136068,2.16844310,0.55020676,0.81918656,0.00546621,0.14304729,0.01637460,0.77612114,0.89964857,0.04437630
-4.71535768,2.19076451,0.54142393,0.83732739,0.00514318,0.14143182,0.01582748,0.78207465,0.89568062,0.04496423
-4.70935468,2.21230098,0.53180645,0.85552905,0.00480484,0.13968545,0.01525885,0.78759089,0.89102094,0.04555577
-4.70335168,2.23280751,0.52151765,0.87356328,0.00445687,0.13782943,0.01467737,0.79261507,0.88576159,0.04614121
-4.69734867,2.25192307,0.51070432,0.89115289,0.00410475,0.13588172,0.01409109,0.79704883,0.87995607,0.04670803
-4.69134567,2.26917179,0.49949103,0.90797579,0.00375364,0.13385590,0.01350715,0.80074981,0.87361568,0.04724103
-4.68534267,2.28397313,0.48797647,0.92367265,0.00340825,0.13176055,0.01293170,0.80353465,0.86670907,0.04772261
-4.67933967,2.29566086,0.47623182,0.93785770,0.00307276,0.12959903,0.01236972,0.80518506,0.85916516,0.04813332
-4.67333667,2.30350973,0.46430123,0.95013250,0.00275074,0.12736984,0.01182506,0.80545698,0.85087920,0.04845249
-4.66733367,2.30676864,0.45220418,0.96010178,0.00244513,0.12506731,0.01130045,0.80409206,0.84172148,0.04865910
-4.66133067,2.30469806,0.43993941,0.96739064,0.00215821,0.12268270,0.01079758,0.80083090,0.83154816,0.04873262
-4.65532766,2.29660975,0.42749023,0.97166197,0.00189166,0.12020553,0.01031728,0.79542727,0.82021348,0.04865398
-4.64932466,2.28190598,0.41483051,0.97263326,0.00164649,0.11762514,0.00985963,0.78766233,0.80758234,0.04840649
-4.64332166,2.26011614,0.40193110,0.97009157,0.00142322,0.11493220,0.00942420,0.77735818,0.79354264,0.04797668
