energy_ev,total_up,C_s_up,C_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-3.07053527,2.51251095,0.01860756,0.15516477,0.97598492,0.67697084,0.06822732,1.42784628,0.23388811,0.03278465
-3.06453227,2.51674754,0.01792730,0.16106408,0.98326411,0.68622338,0.06843221,1.41944651,0.23437989,0.03226815
-3.05852926,2.52578165,0.01729416,0.16724682,0.99035721,0.69871061,0.06894861,1.41176467,0.23509540,0.03182056
-3.05252626,2.53947841,0.01670478,0.17370571,0.99708680,0.71442838,0.06975252,1.40475124,0.23613082,0.03142573
-3.04652326,2.55785198,0.01615619,0.18043794,1.00335625,0.73338616,0.07082294,1.39847299,0.23759299,0.03107005
-3.04052026,2.58104578,0.01564592,0.18744294,1.00914988,0.75559612,0.07214178,1.39310566,0.23959325,0.03074278
-3.03451726,2.60930418,0.01517203,0.19471978,1.01452912,0.78106054,0.07369342,1.38892117,0.24224076,0.03043625
-3.02851426,2.64293718,0.01473304,0.20226433,1.01962479,0.80975807,0.07546406,1.38627012,0.24563581,0.03014578
-3.02251126,2.68228009,0.01432785,0.21006636,1.02462617,0.84162975,0.07744096,1.38556032,0.24986318,0.02986964
-3.01650825,2.72765044,0.01395565,0.21810690,1.02976724,0.87656566,0.07961144,1.38723252,0.25498619,0.02960870
-3.01050525,2.77930453,0.01361579,0.22635574,1.03531101,0.91439302,0.08196193,1.39173454,0.26104147,0.02936612
-3.00450225,2.83739595,0.01330761,0.23476962,1.04153264,0.95486650,0.08447704,1.39949481,0.26803492,0.02914683
-2.99849925,2.90193845,0.01303028,0.24329097,1.04870221,0.99766159,0.08713860,1.41089677,0.27593905,0.02895703
-2.99249625,2.97277503,0.01278271,0.25184747,1.05706794,1.04237147,0.08992498,1.42625507,0.28469169,0.02880359
-2.98649325,3.04955503,0.01256339,0.26035241,1.06684062,1.08850780,0.09281053,1.44579459,0.29419631,0.02869348
-2.98049025,3.13172030,0.01237035,0.26870589,1.07817992,1.13550565,0.09576529,1.46963325,0.30432384,0.02863322
-2.97448724,3.21850127,0.01220110,0.27679695,1.09118308,1.18273247,0.09875501,1.49776903,0.31491595,0.02862830
-2.96848424,3.30892298,0.01205261,0.28450624,1.10587643,1.22950083,0.10174138,1.53007184,0.32578954,0.02868277
-2.96248124,3.40182086,0.01192140,0.29170949,1.12220989,1.27508451,0.10468263,1.56628034,0.33674234,0.02879881
-2.95647824,3.49586536,0.01180357,0.29828122,1.14005466,1.31873722,0.10753440,1.60600374,0.34755921,0.02897649
-2.95047524,3.58959422,0.01169498,0.30409884,1.15920392,1.35971314,0.11025072,1.64872844,0.35801902,0.02921357
-2.94447224,3.68145095,0.01159138,0.30904664,1.17937655,1.39728848,0.11278538,1.69382909,0.36790156,0.02950541
-2.93846923,3.76982772,0.01148856,0.31301967,1.20022344,1.43078291,0.11509323,1.74058367,0.37699445,0.02984505
-2.93246623,3.85311081,0.01138260,0.31592717,1.22133619,1.45958018,0.11713170,1.78819199,0.38509950,0.03022332
-2.92646323,3.92972685,0.01127002,0.31769549,1.24225781,1.48314690,0.11886221,1.83579687,0.39203845,0.03062908
-2.92046023,3.99818812,0.01114796,0.31827033,1.26249492,1.50104874,0.12025158,1.88250744,0.39765789,0.03104956
-2.91445723,4.05713526,0.01101439,0.31761813,1.28153121,1.51296358,0.12127324,1.92742369,0.40183306,0.03147075
-2.90845423,4.10537614,0.01086821,0.31572681,1.29884161,1.51869096,0.12190838,1.96966169,0.40447060,0.03187782
-2.90245123,4.14191980,0.01070939,0.31260555,1.31390690,1.51815787,0.12214669,2.00837858,0.40551021,0.03225566
-2.89644822,4.16600459,0.01053901,0.30828396,1.32622826,1.51142059,0.12198698,2.04279681,0.40492512,0.03258930
-2.89044522,4.17711999,0.01035931,0.30281059,1.33534155,1.49866284,0.12143744,2.07222683,0.40272163,0.03286450
-2.88444222,4.17502181,0.01017363,0.29625091,1.34083083,1.48019056,0.12051562,2.09608760,0.39893767,0.03306818
-2.87843922,4.15974056,0.00998640,0.28868496,1.34234086,1.45642356,0.11924808,2.11392441,0.39364064,0.03318885
-2.87243622,4.13158315,0.00980296,0.28020476,1.33958819,1.42788473,0.11766976,2.12542330,0.38692457,0.03321708
-2.86643322,4.09112799,0.00962946,0.27091168,1.33237062,1.39518723,0.11582311,2.13042173,0.37890696,0.03314575
-2.86043022,4.03921386,0.00947266,0.26091382,1.32057457,1.35902023,0.11375691,2.12891500,0.36972516,0.03297035
-2.85442721,3.97692277,0.00933971,0.25032365,1.30418023,1.32013376,0.11152498,2.12105818,0.35953272,0.03268911
-2.84842421,3.90555752,0.00923792,0.23925584,1.28326420,1.27932319,0.10918462,2.10716334,0.34849569,0.03230310
-2.84242121,3.82661415,0.00917449,0.22782541,1.25799949,1.23741369,0.10679502,2.08769201,0.33678894,0.03181618
-2.83641821,3.74175024,0.00915631,0.21614624,1.22865274,1.19524514,0.10441558,2.06324316,0.32459271,0.03123486
-2.83041521,3.65274960,0.00918963,0.20432995,1.19557881,1.15365772,0.10210422,2.03453686,0.31208934,0.03056811
-2.82441221,3.56148414,0.00927991,0.19248502,1.15921265,1.11347839,0.09991575,2.00239422,0.29946028,0.02982705
-2.81840920,3.46987420,0.00943153,0.18071632,1.12005899,1.07550854,0.09790035,1.96771429,0.28688338,0.02902458
-2.81240620,3.37984803,0.00964762,0.16912479,1.07867993,1.04051287,0.09610217,1.93144876,0.27453047,0.02817495
-2.80640320,3.29330190,0.00992992,0.15780741,1.03568104,1.00920952,0.09455818,1.89457546,0.26256532,0.02729331
-2.80040020,3.21206202,0.01027862,0.14685725,0.99169645,0.98226183,0.09329724,1.85807169,0.25114192,0.02639523
-2.79439720,3.13784948,0.01069232,0.13636372,0.94737361,0.96027145,0.09233948,1.82288857,0.24040304,0.02549622
-2.78839420,3.07224955,0.01116794,0.12641281,0.90335817,0.94377312,0.09169593,1.78992739,0.23047927,0.02461131
-2.78239120,3.01668642,0.01170081,0.11708743,0.86027981,0.93323119,0.09136860,1.76001905,0.22148830,0.02375461
-2.77638819,2.97240440,0.01228467,0.10846778,0.81873943,0.92903784,0.09135071,1.73390743,0.21353469,0.02293898
-2.77038519,2.94045628,0.01291183,0.10063161,0.77929816,0.93151315,0.09162742,1.71223733,0.20670993,0.02217578
-2.76438219,2.92169934,0.01357330,0.09365457,0.74246879,0.94090701,0.09217672,1.69554748,0.20109293,0.02147463
-2.75837919,2.91679899,0.01425904,0.08761040,0.70870954,0.95740289,0.09297069,1.68426881,0.19675081,0.02084335
-2.75237619,2.92623997,0.01495816,0.08257108,0.67842060,0.98112334,0.09397684,1.67872779,0.19374003,0.02028790
-2.74637319,2.95034413,0.01565925,0.07860683,0.65194309,1.01213712,0.09515978,1.67915453,0.19210777,0.01981245
-2.74037019,2.98929407,0.01635066,0.07578597,0.62956048,1.05046767,0.09648281,1.68569503,0.19189351,0.01941951
-2.73436718,3.04316090,0.01702088,0.07417454,0.61150203,1.09610256,0.09790961,1.69842664,0.19313070,0.01911010
-2.72836418,3.11193473,0.01765880,0.07383575,0.59794782,1.14900359,0.09940591,1.71737575,0.19584845,0.01888399
-2.72236118,3.19555570,0.01825412,0.07482910,0.58903493,1.20911677,0.10094092,1.74253639,0.20007304,0.01873996
-2.71635818,3.29394371,0.01879763,0.07720927,0.58486412,1.27638189,0.10248867,1.77388866,0.20582928,0.01867606
-2.71035518,3.40702459,0.01928152,0.08102467,0.58550651,1.35074063,0.10402901,1.81141560,0.21314142,0.01868984
-2.70435218,3.53475085,0.01969962,0.08631573,0.59100971,1.43214287,0.10554840,1.85511734,0.22203365,0.01877861
-2.69834917,3.67711499,0.02004764,0.09311290,0.60140283,1.52055022,0.10704024,1.90502137,0.23252997,0.01893966
-2.69234617,3.83415414,0.02032327,0.10143446,0.61670006,1.61593637,0.10850489,1.96118822,0.24465345,0.01917034
-2.68634317,4.00594464,0.02052629,0.11128419,0.63690247,1.71828362,0.10994937,2.02371170,0.25842471,0.01946822
-2.68034017,4.19258611,0.02065855,0.12264900,0.66199772,1.82757532,0.11138663,2.09271337,0.27385979,0.01983107
-2.67433717,4.39417498,0.02072389,0.13549659,0.69195787,1.94378403,0.11283448,2.16833126,0.29096720,0.02025687
-2.66833417,4.61076789,0.02072800,0.14977336,0.72673509,2.06685558,0.11431433,2.25070298,0.30974447,0.02074371
-2.66233117,4.84233641,0.02067818,0.16540257,0.76625565,2.19668938,0.11584962,2.33994383,0.33017409,0.02128967
-2.65632816,5.08871474,0.02058300,0.18228308,0.81041236,2.33311569,0.11746410,2.43612094,0.35221919,0.02189262
-2.65032516,5.34954296,0.02045200,0.20028852,0.85905606,2.47587081,0.11918010,2.53922436,0.37581905,0.02255006
-2.64432216,5.62420862,0.02029521,0.21926725,0.91198648,2.62457152,0.12101674,2.64913688,0.40088465,0.02325890
-2.63831916,5.91179011,0.02012279,0.23904308,0.96894316,2.77869018,0.12298825,2.76560400,0.42729468,0.02401523
-2.63231616,6.21100543,0.01994450,0.25941674,1.02959698,2.93753206,0.12510254,2.88820580,0.45489204,0.02481414
-2.62631316,6.52016974,0.01976933,0.28016832,1.09354301,3.10021685,0.12735992,3.01633277,0.48348132,0.02564957
-2.62031016,6.83716557,0.01960505,0.30106043,1.16029510,3.26566585,0.12975226,3.14916698,0.51282732,0.02651419
-2.61430715,7.15942860,0.01945789,0.32184216,1.22928306,3.43259641,0.13226244,3.28567052,0.54265504,0.02739931
-2.60830415,7.48395178,0.01933220,0.34225376,1.29985264,3.59952518,0.13486432,3.42458249,0.57265107,0.02829491
-2.60230115,7.80730974,0.01923034,0.36203183,1.37126889,3.76478092,0.13752308,3.56442547,0.60246672,0.02918970
-2.59629815,8.12570460,0.01915247,0.38091493,1.44272313,3.92652761,0.14019609,3.70352239,0.63172277,0.03007126
-2.59029515,8.43503310,0.01909664,0.39864943,1.51334358,4.08279785,0.14283410,3.84002365,0.66001591,0.03092626
-2.58429215,8.73097412,0.01905884,0.41499547,1.58220978,4.23153612,0.14538292,3.97194453,0.68692676,0.03174071
-2.57828914,9.00909444,0.01903323,0.42973268,1.64837044,4.37065073,0.14778537,4.09721174,0.71202910,0.03250030
-2.57228614,9.26496947,0.01901245,0.44266571,1.71086444,4.49807300,0.14998348,4.21371793,0.73490039,0.03319081
-2.56628314,9.49431467,0.01898796,0.45362918,1.76874437,4.61182131,0.15192083,4.31938226,0.75513279,0.03379847
-2.56028014,9.69312281,0.01895053,0.46249204,1.82110196,4.71006779,0.15354492,4.41221480,0.77234472,0.03431041
-2.55427714,9.85780123,0.01889067,0.46916115,1.86709448,4.79120439,0.15480952,4.49038217,0.78619213,0.03471508
-2.54827414,9.98530331,0.01879918,0.47358393,1.90597110,4.85390573,0.15567672,4.55227168,0.79637941,0.03500266
-2.54227114,10.07324799,0.01866757,0.47575006,1.93709827,4.89718541,0.15611882,4.59655114,0.80266908,0.03516541
-2.53626813,10.12002176,0.01848856,0.47569210,1.95998294,4.92044304,0.15611970,4.62222155,0.80489024,0.03519800
-2.53026513,10.12485776,0.01825647,0.47348512,1.97429253,4.92349947,0.15567579,4.62866022,0.80294506,0.03509775
-2.52426213,10.08788791,0.01796752,0.46924510,1.97987073,4.90661811,0.15479649,4.61565194,0.79681319,0.03486478
-2.51825913,10.01016467,0.01762010,0.46312647,1.97674816,4.87051088,0.15350398,4.58340676,0.78655384,0.03450212
-2.51225613,9.89365081,0.01721486,0.45531847,1.96514728,4.81632804,0.15183256,4.53256308,0.77230537,0.03401560
-2.50625313,9.74117642,0.01675482,0.44604073,1.94548092,4.74563178,0.14982727,4.46417550,0.75428230,0.03341383
-2.50025013,9.55636449,0.01624520,0.43553793,1.91834435,4.66035438,0.14754221,4.37968796,0.73277003,0.03270790
-2.49424712,9.34352745,0.01569337,0.42407383,1.88450088,4.56274233,0.14503826,4.28089257,0.70811718,0.03191108
-2.48824412,9.10753832,0.01510848,0.41192474,1.84486126,4.45528848,0.14238059,4.16987616,0.68072615,0.03103848
-2.48224112,8.85368173,0.01450125,0.39937264,1.80045765,4.34065494,0.13963591,4.04895625,0.65104195,0.03010652
-2.47623812,8.58749044,0.01388349,0.38669803,1.75241283,4.22158973,0.13686971,3.92060920,0.61954001,0.02913250
-2.47023512,8.31457397,0.01326776,0.37417292,1.70190600,4.10084053,0.13414351,3.78739334,0.58671325,0.02813403
-2.46423212,8.04044607,0.01266685,0.36205386,1.65013625,3.98106893,0.13151229,3.65187028,0.55305900,0.02712849
-2.45822911,7.77035778,0.01209340,0.35057552,1.59828523,3.86476863,0.12902232,3.51652729,0.51906624,0.02613255
-2.45222611,7.50914243,0.01155945,0.33994476,1.54748036,3.75419049,0.12670934,3.38370398,0.48520358,0.02516167
-2.44622311,7.26107842,0.01107603,0.33033546,1.49876014,3.65127749,0.12459726,3.25552591,0.45190845,0.02422962
-2.44022011,7.02977455,0.01065282,0.32188438,1.45304276,3.55761165,0.12269747,3.13384750,0.41957779,0.02334820
-2.43421711,6.81808168,0.01029782,0.31468796,1.41109941,3.47437479,0.12100865,3.02020621,0.38856051,0.02252688
-2.42821411,6.62803341,0.01001713,0.30880034,1.37353305,3.40232415,0.11951726,2.91578927,0.35915196,0.02177268
-2.42221111,6.46081705,0.00981479,0.30423259,1.34076363,3.34178352,0.11819852,2.82141393,0.33159041,0.02108999
-2.41620810,6.31677502,0.00969261,0.30095319,1.31302013,3.29264957,0.11701785,2.73752130,0.30605556,0.02048063
-2.41020510,6.19543558,0.00965018,0.29888975,1.29033968,3.25441296,0.11593284,2.66418353,0.28266908,0.01994391
-2.40420210,6.09557067,0.00968488,0.29793195,1.27257365,3.22619271,0.11489533,2.60112355,0.26149691,0.01947683
-2.39819910,6.01527800,0.00979195,0.29793553,1.25940036,3.20678254,0.11385386,2.54774613,0.24255320,0.01907426
-2.39219610,5.95208332,0.00996465,0.29872733,1.25034385,3.19470689,0.11275606,2.50317849,0.22580558,0.01872934
-2.38619310,5.90305863,0.01019445,0.30011109,1.24479786,3.18828454,0.11155109,2.46631882,0.21118147,0.01843378
-2.38019010,5.86495159,0.01047130,0.30187394,1.24205392,3.18569736,0.11019180,2.43589047,0.19857519,0.01817825
-2.37418709,5.83432118,0.01078388,0.30379334,1.24133252,3.18506168,0.10863680,2.41049973,0.18785550,0.01795285
-2.36818409,5.80767469,0.01111996,0.30564421,1.24181608,3.18449972,0.10685206,2.38869498,0.17887325,0.01774744
-2.36218109,5.78160131,0.01146669,0.30720615,1.24268231,3.18220872,0.10481221,2.36902516,0.17146896,0.01755208
-2.35617809,5.75289776,0.01181103,0.30827033,1.24313691,3.17652544,0.10250138,2.35009558,0.16547994,0.01735743
-2.35017509,5.71868201,0.01214006,0.30864604,1.24244416,3.16598395,0.09991367,2.33061911,0.16074688,0.01715503
-2.34417209,5.67649152,0.01244134,0.30816659,1.23995439,3.14936480,0.09705308,2.30946135,0.15711957,0.01693760
-2.33816908,5.62436301,0.01270329,0.30669435,1.23512731,3.12573430,0.09393317,2.28567839,0.15446168,0.01669932
-2.33216608,5.56089166,0.01291548,0.30412488,1.22755046,3.09447239,0.09057630,2.25854602,0.15265451,0.01643592
-2.32616308,5.48526808,0.01306890,0.30038990,1.21695204,3.05528867,0.08701260,2.22757980,0.15159960,0.01614481
-2.32016008,5.39729243,0.01315622,0.29545917,1.20320786,3.00822602,0.08327864,2.19254554,0.15122012,0.01582515
-2.31415708,5.29736567,0.01317193,0.28934103,1.18634234,2.95365192,0.07941604,2.15346003,0.15146118,0.01547777
-2.30815408,5.18645888,0.01311250,0.28208183,1.16652343,2.89223811,0.07546985,2.11058241,0.15228898,0.01510509
-2.30215108,5.06606217,0.01297641,0.27376410,1.14405211,2.82492925,0.07148704,2.06439668,0.15368894,0.01471097
-2.29614807,4.93811551,0.01276413,0.26450366,1.11934682,2.75290222,0.06751486,2.01558630,0.15566293,0.01430051
-2.29014507,4.80492455,0.01247805,0.25444572,1.09292372,2.67751749,0.06359939,1.96500188,0.15822572,0.01387980
-2.28414207,4.66906468,0.01212232,0.24376014,1.06537366,2.60026464,0.05978418,1.91362354,0.16140082,0.01345566
-2.27813907,4.53327747,0.01170270,0.23263605,1.03733694,2.52270417,0.05610907,1.86251936,0.16521597,0.01303534
-2.27213607,4.40036333,0.01122626,0.22127597,1.00947696,2.44640794,0.05260913,1.81280156,0.16969840,0.01262621
-2.26613307,4.27307466,0.01070117,0.20988968,0.98245386,2.37290057,0.04931392,1.76558228,0.17487011,0.01223549
-2.26013007,4.15401367,0.01013633,0.19868798,0.95689933,2.30360404,0.04624691,1.72193045,0.18074339,0.01186992
-2.25412706,4.04553839,0.00954113,0.18787660,0.93339352,2.23978760,0.04342511,1.68283147,0.18731686,0.01153559
-2.24812406,3.94968039,0.00892508,0.17765041,0.91244483,2.18252479,0.04085893,1.64915108,0.19457202,0.01123761
-2.24212106,3.86807698,0.00829758,0.16818809,0.89447350,2.13265916,0.03855232,1.62160467,0.20247068,0.01098003
-2.23611806,3.80191978,0.00766763,0.15964736,0.87979917,2.09077963,0.03650299,1.60073284,0.21095330,0.01076564
-2.23011506,3.75192123,0.00704358,0.15216096,0.86863299,2.05720623,0.03470289,1.58688403,0.21993827,0.01059594
-2.22411206,3.71829939,0.00643297,0.14583344,0.86107403,2.03198636,0.03313879,1.58020442,0.22932235,0.01047106
-2.21810905,3.70078084,0.00584240,0.14073876,0.85711009,2.01490141,0.03179299,1.58063520,0.23898204,0.01038982
-2.21210605,3.69862082,0.00527738,0.13691879,0.85662237,2.00548281,0.03064416,1.58791682,0.24877597,0.01034978
-2.20610305,3.71063886,0.00474236,0.13438275,0.85939357,2.00303678,0.02966818,1.60159987,0.25854824,0.01034734
-2.20010005,3.73526799,0.00424064,0.13310747,0.86511890,2.00667623,0.02883903,1.62106164,0.26813245,0.01037791
-2.19409705,3.77061495,0.00377449,0.13303858,0.87341916,2.01535836,0.02812973,1.64552766,0.27735637,0.01043605
-2.18809405,3.81452863,0.00334516,0.13409244,0.88385524,2.02792614,0.02751313,1.67409702,0.28604702,0.01051569
-2.18209105,3.86467410,0.00295301,0.13615890,0.89594347,2.04315225,0.02696280,1.70577057,0.29403591,0.01061031
-2.17608804,3.91860934,0.00259760,0.13910468,0.90917101,2.05978343,0.02645372,1.73948087,0.30116437,0.01071313
-2.17008504,3.97386206,0.00227785,0.14277733,0.92301089,2.07658399,0.02596292,1.77412287,0.30728857,0.01081739
-2.16408204,4.02800426,0.00199215,0.14700971,0.93693617,2.09237686,0.02547001,1.80858449,0.31228427,0.01091643
-2.15807904,4.07872250,0.00173852,0.15162477,0.95043295,2.10608112,0.02495759,1.84177614,0.31605086,0.01100395
-2.15207604,4.12388197,0.00151468,0.15644064,0.96301203,2.11674498,0.02441155,1.87265868,0.31851481,0.01107414
-2.14607304,4.16158329,0.00131824,0.16127570,0.97421905,2.12357348,0.02382121,1.90026900,0.31963217,0.01112180
-2.14007004,4.19021062,0.00114675,0.16595373,0.98364328,2.12595047,0.02317939,1.92374302,0.31939028,0.01114247
-2.13406703,4.20847076,0.00099780,0.17030877,0.99092492,2.12345455,0.02248236,1.94233550,0.31780833,0.01113252
-2.12806403,4.21542243,0.00086911,0.17418958,0.99576115,2.11586889,0.02172970,1.95543657,0.31493711,0.01108918
-2.12206103,4.21049591,0.00075856,0.17746377,0.99791100,2.10318508,0.02092406,1.96258473,0.31085765,0.01101061
-2.11605803,4.19350271,0.00066424,0.18002112,0.99719918,2.08560122,0.02007092,1.96347606,0.30567895,0.01089593
-2.11005503,4.16463578,0.00058449,0.18177630,0.99351888,2.06351461,0.01917825,1.95796975,0.29953491,0.01074515
-2.10405203,4.12446035,0.00051787,0.18267072,0.98683369,2.03750947,0.01825618,1.94608975,0.29258046,0.01055922
-2.09804902,4.07389617,0.00046323,0.18267351,0.97717853,2.00834030,0.01731669,1.92802254,0.28498704,0.01033995
-2.09204602,4.01419147,0.00041966,0.18178164,0.96465960,1.97691140,0.01637325,1.90411119,0.27693767,0.01008997
-2.08604302,3.94688968,0.00038649,0.18001915,0.94945323,1.94425327,0.01544054,1.87484566,0.26862165,0.00981266
-2.08004002,3.87378964,0.00036330,0.17743556,0.93180351,1.91149645,0.01453419,1.84084970,0.26022910,0.00951204
-2.07403702,3.79690037,0.00034987,0.17410358,0.91201866,1.87984375,0.01367058,1.80286444,0.25194562,0.00919272
-2.06803402,3.71839159,0.00034620,0.17011617,0.89046588,1.85054140,0.01286664,1.76172913,0.24394703,0.00885979
-2.06203102,3.64054117,0.00035246,0.16558314,0.86756479,1.82484996,0.01213976,1.71835948,0.23639461,0.00851865
-2.05602801,3.56568098,0.00036900,0.16062741,0.84377932,1.80401578,0.01150775,1.67372410,0.22943080,0.00817498
-2.05002501,3.49614241,0.00039631,0.15538112,0.81960818,1.78924363,0.01098878,1.62881963,0.22317564,0.00783454
-2.04402201,3.43420310,0.00043505,0.14998170,0.79557401,1.78167126,0.01060143,1.58464532,0.21772393,0.00750310
-2.03801901,3.38203612,0.00048596,0.14456811,0.77221142,1.78234634,0.01036472,1.54217769,0.21314338,0.00718627
-2.03201601,3.34166292,0.00054991,0.13927726,0.75005417,1.79220645,0.01029820,1.50234606,0.20947361,0.00688939
-2.02601301,3.31491112,0.00062783,0.13424085,0.72962195,1.81206215,0.01042199,1.46600957,0.20672610,0.00661744
-2.02001001,3.30337801,0.00072075,0.12958262,0.71140703,1.84258373,0.01075680,1.43393645,0.20488516,0.00637488
-2.01400700,3.30840041,0.00082973,0.12541598,0.69586117,1.88429127,0.01132398,1.40678600,0.20390969,0.00616556
-2.00800400,3.33103121,0.00095583,0.12184221,0.68338341,1.93754823,0.01214540,1.38509384,0.20373574,0.00599266
-2.00200100,3.37202264,0.00110013,0.11894904,0.67430895,2.00255804,0.01324337,1.36926068,0.20427972,0.00585858
-1.99599800,3.43181621,0.00126366,0.11680966,0.66889953,2.07936351,0.01464035,1.35954497,0.20544213,0.00576493
-1.98999500,3.51053858,0.00144738,0.11548204,0.66733570,2.16784843,0.01635864,1.35605927,0.20711166,0.00571242
-1.98399200,3.60800308,0.00165212,0.11500858,0.66971121,2.26774084,0.01841989,1.35877049,0.20916932,0.00570092
-1.97798899,3.72371583,0.00187857,0.11541596,0.67602953,2.37861742,0.02084450,1.36750371,0.21149274,0.00572942
-1.97198599,3.85688578,0.00212721,0.11671505,0.68620291,2.49990854,0.02365087,1.38194926,0.21396011,0.00579606
-1.96598299,4.00643784,0.00239826,0.11890109,0.70005358,2.63090337,0.02685452,1.40167281,0.21645388,0.00589819
-1.95997999,4.17102828,0.00269165,0.12195376,0.71731739,2.77075486,0.03046716,1.42612785,0.21886398,0.00603239
-1.95397699,4.34906198,0.00300693,0.12583743,0.73764949,2.91848439,0.03449556,1.45467031,0.22109041,0.00619460
-1.94797399,4.53871097,0.00334327,0.13050139,0.76063200,3.07298612,0.03894050,1.48657465,0.22304525,0.00638020
-1.94197099,4.73793423,0.00369936,0.13588023,0.78578334,3.23303118,0.04379560,1.52105111,0.22465393,0.00658409
-1.93596798,4.94449866,0.00407342,0.14189435,0.81256899,3.39727219,0.04904631,1.55726354,0.22585593,0.00680083
-1.92996498,5.15600167,0.00446314,0.14845057,0.84041341,3.56424859,0.05466887,1.59434759,0.22660469,0.00702476
-1.92396198,5.36989555,0.00486566,0.15544314,0.86871270,3.73239352,0.06062960,1.63142872,0.22686713,0.00725011
-1.91795898,5.58351439,0.00527758,0.16275493,0.89684786,3.90004279,0.06688432,1.66763981,0.22662251,0.00747115
-1.91195598,5.79410398,0.00569498,0.17025906,0.92419819,4.06544694,0.07337806,1.70213809,0.22586107,0.00768230
-1.90595298,5.99885510,0.00611341,0.17782079,0.95015461,4.22678675,0.08004525,1.73412120,0.22458233,0.00787826
-1.89994997,6.19494070,0.00652799,0.18529999,0.97413270,4.38219291,0.08681014,1.76284196,0.22279329,0.00805411
-1.89394697,6.37955699,0.00693346,0.19255377,0.99558495,4.52976996,0.09358777,1.78762194,0.22050667,0.00820541
-1.88794397,6.54996809,0.00732426,0.19943955,1.01401225,4.66762472,0.10028533,1.80786342,0.21773916,0.00832831
-1.88194097,6.70355402,0.00769467,0.20581836,1.02897423,4.79389865,0.10680397,1.82305964,0.21451003,0.00841960
-1.87593797,6.83786082,0.00803893,0.21155817,1.04009821,4.90680376,0.11304091,1.83280319,0.21083983,0.00847676
-1.86993497,6.95065161,0.00835136,0.21653739,1.04708662,5.00466100,0.11889201,1.83679231,0.20674958,0.00849804
-1.86393197,7.03995705,0.00862655,0.22064808,1.04972277,5.08593987,0.12425453,1.83483502,0.20226021,0.00848243
-1.85792896,7.10412335,0.00885948,0.22379893,1.04787466,5.14929787,0.12902996,1.82685089,0.19739239,0.00842968
-1.85192596,7.14185581,0.00904569,0.22591790,1.04149694,5.19361805,0.13312706,1.81287048,0.19216669,0.00834031
-1.84592296,7.15225586,0.00918141,0.22695414,1.03063074,5.21804304,0.13646462,1.79303229,0.18660395,0.00821552
-1.83991996,7.13484982,0.00926371,0.22687942,1.01540157,5.22200383,0.13897417,1.76757735,0.18072596,0.00805717
-1.83391696,7.08960760,0.00929055,0.22568873,0.99601523,5.20524170,0.14060222,1.73684157,0.17455622,0.00786772
-1.82791396,7.01695009,0.00926095,0.22340013,0.97275180,5.16782223,0.14131217,1.70124592,0.16812072,0.00765011
-1.82191096,6.91774436,0.00917492,0.22005381,0.94595800,5.11014020,0.14108562,1.66128494,0.16144879,0.00740772
-1.81590795,6.79328643,0.00903359,0.21571043,0.91603808,5.03291492,0.13992306,1.61751368,0.15457378,0.00714421
-1.80990495,6.64527188,0.00883910,0.21044881,0.88344354,4.93717595,0.13784400,1.57053368,0.14753362,0.00686347
-1.80390195,6.47575507,0.00859461,0.20436298,0.84866193,4.82423951,0.13488636,1.52097835,0.14037116,0.00656950
-1.79789895,6.28709856,0.00830414,0.19755892,0.81220520,4.69567636,0.13110530,1.46949829,0.13313424,0.00626629
-1.79189595,6.08191440,0.00797254,0.19015098,0.77459791,4.55327254,0.12657145,1.41674702,0.12587558,0.00595773
-1.78589295,5.86299977,0.00760529,0.18225817,0.73636562,4.39898428,0.12136865,1.36336761,0.11865235,0.00564756
-1.77988994,5.63326923,0.00720836,0.17400058,0.69802379,4.23488914,0.11559130,1.30998060,0.11152549,0.00533924
-1.77388694,5.39568635,0.00678803,0.16549601,0.66006764,4.06313511,0.10934147,1.25717362,0.10455889,0.00503594
-1.76788394,5.15319708,0.00635073,0.15685688,0.62296297,3.88588978,0.10272582,1.20549287,0.09781839,0.00474045
-1.76188094,4.90866729,0.00590289,0.14818772,0.58713837,3.70529128,0.09585251,1.15543672,0.09137061,0.00445517
-1.75587794,4.66482637,0.00545073,0.13958315,0.55297879,3.52340293,0.08882830,1.10745132,0.08528177,0.00418207
-1.74987494,4.42421864,0.00500013,0.13112643,0.52082057,3.34217269,0.08175575,1.06192834,0.07961652,0.00392272
-1.74387194,4.18916344,0.00455655,0.12288869,0.49094800,3.16339875,0.07473086,1.01920439,0.07443674,0.00367828
-1.73786893,3.96172475,0.00412485,0.11492869,0.46359119,2.98870192,0.06784101,0.97956219,0.06980043,0.00344950
-1.73186593,3.74369027,0.00370928,0.10729314,0.43892533,2.81950507,0.06116339,0.94323277,0.06576080,0.00323678
-1.72586293,3.53655967,0.00331337,0.10001744,0.41707098,2.65701972,0.05476389,0.91039871,0.06236534,0.00304020
-1.71985993,3.34154142,0.00293998,0.09312686,0.39809550,2.50223951,0.04869647,0.88119772,0.05965514,0.00285953
-1.71385693,3.15955691,0.00259121,0.08663787,0.38201518,2.35593980,0.04300297,0.85572636,0.05766428,0.00269433
-1.70785393,2.99125091,0.00226850,0.08055974,0.36879808,2.21868291,0.03771334,0.83404353,0.05641944,0.00254394
