energy_ev,total_up,Pb_p_up,Pb_d_up,S_s_up,S_p_up,Zn_p_up,Zn_d_up
-5.16558279,1.36091292,0.36477160,0.00157950,0.01472523,0.45221697,0.97002637,0.09344614
-5.15957979,1.29478925,0.35247863,0.00148828,0.01319276,0.43075615,0.93067168,0.08799773
-5.15357679,1.22826830,0.33923899,0.00140108,0.01179161,0.40894787,0.88936768,0.08264446
-5.14757379,1.16173837,0.32516372,0.00131843,0.01051514,0.38689404,0.84634862,0.07740938
-5.14157079,1.09565648,0.31039869,0.00124088,0.00935595,0.36472161,0.80192066,0.07231741
-5.13556778,1.03054306,0.29512127,0.00116907,0.00830623,0.34258022,0.75645361,0.06739530
-5.12956478,0.96697313,0.27953549,0.00110368,0.00735797,0.32063866,0.71037001,0.06267138
-5.12356178,0.90556431,0.26386639,0.00104546,0.00650323,0.29908037,0.66413224,0.05817516
-5.11755878,0.84696232,0.24835342,0.00099520,0.00573429,0.27809827,0.61822829,0.05393675
-5.11155578,0.79182438,0.23324353,0.00095372,0.00504377,0.25788911,0.57315673,0.04998617
-5.10555278,0.74080143,0.21878400,0.00092186,0.00442476,0.23864755,0.52941184,0.04635255
-5.09954977,0.69451961,0.20521538,0.00090043,0.00387081,0.22056039,0.48746924,0.04306330
-5.09354677,0.65356187,0.19276480,0.00089019,0.00337601,0.20380094,0.44777279,0.04014316
-5.08754377,0.61845015,0.18163985,0.00089183,0.00293492,0.18852400,0.41072312,0.03761340
-5.08154077,0.58962883,0.17202311,0.00090591,0.00254262,0.17486136,0.37666807,0.03549094
-5.07553777,0.56744980,0.16406757,0.00093288,0.00219461,0.16291816,0.34589538,0.03378759
-5.06953477,0.55215965,0.15789293,0.00097296,0.00188679,0.15276999,0.31862760,0.03250939
-5.06353177,0.54388916,0.15358284,0.00102619,0.00161545,0.14446096,0.29501922,0.03165605
-5.05752876,0.54264553,0.15118316,0.00109235,0.00137717,0.13800261,0.27515591,0.03122053
-5.05152576,0.54830739,0.15070102,0.00117098,0.00116885,0.13337368,0.25905572,0.03118883
-5.04552276,0.56062282,0.15210497,0.00126131,0.00098764,0.13052070,0.24667181,0.03153986
-5.03951976,0.57921054,0.15532581,0.00136228,0.00083091,0.12935937,0.23789672,0.03224558
-5.03351676,0.60356417,0.16025836,0.00147256,0.00069629,0.12977660,0.23256763,0.03327125
-5.02751376,0.63305980,0.16676393,0.00159051,0.00058161,0.13163318,0.23047247,0.03457593
-5.02151076,0.66696665,0.17467345,0.00171423,0.00048492,0.13476700,0.23135663,0.03611315
-5.01550775,0.70446078,0.18379131,0.00184160,0.00040450,0.13899671,0.23492998,0.03783174
-5.00950475,0.74464165,0.19389970,0.00197029,0.00033887,0.14412580,0.24087407,0.03967686
-5.00350175,0.78655123,0.20476338,0.00209783,0.00028681,0.14994698,0.24884927,0.04159119
-4.99749875,0.82919519,0.21613494,0.00222166,0.00024735,0.15624669,0.25850183,0.04351620
-4.99149575,0.87156582,0.22776025,0.00233921,0.00021987,0.16280987,0.26947075,0.04539353
-4.98549275,0.91266583,0.23938406,0.00244794,0.00020402,0.16942459,0.28139422,0.04716648
-4.97948974,0.95153260,0.25075569,0.00254545,0.00019986,0.17588672,0.29391590,0.04878136
-4.97348674,0.98726193,0.26163454,0.00262953,0.00020781,0.18200438,0.30669060,0.05018899
-4.96748374,1.01903056,0.27179535,0.00269824,0.00022874,0.18760200,0.31938975,0.05134591
-4.96148074,1.04611687,0.28103312,0.00274995,0.00026400,0.19252414,0.33170625,0.05221558
-4.95547774,1.06791875,0.28916739,0.00278343,0.00031546,0.19663871,0.34335902,0.05276937
-4.94947474,1.08396832,0.29604602,0.00279786,0.00038556,0.19983971,0.35409697,0.05298725
-4.94347174,1.09394288,0.30154809,0.00279286,0.00047738,0.20204929,0.36370260,0.05285831
-4.93746873,1.09767180,0.30558608,0.00276852,0.00059468,0.20321929,0.37199509,0.05238094
-4.93146573,1.09513929,0.30810722,0.00272539,0.00074194,0.20333206,0.37883295,0.05156283
-4.92546273,1.08648298,0.30909390,0.00266447,0.00092447,0.20240068,0.38411625,0.05042056
-4.91945973,1.07198870,0.30856338,0.00258718,0.00114842,0.20046874,0.38778843,0.04897905
-4.91345673,1.05208182,0.30656666,0.00249528,0.00142086,0.19760948,0.38983761,0.04727076
-4.90745373,1.02731559,0.30318670,0.00239089,0.00174982,0.19392465,0.39029765,0.04533474
-4.90145073,0.99835730,0.29853606,0.00227637,0.00214431,0.18954304,0.38924865,0.04321547
-4.89544772,0.96597279,0.29275400,0.00215428,0.00261440,0.18461877,0.38681718,0.04096178
-4.88944472,0.93101007,0.28600335,0.00202733,0.00317117,0.17932950,0.38317596,0.03862557
-4.88344172,0.89438272,0.27846696,0.00189827,0.00382676,0.17387455,0.37854315,0.03626073
-4.87743872,0.85705350,0.27034418,0.00176988,0.00459431,0.16847299,0.37318113,0.03392200
-4.87143572,0.82001871,0.26184710,0.00164490,0.00548790,0.16336171,0.36739465,0.03166401
-4.86543272,0.78429357,0.25319694,0.00152594,0.00652246,0.15879345,0.36152838,0.02954041
-4.85942971,0.75089866,0.24462043,0.00141551,0.00771361,0.15503473,0.35596362,0.02760317
-4.85342671,0.72084743,0.23634626,0.00131593,0.00907748,0.15236355,0.35111424,0.02590194
-4.84742371,0.69513451,0.22860169,0.00122934,0.01063046,0.15106680,0.34742154,0.02448366
-4.84142071,0.67472465,0.22160918,0.00115765,0.01238887,0.15143716,0.34534811,0.02339210
-4.83541771,0.66054170,0.21558310,0.00110255,0.01436858,0.15376945,0.34537050,0.02266762
-4.82941471,0.65345727,0.21072654,0.00106550,0.01658454,0.15835618,0.34797056,0.02234684
-4.82341171,0.65427863,0.20722803,0.00104771,0.01905024,0.16548228,0.35362563,0.02246233
-4.81740870,0.66373546,0.20525827,0.00105013,0.02177712,0.17541888,0.36279739,0.02304234
-4.81140570,0.68246510,0.20496688,0.00107346,0.02477385,0.18841616,0.37591949,0.02411029
-4.80540270,0.71099640,0.20647899,0.00111813,0.02804567,0.20469523,0.39338421,0.02568436
-4.79939970,0.74973195,0.20989191,0.00118428,0.03159358,0.22443930,0.41552831,0.02777679
-4.79339670,0.79892933,0.21527177,0.00127176,0.03541359,0.24778423,0.44261835,0.03039327
-4.78739370,0.85868168,0.22265026,0.00138010,0.03949600,0.27480885,0.47483602,0.03353211
-4.78139070,0.92889858,0.23202163,0.00150850,0.04382467,0.30552531,0.51226392,0.03718347
-4.77538769,1.00928803,0.24333997,0.00165583,0.04837652,0.33987013,0.55487239,0.04132854
-4.76938469,1.09934095,0.25651702,0.00182058,0.05312102,0.37769619,0.60250812,0.04593887
-4.76338169,1.19831925,0.27142073,0.00200089,0.05802002,0.41876646,0.65488517,0.05097572
-4.75737869,1.30524892,0.28787458,0.00219452,0.06302772,0.46274978,0.71157909,0.05638978
-4.75137569,1.41891939,0.30565811,0.00239889,0.06809092,0.50921947,0.77202493,0.06212099
-4.74537269,1.53789017,0.32450854,0.00261106,0.07314961,0.55765492,0.83551961,0.06809885
-4.73936968,1.66050575,0.34412390,0.00282782,0.07813785,0.60744673,0.90122910,0.07424301
-4.73336668,1.78491927,0.36416746,0.00304568,0.08298493,0.65790551,0.96820077,0.08046435
-4.72736368,1.90912498,0.38427379,0.00326097,0.08761689,0.70827431,1.03538095,0.08666642
-4.72136068,2.03099931,0.40405617,0.00346991,0.09195825,0.75774476,1.10163740,0.09274735
-4.71535768,2.14834964,0.42311529,0.00366865,0.09593402,0.80547620,1.16578643,0.09860212
-4.70935468,2.25896940,0.44104909,0.00385344,0.09947177,0.85061768,1.22662382,0.10412515
-4.70335168,2.36069785,0.45746333,0.00402067,0.10250385,0.89233177,1.28295857,0.10921308
-4.69734867,2.45148230,0.47198273,0.00416698,0.10496955,0.92981956,1.33364834,0.11376774
-4.69134567,2.52944037,0.48426196,0.00428936,0.10681717,0.96234566,1.37763528,0.11769908
-4.68534267,2.59291971,0.49399631,0.00438527,0.10800582,0.98926233,1.41398058,0.12092804
-4.67933967,2.64055247,0.50093149,0.00445265,0.10850701,1.01003168,1.44189646,0.12338906
-4.67333667,2.67130222,0.50487197,0.00449008,0.10830577,1.02424481,1.46077413,0.12503238
-4.66733367,2.68450086,0.50568777,0.00449672,0.10740141,1.03163710,1.47020628,0.12582573
-4.66133067,2.67987402,0.50331898,0.00447243,0.10580771,1.03209906,1.47000321,0.12575557
-4.65532766,2.65755339,0.49777812,0.00441770,0.10355270,1.02568188,1.46020169,0.12482763
-4.64932466,2.61807553,0.48914998,0.00433369,0.10067786,1.01259778,1.44106609,0.12306688
-4.64332166,2.56236698,0.47758900,0.00422214,0.09723692,0.99321485,1.41308166,0.12051676
-4.63731866,2.49171633,0.46331426,0.00408537,0.09329423,0.96804668,1.37694030,0.11723786
-4.63131566,2.40773458,0.44660233,0.00392614,0.08892276,0.93773729,1.33351931,0.11330606
-4.62531266,2.31230522,0.42777827,0.00374762,0.08420190,0.90304191,1.28385406,0.10881011
-4.61930965,2.20752665,0.40720519,0.00355323,0.07921507,0.86480455,1.22910584,0.10384890
-4.61330665,2.09564890,0.38527277,0.00334660,0.07404731,0.82393314,1.17052619,0.09852848
-4.60730365,1.97900769,0.36238533,0.00313142,0.06878290,0.78137342,1.10941917,0.09295894
-4.60130065,1.85995814,0.33894983,0.00291136,0.06350311,0.73808246,1.04710311,0.08725130
-4.59529765,1.74081082,0.31536440,0.00268996,0.05828423,0.69500289,0.98487338,0.08151446
-4.58929465,1.62377221,0.29200770,0.00247056,0.05319585,0.65303857,0.92396733,0.07585248
-4.58329165,1.51089161,0.26922959,0.00225621,0.04829949,0.61303268,0.86553287,0.07036204
-4.57728864,1.40401596,0.24734326,0.00204964,0.04364756,0.57574862,0.81060136,0.06513041
-4.57128564,1.30475357,0.22661917,0.00185320,0.03928280,0.54185434,0.76006577,0.06023372
-4.56528264,1.21444744,0.20728080,0.00166882,0.03523801,0.51191036,0.71466435,0.05573576
-4.55927964,1.13415832,0.18950223,0.00149804,0.03153613,0.48636151,0.67497030,0.05168723
-4.55327664,1.06465729,0.17340758,0.00134196,0.02819068,0.46553260,0.64138717,0.04812542
-4.54727364,1.00642742,0.15907205,0.00120130,0.02520646,0.44962761,0.61414983,0.04507425
-4.54127064,0.95967362,0.14652444,0.00107642,0.02258045,0.43873245,0.59333076,0.04254484
-4.53526763,0.92433976,0.13575097,0.00096730,0.02030289,0.43282079,0.57885080,0.04053621
-4.52926463,0.90013193,0.12670006,0.00087367,0.01835852,0.43176264,0.57049398,0.03903642
-4.52326163,0.88654678,0.11928777,0.00079498,0.01672781,0.43533532,0.56792551,0.03802385
-4.51725863,0.88290351,0.11340385,0.00073047,0.01538829,0.44323636,0.57071215,0.03746863
-4.51125563,0.88837863,0.10891781,0.00067923,0.01431581,0.45509781,0.57834427,0.03733427
-4.50525263,0.90204206,0.10568514,0.00064024,0.01348580,0.47050163,0.59025854,0.03757922
-4.49924962,0.92289379,0.10355313,0.00061238,0.01287445,0.48899564,0.60586071,0.03815858
-4.49324662,0.94989977,0.10236640,0.00059453,0.01245971,0.51010949,0.62454752,0.03902568
-4.48724362,0.98202630,0.10197176,0.00058555,0.01222230,0.53337034,0.64572715,0.04013365
-4.48124062,1.01827204,0.10222245,0.00058434,0.01214650,0.55831772,0.66883753,0.04143683
-4.47523762,1.05769661,0.10298163,0.00058987,0.01222084,0.58451716,0.69336200,0.04289212
-4.46923462,1.09944538,0.10412498,0.00060118,0.01243858,0.61157215,0.71884186,0.04446009
-4.46323162,1.14276961,0.10554261,0.00061741,0.01279814,0.63913417,0.74488549,0.04610596
-4.45722861,1.18704158,0.10714005,0.00063783,0.01330323,0.66691037,0.77117398,0.04780027
-4.45122561,1.23176426,0.10883855,0.00066180,0.01396290,0.69466878,0.79746302,0.04951944
-4.44522261,1.27657543,0.11057469,0.00068883,0.01479131,0.72224083,0.82358144,0.05124599
-4.43921961,1.32124625,0.11229936,0.00071853,0.01580745,0.74952109,0.84942643,0.05296858
-4.43321661,1.36567431,0.11397638,0.00075065,0.01703450,0.77646444,0.87495600,0.05468175
-4.42721361,1.40987179,0.11558059,0.00078500,0.01849913,0.80308070,0.90017915,0.05638548
-4.42121061,1.45394920,0.11709593,0.00082153,0.02023053,0.82942703,0.92514441,0.05808449
-4.41520760,1.49809544,0.11851331,0.00086024,0.02225932,0.85559856,0.94992734,0.05978739
-4.40920460,1.54255529,0.11982863,0.00090118,0.02461627,0.88171759,0.97461785,0.06150572
-4.40320160,1.58760518,0.12104093,0.00094447,0.02733092,0.90792202,0.99930797,0.06325279
-4.39719860,1.63352864,0.12215087,0.00099022,0.03043002,0.93435352,1.02408070,0.06504255
-4.39119560,1.68059236,0.12315962,0.00103857,0.03393608,0.96114597,1.04900058,0.06688845
-4.38519260,1.72902427,0.12406813,0.00108961,0.03786571,0.98841493,1.07410644,0.06880232
-4.37918959,1.77899437,0.12487691,0.00114342,0.04222822,1.01624842,1.09940659,0.07079339
-4.37318659,1.83059962,0.12558631,0.00120005,0.04702415,1.04469964,1.12487671,0.07286741
-4.36718359,1.88385317,0.12619714,0.00125948,0.05224412,1.07378191,1.15046030,0.07502600
-4.36118059,1.93867886,0.12671177,0.00132163,0.05786783,1.10346597,1.17607177,0.07726626
-4.35517759,1.99491077,0.12713542,0.00138640,0.06386340,1.13367989,1.20160160,0.07958048
-4.34917459,2.05229812,0.12747771,0.00145360,0.07018707,1.16431142,1.22692339,0.08195627
-4.34317159,2.11051493,0.12775413,0.00152304,0.07678325,1.19521264,1.25190217,0.08437680
-4.33716858,2.16917397,0.12798758,0.00159447,0.08358502,1.22620656,1.27640333,0.08682135
-4.33116558,2.22784401,0.12820958,0.00166767,0.09051508,1.25709529,1.30030174,0.08926601
-4.32516258,2.28606950,0.12846116,0.00174238,0.09748705,1.28766925,1.32349030,0.09168457
-4.31915958,2.34339129,0.12879331,0.00181840,0.10440725,1.31771684,1.34588738,0.09404952
-4.31315658,2.39936731,0.12926694,0.00189556,0.11117679,1.34703392,1.36744270,0.09633306
-4.30715358,2.45359179,0.12995210,0.00197374,0.11769391,1.37543262,1.38814114,0.09850819
