energy_ev,total_up,C_s_up,C_p_up,Cu_p_up,Cu_d_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-2.86643322,1.85217975,0.00496937,0.06586931,0.63295128,0.49600381,0.43237340,0.78656263,0.33362473,0.00000000
-2.86043022,1.84022956,0.00538980,0.06627713,0.62642861,0.48843876,0.43860668,0.78181921,0.33627015,0.00000000
-2.85442721,1.83920015,0.00586916,0.06704879,0.62284433,0.48309333,0.44843559,0.78237345,0.34133621,0.00000000
-2.84842421,1.84889559,0.00640559,0.06816225,0.62214327,0.47997407,0.46173978,0.78806767,0.34878239,0.00000000
-2.84242121,1.86885246,0.00699569,0.06958715,0.62418499,0.47901982,0.47831538,0.79863389,0.35850879,0.00000000
-2.83641821,1.89836666,0.00763451,0.07128626,0.62875446,0.48010750,0.49788169,0.81370775,0.37036020,0.00000000
-2.83041521,1.93652512,0.00831549,0.07321696,0.63557489,0.48305941,0.52008969,0.83284385,0.38413160,0.00000000
-2.82441221,1.98224149,0.00903064,0.07533285,0.64432223,0.48765183,0.54453186,0.85553187,0.39957476,0.00000000
-2.81840920,2.03429416,0.00977056,0.07758529,0.65464062,0.49362460,0.57075333,0.88121287,0.41640584,0.00000000
-2.81240620,2.09136550,0.01052469,0.07992499,0.66615805,0.50069107,0.59826381,0.90929548,0.43431368,0.00000000
-2.80640320,2.15208108,0.01128152,0.08230344,0.67850157,0.50854828,0.62655012,0.93917145,0.45296844,0.00000000
-2.80040020,2.21504770,0.01202887,0.08467425,0.69131150,0.51688686,0.65508899,0.97023037,0.47203045,0.00000000
-2.79439720,2.27888928,0.01275422,0.08699433,0.70425388,0.52540042,0.68335977,1.00187317,0.49115897,0.00000000
-2.78839420,2.34227978,0.01344505,0.08922482,0.71703087,0.53379413,0.71085674,1.03352436,0.51002053,0.00000000
-2.78239120,2.40397233,0.01408923,0.09133190,0.72938863,0.54179225,0.73710069,1.06464273,0.52829668,0.00000000
-2.77638819,2.46282412,0.01467536,0.09328727,0.74112245,0.54914451,0.76164958,1.09473037,0.54569095,0.00000000
-2.77038519,2.51781653,0.01519315,0.09506846,0.75207902,0.55563119,0.78410772,1.12334010,0.56193476,0.00000000
-2.76438219,2.56807030,0.01563372,0.09665891,0.76215603,0.56106692,0.80413365,1.15008095,0.57679222,0.00000000
-2.75837919,2.61285563,0.01598989,0.09804778,0.77129897,0.56530302,0.82144610,1.17462197,0.59006372,0.00000000
-2.75237619,2.65159725,0.01625640,0.09922958,0.77949582,0.56822865,0.83582827,1.19669420,0.60158819,0.00000000
-2.74637319,2.68387475,0.01643008,0.10020366,0.78676969,0.56977074,0.84713005,1.21609093,0.61124412,0.00000000
-2.74037019,2.70941854,0.01650990,0.10097344,0.79317023,0.56989277,0.85526846,1.23266636,0.61894943,0.00000000
-2.73436718,2.72810190,0.01649697,0.10154567,0.79876410,0.56859265,0.86022620,1.24633285,0.62466016,0.00000000
-2.72836418,2.73992997,0.01639451,0.10192946,0.80362530,0.56589979,0.86204857,1.25705696,0.62836829,0.00000000
-2.72236118,2.74502620,0.01620766,0.10213545,0.80782579,0.56187151,0.86083894,1.26485462,0.63009877,0.00000000
-2.71635818,2.74361719,0.01594328,0.10217490,0.81142708,0.55658913,0.85675305,1.26978568,0.62990600,0.00000000
-2.71035518,2.73601679,0.01560969,0.10205885,0.81447313,0.55015358,0.84999235,1.27194813,0.62786997,0.00000000
-2.70435218,2.72261009,0.01521640,0.10179745,0.81698502,0.54268113,0.84079695,1.27147251,0.62409222,0.00000000
-2.69834917,2.70383824,0.01477375,0.10139941,0.81895765,0.53429897,0.82943820,1.26851660,0.61869192,0.00000000
-2.69234617,2.68018451,0.01429262,0.10087159,0.82035853,0.52514109,0.81621137,1.26326077,0.61180207,0.00000000
-2.68634317,2.65216218,0.01378411,0.10021884,0.82112873,0.51534437,0.80142872,1.25590418,0.60356608,0.00000000
-2.68034017,2.62030452,0.01325923,0.09944404,0.82118582,0.50504509,0.78541307,1.24666187,0.59413476,0.00000000
-2.67433717,2.58515692,0.01272868,0.09854821,0.82042860,0.49437585,0.76849205,1.23576288,0.58366375,0.00000000
-2.66833417,2.54727119,0.01220261,0.09753100,0.81874313,0.48346298,0.75099319,1.22344910,0.57231139,0.00000000
-2.66233117,2.50720170,0.01169046,0.09639108,0.81600989,0.47242443,0.73323969,1.20997492,0.56023704,0.00000000
-2.65632816,2.46550304,0.01120081,0.09512683,0.81211136,0.46136823,0.71554704,1.19560727,0.54759973,0.00000000
-2.65032516,2.42272868,0.01074136,0.09373697,0.80693976,0.45039135,0.69822014,1.18062573,0.53455709,0.00000000
-2.64432216,2.37943013,0.01031883,0.09222119,0.80040436,0.43957906,0.68155098,1.16532245,0.52126442,0.00000000
-2.63831916,2.33615606,0.00993901,0.09058081,0.79243810,0.42900474,0.66581653,1.15000157,0.50787386,0.00000000
-2.63231616,2.29345089,0.00960672,0.08881929,0.78300309,0.41873002,0.65127680,1.13497771,0.49453351,0.00000000
-2.62631316,2.25185243,0.00932588,0.08694263,0.77209484,0.40880526,0.63817276,1.12057342,0.48138652,0.00000000
-2.62031016,2.21188836,0.00909953,0.08495960,0.75974501,0.39927033,0.62672409,1.10711551,0.46856997,0.00000000
-2.61430715,2.17407145,0.00892989,0.08288185,0.74602277,0.39015554,0.61712662,1.09493008,0.45621369,0.00000000
-2.60830415,2.13889340,0.00881833,0.08072379,0.73103468,0.38148284,0.60954938,1.08433648,0.44443891,0.00000000
-2.60230115,2.10681786,0.00876544,0.07850231,0.71492323,0.37326703,0.60413137,1.07564053,0.43335677,0.00000000
-2.59629815,2.07827255,0.00877099,0.07623640,0.69786439,0.36551712,0.60097807,1.06912701,0.42306688,0.00000000
-2.59029515,2.05364139,0.00883391,0.07394659,0.68006417,0.35823761,0.60015783,1.06505228,0.41365586,0.00000000
-2.58429215,2.03325688,0.00895230,0.07165435,0.66175455,0.35142977,0.60169839,1.06363716,0.40519605,0.00000000
-2.57828914,2.01739341,0.00912335,0.06938143,0.64318895,0.34509291,0.60558383,1.06506078,0.39774446,0.00000000
-2.57228614,2.00626216,0.00934332,0.06714919,0.62463752,0.33922537,0.61175202,1.06945581,0.39134197,0.00000000
-2.56628314,2.00000789,0.00960754,0.06497794,0.60638228,0.33382546,0.62009313,1.07690557,0.38601301,0.00000000
-2.56028014,1.99870816,0.00991037,0.06288644,0.58871230,0.32889217,0.63044917,1.08744321,0.38176556,0.00000000
-2.55427714,2.00237515,0.01024526,0.06089134,0.57191898,0.32442560,0.64261500,1.10105341,0.37859176,0.00000000
-2.54827414,2.01096008,0.01060478,0.05900688,0.55629140,0.32042727,0.65634089,1.11767639,0.37646884,0.00000000
-2.54227114,2.02436022,0.01098068,0.05724463,0.54211176,0.31690000,0.67133670,1.13721436,0.37536060,0.00000000
-2.53626813,2.04242808,0.01136412,0.05561334,0.52965072,0.31384772,0.68727770,1.15953994,0.37521918,0.00000000
-2.53026513,2.06498227,0.01174572,0.05411895,0.51916287,0.31127486,0.70381196,1.18450637,0.37598714,0.00000000
-2.52426213,2.09181950,0.01211587,0.05276468,0.51088187,0.30918569,0.72056912,1.21195865,0.37759978,0.00000000
-2.51825913,2.12272687,0.01246492,0.05155122,0.50501560,0.30758331,0.73717022,1.24174522,0.37998744,0.00000000
-2.51225613,2.15749375,0.01278345,0.05047694,0.50174110,0.30646860,0.75323827,1.27372933,0.38307777,0.00000000
-2.50625313,2.19592230,0.01306256,0.04953817,0.50119948,0.30583901,0.76840917,1.30779932,0.38679784,0.00000000
-2.50025013,2.23783612,0.01329413,0.04872954,0.50349078,0.30568729,0.78234249,1.34387720,0.39107590,0.00000000
-2.49424712,2.28308610,0.01347112,0.04804423,0.50866912,0.30600028,0.79473159,1.38192486,0.39584280,0.00000000
-2.48824412,2.33155323,0.01358777,0.04747433,0.51673820,0.30675768,0.80531287,1.42194729,0.40103289,0.00000000
-2.48224112,2.38314794,0.01363983,0.04701107,0.52764754,0.30793107,0.81387334,1.46399265,0.40658448,0.00000000
-2.47623812,2.43780594,0.01362470,0.04664509,0.54128960,0.30948300,0.82025667,1.50814885,0.41243980,0.00000000
-2.47023512,2.49548071,0.01354153,0.04636671,0.55749820,0.31136646,0.82436698,1.55453666,0.41854449,0.00000000
-2.46423212,2.55613306,0.01339128,0.04616610,0.57604835,0.31352457,0.82617066,1.60329977,0.42484669,0.00000000
-2.45822911,2.61971833,0.01317665,0.04603355,0.59665789,0.31589068,0.82569586,1.65459199,0.43129596,0.00000000
-2.45222611,2.68617198,0.01290200,0.04595959,0.61899088,0.31838889,0.82302985,1.70856237,0.43784189,0.00000000
-2.44622311,2.75539455,0.01257322,0.04593527,0.64266299,0.32093490,0.81831455,1.76533882,0.44443287,0.00000000
-2.44022011,2.82723685,0.01219749,0.04595228,0.66724877,0.32343741,0.81174016,1.82501125,0.45101485,0.00000000
-2.43421711,2.90148637,0.01178305,0.04600320,0.69229065,0.32579984,0.80353763,1.88761498,0.45753041,0.00000000
-2.42821411,2.97785584,0.01133887,0.04608169,0.71730954,0.32792241,0.79396995,1.95311527,0.46391826,0.00000000
-2.42221111,3.05597470,0.01087442,0.04618264,0.74181658,0.32970465,0.78332295,2.02139404,0.47011307,0.00000000
-2.41620810,3.13538404,0.01039930,0.04630239,0.76532562,0.33104802,0.77189580,2.09223915,0.47604586,0.00000000
-2.41020510,3.21553543,0.00992294,0.04643880,0.78736611,0.33185869,0.75999168,2.16533719,0.48164488,0.00000000
-2.40420210,3.29579386,0.00945435,0.04659139,0.80749561,0.33205042,0.74790886,2.24026994,0.48683690,0.00000000
-2.39819910,3.37544457,0.00900181,0.04676131,0.82531162,0.33154724,0.73593249,2.31651492,0.49154887,0.00000000
-2.39219610,3.45370361,0.00857271,0.04695130,0.84046213,0.33028594,0.72432728,2.39344993,0.49570985,0.00000000
-2.38619310,3.52973155,0.00817333,0.04716553,0.85265436,0.32821821,0.71333119,2.47036157,0.49925300,0.00000000
-2.38019010,3.60264973,0.00780872,0.04740935,0.86166145,0.32531232,0.70315022,2.54645729,0.50211758,0.00000000
-2.37418709,3.67155825,0.00748265,0.04768895,0.86732671,0.32155417,0.69395429,2.62088065,0.50425068,0.00000000
-2.36818409,3.73555503,0.00719755,0.04801088,0.86956532,0.31694783,0.68587425,2.69272904,0.50560868,0.00000000
-2.36218109,3.79375493,0.00695455,0.04838163,0.86836344,0.31151533,0.67899995,2.76107341,0.50615825,0.00000000
-2.35617809,3.84530844,0.00675350,0.04880694,0.86377491,0.30529582,0.67337922,2.82497908,0.50587680,0.00000000
-2.35017509,3.88941913,0.00659313,0.04929128,0.85591559,0.29834409,0.66901795,2.88352713,0.50475243,0.00000000
-2.34417209,3.92535944,0.00647108,0.04983724,0.84495591,0.29072853,0.66588091,2.93583552,0.50278329,0.00000000
-2.33816908,3.95248448,0.00638411,0.05044493,0.83111186,0.28252869,0.66389348,2.98107946,0.49997652,0.00000000
-2.33216608,3.97024352,0.00632823,0.05111153,0.81463505,0.27383237,0.66294420,3.01851031,0.49634670,0.00000000
-2.32616308,3.97818924,0.00629885,0.05183089,0.79580224,0.26473265,0.66288800,3.04747268,0.49191414,0.00000000
-2.32016008,3.97598467,0.00629096,0.05259331,0.77490497,0.25532480,0.66355027,3.06741929,0.48670302,0.00000000
-2.31415708,3.96340808,0.00629928,0.05338541,0.75223965,0.24570325,0.66473155,3.07792323,0.48073951,0.00000000
-2.30815408,3.94035581,0.00631845,0.05419029,0.72809866,0.23595891,0.66621282,3.07868756,0.47405015,0.00000000
-2.30215108,3.90684351,0.00634309,0.05498782,0.70276272,0.22617672,0.66776145,3.06955201,0.46666051,0.00000000
-2.29614807,3.86300579,0.00636802,0.05575504,0.67649478,0.21643369,0.66913747,3.05049676,0.45859426,0.00000000
-2.29014507,3.80909455,0.00638833,0.05646692,0.64953561,0.20679742,0.67010026,3.02164331,0.44987272,0.00000000
-2.28414207,3.74547602,0.00639949,0.05709704,0.62210112,0.19732525,0.67041525,2.98325252,0.44051493,0.00000000
-2.27813907,3.67262672,0.00639744,0.05761860,0.59438128,0.18806379,0.66986076,2.93571988,0.43053825,0.00000000
-2.27213607,3.59112813,0.00637867,0.05800536,0.56654059,0.17904907,0.66823440,2.87956820,0.41995929,0.00000000
-2.26613307,3.50166028,0.00634024,0.05823262,0.53871975,0.17030712,0.66535911,2.81543788,0.40879534,0.00000000
-2.26013007,3.40499391,0.00627988,0.05827828,0.51103832,0.16185491,0.66108855,2.74407491,0.39706586,0.00000000
-2.25412706,3.30198132,0.00619594,0.05812374,0.48359806,0.15370155,0.65531150,2.66631699,0.38479423,0.00000000
-2.24812406,3.19354577,0.00608748,0.05775470,0.45648659,0.14584971,0.64795530,2.58307790,0.37200932,0.00000000
-2.24212106,3.08066937,0.00595420,0.05716181,0.42978111,0.13829713,0.63898805,2.49533050,0.35874697,0.00000000
-2.23611806,2.96437948,0.00579644,0.05634119,0.40355186,0.13103809,0.62841952,2.40408866,0.34505109,0.00000000
-2.23011506,2.84573378,0.00561516,0.05529462,0.37786514,0.12406481,0.61630075,2.31038857,0.33097447,0.00000000
-2.22411206,2.72580414,0.00541188,0.05402963,0.35278570,0.11736867,0.60272225,2.21526964,0.31657899,0.00000000
-2.21810905,2.60565951,0.00518862,0.05255927,0.32837844,0.11094130,0.58781098,2.11975559,0.30193540,0.00000000
-2.21210605,2.48634834,0.00494782,0.05090173,0.30470931,0.10477531,0.57172617,2.02483602,0.28712262,0.00000000
-2.20610305,2.36888074,0.00469230,0.04907972,0.28184546,0.09886488,0.55465408,1.93144891,0.27222650,0.00000000
-2.20010005,2.25421112,0.00442513,0.04711973,0.25985484,0.09320604,0.53680205,1.84046447,0.25733822,0.00000000
-2.19409705,2.14322156,0.00414958,0.04505109,0.23880513,0.08779678,0.51839191,1.75267066,0.24255239,0.00000000
-2.18809405,2.03670678,0.00386901,0.04290500,0.21876234,0.08263694,0.49965313,1.66876090,0.22796490,0.00000000
-2.18209105,1.93536091,0.00358678,0.04071353,0.19978920,0.07772791,0.48081590,1.58932414,0.21367070,0.00000000
-2.17608804,1.83976684,0.00330623,0.03850857,0.18194346,0.07307232,0.46210448,1.51483757,0.19976161,0.00000000
-2.17008504,1.75038844,0.00303051,0.03632087,0.16527625,0.06867362,0.44373097,1.44566233,0.18632429,0.00000000
-2.16408204,1.66756602,0.00276261,0.03417914,0.14983077,0.06453561,0.42588987,1.38204216,0.17343842,0.00000000
-2.15807904,1.59151528,0.00250527,0.03210930,0.13564121,0.06066207,0.40875345,1.32410522,0.16117523,0.00000000
-2.15207604,1.52232990,0.00226093,0.03013390,0.12273215,0.05705639,0.39246830,1.27186889,0.14959639,0.00000000
-2.14607304,1.45998768,0.00203175,0.02827161,0.11111837,0.05372135,0.37715295,1.22524751,0.13875335,0.00000000
-2.14007004,1.40436000,0.00181954,0.02653704,0.10080517,0.05065887,0.36289679,1.18406287,0.12868706,0.00000000
-2.13406703,1.35522445,0.00162582,0.02494060,0.09178904,0.04787000,0.34976015,1.14805693,0.11942818,0.00000000
-2.12806403,1.31227994,0.00145179,0.02348862,0.08405873,0.04535494,0.33777559,1.11690654,0.11099757,0.00000000
-2.12206103,1.27516377,0.00129838,0.02218358,0.07759657,0.04311306,0.32695023,1.09023947,0.10340713,0.00000000
-2.11605803,1.24347007,0.00116625,0.02102452,0.07237998,0.04114317,0.31726894,1.06765131,0.09666091,0.00000000
-2.11005503,1.21676854,0.00105584,0.02000752,0.06838296,0.03944359,0.30869827,1.04872244,0.09075628,0.00000000
-2.10405203,1.19462296,0.00096740,0.01912625,0.06557766,0.03801245,0.30119075,1.03303446,0.08568529,0.00000000
-2.09804902,1.17660841,0.00090100,0.01837262,0.06393560,0.03684780,0.29468956,1.02018551,0.08143591,0.00000000
-2.09204602,1.16232660,0.00085661,0.01773740,0.06342879,0.03594779,0.28913295,1.00980359,0.07799321,0.00000000
-2.08604302,1.15141843,0.00083408,0.01721079,0.06403042,0.03531072,0.28445862,1.00155759,0.07534037,0.00000000
-2.08004002,1.14357335,0.00083320,0.01678307,0.06571520,0.03493502,0.28060736,0.99516538,0.07345950,0.00000000
-2.07403702,1.13853506,0.00085368,0.01644499,0.06845932,0.03481920,0.27752622,0.99039877,0.07233218,0.00000000
-2.06803402,1.13610336,0.00089521,0.01618828,0.07223996,0.03496161,0.27517071,0.98708502,0.07193973,0.00000000
-2.06203102,1.13613213,0.00095739,0.01600590,0.07703450,0.03536023,0.27350616,0.98510503,0.07226323,0.00000000
-2.05602801,1.13852372,0.00103983,0.01589223,0.08281939,0.03601228,0.27250819,0.98438841,0.07328336,0.00000000
-2.05002501,1.14322013,0.00114206,0.01584323,0.08956882,0.03691388,0.27216213,0.98490569,0.07497991,0.00000000
-2.04402201,1.15019161,0.00126357,0.01585636,0.09725328,0.03805960,0.27246181,0.98665823,0.07733129,0.00000000
-2.03801901,1.15942353,0.00140378,0.01593051,0.10583807,0.03944211,0.27340750,0.98966661,0.08031387,0.00000000
-2.03201601,1.17090232,0.00156205,0.01606579,0.11528196,0.04105181,0.27500344,0.99395802,0.08390134,0.00000000
-2.02601301,1.18460145,0.00173765,0.01626332,0.12553601,0.04287649,0.27725501,0.99955371,0.08806407,0.00000000
-2.02001001,1.20046840,0.00192976,0.01652489,0.13654268,0.04490121,0.28016579,1.00645705,0.09276866,0.00000000
-2.01400700,1.21841344,0.00213750,0.01685265,0.14823531,0.04710815,0.28373475,1.01464316,0.09797758,0.00000000
-2.00800400,1.23830101,0.00235984,0.01724879,0.16053806,0.04947669,0.28795374,1.02405063,0.10364903,0.00000000
-2.00200100,1.25994427,0.00259572,0.01771517,0.17336621,0.05198359,0.29280543,1.03457587,0.10973702,0.00000000
-1.99599800,1.28310310,0.00284393,0.01825309,0.18662691,0.05460331,0.29826190,1.04607051,0.11619172,0.00000000
-1.98999500,1.30748586,0.00310320,0.01886294,0.20022044,0.05730846,0.30428391,1.05834191,0.12295996,0.00000000
-1.98399200,1.33275469,0.00337218,0.01954407,0.21404168,0.06007034,0.31082092,1.07115675,0.12998601,0.00000000
-1.97798899,1.35853408,0.00364944,0.02029459,0.22798198,0.06285958,0.31781192,1.08424756,0.13721252,0.00000000
-1.97198599,1.38442233,0.00393348,0.02111131,0.24193122,0.06564684,0.32518693,1.09732171,0.14458153,0.00000000
-1.96598299,1.41000510,0.00422276,0.02198970,0.25578000,0.06840352,0.33286914,1.11007235,0.15203571,0.00000000
-1.95997999,1.43487046,0.00451569,0.02292397,0.26942191,0.07110246,0.34077765,1.12219071,0.15951947,0.00000000
-1.95397699,1.45862457,0.00481064,0.02390715,0.28275577,0.07371862,0.34883056,1.13337899,0.16698028,0.00000000
-1.94797399,1.48090725,0.00510596,0.02493134,0.29568778,0.07622968,0.35694838,1.14336334,0.17436980,0.00000000
-1.94197099,1.50140670,0.00540002,0.02598791,0.30813369,0.07861658,0.36505754,1.15190601,0.18164504,0.00000000
-1.93596798,1.51987265,0.00569119,0.02706779,0.32002061,0.08086395,0.37309395,1.15881632,0.18876945,0.00000000
-1.92996498,1.53612754,0.00597790,0.02816185,0.33128891,0.08296043,0.38100635,1.16395985,0.19571390,0.00000000
-1.92396198,1.55007516,0.00625867,0.02926126,0.34189377,0.08489889,0.38875944,1.16726550,0.20245752,0.00000000
-1.91795898,1.56170666,0.00653213,0.03035787,0.35180670,0.08667660,0.39633661,1.16873010,0.20898855,0.00000000
-1.91195598,1.57110354,0.00679710,0.03144461,0.36101681,0.08829521,0.40374216,1.16842061,0.21530494,0.00000000
-1.90595298,1.57843787,0.00705263,0.03251586,0.36953196,0.08976073,0.41100307,1.16647363,0.22141493,0.00000000
-1.89994997,1.58396952,0.00729803,0.03356783,0.37737963,0.09108339,0.41816995,1.16309257,0.22733738,0.00000000
-1.89394697,1.58804069,0.00753297,0.03459884,0.38460764,0.09227745,0.42531741,1.15854236,0.23310201,0.00000000
-1.88794397,1.59106785,0.00775751,0.03560957,0.39128439,0.09336096,0.43254359,1.15314210,0.23874935,0.00000000
-1.88194097,1.59353133,0.00797217,0.03660322,0.39749883,0.09435540,0.43996893,1.14725584,0.24433049,0.00000000
-1.87593797,1.59596272,0.00817794,0.03758554,0.40335987,0.09528538,0.44773411,1.14128168,0.24990645,0.00000000
-1.86993497,1.59893042,0.00837629,0.03856484,0.40899516,0.09617814,0.45599709,1.13563966,0.25554730,0.00000000
-1.86393197,1.60302358,0.00856920,0.03955181,0.41454924,0.09706306,0.46492946,1.13075856,0.26133081,0.00000000
-1.85792896,1.60883475,0.00875911,0.04055927,0.42018086,0.09797116,0.47471200,1.12706212,0.26734074,0.00000000
-1.85192596,1.61694163,0.00894884,0.04160175,0.42605958,0.09893440,0.48552954,1.12495493,0.27366474,0.00000000
-1.84592296,1.62788834,0.00914151,0.04269510,0.43236149,0.09998504,0.49756544,1.12480839,0.28039180,0.00000000
-1.83991996,1.64216671,0.00934041,0.04385587,0.43926423,0.10115487,0.51099551,1.12694718,0.28760942,0.00000000
-1.83391696,1.66019814,0.00954886,0.04510073,0.44694135,0.10247447,0.52598194,1.13163659,0.29540052,0.00000000
-1.82791396,1.68231662,0.00977000,0.04644578,0.45555617,0.10397240,0.54266716,1.13907124,0.30384011,0.00000000
-1.82191096,1.70875362,0.01000664,0.04790594,0.46525541,0.10567439,0.56116796,1.14936557,0.31299202,0.00000000
-1.81590795,1.73962540,0.01026101,0.04949423,0.47616275,0.10760261,0.58157008,1.16254653,0.32290566,0.00000000
-1.80990495,1.77492343,0.01053463,0.05122121,0.48837268,0.10977495,0.60392351,1.17854887,0.33361300,0.00000000
-1.80390195,1.81450842,0.01082808,0.05309440,0.50194490,0.11220441,0.62823861,1.19721334,0.34512599,0.00000000
-1.79789895,1.85810831,0.01114089,0.05511782,0.51689956,0.11489857,0.65448319,1.21828801,0.35743445,0.00000000
-1.79189595,1.90532072,0.01147143,0.05729162,0.53321359,0.11785922,0.68258072,1.24143286,0.37050456,0.00000000
-1.78589295,1.95561958,0.01181684,0.05961185,0.55081841,0.12108209,0.71240968,1.26622750,0.38427806,0.00000000
-1.77988994,2.00836611,0.01217306,0.06207027,0.56959904,0.12455670,0.74380392,1.29218204,0.39867221,0.00000000
-1.77388694,2.06282375,0.01253493,0.06465438,0.58939489,0.12826640,0.77655422,1.31875055,0.41358043,0.00000000
-1.76788394,2.11817634,0.01289628,0.06734742,0.61000201,0.13218844,0.81041070,1.34534682,0.42887379,0.00000000
-1.76188094,2.17354912,0.01325018,0.07012862,0.63117702,0.13629417,0.84508613,1.37136179,0.44440299,0.00000000
-1.75587794,2.22803145,0.01358919,0.07297342,0.65264224,0.14054938,0.88025985,1.39618189,0.46000110,0.00000000
-1.74987494,2.28070055,0.01390571,0.07585379,0.67409216,0.14491459,0.91558237,1.41920769,0.47548662,0.00000000
-1.74387194,2.33064519,0.01419230,0.07873866,0.69520073,0.14934547,0.95068029,1.43987200,0.49066702,0.00000000
-1.73786893,2.37698848,0.01444209,0.08159436,0.71562931,0.15379323,0.98516156,1.45765675,0.50534242,0.00000000
-1.73186593,2.41890897,0.01464918,0.08438507,0.73503493,0.15820511,1.01862107,1.47210798,0.51930948,0.00000000
-1.72586293,2.45565931,0.01480896,0.08707343,0.75307859,0.16252486,1.05064634,1.48284841,0.53236526,0.00000000
-1.71985993,2.48658213,0.01491852,0.08962102,0.76943329,0.16669332,1.08082353,1.48958712,0.54431110,0.00000000
-1.71385693,2.51112261,0.01497688,0.09198903,0.78379158,0.17064898,1.10874358,1.49212622,0.55495631,0.00000000
-1.70785393,2.52883782,0.01498527,0.09413886,0.79587238,0.17432880,1.13400869,1.49036419,0.56412181,0.00000000
-1.70185093,2.53940275,0.01494725,0.09603283,0.80542700,0.17766900,1.15623898,1.48429613,0.57164349,0.00000000
-1.69584792,2.54261334,0.01486875,0.09763487,0.81224418,0.18060609,1.17507947,1.47401104,0.57737548,0.00000000
-1.68984492,2.53838674,0.01475812,0.09891126,0.81615419,0.18307803,1.19020727,1.45968642,0.58119313,0.00000000
-1.68384192,2.52675918,0.01462592,0.09983140,0.81703190,0.18502554,1.20133885,1.44158061,0.58299585,0.00000000
-1.67783892,2.50788200,0.01448476,0.10036857,0.81479900,0.18639356,1.20823734,1.42002332,0.58270965,0.00000000
-1.67183592,2.48201597,0.01434900,0.10050066,0.80942520,0.18713284,1.21071954,1.39540484,0.58028942,0.00000000
-1.66583292,2.44952447,0.01423436,0.10021090,0.80092868,0.18720156,1.20866241,1.36816434,0.57572088,0.00000000
-1.65982991,2.41086558,0.01415753,0.09948847,0.78937571,0.18656697,1.20200875,1.33877771,0.56902212,0.00000000
-1.65382691,2.36658340,0.01413565,0.09832902,0.77487957,0.18520696,1.19077165,1.30774539,0.56024465,0.00000000
-1.64782391,2.31729854,0.01418586,0.09673506,0.75759878,0.18311146,1.17503752,1.27558038,0.54947384,0.00000000
-1.64182091,2.26369780,0.01432474,0.09471621,0.73773466,0.18028361,1.15496726,1.24279672,0.53682873,0.00000000
-1.63581791,2.20652306,0.01456786,0.09228924,0.71552818,0.17674057,1.13079529,1.20989866,0.52246106,0.00000000
-1.62981491,2.14655924,0.01492922,0.08947784,0.69125624,0.17251398,1.10282649,1.17737062,0.50655346,0.00000000
-1.62381191,2.08462130,0.01542086,0.08631233,0.66522725,0.16764994,1.07143073,1.14566798,0.48931678,0.00000000
-1.61780890,2.02154028,0.01605239,0.08282902,0.63777605,0.16220850,1.03703516,1.11520880,0.47098661,0.00000000
-1.61180590,1.95814846,0.01683071,0.07906943,0.60925825,0.15626265,1.00011448,1.08636651,0.45181887,0.00000000
-1.60580290,1.89526383,0.01775962,0.07507932,0.58004398,0.14989683,0.96117938,1.05946357,0.43208473,0.00000000
-1.59979990,1.83367407,0.01883971,0.07090765,0.55051120,0.14320502,0.92076359,1.03476621,0.41206486,0.00000000
-1.59379690,1.77412050,0.02006810,0.06660530,0.52103856,0.13628837,0.87941011,1.01248024,0.39204324,0.00000000
-1.58779390,1.71728236,0.02143843,0.06222389,0.49199807,0.12925263,0.83765706,0.99274804,0.37230062,0.00000000
-1.58179090,1.66376202,0.02294087,0.05781450,0.46374773,0.12220532,0.79602374,0.97564676,0.35310797,0.00000000
-1.57578789,1.61407152,0.02456212,0.05342649,0.43662421,0.11525282,0.75499757,0.96118782,0.33472005,0.00000000
-1.56978489,1.56862113,0.02628564,0.04910639,0.41093593,0.10849750,0.71502232,0.94931780,0.31736935,0.00000000
-1.56378189,1.52771029,0.02809180,0.04489691,0.38695665,0.10203499,0.67648815,0.93992070,0.30126065,0.00000000
-1.55777889,1.49152136,0.02995822,0.04083621,0.36491977,0.09595166,0.63972388,0.93282160,0.28656629,0.00000000
-1.55177589,1.46011664,0.03186008,0.03695722,0.34501363,0.09032246,0.60499158,0.92779163,0.27342244,0.00000000
-1.54577289,1.43343858,0.03377058,0.03328730,0.32737782,0.08520917,0.57248379,0.92455435,0.26192646,0.00000000
-1.53976988,1.41131358,0.03566136,0.02984805,0.31210079,0.08065906,0.54232333,0.92279318,0.25213532,0.00000000
-1.53376688,1.39345907,0.03750306,0.02665528,0.29921870,0.07670415,0.51456543,0.92215990,0.24406533,0.00000000
-1.52776388,1.37949374,0.03926587,0.02371928,0.28871574,0.07336082,0.48920226,0.92228390,0.23769298,0.00000000
-1.52176088,1.36895074,0.04092016,0.02104516,0.28052568,0.07063010,0.46616920,0.92278212,0.23295701,0.00000000
-1.51575788,1.36129316,0.04243704,0.01863330,0.27453493,0.06849830,0.44535281,0.92326917,0.22976148,0.00000000
-1.50975488,1.35593164,0.04378909,0.01648003,0.27058671,0.06693814,0.42659981,0.92336754,0.22797985,0.00000000
-1.50375188,1.35224312,0.04495091,0.01457822,0.26848645,0.06591024,0.40972675,0.92271764,0.22745981,0.00000000
