energy_ev,total_up,N_s_up,N_p_up,Pt_p_up,Pt_d_up,Sc_p_up,Sc_d_up,Te_p_up,Te_d_up
-3.29864932,2.67640542,0.01003818,0.08315375,0.35727558,1.36212504,0.76753488,0.69876039,0.24222320,0.00000000
-3.29264632,2.69992604,0.01014617,0.08382097,0.36585265,1.37355067,0.77216240,0.70555073,0.24597735,0.00000000
-3.28664332,2.71549826,0.01025795,0.08424457,0.37323385,1.38063812,0.77416911,0.71048297,0.24886347,0.00000000
-3.28064032,2.72267727,0.01037280,0.08441872,0.37936706,1.38322354,0.77357360,0.71333345,0.25084081,0.00000000
-3.27463732,2.72113710,0.01048972,0.08434225,0.38422587,1.38120681,0.77043980,0.71390493,0.25188508,0.00000000
-3.26863432,2.71069373,0.01060756,0.08401945,0.38781205,1.37456048,0.76487717,0.71203688,0.25199040,0.00000000
-3.26263132,2.69132459,0.01072518,0.08346064,0.39015740,1.36333709,0.75703971,0.70761469,0.25117091,0.00000000
-3.25662831,2.66318306,0.01084153,0.08268257,0.39132478,1.34767435,0.74712348,0.70057712,0.24946164,0.00000000
-3.25062531,2.62660708,0.01095580,0.08170860,0.39140826,1.32779771,0.73536295,0.69092169,0.24691884,0.00000000
-3.24462231,2.58212097,0.01106752,0.08056866,0.39053223,1.30401994,0.72202598,0.67870784,0.24361941,0.00000000
-3.23861931,2.53043031,0.01117661,0.07929883,0.38884942,1.27673755,0.70740774,0.66405753,0.23965971,0.00000000
-3.23261631,2.47240948,0.01128350,0.07794075,0.38653779,1.24642398,0.69182358,0.64715337,0.23515347,0.00000000
-3.22661331,2.40908235,0.01138911,0.07654069,0.38379637,1.21361954,0.67560116,0.62823438,0.23022910,0.00000000
-3.22061031,2.34159674,0.01149489,0.07514836,0.38084002,1.17891845,0.65907213,0.60758959,0.22502630,0.00000000
-3.21460730,2.27119344,0.01160277,0.07381551,0.37789333,1.14295334,0.64256356,0.58554981,0.21969214,0.00000000
-3.20860430,2.19917127,0.01171514,0.07259436,0.37518377,1.10637774,0.62638958,0.56247798,0.21437684,0.00000000
-3.20260130,2.12684955,0.01183483,0.07153591,0.37293442,1.06984718,0.61084357,0.53875868,0.20922917,0.00000000
-3.19659830,2.05552961,0.01196495,0.07068819,0.37135643,1.03399977,0.59619119,0.51478710,0.20439199,0.00000000
-3.19059530,1.98645705,0.01210893,0.07009451,0.37064163,0.99943704,0.58266472,0.49095818,0.19999776,0.00000000
-3.18459230,1.92078646,0.01227038,0.06979187,0.37095558,0.96670574,0.57045884,0.46765632,0.19616446,0.00000000
-3.17858929,1.85955009,0.01245305,0.06980941,0.37243128,0.93628163,0.55972830,0.44524598,0.19299193,0.00000000
-3.17258629,1.80363179,0.01266080,0.07016725,0.37516404,0.90855579,0.55058742,0.42406371,0.19055884,0.00000000
-3.16658329,1.75374736,0.01289753,0.07087546,0.37920754,0.88382414,0.54311157,0.40441170,0.18892035,0.00000000
-3.16058029,1.71043201,0.01316719,0.07193347,0.38457153,0.86228066,0.53734058,0.38655308,0.18810665,0.00000000
-3.15457729,1.67403515,0.01347373,0.07332977,0.39122109,0.84401452,0.53328384,0.37070896,0.18812229,0.00000000
-3.14857429,1.64472266,0.01382109,0.07504206,0.39907770,0.82901129,0.53092689,0.35705725,0.18894640,0.00000000
-3.14257129,1.62248605,0.01421319,0.07703778,0.40802190,0.81715811,0.53023890,0.34573304,0.19053382,0.00000000
-3.13656828,1.60715782,0.01465391,0.07927490,0.41789772,0.80825242,0.53118086,0.33683026,0.19281687,0.00000000
-3.13056528,1.59843189,0.01514699,0.08170322,0.42851834,0.80201401,0.53371365,0.33040454,0.19570799,0.00000000
-3.12456228,1.59588781,0.01569601,0.08426585,0.43967305,0.79809950,0.53780567,0.32647673,0.19910281,0.00000000
-3.11855928,1.59901728,0.01630422,0.08690093,0.45113491,0.79611872,0.54343926,0.32503689,0.20288381,0.00000000
-3.11255628,1.60725138,0.01697442,0.08954354,0.46266897,0.79565206,0.55061561,0.32604840,0.20692412,0.00000000
-3.10655328,1.61998718,0.01770875,0.09212772,0.47404045,0.79626807,0.55935757,0.32945182,0.21109162,0.00000000
-3.10055028,1.63661216,0.01850849,0.09458845,0.48502271,0.79754030,0.56971017,0.33516837,0.21525292,0.00000000
-3.09454727,1.65652530,0.01937382,0.09686356,0.49540442,0.79906288,0.58173862,0.34310268,0.21927726,0.00000000
-3.08854427,1.67915395,0.02030352,0.09889557,0.50499579,0.80046393,0.59552370,0.35314489,0.22304007,0.00000000
-3.08254127,1.70396584,0.02129477,0.10063322,0.51363342,0.80141645,0.61115489,0.36517179,0.22642619,0.00000000
-3.07653827,1.73047585,0.02234289,0.10203277,0.52118378,0.80164624,0.62872130,0.37904722,0.22933255,0.00000000
-3.07053527,1.75824766,0.02344116,0.10305901,0.52754503,0.80093667,0.64830106,0.39462176,0.23167030,0.00000000
-3.06453227,1.78689069,0.02458071,0.10368591,0.53264726,0.79913032,0.66994954,0.41173173,0.23336639,0.00000000
-3.05852926,1.81605286,0.02575047,0.10389690,0.53645122,0.79612756,0.69368733,0.43019798,0.23436444,0.00000000
-3.05252626,1.84541028,0.02693719,0.10368483,0.53894574,0.79188246,0.71948845,0.44982436,0.23462508,0.00000000
-3.04652326,1.87465474,0.02812568,0.10305161,0.54014398,0.78639651,0.74726979,0.47039640,0.23412573,0.00000000
-3.04052026,1.90348049,0.02929899,0.10200753,0.54007885,0.77971046,0.77688223,0.49168037,0.23285974,0.00000000
-3.03451726,1.93157123,0.03043887,0.10057034,0.53879804,0.77189525,0.80810441,0.51342286,0.23083530,0.00000000
-3.02851426,1.95858882,0.03152621,0.09876420,0.53635875,0.76304227,0.84063944,0.53535133,0.22807375,0.00000000
-3.02251126,1.98416449,0.03254161,0.09661842,0.53282273,0.75325386,0.87411502,0.55717557,0.22460785,0.00000000
-3.01650825,2.00789361,0.03346603,0.09416620,0.52825176,0.74263452,0.90808735,0.57859034,0.22047977,0.00000000
-3.01050525,2.02933448,0.03428142,0.09144337,0.52270390,0.73128319,0.94204864,0.59927924,0.21573900,0.00000000
-3.00450225,2.04801169,0.03497144,0.08848711,0.51623065,0.71928724,0.97543820,0.61891964,0.21044041,0.00000000
-2.99849925,2.06342375,0.03552202,0.08533488,0.50887526,0.70671812,1.00765678,0.63718879,0.20464230,0.00000000
-2.99249625,2.07505504,0.03592199,0.08202343,0.50067208,0.69362910,1.03808352,0.65377079,0.19840471,0.00000000
-2.98649325,2.08239124,0.03616353,0.07858799,0.49164709,0.68005476,1.06609492,0.66836423,0.19178791,0.00000000
-2.98049025,2.08493753,0.03624251,0.07506163,0.48181928,0.66601241,1.09108498,0.68069014,0.18485120,0.00000000
-2.97448724,2.08223847,0.03615872,0.07147487,0.47120296,0.65150493,1.11248555,0.69050006,0.17765200,0.00000000
-2.96848424,2.07389849,0.03591591,0.06785539,0.45981062,0.63652486,1.12978609,0.69758366,0.17024513,0.00000000
-2.96248124,2.05960149,0.03552166,0.06422797,0.44765606,0.62105925,1.14255179,0.70177568,0.16268250,0.00000000
-2.95647824,2.03912868,0.03498713,0.06061454,0.43475770,0.60509488,1.15043923,0.70296176,0.15501288,0.00000000
-2.95047524,2.01237317,0.03432661,0.05703430,0.42114163,0.58862341,1.15320880,0.70108280,0.14728197,0.00000000
-2.94447224,1.97935067,0.03355700,0.05350402,0.40684425,0.57164606,1.15073339,0.69613773,0.13953251,0.00000000
-2.93846923,1.94020520,0.03269712,0.05003833,0.39191428,0.55417749,1.14300265,0.68818423,0.13180457,0.00000000
-2.93246623,1.89520975,0.03176703,0.04664997,0.37641403,0.53624855,1.13012300,0.67733759,0.12413577,0.00000000
-2.92646323,1.84476129,0.03078721,0.04335016,0.36041972,0.51790782,1.11231296,0.66376746,0.11656160,0.00000000
-2.92046023,1.78937067,0.02977785,0.04014881,0.34402104,0.49922175,1.08989443,0.64769270,0.10911556,0.00000000
-2.91445723,1.72964761,0.02875810,0.03705481,0.32731973,0.48027357,1.06328000,0.62937457,0.10182937,0.00000000
-2.90845423,1.66628161,0.02774542,0.03407618,0.31042743,0.46116086,1.03295725,0.60910840,0.09473296,0.00000000
-2.90245123,1.60001978,0.02675504,0.03122018,0.29346298,0.44199225,0.99947050,0.58721420,0.08785443,0.00000000
-2.89644822,1.53164262,0.02579947,0.02849344,0.27654917,0.42288328,0.96340114,0.56402672,0.08121993,0.00000000
-2.89044522,1.46193914,0.02488828,0.02590194,0.25980929,0.40395191,0.92534736,0.53988516,0.07485344,0.00000000
-2.88444222,1.39168248,0.02402788,0.02345106,0.24336369,0.38531385,0.88590420,0.51512323,0.06877654,0.00000000
-2.87843922,1.32160723,0.02322154,0.02114555,0.22732643,0.36707818,0.84564495,0.49005998,0.06300814,0.00000000
-2.87243622,1.25238969,0.02246955,0.01898953,0.21180234,0.34934347,0.80510453,0.46499157,0.05756427,0.00000000
-2.86643322,1.18463175,0.02176947,0.01698648,0.19688466,0.33219473,0.76476574,0.44018466,0.05245790,0.00000000
-2.86043022,1.11884931,0.02111648,0.01513927,0.18265319,0.31570123,0.72504858,0.41587138,0.04769885,0.00000000
-2.85442721,1.05546537,0.02050393,0.01345023,0.16917331,0.29991559,0.68630330,0.39224616,0.04329386,0.00000000
-2.84842421,0.99480820,0.01992378,0.01192120,0.15649565,0.28487385,0.64880690,0.36946446,0.03924673,0.00000000
-2.84242121,0.93711419,0.01936722,0.01055374,0.14465653,0.27059683,0.61276338,0.34764340,0.03555862,0.00000000
-2.83641821,0.88253512,0.01882521,0.00934921,0.13367912,0.25709236,0.57830711,0.32686395,0.03222850,0.00000000
-2.83041521,0.83114906,0.01828904,0.00830909,0.12357511,0.24435842,0.54550914,0.30717469,0.02925374,0.00000000
-2.82441221,0.78297425,0.01775082,0.00743511,0.11434692,0.23238693,0.51438574,0.28859675,0.02663073,0.00000000
-2.81840920,0.73798488,0.01720390,0.00672956,0.10599012,0.22116784,0.48490861,0.27112948,0.02435574,0.00000000
-2.81240620,0.69612784,0.01664323,0.00619556,0.09849611,0.21069338,0.45701604,0.25475673,0.02242565,0.00000000
-2.80640320,0.65733941,0.01606560,0.00583723,0.09185466,0.20096209,0.43062435,0.23945312,0.02083879,0.00000000
-2.80040020,0.62156095,0.01546974,0.00565992,0.08605641,0.19198246,0.40563891,0.22519012,0.01959580,0.00000000
-2.79439720,0.58875268,0.01485644,0.00567040,0.08109493,0.18377584,0.38196430,0.21194168,0.01870029,0.00000000
-2.78839420,0.55890497,0.01422840,0.00587687,0.07696845,0.17637854,0.35951294,0.19968885,0.01815951,0.00000000
-2.78239120,0.53204648,0.01359013,0.00628899,0.07368095,0.16984290,0.33821206,0.18842364,0.01798484,0.00000000
-2.77638819,0.50824883,0.01294768,0.00691777,0.07124272,0.16423729,0.31800858,0.17815162,0.01819208,0.00000000
-2.77038519,0.48762769,0.01230835,0.00777539,0.06967025,0.15964495,0.29887195,0.16889331,0.01880159,0.00000000
-2.76438219,0.47034027,0.01168036,0.00887478,0.06898547,0.15616175,0.28079490,0.16068452,0.01983813,0.00000000
-2.75837919,0.45657937,0.01107242,0.01022930,0.06921435,0.15389291,0.26379230,0.15357539,0.02133058,0.00000000
-2.75237619,0.44656452,0.01049337,0.01185207,0.07038499,0.15294884,0.24789834,0.14762855,0.02331128,0.00000000
-2.74637319,0.44053049,0.00995178,0.01375538,0.07252513,0.15344022,0.23316225,0.14291631,0.02581528,0.00000000
-2.74037019,0.43871388,0.00945559,0.01594993,0.07565945,0.15547251,0.21964313,0.13951721,0.02887924,0.00000000
-2.73436718,0.44133852,0.00901174,0.01844404,0.07980646,0.15914024,0.20740402,0.13751203,0.03254026,0.00000000
-2.72836418,0.44860021,0.00862592,0.02124283,0.08497544,0.16452120,0.19650578,0.13697949,0.03683442,0.00000000
-2.72236118,0.46065169,0.00830232,0.02434738,0.09116338,0.17167081,0.18700103,0.13799189,0.04179532,0.00000000
-2.71635818,0.47758854,0.00804344,0.02775402,0.09835219,0.18061701,0.17892852,0.14061081,0.04745247,0.00000000
-2.71035518,0.49943658,0.00785000,0.03145363,0.10650637,0.19135588,0.17230833,0.14488302,0.05382972,0.00000000
-2.70435218,0.52614153,0.00772090,0.03543110,0.11557114,0.20384816,0.16713786,0.15083692,0.06094371,0.00000000
-2.69834917,0.55756135,0.00765323,0.03966501,0.12547140,0.21801704,0.16338909,0.15847944,0.06880249,0.00000000
-2.69234617,0.59346179,0.00764238,0.04412750,0.13611146,0.23374722,0.16100700,0.16779358,0.07740423,0.00000000
-2.68634317,0.63351538,0.00768218,0.04878435,0.14737571,0.25088551,0.15990937,0.17873679,0.08673627,0.00000000
-2.68034017,0.67730402,0.00776509,0.05359537,0.15913024,0.26924291,0.15998772,0.19124002,0.09677443,0.00000000
-2.67433717,0.72432534,0.00788246,0.05851505,0.17122548,0.28859829,0.16110966,0.20520761,0.10748261,0.00000000
-2.66833417,0.77400247,0.00802482,0.06349344,0.18349968,0.30870359,0.16312216,0.22051808,0.11881288,0.00000000
-2.66233117,0.82569712,0.00818214,0.06847736,0.19578334,0.32929023,0.16585589,0.23702554,0.13070581,0.00000000
-2.65632816,0.87872544,0.00834421,0.07341166,0.20790417,0.35007690,0.16913025,0.25456195,0.14309135,0.00000000
-2.65032516,0.93237614,0.00850093,0.07824083,0.21969272,0.37077799,0.17275898,0.27294002,0.15588991,0.00000000
-2.64432216,0.98593008,0.00864260,0.08291055,0.23098809,0.39111274,0.17655604,0.29195661,0.16901392,0.00000000
-2.63831916,1.03868072,0.00876027,0.08736934,0.24164378,0.41081446,0.18034152,0.31139670,0.18236959,0.00000000
-2.63231616,1.08995439,0.00884594,0.09157016,0.25153312,0.42963960,0.18394744,0.33103758,0.19585888,0.00000000
-2.62631316,1.13912969,0.00889284,0.09547189,0.26055428,0.44737609,0.18722300,0.35065342,0.20938162,0.00000000
-2.62031016,1.18565512,0.00889557,0.09904056,0.26863428,0.46385068,0.19003928,0.37001977,0.22283771,0.00000000
-2.61430715,1.22906418,0.00885026,0.10225045,0.27573209,0.47893484,0.19229308,0.38891816,0.23612918,0.00000000
-2.60830415,1.26898727,0.00875460,0.10508470,0.28184031,0.49254895,0.19390972,0.40714047,0.24916221,0.00000000
-2.60230115,1.30515989,0.00860791,0.10753576,0.28698552,0.50466443,0.19484483,0.42449312,0.26184886,0.00000000
-2.59629815,1.33742681,0.00841104,0.10960529,0.29122717,0.51530379,0.19508498,0.44080080,0.27410850,0.00000000
-2.59029515,1.36574203,0.00816636,0.11130384,0.29465494,0.52453848,0.19464708,0.45590985,0.28586898,0.00000000
-2.58429215,1.39016457,0.00787756,0.11265005,0.29738481,0.53248459,0.19357686,0.46969102,0.29706728,0.00000000
-2.57828914,1.41085035,0.00754953,0.11366961,0.29955385,0.53929661,0.19194614,0.48204176,0.30764982,0.00000000
-2.57228614,1.42804064,0.00718814,0.11439392,0.30131406,0.54515943,0.18984948,0.49288783,0.31757235,0.00000000
-2.56628314,1.44204759,0.00680004,0.11485851,0.30282563,0.55027911,0.18740001,0.50218427,0.32679945,0.00000000
-2.56028014,1.45323770,0.00639246,0.11510145,0.30424974,0.55487267,0.18472492,0.50991582,0.33530370,0.00000000
-2.55427714,1.46201401,0.00597294,0.11516157,0.30574152,0.55915753,0.18196073,0.51609656,0.34306455,0.00000000
-2.54827414,1.46879784,0.00554921,0.11507682,0.30744337,0.56334108,0.17924857,0.52076912,0.35006708,0.00000000
-2.54227114,1.47401113,0.00512892,0.11488278,0.30947909,0.56761088,0.17672972,0.52400316,0.35630057,0.00000000
-2.53626813,1.47806005,0.00471954,0.11461126,0.31194910,0.57212601,0.17454169,0.52589344,0.36175717,0.00000000
-2.53026513,1.48132084,0.00432825,0.11428930,0.31492698,0.57701002,0.17281478,0.52655739,0.36643063,0.00000000
-2.52426213,1.48412823,0.00396176,0.11393840,0.31845763,0.58234582,0.17166951,0.52613222,0.37031526,0.00000000
-2.51825913,1.48676723,0.00362636,0.11357416,0.32255695,0.58817278,0.17121481,0.52477179,0.37340517,0.00000000
-2.51225613,1.48946823,0.00332779,0.11320623,0.32721325,0.59448612,0.17154700,0.52264310,0.37569388,0.00000000
-2.50625313,1.49240576,0.00307132,0.11283868,0.33239015,0.60123876,0.17274959,0.51992269,0.37717435,0.00000000
-2.50025013,1.49570052,0.00286169,0.11247066,0.33803086,0.60834530,0.17489368,0.51679278,0.37783934,0.00000000
-2.49424712,1.49942450,0.00270322,0.11209742,0.34406353,0.61568806,0.17803892,0.51343746,0.37768229,0.00000000
-2.48824412,1.50360865,0.00259981,0.11171146,0.35040730,0.62312480,0.18223478,0.51003880,0.37669849,0.00000000
-2.48224112,1.50825234,0.00255499,0.11130397,0.35697883,0.63049757,0.18752190,0.50677302,0.37488657,0.00000000
-2.47623812,1.51333400,0.00257199,0.11086628,0.36369867,0.63764233,0.19393342,0.50380683,0.37225019,0.00000000
-2.47023512,1.51882211,0.00265376,0.11039134,0.37049730,0.64439877,0.20149594,0.50129386,0.36879986,0.00000000
-2.46423212,1.52468564,0.00280299,0.10987512,0.37732031,0.65061962,0.21023006,0.49937136,0.36455472,0.00000000
-2.45822911,1.53090337,0.00302216,0.10931793,0.38413252,0.65617922,0.22015025,0.49815721,0.35954419,0.00000000
-2.45222611,1.53747140,0.00331347,0.10872539,0.39092069,0.66098065,0.23126412,0.49774724,0.35380945,0.00000000
-2.44622311,1.54440839,0.00367888,0.10810928,0.39769483,0.66496118,0.24357091,0.49821300,0.34740446,0.00000000
-2.44022011,1.55175826,0.00412003,0.10748799,0.40448789,0.66809569,0.25705940,0.49960006,0.34039673,0.00000000
-2.43421711,1.55959029,0.00463819,0.10688667,0.41135396,0.67039812,0.27170522,0.50192688,0.33286749,0.00000000
-2.42821411,1.56799677,0.00523419,0.10633709,0.41836524,0.67192065,0.28746790,0.50518437,0.32491148,0.00000000
-2.42221111,1.57708847,0.00590837,0.10587715,0.42560778,0.67275099,0.30428774,0.50933620,0.31663626,0.00000000
-2.41620810,1.58698846,0.00666047,0.10555014,0.43317651,0.67300792,0.32208287,0.51431993,0.30816110,0.00000000
-2.41020510,1.59782491,0.00748956,0.10540373,0.44116980,0.67283536,0.34074676,0.52004904,0.29961546,0.00000000
-2.40420210,1.60972339,0.00839395,0.10548880,0.44968397,0.67239546,0.36014644,0.52641581,0.29113728,0.00000000
-2.39819910,1.62279960,0.00937115,0.10585817,0.45880803,0.67186115,0.38012166,0.53329507,0.28287099,0.00000000
-2.39219610,1.63715282,0.01041777,0.10656525,0.46861909,0.67140843,0.40048529,0.54054874,0.27496547,0.00000000
-2.38619310,1.65286085,0.01152950,0.10766264,0.47917856,0.67120911,0.42102497,0.54803100,0.26757190,0.00000000
-2.38019010,1.66997669,0.01270103,0.10920081,0.49052945,0.67142404,0.44150615,0.55559398,0.26084172,0.00000000
-2.37418709,1.68852703,0.01392607,0.11122691,0.50269477,0.67219739,0.46167649,0.56309368,0.25492458,0.00000000
-2.36818409,1.70851267,0.01519727,0.11378359,0.51567707,0.67365200,0.48127140,0.57039582,0.24996636,0.00000000
-2.36218109,1.72991057,0.01650628,0.11690799,0.52945907,0.67588601,0.50002062,0.57738144,0.24610732,0.00000000
-2.35617809,1.75267703,0.01784374,0.12063094,0.54400503,0.67897069,0.51765555,0.58395178,0.24348015,0.00000000
-2.35017509,1.77675166,0.01919926,0.12497616,0.55926293,0.68294950,0.53391683,0.59003220,0.24220810,0.00000000
-2.34417209,1.80206143,0.02056153,0.12995972,0.57516687,0.68783805,0.54856205,0.59557491,0.24240299,0.00000000
-2.33816908,1.82852408,0.02191833,0.13558949,0.59163962,0.69362502,0.56137298,0.60056016,0.24416300,0.00000000
-2.33216608,1.85605063,0.02325665,0.14186480,0.60859501,0.70027358,0.57216213,0.60499585,0.24757039,0.00000000
-2.32616308,1.88454620,0.02456275,0.14877615,0.62593982,0.70772326,0.58077809,0.60891543,0.25268895,0.00000000
-2.32016008,1.91390912,0.02582234,0.15630494,0.64357520,0.71589195,0.58710968,0.61237412,0.25956126,0.00000000
-2.31415708,1.94402812,0.02702071,0.16442342,0.66139735,0.72467805,0.59108848,0.61544364,0.26820581,0.00000000
-2.30815408,1.97477780,0.02814298,0.17309459,0.67929758,0.73396249,0.59268977,0.61820574,0.27861408,0.00000000
-2.30215108,2.00601268,0.02917427,0.18227230,0.69716171,0.74361074,0.59193181,0.62074473,0.29074769,0.00000000
-2.29614807,2.03756047,0.03010003,0.19190144,0.71486910,0.75347473,0.58887368,0.62313960,0.30453584,0.00000000
-2.29014507,2.06921518,0.03090632,0.20191833,0.73229143,0.76339478,0.58361168,0.62545618,0.31987313,0.00000000
-2.28414207,2.10073088,0.03158012,0.21225117,0.74929154,0.77320175,0.57627469,0.62773971,0.33661814,0.00000000
-2.27813907,2.13181690,0.03210968,0.22282083,0.76572251,0.78271926,0.56701869,0.63000856,0.35459277,0.00000000
-2.27213607,2.16213524,0.03248487,0.23354176,0.78142740,0.79176639,0.55602078,0.63224926,0.37358277,0.00000000
-2.26613307,2.19130084,0.03269748,0.24432313,0.79623976,0.80016079,0.54347307,0.63441348,0.39333940,0.00000000
-2.26013007,2.21888502,0.03274158,0.25507022,0.80998500,0.80772215,0.52957664,0.63641702,0.41358250,0.00000000
-2.25412706,2.24442247,0.03261371,0.26568591,0.82248297,0.81427625,0.51453597,0.63814103,0.43400488,0.00000000
-2.24812406,2.26742159,0.03231314,0.27607238,0.83355138,0.81965927,0.49855393,0.63943555,0.45427809,0.00000000
-2.24212106,2.28737782,0.03184199,0.28613288,0.84301030,0.82372235,0.48182768,0.64012502,0.47405948,0.00000000
-2.23611806,2.30378956,0.03120526,0.29577352,0.85068731,0.82633614,0.46454528,0.64001565,0.49300020,0.00000000
-2.23011506,2.31617557,0.03041081,0.30490496,0.85642309,0.82739514,0.44688344,0.63890425,0.51075409,0.00000000
-2.22411206,2.32409322,0.02946924,0.31344408,0.86007725,0.82682153,0.42900598,0.63658795,0.52698695,0.00000000
-2.21810905,2.32715617,0.02839366,0.32131530,0.86153384,0.82456823,0.41106322,0.63287432,0.54138589,0.00000000
-2.21210605,2.32505075,0.02719935,0.32845175,0.86070632,0.82062093,0.39319209,0.62759131,0.55366839,0.00000000
-2.20610305,2.31754977,0.02590344,0.33479599,0.85754163,0.81499900,0.37551676,0.62059649,0.56359058,0.00000000
-2.20010005,2.30452307,0.02452444,0.34030044,0.85202300,0.80775495,0.35814970,0.61178503,0.57095445,0.00000000
-2.19409705,2.28594406,0.02308176,0.34492741,0.84417139,0.79897265,0.34119306,0.60109600,0.57561352,0.00000000
-2.18809405,2.26189200,0.02159522,0.34864872,0.83404540,0.78876408,0.32474003,0.58851675,0.57747694,0.00000000
-2.18209105,2.23254972,0.02008455,0.35144506,0.82173962,0.77726506,0.30887637,0.57408506,0.57651150,0.00000000
-2.17608804,2.19819725,0.01856891,0.35330499,0.80738153,0.76462982,0.29368160,0.55788908,0.57274181,0.00000000
-2.17008504,2.15920158,0.01706645,0.35422384,0.79112718,0.75102508,0.27923020,0.54006514,0.56624846,0.00000000
-2.16408204,2.11600343,0.01559393,0.35420248,0.77315582,0.73662367,0.26559240,0.52079355,0.55716430,0.00000000
-2.15807904,2.06910186,0.01416642,0.35324613,0.75366398,0.72159829,0.25283482,0.50029278,0.54566910,0.00000000
-2.15207604,2.01903771,0.01279704,0.35136329,0.73285917,0.70611561,0.24102081,0.47881232,0.53198294,0.00000000
-2.14607304,1.96637697,0.01149682,0.34856489,0.71095377,0.69033121,0.23021052,0.45662475,0.51635847,0.00000000
-2.14007004,1.91169500,0.01027463,0.34486377,0.68815938,0.67438554,0.22046090,0.43401728,0.49907266,0.00000000
-2.13406703,1.85556240,0.00913718,0.34027447,0.66468191,0.65840117,0.21182545,0.41128345,0.48041832,0.00000000
-2.12806403,1.79853344,0.00808910,0.33481343,0.64071770,0.64248141,0.20435389,0.38871515,0.46069572,0.00000000
-2.12206103,1.74113723,0.00713308,0.32849960,0.61645087,0.62671039,0.19809192,0.36659544,0.44020477,0.00000000
-2.11605803,1.68387193,0.00627005,0.32135526,0.59205179,0.61115444,0.19308078,0.34519239,0.41923798,0.00000000
-2.11005503,1.62720204,0.00549939,0.31340717,0.56767682,0.59586467,0.18935695,0.32475398,0.39807441,0.00000000
-2.10405203,1.57155820,0.00481920,0.30468789,0.54346907,0.58088046,0.18695183,0.30550442,0.37697478,0.00000000
-2.09804902,1.51733928,0.00422652,0.29523703,0.51955993,0.56623349,0.18589142,0.28764147,0.35617780,0.00000000
-2.09204602,1.46491585,0.00371759,0.28510253,0.49607131,0.55195202,0.18619597,0.27133506,0.33589765,0.00000000
-2.08604302,1.41463431,0.00328807,0.27434156,0.47311797,0.53806508,0.18787957,0.25672673,0.31632262,0.00000000
-2.08004002,1.36682103,0.00293325,0.26302127,0.45081002,0.52460609,0.19094963,0.24392989,0.29761469,0.00000000
-2.07403702,1.32178555,0.00264823,0.25121894,0.42925492,0.51161571,0.19540619,0.23303061,0.27990992,0.00000000
-2.06803402,1.27982234,0.00242804,0.23902180,0.40855900,0.49914369,0.20124106,0.22408868,0.26331945,0.00000000
-2.06203102,1.24121066,0.00226779,0.22652618,0.38882829,0.48724944,0.20843669,0.21713880,0.24793089,0.00000000
-2.05602801,1.20621218,0.00216268,0.21383633,0.37016844,0.47600140,0.21696487,0.21219166,0.23380995,0.00000000
-2.05002501,1.17506646,0.00210812,0.20106264,0.35268378,0.46547513,0.22678514,0.20923491,0.22100218,0.00000000
-2.04402201,1.14798438,0.00209966,0.18831957,0.33647563,0.45575032,0.23784313,0.20823385,0.20953458,0.00000000
-2.03801901,1.12514005,0.00213306,0.17572332,0.32163990,0.44690695,0.25006882,0.20913187,0.19941712,0.00000000
-2.03201601,1.10666181,0.00220422,0.16338929,0.30826429,0.43902076,0.26337482,0.21185072,0.19064415,0.00000000
-2.02601301,1.09262304,0.00230915,0.15142965,0.29642517,0.43215857,0.27765485,0.21629078,0.18319555,0.00000000
-2.02001001,1.08303366,0.00244397,0.13995092,0.28618456,0.42637358,0.29278265,0.22233129,0.17703779,0.00000000
-2.01400700,1.07783320,0.00260485,0.12905196,0.27758749,0.42170130,0.30861138,0.22983092,0.17212500,0.00000000
-2.00800400,1.07688613,0.00278803,0.11882219,0.27065974,0.41815606,0.32497372,0.23862874,0.16839988,0.00000000
-2.00200100,1.07998037,0.00298979,0.10934036,0.26540651,0.41572881,0.34168287,0.24854568,0.16579490,0.00000000
-1.99599800,1.08682917,0.00320648,0.10067380,0.26181190,0.41438613,0.35853450,0.25938680,0.16423347,0.00000000
-1.98999500,1.09707693,0.00343460,0.09287817,0.25983942,0.41407061,0.37530979,0.27094425,0.16363145,0.00000000
-1.98399200,1.11030881,0.00367081,0.08599772,0.25943346,0.41470282,0.39177939,0.28300103,0.16389881,0.00000000
-1.97798899,1.12606393,0.00391206,0.08006606,0.26052174,0.41618459,0.40770854,0.29533554,0.16494158,0.00000000
-1.97198599,1.14385169,0.00415569,0.07510726,0.26301845,0.41840352,0.42286292,0.30772664,0.16666395,0.00000000
-1.96598299,1.16317041,0.00439956,0.07113720,0.26682810,0.42123850,0.43701514,0.31995930,0.16897054,0.00000000
-1.95997999,1.18352743,0.00464217,0.06816520,0.27184967,0.42456587,0.44995168,0.33183039,0.17176868,0.00000000
-1.95397699,1.20445944,0.00488278,0.06619562,0.27798083,0.42826584,0.46147980,0.34315441,0.17497070,0.00000000
-1.94797399,1.22555215,0.00512157,0.06522940,0.28512206,0.43222884,0.47143420,0.35376891,0.17849600,0.00000000
-1.94197099,1.24645788,0.00535974,0.06526551,0.29318032,0.43636129,0.47968299,0.36353928,0.18227287,0.00000000
-1.93596798,1.26691025,0.00559956,0.06630199,0.30207210,0.44059054,0.48613266,0.37236261,0.18623989,0.00000000
