energy_ev,total_up,Ag_p_up,Ag_d_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-5.63381691,1.93910342,0.12574995,1.29568684,0.12844531,0.44615359,0.00065345,0.02647133,0.00477543,0.21917175
-5.62781391,1.92763680,0.12819482,1.27284967,0.13365658,0.45327570,0.00065954,0.02718777,0.00483630,0.22244457
-5.62181091,1.91119745,0.13030184,1.24665774,0.13900345,0.45918824,0.00066136,0.02784892,0.00489246,0.22501492
-5.61580790,1.89014617,0.13209191,1.21740036,0.14451613,0.46393824,0.00065887,0.02845792,0.00494506,0.22689068
-5.60980490,1.86494195,0.13359650,1.18541768,0.15022861,0.46760724,0.00065211,0.02902009,0.00499539,0.22809660
-5.60380190,1.83613625,0.13485630,1.15109809,0.15617673,0.47030976,0.00064125,0.02954270,0.00504485,0.22867364
-5.59779890,1.80436292,0.13591940,1.11487347,0.16239595,0.47219030,0.00062655,0.03003449,0.00509492,0.22867761
-5.59179590,1.77032405,0.13683912,1.07721236,0.16891877,0.47341892,0.00060837,0.03050522,0.00514701,0.22817701
-5.58579290,1.73477226,0.13767145,1.03861135,0.17577206,0.47418553,0.00058714,0.03096509,0.00520244,0.22725023
-5.57978989,1.69849042,0.13847231,0.99958507,0.18297441,0.47469332,0.00056341,0.03142410,0.00526234,0.22598225
-5.57378689,1.66226981,0.13929474,0.96065530,0.19053362,0.47515153,0.00053777,0.03189140,0.00532757,0.22446090
-5.56778389,1.62688793,0.14018617,0.92233982,0.19844466,0.47576816,0.00051088,0.03237471,0.00539865,0.22277297
-5.56178089,1.59308742,0.14118585,0.88514163,0.20668817,0.47674293,0.00048347,0.03287975,0.00547569,0.22100039
-5.55577789,1.56155727,0.14232284,0.84953915,0.21522972,0.47826108,0.00045629,0.03340979,0.00555837,0.21921659
-5.54977489,1.53291757,0.14361429,0.81597799,0.22401996,0.48048822,0.00043012,0.03396530,0.00564593,0.21748342
-5.54377189,1.50770875,0.14506456,0.78486477,0.23299574,0.48356684,0.00040576,0.03454385,0.00573717,0.21584866
-5.53776888,1.48638596,0.14666492,0.75656321,0.24208225,0.48761455,0.00038405,0.03514010,0.00583051,0.21434439
-5.53176588,1.46931904,0.14839411,0.73139275,0.25119613,0.49272415,0.00036580,0.03574600,0.00592405,0.21298633
-5.52576288,1.45679782,0.15021961,0.70962955,0.26024945,0.49896576,0.00035184,0.03635121,0.00601567,0.21177413
-5.51975988,1.44904254,0.15209968,0.69150970,0.26915448,0.50639063,0.00034300,0.03694369,0.00610316,0.21069267
-5.51375688,1.44621842,0.15398604,0.67723421,0.27782886,0.51503646,0.00034011,0.03751042,0.00618437,0.20971434
-5.50775388,1.44845326,0.15582710,0.66697526,0.28620114,0.52493394,0.00034398,0.03803825,0.00625729,0.20880209
-5.50175088,1.45585671,0.15757155,0.66088298,0.29421613,0.53611379,0.00035542,0.03851487,0.00632029,0.20791317
-5.49574787,1.46853975,0.15917215,0.65909218,0.30183998,0.54861404,0.00037521,0.03892976,0.00637222,0.20700323
-5.48974487,1.48663261,0.16058954,0.66172816,0.30906458,0.56248676,0.00040411,0.03927514,0.00641251,0.20603077
-5.48374187,1.51029974,0.16179590,0.66891109,0.31591097,0.57780376,0.00044286,0.03954693,0.00644134,0.20496134
-5.47773887,1.53975050,0.16277814,0.68075828,0.32243161,0.59466074,0.00049215,0.03974545,0.00645967,0.20377158
-5.47173587,1.57524441,0.16354064,0.69738401,0.32871124,0.61317957,0.00055259,0.03987613,0.00646931,0.20245266
-5.46573287,1.61709027,0.16410720,0.71889667,0.33486637,0.63350817,0.00062474,0.03994991,0.00647293,0.20101295
-5.45972986,1.66563890,0.16452232,0.74539315,0.34104322,0.65581814,0.00070903,0.03998347,0.00647403,0.19947980
-5.45372686,1.72126961,0.16485143,0.77695076,0.34741424,0.68029989,0.00080578,0.03999923,0.00647684,0.19790034
-5.44772386,1.78437085,0.16518035,0.81361698,0.35417340,0.70715555,0.00091517,0.04002510,0.00648628,0.19634113
-5.44172086,1.85531626,0.16561385,0.85539772,0.36153036,0.73659004,0.00103720,0.04009398,0.00650779,0.19488677
-5.43571786,1.93443720,0.16627327,0.90224475,0.36970386,0.76880057,0.00117165,0.04024306,0.00654716,0.19363754
-5.42971486,2.02199348,0.16729352,0.95404323,0.37891454,0.80396530,0.00131810,0.04051292,0.00661039,0.19270608
-5.42371186,2.11814396,0.16881936,1.01060009,0.38937762,0.84223169,0.00147589,0.04094644,0.00670346,0.19221340
-5.41770885,2.22291881,0.17100124,1.07163431,0.40129567,0.88370516,0.00164409,0.04158759,0.00683216,0.19228423
-5.41170585,2.33619518,0.17399072,1.13676974,0.41485174,0.92843884,0.00182150,0.04248014,0.00700190,0.19304214
-5.40570285,2.45767769,0.17793579,1.20553129,0.43020328,0.97642479,0.00200670,0.04366629,0.00721753,0.19460446
-5.39969985,2.58688516,0.18297605,1.27734488,0.44747679,1.02758740,0.00219797,0.04518528,0.00748316,0.19707730
-5.39369685,2.72314434,0.18923809,1.35154150,0.46676359,1.08177915,0.00239339,0.04707213,0.00780204,0.20055084
-5.38769385,2.86559135,0.19683097,1.42736560,0.48811672,1.13877925,0.00259080,0.04935626,0.00817646,0.20509516
-5.38169085,3.01318073,0.20584216,1.50398735,0.51154888,1.19829498,0.00278792,0.05206039,0.00860764,0.21075659
-5.37568784,3.16470201,0.21633389,1.58051873,0.53703164,1.25996599,0.00298231,0.05519949,0.00909567,0.21755492
-5.36968484,3.31880305,0.22833995,1.65603268,0.56449558,1.32337121,0.00317148,0.05877988,0.00963953,0.22548134
-5.36368184,3.47401926,0.24186319,1.72958456,0.59383148,1.38803820,0.00335293,0.06279854,0.01023706,0.23449741
-5.35767884,3.62880737,0.25687360,1.80023521,0.62489228,1.45345456,0.00352424,0.06724262,0.01088503,0.24453480
-5.35167584,3.78158252,0.27330712,1.86707452,0.65749579,1.51908097,0.00368308,0.07208914,0.01157916,0.25549604
-5.34567284,3.93075715,0.29106522,1.92924466,0.69142801,1.58436540,0.00382735,0.07730500,0.01231422,0.26725616
-5.33966983,4.07478027,0.31001517,1.98596200,0.72644691,1.64875798,0.00395518,0.08284711,0.01308414,0.27966506
-5.33366683,4.21217574,0.32999119,2.03653696,0.76228664,1.71172605,0.00406502,0.08866287,0.01388211,0.29255074
-5.32766383,4.34157833,0.35079642,2.08039102,0.79866209,1.77276894,0.00415568,0.09469084,0.01470069,0.30572306
-5.32166083,4.46176647,0.37220569,2.11707036,0.83527377,1.83143204,0.00422638,0.10086167,0.01553198,0.31897818
-5.31565783,4.57169094,0.39396910,2.14625574,0.87181300,1.88731978,0.00427676,0.10709930,0.01636772,0.33210333
-5.30965483,4.67049867,0.41581643,2.16776839,0.90796738,1.94010715,0.00430688,0.11332226,0.01719943,0.34488190
-5.30365183,4.75755135,0.43746228,2.18157189,0.94342649,1.98954948,0.00431728,0.11944534,0.01801857,0.35709874
-5.29764882,4.83243849,0.45861180,2.18777006,0.97788786,2.03549025,0.00430891,0.12538123,0.01881668,0.36854542
-5.29164582,4.89498486,0.47896703,2.18660119,1.01106313,2.07786668,0.00428310,0.13104246,0.01958547,0.37902544
-5.28564282,4.94525224,0.49823363,2.17842890,1.04268428,2.11671296,0.00424157,0.13634327,0.02031702,0.38835909
-5.27963982,4.98353570,0.51612774,2.16373007,1.07250978,2.15216097,0.00418634,0.14120163,0.02100383,0.39638799
-5.27363682,5.01035447,0.53238295,2.14308029,1.10033061,2.18443842,0.00411965,0.14554116,0.02163900,0.40297904
-5.26763382,5.02643782,0.54675696,2.11713736,1.12597582,2.21386443,0.00404395,0.14929296,0.02221631,0.40802768
-5.26163082,5.03270612,0.55903789,2.08662338,1.14931752,2.24084238,0.00396177,0.15239735,0.02273031,0.41146043
-5.25562781,5.03024757,0.56904981,2.05230594,1.17027490,2.26585045,0.00387566,0.15480535,0.02317642,0.41323652
-5.24962481,5.02029111,0.57665742,2.01497889,1.18881723,2.28942965,0.00378813,0.15647991,0.02355099,0.41334858
-5.24362181,5.00417594,0.58176959,1.97544318,1.20496547,2.31216992,0.00370153,0.15739685,0.02385135,0.41182242
-5.23761881,4.98331850,0.58434170,1.93448836,1.21879235,2.33469428,0.00361804,0.15754545,0.02407585,0.40871576
-5.23161581,4.95917750,0.58437655,1.89287494,1.23042086,2.35764189,0.00353953,0.15692868,0.02422387,0.40411619
-5.22561281,4.93321809,0.58192385,1.85131828,1.24002089,2.38165004,0.00346760,0.15556303,0.02429578,0.39813807
-5.21960980,4.90687591,0.57707833,1.81047423,1.24780425,2.40733602,0.00340343,0.15347798,0.02429295,0.39091890
-5.21360680,4.88152237,0.56997650,1.77092688,1.25401806,2.43527934,0.00334785,0.15071515,0.02421767,0.38261491
-5.20760380,4.85843198,0.56079212,1.73317886,1.25893666,2.46600485,0.00330124,0.14732705,0.02407307,0.37339630
-5.20160080,4.83875305,0.54973075,1.69764423,1.26285240,2.49996765,0.00326360,0.14337564,0.02386307,0.36344220
-5.19559780,4.82348265,0.53702341,1.66464434,1.26606558,2.53754019,0.00323451,0.13893062,0.02359223,0.35293550
-5.18959480,4.81344690,0.52291972,1.63440659,1.26887395,2.57900218,0.00321319,0.13406757,0.02326570,0.34205783
-5.18359180,4.80928728,0.50768080,1.60706633,1.27156225,2.62453382,0.00319852,0.12886597,0.02288904,0.33098484
-5.17758879,4.81145361,0.49157217,1.58267155,1.27439215,2.67421260,0.00318911,0.12340729,0.02246817,0.31988187
-5.17158579,4.82020393,0.47485690,1.56119048,1.27759316,2.72801391,0.00318334,0.11777304,0.02200923,0.30890025
-5.16558279,4.83561137,0.45778940,1.54252162,1.28135480,2.78581541,0.00317945,0.11204293,0.02151848,0.29817433
-5.15957979,4.85757779,0.44060987,1.52650588,1.28582053,2.84740516,0.00317561,0.10629326,0.02100224,0.28781923
-5.15357679,4.88585354,0.42353968,1.51294047,1.29108358,2.91249296,0.00316999,0.10059542,0.02046680,0.27792942
-5.14757379,4.92006254,0.40677785,1.50159394,1.29718505,2.98072463,0.00316080,0.09501474,0.01991836,0.26857819
-5.14157079,4.95973167,0.39049854,1.49222180,1.30411424,3.05169856,0.00314643,0.08960948,0.01936299,0.25981779
-5.13556778,5.00432307,0.37484966,1.48458220,1.31181137,3.12498372,0.00312545,0.08443020,0.01880661,0.25168043
-5.12956478,5.05326803,0.35995262,1.47845099,1.32017237,3.20013837,0.00309667,0.07951934,0.01825495,0.24417981
-5.12356178,5.10600091,0.34590290,1.47363564,1.32905576,3.27672869,0.00305920,0.07491109,0.01771357,0.23731323
-5.11755878,5.16199152,0.33277163,1.46998749,1.33829102,3.35434628,0.00301245,0.07063147,0.01718784,0.23106410
-5.11155578,5.22077456,0.32060771,1.46741185,1.34768840,3.43262389,0.00295616,0.06669870,0.01668293,0.22540470
-5.10555278,5.28197472,0.30944052,1.46587543,1.35704927,3.51124844,0.00289040,0.06312366,0.01620380,0.22029903
-5.09954977,5.34532610,0.29928300,1.46541107,1.36617691,3.58997085,0.00281553,0.05991058,0.01575521,0.21570568
-5.09354677,5.41068521,0.29013472,1.46611921,1.37488686,3.66861189,0.00273222,0.05705782,0.01534168,0.21158055
-5.08754377,5.47803649,0.28198511,1.46816628,1.38301652,3.74706396,0.00264137,0.05455874,0.01496748,0.20787929
-5.08154077,5.54749013,0.27481633,1.47177985,1.39043332,3.82528838,0.00254408,0.05240253,0.01463654,0.20455943
-5.07553777,5.61927196,0.26860587,1.47724060,1.39704122,3.90330824,0.00244161,0.05057523,0.01435245,0.20158202
-5.06953477,5.69370557,0.26332876,1.48487152,1.40278494,3.98119706,0.00233533,0.04906051,0.01411837,0.19891284
-5.06353177,5.77118718,0.25895917,1.49502434,1.40765192,4.05906355,0.00222666,0.04784055,0.01393695,0.19652310
-5.05752876,5.85215421,0.25547147,1.50806389,1.41167162,4.13703307,0.00211700,0.04689677,0.01381026,0.19438965
-5.05152576,5.93704853,0.25284075,1.52435063,1.41491245,4.21522653,0.00200774,0.04621053,0.01373971,0.19249466
-5.04552276,6.02627604,0.25104277,1.54422210,1.41747623,4.29373763,0.00190016,0.04576359,0.01372596,0.19082496
-5.03951976,6.12016414,0.25005340,1.56797382,1.41949059,4.37260951,0.00179542,0.04553860,0.01376885,0.18937095
-5.03351676,6.21891907,0.24984767,1.59584040,1.42109969,4.45181184,0.00169454,0.04551939,0.01386737,0.18812532
-5.02751376,6.32258516,0.25039851,1.62797764,1.42245371,4.53121962,0.00159838,0.04569108,0.01401957,0.18708150
-5.02151076,6.43100812,0.25167534,1.66444627,1.42369781,4.61059485,0.00150761,0.04604019,0.01422259,0.18623215
-5.01550775,6.54380428,0.25364252,1.70519819,1.42496101,4.68957222,0.00142274,0.04655457,0.01447265,0.18556763
-5.00950475,6.66033804,0.25625795,1.75006594,1.42634583,4.76764985,0.00134409,0.04722319,0.01476505,0.18507464
-5.00350175,6.77970889,0.25947188,1.79875597,1.42791908,4.84418600,0.00127182,0.04803597,0.01509429,0.18473513
-4.99749875,6.90074967,0.26322597,1.85084629,1.42970458,4.91840241,0.00120595,0.04898343,0.01545410,0.18452554
-4.99149575,7.02203681,0.26745279,1.90578891,1.43167815,4.98939469,0.00114638,0.05005640,0.01583761,0.18441636
-4.98549275,7.14191316,0.27207576,1.96291729,1.43376517,5.05614990,0.00109290,0.05124563,0.01623744,0.18437219
-4.97948974,7.25852314,0.27700964,2.02145876,1.43584104,5.11757098,0.00104521,0.05254145,0.01664589,0.18435224
-4.97348674,7.36985951,0.28216143,2.08055179,1.43773455,5.17250754,0.00100298,0.05393350,0.01705508,0.18431120
-4.96748374,7.47382039,0.28743184,2.13926762,1.43923393,5.21979201,0.00096583,0.05541038,0.01745715,0.18420056
-4.96148074,7.56827462,0.29271712,2.19663561,1.44009551,5.25827990,0.00093337,0.05695950,0.01784439,0.18397016
-4.95547774,7.65113290,0.29791120,2.25167148,1.44005444,5.28689255,0.00090524,0.05856693,0.01820945,0.18357009
-4.94947474,7.72042192,0.30290815,2.30340734,1.43883698,5.30466055,0.00088107,0.06021731,0.01854546,0.18295268
-4.94347174,7.77435817,0.30760469,2.35092244,1.43617378,5.31076609,0.00086057,0.06189394,0.01884615,0.18207449
-4.93746873,7.81141843,0.31190270,2.39337334,1.43181346,5.30458190,0.00084346,0.06357884,0.01910597,0.18089830
-4.93146573,7.83040331,0.31571165,2.43002232,1.42553577,5.28570530,0.00082952,0.06525297,0.01932018,0.17939494
-4.92546273,7.83049117,0.31895079,2.46026273,1.41716363,5.25398518,0.00081858,0.06689654,0.01948485,0.17754474
-4.91945973,7.81127956,0.32155099,2.48364034,1.40657359,5.20954078,0.00081052,0.06848931,0.01959691,0.17533883
-4.91345673,7.77281226,0.32345625,2.49986968,1.39370392,5.15277086,0.00080525,0.07001099,0.01965413,0.17277987
-4.90745373,7.71559034,0.32462474,2.50884467,1.37856016,5.08435272,0.00080272,0.07144172,0.01965508,0.16988249
-4.90145073,7.64056661,0.32502934,2.51064323,1.36121762,5.00523082,0.00080291,0.07276247,0.01959913,0.16667321
-4.89544772,7.54912351,0.32465783,2.50552543,1.34182097,4.91659511,0.00080581,0.07395556,0.01948629,0.16318995
-4.88944472,7.44303527,0.32351250,2.49392559,1.32058056,4.81985002,0.00081140,0.07500507,0.01931724,0.15948119
-4.88344172,7.32441579,0.32160951,2.47643841,1.29776607,4.71657502,0.00081968,0.07589726,0.01909319,0.15560472
-4.87743872,7.19565445,0.31897782,2.45379991,1.27369738,4.60847857,0.00083063,0.07662097,0.01881584,0.15162610
-4.87143572,7.05934250,0.31565791,2.42686378,1.24873342,4.49734708,0.00084420,0.07716792,0.01848734,0.14761692
-4.86543272,6.91819280,0.31170031,2.39657426,1.22325926,4.38499105,0.00086033,0.07753295,0.01811018,0.14365291
-4.85942971,6.77495634,0.30716397,2.36393633,1.19767223,4.27319050,0.00087895,0.07771417,0.01768722,0.13981191
-4.85342671,6.63233856,0.30211466,2.32998456,1.17236747,4.16364186,0.00089995,0.07771302,0.01722163,0.13617184
-4.84742371,6.49291853,0.29662333,2.29575139,1.14772378,4.05790835,0.00092322,0.07753428,0.01671688,0.13280875
-4.84142071,6.35907400,0.29076456,2.26223611,1.12409014,3.95737560,0.00094862,0.07718589,0.01617676,0.12979484
-4.83541771,6.23291469,0.28461518,2.23037535,1.10177366,3.86321431,0.00097602,0.07667881,0.01560534,0.12719673
-4.82941471,6.11622599,0.27825291,2.20101600,1.08102922,3.77635097,0.00100527,0.07602665,0.01500702,0.12507380
-4.82341171,6.01042461,0.27175530,2.17489133,1.06205144,3.69744767,0.00103626,0.07524539,0.01438651,0.12347677
-4.81740870,5.91652754,0.26519873,2.15260083,1.04496903,3.62689157,0.00106885,0.07435290,0.01374881,0.12244643
-4.81140570,5.83513473,0.25865767,2.13459448,1.02984185,3.56479397,0.00110297,0.07336856,0.01309923,0.12201267
-4.80540270,5.76642583,0.25220405,2.12116164,1.01666071,3.51099902,0.00113855,0.07231271,0.01244336,0.12219371
-4.79939970,5.71017072,0.24590685,2.11242502,1.00534980,3.46510132,0.00117555,0.07120628,0.01178701,0.12299561
-4.79339670,5.66575312,0.23983175,2.10833976,0.99577164,3.42647161,0.00121399,0.07007028,0.01113619,0.12441207
-4.78739370,5.63220630,0.23404102,2.10869773,0.98773437,3.39428942,0.00125394,0.06892543,0.01049705,0.12642452
-4.78139070,5.60825951,0.22859343,2.11313707,0.98100087,3.36758138,0.00129550,0.06779185,0.00987579,0.12900254
-4.77538769,5.59239349,0.22354432,2.12115658,0.97529952,3.34526354,0.00133888,0.06668872,0.00927863,0.13210461
-4.76938469,5.58290316,0.21894573,2.13213476,0.97033601,3.32618632,0.00138432,0.06563416,0.00871169,0.13567917
-4.76338169,5.57796544,0.21484651,2.14535312,0.96580581,3.30918019,0.00143219,0.06464506,0.00818095,0.13966605
-4.75737869,5.57570994,0.21129257,2.16002285,0.96140671,3.29310051,0.00148295,0.06373704,0.00769215,0.14399819
-4.75137569,5.57429007,0.20832699,2.17531440,0.95685110,3.27687002,0.00153719,0.06292451,0.00725078,0.14860366
-4.74537269,5.57195236,0.20599012,2.19038887,0.95187739,3.25951721,0.00159566,0.06222071,0.00686194,0.15340788
-4.73936968,5.56710141,0.20431966,2.20443016,0.94626015,3.24020947,0.00165929,0.06163780,0.00653038,0.15833607
-4.73336668,5.55835833,0.20335047,2.21667698,0.93981873,3.21827977,0.00172918,0.06118703,0.00626039,0.16331570
-4.72736368,5.54461039,0.20311436,2.22645315,0.93242384,3.19324595,0.00180669,0.06087880,0.00605580,0.16827904
-4.72136068,5.52505024,0.20363962,2.23319544,0.92400199,3.16482208,0.00189339,0.06072278,0.00591997,0.17316550
-4.71535768,5.49920293,0.20495035,2.23647740,0.91453759,3.13292153,0.00199114,0.06072790,0.00585571,0.17792379
-4.70935468,5.46693990,0.20706559,2.23602841,0.90407258,3.09765178,0.00210202,0.06090234,0.00586534,0.18251374
-4.70335168,5.42847909,0.20999826,2.23174685,0.89270372,3.05930143,0.00222841,0.06125344,0.00595056,0.18690768
-4.69734867,5.38437128,0.21375392,2.22370695,0.88057750,3.01831998,0.00237290,0.06178744,0.00611254,0.19109121
-4.69134567,5.33547315,0.21832936,2.21215861,0.86788297,2.97529135,0.00253829,0.06250926,0.00635179,0.19506352
-4.68534267,5.28290796,0.22371118,2.19752029,0.85484277,2.93090248,0.00272752,0.06342216,0.00666817,0.19883691
-4.67933967,5.22801575,0.22987430,2.18036507,0.84170265,2.88590843,0.00294364,0.06452730,0.00706083,0.20243574
-4.67333667,5.17229487,0.23678065,2.16140035,0.82871999,2.84109542,0.00318968,0.06582333,0.00752819,0.20589475
-4.66733367,5.11733753,0.24437795,2.14144196,0.81615170,2.79724379,0.00346857,0.06730594,0.00806783,0.20925678
-4.66133067,5.06476205,0.25259886,2.12138384,0.80424216,2.75509214,0.00378299,0.06896746,0.00867652,0.21257003
-4.65532766,5.01614480,0.26136048,2.10216434,0.79321156,2.71530468,0.00413529,0.07079648,0.00935011,0.21588500
-4.64932466,4.97295471,0.27056437,2.08473077,0.78324526,2.67844280,0.00452733,0.07277756,0.01008354,0.21925124
-4.64332166,4.93649328,0.28009702,2.07000353,0.77448466,2.64494246,0.00496033,0.07489109,0.01087082,0.22271403
