energy_ev,total_up,Cd_p_up,Cd_d_up,N_s_up,N_p_up,Na_s_up,S_s_up,S_p_up
-5.55577789,0.05355513,0.00297745,0.00863083,0.00048631,0.00185425,0.01534980,0.00068364,0.02229499
-5.54977489,0.06259577,0.00348009,0.01008780,0.00056841,0.00216727,0.01794100,0.00079904,0.02605861
-5.54377189,0.07263717,0.00403836,0.01170605,0.00065959,0.00251494,0.02081903,0.00092722,0.03023884
-5.53776888,0.08368409,0.00465255,0.01348635,0.00075990,0.00289742,0.02398526,0.00106824,0.03483768
-5.53176588,0.09571876,0.00532166,0.01542582,0.00086919,0.00331411,0.02743458,0.00122186,0.03984771
-5.52576288,0.10869796,0.00604332,0.01751751,0.00098705,0.00376350,0.03115463,0.00138755,0.04525095
-5.51975988,0.12255076,0.00681357,0.01974997,0.00111284,0.00424314,0.03512505,0.00156438,0.05101787
-5.51375688,0.13717693,0.00762687,0.02210706,0.00124565,0.00474957,0.03931712,0.00175109,0.05710674
-5.50775388,0.15244625,0.00847602,0.02456777,0.00138431,0.00527828,0.04369350,0.00194600,0.06346336
-5.50175088,0.16819896,0.00935216,0.02710636,0.00152735,0.00582374,0.04820841,0.00214709,0.07002122
-5.49574787,0.18424731,0.01024492,0.02969254,0.00167308,0.00637947,0.05280800,0.00235196,0.07670216
-5.48974487,0.20037835,0.01114257,0.03229197,0.00181955,0.00693810,0.05743122,0.00255788,0.08341752
-5.48374187,0.21635802,0.01203220,0.03486691,0.00196465,0.00749155,0.06201096,0.00276187,0.09006988
-5.47773887,0.23193635,0.01290013,0.03737701,0.00210611,0.00803119,0.06647551,0.00296075,0.09655518
-5.47173587,0.24685376,0.01373219,0.03978038,0.00224155,0.00854808,0.07075042,0.00315119,0.10276535
-5.46573287,0.26084822,0.01451421,0.04203468,0.00236862,0.00903319,0.07476049,0.00332987,0.10859133
-5.45972986,0.27366305,0.01523246,0.04409841,0.00248496,0.00947773,0.07843201,0.00349350,0.11392626
-5.45372686,0.28505506,0.01587420,0.04593219,0.00258837,0.00987339,0.08169510,0.00363899,0.11866893
-5.44772386,0.29480271,0.01642816,0.04750004,0.00267683,0.01021264,0.08448600,0.00376352,0.12272713
-5.44172086,0.30271400,0.01688512,0.04877064,0.00274860,0.01048904,0.08674934,0.00386465,0.12602097
-5.43571786,0.30863374,0.01723843,0.04971850,0.00280225,0.01069752,0.08844016,0.00394042,0.12848588
-5.42971486,0.31244989,0.01748453,0.05032487,0.00283676,0.01083458,0.08952570,0.00398941,0.13007528
-5.42371186,0.31409876,0.01762342,0.05057859,0.00285154,0.01089852,0.08998687,0.00401084,0.13076275
-5.41770885,0.31356889,0.01765919,0.05047661,0.00284645,0.01088963,0.08981925,0.00400460,0.13054362
-5.41170585,0.31090347,0.01760041,0.05002435,0.00282187,0.01081028,0.08903375,0.00397130,0.12943602
-5.40570285,0.30620136,0.01746059,0.04923567,0.00277866,0.01066506,0.08765679,0.00391226,0.12748128
-5.39969985,0.29961659,0.01725865,0.04813279,0.00271818,0.01046077,0.08573006,0.00382953,0.12474380
-5.39369685,0.29135680,0.01701932,0.04674583,0.00264225,0.01020651,0.08330993,0.00372586,0.12131032
-5.38769385,0.28168043,0.01677362,0.04511219,0.00255317,0.00991360,0.08046652,0.00360470,0.11728886
-5.38169085,0.27089333,0.01655939,0.04327589,0.00245361,0.00959561,0.07728252,0.00347010,0.11280724
-5.37568784,0.25934476,0.01642187,0.04128663,0.00234666,0.00926833,0.07385191,0.00332674,0.10801153
-5.36968484,0.24742323,0.01641428,0.03919898,0.00223572,0.00894971,0.07027851,0.00317984,0.10306427
-5.36368184,0.23555252,0.01659857,0.03707146,0.00212449,0.00865991,0.06667465,0.00303513,0.09814288
-5.35767884,0.22418791,0.01704608,0.03496569,0.00201693,0.00842125,0.06315985,0.00289880,0.09343810
-5.35167584,0.21381302,0.01783833,0.03294565,0.00191725,0.00825826,0.05985967,0.00277748,0.08915272
-5.34567284,0.20493712,0.01906769,0.03107702,0.00182984,0.00819768,0.05690476,0.00267823,0.08550048
-5.33966983,0.19809304,0.02083801,0.02942662,0.00175930,0.00826850,0.05443006,0.00260848,0.08270527
-5.33366683,0.19383546,0.02326502,0.02806200,0.00171041,0.00850200,0.05257413,0.00257606,0.08100037
-5.32766383,0.19273933,0.02647652,0.02705110,0.00168809,0.00893168,0.05147864,0.00258917,0.08062790
-5.32166083,0.19539811,0.03061212,0.02646193,0.00169745,0.00959322,0.05128785,0.00265636,0.08183805
-5.31565783,0.20242132,0.03582252,0.02636237,0.00174375,0.01052426,0.05214803,0.00278649,0.08488810
-5.30965483,0.21443107,0.04226815,0.02681977,0.00183238,0.01176417,0.05420665,0.00298872,0.09004095
-5.30365183,0.23205681,0.05011708,0.02790056,0.00196883,0.01335358,0.05761128,0.00327240,0.09756293
-5.29764882,0.25592812,0.05954210,0.02966971,0.00215867,0.01533375,0.06250808,0.00364697,0.10772076
-5.29164582,0.28666483,0.07071687,0.03218986,0.00240747,0.01774581,0.06903964,0.00412184,0.12077739
-5.28564282,0.32486433,0.08381119,0.03552027,0.00272071,0.02062969,0.07734231,0.00470616,0.13698664
-5.27963982,0.37108589,0.09898526,0.03971553,0.00310369,0.02402293,0.08754279,0.00540864,0.15658655
-5.27363682,0.42583193,0.11638317,0.04482382,0.00356138,0.02795923,0.09975401,0.00623721,0.17979151
-5.26763382,0.48952651,0.13612559,0.05088503,0.00409825,0.03246687,0.11407046,0.00719873,0.20678312
-5.26163082,0.56249167,0.15830204,0.05792853,0.00471811,0.03756691,0.13056289,0.00829863,0.23770021
-5.25562781,0.64492213,0.18296279,0.06597084,0.00542389,0.04327144,0.14927274,0.00954049,0.27262808
-5.24962481,0.73685949,0.21011094,0.07501318,0.00621744,0.04958173,0.17020636,0.01092568,0.31158762
-5.24362181,0.83816710,0.23969494,0.08503899,0.00709927,0.05648649,0.19332939,0.01245294,0.35452462
-5.23761881,0.94850687,0.27160194,0.09601172,0.00806838,0.06396033,0.21856153,0.01411803,0.40129990
-5.23161581,1.06731958,0.30565259,0.10787286,0.00912204,0.07196249,0.24577213,0.01591341,0.45168094
-5.22561281,1.19381015,0.34159747,0.12054042,0.01025564,0.08043590,0.27477687,0.01782796,0.50533555
-5.21960980,1.32693922,0.37911573,0.13390808,0.01146252,0.08930683,0.30533581,0.01984684,0.56182820
-5.21360680,1.46542247,0.41781626,0.14784501,0.01273392,0.09848501,0.33715330,0.02195148,0.62061965
-5.20760380,1.60773851,0.45724152,0.16219659,0.01405896,0.10786436,0.36987970,0.02411959,0.68107009
-5.20160080,1.75214625,0.49687426,0.17678605,0.01542467,0.11732447,0.40311535,0.02632545,0.74244636
-5.19559780,1.89671177,0.53614712,0.19141705,0.01681613,0.12673264,0.43641661,0.02854024,0.80393315
-5.18959480,2.03934469,0.57445485,0.20587722,0.01821668,0.13594666,0.46930414,0.03073257,0.86464821
-5.18359180,2.17784327,0.61116903,0.21994263,0.01960815,0.14481805,0.50127308,0.03286914,0.92366124
-5.17758879,2.30994697,0.64565458,0.23338301,0.02097126,0.15319588,0.53180501,0.03491551,0.98001596
-5.17158579,2.43339489,0.67728773,0.24596755,0.02228601,0.16093089,0.56038116,0.03683696,1.03275472
-5.16558279,2.54598798,0.70547458,0.25747118,0.02353213,0.16787980,0.58649656,0.03859947,1.08094466
-5.15957979,2.64565260,0.72966951,0.26768099,0.02468961,0.17390967,0.60967448,0.04017066,1.12370453
-5.15357679,2.73050279,0.74939272,0.27640257,0.02573918,0.17890209,0.62948054,0.04152077,1.16023099
-5.14757379,2.79889874,0.76424605,0.28346601,0.02666287,0.18275698,0.64553607,0.04262358,1.18982338
-5.14157079,2.84949874,0.77392629,0.28873123,0.02744448,0.18539590,0.65752989,0.04345724,1.21190576
-5.13556778,2.88130231,0.77823548,0.29209253,0.02807006,0.18676471,0.66522823,0.04400500,1.22604529
-5.12956478,2.89368258,0.77708765,0.29348199,0.02852831,0.18683538,0.66848210,0.04425575,1.23196615
-5.12356178,2.88640639,0.77051162,0.29287171,0.02881090,0.18560690,0.66723198,0.04420438,1.22955828
-5.11755878,2.85964119,0.75864983,0.29027466,0.02891275,0.18310534,0.66150952,0.04385194,1.21888060
-5.11155578,2.81394838,0.74175320,0.28574422,0.02883214,0.17938289,0.65143616,0.04320564,1.20015854
-5.10555278,2.75026359,0.72017229,0.27937225,0.02857076,0.17451602,0.63721877,0.04227857,1.17377610
-5.09954977,2.66986468,0.69434520,0.27128604,0.02813367,0.16860293,0.61914258,0.04108926,1.14026265
-5.09354677,2.57432904,0.66478279,0.26164405,0.02752912,0.16176019,0.59756163,0.03966109,1.10027524
-5.08754377,2.46548223,0.63205197,0.25063075,0.02676828,0.15411897,0.57288725,0.03802148,1.05457729
-5.08154077,2.34534014,0.59675763,0.23845072,0.02586495,0.14582082,0.54557509,0.03620105,1.00401434
-5.07553777,2.21604738,0.55952431,0.22532245,0.02483508,0.13701344,0.51611121,0.03423269,0.94948831
-5.06953477,2.07981436,0.52097810,0.21147180,0.02369636,0.12784628,0.48499788,0.03215054,0.89193103
-5.06353177,1.93885567,0.48172963,0.19712569,0.02246771,0.11846643,0.45273967,0.02998902,0.83227830
-5.05752876,1.79533206,0.44235877,0.18250607,0.02116875,0.10901491,0.41983023,0.02778194,0.77144535
-5.05152576,1.65129812,0.40340144,0.16782444,0.01981931,0.09962329,0.38674038,0.02556164,0.71030467
-5.04552276,1.50865718,0.36533901,0.15327715,0.01843894,0.09041099,0.35390777,0.02335823,0.64966678
-5.03951976,1.36912475,0.32859044,0.13904152,0.01704645,0.08148319,0.32172846,0.02119901,0.59026457
-5.03351676,1.23420105,0.29350719,0.12527291,0.01565954,0.07292934,0.29055047,0.01910800,0.53274140
-5.02751376,1.10515309,0.26037091,0.11210274,0.01429441,0.06482242,0.26066952,0.01710559,0.47764317
-5.02151076,0.98300587,0.22939366,0.09963758,0.01296555,0.05721874,0.23232678,0.01520840,0.42541430
-5.01550775,0.86854224,0.20072041,0.08795897,0.01168553,0.05015837,0.20570858,0.01342926,0.37639728
-5.00950475,0.76231055,0.17443339,0.07712424,0.01046483,0.04366598,0.18094789,0.01177724,0.33083557
-5.00350175,0.66463881,0.15055805,0.06716786,0.00931187,0.03775217,0.15812724,0.01025794,0.28887921
-4.99749875,0.57565427,0.12907001,0.05810351,0.00823296,0.03241499,0.13728293,0.00887370,0.25059284
-4.99149575,0.49530681,0.10990276,0.04992645,0.00723242,0.02764177,0.11841011,0.00762404,0.21596536
-4.98549275,0.42339513,0.09295558,0.04261628,0.00631266,0.02341095,0.10146842,0.00650600,0.18492071
-4.97948974,0.35959410,0.07810155,0.03613979,0.00547440,0.01969405,0.08638806,0.00551461,0.15732940
-4.97348674,0.30348243,0.06519511,0.03045384,0.00471682,0.01645747,0.07307586,0.00464330,0.13302011
-4.96748374,0.25456960,0.05407916,0.02550823,0.00403781,0.01366426,0.06142115,0.00388439,0.11179105
-4.96148074,0.21232126,0.04459144,0.02124838,0.00343418,0.01127572,0.05130138,0.00322941,0.09342075
-4.95547774,0.17618253,0.03657011,0.01761779,0.00290188,0.00925279,0.04258720,0.00266957,0.07767807
-4.94947474,0.14559893,0.02985854,0.01456024,0.00243625,0.00755730,0.03514697,0.00219601,0.06433121
-4.94347174,0.12003472,0.02430925,0.01202182,0.00203220,0.00615293,0.02885066,0.00180018,0.05315564
-4.93746873,0.09898854,0.01978709,0.00995252,0.00168440,0.00500609,0.02357312,0.00147405,0.04394103
-4.93146573,0.08200673,0.01617172,0.00830772,0.00138748,0.00408652,0.01919672,0.00121035,0.03649713
-4.92546273,0.06869423,0.01335958,0.00704933,0.00113615,0.00336779,0.01561339,0.00100276,0.03065876
-4.91945973,0.05872365,0.01126526,0.00614678,0.00092534,0.00282765,0.01272617,0.00084608,0.02628997
-4.91345673,0.05184264,0.00982263,0.00557776,0.00075030,0.00244828,0.01045026,0.00073636,0.02328753
-4.90745373,0.04787999,0.00898562,0.00532893,0.00060667,0.00221646,0.00871380,0.00067107,0.02158394
-4.90145073,0.04675072,0.00872885,0.00539633,0.00049059,0.00212366,0.00745818,0.00064919,0.02115000
-4.89544772,0.04846042,0.00904823,0.00578587,0.00039871,0.00216611,0.00663829,0.00067137,0.02199704
-4.88944472,0.05310905,0.00996138,0.00651358,0.00032826,0.00234486,0.00622252,0.00074006,0.02417901
-4.88344172,0.06089432,0.01150815,0.00760586,0.00027711,0.00266578,0.00619260,0.00085968,0.02779434
-4.87743872,0.07211455,0.01375107,0.00909963,0.00024379,0.00313957,0.00654351,0.00103677,0.03298757
-4.87143572,0.08717118,0.01677574,0.01104233,0.00022753,0.00378182,0.00728314,0.00128021,0.03995084
-4.86543272,0.10657047,0.02069114,0.01349188,0.00022835,0.00461291,0.00843209,0.00160139,0.04892496
-4.85942971,0.13092442,0.02562977,0.01651639,0.00024712,0.00565808,0.01002337,0.00201444,0.06020016
-4.85342671,0.16095045,0.03174757,0.02019378,0.00028561,0.00694729,0.01210199,0.00253646,0.07411616
-4.84742371,0.19746949,0.03922342,0.02461112,0.00034663,0.00851515,0.01472458,0.00318772,0.09106151
-4.84142071,0.24140215,0.04825825,0.02986376,0.00043413,0.01040069,0.01795891,0.00399185,0.11147203
-4.83541771,0.29376249,0.05907351,0.03605418,0.00055332,0.01264713,0.02188321,0.00497605,0.13582798
-4.82941471,0.35564913,0.07190905,0.04329050,0.00071083,0.01530152,0.02658548,0.00617120,0.16465001
-4.82341171,0.42823312,0.08702015,0.05168473,0.00091483,0.01841418,0.03216250,0.00761189,0.19849351
-4.81740870,0.51274254,0.10467375,0.06135067,0.00117525,0.02203817,0.03871869,0.00933645,0.23794134
-4.81140570,0.61044342,0.12514385,0.07240150,0.00150383,0.02622844,0.04636479,0.01138678,0.28359478
-4.80540270,0.72261700,0.14870595,0.08494712,0.00191433,0.03104097,0.05521621,0.01380813,0.33606265
-4.79939970,0.85053335,0.17563067,0.09909119,0.00242259,0.03653164,0.06539119,0.01664865,0.39594870
-4.79339670,0.99542137,0.20617661,0.11492800,0.00304659,0.04275507,0.07700872,0.01995884,0.46383723
-4.78739370,1.15843571,0.24058249,0.13253922,0.00380644,0.04976317,0.09018612,0.02379076,0.54027710
-4.78139070,1.34062079,0.27905881,0.15199059,0.00472428,0.05760373,0.10503650,0.02819709,0.62576452
-4.77538769,1.54287279,0.32177923,0.17332858,0.00582412,0.06631874,0.12166590,0.03322992,0.72072469
-4.76938469,1.76590011,0.36887174,0.19657725,0.00713149,0.07594275,0.14017024,0.03893939,0.82549279
-4.76338169,2.01018330,0.42041014,0.22173523,0.00867307,0.08650113,0.16063212,0.04537204,0.94029476
-4.75737869,2.27593544,0.47640591,0.24877300,0.01047608,0.09800833,0.18311742,0.05256908,1.06522830
-4.75137569,2.56306404,0.53680079,0.27763060,0.01256759,0.11046623,0.20767184,0.06056446,1.20024465
-4.74537269,2.87113575,0.60146047,0.30821575,0.01497365,0.12386254,0.23431727,0.06938277,1.34513180
-4.73936968,3.19934496,0.67016951,0.34040245,0.01771835,0.13816940,0.26304828,0.07903720,1.49949968
-4.73336668,3.54648798,0.74262793,0.37403031,0.02082270,0.15334220,0.29382854,0.08952741,1.66276790
-4.72736368,3.91094376,0.81844956,0.40890443,0.02430347,0.16931870,0.32658749,0.10083755,1.83415694
-4.72136068,4.29066294,0.89716250,0.44479604,0.02817196,0.18601853,0.36121722,0.11293446,2.01268313
-4.71535768,4.68316624,0.97821172,0.48144394,0.03243285,0.20334314,0.39756980,0.12576614,2.19715825
-4.70935468,5.08555373,1.06096405,0.51855669,0.03708300,0.22117626,0.43545512,0.13926059,2.38619418
-4.70335168,5.49452583,1.14471555,0.55581573,0.04211049,0.23938490,0.47463954,0.15332517,2.57821326
-4.69734867,5.90641726,1.22870132,0.59287931,0.04749383,0.25782102,0.51484543,0.16784655,2.77146455
-4.69134567,6.31724413,1.31210762,0.62938733,0.05320136,0.27632381,0.55575191,0.18269121,2.96404636
-4.68534267,6.72276481,1.39408627,0.66496706,0.05919108,0.29472260,0.59699689,0.19770684,3.15393511
-4.67933967,7.11855386,1.47377102,0.69923963,0.06541079,0.31284042,0.63818063,0.21272432,3.33902034
-4.67333667,7.50008857,1.55029559,0.73182741,0.07179867,0.33049810,0.67887094,0.22756058,3.51714537
-4.66733367,7.86284627,1.62281309,0.76236188,0.07828427,0.34751885,0.71861011,0.24202213,3.68615316
-4.66133067,8.20241049,1.69051612,0.79049208,0.08478995,0.36373315,0.75692350,0.25590931,3.84393605
-4.65532766,8.51458301,1.75265717,0.81589338,0.09123270,0.37898385,0.79332976,0.26902101,3.98848832
-4.64932466,8.79549825,1.80856855,0.83827617,0.09752637,0.39313115,0.82735242,0.28115993,4.11795989
-4.64332166,9.04173606,1.85768113,0.85739440,0.10358408,0.40605745,0.85853259,0.29213793,4.23070920
-4.63731866,9.25042823,1.89954107,0.87305347,0.10932088,0.41767161,0.88644226,0.30178158,4.32535343
-4.63131566,9.41935416,1.93382395,0.88511717,0.11465650,0.42791247,0.91069782,0.30993737,4.40081369
-4.62531266,9.54702087,1.96034530,0.89351328,0.11951792,0.43675148,0.93097309,0.31647662,4.45635321
-4.61930965,9.63272284,1.97906708,0.89823760,0.12384190,0.44419410,0.94701133,0.32129972,4.49160627
-4.61330665,9.67657792,1.99009950,0.89935591,0.12757704,0.45027984,0.95863556,0.32433953,4.50659627
-4.60730365,9.67953617,1.99369778,0.89700375,0.13068558,0.45508099,0.96575658,0.32556378,4.50174143
-4.60130065,9.64335975,1.99025380,0.89138386,0.13314446,0.45869978,0.96837821,0.32497634,4.47784711
-4.59529765,9.57057321,1.98028263,0.88276116,0.13494598,0.46126418,0.96659932,0.32261729,4.43608456
-4.58929465,9.46438517,1.96440444,0.87145537,0.13609767,0.46292246,0.96061239,0.31856174,4.37795634
-4.58329165,9.32858381,1.94332228,0.85783151,0.13662160,0.46383665,0.95069853,0.31291750,4.30524942
-4.57728864,9.16740998,1.91779675,0.84228852,0.13655307,0.46417532,0.93721910,0.30582161,4.21997768
-4.57128564,8.98541349,1.88861860,0.82524659,0.13593871,0.46410592,0.92060422,0.29743601,4.12431627
-4.56528264,8.78729884,1.85658055,0.80713358,0.13483425,0.46378716,0.90133860,0.28794247,4.02053043
-4.55927964,8.57776767,1.82244976,0.78837129,0.13330185,0.46336189,0.87994550,0.27753703,3.91090226
-4.55327664,8.36136564,1.78694220,0.76936218,0.13140736,0.46295080,0.85696940,0.26642429,3.79765874
-4.54727364,8.14234122,1.75070048,0.75047720,0.12921757,0.46264744,0.83295846,0.25481170,3.68290448
-4.54127064,7.92452340,1.71427605,0.73204546,0.12679754,0.46251477,0.80844735,0.24290419,3.56856238
-4.53526763,7.71122445,1.67811687,0.71434605,0.12420826,0.46258369,0.78394160,0.23089939,3.45632515
-4.52926463,7.50517233,1.64256117,0.69760269,0.12150474,0.46285343,0.75990399,0.21898358,3.34761973
-4.52326163,7.30847573,1.60783744,0.68198130,0.11873452,0.46329406,0.73674364,0.20732849,3.24358624
-4.51725863,7.12262275,1.57407065,0.66759066,0.11593681,0.46385085,0.71480834,0.19608916,3.14507206
-4.51125563,6.94851234,1.54129424,0.65448603,0.11314220,0.46445032,0.69438019,0.18540269,3.05264081
-4.50525263,6.78651551,1.50946688,0.64267549,0.11037289,0.46500772,0.67567462,0.17538807,2.96659510
-4.49924962,6.63656162,1.47849300,0.63212854,0.10764344,0.46543530,0.65884266,0.16614677,2.88701115
-4.49324662,6.49824364,1.44824561,0.62278639,0.10496205,0.46565108,0.64397589,0.15776407,2.81378268
