energy_ev,total_up,C_s_up,C_p_up,Ni_p_up,Ni_d_up,Pd_p_up,Pd_d_up,Se_s_up,Se_p_up
-5.89194597,4.23245171,0.00694790,0.45974230,0.79344429,0.80391437,2.77249015,1.97926214,0.01581511,1.10540055
-5.88594297,4.21531463,0.00680915,0.46146967,0.79560037,0.79771025,2.77299477,1.96971482,0.01641607,1.10102270
-5.87993997,4.19248623,0.00668729,0.46212004,0.79773365,0.79076776,2.77407219,1.95554821,0.01701566,1.09677938
-5.87393697,4.16435817,0.00658317,0.46170171,0.79976833,0.78318707,2.77540211,1.93711587,0.01760676,1.09267475
-5.86793397,4.13126671,0.00649680,0.46023028,0.80159089,0.77504221,2.77651822,1.91479510,0.01818168,1.08865813
-5.86193097,4.09349894,0.00642737,0.45772817,0.80305748,0.76638291,2.77682864,1.88898143,0.01873239,1.08463325
-5.85592796,4.05130517,0.00637338,0.45422438,0.80400311,0.75723836,2.77564300,1.86008450,0.01925078,1.08047029
-5.84992496,4.00491642,0.00633281,0.44975421,0.80425225,0.74762252,2.77220484,1.82852540,0.01972897,1.07602002
-5.84392196,3.95456548,0.00630322,0.44435922,0.80363001,0.73754064,2.76572773,1.79473544,0.02015958,1.07112918
-5.83791896,3.90051002,0.00628198,0.43808719,0.80197351,0.72699644,2.75543336,1.75915576,0.02053605,1.06565610
-5.83191596,3.84305574,0.00626641,0.43099207,0.79914269,0.71599957,2.74058976,1.72223768,0.02085289,1.05948562
-5.82591296,3.78257771,0.00625400,0.42313401,0.79502990,0.70457259,2.72054761,1.68444313,0.02110592,1.05254239
-5.81990995,3.71953810,0.00624253,0.41457918,0.78956793,0.69275718,2.69477309,1.64624480,0.02129242,1.04480172
-5.81390695,3.65449855,0.00623024,0.40539955,0.78273578,0.68061902,2.66287536,1.60812533,0.02141130,1.03629731
-5.80790395,3.58812601,0.00621592,0.39567236,0.77456204,0.66825103,2.62462767,1.57057529,0.02146309,1.02712542
-5.80190095,3.52119102,0.00619901,0.38547944,0.76512571,0.65577461,2.57998090,1.53408945,0.02144993,1.01744506
-5.79589795,3.45455810,0.00617963,0.37490614,0.75455426,0.64333898,2.52906911,1.49916122,0.02137543,1.00747438
-5.78989495,3.38916825,0.00615856,0.36404015,0.74301928,0.63111839,2.47220684,1.46627506,0.02124453,0.99748320
-5.78389195,3.32601430,0.00613720,0.35296990,0.73072974,0.61930742,2.40987867,1.43589718,0.02106322,0.98778227
-5.77788894,3.26611009,0.00611753,0.34178291,0.71792346,0.60811476,2.34272146,1.40846456,0.02083826,0.97870980
-5.77188594,3.21045508,0.00610193,0.33056397,0.70485709,0.59775551,2.27150056,1.38437293,0.02057682,0.97061588
-5.76588294,3.15999627,0.00609309,0.31939329,0.69179521,0.58844279,2.19708130,1.36396415,0.02028617,0.96384589
-5.75987994,3.11558952,0.00609383,0.30834475,0.67899920,0.58037885,2.12039710,1.34751377,0.01997331,0.95872354
-5.75387694,3.07796237,0.00610690,0.29748434,0.66671620,0.57374634,2.04241623,1.33521946,0.01964467,0.95553462
-5.74787394,3.04768058,0.00613483,0.28686895,0.65516908,0.56870014,1.96410850,1.32719110,0.01930579,0.95451228
-5.74187094,3.02512034,0.00617976,0.27654549,0.64454749,0.56536019,1.88641374,1.32344312,0.01896114,0.95582457
-5.73586793,3.01044772,0.00624323,0.26655057,0.63500068,0.56380579,1.81021337,1.32388993,0.01861393,0.95956483
-5.72986493,3.00360671,0.00632611,0.25691062,0.62663229,0.56407144,1.73630627,1.32834473,0.01826607,0.96574547
-5.72386193,3.00431669,0.00642843,0.24764269,0.61949719,0.56614467,1.66538983,1.33652209,0.01791809,0.97429535
-5.71785893,3.01207951,0.00654934,0.23875565,0.61360059,0.56996575,1.59804681,1.34804457,0.01756932,0.98506082
-5.71185593,3.02619614,0.00668706,0.23025203,0.60889926,0.57542926,1.53473822,1.36245305,0.01721794,0.99781030
-5.70585293,3.04579209,0.00683891,0.22213022,0.60530477,0.58238756,1.47580214,1.37922078,0.01686125,1.01224214
-5.69984992,3.06985059,0.00700131,0.21438702,0.60268841,0.59065579,1.42145813,1.39777060,0.01649588,1.02799527
-5.69384692,3.09725204,0.00716993,0.20702045,0.60088764,0.60001820,1.37181664,1.41749466,0.01611813,1.04466210
-5.68784392,3.12681793,0.00733978,0.20003263,0.59971357,0.61023550,1.32689257,1.43777608,0.01572420,1.06180311
-5.68184092,3.15735746,0.00750540,0.19343261,0.59895921,0.62105293,1.28662199,1.45801162,0.01531054,1.07896222
-5.67583792,3.18771488,0.00766099,0.18723912,0.59840796,0.63220858,1.25088111,1.47763451,0.01487413,1.09568264
-5.66983492,3.21681554,0.00780069,0.18148292,0.59784216,0.64344179,1.21950628,1.49613663,0.01441269,1.11152211
-5.66383192,3.24370900,0.00791874,0.17620876,0.59705120,0.65450119,1.19231413,1.51308917,0.01392492,1.12606735
-5.65782891,3.26760743,0.00800970,0.17147691,0.59583904,0.66515220,1.16912072,1.52816098,0.01341060,1.13894695
-5.65182591,3.28791813,0.00806868,0.16736399,0.59403076,0.67518371,1.14975911,1.54113401,0.01287074,1.14984239
-5.64582291,3.30426897,0.00809147,0.16396323,0.59147812,0.68441380,1.13409441,1.55191521,0.01230756,1.15849695
-5.63981991,3.31652591,0.00807474,0.16138396,0.58806385,0.69269432,1.12203577,1.56054446,0.01172450,1.16472223
-5.63381691,3.32480228,0.00801616,0.15975043,0.58370474,0.69991431,1.11354510,1.56719824,0.01112609,1.16840223
-5.62781391,3.32945945,0.00791444,0.15919988,0.57835345,0.70600216,1.10864200,1.57218889,0.01051788,1.16949500
-5.62181091,3.33109901,0.00776943,0.15987992,0.57199904,0.71092647,1.10740492,1.57595941,0.00990623,1.16803196
-5.61580790,3.33054671,0.00758206,0.16194522,0.56466637,0.71469568,1.10996866,1.57907374,0.00929811,1.16411495
-5.60980490,3.32882855,0.00735434,0.16555357,0.55641438,0.71735647,1.11651807,1.58220291,0.00870095,1.15791129
-5.60380190,3.32713978,0.00708925,0.17086138,0.54733339,0.71899098,1.12727860,1.58610721,0.00812234,1.14964698
-5.59779890,3.32680750,0.00679064,0.17801873,0.53754157,0.71971292,1.14250364,1.59161474,0.00756989,1.13959832
-5.59179590,3.32924779,0.00646308,0.18716404,0.52718065,0.71966268,1.16245935,1.59959689,0.00705094,1.12808228
-5.58579290,3.33591845,0.00611167,0.19841843,0.51641106,0.71900156,1.18740746,1.61094118,0.00657244,1.11544571
-5.57978989,3.34826846,0.00574192,0.21188007,0.50540663,0.71790526,1.21758647,1.62652221,0.00614072,1.10205387
-5.57378689,3.36768547,0.00535950,0.22761851,0.49434894,0.71655678,1.25319202,1.64717131,0.00576135,1.08827841
-5.56778389,3.39544278,0.00497011,0.24566922,0.48342150,0.71513900,1.29435710,1.67364571,0.00543904,1.07448530
-5.56178089,3.43264710,0.00457928,0.26602855,0.47280396,0.71382713,1.34113269,1.70659811,0.00517748,1.06102281
-5.55577789,3.48018894,0.00419225,0.28864932,0.46266637,0.71278134,1.39346980,1.74654746,0.00497931,1.04821010
-5.54977489,3.53869706,0.00381381,0.31343710,0.45316371,0.71213974,1.45120337,1.79385199,0.00484601,1.03632663
-5.54377189,3.60849873,0.00344823,0.34024756,0.44443090,0.71201222,1.51403907,1.84868531,0.00477791,1.02560282
-5.53776888,3.68958736,0.00309913,0.36888493,0.43657828,0.71247515,1.58154338,1.91101667,0.00477412,1.01621222
-5.53176588,3.78159901,0.00276950,0.39910177,0.42968785,0.71356748,1.65313779,1.98059619,0.00483259,1.00826562
-5.52576288,3.88379909,0.00246162,0.43060021,0.42381038,0.71528826,1.72809757,2.05694588,0.00495008,1.00180731
-5.51975988,3.99508033,0.00217712,0.46303466,0.41896338,0.71759579,1.80555541,2.13935709,0.00512221,0.99681357
-5.51375688,4.11397265,0.00191693,0.49601613,0.41513021,0.72040856,1.88451029,2.22689496,0.00534356,0.99319378
-5.50775388,4.23866535,0.00168142,0.52911805,0.41226026,0.72360787,1.96384149,2.31841016,0.00560772,0.99079392
-5.50175088,4.36704140,0.00147038,0.56188365,0.41027021,0.72704214,2.04232771,2.41255781,0.00590740,0.98940245
-5.49574787,4.49672319,0.00128315,0.59383455,0.40904652,0.73053265,2.11867084,2.50782356,0.00623455,0.98875842
-5.48974487,4.62512863,0.00111865,0.62448062,0.40844889,0.73388048,2.19152379,2.60255616,0.00658055,0.98856149
-5.48374187,4.74953601,0.00097550,0.65333066,0.40831465,0.73687432,2.25952179,2.69500573,0.00693634,0.98848329
-5.47773887,4.86715546,0.00085207,0.67990377,0.40846400,0.73929876,2.32131590,2.78336668,0.00729262,0.98817986
-5.47173587,4.97520471,0.00074659,0.70374086,0.40870584,0.74094263,2.37560790,2.86582398,0.00764007,0.98730446
-5.46573287,5.07098646,0.00065718,0.72441618,0.40884399,0.74160694,2.42118528,2.94060117,0.00796956,0.98552023
-5.45972986,5.15196450,0.00058196,0.74154830,0.40868352,0.74111209,2.45695503,3.00600861,0.00827234,0.98251211
-5.45372686,5.21583578,0.00051904,0.75481019,0.40803702,0.73930399,2.48197496,3.06049012,0.00854031,0.97799754
-5.44772386,5.26059575,0.00046664,0.76393821,0.40673051,0.73605873,2.49548146,3.10266643,0.00876615,0.97173543
-5.44172086,5.28459457,0.00042307,0.76873932,0.40460880,0.73128569,2.49691249,3.13137377,0.00894360,0.96353305
-5.43571786,5.28658194,0.00038679,0.76909664,0.40153997,0.72492903,2.48592495,3.14569623,0.00906753,0.95325066
-5.42971486,5.26573920,0.00035639,0.76497284,0.39741905,0.71696753,2.46240566,3.14499060,0.00913411,0.94080367
-5.42371186,5.22169752,0.00033066,0.75641129,0.39217049,0.70741281,2.42647549,3.12890292,0.00914090,0.92616249
-5.41770885,5.15454173,0.00030853,0.74353501,0.38574959,0.69630634,2.37848652,3.09737608,0.00908690,0.90935013
-5.41170585,5.06480003,0.00028911,0.72654325,0.37814274,0.68371531,2.31901218,3.05064840,0.00897250,0.89043775
-5.40570285,4.95342032,0.00027165,0.70570602,0.36936661,0.66972784,2.24883089,2.98924317,0.00879951,0.86953879
-5.39969985,4.82173441,0.00025558,0.68135658,0.35946622,0.65444772,2.16890374,2.91394999,0.00857101,0.84680174
-5.39369685,4.67141195,0.00024044,0.65388229,0.34851221,0.63798920,2.08034714,2.82579854,0.00829125,0.82240237
-5.38769385,4.50440615,0.00022590,0.62371404,0.33659741,0.62047198,1.98440149,2.72602601,0.00796547,0.79653558
-5.38169085,4.32289372,0.00021173,0.59131480,0.32383281,0.60201683,1.88239713,2.61603970,0.00759974,0.76940759
-5.37568784,4.12921140,0.00019780,0.55716753,0.31034323,0.58274193,1.77571882,2.49737616,0.00720071,0.74122859
-5.36968484,3.92579179,0.00018404,0.52176303,0.29626296,0.56276015,1.66577006,2.37165848,0.00677544,0.71220638
-5.36368184,3.71510060,0.00017043,0.48558805,0.28173132,0.54217729,1.55393865,2.24055353,0.00633113,0.68254116
-5.35767884,3.49957761,0.00015701,0.44911409,0.26688857,0.52109134,1.44156448,2.10573036,0.00587495,0.65242156
-5.35167584,3.28158311,0.00014384,0.41278735,0.25187221,0.49959251,1.32991073,1.96882146,0.00541384,0.62202199
-5.34567284,3.06335124,0.00013100,0.37701985,0.23681374,0.47776416,1.22013925,1.83138772,0.00495432,0.59150128
-5.33966983,2.84695129,0.00011856,0.34218230,0.22183597,0.45568412,1.11329070,1.69488835,0.00450235,0.56100249
-5.33366683,2.63425755,0.00010662,0.30859860,0.20705106,0.43342653,1.01026990,1.56065617,0.00406323,0.53065354
-5.32766383,2.42692780,0.00009526,0.27654211,0.19255904,0.41106369,0.91183637,1.42987879,0.00364151,0.50056876
-5.32166083,2.22639041,0.00008454,0.24623380,0.17844699,0.38866792,0.81860012,1.30358572,0.00324094,0.47085075
-5.31565783,2.03383931,0.00007452,0.21784200,0.16478879,0.36631312,0.73102228,1.18264141,0.00286446,0.44159253
-5.30965483,1.85023623,0.00006524,0.19148377,0.15164525,0.34407595,0.64942003,1.06774366,0.00251420,0.41287966
-5.30365183,1.67631905,0.00005673,0.16722762,0.13906465,0.32203655,0.57397535,0.95942706,0.00219155,0.38479216
-5.29764882,1.51261524,0.00004899,0.14509735,0.12708362,0.30027858,0.50474671,0.85807071,0.00189717,0.35740604
-5.29164582,1.35945923,0.00004202,0.12507677,0.11572812,0.27888889,0.44168303,0.76390945,0.00163111,0.33079437
-5.28564282,1.21701251,0.00003580,0.10711505,0.10501463,0.25795645,0.38463915,0.67704780,0.00139286,0.30502778
-5.27963982,1.08528547,0.00003031,0.09113239,0.09495129,0.23757106,0.33339195,0.59747589,0.00118149,0.28017449
-5.27363682,0.96415993,0.00002550,0.07702580,0.08553909,0.21782154,0.28765656,0.52508651,0.00099568,0.25629983
-5.26763382,0.85341156,0.00002134,0.06467482,0.07677298,0.19879384,0.24710211,0.45969262,0.00083386,0.23346534
-5.26163082,0.75273163,0.00001777,0.05394688,0.06864280,0.18056905,0.21136633,0.40104473,0.00069431,0.21172764
-5.25562781,0.66174735,0.00001477,0.04470222,0.06113426,0.16322149,0.18006891,0.34884758,0.00057518,0.19113711
-5.24962481,0.58004066,0.00001226,0.03679835,0.05422963,0.14681699,0.15282316,0.30277572,0.00047463,0.17173654
-5.24362181,0.50716510,0.00001022,0.03009378,0.04790844,0.13141151,0.12924590,0.26248770,0.00039085,0.15355992
-5.23761881,0.44266068,0.00000861,0.02445116,0.04214803,0.11705009,0.10896565,0.22763858,0.00032212,0.13663144
-5.23161581,0.38606669,0.00000738,0.01973976,0.03692402,0.10376637,0.09162890,0.19789068,0.00026686,0.12096475
-5.22561281,0.33693253,0.00000652,0.01583733,0.03221075,0.09158242,0.07690487,0.17292246,0.00022367,0.10656265
-5.21960980,0.29482650,0.00000599,0.01263135,0.02798160,0.08050911,0.06448865,0.15243551,0.00019133,0.09341712
-5.21360680,0.25934284,0.00000578,0.01001982,0.02420940,0.07054693,0.05410311,0.13615974,0.00016882,0.08150983
-5.20760380,0.23010686,0.00000590,0.00791153,0.02086669,0.06168711,0.04549966,0.12385677,0.00015534,0.07081290
-5.20160080,0.20677848,0.00000633,0.00622603,0.01792608,0.05391305,0.03845808,0.11532156,0.00015029,0.06129015
-5.19559780,0.18905410,0.00000708,0.00489329,0.01536053,0.04720195,0.03278569,0.11038253,0.00015329,0.05289849
-5.18959480,0.17666699,0.00000818,0.00385307,0.01314366,0.04152653,0.02831590,0.10890014,0.00016413,0.04558952
-5.18359180,0.16938616,0.00000964,0.00305424,0.01125005,0.03685677,0.02490648,0.11076415,0.00018281,0.03931132
-5.17758879,0.16701389,0.00001150,0.00245393,0.00965547,0.03316150,0.02243747,0.11588959,0.00020944,0.03401014
-5.17158579,0.16938199,0.00001377,0.00201665,0.00833718,0.03040993,0.02080903,0.12421175,0.00024431,0.02963209
-5.16558279,0.17634677,0.00001651,0.00171338,0.00727412,0.02857278,0.01993918,0.13568019,0.00028779,0.02612469
-5.15957979,0.18778310,0.00001973,0.00152073,0.00644705,0.02762325,0.01976158,0.15025206,0.00034030,0.02343826
-5.15357679,0.20357743,0.00002349,0.00142006,0.00583874,0.02753759,0.02022332,0.16788492,0.00040231,0.02152696
-5.14757379,0.22362027,0.00002781,0.00139674,0.00543397,0.02829530,0.02128283,0.18852926,0.00047430,0.02034970
-5.14157079,0.24779816,0.00003273,0.00143945,0.00521962,0.02987902,0.02290789,0.21212101,0.00055669,0.01987063
-5.13556778,0.27598547,0.00003827,0.00153951,0.00518459,0.03227407,0.02507370,0.23857425,0.00064978,0.02005944
-5.12956478,0.30803650,0.00004444,0.00169032,0.00531975,0.03546772,0.02776115,0.26777448,0.00075379,0.02089136
-5.12356178,0.34377793,0.00005125,0.00188690,0.00561783,0.03944825,0.03095524,0.29957262,0.00086872,0.02234686
-5.11755878,0.38300223,0.00005869,0.00212546,0.00607324,0.04420376,0.03464355,0.33378014,0.00099438,0.02441123
-5.11155578,0.42546224,0.00006672,0.00240304,0.00668194,0.04972107,0.03881502,0.37016543,0.00113031,0.02707395
-5.10555278,0.47086731,0.00007532,0.00271723,0.00744124,0.05598448,0.04345879,0.40845180,0.00127580,0.03032799
-5.09954977,0.51888123,0.00008442,0.00306597,0.00834964,0.06297478,0.04856330,0.44831709,0.00142980,0.03416902
-5.09354677,0.56912229,0.00009395,0.00344734,0.00940671,0.07066834,0.05411562,0.48939518,0.00159097,0.03859474
-5.08754377,0.62116547,0.00010379,0.00385952,0.01061291,0.07903665,0.06010098,0.53127941,0.00175766,0.04360416
-5.08154077,0.67454710,0.00011385,0.00430069,0.01196960,0.08804612,0.06650257,0.57352784,0.00192793,0.04919715
-5.07553777,0.72877173,0.00012398,0.00476904,0.01347896,0.09765834,0.07330162,0.61567028,0.00209954,0.05537409
-5.06953477,0.78332124,0.00013405,0.00526283,0.01514404,0.10783088,0.08047776,0.65721704,0.00227004,0.06213578
-5.06353177,0.83766594,0.00014390,0.00578047,0.01696888,0.11851853,0.08800961,0.69766895,0.00243681,0.06948354
-5.05752876,0.89127732,0.00015336,0.00632063,0.01895865,0.12967498,0.09587567,0.73652849,0.00259708,0.07741963
-5.05152576,0.94364203,0.00016227,0.00688242,0.02111980,0.14125496,0.10405541,0.77331160,0.00274809,0.08594783
-5.04552276,0.99427653,0.00017047,0.00746553,0.02346038,0.15321670,0.11253059,0.80755980,0.00288708,0.09507419
-5.03951976,1.04274194,0.00017780,0.00807045,0.02599016,0.16552458,0.12128662,0.83885207,0.00301143,0.10480798
-5.03351676,1.08865826,0.00018412,0.00869863,0.02872096,0.17815183,0.13031403,0.86681616,0.00311876,0.11516256
-5.02751376,1.13171742,0.00018931,0.00935264,0.03166672,0.19108308,0.13960989,0.89113880,0.00320696,0.12615627
-5.02151076,1.17169450,0.00019326,0.01003632,0.03484369,0.20431667,0.14917906,0.91157444,0.00327432,0.13781311
-5.01550775,1.20845641,0.00019588,0.01075491,0.03827039,0.21786631,0.15903515,0.92795210,0.00331956,0.15016308
-5.00950475,1.24196755,0.00019714,0.01151507,0.04196745,0.23176216,0.16920121,0.94018014,0.00334191,0.16324214
-5.00350175,1.27229197,0.00019701,0.01232489,0.04595738,0.24605091,0.17970984,0.94824857,0.00334116,0.17709163
-4.99749875,1.29959177,0.00019551,0.01319383,0.05026404,0.26079487,0.19060278,0.95222891,0.00331766,0.19175703
-4.99149575,1.32412149,0.00019269,0.01413257,0.05491203,0.27606995,0.20192989,0.95227159,0.00327235,0.20728609
-4.98549275,1.34621864,0.00018861,0.01515280,0.05992584,0.29196243,0.21374739,0.94860084,0.00320674,0.22372624
-4.97948974,1.36629060,0.00018340,0.01626692,0.06532891,0.30856460,0.22611545,0.94150743,0.00312289,0.24112129
-4.97348674,1.38479823,0.00017718,0.01748774,0.07114247,0.32596941,0.23909518,0.93133939,0.00302340,0.25950764
-4.96748374,1.40223687,0.00017011,0.01882802,0.07738437,0.34426417,0.25274499,0.91849129,0.00291133,0.27890996
-4.96148074,1.41911558,0.00016238,0.02030010,0.08406786,0.36352376,0.26711656,0.90339224,0.00279014,0.29933661
-4.95547774,1.43593542,0.00015417,0.02191541,0.09120042,0.38380345,0.28225059,0.88649341,0.00266366,0.32077511
-4.94947474,1.45316791,0.00014570,0.02368402,0.09878270,0.40513189,0.29817242,0.86825538,0.00253601,0.34318772
-4.94347174,1.47123460,0.00013717,0.02561424,0.10680763,0.42750454,0.31488792,0.84913586,0.00241154,0.36650770
-4.93746873,1.49048891,0.00012880,0.02771221,0.11525985,0.45087801,0.33237982,0.82957837,0.00229474,0.39063629
-4.93146573,1.51120116,0.00012079,0.02998160,0.12411543,0.47516567,0.35060470,0.81000219,0.00219022,0.41544085
-4.92546273,1.53354756,0.00011336,0.03242340,0.13334193,0.50023502,0.36949096,0.79079407,0.00210262,0.44075433
-4.91945973,1.55760388,0.00010670,0.03503578,0.14289897,0.52590694,0.38893793,0.77230176,0.00203658,0.46637628
-4.91345673,1.58334413,0.00010100,0.03781407,0.15273912,0.55195710,0.40881627,0.75482975,0.00199669,0.49207555
-4.90745373,1.61064444,0.00009642,0.04075092,0.16280923,0.57811974,0.42896983,0.73863702,0.00198740,0.51759465
-4.90145073,1.63929191,0.00009312,0.04383646,0.17305210,0.60409362,0.44921892,0.72393694,0.00201303,0.54265573
-4.89544772,1.66899807,0.00009123,0.04705874,0.18340851,0.62955016,0.46936494,0.71089892,0.00207770,0.56696798
-4.88944472,1.69941621,0.00009087,0.05040410,0.19381929,0.65414336,0.48919640,0.69965162,0.00218526,0.59023635
-4.88344172,1.73016160,0.00009211,0.05385773,0.20422768,0.67752126,0.50849589,0.69028739,0.00233923,0.61217098
-4.87743872,1.76083361,0.00009502,0.05740432,0.21458147,0.69933839,0.52704793,0.68286744,0.00254276,0.63249716
-4.87143572,1.79103845,0.00009965,0.06102866,0.22483519,0.71926860,0.54464732,0.67742739,0.00279857,0.65096527
-4.86543272,1.82041131,0.00010600,0.06471629,0.23495181,0.73701781,0.56110758,0.67398270,0.00310881,0.66736025
-4.85942971,1.84863670,0.00011405,0.06845419,0.24490430,0.75233596,0.57626915,0.67253369,0.00347506,0.68151007
-4.85342671,1.87546583,0.00012375,0.07223132,0.25467654,0.76502759,0.59000694,0.67306975,0.00389820,0.69329286
-4.84742371,1.90073036,0.00013501,0.07603916,0.26426380,0.77496060,0.60223691,0.67557260,0.00437839,0.70264230
-4.84142071,1.92435145,0.00014772,0.07987217,0.27367268,0.78207265,0.61292122,0.68001836,0.00491492,0.70955090
-4.83541771,1.94634404,0.00016173,0.08372801,0.28292044,0.78637486,0.62207182,0.68637849,0.00550625,0.71407107
-4.82941471,1.96681607,0.00017686,0.08760777,0.29203378,0.78795273,0.62975212,0.69461958,0.00614993,0.71631391
-4.82341171,1.98596265,0.00019287,0.09151591,0.30104720,0.78696398,0.63607669,0.70470222,0.00684258,0.71644561
-4.81740870,2.00405574,0.00020955,0.09546011,0.31000092,0.78363370,0.64120880,0.71657902,0.00757992,0.71468173
-4.81140570,2.02142988,0.00022660,0.09945088,0.31893845,0.77824658,0.64535602,0.73019225,0.00835682,0.71127956
-4.80540270,2.03846457,0.00024375,0.10350109,0.32790394,0.77113701,0.64876362,0.74547108,0.00916735,0.70652884
-4.79939970,2.05556437,0.00026068,0.10762517,0.33693951,0.76267706,0.65170639,0.76232895,0.01000486,0.70074128
-4.79339670,2.07313756,0.00027708,0.11183830,0.34608242,0.75326315,0.65447869,0.78066115,0.01086216,0.69423924
-4.78739370,2.09157425,0.00029264,0.11615533,0.35536243,0.74330168,0.65738335,0.80034285,0.01173157,0.68734409
-4.78139070,2.11122491,0.00030705,0.12058964,0.36479933,0.73319454,0.66071965,0.82122768,0.01260515,0.68036470
-4.77538769,2.13238020,0.00032002,0.12515188,0.37440060,0.72332467,0.66477082,0.84314703,0.01347482,0.67358642
-4.76938469,2.15525265,0.00033127,0.12984866,0.38415950,0.71404266,0.66979150,0.86590994,0.01433250,0.66726111
-4.76338169,2.17996111,0.00034059,0.13468120,0.39405346,0.70565448,0.67599569,0.88930376,0.01517028,0.66159837
-4.75737869,2.20651824,0.00034776,0.13964405,0.40404283,0.69841116,0.68354561,0.91309532,0.01598057,0.65675847
-4.75137569,2.23482167,0.00035265,0.14472395,0.41407013,0.69250054,0.69254202,0.93703274,0.01675613,0.65284711
-4.74537269,2.26464903,0.00035516,0.14989876,0.42405971,0.68804151,0.70301636,0.96084768,0.01749024,0.64991219
-4.73936968,2.29565718,0.00035525,0.15513675,0.43391795,0.68508090,0.71492517,0.98425805,0.01817668,0.64794271
-4.73336668,2.32738572,0.00035292,0.16039610,0.44353398,0.68359311,0.72814725,1.00697115,0.01880980,0.64686983
-4.72736368,2.35926495,0.00034824,0.16562484,0.45278097,0.68348250,0.74248352,1.02868727,0.01938450,0.64657003
-4.72136068,2.39062807,0.00034135,0.17076112,0.46151799,0.68458844,0.75766013,1.04910379,0.01989621,0.64687024
-4.71535768,2.42072769,0.00033240,0.17573406,0.46959255,0.68669278,0.77333452,1.06791973,0.02034087,0.64755485
-4.70935468,2.44875618,0.00032163,0.18046496,0.47684369,0.68952959,0.78910459,1.08484096,0.02071489,0.64837423
-4.70335168,2.47386950,0.00030928,0.18486900,0.48310568,0.69279656,0.80452062,1.09958601,0.02101510,0.64905461
-4.69734867,2.49521395,0.00029563,0.18885747,0.48821225,0.69616787,0.81909961,1.11189243,0.02123873,0.64930883
-4.69134567,2.51195501,0.00028102,0.19234025,0.49200130,0.69930788,0.83234164,1.12152369,0.02138344,0.64884772
-4.68534267,2.52330733,0.00026575,0.19522866,0.49431991,0.70188513,0.84374750,1.12827647,0.02144726,0.64739156
-4.67933967,2.52856480,0.00025017,0.19743852,0.49502952,0.70358604,0.85283704,1.13198808,0.02142870,0.64468126
-4.67333667,2.52712955,0.00023462,0.19889321,0.49401117,0.70412787,0.85916742,1.13254368,0.02132678,0.64048887
-4.66733367,2.51853846,0.00021944,0.19952675,0.49117038,0.70327024,0.86235045,1.12988302,0.02114110,0.63462691
-4.66133067,2.50248604,0.00020495,0.19928662,0.48644175,0.70082477,0.86206840,1.12400617,0.02087196,0.62695618
-4.65532766,2.47884241,0.00019146,0.19813621,0.47979272,0.69666255,0.85808738,1.11497785,0.02052045,0.61739175
-4.64932466,2.44766531,0.00017927,0.19605686,0.47122652,0.69071886,0.85026787,1.10292990,0.02008854,0.60590694
-4.64332166,2.40920542,0.00016866,0.19304926,0.46078408,0.68299523,0.83857176,1.08806166,0.01957917,0.59253492
