energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Mn_p_up,Mn_p_down,Mn_d_up,Mn_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.83191596,1.37545112,-0.68508447,0.01136593,-0.00023116,0.10801300,-0.02596039,0.64493030,-0.46029887,0.67790967,-0.21162104,0.64530602,-0.42849888,0.00000000,-0.00000000
-5.82591296,1.37771543,-0.72573443,0.01105529,-0.00023149,0.11291817,-0.02604287,0.65596887,-0.48069310,0.68088829,-0.22780759,0.64310288,-0.45565989,0.00000000,-0.00000000
-5.81990995,1.37620337,-0.77330399,0.01073479,-0.00023552,0.11729880,-0.02641735,0.66574436,-0.50748970,0.68168424,-0.24609100,0.63954676,-0.48732032,0.00000000,-0.00000000
-5.81390695,1.37103283,-0.82706664,0.01041247,-0.00024292,0.12107676,-0.02705284,0.67412749,-0.54024923,0.68032942,-0.26627133,0.63475970,-0.52303798,0.00000000,-0.00000000
-5.80790395,1.36239483,-0.88618279,0.01009635,-0.00025330,0.12418629,-0.02791473,0.68100595,-0.57843625,0.67690115,-0.28811142,0.62888684,-0.56229615,0.00000000,-0.00000000
-5.80190095,1.35054336,-0.94971138,0.00979423,-0.00026624,0.12657659,-0.02896555,0.68628347,-0.62142454,0.67151907,-0.31133933,0.62208812,-0.60450990,0.00000000,-0.00000000
-5.79589795,1.33578449,-1.01662370,0.00951349,-0.00028130,0.12821415,-0.03016576,0.68987935,-0.66850362,0.66434127,-0.33565149,0.61453009,-0.64903384,0.00000000,-0.00000000
-5.78989495,1.31846510,-1.08581926,0.00926084,-0.00029805,0.12908465,-0.03147456,0.69172853,-0.71888700,0.65555969,-0.36071677,0.60637817,-0.69517149,0.00000000,-0.00000000
-5.78389195,1.29896169,-1.15614387,0.00904215,-0.00031602,0.12919433,-0.03285063,0.69178220,-0.77172237,0.64539504,-0.38618139,0.59778959,-0.74218611,0.00000000,-0.00000000
-5.77788894,1.27766950,-1.22640988,0.00886222,-0.00033477,0.12857085,-0.03425297,0.69000888,-0.82610402,0.63409135,-0.41167466,0.58890735,-0.78931326,0.00000000,-0.00000000
-5.77188594,1.25499242,-1.29541812,0.00872464,-0.00035387,0.12726355,-0.03564157,0.68639570,-0.88108742,0.62191029,-0.43681561,0.57985525,-0.83577467,0.00000000,-0.00000000
-5.76588294,1.23133365,-1.36198159,0.00863164,-0.00037293,0.12534307,-0.03697826,0.68094997,-0.93570608,0.60912547,-0.46122019,0.57073411,-0.88079345,0.00000000,-0.00000000
-5.75987994,1.20708767,-1.42494999,0.00858398,-0.00039161,0.12290043,-0.03822731,0.67370058,-0.98899043,0.59601686,-0.48450912,0.56161928,-0.92361023,0.00000000,-0.00000000
-5.75387694,1.18263331,-1.48323484,0.00858087,-0.00040961,0.12004555,-0.03935621,0.66469926,-1.03998831,0.58286545,-0.50631607,0.55255943,-0.96349989,0.00000000,-0.00000000
-5.74787394,1.15832832,-1.53583438,0.00862002,-0.00042674,0.11690526,-0.04033623,0.65402142,-1.08778659,0.56994844,-0.52629601,0.54357656,-0.99978839,0.00000000,-0.00000000
-5.74187094,1.13450529,-1.58185749,0.00869761,-0.00044289,0.11362079,-0.04114301,0.64176643,-1.13153336,0.55753483,-0.54413335,0.53466717,-1.03186914,0.00000000,-0.00000000
-5.73586793,1.11146893,-1.62054579,0.00880845,-0.00045810,0.11034500,-0.04175704,0.62805725,-1.17045971,0.54588171,-0.55954984,0.52580445,-1.05921852,0.00000000,-0.00000000
-5.72986493,1.08949464,-1.65129334,0.00894609,-0.00047252,0.10723914,-0.04216405,0.61303930,-1.20390055,0.53523119,-0.57231170,0.51694138,-1.08140976,0.00000000,-0.00000000
-5.72386193,1.06882826,-1.67366296,0.00910301,-0.00048650,0.10446951,-0.04235529,0.59687863,-1.23131337,0.52580786,-0.58223590,0.50801458,-1.09812488,0.00000000,-0.00000000
-5.71785893,1.04968664,-1.68739866,0.00927089,-0.00050059,0.10220375,-0.04232771,0.57975927,-1.25229429,0.51781690,-0.58919531,0.49894871,-1.10916401,0.00000000,-0.00000000
-5.71185593,1.03225893,-1.69243370,0.00944086,-0.00051553,0.10060716,-0.04208394,0.56188000,-1.26659060,0.51144257,-0.59312242,0.48966128,-1.11445185,0.00000000,-0.00000000
-5.70585293,1.01670826,-1.68889364,0.00960382,-0.00053234,0.09983881,-0.04163220,0.54345042,-1.27410905,0.50684704,-0.59401168,0.48006758,-1.11404083,0.00000000,-0.00000000
-5.69984992,1.00317333,-1.67709450,0.00975072,-0.00055229,0.10004767,-0.04098602,0.52468676,-1.27491959,0.50416932,-0.59192009,0.47008570,-1.10811086,0.00000000,-0.00000000
-5.69384692,0.99176988,-1.65753572,0.00987288,-0.00057697,0.10136877,-0.04016385,0.50580720,-1.26925407,0.50352413,-0.58696625,0.45964127,-1.09696557,0.00000000,-0.00000000
-5.68784392,0.98259151,-1.63088814,0.00996232,-0.00060827,0.10391934,-0.03918850,0.48702724,-1.25749998,0.50500061,-0.57932772,0.44867184,-1.08102509,0.00000000,-0.00000000
-5.68184092,0.97570969,-1.59797739,0.01001196,-0.00064842,0.10779517,-0.03808643,0.46855498,-1.24018918,0.50866066,-0.56923677,0.43713080,-1.06081558,0.00000000,-0.00000000
-5.67583792,0.97117292,-1.55976294,0.01001593,-0.00070001,0.11306711,-0.03688704,0.45058661,-1.21798205,0.51453687,-0.55697478,0.42499050,-1.03695573,0.00000000,-0.00000000
-5.66983492,0.96900477,-1.51731368,0.00996970,-0.00076597,0.11977785,-0.03562171,0.43330233,-1.19164746,0.52263004,-0.54286524,0.41224467,-1.01014076,0.00000000,-0.00000000
-5.66383192,0.96920109,-1.47178044,0.00987025,-0.00084958,0.12793909,-0.03432293,0.41686264,-1.16203940,0.53290638,-0.52726573,0.39890995,-0.98112419,0.00000000,-0.00000000
-5.65782891,0.97172646,-1.42436649,0.00971612,-0.00095449,0.13752922,-0.03302327,0.40140526,-1.13007088,0.54529449,-0.51055903,0.38502654,-0.95069811,0.00000000,-0.00000000
-5.65182591,0.97651015,-1.37629664,0.00950745,-0.00108461,0.14849159,-0.03175444,0.38704278,-1.09668612,0.55968240,-0.49314363,0.37065796,-0.91967242,0.00000000,-0.00000000
-5.64582291,0.98344220,-1.32878591,0.00924589,-0.00124414,0.16073357,-0.03054632,0.37386112,-1.06283196,0.57591500,-0.47542395,0.35588998,-0.88885362,0.00000000,-0.00000000
-5.63981991,0.99236995,-1.28300857,0.00893455,-0.00143749,0.17412642,-0.02942607,0.36191874,-1.02942944,0.59379217,-0.45780040,0.34082882,-0.85902380,0.00000000,-0.00000000
-5.63381691,1.00309560,-1.24006830,0.00857784,-0.00166917,0.18850630,-0.02841733,0.35124695,-0.99734660,0.61306804,-0.44065968,0.32559882,-0.83092032,0.00000000,-0.00000000
-5.62781391,1.01537555,-1.20097041,0.00818125,-0.00194371,0.20367621,-0.02753950,0.34185098,-0.96737320,0.63345170,-0.42436548,0.31033955,-0.80521685,0.00000000,-0.00000000
-5.62181091,1.02892168,-1.16659663,0.00775118,-0.00226554,0.21940922,-0.02680726,0.33371214,-0.94019836,0.65460980,-0.40924987,0.29520279,-0.78250612,0.00000000,-0.00000000
-5.61580790,1.04340541,-1.13768321,0.00729467,-0.00263885,0.23545282,-0.02623010,0.32679086,-0.91639173,0.67617115,-0.39560548,0.28034934,-0.76328494,0.00000000,-0.00000000
-5.60980490,1.05846441,-1.11480298,0.00681917,-0.00306740,0.25153442,-0.02581215,0.32103054,-0.89638878,0.69773364,-0.38367884,0.26594595,-0.74794189,0.00000000,-0.00000000
-5.60380190,1.07371238,-1.09835164,0.00633231,-0.00355441,0.26736790,-0.02555213,0.31636227,-0.88048052,0.71887330,-0.37366482,0.25216252,-0.73674791,0.00000000,-0.00000000
-5.59779890,1.08875154,-1.08853887,0.00584167,-0.00410232,0.28266105,-0.02544350,0.31271010,-0.86880812,0.73915552,-0.36570257,0.23916957,-0.72985018,0.00000000,-0.00000000
-5.59179590,1.10318758,-1.08538441,0.00535459,-0.00471265,0.29712367,-0.02547474,0.30999679,-0.86136235,0.75814809,-0.35987282,0.22713614,-0.72726939,0.00000000,-0.00000000
-5.58579290,1.11664653,-1.08871940,0.00487801,-0.00538582,0.31047610,-0.02562992,0.30814976,-0.85798782,0.77543551,-0.35619683,0.21622821,-0.72890059,0.00000000,-0.00000000
-5.57978989,1.12879264,-1.09819291,0.00441832,-0.00612099,0.32245781,-0.02588922,0.30710704,-0.85839190,0.79063409,-0.35463689,0.20660736,-0.73451753,0.00000000,-0.00000000
-5.57378689,1.13934651,-1.11328363,0.00398130,-0.00691594,0.33283577,-0.02622981,0.30682290,-0.86215786,0.80340716,-0.35509855,0.19842985,-0.74378054,0.00000000,-0.00000000
-5.56778389,1.14810222,-1.13331652,0.00357205,-0.00776698,0.34141215,-0.02662659,0.30727286,-0.86876178,0.81347947,-0.35743435,0.19184589,-0.75624770,0.00000000,-0.00000000
-5.56178089,1.15494258,-1.15748394,0.00319499,-0.00866889,0.34803113,-0.02705321,0.30845787,-0.87759260,0.82065019,-0.36144911,0.18699889,-0.77138901,0.00000000,-0.00000000
-5.55577789,1.15985129,-1.18487081,0.00285387,-0.00961495,0.35258444,-0.02748296,0.31040724,-0.88797460,0.82480362,-0.36690666,0.18402466,-0.78860323,0.00000000,-0.00000000
-5.54977489,1.16292112,-1.21448294,0.00255183,-0.01059696,0.35501529,-0.02788977,0.31318027,-0.89919149,0.82591698,-0.37353767,0.18305024,-0.80723684,0.00000000,-0.00000000
-5.54377189,1.16435739,-1.24527789,0.00229146,-0.01160539,0.35532064,-0.02824912,0.31686626,-0.91051128,0.82406481,-0.38104864,0.18419241,-0.82660453,0.00000000,-0.00000000
-5.53776888,1.16447614,-1.27619710,0.00207491,-0.01262955,0.35355161,-0.02853894,0.32158288,-0.92121102,0.81941942,-0.38913138,0.18755558,-0.84601059,0.00000000,-0.00000000
-5.53176588,1.16369683,-1.30619842,0.00190399,-0.01365781,0.34981190,-0.02874034,0.32747283,-0.93060057,0.81224745,-0.39747302,0.19322913,-0.86477043,0.00000000,-0.00000000
-5.52576288,1.16252961,-1.33428785,0.00178022,-0.01467792,0.34425448,-0.02883833,0.33469887,-0.93804450,0.80290234,-0.40576602,0.20128414,-0.88223147,0.00000000,-0.00000000
-5.51975988,1.16155758,-1.35954915,0.00170497,-0.01567727,0.33707651,-0.02882232,0.34343740,-0.94298140,0.79181317,-0.41371780,0.21176965,-0.89779260,0.00000000,-0.00000000
-5.51375688,1.16141481,-1.38117051,0.00167952,-0.01664329,0.32851285,-0.02868655,0.35387080,-0.94494002,0.77947019,-0.42105970,0.22470852,-0.91092153,0.00000000,-0.00000000
-5.50775388,1.16276101,-1.39846700,0.00170510,-0.01756379,0.31882832,-0.02843032,0.36617887,-0.94355151,0.76640770,-0.42755493,0.24009315,-0.92116933,0.00000000,-0.00000000
-5.50175088,1.16625424,-1.41089807,0.00178294,-0.01842726,0.30830924,-0.02805812,0.38052985,-0.93855761,0.75318516,-0.43300510,0.25788134,-0.92818157,0.00000000,-0.00000000
-5.49574787,1.17252291,-1.41807939,0.00191428,-0.01922327,0.29725438,-0.02757962,0.39707127,-0.92981450,0.74036726,-0.43725521,0.27799258,-0.93170571,0.00000000,-0.00000000
-5.48974487,1.18213856,-1.41978867,0.00210031,-0.01994270,0.28596602,-0.02700948,0.41592135,-0.91729225,0.72850410,-0.44019686,0.30030509,-0.93159444,0.00000000,-0.00000000
-5.48374187,1.19559101,-1.41596527,0.00234216,-0.02057796,0.27474118,-0.02636713,0.43716117,-0.90107023,0.71811216,-0.44176950,0.32465401,-0.92780490,0.00000000,-0.00000000
-5.47773887,1.21326699,-1.40670378,0.00264077,-0.02112320,0.26386361,-0.02567644,0.46082822,-0.88132860,0.70965717,-0.44195992,0.35083105,-0.92039392,0.00000000,-0.00000000
-5.47173587,1.23543369,-1.39224198,0.00299685,-0.02157436,0.25359675,-0.02496527,0.48691167,-0.85833660,0.70353958,-0.44079984,0.37858574,-0.90950965,0.00000000,-0.00000000
-5.46573287,1.26222806,-1.37294398,0.00341067,-0.02192917,0.24417782,-0.02426501,0.51534964,-0.83243815,0.70008317,-0.43836193,0.40762873,-0.89537990,0.00000000,-0.00000000
-5.45972986,1.29365242,-1.34927932,0.00388197,-0.02218712,0.23581339,-0.02361009,0.54602868,-0.80403551,0.69952749,-0.43475440,0.43763700,-0.87829812,0.00000000,-0.00000000
-5.45372686,1.32957692,-1.32179932,0.00440982,-0.02234933,0.22867634,-0.02303747,0.57878569,-0.77357189,0.70202415,-0.43011463,0.46826109,-0.85860745,0.00000000,-0.00000000
-5.44772386,1.36974854,-1.29111168,0.00499242,-0.02241832,0.22290440,-0.02258602,0.61341207,-0.74151369,0.70763722,-0.42460193,0.49913432,-0.83668398,0.00000000,-0.00000000
-5.44172086,1.41380645,-1.25785482,0.00562702,-0.02239780,0.21859998,-0.02229605,0.64966019,-0.70833322,0.71634755,-0.41839014,0.52988355,-0.81291977,0.00000000,-0.00000000
-5.43571786,1.46130281,-1.22267297,0.00630975,-0.02229242,0.21583149,-0.02220861,0.68725185,-0.67449263,0.72806063,-0.41166013,0.56014136,-0.78770676,0.00000000,-0.00000000
-5.42971486,1.51172809,-1.18619332,0.00703556,-0.02210746,0.21463564,-0.02236499,0.72588827,-0.64042966,0.74261760,-0.40459281,0.58955903,-0.76142205,0.00000000,-0.00000000
-5.42371186,1.56453964,-1.14900597,0.00779816,-0.02184858,0.21502078,-0.02280595,0.76526150,-0.60654560,0.75980868,-0.39736269,0.61781991,-0.73441543,0.00000000,-0.00000000
-5.41770885,1.61919194,-1.11164761,0.00858998,-0.02152158,0.21697086,-0.02357109,0.80506639,-0.57319607,0.77938830,-0.39013249,0.64465246,-0.70699939,0.00000000,-0.00000000
-5.41170585,1.67516709,-1.07458927,0.00940225,-0.02113219,0.22044981,-0.02469803,0.84501283,-0.54068447,0.80109121,-0.38304876,0.66984245,-0.67944226,0.00000000,-0.00000000
-5.40570285,1.73200387,-1.03822844,0.01022506,-0.02068588,0.22540609,-0.02622158,0.88483762,-0.50925841,0.82464856,-0.37623869,0.69324366,-0.65196424,0.00000000,-0.00000000
-5.39969985,1.78932392,-1.00288547,0.01104749,-0.02018779,0.23177717,-0.02817279,0.92431537,-0.47910890,0.84980326,-0.36980807,0.71478644,-0.62473663,0.00000000,-0.00000000
-5.39369685,1.84685348,-0.96880400,0.01185784,-0.01964263,0.23949359,-0.03057793,0.96326794,-0.45037202,0.87632369,-0.36384042,0.73448370,-0.59788374,0.00000000,-0.00000000
-5.38769385,1.90443958,-0.93615487,0.01264386,-0.01905472,0.24848257,-0.03345749,1.00157191,-0.42313283,0.90401522,-0.35839697,0.75243381,-0.57148737,0.00000000,-0.00000000
-5.38169085,1.96205968,-0.90504299,0.01339302,-0.01842800,0.25867089,-0.03682499,1.03916367,-0.39743100,0.93272872,-0.35351757,0.76882021,-0.54559319,0.00000000,-0.00000000
-5.37568784,2.01982402,-0.87551627,0.01409284,-0.01776613,0.26998691,-0.04068597,1.07604184,-0.37326774,0.96236585,-0.34922214,0.78390743,-0.52021856,0.00000000,-0.00000000
-5.36968484,2.07797032,-0.84757604,0.01473123,-0.01707259,0.28236174,-0.04503686,1.11226670,-0.35061352,0.99288058,-0.34551257,0.79803363,-0.49536122,0.00000000,-0.00000000
-5.36368184,2.13685097,-0.82118796,0.01529683,-0.01635079,0.29572942,-0.04986413,1.14795660,-0.32941619,1.02427701,-0.34237481,0.81159974,-0.47100820,0.00000000,-0.00000000
-5.35767884,2.19691281,-0.79629301,0.01577934,-0.01560420,0.31002620,-0.05514350,1.18328134,-0.30960888,1.05660346,-0.33978111,0.82505546,-0.44714441,0.00000000,-0.00000000
-5.35167584,2.25867042,-0.77281786,0.01616984,-0.01483648,0.32518900,-0.06083941,1.21845270,-0.29111756,1.08994311,-0.33769221,0.83888263,-0.42376052,0.00000000,-0.00000000
-5.34567284,2.32267385,-0.75068411,0.01646108,-0.01405152,0.34115308,-0.06690493,1.25371225,-0.27386780,1.12440156,-0.33605940,0.85357645,-0.40085965,0.00000000,-0.00000000
-5.33966983,2.38947212,-0.72981640,0.01664770,-0.01325350,0.35784921,-0.07328189,1.28931707,-0.25779054,1.16009202,-0.33482652,0.86962532,-0.37846268,0.00000000,-0.00000000
-5.33366683,2.45957404,-0.71014904,0.01672638,-0.01244698,0.37520040,-0.07990161,1.32552360,-0.24282683,1.19711875,-0.33393195,0.88748996,-0.35661198,0.00000000,-0.00000000
-5.32766383,2.53340816,-0.69163122,0.01669599,-0.01163677,0.39311851,-0.08668601,1.36257051,-0.22893142,1.23555967,-0.33331044,0.90758262,-0.33537356,0.00000000,-0.00000000
-5.32166083,2.61128360,-0.67423113,0.01655758,-0.01082799,0.41150097,-0.09354928,1.40066109,-0.21607526,1.27544899,-0.33289518,0.93024724,-0.31483768,0.00000000,-0.00000000
-5.31565783,2.69335381,-0.65793884,0.01631437,-0.01002590,0.43022784,-0.10040009,1.43994595,-0.20424695,1.31676100,-0.33261993,0.95574136,-0.29511803,0.00000000,-0.00000000
-5.30965483,2.77958488,-0.64276855,0.01597161,-0.00923584,0.44915945,-0.10714416,1.48050690,-0.19345334,1.35939565,-0.33242141,0.98422046,-0.27634977,0.00000000,-0.00000000
-5.30365183,2.86973037,-0.62876017,0.01553640,-0.00846310,0.46813494,-0.11368733,1.52234270,-0.18371929,1.40316721,-0.33224193,1.01572548,-0.25868655,0.00000000,-0.00000000
-5.29764882,2.96331392,-0.61598052,0.01501747,-0.00771277,0.48697182,-0.11993895,1.56535746,-0.17508681,1.44779636,-0.33203242,1.05017405,-0.24229679,0.00000000,-0.00000000
-5.29164582,3.05962099,-0.60452426,0.01442487,-0.00698961,0.50546671,-0.12581539,1.60935238,-0.16761377,1.49290671,-0.33175550,1.08735588,-0.22735950,0.00000000,-0.00000000
-5.28564282,3.15770045,-0.59451458,0.01376967,-0.00629797,0.52339747,-0.13124375,1.65402140,-0.16137207,1.53802588,-0.33138889,1.12693259,-0.21405975,0.00000000,-0.00000000
-5.27963982,3.25637649,-0.58610362,0.01306361,-0.00564160,0.54052660,-0.13616538,1.69895120,-0.15644560,1.58259163,-0.33092871,1.16844207,-0.20258404,0.00000000,-0.00000000
-5.27363682,3.35427085,-0.57947233,0.01231876,-0.00502363,0.55660609,-0.14053920,1.74362580,-0.15292787,1.62596273,-0.33039261,1.21130734,-0.19311555,0.00000000,-0.00000000
-5.26763382,3.44983479,-0.57482982,0.01154716,-0.00444650,0.57138338,-0.14434465,1.78743585,-0.15091937,1.66743451,-0.32982254,1.25484970,-0.18582948,0.00000000,-0.00000000
-5.26163082,3.54138983,-0.57241162,0.01076057,-0.00391190,0.58460844,-0.14758408,1.82969245,-0.15052468,1.70625850,-0.32928689,1.29830570,-0.18088841,0.00000000,-0.00000000
-5.25562781,3.62717601,-0.57247690,0.00997008,-0.00342079,0.59604162,-0.15028445,1.86964524,-0.15184938,1.74166543,-0.32888174,1.34084752,-0.17843779,0.00000000,-0.00000000
-5.24962481,3.70540582,-0.57530412,0.00918597,-0.00297344,0.60546204,-0.15249825,1.90650410,-0.15499653,1.77289070,-0.32873122,1.38160588,-0.17860133,0.00000000,-0.00000000
-5.24362181,3.77432175,-0.58118523,0.00841748,-0.00256942,0.61267609,-0.15430363,1.93946381,-0.16006306,1.79920128,-0.32898649,1.41969490,-0.18147659,0.00000000,-0.00000000
-5.23761881,3.83225534,-0.59041805,0.00767262,-0.00220771,0.61752576,-0.15580351,1.96773078,-0.16713575,1.81992287,-0.32982362,1.45423791,-0.18713057,0.00000000,-0.00000000
-5.23161581,3.87768520,-0.60329717,0.00695817,-0.00188679,0.61989630,-0.15712390,1.99055075,-0.17628717,1.83446620,-0.33144007,1.48439333,-0.19559538,0.00000000,-0.00000000
-5.22561281,3.90929192,-0.62010322,0.00627957,-0.00160469,0.61972300,-0.15841126,2.00723653,-0.18757141,1.84235135,-0.33404987,1.50937981,-0.20686424,0.00000000,-0.00000000
-5.21960980,3.92600746,-0.64109126,0.00564094,-0.00135914,0.61699662,-0.15982911,2.01719452,-0.20101998,1.84322895,-0.33787770,1.52849957,-0.22088771,0.00000000,-0.00000000
-5.21360680,3.92705714,-0.66647827,0.00504515,-0.00114760,0.61176716,-0.16155386,2.01994888,-0.21663787,1.83689742,-0.34315200,1.54115929,-0.23757062,0.00000000,-0.00000000
-5.20760380,3.91199246,-0.69643071,0.00449389,-0.00096745,0.60414594,-0.16377010,2.01516262,-0.23440015,1.82331559,-0.35009728,1.54688785,-0.25676973,0.00000000,-0.00000000
-5.20160080,3.88071366,-0.73105260,0.00398779,-0.00081599,0.59430561,-0.16666543,2.00265430,-0.25424921,1.80260992,-0.35892608,1.54535013,-0.27829248,0.00000000,-0.00000000
-5.19559780,3.83348082,-0.77037484,0.00352653,-0.00069057,0.58247815,-0.17042493,1.98241001,-0.27609296,1.77507629,-0.36983077,1.53635673,-0.30189709,0.00000000,-0.00000000
-5.18959480,3.77091352,-0.81434651,0.00310901,-0.00058867,0.56895086,-0.17522563,1.95458983,-0.29980423,1.74117616,-0.38297560,1.51986905,-0.32729430,0.00000000,-0.00000000
-5.18359180,3.69397876,-0.86282876,0.00273348,-0.00050793,0.55406048,-0.18123089,1.91952868,-0.32522156,1.70152726,-0.39848927,1.49599992,-0.35415090,0.00000000,-0.00000000
-5.17758879,3.60396793,-0.91559193,0.00239769,-0.00044622,0.53818552,-0.18858503,1.87773131,-0.35215143,1.65688923,-0.41645849,1.46500958,-0.38209528,0.00000000,-0.00000000
-5.17158579,3.50246375,-0.97231616,0.00209903,-0.00040166,0.52173717,-0.19740841,1.82986190,-0.38037224,1.60814475,-0.43692259,1.42729745,-0.41072503,0.00000000,-0.00000000
-5.16558279,3.39129840,-1.03259592,0.00183466,-0.00037270,0.50514905,-0.20779285,1.77672833,-0.40963981,1.55627699,-0.45986962,1.38338999,-0.43961657,0.00000000,-0.00000000
