energy_ev,total_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Pd_p_up,Pd_d_up,S_s_up,S_p_up
-2.98049025,3.18874714,0.04431314,0.35469196,0.00715270,0.09174634,0.20861205,2.43990010,0.00918980,0.25978648
-2.97448724,3.30328804,0.04838105,0.37494646,0.00748465,0.09704124,0.21559858,2.51286230,0.00991139,0.27241584
-2.96848424,3.42259696,0.05312479,0.39622474,0.00779246,0.10330233,0.22558500,2.58670814,0.01064034,0.28677238
-2.96248124,3.54564723,0.05854626,0.41838977,0.00807209,0.11048161,0.23843789,2.66075967,0.01137023,0.30270361
-2.95647824,3.67148297,0.06464675,0.44130387,0.00832014,0.11853484,0.25404456,2.73439543,0.01209493,0.32006540
-2.95047524,3.79924760,0.07142635,0.46483105,0.00853388,0.12742163,0.27231220,2.80707507,0.01280874,0.33872346
-2.94447224,3.92820815,0.07888307,0.48883929,0.00871140,0.13710519,0.29316594,2.87836063,0.01350656,0.35855448
-2.93846923,4.05777370,0.08701184,0.51320265,0.00885160,0.14755184,0.31654604,2.94793326,0.01418405,0.37944674
-2.93246623,4.18750697,0.09580349,0.53780313,0.00895427,0.15873035,0.34240424,3.01560404,0.01483768,0.40130040
-2.92646323,4.31712788,0.10524359,0.56253215,0.00902008,0.17061094,0.37069952,3.08131824,0.01546482,0.42402721
-2.92046023,4.44650876,0.11531135,0.58729152,0.00905052,0.18316429,0.40139359,3.14515233,0.01606376,0.44754996
-2.91445723,4.57566106,0.12597864,0.61199386,0.00904784,0.19636027,0.43444606,3.20730377,0.01663361,0.47180144
-2.90845423,4.70471401,0.13720907,0.63656245,0.00901502,0.21016668,0.46980968,3.26807390,0.01717429,0.49672297
-2.90245123,4.83388624,0.14895733,0.66093046,0.00895557,0.22454792,0.50742568,3.32784466,0.01768634,0.52226268
-2.89644822,4.96345160,0.16116878,0.68503953,0.00887349,0.23946372,0.54721946,3.38705044,0.01817077,0.54837331
-2.89044522,5.09370118,0.17377934,0.70883788,0.00877306,0.25486789,0.58909673,3.44614650,0.01862890,0.57500986
-2.88444222,5.22490348,0.18671562,0.73227806,0.00865873,0.27070729,0.63294016,3.50557585,0.01906212,0.60212694
-2.87843922,5.35726513,0.19989550,0.75531430,0.00853497,0.28692092,0.67860675,3.56573642,0.01947174,0.62967604
-2.87243622,5.49089443,0.21322898,0.77789988,0.00840612,0.30343931,0.72592582,3.62695066,0.01985880,0.65760271
-2.86643322,5.62577000,0.22661930,0.79998454,0.00827627,0.32018419,0.77469785,3.68943922,0.02022391,0.68584385
-2.86043022,5.76171659,0.23996438,0.82151218,0.00814919,0.33706841,0.82469402,3.75330070,0.02056717,0.71432518
-2.85442721,5.89838959,0.25315844,0.84241906,0.00802820,0.35399632,0.87565656,3.81849845,0.02088812,0.74295901
-2.84842421,6.03526952,0.26609374,0.86263262,0.00791617,0.37086437,0.92729986,3.88485565,0.02118578,0.77164240
-2.84242121,6.17166713,0.27866246,0.88207113,0.00781548,0.38756218,0.97931230,3.95205895,0.02145867,0.80025597
-2.83641821,6.30673898,0.29075852,0.90064419,0.00772802,0.40397382,1.03135885,4.01967061,0.02170497,0.82866326
-2.83041521,6.43951306,0.30227934,0.91825416,0.00765525,0.41997950,1.08308431,4.08714859,0.02192273,0.85671087
-2.82441221,6.56892314,0.31312755,0.93479852,0.00759824,0.43545746,1.13411719,4.15387347,0.02211002,0.88422936
-2.81840920,6.69385015,0.32321246,0.95017299,0.00755779,0.45028606,1.18407428,4.21918065,0.02226522,0.91103505
-2.81240620,6.81316837,0.33245136,0.96427542,0.00753446,0.46434606,1.23256569,4.28239605,0.02238726,0.93693252
-2.80640320,6.92579391,0.34077061,0.97701010,0.00752872,0.47752297,1.27920041,4.34287308,0.02247585,0.96171799
-2.80040020,7.03073289,0.34810649,0.98829228,0.00754102,0.48970934,1.32359225,4.40002880,0.02253166,0.98518327
-2.79439720,7.12712640,0.35440581,0.99805271,0.00757188,0.50080710,1.36536614,4.45337701,0.02255653,1.00712031
-2.78839420,7.21428982,0.35962640,1.00624180,0.00762196,0.51072961,1.40416448,4.50255625,0.02255351,1.02732614
-2.78239120,7.29174407,0.36373731,1.01283313,0.00769212,0.51940352,1.43965353,4.54735106,0.02252692,1.04560789
-2.77638819,7.35923693,0.36671892,1.01782610,0.00778341,0.52677035,1.47152955,4.58770502,0.02248225,1.06178780
-2.77038519,7.41675303,0.36856287,1.02124737,0.00789712,0.53278760,1.49952454,4.62372479,0.02242604,1.07570800
-2.76438219,7.46451185,0.36927188,1.02315105,0.00803468,0.53742947,1.52341124,4.65567478,0.02236567,1.08723462
-2.75837919,7.50295362,0.36885945,1.02361745,0.00819764,0.54068704,1.54300733,4.68396275,0.02230902,1.09626131
-2.75237619,7.53271376,0.36734943,1.02275039,0.00838761,0.54256797,1.55817851,4.70911702,0.02226415,1.10271170
-2.74637319,7.55458738,0.36477552,1.02067322,0.00860608,0.54309570,1.56884028,4.73175666,0.02223889,1.10654100
-2.74037019,7.56948563,0.36118065,1.01752361,0.00885437,0.54230807,1.57495845,4.75255650,0.02224045,1.10773627
-2.73436718,7.57838648,0.35661618,1.01344749,0.00913346,0.54025564,1.57654824,4.77220882,0.02227496,1.10631576
-2.72836418,7.58228286,0.35114113,1.00859236,0.00944391,0.53699955,1.57367203,4.79138431,0.02234715,1.10232708
-2.72236118,7.58213120,0.34482117,1.00310043,0.00978569,0.53260922,1.56643589,4.81069450,0.02245996,1.09584451
-2.71635818,7.57880354,0.33772760,0.99710201,0.01015813,0.52715986,1.55498516,4.83065802,0.02261431,1.08696557
-2.71035518,7.57304610,0.32993626,0.99070953,0.01055981,0.52073005,1.53949924,4.85167291,0.02280891,1.07580707
-2.70435218,7.56544701,0.32152637,0.98401261,0.01098853,0.51339948,1.52018601,4.87399653,0.02304021,1.06250099
-2.69834917,7.55641518,0.31257939,0.97707451,0.01144127,0.50524690,1.49727621,4.89773455,0.02330240,1.04719036
-2.69234617,7.54617170,0.30317788,0.96993032,0.01191423,0.49634858,1.47101800,4.92283959,0.02358761,1.03002546
-2.68634317,7.53475439,0.29340452,0.96258691,0.01240286,0.48677720,1.44167221,4.94911977,0.02388611,1.01116050
-2.68034017,7.52203527,0.28334108,0.95502482,0.01290194,0.47660131,1.40950835,4.97625653,0.02418673,0.99075108
-2.67433717,7.50774977,0.27306768,0.94720201,0.01340569,0.46588531,1.37480166,5.00383070,0.02447723,0.96895233
-2.66833417,7.49153594,0.26266207,0.93905921,0.01390793,0.45469006,1.33783117,5.03135518,0.02474488,0.94591795
-2.66233117,7.47298111,0.25219917,0.93052665,0.01440219,0.44307389,1.29887888,5.05831219,0.02497698,0.92179997
-2.65632816,7.45167293,0.24175065,0.92153178,0.01488191,0.43109401,1.25822979,5.08419276,0.02516139,0.89674924
-2.65032516,7.42725157,0.23138475,0.91200754,0.01534060,0.41880817,1.21617265,5.10853596,0.02528716,0.87091631
-2.64432216,7.39945965,0.22116610,0.90190056,0.01577204,0.40627639,1.17300117,5.13096546,0.02534500,0.84445270
-2.63831916,7.36818666,0.21115573,0.89117901,0.01617041,0.39356267,1.12901528,5.15122121,0.02532777,0.81751211
-2.63231616,7.33350509,0.20141098,0.87983945,0.01653048,0.38073642,1.08452224,5.16918418,0.02523084,0.79025150
-2.62631316,7.29569590,0.19198549,0.86791236,0.01684776,0.36787357,1.03983716,5.18489289,0.02505243,0.76283180
-2.62031016,7.25526175,0.18292917,0.85546599,0.01711857,0.35505722,0.99528284,5.19855064,0.02479377,0.73541800
-2.61430715,7.21292728,0.17428800,0.84260832,0.01734020,0.34237773,0.95118863,5.21052322,0.02445917,0.70817861
-2.60830415,7.16962643,0.16610390,0.82948705,0.01751096,0.32993221,0.90788820,5.22132740,0.02405599,0.68128443
-2.60230115,7.12647778,0.15841438,0.81628759,0.01763020,0.31782352,0.86571633,5.23161090,0.02359448,0.65490657
-2.59629815,7.08474944,0.15125220,0.80322923,0.01769838,0.30615867,0.82500484,5.24212544,0.02308755,0.62921390
-2.59029515,7.04581590,0.14464490,0.79055975,0.01771700,0.29504682,0.78607758,5.25369453,0.02255044,0.60437007
-2.58429215,7.01110947,0.13861439,0.77854869,0.01768860,0.28459697,0.74924516,5.26717797,0.02200027,0.58053019
-2.57828914,6.98206929,0.13317647,0.76747978,0.01761669,0.27491545,0.71479928,5.28343552,0.02145562,0.55783756
-2.57228614,6.96009103,0.12834035,0.75764296,0.01750564,0.26610339,0.68300728,5.30329165,0.02093603,0.53642044
-2.56628314,6.94648014,0.12410840,0.74932629,0.01736062,0.25825420,0.65410704,5.32750371,0.02046148,0.51638933
-2.56028014,6.94241119,0.12047585,0.74280821,0.01718743,0.25145138,0.62830258,5.35673515,0.02005189,0.49783473
-2.55427714,6.94889549,0.11743072,0.73835057,0.01699242,0.24576653,0.60576050,5.39153530,0.01972666,0.48082565
-2.54827414,6.96675837,0.11495394,0.73619262,0.01678228,0.24125777,0.58660745,5.43232667,0.01950416,0.46540899
-2.54227114,6.99662702,0.11301956,0.73654612,0.01656396,0.23796866,0.57092866,5.47940030,0.01940139,0.45160966
-2.53626813,7.03892886,0.11159530,0.73959179,0.01634448,0.23592736,0.55876753,5.53291900,0.01943356,0.43943168
-2.53026513,7.09389995,0.11064314,0.74547703,0.01613080,0.23514643,0.55012617,5.59292809,0.01961381,0.42885990
-2.52426213,7.16160216,0.11012022,0.75431478,0.01592971,0.23562273,0.54496671,5.65937247,0.01995297,0.41986250
-2.51825913,7.24194717,0.10997976,0.76618351,0.01574768,0.23733786,0.54321338,5.73211867,0.02045934,0.41239389
-2.51225613,7.33472530,0.11017223,0.78112798,0.01559077,0.24025858,0.54475478,5.81098009,0.02113855,0.40639791
-2.50625313,7.43963646,0.11064651,0.79916058,0.01546451,0.24433758,0.54944660,5.89574353,0.02199344,0.40181114
-2.50025013,7.55632086,0.11135114,0.82026291,0.01537388,0.24951416,0.55711423,5.98619492,0.02302405,0.39856613
-2.49424712,7.68438666,0.11223550,0.84438746,0.01532318,0.25571502,0.56755530,6.08214222,0.02422753,0.39659421
-2.48824412,7.82343254,0.11325103,0.87145901,0.01531605,0.26285502,0.58054202,6.18343371,0.02559820,0.39582796
-2.48224112,7.97306306,0.11435226,0.90137554,0.01535535,0.27083791,0.59582331,6.28997003,0.02712754,0.39620299
-2.47623812,8.13289546,0.11549771,0.93400864,0.01544322,0.27955702,0.61312667,6.40170876,0.02880434,0.39765903
-2.47023512,8.30255715,0.11665065,0.96920330,0.01558099,0.28889602,0.63215996,6.51866088,0.03061472,0.40014030
-2.46423212,8.48167358,0.11777956,1.00677698,0.01576920,0.29872964,0.65261310,6.64087872,0.03254230,0.40359510
-2.45822911,8.66984730,0.11885848,1.04651827,0.01600754,0.30892465,0.67415998,6.76843600,0.03456839,0.40797470
-2.45222611,8.86662920,0.11986698,1.08818523,0.01629490,0.31934086,0.69646058,6.90140058,0.03667217,0.41323169
-2.44622311,9.07148415,0.12078995,1.13150370,0.01662931,0.32983247,0.71916358,7.03980155,0.03883098,0.41931778
-2.44022011,9.28375322,0.12161723,1.17616585,0.01700791,0.34024959,0.74190955,7.18359256,0.04102057,0.42618143
-2.43421711,9.50261561,0.12234293,1.22182948,0.01742702,0.35044017,0.76433475,7.33261353,0.04321551,0.43376525
-2.42821411,9.72705329,0.12296471,1.26811836,0.01788207,0.36025213,0.78607577,7.48655351,0.04538954,0.44200364
-2.42221111,9.95582166,0.12348284,1.31462400,0.01836767,0.36953588,0.80677470,7.64491725,0.04751603,0.45082070
-2.41620810,10.18742941,0.12389937,1.36090917,0.01887761,0.37814698,0.82608514,7.80699815,0.04956847,0.46012869
-2.41020510,10.42013030,0.12421715,1.40651355,0.01940499,0.38594905,0.84367853,7.97186007,0.05152095,0.46982726
-2.40420210,10.65192920,0.12443909,1.45096148,0.01994225,0.39281679,0.85925097,8.13833020,0.05334870,0.47980343
-2.39819910,10.88060397,0.12456746,1.49377206,0.02048135,0.39863886,0.87253000,8.30500449,0.05502863,0.48993265
-2.39219610,11.10374403,0.12460336,1.53447130,0.02101389,0.40332077,0.88328138,8.47026668,0.05653984,0.50008082
-2.38619310,11.31880528,0.12454652,1.57260617,0.02153137,0.40678744,0.89131535,8.63232131,0.05786410,0.51010729
-2.38019010,11.52318026,0.12439523,1.60776014,0.02202540,0.40898542,0.89649222,8.78923996,0.05898632,0.51986884
-2.37418709,11.71428130,0.12414660,1.63956956,0.02248794,0.40988461,0.89872707,8.93901971,0.05989492,0.52922438
-2.36818409,11.88963349,0.12379698,1.66774016,0.02291161,0.40947947,0.89799320,9.07965137,0.06058211,0.53804026
-2.36218109,12.04697344,0.12334271,1.69206300,0.02328999,0.40778958,0.89432427,9.20919490,0.06104414,0.54619590
-2.35617809,12.18434904,0.12278091,1.71242884,0.02361787,0.40485950,0.88781488,9.32585844,0.06128141,0.55358943
-2.35017509,12.30021527,0.12211045,1.72884010,0.02389155,0.40075800,0.87861956,9.42807714,0.06129842,0.56014307
-2.34417209,12.39352056,0.12133297,1.74141964,0.02410906,0.39557657,0.86695006,9.51458764,0.06110373,0.56580784
-2.33816908,12.46377855,0.12045381,1.75041539,0.02427034,0.38942727,0.85307102,9.58449405,0.06070966,0.57056738
-2.33216608,12.51112050,0.11948292,1.75620051,0.02437738,0.38244008,0.83729408,9.63732150,0.06013204,0.57444049
-2.32616308,12.53632423,0.11843552,1.75926838,0.02443424,0.37475961,0.81997051,9.67305363,0.05938970,0.57748224
-2.32016008,12.54081657,0.11733261,1.76022247,0.02444701,0.36654149,0.80148253,9.69215141,0.05850401,0.57978338
-2.31415708,12.52664751,0.11620115,1.75976092,0.02442370,0.35794846,0.78223367,9.69555110,0.05749827,0.58146806
-2.30815408,12.49643555,0.11507396,1.75865651,0.02437396,0.34914619,0.76263821,9.68464057,0.05639709,0.58268977
-2.30215108,12.45328548,0.11398929,1.75773221,0.02430881,0.34029912,0.74311017,9.66121399,0.05522567,0.58362572
-2.29614807,12.40068115,0.11299011,1.75783364,0.02424023,0.33156630,0.72405211,9.62740653,0.05400919,0.58446967
-2.29014507,12.34235736,0.11212311,1.75979910,0.02418065,0.32309742,0.70584400,9.58561135,0.05277206,0.58542369
-2.28414207,12.28215629,0.11143741,1.76442877,0.02414246,0.31502912,0.68883262,9.53838273,0.05153735,0.58668913
-2.27813907,12.22387493,0.11098315,1.77245413,0.02413745,0.30748173,0.67332172,9.48832963,0.05032614,0.58845716
-2.27213607,12.17111080,0.11080992,1.78450919,0.02417624,0.30055640,0.65956335,9.43800516,0.04915703,0.59089953
-2.26613307,12.12711336,0.11096514,1.80110483,0.02426774,0.29433287,0.64775062,9.38979734,0.04804569,0.59415981
-2.26013007,12.09464889,0.11149251,1.82260732,0.02441868,0.28886789,0.63801217,9.34582700,0.04700451,0.59834578
-2.25412706,12.07588565,0.11243050,1.84922236,0.02463316,0.28419422,0.63040859,9.30785827,0.04604242,0.60352321
-2.24812406,12.07230553,0.11381100,1.88098512,0.02491238,0.28032042,0.62493093,9.27722660,0.04516471,0.60971152
-2.24212106,12.08464717,0.11565827,1.91775712,0.02525437,0.27723135,0.62150144,9.25478823,0.04437308,0.61688156
-2.23611806,12.11288359,0.11798804,1.95922994,0.02565401,0.27488932,0.61997657,9.24089414,0.04366571,0.62495560
-2.23011506,12.15623607,0.12080697,2.00493572,0.02610305,0.27323596,0.62015214,9.23538998,0.04303757,0.63380962
-2.22411206,12.21322360,0.12411234,2.05426408,0.02659036,0.27219470,0.62177056,9.23764205,0.04248067,0.64327784
-2.21810905,12.28174568,0.12789210,2.10648462,0.02710225,0.27167381,0.62452991,9.24658798,0.04198451,0.65315926
-2.21210605,12.35919418,0.13212511,2.16077415,0.02762305,0.27156981,0.62809455,9.26080938,0.04153659,0.66322585
-2.20610305,12.44258865,0.13678171,2.21624727,0.02813563,0.27177128,0.63210696,9.27862230,0.04112295,0.67323203
-2.20010005,12.52872786,0.14182443,2.27198918,0.02862211,0.27216279,0.63620024,9.29818046,0.04072876,0.68292505
-2.19409705,12.61435005,0.14720890,2.32708914,0.02906463,0.27262900,0.64001104,9.31758559,0.04033891,0.69205559
-2.18809405,12.69629336,0.15288490,2.38067336,0.02944609,0.27305850,0.64319223,9.33499863,0.03993862,0.70038816
-2.18209105,12.77164876,0.15879751,2.43193586,0.02975093,0.27334755,0.64542505,9.34874575,0.03951401,0.70771084
-2.17608804,12.83789778,0.16488828,2.48016621,0.02996579,0.27340341,0.64643008,9.35741359,0.03905263,0.71384382
-2.17008504,12.89302870,0.17109655,2.52477333,0.03008023,0.27314715,0.64597686,9.35992869,0.03854394,0.71864641
-2.16408204,12.93562628,0.17736074,2.56530434,0.03008718,0.27251593,0.64389169,9.35561740,0.03797967,0.72202231
-2.15807904,12.96493168,0.18361964,2.60145840,0.02998339,0.27146462,0.64006342,9.34424348,0.03735418,0.72392288
-2.15207604,12.98087095,0.18981387,2.63309509,0.02976966,0.26996674,0.63444709,9.32602236,0.03666468,0.72434839
-2.14607304,12.98405250,0.19588727,2.66023770,0.02945097,0.26801470,0.62706539,9.30161211,0.03591134,0.72334742
-2.14007004,12.97573548,0.20178836,2.68307152,0.02903635,0.26561945,0.61800791,9.27208280,0.03509739,0.72101446
-2.13406703,12.95777251,0.20747193,2.70193801,0.02853872,0.26280952,0.60742844,9.23886685,0.03422905,0.71748599
-2.12806403,12.93253157,0.21290055,2.71732513,0.02797449,0.25962952,0.59554036,9.20369413,0.03331550,0.71293538
-2.12206103,12.90280218,0.21804618,2.72985496,0.02736305,0.25613833,0.58261056,9.16851610,0.03236864,0.70756706
-2.11605803,12.87169190,0.22289179,2.74026899,0.02672616,0.25240695,0.56895208,9.13542358,0.03140295,0.70161008
-2.11005503,12.84251861,0.22743274,2.74941200,0.02608725,0.24851625,0.55491586,9.10656287,0.03043523,0.69531167
-2.10405203,12.81870395,0.23167822,2.75821485,0.02547065,0.24455459,0.54088179,9.08405451,0.02948431,0.68893090
-2.09804902,12.80367211,0.23565230,2.76767679,0.02490082,0.24061560,0.52724958,9.06991837,0.02857074,0.68273276
-2.09204602,12.80075751,0.23939468,2.77884713,0.02440155,0.23679601,0.51442951,9.06600810,0.02771657,0.67698281
-2.08604302,12.81312345,0.24296101,2.79280669,0.02399520,0.23319366,0.50283327,9.07395690,0.02694493,0.67194245
-2.08004002,12.84369276,0.24642265,2.81064850,0.02370199,0.22990575,0.49286529,9.09513579,0.02627979,0.66786481
-2.07403702,12.89509023,0.24986582,2.83345772,0.02353939,0.22702728,0.48491429,9.13062442,0.02574561,0.66499116
-2.06803402,12.96959595,0.25339001,2.86229039,0.02352161,0.22464965,0.47934552,9.18119383,0.02536697,0.66354776
-2.06203102,13.06910757,0.25710571,2.89815064,0.02365911,0.22285941,0.47649343,9.24729980,0.02516830,0.66374297
-2.05602801,13.19510965,0.26113130,2.94196636,0.02395843,0.22173711,0.47665486,9.32908504,0.02517344,0.66576434
-2.05002501,13.34864783,0.26558936,2.99456293,0.02442191,0.22135617,0.48008289,9.42638821,0.02540527,0.66977578
-2.04402201,13.53030606,0.27060225,3.05663563,0.02504775,0.22178180,0.48698118,9.53875771,0.02588533,0.67591436
-2.03801901,13.74018543,0.27628728,3.12872084,0.02583011,0.22306980,0.49749898,9.66546851,0.02663332,0.68428694
-2.03201601,13.97788431,0.28275147,3.21116692,0.02675930,0.22526536,0.51172678,9.80554047,0.02766671,0.69496656
-2.02601301,14.24247973,0.29008628,3.30410589,0.02782217,0.22840185,0.52969284,9.95775719,0.02900021,0.70798863
-2.02001001,14.53251145,0.29836238,3.40742704,0.02900252,0.23249954,0.55136059,10.12068488,0.03064533,0.72334713
-2.01400700,14.84597036,0.30762482,3.52075418,0.03028170,0.23756441,0.57662714,10.29269124,0.03260987,0.74099105
-2.00800400,15.18029393,0.31788881,3.64342790,0.03163912,0.24358706,0.60532307,10.47196475,0.03489756,0.76082131
-2.00200100,15.53237129,0.32913634,3.77449473,0.03305296,0.25054189,0.63721369,10.65653520,0.03750757,0.78268855
-1.99599800,15.89856109,0.34131384,3.91270447,0.03450078,0.25838650,0.67200181,10.84429626,0.04043428,0.80639204
-1.98999500,16.27472446,0.35433116,4.05651708,0.03596018,0.26706151,0.70933229,11.03303108,0.04366700,0.83167997
-1.98399200,16.65627537,0.36806185,4.20412010,0.03740943,0.27649089,0.74879819,11.22044166,0.04718987,0.85825145
-1.97798899,17.03824916,0.38234486,4.35345689,0.03882802,0.28658276,0.78994868,11.40418249,0.05098188,0.88576038
-1.97198599,17.41538966,0.39698773,4.50226586,0.04019717,0.29723075,0.83229839,11.58189841,0.05501702,0.91382115
-1.96598299,17.78225339,0.41177109,4.64812985,0.04150020,0.30831587,0.87533814,11.75126640,0.05926456,0.94201628
-1.95997999,18.13332865,0.42645439,4.78853463,0.04272283,0.31970896,0.91854647,11.91004026,0.06368953,0.96990583
-1.95397699,18.46316563,0.44078268,4.92093454,0.04385340,0.33127352,0.96140191,12.05609686,0.06825332,0.99703818
-1.94797399,18.76651321,0.45449408,5.04282316,0.04488288,0.34286885,1.00339517,12.18748212,0.07291438,1.02296206
-1.94197099,19.03845664,0.46732779,5.15180629,0.04580484,0.35435344,1.04404102,12.30245470,0.07762909,1.04723922
-1.93596798,19.27455055,0.47903218,5.24567423,0.04661531,0.36558841,1.08288916,12.39952533,0.08235270,1.06945731
-1.92996498,19.47094118,0.48937274,5.32247047,0.04731250,0.37644085,1.11953380,12.47748962,0.08704028,1.08924235
-1.92396198,19.62447221,0.49813950,5.38055369,0.04789647,0.38678692,1.15362135,12.53545252,0.09164778,1.10627043
-1.91795898,19.73276924,0.50515354,5.41865034,0.04836877,0.39651464,1.18485606,12.57284311,0.09613304,1.12027793
-1.91195598,19.79429887,0.51027256,5.43589551,0.04873201,0.40552610,1.21300330,12.58941867,0.10045672,1.13106989
-1.90595298,19.80839982,0.51339500,5.43186006,0.04898943,0.41373918,1.23789048,12.58525789,0.10458326,1.13852616
-1.89994997,19.77528467,0.51446279,5.40656296,0.04914453,0.42108859,1.25940566,12.56074344,0.10848159,1.14260506
-1.89394697,19.69601245,0.51346255,5.36046818,0.04920070,0.42752629,1.27749399,12.51653501,0.11212582,1.14334428
-1.88794397,19.57243396,0.51042521,5.29446627,0.04916096,0.43302130,1.29215240,12.45353443,0.11549572,1.14085913
-1.88194097,19.40711271,0.50542418,5.20984169,0.04902771,0.43755883,1.30342282,12.37284475,0.11857703,1.13533811
-1.87593797,19.20322575,0.49857211,5.10822724,0.04880270,0.44113905,1.31138458,12.27572584,0.12136159,1.12703602
-1.86993497,18.96444948,0.49001654,4.99154774,0.04848696,0.44377531,1.31614626,12.16354889,0.12384728,1.11626492
-1.86393197,18.69483599,0.47993446,4.86195549,0.04808098,0.44549212,1.31783775,12.03775232,0.12603776,1.10338338
-1.85792896,18.39868561,0.46852630,4.72176039,0.04758484,0.44632302,1.31660277,11.89980127,0.12794205,1.08878430
-1.85192596,18.08042132,0.45600940,4.57335752,0.04699854,0.44630827,1.31259230,11.75115273,0.12957396,1.07288205
-1.84592296,17.74446998,0.44261130,4.41915526,0.04632235,0.44549273,1.30595937,11.59322743,0.13095132,1.05609921
-1.83991996,17.39515474,0.42856323,4.26150665,0.04555720,0.44392380,1.29685511,11.42738954,0.13209520,1.03885352
-1.83391696,17.03660196,0.41409383,4.10264645,0.04470511,0.44164970,1.28542641,11.25493422,0.13302892,1.02154556
-1.82791396,16.67266489,0.39942346,3.94463612,0.04376964,0.43871799,1.27181499,11.07708263,0.13377711,1.00454745
-1.82191096,16.30686530,0.38475925,3.78931812,0.04275623,0.43517450,1.25615780,10.89498356,0.13436468,0.98819313
-1.81590795,15.94235328,0.37029092,3.63828093,0.04167259,0.43106256,1.23858857,10.70972017,0.13481590,0.97277026
-1.80990495,15.58188421,0.35618763,3.49283510,0.04052897,0.42642265,1.21924009,10.52232031,0.13515340,0.95851424
-1.80390195,15.22781158,0.34259561,3.35400058,0.03933833,0.42129238,1.19824708,10.33376847,0.13539740,0.94560418
-1.79789895,14.88209325,0.32963690,3.22250500,0.03811641,0.41570675,1.17574924,10.14501763,0.13556498,0.93416107
-1.79189595,14.54630880,0.31740886,3.09879195,0.03688170,0.40969868,1.15189411,9.95699934,0.13566953,0.92424805
-1.78589295,14.22168532,0.30598454,2.98303824,0.03565529,0.40329969,1.12683964,9.77063060,0.13572035,0.91587252
-1.77988994,13.90912877,0.29541373,2.87517881,0.03446055,0.39654076,1.10075598,9.58681651,0.13572249,0.90899015
-1.77388694,13.60925885,0.28572466,2.77493769,0.03332278,0.38945319,1.07382665,9.40644824,0.13567679,0.90351030
-1.76788394,13.32244488,0.27692607,2.68186329,0.03226866,0.38206947,1.04624862,9.23039606,0.13558003,0.89930280
-1.76188094,13.04884118,0.26900969,2.59536658,0.03132565,0.37442409,1.01823163,9.05949778,0.13542548,0.89620551
-1.75587794,12.78842059,0.26195283,2.51476027,0.03052133,0.36655419,0.98999644,8.89454339,0.13520339,0.89403264
-1.74987494,12.54100501,0.25572117,2.43929767,0.02988256,0.35850005,0.96177224,8.73625684,0.13490185,0.89258315
-1.74387194,12.30629269,0.25027136,2.36820973,0.02943474,0.35030540,0.93379339,8.58527627,0.13450765,0.89164927
-1.73786893,12.08388166,0.24555365,2.30073912,0.02920095,0.34201742,0.90629541,8.44213387,0.13400725,0.89102443
-1.73186593,11.87328948,0.24151417,2.23617028,0.02920109,0.33368656,0.87951054,8.30723688,0.13338779,0.89051071
-1.72586293,11.67396936,0.23809704,2.17385472,0.02945108,0.32536608,0.85366304,8.18085084,0.13263809,0.88992526
-1.71985993,11.48532282,0.23524614,2.11323097,0.02996211,0.31711132,0.82896428,8.06308603,0.13174953,0.88910566
-1.71385693,11.30670916,0.23290654,2.05383894,0.03073993,0.30897873,0.80560792,7.95388809,0.13071683,0.88791400
-1.70785393,11.13745214,0.23102561,1.99532847,0.03178428,0.30102482,0.78376523,7.85303312,0.12953868,0.88623965
-1.70185093,10.97684417,0.22955376,1.93746243,0.03308845,0.29330478,0.76358079,7.76012755,0.12821806,0.88400067
-1.69584792,10.82414832,0.22844493,1.88011454,0.03463899,0.28587113,0.74516874,7.67461281,0.12676245,0.88114380
-1.68984492,10.67859871,0.22765676,1.82326256,0.03641566,0.27877226,0.72860961,7.59577444,0.12518361,0.87764328
-1.68384192,10.53939969,0.22715052,1.76697757,0.03839147,0.27205103,0.71394792,7.52275531,0.12349721,0.87349855
-1.67783892,10.40572452,0.22689089,1.71141014,0.04053309,0.26574340,0.70119071,7.45457242,0.12172221,0.86873103
-1.67183592,10.27671410,0.22684556,1.65677437,0.04280137,0.25987724,0.69030697,7.39013660,0.11987992,0.86338018
-1.66583292,10.15147668,0.22698477,1.60333077,0.04515214,0.25447137,0.68122812,7.32827476,0.11799298,0.85749915
-1.65982991,10.02908928,0.22728078,1.55136893,0.04753718,0.24953483,0.67384959,7.26775396,0.11608417,0.85115025
-1.65382691,9.90860169,0.22770737,1.50119098,0.04990543,0.24506651,0.66803338,7.20730688,0.11417521,0.84440053
-1.64782391,9.78904381,0.22823936,1.45309661,0.05220433,0.24105509,0.66361169,7.14565829,0.11228555,0.83731768
-1.64182091,9.66943689,0.22885224,1.40737050,0.05438124,0.23747946,0.66039151,7.08155210,0.11043126,0.82996650
-1.63581791,9.54880927,0.22952184,1.36427252,0.05638500,0.23430939,0.65816002,7.01377854,0.10862412,0.82240614
-1.62981491,9.42621648,0.23022419,1.32403128,0.05816742,0.23150674,0.65669065,6.94120128,0.10687093,0.81468826
-1.62381191,9.30076585,0.23093544,1.28684103,0.05968477,0.22902689,0.65574971,6.86278376,0.10517312,0.80685606
-1.61780890,9.17164468,0.23163192,1.25286197,0.06089912,0.22682063,0.65510320,6.77761455,0.10352663,0.79894445
