energy_ev,total_up,N_s_up,N_p_up,Rh_p_up,Rh_d_up,Te_p_up,Te_d_up
-5.80790395,3.50224759,0.00432982,1.00495295,3.05971127,1.10415785,0.90177169,0.00000000
-5.80190095,3.53892215,0.00457257,1.02736729,3.06703736,1.12756881,0.89217020,0.00000000
-5.79589795,3.57863130,0.00486151,1.04993796,3.07535429,1.15248303,0.88385546,0.00000000
-5.78989495,3.61989529,0.00519417,1.07205116,3.08337230,1.17828293,0.87677254,0.00000000
-5.78389195,3.66122184,0.00556697,1.09310624,3.08984247,1.20433356,0.87085131,0.00000000
-5.77788894,3.70115563,0.00597527,1.11253566,3.09359992,1.23000424,0.86600801,0.00000000
-5.77188594,3.73832523,0.00641346,1.12982370,3.09360187,1.25468975,0.86214659,0.00000000
-5.76588294,3.77148639,0.00687500,1.14452321,3.08896003,1.27783052,0.85916024,0.00000000
-5.75987994,3.79956116,0.00735254,1.15627019,3.07896669,1.29893143,0.85693342,0.00000000
-5.75387694,3.82167257,0.00783812,1.16479553,3.06311477,1.31757868,0.85534491,0.00000000
-5.74787394,3.83717448,0.00832332,1.16993399,3.04111168,1.33345459,0.85427201,0.00000000
-5.74187094,3.84567679,0.00879946,1.17163012,3.01288758,1.34634995,0.85359623,0.00000000
-5.73586793,3.84706560,0.00925789,1.16994112,2.97859842,1.35617383,0.85321044,0.00000000
-5.72986493,3.84151848,0.00969020,1.16503674,2.93862407,1.36296067,0.85302745,0.00000000
-5.72386193,3.82951446,0.01008853,1.15719627,2.89356226,1.36687450,0.85298960,0.00000000
-5.71785893,3.81183839,0.01044581,1.14680282,2.84421848,1.36821021,0.85307919,0.00000000
-5.71185593,3.78957926,0.01075606,1.13433496,2.79159219,1.36739164,0.85332885,0.00000000
-5.70585293,3.76412168,0.01101464,1.12035604,2.73685943,1.36496646,0.85383147,0.00000000
-5.69984992,3.73713000,0.01121848,1.10550121,2.68135199,1.36159765,0.85474874,0.00000000
-5.69384692,3.71052430,0.01136624,1.09046239,2.62653292,1.35805140,0.85631768,0.00000000
-5.68784392,3.68644766,0.01145850,1.07597142,2.57396852,1.35518155,0.85885441,0.00000000
-5.68184092,3.66722433,0.01149780,1.06278158,2.52529660,1.35391044,0.86275458,0.00000000
-5.67583792,3.65530885,0.01148872,1.05164768,2.48219121,1.35520631,0.86848994,0.00000000
-5.66983492,3.65322627,0.01143782,1.04330511,2.44632401,1.36005768,0.87660091,0.00000000
-5.66383192,3.66350449,0.01135351,1.03844832,2.41932269,1.36944501,0.88768495,0.00000000
-5.65782891,3.68860006,0.01124598,1.03770901,2.40272714,1.38431027,0.90238098,0.00000000
-5.65182591,3.73081924,0.01112688,1.04163485,2.39794439,1.40552538,0.92135027,0.00000000
-5.64582291,3.79223693,0.01100913,1.05066919,2.40620337,1.43386041,0.94525433,0.00000000
-5.63981991,3.87461625,0.01090656,1.06513261,2.42851115,1.46995260,0.97473066,0.00000000
-5.63381691,3.97933195,0.01083360,1.08520712,2.46561212,1.51427760,1.01036735,0.00000000
-5.62781391,4.10730109,0.01080487,1.11092362,2.51795200,1.56712414,1.05267748,0.00000000
-5.62181091,4.25892424,0.01083480,1.14215355,2.58564822,1.62857329,1.10207446,0.00000000
-5.61580790,4.43404043,0.01093729,1.17860525,2.66846851,1.69848360,1.15884949,0.00000000
-5.60980490,4.63189846,0.01112524,1.21982557,2.76581903,1.77648299,1.22315194,0.00000000
-5.60380190,4.85114684,0.01141026,1.26520709,2.87674304,1.86196820,1.29497379,0.00000000
-5.59779890,5.08984356,0.01180226,1.31400086,2.99993105,1.95411214,1.37413868,0.00000000
-5.59179590,5.34548634,0.01230918,1.36533473,3.13374228,2.05187928,1.46029624,0.00000000
-5.58579290,5.61506272,0.01293668,1.41823660,3.27623754,2.15404874,1.55292181,0.00000000
-5.57978989,5.89511885,0.01368795,1.47166192,3.42522222,2.25924440,1.65132191,0.00000000
-5.57378689,6.18184424,0.01456346,1.52452455,3.57829839,2.36597097,1.75464497,0.00000000
-5.56778389,6.47116975,0.01556089,1.57572970,3.73292388,2.47265476,1.86189716,0.00000000
-5.56178089,6.75887470,0.01667502,1.62420766,3.88647641,2.57768741,1.97196259,0.00000000
-5.55577789,7.04069889,0.01789775,1.66894693,4.03632015,2.67947083,2.08362713,0.00000000
-5.54977489,7.31245511,0.01921810,1.70902533,4.17987217,2.77646162,2.19560505,0.00000000
-5.54377189,7.57013753,0.02062237,1.74363768,4.31466639,2.86721298,2.30656727,0.00000000
-5.53776888,7.81002166,0.02209431,1.77211905,4.43841243,2.95041246,2.41517048,0.00000000
-5.53176588,8.02875212,0.02361537,1.79396227,4.54904744,3.02491412,2.52008586,0.00000000
-5.52576288,8.22341510,0.02516501,1.80882942,4.64477909,3.08976374,2.62002661,0.00000000
-5.51975988,8.39159298,0.02672107,1.81655649,4.72411852,3.14421638,2.71377334,0.00000000
-5.51375688,8.53139988,0.02826023,1.81715145,4.78590249,3.18774566,2.80019670,0.00000000
-5.50775388,8.64149742,0.02975845,1.81078582,4.82930445,3.22004489,2.87827650,0.00000000
-5.50175088,8.72109140,0.03119148,1.79778031,4.85383496,3.24102012,2.94711711,0.00000000
-5.49574787,8.76991042,0.03253542,1.77858548,4.85933209,3.25077609,3.00595882,0.00000000
-5.48974487,8.78816886,0.03376728,1.75375833,4.84594298,3.24959592,3.05418514,0.00000000
-5.48374187,8.77651674,0.03486548,1.72393604,4.81409805,3.23791587,3.09132623,0.00000000
-5.47773887,8.73597978,0.03581037,1.68980830,4.76447947,3.21629663,3.11705865,0.00000000
-5.47173587,8.66789296,0.03658474,1.65208926,4.69798559,3.18539274,3.13120196,0.00000000
-5.46573287,8.57383136,0.03717421,1.61149063,4.61569324,3.14592157,3.13371263,0.00000000
-5.45972986,8.45554141,0.03756760,1.56869690,4.51881939,3.09863349,3.12467575,0.00000000
-5.45372686,8.31487582,0.03775717,1.52434364,4.40868372,3.04428450,3.10429531,0.00000000
-5.44772386,8.15373494,0.03773883,1.47899978,4.28667347,2.98361249,3.07288348,0.00000000
-5.44172086,7.97401644,0.03751218,1.43315430,4.15421144,2.91731792,3.03084952,0.00000000
-5.43571786,7.77757517,0.03708051,1.38720763,4.01272793,2.84604962,2.97868875,0.00000000
-5.42971486,7.56619374,0.03645065,1.34146787,3.86363713,2.77039596,2.91697199,0.00000000
-5.42371186,7.34156429,0.03563275,1.29615161,3.70831797,2.69088130,2.84633574,0.00000000
-5.41770885,7.10528082,0.03464000,1.25138900,3.54809964,2.60796748,2.76747326,0.00000000
-5.41170585,6.85884124,0.03348821,1.20723251,3.38425118,2.52205986,2.68112663,0.00000000
-5.40570285,6.60365764,0.03219538,1.16366860,3.21797504,2.43351693,2.58807965,0.00000000
-5.39969985,6.34107298,0.03078125,1.12063175,3.05040381,2.34266283,2.48915163,0.00000000
-5.39369685,6.07238215,0.02926674,1.07801966,2.88259972,2.24980160,2.38519164,0.00000000
-5.38769385,5.79885533,0.02767348,1.03570917,2.71555606,2.15523215,2.27707317,0.00000000
-5.38169085,5.52176154,0.02602330,0.99357173,2.55020013,2.05926296,2.16568887,0.00000000
-5.37568784,5.24239036,0.02433773,0.95148794,2.38739686,1.96222554,2.05194509,0.00000000
-5.36968484,4.96207018,0.02263759,0.90936040,2.22795284,1.86448581,1.93675615,0.00000000
-5.36368184,4.68218162,0.02094261,0.86712429,2.07262009,1.76645281,1.82103797,0.00000000
-5.35767884,4.40416501,0.01927106,0.82475551,1.92209946,1.66858420,1.70570120,0.00000000
-5.35167584,4.12952150,0.01763955,0.78227590,1.77704312,1.57138828,1.59164368,0.00000000
-5.34567284,3.85980747,0.01606282,0.73975567,1.63805621,1.47542259,1.47974230,0.00000000
-5.33966983,3.59662253,0.01455357,0.69731295,1.50569754,1.38128898,1.37084444,0.00000000
-5.33366683,3.34159169,0.01312247,0.65511078,1.38047917,1.28962566,1.26575909,0.00000000
-5.32766383,3.09634248,0.01177808,0.61335174,1.26286521,1.20109646,1.16524787,0.00000000
-5.32166083,2.86247805,0.01052698,0.57227070,1.15326969,1.11637795,1.07001622,0.00000000
-5.31565783,2.64154757,0.00937379,0.53212604,1.05205379,1.03614495,0.98070488,0.00000000
-5.30965483,2.43501503,0.00832133,0.49319001,0.95952261,0.96105506,0.89788203,0.00000000
-5.30365183,2.24422782,0.00737079,0.45573844,0.87592156,0.89173285,0.82203614,0.00000000
-5.29764882,2.07038621,0.00652189,0.42004059,0.80143269,0.82875422,0.75356982,0.00000000
-5.29164582,1.91451484,0.00577303,0.38634933,0.73617105,0.77263168,0.69279475,0.00000000
-5.28564282,1.77743731,0.00512153,0.35489218,0.68018133,0.72380081,0.63992777,0.00000000
-5.27963982,1.65975454,0.00456379,0.32586349,0.63343499,0.68260850,0.59508831,0.00000000
-5.27363682,1.56182780,0.00409545,0.29941792,0.59582810,0.64930333,0.55829717,0.00000000
-5.26763382,1.48376684,0.00371156,0.27566556,0.56717998,0.62402831,0.52947670,0.00000000
-5.26163082,1.42542375,0.00340676,0.25466859,0.54723303,0.60681632,0.50845254,0.00000000
-5.25562781,1.38639273,0.00317535,0.23643967,0.53565389,0.59758849,0.49495683,0.00000000
-5.24962481,1.36601623,0.00301147,0.22094189,0.53203606,0.59615550,0.48863312,0.00000000
-5.24362181,1.36339747,0.00290917,0.20809034,0.53590429,0.60222209,0.48904297,0.00000000
-5.23761881,1.37741943,0.00286249,0.19775501,0.54672077,0.61539468,0.49567431,0.00000000
-5.23161581,1.40677020,0.00286557,0.18976498,0.56389339,0.63519210,0.50795157,0.00000000
-5.22561281,1.44997443,0.00291268,0.18391372,0.58678579,0.66105926,0.52524763,0.00000000
-5.21960980,1.50543033,0.00299830,0.17996522,0.61472951,0.69238359,0.54689743,0.00000000
-5.21360680,1.57145164,0.00311717,0.17766082,0.64703769,0.72851377,0.57221325,0.00000000
-5.20760380,1.64631341,0.00326432,0.17672646,0.68302028,0.76878035,0.60050113,0.00000000
-5.20160080,1.72830058,0.00343510,0.17688027,0.72200016,0.81251765,0.63107845,0.00000000
-5.19559780,1.81575767,0.00362524,0.17784008,0.76332979,0.85908610,0.66329184,0.00000000
-5.18959480,1.90713803,0.00383086,0.17933082,0.80640755,0.90789423,0.69653518,0.00000000
-5.18359180,2.00105065,0.00404844,0.18109148,0.85069324,0.95841943,0.73026689,0.00000000
-5.17758879,2.09630260,0.00427490,0.18288160,0.89572186,1.01022635,0.76402578,0.00000000
-5.17158579,2.19193522,0.00450755,0.18448684,0.94111500,1.06298222,0.79744491,0.00000000
-5.16558279,2.28725204,0.00474407,0.18572380,0.98658909,1.11646799,0.83026265,0.00000000
-5.15957979,2.38183697,0.00498252,0.18644368,1.03195999,1.17058466,0.86233034,0.00000000
-5.15357679,2.47556145,0.00522127,0.18653484,1.07714346,1.22535426,0.89361599,0.00000000
-5.14757379,2.56857971,0.00545898,0.18592412,1.12215127,1.28091506,0.92420375,0.00000000
-5.14157079,2.66131191,0.00569452,0.18457698,1.16708295,1.33751108,0.95428874,0.00000000
-5.13556778,2.75441554,0.00592696,0.18249632,1.21211342,1.39547610,0.98416752,0.00000000
-5.12956478,2.84874591,0.00615547,0.17972022,1.25747694,1.45521281,1.01422410,0.00000000
-5.12356178,2.94530725,0.00637926,0.17631859,1.30344813,1.51716795,1.04491217,0.00000000
-5.11755878,3.04519662,0.00659758,0.17238892,1.35032088,1.58180452,1.07673400,0.00000000
-5.11155578,3.14954289,0.00680964,0.16805124,1.39838610,1.64957252,1.11021686,0.00000000
-5.10555278,3.25944372,0.00701457,0.16344259,1.44790968,1.72087964,1.14588796,0.00000000
-5.09954977,3.37590344,0.00721146,0.15871111,1.49911140,1.79606334,1.18424872,0.00000000
-5.09354677,3.49977467,0.00739927,0.15401004,1.55214625,1.87536593,1.22574968,0.00000000
-5.08754377,3.63170652,0.00757695,0.14949179,1.60708874,1.95891384,1.27076694,0.00000000
-5.08154077,3.77210171,0.00774340,0.14530237,1.66392135,2.04670234,1.31958103,0.00000000
-5.07553777,3.92108452,0.00789751,0.14157627,1.72252740,2.13858630,1.37235938,0.00000000
-5.06953477,4.07848099,0.00803827,0.13843195,1.78268879,2.23427773,1.42914275,0.00000000
-5.06353177,4.24381195,0.00816476,0.13596817,1.84408870,2.33334988,1.48983639,0.00000000
-5.05752876,4.41629902,0.00827623,0.13426112,1.90631883,2.43524776,1.55420625,0.00000000
-5.05152576,4.59488281,0.00837218,0.13336248,1.96889106,2.53930436,1.62188021,0.00000000
-5.04552276,4.77825207,0.00845236,0.13329838,2.03125245,2.64476141,1.69235444,0.00000000
-5.03951976,4.96488200,0.00851680,0.13406922,2.09280310,2.75079353,1.76500434,0.00000000
-5.03351676,5.15307944,0.00856586,0.13565047,2.15291562,2.85653420,1.83909987,0.00000000
-5.02751376,5.34103246,0.00860019,0.13799404,2.21095538,2.96110202,1.91382433,0.00000000
-5.02151076,5.52686166,0.00862072,0.14103050,2.26630041,3.06362564,1.98829592,0.00000000
-5.01550775,5.70867071,0.00862860,0.14467174,2.31835991,3.16326602,2.06159119,0.00000000
-5.00950475,5.88459350,0.00862518,0.14881412,2.36659079,3.25923476,2.13276951,0.00000000
-5.00350175,6.05283616,0.00861187,0.15334189,2.41051113,3.35080756,2.20089739,0.00000000
-4.99749875,6.21171194,0.00859012,0.15813079,2.44971032,3.43733229,2.26507200,0.00000000
-4.99149575,6.35966818,0.00856131,0.16305169,2.48385555,3.51823156,2.32444287,0.00000000
-4.98549275,6.49530466,0.00852665,0.16797415,2.51269436,3.59299991,2.37823108,0.00000000
-4.97948974,6.61738354,0.00848714,0.17276984,2.53605360,3.66119641,2.42574551,0.00000000
-4.97348674,6.72483150,0.00844346,0.17731565,2.55383503,3.72243359,2.46639550,0.00000000
-4.96748374,6.81673530,0.00839595,0.18149645,2.56600814,3.77636398,2.49969994,0.00000000
-4.96148074,6.89233232,0.00834456,0.18520753,2.57260079,3.82266568,2.52529273,0.00000000
-4.95547774,6.95099813,0.00828887,0.18835650,2.57368867,3.86102869,2.54292475,0.00000000
-4.94947474,6.99223291,0.00822807,0.19086484,2.56938417,3.89114315,2.55246278,0.00000000
-4.94347174,7.01564909,0.00816101,0.19266896,2.55982587,3.91269127,2.55388588,0.00000000
-4.93746873,7.02096183,0.00808626,0.19372085,2.54516919,3.92534378,2.54727984,0.00000000
-4.93146573,7.00798406,0.00800218,0.19398828,2.52557920,3.92876176,2.53283041,0.00000000
-4.92546273,6.97662728,0.00790702,0.19345473,2.50122607,3.92260431,2.51081598,0.00000000
-4.91945973,6.92690860,0.00779900,0.19211893,2.47228363,3.90654190,2.48160035,0.00000000
-4.91345673,6.85896419,0.00767642,0.18999419,2.43893119,3.88027499,2.44562620,0.00000000
-4.90745373,6.77306839,0.00753777,0.18710750,2.40135870,3.84355685,2.40340952,0.00000000
-4.90145073,6.66965738,0.00738182,0.18349847,2.35977477,3.79621948,2.35553536,0.00000000
-4.89544772,6.54935570,0.00720772,0.17921813,2.31441723,3.73820085,2.30265478,0.00000000
-4.88944472,6.41300336,0.00701504,0.17432772,2.26556533,3.66957180,2.24548295,0.00000000
-4.88344172,6.26168133,0.00680385,0.16889732,2.21355265,3.59056073,2.18479792,0.00000000
-4.87743872,6.09673265,0.00657475,0.16300457,2.15877977,3.50157431,2.12143954,0.00000000
-4.87143572,5.91977697,0.00632888,0.15673321,2.10172553,3.40321255,2.05630799,0.00000000
-4.86543272,5.73271611,0.00606788,0.15017182,2.04295572,3.29627697,1.99036107,0.00000000
-4.85942971,5.53772898,0.00579394,0.14341232,1.98312826,3.18177082,1.92460956,0.00000000
-4.85342671,5.33725452,0.00550965,0.13654867,1.92299396,3.06089095,1.86011018,0.00000000
-4.84742371,5.13396210,0.00521803,0.12967541,1.86339220,2.93501113,1.79795530,0.00000000
-4.84142071,4.93070949,0.00492237,0.12288633,1.80524111,2.80565733,1.73925943,0.00000000
-4.83541771,4.73048911,0.00462623,0.11627303,1.74952219,2.67447582,1.68514196,0.00000000
-4.82941471,4.53636417,0.00433329,0.10992361,1.69725954,2.54319522,1.63670660,0.00000000
-4.82341171,4.35139670,0.00404727,0.10392130,1.64949429,2.41358427,1.59501763,0.00000000
-4.81740870,4.17857010,0.00377188,0.09834322,1.60725493,2.28740680,1.56107372,0.00000000
-4.81140570,4.02070921,0.00351069,0.09325917,1.57152482,2.16637608,1.53577997,0.00000000
-4.80540270,3.88040097,0.00326711,0.08873055,1.54320797,2.05211026,1.51991939,0.00000000
-4.79939970,3.75991894,0.00304429,0.08480938,1.52309478,1.94609068,1.51412482,0.00000000
-4.79339670,3.66115475,0.00284507,0.08153750,1.51182897,1.84962480,1.51885253,0.00000000
-4.78739370,3.58555925,0.00267197,0.07894595,1.50987751,1.76381494,1.53435883,0.00000000
-4.78139070,3.53409583,0.00252714,0.07705448,1.51750486,1.68953400,1.56068074,0.00000000
-4.77538769,3.50720778,0.00241233,0.07587138,1.53475278,1.62740874,1.59762202,0.00000000
-4.76938469,3.50480108,0.00232888,0.07539338,1.56142701,1.57781099,1.64474526,0.00000000
-4.76338169,3.52624321,0.00227775,0.07560592,1.59709140,1.54085683,1.70137084,0.00000000
-4.75737869,3.57037825,0.00225945,0.07648348,1.64107027,1.51641336,1.76658324,0.00000000
-4.75137569,3.63555761,0.00227411,0.07799023,1.69245893,1.50411236,1.83924483,0.00000000
-4.74537269,3.71968526,0.00232143,0.08008081,1.75014246,1.50337020,1.91801689,0.00000000
-4.73936968,3.82027594,0.00240070,0.08270131,1.81282203,1.51341280,2.00138767,0.00000000
-4.73336668,3.93452420,0.00251083,0.08579033,1.87904802,1.53330454,2.08770654,0.00000000
-4.72736368,4.05938195,0.00265031,0.08928028,1.94725884,1.56198006,2.17522339,0.00000000
-4.72136068,4.19164172,0.00281725,0.09309867,2.01582395,1.59827756,2.26213194,0.00000000
-4.71535768,4.32802309,0.00300939,0.09716952,2.08308963,1.64097259,2.34661574,0.00000000
-4.70935468,4.46525912,0.00322411,0.10141482,2.14742576,1.68881122,2.42689515,0.00000000
-4.70335168,4.60018042,0.00345845,0.10575599,2.20727183,1.74054152,2.50127387,0.00000000
-4.69734867,4.72979379,0.00370914,0.11011534,2.26118057,1.79494275,2.56818334,0.00000000
-4.69134567,4.85135354,0.00397266,0.11441748,2.30785747,1.85085127,2.62622354,0.00000000
-4.68534267,4.96242301,0.00424525,0.11859069,2.34619488,1.90718287,2.67419875,0.00000000
-4.67933967,5.06092490,0.00452302,0.12256816,2.37529948,1.96295106,2.71114706,0.00000000
-4.67333667,5.14517907,0.00480197,0.12628911,2.39451212,2.01728101,2.73636267,0.00000000
-4.66733367,5.21392705,0.00507808,0.12969985,2.40341968,2.06941928,2.74941027,0.00000000
-4.66133067,5.26634299,0.00534740,0.13275452,2.40185855,2.11873915,2.75013102,0.00000000
-4.65532766,5.30203131,0.00560612,0.13541580,2.38990997,2.16474200,2.73864014,0.00000000
-4.64932466,5.32101159,0.00585066,0.13765527,2.36788771,2.20705493,2.71531630,0.00000000
-4.64332166,5.32369214,0.00607773,0.13945368,2.33631895,2.24542510,2.68078334,0.00000000
-4.63731866,5.31083351,0.00628442,0.14080089,2.29591925,2.27971142,2.63588521,0.00000000
-4.63131566,5.28350399,0.00646825,0.14169565,2.24756312,2.30987413,2.58165524,0.00000000
-4.62531266,5.24302934,0.00662723,0.14214513,2.19225147,2.33596298,2.51928094,0.00000000
-4.61930965,5.19093886,0.00675987,0.14216431,2.13107742,2.35810476,2.45006599,0.00000000
-4.61330665,5.12891052,0.00686524,0.14177513,2.06519209,2.37649097,2.37539069,0.00000000
-4.60730365,5.05871732,0.00694293,0.14100556,1.99577157,2.39136627,2.29667276,0.00000000
-4.60130065,4.98217728,0.00699306,0.13988857,1.92398656,2.40301831,2.21532969,0.00000000
-4.59529765,4.90110898,0.00701628,0.13846100,1.85097562,2.41176968,2.13274430,0.00000000
-4.58929465,4.81729441,0.00701369,0.13676254,1.77782292,2.41797224,2.05023450,0.00000000
-4.58329165,4.73245029,0.00698685,0.13483465,1.70554101,2.42200414,1.96902840,0.00000000
-4.57728864,4.64820863,0.00693769,0.13271961,1.63505895,2.42426959,1.89024534,0.00000000
-4.57128564,4.56610655,0.00686848,0.13045972,1.56721576,2.42520122,1.81488327,0.00000000
-4.56528264,4.48758516,0.00678180,0.12809666,1.50275879,2.42526467,1.74381247,0.00000000
-4.55927964,4.41399613,0.00668046,0.12567094,1.44234668,2.42496472,1.67777529,0.00000000
-4.55327664,4.34661478,0.00656750,0.12322168,1.38655589,2.42485223,1.61739140,0.00000000
-4.54727364,4.28665731,0.00644611,0.12078643,1.33589004,2.42553085,1.56316746,0.00000000
-4.54127064,4.23529998,0.00631963,0.11840117,1.29079092,2.42766238,1.51551023,0.00000000
-4.53526763,4.19369764,0.00619151,0.11610050,1.25164999,2.43196976,1.47474176,0.00000000
-4.52926463,4.16299885,0.00606527,0.11391781,1.21881947,2.43923627,1.44111522,0.00000000
-4.52326163,4.14435524,0.00594451,0.11188557,1.19262174,2.45030026,1.41483004,0.00000000
-4.51725863,4.13892271,0.00583282,0.11003550,1.17335624,2.46604428,1.39604511,0.00000000
-4.51125563,4.14785294,0.00573378,0.10839876,1.16130323,2.48737832,1.38488872,0.00000000
-4.50525263,4.17227400,0.00565088,0.10700597,1.15672376,2.51521676,1.38146452,0.00000000
-4.49924962,4.21325976,0.00558752,0.10588715,1.15985572,2.55044940,1.38585289,0.00000000
-4.49324662,4.27178873,0.00554687,0.10507141,1.17090593,2.59390720,1.39810742,0.00000000
-4.48724362,4.34869351,0.00553182,0.10458651,1.19003871,2.64632383,1.41824672,0.00000000
-4.48124062,4.44460338,0.00554490,0.10445827,1.21736139,2.70829460,1.44624208,0.00000000
-4.47523762,4.55988266,0.00558819,0.10470976,1.25290770,2.78023472,1.48200180,0.00000000
-4.46923462,4.69456874,0.00566319,0.10536050,1.29662005,2.86233902,1.52535343,0.00000000
-4.46323162,4.84831354,0.00577074,0.10642548,1.34833185,2.95454554,1.57602533,0.00000000
-4.45722861,5.02033265,0.00591097,0.10791420,1.40775104,3.05650538,1.63362898,0.00000000
-4.45122561,5.20936618,0.00608317,0.10982986,1.47444635,3.16756108,1.69764372,0.00000000
-4.44522261,5.41365507,0.00628579,0.11216849,1.54783700,3.28673557,1.76740538,0.00000000
-4.43921961,5.63093576,0.00651637,0.11491846,1.62718734,3.41273320,1.84210017,0.00000000
-4.43321661,5.85845574,0.00677159,0.11806001,1.71160680,3.54395400,1.92076481,0.00000000
-4.42721361,6.09301085,0.00704727,0.12156519,1.80005597,3.67852164,2.00229371,0.00000000
-4.42121061,6.33100467,0.00733847,0.12539802,1.89135882,3.81432470,2.08545346,0.00000000
-4.41520760,6.56852860,0.00763958,0.12951496,1.98422110,3.94907034,2.16890457,0.00000000
-4.40920460,6.80146047,0.00794448,0.13386569,2.07725437,4.08034881,2.25122984,0.00000000
-4.40320160,7.02557810,0.00824669,0.13839411,2.16900500,4.20570624,2.33096851,0.00000000
-4.39719860,7.23668358,0.00853958,0.14303967,2.25798704,4.32272320,2.40665479,0.00000000
-4.39119560,7.43073316,0.00881659,0.14773883,2.34271787,4.42909561,2.47685923,0.00000000
-4.38519260,7.60396726,0.00907140,0.15242669,2.42175517,4.52271463,2.54023110,0.00000000
-4.37918959,7.75303497,0.00929822,0.15703871,2.49373388,4.60174212,2.59554004,0.00000000
-4.37318659,7.87510773,0.00949192,0.16151240,2.55740157,4.66467826,2.64171491,0.00000000
-4.36718359,7.96797696,0.00964825,0.16578910,2.61165114,4.71041837,2.67787831,0.00000000
-4.36118059,8.03013149,0.00976401,0.16981551,2.65554940,4.73829629,2.70337515,0.00000000
-4.35517759,8.06081150,0.00983713,0.17354513,2.68836065,4.74811249,2.71779404,0.00000000
-4.34917459,8.06003632,0.00986676,0.17693954,2.70956452,4.74014544,2.72098060,0.00000000
-4.34317159,8.02860539,0.00985330,0.17996932,2.71886743,4.71514588,2.71304216,0.00000000
-4.33716858,7.96807202,0.00979840,0.18261477,2.71620761,4.67431397,2.69434377,0.00000000
-4.33116558,7.88069138,0.00970485,0.18486625,2.70175345,4.61926043,2.66549568,0.00000000
-4.32516258,7.76934476,0.00957650,0.18672426,2.67589560,4.55195310,2.62733293,0.00000000
-4.31915958,7.63744341,0.00941814,0.18819908,2.63923325,4.47465113,2.58088791,0.00000000
-4.31315658,7.48881565,0.00923525,0.18931015,2.59255514,4.38982937,2.52735709,0.00000000
-4.30715358,7.32758177,0.00903386,0.19008509,2.53681607,4.30009586,2.46806310,0.00000000
