energy_ev,total_up,total_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,N_s_up,N_s_down,N_p_up,N_p_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,Ti_p_up,Ti_p_down,Ti_d_up,Ti_d_down
-4.70935468,1.49406592,-1.89066865,0.88313290,-1.02047314,0.38979001,-0.35827662,0.00256951,-0.00475738,0.32996506,-0.36071498,0.00483530,-0.02641637,0.63216470,-0.92114451,0.48155327,-0.48057210,0.11199960,-0.17583413
-4.70335168,1.48533775,-1.93602891,0.87552167,-1.03793824,0.39194465,-0.36991946,0.00246604,-0.00474731,0.32883433,-0.37162592,0.00448762,-0.02673366,0.62847839,-0.94155226,0.48421384,-0.49516969,0.11178258,-0.18075273
-4.69734867,1.48071993,-1.97243135,0.87024713,-1.05064615,0.39507178,-0.38002433,0.00237015,-0.00470508,0.32827118,-0.38117979,0.00419041,-0.02687176,0.62666787,-0.95725644,0.48785954,-0.50790557,0.11215270,-0.18479290
-4.69134567,1.48017972,-1.99908649,0.86749828,-1.05831396,0.39905575,-0.38837483,0.00228432,-0.00463173,0.32825240,-0.38917953,0.00394630,-0.02682732,0.62671689,-0.96791401,0.49243478,-0.51851409,0.11311807,-0.18786964
-4.68534267,1.48364812,-2.01543239,0.86743198,-1.06077862,0.40377744,-0.39479718,0.00221095,-0.00452897,0.32874559,-0.39546325,0.00375791,-0.02660102,0.62859644,-0.97330242,0.49787667,-0.52678276,0.11468371,-0.18991991
-4.67933967,1.49103627,-2.02115514,0.87017653,-1.05800401,0.40912132,-0.39916648,0.00215224,-0.00439908,0.32971353,-0.39991058,0.00362785,-0.02619753,0.63227153,-0.97332731,0.50412147,-0.53256045,0.11685257,-0.19090494
-4.67333667,1.50225013,-2.01620271,0.87583471,-1.05008471,0.41498162,-0.40141163,0.00211021,-0.00424493,0.33111818,-0.40244799,0.00355861,-0.02562535,0.63770714,-0.96802668,0.51111030,-0.53576414,0.11962625,-0.19081197
-4.66733367,1.51720205,-2.00079144,0.88448597,-1.03724639,0.42126733,-0.40151869,0.00208664,-0.00406981,0.33292411,-0.40305280,0.00355252,-0.02489652,0.64487284,-0.95757138,0.51879366,-0.53638376,0.12300544,-0.18965522
-4.66133067,1.53581862,-1.97540472,0.89618703,-1.01984283,0.42790560,-0.39953248,0.00208304,-0.00387740,0.33510103,-0.40175575,0.00361171,-0.02402619,0.65374591,-0.94226175,0.52713441,-0.53448493,0.12698983,-0.18747601
-4.65532766,1.55804393,-1.94078394,0.91097085,-0.99834942,0.43484358,-0.39555642,0.00210063,-0.00367163,0.33762539,-0.39864187,0.00373799,-0.02303217,0.66431252,-0.92252055,0.53610894,-0.53020949,0.13157773,-0.18434211
-4.64932466,1.58383823,-1.89791164,0.92884379,-0.97335359,0.44204835,-0.38975034,0.00214032,-0.00345659,0.34048069,-0.39384975,0.00393280,-0.02193436,0.67656711,-0.89888232,0.54570655,-0.52377355,0.13676528,-0.18034627
-4.64332166,1.61317192,-1.84798772,0.94978099,-0.94554224,0.44950530,-0.38232660,0.00220265,-0.00323643,0.34365676,-0.38756894,0.00419716,-0.02075416,0.69050987,-0.87197961,0.55592690,-0.51546323,0.14254529,-0.17560399
-4.63731866,1.64601557,-1.79239909,0.97372042,-0.91568658,0.45721478,-0.37354438,0.00228782,-0.00301526,0.34714785,-0.38003580,0.00453155,-0.01951386,0.70614270,-0.84252648,0.56677595,-0.50562809,0.14890592,-0.17025058
-4.63131566,1.68232672,-1.73268413,1.00055592,-0.88462488,0.46518763,-0.36370249,0.00239562,-0.00279706,0.35094981,-0.37152766,0.00493588,-0.01823607,0.72346397,-0.81129986,0.57826040,-0.49467247,0.15582914,-0.16443774
-4.62531266,1.72203475,-1.67049273,1.03013009,-0.85324352,0.47343977,-0.35313087,0.00252542,-0.00258563,0.35505662,-0.36235565,0.00540941,-0.01694307,0.74246259,-0.77911935,0.59038138,-0.48304490,0.16328935,-0.15832959
-4.61930965,1.76502516,-1.60754359,1.06222763,-0.82245683,0.48198625,-0.34218107,0.00267618,-0.00238447,0.35945641,-0.35285629,0.00595076,-0.01565640,0.76311196,-0.74682611,0.60312769,-0.47122606,0.17125200,-0.15209844
-4.61330665,1.81112478,-1.54557980,1.09657009,-0.79318635,0.49083544,-0.33121612,0.00284643,-0.00219680,0.36412752,-0.34338220,0.00655782,-0.01439633,0.78536445,-0.71526164,0.61646929,-0.45971551,0.17967267,-0.14592040
-4.60730365,1.86008953,-1.48632426,1.13281276,-0.76633985,0.49998369,-0.32060002,0.00303428,-0.00202549,0.36903481,-0.33429220,0.00722776,-0.01318150,0.80914698,-0.68524680,0.63035153,-0.44901776,0.18849647,-0.13997093
-4.60130065,1.91159588,-1.43143627,1.17054445,-0.74279079,0.50941083,-0.31068732,0.00323742,-0.00187304,0.37412661,-0.32594106,0.00795708,-0.01202867,0.83435825,-0.65756201,0.64469070,-0.43962798,0.19765812,-0.13442054
-4.59529765,1.96523740,-1.38247036,1.20929070,-0.72335852,0.51907715,-0.30181307,0.00345316,-0.00174157,0.37933258,-0.31866941,0.00874157,-0.01095249,0.86086800,-0.63292887,0.65937141,-0.43201792,0.20708249,-0.12943071
-4.58929465,2.02052698,-1.34083868,1.24852087,-0.70878975,0.52892186,-0.29428344,0.00367848,-0.00163282,0.38456279,-0.31279389,0.00957640,-0.00996539,0.88851859,-0.61199380,0.67424600,-0.42662245,0.21668598,-0.12515012
-4.58329165,2.07690512,-1.30777777,1.28765895,-0.69974156,0.53886339,-0.28836742,0.00391006,-0.00154820,0.38970814,-0.30859805,0.01045616,-0.00907754,0.91712895,-0.59531409,0.68913636,-0.42382702,0.22637835,-0.12171140
-4.57728864,2.13375423,-1.28432050,1.32609824,-0.69676639,0.54880143,-0.28428966,0.00414439,-0.00148872,0.39464218,-0.30632418,0.01137496,-0.00829689,0.94650073,-0.58334654,0.70383804,-0.42395660,0.23606526,-0.11922827
-4.57128564,2.19041816,-1.27127385,1.36321899,-0.70029920,0.55862070,-0.28222482,0.00437780,-0.00145511,0.39922428,-0.30616634,0.01232645,-0.00762927,0.97642631,-0.57643890,0.71812654,-0.42726626,0.24565115,-0.11779335
-4.56528264,2.24622604,-1.26920276,1.39840859,-0.71064704,0.56819610,-0.28229346,0.00460662,-0.00144774,0.40330411,-0.30826478,0.01330399,-0.00707848,1.00669818,-0.57482431,0.73176555,-0.43393376,0.25504248,-0.11747639
-4.55927964,2.30051886,-1.27842041,1.43108309,-0.72798121,0.57739900,-0.28455954,0.00482721,-0.00146670,0.40672711,-0.31270192,0.01430065,-0.00664652,1.03711894,-0.57861854,0.74451655,-0.44405420,0.26415103,-0.11832325
-4.55327664,2.35267704,-1.29898485,1.46070888,-0.75233211,0.58610412,-0.28902965,0.00503613,-0.00151181,0.40934065,-0.31949989,0.01530934,-0.00633371,1.06751110,-0.58782025,0.75614922,-0.45763709,0.27289708,-0.12035536
-4.54727364,2.40214715,-1.33070185,1.48682337,-0.78358694,0.59419654,-0.29565384,0.00523018,-0.00158258,0.41100060,-0.32861981,0.01632286,-0.00613891,1.09772598,-0.60231387,0.76645210,-0.47460560,0.28121230,-0.12356972
-4.54127064,2.44846570,-1.37313372,1.50905325,-0.82149015,0.60157831,-0.30432802,0.00540656,-0.00167829,0.41157786,-0.33996269,0.01733394,-0.00605970,1.12765069,-0.62187512,0.77524264,-0.49479820,0.28904202,-0.12793951
-4.53526763,2.49127834,-1.42561362,1.52712930,-0.86564679,0.60817413,-0.31489777,0.00556291,-0.00179792,0.41096441,-0.35337191,0.01833526,-0.00609255,1.15721268,-0.64617890,0.78237605,-0.51797254,0.29634692,-0.13341509
-4.52926463,2.53035278,-1.48726487,1.54089655,-0.91552864,0.61393566,-0.32716347,0.00569741,-0.00194022,0.40907866,-0.36863716,0.01931949,-0.00623299,1.18638112,-0.67480921,0.78775235,-0.54381133,0.30310376,-0.13992557
-4.52326163,2.56558444,-1.55702472,1.55031911,-0.97048306,0.61884419,-0.34088642,0.00580880,-0.00210364,0.40586956,-0.38549977,0.02027929,-0.00647576,1.21516480,-0.70727092,0.79132108,-0.57193020,0.30930524,-0.14738062
-4.51725863,2.59699404,-1.63367176,1.55547932,-1.02974447,0.62291124,-0.35579589,0.00589646,-0.00228638,0.40131945,-0.40365909,0.02120727,-0.00681491,1.24360652,-0.74300315,0.79308333,-0.60188716,0.31495889,-0.15567281
-4.51125563,2.62471715,-1.71585641,1.55657087,-1.09244828,0.62617715,-0.37159677,0.00596038,-0.00248635,0.39544529,-0.42277991,0.02209598,-0.00724397,1.27177397,-0.78139369,0.79309086,-0.63319343,0.32008511,-0.16468015
-4.50525263,2.64898610,-1.80213375,1.55388639,-1.15764709,0.62870774,-0.38797759,0.00600113,-0.00270120,0.38829827,-0.44250047,0.02293792,-0.00775597,1.29974770,-0.82179451,0.79144245,-0.66532539,0.32471436,-0.17426891
-4.49924962,2.67010539,-1.89099779,1.54780001,-1.22432900,0.63058907,-0.40461880,0.00601984,-0.00292831,0.37996188,-0.46244112,0.02372551,-0.00834361,1.32760667,-0.86353768,0.78827751,-0.69773720,0.32888375,-0.18429671
-4.49324662,2.68842204,-1.98091668,1.53874591,-1.29143756,0.63192077,-0.42120088,0.00601815,-0.00316482,0.37054843,-0.48221310,0.02445110,-0.00899929,1.35541256,-0.90595161,0.78376750,-0.72987391,0.33263326,-0.19461569
-4.48724362,2.70429285,-2.07036790,1.52719397,-1.35789327,0.63280835,-0.43741226,0.00599806,-0.00340762,0.36019443,-0.50142744,0.02510702,-0.00971525,1.38319355,-0.94837727,0.77810551,-0.76118463,0.33600173,-0.20507588
-4.48124062,2.71805082,-2.15787280,1.51362406,-1.42261598,0.63335497,-0.45295679,0.00596190,-0.00365345,0.34905484,-0.51970364,0.02568565,-0.01048360,1.41092909,-0.99018386,0.77149484,-0.79113551,0.33902302,-0.21552858
-4.47523762,2.72997293,-2.24202990,1.49850042,-1.48454803,0.63365329,-0.46756061,0.00591216,-0.00389885,0.33729676,-0.53667796,0.02617950,-0.01129646,1.43853655,-1.03078390,0.76413706,-0.81922214,0.34172252,-0.22582974
-4.46923462,2.74025162,-2.32154601,1.48224752,-1.54267743,0.63377795,-0.48097820,0.00585140,-0.00414031,0.32509285,-0.55201128,0.02658139,-0.01214603,1.46586103,-1.06964713,0.75622061,-0.84498118,0.34411425,-0.23584326
-4.46323162,2.74897197,-2.39526471,1.46522901,-1.59606060,0.63377917,-0.49299768,0.00578212,-0.00437426,0.31261471,-0.56539604,0.02688457,-0.01302468,1.49266916,-1.10631318,0.74791031,-0.86800088,0.34619883,-0.24544416
-4.45722861,2.75609638,-2.46219155,1.44773084,-1.64384418,0.63367798,-0.50344509,0.00570666,-0.00459717,0.30002674,-0.57656257,0.02708299,-0.01392507,1.51864773,-1.14040239,0.73933866,-0.88793030,0.34796240,-0.25452147
-4.45122561,2.76145784,-2.52151524,1.42994953,-1.68528520,0.63346349,-0.51218765,0.00562710,-0.00480565,0.28748076,-0.58528427,0.02717145,-0.01484023,1.54340755,-1.17162471,0.73059943,-0.90448694,0.34937662,-0.26298091
-4.44522261,2.76476269,-2.57262434,1.41198628,-1.71976912,0.63309229,-0.51913600,0.00554518,-0.00499648,0.27511145,-0.59138188,0.02714587,-0.01576362,1.56649266,-1.19978626,0.72174379,-0.91746272,0.35039982,-0.27074703
-4.43921961,2.76560277,-2.61511905,1.39384715,-1.74682496,0.63249022,-0.52424532,0.00546222,-0.00516674,0.26303313,-0.59472660,0.02700353,-0.01668920,1.58739480,-1.22479338,0.71277938,-0.92672806,0.35097914,-0.27776495
-4.43321661,2.76347662,-2.64881740,1.37544916,-1.76613716,0.63155636,-0.52751533,0.00537912,-0.00531384,0.25133760,-0.59524200,0.02674323,-0.01761147,1.60557250,-1.24665374,0.70367223,-0.93223395,0.35105367,-0.28400151
-4.42721361,2.75781849,-2.67375581,1.35663210,-1.77755356,0.63016913,-0.52898925,0.00529630,-0.00543566,0.24009347,-0.59290483,0.02636551,-0.01852549,1.62047407,-1.26547460,0.69435142,-0.93401205,0.35055840,-0.28944577
-4.42121061,2.74803378,-2.69018353,1.33717489,-1.78108895,0.62819405,-0.52875166,0.00521375,-0.00553052,0.22934656,-0.58774459,0.02587275,-0.01942683,1.63156331,-1.28145790,0.68471615,-0.93217259,0.34942864,-0.29410881
-4.41520760,2.73353868,-2.69855104,1.31681582,-1.77692419,0.62549284,-0.52692529,0.00513107,-0.00559730,0.21912155,-0.57984192,0.02526927,-0.02031153,1.63834669,-1.29489224,0.67464486,-0.92690031,0.34760482,-0.29802284
-4.40920460,2.71380199,-2.69949254,1.29527519,-1.76540036,0.62193329,-0.52366695,0.00504747,-0.00563546,0.20942455,-0.56932590,0.02456132,-0.02117603,1.64040060,-1.30614183,0.66400571,-0.91844833,0.34503731,-0.30123952
-4.40320160,2.68838651,-2.69380263,1.27227899,-1.74700829,0.61739935,-0.51916243,0.00496191,-0.00564502,0.20024651,-0.55637023,0.02375706,-0.02201705,1.63739717,-1.31563257,0.65266782,-0.90713022,0.34169094,-0.30382761
-4.39719860,2.65698774,-2.68240799,1.24758238,-1.72237330,0.61180081,-0.51362076,0.00487314,-0.00562659,0.19156704,-0.54118845,0.02286641,-0.02283145,1.62912723,-1.32383563,0.64051265,-0.89331032,0.33754909,-0.30586994
-4.39119560,2.61946760,-2.66633456,1.22099139,-1.69223588,0.60508212,-0.50726773,0.00477981,-0.00558136,0.18335865,-0.52402831,0.02190087,-0.02361611,1.61551916,-1.33124896,0.62744479,-0.87739272,0.33261694,-0.30745982
-4.38519260,2.57588117,-2.64667134,1.19238174,-1.65742852,0.59722968,-0.50033896,0.00468058,-0.00551101,0.17559096,-0.50516536,0.02087330,-0.02436775,1.59665240,-1.33837730,0.61340158,-0.85980910,0.32692380,-0.30869699
-4.37918959,2.52649494,-2.62453195,1.16171373,-1.61884969,0.58827730,-0.49307270,0.00457418,-0.00541770,0.16823474,-0.48489606,0.01979765,-0.02508283,1.57276488,-1.34571144,0.59836094,-0.84100581,0.32052441,-0.30968331
-4.37318659,2.47179526,-2.60101524,1.12904242,-1.57743574,0.57830948,-0.48570248,0.00445951,-0.00530401,0.16126560,-0.46353042,0.01868859,-0.02575745,1.54425375,-1.35370743,0.58234716,-0.82143065,0.31349899,-0.31051831
-4.36718359,2.41248668,-2.57716654,1.09452245,-1.53413175,0.56746218,-0.47844996,0.00433575,-0.00517281,0.15466712,-0.44138456,0.01756127,-0.02638721,1.51166917,-1.36276667,0.56543414,-0.80151978,0.30595211,-0.31129477
-4.36118059,2.34947976,-2.55394090,1.05840759,-1.48986246,0.55592120,-0.47151810,0.00420234,-0.00502722,0.14843330,-0.41877319,0.01643090,-0.02696725,1.47570127,-1.37321773,0.54774604,-0.78168510,0.29801045,-0.31209462
-4.35517759,2.28386912,-2.53217000,1.02104479,-1.44550435,0.54391797,-0.46508504,0.00405913,-0.00487050,0.14257031,-0.39600252,0.01531251,-0.02749218,1.43716075,-1.38530076,0.52945533,-0.76230279,0.28981947,-0.31298533
-4.34917459,2.21690241,-2.51253398,0.98286335,-1.40186007,0.53172313,-0.45929873,0.00390630,-0.00470598,0.13709744,-0.37336341,0.01422062,-0.02795624,1.39695385,-1.39915516,0.51077838,-0.74370314,0.28153912,-0.31401682
-4.34317159,2.14994177,-2.49553953,0.94435972,-1.35963611,0.51963807,-0.45427262,0.00374446,-0.00453693,0.13204722,-0.35112539,0.01316901,-0.02835333,1.35605265,-1.41481138,0.49196872,-0.72616227,0.27333892,-0.31521930
-4.33716858,2.08441939,-2.48150514,0.90607880,-1.31942473,0.50798478,-0.45008270,0.00357457,-0.00436654,0.12746488,-0.32953140,0.01217050,-0.02867723,1.31546205,-1.43218710,0.47330852,-0.70989593,0.26539246,-0.31660193
-4.33116558,2.02178915,-2.47055424,0.86859278,-1.28169065,0.49709458,-0.44676571,0.00339792,-0.00419778,0.12340710,-0.30879351,0.01123681,-0.02892179,1.27618470,-1.45108826,0.45509863,-0.69505563,0.25787164,-0.31815247
-4.32516258,1.96347653,-2.46261641,0.83247846,-1.24676324,0.48729610,-0.44431891,0.00321613,-0.00403340,0.11994011,-0.28908973,0.01037845,-0.02908115,1.23918542,-1.47121493,0.43764767,-0.68172717,0.25094091,-0.31983799
-4.31915958,1.91082878,-2.45743671,0.79829435,-1.21483414,0.47890311,-0.44270125,0.00303103,-0.00387583,0.11713740,-0.27056200,0.00960468,-0.02915005,1.20535659,-1.49217183,0.42126071,-0.66993164,0.24475174,-0.32160648
-4.31315658,1.86506772,-2.45459256,0.76655846,-1.18596049,0.47220269,-0.44183591,0.00284466,-0.00372717,0.11507698,-0.25331530,0.00892346,-0.02912400,1.17548596,-1.51348308,0.40622820,-0.65962875,0.23943750,-0.32338942
-4.30715358,1.82724680,-2.45351735,0.73772794,-1.16007333,0.46744431,-0.44161417,0.00265913,-0.00358915,0.11383839,-0.23741787,0.00834152,-0.02899961,1.15022824,-1.53461059,0.39281535,-0.65072229,0.23510900,-0.32510505
-4.30115058,1.79821441,-2.45352956,0.71218134,-1.13699059,0.46483022,-0.44190035,0.00247660,-0.00346309,0.11349958,-0.22290260,0.00786439,-0.02877475,1.13008156,-1.55497518,0.38125277,-0.64306744,0.23185091,-0.32666231
-4.29514757,1.77858464,-2.45386603,0.69020434,-1.11643410,0.46450750,-0.44253768,0.00229917,-0.00334995,0.11413372,-0.20976929,0.00749646,-0.02844873,1.11536991,-1.57397950,0.37172841,-0.63647947,0.22971905,-0.32796512
-4.28914457,1.76871668,-2.45371772,0.67197932,-1.09804940,0.46656223,-0.44335482,0.00212885,-0.00325025,0.11580608,-0.19798777,0.00724108,-0.02802244,1.10623206,-1.59103162,0.36438137,-0.63074357,0.22873877,-0.32891693
-4.28314157,1.76870340,-2.45226634,0.65757935,-1.08142756,0.47101579,-0.44417275,0.00196744,-0.00316416,0.11857110,-0.18750176,0.00710061,-0.02749839,1.10261753,-1.60556825,0.35929751,-0.62562517,0.22890444,-0.32942510
-4.27713857,1.77836955,-2.44872005,0.64696652,-1.06612771,0.47782361,-0.44481179,0.00181655,-0.00309146,0.12246962,-0.17823320,0.00707647,-0.02688072,1.10428970,-1.61707646,0.35650723,-0.62088040,0.23017991,-0.32940521
-4.27113557,1.79727921,-2.44234680,0.63999471,-1.05169939,0.48687623,-0.44509840,0.00167750,-0.00303158,0.12752652,-0.17008688,0.00716922,-0.02617512,1.11083575,-1.62511300,0.35598516,-0.61626621,0.23250018,-0.32878476
-4.26513257,1.82475216,-2.43250389,0.63641646,-1.03770345,0.49800264,-0.44487161,0.00155131,-0.00298364,0.13374871,-0.16295533,0.00737853,-0.02538872,1.12168316,-1.62932027,0.35765183,-0.61154973,0.23577383,-0.32750636
-4.25912956,1.85988818,-2.41866263,0.63589360,-1.02373087,0.51097569,-0.44398873,0.00143869,-0.00294647,0.14112355,-0.15672364,0.00770322,-0.02452995,1.13612185,-1.62943847,0.36137711,-0.60651658,0.23988639,-0.32553020
-4.25312656,1.90159826,-2.40042727,0.63801107,-1.00941858,0.52551940,-0.44233035,0.00134002,-0.00291864,0.14961784,-0.15127411,0.00814120,-0.02360827,1.15333114,-1.62531342,0.36698518,-0.60097782,0.24470432,-0.32283565
-4.24712356,1.94864118,-2.37754788,0.64229323,-0.99446180,0.54131762,-0.43980427,0.00125535,-0.00289853,0.15917728,-0.14649073,0.00868941,-0.02263400,1.17241024,-1.61689990,0.37426071,-0.59477543,0.25007947,-0.31942206
-4.24112056,1.99966400,-2.34992693,0.64822200,-0.97862260,0.55802397,-0.43634844,0.00118442,-0.00288435,0.16972662,-0.14226318,0.00934382,-0.02161805,1.19241110,-1.60426075,0.38295597,-0.58778611,0.25585386,-0.31530874
-4.23511756,2.05324481,-2.31761980,0.65525615,-0.96173467,0.57527231,-0.43193289,0.00112670,-0.00287421,0.18117034,-0.13849033,0.01009929,-0.02057165,1.21237221,-1.58756177,0.39279861,-0.57992353,0.26186453,-0.31053420
-4.22911456,2.10793611,-2.28082982,0.66285065,-0.94370420,0.59268758,-0.42656055,0.00108139,-0.00286616,0.19339395,-0.13508332,0.01094956,-0.01950618,1.23135204,-1.56706320,0.40349960,-0.57113906,0.26794830,-0.30515463
-4.22311156,2.16230715,-2.23989842,0.67047581,-0.92450746,0.60989650,-0.42026707,0.00104745,-0.00285824,0.20626599,-0.13196795,0.01188714,-0.01843288,1.24846070,-1.54310826,0.41476121,-0.56142100,0.27394628,-0.29924197
-4.21710855,2.21498392,-2.19529139,0.67763510,-0.90418542,0.62653766,-0.41311975,0.00102371,-0.00284856,0.21964047,-0.12908651,0.01290336,-0.01736274,1.26288883,-1.51610963,0.42628471,-0.55079275,0.27970795,-0.29288147
-4.21110555,2.26468541,-2.14758215,0.68388129,-0.88283590,0.64227090,-0.40521570,0.00100880,-0.00283532,0.23335997,-0.12639897,0.01398829,-0.01630631,1.27393249,-1.48653454,0.43777755,-0.53930988,0.28509470,-0.28616901
-4.20510255,2.31025517,-2.09743304,0.68883039,-0.86060419,0.65678543,-0.39667917,0.00100130,-0.00281691,0.24725916,-0.12388364,0.01513083,-0.01527362,1.28101343,-1.45488940,0.44895979,-0.52705646,0.28998274,-0.27920836
-4.19909955,2.35068748,-2.04557557,0.69217292,-0.83767255,0.66980675,-0.38765846,0.00099972,-0.00279190,0.26116865,-0.12153711,0.01631878,-0.01427404,1.28369401,-1.42170461,0.45956983,-0.51414093,0.29426539,-0.27210838
-4.19309655,2.38514759,-1.99279041,0.69368235,-0.81424945,0.68110204,-0.37832221,0.00100255,-0.00275914,0.27491921,-0.11937378,0.01753898,-0.01331632,1.28168668,-1.38752013,0.46936922,-0.50069158,0.29785458,-0.26498037
-4.18709355,2.41298591,-1.93988784,0.69322050,-0.79055904,0.69048408,-0.36885536,0.00100835,-0.00271776,0.28834607,-0.11742472,0.01877749,-0.01240849,1.27485777,-1.35287249,0.47814661,-0.48685204,0.30068182,-0.25793563
-4.18109055,2.43374623,-1.88768918,0.69073999,-0.76683144,0.69781368,-0.35945485,0.00101569,-0.00266719,0.30129321,-0.11573615,0.02001983,-0.01155791,1.26322602,-1.31828328,0.48572088,-0.47277668,0.30269843,-0.25108323
-4.17508754,2.44716829,-1.83700941,0.68628374,-0.74329421,0.70300075,-0.35032501,0.00102328,-0.00260718,0.31361762,-0.11436743,0.02125129,-0.01077125,1.24695606,-1.28424961,0.49194337,-0.45862634,0.30387539,-0.24452814
-4.16908454,2.45318523,-1.78864130,0.67998175,-0.72016531,0.70600398,-0.34167286,0.00102993,-0.00253784,0.32519320,-0.11338862,0.02245716,-0.01005455,1.22634776,-1.25123627,0.49669954,-0.44456420,0.30420260,-0.23836954
-4.16308154,2.45191657,-1.74334091,0.67204554,-0.69764761,0.70682952,-0.33370326,0.00103460,-0.00245956,0.33591430,-0.11287782,0.02362319,-0.00941318,1.20182190,-1.21966969,0.49990986,-0.43075207,0.30368797,-0.23269941
-4.15707854,2.44365733,-1.70181453,0.66276034,-0.67592513,0.70552864,-0.32661403,0.00103642,-0.00237305,0.34569875,-0.11291811,0.02473584,-0.00885191,1.17390325,-1.18993337,0.50153020,-0.41734693,0.30235620,-0.22760140
-4.15107554,2.42886424,-1.66470674,0.65247572,-0.65516067,0.70219461,-0.32059104,0.00103468,-0.00227928,0.35449020,-0.11359443,0.02578267,-0.00837490,1.14320174,-1.16236460,0.50155162,-0.40449790,0.30024742,-0.22314973
-4.14507254,2.40813943,-1.63258963,0.64159468,-0.63549497,0.69695906,-0.31580342,0.00102886,-0.00217941,0.36225981,-0.11499026,0.02675270,-0.00798570,1.11039272,-1.13725212,0.49999987,-0.39234348,0.29741582,-0.21940839
-4.13906953,2.38221254,-1.60595304,0.63056188,-0.61704690,0.68998775,-0.31239895,0.00101858,-0.00207483,0.36900718,-0.11718438,0.02763665,-0.00768724,1.07619694,-1.11483440,0.49693421,-0.38100917,0.29392829,-0.21643024
-4.13306653,2.35192151,-1.58519568,0.61985116,-0.59991461,0.68147621,-0.31049971,0.00100368,-0.00196699,0.37476040,-0.12024764,0.02842723,-0.00748183,1.04136094,-1.09529852,0.49244603,-0.37060534,0.28986298,-0.21425637
-4.12706353,2.31819260,-1.57061741,0.60995273,-0.58417724,0.67164493,-0.31019814,0.00098413,-0.00185745,0.37957543,-0.12424008,0.02911928,-0.00737112,1.00663842,-1.07877924,0.48665681,-0.36122550,0.28530804,-0.21291535
-4.12106053,2.28201992,-1.56241271,0.60136033,-0.56989712,0.66073462,-0.31155369,0.00096004,-0.00174773,0.38353467,-0.12920821,0.02970993,-0.00735613,0.97277288,-1.06535841,0.47971570,-0.35294486,0.28036024,-0.21242273
-4.11505753,2.24444452,-1.56066581,0.59455856,-0.55712208,0.64900117,-0.31459019,0.00093168,-0.00163934,0.38674480,-0.13518290,0.03019855,-0.00743716,0.94048186,-1.05506471,0.47179660,-0.34581922,0.27512358,-0.21278058
-4.10905453,2.20653344,-1.56534779,0.59001056,-0.54588781,0.63671063,-0.31929404,0.00089942,-0.00153366,0.38933414,-0.14217772,0.03058674,-0.00761387,0.91044276,-1.04787383,0.46309460,-0.33988432,0.26970790,-0.21397722
-4.10305153,2.16935849,-1.57631608,0.58814630,-0.53622021,0.62413416,-0.32561350,0.00086371,-0.00143195,0.39144940,-0.15018794,0.03087817,-0.00788522,0.88328036,-1.04370936,0.45382198,-0.33515561,0.26422726,-0.21598729
-4.09704852,2.13397511,-1.59331696,0.58935144,-0.52813758,0.61154290,-0.33345908,0.00082510,-0.00133529,0.39325212,-0.15919029,0.03107829,-0.00824953,0.85955589,-1.04244460,0.44420363,-0.33162848,0.25879820,-0.21877206
-4.09104552,2.10140133,-1.61599124,0.59395715,-0.52165267,0.59920292,-0.34270518,0.00078418,-0.00124452,0.39491484,-0.16914340,0.03119410,-0.00870449,0.83975760,-1.04390558,0.43447204,-0.32927908,0.25353774,-0.22228019
-4.08504252,2.07259700,-1.64388351,0.60223084,-0.51677468,0.58737022,-0.35319299,0.00074157,-0.00116032,0.39661725,-0.17998914,0.03123370,-0.00924725,0.82429267,-1.04787547,0.42486188,-0.32806566,0.24856125,-0.22644893
-4.07903952,2.04844376,-1.67645510,0.61436795,-0.51351106,0.57628596,-0.36473468,0.00069791,-0.00108311,0.39854221,-0.19165454,0.03120596,-0.00987443,0.81348036,-1.05410057,0.41560436,-0.32793044,0.24397999,-0.23120581
-4.07303652,2.02972597,-1.71310041,0.63048516,-0.51186937,0.56617194,-0.37711871,0.00065382,-0.00101308,0.40087210,-0.20405451,0.03112005,-0.01058222,0.80754653,-1.06229796,0.40692152,-0.32880200,0.23989861,-0.23647076
-4.06703352,2.01711324,-1.75316647,0.65061491,-0.51185890,0.55722646,-0.39011621,0.00060993,-0.00095026,0.40378535,-0.21709505,0.03098500,-0.01136646,0.80661925,-1.07216454,0.39902057,-0.33059818,0.23641251,-0.24215868
-4.06103052,2.01114507,-1.79597486,0.67470174,-0.51349229,0.54962085,-0.40348808,0.00056682,-0.00089443,0.40745330,-0.23067691,0.03080936,-0.01222269,0.81072596,-1.08338748,0.39208859,-0.33322925,0.23360521,-0.24818233
-4.05502751,2.01221832,-1.84084518,0.70260042,-0.51678689,0.54349651,-0.41699268,0.00052504,-0.00084526,0.41203757,-0.24469944,0.03060078,-0.01314623,0.81979206,-1.09565545,0.38628777,-0.33660131,0.23154586,-0.25445546
-4.04902451,2.02057797,-1.88711907,0.73407616,-0.52176583,0.53896296,-0.43039356,0.00048506,-0.00080226,0.41768787,-0.25906450,0.03036575,-0.01413223,0.83364128,-1.10867030,0.38175130,-0.34061976,0.23028704,-0.26089601
