energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Ni_p_up,Ni_p_down,Ni_d_up,Ni_d_down,Se_s_up,Se_s_down,Se_p_up,Se_p_down,V_p_up,V_p_down,V_d_up,V_d_down
-2.66233117,2.00481108,-2.00481108,0.00101004,-0.00101004,0.03917160,-0.03917160,0.11341255,-0.11341255,1.22896074,-1.22896074,0.00948547,-0.00948547,0.25127543,-0.25127543,0.54322116,-0.54322116,0.43905652,-0.43905652
-2.65632816,2.09092657,-2.09092657,0.00103094,-0.00103094,0.04114120,-0.04114120,0.11870827,-0.11870827,1.26977978,-1.26977978,0.00976061,-0.00976061,0.26323582,-0.26323582,0.57274998,-0.57274998,0.46610586,-0.46610586
-2.65032516,2.17953876,-2.17953876,0.00105313,-0.00105313,0.04299446,-0.04299446,0.12398467,-0.12398467,1.31076321,-1.31076321,0.01000909,-0.01000909,0.27427263,-0.27427263,0.60443192,-0.60443192,0.49524441,-0.49524441
-2.64432216,2.27007247,-2.27007247,0.00107684,-0.00107684,0.04470161,-0.04470161,0.12919277,-0.12919277,1.35131632,-1.35131632,0.01022829,-0.01022829,0.28418102,-0.28418102,0.63838328,-0.63838328,0.52653770,-0.52653770
-2.63831916,2.36197562,-2.36197562,0.00110229,-0.00110229,0.04623525,-0.04623525,0.13428670,-0.13428670,1.39089151,-1.39089151,0.01041604,-0.01041604,0.29277862,-0.29277862,0.67470102,-0.67470102,0.56002907,-0.56002907
-2.63231616,2.45472445,-2.45472445,0.00112966,-0.00112966,0.04757104,-0.04757104,0.13922464,-0.13922464,1.42899697,-1.42899697,0.01057064,-0.01057064,0.29991089,-0.29991089,0.71345720,-0.71345720,0.59573528,-0.59573528
-2.62631316,2.54782565,-2.54782566,0.00115911,-0.00115911,0.04868837,-0.04868837,0.14396951,-0.14396951,1.46520304,-1.46520304,0.01069096,-0.01069096,0.30545566,-0.30545566,0.75469250,-0.75469250,0.63364177,-0.63364177
-2.62031016,2.64081504,-2.64081504,0.00119072,-0.00119072,0.04957095,-0.04957095,0.14848940,-0.14848940,1.49914598,-1.49914598,0.01077647,-0.01077647,0.30932662,-0.30932662,0.79840926,-0.79840926,0.67369765,-0.67369765
-2.61430715,2.73325265,-2.73325265,0.00122455,-0.00122455,0.05020721,-0.05020721,0.15275770,-0.15275770,1.53052897,-1.53052897,0.01082718,-0.01082718,0.31147560,-0.31147560,0.84456386,-0.84456386,0.71581055,-0.71581055
-2.60830415,2.82471471,-2.82471471,0.00126058,-0.00126058,0.05059058,-0.05059058,0.15675295,-0.15675295,1.55912047,-1.55912047,0.01084371,-0.01084371,0.31189359,-0.31189359,0.89305903,-0.89305903,0.75984156,-0.75984156
-2.60230115,2.91478287,-2.91478287,0.00129871,-0.00129871,0.05071963,-0.05071963,0.16045839,-0.16045839,1.58475003,-1.58475003,0.01082719,-0.01082719,0.31061040,-0.31061040,0.94373622,-0.94373622,0.80560063,-0.80560063
-2.59629815,3.00303160,-3.00303160,0.00133878,-0.00133878,0.05059801,-0.05059801,0.16386127,-0.16386127,1.60730197,-1.60730197,0.01077924,-0.01077924,0.30769300,-0.30769300,0.99636864,-0.99636864,0.85284259,-0.85284259
-2.59029515,3.08901492,-3.08901492,0.00138053,-0.00138053,0.05023429,-0.05023429,0.16695201,-0.16695200,1.62670753,-1.62670753,0.01070189,-0.01070189,0.30324271,-0.30324271,1.05065542,-1.05065542,0.90126439,-0.90126439
-2.58429215,3.17225360,-3.17225361,0.00142362,-0.00142362,0.04964160,-0.04964160,0.16972314,-0.16972314,1.64293592,-1.64293592,0.01059746,-0.01059746,0.29739128,-0.29739128,1.10621751,-1.10621751,0.95050372,-0.95050372
-2.57828914,3.25222439,-3.25222439,0.00146762,-0.00146762,0.04883718,-0.04883718,0.17216839,-0.17216839,1.65598520,-1.65598521,0.01046854,-0.01046854,0.29029613,-0.29029613,1.16259589,-1.16259589,1.00013966,-1.00013966
-2.57228614,3.32835238,-3.32835238,0.00151200,-0.00151200,0.04784184,-0.04784184,0.17428162,-0.17428162,1.66587360,-1.66587360,0.01031783,-0.01031783,0.28213498,-0.28213498,1.21925253,-1.21925253,1.04969545,-1.04969545
-2.56628314,3.40000797,-3.40000797,0.00155614,-0.00155614,0.04667931,-0.04667931,0.17605609,-0.17605609,1.67263189,-1.67263189,0.01014809,-0.01014809,0.27310014,-0.27310014,1.27557470,-1.27557470,1.09864378,-1.09864378
-2.56028014,3.46650920,-3.46650920,0.00159936,-0.00159936,0.04537554,-0.04537554,0.17748379,-0.17748379,1.67629768,-1.67629769,0.00996207,-0.00996207,0.26339261,-0.26339261,1.33088274,-1.33088274,1.14641473,-1.14641473
-2.55427714,3.52713028,-3.52713029,0.00164090,-0.00164090,0.04395802,-0.04395802,0.17855516,-0.17855516,1.67691185,-1.67691185,0.00976244,-0.00976244,0.25321646,-0.25321646,1.38444154,-1.38444154,1.19240631,-1.19240632
-2.54827414,3.58111645,-3.58111646,0.00167996,-0.00167996,0.04245506,-0.04245506,0.17925909,-0.17925908,1.67451753,-1.67451754,0.00955173,-0.00955173,0.24277340,-0.24277340,1.43547563,-1.43547562,1.23599751,-1.23599751
-2.54227114,3.62770497,-3.62770497,0.00171571,-0.00171571,0.04089516,-0.04089516,0.17958318,-0.17958318,1.66916186,-1.66916186,0.00933232,-0.00933232,0.23225801,-0.23225801,1.48318753,-1.48318753,1.27656348,-1.27656348
-2.53626813,3.66615162,-3.66615162,0.00174732,-0.00174732,0.03930637,-0.03930637,0.17951450,-0.17951450,1.66090022,-1.66090023,0.00910647,-0.00910647,0.22185356,-0.22185356,1.52677893,-1.52677893,1.31349246,-1.31349246
-2.53026513,3.69576152,-3.69576152,0.00177398,-0.00177398,0.03771575,-0.03771575,0.17904043,-0.17904043,1.64980287,-1.64980288,0.00887626,-0.00887626,0.21172863,-0.21172863,1.56547377,-1.56547376,1.34620373,-1.34620373
-2.52426213,3.71592278,-3.71592278,0.00179497,-0.00179497,0.03614891,-0.03614891,0.17814989,-0.17814989,1.63596332,-1.63596332,0.00864370,-0.00864370,0.20203449,-0.20203449,1.59854253,-1.59854253,1.37416581,-1.37416581
-2.51825913,3.72614107,-3.72614108,0.00180960,-0.00180960,0.03462962,-0.03462962,0.17683464,-0.17683464,1.61950791,-1.61950791,0.00841074,-0.00841074,0.19290321,-0.19290321,1.62532653,-1.62532653,1.39691424,-1.39691424
-2.51225613,3.72607321,-3.72607322,0.00181734,-0.00181734,0.03317953,-0.03317953,0.17509066,-0.17509066,1.60060590,-1.60060590,0.00817932,-0.00817932,0.18444656,-0.18444656,1.64526108,-1.64526108,1.41406787,-1.41406787
-2.50625313,3.71555757,-3.71555757,0.00181777,-0.00181777,0.03181798,-0.03181798,0.17291947,-0.17291947,1.57947907,-1.57947907,0.00795146,-0.00795146,0.17675551,-0.17675551,1.65789640,-1.65789640,1.42534292,-1.42534292
-2.50025013,3.69463933,-3.69463933,0.00181063,-0.00181063,0.03056179,-0.03056179,0.17032934,-0.17032934,1.55641029,-1.55641029,0.00772932,-0.00772932,0.16990025,-0.16990025,1.66291523,-1.66291522,1.43056405,-1.43056405
-2.49424712,3.66358889,-3.66358889,0.00179584,-0.00179584,0.02942530,-0.02942530,0.16733625,-0.16733625,1.53175004,-1.53175004,0.00751522,-0.00751522,0.16393068,-0.16393068,1.66014602,-1.66014602,1.42967175,-1.42967175
-2.48824412,3.62291180,-3.62291180,0.00177348,-0.00177348,0.02842028,-0.02842028,0.16396448,-0.16396448,1.50592042,-1.50592042,0.00731176,-0.00731177,0.15887715,-0.15887715,1.64957122,-1.64957122,1.42272554,-1.42272554
-2.48224112,3.57334943,-3.57334943,0.00174384,-0.00174384,0.02755602,-0.02755602,0.16024695,-0.16024695,1.47941597,-1.47941597,0.00712179,-0.00712179,0.15475155,-0.15475155,1.63132981,-1.63132981,1.40990282,-1.40990282
-2.47623812,3.51586977,-3.51586977,0.00170737,-0.00170737,0.02683937,-0.02683937,0.15622499,-0.15622498,1.45280108,-1.45280107,0.00694846,-0.00694846,0.15154839,-0.15154839,1.60571419,-1.60571419,1.39149328,-1.39149328
-2.47023512,3.45164837,-3.45164836,0.00166467,-0.00166467,0.02627488,-0.02627488,0.15194782,-0.15194782,1.42670364,-1.42670364,0.00679519,-0.00679519,0.14924609,-0.14924609,1.57316125,-1.57316124,1.36788909,-1.36788909
-2.46423212,3.38204020,-3.38204020,0.00161650,-0.00161650,0.02586491,-0.02586491,0.14747157,-0.14747157,1.40180519,-1.40180519,0.00666569,-0.00666569,0.14780829,-0.14780829,1.53423814,-1.53423813,1.33957130,-1.33957130
-2.45822911,3.30854339,-3.30854339,0.00156373,-0.00156373,0.02560975,-0.02560975,0.14285792,-0.14285792,1.37882751,-1.37882751,0.00656386,-0.00656386,0.14718513,-0.14718513,1.48962344,-1.48962344,1.30709313,-1.30709313
-2.45222611,3.23275633,-3.23275632,0.00150731,-0.00150731,0.02550778,-0.02550778,0.13817246,-0.13817246,1.35851626,-1.35851626,0.00649375,-0.00649375,0.14731471,-0.14731471,1.44008455,-1.44008455,1.27106095,-1.27106095
-2.44622311,3.15633017,-3.15633016,0.00144827,-0.00144827,0.02555558,-0.02555558,0.13348279,-0.13348279,1.34162199,-1.34162198,0.00645943,-0.00645943,0.14812448,-0.14812448,1.38645242,-1.38645241,1.23211386,-1.23211386
-2.44022011,3.08091863,-3.08091862,0.00138762,-0.00138762,0.02574810,-0.02574810,0.12885655,-0.12885655,1.32887932,-1.32887931,0.00646490,-0.00646490,0.14953275,-0.14953275,1.32959488,-1.32959488,1.19090291,-1.19090291
-2.43421711,3.00812726,-3.00812726,0.00132638,-0.00132638,0.02607874,-0.02607874,0.12435930,-0.12435930,1.32098492,-1.32098492,0.00651396,-0.00651396,0.15145034,-0.15145034,1.27038980,-1.27038979,1.14807086,-1.14807086
-2.42821411,2.93946445,-2.93946444,0.00126552,-0.00126552,0.02653953,-0.02653953,0.12005258,-0.12005258,1.31857510,-1.31857510,0.00661004,-0.00661004,0.15378225,-0.15378225,1.20969922,-1.20969921,1.10423344,-1.10423344
-2.42221111,2.87629587,-2.87629587,0.00120592,-0.00120592,0.02712114,-0.02712114,0.11599197,-0.11599197,1.32220376,-1.32220375,0.00675604,-0.00675604,0.15642956,-0.15642956,1.14834566,-1.14834566,1.05996294,-1.05996294
-2.41620810,2.81980447,-2.81980446,0.00114836,-0.00114836,0.02781308,-0.02781308,0.11222550,-0.11222550,1.33232160,-1.33232160,0.00695421,-0.00695421,0.15929131,-0.15929130,1.08709148,-1.08709148,1.01577469,-1.01577469
-2.41020510,2.77095709,-2.77095708,0.00109350,-0.00109350,0.02860371,-0.02860371,0.10879221,-0.10879221,1.34925735,-1.34925734,0.00720594,-0.00720594,0.16226651,-0.16226651,1.02662204,-1.02662203,0.97211695,-0.97211695
-2.40420210,2.73047920,-2.73047919,0.00104186,-0.00104186,0.02948034,-0.02948034,0.10572118,-0.10572118,1.37320168,-1.37320167,0.00751169,-0.00751169,0.16525623,-0.16525623,0.96753310,-0.96753310,0.92936438,-0.92936438
-2.39819910,2.69883814,-2.69883813,0.00099382,-0.00099382,0.03042928,-0.03042928,0.10303078,-0.10303078,1.40419464,-1.40419463,0.00787077,-0.00787077,0.16816556,-0.16816556,0.91032279,-0.91032279,0.88781524,-0.88781523
-2.39219610,2.67623554,-2.67623552,0.00094958,-0.00094958,0.03143595,-0.03143595,0.10072839,-0.10072839,1.44211716,-1.44211715,0.00828131,-0.00828131,0.17090552,-0.17090552,0.85538801,-0.85538801,0.84769194,-0.84769194
-2.38619310,2.66260884,-2.66260883,0.00090925,-0.00090925,0.03248487,-0.03248487,0.09881044,-0.09881044,1.48668717,-1.48668716,0.00874017,-0.00874017,0.17339491,-0.17339491,0.80302505,-0.80302505,0.80914490,-0.80914490
-2.38019010,2.65764171,-2.65764170,0.00087278,-0.00087278,0.03355981,-0.03355981,0.09726284,-0.09726284,1.53746080,-1.53746079,0.00924288,-0.00924288,0.17556176,-0.17556176,0.75343403,-0.75343403,0.77225894,-0.77225894
-2.37418709,2.66078271,-2.66078270,0.00084001,-0.00084001,0.03464383,-0.03464383,0.09606171,-0.09606171,1.59383898,-1.59383897,0.00978368,-0.00978368,0.17734471,-0.17734471,0.70672655,-0.70672654,0.73706184,-0.73706184
-2.36818409,2.67127167,-2.67127166,0.00081069,-0.00081069,0.03571940,-0.03571940,0.09517441,-0.09517441,1.65507948,-1.65507947,0.01035555,-0.01035555,0.17869391,-0.17869391,0.66293575,-0.66293575,0.70353439,-0.70353439
-2.36218109,2.68817256,-2.68817255,0.00078449,-0.00078449,0.03676860,-0.03676860,0.09456082,-0.09456082,1.72031450,-1.72031449,0.01095033,-0.01095033,0.17957172,-0.17957172,0.62202825,-0.62202824,0.67162123,-0.67162123
-2.35617809,2.71041186,-2.71041185,0.00076105,-0.00076105,0.03777322,-0.03777322,0.09417484,-0.09417484,1.78857346,-1.78857345,0.01155889,-0.01155889,0.17995294,-0.17995294,0.58391698,-0.58391698,0.64124195,-0.64124195
-2.35017509,2.73682116,-2.73682115,0.00073995,-0.00073995,0.03871509,-0.03871509,0.09396600,-0.09396600,1.85881051,-1.85881050,0.01217130,-0.01217130,0.17982483,-0.17982483,0.54847440,-0.54847440,0.61230185,-0.61230185
-2.34417209,2.76618249,-2.76618248,0.00072082,-0.00072082,0.03957629,-0.03957629,0.09388125,-0.09388125,1.92993609,-1.92993608,0.01277709,-0.01277709,0.17918670,-0.17918670,0.51554531,-0.51554530,0.58470188,-0.58470187
-2.33816908,2.79727499,-2.79727498,0.00070327,-0.00070327,0.04033954,-0.04033954,0.09386667,-0.09386667,2.00085151,-2.00085150,0.01336558,-0.01336558,0.17804934,-0.17804934,0.48495884,-0.48495883,0.55834743,-0.55834742
-2.33216608,2.82892132,-2.82892130,0.00068697,-0.00068697,0.04098855,-0.04098855,0.09386931,-0.09386931,2.07048534,-2.07048533,0.01392613,-0.01392613,0.17643418,-0.17643418,0.45653915,-0.45653915,0.53315567,-0.53315566
-2.32616308,2.86003215,-2.86003214,0.00067165,-0.00067165,0.04150843,-0.04150843,0.09383891,-0.09383891,2.13783039,-2.13783038,0.01444854,-0.01444854,0.17437223,-0.17437223,0.43011458,-0.43011457,0.50906125,-0.50906125
-2.32016008,2.88964732,-2.88964731,0.00065709,-0.00065709,0.04188615,-0.04188615,0.09372951,-0.09372951,2.20197944,-2.20197943,0.01492335,-0.01492335,0.17190304,-0.17190304,0.40552494,-0.40552493,0.48602038,-0.48602038
-2.31415708,2.91697192,-2.91697191,0.00064316,-0.00064316,0.04211098,-0.04211098,0.09350091,-0.09350091,2.26215844,-2.26215843,0.01534222,-0.01534222,0.16907345,-0.16907345,0.38262716,-0.38262715,0.46401318,-0.46401318
-2.30815408,2.94140597,-2.94140596,0.00062982,-0.00062982,0.04217490,-0.04217490,0.09311996,-0.09311996,2.31775541,-2.31775540,0.01569819,-0.01569819,0.16593644,-0.16593644,0.36129898,-0.36129897,0.44304452,-0.44304452
-2.30215108,2.96256654,-2.96256654,0.00061709,-0.00061709,0.04207301,-0.04207301,0.09256161,-0.09256161,2.36834361,-2.36834360,0.01598601,-0.01598601,0.16254992,-0.16254992,0.34144110,-0.34144110,0.42314343,-0.42314343
-2.29614807,2.98030111,-2.98030111,0.00060507,-0.00060507,0.04180385,-0.04180385,0.09180960,-0.09180960,2.41369771,-2.41369770,0.01620233,-0.01620233,0.15897556,-0.15897556,0.32297776,-0.32297775,0.40436129,-0.40436129
-2.29014507,2.99469167,-2.99469167,0.00059393,-0.00059393,0.04136967,-0.04136967,0.09085698,-0.09085698,2.45380197,-2.45380196,0.01634589,-0.01634589,0.15527768,-0.15527768,0.30585598,-0.30585598,0.38676895,-0.38676895
-2.28414207,3.00604917,-3.00604916,0.00058391,-0.00058391,0.04077652,-0.04077652,0.08970618,-0.08970618,2.48884979,-2.48884978,0.01641760,-0.01641760,0.15152220,-0.15152220,0.29004386,-0.29004386,0.37045305,-0.37045305
-2.27813907,3.01489839,-3.01489838,0.00057528,-0.00057528,0.04003432,-0.04003432,0.08836887,-0.08836887,2.51923443,-2.51923443,0.01642057,-0.01642057,0.14777557,-0.14777557,0.27552790,-0.27552790,0.35551180,-0.35551179
-2.27213607,3.02195381,-3.02195380,0.00056834,-0.00056834,0.03915674,-0.03915674,0.08686538,-0.08686538,2.54553117,-2.54553117,0.01636002,-0.01636002,0.14410379,-0.14410379,0.26230978,-0.26230978,0.34205028,-0.34205028
-2.26613307,3.02808736,-3.02808736,0.00056340,-0.00056340,0.03816092,-0.03816092,0.08522387,-0.08522387,2.56847153,-2.56847153,0.01624318,-0.01624318,0.14057141,-0.14057141,0.25040275,-0.25040275,0.33017559,-0.33017559
-2.26013007,3.03428941,-3.03428941,0.00056078,-0.00056078,0.03706715,-0.03706715,0.08347923,-0.08347923,2.58891076,-2.58891075,0.01607904,-0.01607904,0.13724059,-0.13724059,0.23982779,-0.23982779,0.31999199,-0.31999199
-2.25412706,3.04162467,-3.04162467,0.00056077,-0.00056077,0.03589830,-0.03589830,0.08167170,-0.08167170,2.60779000,-2.60779000,0.01587809,-0.01587809,0.13417012,-0.13417012,0.23060974,-0.23060973,0.31159604,-0.31159604
-2.24812406,3.05118483,-3.05118483,0.00056363,-0.00056363,0.03467923,-0.03467923,0.07984534,-0.07984534,2.62609490,-2.62609490,0.01565194,-0.01565194,0.13141448,-0.13141448,0.22277351,-0.22277351,0.30507221,-0.30507221
-2.24212106,3.06404015,-3.06404014,0.00056957,-0.00056957,0.03343609,-0.03343609,0.07804630,-0.07804630,2.64481260,-2.64481260,0.01541300,-0.01541300,0.12902293,-0.12902293,0.21634057,-0.21634056,0.30048862,-0.30048862
-2.23611806,3.08119184,-3.08119184,0.00057873,-0.00057873,0.03219555,-0.03219555,0.07632114,-0.07632114,2.66488900,-2.66488900,0.01517398,-0.01517398,0.12703862,-0.12703862,0.21132564,-0.21132564,0.29789348,-0.29789348
-2.23011506,3.10352759,-3.10352758,0.00059121,-0.00059121,0.03098397,-0.03098397,0.07471503,-0.07471503,2.68718840,-2.68718840,0.01494754,-0.01494754,0.12549779,-0.12549779,0.20773387,-0.20773386,0.29731193,-0.29731193
-2.22411206,3.13178168,-3.13178167,0.00060701,-0.00060701,0.02982665,-0.02982665,0.07327014,-0.07327014,2.71245708,-2.71245708,0.01474582,-0.01474582,0.12442904,-0.12442904,0.20555834,-0.20555834,0.29874359,-0.29874359
-2.21810905,3.16650162,-3.16650162,0.00062604,-0.00062604,0.02874702,-0.02874702,0.07202406,-0.07202406,2.74129238,-2.74129238,0.01458003,-0.01458003,0.12385270,-0.12385270,0.20477811,-0.20477811,0.30216077,-0.30216077
-2.21210605,3.20802228,-3.20802228,0.00064814,-0.00064814,0.02776593,-0.02776593,0.07100849,-0.07100849,2.77411847,-2.77411847,0.01446011,-0.01446011,0.12378044,-0.12378044,0.20535669,-0.20535669,0.30750744,-0.30750744
-2.20610305,3.25644847,-3.25644847,0.00067307,-0.00067307,0.02690104,-0.02690104,0.07024818,-0.07024818,2.81116963,-2.81116963,0.01439434,-0.01439434,0.12421491,-0.12421491,0.20724106,-0.20724106,0.31469892,-0.31469892
-2.20010005,3.31164641,-3.31164640,0.00070049,-0.00070049,0.02616631,-0.02616631,0.06976006,-0.06976006,2.85248126,-2.85248126,0.01438911,-0.01438911,0.12514973,-0.12514973,0.21036118,-0.21036118,0.32362244,-0.32362244
-2.19409705,3.37324410,-3.37324410,0.00073002,-0.00073002,0.02557162,-0.02557162,0.06955281,-0.06955281,2.89788887,-2.89788887,0.01444868,-0.01444868,0.12656960,-0.12656960,0.21463000,-0.21462999,0.33413839,-0.33413839
-2.18809405,3.44064039,-3.44064038,0.00076117,-0.00076117,0.02512252,-0.02512252,0.06962664,-0.06962664,2.94703460,-2.94703459,0.01457507,-0.01457507,0.12845070,-0.12845070,0.21994397,-0.21994397,0.34608243,-0.34608242
-2.18209105,3.51302199,-3.51302199,0.00079343,-0.00079343,0.02482015,-0.02482015,0.06997348,-0.06997348,2.99938059,-2.99938059,0.01476795,-0.01476795,0.13076131,-0.13076131,0.22618414,-0.22618414,0.35926836,-0.35926835
-2.17608804,3.58938777,-3.58938777,0.00082624,-0.00082624,0.02466131,-0.02466131,0.07057740,-0.07057740,3.05422863,-3.05422863,0.01502467,-0.01502467,0.13346263,-0.13346263,0.23321759,-0.23321759,0.37349172,-0.37349172
-2.17008504,3.66857914,-3.66857913,0.00085900,-0.00085900,0.02463865,-0.02463865,0.07141535,-0.07141535,3.11074477,-3.11074476,0.01534037,-0.01534037,0.13650994,-0.13650994,0.24089947,-0.24089947,0.38853407,-0.38853407
-2.16408204,3.74931549,-3.74931548,0.00089112,-0.00089112,0.02474104,-0.02474104,0.07245821,-0.07245821,3.16798807,-3.16798807,0.01570808,-0.01570808,0.13985387,-0.13985387,0.24907536,-0.24907536,0.40416785,-0.40416785
-2.15807904,3.83023350,-3.83023349,0.00092199,-0.00092199,0.02495400,-0.02495400,0.07367191,-0.07367191,3.22494238,-3.22494238,0.01611901,-0.01611901,0.14344191,-0.14344191,0.25758411,-0.25758411,0.42016180,-0.42016180
-2.15207604,3.90992896,-3.90992895,0.00095107,-0.00095107,0.02526030,-0.02526030,0.07501886,-0.07501886,3.28054991,-3.28054991,0.01656277,-0.01656277,0.14722006,-0.14722006,0.26626094,-0.26626094,0.43628672,-0.43628672
-2.14607304,3.98700008,-3.98700008,0.00097780,-0.00097780,0.02564061,-0.02564061,0.07645941,-0.07645941,3.33374577,-3.33374577,0.01702776,-0.01702776,0.15113461,-0.15113461,0.27494087,-0.27494087,0.45232151,-0.45232151
-2.14007004,4.06009093,-4.06009092,0.00100175,-0.00100175,0.02607419,-0.02607419,0.07795335,-0.07795335,3.38349240,-3.38349240,0.01750155,-0.01750155,0.15513400,-0.15513400,0.28346225,-0.28346225,0.46805930,-0.46805929
-2.13406703,4.12793388,-4.12793388,0.00102251,-0.00102251,0.02653964,-0.02653964,0.07946149,-0.07946149,3.42881308,-3.42881308,0.01797125,-0.01797125,0.15917063,-0.15917063,0.29167047,-0.29167047,0.48331338,-0.48331338
-2.12806403,4.18938999,-4.18938999,0.00103980,-0.00103980,0.02701565,-0.02701565,0.08094709,-0.08094709,3.46882359,-3.46882358,0.01842396,-0.01842396,0.16320269,-0.16320269,0.29942152,-0.29942152,0.49792292,-0.49792292
-2.12206103,4.24348604,-4.24348604,0.00105345,-0.00105345,0.02748172,-0.02748172,0.08237728,-0.08237728,3.50276131,-3.50276131,0.01884722,-0.01884722,0.16719578,-0.16719578,0.30658551,-0.30658551,0.51175806,-0.51175806
-2.11605803,4.28944728,-4.28944727,0.00106340,-0.00106340,0.02791887,-0.02791887,0.08372424,-0.08372424,3.53001106,-3.53001106,0.01922938,-0.01922938,0.17112440,-0.17112440,0.31304976,-0.31304975,0.52472420,-0.52472420
-2.11005503,4.32672464,-4.32672463,0.00106975,-0.00106975,0.02831021,-0.02831021,0.08496625,-0.08496625,3.55012674,-3.55012674,0.01956007,-0.01956007,0.17497310,-0.17497310,0.31872157,-0.31872157,0.53676536,-0.53676536
-2.10405203,4.35501560,-4.35501560,0.00107271,-0.00107271,0.02864151,-0.02864151,0.08608850,-0.08608850,3.56284841,-3.56284841,0.01983047,-0.01983047,0.17873731,-0.17873731,0.32353042,-0.32353042,0.54786623,-0.54786622
-2.09804902,4.37427764,-4.37427764,0.00107267,-0.00107267,0.02890162,-0.02890162,0.08708362,-0.08708362,3.56811393,-3.56811393,0.02003370,-0.02003370,0.18242373,-0.18242373,0.32742940,-0.32742940,0.55805286,-0.55805286
-2.09204602,4.38473356,-4.38473356,0.00107016,-0.00107016,0.02908278,-0.02908278,0.08795194,-0.08795194,3.56606473,-3.56606473,0.02016500,-0.02016500,0.18605025,-0.18605025,0.33039605,-0.33039605,0.56739183,-0.56739183
-2.08604302,4.38686818,-4.38686817,0.00106584,-0.00106584,0.02918078,-0.02918078,0.08870150,-0.08870150,3.55704531,-3.55704531,0.02022193,-0.02022193,0.18964538,-0.18964538,0.33243224,-0.33243224,0.57598777,-0.57598777
-2.08004002,4.38141603,-4.38141603,0.00106054,-0.00106054,0.02919507,-0.02919507,0.08934777,-0.08934777,3.54159611,-3.54159611,0.02020448,-0.02020448,0.19324714,-0.19324714,0.33356329,-0.33356329,0.58397927,-0.58397927
-2.07403702,4.36934020,-4.36934020,0.00105519,-0.00105519,0.02912862,-0.02912862,0.08991305,-0.08991305,3.52043988,-3.52043988,0.02011503,-0.02011503,0.19690142,-0.19690142,0.33383626,-0.33383626,0.59153324,-0.59153324
-2.06803402,4.35180264,-4.35180264,0.00105087,-0.00105087,0.02898779,-0.02898779,0.09042570,-0.09042570,3.49446156,-3.49446156,0.01995834,-0.01995834,0.20065992,-0.20065992,0.33331746,-0.33331746,0.59883787,-0.59883787
-2.06203102,4.33012670,-4.33012670,0.00104874,-0.00104874,0.02878197,-0.02878197,0.09091910,-0.09091910,3.46468227,-3.46468227,0.01974135,-0.01974135,0.20457762,-0.20457761,0.33208935,-0.33208935,0.60609444,-0.60609444
-2.05602801,4.30575325,-4.30575325,0.00105005,-0.00105005,0.02852319,-0.02852319,0.09143045,-0.09143044,3.43222815,-3.43222815,0.01947298,-0.01947298,0.20870999,-0.20870999,0.33024685,-0.33024685,0.61350822,-0.61350822
-2.05002501,4.28019180,-4.28019180,0.00105613,-0.00105613,0.02822564,-0.02822564,0.09199943,-0.09199943,3.39829498,-3.39829498,0.01916383,-0.01916383,0.21311000,-0.21311000,0.32789340,-0.32789340,0.62127898,-0.62127897
-2.04402201,4.25496847,-4.25496847,0.00106832,-0.00106832,0.02790510,-0.02790510,0.09266681,-0.09266681,3.36411002,-3.36411002,0.01882583,-0.01882583,0.21782506,-0.21782506,0.32513679,-0.32513679,0.62959134,-0.62959134
-2.03801901,4.23157300,-4.23157300,0.00108801,-0.00108801,0.02757837,-0.02757837,0.09347300,-0.09347300,3.33089230,-3.33089230,0.01847184,-0.01847184,0.22289403,-0.22289403,0.32208509,-0.32208509,0.63860563,-0.63860563
-2.03201601,4.21140695,-4.21140695,0.00111657,-0.00111657,0.02726264,-0.02726264,0.09445662,-0.09445662,3.29981316,-3.29981316,0.01811525,-0.01811525,0.22834453,-0.22834453,0.31884276,-0.31884276,0.64844950,-0.64844950
-2.02601301,4.19573529,-4.19573529,0.00115532,-0.00115532,0.02697490,-0.02697490,0.09565320,-0.09565320,3.27195845,-3.27195845,0.01776952,-0.01776952,0.23419058,-0.23419058,0.31550726,-0.31550726,0.65921087,-0.65921086
-2.02001001,4.18564344,-4.18564344,0.00120556,-0.00120556,0.02673135,-0.02673135,0.09709394,-0.09709394,3.24829403,-3.24829403,0.01744777,-0.01744777,0.24043079,-0.24043079,0.31216620,-0.31216620,0.67093254,-0.67093253
-2.01400700,4.18200168,-4.18200168,0.00126846,-0.00126846,0.02654688,-0.02654688,0.09880468,-0.09880468,3.22963603,-3.22963602,0.01716237,-0.01716237,0.24704714,-0.24704714,0.30889520,-0.30889520,0.68360880,-0.68360879
-2.00800400,4.18543830,-4.18543830,0.00134512,-0.00134512,0.02643460,-0.02643460,0.10080507,-0.10080507,3.21662685,-3.21662684,0.01692452,-0.01692452,0.25400448,-0.25400448,0.30575656,-0.30575656,0.69718418,-0.69718417
-2.00200100,4.19632260,-4.19632259,0.00143649,-0.00143649,0.02640544,-0.02640544,0.10310790,-0.10310790,3.20971802,-3.20971802,0.01674395,-0.01674395,0.26125078,-0.26125078,0.30279867,-0.30279867,0.71155457,-0.71155456
