energy_ev,total_up,Au_p_up,Au_d_up,Co_p_up,Co_d_up,N_s_up,N_p_up,Se_s_up,Se_p_up
-3.56278139,2.83700385,0.11574971,1.48566705,0.59853391,0.85027626,0.00613455,0.03648452,0.00789470,0.46972405
-3.55677839,2.95547727,0.12401144,1.54027650,0.63585450,0.88426269,0.00689576,0.03829035,0.00865239,0.48921877
-3.55077539,3.07288780,0.13293148,1.59267673,0.67416878,0.91867589,0.00774367,0.04023850,0.00951597,0.50827645
-3.54477239,3.18767340,0.14243779,1.64212984,0.71293215,0.95308474,0.00867470,0.04231017,0.01048398,0.52656719
-3.53876938,3.29828584,0.15244226,1.68793180,0.75156483,0.98706368,0.00968386,0.04448324,0.01155312,0.54376542
-3.53276638,3.40321420,0.16284193,1.72942404,0.78946171,1.02019762,0.01076467,0.04673266,0.01271819,0.55955663
-3.52676338,3.50100816,0.17352060,1.76600444,0.82600385,1.05208612,0.01190911,0.04903108,0.01397200,0.57364407
-3.52076038,3.59030135,0.18435113,1.79713771,0.86057121,1.08234719,0.01310763,0.05134941,0.01530545,0.58575518
-3.51475738,3.66983427,0.19519800,1.82236489,0.89255667,1.11062082,0.01434918,0.05365763,0.01670760,0.59564763
-3.50875438,3.73847688,0.20592043,1.84131201,0.92138069,1.13657238,0.01562137,0.05592559,0.01816579,0.60311489
-3.50275138,3.79525046,0.21637567,1.85369770,0.94650641,1.15989610,0.01691061,0.05812382,0.01966594,0.60799109
-3.49674837,3.83934851,0.22642267,1.85933962,0.96745462,1.18031886,0.01820237,0.06022439,0.02119276,0.61015501
-3.49074537,3.87015604,0.23592570,1.85815967,0.98381801,1.19760409,0.01948143,0.06220179,0.02273016,0.60953325
-3.48474237,3.88726694,0.24475811,1.85018756,0.99527418,1.21155621,0.02073226,0.06403366,0.02426156,0.60610228
-3.47873937,3.89049847,0.25280579,1.83556279,1.00159684,1.22202510,0.02193935,0.06570150,0.02577039,0.59988929
-3.47273637,3.87990240,0.25997049,1.81453464,1.00266457,1.22891090,0.02308757,0.06719125,0.02724047,0.59097196
-3.46673337,3.85577184,0.26617264,1.78746005,0.99846683,1.23216858,0.02416260,0.06849372,0.02865641,0.57947692
-3.46073037,3.81864319,0.27135365,1.75479912,0.98910670,1.23181225,0.02515127,0.06960484,0.03000408,0.56557698
-3.45472736,3.76929244,0.27547756,1.71710817,0.97480017,1.22791886,0.02604192,0.07052575,0.03127091,0.54948723
-3.44872436,3.70872544,0.27853202,1.67503023,0.95587190,1.22063092,0.02682468,0.07126266,0.03244622,0.53146000
-3.44272136,3.63816180,0.28052838,1.62928300,0.93274745,1.21015791,0.02749172,0.07182653,0.03352142,0.51177887
-3.43671836,3.55901236,0.28150107,1.58064434,0.90594217,1.19677625,0.02803741,0.07223249,0.03449015,0.49075188
-3.43071536,3.47285052,0.28150613,1.52993563,0.87604715,1.18082733,0.02845844,0.07249919,0.03534832,0.46870414
-3.42471236,3.38137791,0.28061893,1.47800328,0.84371278,1.16271371,0.02875383,0.07264791,0.03609405,0.44597001
-3.41870935,3.28638520,0.27893128,1.42569892,0.80963028,1.14289310,0.02892486,0.07270155,0.03672755,0.42288525
-3.41270635,3.18970928,0.27654792,1.37385876,0.77451223,1.12187050,0.02897496,0.07268357,0.03725082,0.39977910
-3.40670335,3.09318790,0.27358255,1.32328295,0.73907248,1.10018825,0.02890946,0.07261688,0.03766742,0.37696690
-3.40070035,2.99861354,0.27015361,1.27471542,0.70400645,1.07841453,0.02873543,0.07252281,0.03798206,0.35474319
-3.39469735,2.90768798,0.26637990,1.22882519,0.66997237,1.05713048,0.02846128,0.07242000,0.03820022,0.33337564
-3.38869435,2.82197924,0.26237632,1.18618965,0.63757425,1.03691644,0.02809653,0.07232362,0.03832776,0.31309995
-3.38269135,2.74288261,0.25824982,1.14728061,0.60734704,1.01833777,0.02765143,0.07224458,0.03837052,0.29411596
-3.37668834,2.67158725,0.25409576,1.11245370,0.57974454,1.00193089,0.02713665,0.07218905,0.03833395,0.27658484
-3.37068534,2.60904966,0.24999489,1.08194145,0.55513044,0.98818997,0.02656297,0.07215818,0.03822287,0.26062772
-3.36468234,2.55597512,0.24601096,1.05585056,0.53377261,0.97755498,0.02594104,0.07214807,0.03804119,0.24632552
-3.35867934,2.51280781,0.24218918,1.03416334,0.51584078,0.97040152,0.02528110,0.07215002,0.03779181,0.23372002
-3.35267634,2.47973007,0.23855546,1.01674338,0.50140763,0.96703291,0.02459286,0.07215099,0.03747655,0.22281609
-3.34667334,2.45667065,0.23511658,1.00334526,0.49045289,0.96767489,0.02388531,0.07213430,0.03709623,0.21358496
-3.34067034,2.44332170,0.23186113,0.99362784,0.48287045,0.97247311,0.02316667,0.07208052,0.03665078,0.20596833
-3.33466733,2.43916360,0.22876129,0.98717067,0.47847781,0.98149350,0.02244435,0.07196851,0.03613947,0.19988312
-3.32866433,2.44349645,0.22577525,0.98349278,0.47702752,0.99472537,0.02172496,0.07177649,0.03556115,0.19522664
-3.32266133,2.45547680,0.22285015,0.98207315,0.47822014,1.01208715,0.02101431,0.07148323,0.03491462,0.19188208
-3.31665833,2.47415791,0.21992546,0.98237189,0.48171789,1.03343409,0.02031751,0.07106916,0.03419890,0.18972388
-3.31065533,2.49853154,0.21693656,0.98385131,0.48715874,1.05856780,0.01963899,0.07051735,0.03341361,0.18862293
-3.30465233,2.52756942,0.21381834,0.98599604,0.49417006,1.08724658,0.01898259,0.06981449,0.03255925,0.18845133
-3.29864932,2.56026239,0.21050869,0.98833122,0.50238147,1.11919624,0.01835161,0.06895151,0.03163744,0.18908655
-3.29264632,2.59565544,0.20695171,0.99043814,0.51143636,1.15412049,0.01774884,0.06792417,0.03065114,0.19041480
-3.28664332,2.63287704,0.20310048,0.99196664,0.52100168,1.19171047,0.01717660,0.06673327,0.02960479,0.19233361
-3.28064032,2.67116148,0.19891922,0.99264381,0.53077564,1.23165258,0.01663672,0.06538471,0.02850426,0.19475336
-3.27463732,2.70986345,0.19438496,0.99227872,0.54049328,1.27363452,0.01613056,0.06388925,0.02735692,0.19759796
-3.26863432,2.74846426,0.18948838,0.99076299,0.54992962,1.31734897,0.01565893,0.06226215,0.02617140,0.20080457
-3.26263132,2.78656995,0.18423406,0.98806742,0.55890059,1.36249505,0.01522208,0.06052250,0.02495748,0.20432244
-3.25662831,2.82390167,0.17864006,0.98423486,0.56726192,1.40877751,0.01481967,0.05869246,0.02372575,0.20811102
-3.25062531,2.86027942,0.17273690,0.97936987,0.57490610,1.45590409,0.01445068,0.05679645,0.02248738,0.21213752
-3.24462231,2.89560043,0.16656600,0.97362571,0.58175792,1.50358142,0.01411343,0.05486013,0.02125373,0.21637399
-3.23861931,2.92981397,0.16017780,0.96718953,0.58776893,1.55151014,0.01380556,0.05290953,0.02003602,0.22079425
-3.23261631,2.96289433,0.15362952,0.96026646,0.59291131,1.59937992,0.01352407,0.05097012,0.01884505,0.22537084
-3.22661331,2.99481422,0.14698280,0.95306354,0.59717167,1.64686512,0.01326534,0.04906594,0.01769082,0.23007214
-3.22061031,3.02552011,0.14030136,0.94577443,0.60054505,1.69362180,0.01302524,0.04721892,0.01658234,0.23485994
-3.21460730,3.05491176,0.13364875,0.93856561,0.60302982,1.73928671,0.01279928,0.04544832,0.01552736,0.23968760
-3.20860430,3.08282699,0.12708623,0.93156479,0.60462348,1.78347872,0.01258271,0.04377021,0.01453227,0.24449891
-3.20260130,3.10903315,0.12067101,0.92485229,0.60531985,1.82580304,0.01237076,0.04219733,0.01360199,0.24922780
-3.19659830,3.13322561,0.11445485,0.91845559,0.60510760,1.86585816,0.01215880,0.04073892,0.01273994,0.25379887
-3.19059530,3.15503380,0.10848295,0.91234749,0.60397024,1.90324553,0.01194260,0.03940083,0.01194811,0.25812878
-3.18459230,3.17403412,0.10279334,0.90644779,0.60188740,1.93758145,0.01171853,0.03818572,0.01122710,0.26212840
-3.17858929,3.18976908,0.09741653,0.90062839,0.59883724,1.96851063,0.01148378,0.03709341,0.01057629,0.26570564
-3.17258629,3.20177154,0.09237566,0.89472153,0.59479964,1.99572063,0.01123657,0.03612134,0.00999400,0.26876879
-3.16658329,3.20959225,0.08768679,0.88853053,0.58975996,2.01895630,0.01097636,0.03526504,0.00947766,0.27123017
-3.16058029,3.21282919,0.08335958,0.88184253,0.58371292,2.03803344,0.01070399,0.03451870,0.00902406,0.27300987
-3.15457729,3.21115680,0.07939804,0.87444239,0.57666624,2.05285058,0.01042182,0.03387575,0.00862950,0.27403943
-3.14857429,3.20435331,0.07580148,0.86612715,0.56864379,2.06339837,0.01013383,0.03332941,0.00829005,0.27426521
-3.14257129,3.19232454,0.07256553,0.85671996,0.55968795,2.06976574,0.00984565,0.03287321,0.00800170,0.27365122
-3.13656828,3.17512291,0.06968310,0.84608310,0.54986091,2.07214267,0.00956460,0.03250146,0.00776052,0.27218137
-3.13056528,3.15296066,0.06714536,0.83412909,0.53924505,2.07081918,0.00929965,0.03220968,0.00756288,0.26986093
-3.12456228,3.12621665,0.06494269,0.82082967,0.52794205,2.06618095,0.00906137,0.03199497,0.00740549,0.26671716
-3.11855928,3.09543680,0.06306551,0.80622194,0.51607121,2.05870157,0.00886178,0.03185624,0.00728557,0.26279913
-3.11255628,3.06132815,0.06150499,0.79041163,0.50376678,2.04893241,0.00871429,0.03179450,0.00720091,0.25817672
-3.10655328,3.02474758,0.06025374,0.77357338,0.49117473,2.03749042,0.00863343,0.03181296,0.00714994,0.25293895
-3.10055028,2.98668579,0.05930638,0.75594804,0.47844923,2.02504506,0.00863473,0.03191721,0.00713180,0.24719163
-3.09454727,2.94824791,0.05866000,0.73783739,0.46574894,2.01230495,0.00873442,0.03211521,0.00714636,0.24105468
-3.08854427,2.91063190,0.05831459,0.71959639,0.45323359,2.00000514,0.00894918,0.03241742,0.00719425,0.23465903
-3.08254127,2.87510591,0.05827337,0.70162372,0.44106085,1.98889573,0.00929586,0.03283673,0.00727692,0.22814357
-3.07653827,2.84298582,0.05854311,0.68435086,0.42938386,1.97973216,0.00979116,0.03338849,0.00739663,0.22165196
-3.07053527,2.81561365,0.05913433,0.66823041,0.41834935,1.97326760,0.01045126,0.03409048,0.00755644,0.21532982
-3.06453227,2.79433760,0.06006148,0.65372410,0.40809656,1.97024735,0.01129151,0.03496283,0.00776026,0.20932200
-3.05852926,2.78049392,0.06134296,0.64129104,0.39875674,1.97140494,0.01232605,0.03602788,0.00801283,0.20377045
-3.05252626,2.77539062,0.06300113,0.63137646,0.39045327,1.97745955,0.01356742,0.03731009,0.00831963,0.19881227
-3.04652326,2.78029265,0.06506216,0.62440158,0.38330217,1.98911409,0.01502624,0.03883578,0.00868691,0.19457833
-3.04052026,2.79640806,0.06755566,0.62075447,0.37741288,2.00705296,0.01671081,0.04063279,0.00912156,0.19119210
-3.03451726,2.82487442,0.07051428,0.62078230,0.37288903,2.03193894,0.01862683,0.04273016,0.00963105,0.18876888
-3.02851426,2.86674467,0.07397298,0.62478490,0.36982916,2.06440807,0.02077710,0.04515750,0.01022322,0.18741510
-3.02251126,2.92297174,0.07796816,0.63300962,0.36832698,2.10506220,0.02316126,0.04794445,0.01090616,0.18722776
-3.01650825,2.99439136,0.08253664,0.64564732,0.36847136,2.15445835,0.02577565,0.05111984,0.01168797,0.18829379
-3.01050525,3.08170251,0.08771430,0.66282942,0.37034570,2.21309490,0.02861315,0.05471081,0.01257651,0.19068929
-3.00450225,3.18544571,0.09353468,0.68462573,0.37402681,2.28139460,0.03166315,0.05874184,0.01357912,0.19447852
-2.99849925,3.30597912,0.10002730,0.71104303,0.37958330,2.35968463,0.03491159,0.06323364,0.01470227,0.19971268
-2.99249625,3.44345323,0.10721600,0.74202408,0.38707357,2.44817463,0.03834107,0.06820198,0.01595126,0.20642831
-2.98649325,3.59778496,0.11511710,0.77744707,0.39654351,2.54693345,0.04193099,0.07365660,0.01732987,0.21464557
-2.98049025,3.76863253,0.12373762,0.81712543,0.40802409,2.65586594,0.04565782,0.07960004,0.01884003,0.22436620
-2.97448724,3.95537242,0.13307359,0.86080789,0.42152894,2.77469113,0.04949537,0.08602661,0.02048146,0.23557150
-2.96848424,4.15708009,0.14310845,0.90817905,0.43705221,2.90292316,0.05341516,0.09292153,0.02225141,0.24822034
-2.96248124,4.37251607,0.15381175,0.95886039,0.45456668,3.03985652,0.05738673,0.10026022,0.02414444,0.26224733
-2.95647824,4.60011900,0.16513804,1.01241190,0.47402238,3.18455686,0.06137803,0.10800785,0.02615220,0.27756150
-2.95047524,4.83800692,0.17702626,1.06833461,0.49534573,3.33585843,0.06535579,0.11611924,0.02826332,0.29404537
-2.94447224,5.08398796,0.18939943,1.12607410,0.51843920,3.49236922,0.06928591,0.12453898,0.03046347,0.31155487
-2.93846923,5.33558110,0.20216488,1.18502518,0.54318160,3.65248408,0.07313375,0.13320202,0.03273533,0.32992000
-2.93246623,5.59004729,0.21521502,1.24453798,0.56942877,3.81440617,0.07686449,0.14203450,0.03505885,0.34894637
-2.92646323,5.84443063,0.22842858,1.30392543,0.59701483,3.97617638,0.08044342,0.15095502,0.03741149,0.36841783
-2.92046023,6.09560909,0.24167242,1.36247229,0.62575365,4.13571005,0.08383624,0.15987615,0.03976860,0.38809981
-2.91445723,6.34035329,0.25480383,1.41944554,0.65544062,4.29084004,0.08700933,0.16870627,0.04210388,0.40774370
-2.90845423,6.57539207,0.26767333,1.47410621,0.68585453,4.43936470,0.08993007,0.17735158,0.04438995,0.42709185
-2.90245123,6.79748251,0.28012785,1.52572226,0.71675948,4.57909910,0.09256711,0.18571825,0.04659889,0.44588315
-2.89644822,7.00348235,0.29201423,1.57358232,0.74790682,4.70792777,0.09489073,0.19371471,0.04870294,0.46385894
-2.89044522,7.19042227,0.30318299,1.61700993,0.77903695,4.82385694,0.09687321,0.20125382,0.05067516,0.48076902
-2.88444222,7.35557552,0.31349217,1.65537780,0.80988119,4.92506437,0.09848926,0.20825504,0.05249007,0.49637750
-2.87843922,7.49652244,0.32281114,1.68812168,0.84016355,5.00994494,0.09971645,0.21464631,0.05412429,0.51046831
-2.87243622,7.61120759,0.33102430,1.71475333,0.86960259,5.07715036,0.10053572,0.22036582,0.05555718,0.52284997
-2.86643322,7.69798758,0.33803451,1.73487213,0.89791337,5.12562155,0.10093189,0.22536329,0.05677130,0.53335974
-2.86043022,7.75566778,0.34376603,1.74817488,0.92480975,5.15461263,0.10089417,0.22960106,0.05775288,0.54186660
-2.85442721,7.78352707,0.34816699,1.75446335,0.95000693,5.16370591,0.10041663,0.23305465,0.05849215,0.54827342
-2.84842421,7.78132961,0.35121129,1.75364935,0.97322452,5.15281741,0.09949866,0.23571298,0.05898354,0.55251785
-2.84242121,7.74932379,0.35289968,1.74575703,0.99419005,5.12219314,0.09814532,0.23757817,0.05922582,0.55457235
-2.83641821,7.68822861,0.35326019,1.73092226,1.01264309,5.07239663,0.09636755,0.23866492,0.05922202,0.55444311
-2.83041521,7.59920828,0.35234775,1.70938920,1.02833991,5.00428841,0.09418229,0.23899960,0.05897937,0.55216825
-2.82441221,7.48383653,0.35024308,1.68150405,1.04105862,4.91899862,0.09161242,0.23861894,0.05850899,0.54781525
-2.81840920,7.34405198,0.34705082,1.64770624,1.05060470,4.81789415,0.08868654,0.23756858,0.05782561,0.54147796
-2.81240620,7.18210665,0.34289711,1.60851740,1.05681670,4.70254151,0.08543854,0.23590135,0.05694713,0.53327320
-2.80640320,7.00050948,0.33792651,1.56452844,1.05957201,4.57466724,0.08190703,0.23367551,0.05589414,0.52333733
-2.80040020,6.80196687,0.33229851,1.51638524,1.05879227,4.43611701,0.07813461,0.23095292,0.05468943,0.51182274
-2.79439720,6.58932219,0.32618381,1.46477344,1.05444829,4.28881495,0.07416702,0.22779723,0.05335741,0.49889454
-2.78839420,6.36549613,0.31976021,1.41040272,1.04656407,4.13472428,0.07005211,0.22427219,0.05192361,0.48472742
-2.78239120,6.13342921,0.31320859,1.35399124,1.03521966,3.97581023,0.06583886,0.22044011,0.05041407,0.46950285
-2.77638819,5.89602790,0.30670879,1.29625053,1.02055258,3.81400589,0.06157630,0.21636051,0.04885488,0.45340648
-2.77038519,5.65611509,0.30043568,1.23787132,1.00275756,3.65118151,0.05731241,0.21208892,0.04727166,0.43662586
-2.76438219,5.41638575,0.29455537,1.17951066,0.98208448,3.48911742,0.05309318,0.20767606,0.04568910,0.41934836
-2.75837919,5.17936785,0.28922168,1.12178050,0.95883429,3.32948055,0.04896165,0.20316715,0.04413055,0.40175913
-2.75237619,4.94738881,0.28457293,1.06523807,0.93335311,3.17380445,0.04495713,0.19860150,0.04261766,0.38403927
-2.74637319,4.72254732,0.28072898,1.01037812,0.90602442,3.02347252,0.04111453,0.19401234,0.04117003,0.36636386
-2.74037019,4.50669023,0.27778871,0.95762698,0.87725965,2.87970412,0.03746384,0.18942683,0.03980495,0.34890002
-2.73436718,4.30139434,0.27582768,0.90733866,0.84748745,2.74354326,0.03402982,0.18486630,0.03853714,0.33180485
-2.72836418,4.10795276,0.27489634,0.85979267,0.81714201,2.61584969,0.03083177,0.18034650,0.03737857,0.31522331
-2.72236118,3.92736561,0.27501846,0.81519369,0.78665082,2.49729213,0.02788355,0.17587814,0.03633829,0.29928604
-2.71635818,3.76033497,0.27619008,0.77367277,0.75642247,2.38834367,0.02519368,0.17146733,0.03542229,0.28410721
-2.71035518,3.60726410,0.27837883,0.73529012,0.72683497,2.28927952,0.02276557,0.16711617,0.03463349,0.26978247
-2.70435218,3.46826097,0.28152379,0.70003913,0.69822500,2.20017710,0.02059790,0.16282332,0.03397166,0.25638717
-2.69834917,3.34314637,0.28553594,0.66785160,0.67087873,2.12091901,0.01868509,0.15858457,0.03343349,0.24397487
-2.69234617,3.23146680,0.29029918,0.63860394,0.64502452,2.05119911,0.01701779,0.15439338,0.03301265,0.23257634
-2.68634317,3.13251238,0.29567209,0.61212426,0.62082780,1.99053204,0.01558345,0.15024139,0.03270000,0.22219912
-2.68034017,3.04533996,0.30149039,0.58820012,0.59838847,1.93826654,0.01436699,0.14611897,0.03248373,0.21282775
-2.67433717,2.96880151,0.30757023,0.56658675,0.57774087,1.89360279,0.01335135,0.14201563,0.03234974,0.20442469
-2.66833417,2.90157754,0.31371216,0.54701575,0.55885629,1.85561363,0.01251818,0.13792052,0.03228195,0.19693199
-2.66233117,2.84221530,0.31970589,0.52920390,0.54164790,1.82326970,0.01184846,0.13382285,0.03226276,0.19027368
-2.65632816,2.78917111,0.32533567,0.51286206,0.52597789,1.79546798,0.01132311,0.12971234,0.03227354,0.18435876
-2.65032516,2.74085581,0.33038618,0.49770391,0.51166644,1.77106314,0.01092355,0.12557964,0.03229518,0.17908476
-2.64432216,2.69568231,0.33464879,0.48345438,0.49850201,1.74890087,0.01063232,0.12141681,0.03230872,0.17434175
-2.63831916,2.65211377,0.33792792,0.46985760,0.48625261,1.72785214,0.01043355,0.11721775,0.03229590,0.17001653
-2.63231616,2.60871085,0.34004738,0.45668414,0.47467734,1.70684726,0.01031342,0.11297865,0.03223982,0.16599696
-2.62631316,2.56417642,0.34085623,0.44373740,0.46353782,1.68490840,0.01026060,0.10869841,0.03212557,0.16217606
-2.62031016,2.51739600,0.34023416,0.43085899,0.45260885,1.66117936,0.01026660,0.10437908,0.03194073,0.15845598
-2.61430715,2.46747242,0.33809597,0.41793291,0.44168797,1.63495135,0.01032601,0.10002619,0.03167592,0.15475135
-2.60830415,2.41375318,0.33439495,0.40488843,0.43060343,1.60568365,0.01043673,0.09564906,0.03132519,0.15099214
-2.60230115,2.35584944,0.32912503,0.39170159,0.41922028,1.57301832,0.01060004,0.09126104,0.03088636,0.14712571
-2.59629815,2.29364583,0.32232163,0.37839522,0.40744449,1.53678834,0.01082062,0.08687956,0.03036119,0.14311817
-2.59029515,2.22730044,0.31406098,0.36503754,0.39522484,1.49701868,0.01110646,0.08252619,0.02975543,0.13895486
-2.58429215,2.15723527,0.30445809,0.35173927,0.38255274,1.45392052,0.01146862,0.07822646,0.02907879,0.13463999
-2.57828914,2.08411726,0.29366340,0.33864940,0.36946011,1.40787871,0.01192092,0.07400961,0.02834469,0.13019562
-2.57228614,2.00883080,0.28185816,0.32594978,0.35601546,1.35943315,0.01247947,0.06990818,0.02756995,0.12565986
-2.56628314,1.93244298,0.26924886,0.31384855,0.34231857,1.30925505,0.01316215,0.06595748,0.02677429,0.12108455
-2.56028014,1.85616277,0.25606093,0.30257279,0.32849408,1.25811894,0.01398792,0.06219495,0.02597976,0.11653246
-2.55427714,1.78129611,0.24253183,0.29236043,0.31468435,1.20687189,0.01497609,0.05865938,0.02521012,0.11207424
-2.54827414,1.70919852,0.22890408,0.28345191,0.30104211,1.15640113,0.01614543,0.05539016,0.02449008,0.10778518
-2.54227114,1.64122713,0.21541823,0.27608159,0.28772314,1.10760151,0.01751336,0.05242634,0.02384457,0.10374197
-2.53626813,1.57869398,0.20230627,0.27046940,0.27487943,1.06134395,0.01909496,0.04980581,0.02329794,0.10001959
-2.53026513,1.52282225,0.18978554,0.26681291,0.26265303,1.01844622,0.02090209,0.04756436,0.02287326,0.09668845
-2.52426213,1.47470683,0.17805351,0.26528004,0.25117095,0.97964693,0.02294245,0.04573487,0.02259160,0.09381186
-2.51825913,1.43528068,0.16728334,0.26600278,0.24054110,0.94558359,0.02521883,0.04434652,0.02247141,0.09144389
-2.51225613,1.40528763,0.15762066,0.26907196,0.23084946,0.91677528,0.02772829,0.04342408,0.02252798,0.08962772
-2.50625313,1.38526253,0.14918125,0.27453338,0.22215850,0.89361034,0.03046168,0.04298732,0.02277305,0.08839442
-2.50025013,1.37551898,0.14204995,0.28238539,0.21450666,0.87633914,0.03340319,0.04305050,0.02321451,0.08776229
-2.49424712,1.37614466,0.13628051,0.29257797,0.20790890,0.86507182,0.03653016,0.04362204,0.02385625,0.08773656
-2.48824412,1.38700409,0.13189644,0.30501342,0.20235816,0.85978076,0.03981313,0.04470430,0.02469816,0.08830960
-2.48224112,1.40774824,0.12889269,0.31954856,0.19782739,0.86030735,0.04321615,0.04629346,0.02573626,0.08946147
-2.47623812,1.43783048,0.12723810,0.33599843,0.19427218,0.86637245,0.04669730,0.04837966,0.02696293,0.09116083
-2.47023512,1.47652777,0.12687833,0.35414137,0.19163356,0.87758990,0.05020948,0.05094709,0.02836736,0.09336608
-2.46423212,1.52296626,0.12773925,0.37372517,0.18984099,0.89348241,0.05370149,0.05397440,0.02993594,0.09602673
-2.45822911,1.57615019,0.12973060,0.39447422,0.18881526,0.91349916,0.05711927,0.05743509,0.03165289,0.09908495
-2.45222611,1.63499288,0.13274972,0.41609728,0.18847114,0.93703419,0.06040726,0.06129807,0.03350077,0.10247716
-2.44622311,1.69834869,0.13668529,0.43829560,0.18871987,0.96344524,0.06351002,0.06552828,0.03546118,0.10613573
-2.44022011,1.76504480,0.14142088,0.46077101,0.18947120,0.99207202,0.06637377,0.07008738,0.03751532,0.10999059
-2.43421711,1.83391176,0.14683827,0.48323372,0.19063517,1.02225366,0.06894804,0.07493452,0.03964452,0.11397085
-2.42821411,1.90381175,0.15282041,0.50540947,0.19212346,1.05334458,0.07118718,0.08002702,0.04183080,0.11800634
-2.42221111,1.97366367,0.15925398,0.52704571,0.19385051,1.08472859,0.07305180,0.08532124,0.04405719,0.12202897
-2.41620810,2.04246445,0.16603148,0.54791666,0.19573431,1.11583071,0.07451001,0.09077321,0.04630808,0.12597402
-2.41020510,2.10930590,0.17305286,0.56782690,0.19769701,1.14612656,0.07553837,0.09633941,0.04856929,0.12978119
-2.40420210,2.17338685,0.18022666,0.58661364,0.19966542,1.17514922,0.07612266,0.10197736,0.05082817,0.13339552
-2.39819910,2.23402044,0.18747068,0.60414734,0.20157142,1.20249340,0.07625825,0.10764622,0.05307348,0.13676811
-2.39219610,2.29063671,0.19471227,0.62033098,0.20335233,1.22781722,0.07595019,0.11330728,0.05529515,0.13985659
-2.38619310,2.34278077,0.20188818,0.63509807,0.20495128,1.25084155,0.07521300,0.11892440,0.05748406,0.14262552
-2.38019010,2.39010709,0.20894422,0.64840949,0.20631769,1.27134725,0.07407006,0.12446437,0.05963158,0.14504648
-2.37418709,2.43237075,0.21583458,0.66024967,0.20740776,1.28917076,0.07255285,0.12989722,0.06172932,0.14709810
-2.36818409,2.46941622,0.22252110,0.67062217,0.20818496,1.30419825,0.07069981,0.13519651,0.06376866,0.14876588
-2.36218109,2.50116495,0.22897244,0.67954530,0.20862063,1.31635897,0.06855511,0.14033955,0.06574051,0.15004200
-2.35617809,2.52760239,0.23516329,0.68704784,0.20869452,1.32561809,0.06616724,0.14530765,0.06763505,0.15092491
-2.35017509,2.54876552,0.24107363,0.69316536,0.20839529,1.33196961,0.06358751,0.15008637,0.06944164,0.15141899
-2.34417209,2.56473168,0.24668818,0.69793727,0.20772100,1.33542970,0.06086853,0.15466577,0.07114885,0.15153415
-2.33816908,2.57560923,0.25199591,0.70140489,0.20667932,1.33603086,0.05806276,0.15904063,0.07274465,0.15128539
-2.33216608,2.58153062,0.25698988,0.70361054,0.20528776,1.33381716,0.05522110,0.16321073,0.07421674,0.15069242
-2.32616308,2.58264796,0.26166705,0.70459771,0.20357350,1.32884072,0.05239161,0.16718105,0.07555300,0.14977930
-2.32016008,2.57913111,0.26602837,0.70441214,0.20157312,1.32115962,0.04961845,0.17096191,0.07674211,0.14857408
-2.31415708,2.57116805,0.27007883,0.70310368,0.19933200,1.31083708,0.04694090,0.17456906,0.07777415,0.14710847
-2.30815408,2.55896693,0.27382762,0.70072869,0.19690345,1.29794186,0.04439275,0.17802358,0.07864136,0.14541751
-2.30215108,2.54275928,0.27728809,0.69735254,0.19434757,1.28254962,0.04200171,0.18135159,0.07933873,0.14353924
-2.29614807,2.52280363,0.28047770,0.69305201,0.19172982,1.26474507,0.03978923,0.18458380,0.07986463,0.14151425
-2.29014507,2.49938857,0.28341770,0.68791718,0.18911933,1.24462438,0.03777035,0.18775472,0.08022128,0.13938525
-2.28414207,2.47283478,0.28613256,0.68205250,0.18658705,1.22229776,0.03595385,0.19090164,0.08041506,0.13719642
-2.27813907,2.44349518,0.28864908,0.67557680,0.18420364,1.19789167,0.03434255,0.19406337,0.08045655,0.13499273
-2.27213607,2.41175268,0.29099529,0.66862207,0.18203731,1.17155050,0.03293374,0.19727860,0.08036046,0.13281908
-2.26613307,2.37801546,0.29319900,0.66133096,0.18015154,1.14343743,0.03171973,0.20058419,0.08014525,0.13071931
-2.26013007,2.34270958,0.29528611,0.65385298,0.17860288,1.11373445,0.03068851,0.20401325,0.07983250,0.12873506
-2.25412706,2.30626911,0.29727885,0.64633959,0.17743877,1.08264121,0.02982447,0.20759309,0.07944616,0.12690460
-2.24812406,2.26912441,0.29919389,0.63893837,0.17669560,1.05037305,0.02910918,0.21134332,0.07901159,0.12526157
-2.24212106,2.23168907,0.30104055,0.63178672,0.17639700,1.01715812,0.02852215,0.21527402,0.07855447,0.12383370
-2.23611806,2.19434635,0.30281920,0.62500529,0.17655244,0.98323378,0.02804160,0.21938421,0.07809968,0.12264163
-2.23011506,2.15743616,0.30451997,0.61869175,0.17715631,0.94884259,0.02764527,0.22366065,0.07767022,0.12169794
-2.22411206,2.12124333,0.30612194,0.61291523,0.17818739,0.91422808,0.02731105,0.22807723,0.07728619,0.12100621
-2.21810905,2.08598821,0.30759279,0.60771186,0.17960895,0.87963061,0.02701768,0.23259478,0.07696388,0.12056059
-2.21210605,2.05182037,0.30888920,0.60308177,0.18136933,0.84528349,0.02674531,0.23716164,0.07671509,0.12034552
-2.20610305,2.01881584,0.30995777,0.59898786,0.18340308,0.81140974,0.02647599,0.24171478,0.07654670,0.12033594
-2.20010005,1.98697840,0.31073677,0.59535642,0.18563276,0.77821937,0.02619408,0.24618161,0.07646048,0.12049787
