energy_ev,total_up,B_p_up,B_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-5.77188594,1.87204733,0.03148517,0.00000000,0.52799947,0.59760994,0.99599632,0.00000000
-5.76588294,1.83158900,0.03139606,0.00000000,0.53775232,0.59018743,0.96618513,0.00000000
-5.75987994,1.80900021,0.03157835,0.00000000,0.55214308,0.58789348,0.94634169,0.00000000
-5.75387694,1.80301784,0.03203162,0.00000000,0.57065254,0.59039218,0.93573462,0.00000000
-5.74787394,1.81208318,0.03275227,0.00000000,0.59269425,0.59723633,0.93347983,0.00000000
-5.74187094,1.83439577,0.03373446,0.00000000,0.61762965,0.60788391,0.93856955,0.00000000
-5.73586793,1.86797381,0.03497144,0.00000000,0.64478518,0.62171738,0.94990410,0.00000000
-5.72986493,1.91071957,0.03645706,0.00000000,0.67347094,0.63806534,0.96632555,0.00000000
-5.72386193,1.96048774,0.03818737,0.00000000,0.70300053,0.65622601,0.98665232,0.00000000
-5.71785893,2.01515486,0.04016242,0.00000000,0.73271133,0.67549150,1.00971372,0.00000000
-5.71185593,2.07268759,0.04238802,0.00000000,0.76198471,0.69517240,1.03438334,0.00000000
-5.70585293,2.13120749,0.04487760,0.00000000,0.79026536,0.71462173,1.05961031,0.00000000
-5.69984992,2.18905034,0.04765385,0.00000000,0.81707898,0.73325734,1.08444732,0.00000000
-5.69384692,2.24481752,0.05075033,0.00000000,0.84204760,0.75058211,1.10807453,0.00000000
-5.68784392,2.29741785,0.05421276,0.00000000,0.86490178,0.76620118,1.12981840,0.00000000
-5.68184092,2.34609797,0.05809999,0.00000000,0.88548908,0.77983538,1.14916482,0.00000000
-5.67583792,2.39046005,0.06248465,0.00000000,0.90377828,0.79133059,1.16576609,0.00000000
-5.66983492,2.43046611,0.06745325,0.00000000,0.91985899,0.80066247,1.17944142,0.00000000
-5.66383192,2.46642835,0.07310573,0.00000000,0.93393652,0.80793632,1.19017092,0.00000000
-5.65782891,2.49898588,0.07955442,0.00000000,0.94632204,0.81338217,1.19808354,0.00000000
-5.65182591,2.52906854,0.08692232,0.00000000,0.95741825,0.81734509,1.20343929,0.00000000
-5.64582291,2.55784903,0.09534063,0.00000000,0.96770114,0.82027116,1.20660673,0.00000000
-5.63981991,2.58668511,0.10494559,0.00000000,0.97769828,0.82268946,1.20803667,0.00000000
-5.63381691,2.61705403,0.11587454,0.00000000,0.98796478,0.82519085,1.20823327,0.00000000
-5.62781391,2.65048172,0.12826129,0.00000000,0.99905751,0.82840414,1.20772395,0.00000000
-5.62181091,2.68846922,0.14223083,0.00000000,1.01150891,0.83297057,1.20702931,0.00000000
-5.61580790,2.73241933,0.15789356,0.00000000,1.02580128,0.83951743,1.20663453,0.00000000
-5.60980490,2.78356611,0.17533902,0.00000000,1.04234261,0.84863182,1.20696345,0.00000000
-5.60380190,2.84290987,0.19462955,0.00000000,1.06144508,0.86083527,1.20835637,0.00000000
-5.59779890,2.91116011,0.21579383,0.00000000,1.08330689,0.87656026,1.21105249,0.00000000
-5.59179590,2.98868834,0.23882075,0.00000000,1.10799832,0.89612930,1.21517760,0.00000000
-5.58579290,3.07549281,0.26365390,0.00000000,1.13545255,0.91973736,1.22073743,0.00000000
-5.57978989,3.17117605,0.29018680,0.00000000,1.16546162,0.94743821,1.22761664,0.00000000
-5.57378689,3.27493649,0.31825942,0.00000000,1.19767762,0.97913524,1.23558345,0.00000000
-5.56778389,3.38557426,0.34765616,0.00000000,1.23161927,1.01457705,1.24429922,0.00000000
-5.56178089,3.50151127,0.37810548,0.00000000,1.26668348,1.05335813,1.25333268,0.00000000
-5.55577789,3.62082491,0.40928162,0.00000000,1.30216155,1.09492471,1.26217769,0.00000000
-5.54977489,3.74129460,0.44080834,0.00000000,1.33725953,1.13858566,1.27027388,0.00000000
-5.54377189,3.86045966,0.47226488,0.00000000,1.37112180,1.18352841,1.27702899,0.00000000
-5.53776888,3.97568676,0.50319407,0.00000000,1.40285735,1.22883931,1.28184207,0.00000000
-5.53176588,4.08424505,0.53311240,0.00000000,1.43156750,1.27352810,1.28412650,0.00000000
-5.52576288,4.18338637,0.56152191,0.00000000,1.45637437,1.31655563,1.28333191,0.00000000
-5.51975988,4.27042815,0.58792344,0.00000000,1.47644898,1.35686425,1.27896432,0.00000000
-5.51375688,4.34283622,0.61183089,0.00000000,1.49103802,1.39340962,1.27060371,0.00000000
-5.50775388,4.39830479,0.63278585,0.00000000,1.49948840,1.42519317,1.25791860,0.00000000
-5.50175088,4.43483081,0.65037218,0.00000000,1.50126867,1.45129396,1.24067721,0.00000000
-5.49574787,4.45078021,0.66422977,0.00000000,1.49598671,1.47089885,1.21875499,0.00000000
-5.48974487,4.44494364,0.67406707,0.00000000,1.48340294,1.48332986,1.19213848,0.00000000
-5.48374187,4.41657975,0.67967165,0.00000000,1.46343881,1.48806782,1.16092550,0.00000000
-5.47773887,4.36544442,0.68091849,0.00000000,1.43618016,1.48477123,1.12532195,0.00000000
-5.47173587,4.29180503,0.67777554,0.00000000,1.40187552,1.47328976,1.08563543,0.00000000
-5.46573287,4.19643929,0.67030629,0.00000000,1.36092953,1.45367189,1.04226610,0.00000000
-5.45972986,4.08061873,0.65866925,0.00000000,1.31389170,1.42616636,0.99569525,0.00000000
-5.45372686,3.94607783,0.64311444,0.00000000,1.26144111,1.39121742,0.94647208,0.00000000
-5.44772386,3.79496992,0.62397693,0.00000000,1.20436768,1.34945429,0.89519917,0.00000000
-5.44172086,3.62981183,0.60166780,0.00000000,1.14355089,1.30167506,0.84251730,0.00000000
-5.43571786,3.45341952,0.57666295,0.00000000,1.07993653,1.24882596,0.78908994,0.00000000
-5.42971486,3.26883705,0.54949019,0.00000000,1.01451266,1.19197674,0.73558812,0.00000000
-5.42371186,3.07926166,0.52071519,0.00000000,0.94828542,1.13229316,0.68267598,0.00000000
-5.41770885,2.88796753,0.49092677,0.00000000,0.88225561,1.07100753,0.63099735,0.00000000
-5.41170585,2.69823067,0.46072222,0.00000000,0.81739670,1.00938857,0.58116377,0.00000000
-5.40570285,2.51325710,0.43069299,0.00000000,0.75463481,0.94871118,0.53374402,0.00000000
-5.39969985,2.33611626,0.40141126,0.00000000,0.69483122,0.89022731,0.48925536,0.00000000
-5.39369685,2.16968096,0.37341780,0.00000000,0.63876755,0.83513853,0.44815649,0.00000000
-5.38769385,2.01657493,0.34721125,0.00000000,0.58713390,0.78457073,0.41084213,0.00000000
-5.38169085,1.87912838,0.32323907,0.00000000,0.54051975,0.73955168,0.37763924,0.00000000
-5.37568784,1.75934185,0.30189024,0.00000000,0.49940771,0.70099129,0.34880459,0.00000000
-5.36968484,1.65885800,0.28348962,0.00000000,0.46416963,0.66966507,0.32452355,0.00000000
-5.36368184,1.57894105,0.26829403,0.00000000,0.43506511,0.64620054,0.30490992,0.00000000
-5.35767884,1.52046322,0.25648981,0.00000000,0.41224180,0.63106659,0.29000664,0.00000000
-5.35167584,1.48389760,0.24819180,0.00000000,0.39573734,0.62456581,0.27978710,0.00000000
-5.34567284,1.46931686,0.24344352,0.00000000,0.38548268,0.62682961,0.27415709,0.00000000
-5.33966983,1.47639759,0.24221859,0.00000000,0.38130651,0.63781604,0.27295726,0.00000000
-5.33366683,1.50442967,0.24442301,0.00000000,0.38294067,0.65731043,0.27596597,0.00000000
-5.32766383,1.55233101,0.24989848,0.00000000,0.39002643,0.68492880,0.28290281,0.00000000
-5.32166083,1.61866738,0.25842659,0.00000000,0.40212173,0.72012419,0.29343254,0.00000000
-5.31565783,1.70167782,0.26973376,0.00000000,0.41870928,0.76219591,0.30716986,0.00000000
-5.30965483,1.79930576,0.28349715,0.00000000,0.43920568,0.81030204,0.32368489,0.00000000
-5.30365183,1.90923590,0.29935130,0.00000000,0.46297160,0.86347496,0.34250956,0.00000000
-5.29764882,2.02893719,0.31689557,0.00000000,0.48932306,0.92064017,0.36314490,0.00000000
-5.29164582,2.15571143,0.33570245,0.00000000,0.51754376,0.98063796,0.38506940,0.00000000
-5.28564282,2.28674705,0.35532634,0.00000000,0.54689849,1.04224796,0.40774807,0.00000000
-5.27963982,2.41917729,0.37531301,0.00000000,0.57664731,1.10421585,0.43064248,0.00000000
-5.27363682,2.55014140,0.39520936,0.00000000,0.60606038,1.16528172,0.45322122,0.00000000
-5.26763382,2.67684736,0.41457325,0.00000000,0.63443293,1.22420929,0.47497067,0.00000000
-5.26163082,2.79663405,0.43298323,0.00000000,0.66110014,1.27981507,0.49540581,0.00000000
-5.25562781,2.90703106,0.45004770,0.00000000,0.68545124,1.33099633,0.51408046,0.00000000
-5.24962481,3.00581365,0.46541341,0.00000000,0.70694251,1.37675713,0.53059683,0.00000000
-5.24362181,3.09105097,0.47877277,0.00000000,0.72510854,1.41623106,0.54461378,0.00000000
-5.23761881,3.16114553,0.48986983,0.00000000,0.73957136,1.44870006,0.55585359,0.00000000
-5.23161581,3.21486234,0.49850469,0.00000000,0.75004711,1.47360847,0.56410678,0.00000000
-5.22561281,3.25134674,0.50453616,0.00000000,0.75634989,1.49057174,0.56923501,0.00000000
-5.21960980,3.27013019,0.50788257,0.00000000,0.75839274,1.49937968,0.57117170,0.00000000
-5.21360680,3.27112419,0.50852085,0.00000000,0.75618571,1.49999409,0.56992057,0.00000000
-5.20760380,3.25460290,0.50648385,0.00000000,0.74983124,1.49254116,0.56555211,0.00000000
-5.20160080,3.22117580,0.50185624,0.00000000,0.73951712,1.47729922,0.55819824,0.00000000
-5.19559780,3.17175183,0.49476911,0.00000000,0.72550743,1.45468249,0.54804546,0.00000000
-5.18959480,3.10749741,0.48539369,0.00000000,0.70813201,1.42522189,0.53532686,0.00000000
-5.18359180,3.02979040,0.47393444,0.00000000,0.68777508,1.38954396,0.52031346,0.00000000
-5.17758879,2.94017238,0.46062204,0.00000000,0.66486347,1.34834890,0.50330524,0.00000000
-5.17158579,2.84030169,0.44570639,0.00000000,0.63985522,1.30238889,0.48462233,0.00000000
-5.16558279,2.73190920,0.42945012,0.00000000,0.61322888,1.25244757,0.46459679,0.00000000
-5.15957979,2.61675852,0.41212280,0.00000000,0.58547413,1.19932159,0.44356524,0.00000000
-5.15357679,2.49661205,0.39399597,0.00000000,0.55708387,1.14380471,0.42186251,0.00000000
-5.14757379,2.37320353,0.37533927,0.00000000,0.52854810,1.08667496,0.39981671,0.00000000
-5.14157079,2.24821761,0.35641746,0.00000000,0.50034963,1.02868502,0.37774551,0.00000000
-5.13556778,2.12327605,0.33748855,0.00000000,0.47296139,0.97055571,0.35595368,0.00000000
-5.12956478,1.99993005,0.31880273,0.00000000,0.44684543,0.91297232,0.33473191,0.00000000
-5.12356178,1.87965776,0.30060208,0.00000000,0.42245295,0.85658353,0.31435648,0.00000000
-5.11755878,1.76386566,0.28312074,0.00000000,0.40022533,0.80200223,0.29508972,0.00000000
-5.11155578,1.65389255,0.26658540,0.00000000,0.38059539,0.74980765,0.27718089,0.00000000
-5.10555278,1.55101451,0.25121588,0.00000000,0.36398864,0.70054832,0.26086726,0.00000000
-5.09954977,1.45644966,0.23722551,0.00000000,0.35082395,0.65474502,0.24637504,0.00000000
-5.09354677,1.37136130,0.22482121,0.00000000,0.34151326,0.61289340,0.23391988,0.00000000
-5.08754377,1.29685847,0.21420296,0.00000000,0.33645994,0.57546556,0.22370686,0.00000000
-5.08154077,1.23399302,0.20556276,0.00000000,0.33605548,0.54291039,0.21592963,0.00000000
-5.07553777,1.18375282,0.19908276,0.00000000,0.34067440,0.51565235,0.21076869,0.00000000
-5.06953477,1.14705084,0.19493272,0.00000000,0.35066727,0.49408860,0.20838875,0.00000000
-5.06353177,1.12471021,0.19326674,0.00000000,0.36635195,0.47858439,0.20893520,0.00000000
-5.05752876,1.11744582,0.19421938,0.00000000,0.38800315,0.46946700,0.21252981,0.00000000
-5.05152576,1.12584305,0.19790132,0.00000000,0.41584079,0.46701836,0.21926576,0.00000000
-5.04552276,1.15033469,0.20439469,0.00000000,0.45001742,0.47146672,0.22920235,0.00000000
-5.03951976,1.19117732,0.21374830,0.00000000,0.49060549,0.48297788,0.24235953,0.00000000
-5.03351676,1.24842837,0.22597314,0.00000000,0.53758492,0.50164645,0.25871275,0.00000000
-5.02751376,1.32192556,0.24103817,0.00000000,0.59083185,0.52748766,0.27818822,0.00000000
-5.02151076,1.41127009,0.25886698,0.00000000,0.65010922,0.56043045,0.30065928,0.00000000
-5.01550775,1.51581516,0.27933536,0.00000000,0.71506006,0.60031233,0.32594391,0.00000000
-5.00950475,1.63466126,0.30227018,0.00000000,0.78520406,0.64687661,0.35380389,0.00000000
-5.00350175,1.76665941,0.32744974,0.00000000,0.85993812,0.69977250,0.38394590,0.00000000
-4.99749875,1.91042320,0.35460585,0.00000000,0.93854142,0.75855855,0.41602461,0.00000000
-4.99149575,2.06435037,0.38342761,0.00000000,1.02018525,0.82270950,0.44964803,0.00000000
-4.98549275,2.22665388,0.41356708,0.00000000,1.10394761,0.89162697,0.48438514,0.00000000
-4.97948974,2.39540215,0.44464671,0.00000000,1.18883270,0.96465349,0.51977556,0.00000000
-4.97348674,2.56856766,0.47626831,0.00000000,1.27379456,1.04108993,0.55534119,0.00000000
-4.96748374,2.74408226,0.50802351,0.00000000,1.35776451,1.12021549,0.59059942,0.00000000
-4.96148074,2.91989742,0.53950501,0.00000000,1.43968121,1.20130975,0.62507753,0.00000000
-4.95547774,3.09404697,0.57031863,0.00000000,1.51852232,1.28367557,0.65832753,0.00000000
-4.94947474,3.26470940,0.60009522,0.00000000,1.59333654,1.36666201,0.68994118,0.00000000
-4.94347174,3.43026706,0.62850216,0.00000000,1.66327438,1.44968584,0.71956413,0.00000000
-4.93746873,3.58935893,0.65525382,0.00000000,1.72761639,1.53225049,0.74690884,0.00000000
-4.93146573,3.74092416,0.68012032,0.00000000,1.78579738,1.61396125,0.77176542,0.00000000
-4.92546273,3.88423388,0.70293426,0.00000000,1.83742528,1.69453564,0.79400988,0.00000000
-4.91945973,4.01890890,0.72359486,0.00000000,1.88229355,1.77380808,0.81360935,0.00000000
-4.91345673,4.14492207,0.74206931,0.00000000,1.92038644,1.85172828,0.83062379,0.00000000
-4.90745373,4.26258447,0.75839115,0.00000000,1.95187638,1.92835316,0.84520416,0.00000000
-4.90145073,4.37251559,0.77265556,0.00000000,1.97711373,2.00383243,0.85758680,0.00000000
-4.89544772,4.47559871,0.78501197,0.00000000,1.99660881,2.07838846,0.86808442,0.00000000
-4.88944472,4.57292328,0.79565408,0.00000000,2.01100722,2.15229132,0.87707381,0.00000000
-4.88344172,4.66571724,0.80480789,0.00000000,2.02105932,2.22583054,0.88498092,0.00000000
-4.87743872,4.75527262,0.81271830,0.00000000,2.02758533,2.29928503,0.89226384,0.00000000
-4.87143572,4.84286856,0.81963508,0.00000000,2.03143773,2.37289315,0.89939453,0.00000000
-4.86543272,4.92969579,0.82579879,0.00000000,2.03346266,2.44682496,0.90684006,0.00000000
-4.85942971,5.01678709,0.83142764,0.00000000,2.03446229,2.52115840,0.91504430,0.00000000
-4.85342671,5.10495764,0.83670576,0.00000000,2.03516004,2.59586141,0.92441091,0.00000000
-4.84742371,5.19475895,0.84177385,0.00000000,2.03617032,2.67078142,0.93528839,0.00000000
-4.84142071,5.28644923,0.84672247,0.00000000,2.03797426,2.74564331,0.94795801,0.00000000
-4.83541771,5.37998219,0.85158846,0.00000000,2.04090282,2.82005645,0.96262523,0.00000000
-4.82941471,5.47501524,0.85635470,0.00000000,2.04512783,2.89353097,0.97941488,0.00000000
-4.82341171,5.57093696,0.86095322,0.00000000,2.05066162,2.96550266,0.99837056,0.00000000
-4.81740870,5.66691233,0.86527132,0.00000000,2.05736507,3.03536533,1.01945817,0.00000000
-4.81140570,5.76194354,0.86916057,0.00000000,2.06496361,3.10250911,1.04257333,0.00000000
-4.80540270,5.85494268,0.87244790,0.00000000,2.07307036,3.16636230,1.06755248,0.00000000
-4.79939970,5.94481231,0.87494823,0.00000000,2.08121503,3.22643452,1.09418691,0.00000000
-4.79339670,6.03052894,0.87647790,0.00000000,2.08887709,3.28235822,1.12223890,0.00000000
-4.78739370,6.11122437,0.87686793,0.00000000,2.09552147,3.33392593,1.15145928,0.00000000
-4.78139070,6.18625977,0.87597653,0.00000000,2.10063478,3.38112051,1.18160517,0.00000000
-4.77538769,6.25528764,0.87369989,0.00000000,2.10376013,3.42413609,1.21245695,0.00000000
-4.76938469,6.31829754,0.86998079,0.00000000,2.10452891,3.46338778,1.24383346,0.00000000
-4.76338169,6.37564214,0.86481433,0.00000000,2.10268757,3.49950887,1.27560439,0.00000000
-4.75737869,6.42804152,0.85825062,0.00000000,2.09811827,3.53333499,1.30769910,0.00000000
-4.75137569,6.47656457,0.85039421,0.00000000,2.09085229,3.56587534,1.34011126,0.00000000
-4.74537269,6.52258821,0.84140024,0.00000000,2.08107546,3.59827213,1.37289888,0.00000000
-4.73936968,6.56773606,0.83146772,0.00000000,2.06912567,3.63174989,1.40617972,0.00000000
-4.73336668,6.61379966,0.82083017,0.00000000,2.05548243,3.66755728,1.44012211,0.00000000
-4.72736368,6.66264688,0.80974446,0.00000000,2.04074934,3.70690449,1.47493187,0.00000000
-4.72136068,6.71612236,0.79847824,0.00000000,2.02563042,3.75089962,1.51083596,0.00000000
-4.71535768,6.77594625,0.78729696,0.00000000,2.01090170,3.80048795,1.54806388,0.00000000
-4.70935468,6.84361718,0.77645126,0.00000000,1.99737971,3.85639774,1.58682804,0.00000000
-4.70335168,6.92032576,0.76616525,0.00000000,1.98588851,3.91909605,1.62730439,0.00000000
-4.69734867,7.00688410,0.75662679,0.00000000,1.97722708,3.98875778,1.66961459,0.00000000
-4.69134567,7.10367629,0.74797991,0.00000000,1.97213886,4.06525018,1.71381102,0.00000000
-4.68534267,7.21063346,0.74032016,0.00000000,1.97128484,4.14813456,1.75986576,0.00000000
-4.67933967,7.32723565,0.73369293,0.00000000,1.97522158,4.23668578,1.80766441,0.00000000
-4.67333667,7.45254126,0.72809487,0.00000000,1.98438519,4.32992907,1.85700535,0.00000000
-4.66733367,7.58524302,0.72347836,0.00000000,1.99908177,4.42669298,1.90760466,0.00000000
-4.66133067,7.72374798,0.71975866,0.00000000,2.01948466,4.52567588,1.95910675,0.00000000
-4.65532766,7.86627736,0.71682326,0.00000000,2.04563820,4.62552293,2.01109999,0.00000000
-4.64932466,8.01098096,0.71454298,0.00000000,2.07746760,4.72490956,2.06313671,0.00000000
-4.64332166,8.15605973,0.71278397,0.00000000,2.11479394,4.82262709,2.11475634,0.00000000
-4.63731866,8.29988968,0.71142008,0.00000000,2.15735318,4.91766593,2.16551031,0.00000000
-4.63131566,8.44113997,0.71034474,0.00000000,2.20481783,5.00929180,2.21498732,0.00000000
-4.62531266,8.57887831,0.70948169,0.00000000,2.25681980,5.09711069,2.26283720,0.00000000
-4.61930965,8.71265751,0.70879406,0.00000000,2.31297309,5.18111898,2.30879207,0.00000000
-4.61330665,8.84257797,0.70829114,0.00000000,2.37289461,5.26173575,2.35268319,0.00000000
-4.60730365,8.96932222,0.70803262,0.00000000,2.43622215,5.33981528,2.39445247,0.00000000
-4.60130065,9.09415921,0.70813012,0.00000000,2.50262834,5.41663889,2.43415774,0.00000000
-4.59529765,9.21891781,0.70874575,0.00000000,2.57182985,5.49388629,2.47197128,0.00000000
-4.58929465,9.34593042,0.71008818,0.00000000,2.64359143,5.57358769,2.50817155,0.00000000
-4.58329165,9.47794971,0.71240613,0.00000000,2.71772473,5.65805896,2.54312837,0.00000000
-4.57728864,9.61804248,0.71597990,0.00000000,2.79408229,5.74982310,2.57728226,0.00000000
-4.57128564,9.76946623,0.72111138,0.00000000,2.87254718,5.85152172,2.61111904,0.00000000
-4.56528264,9.93553487,0.72811303,0.00000000,2.95301947,5.96582106,2.64514099,0.00000000
-4.55927964,10.11948040,0.73729653,0.00000000,3.03540056,6.09531695,2.67983619,0.00000000
-4.55327664,10.32431766,0.74896158,0.00000000,3.11957685,6.24244337,2.71564762,0.00000000
-4.54727364,10.55271914,0.76338547,0.00000000,3.20540408,6.40938877,2.75294393,0.00000000
-4.54127064,10.80690583,0.78081396,0.00000000,3.29269387,6.59802393,2.79199336,0.00000000
-4.53526763,11.08855943,0.80145368,0.00000000,3.38120366,6.80984450,2.83294241,0.00000000
-4.52926463,11.39875995,0.82546658,0.00000000,3.47063109,7.04593015,2.87580042,0.00000000
-4.52326163,11.73795093,0.85296634,0.00000000,3.56061354,7.30692174,2.92043102,0.00000000
-4.51725863,12.10593333,0.88401695,0.00000000,3.65073328,7.59301648,2.96655099,0.00000000
-4.51125563,12.50188709,0.91863329,0.00000000,3.74052795,7.90398035,3.01373653,0.00000000
-4.50525263,12.92441813,0.95678339,0.00000000,3.82950599,8.23917580,3.06143675,0.00000000
-4.49924962,13.37162671,0.99839226,0.00000000,3.91716602,8.59760219,3.10899361,0.00000000
-4.49324662,13.84119237,1.04334661,0.00000000,4.00301884,8.97794548,3.15566721,0.00000000
-4.48724362,14.33046933,1.09150023,0.00000000,4.08661050,9.37863351,3.20066505,0.00000000
-4.48124062,14.83658601,1.14267941,0.00000000,4.16754454,9.79789280,3.24317375,0.00000000
-4.47523762,15.35654228,1.19668799,0.00000000,4.24550176,10.23380283,3.28239135,0.00000000
-4.46923462,15.88729805,1.25331153,0.00000000,4.32025563,10.68434431,3.31755865,0.00000000
-4.46323162,16.42584801,1.31232041,0.00000000,4.39168192,11.14743813,3.34798774,0.00000000
-4.45722861,16.96927810,1.37347140,0.00000000,4.45976141,11.62097280,3.37308655,0.00000000
-4.45122561,17.51480071,1.43650778,0.00000000,4.52457503,12.10281880,3.39237795,0.00000000
-4.44522261,18.05976760,1.50115779,0.00000000,4.58629124,12.59082971,3.40551286,0.00000000
-4.43921961,18.60166061,1.56713180,0.00000000,4.64514622,13.08283051,3.41227677,0.00000000
-4.43321661,19.13806262,1.63411831,0.00000000,4.70141782,13.57659524,3.41258975,0.00000000
-4.42721361,19.66661237,1.70177916,0.00000000,4.75539492,14.06981649,3.40650036,0.00000000
-4.42121061,20.18494810,1.76974466,0.00000000,4.80734405,14.56007046,3.39417417,0.00000000
-4.41520760,20.69064636,1.83760891,0.00000000,4.85747575,15.04478177,3.37587801,0.00000000
-4.40920460,21.18116235,1.90492618,0.00000000,4.90591294,15.52119239,3.35196125,0.00000000
-4.40320160,21.65377871,1.97120872,0.00000000,4.95266386,15.98633920,3.32283547,0.00000000
-4.39719860,22.10556903,2.03592667,0.00000000,4.99760156,16.43704427,3.28895400,0.00000000
-4.39119560,22.53338154,2.09851049,0.00000000,5.04045205,16.86992122,3.25079260,0.00000000
-4.38519260,22.93384705,2.15835607,0.00000000,5.08079206,17.28140019,3.20883259,0.00000000
-4.37918959,23.30341377,2.21483291,0.00000000,5.11805731,17.66777275,3.16354715,0.00000000
-4.37318659,23.63840931,2.26729508,0.00000000,5.15156112,18.02525656,3.11539150,0.00000000
-4.36718359,23.93512858,2.31509494,0.00000000,5.18052265,18.35007853,3.06479715,0.00000000
-4.36118059,24.18994411,2.35759904,0.00000000,5.20410321,18.63857345,3.01217010,0.00000000
-4.35517759,24.39943343,2.39420568,0.00000000,5.22144868,18.88729416,2.95789260,0.00000000
-4.34917459,24.56051688,2.42436338,0.00000000,5.23173560,19.09312797,2.90232768,0.00000000
-4.34317159,24.67059789,2.44758944,0.00000000,5.23421787,19.25341355,2.84582559,0.00000000
-4.33716858,24.72769744,2.46348756,0.00000000,5.22827145,19.36605192,2.78873105,0.00000000
-4.33116558,24.73057415,2.47176375,0.00000000,5.21343405,19.42960521,2.73139033,0.00000000
-4.32516258,24.67882208,2.47223963,0.00000000,5.18943730,19.44337728,2.67415693,0.00000000
-4.31915958,24.57293959,2.46486220,0.00000000,5.15622938,19.40747105,2.61739526,0.00000000
-4.31315658,24.41436359,2.44970966,0.00000000,5.11398649,19.32281841,2.56148141,0.00000000
-4.30715358,24.20546614,2.42699272,0.00000000,5.06311258,19.19118004,2.50680073,0.00000000
