energy_ev,total_up,Al_p_up,Al_d_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.59779890,3.53946215,0.06050598,0.00000000,1.38224808,1.99608916,0.01097146,2.75046478
-5.59179590,3.76489031,0.06156081,0.00000000,1.46094886,2.13813523,0.01120431,2.94477360
-5.58579290,3.98914719,0.06273510,0.00000000,1.53913824,2.27916880,0.01147116,3.13719233
-5.57978989,4.20814412,0.06396028,0.00000000,1.61517407,2.41689455,0.01175891,3.32449699
-5.57378689,4.41775210,0.06517001,0.00000000,1.68741707,2.54897199,0.01205456,3.50341373
-5.56778389,4.61390594,0.06630177,0.00000000,1.75427441,2.67307292,0.01234559,3.67070185
-5.56178089,4.79271051,0.06729845,0.00000000,1.81424299,2.78694149,0.01262020,3.82323996
-5.55577789,4.95054601,0.06810965,0.00000000,1.86595114,2.88845490,0.01286766,3.95811228
-5.54977489,5.08416851,0.06869274,0.00000000,1.90819729,2.97568247,0.01307849,4.07269201
-5.54377189,5.19080252,0.06901383,0.00000000,1.93998422,3.04694108,0.01324474,4.16471859
-5.53776888,5.26822228,0.06904839,0.00000000,1.96054784,3.10084488,0.01336015,4.23236585
-5.53176588,5.31481886,0.06878174,0.00000000,1.96937935,3.13634726,0.01342035,4.27429848
-5.52576288,5.32965061,0.06820935,0.00000000,1.96624012,3.15277365,0.01342297,4.28971453
-5.51975988,5.31247539,0.06733692,0.00000000,1.95116876,3.14984371,0.01336776,4.27837219
-5.51375688,5.26376328,0.06618033,0.00000000,1.92448027,3.12768215,0.01325665,4.24060008
-5.50775388,5.18468963,0.06476540,0.00000000,1.88675749,3.08681780,0.01309378,4.17729053
-5.50175088,5.07710892,0.06312759,0.00000000,1.83883520,3.02817104,0.01288551,4.08987628
-5.49574787,4.94351056,0.06131156,0.00000000,1.78177774,2.95303011,0.01264037,3.98029194
-5.48974487,4.78695858,0.05937057,0.00000000,1.71685118,2.86301735,0.01236903,3.85092147
-5.48374187,4.61101749,0.05736594,0.00000000,1.64549102,2.76004677,0.01208410,3.70453434
-5.47773887,4.41966721,0.05536631,0.00000000,1.56926698,2.64627450,0.01180008,3.54421254
-5.47173587,4.21720992,0.05344687,0.00000000,1.48984583,2.52404408,0.01153311,3.37327149
-5.46573287,4.00817189,0.05168860,0.00000000,1.40895380,2.39582840,0.01130079,3.19517745
-5.45972986,3.79720333,0.05017731,0.00000000,1.32833948,2.26417030,0.01112185,3.01346442
-5.45372686,3.58897872,0.04900266,0.00000000,1.24973836,2.13162365,0.01101592,2.83165278
-5.44772386,3.38810016,0.04825708,0.00000000,1.17483962,2.00069642,0.01100312,2.65317221
-5.44172086,3.19900543,0.04803454,0.00000000,1.10525571,1.87379730,0.01110370,2.48129032
-5.43571786,3.02588234,0.04842919,0.00000000,1.04249522,1.75318683,0.01133760,2.31904868
-5.42971486,2.87259029,0.04953379,0.00000000,0.98793886,1.64093399,0.01172397,2.16920698
-5.42371186,2.74258965,0.05143800,0.00000000,0.94281871,1.53887870,0.01228066,2.03419591
-5.41770885,2.63887915,0.05422643,0.00000000,0.90820034,1.44860058,0.01302366,1.91607883
-5.41170585,2.56394160,0.05797653,0.00000000,0.88496771,1.37139399,0.01396660,1.81652216
-5.40570285,2.51969764,0.06275630,0.00000000,0.87381036,1.30824931,0.01512008,1.73677415
-5.39969985,2.50746772,0.06862176,0.00000000,0.87521281,1.25984032,0.01649118,1.67765148
-5.39369685,2.52794239,0.07561449,0.00000000,0.88944580,1.22651736,0.01808288,1.63953340
-5.38769385,2.58116128,0.08375898,0.00000000,0.91655951,1.20830613,0.01989356,1.62236280
-5.38169085,2.66650126,0.09306015,0.00000000,0.95637872,1.20491196,0.02191658,1.62565409
-5.37568784,2.78267465,0.10350099,0.00000000,1.00850024,1.21572937,0.02413996,1.64850760
-5.36968484,2.92773845,0.11504054,0.00000000,1.07229295,1.23985692,0.02654614,1.68963040
-5.36368184,3.09911571,0.12761226,0.00000000,1.14690103,1.27611733,0.02911195,1.74736369
-5.35767884,3.29363001,0.14112294,0.00000000,1.23125085,1.32308273,0.03180870,1.81971677
-5.35167584,3.50755413,0.15545235,0.00000000,1.32406221,1.37910525,0.03460249,1.90440759
-5.34567284,3.73667326,0.17045361,0.00000000,1.42386434,1.44235250,0.03745468,1.99890990
-5.33966983,3.97636312,0.18595446,0.00000000,1.52901721,1.51084789,0.04032257,2.10050672
-5.33366683,4.22168226,0.20175946,0.00000000,1.63773823,1.58251523,0.04316027,2.20634960
-5.32766383,4.46747753,0.21765307,0.00000000,1.74813445,1.65522691,0.04591978,2.31352293
-5.32166083,4.70850066,0.23340370,0.00000000,1.85823988,1.72685477,0.04855211,2.41911216
-5.31565783,4.93953326,0.24876851,0.00000000,1.96605744,1.79532249,0.05100862,2.52027430
-5.30965483,5.15551694,0.26349902,0.00000000,2.06960460,1.85865811,0.05324234,2.61430923
-5.30365183,5.35168446,0.27734714,0.00000000,2.16696161,1.91504518,0.05520937,2.69872946
-5.29764882,5.52368763,0.29007158,0.00000000,2.25632086,1.96287087,0.05687016,2.77132637
-5.29164582,5.66771731,0.30144441,0.00000000,2.33603590,2.00076945,0.05819074,2.83023069
-5.28564282,5.78061114,0.31125744,0.00000000,2.40466838,2.02765950,0.05914383,2.87396491
-5.27963982,5.85994468,0.31932821,0.00000000,2.46103118,2.04277349,0.05970967,2.90148582
-5.27363682,5.90410223,0.32550534,0.00000000,2.50422618,2.04567862,0.05987669,2.91221545
-5.26763382,5.91232466,0.32967307,0.00000000,2.53367502,2.03628796,0.05964187,2.90605911
-5.26163082,5.88473189,0.33175475,0.00000000,2.54914171,2.01486155,0.05901090,2.88340982
-5.25562781,5.82231939,0.33171509,0.00000000,2.55074590,1.98199743,0.05799791,2.84513890
-5.24962481,5.72692865,0.32956124,0.00000000,2.53896631,1.93861288,0.05662512,2.79257288
-5.24362181,5.60119280,0.32534246,0.00000000,2.51463380,1.88591671,0.05492208,2.72745779
-5.23761881,5.44845977,0.31914856,0.00000000,2.47891420,1.82537373,0.05292482,2.65191186
-5.23161581,5.27269589,0.31110715,0.00000000,2.43328129,1.75866275,0.05067472,2.56836855
-5.22561281,5.07837378,0.30137974,0.00000000,2.37948075,1.68762982,0.04821737,2.47951167
-5.21960980,4.87034883,0.29015697,0.00000000,2.31948586,1.61423832,0.04560127,2.38820503
-5.21360680,4.65372864,0.27765316,0.00000000,2.25544668,1.54051777,0.04287659,2.29741863
-5.20760380,4.43374016,0.26410037,0.00000000,2.18963380,1.46851296,0.04009390,2.21015386
-5.20160080,4.21559872,0.24974212,0.00000000,2.12437870,1.40023511,0.03730298,2.12936979
-5.19559780,4.00438309,0.23482730,0.00000000,2.06201226,1.33761624,0.03455185,2.05791247
-5.18959480,3.80492010,0.21960406,0.00000000,2.00480341,1.28246805,0.03188574,1.99844921
-5.18359180,3.62168167,0.20431429,0.00000000,1.95489961,1.23644611,0.02934644,1.95340911
-5.17758879,3.45869665,0.18918855,0.00000000,1.91427112,1.20102003,0.02697162,1.92493131
-5.17158579,3.31947897,0.17444173,0.00000000,1.88466049,1.17744981,0.02479445,1.91482179
-5.16558279,3.20697313,0.16026950,0.00000000,1.86753898,1.16676869,0.02284328,1.92451953
-5.15957979,3.12351729,0.14684556,0.00000000,1.86407124,1.16977226,0.02114153,1.95507250
-5.15357679,3.07082379,0.13431975,0.00000000,1.87508919,1.18701360,0.01970761,2.00712368
-5.14757379,3.04997633,0.12281694,0.00000000,1.90107609,1.21880398,0.01855502,2.08090725
-5.14157079,3.06144261,0.11243667,0.00000000,1.94216133,1.26521871,0.01769244,2.17625458
-5.13556778,3.10510105,0.10325347,0.00000000,1.99812592,1.32610733,0.01712393,2.29260980
-5.12956478,3.18027968,0.09531777,0.00000000,2.06841869,1.40110769,0.01684910,2.42905413
-5.12356178,3.28580517,0.08865723,0.00000000,2.15218248,1.48966287,0.01686337,2.58433820
-5.11755878,3.42005996,0.08327851,0.00000000,2.24828940,1.59104055,0.01715813,2.75692113
-5.11155578,3.58104498,0.07916919,0.00000000,2.35538365,1.70435367,0.01772105,2.94501505
-5.10555278,3.76644568,0.07629999,0.00000000,2.47193034,1.82858195,0.01853626,3.14663342
-5.09954977,3.97369905,0.07462690,0.00000000,2.59626812,1.96259321,0.01958465,3.35964144
-5.09354677,4.20005924,0.07409352,0.00000000,2.72666357,2.10516397,0.02084410,3.58180663
-5.08754377,4.44265970,0.07463311,0.00000000,2.86136474,2.25499872,0.02228985,3.81084760
-5.08154077,4.69856994,0.07617074,0.00000000,2.99865174,2.41074713,0.02389487,4.04447933
-5.07553777,4.96484518,0.07862517,0.00000000,3.13688198,2.57101905,0.02563019,4.28045308
-5.06953477,5.23856792,0.08191061,0.00000000,3.27452816,2.73439695,0.02746550,4.51658961
-5.06353177,5.51688045,0.08593831,0.00000000,3.41020736,2.89944583,0.02936957,4.75080476
-5.05752876,5.79700820,0.09061795,0.00000000,3.54270018,3.06472075,0.03131091,4.98112661
-5.05152576,6.07627420,0.09585881,0.00000000,3.67095932,3.22877238,0.03325835,5.20570446
-5.04552276,6.35210546,0.10157077,0.00000000,3.79410767,3.39015109,0.03518171,5.42280988
-5.03951976,6.62203247,0.10766510,0.00000000,3.91142658,3.54741035,0.03705242,5.63083099
-5.03351676,6.88368374,0.11405509,0.00000000,4.02233570,3.69911017,0.03884416,5.82826143
-5.02751376,7.13477705,0.12065641,0.00000000,4.12636593,3.84382146,0.04053338,6.01368582
-5.02151076,7.37310985,0.12738744,0.00000000,4.22312796,3.98013206,0.04209981,6.18576384
-5.01550775,7.59655066,0.13416926,0.00000000,4.31227865,4.10665517,0.04352680,6.34321503
-5.00950475,7.80303370,0.14092574,0.00000000,4.39348798,4.22204061,0.04480158,6.48480647
-5.00350175,7.99055832,0.14758330,0.00000000,4.46640896,4.32498934,0.04591528,6.60934511
-4.99749875,8.15719453,0.15407078,0.00000000,4.53065289,4.41427093,0.04686295,6.71567615
-4.99149575,8.30109543,0.16031917,0.00000000,4.58577186,4.48874405,0.04764324,6.80268850
-4.98549275,8.42051673,0.16626147,0.00000000,4.63124980,4.54737909,0.04825809,6.86932763
-4.97948974,8.51384294,0.17183253,0.00000000,4.66650308,4.58928215,0.04871225,6.91461555
-4.97348674,8.57961940,0.17696904,0.00000000,4.69089070,4.61371940,0.04901262,6.93767706
-4.96748374,8.61658853,0.18160965,0.00000000,4.70373372,4.62014054,0.04916769,6.93777098
-4.96148074,8.62372878,0.18569534,0.00000000,4.70434276,4.60820006,0.04918681,6.91432447
-4.95547774,8.60029386,0.18916989,0.00000000,4.69205217,4.57777526,0.04907952,6.86696840
-4.94947474,8.54585036,0.19198065,0.00000000,4.66625873,4.52897971,0.04885502,6.79557153
-4.94347174,8.46031148,0.19407942,0.00000000,4.62646278,4.46217137,0.04852158,6.70027129
-4.93746873,8.34396479,0.19542358,0.00000000,4.57230932,4.37795473,0.04808619,6.58149911
-4.93146573,8.19749245,0.19597732,0.00000000,4.50362677,4.27717661,0.04755430,6.43999863
-4.92546273,8.02198245,0.19571284,0.00000000,4.42046121,4.16091557,0.04692970,6.27683528
-4.91945973,7.81892985,0.19461169,0.00000000,4.32310415,4.03046521,0.04621460,6.09339655
-4.91345673,7.59022777,0.19266591,0.00000000,4.21211242,3.88731201,0.04540984,5.89138253
-4.90745373,7.33814789,0.18987909,0.00000000,4.08831888,3.73310840,0.04451516,5.67278675
-4.90145073,7.06531099,0.18626707,0.00000000,3.95283355,3.56964210,0.04352967,5.43986814
-4.89544772,6.77464832,0.18185847,0.00000000,3.80703486,3.39880283,0.04245233,5.19511481
-4.88944472,6.46935486,0.17669477,0.00000000,3.65255133,3.22254745,0.04128244,4.94120130
-4.88344172,6.15283583,0.17082997,0.00000000,3.49123447,3.04286467,0.04002018,4.68094044
-4.87743872,5.82864800,0.16432993,0.00000000,3.32512378,2.86174036,0.03866706,4.41723178
-4.87143572,5.50043735,0.15727119,0.00000000,3.15640523,2.68112425,0.03722631,4.15300798
-4.86543272,5.17187470,0.14973951,0.00000000,2.98736462,2.50289894,0.03570316,3.89118086
-4.85942971,4.84659090,0.14182798,0.00000000,2.82033733,2.32885147,0.03410500,3.63458858
-4.85342671,4.52811310,0.13363501,0.00000000,2.65765609,2.16064822,0.03244141,3.38594515
-4.84742371,4.21980344,0.12526197,0.00000000,2.50159824,1.99981299,0.03072406,3.14779332
-4.84142071,3.92480152,0.11681091,0.00000000,2.35433393,1.84770865,0.02896647,2.92246192
-4.83541771,3.64597167,0.10838214,0.00000000,2.21787655,1.70552223,0.02718372,2.71202803
-4.82941471,3.38585610,0.10007208,0.00000000,2.09403673,1.57425335,0.02539195,2.51828473
-4.82341171,3.14663463,0.09197112,0.00000000,1.98438069,1.45470592,0.02360797,2.34271466
-4.81740870,2.93009194,0.08416187,0.00000000,1.89019423,1.34748298,0.02184867,2.18646958
-4.81140570,2.73759268,0.07671767,0.00000000,1.81245273,1.25298455,0.02013054,2.05035627
-4.80540270,2.57006501,0.06970149,0.00000000,1.75179819,1.17140832,0.01846919,1.93482864
-4.79939970,2.42799294,0.06316519,0.00000000,1.70852367,1.10275324,0.01687888,1.83998626
-4.79339670,2.31141749,0.05714921,0.00000000,1.68256550,1.04682583,0.01537217,1.76557924
-4.78739370,2.21994691,0.05168256,0.00000000,1.67350380,1.00324926,0.01395964,1.71101948
-4.78139070,2.15277570,0.04678326,0.00000000,1.68057116,0.97147513,0.01264969,1.67539818
-4.77538769,2.10871224,0.04245897,0.00000000,1.70266980,0.95079796,0.01144848,1.65750947
-4.76938469,2.08621451,0.03870798,0.00000000,1.73839674,0.94037217,0.01035991,1.65587995
-4.76338169,2.08343327,0.03552031,0.00000000,1.78607690,0.93923164,0.00938576,1.66880366
-4.75737869,2.09826182,0.03287899,0.00000000,1.84380321,0.94631137,0.00852583,1.69438210
-4.75137569,2.12839123,0.03076142,0.00000000,1.90948317,0.96047117,0.00777825,1.73056845
-4.74537269,2.17136982,0.02914070,0.00000000,1.98089057,0.98052082,0.00713972,1.77521524
-4.73936968,2.22466543,0.02798697,0.00000000,2.05572118,1.00524628,0.00660591,1.82612439
-4.73336668,2.28572878,0.02726862,0.00000000,2.13165085,1.03343643,0.00617175,1.88109836
-4.72736368,2.35205641,0.02695340,0.00000000,2.20639428,1.06390954,0.00583184,1.93799122
-4.72136068,2.42125127,0.02700941,0.00000000,2.27776287,1.09553900,0.00558076,1.99475811
-4.71535768,2.49107929,0.02740583,0.00000000,2.34371954,1.12727739,0.00541341,2.04950171
-4.70935468,2.55952042,0.02811352,0.00000000,2.40242918,1.15817836,0.00532524,2.10051436
-4.70335168,2.62481240,0.02910543,0.00000000,2.45230266,1.18741556,0.00531257,2.14631456
-4.69734867,2.68548626,0.03035678,0.00000000,2.49203338,1.21429814,0.00537267,2.18567667
-4.69134567,2.74039243,0.03184512,0.00000000,2.52062506,1.23828233,0.00550397,2.21765296
-4.68534267,2.78871688,0.03355017,0.00000000,2.53741001,1.25897876,0.00570611,2.24158748
-4.67933967,2.82998705,0.03545361,0.00000000,2.54205753,1.27615539,0.00597996,2.25712130
-4.67333667,2.86406763,0.03753870,0.00000000,2.53457259,1.28973595,0.00632762,2.26418931
-4.66733367,2.89114675,0.03978991,0.00000000,2.51528494,1.29979416,0.00675231,2.26300880
-4.66133067,2.91171345,0.04219247,0.00000000,2.48482970,1.30654403,0.00725832,2.25406058
-4.65532766,2.92652758,0.04473202,0.00000000,2.44412052,1.31032648,0.00785083,2.23806347
-4.64932466,2.93658359,0.04739427,0.00000000,2.39431647,1.31159322,0.00853578,2.21594342
-4.64332166,2.94306988,0.05016482,0.00000000,2.33678453,1.31088817,0.00931963,2.18879857
-4.63731866,2.94732541,0.05302909,0.00000000,2.27305913,1.30882750,0.01020923,2.15786154
-4.63131566,2.95079547,0.05597253,0.00000000,2.20480036,1.30607875,0.01121159,2.12446064
-4.62531266,2.95498819,0.05898090,0.00000000,2.13375268,1.30334006,0.01233362,2.08998118
-4.61930965,2.96143362,0.06204088,0.00000000,2.06170520,1.30132007,0.01358199,2.05582849
-4.61330665,2.97164662,0.06514091,0.00000000,1.99045509,1.30071929,0.01496289,2.02339356
-4.60730365,2.98709480,0.06827210,0.00000000,1.92177479,1.30221340,0.01648181,1.99402250
-4.60130065,3.00917233,0.07142951,0.00000000,1.85738385,1.30643913,0.01814335,1.96899058
-4.59529765,3.03918007,0.07461335,0.00000000,1.79892568,1.31398292,0.01995104,1.94948122
-4.58929465,3.07831218,0.07783040,0.00000000,1.74794918,1.32537261,0.02190716,1.93657032
-4.58329165,3.12764880,0.08109530,0.00000000,1.70589504,1.34107225,0.02401250,1.93121592
-4.57728864,3.18815425,0.08443178,0.00000000,1.67408622,1.36147987,0.02626628,1.93425275
-4.57128564,3.26067953,0.08787362,0.00000000,1.65372167,1.38692784,0.02866590,1.94639127
-4.56528264,3.34596802,0.09146541,0.00000000,1.64587258,1.41768553,0.03120688,1.96822042
-4.55927964,3.44466258,0.09526273,0.00000000,1.65147986,1.45396366,0.03388264,2.00021301
-4.55327664,3.55731241,0.09933196,0.00000000,1.67135198,1.49591949,0.03668445,2.04273281
-4.54727364,3.68437792,0.10374949,0.00000000,1.70616194,1.54366239,0.03960131,2.09604208
-4.54127064,3.82623176,0.10860023,0.00000000,1.75644247,1.59725862,0.04261988,2.16030832
-4.53526763,3.98315465,0.11397553,0.00000000,1.82257871,1.65673494,0.04572448,2.23560920
-4.52926463,4.15532460,0.11997040,0.00000000,1.90479773,1.72207993,0.04889705,2.32193457
-4.52326163,4.34279893,0.12668014,0.00000000,2.00315477,1.79324279,0.05211727,2.41918477
-4.51725863,4.54548872,0.13419642,0.00000000,2.11751624,1.87012895,0.05536258,2.52716483
-4.51125563,4.76312618,0.14260290,0.00000000,2.24754006,1.95259246,0.05860842,2.64557419
-4.50525263,4.99522594,0.15197058,0.00000000,2.39265426,2.04042524,0.06182835,2.77399234
-4.49924962,5.24104216,0.16235307,0.00000000,2.55203498,2.13334346,0.06499438,2.91186096
-4.49324662,5.49952375,0.17378188,0.00000000,2.72458571,2.23097192,0.06807724,3.05846355
-4.48724362,5.76927081,0.18626206,0.00000000,2.90891946,2.33282726,0.07104678,3.21290413
-4.48124062,6.04849561,0.19976842,0.00000000,3.10334594,2.43830136,0.07387233,3.37408657
-4.47523762,6.33499181,0.21424239,0.00000000,3.30586585,2.54664611,0.07652319,3.54069682
-4.46923462,6.62611556,0.22958996,0.00000000,3.51417414,2.65696138,0.07896910,3.71118989
-4.46323162,6.91878182,0.24568069,0.00000000,3.72567395,2.76818740,0.08118072,3.88378387
-4.45722861,7.20947895,0.26234807,0.00000000,3.93750254,2.87910321,0.08313018,4.05646272
-4.45122561,7.49430342,0.27939123,0.00000000,4.14656986,2.98833217,0.08479161,4.22698959
-4.44522261,7.76901610,0.29657806,0.00000000,4.34960998,3.09435563,0.08614160,4.39293162
-4.43921961,8.02911991,0.31364979,0.00000000,4.54324456,3.19553498,0.08715977,4.55169681
-4.43321661,8.26995760,0.33032681,0.00000000,4.72405712,3.29014229,0.08782920,4.70058267
-4.42721361,8.48682723,0.34631564,0.00000000,4.88867597,3.37639888,0.08813688,4.83683584
-4.42121061,8.67511142,0.36131691,0.00000000,5.03386289,3.45252072,0.08807413,4.95772082
-4.41520760,8.83041567,0.37503388,0.00000000,5.15660445,3.51676923,0.08763687,5.06059563
-4.40920460,8.94870995,0.38718134,0.00000000,5.25420210,3.56750531,0.08682594,5.14299133
-4.40320160,9.02646747,0.39749455,0.00000000,5.32435720,3.60324443,0.08564727,5.20269206
-4.39719860,9.06079409,0.40573766,0.00000000,5.36524716,3.62271018,0.08411201,5.23781194
-4.39119560,9.04954228,0.41171155,0.00000000,5.37558917,3.62488364,0.08223655,5.24686516
-4.38519260,8.99140382,0.41526050,0.00000000,5.35468828,3.60904623,0.08004245,5.22882582
-4.37918959,8.88597660,0.41627754,0.00000000,5.30246758,3.57481372,0.07755631,5.18317438
-4.37318659,8.73380188,0.41470823,0.00000000,5.21947871,3.52215959,0.07480956,5.10992827
-4.36718359,8.53636997,0.41055266,0.00000000,5.10689217,3.45142646,0.07183811,5.00965488
-4.36118059,8.29609365,0.40386562,0.00000000,4.96646765,3.36332479,0.06868200,4.88346606
-4.35517759,8.01625040,0.39475498,0.00000000,4.80050563,3.25891891,0.06538494,4.73299432
-4.34917459,7.70089597,0.38337830,0.00000000,4.61178233,3.13960074,0.06199387,4.56035139
-4.34317159,7.35475314,0.36993789,0.00000000,4.40347100,3.00705251,0.05855834,4.36807129
-4.33716858,6.98308067,0.35467446,0.00000000,4.17905286,2.86320020,0.05513007,4.15904026
-4.33116558,6.59152820,0.33785983,0.00000000,3.94222155,2.71015957,0.05176229,3.93641667
-4.32516258,6.18598340,0.31978884,0.00000000,3.69678510,2.55017745,0.04850926,3.70354465
-4.31915958,5.77241760,0.30077088,0.00000000,3.44656919,2.38557073,0.04542562,3.46386477
-4.31315658,5.35673603,0.28112143,0.00000000,3.19532551,2.21866545,0.04256590,3.22082588
-4.30715358,4.94463815,0.26115389,0.00000000,2.94664822,2.05173864,0.03998396,2.97780107
