energy_ev,total_up,Ca_p_up,Ca_d_up,N_s_up,N_p_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.80790395,0.90460834,0.00934571,0.00000000,0.00020757,0.22789744,0.32652571,0.00000000,0.19347561,0.34595116
-5.80190095,0.89216165,0.00922393,0.00000000,0.00022458,0.22202504,0.32694630,0.00000000,0.19442437,0.33759868
-5.79589795,0.88212178,0.00912087,0.00000000,0.00024469,0.21650910,0.32866263,0.00000000,0.19655525,0.32972963
-5.78989495,0.87516910,0.00904162,0.00000000,0.00026774,0.21156372,0.33185972,0.00000000,0.19997950,0.32266131
-5.78389195,0.87188200,0.00899018,0.00000000,0.00029358,0.20738540,0.33667477,0.00000000,0.20477615,0.31668421
-5.77788894,0.87271685,0.00896928,0.00000000,0.00032196,0.20414864,0.34318889,0.00000000,0.21098820,0.31205466
-5.77188594,0.87799292,0.00898024,0.00000000,0.00035258,0.20200263,0.35142103,0.00000000,0.21862026,0.30898913
-5.76588294,0.88788306,0.00902281,0.00000000,0.00038509,0.20106907,0.36132422,0.00000000,0.22763753,0.30766027
-5.75987994,0.90241009,0.00909522,0.00000000,0.00041908,0.20144116,0.37278445,0.00000000,0.23796629,0.30819487
-5.75387694,0.92144920,0.00919415,0.00000000,0.00045404,0.20318356,0.38562219,0.00000000,0.24949590,0.31067342
-5.74787394,0.94473586,0.00931490,0.00000000,0.00048946,0.20633343,0.39959668,0.00000000,0.26208201,0.31513145
-5.74187094,0.97187886,0.00945151,0.00000000,0.00052474,0.21090206,0.41441271,0.00000000,0.27555114,0.32156210
-5.73586793,1.00237759,0.00959701,0.00000000,0.00055927,0.21687714,0.42972978,0.00000000,0.28970616,0.32991982
-5.72986493,1.03564265,0.00974372,0.00000000,0.00059242,0.22422530,0.44517307,0.00000000,0.30433251,0.34012485
-5.72386193,1.07101869,0.00988349,0.00000000,0.00062355,0.23289468,0.46034602,0.00000000,0.31920495,0.35206799
-5.71785893,1.10780834,0.01000806,0.00000000,0.00065203,0.24281741,0.47484379,0.00000000,0.33409431,0.36561550
-5.71185593,1.14529600,0.01010938,0.00000000,0.00067727,0.25391171,0.48826711,0.00000000,0.34877420,0.38061362
-5.70585293,1.18277040,0.01017993,0.00000000,0.00069874,0.26608349,0.50023592,0.00000000,0.36302717,0.39689262
-5.69984992,1.21954498,0.01021298,0.00000000,0.00071597,0.27922742,0.51040221,0.00000000,0.37665013,0.41427008
-5.69384692,1.25497525,0.01020287,0.00000000,0.00072857,0.29322735,0.51846147,0.00000000,0.38945886,0.43255326
-5.68784392,1.28847248,0.01014520,0.00000000,0.00073625,0.30795627,0.52416241,0.00000000,0.40129138,0.45154064
-5.68184092,1.31951355,0.01003699,0.00000000,0.00073884,0.32327577,0.52731446,0.00000000,0.41201010,0.47102268
-5.67583792,1.34764669,0.00987674,0.00000000,0.00073626,0.33903523,0.52779278,0.00000000,0.42150285,0.49078186
-5.66983492,1.37249360,0.00966451,0.00000000,0.00072858,0.35507102,0.52554076,0.00000000,0.42968273,0.51059240
-5.66383192,1.39374803,0.00940181,0.00000000,0.00071596,0.37120583,0.52056995,0.00000000,0.43648694,0.53021978
-5.65782891,1.41117182,0.00909159,0.00000000,0.00069868,0.38724848,0.51295750,0.00000000,0.44187491,0.54942051
-5.65182591,1.42458893,0.00873806,0.00000000,0.00067713,0.40299438,0.50284146,0.00000000,0.44582581,0.56794239
-5.64582291,1.43387847,0.00834651,0.00000000,0.00065178,0.41822692,0.49041424,0.00000000,0.44833578,0.58552556
-5.63981991,1.43896761,0.00792311,0.00000000,0.00062319,0.43271981,0.47591467,0.00000000,0.44941522,0.60190459
-5.63381691,1.43982506,0.00747470,0.00000000,0.00059197,0.44624063,0.45961909,0.00000000,0.44908625,0.61681182
-5.62781391,1.43645601,0.00700853,0.00000000,0.00055880,0.45855543,0.44183205,0.00000000,0.44738067,0.62998184
-5.62181091,1.42889893,0.00653207,0.00000000,0.00052437,0.46943437,0.42287706,0.00000000,0.44433855,0.64115728
-5.61580790,1.41722459,0.00605274,0.00000000,0.00048941,0.47865822,0.40308777,0.00000000,0.44000755,0.65009565
-5.60980490,1.40153731,0.00557780,0.00000000,0.00045463,0.48602545,0.38280002,0.00000000,0.43444298,0.65657687
-5.60380190,1.38197847,0.00511410,0.00000000,0.00042076,0.49135959,0.36234507,0.00000000,0.42770863,0.66041140
-5.59779890,1.35873160,0.00466803,0.00000000,0.00038852,0.49451648,0.34204410,0.00000000,0.41987816,0.66144828
-5.59179590,1.33202879,0.00424540,0.00000000,0.00035859,0.49539113,0.32220416,0.00000000,0.41103690,0.65958276
-5.58579290,1.30215756,0.00385137,0.00000000,0.00033165,0.49392358,0.30311555,0.00000000,0.40128396,0.65476311
-5.57978989,1.26946741,0.00349047,0.00000000,0.00030839,0.49010364,0.28505042,0.00000000,0.39073426,0.64699601
-5.57378689,1.23437537,0.00316656,0.00000000,0.00028946,0.48397404,0.26826269,0.00000000,0.37952028,0.63635026
-5.56778389,1.19736968,0.00288291,0.00000000,0.00027556,0.47563182,0.25298866,0.00000000,0.36779338,0.62295848
-5.56178089,1.15901106,0.00264225,0.00000000,0.00026739,0.46522780,0.23944844,0.00000000,0.35572442,0.60701659
-5.55577789,1.11993106,0.00244679,0.00000000,0.00026572,0.45296412,0.22784762,0.00000000,0.34350346,0.58878096
-5.54977489,1.08082715,0.00229837,0.00000000,0.00027135,0.43908978,0.21837910,0.00000000,0.33133864,0.56856341
-5.54377189,1.04245458,0.00219844,0.00000000,0.00028522,0.42389452,0.21122469,0.00000000,0.31945399,0.54672402
-5.53776888,1.00561497,0.00214821,0.00000000,0.00030835,0.40770115,0.20655634,0.00000000,0.30808636,0.52366228
-5.53176588,0.97114207,0.00214864,0.00000000,0.00034193,0.39085664,0.20453682,0.00000000,0.29748145,0.49980674
-5.52576288,0.93988519,0.00220052,0.00000000,0.00038732,0.37372250,0.20531973,0.00000000,0.28788923,0.47560374
-5.51975988,0.91269081,0.00230447,0.00000000,0.00044606,0.35666461,0.20904883,0.00000000,0.27955873,0.45150568
-5.51375688,0.89038330,0.00246095,0.00000000,0.00051995,0.34004316,0.21585662,0.00000000,0.27273261,0.42795930
-5.50775388,0.87374527,0.00267024,0.00000000,0.00061098,0.32420292,0.22586234,0.00000000,0.26764164,0.40539446
-5.50175088,0.86349855,0.00293240,0.00000000,0.00072144,0.30946436,0.23916944,0.00000000,0.26449928,0.38421394
-5.49574787,0.86028640,0.00324727,0.00000000,0.00085386,0.29611576,0.25586260,0.00000000,0.26349666,0.36478443
-5.48974487,0.86465763,0.00361436,0.00000000,0.00101103,0.28440672,0.27600465,0.00000000,0.26479805,0.34742929
-5.48374187,0.87705309,0.00403282,0.00000000,0.00119599,0.27454321,0.29963326,0.00000000,0.26853695,0.33242291
-5.47773887,0.89779496,0.00450137,0.00000000,0.00141197,0.26668409,0.32675788,0.00000000,0.27481299,0.31998716
-5.47173587,0.92707907,0.00501828,0.00000000,0.00166238,0.26093943,0.35735684,0.00000000,0.28368956,0.31028948
-5.46573287,0.96497025,0.00558124,0.00000000,0.00195071,0.25737027,0.39137482,0.00000000,0.29519220,0.30344291
-5.45972986,1.01140072,0.00618741,0.00000000,0.00228048,0.25598985,0.42872078,0.00000000,0.30930778,0.29950755
-5.45372686,1.06617116,0.00683336,0.00000000,0.00265509,0.25676615,0.46926637,0.00000000,0.32598430,0.29849339
-5.44772386,1.12895436,0.00751506,0.00000000,0.00307774,0.25962537,0.51284495,0.00000000,0.34513128,0.30036418
-5.44172086,1.19930089,0.00822791,0.00000000,0.00355123,0.26445633,0.55925099,0.00000000,0.36662066,0.30504186
-5.43571786,1.27664650,0.00896678,0.00000000,0.00407786,0.27111534,0.60824014,0.00000000,0.39028802,0.31241150
-5.42971486,1.36032067,0.00972605,0.00000000,0.00465922,0.27943136,0.65952970,0.00000000,0.41593413,0.32232619
-5.42371186,1.44955612,0.01049971,0.00000000,0.00529602,0.28921128,0.71279951,0.00000000,0.44332680,0.33461177
-5.41770885,1.54349880,0.01128141,0.00000000,0.00598790,0.30024495,0.76769331,0.00000000,0.47220287,0.34907106
-5.41170585,1.64121820,0.01206459,0.00000000,0.00673332,0.31231001,0.82382051,0.00000000,0.50227049,0.36548753
-5.40570285,1.74171772,0.01284257,0.00000000,0.00752932,0.32517620,0.88075838,0.00000000,0.53321171,0.38362830
-5.39969985,1.84394531,0.01360868,0.00000000,0.00837151,0.33860915,0.93805473,0.00000000,0.56468531,0.40324643
-5.39369685,1.94680406,0.01435635,0.00000000,0.00925390,0.35237370,0.99523112,0.00000000,0.59633022,0.42408255
-5.38769385,2.04916332,0.01507923,0.00000000,0.01016891,0.36623657,1.05178677,0.00000000,0.62776936,0.44586603
-5.38169085,2.14987016,0.01577132,0.00000000,0.01110741,0.37996866,1.10720312,0.00000000,0.65861412,0.46831582
-5.37568784,2.24776174,0.01642700,0.00000000,0.01205876,0.39334693,1.16094934,0.00000000,0.68846961,0.49114112
-5.36968484,2.34167853,0.01704119,0.00000000,0.01301100,0.40615597,1.21248865,0.00000000,0.71694050,0.51404226
-5.36368184,2.43047880,0.01760935,0.00000000,0.01395103,0.41818945,1.26128570,0.00000000,0.74363770,0.53671187
-5.35767884,2.51305438,0.01812760,0.00000000,0.01486491,0.42925152,1.30681478,0.00000000,0.76818548,0.55883670
-5.35167584,2.58834757,0.01859274,0.00000000,0.01573818,0.43915829,1.34856902,0.00000000,0.79022920,0.58010015
-5.34567284,2.65536922,0.01900226,0.00000000,0.01655625,0.44773947,1.38607016,0.00000000,0.80944321,0.60018570
-5.33966983,2.71321752,0.01935442,0.00000000,0.01730475,0.45484022,1.41887893,0.00000000,0.82553872,0.61878126
-5.33366683,2.76109708,0.01964820,0.00000000,0.01797004,0.46032320,1.44660543,0.00000000,0.83827139,0.63558451
-5.32766383,2.79833767,0.01988333,0.00000000,0.01853959,0.46407092,1.46891945,0.00000000,0.84744819,0.65030887
-5.32166083,2.82441180,0.02006025,0.00000000,0.01900236,0.46598811,1.48555999,0.00000000,0.85293321,0.66269027
-5.31565783,2.83895058,0.02018012,0.00000000,0.01934924,0.46600426,1.49634377,0.00000000,0.85465218,0.67249413
-5.30965483,2.84175670,0.02024476,0.00000000,0.01957332,0.46407599,1.50117215,0.00000000,0.85259528,0.67952249
-5.30365183,2.83281410,0.02025661,0.00000000,0.01967015,0.46018929,1.50003618,0.00000000,0.84681808,0.68362073
-5.29764882,2.81229337,0.02021867,0.00000000,0.01963792,0.45436122,1.49301925,0.00000000,0.83744052,0.68468376
-5.29164582,2.78055260,0.02013448,0.00000000,0.01947755,0.44664127,1.48029733,0.00000000,0.82464381,0.68266102
-5.28564282,2.73813314,0.02000796,0.00000000,0.01919269,0.43711187,1.46213652,0.00000000,0.80866538,0.67756036
-5.27963982,2.68575032,0.01984344,0.00000000,0.01878960,0.42588820,1.43888792,0.00000000,0.78979202,0.66945009
-5.27363682,2.62427932,0.01964552,0.00000000,0.01827699,0.41311707,1.41098012,0.00000000,0.76835154,0.65845948
-5.26763382,2.55473639,0.01941901,0.00000000,0.01766576,0.39897493,1.37890931,0.00000000,0.74470323,0.64477718
-5.26163082,2.47825627,0.01916884,0.00000000,0.01696863,0.38366492,1.34322771,0.00000000,0.71922766,0.62864784
-5.25562781,2.39606647,0.01890002,0.00000000,0.01619983,0.36741310,1.30453046,0.00000000,0.69231610,0.61036687
-5.24962481,2.30945934,0.01861753,0.00000000,0.01537463,0.35046386,1.26344178,0.00000000,0.66436021,0.59027356
-5.24362181,2.21976308,0.01832629,0.00000000,0.01450892,0.33307478,1.22060075,0.00000000,0.63574228,0.56874273
-5.23761881,2.12831251,0.01803109,0.00000000,0.01361878,0.31551090,1.17664733,0.00000000,0.60682649,0.54617532
-5.23161581,2.03642075,0.01773656,0.00000000,0.01272007,0.29803880,1.13220907,0.00000000,0.57795145,0.52298815
-5.22561281,1.94535250,0.01744713,0.00000000,0.01182799,0.28092047,1.08788894,0.00000000,0.54942428,0.49960325
-5.21960980,1.85629984,0.01716694,0.00000000,0.01095680,0.26440736,1.04425457,0.00000000,0.52151631,0.47643720
-5.21360680,1.77036096,0.01689992,0.00000000,0.01011946,0.24873463,1.00182915,0.00000000,0.49446048,0.45389066
-5.20760380,1.68852218,0.01664964,0.00000000,0.00932741,0.23411587,0.96108406,0.00000000,0.46845026,0.43233858
-5.20160080,1.61164362,0.01641936,0.00000000,0.00859040,0.22073834,0.92243323,0.00000000,0.44364013,0.41212130
-5.19559780,1.54044838,0.01621195,0.00000000,0.00791634,0.20875901,0.88622921,0.00000000,0.42014712,0.39353676
-5.18959480,1.47551528,0.01602983,0.00000000,0.00731126,0.19830129,0.85276081,0.00000000,0.39805353,0.37683401
-5.18359180,1.41727494,0.01587499,0.00000000,0.00677931,0.18945270,0.82225215,0.00000000,0.37741017,0.36220822
-5.17758879,1.36600896,0.01574882,0.00000000,0.00632280,0.18226338,0.79486285,0.00000000,0.35824017,0.34979715
-5.17158579,1.32185211,0.01565215,0.00000000,0.00594231,0.17674562,0.77068948,0.00000000,0.34054292,0.33967928
-5.16558279,1.28479714,0.01558514,0.00000000,0.00563682,0.17287422,0.74976777,0.00000000,0.32429805,0.33187352
-5.15957979,1.25470212,0.01554721,0.00000000,0.00540388,0.17058781,0.73207588,0.00000000,0.30946926,0.32634045
-5.15357679,1.23130020,0.01553706,0.00000000,0.00523982,0.16979104,0.71753835,0.00000000,0.29600785,0.32298512
-5.14757379,1.21421153,0.01555256,0.00000000,0.00514000,0.17035760,0.70603093,0.00000000,0.28385602,0.32166126
-5.14157079,1.20295741,0.01559083,0.00000000,0.00509899,0.17213391,0.69738624,0.00000000,0.27294983,0.32217685
-5.13556778,1.19697632,0.01564824,0.00000000,0.00511088,0.17494359,0.69140018,0.00000000,0.26322191,0.32430085
-5.12956478,1.19564180,0.01572047,0.00000000,0.00516952,0.17859237,0.68783920,0.00000000,0.25460395,0.32777087
-5.12356178,1.19828189,0.01580265,0.00000000,0.00526874,0.18287348,0.68644824,0.00000000,0.24702902,0.33230179
-5.11755878,1.20419960,0.01588946,0.00000000,0.00540265,0.18757333,0.68695933,0.00000000,0.24043385,0.33759481
-5.11155578,1.21269421,0.01597533,0.00000000,0.00556583,0.19247729,0.68910057,0.00000000,0.23476090,0.34334685
-5.10555278,1.22308248,0.01605465,0.00000000,0.00575356,0.19737542,0.69260530,0.00000000,0.22996051,0.34925996
-5.09954977,1.23471927,0.01612197,0.00000000,0.00596201,0.20206800,0.69722103,0.00000000,0.22599283,0.35505040
-5.09354677,1.24701675,0.01617224,0.00000000,0.00618837,0.20637069,0.70271793,0.00000000,0.22282957,0.36045714
-5.08754377,1.25946130,0.01620100,0.00000000,0.00643097,0.21011900,0.70889621,0.00000000,0.22045555,0.36524934
-5.08154077,1.27162738,0.01620464,0.00000000,0.00668934,0.21317215,0.71559223,0.00000000,0.21886976,0.36923273
-5.07553777,1.28318759,0.01618050,0.00000000,0.00696421,0.21541604,0.72268276,0.00000000,0.21808595,0.37225440
-5.06953477,1.29391839,0.01612706,0.00000000,0.00725745,0.21676522,0.73008721,0.00000000,0.21813248,0.37420609
-5.06353177,1.30370105,0.01604395,0.00000000,0.00757198,0.21716384,0.73776753,0.00000000,0.21905151,0.37502553
-5.05752876,1.31251760,0.01593202,0.00000000,0.00791160,0.21658563,0.74572566,0.00000000,0.22089720,0.37469603
-5.05152576,1.32044196,0.01579328,0.00000000,0.00828072,0.21503275,0.75399870,0.00000000,0.22373312,0.37324434
-5.04552276,1.32762653,0.01563078,0.00000000,0.00868414,0.21253383,0.76265172,0.00000000,0.22762872,0.37073669
-5.03951976,1.33428488,0.01544846,0.00000000,0.00912669,0.20914105,0.77176887,0.00000000,0.23265505,0.36727349
-5.03351676,1.34067143,0.01525094,0.00000000,0.00961288,0.20492669,0.78144289,0.00000000,0.23887971,0.36298276
-5.02751376,1.34705907,0.01504328,0.00000000,0.01014658,0.19997903,0.79176385,0.00000000,0.24636144,0.35801269
-5.02151076,1.35371607,0.01483073,0.00000000,0.01073058,0.19439809,0.80280758,0.00000000,0.25514434,0.35252373
-5.01550775,1.36088323,0.01461840,0.00000000,0.01136630,0.18829118,0.81462453,0.00000000,0.26525220,0.34668051
-5.00950475,1.36875288,0.01441106,0.00000000,0.01205346,0.18176858,0.82722969,0.00000000,0.27668310,0.34064406
-5.00350175,1.37745055,0.01421284,0.00000000,0.01278979,0.17493951,0.84059415,0.00000000,0.28940467,0.33456457
-4.99749875,1.38702045,0.01402707,0.00000000,0.01357092,0.16790851,0.85463889,0.00000000,0.30335025,0.32857517
-4.99149575,1.39741558,0.01385606,0.00000000,0.01439020,0.16077240,0.86923112,0.00000000,0.31841624,0.32278682
-4.98549275,1.40849290,0.01370103,0.00000000,0.01523874,0.15361787,0.88418352,0.00000000,0.33446083,0.31728459
-4.97948974,1.42001385,0.01356205,0.00000000,0.01610549,0.14651978,0.89925645,0.00000000,0.35130432,0.31212537
-4.97348674,1.43165025,0.01343804,0.00000000,0.01697747,0.13954013,0.91416302,0.00000000,0.36873105,0.30733714
-4.96748374,1.44299511,0.01332686,0.00000000,0.01784007,0.13272778,0.92857692,0.00000000,0.38649300,0.30291967
-4.96148074,1.45357787,0.01322539,0.00000000,0.01867744,0.12611869,0.94214260,0.00000000,0.40431492,0.29884647
-4.95547774,1.46288328,0.01312975,0.00000000,0.01947297,0.11973677,0.95448728,0.00000000,0.42190097,0.29506804
-4.94947474,1.47037289,0.01303548,0.00000000,0.02020988,0.11359516,0.96523436,0.00000000,0.43894247,0.29151593
-4.94347174,1.47550807,0.01293777,0.00000000,0.02087175,0.10769779,0.97401743,0.00000000,0.45512656,0.28810755
-4.93746873,1.47777355,0.01283170,0.00000000,0.02144314,0.10204120,0.98049444,0.00000000,0.47014551,0.28475136
-4.93146573,1.47670025,0.01271248,0.00000000,0.02191019,0.09661645,0.98436121,0.00000000,0.48370614,0.28135228
-4.92546273,1.47188640,0.01257570,0.00000000,0.02226114,0.09141102,0.98536376,0.00000000,0.49553909,0.27781693
-4.91945973,1.46301604,0.01241752,0.00000000,0.02248681,0.08641062,0.98330904,0.00000000,0.50540755,0.27405859
-4.91345673,1.44987419,0.01223484,0.00000000,0.02258104,0.08160088,0.97807339,0.00000000,0.51311504,0.27000167
-4.90745373,1.43235797,0.01202545,0.00000000,0.02254087,0.07696883,0.96960861,0.00000000,0.51851195,0.26558541
-4.90145073,1.41048347,0.01178816,0.00000000,0.02236683,0.07250408,0.95794537,0.00000000,0.52150063,0.26076697
-4.89544772,1.38438807,0.01152277,0.00000000,0.02206287,0.06819985,0.94319373,0.00000000,0.52203881,0.25552348
-4.88944472,1.35432834,0.01123016,0.00000000,0.02163631,0.06405374,0.92554106,0.00000000,0.52014110,0.24985344
-4.88344172,1.32067363,0.01091219,0.00000000,0.02109760,0.06006818,0.90524714,0.00000000,0.51587878,0.24377707
-4.87743872,1.28389585,0.01057165,0.00000000,0.02045999,0.05625080,0.88263697,0.00000000,0.50937770,0.23733601
-4.87143572,1.24455589,0.01021217,0.00000000,0.01973908,0.05261462,0.85809133,0.00000000,0.50081449,0.23059225
-4.86543272,1.20328726,0.00983800,0.00000000,0.01895227,0.04917806,0.83203565,0.00000000,0.49041122,0.22362643
-4.85942971,1.16077775,0.00945395,0.00000000,0.01811823,0.04596496,0.80492748,0.00000000,0.47842878,0.21653563
-4.85342671,1.11774974,0.00906511,0.00000000,0.01725625,0.04300453,0.77724298,0.00000000,0.46515921,0.20943089
-4.84742371,1.07493996,0.00867674,0.00000000,0.01638559,0.04033126,0.74946304,0.00000000,0.45091736,0.20243433
-4.84142071,1.03307942,0.00829405,0.00000000,0.01552492,0.03798494,0.72205933,0.00000000,0.43603206,0.19567627
-4.83541771,0.99287418,0.00792202,0.00000000,0.01469172,0.03601061,0.69548083,0.00000000,0.42083734,0.18929230
-4.82941471,0.95498763,0.00756525,0.00000000,0.01390177,0.03445866,0.67014125,0.00000000,0.40566382,0.18342045
-4.82341171,0.92002482,0.00722782,0.00000000,0.01316871,0.03338481,0.64640779,0.00000000,0.39083071,0.17819858
-4.81740870,0.88851924,0.00691316,0.00000000,0.01250370,0.03285022,0.62459155,0.00000000,0.37663858,0.17376195
-4.81140570,0.86092258,0.00662394,0.00000000,0.01191519,0.03292146,0.60493999,0.00000000,0.36336321,0.17024121
-4.80540270,0.83759746,0.00636207,0.00000000,0.01140871,0.03367036,0.58763162,0.00000000,0.35125065,0.16776056
-4.79939970,0.81881354,0.00612859,0.00000000,0.01098690,0.03517380,0.57277319,0.00000000,0.34051354,0.16643633
-4.79339670,0.80474675,0.00592375,0.00000000,0.01064952,0.03751315,0.56039939,0.00000000,0.33132888,0.16637579
-4.78739370,0.79548177,0.00574700,0.00000000,0.01039360,0.04077341,0.55047523,0.00000000,0.32383709,0.16767621
-4.78139070,0.79101720,0.00559706,0.00000000,0.01021368,0.04504209,0.54290090,0.00000000,0.31814238,0.17042402
-4.77538769,0.79127345,0.00547204,0.00000000,0.01010212,0.05040752,0.53751890,0.00000000,0.31431426,0.17469412
-4.76938469,0.79610248,0.00536953,0.00000000,0.01004945,0.05695677,0.53412344,0.00000000,0.31239009,0.18054910
-4.76338169,0.80529923,0.00528673,0.00000000,0.01004475,0.06477304,0.53247135,0.00000000,0.31237829,0.18803838
-4.75737869,0.81861386,0.00522063,0.00000000,0.01007614,0.07393266,0.53229450,0.00000000,0.31426221,0.19719721
-4.75137569,0.83576431,0.00516814,0.00000000,0.01013119,0.08450151,0.53331284,0.00000000,0.31800420,0.20804530
-4.74537269,0.85644860,0.00512624,0.00000000,0.01019732,0.09653121,0.53524777,0.00000000,0.32354976,0.22058530
-4.73936968,0.88035618,0.00509213,0.00000000,0.01026232,0.11005500,0.53783526,0.00000000,0.33083148,0.23480095
-4.73336668,0.90717787,0.00506340,0.00000000,0.01031466,0.12508354,0.54083793,0.00000000,0.33977265,0.25065498
-4.72736368,0.93661406,0.00503812,0.00000000,0.01034386,0.14160080,0.54405591,0.00000000,0.35029021,0.26808689
-4.72136068,0.96838072,0.00501493,0.00000000,0.01034080,0.15956023,0.54733570,0.00000000,0.36229720,0.28701075
-4.71535768,1.00221316,0.00499314,0.00000000,0.01029794,0.17888150,0.55057681,0.00000000,0.37570431,0.30731306
-4.70935468,1.03786756,0.00497275,0.00000000,0.01020949,0.19944791,0.55373584,0.00000000,0.39042088,0.32885100
-4.70335168,1.07512026,0.00495447,0.00000000,0.01007148,0.22110486,0.55682780,0.00000000,0.40635509,0.35145125
-4.69734867,1.11376518,0.00493971,0.00000000,0.00988184,0.24365945,0.55992462,0.00000000,0.42341364,0.37490952
-4.69134567,1.15360968,0.00493050,0.00000000,0.00964031,0.26688141,0.56315095,0.00000000,0.44150089,0.39899107
-4.68534267,1.19446925,0.00492943,0.00000000,0.00934835,0.29050555,0.56667737,0.00000000,0.46051777,0.42343232
-4.67933967,1.23616157,0.00493954,0.00000000,0.00900899,0.31423562,0.57071134,0.00000000,0.48036042,0.44794374
-4.67333667,1.27850033,0.00496418,0.00000000,0.00862662,0.33774977,0.57548626,0.00000000,0.50091888,0.47221400
-4.66733367,1.32128941,0.00500690,0.00000000,0.00820676,0.36070728,0.58124919,0.00000000,0.52207589,0.49591537
-4.66133067,1.36431768,0.00507122,0.00000000,0.00775578,0.38275663,0.58824756,0.00000000,0.54370593,0.51871039
-4.65532766,1.40735486,0.00516054,0.00000000,0.00728066,0.40354441,0.59671565,0.00000000,0.56567462,0.54025943
-4.64932466,1.45014868,0.00527797,0.00000000,0.00678868,0.42272498,0.60686127,0.00000000,0.58783847,0.56022909
-4.64332166,1.49242355,0.00542614,0.00000000,0.00628721,0.43997038,0.61885323,0.00000000,0.61004517,0.57830103
