energy_ev,total_up,C_s_up,C_p_up,Hf_p_up,Hf_d_up,Se_s_up,Se_p_up
-5.12356178,4.30406310,0.02275145,0.28950866,0.98585113,0.62298166,0.08210854,2.35693900
-5.11755878,4.14477269,0.02034823,0.27434585,0.95636136,0.59936430,0.08249465,2.27790234
-5.11155578,4.00824908,0.01830927,0.26120860,0.93324070,0.57941093,0.08369642,2.21000458
-5.10555278,3.89531942,0.01662149,0.25013984,0.91674431,0.56319480,0.08571103,2.15371877
-5.09954977,3.80637268,0.01526927,0.24115450,0.90700307,0.55072438,0.08851822,2.10928061
-5.09354677,3.74136259,0.01423499,0.23423880,0.90402298,0.54194470,0.09208025,2.07669197
-5.08754377,3.69981790,0.01349953,0.22934965,0.90768683,0.53673950,0.09634223,2.05572931
-5.08154077,3.68085951,0.01304272,0.22641409,0.91775804,0.53493439,0.10123270,2.04595659
-5.07553777,3.68322440,0.01284366,0.22532902,0.93388661,0.53630088,0.10666464,2.04674213
-5.06953477,3.70529595,0.01288099,0.22596136,0.95561701,0.54056117,0.11253676,2.05727889
-5.06353177,3.74514002,0.01313313,0.22814878,0.98239782,0.54739384,0.11873516,2.07660750
-5.05752876,3.80054650,0.01357832,0.23170113,1.01359300,0.55644012,0.12513542,2.10364124
-5.05152576,3.86907529,0.01419481,0.23640281,1.04849445,0.56731084,0.13160497,2.13719240
-5.04552276,3.94810609,0.01496080,0.24201594,1.08633578,0.57959388,0.13800586,2.17599905
-5.03951976,4.03489087,0.01585452,0.24828458,1.12630676,0.59286203,0.14419772,2.21875177
-5.03351676,4.12660784,0.01685421,0.25493980,1.16756845,0.60668096,0.15004102,2.26411932
-5.02751376,4.22041586,0.01793809,0.26170552,1.20926843,0.62061743,0.15540041,2.31077302
-5.02151076,4.31350798,0.01908444,0.26830499,1.25055601,0.63424724,0.16014810,2.35740905
-5.01550775,4.40316277,0.02027154,0.27446773,1.29059696,0.64716297,0.16416723,2.40276846
-5.00950475,4.48679239,0.02147781,0.27993652,1.32858756,0.65898119,0.16735491,2.44565459
-5.00350175,4.56198628,0.02268186,0.28447432,1.36376767,0.66934906,0.16962507,2.48494775
-4.99749875,4.62654956,0.02386262,0.28787074,1.39543256,0.67795009,0.17091083,2.51961728
-4.99149575,4.67853540,0.02499951,0.28994777,1.42294340,0.68450903,0.17116630,2.54873105
-4.98549275,4.71627102,0.02607267,0.29056455,1.44573621,0.68879562,0.17036783,2.57146265
-4.97948974,4.73837693,0.02706313,0.28962094,1.46332912,0.69062738,0.16851454,2.58709666
-4.97348674,4.74377953,0.02795314,0.28705971,1.47532815,0.68987122,0.16562811,2.59503223
-4.96748374,4.73171724,0.02872639,0.28286733,1.48143129,0.68644399,0.16175193,2.59478553
-4.96148074,4.70174068,0.02936832,0.27707325,1.48143103,0.68031195,0.15694950,2.58599116
-4.95547774,4.65370734,0.02986638,0.26974783,1.47521550,0.67148935,0.15130226,2.56840305
-4.94947474,4.58777149,0.03021030,0.26099889,1.46276817,0.66003617,0.14490685,2.54189478
-4.94347174,4.50437001,0.03039230,0.25096733,1.44416638,0.64605507,0.13787202,2.50645974
-4.93746873,4.40420488,0.03040733,0.23982170,1.41957872,0.62968787,0.13031520,2.46221072
-4.93146573,4.28822301,0.03025316,0.22775235,1.38926135,0.61111156,0.12235898,2.40937921
-4.92546273,4.15759390,0.02993045,0.21496522,1.35355344,0.59053403,0.11412755,2.34831384
-4.91945973,4.01368582,0.02944281,0.20167558,1.31287165,0.56818958,0.10574335,2.27947795
-4.91345673,3.85804071,0.02879668,0.18810213,1.26770385,0.54433450,0.09732390,2.20344586
-4.90745373,3.69234835,0.02800123,0.17446152,1.21860207,0.51924253,0.08897911,2.12089750
-4.90145073,3.51841981,0.02706809,0.16096359,1.16617473,0.49320053,0.08080892,2.03261128
-4.89544772,3.33816054,0.02601113,0.14780749,1.11107813,0.46650431,0.07290158,1.93945482
-4.88944472,3.15354322,0.02484605,0.13517865,1.05400748,0.43945455,0.06533237,1.84237361
-4.88344172,2.96658041,0.02359004,0.12324673,0.99568721,0.41235310,0.05816290,1.74237745
-4.87743872,2.77929734,0.02226130,0.11216447,0.93686103,0.38549930,0.05144093,1.64052506
-4.87143572,2.59370488,0.02087861,0.10206734,0.87828151,0.35918670,0.04520064,1.53790688
-4.86543272,2.41177299,0.01946085,0.09307392,0.82069955,0.33369980,0.03946332,1.43562661
-4.85942971,2.23540482,0.01802660,0.08528671,0.76485376,0.30931115,0.03423841,1.33478196
-4.85342671,2.06641176,0.01659365,0.07879336,0.71145984,0.28627844,0.02952472,1.23644504
-4.84742371,1.90648967,0.01517869,0.07366799,0.66120022,0.26484185,0.02531197,1.14164301
-4.84142071,1.75719655,0.01379693,0.06997245,0.61471398,0.24522143,0.02158224,1.05133960
-4.83541771,1.61993182,0.01246188,0.06775739,0.57258711,0.22761461,0.01831158,0.96641786
-4.82941471,1.49591748,0.01118513,0.06706292,0.53534337,0.21219378,0.01547147,0.88766464
-4.82341171,1.38618118,0.00997624,0.06791882,0.50343563,0.19910390,0.01303031,0.81575719
-4.81740870,1.29154148,0.00884268,0.07034414,0.47723786,0.18846026,0.01095462,0.75125205
-4.81140570,1.21259532,0.00778986,0.07434633,0.45703787,0.18034620,0.00921020,0.69457639
-4.80540270,1.14970780,0.00682117,0.07991973,0.44303083,0.17481112,0.00776301,0.64602200
-4.79939970,1.10300452,0.00593817,0.08704371,0.43531371,0.17186845,0.00657997,0.60574167
-4.79339670,1.07236664,0.00514068,0.09568046,0.43388081,0.17149413,0.00562951,0.57374820
-4.78739370,1.05742890,0.00442705,0.10577258,0.43862050,0.17362519,0.00488193,0.54991581
-4.78139070,1.05758097,0.00379434,0.11724084,0.44931356,0.17815904,0.00430972,0.53398378
-4.77538769,1.07197249,0.00323856,0.12998216,0.46563317,0.18495316,0.00388763,0.52556245
-4.76938469,1.09952226,0.00275493,0.14386813,0.48714695,0.19382571,0.00359273,0.52414133
-4.76338169,1.13893210,0.00233805,0.15874427,0.51332136,0.20455690,0.00340435,0.52909930
-4.75737869,1.18870552,0.00198216,0.17443028,0.54352866,0.21689145,0.00330396,0.53971689
-4.75137569,1.24717191,0.00168131,0.19072137,0.57705652,0.23054215,0.00327507,0.55519053
-4.74537269,1.31251596,0.00142953,0.20739082,0.61312065,0.24519451,0.00330306,0.57464863
-4.73936968,1.38281257,0.00122095,0.22419389,0.65088018,0.26051272,0.00337504,0.59716948
-4.73336668,1.45606678,0.00104996,0.24087292,0.68945574,0.27614660,0.00347975,0.62180066
-4.72736368,1.53025803,0.00091127,0.25716361,0.72794998,0.29173961,0.00360742,0.64757962
-4.72136068,1.60338797,0.00080000,0.27280235,0.76546999,0.30693769,0.00374975,0.67355519
-4.71535768,1.67353034,0.00071170,0.28753418,0.80115099,0.32139858,0.00389985,0.69880944
-4.70935468,1.73888154,0.00064242,0.30112128,0.83418052,0.33480143,0.00405224,0.72247926
-4.70335168,1.79781008,0.00058871,0.31335148,0.86382235,0.34685626,0.00420294,0.74377716
-4.69734867,1.84890303,0.00054763,0.32404640,0.88943894,0.35731293,0.00434950,0.76201048
-4.69134567,1.89100746,0.00051676,0.33306896,0.91051174,0.36596913,0.00449110,0.77659840
-4.68534267,1.92326517,0.00049421,0.34032966,0.92665823,0.37267715,0.00462871,0.78708595
-4.67933967,1.94513894,0.00047857,0.34579150,0.93764493,0.37734901,0.00476522,0.79315468
-4.67333667,1.95642903,0.00046900,0.34947309,0.94339570,0.37995957,0.00490559,0.79462925
-4.66733367,1.95727889,0.00046517,0.35144975,0.94399489,0.38054770,0.00505703,0.79147978
-4.66133067,1.94816970,0.00046731,0.35185266,0.93968501,0.37921506,0.00522913,0.78381983
-4.65532766,1.92990372,0.00047620,0.35086576,0.93085904,0.37612279,0.00543410,0.77189999
-4.64932466,1.90357712,0.00049329,0.34872075,0.91804758,0.37148608,0.00568683,0.75609734
-4.64332166,1.87054322,0.00052064,0.34569023,0.90190141,0.36556676,0.00600512,0.73690137
-4.63731866,1.83236795,0.00056108,0.34207933,0.88317027,0.35866446,0.00640974,0.71489676
-4.63131566,1.79077917,0.00061824,0.33821617,0.86267869,0.35110653,0.00692451,0.69074392
-4.62531266,1.74761236,0.00069664,0.33444165,0.84130013,0.34323715,0.00757641,0.66515815
-4.61930965,1.70475483,0.00080179,0.33109893,0.81993049,0.33540634,0.00839553,0.63888811
-4.61330665,1.66409093,0.00094029,0.32852313,0.79946214,0.32795908,0.00941502,0.61269476
-4.60730365,1.62745051,0.00111993,0.32703174,0.78075979,0.32122523,0.01067099,0.58733136
-4.60130065,1.59656271,0.00134981,0.32691614,0.76463891,0.31551045,0.01220227,0.56352537
-4.59529765,1.57301666,0.00164038,0.32843453,0.75184789,0.31108876,0.01405012,0.54196280
-4.58929465,1.55823052,0.00200354,0.33180668,0.74305425,0.30819674,0.01625786,0.52327548
-4.58329165,1.55342945,0.00245265,0.33721052,0.73883556,0.30702961,0.01887030,0.50803140
-4.57728864,1.55963299,0.00300253,0.34478078,0.73967497,0.30773946,0.02193311,0.49672828
-4.57128564,1.57765132,0.00366937,0.35460956,0.74596139,0.31043517,0.02549210,0.48979014
-4.56528264,1.60808992,0.00447066,0.36674870,0.75799379,0.31518433,0.02959226,0.48756672
-4.55927964,1.65136122,0.00542490,0.38121373,0.77598909,0.32201653,0.03427679,0.49033517
-4.55327664,1.70770187,0.00655135,0.39798904,0.80009275,0.33092798,0.03958594,0.49830362
-4.54727364,1.77719367,0.00786967,0.41703385,0.83039114,0.34188686,0.04555579,0.51161591
-4.54127064,1.85978632,0.00939938,0.43828855,0.86692467,0.35483915,0.05221694,0.53035699
-4.53526763,1.95531994,0.01115932,0.46168100,0.90970041,0.36971444,0.05959310,0.55455828
-4.52926463,2.06354541,0.01316698,0.48713211,0.95870337,0.38643127,0.06769971,0.58420243
-4.52326163,2.18414091,0.01543772,0.51456058,1.01390525,0.40490169,0.07654256,0.61922706
-4.51725863,2.31672312,0.01798402,0.54388609,1.07526993,0.42503466,0.08611639,0.65952712
-4.51125563,2.46085212,0.02081459,0.57503092,1.14275496,0.44673810,0.09640370,0.70495546
-4.50525263,2.61602941,0.02393353,0.60791957,1.21630879,0.46991944,0.10737355,0.75532183
-4.49924962,2.78168893,0.02733949,0.64247656,1.29586336,0.49448451,0.11898068,0.81039006
-4.49324662,2.95718162,0.03102495,0.67862220,1.38132250,0.52033507,0.13116480,0.86987380
-4.48724362,3.14175443,0.03497550,0.71626675,1.47254630,0.54736493,0.14385013,0.93343123
-4.48124062,3.33452522,0.03916938,0.75530319,1.56933248,0.57545511,0.15694531,1.00065904
-4.47523762,3.53445560,0.04357715,0.79559902,1.67139562,0.60446823,0.17034370,1.07108642
-4.46923462,3.74032370,0.04816159,0.83698771,1.77834548,0.63424282,0.18392403,1.14416964
-4.46323162,3.95069946,0.05287787,0.87926035,1.88966607,0.66458772,0.19755151,1.21928789
-4.45722861,4.16392485,0.05767399,0.92215821,2.00469674,0.69527738,0.21107938,1.29574111
-4.45122561,4.37810151,0.06249151,0.96536677,2.12261701,0.72604828,0.22435093,1.37275041
-4.44522261,4.59108794,0.06726656,1.00851200,2.24243665,0.75659707,0.23720196,1.44946157
-4.43921961,4.80050813,0.07193113,1.05115921,2.36299228,0.78658073,0.24946364,1.52495209
-4.43321661,5.00377284,0.07641458,1.09281511,2.48295157,0.81561902,0.26096577,1.59824206
-4.42721361,5.19811424,0.08064536,1.13293314,2.60082591,0.84329934,0.27154030,1.66830873
-4.42121061,5.38063389,0.08455288,1.17092234,2.71499178,0.86918406,0.28102516,1.73410493
-4.41520760,5.54836312,0.08806946,1.20615953,2.82372076,0.89282006,0.28926811,1.79458063
-4.40920460,5.69833422,0.09113223,1.23800447,2.92521761,0.91375035,0.29613065,1.84870730
-4.40320160,5.82766023,0.09368502,1.26581767,3.01766537,0.93152711,0.30149177,1.89550419
-4.39719860,5.93362013,0.09568009,1.28897994,3.09927583,0.94572595,0.30525149,1.93406564
-4.39119560,6.01374612,0.09707960,1.30691303,3.16834368,0.95596040,0.30733392,1.96358822
-4.38519260,6.06590913,0.09785682,1.31910035,3.22330193,0.96189621,0.30768983,1.98339681
-4.37918959,6.08839859,0.09799704,1.32510686,3.26277621,0.96326467,0.30629858,1.99296818
-4.37318659,6.07999264,0.09749801,1.32459704,3.28563560,0.95987434,0.30316922,1.99195121
-4.36718359,6.04001526,0.09637009,1.31735024,3.29103747,0.95162043,0.29834085,1.98018262
-4.36118059,5.96837729,0.09463589,1.30327234,3.27846406,0.93849158,0.29188209,1.95769736
-4.35517759,5.86559908,0.09232962,1.28240337,3.24774912,0.92057346,0.28388961,1.92473327
-4.34917459,5.73281318,0.08949600,1.25492038,3.19909307,0.89804902,0.27448594,1.88172931
-4.34317159,5.57174672,0.08618893,1.22113566,3.13306572,0.87119540,0.26381638,1.82931760
-4.33716858,5.38468377,0.08246983,1.18149000,3.05059641,0.84037750,0.25204538,1.76830927
-4.33116558,5.17440910,0.07840588,1.13654155,2.95295178,0.80603858,0.23935228,1.69967473
-4.32516258,4.94413561,0.07406805,1.08695060,2.84170203,0.76868824,0.22592674,1.62451902
-4.31915958,4.69741840,0.06952921,1.03346106,2.71867714,0.72888826,0.21196396,1.54405317
-4.31315658,4.43805894,0.06486219,0.97687928,2.58591492,0.68723706,0.19765986,1.45956276
-4.30715358,4.17000332,0.06013797,0.91805142,2.44560300,0.64435328,0.18320643,1.37237471
