energy_ev,total_up,Cu_p_up,Cu_d_up,In_p_up,In_d_up,Se_s_up,Se_p_up
-5.81390695,3.54586417,1.75285787,1.88950770,0.07923216,0.00810704,0.02217767,1.03668989
-5.80790395,3.67209063,1.82505034,1.95921124,0.07997133,0.00820119,0.02208644,1.05533341
-5.80190095,3.80787371,1.90841034,2.03173475,0.08072827,0.00832579,0.02185233,1.07793029
-5.79589795,3.95193695,2.00233839,2.10638162,0.08149494,0.00847906,0.02148001,1.10415057
-5.78989495,4.10285138,2.10601628,2.18242026,0.08226332,0.00865866,0.02097734,1.13362089
-5.78389195,4.25902482,2.21839491,2.25908074,0.08302522,0.00886163,0.02035502,1.16592052
-5.77788894,4.41869462,2.33818820,2.33555205,0.08377203,0.00908445,0.01962621,1.20057812
-5.77188594,4.57992594,2.46387420,2.41098091,0.08449446,0.00932301,0.01880604,1.23706978
-5.76588294,4.74061745,2.59370495,2.48447303,0.08518220,0.00957261,0.01791110,1.27481911
-5.75987994,4.89851614,2.72572572,2.55509760,0.08582379,0.00982806,0.01695889,1.31319994
-5.75387694,5.05124238,2.85780418,2.62189576,0.08640643,0.01008369,0.01596726,1.35154190
-5.74787394,5.19632584,2.98766945,2.68389345,0.08691597,0.01033350,0.01495386,1.38913939
-5.74187094,5.33125228,3.11296045,2.74011869,0.08733709,0.01057123,0.01393573,1.42526387
-5.73586793,5.45352041,3.23128240,2.78962317,0.08765353,0.01079053,0.01292878,1.45917935
-5.72986493,5.56070709,3.34026968,2.83150755,0.08784864,0.01098510,0.01194751,1.49016059
-5.72386193,5.65053877,3.43765285,2.86494960,0.08790588,0.01114886,0.01100468,1.51751353
-5.71785893,5.72096599,3.52132727,2.88923380,0.08780957,0.01127616,0.01011118,1.54059698
-5.71185593,5.77023757,3.58942025,2.90378110,0.08754570,0.01136189,0.00927587,1.55884455
-5.70585293,5.79697076,3.64035379,2.90817714,0.08710265,0.01140175,0.00850557,1.57178582
-5.69984992,5.80021339,3.67289984,2.90219713,0.08647206,0.01139232,0.00780514,1.57906539
-5.69384692,5.77949446,3.68622531,2.88582587,0.08564943,0.01133122,0.00717751,1.58045895
-5.68784392,5.73485992,3.67992450,2.85927144,0.08463472,0.01121725,0.00662390,1.57588516
-5.68184092,5.66689115,3.65403708,2.82297129,0.08343270,0.01105039,0.00614395,1.56541266
-5.67583792,5.57670431,3.60905056,2.77759004,0.08205311,0.01083189,0.00573595,1.54926156
-5.66983492,5.46592998,3.54588679,2.72400866,0.08051063,0.01056421,0.00539709,1.52779924
-5.66383192,5.33667339,3.46587311,2.66330503,0.07882449,0.01025096,0.00512359,1.50153045
-5.65782891,5.19145668,3.37069914,2.59672672,0.07701804,0.00989683,0.00491100,1.47108207
-5.65182591,5.03314549,3.26236130,2.52565684,0.07511798,0.00950743,0.00475434,1.43718325
-5.64582291,4.86486323,3.14309763,2.45157462,0.07315347,0.00908911,0.00464832,1.40064172
-5.63981991,4.68989673,3.01531562,2.37601239,0.07115519,0.00864877,0.00458743,1.36231755
-5.63381691,4.51159766,2.88151660,2.30051088,0.06915424,0.00819367,0.00456614,1.32309542
-5.62781391,4.33328398,2.74421973,2.22657492,0.06718113,0.00773120,0.00457894,1.28385685
-5.62181091,4.15814575,2.60588893,2.15563142,0.06526475,0.00726862,0.00462048,1.24545341
-5.61580790,3.98915916,2.46886558,2.08899146,0.06343148,0.00681293,0.00468562,1.20868234
-5.60980490,3.82901208,2.33530947,2.02781793,0.06170444,0.00637063,0.00476946,1.17426525
-5.60380190,3.68004382,2.20715006,1.97309995,0.06010284,0.00594758,0.00486739,1.14283098
-5.59779890,3.54420067,2.08604911,1.92563477,0.05864164,0.00554883,0.00497510,1.11490282
-5.59179590,3.42300833,1.97337571,1.88601757,0.05733128,0.00517857,0.00508860,1.09089062
-5.58579290,3.31756105,1.87019351,1.85463902,0.05617768,0.00484003,0.00520420,1.07108768
-5.57978989,3.22852688,1.77725982,1.83169031,0.05518238,0.00453549,0.00531855,1.05567216
-5.57378689,3.15616733,1.69503551,1.81717477,0.05434288,0.00426621,0.00542855,1.04471267
-5.56778389,3.10036974,1.62370435,1.81092518,0.05365305,0.00403256,0.00553144,1.03817740
-5.56178089,3.06068967,1.56320008,1.81262551,0.05310374,0.00383401,0.00562470,1.03594612
-5.55577789,3.03640067,1.51323935,1.82183593,0.05268334,0.00366926,0.00570607,1.03782421
-5.54977489,3.02654892,1.47335866,1.83801961,0.05237847,0.00353631,0.00577355,1.04355798
-5.54377189,3.03000968,1.44295318,1.86057009,0.05217467,0.00343264,0.00582537,1.05285047
-5.53776888,3.04554325,1.42131596,1.88883810,0.05205703,0.00335528,0.00586000,1.06537699
-5.53176588,3.07184812,1.40767554,1.92215650,0.05201080,0.00330095,0.00587613,1.08079967
-5.52576288,3.10760921,1.40123079,1.95986277,0.05202197,0.00326622,0.00587268,1.09878062
-5.51975988,3.15153981,1.40118165,2.00131793,0.05207774,0.00324761,0.00584881,1.11899301
-5.51375688,3.20241583,1.40675498,2.04592164,0.05216684,0.00324171,0.00580394,1.14112991
-5.50775388,3.25910176,1.41722475,2.09312297,0.05227988,0.00324528,0.00573774,1.16491051
-5.50175088,3.32056783,1.43192637,2.14242675,0.05240946,0.00325534,0.00565015,1.19008373
-5.49574787,3.38589843,1.45026501,2.19339545,0.05255025,0.00326921,0.00554141,1.21642917
-5.48974487,3.45429222,1.47171798,2.24564703,0.05269887,0.00328460,0.00541204,1.24375553
-5.48374187,3.52505456,1.49583186,2.29884884,0.05285379,0.00329963,0.00526289,1.27189668
-5.47773887,3.59758334,1.52221472,2.35270846,0.05301501,0.00331283,0.00509509,1.30070583
-5.47173587,3.67134963,1.55052442,2.40696193,0.05318371,0.00332313,0.00491008,1.33004806
-5.46573287,3.74587437,1.58045397,2.46136037,0.05336182,0.00332988,0.00470956,1.35979189
-5.45972986,3.82070310,1.61171505,2.51565570,0.05355156,0.00333277,0.00449550,1.38980021
-5.45372686,3.89538027,1.64402070,2.56958665,0.05375496,0.00333182,0.00427007,1.41992148
-5.44772386,3.96942498,1.67706872,2.62286584,0.05397335,0.00332729,0.00403564,1.44998142
-5.44172086,4.04230987,1.71052662,2.67516890,0.05420695,0.00331968,0.00379466,1.47977615
-5.43571786,4.11344458,1.74401931,2.72612656,0.05445449,0.00330963,0.00354967,1.50906703
-5.42971486,4.18216526,1.77712051,2.77532032,0.05471293,0.00329785,0.00330322,1.53757787
-5.42371186,4.24773094,1.80934851,2.82228222,0.05497730,0.00328512,0.00305778,1.56499468
-5.41770885,4.30932738,1.84016670,2.86649913,0.05524073,0.00327217,0.00281574,1.59096835
-5.41170585,4.36607861,1.86898917,2.90742146,0.05549448,0.00325970,0.00257927,1.61512016
-5.40570285,4.41706571,1.89519114,2.94447618,0.05572830,0.00324831,0.00235039,1.63705009
-5.39969985,4.46135225,1.91812386,2.97708359,0.05593080,0.00323848,0.00213082,1.65634764
-5.39369685,4.49801489,1.93713320,3.00467718,0.05608996,0.00323059,0.00192202,1.67260468
-5.38769385,4.52617790,1.95158101,3.02672555,0.05619376,0.00322484,0.00172514,1.68542979
-5.38169085,4.54504937,1.96086815,3.04275523,0.05623084,0.00322135,0.00154105,1.69446332
-5.37568784,4.55395742,1.96445781,3.05237325,0.05619117,0.00322008,0.00137030,1.69939244
-5.36968484,4.55238403,1.96189788,3.05528809,0.05606671,0.00322091,0.00121316,1.69996537
-5.36368184,4.53999457,1.95284111,3.05132782,0.05585201,0.00322360,0.00106964,1.69600398
-5.35767884,4.51666128,1.93706183,3.04045420,0.05554462,0.00322787,0.00093950,1.68741403
-5.35167584,4.48247897,1.91446835,3.02277197,0.05514547,0.00323339,0.00082232,1.67419246
-5.34567284,4.43777210,1.88511020,2.99853246,0.05465900,0.00323980,0.00071749,1.65643132
-5.33966983,4.38309233,1.84917996,2.96813124,0.05409310,0.00324673,0.00062430,1.63431793
-5.33366683,4.31920672,1.80700938,2.93209967,0.05345892,0.00325385,0.00054191,1.60813126
-5.32766383,4.24707681,1.75906008,2.89109067,0.05277043,0.00326081,0.00046946,1.57823477
-5.32166083,4.16782951,1.70590938,2.84585917,0.05204387,0.00326735,0.00040603,1.54506573
-5.31565783,4.08272129,1.64823184,2.79723826,0.05129700,0.00327321,0.00035072,1.50912181
-5.30965483,3.99309722,1.58677767,2.74611194,0.05054832,0.00327820,0.00030266,1.47094538
-5.30365183,3.90034690,1.52234892,2.69338583,0.04981618,0.00328219,0.00026100,1.43110636
-5.29764882,3.80585929,1.45577471,2.63995715,0.04911793,0.00328509,0.00022495,1.39018424
-5.29164582,3.71097852,1.38788657,2.58668534,0.04846905,0.00328686,0.00019381,1.34875033
-5.28564282,3.61696259,1.31949509,2.53436454,0.04788244,0.00328752,0.00016691,1.30735077
-5.27963982,3.52494678,1.25136862,2.48369914,0.04736775,0.00328711,0.00014368,1.26649113
-5.27363682,3.43591298,1.18421498,2.43528336,0.04693091,0.00328575,0.00012362,1.22662309
-5.26763382,3.35066608,1.11866658,2.38958556,0.04657386,0.00328355,0.00010627,1.18813371
-5.26163082,3.26981813,1.05526943,2.34693777,0.04629439,0.00328068,0.00009125,1.15133765
-5.25562781,3.19378023,0.99447601,2.30753060,0.04608625,0.00327731,0.00007825,1.11647227
-5.24962481,3.12276220,0.93664200,2.27141352,0.04593942,0.00327362,0.00006697,1.08369581
-5.24362181,3.05677941,0.88202659,2.23850013,0.04584048,0.00326980,0.00005719,1.05308846
-5.23761881,2.99566589,0.83079589,2.20857792,0.04577325,0.00326602,0.00004871,1.02465594
-5.23161581,2.93909284,0.78302906,2.18132197,0.04571940,0.00326242,0.00004136,0.99833540
-5.22561281,2.88659119,0.73872646,2.15631153,0.04565920,0.00325911,0.00003500,0.97400308
-5.21960980,2.83757714,0.69781924,2.13304893,0.04557235,0.00325614,0.00002950,0.95148337
-5.21360680,2.79137935,0.66017992,2.11097978,0.04543868,0.00325350,0.00002476,0.93055879
-5.20760380,2.74726671,0.62563325,2.08951367,0.04523896,0.00325109,0.00002069,0.91098039
-5.20160080,2.70447562,0.59396708,2.06804465,0.04495552,0.00324874,0.00001720,0.89247820
-5.19559780,2.66223597,0.56494272,2.04597084,0.04457290,0.00324618,0.00001423,0.87477145
-5.18959480,2.61979511,0.53830457,2.02271248,0.04407827,0.00324304,0.00001172,0.85757805
-5.18359180,2.57643928,0.51378883,1.99772828,0.04346182,0.00323886,0.00000960,0.84062341
-5.17758879,2.53151220,0.49113116,1.97052945,0.04271698,0.00323309,0.00000783,0.82364806
-5.17158579,2.48443064,0.47007323,1.94069147,0.04184055,0.00322510,0.00000636,0.80641433
-5.16558279,2.43469680,0.45036818,1.90786331,0.04083264,0.00321421,0.00000516,0.78871172
-5.15957979,2.38190777,0.43178508,1.87177429,0.03969663,0.00319971,0.00000419,0.77036120
-5.15357679,2.32576183,0.41411238,1.83223844,0.03843885,0.00318086,0.00000343,0.75121824
-5.14757379,2.26606213,0.39716050,1.78915657,0.03706840,0.00315697,0.00000285,0.73117477
-5.14157079,2.20271759,0.38076362,1.74251618,0.03559673,0.00312736,0.00000244,0.71016006
-5.13556778,2.13574141,0.36478078,1.69238930,0.03403729,0.00309145,0.00000219,0.68814066
-5.12956478,2.06524726,0.34909636,1.63892852,0.03240516,0.00304877,0.00000209,0.66511931
-5.12356178,1.99144344,0.33361994,1.58236125,0.03071658,0.00299894,0.00000216,0.64113313
-5.11755878,1.91462511,0.31828575,1.52298258,0.02898866,0.00294178,0.00000241,0.61625101
-5.11155578,1.83516482,0.30305155,1.46114675,0.02723897,0.00287722,0.00000286,0.59057038
-5.10555278,1.75350166,0.28789722,1.39725760,0.02548528,0.00280539,0.00000354,0.56421337
-5.09954977,1.67012908,0.27282290,1.33175814,0.02374529,0.00272658,0.00000451,0.53732254
-5.09354677,1.58558196,0.25784688,1.26511955,0.02203647,0.00264123,0.00000583,0.51005634
-5.08754377,1.50042298,0.24300322,1.19782991,0.02037595,0.00254993,0.00000758,0.48258424
-5.08154077,1.41522886,0.22833920,1.13038285,0.01878046,0.00245340,0.00000984,0.45508191
-5.07553777,1.33057675,0.21391271,1.06326661,0.01726636,0.00235245,0.00001276,0.42772630
-5.06953477,1.24703125,0.19978954,0.99695369,0.01584974,0.00224799,0.00001645,0.40069112
-5.06353177,1.16513234,0.18604085,0.93189140,0.01454656,0.00214094,0.00002110,0.37414247
-5.05752876,1.08538478,0.17274066,0.86849366,0.01337291,0.00203226,0.00002690,0.34823504
-5.05152576,1.00824911,0.15996369,0.80713427,0.01234520,0.00192288,0.00003407,0.32310885
-5.04552276,0.93413465,0.14778340,0.74814168,0.01148049,0.00181369,0.00004287,0.29888665
-5.03951976,0.86339453,0.13627040,0.69179562,0.01079679,0.00170553,0.00005357,0.27567204
-5.03351676,0.79632296,0.12549121,0.63832542,0.01031334,0.00159915,0.00006651,0.25354832
-5.02751376,0.73315464,0.11550740,0.58791005,0.01005095,0.00149519,0.00008200,0.23257814
-5.02151076,0.67406614,0.10637506,0.54067977,0.01003219,0.00139421,0.00010043,0.21280378
-5.01550775,0.61917914,0.09814460,0.49671912,0.01028162,0.00129667,0.00012218,0.19424813
-5.00950475,0.56856504,0.09086080,0.45607121,0.01082585,0.00120291,0.00014764,0.17691618
-5.00350175,0.52225082,0.08456310,0.41874269,0.01169355,0.00111317,0.00017722,0.16079697
-4.99749875,0.48022550,0.07928589,0.38470945,0.01291531,0.00102764,0.00021132,0.14586585
-4.99149575,0.44244706,0.07505894,0.35392247,0.01452334,0.00094639,0.00025033,0.13208688
-4.98549275,0.40884921,0.07190775,0.32631371,0.01655108,0.00086945,0.00029459,0.11941533
-4.97948974,0.37934784,0.06985373,0.30180164,0.01903256,0.00079681,0.00034443,0.10780012
-4.97348674,0.35384680,0.06891432,0.28029635,0.02200169,0.00072841,0.00040010,0.09718604
-4.96748374,0.33224280,0.06910280,0.26170399,0.02549136,0.00066416,0.00046181,0.08751577
-4.96148074,0.31442942,0.07042792,0.24593043,0.02953248,0.00060399,0.00052966,0.07873162
-4.95547774,0.30030012,0.07289337,0.23288428,0.03415287,0.00054779,0.00060367,0.07077686
-4.94947474,0.28975023,0.07649703,0.22247909,0.03937622,0.00049547,0.00068377,0.06359679
-4.94347174,0.28267825,0.08123014,0.21463494,0.04522101,0.00044692,0.00076978,0.05713944
-4.93746873,0.27898638,0.08707641,0.20927944,0.05169951,0.00040209,0.00086139,0.05135597
-4.93146573,0.27858066,0.09401119,0.20634838,0.05881700,0.00036088,0.00095821,0.04620081
-4.92546273,0.28137080,0.10200082,0.20578601,0.06657113,0.00032324,0.00105972,0.04163163
-4.91945973,0.28726996,0.11100217,0.20754509,0.07495165,0.00028912,0.00116534,0.03760915
-4.91345673,0.29619457,0.12096251,0.21158693,0.08394037,0.00025846,0.00127437,0.03409681
-4.90745373,0.30806444,0.13181977,0.21788128,0.09351152,0.00023123,0.00138607,0.03106048
-4.90145073,0.32280301,0.14350324,0.22640624,0.10363255,0.00020740,0.00149964,0.02846812
-4.89544772,0.34033795,0.15593467,0.23714805,0.11426523,0.00018693,0.00161425,0.02628949
-4.88944472,0.36060203,0.16902988,0.25010089,0.12536715,0.00016979,0.00172909,0.02449590
-4.88344172,0.38353403,0.18270064,0.26526644,0.13689347,0.00015597,0.00184333,0.02306011
-4.87743872,0.40907980,0.19685702,0.28265328,0.14879898,0.00014545,0.00195620,0.02195617
-4.87143572,0.43719313,0.21140984,0.30227600,0.16104023,0.00013823,0.00206699,0.02115946
-4.86543272,0.46783650,0.22627330,0.32415397,0.17357777,0.00013430,0.00217503,0.02064674
-4.85942971,0.50098148,0.24136761,0.34830992,0.18637824,0.00013369,0.00227976,0.02039617
-4.85342671,0.53660876,0.25662143,0.37476811,0.19941631,0.00013643,0.00238066,0.02038747
-4.84742371,0.57470787,0.27197416,0.40355246,0.21267639,0.00014260,0.00247732,0.02060198
-4.84142071,0.61527657,0.28737781,0.43468461,0.22615387,0.00015227,0.00256938,0.02102276
-4.83541771,0.65832007,0.30279852,0.46818217,0.23985594,0.00016559,0.00265655,0.02163460
-4.82941471,0.70385031,0.31821753,0.50405744,0.25380203,0.00018271,0.00273858,0.02242407
-4.82341171,0.75188541,0.33363179,0.54231673,0.26802357,0.00020387,0.00281526,0.02337940
-4.81740870,0.80244968,0.34905401,0.58296069,0.28256343,0.00022931,0.00288639,0.02449044
-4.81140570,0.85557432,0.36451232,0.62598568,0.29747482,0.00025938,0.00295175,0.02574846
-4.80540270,0.91129909,0.38004956,0.67138662,0.31281990,0.00029446,0.00301113,0.02714599
-4.79939970,0.96967513,0.39572226,0.71916111,0.32866799,0.00033501,0.00306426,0.02867658
-4.79339670,1.03076892,0.41159943,0.76931516,0.34509372,0.00038155,0.00311088,0.03033460
-4.78739370,1.09466742,0.42776118,0.82187014,0.36217493,0.00043468,0.00315067,0.03211500
-4.78139070,1.16148430,0.44429719,0.87687092,0.37999067,0.00049505,0.00318329,0.03401309
-4.77538769,1.23136687,0.46130525,0.93439486,0.39861916,0.00056341,0.00320840,0.03602437
-4.76938469,1.30450342,0.47888961,0.99456108,0.41813589,0.00064051,0.00322569,0.03814439
-4.76338169,1.38113054,0.49715935,1.05753973,0.43861185,0.00072720,0.00323483,0.04036865
-4.75737869,1.46153972,0.51622665,1.12356049,0.46011188,0.00082434,0.00323561,0.04269251
-4.75137569,1.54608291,0.53620491,1.19291981,0.48269314,0.00093282,0.00322786,0.04511122
-4.74537269,1.63517616,0.55720672,1.26598631,0.50640375,0.00105352,0.00321154,0.04761994
-4.73936968,1.72930114,0.57934158,1.34320381,0.53128139,0.00118733,0.00318676,0.05021376
-4.73336668,1.82900382,0.60271335,1.42509147,0.55735203,0.00133508,0.00315376,0.05288783
-4.72736368,1.93489017,0.62741750,1.51224088,0.58462865,0.00149758,0.00311296,0.05563742
-4.72136068,2.04761859,0.65353807,1.60530970,0.61310998,0.00167553,0.00306494,0.05845801
-4.71535768,2.16788909,0.68114449,1.70501196,0.64277922,0.00186956,0.00301045,0.06134539
-4.70935468,2.29642935,0.71028835,1.81210497,0.67360283,0.00208021,0.00295042,0.06429567
-4.70335168,2.43397785,0.74100016,1.92737321,0.70552948,0.00230787,0.00288588,0.06730533
-4.69734867,2.58126460,0.77328640,2.05160942,0.73848902,0.00255282,0.00281801,0.07037119
-4.69134567,2.73898987,0.80712690,2.18559344,0.77239187,0.00281520,0.00274805,0.07349031
-4.68534267,2.90780161,0.84247274,2.33006934,0.80712864,0.00309502,0.00267731,0.07665995
-4.67933967,3.08827209,0.87924489,2.48572129,0.84257020,0.00339213,0.00260710,0.07987733
-4.67333667,3.28087450,0.91733364,2.65314909,0.87856830,0.00370626,0.00253871,0.08313947
-4.66733367,3.48596015,0.95659891,2.83284364,0.91495672,0.00403704,0.00247338,0.08644294
-4.66133067,3.70373686,0.99687147,3.02516339,0.95155305,0.00438393,0.00241226,0.08978357
-4.65532766,3.93424928,1.03795521,3.23031202,0.98816114,0.00474632,0.00235640,0.09315619
-4.64932466,4.17736153,1.07963009,3.44831836,1.02457405,0.00512347,0.00230669,0.09655429
-4.64332166,4.43274295,1.12165607,3.67901892,1.06057777,0.00551456,0.00226390,0.09996975
-4.63731866,4.69985732,1.16377747,3.92204379,1.09595525,0.00591868,0.00222862,0.10339257
-4.63131566,4.97795616,1.20572800,4.17680646,1.13049100,0.00633480,0.00220130,0.10681060
-4.62531266,5.26607666,1.24723592,4.44249818,1.16397595,0.00676184,0.00218222,0.11020941
-4.61930965,5.56304448,1.28802949,4.71808750,1.19621247,0.00719859,0.00217150,0.11357215
-4.61330665,5.86748219,1.32784225,5.00232526,1.22701945,0.00764375,0.00216915,0.11687956
-4.60730365,6.17782321,1.36641823,5.29375565,1.25623733,0.00809594,0.00217503,0.12011007
-4.60130065,6.49233178,1.40351676,5.59073348,1.28373276,0.00855363,0.00218889,0.12323999
-4.59529765,6.80912870,1.43891692,5.89144760,1.30940295,0.00901521,0.00221040,0.12624385
-4.58929465,7.12622269,1.47242149,6.19395046,1.33317931,0.00947894,0.00223914,0.12909488
-4.58329165,7.44154666,1.50386024,6.49619314,1.35503039,0.00994297,0.00227463,0.13176558
-4.57728864,7.75299815,1.53309265,6.79606506,1.37496390,0.01040534,0.00231636,0.13422836
-4.57128564,8.05848263,1.56000987,7.09143721,1.39302755,0.01086401,0.00236375,0.13645637
-4.56528264,8.35595811,1.58453587,7.38020749,1.40930871,0.01131686,0.00241621,0.13842423
-4.55927964,8.64347929,1.60662778,7.66034618,1.42393266,0.01176170,0.00247315,0.14010894
-4.55327664,8.91923914,1.62627521,7.92993986,1.43705937,0.01219631,0.00253395,0.14149061
-4.54727364,9.18160598,1.64349870,8.18723141,1.44887870,0.01261850,0.00259798,0.14255327
-4.54127064,9.42915375,1.65834696,8.43065419,1.45960416,0.01302605,0.00266463,0.14328546
-4.53526763,9.66068388,1.67089316,8.65885858,1.46946510,0.01341682,0.00273328,0.14368076
-4.52926463,9.87523694,1.68123011,8.87072902,1.47869775,0.01378872,0.00280330,0.14373804
-4.52326163,10.07209342,1.68946444,9.06539072,1.48753498,0.01413978,0.00287406,0.14346168
-4.51725863,10.25076283,1.69570996,9.24220526,1.49619553,0.01446809,0.00294494,0.14286133
-4.51125563,10.41096181,1.70008042,9.40075535,1.50487272,0.01477187,0.00301529,0.14195169
-4.50525263,10.55258205,1.70268186,9.54081935,1.51372340,0.01504943,0.00308445,0.14075189
-4.49924962,10.67565006,1.70360502,9.66233735,1.52285746,0.01529921,0.00315177,0.13928482
-4.49324662,10.78028105,1.70291813,9.76537069,1.53232862,0.01551971,0.00321656,0.13757617
-4.48724362,10.86663013,1.70066060,9.85005785,1.54212687,0.01570954,0.00327810,0.13565349
-4.48124062,10.93484415,1.69683796,9.91656961,1.55217326,0.01586736,0.00333567,0.13354512
-4.47523762,10.98501759,1.69141853,9.96506678,1.56231735,0.01599192,0.00338852,0.13127910
-4.46923462,11.01715609,1.68433221,9.99566368,1.57233765,0.01608202,0.00343590,0.12888224
-4.46323162,11.03115044,1.67547148,10.00840021,1.58194545,0.01613652,0.00347704,0.12637914
-4.45722861,11.02676362,1.66469507,10.00322485,1.59079180,0.01615438,0.00351120,0.12379158
-4.45122561,11.00363231,1.65183392,9.97999039,1.59847783,0.01613467,0.00353765,0.12113794
-4.44522261,10.96128378,1.63669960,9.93846295,1.60456786,0.01607658,0.00355571,0.11843293
-4.43921961,10.89916753,1.61909471,9.87834444,1.60860504,0.01597951,0.00356479,0.11568759
-4.43321661,10.81670042,1.59882490,9.79930723,1.61012881,0.01584307,0.00356437,0.11290950
-4.42721361,10.71332294,1.57571184,9.70103916,1.60869347,0.01566717,0.00355408,0.11010323
-4.42121061,10.58856317,1.54960659,9.58329614,1.60388708,0.01545204,0.00353367,0.10727099
-4.41520760,10.44210496,1.52040257,9.44595909,1.59534974,0.01519833,0.00350310,0.10441345
-4.40920460,10.27385584,1.48804744,9.28909152,1.58279053,0.01490710,0.00346252,0.10153070
-4.40320160,10.08401054,1.45255323,9.11299398,1.56600222,0.01457989,0.00341228,0.09862316
-4.39719860,9.87310588,1.41400399,8.91825171,1.54487296,0.01421874,0.00335299,0.09569262
-4.39119560,9.64206358,1.37256068,8.70577231,1.51939460,0.01382618,0.00328549,0.09274306
-4.38519260,9.39221784,1.32846272,8.47681054,1.48966704,0.01340523,0.00321084,0.08978145
-4.37918959,9.12532567,1.28202624,8.23297854,1.45589841,0.01295937,0.00313036,0.08681831
-4.37318659,8.84355883,1.23363892,7.97624019,1.41840118,0.01249251,0.00304555,0.08386809
-4.36718359,8.54947730,1.18375159,7.70888947,1.37758422,0.01200891,0.00295810,0.08094925
-4.36118059,8.24598508,1.13286703,7.43351355,1.33394130,0.01151310,0.00286982,0.07808416
-4.35517759,7.93627032,1.08152647,7.15294203,1.28803638,0.01100982,0.00278266,0.07529868
-4.34917459,7.62373218,1.03029420,6.87018471,1.24048656,0.01050390,0.00269859,0.07262151
-4.34317159,7.31189788,0.97974129,6.58836047,1.19194323,0.01000020,0.00261960,0.07008337
-4.33716858,7.00433349,0.93042881,6.31062063,1.14307226,0.00950345,0.00254760,0.06771596
-4.33116558,6.70455238,0.88289156,6.04007001,1.09453419,0.00901822,0.00248442,0.06555087
-4.32516258,6.41592533,0.83762276,5.77968932,1.04696501,0.00854880,0.00243174,0.06361835
-4.31915958,6.14159597,0.79506049,5.53226184,1.00095841,0.00809915,0.00239103,0.06194617
-4.31315658,5.88440510,0.75557636,5.30030780,0.95705004,0.00767280,0.00236355,0.06055850
-4.30715358,5.64682674,0.71946677,5.08602866,0.91570454,0.00727282,0.00235027,0.05947491
