energy_ev,total_up,C_s_up,C_p_up,Cd_p_up,Cd_d_up,Cu_p_up,Cu_d_up,Te_p_up,Te_d_up
-3.43071536,4.55172669,0.07429403,0.54362273,1.07554793,0.20529930,1.12106945,1.46396244,1.17858289,0.00000000
-3.42471236,4.50599903,0.07875295,0.52836576,1.06009776,0.20101010,1.13504215,1.44157605,1.19366912,0.00000000
-3.41870935,4.45638873,0.08377627,0.51183125,1.04517810,0.19667463,1.15028104,1.41745769,1.20970142,0.00000000
-3.41270635,4.40496804,0.08933972,0.49439538,1.03140249,0.19242018,1.16724091,1.39218593,1.22703364,0.00000000
-3.40670335,4.35386577,0.09541050,0.47644488,1.01938128,0.18837703,1.18635458,1.36637611,1.24600918,0.00000000
-3.40070035,4.30518764,0.10194746,0.45836409,1.00970050,0.18467387,1.20801550,1.34065794,1.26694468,0.00000000
-3.39469735,4.26094111,0.10890148,0.44052305,1.00290199,0.18143337,1.23256244,1.31565345,1.29011542,0.00000000
-3.38869435,4.22296834,0.11621617,0.42326699,0.99946576,0.17876816,1.26026701,1.29195617,1.31574297,0.00000000
-3.38269135,4.19288990,0.12382882,0.40690764,0.99979517,0.17677745,1.29132440,1.27011266,1.34398577,0.00000000
-3.37668834,4.17206155,0.13167154,0.39171664,1.00420552,0.17554427,1.32584776,1.25060715,1.37493298,0.00000000
-3.37068534,4.16154515,0.13967270,0.37792124,1.01291650,0.17513346,1.36386619,1.23384971,1.40860173,0.00000000
-3.36468234,4.16209429,0.14775838,0.36570221,1.02604844,0.17559051,1.40532621,1.22016848,1.44493773,0.00000000
-3.35867934,4.17415411,0.15585401,0.35519406,1.04362274,0.17694118,1.45009637,1.20980581,1.48381897,0.00000000
-3.35267634,4.19787414,0.16388588,0.34648722,1.06556584,0.17919187,1.49797454,1.20291825,1.52506199,0.00000000
-3.34667334,4.23313239,0.17178273,0.33963198,1.09171678,0.18233067,1.54869710,1.19958005,1.56843022,0.00000000
-3.34067034,4.27956839,0.17947702,0.33464391,1.12183762,0.18632909,1.60194950,1.19978946,1.61364361,0.00000000
-3.33466733,4.33662258,0.18690611,0.33151029,1.15562618,0.19114416,1.65737732,1.20347743,1.66038896,0.00000000
-3.32866433,4.40357938,0.19401312,0.33019727,1.19273052,0.19672099,1.71459721,1.21051765,1.70833008,0.00000000
-3.32266133,4.47961129,0.20074758,0.33065713,1.23276429,0.20299552,1.77320713,1.22073758,1.75711740,0.00000000
-3.31665833,4.56382149,0.20706571,0.33283553,1.27532238,0.20989733,1.83279531,1.23392939,1.80639634,0.00000000
-3.31065533,4.65528298,0.21293052,0.33667813,1.31999601,0.21735251,1.89294773,1.24986041,1.85581412,0.00000000
-3.30465233,4.75307224,0.21831164,0.34213637,1.36638664,0.22528623,1.95325376,1.26828250,1.90502490,0.00000000
-3.29864932,4.85629649,0.22318500,0.34917207,1.41411817,0.23362521,2.01331013,1.28893981,1.95369318,0.00000000
-3.29264632,4.96411343,0.22753244,0.35776070,1.46284668,0.24229974,2.07272322,1.31157484,2.00149542,0.00000000
-3.28664332,5.07574341,0.23134127,0.36789308,1.51226760,0.25124531,2.13110995,1.33593250,2.04812048,0.00000000
-3.28064032,5.19047405,0.23460388,0.37957538,1.56211970,0.26040380,2.18809769,1.36176226,2.09326881,0.00000000
-3.27463732,5.30765781,0.23731755,0.39282761,1.61218599,0.26972418,2.24332344,1.38881845,2.13665118,0.00000000
-3.26863432,5.42670355,0.23948432,0.40768033,1.66229140,0.27916270,2.29643285,1.41685900,2.17798715,0.00000000
-3.26263132,5.54706302,0.24111120,0.42417004,1.71229746,0.28868270,2.34707945,1.44564291,2.21700375,0.00000000
-3.25662831,5.66821378,0.24221045,0.44233325,1.76209423,0.29825389,2.39492436,1.47492677,2.25343496,0.00000000
-3.25062531,5.78963997,0.24280023,0.46219951,1.81159005,0.30785139,2.43963693,1.50446091,2.28702194,0.00000000
-3.24462231,5.91081242,0.24290524,0.48378384,1.86069962,0.31745442,2.48089646,1.53398547,2.31751461,0.00000000
-3.23861931,6.03116962,0.24255758,0.50707890,1.90933120,0.32704486,2.51839501,1.56322690,2.34467443,0.00000000
-3.23261631,6.15010105,0.24179755,0.53204722,1.95737382,0.33660568,2.55184149,1.59189535,2.36827851,0.00000000
-3.22661331,6.26693412,0.24067439,0.55861410,2.00468515,0.34611949,2.58096689,1.61968314,2.38812493,0.00000000
-3.22061031,6.38092578,0.23924675,0.58666154,2.05108122,0.35556706,2.60553040,1.64626487,2.40403910,0.00000000
-3.21460730,6.49125980,0.23758293,0.61602353,2.09632852,0.36492621,2.62532627,1.67129905,2.41588079,0.00000000
-3.20860430,6.59705010,0.23576068,0.64648329,2.14013937,0.37417086,2.64019113,1.69443170,2.42355159,0.00000000
-3.20260130,6.69735059,0.23386650,0.67777256,2.18217111,0.38327052,2.65001140,1.71530157,2.42700239,0.00000000
-3.19659830,6.79117115,0.23199446,0.70957317,2.22202936,0.39219007,2.65473033,1.73354715,2.42624038,0.00000000
-3.19059530,6.87749948,0.23024436,0.74152116,2.25927561,0.40088996,2.65435453,1.74881510,2.42133524,0.00000000
-3.18459230,6.95532769,0.22871945,0.77321318,2.29343888,0.40932675,2.64895934,1.76076972,2.41242403,0.00000000
-3.17858929,7.02368269,0.22752356,0.80421514,2.32403109,0.41745397,2.63869289,1.76910321,2.39971445,0.00000000
-3.17258629,7.08165859,0.22675783,0.83407290,2.35056537,0.42522320,2.62377834,1.77354604,2.38348598,0.00000000
-3.16658329,7.12844955,0.22651715,0.86232434,2.37257648,0.43258530,2.60451416,1.77387707,2.36408881,0.00000000
-3.16058029,7.16338099,0.22688635,0.88851257,2.38964206,0.43949170,2.58127205,1.76993271,2.34194009,0.00000000
-3.15457729,7.18593745,0.22793651,0.91219954,2.40140363,0.44589566,2.55449233,1.76161469,2.31751752,0.00000000
-3.14857429,7.19578507,0.22972125,0.93297944,2.40758597,0.45175332,2.52467672,1.74889592,2.29135018,0.00000000
-3.14257129,7.19278708,0.23227356,0.95049134,2.40801347,0.45702465,2.49237845,1.73182402,2.26400654,0.00000000
-3.13656828,7.17701111,0.23560297,0.96443033,2.40262258,0.46167392,2.45818972,1.71052225,2.23608000,0.00000000
-3.13056528,7.14872733,0.23969355,0.97455676,2.39146913,0.46567005,2.42272677,1.68518761,2.20817213,0.00000000
-3.12456228,7.10839706,0.24450261,0.98070301,2.37473010,0.46898647,2.38661273,1.65608619,2.18087400,0.00000000
-3.11855928,7.05665222,0.24996037,0.98277769,2.35269923,0.47160069,2.35045895,1.62354572,2.15474635,0.00000000
-3.11255628,6.99426615,0.25597065,0.98076682,2.32577680,0.47349369,2.31484504,1.58794580,2.13029896,0.00000000
-3.10655328,6.92211756,0.26241246,0.97473228,2.29445366,0.47464899,2.28029862,1.54970602,2.10797032,0.00000000
-3.10055028,6.84114903,0.26914271,0.96480743,2.25929058,0.47505169,2.24727544,1.50927266,2.08810823,0.00000000
-3.09454727,6.75232276,0.27599971,0.95119042,2.22089376,0.47468752,2.21614075,1.46710446,2.07095235,0.00000000
-3.08854427,6.65657574,0.28280755,0.93413536,2.17988792,0.47354197,2.18715288,1.42365823,2.05661949,0.00000000
-3.08254127,6.55477731,0.28938107,0.91394212,2.13688858,0.47159966,2.16044986,1.37937485,2.04509275,0.00000000
-3.07653827,6.44769141,0.29553133,0.89094504,2.09247489,0.46884404,2.13604004,1.33466657,2.03621493,0.00000000
-3.07053527,6.33594605,0.30107132,0.86550140,2.04716484,0.46525742,2.11379733,1.28990586,2.02968720,0.00000000
-3.06453227,6.22001193,0.30582166,0.83798004,2.00139405,0.46082144,2.09346160,1.24541672,2.02507325,0.00000000
-3.05852926,6.10019158,0.30961618,0.80875072,1.95549951,0.45551802,2.07464469,1.20146847,2.02180912,0.00000000
-3.05252626,5.97661994,0.31230699,0.77817467,1.90970909,0.44933064,2.05684202,1.15827254,2.01921888,0.00000000
-3.04652326,5.84927629,0.31376906,0.74659666,1.86413745,0.44224599,2.03944954,1.11598212,2.01653543,0.00000000
-3.04052026,5.71800723,0.31390393,0.71433878,1.81878851,0.43425592,2.02178570,1.07469481,2.01292624,0.00000000
-3.03451726,5.58255913,0.31264257,0.68169615,1.77356416,0.42535948,2.00311749,1.03445782,2.00752271,0.00000000
-3.02851426,5.44261839,0.30994723,0.64893438,1.72827874,0.41556505,1.98268965,0.99527548,1.99945229,0.00000000
-3.02251126,5.29785698,0.30581226,0.61628883,1.68267825,0.40489228,1.95975575,0.95711849,1.98787195,0.00000000
-3.01650825,5.14798069,0.30026388,0.58396533,1.63646314,0.39337389,1.93360981,0.91993443,1.97200151,0.00000000
-3.01050525,4.99277707,0.29335900,0.55214218,1.58931322,0.38105702,1.90361702,0.88365876,1.95115543,0.00000000
-3.00450225,4.83216030,0.28518308,0.52097302,1.54091330,0.36800411,1.86924210,0.84822577,1.92477148,0.00000000
-2.99849925,4.66621015,0.27584720,0.49059028,1.49097796,0.35429329,1.83007402,0.81357884,1.89243516,0.00000000
-2.99249625,4.49520292,0.26548457,0.46110887,1.43927415,0.34001806,1.78584591,0.77967941,1.85389851,0.00000000
-2.98649325,4.31963220,0.25424643,0.43262982,1.38564039,0.32528643,1.73644922,0.74651426,1.80909254,0.00000000
-2.98049025,4.14021853,0.24229770,0.40524348,1.33000164,0.31021936,1.68194156,0.71410060,1.75813280,0.00000000
-2.97448724,3.95790716,0.22981253,0.37903233,1.27237904,0.29494865,1.62254786,0.68248902,1.70131772,0.00000000
-2.96848424,3.77385411,0.21696980,0.35407300,1.21289442,0.27961440,1.55865498,0.65176385,1.63911999,0.00000000
-2.96248124,3.58940142,0.20394884,0.33043760,1.15176939,0.26436194,1.49080016,0.62204137,1.57217143,0.00000000
-2.95647824,3.40604289,0.19092550,0.30819436,1.08931932,0.24933866,1.41965394,0.59346579,1.50124222,0.00000000
-2.95047524,3.22538241,0.17806864,0.28740759,1.02594300,0.23469056,1.34599865,0.56620350,1.42721552,0.00000000
-2.94447224,3.04908718,0.16553712,0.26813709,0.96210854,0.22055898,1.27070345,0.54043596,1.35105878,0.00000000
-2.93846923,2.87883840,0.15347749,0.25043724,0.89833664,0.20707738,1.19469742,0.51635165,1.27379322,0.00000000
-2.93246623,2.71628229,0.14202220,0.23435590,0.83518226,0.19436852,1.11894183,0.49413775,1.19646282,0.00000000
-2.92646323,2.56298376,0.13128855,0.21993333,0.77321582,0.18254200,1.04440301,0.47397202,1.12010432,0.00000000
-2.92046023,2.42038549,0.12137823,0.20720124,0.71300485,0.17169247,0.97202688,0.45601535,1.04571934,0.00000000
-2.91445723,2.28977402,0.11237746,0.19618230,0.65509718,0.16189827,0.90271622,0.44040548,0.97424996,0.00000000
-2.90845423,2.17225463,0.10435766,0.18689002,0.60000633,0.15322092,0.83731133,0.42725227,0.90655832,0.00000000
-2.90245123,2.06873582,0.09737661,0.17932929,0.54819975,0.14570506,0.77657467,0.41663464,0.84341088,0.00000000
-2.89644822,1.97992358,0.09147988,0.17349744,0.50009021,0.13937922,0.72117961,0.40859949,0.78546770,0.00000000
-2.89044522,1.90632532,0.08670259,0.16938589,0.45603055,0.13425694,0.67170319,0.40316243,0.73327640,0.00000000
-2.88444222,1.84826228,0.08307122,0.16698232,0.41631171,0.13033853,0.62862269,0.40031021,0.68727082,0.00000000
-2.87843922,1.80588916,0.08060550,0.16627320,0.38116381,0.12761303,0.59231540,0.40000467,0.64777348,0.00000000
-2.87243622,1.77921898,0.07932013,0.16724657,0.35075978,0.12606049,0.56306089,0.40218774,0.61500132,0.00000000
-2.86643322,1.76815101,0.07922625,0.16989482,0.32522124,0.12565413,0.54104501,0.40678716,0.58907370,0.00000000
-2.86043022,1.77249956,0.08033266,0.17421735,0.30462570,0.12636261,0.52636497,0.41372232,0.57002191,0.00000000
-2.85442721,1.79202124,0.08264655,0.18022286,0.28901481,0.12815185,0.51903446,0.42290986,0.55779910,0.00000000
-2.84842421,1.82643862,0.08617380,0.18793106,0.27840271,0.13098659,0.51898842,0.43426845,0.55228990,0.00000000
-2.84242121,1.87545857,0.09091874,0.19737365,0.27278406,0.13483147,0.52608684,0.44772245,0.55331911,0.00000000
-2.83641821,1.93878382,0.09688336,0.20859441,0.27214123,0.13965156,0.54011722,0.46320403,0.56065882,0.00000000
-2.83041521,2.01611696,0.10406612,0.22164837,0.27645013,0.14541229,0.56079580,0.48065362,0.57403375,0.00000000
-2.82441221,2.10715660,0.11246023,0.23659985,0.28568440,0.15207889,0.58776746,0.50001856,0.59312479,0.00000000
-2.81840920,2.21158607,0.12205156,0.25351957,0.29981776,0.15961530,0.62060478,0.52125007,0.61757070,0.00000000
-2.81240620,2.32905548,0.13281638,0.27248077,0.31882444,0.16798271,0.65880675,0.54429858,0.64696855,0.00000000
-2.80640320,2.45915862,0.14471897,0.29355437,0.34267766,0.17713772,0.70179781,0.56910793,0.68087321,0.00000000
-2.80040020,2.60140643,0.15770917,0.31680358,0.37134627,0.18703052,0.74892786,0.59560866,0.71879662,0.00000000
-2.79439720,2.75519912,0.17172031,0.34227790,0.40478989,0.19760296,0.79947415,0.62371098,0.76020746,0.00000000
-2.78839420,2.91979922,0.18666734,0.37000682,0.44295259,0.20878689,0.85264567,0.65329787,0.80453194,0.00000000
-2.78239120,3.09430762,0.20244557,0.39999352,0.48575571,0.22050279,0.90759059,0.68421881,0.85115625,0.00000000
-2.77638819,3.27764467,0.21893002,0.43220881,0.53309002,0.23265895,0.96340734,0.71628475,0.89943131,0.00000000
-2.77038519,3.46853813,0.23597559,0.46658546,0.58480767,0.24515119,1.01915921,0.74926457,0.94867991,0.00000000
-2.76438219,3.66551914,0.25341796,0.50301339,0.64071447,0.25786325,1.07389271,0.78288345,0.99820667,0.00000000
-2.75837919,3.86692721,0.27107550,0.54133567,0.70056269,0.27066793,1.12665913,0.81682340,1.04731048,0.00000000
-2.75237619,4.07092435,0.28875197,0.58134588,0.76404505,0.28342885,1.17653873,0.85072591,1.09529928,0.00000000
-2.74637319,4.27551830,0.30624003,0.62278667,0.83079006,0.29600284,1.22266666,0.88419687,1.14150658,0.00000000
-2.74037019,4.47859397,0.32332558,0.66534991,0.90035931,0.30824294,1.26425955,0.91681339,1.18530905,0.00000000
-2.73436718,4.67795200,0.33979256,0.70867844,0.97224667,0.32000167,1.30064152,0.94813241,1.22614434,0.00000000
-2.72836418,4.87135287,0.35542827,0.75236950,1.04588001,0.33113467,1.33126829,0.97770064,1.26352825,0.00000000
-2.72236118,5.05656470,0.37002890,0.79597973,1.12062536,0.34150438,1.35574802,1.00506550,1.29707020,0.00000000
-2.71635818,5.23141295,0.38340498,0.83903197,1.19579357,0.35098357,1.37385779,1.02978647,1.32648619,0.00000000
-2.71035518,5.39382973,0.39538674,0.88102339,1.27064964,0.35945868,1.38555455,1.05144650,1.35160842,0.00000000
-2.70435218,5.54190111,0.40582887,0.92143512,1.34442436,0.36683270,1.39097963,1.06966291,1.37239072,0.00000000
-2.69834917,5.67391031,0.41461465,0.95974290,1.41632810,0.37302753,1.39045653,1.08409747,1.38890962,0.00000000
-2.69234617,5.78837543,0.42165928,0.99542869,1.48556637,0.37798567,1.38448137,1.09446520,1.40136040,0.00000000
-2.68634317,5.88408027,0.42691200,1.02799269,1.55135667,0.38167119,1.37370655,1.10054164,1.41004846,0.00000000
-2.68034017,5.96009735,0.43035726,1.05696557,1.61294597,0.38406999,1.35891769,1.10216846,1.41537595,0.00000000
-2.67433717,6.01580231,0.43201446,1.08192043,1.66962824,0.38518928,1.34100498,1.09925703,1.41782424,0.00000000
-2.66833417,6.05087956,0.43193663,1.10248401,1.72076132,0.38505640,1.32092983,1.09179022,1.41793287,0.00000000
-2.66233117,6.06531902,0.43020776,1.11834685,1.76578237,0.38371696,1.29968815,1.07982219,1.41627576,0.00000000
-2.65632816,6.05940445,0.42693916,1.12927184,1.80422130,0.38123253,1.27827192,1.06347633,1.41343580,0.00000000
-2.65032516,6.03369375,0.42226479,1.13510098,1.83571148,0.37767782,1.25763048,1.04294155,1.40997876,0.00000000
-2.64432216,5.98899241,0.41633591,1.13575986,1.85999734,0.37313761,1.23863326,1.01846701,1.40642772,0.00000000
-2.63831916,5.92632109,0.40931519,1.13125982,1.87693852,0.36770363,1.22203558,0.99035553,1.40323910,0.00000000
-2.63231616,5.84687873,0.40137066,1.12169754,1.88651031,0.36147125,1.20844884,0.95895598,1.40078146,0.00000000
-2.62631316,5.75200273,0.39266967,1.10725218,1.88880065,0.35453649,1.19831658,0.92465478,1.39931787,0.00000000
-2.62031016,5.64312779,0.38337319,1.08818010,1.88400367,0.34699321,1.19189726,0.88786699,1.39899286,0.00000000
-2.61430715,5.52174518,0.37363076,1.06480745,1.87241043,0.33893066,1.18925459,0.84902695,1.39982442,0.00000000
-2.60830415,5.38936390,0.36357624,1.03752094,1.85439731,0.33043154,1.19025583,0.80857912,1.40170164,0.00000000
-2.60230115,5.24747560,0.35332460,1.00675717,1.83041283,0.32157057,1.19457814,0.76696909,1.40438800,0.00000000
-2.59629815,5.09752425,0.34296986,0.97299106,1.80096364,0.31241366,1.20172265,0.72463505,1.40753044,0.00000000
-2.59029515,4.94088199,0.33258428,0.93672383,1.76660046,0.30301767,1.21103572,0.68200010,1.41067372,0.00000000
-2.58429215,4.77883174,0.32221873,0.89847105,1.72790477,0.29343068,1.22173638,0.63946536,1.41327967,0.00000000
-2.57828914,4.61255705,0.31190420,0.85875121,1.68547675,0.28369285,1.23294890,0.59740422,1.41475036,0.00000000
-2.57228614,4.44313913,0.30165439,0.81807531,1.63992507,0.27383769,1.24373887,0.55615768,1.41445432,0.00000000
-2.56628314,4.27156060,0.29146901,0.77693760,1.59185874,0.26389368,1.25315144,0.51603094,1.41175467,0.00000000
-2.56028014,4.09871510,0.28133773,0.73580788,1.54188113,0.25388608,1.26024992,0.47729120,1.40603779,0.00000000
-2.55427714,3.92542148,0.27124446,0.69512544,1.49058599,0.24383893,1.26415315,0.44016663,1.39674131,0.00000000
-2.54827414,3.75244117,0.26117158,0.65529454,1.43855519,0.23377687,1.26407002,0.40484648,1.38338018,0.00000000
-2.54227114,3.58049687,0.25110406,0.61668143,1.38635770,0.22372688,1.25932975,0.37148205,1.36556947,0.00000000
-2.53626813,3.41029099,0.24103298,0.57961269,1.33454918,0.21371972,1.24940667,0.34018864,1.34304304,0.00000000
-2.53026513,3.24252194,0.23095852,0.54437472,1.28367156,0.20379091,1.23393857,0.31104796,1.31566710,0.00000000
-2.52426213,3.07789703,0.22089193,0.51121393,1.23425201,0.19398133,1.21273801,0.28411117,1.28344818,0.00000000
-2.51825913,2.91714052,0.21085674,0.48033755,1.18680079,0.18433720,1.18579641,0.25940208,1.24653510,0.00000000
-2.51225613,2.76099620,0.20088888,0.45191460,1.14180741,0.17490961,1.15328079,0.23692050,1.20521514,0.00000000
-2.50625313,2.61022407,0.19103587,0.42607695,1.09973506,0.16575354,1.11552388,0.21664559,1.15990446,0.00000000
-2.50025013,2.46559133,0.18135524,0.40292017,1.06101324,0.15692635,1.07300817,0.19853903,1.11113372,0.00000000
-2.49424712,2.32785816,0.17191210,0.38250414,1.02602864,0.14848603,1.02634499,0.18254801,1.05952939,0.00000000
-2.48824412,2.19775952,0.16277626,0.36485347,0.99511500,0.14048911,0.97624981,0.16860787,1.00579204,0.00000000
-2.48224112,2.07598417,0.15401900,0.34995764,0.96854229,0.13298849,0.92351522,0.15664461,0.95067277,0.00000000
-2.47623812,1.96315274,0.14570969,0.33777113,0.94650608,0.12603130,0.86898283,0.14657699,0.89494884,0.00000000
-2.47023512,1.85979644,0.13791252,0.32821370,0.92911811,0.11965687,0.81351562,0.13831855,0.83939994,0.00000000
-2.46423212,1.76633828,0.13068355,0.32117097,0.91639867,0.11389505,0.75797195,0.13177940,0.78478617,0.00000000
-2.45822911,1.68307842,0.12406820,0.31649565,0.90827193,0.10876488,0.70318235,0.12686794,0.73182863,0.00000000
-2.45222611,1.61018482,0.11809933,0.31400953,0.90456473,0.10427376,0.64992997,0.12349257,0.68119355,0.00000000
-2.44622311,1.54769038,0.11279609,0.31350642,0.90500956,0.10041719,0.59893530,0.12156335,0.63348045,0.00000000
-2.44022011,1.49549694,0.10816341,0.31475625,0.90925195,0.09717904,0.55084551,0.12099374,0.58921465,0.00000000
-2.43421711,1.45338617,0.10419230,0.31751019,0.91686226,0.09453241,0.50622854,0.12170229,0.54884407,0.00000000
-2.42821411,1.42103693,0.10086080,0.32150693,0.92735183,0.09244099,0.46557152,0.12361431,0.51274019,0.00000000
-2.42221111,1.39804806,0.09813555,0.32647980,0.94019264,0.09086086,0.42928336,0.12666348,0.48120263,0.00000000
-2.41620810,1.38396522,0.09597383,0.33216463,0.95483991,0.08974264,0.39770055,0.13079313,0.45446664,0.00000000
-2.41020510,1.37831008,0.09432590,0.33830789,0.97075641,0.08903381,0.37109547,0.13595731,0.43271278,0.00000000
-2.40420210,1.38060978,0.09313756,0.34467493,0.98743733,0.08868118,0.34968641,0.14212134,0.41607771,0.00000000
-2.39819910,1.39042483,0.09235267,0.35105773,1.00443422,0.08863319,0.33364804,0.14926178,0.40466527,0.00000000
-2.39219610,1.40737316,0.09191556,0.35728177,1.02137677,0.08884212,0.32312168,0.15736570,0.39855686,0.00000000
-2.38619310,1.43114872,0.09177313,0.36321175,1.03799102,0.08926587,0.31822432,0.16642915,0.39782017,0.00000000
-2.38019010,1.46153296,0.09187653,0.36875560,1.05411284,0.08986937,0.31905560,0.17645488,0.40251571,0.00000000
-2.37418709,1.49839815,0.09218243,0.37386662,1.06969573,0.09062545,0.32570234,0.18744914,0.41270043,0.00000000
-2.36818409,1.54170206,0.09265365,0.37854355,1.08481234,0.09151513,0.33824003,0.19941785,0.42842812,0.00000000
-2.36218109,1.59147369,0.09325934,0.38282838,1.09964931,0.09252737,0.35673107,0.21236202,0.44974651,0.00000000
-2.35617809,1.64779100,0.09397456,0.38680210,1.11449560,0.09365824,0.38122006,0.22627289,0.47669116,0.00000000
-2.35017509,1.71075148,0.09477949,0.39057839,1.12972471,0.09490959,0.41172600,0.24112680,0.50927634,0.00000000
-2.34417209,1.78043742,0.09565818,0.39429572,1.14577157,0.09628736,0.44823220,0.25688018,0.54748377,0.00000000
-2.33816908,1.85687782,0.09659710,0.39810799,1.16310534,0.09779948,0.49067437,0.27346500,0.59124960,0.00000000
-2.33216608,1.94000951,0.09758356,0.40217441,1.18219940,0.09945376,0.53892771,0.29078500,0.64045072,0.00000000
-2.32616308,2.02963986,0.09860407,0.40664905,1.20350022,0.10125563,0.59279392,0.30871288,0.69489134,0.00000000
-2.32016008,2.12541386,0.09964289,0.41167058,1.22739670,0.10320610,0.65198917,0.32708903,0.75429076,0.00000000
-2.31415708,2.22678781,0.10068081,0.41735277,1.25419171,0.10529992,0.71613372,0.34572167,0.81827343,0.00000000
-2.30815408,2.33301185,0.10169424,0.42377626,1.28407738,0.10752424,0.78474452,0.36438884,0.88636204,0.00000000
-2.30215108,2.44312290,0.10265479,0.43098207,1.31711555,0.10985766,0.85723112,0.38284215,0.95797461,0.00000000
-2.29614807,2.55594921,0.10352923,0.43896712,1.35322437,0.11226993,0.93289589,0.40081234,1.03242591,0.00000000
-2.29014507,2.67012685,0.10427998,0.44768202,1.39217203,0.11472224,1.01093874,0.41801633,1.10893375,0.00000000
-2.28414207,2.78412790,0.10486600,0.45703125,1.43357779,0.11716814,1.09046671,0.43416583,1.18663011,0.00000000
-2.27813907,2.89629953,0.10524413,0.46687574,1.47692039,0.11955502,1.17050817,0.44897684,1.26457699,0.00000000
-2.27213607,3.00491216,0.10537067,0.47703760,1.52155353,0.12182611,1.25003151,0.46217981,1.34178643,0.00000000
-2.26613307,3.10821482,0.10520324,0.48730679,1.56672748,0.12392291,1.32796758,0.47352995,1.41724420,0.00000000
-2.26013007,3.20449493,0.10470273,0.49744946,1.61161585,0.12578785,1.40323520,0.48281725,1.48993602,0.00000000
-2.25412706,3.29213967,0.10383517,0.50721734,1.65534616,0.12736715,1.47476868,0.48987551,1.55887545,0.00000000
-2.24812406,3.36969607,0.10257356,0.51635782,1.69703274,0.12861358,1.54154622,0.49459018,1.62313214,0.00000000
-2.24212106,3.43592670,0.10089941,0.52462425,1.73581020,0.12948907,1.60261820,0.49690442,1.68185927,0.00000000
-2.23611806,3.48985829,0.09880390,0.53178586,1.77086622,0.12996704,1.65713378,0.49682302,1.73431898,0.00000000
-2.23011506,3.53082097,0.09628875,0.53763691,1.80147175,0.13003418,1.70436511,0.49441415,1.77990464,0.00000000
-2.22411206,3.55847606,0.09336655,0.54200469,1.82700757,0.12969169,1.74372776,0.48980849,1.81815907,0.00000000
-2.21810905,3.57283117,0.09006072,0.54475596,1.84698606,0.12895595,1.77479673,0.48319610,1.84878775,0.00000000
-2.21210605,3.57424201,0.08640494,0.54580173,1.86106717,0.12785839,1.79731727,0.47482076,1.87166669,0.00000000
-2.20610305,3.56340064,0.08244227,0.54510015,1.86906823,0.12644470,1.81121021,0.46497239,1.88684443,0.00000000
-2.20010005,3.54131092,0.07822384,0.54265743,1.87096728,0.12477344,1.81657148,0.45397745,1.89453820,0.00000000
-2.19409705,3.50925240,0.07380736,0.53852702,1.86690006,0.12291392,1.81366609,0.44218813,1.89512454,0.00000000
-2.18809405,3.46873409,0.06925533,0.53280695,1.85715102,0.12094367,1.80291686,0.42997045,1.88912464,0.00000000
-2.18209105,3.42144047,0.06463332,0.52563577,1.84213886,0.11894549,1.78488831,0.41769198,1.87718514,0.00000000
-2.17608804,3.36917210,0.06000807,0.51718714,1.82239777,0.11700421,1.76026678,0.40570949,1.86005531,0.00000000
-2.17008504,3.31378334,0.05544583,0.50766354,1.79855504,0.11520337,1.72983722,0.39435728,1.83856130,0.00000000
-2.16408204,3.25711988,0.05101075,0.49728939,1.77130642,0.11362194,1.69445813,0.38393636,1.81357890,0.00000000
-2.15807904,3.20095879,0.04676349,0.48630377,1.74139033,0.11233128,1.65503519,0.37470512,1.78600551,0.00000000
-2.15207604,3.14695341,0.04276015,0.47495339,1.70956224,0.11139236,1.61249503,0.36687174,1.75673272,0.00000000
-2.14607304,3.09658536,0.03905141,0.46348573,1.67657021,0.11085350,1.56775982,0.36058858,1.72662035,0.00000000
-2.14007004,3.05112548,0.03568192,0.45214298,1.64313293,0.11074872,1.52172380,0.35594889,1.69647304,0.00000000
-2.13406703,3.01160526,0.03269005,0.44115676,1.60992098,0.11109663,1.47523248,0.35298575,1.66702013,0.00000000
-2.12806403,2.97879963,0.03010782,0.43074403,1.57754219,0.11190016,1.42906512,0.35167338,1.63889964,0.00000000
-2.12206103,2.95322180,0.02796101,0.42110413,1.54653174,0.11314687,1.38392110,0.35193079,1.61264671,0.00000000
-2.11605803,2.93513002,0.02626953,0.41241716,1.51734719,0.11481010,1.34041051,0.35362738,1.58868695,0.00000000
-2.11005503,2.92454595,0.02504783,0.40484371,1.49036871,0.11685065,1.29904901,0.35659057,1.56733480,0.00000000
-2.10405203,2.92128350,0.02430546,0.39852582,1.46590424,0.11921911,1.26025704,0.36061488,1.54879669,0.00000000
-2.09804902,2.92498687,0.02404759,0.39358916,1.44419921,0.12185868,1.22436321,0.36547222,1.53317885,0.00000000
-2.09204602,2.93517584,0.02427563,0.39014623,1.42545027,0.12470824,1.19161137,0.37092295,1.52049915,0.00000000
-2.08604302,2.95129623,0.02498775,0.38830037,1.40982193,0.12770576,1.16217100,0.37672723,1.51070239,0.00000000
-2.08004002,2.97277309,0.02617938,0.38815031,1.39746539,0.13079160,1.13615019,0.38265616,1.50367819,0.00000000
-2.07403702,2.99906386,0.02784366,0.38979498,1.38853801,0.13391184,1.11361052,0.38850240,1.49928041,0.00000000
-2.06803402,3.02970915,0.02997174,0.39333819,1.38322245,0.13702121,1.09458296,0.39408954,1.49734742,0.00000000
