energy_ev,total_up,Bi_p_up,Bi_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-5.33966983,12.28780348,0.35230751,0.07117214,6.20956966,8.85564085,3.05590210,0.00000000
-5.33366683,12.20190017,0.33984675,0.07232763,6.07433671,8.83752412,3.01313824,0.00000000
-5.32766383,12.09513171,0.32791914,0.07339881,5.92556481,8.80552831,2.96372080,0.00000000
-5.32166083,11.96935023,0.31662005,0.07438387,5.76499936,8.76055923,2.90852994,0.00000000
-5.31565783,11.82674693,0.30602940,0.07528215,5.59462195,8.70376954,2.84853518,0.00000000
-5.30965483,11.66980911,0.29621121,0.07609425,5.41660473,8.63653490,2.78477466,0.00000000
-5.30365183,11.50126928,0.28721375,0.07682199,5.23325903,8.56042357,2.71833290,0.00000000
-5.29764882,11.32404748,0.27907029,0.07746834,5.04697958,8.47716008,2.65031765,0.00000000
-5.29164582,11.14118780,0.27180022,0.07803740,4.86018545,8.38858392,2.58183606,0.00000000
-5.28564282,10.95579027,0.26541065,0.07853421,4.67525952,8.29660421,2.51397067,0.00000000
-5.27963982,10.77093973,0.25989804,0.07896454,4.49448806,8.20315126,2.44775574,0.00000000
-5.27363682,10.58963306,0.25525013,0.07933468,4.32000234,8.11012652,2.38415430,0.00000000
-5.26763382,10.41470649,0.25144765,0.07965111,4.15372430,8.01935170,2.32403657,0.00000000
-5.26163082,10.24876478,0.24846597,0.07992013,3.99731797,7.93251875,2.26816025,0.00000000
-5.25562781,10.09411403,0.24627646,0.08014754,3.85214847,7.85114170,2.21715314,0.00000000
-5.24962481,9.95269994,0.24484752,0.08033819,3.71925008,7.77651185,2.17149871,0.00000000
-5.24362181,9.82605340,0.24414527,0.08049562,3.59930457,7.70965750,2.13152505,0.00000000
-5.23761881,9.71524504,0.24413382,0.08062173,3.49263058,7.65130951,2.09739749,0.00000000
-5.23161581,9.62085037,0.24477516,0.08071642,3.39918439,7.60187384,2.06911537,0.00000000
-5.22561281,9.54292681,0.24602880,0.08077737,3.31857207,7.56141209,2.04651307,0.00000000
-5.21960980,9.48100380,0.24785102,0.08079989,3.25007243,7.52963098,2.02926533,0.00000000
-5.21360680,9.43408666,0.25019407,0.08077690,3.19266982,7.50588135,2.01689688,0.00000000
-5.20760380,9.40067474,0.25300517,0.08069891,3.14509527,7.48916718,2.00879615,0.00000000
-5.20160080,9.37879365,0.25622565,0.08055430,3.10587454,7.47816474,2.00423273,0.00000000
-5.19559780,9.36604131,0.25979009,0.08032955,3.07338087,7.47125183,2.00237799,0.00000000
-5.18959480,9.35964687,0.26362580,0.08000971,3.04589059,7.46654642,2.00232849,0.00000000
-5.18359180,9.35654111,0.26765258,0.07957886,3.02163936,7.46195420,2.00313120,0.00000000
-5.17758879,9.35343671,0.27178287,0.07902073,2.99887709,7.45522372,2.00380998,0.00000000
-5.17158579,9.34691620,0.27592238,0.07831933,2.97591963,7.44400785,2.00339242,0.00000000
-5.16558279,9.33352534,0.27997119,0.07745965,2.95119562,7.42592987,2.00093617,0.00000000
-5.15957979,9.30986917,0.28382539,0.07642828,2.92328717,7.39865241,1.99555410,0.00000000
-5.15357679,9.27270814,0.28737916,0.07521409,2.89096347,7.35994724,1.98643734,0.00000000
-5.14757379,9.21905150,0.29052734,0.07380880,2.85320654,7.30776374,1.97287573,0.00000000
-5.14157079,9.14624518,0.29316837,0.07220746,2.80922914,7.24029421,1.95427502,0.00000000
-5.13556778,9.05205159,0.29520749,0.07040883,2.75848467,7.15603376,1.93017041,0.00000000
-5.12956478,8.93471903,0.29656016,0.06841564,2.70066966,7.05383305,1.90023616,0.00000000
-5.12356178,8.79303863,0.29715553,0.06623472,2.63571939,6.93294214,1.86429109,0.00000000
-5.11755878,8.62638710,0.29693975,0.06387694,2.56379752,6.79304412,1.82230007,0.00000000
-5.11155578,8.43475414,0.29587916,0.06135710,2.48528066,6.63427726,1.77437153,0.00000000
-5.10555278,8.21875373,0.29396302,0.05869358,2.40073899,6.45724517,1.72075132,0.00000000
-5.09954977,7.97961899,0.29120577,0.05590795,2.31091380,6.26301433,1.66181330,0.00000000
-5.09354677,7.71918094,0.28764860,0.05302448,2.21669306,6.05309938,1.59804709,0.00000000
-5.08754377,7.43983183,0.28336040,0.05006950,2.11908586,5.82943627,1.53004358,0.00000000
-5.08154077,7.14447433,0.27843773,0.04707076,2.01919647,5.59434434,1.45847866,0.00000000
-5.07553777,6.83645823,0.27300406,0.04405683,1.91819872,5.35047847,1.38409586,0.00000000
-5.06953477,6.51950650,0.26720805,0.04105630,1.81731108,5.10077270,1.30768844,0.00000000
-5.06353177,6.19763335,0.26122101,0.03809726,1.71777299,4.84837725,1.23008141,0.00000000
-5.05752876,5.87505632,0.25523351,0.03520660,1.62082255,4.59659070,1.15211417,0.00000000
-5.05152576,5.55610550,0.24945126,0.03240950,1.52767577,4.34878948,1.07462396,0.00000000
-5.04552276,5.24513207,0.24409044,0.02972896,1.43950749,4.10835673,0.99843076,0.00000000
-5.03951976,4.94641896,0.23937243,0.02718543,1.35743385,3.87861254,0.92432371,0.00000000
-5.03351676,4.66409582,0.23551831,0.02479651,1.28249650,3.66274743,0.85304941,0.00000000
-5.02751376,4.40206041,0.23274313,0.02257678,1.21564820,3.46376078,0.78530211,0.00000000
-5.02151076,4.16390809,0.23125024,0.02053769,1.15774006,3.28440564,0.72171595,0.00000000
-5.01550775,3.95287083,0.23122570,0.01868758,1.10951012,3.12714102,0.66285909,0.00000000
-5.00950475,3.77176651,0.23283311,0.01703173,1.07157334,2.99409239,0.60922965,0.00000000
-5.00350175,3.62295908,0.23620884,0.01557255,1.04441298,2.88702089,0.56125335,0.00000000
-4.99749875,3.50832965,0.24145788,0.01430971,1.02837338,2.80730137,0.51928255,0.00000000
-4.99149575,3.42925818,0.24865039,0.01324048,1.02365411,2.75590897,0.48359646,0.00000000
-4.98549275,3.38661514,0.25781896,0.01235994,1.03030572,2.73341384,0.45440227,0.00000000
-4.97948974,3.38076238,0.26895685,0.01166129,1.04822708,2.73998337,0.43183692,0.00000000
-4.97348674,3.41156201,0.28201694,0.01113619,1.07716442,2.77539106,0.41596926,0.00000000
-4.96748374,3.47839242,0.29691170,0.01077500,1.11671240,2.83903117,0.40680231,0.00000000
-4.96148074,3.58017022,0.31351398,0.01056712,1.16631722,2.92993829,0.40427558,0.00000000
-4.95547774,3.71537709,0.33165873,0.01050122,1.22528203,3.04681098,0.40826719,0.00000000
-4.94947474,3.88209073,0.35114548,0.01056551,1.29277478,3.18803872,0.41859580,0.00000000
-4.94347174,4.07801918,0.37174173,0.01074793,1.36783871,3.35173154,0.43502226,0.00000000
-4.93746873,4.30053799,0.39318703,0.01103636,1.44940543,3.53575186,0.45725122,0.00000000
-4.93146573,4.54672990,0.41519770,0.01141877,1.53631079,3.73774825,0.48493255,0.00000000
-4.92546273,4.81342692,0.43747225,0.01188335,1.62731325,3.95519076,0.51766295,0.00000000
-4.91945973,5.09725471,0.45969723,0.01241866,1.72111482,4.18540784,0.55498787,0.00000000
-4.91345673,5.39467932,0.48155355,0.01301371,1.81638399,4.42562467,0.59640390,0.00000000
-4.90745373,5.70205619,0.50272307,0.01365802,1.91178051,4.67300283,0.64136195,0.00000000
-4.90145073,6.01568154,0.52289534,0.01434175,2.00598123,4.92468121,0.68927126,0.00000000
-4.89544772,6.33184569,0.54177448,0.01505573,2.09770650,5.17781792,0.73950464,0.00000000
-4.88944472,6.64688819,0.55908580,0.01579152,2.18574635,5.42963283,0.79140477,0.00000000
-4.88344172,6.95725389,0.57458226,0.01654151,2.26898560,5.67745021,0.84429184,0.00000000
-4.87743872,7.25954923,0.58805042,0.01729893,2.34642715,5.91874073,0.89747240,0.00000000
-4.87143572,7.55059759,0.59931582,0.01805793,2.41721260,6.15116208,0.95024927,0.00000000
-4.86543272,7.82749240,0.60824754,0.01881364,2.48063941,6.37259705,1.00193250,0.00000000
-4.85942971,8.08764644,0.61476187,0.01956216,2.53617409,6.58118802,1.05185094,0.00000000
-4.85342671,8.32883585,0.61882486,0.02030062,2.58346075,6.77536672,1.09936423,0.00000000
-4.84742371,8.54923719,0.62045372,0.02102718,2.62232480,6.95387814,1.14387482,0.00000000
-4.84142071,8.74745610,0.61971685,0.02174099,2.65277165,7.11579749,1.18483957,0.00000000
-4.83541771,8.92254625,0.61673265,0.02244216,2.67498050,7.26053936,1.22178060,0.00000000
-4.82941471,9.07401749,0.61166685,0.02313170,2.68929349,7.38785858,1.25429501,0.00000000
-4.82341171,9.20183269,0.60472859,0.02381138,2.69620071,7.49784227,1.28206301,0.00000000
-4.81740870,9.30639297,0.59616524,0.02448363,2.69632184,7.59089327,1.30485426,0.00000000
-4.81140570,9.38851159,0.58625607,0.02515136,2.69038506,7.66770525,1.32253209,0.00000000
-4.80540270,9.44937733,0.57530504,0.02581780,2.67920431,7.72923036,1.33505558,0.00000000
-4.79939970,9.49050851,0.56363279,0.02648625,2.66365578,7.77664046,1.34247918,0.00000000
-4.79339670,9.51369937,0.55156823,0.02715995,2.64465458,7.81128340,1.34495024,0.00000000
-4.78739370,9.52096078,0.53943986,0.02784180,2.62313245,7.83463606,1.34270419,0.00000000
-4.78139070,9.51445759,0.52756730,0.02853420,2.60001749,7.84825582,1.33605784,0.00000000
-4.77538769,9.49644483,0.51625316,0.02923889,2.57621626,7.85373245,1.32540086,0.00000000
-4.76938469,9.46920531,0.50577558,0.02995679,2.55259905,7.85264228,1.31118591,0.00000000
-4.76338169,9.43499072,0.49638183,0.03068793,2.52998820,7.84650605,1.29391757,0.00000000
-4.75737869,9.39596822,0.48828297,0.03143137,2.50914996,7.83675223,1.27414054,0.00000000
-4.75137569,9.35417411,0.48164995,0.03218525,2.49078926,7.82468655,1.25242745,0.00000000
-4.74537269,9.31147568,0.47661112,0.03294684,2.47554739,7.81146875,1.22936646,0.00000000
-4.73936968,9.26954202,0.47325124,0.03371262,2.46400180,7.79809666,1.20554909,0.00000000
-4.73336668,9.22982375,0.47161192,0.03447849,2.45666745,7.78539774,1.18155846,0.00000000
-4.72736368,9.19354143,0.47169342,0.03523995,2.45399883,7.77402738,1.15795801,0.00000000
-4.72136068,9.16168199,0.47345756,0.03599230,2.45639198,7.76447349,1.13528104,0.00000000
-4.71535768,9.13500179,0.47683164,0.03673090,2.46418557,7.75706602,1.11402099,0.00000000
-4.70935468,9.11403532,0.48171292,0.03745141,2.47766037,7.75199063,1.09462267,0.00000000
-4.70335168,9.09910793,0.48797352,0.03814994,2.49703673,7.74930489,1.07747434,0.00000000
-4.69734867,9.09035117,0.49546534,0.03882331,2.52246942,7.74895620,1.06290082,0.00000000
-4.69134567,9.08771968,0.50402480,0.03946912,2.55404005,7.75080006,1.05115760,0.00000000
-4.68534267,9.09100833,0.51347713,0.04008587,2.59174705,7.75461797,1.04242601,0.00000000
-4.67933967,9.09986918,0.52364003,0.04067298,2.63549376,7.76013441,1.03680962,0.00000000
-4.67333667,9.11382765,0.53432659,0.04123076,2.68507547,7.76703224,1.03433185,0.00000000
-4.66733367,9.13229797,0.54534746,0.04176034,2.74016620,7.77496675,1.03493508,0.00000000
-4.66133067,9.15459816,0.55651226,0.04226351,2.80030671,7.78357812,1.03848128,0.00000000
-4.65532766,9.17996483,0.56763042,0.04274262,2.86489475,7.79250270,1.04475447,0.00000000
-4.64932466,9.20756857,0.57851155,0.04320034,2.93317914,7.80138326,1.05346497,0.00000000
-4.64332166,9.23653024,0.58896562,0.04363951,3.00425875,7.80987864,1.06425569,0.00000000
-4.63731866,9.26593877,0.59880308,0.04406292,3.07708755,7.81767281,1.07671040,0.00000000
-4.63131566,9.29487053,0.60783532,0.04447316,3.15048637,7.82448349,1.09036402,0.00000000
-4.62531266,9.32241018,0.61587550,0.04487249,3.22316200,7.83007009,1.10471474,0.00000000
-4.61930965,9.34767256,0.62274008,0.04526269,3.29373326,7.83424069,1.11923769,0.00000000
-4.61330665,9.36982481,0.62825099,0.04564502,3.36076376,7.83685735,1.13339993,0.00000000
-4.60730365,9.38810747,0.63223859,0.04602021,3.42280024,7.83783920,1.14667608,0.00000000
-4.60130065,9.40185345,0.63454530,0.04638836,3.47841501,7.83716238,1.15856429,0.00000000
-4.59529765,9.41050320,0.63502975,0.04674909,3.52625070,7.83485634,1.16860165,0.00000000
-4.58929465,9.41361494,0.63357137,0.04710149,3.56506517,7.83099571,1.17637864,0.00000000
-4.58329165,9.41086862,0.63007491,0.04744420,3.59377440,7.82568761,1.18155176,0.00000000
-4.57728864,9.40206297,0.62447491,0.04777547,3.61149103,7.81905446,1.18385386,0.00000000
-4.57128564,9.38710540,0.61673958,0.04809321,3.61755657,7.81121278,1.18310160,0.00000000
-4.56528264,9.36599498,0.60687392,0.04839499,3.61156544,7.80224898,1.17919972,0.00000000
-4.55927964,9.33879959,0.59492178,0.04867810,3.59337948,7.79219362,1.17214170,0.00000000
-4.55327664,9.30562874,0.58096671,0.04893953,3.56313212,7.78099590,1.16200710,0.00000000
-4.54727364,9.26660416,0.56513142,0.04917598,3.52122207,7.76850051,1.14895533,0.00000000
-4.54127064,9.22183063,0.54757594,0.04938386,3.46829667,7.75442903,1.13321650,0.00000000
-4.53526763,9.17136966,0.52849431,0.04955927,3.40522609,7.73836803,1.11507967,0.00000000
-4.52926463,9.11521852,0.50811021,0.04969807,3.33306958,7.71976562,1.09487922,0.00000000
-4.52326163,9.05329697,0.48667140,0.04979587,3.25303589,7.69793802,1.07297994,0.00000000
-4.51725863,8.98544335,0.46444354,0.04984817,3.16643968,7.67208673,1.04976190,0.00000000
-4.51125563,8.91142110,0.44170344,0.04985039,3.07465648,7.64132640,1.02560554,0.00000000
-4.50525263,8.83093586,0.41873213,0.04979812,2.97907813,7.60472259,1.00087802,0.00000000
-4.49924962,8.74366242,0.39580804,0.04968723,2.88107096,7.56133767,0.97592125,0.00000000
-4.49324662,8.64927986,0.37320057,0.04951409,2.78193846,7.51028252,0.95104225,0.00000000
-4.48724362,8.54751249,0.35116423,0.04927580,2.68288963,7.45077098,0.92650608,0.00000000
-4.48124062,8.43817345,0.32993357,0.04897040,2.58501422,7.38217358,0.90253152,0.00000000
-4.47523762,8.32120747,0.30971902,0.04859706,2.48926509,7.30406687,0.87928952,0.00000000
-4.46923462,8.19672932,0.29070369,0.04815621,2.39644775,7.21627489,0.85690416,0.00000000
-4.46323162,8.06505427,0.27304116,0.04764964,2.30721673,7.11889948,0.83545581,0.00000000
-4.45722861,7.92671786,0.25685420,0.04708058,2.22207785,7.01233696,0.81498601,0.00000000
-4.45122561,7.78248242,0.24223436,0.04645355,2.14139557,6.89727943,0.79550361,0.00000000
-4.44522261,7.63332927,0.22924233,0.04577433,2.06540399,6.77469992,0.77699149,0.00000000
-4.43921961,7.48043610,0.21790897,0.04504969,1.99422058,6.64582172,0.75941344,0.00000000
-4.43321661,7.32514043,0.20823682,0.04428711,1.92786112,6.51207334,0.74272066,0.00000000
-4.42721361,7.16889093,0.20020206,0.04349449,1.86625520,6.37503140,0.72685745,0.00000000
-4.42121061,7.01318949,0.19375672,0.04267974,1.80926099,6.23635476,0.71176579,0.00000000
-4.41520760,6.85952731,0.18883122,0.04185041,1.75667904,6.09771351,0.69738877,0.00000000
-4.40920460,6.70931929,0.18533685,0.04101332,1.70826446,5.96071720,0.68367259,0.00000000
-4.40320160,6.56384047,0.18316853,0.04017423,1.66373742,5.82684626,0.67056740,0.00000000
-4.39719860,6.42416888,0.18220750,0.03933754,1.62279197,5.69739077,0.65802705,0.00000000
-4.39119560,6.29113808,0.18232405,0.03850613,1.58510346,5.57339983,0.64600800,0.00000000
-4.38519260,6.16530256,0.18338024,0.03768120,1.55033468,5.45564440,0.63446770,0.00000000
-4.37918959,6.04691779,0.18523262,0.03686232,1.51814130,5.34459530,0.62336278,0.00000000
-4.37318659,5.93593627,0.18773488,0.03604748,1.48817676,5.24041739,0.61264725,0.00000000
-4.36718359,5.83201942,0.19074049,0.03523329,1.46009703,5.14297952,0.60227112,0.00000000
-4.36118059,5.73456446,0.19410514,0.03441528,1.43356550,5.05187934,0.59217953,0.00000000
-4.35517759,5.64274444,0.19768925,0.03358818,1.40825803,4.96648095,0.58231264,0.00000000
-4.34917459,5.55555879,0.20136011,0.03274639,1.38386828,4.88596279,0.57260622,0.00000000
-4.34317159,5.47189142,0.20499398,0.03188433,1.36011325,4.80937264,0.56299312,0.00000000
-4.33716858,5.39057294,0.20847791,0.03099687,1.33673893,4.73568660,0.55340538,0.00000000
-4.33116558,5.31044361,0.21171129,0.03007972,1.31352578,4.66386860,0.54377695,0.00000000
-4.32516258,5.23041376,0.21460705,0.02912979,1.29029393,4.59292752,0.53404687,0.00000000
-4.31915958,5.14951900,0.21709264,0.02814545,1.26690783,4.52196914,0.52416265,0.00000000
-4.31315658,5.06696770,0.21911062,0.02712672,1.24328020,4.45024079,0.51408374,0.00000000
-4.30715358,4.98217926,0.22061892,0.02607544,1.21937509,4.37716730,0.50378486,0.00000000
