energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up,W_p_up,W_d_up
-3.14257129,1.93431173,0.00115251,0.23613169,0.00768449,0.00000000,0.00988984,0.70799354,0.51953156,0.84864494
-3.13656828,1.91908919,0.00113452,0.23404889,0.00770345,0.00000000,0.00955975,0.69955659,0.51638483,0.84586183
-3.13056528,1.90015675,0.00111008,0.23142424,0.00771586,0.00000000,0.00922045,0.69004583,0.51206627,0.84153822
-3.12456228,1.87809324,0.00107980,0.22834030,0.00772250,0.00000000,0.00887411,0.67967591,0.50680533,0.83592207
-3.11855928,1.85349306,0.00104443,0.22488328,0.00772406,0.00000000,0.00852312,0.66866036,0.50084316,0.82926925
-3.11255628,1.82694336,0.00100480,0.22113977,0.00772119,0.00000000,0.00817000,0.65720409,0.49442215,0.82183225
-3.10655328,1.79900134,0.00096176,0.21719341,0.00771439,0.00000000,0.00781732,0.64549621,0.48777516,0.81384888
-3.10055028,1.77017280,0.00091622,0.21312178,0.00770397,0.00000000,0.00746765,0.63370328,0.48111519,0.80553151
-3.09454727,1.74089296,0.00086905,0.20899345,0.00769003,0.00000000,0.00712342,0.62196352,0.47462588,0.79705741
-3.08854427,1.71151055,0.00082109,0.20486565,0.00767241,0.00000000,0.00678688,0.61038217,0.46845331,0.78856068
-3.08254127,1.68227586,0.00077312,0.20078234,0.00765067,0.00000000,0.00646001,0.59902816,0.46269977,0.78012627
-3.07653827,1.65333353,0.00072583,0.19677299,0.00762410,0.00000000,0.00614445,0.58793247,0.45741952,0.77178637
-3.07053527,1.62472026,0.00067984,0.19285208,0.00759168,0.00000000,0.00584145,0.57708810,0.45261699,0.76351943
-3.06453227,1.59636785,0.00063563,0.18901924,0.00755216,0.00000000,0.00555186,0.56645177,0.44824747,0.75525188
-3.05852926,1.56811113,0.00059358,0.18526018,0.00750408,0.00000000,0.00527612,0.55594726,0.44422019,0.74686246
-3.05252626,1.53970068,0.00055395,0.18154823,0.00744580,0.00000000,0.00501425,0.54547026,0.44040363,0.73818903
-3.04652326,1.51081956,0.00051691,0.17784645,0.00737560,0.00000000,0.00476590,0.53489455,0.43663295,0.72903754
-3.04052026,1.48110329,0.00048251,0.17411023,0.00729171,0.00000000,0.00453041,0.52407912,0.43271882,0.71919260
-3.03451726,1.45016199,0.00045071,0.17029013,0.00719246,0.00000000,0.00430682,0.51287602,0.42845748,0.70842932
-3.02851426,1.41760378,0.00042141,0.16633504,0.00707631,0.00000000,0.00409401,0.50113851,0.42364138,0.69652560
-3.02251126,1.38305803,0.00039445,0.16219517,0.00694195,0.00000000,0.00389069,0.48872909,0.41806982,0.68327448
-3.01650825,1.34619747,0.00036961,0.15782506,0.00678838,0.00000000,0.00369557,0.47552705,0.41155910,0.66849580
-3.01050525,1.30675806,0.00034668,0.15318621,0.00661498,0.00000000,0.00350735,0.46143525,0.40395174,0.65204657
-3.00450225,1.26455569,0.00032540,0.14824937,0.00642157,0.00000000,0.00332483,0.44638570,0.39512417,0.63382975
-2.99849925,1.21949895,0.00030554,0.14299623,0.00620842,0.00000000,0.00314698,0.43034374,0.38499280,0.61380080
-2.99249625,1.17159743,0.00028688,0.13742064,0.00597632,0.00000000,0.00297293,0.41331075,0.37351797,0.59197193
-2.98649325,1.12096535,0.00026923,0.13152916,0.00572652,0.00000000,0.00280206,0.39532509,0.36070589,0.56841382
-2.98049025,1.06782048,0.00025242,0.12534097,0.00546073,0.00000000,0.00263399,0.37646151,0.34660843,0.54325487
-2.97448724,1.01247860,0.00023633,0.11888725,0.00518111,0.00000000,0.00246862,0.35682892,0.33132097,0.51667805
-2.96848424,0.95534400,0.00022087,0.11220996,0.00489016,0.00000000,0.00230607,0.33656687,0.31497842,0.48891569
-2.96248124,0.89689674,0.00020601,0.10536029,0.00459070,0.00000000,0.00214671,0.31584081,0.29774981,0.46024265
-2.95647824,0.83767738,0.00019175,0.09839663,0.00428573,0.00000000,0.00199116,0.29483657,0.27983178,0.43096813
-2.95047524,0.77827028,0.00017812,0.09138243,0.00397840,0.00000000,0.00184018,0.27375426,0.26144133,0.40142675
-2.94447224,0.71928627,0.00016520,0.08438388,0.00367190,0.00000000,0.00169472,0.25280204,0.24280824,0.37196948
-2.93846923,0.66134566,0.00015310,0.07746769,0.00336934,0.00000000,0.00155585,0.23218990,0.22416765,0.34295465
-2.93246623,0.60506251,0.00014195,0.07069891,0.00307372,0.00000000,0.00142473,0.21212400,0.20575294,0.31473980
-2.92646323,0.55103065,0.00013193,0.06413902,0.00278782,0.00000000,0.00130261,0.19280160,0.18778953,0.28767443
-2.92046023,0.49981223,0.00012322,0.05784428,0.00251418,0.00000000,0.00119077,0.17440684,0.17048945,0.26209416
-2.91445723,0.45192895,0.00011603,0.05186445,0.00225501,0.00000000,0.00109051,0.15710756,0.15404719,0.23831627
-2.90845423,0.40785613,0.00011061,0.04624189,0.00201219,0.00000000,0.00100315,0.14105311,0.13863665,0.21663675
-2.90245123,0.36801959,0.00010719,0.04101097,0.00178724,0.00000000,0.00093004,0.12637322,0.12440933,0.19732876
-2.89644822,0.33279507,0.00010606,0.03619793,0.00158132,0.00000000,0.00087248,0.11317782,0.11149361,0.18064231
-2.89044522,0.30250961,0.00010751,0.03182101,0.00139527,0.00000000,0.00083182,0.10155761,0.09999502,0.16680492
-2.88444222,0.27744460,0.00011183,0.02789090,0.00122957,0.00000000,0.00080936,0.09158536,0.08999729,0.15602291
-2.87843922,0.25783958,0.00011937,0.02441137,0.00108444,0.00000000,0.00080642,0.08331759,0.08156400,0.14848287
-2.87243622,0.24389627,0.00013044,0.02138008,0.00095982,0.00000000,0.00082430,0.07679641,0.07474055,0.14435304
-2.86643322,0.23578219,0.00014540,0.01878948,0.00085544,0.00000000,0.00086425,0.07205145,0.06955625,0.14378416
-2.86043022,0.23363310,0.00016458,0.01662775,0.00077085,0.00000000,0.00092749,0.06910148,0.06602632,0.14690945
-2.85442721,0.23755393,0.00018832,0.01487967,0.00070543,0.00000000,0.00101514,0.06795564,0.06415358,0.15384338
-2.84842421,0.24761771,0.00021695,0.01352746,0.00065846,0.00000000,0.00112823,0.06861414,0.06392968,0.16467922
-2.84242121,0.26386233,0.00025076,0.01255148,0.00062913,0.00000000,0.00126759,0.07106831,0.06533586,0.17948512
-2.83641821,0.28628512,0.00028999,0.01193079,0.00061655,0.00000000,0.00143385,0.07529998,0.06834301,0.19829882
-2.83041521,0.31483532,0.00033485,0.01164357,0.00061976,0.00000000,0.00162736,0.08128017,0.07291122,0.22112118
-2.82441221,0.34940499,0.00038544,0.01166738,0.00063777,0.00000000,0.00184812,0.08896722,0.07898878,0.24790874
-2.81840920,0.38981865,0.00044180,0.01197924,0.00066952,0.00000000,0.00209569,0.09830440,0.08651072,0.27856586
-2.81240620,0.43582250,0.00050385,0.01255567,0.00071388,0.00000000,0.00236918,0.10921735,0.09539710,0.31293665
-2.80640320,0.48707400,0.00057137,0.01337252,0.00076969,0.00000000,0.00266714,0.12161128,0.10555121,0.35079754
-2.80040020,0.54313261,0.00064404,0.01440488,0.00083567,0.00000000,0.00298752,0.13536842,0.11685782,0.39185096
-2.79439720,0.60345263,0.00072135,0.01562678,0.00091050,0.00000000,0.00332767,0.15034592,0.12918184,0.43572067
-2.78839420,0.66737910,0.00080268,0.01701108,0.00099275,0.00000000,0.00368426,0.16637426,0.14236736,0.48194946
-2.78239120,0.73414726,0.00088722,0.01852928,0.00108089,0.00000000,0.00405336,0.18325666,0.15623750,0.52999963
-2.77638819,0.80288661,0.00097403,0.02015146,0.00117332,0.00000000,0.00443043,0.20076953,0.17059509,0.57925664
-2.77038519,0.87262953,0.00106202,0.02184631,0.00126834,0.00000000,0.00481037,0.21866409,0.18522430,0.62903627
-2.76438219,0.94232504,0.00114999,0.02358126,0.00136420,0.00000000,0.00518764,0.23666935,0.19989329,0.67859524
-2.75837919,1.01085738,0.00123664,0.02532277,0.00145909,0.00000000,0.00555634,0.25449634,0.21435793,0.72714530
-2.75237619,1.07706914,0.00132058,0.02703677,0.00155118,0.00000000,0.00591036,0.27184362,0.22836644,0.77387038
-2.74637319,1.13978819,0.00140040,0.02868912,0.00163868,0.00000000,0.00624355,0.28840387,0.24166486,0.81794636
-2.74037019,1.19785765,0.00147470,0.03024629,0.00171982,0.00000000,0.00654982,0.30387137,0.25400319,0.85856278
-2.73436718,1.25016761,0.00154209,0.03167609,0.00179294,0.00000000,0.00682341,0.31795010,0.26514194,0.89494555
-2.72836418,1.29568733,0.00160129,0.03294838,0.00185651,0.00000000,0.00705898,0.33036206,0.27485877,0.92637991
-2.72236118,1.33349652,0.00165114,0.03403584,0.00190918,0.00000000,0.00725183,0.34085556,0.28295505,0.95223246
-2.71635818,1.36281433,0.00169063,0.03491477,0.00194981,0.00000000,0.00739801,0.34921302,0.28926187,0.97197129
-2.71035518,1.38302457,0.00171894,0.03556569,0.00197752,0.00000000,0.00749451,0.35525786,0.29364538,0.98518341
-2.70435218,1.39369594,0.00173548,0.03597393,0.00199167,0.00000000,0.00753928,0.35886034,0.29601102,0.99158839
-2.69834917,1.39459639,0.00173990,0.03613010,0.00199194,0.00000000,0.00753139,0.35994176,0.29630659,0.99104778
-2.69234617,1.38570070,0.00173211,0.03603028,0.00197830,0.00000000,0.00747097,0.35847713,0.29452386,0.98356966
-2.68634317,1.36719104,0.00171226,0.03567617,0.00195102,0.00000000,0.00735927,0.35449588,0.29069877,0.96930819
-2.68034017,1.33945027,0.00168077,0.03507499,0.00191064,0.00000000,0.00719861,0.34808071,0.28490999,0.94855802
-2.67433717,1.30304853,0.00163828,0.03423915,0.00185800,0.00000000,0.00699226,0.33936471,0.27727622,0.92174410
-2.66833417,1.25872348,0.00158566,0.03318585,0.00179415,0.00000000,0.00674436,0.32852663,0.26795196,0.88940698
-2.66233117,1.20735529,0.00152395,0.03193643,0.00172034,0.00000000,0.00645978,0.31578478,0.25712233,0.85218470
-2.65632816,1.14993755,0.00145436,0.03051570,0.00163801,0.00000000,0.00614396,0.30138971,0.24499689,0.81079171
-2.65032516,1.08754531,0.00137820,0.02895104,0.00154867,0.00000000,0.00580272,0.28561608,0.23180292,0.76599621
-2.64432216,1.02130185,0.00129685,0.02727159,0.00145394,0.00000000,0.00544211,0.26875401,0.21777837,0.71859645
-2.63831916,0.95234537,0.00121173,0.02550733,0.00135543,0.00000000,0.00506821,0.25110035,0.20316480,0.66939743
-2.63231616,0.88179728,0.00112423,0.02368824,0.00125474,0.00000000,0.00468698,0.23295027,0.18820066,0.61918858
-2.62631316,0.81073291,0.00103572,0.02184347,0.00115339,0.00000000,0.00430410,0.21458943,0.17311500,0.56872349
-2.62031016,0.74015605,0.00094746,0.02000061,0.00105280,0.00000000,0.00392483,0.19628701,0.15812213,0.51870228
-2.61430715,0.67097778,0.00086062,0.01818513,0.00095428,0.00000000,0.00355393,0.17828996,0.14341698,0.46975712
-2.60830415,0.60400027,0.00077624,0.01641988,0.00085894,0.00000000,0.00319554,0.16081841,0.12917173,0.42244126
-2.60230115,0.53990571,0.00069520,0.01472472,0.00076777,0.00000000,0.00285317,0.14406255,0.11553335,0.37722168
-2.59629815,0.47925044,0.00061824,0.01311638,0.00068155,0.00000000,0.00252964,0.12818084,0.10262234,0.33447530
-2.59029515,0.42246383,0.00054592,0.01160835,0.00060089,0.00000000,0.00222708,0.11329951,0.09053249,0.29448865
-2.58429215,0.36985166,0.00047867,0.01021100,0.00052623,0.00000000,0.00194697,0.09951335,0.07933153,0.25746042
-2.57828914,0.32160325,0.00041674,0.00893169,0.00045783,0.00000000,0.00169015,0.08688749,0.06906270,0.22350675
-2.57228614,0.27780164,0.00036026,0.00777510,0.00039583,0.00000000,0.00145692,0.07546010,0.05974683,0.19266853
-2.56628314,0.23843607,0.00030924,0.00674353,0.00034022,0.00000000,0.00124707,0.06524565,0.05138508,0.16492018
-2.56028014,0.20341598,0.00026358,0.00583731,0.00029087,0.00000000,0.00105995,0.05623876,0.04396187,0.14017952
-2.55427714,0.17258566,0.00022307,0.00505518,0.00024760,0.00000000,0.00089459,0.04841812,0.03744806,0.11831800
-2.54827414,0.14573902,0.00018745,0.00439475,0.00021011,0.00000000,0.00074973,0.04175053,0.03180406,0.09917101
-2.54227114,0.12263381,0.00015641,0.00385282,0.00017809,0.00000000,0.00062391,0.03619469,0.02698292,0.08254774
-2.53626813,0.10300470,0.00012959,0.00342583,0.00015119,0.00000000,0.00051556,0.03170477,0.02293307,0.06824036
-2.53026513,0.08657502,0.00010660,0.00311010,0.00012905,0.00000000,0.00042303,0.02823344,0.01960085,0.05603219
-2.52426213,0.07306676,0.00008708,0.00290213,0.00011129,0.00000000,0.00034467,0.02573440,0.01693259,0.04570483
-2.51825913,0.06220876,0.00007063,0.00279873,0.00009758,0.00000000,0.00027885,0.02416430,0.01487627,0.03704404
-2.51225613,0.05374299,0.00005688,0.00279720,0.00008757,0.00000000,0.00022401,0.02348399,0.01338286,0.02984441
-2.50625313,0.04742902,0.00004548,0.00289533,0.00008097,0.00000000,0.00017869,0.02365916,0.01240706,0.02391293
-2.50025013,0.04304667,0.00003611,0.00309137,0.00007750,0.00000000,0.00014154,0.02466029,0.01190779,0.01907143
-2.49424712,0.04039719,0.00002847,0.00338392,0.00007691,0.00000000,0.00011132,0.02646210,0.01184819,0.01515805
-2.48824412,0.03930300,0.00002228,0.00377181,0.00007898,0.00000000,0.00008694,0.02904241,0.01219544,0.01202796
-2.48224112,0.03960632,0.00001732,0.00425386,0.00008351,0.00000000,0.00006742,0.03238056,0.01292014,0.00955333
-2.47623812,0.04116695,0.00001337,0.00482863,0.00009032,0.00000000,0.00005191,0.03645558,0.01399562,0.00762282
-2.47023512,0.04385935,0.00001024,0.00549417,0.00009926,0.00000000,0.00003969,0.04124407,0.01539704,0.00614063
-2.46423212,0.04756944,0.00000779,0.00624773,0.00011015,0.00000000,0.00003013,0.04671800,0.01710041,0.00502536
-2.45822911,0.05219120,0.00000589,0.00708548,0.00012285,0.00000000,0.00002271,0.05284257,0.01908167,0.00420863
-2.45222611,0.05762338,0.00000442,0.00800226,0.00013719,0.00000000,0.00001700,0.05957423,0.02131567,0.00363371
-2.44622311,0.06376652,0.00000329,0.00899140,0.00015298,0.00000000,0.00001264,0.06685908,0.02377543,0.00325415
-2.44022011,0.07052044,0.00000244,0.01004455,0.00017006,0.00000000,0.00000933,0.07463158,0.02643146,0.00303247
-2.43421711,0.07778238,0.00000179,0.01115161,0.00018819,0.00000000,0.00000683,0.08281398,0.02925132,0.00293901
-2.42821411,0.08544588,0.00000131,0.01230077,0.00020716,0.00000000,0.00000497,0.09131625,0.03219941,0.00295091
-2.42221111,0.09340046,0.00000096,0.01347858,0.00022672,0.00000000,0.00000359,0.10003680,0.03523710,0.00305126
-2.41620810,0.10153224,0.00000070,0.01467019,0.00024660,0.00000000,0.00000258,0.10886400,0.03832306,0.00322843
-2.41020510,0.10972541,0.00000052,0.01585963,0.00026654,0.00000000,0.00000184,0.11767834,0.04141395,0.00347564
-2.40420210,0.11786447,0.00000040,0.01703026,0.00028625,0.00000000,0.00000130,0.12635540,0.04446534,0.00379061
-2.39819910,0.12583733,0.00000031,0.01816522,0.00030546,0.00000000,0.00000091,0.13476945,0.04743294,0.00417539
-2.39219610,0.13353892,0.00000027,0.01924799,0.00032390,0.00000000,0.00000064,0.14279747,0.05027392,0.00463644
-2.38619310,0.14087533,0.00000026,0.02026300,0.00034134,0.00000000,0.00000044,0.15032369,0.05294853,0.00518461
-2.38019010,0.14776817,0.00000027,0.02119628,0.00035757,0.00000000,0.00000030,0.15724417,0.05542162,0.00583542
-2.37418709,0.15415892,0.00000031,0.02203604,0.00037242,0.00000000,0.00000021,0.16347137,0.05766429,0.00660923
-2.36818409,0.16001312,0.00000038,0.02277328,0.00038581,0.00000000,0.00000014,0.16893852,0.05965539,0.00753154
-2.36218109,0.16532410,0.00000048,0.02340228,0.00039769,0.00000000,0.00000009,0.17360341,0.06138284,0.00863312
-2.35617809,0.17011591,0.00000061,0.02392104,0.00040810,0.00000000,0.00000006,0.17745146,0.06284476,0.00995024
-2.35017509,0.17444542,0.00000079,0.02433157,0.00041716,0.00000000,0.00000004,0.18049799,0.06405020,0.01152464
-2.34417209,0.17840324,0.00000102,0.02464001,0.00042507,0.00000000,0.00000003,0.18278925,0.06501948,0.01340339
-2.33816908,0.18211330,0.00000131,0.02485665,0.00043214,0.00000000,0.00000002,0.18440231,0.06578416,0.01563855
-2.33216608,0.18573112,0.00000168,0.02499570,0.00043873,0.00000000,0.00000001,0.18544368,0.06638645,0.01828656
-2.32616308,0.18944048,0.00000213,0.02507493,0.00044530,0.00000000,0.00000001,0.18604657,0.06687822,0.02140736
-2.32016008,0.19344875,0.00000269,0.02511516,0.00045236,0.00000000,0.00000001,0.18636694,0.06731944,0.02506320
-2.31415708,0.19798074,0.00000338,0.02513952,0.00046051,0.00000000,0.00000001,0.18657826,0.06777629,0.02931708
-2.30815408,0.20327133,0.00000420,0.02517262,0.00047037,0.00000000,0.00000001,0.18686546,0.06831882,0.03423094
-2.30215108,0.20955701,0.00000519,0.02523965,0.00048257,0.00000000,0.00000001,0.18741783,0.06901831,0.03986345
-2.29614807,0.21706667,0.00000637,0.02536531,0.00049777,0.00000000,0.00000001,0.18842162,0.06994445,0.04626760
-2.29014507,0.22601180,0.00000776,0.02557282,0.00051660,0.00000000,0.00000002,0.19005218,0.07116235,0.05348807
-2.28414207,0.23657665,0.00000939,0.02588285,0.00053964,0.00000000,0.00000003,0.19246628,0.07272964,0.06155838
-2.27813907,0.24890860,0.00001128,0.02631256,0.00056742,0.00000000,0.00000004,0.19579475,0.07469363,0.07049809
-2.27213607,0.26310917,0.00001345,0.02687469,0.00060035,0.00000000,0.00000006,0.20013590,0.07708875,0.08031005
-2.26613307,0.27922609,0.00001592,0.02757685,0.00063876,0.00000000,0.00000010,0.20554982,0.07993437,0.09097787
-2.26013007,0.29724686,0.00001870,0.02842096,0.00068284,0.00000000,0.00000014,0.21205408,0.08323309,0.10246367
-2.25412706,0.31709405,0.00002182,0.02940282,0.00073260,0.00000000,0.00000021,0.21962084,0.08696961,0.11470649
-2.24812406,0.33862276,0.00002528,0.03051207,0.00078794,0.00000000,0.00000031,0.22817576,0.09111022,0.12762113
-2.24212106,0.36162044,0.00002907,0.03173224,0.00084853,0.00000000,0.00000045,0.23759851,0.09560305,0.14109794
-2.23611806,0.38580921,0.00003320,0.03304110,0.00091392,0.00000000,0.00000065,0.24772533,0.10037894,0.15500337
-2.23011506,0.41085075,0.00003763,0.03441132,0.00098345,0.00000000,0.00000094,0.25835317,0.10535309,0.16918154
-2.22411206,0.43635379,0.00004236,0.03581120,0.00105630,0.00000000,0.00000134,0.26924561,0.11042741,0.18345670
-2.21810905,0.46188392,0.00004733,0.03720576,0.00113153,0.00000000,0.00000191,0.28014019,0.11549334,0.19763683
-2.21210605,0.48697562,0.00005251,0.03855788,0.00120803,0.00000000,0.00000269,0.29075697,0.12043536,0.21151804
-2.20610305,0.51114599,0.00005785,0.03982958,0.00128463,0.00000000,0.00000376,0.30080797,0.12513476,0.22488991
-2.20010005,0.53390993,0.00006326,0.04098335,0.00136006,0.00000000,0.00000522,0.31000705,0.12947365,0.23754153
-2.19409705,0.55479603,0.00006870,0.04198356,0.00143305,0.00000000,0.00000720,0.31807998,0.13333919,0.24926805
-2.18809405,0.57336278,0.00007407,0.04279770,0.00150233,0.00000000,0.00000985,0.32477415,0.13662758,0.25987760
-2.18209105,0.58921446,0.00007929,0.04339763,0.00156668,0.00000000,0.00001340,0.32986762,0.13924799,0.26919827
-2.17608804,0.60201609,0.00008428,0.04376062,0.00162500,0.00000000,0.00001808,0.33317707,0.14112595,0.27708499
-2.17008504,0.61150683,0.00008896,0.04387020,0.00167635,0.00000000,0.00002424,0.33456433,0.14220638,0.28342592
-2.16408204,0.61751157,0.00009325,0.04371679,0.00171996,0.00000000,0.00003226,0.33394132,0.14245588,0.28814835
-2.15807904,0.61994996,0.00009706,0.04329810,0.00175532,0.00000000,0.00004264,0.33127312,0.14186436,0.29122359
-2.15207604,0.61884278,0.00010034,0.04261923,0.00178221,0.00000000,0.00005595,0.32657909,0.14044595,0.29267091
-2.14607304,0.61431549,0.00010302,0.04169255,0.00180069,0.00000000,0.00007291,0.31993212,0.13823904,0.29256031
-2.14007004,0.60659859,0.00010508,0.04053729,0.00181118,0.00000000,0.00009433,0.31145600,0.13530563,0.29101392
-2.13406703,0.59602513,0.00010648,0.03917895,0.00181447,0.00000000,0.00012118,0.30132110,0.13172999,0.28820607
-2.12806403,0.58302531,0.00010722,0.03764848,0.00181168,0.00000000,0.00015457,0.28973861,0.12761661,0.28436204
-2.12206103,0.56811842,0.00010732,0.03598133,0.00180432,0.00000000,0.00019579,0.27695367,0.12308761,0.27975530
-2.11605803,0.55190242,0.00010680,0.03421640,0.00179426,0.00000000,0.00024624,0.26323758,0.11827979,0.27470359
-2.11005503,0.53504151,0.00010572,0.03239492,0.00178368,0.00000000,0.00030753,0.24887959,0.11334126,0.26956363
-2.10405203,0.51825203,0.00010413,0.03055925,0.00177509,0.00000000,0.00038137,0.23417848,0.10842790,0.26472480
-2.09804902,0.50228709,0.00010214,0.02875184,0.00177127,0.00000000,0.00046963,0.21943435,0.10369970,0.26060166
-2.09204602,0.48792019,0.00009984,0.02701410,0.00177518,0.00000000,0.00057426,0.20494079,0.09931711,0.25762570
-2.08604302,0.47592840,0.00009733,0.02538548,0.00178997,0.00000000,0.00069730,0.19097780,0.09543745,0.25623624
-2.08004002,0.46707516,0.00009475,0.02390256,0.00181886,0.00000000,0.00084081,0.17780548,0.09221147,0.25687071
-2.07403702,0.46209323,0.00009221,0.02259834,0.00186511,0.00000000,0.00100680,0.16565876,0.08978006,0.25995449
-2.06803402,0.46166792,0.00008986,0.02150167,0.00193189,0.00000000,0.00119719,0.15474315,0.08827129,0.26589043
-2.06203102,0.46642094,0.00008780,0.02063674,0.00202222,0.00000000,0.00141373,0.14523159,0.08779761,0.27504835
-2.05602801,0.47689521,0.00008618,0.02002281,0.00213890,0.00000000,0.00165793,0.13726225,0.08845340,0.28775459
-2.05002501,0.49354088,0.00008511,0.01967400,0.00228439,0.00000000,0.00193096,0.13093743,0.09031285,0.30428200
-2.04402201,0.51670285,0.00008470,0.01959922,0.00246075,0.00000000,0.00223356,0.12632333,0.09342811,0.32484067
-2.03801901,0.54661032,0.00008504,0.01980227,0.00266955,0.00000000,0.00256600,0.12345053,0.09782793,0.34956966
-2.03201601,0.58336854,0.00008622,0.02028195,0.00291181,0.00000000,0.00292794,0.12231537,0.10351661,0.37853008
-2.02601301,0.62695338,0.00008832,0.02103235,0.00318794,0.00000000,0.00331845,0.12288184,0.11047345,0.41169994
-2.02001001,0.67720895,0.00009138,0.02204319,0.00349769,0.00000000,0.00373589,0.12508405,0.11865280,0.44897116
-2.01400700,0.73384872,0.00009546,0.02330027,0.00384014,0.00000000,0.00417793,0.12882920,0.12798452,0.49014887
-2.00800400,0.79646038,0.00010057,0.02478594,0.00421369,0.00000000,0.00464155,0.13400096,0.13837520,0.53495350
-2.00200100,0.86451462,0.00010673,0.02647968,0.00461609,0.00000000,0.00512303,0.14046319,0.14970996,0.58302567
-1.99599800,0.93737784,0.00011394,0.02835874,0.00504447,0.00000000,0.00561804,0.14806398,0.16185485,0.63393400
-1.98999500,1.01432863,0.00012220,0.03039879,0.00549542,0.00000000,0.00612169,0.15663991,0.17466002,0.68718576
-1.98399200,1.09457757,0.00013150,0.03257459,0.00596510,0.00000000,0.00662866,0.16602047,0.18796334,0.74224010
-1.97798899,1.17728988,0.00014182,0.03486067,0.00644931,0.00000000,0.00713330,0.17603258,0.20159459,0.79852344
-1.97198599,1.26160993,0.00015314,0.03723201,0.00694362,0.00000000,0.00762981,0.18650497,0.21537999,0.85544656
-1.96598299,1.34668673,0.00016543,0.03966468,0.00744354,0.00000000,0.00811236,0.19727253,0.22914695,0.91242257
-1.95997999,1.43169919,0.00017868,0.04213633,0.00794461,0.00000000,0.00857529,0.20818028,0.24272883,0.96888502
-1.95397699,1.51587988,0.00019287,0.04462666,0.00844256,0.00000000,0.00901322,0.21908690,0.25596952,1.02430527
-1.94797399,1.59853610,0.00020798,0.04711779,0.00893340,0.00000000,0.00942125,0.22986770,0.26872763,1.07820817
-1.94197099,1.67906706,0.00022399,0.04959439,0.00941353,0.00000000,0.00979507,0.24041683,0.28088002,1.13018531
-1.93596798,1.75697605,0.00024088,0.05204377,0.00987984,0.00000000,0.01013103,0.25064876,0.29232460,1.17990490
-1.92996498,1.83187711,0.00025862,0.05445573,0.01032969,0.00000000,0.01042630,0.26049873,0.30298210,1.22711793
-1.92396198,1.90349536,0.00027718,0.05682232,0.01076100,0.00000000,0.01067881,0.26992238,0.31279687,1.27166000
-1.91795898,1.97166134,0.00029652,0.05913745,0.01117215,0.00000000,0.01088736,0.27889437,0.32173651,1.31344876
-1.91195598,2.03629934,0.00031657,0.06139636,0.01156197,0.00000000,0.01105151,0.28740623,0.32979050,1.35247720
-1.90595298,2.09741066,0.00033725,0.06359507,0.01192966,0.00000000,0.01117157,0.29546336,0.33696779,1.38880293
-1.89994997,2.15505276,0.00035844,0.06572975,0.01227468,0.00000000,0.01124853,0.30308157,0.34329359,1.42253437
-1.89394697,2.20931577,0.00038002,0.06779613,0.01259662,0.00000000,0.01128392,0.31028320,0.34880551,1.45381456
-1.88794397,2.26029792,0.00040181,0.06978893,0.01289509,0.00000000,0.01127969,0.31709306,0.35354936,1.48280357
-1.88194097,2.30808159,0.00042361,0.07170139,0.01316962,0.00000000,0.01123815,0.32353453,0.35757481,1.50966078
-1.87593797,2.35271168,0.00044517,0.07352498,0.01341954,0.00000000,0.01116177,0.32962601,0.36093121,1.53452806
-1.86993497,2.39417781,0.00046623,0.07524920,0.01364393,0.00000000,0.01105316,0.33537782,0.36366389,1.55751485
-1.86393197,2.43240168,0.00048650,0.07686163,0.01384156,0.00000000,0.01091490,0.34078996,0.36581105,1.57868628
-1.85792896,2.46723051,0.00050566,0.07834810,0.01401087,0.00000000,0.01074953,0.34585067,0.36740155,1.59805481
-1.85192596,2.49843695,0.00052337,0.07969307,0.01415006,0.00000000,0.01055944,0.35053595,0.36845363,1.61557601
-1.84592296,2.52572571,0.00053932,0.08088018,0.01425709,0.00000000,0.01034693,0.35481001,0.36897459,1.63114870
-1.83991996,2.54874624,0.00055317,0.08189288,0.01432981,0.00000000,0.01011414,0.35862661,0.36896153,1.64461915
-1.83391696,2.56711080,0.00056463,0.08271519,0.01436612,0.00000000,0.00986310,0.36193125,0.36840289,1.65578922
-1.82791396,2.58041646,0.00057343,0.08333248,0.01436407,0.00000000,0.00959576,0.36466391,0.36728073,1.66442758
-1.82191096,2.58826979,0.00057935,0.08373219,0.01432204,0.00000000,0.00931403,0.36676219,0.36557357,1.67028332
-1.81590795,2.59031224,0.00058222,0.08390456,0.01423891,0.00000000,0.00901984,0.36816474,0.36325947,1.67310097
-1.80990495,2.58624481,0.00058196,0.08384322,0.01411416,0.00000000,0.00871517,0.36881456,0.36031917,1.67263590
-1.80390195,2.57585024,0.00057856,0.08354556,0.01394801,0.00000000,0.00840209,0.36866211,0.35673907,1.66866913
-1.79789895,2.55901134,0.00057209,0.08301306,0.01374149,0.00000000,0.00808279,0.36766794,0.35251373,1.66102065
-1.79189595,2.53572438,0.00056273,0.08225135,0.01349649,0.00000000,0.00775959,0.36580478,0.34764790,1.64956049
-1.78589295,2.50610691,0.00055074,0.08127005,0.01321578,0.00000000,0.00743491,0.36305890,0.34215776,1.63421697
-1.77988994,2.47039959,0.00053649,0.08008251,0.01290289,0.00000000,0.00711127,0.35943073,0.33607151,1.61498190
