energy_ev,total_up,Os_p_up,Os_d_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up
-5.77788894,14.07636122,3.58175806,6.51348786,1.47277100,0.00966983,0.15298570,7.20306140
-5.77188594,14.44767360,3.70158854,6.67311850,1.50273142,0.01003555,0.15633731,7.40943824
-5.76588294,14.77599964,3.81112561,6.81321130,1.52546264,0.01038156,0.15924431,7.59590990
-5.75987994,15.05906052,3.90953750,6.93289084,1.54070852,0.01070517,0.16171786,7.76108574
-5.75387694,15.29520892,3.99611833,7.03156514,1.54834837,0.01100399,0.16377663,7.90382880
-5.74787394,15.48337826,4.07028194,7.10889899,1.54839492,0.01127593,0.16544468,8.02323711
-5.74187094,15.62301808,4.13155340,7.16478113,1.54098824,0.01151914,0.16674920,8.11862049
-5.73586793,15.71402160,4.17955928,7.19928825,1.52638612,0.01173198,0.16771824,8.18947553
-5.72986493,15.75665176,4.21401813,7.21264865,1.50495147,0.01191297,0.16837847,8.23546152
-5.72386193,15.75147147,4.23473222,7.20520860,1.47713741,0.01206078,0.16875332,8.25637993
-5.71785893,15.69928345,4.24158164,7.17740375,1.44347078,0.01217417,0.16886134,8.25215933
-5.71185593,15.60108363,4.23452142,7.12973757,1.40453499,0.01225203,0.16871515,8.22284738
-5.70585293,15.45803090,4.21358215,7.06276797,1.36095274,0.01229336,0.16832088,8.16861040
-5.69984992,15.27143426,4.17887408,6.97710267,1.31336957,0.01229730,0.16767810,8.08974063
-5.69384692,15.04275700,4.13059432,6.87340293,1.26243863,0.01226316,0.16678043,7.98667011
-5.68784392,14.77363575,4.06903658,6.75239455,1.20880725,0.01219046,0.16561661,7.85998990
-5.68184092,14.46591130,3.99460235,6.61488454,1.15310561,0.01207899,0.16417198,7.71047217
-5.67583792,14.12166659,3.90781231,6.46178120,1.09593766,0.01192888,0.16243038,7.53909311
-5.66983492,13.74326710,3.80931689,6.29411528,1.03787432,0.01174065,0.16037623,7.34705362
-5.66383192,13.33339835,3.69990438,6.11305948,0.97944894,0.01151526,0.15799664,7.13579541
-5.65782891,12.89509556,3.58050568,5.91994413,0.92115465,0.01125416,0.15528362,6.90701020
-5.65182591,12.43176105,3.45219443,5.71626671,0.86344348,0.01095932,0.15223586,6.66263991
-5.64582291,11.94716593,3.31618212,5.50369371,0.80672682,0.01063328,0.14886045,6.40486684
-5.63981991,11.44543386,3.17380741,5.28405368,0.75137686,0.01027908,0.14517394,6.13609306
-5.63381691,10.93100584,3.02652002,5.05932120,0.69772876,0.00990034,0.14120309,5.85890920
-5.62781391,10.40858654,2.87585929,4.83159181,0.64608311,0.00950116,0.13698495,5.57605348
-5.62181091,9.88307381,2.72342818,4.60304903,0.59670852,0.00908606,0.13256642,5.29036260
-5.61580790,9.35947443,2.57086374,4.37592481,0.54984413,0.00865995,0.12800331,5.00471631
-5.60980490,8.84280961,2.41980519,4.15245517,0.50570184,0.00822804,0.12335886,4.72197831
-5.60380190,8.33801495,2.27186088,3.93483349,0.46446826,0.00779569,0.11870186,4.44493598
-5.59779890,7.84983928,2.12857575,3.72516333,0.42630631,0.00736839,0.11410446,4.17624157
-5.59179590,7.38274721,1.99140028,3.52541343,0.39135652,0.00695159,0.10963979,3.91835761
-5.58579290,6.94082958,1.86166246,3.33737656,0.35973799,0.00655062,0.10537950,3.67350839
-5.57978989,6.52772544,1.74054357,3.16263422,0.33154922,0.00617057,0.10139128,3.44363970
-5.57378689,6.14655853,1.62905866,3.00252838,0.30686862,0.00581622,0.09773667,3.23038783
-5.56778389,5.79988997,1.52804211,2.85814103,0.28575494,0.00549193,0.09446895,3.03505871
-5.56178089,5.48968805,1.43813861,2.73028198,0.26824756,0.00520157,0.09163157,2.85861727
-5.55577789,5.21731509,1.35979929,2.61948462,0.25436653,0.00494846,0.08925683,2.70168667
-5.54977489,4.98353013,1.29328283,2.52600912,0.24411258,0.00473531,0.08736509,2.56455659
-5.54377189,4.78850591,1.23866095,2.44985208,0.23746674,0.00456418,0.08596447,2.44719926
-5.53776888,4.63185769,1.19582759,2.39076135,0.23438981,0.00443648,0.08505097,2.34929182
-5.53176588,4.51268131,1.16451112,2.34825489,0.23482149,0.00435291,0.08460902,2.27024343
-5.52576288,4.42959797,1.14428862,2.32164214,0.23867926,0.00431351,0.08461248,2.20922550
-5.51975988,4.38080307,1.13460177,2.31004679,0.24585694,0.00431764,0.08502594,2.16520352
-5.51375688,4.36411710,1.13477344,2.31242992,0.25622307,0.00436398,0.08580623,2.13696934
-5.50775388,4.37703689,1.14402474,2.32761273,0.26961928,0.00445062,0.08690423,2.12317271
-5.50175088,4.41678613,1.16149193,2.35429854,0.28585867,0.00457504,0.08826665,2.12235163
-5.49574787,4.48036480,1.18624322,2.39109394,0.30472453,0.00473418,0.08983796,2.13296109
-5.48974487,4.56459761,1.21729538,2.43652919,0.32596963,0.00492452,0.09156218,2.15340007
-5.48374187,4.66618209,1.25363011,2.48907856,0.34931621,0.00514212,0.09338465,2.18203727
-5.47773887,4.78173715,1.29421062,2.54718101,0.37445718,0.00538268,0.09525360,2.21723585
-5.47173587,4.90785336,1.33799837,2.60926206,0.40105839,0.00564170,0.09712155,2.25737769
-5.46573287,5.04114576,1.38397038,2.67375727,0.42876249,0.00591449,0.09894649,2.30088782
-5.45972986,5.17831005,1.43113721,2.73913810,0.45719428,0.00619633,0.10069281,2.34625923
-5.45372686,5.31618241,1.47856158,2.80393997,0.48596758,0.00648256,0.10233202,2.39207860
-5.44772386,5.45180257,1.52537756,2.86679276,0.51469363,0.00676873,0.10384322,2.43705249
-5.44172086,5.58247918,1.57081015,2.92645293,0.54299069,0.00705063,0.10521329,2.48003416
-5.43571786,5.70585584,1.61419454,2.98183659,0.57049470,0.00732452,0.10643687,2.52004989
-5.42971486,5.81997524,1.65499473,3.03205209,0.59687039,0.00758712,0.10751613,2.55632420
-5.42371186,5.92333866,1.69282044,3.07643064,0.62182259,0.00783580,0.10846030,2.58830265
-5.41770885,6.01495756,1.72744169,3.11455318,0.64510701,0.00806858,0.10928503,2.61567081
-5.41170585,6.09439369,1.75879991,3.14627167,0.66654009,0.00828423,0.11001148,2.63836806
-5.40570285,6.16178456,1.78701492,3.17172283,0.68600725,0.00848230,0.11066537,2.65659476
-5.39969985,6.21785137,1.81238676,3.19133306,0.70346910,0.00866307,0.11127574,2.67081162
-5.39369685,6.26388694,1.83539190,3.20581295,0.71896514,0.00882762,0.11187373,2.68173023
-5.38769385,6.30172248,1.85667330,3.21614085,0.73261466,0.00897766,0.11249118,2.69029429
-5.38169085,6.33367260,1.87702417,3.22353504,0.74461456,0.00911555,0.11315922,2.69765130
-5.37568784,6.36245955,1.89736560,3.22941511,0.75523413,0.00924411,0.11390691,2.70511521
-5.36968484,6.39111842,1.91871840,3.23535346,0.76480676,0.00936655,0.11475992,2.71412086
-5.36368184,6.42288657,1.94216996,3.24301843,0.77371889,0.00948627,0.11573935,2.72617171
-5.35767884,6.46108126,1.96883706,3.25411151,0.78239645,0.00960675,0.11686078,2.74278259
-5.35167584,6.50897041,1.99982590,3.27030093,0.79128949,0.00973137,0.11813352,2.76541994
-5.34567284,6.56964187,2.03619072,3.29315472,0.80085523,0.00986327,0.11956025,2.79544179
-5.33966983,6.64587691,2.07889262,3.32407619,0.81154050,0.01000518,0.12113697,2.83404025
-5.33366683,6.74003363,2.12875996,3.36424476,0.82376406,0.01015933,0.12285333,2.88218905
-5.32766383,6.85394537,2.18645215,3.41456512,0.83789944,0.01032737,0.12469333,2.94059856
-5.32166083,6.98883889,2.25242803,3.47562682,0.85425915,0.01051023,0.12663642,3.00968041
-5.31565783,7.14527590,2.32692022,3.54767654,0.87308068,0.01070817,0.12865887,3.08952351
-5.30965483,7.32312059,2.40991659,3.63060411,0.89451487,0.01092072,0.13073543,3.17988243
-5.30365183,7.52153443,2.50114949,3.72394288,0.91861721,0.01114673,0.13284110,3.28017903
-5.29764882,7.73899823,2.60009341,3.82688453,0.94534227,0.01138442,0.13495300,3.38951703
-5.29164582,7.97336038,2.70597114,3.93830724,0.97454157,0.01163148,0.13705215,3.50670900
-5.28564282,8.22190844,2.81776837,4.05681588,1.00596499,0.01188514,0.13912512,3.63031445
-5.27963982,8.48146088,2.93425629,4.18079218,1.03926569,0.01214234,0.14116532,3.75868720
-5.27363682,8.74847416,3.05402130,4.30845223,1.07400844,0.01239984,0.14317393,3.89002980
-5.26763382,9.01916030,3.17550087,4.43790855,1.10968102,0.01265432,0.14516040,4.02245241
-5.26163082,9.28960936,3.29702431,4.56723373,1.14570838,0.01290257,0.14714231,4.15403342
-5.25562781,9.55591125,3.41685674,4.69452260,1.18146906,0.01314153,0.14914479,4.28287894
-5.24962481,9.81427156,3.53324487,4.81795012,1.21631329,0.01336847,0.15119932,4.40717863
-5.24362181,10.06111654,3.64446273,4.93582245,1.24958212,0.01358101,0.15334204,4.52525524
-5.23761881,10.29318295,3.74885576,5.04661919,1.28062686,0.01377717,0.15561165,4.63560610
-5.23161581,10.50758971,3.84488160,5.14902512,1.30882820,0.01395545,0.15804698,4.73693471
-5.22561281,10.70188900,3.93114621,5.24195075,1.33361419,0.01411478,0.16068435,4.82817178
-5.21960980,10.87409588,4.00643397,5.32454125,1.35447647,0.01425451,0.16355494,4.90848510
-5.21360680,11.02269665,4.06973103,5.39617432,1.37098412,0.01437436,0.16668223,4.97727867
-5.20760380,11.14663719,4.12024119,5.45644784,1.38279471,0.01447436,0.17007969,5.03418195
-5.20160080,11.24529374,4.15739419,5.50515908,1.38966208,0.01455473,0.17374895,5.07903050
-5.19559780,11.31842926,4.18084641,5.54227724,1.39144062,0.01461585,0.17767845,5.11184000
-5.18959480,11.36613946,4.19047474,5.56791171,1.38808613,0.01465810,0.18184273,5.13277570
-5.18359180,11.38879262,4.18636417,5.58227840,1.37965320,0.01468182,0.18620239,5.14211956
-5.17758879,11.38696771,4.16879041,5.58566652,1.36628940,0.01468720,0.19070485,5.14023751
-5.17158579,11.36139516,4.13819866,5.57840812,1.34822677,0.01467421,0.19528574,5.12754892
-5.16558279,11.31290398,4.09517999,5.56085217,1.32577103,0.01464260,0.19987095,5.10450020
-5.15957979,11.24237843,4.04044663,5.53334479,1.29928902,0.01459183,0.20437933,5.07154411
-5.15357679,11.15072662,3.97480756,5.49621663,1.26919526,0.01452111,0.20872575,5.02912575
-5.14757379,11.03886221,3.89914543,5.44977771,1.23593802,0.01442944,0.21282449,4.97767568
-5.14157079,10.90769955,3.81439571,5.39431978,1.19998561,0.01431561,0.21659287,4.91761031
-5.13556778,10.75816138,3.72152886,5.33012532,1.16181352,0.01417835,0.21995473,4.84933867
-5.12956478,10.59119738,3.62153561,5.25748223,1.12189269,0.01401639,0.22284380,4.77327478
-5.12356178,10.40781092,3.51541561,5.17670245,1.08067945,0.01382858,0.22520674,4.68985391
-5.11755878,10.20909097,3.40416901,5.08814291,1.03860722,0.01361400,0.22700566,4.59955117
-5.11155578,9.99624542,3.28879071,4.99222669,0.99608008,0.01337205,0.22822006,4.50290045
-5.10555278,9.77063238,3.17026650,4.88946250,0.95346828,0.01310258,0.22884807,4.40051179
-5.09954977,9.53378587,3.04957045,4.78046069,0.91110545,0.01280598,0.22890698,4.29308557
-5.09354677,9.28743295,2.92766272,4.66594417,0.86928739,0.01248319,0.22843303,4.18142186
-5.08754377,9.03349981,2.80548725,4.54675309,0.82827216,0.01213580,0.22748035,4.06642376
-5.08154077,8.77410527,2.68396857,4.42384248,0.78828115,0.01176600,0.22611940,3.94909423
-5.07553777,8.51154102,2.56400749,4.29827256,0.74950089,0.01137661,0.22443460,3.83052583
-5.06953477,8.24823876,2.44647525,4.17119194,0.71208528,0.01097098,0.22252165,3.71188385
-5.06353177,7.98672553,2.33220640,4.04381436,0.67615804,0.01055292,0.22048428,3.59438348
-5.05752876,7.72956911,2.22199035,3.91739004,0.64181515,0.01012662,0.21843090,3.47926196
-5.05152576,7.47931629,2.11656210,3.79317314,0.60912725,0.00969651,0.21647106,3.36774737
-5.04552276,7.23842703,2.01659275,3.67238684,0.57814183,0.00926709,0.21471195,3.26102551
-5.03951976,7.00920819,1.92268023,3.55618801,0.54888523,0.00884286,0.21325503,3.16020685
-5.03351676,6.79375008,1.83534106,3.44563322,0.52136455,0.00842811,0.21219302,3.06629507
-5.02751376,6.59386954,1.75500377,3.34164784,0.49556952,0.00802686,0.21160709,2.98015915
-5.02151076,6.41106211,1.68200448,3.24499980,0.47147437,0.00764266,0.21156467,2.90251017
-5.01550775,6.24646613,1.61658507,3.15627936,0.44903987,0.00727859,0.21211763,2.83388423
-5.00950475,6.10084029,1.55889439,3.07588572,0.42821572,0.00693710,0.21330104,2.77463207
-5.00350175,5.97455567,1.50899232,3.00402121,0.40894316,0.00662002,0.21513244,2.72491588
-4.99749875,5.86760253,1.46685683,2.94069314,0.39115810,0.00632853,0.21761166,2.68471331
-4.99149575,5.77961122,1.43239358,2.88572314,0.37479466,0.00606317,0.22072114,2.65382806
-4.98549275,5.70988591,1.40544767,2.83876336,0.35978910,0.00582384,0.22442663,2.63190651
-4.97948974,5.65744917,1.38581695,2.79931881,0.34608417,0.00560992,0.22867837,2.61845912
-4.97348674,5.62109521,1.37326602,2.76677447,0.33363374,0.00542030,0.23341258,2.61288542
-4.96748374,5.59944882,1.36754050,2.74042602,0.32240757,0.00525348,0.23855317,2.61450109
-4.96148074,5.59102740,1.36838048,2.71951266,0.31239612,0.00510769,0.24401371,2.62256571
-4.95547774,5.59430317,1.37553269,2.70325068,0.30361514,0.00498096,0.24969951,2.63630987
-4.94947474,5.60776293,1.38876077,2.69086627,0.29610996,0.00487126,0.25550981,2.65496030
-4.94347174,5.62996302,1.40785311,2.68162630,0.28995923,0.00477656,0.26133998,2.67776201
-4.93746873,5.65957763,1.43262807,2.67486601,0.28527786,0.00469497,0.26708373,2.70399678
-4.93146573,5.69543878,1.46293637,2.67001259,0.28221905,0.00462477,0.27263528,2.73299743
-4.92546273,5.73656717,1.49866074,2.66660404,0.28097518,0.00456452,0.27789146,2.76415772
-4.91945973,5.78219308,1.53971299,2.66430262,0.28177742,0.00451306,0.28275369,2.79693798
-4.91345673,5.83176741,1.58602878,2.66290287,0.28489381,0.00446960,0.28712984,2.83086686
-4.90745373,5.88496285,1.63756056,2.66233388,0.29062586,0.00443368,0.29093599,2.86553958
-4.90145073,5.94166570,1.69426893,2.66265597,0.29930335,0.00440521,0.29409793,2.90061343
-4.89544772,6.00195908,1.75611305,2.66405211,0.31127747,0.00438442,0.29655255,2.93580118
-4.88944472,6.06609815,1.82304041,2.66681422,0.32691216,0.00437187,0.29824893,2.97086305
-4.88344172,6.13447843,1.89497621,2.67132497,0.34657371,0.00436836,0.29914918,3.00559782
-4.87743872,6.20759787,1.97181286,2.67803554,0.37061878,0.00437491,0.29922908,3.03983370
-4.87143572,6.28601390,2.05339959,2.68744000,0.39938093,0.00439266,0.29847828,3.07341926
-4.86543272,6.37029622,2.13953243,2.70004691,0.43315601,0.00442284,0.29690023,3.10621468
-4.85942971,6.46097662,2.22994464,2.71634913,0.47218671,0.00446667,0.29451181,3.13808346
-4.85342671,6.55849700,2.32429763,2.73679252,0.51664669,0.00452528,0.29134252,3.16888474
-4.84742371,6.66315686,2.42217260,2.76174454,0.56662495,0.00459963,0.28743340,3.19846601
-4.84142071,6.77506205,2.52306292,2.79146399,0.62211084,0.00469046,0.28283563,3.22665638
-4.83541771,6.89407645,2.62636758,2.82607275,0.68298058,0.00479816,0.27760883,3.25326031
-4.82941471,7.01977848,2.73138599,2.86553091,0.74898586,0.00492277,0.27181922,3.27805186
-4.82341171,7.15142474,2.83731463,2.90961635,0.81974528,0.00506390,0.26553754,3.30076963
-4.81740870,7.28792269,2.94324589,2.95791005,0.89473930,0.00522067,0.25883699,3.32111257
-4.81140570,7.42781461,3.04816986,3.00978791,0.97330925,0.00539171,0.25179109,3.33873704
-4.80540270,7.56927457,3.15097944,3.06442026,1.05466094,0.00557514,0.24447173,3.35325539
-4.79939970,7.71011992,3.25047942,3.12077930,1.13787305,0.00576858,0.23694732,3.36423658
-4.79339670,7.84783829,3.34539983,3.17765500,1.22191064,0.00596916,0.22928118,3.37120913
-4.78739370,7.97963027,3.43441378,3.23367933,1.30564335,0.00617360,0.22153032,3.37366672
-4.78139070,8.10246748,3.51615988,3.28735822,1.38786828,0.00637823,0.21374446,3.37107669
-4.77538769,8.21316465,3.58926883,3.33711048,1.46733671,0.00657913,0.20596545,3.36289142
-4.76938469,8.30846361,3.65239379,3.38131236,1.54278398,0.00677214,0.19822710,3.34856244
-4.76338169,8.38512639,3.70424348,3.41834611,1.61296146,0.00695306,0.19055532,3.32755701
-4.75737869,8.44003397,3.74361705,3.44665069,1.67666954,0.00711768,0.18296866,3.29937643
-4.75137569,8.47028655,3.76943942,3.46477245,1.73279032,0.00726196,0.17547899,3.26357557
-4.74537269,8.47330130,3.78079540,3.47141377,1.78031874,0.00738209,0.16809261,3.21978255
-4.73936968,8.44690320,3.77696134,3.46547741,1.81839088,0.00747466,0.16081133,3.16771779
-4.73336668,8.38940486,3.75743262,3.44610481,1.84630843,0.00753671,0.15363375,3.10721127
-4.72736368,8.29967196,3.72194564,3.41270649,1.86355816,0.00756583,0.14655649,3.03821729
-4.72136068,8.17717103,3.67049325,3.36498344,1.86982578,0.00756025,0.13957545,2.96082565
-4.71535768,8.02199783,3.60333262,3.30293850,1.86500362,0.00751886,0.13268691,2.87526870
-4.70935468,7.83488491,3.52098515,3.22687761,1.84919198,0.00744127,0.12588847,2.78192393
-4.70335168,7.61718839,3.42422825,3.13740077,1.82269414,0.00732779,0.11917988,2.68131154
-4.69734867,7.37085471,3.31407925,3.03538359,1.78600548,0.00717944,0.11256355,2.57408738
-4.69134567,7.09836924,3.19177206,2.92195036,1.73979710,0.00699790,0.10604497,2.46103129
-4.68534267,6.80268913,3.05872765,2.79844005,1.68489505,0.00678547,0.09963285,2.34303143
-4.67933967,6.48716380,2.91651936,2.66636692,1.62225587,0.00654500,0.09333904,2.22106523
-4.67333667,6.15544644,2.76683479,2.52737756,1.55293951,0.00627979,0.08717838,2.09617796
-4.66733367,5.81140053,2.61143543,2.38320626,1.47808098,0.00599356,0.08116832,1.96945947
-4.66133067,5.45900495,2.45211591,2.23563046,1.39886147,0.00569026,0.07532844,1.84202051
-4.65532766,5.10226138,2.29066418,2.08642803,1.31648028,0.00537408,0.06967994,1.71496913
-4.64932466,4.74510717,2.12882397,1.93733780,1.23212817,0.00504928,0.06424508,1.58938827
-4.64332166,4.39133628,1.96826083,1.79002445,1.14696319,0.00472012,0.05904657,1.46631521
-4.63731866,4.04453038,1.81053248,1.64604879,1.06208931,0.00439080,0.05410702,1.34672340
-4.63131566,3.70800151,1.65706435,1.50684360,0.97853848,0.00406533,0.04944843,1.23150719
-4.62531266,3.38474703,1.50913046,1.37369567,0.89725615,0.00374753,0.04509168,1.12146972
-4.61930965,3.07741695,1.36783995,1.24773344,0.81909047,0.00344093,0.04105611,1.01731392
-4.61330665,2.78829309,1.23412908,1.12992021,0.74478498,0.00314873,0.03735923,0.91963674
-4.60730365,2.51927918,1.10875827,1.02105210,0.67497445,0.00287381,0.03401632,0.82892632
-4.60130065,2.27190054,0.99231382,0.92176015,0.61018379,0.00261864,0.03104028,0.74556171
-4.59529765,2.04731160,0.88521351,0.83251551,0.55082922,0.00238532,0.02844133,0.66981490
-4.58929465,1.84630975,0.78771549,0.75363700,0.49722161,0.00217555,0.02622691,0.60185455
-4.58329165,1.66935343,0.69992960,0.68530011,0.44957123,0.00199064,0.02440144,0.54175116
-4.57728864,1.51658318,0.62183040,0.62754660,0.40799350,0.00183151,0.02296624,0.48948301
-4.57128564,1.38784371,0.55327118,0.58029416,0.37251543,0.00169870,0.02191927,0.44494266
-4.56528264,1.28270615,0.49399833,0.54334538,0.34308221,0.00159238,0.02125506,0.40794351
-4.55927964,1.20048938,0.44366553,0.51639600,0.31956376,0.00151237,0.02096449,0.37822632
-4.55327664,1.14027985,0.40184724,0.49904205,0.30176105,0.00145814,0.02103461,0.35546537
-4.54727364,1.10094977,0.36805139,0.49078590,0.28941198,0.00142883,0.02144852,0.33927427
-4.54127064,1.08117387,0.34173089,0.49104167,0.28219695,0.00142326,0.02218523,0.32921145
-4.53526763,1.07944495,0.32229400,0.49913996,0.27974404,0.00143996,0.02321959,0.32478530
-4.52926463,1.09408914,0.30911362,0.51433268,0.28163406,0.00147715,0.02452227,0.32545934
-4.52326163,1.12328156,0.30153564,0.53579829,0.28740555,0.00153279,0.02605985,0.33065738
-4.51725863,1.16506341,0.29888647,0.56264804,0.29656000,0.00160459,0.02779504,0.33976911
-4.51125563,1.21736123,0.30048011,0.59393366,0.30856754,0.00169002,0.02968700,0.35215621
-4.50525263,1.27800934,0.30562490,0.62865703,0.32287317,0.00178638,0.03169177,0.36715923
-4.49924962,1.34477578,0.31363026,0.66578196,0.33890383,0.00189080,0.03376297,0.38410540
-4.49324662,1.41539223,0.32381355,0.70424834,0.35607629,0.00200029,0.03585250,0.40231739
-4.48724362,1.48758777,0.33550722,0.74298852,0.37380592,0.00211181,0.03791147,0.42112299
-4.48124062,1.55912610,0.34806628,0.78094578,0.39151628,0.00222231,0.03989119,0.43986566
-4.47523762,1.62784542,0.36087607,0.81709433,0.40864924,0.00232879,0.04174427,0.45791561
-4.46923462,1.69169984,0.37336018,0.85046035,0.42467552,0.00242837,0.04342578,0.47468126
-4.46323162,1.74880097,0.38498840,0.88014313,0.43910522,0.00251835,0.04489432,0.48962048
-4.45722861,1.79745793,0.39528430,0.90533574,0.45149800,0.00259627,0.04611317,0.50225140
-4.45122561,1.83621424,0.40383236,0.92534397,0.46147243,0.00265998,0.04705122,0.51216209
-4.44522261,1.86387973,0.41028403,0.93960291,0.46871416,0.00270768,0.04768385,0.51901889
-4.43921961,1.87955585,0.41436269,0.94769023,0.47298246,0.00273798,0.04799357,0.52257277
-4.43321661,1.88265323,0.41586695,0.94933542,0.47411480,0.00274990,0.04797045,0.52266343
-4.42721361,1.87290015,0.41467226,0.94442454,0.47202918,0.00274293,0.04761234,0.51922095
-4.42121061,1.85034154,0.41073056,0.93300006,0.46672413,0.00271701,0.04692479,0.51226477
-4.41520760,1.81532828,0.40406784,0.91525578,0.45827621,0.00267254,0.04592072,0.50189995
-4.40920460,1.76849703,0.39477980,0.89152701,0.44683513,0.00261031,0.04461992,0.48831095
-4.40320160,1.71074149,0.38302554,0.86227628,0.43261674,0.00253153,0.04304821,0.47175302
-4.39719860,1.64317628,0.36901966,0.82807540,0.41589406,0.00243774,0.04123652,0.45254170
-4.39119560,1.56709493,0.35302295,0.78958442,0.39698680,0.00233076,0.03921981,0.43104076
-4.38519260,1.48392385,0.33533212,0.74752863,0.37624984,0.00221262,0.03703586,0.40764913
-4.37918959,1.39517422,0.31626893,0.70267450,0.35406111,0.00208551,0.03472407,0.38278742
-4.37318659,1.30239378,0.29616922,0.65580551,0.33080940,0.00195168,0.03232424,0.35688445
-4.36718359,1.20712053,0.27537210,0.60769897,0.30688257,0.00181342,0.02987543,0.33036450
-4.36118059,1.11083989,0.25420998,0.55910459,0.28265660,0.00167291,0.02741494,0.30363555
-4.35517759,1.01494698,0.23299944,0.51072562,0.25848593,0.00153227,0.02497740,0.27707903
-4.34917459,0.92071496,0.21203352,0.46320311,0.23469526,0.00139343,0.02259401,0.25104131
-4.34317159,0.82927045,0.19157544,0.41710357,0.21157307,0.00125811,0.02029201,0.22582724
-4.33716858,0.74157605,0.17185394,0.37291040,0.18936705,0.00112781,0.01809433,0.20169554
-4.33116558,0.65842038,0.15306030,0.33101899,0.16828129,0.00100378,0.01601936,0.17885646
-4.32516258,0.58041488,0.13534689,0.29173524,0.14847530,0.00088701,0.01408099,0.15747112
-4.31915958,0.50799713,0.11882725,0.25527733,0.13006465,0.00077821,0.01228872,0.13765275
-4.31315658,0.44143955,0.10357750,0.22178025,0.11312295,0.00067787,0.01064793,0.11946930
-4.30715358,0.38086265,0.08963881,0.19130253,0.09768513,0.00058625,0.00916028,0.10294733
