energy_ev,total_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up,Y_p_up,Y_d_up
-5.88594297,0.80262907,0.09662278,0.00020724,0.35703246,0.00000000,0.59226480,0.17750031
-5.87993997,0.75599382,0.08926730,0.00020100,0.32808411,0.00000000,0.56789524,0.16617812
-5.87393697,0.71254133,0.08200719,0.00019503,0.30115073,0.00000000,0.54661621,0.15575814
-5.86793397,0.67239990,0.07493612,0.00018927,0.27633849,0.00000000,0.52828521,0.14626896
-5.86193097,0.63566769,0.06814064,0.00018371,0.25372823,0.00000000,0.51275437,0.13773190
-5.85592796,0.60242270,0.06169925,0.00017830,0.23337966,0.00000000,0.49988281,0.13016395
-5.84992496,0.57273195,0.05568181,0.00017302,0.21533543,0.00000000,0.48954662,0.12358042
-5.84392196,0.54665930,0.05014929,0.00016787,0.19962492,0.00000000,0.48164616,0.11799735
-5.83791896,0.52427175,0.04515388,0.00016283,0.18626761,0.00000000,0.47611035,0.11343337
-5.83191596,0.50564359,0.04073933,0.00015792,0.17527593,0.00000000,0.47289793,0.10991098
-5.82591296,0.49085855,0.03694153,0.00015317,0.16665740,0.00000000,0.47199575,0.10745730
-5.81990995,0.48000956,0.03378915,0.00014861,0.16041592,0.00000000,0.47341417,0.10610408
-5.81390695,0.47319619,0.03130443,0.00014429,0.15655241,0.00000000,0.47718013,0.10588701
-5.80790395,0.47052002,0.02950385,0.00014027,0.15506443,0.00000000,0.48332824,0.10684448
-5.80190095,0.47207790,0.02839874,0.00013661,0.15594506,0.00000000,0.49189035,0.10901554
-5.79589795,0.47795356,0.02799573,0.00013340,0.15918099,0.00000000,0.50288451,0.11243744
-5.78989495,0.48820801,0.02829702,0.00013069,0.16474990,0.00000000,0.51630370,0.11714267
-5.78389195,0.50286895,0.02930033,0.00012857,0.17261727,0.00000000,0.53210519,0.12315557
-5.77788894,0.52192005,0.03099872,0.00012708,0.18273284,0.00000000,0.55020106,0.13048886
-5.77188594,0.54529040,0.03338010,0.00012630,0.19502684,0.00000000,0.57045056,0.13914002
-5.76588294,0.57284478,0.03642658,0.00012625,0.20940623,0.00000000,0.59265470,0.14908782
-5.75987994,0.60437540,0.04011369,0.00012696,0.22575125,0.00000000,0.61655348,0.16028919
-5.75387694,0.63959555,0.04440949,0.00012845,0.24391244,0.00000000,0.64182602,0.17267650
-5.74787394,0.67813574,0.04927376,0.00013069,0.26370850,0.00000000,0.66809370,0.18615558
-5.74187094,0.71954268,0.05465727,0.00013365,0.28492512,0.00000000,0.69492613,0.20060455
-5.73586793,0.76328144,0.06050124,0.00013728,0.30731502,0.00000000,0.72184999,0.21587358
-5.72986493,0.80874106,0.06673717,0.00014149,0.33059947,0.00000000,0.74836015,0.23178580
-5.72386193,0.85524360,0.07328696,0.00014619,0.35447125,0.00000000,0.77393291,0.24813937
-5.71785893,0.90205665,0.08006361,0.00015128,0.37859926,0.00000000,0.79804063,0.26471073
-5.71185593,0.94840902,0.08697230,0.00015661,0.40263465,0.00000000,0.82016720,0.28125906
-5.70585293,0.99350927,0.09391205,0.00016204,0.42621851,0.00000000,0.83982390,0.29753185
-5.69984992,1.03656663,0.10077791,0.00016744,0.44899076,0.00000000,0.85656477,0.31327141
-5.69384692,1.07681356,0.10746357,0.00017265,0.47060018,0.00000000,0.87000108,0.32822223
-5.68784392,1.11352917,0.11386437,0.00017753,0.49071506,0.00000000,0.87981423,0.34213885
-5.68184092,1.14606280,0.11988063,0.00018193,0.50903420,0.00000000,0.88576662,0.35479396
-5.67583792,1.17385660,0.12542110,0.00018573,0.52529773,0.00000000,0.88771014,0.36598648
-5.66983492,1.19646636,0.13040643,0.00018880,0.53929735,0.00000000,0.88559181,0.37554922
-5.66383192,1.21357952,0.13477249,0.00019107,0.55088531,0.00000000,0.87945655,0.38335572
-5.65782891,1.22502960,0.13847339,0.00019244,0.55998193,0.00000000,0.86944682,0.38932609
-5.65182591,1.23080622,0.14148397,0.00019289,0.56658101,0.00000000,0.85579930,0.39343133
-5.64582291,1.23106014,0.14380178,0.00019238,0.57075280,0.00000000,0.83883859,0.39569610
-5.63981991,1.22610291,0.14544816,0.00019093,0.57264446,0.00000000,0.81896829,0.39619958
-5.63381691,1.21640097,0.14646867,0.00018857,0.57247750,0.00000000,0.79665961,0.39507437
-5.62781391,1.20256409,0.14693251,0.00018536,0.57054253,0.00000000,0.77243814,0.39250342
-5.62181091,1.18532867,0.14693107,0.00018138,0.56719119,0.00000000,0.74686895,0.38871500
-5.61580790,1.16553619,0.14657568,0.00017675,0.56282554,0.00000000,0.72054084,0.38397592
-5.60980490,1.14410765,0.14599442,0.00017159,0.55788531,0.00000000,0.69404998,0.37858316
-5.60380190,1.12201488,0.14532836,0.00016604,0.55283341,0.00000000,0.66798370,0.37285432
-5.59779890,1.10024979,0.14472710,0.00016023,0.54814022,0.00000000,0.64290486,0.36711717
-5.59179590,1.07979266,0.14434402,0.00015433,0.54426740,0.00000000,0.61933733,0.36169866
-5.58579290,1.06158069,0.14433114,0.00014847,0.54165165,0.00000000,0.59775302,0.35691404
-5.57978989,1.04647798,0.14483404,0.00014282,0.54068924,0.00000000,0.57856096,0.35305621
-5.57378689,1.03524805,0.14598684,0.00013750,0.54172179,0.00000000,0.56209852,0.35038596
-5.56778389,1.02852989,0.14790749,0.00013262,0.54502398,0.00000000,0.54862531,0.34912336
-5.56178089,1.02681838,0.15069359,0.00012831,0.55079353,0.00000000,0.53831954,0.34944062
-5.55577789,1.03044974,0.15441875,0.00012464,0.55914398,0.00000000,0.53127726,0.35145670
-5.54977489,1.03959258,0.15912976,0.00012167,0.57010045,0.00000000,0.52751397,0.35523390
-5.54377189,1.05424455,0.16484463,0.00011946,0.58359853,0.00000000,0.52696884,0.36077636
-5.53776888,1.07423498,0.17155156,0.00011801,0.59948642,0.00000000,0.52951100,0.36803081
-5.53176588,1.09923293,0.17920884,0.00011734,0.61753014,0.00000000,0.53494775,0.37688914
-5.52576288,1.12876069,0.18774580,0.00011741,0.63742170,0.00000000,0.54303413,0.38719300
-5.51975988,1.16221186,0.19706473,0.00011820,0.65878985,0.00000000,0.55348369,0.39874000
-5.51375688,1.19887349,0.20704367,0.00011963,0.68121302,0.00000000,0.56597970,0.41129147
-5.50775388,1.23795143,0.21754006,0.00012165,0.70423417,0.00000000,0.58018663,0.42458131
-5.50175088,1.27859806,0.22839515,0.00012419,0.72737669,0.00000000,0.59576141,0.43832570
-5.49574787,1.31994127,0.23943885,0.00012715,0.75016115,0.00000000,0.61236398,0.45223334
-5.48974487,1.36111388,0.25049516,0.00013045,0.77212212,0.00000000,0.62966699,0.46601580
-5.48374187,1.40128244,0.26138762,0.00013402,0.79282446,0.00000000,0.64736427,0.47939765
-5.47773887,1.43967438,0.27194492,0.00013778,0.81187862,0.00000000,0.66517796,0.49212599
-5.47173587,1.47560270,0.28200620,0.00014165,0.82895440,0.00000000,0.68286408,0.50397909
-5.46573287,1.50848734,0.29142601,0.00014558,0.84379255,0.00000000,0.70021663,0.51477379
-5.45972986,1.53787244,0.30007857,0.00014954,0.85621395,0.00000000,0.71707010,0.52437142
-5.45372686,1.56343897,0.30786132,0.00015350,0.86612586,0.00000000,0.73330052,0.53268201
-5.44772386,1.58501223,0.31469746,0.00015744,0.87352515,0.00000000,0.74882518,0.53966661
-5.44172086,1.60256400,0.32053745,0.00016139,0.87849814,0.00000000,0.76360098,0.54533770
-5.43571786,1.61620918,0.32535941,0.00016537,0.88121722,0.00000000,0.77762182,0.54975750
-5.42971486,1.62619700,0.32916832,0.00016942,0.88193409,0.00000000,0.79091491,0.55303444
-5.42371186,1.63289715,0.33199415,0.00017362,0.88096999,0.00000000,0.80353628,0.55531770
-5.41770885,1.63678129,0.33388898,0.00017803,0.87870311,0.00000000,0.81556558,0.55679013
-5.41170585,1.63840052,0.33492319,0.00018275,0.87555363,0.00000000,0.82710031,0.55765975
-5.40570285,1.63835971,0.33518103,0.00018786,0.87196686,0.00000000,0.83824960,0.55815022
-5.39969985,1.63728968,0.33475564,0.00019346,0.86839518,0.00000000,0.84912751,0.55849046
-5.39369685,1.63581819,0.33374392,0.00019964,0.86527929,0.00000000,0.85984627,0.55890412
-5.38769385,1.63454093,0.33224130,0.00020648,0.86302970,0.00000000,0.87050926,0.55959902
-5.38169085,1.63399380,0.33033695,0.00021404,0.86200897,0.00000000,0.88120410,0.56075723
-5.37568784,1.63462741,0.32810937,0.00022239,0.86251564,0.00000000,0.89199600,0.56252606
-5.36968484,1.63678509,0.32562276,0.00023154,0.86477034,0.00000000,0.90292156,0.56501051
-5.36368184,1.64068535,0.32292432,0.00024149,0.86890494,0.00000000,0.91398325,0.56826730
-5.35767884,1.64640949,0.32004247,0.00025222,0.87495501,0.00000000,0.92514499,0.57230109
-5.35167584,1.65389516,0.31698627,0.00026367,0.88285622,0.00000000,0.93632889,0.57706281
-5.34567284,1.66293621,0.31374583,0.00027575,0.89244477,0.00000000,0.94741369,0.58245033
-5.33966983,1.67318883,0.31029385,0.00028833,0.90346200,0.00000000,0.95823490,0.58831158
-5.33366683,1.68418406,0.30658800,0.00030127,0.91556306,0.00000000,0.96858704,0.59444985
-5.32766383,1.69534598,0.30257423,0.00031439,0.92832940,0.00000000,0.97822793,0.60063124
-5.32166083,1.70601512,0.29819056,0.00032749,0.94128454,0.00000000,0.98688520,0.60659386
-5.31565783,1.71547592,0.29337131,0.00034037,0.95391256,0.00000000,0.99426474,0.61205849
-5.30965483,1.72298714,0.28805155,0.00035282,0.96567848,0.00000000,1.00006103,0.61674012
-5.30365183,1.72781390,0.28217138,0.00036462,0.97604972,0.00000000,1.00396876,0.62036000
-5.29764882,1.72925980,0.27568000,0.00037558,0.98451759,0.00000000,1.00569556,0.62265752
-5.29164582,1.72669775,0.26853927,0.00038552,0.99061793,0.00000000,1.00497496,0.62340144
-5.28564282,1.71959796,0.26072660,0.00039427,0.99394987,0.00000000,1.00157911,0.62239992
-5.27963982,1.70755171,0.25223712,0.00040171,0.99419186,0.00000000,0.99533050,0.61950887
-5.27363682,1.69028989,0.24308489,0.00040776,0.99111425,0.00000000,0.98611204,0.61463820
-5.26763382,1.66769536,0.23330333,0.00041236,0.98458769,0.00000000,0.97387494,0.60775566
-5.26163082,1.63980840,0.22294466,0.00041551,0.97458719,0.00000000,0.95864375,0.59888816
-5.25562781,1.60682528,0.21207861,0.00041724,0.96119142,0.00000000,0.94051832,0.58812033
-5.24962481,1.56908981,0.20079029,0.00041764,0.94457752,0.00000000,0.91967247,0.57559066
-5.24362181,1.52707851,0.18917760,0.00041680,0.92501162,0.00000000,0.89634929,0.56148518
-5.23761881,1.48138016,0.17734804,0.00041487,0.90283566,0.00000000,0.87085331,0.54602920
-5.23161581,1.43267082,0.16541536,0.00041201,0.87845116,0.00000000,0.84353999,0.52947737
-5.22561281,1.38168568,0.15349604,0.00040838,0.85230086,0.00000000,0.81480292,0.51210284
-5.21960980,1.32918920,0.14170581,0.00040417,0.82484926,0.00000000,0.78505952,0.49418574
-5.21360680,1.27594502,0.13015641,0.00039955,0.79656287,0.00000000,0.75473594,0.47600187
-5.20760380,1.22268723,0.11895265,0.00039467,0.76789143,0.00000000,0.72425203,0.45781204
-5.20160080,1.17009435,0.10818994,0.00038967,0.73925081,0.00000000,0.69400706,0.43985250
-5.19559780,1.11876716,0.09795225,0.00038466,0.71100846,0.00000000,0.66436693,0.42232703
-5.18959480,1.06921142,0.08831072,0.00037974,0.68347211,0.00000000,0.63565356,0.40540102
-5.18359180,1.02182600,0.07932271,0.00037493,0.65688198,0.00000000,0.60813675,0.38919765
-5.17758879,0.97689676,0.07103149,0.00037026,0.63140693,0.00000000,0.58202902,0.37379633
-5.17158579,0.93459617,0.06346632,0.00036570,0.60714427,0.00000000,0.55748320,0.35923341
-5.16558279,0.89498825,0.05664303,0.00036122,0.58412328,0.00000000,0.53459309,0.34550490
-5.15957979,0.85803826,0.05056491,0.00035673,0.56231177,0.00000000,0.51339653,0.33257102
-5.15357679,0.82362611,0.04522386,0.00035214,0.54162528,0.00000000,0.49388080,0.32036214
-5.14757379,0.79156276,0.04060174,0.00034736,0.52193817,0.00000000,0.47598967,0.30878578
-5.14157079,0.76160811,0.03667176,0.00034227,0.50309583,0.00000000,0.45963157,0.29773416
-5.13556778,0.73348958,0.03339993,0.00033678,0.48492728,0.00000000,0.44468837,0.28709191
-5.12956478,0.70692010,0.03074643,0.00033078,0.46725737,0.00000000,0.43102404,0.27674342
-5.12356178,0.68161466,0.02866692,0.00032421,0.44991808,0.00000000,0.41849288,0.26657952
-5.11755878,0.65730461,0.02711368,0.00031699,0.43275811,0.00000000,0.40694666,0.25650322
-5.11155578,0.63374909,0.02603659,0.00030910,0.41565063,0.00000000,0.39624063,0.24643412
-5.10555278,0.61074338,0.02538406,0.00030053,0.39849873,0.00000000,0.38623803,0.23631152
-5.09954977,0.58812394,0.02510367,0.00029128,0.38123863,0.00000000,0.37681306,0.22609615
-5.09354677,0.56577032,0.02514281,0.00028141,0.36384056,0.00000000,0.36785249,0.21577043
-5.08754377,0.54360423,0.02544916,0.00027096,0.34630760,0.00000000,0.35925604,0.20533760
-5.08154077,0.52158620,0.02597116,0.00026003,0.32867274,0.00000000,0.35093564,0.19481973
-5.07553777,0.49971051,0.02665835,0.00024870,0.31099453,0.00000000,0.34281416,0.18425488
-5.06953477,0.47799878,0.02746184,0.00023708,0.29335171,0.00000000,0.33482365,0.17369376
-5.06353177,0.45649317,0.02833464,0.00022528,0.27583741,0.00000000,0.32690361,0.16319606
-5.05752876,0.43524946,0.02923215,0.00021342,0.25855313,0.00000000,0.31899951,0.15282666
-5.05152576,0.41433083,0.03011258,0.00020160,0.24160304,0.00000000,0.31106176,0.14265219
-5.04552276,0.39380252,0.03093745,0.00018993,0.22508894,0.00000000,0.30304537,0.13273783
-5.03951976,0.37372783,0.03167212,0.00017851,0.20910598,0.00000000,0.29491030,0.12314471
-5.03351676,0.35416556,0.03228627,0.00016742,0.19373950,0.00000000,0.28662266,0.11392797
-5.02751376,0.33516897,0.03275442,0.00015674,0.17906295,0.00000000,0.27815645,0.10513547
-5.02151076,0.31678614,0.03305639,0.00014655,0.16513694,0.00000000,0.26949597,0.09680723
-5.01550775,0.29906165,0.03317766,0.00013691,0.15200937,0.00000000,0.26063853,0.08897549
-5.00950475,0.28203931,0.03310971,0.00012787,0.13971650,0.00000000,0.25159737,0.08166543
-5.00350175,0.26576560,0.03285020,0.00011948,0.12828483,0.00000000,0.24240449,0.07489627
-4.99749875,0.25029367,0.03240309,0.00011181,0.11773359,0.00000000,0.23311332,0.06868292
-4.99149575,0.23568745,0.03177864,0.00010490,0.10807772,0.00000000,0.22380078,0.06303772
-4.98549275,0.22202568,0.03099325,0.00009881,0.09933098,0.00000000,0.21456890,0.05797248
-4.97948974,0.20940570,0.03006930,0.00009362,0.09150929,0.00000000,0.20554563,0.05350048
-4.97348674,0.19794664,0.02903483,0.00008940,0.08463389,0.00000000,0.19688490,0.04963850
-4.96748374,0.18779202,0.02792329,0.00008624,0.07873442,0.00000000,0.18876589,0.04640868
-4.96148074,0.17911170,0.02677313,0.00008425,0.07385167,0.00000000,0.18139146,0.04384022
-4.95547774,0.17210302,0.02562759,0.00008355,0.07003999,0.00000000,0.17498592,0.04197087
-4.94947474,0.16699123,0.02453435,0.00008428,0.06736943,0.00000000,0.16979207,0.04084819
-4.94347174,0.16402923,0.02354547,0.00008657,0.06592736,0.00000000,0.16606777,0.04053051
-4.93746873,0.16349664,0.02271723,0.00009060,0.06581978,0.00000000,0.16408198,0.04108765
-4.93146573,0.16569830,0.02211030,0.00009653,0.06717221,0.00000000,0.16411056,0.04260136
-4.92546273,0.17096221,0.02178982,0.00010454,0.07013012,0.00000000,0.16643179,0.04516548
-4.91945973,0.17963700,0.02182579,0.00011481,0.07485901,0.00000000,0.17132182,0.04888588
-4.91345673,0.19208894,0.02229348,0.00012753,0.08154403,0.00000000,0.17905018,0.05388003
-4.90745373,0.20869855,0.02327390,0.00014289,0.09038913,0.00000000,0.18987538,0.06027646
-4.90145073,0.22985688,0.02485439,0.00016104,0.10161573,0.00000000,0.20404078,0.06821378
-4.89544772,0.25596134,0.02712914,0.00018216,0.11546094,0.00000000,0.22177079,0.07783958
-4.88944472,0.28741125,0.03019970,0.00020638,0.13217509,0.00000000,0.24326756,0.08930893
-4.88344172,0.32460309,0.03417534,0.00023383,0.15201883,0.00000000,0.26870827,0.10278266
-4.87743872,0.36792534,0.03917328,0.00026460,0.17525950,0.00000000,0.29824300,0.11842534
-4.87143572,0.41775316,0.04531863,0.00029876,0.20216690,0.00000000,0.33199342,0.13640294
-4.86543272,0.47444272,0.05274405,0.00033635,0.23300840,0.00000000,0.37005228,0.15688022
-4.85942971,0.53832525,0.06158903,0.00037737,0.26804351,0.00000000,0.41248365,0.18001785
-4.85342671,0.60970100,0.07199876,0.00042180,0.30751772,0.00000000,0.45932404,0.20596916
-4.84742371,0.68883278,0.08412249,0.00046957,0.35165596,0.00000000,0.51058414,0.23487674
-4.84142071,0.77593938,0.09811143,0.00052058,0.40065545,0.00000000,0.56625117,0.26686869
-4.83541771,0.87118874,0.11411602,0.00057470,0.45467839,0.00000000,0.62629152,0.30205463
-4.82941471,0.97469072,0.13228274,0.00063179,0.51384420,0.00000000,0.69065347,0.34052159
-4.82341171,1.08648970,0.15275030,0.00069166,0.57822192,0.00000000,0.75926953,0.38232962
-4.81740870,1.20655670,0.17564526,0.00075410,0.64782248,0.00000000,0.83205825,0.42750733
-4.81140570,1.33478117,0.20107728,0.00081888,0.72259135,0.00000000,0.90892480,0.47604731
-4.80540270,1.47096240,0.22913377,0.00088575,0.80240157,0.00000000,0.98976022,0.52790153
-4.79939970,1.61480066,0.25987436,0.00095445,0.88704749,0.00000000,1.07443883,0.58297687
-4.79339670,1.76588800,0.29332508,0.00102468,0.97623923,0.00000000,1.16281364,0.64113072
-4.78739370,1.92369925,0.32947250,0.00109616,1.06959836,0.00000000,1.25470968,0.70216696
-4.78139070,2.08758320,0.36825804,0.00116854,1.16665472,0.00000000,1.34991521,0.76583242
-4.77538769,2.25675456,0.40957260,0.00124148,1.26684487,0.00000000,1.44817111,0.83181384
-4.76938469,2.43028718,0.45325183,0.00131460,1.36951216,0.00000000,1.54915888,0.89973586
-4.76338169,2.60710913,0.49907228,0.00138748,1.47390887,0.00000000,1.65248785,0.96915996
-4.75737869,2.78600043,0.54674868,0.00145968,1.57920044,0.00000000,1.75768249,1.03958472
-4.75137569,2.96559411,0.59593274,0.00153071,1.68447202,0.00000000,1.86417065,1.11044768
-4.74537269,3.14438138,0.64621358,0.00160004,1.78873759,0.00000000,1.97127389,1.18112890
-4.73936968,3.32072168,0.69712019,0.00166709,1.89095155,0.00000000,2.07820106,1.25095651
-4.73336668,3.49285813,0.74812602,0.00173125,1.99002299,0.00000000,2.18404596,1.31921438
-4.72736368,3.65893886,0.79865582,0.00179186,2.08483242,0.00000000,2.28779021,1.38515188
-4.72136068,3.81704438,0.84809483,0.00184825,2.17425087,0.00000000,2.38831201,1.44799586
-4.71535768,3.96522082,0.89580017,0.00189971,2.25716105,0.00000000,2.48440112,1.50696459
-4.70935468,4.10151871,0.94111431,0.00194555,2.33248014,0.00000000,2.57478025,1.56128353
-4.70335168,4.22403637,0.98338027,0.00198508,2.39918367,0.00000000,2.65813265,1.61020247
-4.69734867,4.33096673,1.02195821,0.00201765,2.45632989,0.00000000,2.73313500,1.65301368
-4.69134567,4.42064619,1.05624277,0.00204267,2.50308372,0.00000000,2.79849473,1.68907038
-4.68534267,4.49160364,1.08568067,0.00205963,2.53873964,0.00000000,2.85299027,1.71780493
-4.67933967,4.54260770,1.10978779,0.00206811,2.56274250,0.00000000,2.89551248,1.73874611
-4.67333667,4.57271008,1.12816507,0.00206783,2.57470548,0.00000000,2.92510545,1.75153454
-4.66733367,4.58128313,1.14051254,0.00205866,2.57442428,0.00000000,2.94100470,1.75593581
-4.66133067,4.56804953,1.14664072,0.00204062,2.56188700,0.00000000,2.94267075,1.75185047
-4.65532766,4.53310258,1.14647899,0.00201391,2.53727896,0.00000000,2.92981641,1.73932042
-4.64932466,4.47691585,1.14008030,0.00197889,2.50098225,0.00000000,2.90242627,1.71853142
-4.64332166,4.40034135,1.12762197,0.00193612,2.45356979,0.00000000,2.86076722,1.68981124
-4.63731866,4.30459607,1.10940253,0.00188633,2.39579401,0.00000000,2.80538942,1.65362375
-4.63131566,4.19123702,1.08583453,0.00183041,2.32857049,0.00000000,2.73711752,1.61055879
-4.62531266,4.06212586,1.05743365,0.00176939,2.25295717,0.00000000,2.65703244,1.56131846
-4.61930965,3.91938422,1.02480447,0.00170442,2.17012979,0.00000000,2.56644453,1.50670021
-4.61330665,3.76534175,0.98862348,0.00163676,2.08135466,0.00000000,2.46685939,1.44757739
-4.60730365,3.60247878,0.94962012,0.00156772,1.98795960,0.00000000,2.35993783,1.38487815
-4.60130065,3.43336602,0.90855640,0.00149867,1.89130435,0.00000000,2.24745188,1.31956338
-4.59529765,3.26060367,0.86620617,0.00143097,1.79275133,0.00000000,2.13123868,1.25260473
-4.58929465,3.08676209,0.82333470,0.00136596,1.69363785,0.00000000,2.01315424,1.18496325
-4.58329165,2.91432634,0.78067938,0.00130490,1.59525064,0.00000000,1.89502885,1.11756967
-4.57728864,2.74564607,0.73893220,0.00124901,1.49880338,0.00000000,1.77862576,1.05130663
-4.57128564,2.58289250,0.69872468,0.00119938,1.40541768,0.00000000,1.66560441,0.98699365
-4.56528264,2.42802321,0.66061550,0.00115696,1.31610801,0.00000000,1.55748917,0.92537478
-4.55927964,2.28275525,0.62508135,0.00112259,1.23177032,0.00000000,1.45564426,0.86710940
-4.55327664,2.14854682,0.59251082,0.00109692,1.15317464,0.00000000,1.36125492,0.81276590
-4.54727364,2.02658695,0.56320161,0.00108047,1.08096104,0.00000000,1.27531486,0.76281823
-4.54127064,1.91779265,0.53736069,0.00107357,1.01563867,0.00000000,1.19861949,0.71764497
-4.53526763,1.82281252,0.51510716,0.00107639,0.95758754,0.00000000,1.13176432,0.67753053
-4.52926463,1.74203565,0.49647743,0.00108894,0.90706209,0.00000000,1.07514770,0.64266819
-4.52326163,1.67560471,0.48143238,0.00111106,0.86419646,0.00000000,1.02897710,0.61316430
-4.51725863,1.62343200,0.46986577,0.00114243,0.82901064,0.00000000,0.99327792,0.58904345
-4.51125563,1.58521727,0.46161365,0.00118258,0.80141712,0.00000000,0.96790422,0.57025413
-4.50525263,1.56046646,0.45646415,0.00123090,0.78122784,0.00000000,0.95255051,0.55667443
-4.49924962,1.54851053,0.45416715,0.00128665,0.76816102,0.00000000,0.94676417,0.54811776
-4.49324662,1.54852386,0.45444371,0.00134895,0.76184792,0.00000000,0.94995812,0.54433823
-4.48724362,1.55954194,0.45699456,0.00141682,0.76183936,0.00000000,0.96142358,0.54503571
-4.48124062,1.58047824,0.46150778,0.00148916,0.76761232,0.00000000,0.98034301,0.54986061
-4.47523762,1.61014031,0.46766527,0.00156481,0.77857650,0.00000000,1.00580314,0.55841834
-4.46923462,1.64724561,0.47514812,0.00164249,0.79408141,0.00000000,1.03680866,0.57027380
-4.46323162,1.69043713,0.48364079,0.00172089,0.81342389,0.00000000,1.07229657,0.58495584
-4.45722861,1.73829955,0.49283427,0.00179866,0.83585656,0.00000000,1.11115162,0.60196211
-4.45122561,1.78937616,0.50242829,0.00187443,0.86059729,0.00000000,1.15222303,0.62076443
-4.44522261,1.84218701,0.51213295,0.00194682,0.88683978,0.00000000,1.19434274,0.64081476
-4.43921961,1.89524851,0.52166971,0.00201450,0.91376548,0.00000000,1.23634497,0.66155212
-4.43321661,1.94709465,0.53077230,0.00207620,0.94055654,0.00000000,1.27708715,0.68241022
-4.42721361,1.99629974,0.53918752,0.00213072,0.96640992,0.00000000,1.31547187,0.70282619
-4.42121061,2.04150237,0.54667622,0.00217701,0.99055217,0.00000000,1.35046923,0.72224989
-4.41520760,2.08143021,0.55301469,0.00221413,1.01225461,0.00000000,1.38113911,0.74015402
-4.40920460,2.11492494,0.55799634,0.00224135,1.03084849,0.00000000,1.40665264,0.75604453
-4.40320160,2.14096654,0.56143399,0.00225811,1.04573951,0.00000000,1.42631185,0.76947106
-4.39719860,2.15869604,0.56316247,0.00226408,1.05642129,0.00000000,1.43956689,0.78003711
-4.39119560,2.16743572,0.56304168,0.00225916,1.06248706,0.00000000,1.44602984,0.78740947
-4.38519260,2.16670584,0.56095969,0.00224348,1.06363918,0.00000000,1.44548444,0.79132651
-4.37918959,2.15623684,0.55683596,0.00221743,1.05969594,0.00000000,1.43789113,0.79160485
-4.37318659,2.13597646,0.55062421,0.00218160,1.05059526,0.00000000,1.42338687,0.78814418
-4.36718359,2.10609089,0.54231491,0.00213684,1.03639508,0.00000000,1.40227969,0.78092975
-4.36118059,2.06695974,0.53193693,0.00208416,1.01727021,0.00000000,1.37503774,0.77003254
-4.35517759,2.01916461,0.51955835,0.00202477,0.99350570,0.00000000,1.34227325,0.75560667
-4.34917459,1.96347144,0.50528605,0.00195999,0.96548696,0.00000000,1.30472180,0.73788440
-4.34317159,1.90080712,0.48926421,0.00189125,0.93368685,0.00000000,1.26321760,0.71716858
-4.33716858,1.83223100,0.47167143,0.00182003,0.89865023,0.00000000,1.21866561,0.69382286
-4.33116558,1.75890235,0.45271665,0.00174782,0.86097656,0.00000000,1.17201162,0.66826010
-4.32516258,1.68204492,0.43263396,0.00167607,0.82130122,0.00000000,1.12421129,0.64092925
-4.31915958,1.60290999,0.41167642,0.00160614,0.78027617,0.00000000,1.07619946,0.61230133
-4.31315658,1.52273921,0.39010922,0.00153928,0.73855089,0.00000000,1.02886075,0.58285507
-4.30715358,1.44272885,0.36820233,0.00147658,0.69675406,0.00000000,0.98300270,0.55306270
