energy_ev,total_up,C_s_up,C_p_up,Mn_p_up,Mn_d_up,Pd_p_up,Pd_d_up,Te_p_up,Te_d_up
-3.47273637,8.16616971,0.01443077,0.31962568,0.33473683,0.97689004,2.31802360,5.96746610,1.13517447,0.00000000
-3.46673337,8.00586167,0.01401991,0.30962388,0.32317923,0.94634801,2.23919512,5.88031669,1.09010431,0.00000000
-3.46073037,7.84463699,0.01359619,0.29967202,0.31207166,0.91725746,2.16051957,5.78944804,1.04663177,0.00000000
-3.45472736,7.68364958,0.01316328,0.28987156,0.30149602,0.88995715,2.08280221,5.69530185,1.00507572,0.00000000
-3.44872436,7.52405687,0.01272552,0.28031918,0.29152036,0.86475239,2.00679986,5.59839917,0.96571279,0.00000000
-3.44272136,7.36703122,0.01228799,0.27110543,0.28219917,0.84191191,1.93321165,5.49935685,0.92877761,0.00000000
-3.43671836,7.21376688,0.01185638,0.26231329,0.27357402,0.82166535,1.86267082,5.39889820,0.89446364,0.00000000
-3.43071536,7.06548125,0.01143699,0.25401694,0.26567443,0.80420119,1.79573754,5.29785680,0.86292453,0.00000000
-3.42471236,6.92341003,0.01103661,0.24628039,0.25851890,0.78966517,1.73289288,5.19717309,0.83427572,0.00000000
-3.41870935,6.78879637,0.01066235,0.23915639,0.25211611,0.77815916,1.67453384,5.09788398,0.80859616,0.00000000
-3.41270635,6.66287453,0.01032161,0.23268536,0.24646615,0.76974054,1.62096974,5.00110615,0.78593010,0.00000000
-3.40670335,6.54684934,0.01002182,0.22689459,0.24156190,0.76442212,1.57241994,4.90801401,0.76628888,0.00000000
-3.40070035,6.44187291,0.00977039,0.22179764,0.23739029,0.76217269,1.52901316,4.81981395,0.74965274,0.00000000
-3.39469735,6.34902037,0.00957451,0.21739406,0.23393365,0.76291830,1.49078861,4.73771636,0.73597272,0.00000000
-3.38869435,6.26926633,0.00944105,0.21366949,0.23117094,0.76654440,1.45769902,4.66290709,0.72517260,0.00000000
-3.38269135,6.20346399,0.00937643,0.21059604,0.22907901,0.77289881,1.42961555,4.59652010,0.71715119,0.00000000
-3.37668834,6.15232812,0.00938655,0.20813316,0.22763366,0.78179563,1.40633491,4.53961255,0.71178482,0.00000000
-3.37068534,6.11642306,0.00947665,0.20622884,0.22681071,0.79302014,1.38758820,4.49314341,0.70893020,0.00000000
-3.36468234,6.09615635,0.00965134,0.20482125,0.22658687,0.80633441,1.37305162,4.45795650,0.70842769,0.00000000
-3.35867934,6.09177808,0.00991449,0.20384063,0.22694054,0.82148375,1.36235851,4.43476797,0.71010493,0.00000000
-3.35267634,6.10338543,0.01026924,0.20321153,0.22785246,0.83820361,1.35511243,4.42415836,0.71378083,0.00000000
-3.34667334,6.13093164,0.01071798,0.20285522,0.22930610,0.85622684,1.35090078,4.42656860,0.71926974,0.00000000
-3.34067034,6.17423801,0.01126236,0.20269218,0.23128800,0.87529086,1.34930828,4.44229928,0.72638578,0.00000000
-3.33466733,6.23300757,0.01190327,0.20264463,0.23378782,0.89514458,1.34992985,4.47151223,0.73494707,0.00000000
-3.32866433,6.30683875,0.01264084,0.20263896,0.23679822,0.91555463,1.35238224,4.51423325,0.74477973,0.00000000
-3.32266133,6.39523760,0.01347447,0.20260789,0.24031458,0.93631068,1.35631394,4.57035527,0.75572145,0.00000000
-3.31665833,6.49762729,0.01440276,0.20249244,0.24433449,0.95722953,1.36141279,4.63964082,0.76762448,0.00000000
-3.31065533,6.61335393,0.01542355,0.20224340,0.24885710,0.97815772,1.36741119,4.72172345,0.78035777,0.00000000
-3.30465233,6.74168834,0.01653384,0.20182241,0.25388233,0.99897265,1.37408849,4.81610782,0.79380841,0.00000000
-3.29864932,6.88182378,0.01772979,0.20120261,0.25941001,1.01958211,1.38127080,4.92216846,0.80788200,0.00000000
-3.29264632,7.03287034,0.01900666,0.20036870,0.26543894,1.03992216,1.38882812,5.03914783,0.82250214,0.00000000
-3.28664332,7.19384692,0.02035879,0.19931661,0.27196603,1.05995381,1.39666935,5.16615439,0.83760908,0.00000000
-3.28064032,7.36367245,0.02177956,0.19805268,0.27898542,1.07965843,1.40473549,5.30216167,0.85315757,0.00000000
-3.27463732,7.54115799,0.02326135,0.19659253,0.28648781,1.09903243,1.41299155,5.44600958,0.86911408,0.00000000
-3.26863432,7.72500157,0.02479556,0.19495952,0.29445986,1.11808157,1.42141791,5.59640915,0.88545365,0.00000000
-3.26263132,7.91378755,0.02637266,0.19318318,0.30288389,1.13681516,1.43000168,5.75195165,0.90215645,0.00000000
-3.25662831,8.10599201,0.02798215,0.19129737,0.31173769,1.15524076,1.43872867,5.91112311,0.91920446,0.00000000
-3.25062531,8.29999523,0.02961272,0.18933855,0.32099466,1.17335964,1.44757654,6.07232454,0.93657822,0.00000000
-3.24462231,8.49410188,0.03125232,0.18734405,0.33062410,1.19116323,1.45650953,6.23389801,0.95425411,0.00000000
-3.23861931,8.68656875,0.03288830,0.18535056,0.34059167,1.20863099,1.46547511,6.39415819,0.97220204,0.00000000
-3.23261631,8.87563939,0.03450759,0.18339276,0.35086007,1.22572964,1.47440257,6.55142839,0.99038388,0.00000000
-3.22661331,9.05958429,0.03609687,0.18150231,0.36138976,1.24241380,1.48320380,6.70407978,1.00875249,0.00000000
-3.22061031,9.23674461,0.03764282,0.17970697,0.37213969,1.25862801,1.49177578,6.85057209,1.02725148,0.00000000
-3.21460730,9.40557734,0.03913232,0.17803016,0.38306805,1.27430981,1.50000474,6.98949389,1.04581557,0.00000000
-3.20860430,9.56469915,0.04055269,0.17649067,0.39413292,1.28939371,1.50777151,7.11960030,1.06437152,0.00000000
-3.20260130,9.71292652,0.04189192,0.17510260,0.40529279,1.30381563,1.51495766,7.23984615,1.08283949,0.00000000
-3.19659830,9.84930964,0.04313891,0.17387554,0.41650696,1.31751750,1.52145181,7.34941273,1.10113475,0.00000000
-3.19059530,9.97315805,0.04428367,0.17281489,0.42773569,1.33045159,1.52715589,7.44772668,1.11916956,0.00000000
-3.18459230,10.08405650,0.04531749,0.17192222,0.43894031,1.34258438,1.53199075,7.53446990,1.13685516,0.00000000
-3.17858929,10.18187006,0.04623310,0.17119574,0.45008308,1.35389957,1.53590081,7.60958000,1.15410384,0.00000000
-3.17258629,10.26673844,0.04702483,0.17063075,0.46112709,1.36440013,1.53885751,7.67324123,1.17083086,0.00000000
-3.16658329,10.33905985,0.04768865,0.17022012,0.47203602,1.37410938,1.54086149,7.72586676,1.18695640,0.00000000
-3.16058029,10.39946584,0.04822228,0.16995468,0.48277405,1.38307095,1.54194336,7.76807310,1.20240738,0.00000000
-3.15457729,10.44878865,0.04862516,0.16982358,0.49330578,1.39134790,1.54216313,7.80064850,1.21711923,0.00000000
-3.14857429,10.48802350,0.04889849,0.16981466,0.50359639,1.39902113,1.54160855,7.82451716,1.23103767,0.00000000
-3.14257129,10.51828808,0.04904516,0.16991472,0.51361204,1.40618718,1.54039247,7.84070116,1.24412045,0.00000000
-3.13656828,10.54078173,0.04906971,0.17010975,0.52332043,1.41295589,1.53864952,7.85028245,1.25633906,0.00000000
-3.13056528,10.55674677,0.04897826,0.17038523,0.53269169,1.41944801,1.53653234,7.85436665,1.26768055,0.00000000
-3.12456228,10.56743374,0.04877834,0.17072630,0.54169951,1.42579300,1.53420761,7.85405044,1.27814922,0.00000000
-3.11855928,10.57407230,0.04847889,0.17111810,0.55032245,1.43212710,1.53185223,7.85039393,1.28776819,0.00000000
-3.11255628,10.57784852,0.04809001,0.17154596,0.55854529,1.43859194,1.52964955,7.84439881,1.29658089,0.00000000
-3.10655328,10.57988904,0.04762292,0.17199569,0.56636056,1.44533342,1.52778605,7.83699269,1.30465201,0.00000000
-3.10055028,10.58125168,0.04708976,0.17245394,0.57376981,1.45250098,1.52644832,7.82901962,1.31206815,0.00000000
-3.09454727,10.58292186,0.04650344,0.17290839,0.58078479,1.46024697,1.52582047,7.82123620,1.31893770,0.00000000
-3.08854427,10.58581323,0.04587749,0.17334815,0.58742826,1.46872601,1.52608176,7.81431229,1.32538995,0.00000000
-3.08254127,10.59077125,0.04522587,0.17376395,0.59373436,1.47809411,1.52740456,7.80883534,1.33157330,0.00000000
-3.07653827,10.59857779,0.04456274,0.17414839,0.59974853,1.48850724,1.52995238,7.80531668,1.33765248,0.00000000
-3.07053527,10.60995508,0.04390232,0.17449611,0.60552676,1.50011935,1.53387783,7.80419872,1.34380473,0.00000000
-3.06453227,10.62556749,0.04325863,0.17480386,0.61113432,1.51307949,1.53932063,7.80586142,1.35021500,0.00000000
-3.05852926,10.64602000,0.04264525,0.17507056,0.61664387,1.52752827,1.54640531,7.81062712,1.35707037,0.00000000
-3.05252626,10.67185254,0.04207510,0.17529718,0.62213300,1.54359338,1.55523879,7.81876283,1.36455366,0.00000000
-3.04652326,10.70352998,0.04156018,0.17548663,0.62768139,1.56138462,1.56590779,7.83047944,1.37283672,0.00000000
-3.04052026,10.74142802,0.04111133,0.17564349,0.63336760,1.58098840,1.57847601,7.84592785,1.38207352,0.00000000
-3.03451726,10.78581574,0.04073799,0.17577374,0.63926562,1.60246213,1.59298143,7.86519213,1.39239346,0.00000000
-3.02851426,10.83683609,0.04044799,0.17588441,0.64544144,1.62582888,1.60943362,7.88828049,1.40389515,0.00000000
-3.02251126,10.89448577,0.04024732,0.17598322,0.65194982,1.65107246,1.62781136,7.91511491,1.41664110,0.00000000
-3.01650825,10.95859628,0.04014002,0.17607815,0.65883123,1.67813349,1.64806073,7.94552047,1.43065352,0.00000000
-3.01050525,11.02881793,0.04012802,0.17617714,0.66610939,1.70690660,1.67009383,7.97921584,1.44591150,0.00000000
-3.00450225,11.10460866,0.04021109,0.17628771,0.67378931,1.73723911,1.69378824,8.01580595,1.46234979,0.00000000
-2.99849925,11.18522899,0.04038684,0.17641669,0.68185612,1.76893132,1.71898744,8.05477822,1.47985920,0.00000000
-2.99249625,11.26974443,0.04065075,0.17657000,0.69027464,1.80173850,1.74550220,8.09550318,1.49828863,0.00000000
-2.98649325,11.35703613,0.04099630,0.17675249,0.69898972,1.83537461,1.77311295,8.13724036,1.51744880,0.00000000
-2.98049025,11.44581995,0.04141513,0.17696787,0.70792745,1.86951761,1.80157326,8.17914970,1.53711733,0.00000000
-2.97448724,11.53467382,0.04189729,0.17721868,0.71699709,1.90381625,1.83061418,8.22030863,1.55704504,0.00000000
-2.96848424,11.62207259,0.04243148,0.17750638,0.72609371,1.93789804,1.85994941,8.25973443,1.57696330,0.00000000
-2.96248124,11.70642937,0.04300543,0.17783145,0.73510134,1.97137822,1.88928126,8.29641119,1.59659192,0.00000000
-2.95647824,11.78614161,0.04360616,0.17819354,0.74389661,2.00386938,1.91830694,8.32932041,1.61564748,0.00000000
-2.95047524,11.85964016,0.04422040,0.17859164,0.75235268,2.03499131,1.94672522,8.35747384,1.63385167,0.00000000
-2.94447224,11.92543931,0.04483493,0.17902433,0.76034327,2.06438101,1.97424317,8.37994721,1.65093932,0.00000000
-2.93846923,11.98218565,0.04543692,0.17948993,0.76774674,2.09170224,2.00058267,8.39591323,1.66666598,0.00000000
-2.93246623,12.02870353,0.04601424,0.17998669,0.77444991,2.11665464,2.02548657,8.40467229,1.68081469,0.00000000
-2.92646323,12.06403527,0.04655576,0.18051298,0.78035167,2.13898189,2.04872428,8.40567929,1.69320182,0.00000000
-2.92046023,12.08747426,0.04705159,0.18106737,0.78536609,2.15847877,2.07009656,8.39856529,1.70368179,0.00000000
-2.91445723,12.09858935,0.04749327,0.18164873,0.78942504,2.17499696,2.08943945,8.38315282,1.71215061,0.00000000
-2.90845423,12.09723947,0.04787386,0.18225625,0.79248015,2.18844924,2.10662709,8.35946391,1.71854815,0.00000000
-2.90245123,12.08357758,0.04818807,0.18288943,0.79450415,2.19881198,2.12157351,8.32772040,1.72285899,0.00000000
-2.89644822,12.05804361,0.04843224,0.18354801,0.79549141,2.20612580,2.13423308,8.28833627,1.72511200,0.00000000
-2.89044522,12.02134645,0.04860432,0.18423186,0.79545781,2.21049417,2.14459989,8.24190211,1.72537862,0.00000000
-2.88444222,11.97443546,0.04870375,0.18494083,0.79443986,2.21208005,2.15270586,8.18916240,1.72376969,0.00000000
-2.87843922,11.91846243,0.04873136,0.18567455,0.79249309,2.21110035,2.15861771,8.13098625,1.72043125,0.00000000
-2.87243622,11.85473532,0.04868919,0.18643226,0.78968983,2.20781851,2.16243288,8.06833296,1.71553906,0.00000000
-2.86643322,11.78466558,0.04858032,0.18721258,0.78611642,2.20253509,2.16427457,8.00221357,1.70929222,0.00000000
-2.86043022,11.70971094,0.04840858,0.18801331,0.78186992,2.19557694,2.16428600,7.93365033,1.70190594,0.00000000
-2.85442721,11.63131618,0.04817843,0.18883127,0.77705450,2.18728492,2.16262421,7.86363550,1.69360377,0.00000000
-2.84842421,11.55085425,0.04789466,0.18966211,0.77177759,2.17800101,2.15945351,7.79309154,1.68460953,0.00000000
-2.84242121,11.46957036,0.04756218,0.19050022,0.76614601,2.16805500,2.15493909,7.72283432,1.67513915,0.00000000
-2.83641821,11.38853170,0.04718585,0.19133875,0.76026214,2.15775163,2.14924078,7.65354110,1.66539291,0.00000000
-2.83041521,11.30858504,0.04677029,0.19216957,0.75422045,2.14735866,2.14250756,7.58572484,1.65554838,0.00000000
-2.82441221,11.23032466,0.04631972,0.19298343,0.74810435,2.13709660,2.13487288,7.51971596,1.64575430,0.00000000
-2.81840920,11.15407210,0.04583783,0.19377020,0.74198374,2.12713070,2.12645117,7.45565271,1.63612592,0.00000000
-2.81240620,11.07986924,0.04532774,0.19451913,0.73591315,2.11756569,2.11733573,7.39348043,1.62674188,0.00000000
-2.80640320,11.00748539,0.04479195,0.19521925,0.72993082,2.10844384,2.10759812,7.33296020,1.61764307,0.00000000
-2.80040020,10.93643837,0.04423234,0.19585985,0.72405857,2.09974646,2.09728912,7.27368634,1.60883345,0.00000000
-2.79439720,10.86602902,0.04365019,0.19643097,0.71830265,2.09139906,2.08644128,7.21511215,1.60028294,0.00000000
-2.78839420,10.79538786,0.04304635,0.19692403,0.71265541,2.08328006,2.07507296,7.15658282,1.59193234,0.00000000
-2.78239120,10.72353192,0.04242125,0.19733233,0.70709786,2.07523268,2.06319362,7.09737402,1.58370009,0.00000000
-2.77638819,10.64942921,0.04177512,0.19765168,0.70160292,2.06707975,2.05081010,7.03673436,1.57549063,0.00000000
-2.77038519,10.57206800,0.04110815,0.19788092,0.69613924,2.05864052,2.03793362,6.97392982,1.56720394,0.00000000
-2.76438219,10.49052750,0.04042060,0.19802236,0.69067543,2.04974891,2.02458694,6.90828798,1.55874584,0.00000000
-2.75837919,10.40404671,0.03971306,0.19808217,0.68518439,2.04027219,2.01081149,6.83924005,1.55003861,0.00000000
-2.75237619,10.31208792,0.03898657,0.19807060,0.67964769,2.03012922,1.99667373,6.76635865,1.54103127,0.00000000
-2.74637319,10.21439193,0.03824275,0.19800208,0.67405958,2.01930716,1.98227066,6.68938948,1.53170911,0.00000000
-2.74037019,10.11102195,0.03748398,0.19789512,0.66843059,2.00787601,1.96773385,6.60827550,1.52210186,0.00000000
-2.73436718,10.00239410,0.03671344,0.19777213,0.66279033,1.99599978,1.95323181,6.52317238,1.51229013,0.00000000
-2.72836418,9.88929271,0.03593517,0.19765890,0.65718958,1.98394393,1.93897045,6.43445441,1.50240967,0.00000000
-2.72236118,9.77286943,0.03515408,0.19758410,0.65170124,1.97207836,1.92519153,6.34271079,1.49265311,0.00000000
-2.71635818,9.65462592,0.03437593,0.19757846,0.64642030,1.96087560,1.91216908,6.24873215,1.48326909,0.00000000
-2.71035518,9.53638052,0.03360722,0.19767394,0.64146266,1.95090410,1.90020381,6.15348820,1.47455870,0.00000000
-2.70435218,9.42022000,0.03285510,0.19790266,0.63696289,1.94281658,1.88961584,6.05809716,1.46686907,0.00000000
-2.69834917,9.30843808,0.03212720,0.19829590,0.63307092,1.93733373,1.88073590,5.96378857,1.46058454,0.00000000
-2.69234617,9.20346313,0.03143147,0.19888293,0.62994778,1.93522372,1.87389549,5.87186081,1.45611542,0.00000000
-2.68634317,9.10777751,0.03077597,0.19968990,0.62776064,1.93727797,1.86941622,5.78363527,1.45388481,0.00000000
-2.68034017,9.02383167,0.03016865,0.20073882,0.62667711,1.94428414,1.86759906,5.70040890,1.45431392,0.00000000
-2.67433717,8.95395609,0.02961718,0.20204650,0.62685920,1.95699706,1.86871365,5.62340702,1.45780626,0.00000000
-2.66833417,8.90027433,0.02912868,0.20362375,0.62845709,1.97610864,1.87298838,5.55373834,1.46473138,0.00000000
-2.66233117,8.86462023,0.02870958,0.20547468,0.63160288,2.00221788,1.88060143,5.49235358,1.47540872,0.00000000
-2.65632816,8.84846236,0.02836543,0.20759616,0.63640463,2.03580193,1.89167331,5.44000952,1.49009207,0.00000000
-2.65032516,8.85283835,0.02810074,0.20997757,0.64294085,2.07718948,1.90626099,5.39723940,1.50895534,0.00000000
-2.64432216,8.87830150,0.02791888,0.21260071,0.65125567,2.12653746,1.92435403,5.36433079,1.53208021,0.00000000
-2.63831916,8.92488170,0.02782199,0.21544001,0.66135490,2.18381202,1.94587258,5.34131162,1.55944612,0.00000000
-2.63231616,8.99206209,0.02781093,0.21846294,0.67320311,2.24877490,1.97066747,5.32794454,1.59092308,0.00000000
-2.62631316,9.07877237,0.02788527,0.22163059,0.68672187,2.32097571,1.99852216,5.32372983,1.62626787,0.00000000
-2.62031016,9.18339939,0.02804331,0.22489857,0.70178925,2.39975088,2.02915652,5.32791652,1.66512359,0.00000000
-2.61430715,9.30381472,0.02828212,0.22821798,0.71824060,2.48422962,2.06223215,5.33952119,1.70702306,0.00000000
-2.60830415,9.43741851,0.02859764,0.23153651,0.73587073,2.57334702,2.09735896,5.35735373,1.75139595,0.00000000
-2.60230115,9.58119854,0.02898479,0.23479972,0.75443729,2.66586411,2.13410281,5.38004907,1.79757949,0.00000000
-2.59629815,9.73180249,0.02943756,0.23795226,0.77366546,2.76039448,2.17199378,5.40610371,1.84483270,0.00000000
-2.59029515,9.88562136,0.02994918,0.24093916,0.79325364,2.85543685,2.21053483,5.43391591,1.89235356,0.00000000
-2.58429215,10.03888122,0.03051226,0.24370705,0.81288013,2.94941239,2.24921058,5.46182810,1.93929875,0.00000000
-2.57828914,10.18774055,0.03111895,0.24620534,0.83221056,3.04070580,2.28749596,5.48817030,1.98480515,0.00000000
-2.57228614,10.32838971,0.03176107,0.24838721,0.85090568,3.12770862,2.32486441,5.51130299,2.02801252,0.00000000
-2.56628314,10.45714940,0.03243027,0.25021054,0.86862956,3.20886309,2.36079574,5.52965848,2.06808642,0.00000000
-2.56028014,10.57056488,0.03311815,0.25163863,0.88505764,3.28270514,2.39478331,5.54177927,2.10424058,0.00000000
-2.55427714,10.66549262,0.03381639,0.25264076,0.89988448,3.34790464,2.42634056,5.54635256,2.13575785,0.00000000
-2.54827414,10.73917661,0.03451682,0.25319257,0.91283100,3.40330142,2.45500695,5.54223987,2.16200901,0.00000000
-2.54227114,10.78931191,0.03521153,0.25327629,0.92365084,3.44793565,2.48035331,5.52850110,2.18246855,0.00000000
-2.53626813,10.81409331,0.03589289,0.25288075,0.93213570,3.48107136,2.50198652,5.50441244,2.19672707,0.00000000
-2.53026513,10.81224770,0.03655363,0.25200132,0.93811954,3.50221221,2.51955381,5.46947782,2.20449968,0.00000000
-2.52426213,10.78304951,0.03718680,0.25063965,0.94148137,3.51110897,2.53274650,5.42343364,2.20563021,0.00000000
-2.51825913,10.72631886,0.03778581,0.24880333,0.94214675,3.50775853,2.54130333,5.36624698,2.20009115,0.00000000
-2.51225613,10.64240320,0.03834438,0.24650551,0.94008777,3.49239471,2.54501339,5.29810745,2.18797941,0.00000000
-2.50625313,10.53214350,0.03885656,0.24376432,0.93532183,3.46547136,2.54371855,5.21941305,2.16950830,0.00000000
-2.50025013,10.39682679,0.03931666,0.24060242,0.92790902,3.42763874,2.53731543,5.13075091,2.14499597,0.00000000
-2.49424712,10.23812746,0.03971927,0.23704634,0.91794852,3.37971444,2.52575681,5.03287328,2.11485119,0.00000000
-2.48824412,10.05803970,0.04005918,0.23312597,0.90557400,3.32265019,2.50905232,4.92667008,2.07955701,0.00000000
-2.48224112,9.85880431,0.04033146,0.22887387,0.89094840,3.25749614,2.48726843,4.81313871,2.03965299,0.00000000
-2.47623812,9.64283278,0.04053141,0.22432478,0.87425821,3.18536433,2.46052757,4.69335237,1.99571705,0.00000000
-2.47023512,9.41263160,0.04065461,0.21951491,0.85570753,3.10739275,2.42900634,4.56842787,1.94834744,0.00000000
-2.46423212,9.17072982,0.04069701,0.21448146,0.83551221,3.02471170,2.39293268,4.43949412,1.89814574,0.00000000
-2.45822911,8.91961239,0.04065497,0.20926202,0.81389417,2.93841347,2.35258216,4.30766234,1.84570137,0.00000000
-2.45222611,8.66166137,0.04052538,0.20389404,0.79107622,2.84952658,2.30827319,4.17399894,1.79157825,0.00000000
-2.44622311,8.39910696,0.04030576,0.19841435,0.76727747,2.75899521,2.26036139,4.03950183,1.73630384,0.00000000
-2.44022011,8.13398926,0.03999444,0.19285864,0.74270942,2.66766429,2.20923318,3.90508101,1.68036095,0.00000000
-2.43421711,7.86813160,0.03959064,0.18726109,0.71757291,2.57627034,2.15529876,3.77154378,1.62418224,0.00000000
-2.42821411,7.60312537,0.03909462,0.18165398,0.69205585,2.48543795,2.09898462,3.63958492,1.56814743,0.00000000
-2.42221111,7.34032587,0.03850784,0.17606732,0.66633183,2.39568142,2.04072589,3.50978182,1.51258306,0.00000000
-2.41620810,7.08085828,0.03783299,0.17052865,0.64055942,2.30741093,1.98095867,3.38259454,1.45776436,0.00000000
-2.41020510,6.82563228,0.03707413,0.16506279,0.61488222,2.22094233,1.92011269,3.25837027,1.40391905,0.00000000
-2.40420210,6.57536374,0.03623671,0.15969175,0.58942947,2.13650984,1.85860437,3.13735177,1.35123253,0.00000000
-2.39819910,6.33060155,0.03532753,0.15443465,0.56431708,2.05428039,1.79683063,3.01968896,1.29985389,0.00000000
-2.39219610,6.09175760,0.03435473,0.14930775,0.53964893,1.97436886,1.73516358,2.90545305,1.24990254,0.00000000
-2.38619310,5.85913808,0.03332767,0.14432452,0.51551843,1.89685326,1.67394614,2.79465207,1.20147478,0.00000000
-2.38019010,5.63297412,0.03225679,0.13949579,0.49200997,1.82178893,1.61348879,2.68724720,1.15465000,0.00000000
-2.37418709,5.41345019,0.03115337,0.13482997,0.46920034,1.74922125,1.55406744,2.58316880,1.10949622,0.00000000
-2.36818409,5.20072895,0.03002937,0.13033326,0.44715988,1.67919620,1.49592243,2.48233154,1.06607463,0.00000000
-2.36218109,4.99497148,0.02889708,0.12600996,0.42595336,1.61176849,1.43925847,2.38464781,1.02444299,0.00000000
-2.35617809,4.79635213,0.02776886,0.12186273,0.40564046,1.54700706,1.38424564,2.29003900,0.98465775,0.00000000
-2.35017509,4.60506771,0.02665685,0.11789292,0.38627593,1.48499786,1.33102113,2.19844422,0.94677496,0.00000000
-2.34417209,4.42134099,0.02557263,0.11410082,0.36790930,1.42584407,1.27969154,2.10982617,0.91084990,0.00000000
-2.33816908,4.24541880,0.02452692,0.11048591,0.35058422,1.36966398,1.23033569,2.02417424,0.87693564,0.00000000
-2.33216608,4.07756523,0.02352935,0.10704708,0.33433759,1.31658684,1.18300759,1.94150480,0.84508076,0.00000000
-2.32616308,3.91805082,0.02258818,0.10378281,0.31919841,1.26674699,1.13773946,1.86185904,0.81532626,0.00000000
-2.32016008,3.76713851,0.02171014,0.10069120,0.30518643,1.22027689,1.09454452,1.78529856,0.78770214,0.00000000
-2.31415708,3.62506751,0.02090024,0.09777006,0.29231094,1.17729930,1.05341961,1.71189917,0.76222378,0.00000000
-2.30815408,3.49203607,0.02016174,0.09501681,0.28056947,1.13791928,1.01434720,1.64174347,0.73888838,0.00000000
-2.30215108,3.36818422,0.01949609,0.09242844,0.26994677,1.10221626,0.97729705,1.57491255,0.71767183,0.00000000
-2.29614807,3.25357748,0.01890298,0.09000129,0.26041406,1.07023671,0.94222725,1.51147744,0.69852609,0.00000000
-2.29014507,3.14819257,0.01838039,0.08773088,0.25192865,1.04198772,0.90908473,1.45149082,0.68137745,0.00000000
-2.28414207,3.05190568,0.01792477,0.08561170,0.24443395,1.01743188,0.87780549,1.39497922,0.66612558,0.00000000
-2.27813907,2.96448424,0.01753120,0.08363696,0.23786004,0.99648358,0.84831431,1.34193652,0.65264380,0.00000000
-2.27213607,2.88558247,0.01719360,0.08179841,0.23212471,0.97900705,0.82052443,1.29231863,0.64078030,0.00000000
-2.26613307,2.81474118,0.01690498,0.08008618,0.22713498,0.96481620,0.79433719,1.24603996,0.63036054,0.00000000
-2.26013007,2.75139192,0.01665766,0.07848866,0.22278914,0.95367621,0.76964190,1.20297177,0.62119065,0.00000000
-2.25412706,2.69486553,0.01644360,0.07699257,0.21897917,0.94530708,0.74631597,1.16294239,0.61306183,0.00000000
-2.24812406,2.64440482,0.01625459,0.07558301,0.21559354,0.93938880,0.72422572,1.12573955,0.60575542,0.00000000
-2.24212106,2.59918117,0.01608250,0.07424368,0.21252027,0.93556816,0.70322771,1.09111454,0.59904874,0.00000000
-2.23611806,2.55831437,0.01591954,0.07295728,0.20965005,0.93346688,0.68317086,1.05878827,0.59272116,0.00000000
-2.23011506,2.52089531,0.01575842,0.07170591,0.20687953,0.93269084,0.66389937,1.02845883,0.58656045,0.00000000
-2.22411206,2.48601051,0.01559256,0.07047169,0.20411442,0.93284015,0.64525630,0.99981041,0.58036900,0.00000000
-2.21810905,2.45276786,0.01541617,0.06923735,0.20127244,0.93351956,0.62708789,0.97252320,0.57396968,0.00000000
-2.21210605,2.42032253,0.01522442,0.06798700,0.19828592,0.93434905,0.60924831,0.94628375,0.56721123,0.00000000
-2.20610305,2.38790221,0.01501347,0.06670683,0.19510408,0.93497409,0.59160476,0.92079566,0.55997289,0.00000000
-2.20010005,2.35483072,0.01478057,0.06538586,0.19169473,0.93507529,0.57404271,0.89578981,0.55216809,0.00000000
-2.19409705,2.32054904,0.01452399,0.06401660,0.18804557,0.93437704,0.55647090,0.87103398,0.54374717,0.00000000
-2.18809405,2.28463318,0.01424310,0.06259563,0.18416479,0.93265498,0.53882603,0.84634134,0.53469898,0.00000000
-2.18209105,2.24680800,0.01393828,0.06112414,0.18008121,0.92974193,0.52107670,0.82157740,0.52505133,0.00000000
-2.17608804,2.20695658,0.01361090,0.05960815,0.17584382,0.92553217,0.50322656,0.79666517,0.51487039,0.00000000
-2.17008504,2.16512485,0.01326322,0.05805875,0.17152080,0.91998400,0.48531631,0.77158828,0.50425903,0.00000000
-2.16408204,2.12152114,0.01289833,0.05649196,0.16719804,0.91312045,0.46742461,0.74639189,0.49335417,0.00000000
-2.15807904,2.07651093,0.01252003,0.05492858,0.16297731,0.90502827,0.44966762,0.72118138,0.48232336,0.00000000
-2.15207604,2.03060683,0.01213273,0.05339369,0.15897401,0.89585527,0.43219729,0.69611882,0.47136077,0.00000000
-2.14607304,1.98445421,0.01174132,0.05191602,0.15531473,0.88580603,0.41519842,0.67141726,0.46068255,0.00000000
-2.14007004,1.93881309,0.01135106,0.05052725,0.15213453,0.87513640,0.39888450,0.64733335,0.45052192,0.00000000
-2.13406703,1.89453684,0.01096742,0.04926103,0.14957414,0.86414674,0.38349259,0.62415817,0.44112412,0.00000000
-2.12806403,1.85254838,0.01059597,0.04815199,0.14777711,0.85317433,0.36927737,0.60220705,0.43274118,0.00000000
-2.12206103,1.81381469,0.01024221,0.04723472,0.14688683,0.84258492,0.35650449,0.58180841,0.42562680,0.00000000
-2.11605803,1.77932025,0.00991147,0.04654265,0.14704367,0.83276386,0.34544358,0.56329230,0.42003134,0.00000000
-2.11005503,1.75004025,0.00960879,0.04610701,0.14838210,0.82410679,0.33636104,0.54697891,0.41619692,0.00000000
