energy_ev,total_up,Cu_p_up,Cu_d_up,Se_s_up,Se_p_up,Si_p_up,Si_d_up
-5.84992496,1.73966547,0.51409121,0.32306033,0.08258150,1.26418958,0.01379260,0.00000000
-5.84392196,1.65799505,0.48904992,0.30817527,0.07849163,1.20597944,0.01309378,0.00000000
-5.83791896,1.57486607,0.46322616,0.29291008,0.07428395,1.14696286,0.01239100,0.00000000
-5.83191596,1.49177892,0.43705009,0.27752886,0.07003123,1.08827159,0.01169078,0.00000000
-5.82591296,1.41023127,0.41094683,0.26229376,0.06580399,1.03103916,0.01100046,0.00000000
-5.81990995,1.33168656,0.38532755,0.24746013,0.06166897,0.97637713,0.01032786,0.00000000
-5.81390695,1.25754545,0.36058159,0.23327215,0.05768779,0.92535324,0.00968100,0.00000000
-5.80790395,1.18912045,0.33706979,0.21995892,0.05391579,0.87897188,0.00906787,0.00000000
-5.80190095,1.12761403,0.31511905,0.20773116,0.05040115,0.83815680,0.00849616,0.00000000
-5.79589795,1.07410011,0.29501810,0.19677835,0.04718423,0.80373612,0.00797312,0.00000000
-5.78989495,1.02950879,0.27701443,0.18726643,0.04429717,0.77642968,0.00750538,0.00000000
-5.78389195,0.99461413,0.26131222,0.17933583,0.04176364,0.75683843,0.00709886,0.00000000
-5.77788894,0.97002477,0.24807121,0.17310003,0.03959893,0.74543583,0.00675864,0.00000000
-5.77188594,0.95617699,0.23740637,0.16864436,0.03781008,0.74256107,0.00648894,0.00000000
-5.76588294,0.95333026,0.22938812,0.16602523,0.03639633,0.74841415,0.00629304,0.00000000
-5.75987994,0.96156492,0.22404318,0.16526954,0.03534958,0.76305261,0.00617329,0.00000000
-5.75387694,0.98078204,0.22135582,0.16637458,0.03465507,0.78639019,0.00613108,0.00000000
-5.74787394,1.01070558,0.22126944,0.16930809,0.03429207,0.81819728,0.00616683,0.00000000
-5.74187094,1.05088670,0.22368851,0.17400878,0.03423479,0.85810346,0.00628004,0.00000000
-5.73586793,1.10071067,0.22848086,0.18038717,0.03445314,0.90560233,0.00646929,0.00000000
-5.72986493,1.15940624,0.23548017,0.18832687,0.03491374,0.96005857,0.00673223,0.00000000
-5.72386193,1.22605778,0.24448896,0.19768628,0.03558075,1.02071761,0.00706570,0.00000000
-5.71785893,1.29962016,0.25528177,0.20830082,0.03641685,1.08671785,0.00746571,0.00000000
-5.71185593,1.37893649,0.26760884,0.21998554,0.03738411,1.15710532,0.00792751,0.00000000
-5.70585293,1.46275834,0.28120016,0.23253827,0.03844480,1.23085088,0.00844571,0.00000000
-5.69984992,1.54976845,0.29576984,0.24574317,0.03956220,1.30686938,0.00901436,0.00000000
-5.69384692,1.63860534,0.31102094,0.25937463,0.04070128,1.38404063,0.00962703,0.00000000
-5.68784392,1.72788936,0.32665056,0.27320154,0.04182932,1.46123162,0.01027704,0.00000000
-5.68184092,1.81624952,0.34235513,0.28699170,0.04291639,1.53731919,0.01095756,0.00000000
-5.67583792,1.90235033,0.35783588,0.30051628,0.04393572,1.61121277,0.01166190,0.00000000
-5.66983492,1.98491787,0.37280428,0.31355435,0.04486401,1.68187621,0.01238366,0.00000000
-5.66383192,2.06276426,0.38698733,0.32589710,0.04568154,1.74834805,0.01311709,0.00000000
-5.65782891,2.13480985,0.40013258,0.33735182,0.04637222,1.80975964,0.01385735,0.00000000
-5.65182591,2.20010222,0.41201268,0.34774548,0.04692352,1.86535031,0.01460083,0.00000000
-5.64582291,2.25783165,0.42242942,0.35692768,0.04732632,1.91447930,0.01534554,0.00000000
-5.63981991,2.30734245,0.43121693,0.36477304,0.04757469,1.95663402,0.01609147,0.00000000
-5.63381691,2.34814005,0.43824423,0.37118292,0.04766560,1.99143449,0.01684095,0.00000000
-5.62781391,2.37989363,0.44341684,0.37608639,0.04759860,2.01863392,0.01759906,0.00000000
-5.62181091,2.40243459,0.44667746,0.37944053,0.04737550,2.03811579,0.01837395,0.00000000
-5.61580790,2.41575109,0.44800585,0.38123001,0.04700001,2.04988754,0.01917723,0.00000000
-5.60980490,2.41997910,0.44741776,0.38146612,0.04647746,2.05407159,0.02002421,0.00000000
-5.60380190,2.41539071,0.44496311,0.38018516,0.04581449,2.05089408,0.02093416,0.00000000
-5.59779890,2.40238015,0.44072355,0.37744646,0.04501882,2.04067217,0.02193045,0.00000000
-5.59179590,2.38144838,0.43480929,0.37333005,0.04409906,2.02380036,0.02304059,0.00000000
-5.58579290,2.35318695,0.42735564,0.36793402,0.04306454,2.00073664,0.02429617,0.00000000
-5.57978989,2.31826161,0.41851917,0.36137185,0.04192520,1.97198900,0.02573260,0.00000000
-5.57378689,2.27739637,0.40847362,0.35376955,0.04069155,1.93810267,0.02738876,0.00000000
-5.56778389,2.23135833,0.39740586,0.34526299,0.03937460,1.89964861,0.02930644,0.00000000
-5.56178089,2.18094353,0.38551169,0.33599518,0.03798588,1.85721330,0.03152954,0.00000000
-5.55577789,2.12696407,0.37299189,0.32611371,0.03653739,1.81139004,0.03410311,0.00000000
-5.54977489,2.07023633,0.36004835,0.31576838,0.03504164,1.76277150,0.03707225,0.00000000
-5.54377189,2.01157034,0.34688035,0.30510892,0.03351161,1.71194366,0.04048066,0.00000000
-5.53776888,1.95175994,0.33368109,0.29428288,0.03196069,1.65948056,0.04436917,0.00000000
-5.53176588,1.89157371,0.32063449,0.28343359,0.03040268,1.60593976,0.04877408,0.00000000
-5.52576288,1.83174620,0.30791215,0.27269830,0.02885166,1.55185816,0.05372536,0.00000000
-5.51975988,1.77296937,0.29567060,0.26220635,0.02732188,1.49774792,0.05924488,0.00000000
-5.51375688,1.71588420,0.28404880,0.25207744,0.02582762,1.44409212,0.06534463,0.00000000
-5.50775388,1.66107222,0.27316600,0.24241995,0.02438302,1.39134026,0.07202507,0.00000000
-5.50175088,1.60904715,0.26311980,0.23332940,0.02300190,1.33990336,0.07927367,0.00000000
-5.49574787,1.56024693,0.25398474,0.22488699,0.02169757,1.29014878,0.08706374,0.00000000
-5.48974487,1.51502615,0.24581123,0.21715833,0.02048261,1.24239499,0.09535363,0.00000000
-5.48374187,1.47364959,0.23862499,0.21019242,0.01936870,1.19690646,0.10408636,0.00000000
-5.47773887,1.43628698,0.23242706,0.20402080,0.01836644,1.15388905,0.11318981,0.00000000
-5.47173587,1.40300964,0.22719438,0.19865715,0.01748519,1.11348617,0.12257746,0.00000000
-5.46573287,1.37378927,0.22288105,0.19409724,0.01673290,1.07577614,0.13214974,0.00000000
-5.45972986,1.34849934,0.21942014,0.19031928,0.01611609,1.04077109,0.14179595,0.00000000
-5.45372686,1.32691923,0.21672622,0.18728481,0.01563970,1.00841750,0.15139680,0.00000000
-5.44772386,1.30874128,0.21469843,0.18493999,0.01530706,0.97859873,0.16082745,0.00000000
-5.44172086,1.29358069,0.21322404,0.18321744,0.01511988,0.95113956,0.16996095,0.00000000
-5.43571786,1.28098814,0.21218246,0.18203847,0.01507827,0.92581254,0.17867205,0.00000000
-5.42971486,1.27046464,0.21144946,0.18131569,0.01518071,0.90234626,0.18684114,0.00000000
-5.42371186,1.26147831,0.21090159,0.18095595,0.01542412,0.88043502,0.19435824,0.00000000
-5.41770885,1.25348229,0.21042054,0.18086348,0.01580390,0.85974969,0.20112689,0.00000000
-5.41170585,1.24593327,0.20989728,0.18094312,0.01631395,0.83994930,0.20706766,0.00000000
-5.40570285,1.23830987,0.20923585,0.18110356,0.01694675,0.82069288,0.21212132,0.00000000
-5.39969985,1.23013015,0.20835675,0.18126043,0.01769338,0.80165115,0.21625129,0.00000000
-5.39369685,1.22096750,0.20719952,0.18133916,0.01854359,0.78251750,0.21944555,0.00000000
-5.38769385,1.21046456,0.20572480,0.18127747,0.01948582,0.76301799,0.22171759,0.00000000
-5.38169085,1.19834436,0.20391545,0.18102741,0.02050733,0.74291993,0.22310663,0.00000000
-5.37568784,1.18441858,0.20177693,0.18055693,0.02159421,0.72203876,0.22367696,0.00000000
-5.36968484,1.16859259,0.19933685,0.17985080,0.02273150,0.70024320,0.22351636,0.00000000
-5.36368184,1.15086713,0.19664370,0.17891103,0.02390335,0.67745842,0.22273384,0.00000000
-5.35767884,1.13133681,0.19376484,0.17775655,0.02509312,0.65366731,0.22145652,0.00000000
-5.35167584,1.11018550,0.19078394,0.17642244,0.02628362,0.62890994,0.21982603,0.00000000
-5.34567284,1.08767891,0.18779775,0.17495844,0.02745733,0.60328131,0.21799429,0.00000000
-5.33966983,1.06415475,0.18491250,0.17342707,0.02859668,0.57692768,0.21611903,0.00000000
-5.33366683,1.04001082,0.18224000,0.17190126,0.02968434,0.55004156,0.21435900,0.00000000
-5.32766383,1.01569156,0.17989355,0.17046161,0.03070357,0.52285583,0.21286919,0.00000000
-5.32166083,0.99167352,0.17798376,0.16919338,0.03163858,0.49563701,0.21179603,0.00000000
-5.31565783,0.96845017,0.17661456,0.16818332,0.03247487,0.46867812,0.21127283,0.00000000
-5.30965483,0.94651668,0.17587921,0.16751648,0.03319961,0.44229131,0.21141560,0.00000000
-5.30365183,0.92635487,0.17585681,0.16727293,0.03380196,0.41680035,0.21231917,0.00000000
-5.29764882,0.90841900,0.17660911,0.16752481,0.03427334,0.39253335,0.21405404,0.00000000
-5.29164582,0.89312255,0.17817781,0.16833347,0.03460768,0.36981564,0.21666375,0.00000000
-5.28564282,0.88082646,0.18058254,0.16974703,0.03480157,0.34896304,0.22016303,0.00000000
-5.27963982,0.87182905,0.18381940,0.17179836,0.03485435,0.33027554,0.22453677,0.00000000
-5.27363682,0.86635786,0.18786032,0.17450355,0.03476811,0.31403135,0.22973982,0.00000000
-5.26763382,0.86456349,0.19265313,0.17786100,0.03454758,0.30048148,0.23569772,0.00000000
-5.26163082,0.86651573,0.19812244,0.18185097,0.03419996,0.28984463,0.24230837,0.00000000
-5.25562781,0.87220184,0.20417134,0.18643594,0.03373464,0.28230260,0.24944450,0.00000000
-5.24962481,0.88152711,0.21068382,0.19156144,0.03316289,0.27799605,0.25695722,0.00000000
-5.24362181,0.89431750,0.21752794,0.19715754,0.03249747,0.27702068,0.26468013,0.00000000
-5.23761881,0.91032443,0.22455966,0.20314085,0.03175216,0.27942383,0.27243439,0.00000000
-5.23161581,0.92923127,0.23162711,0.20941705,0.03094136,0.28520161,0.28003410,0.00000000
-5.22561281,0.95066152,0.23857527,0.21588369,0.03007964,0.29429656,0.28729232,0.00000000
-5.21960980,0.97418835,0.24525088,0.22243337,0.02918130,0.30659599,0.29402708,0.00000000
-5.21360680,0.99934506,0.25150729,0.22895695,0.02825998,0.32193126,0.30006744,0.00000000
-5.20760380,1.02563642,0.25720920,0.23534686,0.02732834,0.34007791,0.30525933,0.00000000
-5.20160080,1.05255027,0.26223690,0.24150023,0.02639782,0.36075710,0.30947075,0.00000000
-5.19559780,1.07956927,0.26649008,0.24732182,0.02547841,0.38363835,0.31259631,0.00000000
-5.18959480,1.10618250,0.26989078,0.25272656,0.02457857,0.40834376,0.31456079,0.00000000
-5.18359180,1.13189647,0.27238547,0.25764166,0.02370518,0.43445384,0.31532157,0.00000000
-5.17758879,1.15624560,0.27394622,0.26200827,0.02286364,0.46151505,0.31486987,0.00000000
-5.17158579,1.17880175,0.27457077,0.26578252,0.02205795,0.48904889,0.31323057,0.00000000
-5.16558279,1.19918279,0.27428161,0.26893605,0.02129091,0.51656254,0.31046089,0.00000000
-5.15957979,1.21706016,0.27312410,0.27145605,0.02056438,0.54356074,0.30664772,0.00000000
-5.15357679,1.23216519,0.27116375,0.27334479,0.01987953,0.56955876,0.30190393,0.00000000
-5.14757379,1.24429438,0.26848278,0.27461879,0.01923719,0.59409581,0.29636376,0.00000000
-5.14157079,1.25331344,0.26517622,0.27530769,0.01863808,0.61674864,0.29017759,0.00000000
-5.13556778,1.25916026,0.26134767,0.27545295,0.01808319,0.63714469,0.28350635,0.00000000
-5.12956478,1.26184663,0.25710510,0.27510646,0.01757404,0.65497422,0.27651582,0.00000000
-5.12356178,1.26145899,0.25255674,0.27432918,0.01711289,0.67000083,0.26937119,0.00000000
-5.11755878,1.25815789,0.24780746,0.27318992,0.01670300,0.68206987,0.26223209,0.00000000
-5.11155578,1.25217641,0.24295562,0.27176439,0.01634876,0.69111433,0.25524840,0.00000000
-5.10555278,1.24381746,0.23809075,0.27013436,0.01605573,0.69715762,0.24855695,0.00000000
-5.09954977,1.23344984,0.23329203,0.26838729,0.01583069,0.70031328,0.24227927,0.00000000
-5.09354677,1.22150323,0.22862756,0.26661614,0.01568154,0.70078125,0.23652050,0.00000000
-5.08754377,1.20846196,0.22415457,0.26491945,0.01561716,0.69884090,0.23136936,0.00000000
-5.08154077,1.19485768,0.21992041,0.26340165,0.01564715,0.69484103,0.22689912,0.00000000
-5.07553777,1.18126088,0.21596412,0.26217350,0.01578154,0.68918708,0.22316955,0.00000000
-5.06953477,1.16827150,0.21231868,0.26135249,0.01603042,0.68232619,0.22022947,0.00000000
-5.06353177,1.15650852,0.20901343,0.26106329,0.01640345,0.67473061,0.21811974,0.00000000
-5.05752876,1.14659884,0.20607672,0.26143784,0.01690942,0.66688019,0.21687657,0.00000000
-5.05152576,1.13916562,0.20353849,0.26261527,0.01755571,0.65924470,0.21653470,0.00000000
-5.04552276,1.13481623,0.20143255,0.26474137,0.01834778,0.65226668,0.21713025,0.00000000
-5.03951976,1.13413013,0.19979845,0.26796759,0.01928866,0.64634561,0.21870316,0.00000000
-5.03351676,1.13764694,0.19868277,0.27244948,0.02037845,0.64182394,0.22129882,0.00000000
-5.02751376,1.14585489,0.19813968,0.27834460,0.02161395,0.63897568,0.22496893,0.00000000
-5.02151076,1.15918013,0.19823081,0.28580979,0.02298834,0.63799787,0.22977143,0.00000000
-5.01550775,1.17797700,0.19902426,0.29499793,0.02449093,0.63900537,0.23576942,0.00000000
-5.00950475,1.20251950,0.20059298,0.30605423,0.02610716,0.64202901,0.24302925,0.00000000
-5.00350175,1.23299439,0.20301233,0.31911199,0.02781861,0.64701713,0.25161773,0.00000000
-4.99749875,1.26949589,0.20635720,0.33428820,0.02960326,0.65384050,0.26159860,0.00000000
-4.99149575,1.31202218,0.21069863,0.35167891,0.03143592,0.66230020,0.27302855,0.00000000
-4.98549275,1.36047388,0.21610018,0.37135456,0.03328871,0.67213803,0.28595287,0.00000000
-4.97948974,1.41465453,0.22261424,0.39335558,0.03513186,0.68304924,0.30040096,0.00000000
-4.97348674,1.47427297,0.23027838,0.41768829,0.03693446,0.69469655,0.31638200,0.00000000
-4.96748374,1.53894780,0.23911213,0.44432137,0.03866545,0.70672533,0.33388101,0.00000000
-4.96148074,1.60821375,0.24911411,0.47318314,0.04029457,0.71877891,0.35285544,0.00000000
-4.95547774,1.68152991,0.26025989,0.50415975,0.04179344,0.73051357,0.37323262,0.00000000
-4.94947474,1.75828978,0.27250064,0.53709455,0.04313653,0.74161263,0.39490818,0.00000000
-4.94347174,1.83783291,0.28576266,0.57178877,0.04430217,0.75179901,0.41774561,0.00000000
-4.93746873,1.91945827,0.29994800,0.60800362,0.04527337,0.76084583,0.44157709,0.00000000
-4.93146573,2.00243891,0.31493602,0.64546396,0.04603856,0.76858470,0.46620572,0.00000000
-4.92546273,2.08603797,0.33058614,0.68386347,0.04659221,0.77491148,0.49140901,0.00000000
-4.91945973,2.16952582,0.34674151,0.72287149,0.04693512,0.77978929,0.51694383,0.00000000
-4.91345673,2.25219798,0.36323373,0.76214122,0.04707467,0.78324871,0.54255255,0.00000000
-4.90745373,2.33339367,0.37988832,0.80131936,0.04702474,0.78538548,0.56797029,0.00000000
-4.90145073,2.41251455,0.39653093,0.84005677,0.04680546,0.78635551,0.59293318,0.00000000
-4.89544772,2.48904329,0.41299395,0.87802001,0.04644277,0.78636786,0.61718721,0.00000000
-4.88944472,2.56256139,0.42912343,0.91490329,0.04596775,0.78567574,0.64049750,0.00000000
-4.88344172,2.63276577,0.44478588,0.95044048,0.04541586,0.78456610,0.66265766,0.00000000
-4.87743872,2.69948351,0.45987485,0.98441672,0.04482600,0.78334812,0.68349879,0.00000000
-4.87143572,2.76268396,0.47431690,1.01667915,0.04423947,0.78234124,0.70289780,0.00000000
-4.86543272,2.82248776,0.48807665,1.04714623,0.04369893,0.78186297,0.72078472,0.00000000
-4.85942971,2.87917199,0.50116077,1.07581525,0.04324723,0.78221707,0.73714853,0.00000000
-4.85342671,2.93317098,0.51362062,1.10276757,0.04292635,0.78368251,0.75204122,0.00000000
-4.84742371,2.98507215,0.52555325,1.12817124,0.04277629,0.78650353,0.76557992,0.00000000
-4.84142071,3.03560675,0.53710083,1.15228063,0.04283404,0.79088115,0.77794665,0.00000000
-4.83541771,3.08563512,0.54844822,1.17543303,0.04313262,0.79696640,0.78938573,0.00000000
-4.82941471,3.13612666,0.55981877,1.19804195,0.04370022,0.80485552,0.80019867,0.00000000
-4.82341171,3.18813453,0.57146837,1.22058726,0.04455946,0.81458723,0.81073672,0.00000000
-4.81740870,3.24276570,0.58367791,1.24360234,0.04572667,0.82614203,0.82139099,0.00000000
-4.81140570,3.30114688,0.59674422,1.26765841,0.04721143,0.83944379,0.83258053,0.00000000
-4.80540270,3.36438714,0.61096990,1.29334642,0.04901616,0.85436319,0.84473861,0.00000000
-4.79939970,3.43353839,0.62665214,1.32125708,0.05113581,0.87072311,0.85829764,0.00000000
-4.79339670,3.50955475,0.64407111,1.35195955,0.05355779,0.88830564,0.87367309,0.00000000
-4.78739370,3.59325210,0.66347811,1.38597938,0.05626200,0.90686032,0.89124704,0.00000000
-4.78139070,3.68526924,0.68508395,1.42377647,0.05922095,0.92611340,0.91135194,0.00000000
-4.77538769,3.78603208,0.70904808,1.46572383,0.06240020,0.94577756,0.93425505,0.00000000
-4.76938469,3.89572207,0.73546869,1.51208782,0.06575877,0.96556178,0.96014424,0.00000000
-4.76338169,4.01425028,0.76437442,1.56301066,0.06924985,0.98518081,0.98911579,0.00000000
-4.75737869,4.14123839,0.79571777,1.61849598,0.07282165,1.00436394,1.02116460,0.00000000
-4.75137569,4.27600748,0.82937084,1.67839795,0.07641830,1.02286252,1.05617735,0.00000000
-4.74537269,4.41757541,0.86512336,1.74241471,0.07998103,1.04045606,1.09392900,0.00000000
-4.73936968,4.56466357,0.90268341,1.81008648,0.08344935,1.05695660,1.13408293,0.00000000
-4.73336668,4.71571299,0.94168082,1.88079859,0.08676238,1.07221116,1.17619481,0.00000000
-4.72736368,4.86890998,0.98167325,1.95378976,0.08986026,1.08610233,1.21972033,0.00000000
-4.72136068,5.02222072,1.02215493,2.02816548,0.09268547,1.09854701,1.26402651,0.00000000
-4.71535768,5.17343426,1.06256769,2.10291620,0.09518429,1.10949340,1.30840649,0.00000000
-4.70935468,5.32021267,1.10231421,2.17694011,0.09730809,1.11891671,1.35209726,0.00000000
-4.70335168,5.46014707,1.14077282,2.24906973,0.09901451,1.12681377,1.39429980,0.00000000
-4.69734867,5.59081778,1.17731368,2.31810158,0.10026858,1.13319691,1.43420096,0.00000000
-4.69134567,5.70985679,1.21131544,2.38282797,0.10104358,1.13808778,1.47099640,0.00000000
-4.68534267,5.81501037,1.24218220,2.44206993,0.10132173,1.14151118,1.50391363,0.00000000
-4.67933967,5.90419993,1.26935983,2.49471004,0.10109456,1.14348962,1.53223443,0.00000000
-4.67333667,5.97557879,1.29235130,2.53972415,0.10036314,1.14403871,1.55531588,0.00000000
-4.66733367,6.02758318,1.31073042,2.57621080,0.09913797,1.14316374,1.57260904,0.00000000
-4.66133067,6.05897552,1.32415346,2.60341737,0.09743858,1.14085759,1.58367491,0.00000000
-4.65532766,6.06887874,1.33236838,2.62076203,0.09529302,1.13710006,1.58819685,0.00000000
-4.64932466,6.05680051,1.33522130,2.62785087,0.09273697,1.13185855,1.58598934,0.00000000
-4.64332166,6.02264683,1.33266017,2.62448969,0.08981279,1.12509003,1.57700271,0.00000000
-4.63731866,5.96672478,1.32473549,2.61069022,0.08656837,1.11674405,1.56132380,0.00000000
-4.63131566,5.88973480,1.31159827,2.58667070,0.08305594,1.10676666,1.53917280,0.00000000
-4.62531266,5.79275318,1.29349549,2.55285115,0.07933073,1.09510483,1.51089650,0.00000000
-4.61930965,5.67720590,1.27076315,2.50984369,0.07544975,1.08171128,1.47695829,0.00000000
-4.61330665,5.54483519,1.24381758,2.45843853,0.07147057,1.06654922,1.43792561,0.00000000
-4.60730365,5.39766040,1.21314524,2.39958635,0.06745017,1.04959700,1.39445530,0.00000000
-4.60130065,5.23793488,1.17929146,2.33437788,0.06344397,1.03085231,1.34727753,0.00000000
-4.59529765,5.06810045,1.14284872,2.26402145,0.05950494,1.01033578,1.29717897,0.00000000
-4.58929465,4.89074111,1.10444467,2.18981943,0.05568297,0.98809398,1.24498565,0.00000000
-4.58329165,4.70853725,1.06473032,2.11314406,0.05202432,0.96420162,1.19154621,0.00000000
-4.57728864,4.52422143,1.02436874,2.03541351,0.04857135,0.93876293,1.13771576,0.00000000
-4.57128564,4.34053649,0.98402431,1.95806838,0.04536230,0.91191229,1.08434079,0.00000000
-4.56528264,4.16019645,0.94435278,1.88254919,0.04243127,0.88381407,1.03224534,0.00000000
-4.55927964,3.98585030,0.90599209,1.81027488,0.03980835,0.85466165,0.98221841,0.00000000
-4.55327664,3.82004859,0.86955387,1.74262246,0.03751974,0.82467574,0.93500284,0.00000000
-4.54727364,3.66521251,0.83561577,1.68090774,0.03558799,0.79410190,0.89128538,0.00000000
-4.54127064,3.52360495,0.80471421,1.62636706,0.03403223,0.76320747,0.85168807,0.00000000
-4.53526763,3.39730333,0.77733774,1.58013993,0.03286836,0.73227768,0.81676069,0.00000000
-4.52926463,3.28817355,0.75392080,1.54325253,0.03210925,0.70161123,0.78697415,0.00000000
-4.52326163,3.19784512,0.73483783,1.51660199,0.03176479,0.67151523,0.76271487,0.00000000
-4.51725863,3.12768732,0.72039782,1.50094163,0.03184197,0.64229961,0.74428003,0.00000000
-4.51125563,3.07878674,0.71083943,1.49686736,0.03234470,0.61427109,0.73187368,0.00000000
-4.50525263,3.05192667,0.70632660,1.50480545,0.03327376,0.58772689,0.72560385,0.00000000
-4.49924962,3.04756921,0.70694517,1.52500230,0.03462647,0.56294823,0.72548081,0.00000000
-4.49324662,3.06584102,0.71270049,1.55751655,0.03639644,0.54019392,0.73141655,0.00000000
-4.48724362,3.10652394,0.72351640,1.60221428,0.03857321,0.51969417,0.74322584,0.00000000
-4.48124062,3.16905150,0.73923585,1.65876770,0.04114195,0.50164488,0.76062888,0.00000000
-4.47523762,3.25251262,0.75962330,1.72665810,0.04408313,0.48620266,0.78325597,0.00000000
-4.46923462,3.35566321,0.78436920,1.80518321,0.04737232,0.47348068,0.81065407,0.00000000
-4.46323162,3.47694658,0.81309647,1.89346955,0.05098007,0.46354574,0.84229555,0.00000000
-4.45722861,3.61452271,0.84536916,1.99048958,0.05487189,0.45641655,0.87758891,0.00000000
-4.45122561,3.76630635,0.88070296,2.09508374,0.05900848,0.45206339,0.91589155,0.00000000
-4.44522261,3.93001333,0.91857749,2.20598679,0.06334604,0.45040921,0.95652407,0.00000000
-4.43921961,4.10321392,0.95844985,2.32185780,0.06783685,0.45133214,0.99878606,0.00000000
-4.43321661,4.28339157,0.99976905,2.44131307,0.07242997,0.45466933,1.04197260,0.00000000
-4.42721361,4.46800522,1.04199076,2.56296059,0.07707220,0.46022207,1.08539123,0.00000000
-4.42121061,4.65455284,1.08459166,2.68543501,0.08170906,0.46776176,1.12837850,0.00000000
-4.41520760,4.84063363,1.12708296,2.80743171,0.08628603,0.47703685,1.17031579,0.00000000
-4.40920460,5.02400657,1.16902228,2.92773852,0.09074977,0.48778011,1.21064343,0.00000000
-4.40320160,5.20264285,1.21002345,3.04526400,0.09504939,0.49971623,1.24887288,0.00000000
-4.39719860,5.37477006,1.24976384,3.15906101,0.09913770,0.51256924,1.28459632,0.00000000
-4.39119560,5.53890646,1.28798878,3.26834472,0.10297240,0.52606971,1.31749326,0.00000000
-4.38519260,5.69388407,1.32451300,3.37250446,0.10651705,0.53996119,1.34733407,0.00000000
-4.37918959,5.83885996,1.35921908,3.47110911,0.10974200,0.55400597,1.37398027,0.00000000
-4.37318659,5.97331576,1.39205311,3.56390601,0.11262497,0.56798978,1.39738166,0.00000000
-4.36718359,6.09704584,1.42301787,3.65081386,0.11515144,0.58172541,1.41757061,0.00000000
-4.36118059,6.21013548,1.45216407,3.73191018,0.11731479,0.59505530,1.43465384,0.00000000
-4.35517759,6.31293048,1.47958019,3.80741432,0.11911612,0.60785291,1.44880223,0.00000000
-4.34917459,6.40600033,1.50538160,3.87766706,0.12056386,0.62002303,1.46023920,0.00000000
-4.34317159,6.49009705,1.52969966,3.94310801,0.12167311,0.63150122,1.46922832,0.00000000
-4.33716858,6.56611186,1.55267145,4.00425201,0.12246474,0.64225237,1.47606076,0.00000000
-4.33116558,6.63503204,1.57443059,4.06166572,0.12296441,0.65226855,1.48104315,0.00000000
-4.32516258,6.69789961,1.59509986,4.11594518,0.12320139,0.66156639,1.48448643,0.00000000
-4.31915958,6.75577363,1.61478570,4.16769534,0.12320733,0.67018412,1.48669598,0.00000000
-4.31315658,6.80969693,1.63357489,4.21751194,0.12301507,0.67817830,1.48796335,0.00000000
-4.30715358,6.86066825,1.65153334,4.26596596,0.12265738,0.68562054,1.48855984,0.00000000
