energy_ev,total_up,Pb_p_up,Pb_d_up,Se_s_up,Se_p_up,V_p_up,V_d_up
-5.84992496,0.58169610,0.05914704,0.00000609,0.03359163,0.35130467,0.12319365,0.27237877
-5.84392196,0.63308559,0.06426942,0.00000777,0.03649315,0.38246436,0.13421282,0.29648999
-5.83791896,0.68476487,0.06937471,0.00000996,0.03937939,0.41384919,0.14537114,0.32072968
-5.83191596,0.73617971,0.07439680,0.00001281,0.04221100,0.44513554,0.15656758,0.34483685
-5.82591296,0.78680073,0.07927030,0.00001645,0.04494848,0.47601660,0.16771049,0.36856009
-5.81990995,0.83614889,0.08393309,0.00002108,0.04755351,0.50621776,0.17872331,0.39166912
-5.81390695,0.88382210,0.08832905,0.00002691,0.04999033,0.53551270,0.18955055,0.41396678
-5.80790395,0.92952175,0.09241076,0.00003421,0.05222720,0.56373937,0.20016369,0.43530094
-5.80190095,0.97307780,0.09614219,0.00004327,0.05423774,0.59081493,0.21056685,0.45557551
-5.79589795,1.01447081,0.09950109,0.00005443,0.05600216,0.61674886,0.22080159,0.47476021
-5.78989495,1.05384963,0.10248109,0.00006809,0.05750829,0.64165329,0.23095081,0.49289804
-5.78389195,1.09154331,0.10509330,0.00008467,0.05875238,0.66574970,0.24114116,0.51011023
-5.77788894,1.12806594,0.10736728,0.00010464,0.05973955,0.68937130,0.25154388,0.52659788
-5.77188594,1.16411375,0.10935136,0.00012851,0.06048391,0.71296048,0.26237358,0.54264012
-5.76588294,1.20055351,0.11111222,0.00015683,0.06100828,0.73706104,0.27388508,0.55858838
-5.75987994,1.23840228,0.11273366,0.00019014,0.06134361,0.76230498,0.28636795,0.57485688
-5.75387694,1.27879848,0.11431462,0.00022901,0.06152797,0.78939401,0.30013891,0.59190944
-5.74787394,1.32296494,0.11596638,0.00027401,0.06160519,0.81907614,0.31553217,0.61024287
-5.74187094,1.37216501,0.11780918,0.00032566,0.06162335,0.85211813,0.33288793,0.63036766
-5.73586793,1.42765307,0.11996817,0.00038444,0.06163287,0.88927449,0.35253929,0.65278658
-5.72986493,1.49062125,0.12256899,0.00045078,0.06168468,0.93125449,0.37479811,0.67797207
-5.72386193,1.56214460,0.12573301,0.00052500,0.06182817,0.97868818,0.39994025,0.70634346
-5.71785893,1.64312676,0.12957245,0.00060728,0.06210926,1.03209314,0.42819075,0.73824505
-5.71185593,1.73424883,0.13418557,0.00069770,0.06256862,1.09184336,0.45970970,0.77392610
-5.70585293,1.83592362,0.13965217,0.00079612,0.06324004,1.15814177,0.49457925,0.81352384
-5.69984992,1.94825778,0.14602947,0.00090225,0.06414913,1.23099792,0.53279263,0.85705026
-5.69384692,2.07102371,0.15334861,0.00101557,0.06531235,1.31021205,0.57424560,0.90438373
-5.68784392,2.20364313,0.16161196,0.00113535,0.06673641,1.39536657,0.61873097,0.95526572
-5.68184092,2.34518349,0.17079134,0.00126065,0.06841804,1.48582581,0.66593659,1.00930321
-5.67583792,2.49436798,0.18082720,0.00139028,0.07034425,1.58074433,0.71544721,1.06597680
-5.66983492,2.64959926,0.19162888,0.00152287,0.07249287,1.67908386,0.76675020,1.12465421
-5.66383192,2.80899657,0.20307604,0.00165685,0.07483351,1.77963855,0.81924531,1.18460881
-5.65782891,2.97044486,0.21502102,0.00179051,0.07732877,1.88106761,0.87225816,1.24504238
-5.65182591,3.13165444,0.22729231,0.00192198,0.07993568,1.98193431,0.92505717,1.30511109
-5.64582291,3.29022876,0.23969890,0.00204936,0.08260732,2.08074968,0.97687328,1.36395358
-5.63981991,3.44373768,0.25203536,0.00217071,0.08529448,2.17601929,1.02692198,1.42071976
-5.63381691,3.58979313,0.26408752,0.00228410,0.08794737,2.26629101,1.07442652,1.47459907
-5.62781391,3.72612413,0.27563850,0.00238773,0.09051711,2.35020179,1.11864165,1.52484675
-5.62181091,3.85064768,0.28647490,0.00247990,0.09295727,2.42652131,1.15887680,1.57080693
-5.61580790,3.96153281,0.29639291,0.00255915,0.09522502,2.49419072,1.19451771,1.61193148
-5.60980490,4.05725479,0.30520412,0.00262425,0.09728214,2.55235467,1.22504563,1.64779365
-5.60380190,4.13663738,0.31274075,0.00267425,0.09909572,2.60038529,1.25005329,1.67809608
-5.59779890,4.19888137,0.31886024,0.00270855,0.10063858,2.63789715,1.26925687,1.70267273
-5.59179590,4.24357852,0.32344891,0.00272688,0.10188941,2.66475278,1.28250350,1.72148495
-5.58579290,4.27071048,0.32642460,0.00272930,0.10283268,2.68105843,1.28977406,1.73461204
-5.57978989,4.28063331,0.32773831,0.00271623,0.10345831,2.68715088,1.29118105,1.74223689
-5.57378689,4.27404866,0.32737466,0.00268843,0.10376119,2.68357576,1.28696186,1.74462784
-5.56778389,4.25196339,0.32535134,0.00264695,0.10374058,2.67105900,1.27746760,1.74211770
-5.56178089,4.21564000,0.32171749,0.00259308,0.10339944,2.65047262,1.26314834,1.73508135
-5.55577789,4.16654034,0.31655123,0.00252835,0.10274374,2.62279692,1.24453509,1.72391320
-5.54977489,4.10626556,0.30995637,0.00245442,0.10178185,2.58908071,1.22221981,1.70900567
-5.54377189,4.03649513,0.30205856,0.00237307,0.10052394,2.55040150,1.19683397,1.69073006
-5.53776888,3.95892752,0.29300102,0.00228611,0.09898155,2.50782748,1.16902686,1.66942064
-5.53176588,3.87522522,0.28294000,0.00219533,0.09716726,2.46238263,1.13944442,1.64536273
-5.52576288,3.78696592,0.27204027,0.00210245,0.09509444,2.41501643,1.10870947,1.61878530
-5.51975988,3.69560158,0.26047062,0.00200907,0.09277721,2.36657896,1.07740407,1.58985821
-5.51375688,3.60242636,0.24839968,0.00191664,0.09023043,2.31780209,1.04605451,1.55869405
-5.50775388,3.50855394,0.23599216,0.00182639,0.08746982,2.26928691,1.01511946,1.52535409
-5.50175088,3.41490429,0.22340551,0.00173937,0.08451209,2.22149739,0.98498139,1.48985788
-5.49574787,3.32219933,0.21078718,0.00165639,0.08137512,2.17475989,0.95594147,1.45219553
-5.48974487,3.23096672,0.19827243,0.00157804,0.07807811,2.12926789,0.92821776,1.41234185
-5.48374187,3.14155076,0.18598284,0.00150468,0.07464169,2.08509119,0.90194656,1.37027137
-5.47773887,3.05412891,0.17402529,0.00143646,0.07108798,2.04218876,0.87718662,1.32597318
-5.47173587,2.96873287,0.16249165,0.00137337,0.06744054,2.00042434,0.85392567,1.27946477
-5.46573287,2.88527261,0.15145896,0.00131521,0.06372427,1.95958382,0.83208908,1.23080393
-5.45972986,2.80356236,0.14099005,0.00126166,0.05996517,1.91939379,0.81154995,1.18009829
-5.45372686,2.72334722,0.13113471,0.00121231,0.05619004,1.87954040,0.79214029,1.12751180
-5.44772386,2.64432977,0.12193113,0.00116665,0.05242614,1.83968805,0.77366289,1.07326813
-5.44172086,2.56619564,0.11340771,0.00112416,0.04870076,1.79949739,0.75590334,1.01765080
-5.43571786,2.48863772,0.10558515,0.00108429,0.04504076,1.75864234,0.73864197,0.96100025
-5.42971486,2.41137849,0.09847863,0.00104651,0.04147214,1.71682578,0.72166530,0.90370825
-5.42371186,2.33419022,0.09210015,0.00101033,0.03801962,1.67379387,0.70477680,0.84620992
-5.41770885,2.25691287,0.08646097,0.00097531,0.03470626,1.62934865,0.68780664,0.78897409
-5.41170585,2.17946942,0.08157386,0.00094108,0.03155312,1.58335898,0.67062027,0.73249257
-5.40570285,2.10187855,0.07745535,0.00090734,0.02857904,1.53576959,0.65312570,0.67726884
-5.39969985,2.02426453,0.07412775,0.00087391,0.02580045,1.48660803,0.63527918,0.62380681
-5.39369685,1.94686395,0.07162075,0.00084066,0.02323134,1.43598959,0.61708930,0.57260024
-5.38769385,1.87002924,0.06997278,0.00080759,0.02088319,1.38411968,0.59861931,0.52412300
-5.38169085,1.79422859,0.06923177,0.00077477,0.01876508,1.33129386,0.57998759,0.47882078
-5.37568784,1.72004217,0.06945535,0.00074235,0.01688385,1.27789510,0.56136618,0.43710415
-5.36968484,1.64815429,0.07071042,0.00071057,0.01524418,1.22438830,0.54297743,0.39934318
-5.36368184,1.57934157,0.07307203,0.00067973,0.01384885,1.17131207,0.52508872,0.36586355
-5.35767884,1.51445700,0.07662140,0.00065021,0.01269893,1.11926768,0.50800532,0.33694396
-5.35167584,1.45441020,0.08144335,0.00062240,0.01179392,1.06890553,0.49206160,0.31281467
-5.34567284,1.40014398,0.08762285,0.00059675,0.01113195,1.02090935,0.47761075,0.29365690
-5.33966983,1.35260810,0.09524099,0.00057373,0.01070986,0.97597846,0.46501325,0.27960277
-5.33366683,1.31273057,0.10437039,0.00055380,0.01052331,0.93480882,0.45462456,0.27073568
-5.32766383,1.28138772,0.11507017,0.00053745,0.01056676,0.89807331,0.44678224,0.26709071
-5.32166083,1.25937397,0.12738072,0.00052513,0.01083349,0.86640207,0.44179315,0.26865509
-5.31565783,1.24737254,0.14131849,0.00051726,0.01131550,0.84036358,0.43992109,0.27536857
-5.30965483,1.24592835,0.15687107,0.00051424,0.01200345,0.82044740,0.44137545,0.28712373
-5.30365183,1.25542439,0.17399277,0.00051643,0.01288652,0.80704913,0.44630132,0.30376630
-5.29764882,1.27606285,0.19260109,0.00052413,0.01395237,0.80045841,0.45477161,0.32509569
-5.29164582,1.30785188,0.21257421,0.00053760,0.01518702,0.80085047,0.46678147,0.35086594
-5.28564282,1.35059909,0.23374994,0.00055704,0.01657483,0.80828167,0.48224555,0.38078722
-5.27963982,1.40391215,0.25592607,0.00058261,0.01809853,0.82268929,0.50099808,0.41452825
-5.27363682,1.46720688,0.27886253,0.00061441,0.01973930,0.84389552,0.52279611,0.45171971
-5.26763382,1.53972265,0.30228518,0.00065251,0.02147694,0.87161563,0.54732568,0.49195889
-5.26163082,1.62054453,0.32589135,0.00069692,0.02329015,0.90546974,0.57421090,0.53481543
-5.25562781,1.70863134,0.34935699,0.00074765,0.02515680,0.94499769,0.60302551,0.57983833
-5.24962481,1.80284831,0.37234504,0.00080466,0.02705437,0.98967624,0.63330646,0.62656385
-5.24362181,1.90200259,0.39451505,0.00086790,0.02896039,1.03893754,0.66456894,0.67452416
-5.23761881,2.00488016,0.41553321,0.00093729,0.03085290,1.09218801,0.69632216,0.72325631
-5.23161581,2.11028169,0.43508280,0.00101275,0.03271091,1.14882635,0.72808513,0.77231104
-5.22561281,2.21705595,0.45287421,0.00109416,0.03451494,1.20825993,0.75940162,0.82126111
-5.21960980,2.32412847,0.46865427,0.00118140,0.03624735,1.26991836,0.78985367,0.86970851
-5.21360680,2.43052418,0.48221429,0.00127429,0.03789273,1.33326372,0.81907284,0.91729021
-5.20760380,2.53538286,0.49339648,0.00137261,0.03943815,1.39779679,0.84674884,0.96368214
-5.20160080,2.63796643,0.50209841,0.00147610,0.04087328,1.46305914,0.87263490,1.00860109
-5.19559780,2.73765835,0.50827522,0.00158439,0.04219046,1.52863118,0.89655003,1.05180467
-5.18959480,2.83395515,0.51193957,0.00169702,0.04338456,1.59412650,0.91837779,1.09308917
-5.18359180,2.92645150,0.51315928,0.00181342,0.04445284,1.65918332,0.93806222,1.13228582
-5.17758879,3.01482004,0.51205286,0.00193289,0.04539464,1.72345399,0.95560097,1.16925580
-5.17158579,3.09878817,0.50878329,0.00205457,0.04621102,1.78659368,0.97103657,1.20388455
-5.16558279,3.17811388,0.50355021,0.00217747,0.04690441,1.84824967,0.98444631,1.23607594
-5.15957979,3.25256307,0.49658126,0.00230042,0.04747815,1.90805248,0.99593175,1.26574717
-5.15357679,3.32189068,0.48812287,0.00242212,0.04793619,1.96561002,1.00560859,1.29282470
-5.14757379,3.38582742,0.47843113,0.00254115,0.04828271,2.02050587,1.01359772,1.31724209
-5.14157079,3.44407406,0.46776317,0.00265598,0.04852189,2.07230237,1.02001812,1.33893976
-5.13556778,3.49630388,0.45636952,0.00276502,0.04865781,2.12054885,1.02498216,1.35786723
-5.12956478,3.54217393,0.44448780,0.00286664,0.04869434,2.16479497,1.02859363,1.37398745
-5.12356178,3.58134441,0.43233793,0.00295926,0.04863525,2.20460862,1.03094856,1.38728322
-5.11755878,3.61350520,0.42011909,0.00304139,0.04848436,2.23959745,1.03213865,1.39776506
-5.11155578,3.63840764,0.40800822,0.00311164,0.04824576,2.26943273,1.03225701,1.40547994
-5.10555278,3.65589917,0.39616019,0.00316888,0.04792413,2.29387393,1.03140555,1.41051998
-5.09954977,3.66595810,0.38470921,0.00321218,0.04752501,2.31279223,1.02970332,1.41303034
-5.09354677,3.66872578,0.37377128,0.00324096,0.04705514,2.32619120,1.02729489,1.41321529
-5.08754377,3.66453305,0.36344720,0.00325494,0.04652268,2.33422280,1.02435797,1.41134176
-5.08154077,3.65391868,0.35382595,0.00325424,0.04593740,2.33719737,1.02110941,1.40773961
-5.07553777,3.63763767,0.34498782,0.00323934,0.04531075,2.33558634,1.01780876,1.40279834
-5.06953477,3.61665800,0.33700715,0.00321113,0.04465580,2.33001705,1.01475893,1.39695986
-5.06353177,3.59214534,0.32995430,0.00317083,0.04398711,2.32125944,1.01230352,1.39070762
-5.05752876,3.56543588,0.32389665,0.00312001,0.04332042,2.31020517,1.01082075,1.38455244
-5.05152576,3.53799857,0.31889866,0.00306054,0.04267223,2.29783985,1.01071399,1.37901574
-5.04552276,3.51138854,0.31502079,0.00299451,0.04205938,2.28521000,1.01239956,1.37461111
-5.03951976,3.48719432,0.31231761,0.00292418,0.04149845,2.27338645,1.01629201,1.37182533
-5.03351676,3.46698195,0.31083511,0.00285190,0.04100522,2.26342623,1.02278812,1.37110015
-5.02751376,3.45223922,0.31060752,0.00278006,0.04059414,2.25633527,1.03225008,1.37281581
-5.02151076,3.44432345,0.31165404,0.00271098,0.04027783,2.25303394,1.04498928,1.37727766
-5.01550775,3.44441585,0.31397562,0.00264687,0.04006668,2.25432754,1.06125135,1.38470677
-5.00950475,3.45348520,0.31755222,0.00258975,0.03996855,2.26088344,1.08120351,1.39523516
-5.00350175,3.47226293,0.32234083,0.00254139,0.03998860,2.27321604,1.10492514,1.40890624
-4.99749875,3.50123090,0.32827438,0.00250331,0.04012929,2.29168038,1.13240188,1.42568033
-4.99149575,3.54062224,0.33526182,0.00247669,0.04039048,2.31647457,1.16352402,1.44544519
-4.98549275,3.59043502,0.34318936,0.00246238,0.04076969,2.34765058,1.19808907,1.46803079
-4.97948974,3.65045738,0.35192282,0.00246090,0.04126241,2.38513252,1.23580858,1.49322750
-4.97348674,3.72030207,0.36131110,0.00247246,0.04186254,2.42874093,1.27631890,1.52080651
-4.96748374,3.79944795,0.37119048,0.00249693,0.04256284,2.47822140,1.31919525,1.55054119
-4.96148074,3.88728541,0.38138955,0.00253390,0.04335540,2.53327528,1.36396856,1.58222792
-4.95547774,3.98316246,0.39173450,0.00258272,0.04423202,2.59359054,1.41014407,1.61570516
-4.94947474,4.08642831,0.40205441,0.00264252,0.04518459,2.65887044,1.45722099,1.65086930
-4.94347174,4.19647161,0.41218627,0.00271223,0.04620531,2.72885823,1.50471197,1.68768640
-4.93746873,4.31275065,0.42197938,0.00279068,0.04728687,2.80335601,1.55216166,1.72619886
-4.93146573,4.43481368,0.43129901,0.00287655,0.04842235,2.88223665,1.59916344,1.76652653
-4.92546273,4.56230801,0.44002891,0.00296849,0.04960520,2.96544775,1.64537334,1.80886217
-4.91945973,4.69497753,0.44807281,0.00306508,0.05082890,3.05300749,1.69052073,1.85346135
-4.91345673,4.83264865,0.45535468,0.00316490,0.05208666,3.14499245,1.73441508,1.90062724
-4.90745373,4.97520599,0.46181786,0.00326651,0.05337102,3.24151812,1.77694864,1.95069123
-4.90145073,5.12255921,0.46742317,0.00336850,0.05467339,3.34271319,1.81809469,2.00399023
-4.89544772,5.27460338,0.47214623,0.00346947,0.05598361,3.44868921,1.85790166,2.06084189
-4.88944472,5.43117533,0.47597417,0.00356805,0.05728965,3.55950715,1.89648314,2.12151905
-4.88344172,5.59200889,0.47890195,0.00366290,0.05857726,3.67514306,1.93400440,2.18622459
-4.87743872,5.75669188,0.48092877,0.00375272,0.05982984,3.79545451,1.97066584,2.25506806
-4.87143572,5.92462745,0.48205466,0.00383625,0.06102848,3.92014992,2.00668422,2.32804499
-4.86543272,6.09500258,0.48227758,0.00391226,0.06215208,4.04876247,2.04227247,2.40501997
-4.85942971,6.26676540,0.48159125,0.00397957,0.06317775,4.18063012,2.07761900,2.48571418
-4.85342671,6.43861339,0.47998398,0.00403706,0.06408126,4.31488294,2.11286747,2.56969778
-4.84742371,6.60899318,0.47743834,0.00408371,0.06483781,4.45043876,2.14809813,2.65638754
-4.84142071,6.77611261,0.47393205,0.00411854,0.06542273,4.58600749,2.18331150,2.74504974
-4.83541771,6.93796494,0.46943971,0.00414072,0.06581242,4.72010448,2.21841547,2.83480818
-4.82941471,7.09236450,0.46393560,0.00414953,0.06598529,4.85107249,2.25321649,2.92465709
-4.82341171,7.23699286,0.45739705,0.00414442,0.06592268,4.97711189,2.28741555,3.01347839
-4.81740870,7.36945374,0.44980852,0.00412499,0.06560976,5.09631821,2.32060939,3.10006305
-4.81140570,7.48733508,0.44116589,0.00409106,0.06503637,5.20672587,2.35229715,3.18313577
-4.80540270,7.58827599,0.43148081,0.00404267,0.06419768,5.30635692,2.38189256,3.26138249
-4.79939970,7.67003656,0.42078493,0.00398007,0.06309471,5.39327318,2.40874133,3.33348027
-4.79339670,7.73056807,0.40913361,0.00390379,0.06173470,5.46563035,2.43214333,3.39812860
-4.78739370,7.76808143,0.39660906,0.00381457,0.06013123,5.52173227,2.45137877,3.45408188
-4.78139070,7.78111168,0.38332258,0.00371344,0.05830416,5.56008392,2.46573754,3.50018214
-4.77538769,7.76857645,0.36941591,0.00360164,0.05627940,5.57944125,2.47455046,3.53539141
-4.76938469,7.72982650,0.35506155,0.00348067,0.05408837,5.57885642,2.47722123,3.55882302
-4.76338169,7.66468664,0.34046188,0.00335224,0.05176748,5.55771691,2.47325775,3.56977098
-4.75737869,7.57348563,0.32584736,0.00321822,0.04935728,5.51577723,2.46230138,3.56773662
-4.75137569,7.45707382,0.31147349,0.00308068,0.04690160,5.45318183,2.44415275,3.55245165
-4.74537269,7.31682770,0.29761697,0.00294178,0.04444659,5.37047854,2.41879293,3.52389673
-4.73936968,7.15464061,0.28457082,0.00280379,0.04203970,5.26862155,2.38639883,3.48231464
-4.73336668,6.97289962,0.27263878,0.00266903,0.03972860,5.14896361,2.34735189,3.42821740
-4.72736368,6.77444839,0.26212906,0.00253982,0.03756018,5.01323735,2.30223952,3.36238654
-4.72136068,6.56253670,0.25334746,0.00241844,0.03557947,4.86352578,2.25184886,3.28586611
-4.71535768,6.34075749,0.24659018,0.00230711,0.03382873,4.70222266,2.19715292,3.19994821
-4.70935468,6.11297261,0.24213627,0.00220790,0.03234650,4.53198352,2.13928937,3.10615090
-4.70335168,5.88322917,0.24023998,0.00212276,0.03116675,4.35566869,2.07953268,3.00618896
-4.69734867,5.65566839,0.24112311,0.00205340,0.03031813,4.17627972,2.01926046,2.90193807
-4.69134567,5.43442942,0.24496754,0.00200132,0.02982330,3.99689122,1.95991532,2.79539328
-4.68534267,5.22355103,0.25190815,0.00196773,0.02969838,3.82058000,1.90296352,2.68862299
-4.67933967,5.02687380,0.26202623,0.00195354,0.02995245,3.65035366,1.84985218,2.58371992
-4.67333667,4.84794612,0.27534384,0.00195932,0.03058724,3.48908102,1.80196654,2.48275063
-4.66733367,4.68993695,0.29181900,0.00198529,0.03159693,3.33942647,1.76058905,2.38770528
-4.66133067,4.55555824,0.31134237,0.00203130,0.03296809,3.20379031,1.72686193,2.30044933
-4.65532766,4.44699980,0.33373532,0.00209681,0.03467976,3.08425701,1.70175452,2.22267886
-4.64932466,4.36587885,0.35874986,0.00218091,0.03670378,2.98255293,1.68603700,2.15588094
-4.64332166,4.31320613,0.38607048,0.00228229,0.03900521,2.90001472,1.68026123,2.10130028
-4.63731866,4.28936990,0.41531822,0.00239931,0.04154307,2.83756922,1.68474955,2.05991319
-4.63131566,4.29413824,0.44605680,0.00252997,0.04427112,2.79572520,1.69959197,2.03240946
-4.62531266,4.32667981,0.47780116,0.00267200,0.04713902,2.77457695,1.72465170,2.01918243
-4.61930965,4.38560204,0.51002790,0.00282288,0.05009348,2.77381903,1.75957870,2.02032730
-4.61330665,4.46900546,0.54218781,0.00297989,0.05307975,2.79277154,1.80383059,2.03564726
-4.60730365,4.57455183,0.57371986,0.00314022,0.05604306,2.83041434,1.85669995,2.06466689
-4.60130065,4.69954366,0.60406638,0.00330098,0.05893025,2.88542893,1.91734669,2.10665200
-4.59529765,4.84101188,0.63268893,0.00345932,0.06169138,2.95624618,1.98483406,2.16063481
-4.58929465,4.99580836,0.65908412,0.00361253,0.06428125,3.04109795,2.05816681,2.22544356
-4.58329165,5.16069985,0.68279891,0.00375805,0.06666088,3.13807090,2.13632960,2.29973534
-4.57728864,5.33245988,0.70344464,0.00389360,0.06879875,3.24516052,2.21832429,2.38203102
-4.57128564,5.50795533,0.72070914,0.00401721,0.07067184,3.36032372,2.30320436,2.47075136
-4.56528264,5.68422489,0.73436639,0.00412732,0.07226631,3.48152852,2.39010522,2.56425328
-4.55927964,5.85854678,0.74428325,0.00422276,0.07357786,3.60679944,2.47826920,2.66086559
-4.55327664,6.02849399,0.75042284,0.00430285,0.07461174,3.73425768,2.56706439,2.75892337
-4.54727364,6.19197574,0.75284436,0.00436732,0.07538227,3.86215531,2.65599679,2.85680069
-4.54127064,6.34726446,0.75169938,0.00441639,0.07591207,3.98890309,2.74471562,2.95294090
-4.53526763,6.49300840,0.74722459,0.00445068,0.07623085,4.11309166,2.83301194,3.04588448
-4.52926463,6.62823061,0.73973145,0.00447119,0.07637391,4.23350637,2.92081110,3.13429397
-4.52326163,6.75231539,0.72959301,0.00447924,0.07638034,4.34913593,3.00815977,3.21697573
-4.51725863,6.86498405,0.71722872,0.00447641,0.07629110,4.45917542,3.09520872,3.29289857
-4.51125563,6.96626204,0.70308768,0.00446442,0.07614699,4.56302453,3.18219249,3.36120876
-4.50525263,7.05643975,0.68763124,0.00444511,0.07598655,4.66028142,3.26940734,3.42124158
-4.49924962,7.13602947,0.67131575,0.00442028,0.07584420,4.75073345,3.35718893,3.47252905
-4.49324662,7.20572095,0.65457612,0.00439166,0.07574848,4.83434521,3.44589083,3.51480394
-4.48724362,7.26633780,0.63781099,0.00436079,0.07572061,4.91124491,3.53586534,3.54799984
-4.48124062,7.31879677,0.62137018,0.00432901,0.07577344,4.98170968,3.62744726,3.57224744
-4.47523762,7.36407148,0.60554472,0.00429735,0.07591079,5.04615033,3.72094143,3.58786703
-4.46923462,7.40316182,0.59056009,0.00426651,0.07612726,5.10509616,3.81661430,3.59535730
-4.46323162,7.43706969,0.57657261,0.00423688,0.07640845,5.15917980,3.91468953,3.59538079
-4.45722861,7.46678117,0.56366905,0.00420848,0.07673174,5.20912240,4.01534709,3.58874620
-4.45122561,7.49325477,0.55186945,0.00418103,0.07706738,5.25571893,4.11872535,3.57638788
-4.44522261,7.51741486,0.54113254,0.00415395,0.07737995,5.29982335,4.22492496,3.55934302
-4.43921961,7.54014918,0.53136368,0.00412641,0.07763014,5.34233341,4.33401347,3.53872691
-4.43321661,7.56230879,0.52242450,0.00409743,0.07777667,5.38417448,4.44602940,3.51570684
-4.42721361,7.58470879,0.51414372,0.00406591,0.07777833,5.42628203,4.56098448,3.49147504
-4.42121061,7.60812830,0.50632865,0.00403069,0.07759596,5.46958252,4.67886302,3.46722124
-4.41520760,7.63330801,0.49877657,0.00399068,0.07719438,5.51497212,4.79961756,3.44410540
-4.40920460,7.66094421,0.49128549,0.00394488,0.07654402,5.56329354,4.92316023,3.42323096
-4.40320160,7.69167827,0.48366390,0.00389244,0.07562241,5.61531084,5.04934981,3.40561921
-4.39719860,7.72608148,0.47573897,0.00383276,0.07441516,5.67168271,5.17797492,3.39218531
-4.39119560,7.76463522,0.46736292,0.00376545,0.07291670,5.73293503,5.30873394,3.38371623
-4.38519260,7.80770728,0.45841767,0.00369042,0.07113055,5.79943345,5.44121332,3.38085126
-4.37918959,7.85552571,0.44881731,0.00360788,0.06906919,5.87135742,5.57486545,3.38406550
-4.37318659,7.90815169,0.43850894,0.00351828,0.06675363,5.94867683,5.70898833,3.39365669
-4.36718359,7.96545362,0.42747176,0.00342237,0.06421252,6.03113292,5.84270886,3.40973587
-4.36118059,8.02708457,0.41571477,0.00332110,0.06148112,6.11822469,5.97497164,3.43222224
-4.35517759,8.09246517,0.40327346,0.00321562,0.05859996,6.20920243,6.10453524,3.46084248
-4.34917459,8.16077421,0.39020583,0.00310723,0.05561340,6.30306919,6.22997720,3.49513477
-4.34317159,8.23094833,0.37658796,0.00299729,0.05256812,6.39859133,6.34970884,3.53445764
-4.33716858,8.30169224,0.36250964,0.00288722,0.04951162,6.49431826,6.46200026,3.57800366
-4.33116558,8.37150008,0.34807029,0.00277842,0.04649077,6.58861167,6.56501541,3.62481770
-4.32516258,8.43868777,0.33337522,0.00267224,0.04355047,6.67968337,6.65685635,3.67381959
-4.31915958,8.50143579,0.31853271,0.00256989,0.04073257,6.76564119,6.73561531,3.72383051
-4.31315658,8.55784110,0.30365165,0.00247250,0.03807485,6.84454111,6.79943273,3.77360263
-4.30715358,8.60597626,0.28884003,0.00238098,0.03561032,6.91444419,6.84655877,3.82185111
