energy_ev,total_up,Cd_p_up,Cd_d_up,Sn_p_up,Sn_d_up,Te_p_up,Te_d_up
-5.61580790,0.74704303,0.43196174,0.05852752,0.17978955,0.00053071,0.32492177,0.00000000
-5.60980490,0.70673189,0.41117056,0.05563725,0.17056634,0.00050142,0.30674831,0.00000000
-5.60380190,0.66819707,0.39122630,0.05290113,0.16155174,0.00047153,0.28958005,0.00000000
-5.59779890,0.63208505,0.37254291,0.05037491,0.15287963,0.00044158,0.27370525,0.00000000
-5.59179590,0.59903628,0.35551770,0.04811343,0.14468298,0.00041212,0.25940532,0.00000000
-5.58579290,0.56966977,0.34051996,0.04616923,0.13708977,0.00038370,0.24694852,0.00000000
-5.57978989,0.54456812,0.32788036,0.04459119,0.13021890,0.00035686,0.23658383,0.00000000
-5.57378689,0.52426347,0.31788137,0.04342326,0.12417647,0.00033211,0.22853542,0.00000000
-5.56778389,0.50922497,0.31074906,0.04270332,0.11905237,0.00030996,0.22299780,0.00000000
-5.56178089,0.49984789,0.30664656,0.04246219,0.11491756,0.00029084,0.22013172,0.00000000
-5.55577789,0.49644471,0.30566932,0.04272275,0.11182186,0.00027520,0.22006091,0.00000000
-5.54977489,0.49923818,0.30784229,0.04349931,0.10979255,0.00026339,0.22286968,0.00000000
-5.54377189,0.50835641,0.31311916,0.04479713,0.10883366,0.00025576,0.22860128,0.00000000
-5.53776888,0.52382984,0.32138347,0.04661218,0.10892599,0.00025259,0.23725707,0.00000000
-5.53176588,0.54559011,0.33245179,0.04893101,0.11002792,0.00025412,0.24879633,0.00000000
-5.52576288,0.57347044,0.34607857,0.05173087,0.11207674,0.00026053,0.26313668,0.00000000
-5.51975988,0.60720753,0.36196278,0.05498001,0.11499064,0.00027195,0.28015493,0.00000000
-5.51375688,0.64644475,0.37975587,0.05863813,0.11867123,0.00028844,0.29968844,0.00000000
-5.50775388,0.69073643,0.39907096,0.06265696,0.12300629,0.00031002,0.32153679,0.00000000
-5.50175088,0.73955315,0.41949293,0.06698109,0.12787295,0.00033661,0.34546372,0.00000000
-5.49574787,0.79228798,0.44058905,0.07154878,0.13314092,0.00036807,0.37119940,0.00000000
-5.48974487,0.84826354,0.46191981,0.07629306,0.13867581,0.00040418,0.39844290,0.00000000
-5.48374187,0.90673994,0.48304969,0.08114275,0.14434231,0.00044463,0.42686507,0.00000000
-5.47773887,0.96692353,0.50355739,0.08602376,0.15000731,0.00048903,0.45611159,0.00000000
-5.47173587,1.02797664,0.52304524,0.09086027,0.15554267,0.00053688,0.48580653,0.00000000
-5.46573287,1.08902808,0.54114759,0.09557609,0.16082769,0.00058761,0.51555631,0.00000000
-5.45972986,1.14918476,0.55753777,0.10009593,0.16575124,0.00064054,0.54495411,0.00000000
-5.45372686,1.20754414,0.57193351,0.10434680,0.17021338,0.00069491,0.57358488,0.00000000
-5.44772386,1.26320762,0.58410080,0.10825922,0.17412667,0.00074991,0.60103093,0.00000000
-5.44172086,1.31529481,0.59385596,0.11176854,0.17741696,0.00080464,0.62687804,0.00000000
-5.43571786,1.36295840,0.60106614,0.11481606,0.18002384,0.00085816,0.65072216,0.00000000
-5.42971486,1.40539951,0.60564826,0.11735012,0.18190073,0.00090952,0.67217652,0.00000000
-5.42371186,1.44188317,0.60756660,0.11932702,0.18301460,0.00095776,0.69087913,0.00000000
-5.41770885,1.47175354,0.60682935,0.12071187,0.18334551,0.00100194,0.70650035,0.00000000
-5.41170585,1.49444853,0.60348425,0.12147918,0.18288595,0.00104118,0.71875046,0.00000000
-5.40570285,1.50951315,0.59761373,0.12161335,0.18163999,0.00107466,0.72738688,0.00000000
-5.39969985,1.51661129,0.58932987,0.12110891,0.17962243,0.00110168,0.73222076,0.00000000
-5.39369685,1.51553525,0.57876924,0.11997062,0.17685784,0.00112164,0.73312274,0.00000000
-5.38769385,1.50621269,0.56608814,0.11821326,0.17337971,0.00113410,0.73002741,0.00000000
-5.38169085,1.48871044,0.55145818,0.11586134,0.16922950,0.00113877,0.72293647,0.00000000
-5.37568784,1.46323505,0.53506250,0.11294848,0.16445583,0.00113552,0.71192014,0.00000000
-5.36968484,1.43012966,0.51709255,0.10951669,0.15911364,0.00112441,0.69711678,0.00000000
-5.36368184,1.38986738,0.49774560,0.10561542,0.15326347,0.00110565,0.67873064,0.00000000
-5.35767884,1.34304112,0.47722279,0.10130049,0.14697066,0.00107962,0.65702773,0.00000000
-5.35167584,1.29035023,0.45572768,0.09663290,0.14030463,0.00104686,0.63232994,0.00000000
-5.34567284,1.23258439,0.43346526,0.09167750,0.13333815,0.00100802,0.60500752,0.00000000
-5.33966983,1.17060515,0.41064125,0.08650166,0.12614654,0.00096390,0.57547027,0.00000000
-5.33366683,1.10532610,0.38746147,0.08117396,0.11880687,0.00091534,0.54415775,0.00000000
-5.32766383,1.03769202,0.36413130,0.07576281,0.11139721,0.00086328,0.51152880,0.00000000
-5.32166083,0.96865812,0.34085514,0.07033525,0.10399572,0.00080867,0.47805096,0.00000000
-5.31565783,0.89916991,0.31783560,0.06495575,0.09667985,0.00075248,0.44418997,0.00000000
-5.30965483,0.83014443,0.29527263,0.05968527,0.08952549,0.00069567,0.41039991,0.00000000
-5.30365183,0.76245356,0.27336245,0.05458036,0.08260618,0.00063913,0.37711427,0.00000000
-5.29764882,0.69690971,0.25229627,0.04969249,0.07599233,0.00058373,0.34473817,0.00000000
-5.29164582,0.63425436,0.23225890,0.04506760,0.06975053,0.00053024,0.31364200,0.00000000
-5.28564282,0.57514950,0.21342727,0.04074577,0.06394293,0.00047934,0.28415660,0.00000000
-5.27963982,0.52017210,0.19596884,0.03676107,0.05862672,0.00043163,0.25656999,0.00000000
-5.27363682,0.46981125,0.18004007,0.03314162,0.05385361,0.00038761,0.23112557,0.00000000
-5.26763382,0.42446793,0.16578487,0.02990971,0.04966949,0.00034768,0.20802173,0.00000000
-5.26163082,0.38445676,0.15333309,0.02708204,0.04611410,0.00031213,0.18741261,0.00000000
-5.25562781,0.35000942,0.14279908,0.02467007,0.04322072,0.00028118,0.16940989,0.00000000
-5.24962481,0.32127920,0.13428031,0.02268032,0.04101596,0.00025495,0.15408517,0.00000000
-5.24362181,0.29834612,0.12785601,0.02111476,0.03951950,0.00023350,0.14147286,0.00000000
-5.23761881,0.28122217,0.12358584,0.01997114,0.03874383,0.00021678,0.13157324,0.00000000
-5.23161581,0.26985644,0.12150866,0.01924326,0.03869408,0.00020473,0.12435548,0.00000000
-5.22561281,0.26413953,0.12164129,0.01892120,0.03936771,0.00019720,0.11976042,0.00000000
-5.21960980,0.26390749,0.12397735,0.01899154,0.04075432,0.00019401,0.11770307,0.00000000
-5.21360680,0.26894491,0.12848631,0.01943743,0.04283548,0.00019492,0.11807473,0.00000000
-5.20760380,0.27898743,0.13511265,0.02023869,0.04558464,0.00019969,0.12074472,0.00000000
-5.20160080,0.29372392,0.14377542,0.02137186,0.04896711,0.00020802,0.12556177,0.00000000
-5.19559780,0.31279843,0.15436823,0.02281028,0.05294035,0.00021958,0.13235528,0.00000000
-5.18959480,0.33581259,0.16675973,0.02452417,0.05745432,0.00023403,0.14093650,0.00000000
-5.18359180,0.36232853,0.18079493,0.02648081,0.06245227,0.00025100,0.15109983,0.00000000
-5.17758879,0.39187302,0.19629717,0.02864479,0.06787168,0.00027013,0.16262448,0.00000000
-5.17158579,0.42394287,0.21307112,0.03097837,0.07364571,0.00029102,0.17527650,0.00000000
-5.16558279,0.45801216,0.23090660,0.03344204,0.07970479,0.00031328,0.18881159,0.00000000
-5.15957979,0.49354114,0.24958340,0.03599517,0.08597871,0.00033652,0.20297840,0.00000000
-5.15357679,0.52998700,0.26887691,0.03859682,0.09239884,0.00036036,0.21752279,0.00000000
-5.14757379,0.56681616,0.28856440,0.04120667,0.09890060,0.00038444,0.23219258,0.00000000
-5.14157079,0.60351791,0.30843183,0.04378613,0.10542601,0.00040845,0.24674309,0.00000000
-5.13556778,0.63961875,0.32828081,0.04629939,0.11192618,0.00043209,0.26094294,0.00000000
-5.12956478,0.67469683,0.34793539,0.04871457,0.11836362,0.00045513,0.27458022,0.00000000
-5.12356178,0.70839580,0.36724837,0.05100485,0.12471425,0.00047739,0.28746843,0.00000000
-5.11755878,0.74043718,0.38610665,0.05314940,0.13096889,0.00049878,0.29945214,0.00000000
-5.11155578,0.77063051,0.40443539,0.05513421,0.13713413,0.00051926,0.31041190,0.00000000
-5.10555278,0.79888046,0.42220042,0.05695272,0.14323246,0.00053887,0.32026815,0.00000000
-5.09954977,0.82519029,0.43940894,0.05860607,0.14930160,0.00055774,0.32898376,0.00000000
-5.09354677,0.84966111,0.45610809,0.06010313,0.15539286,0.00057608,0.33656516,0.00000000
-5.08754377,0.87248672,0.47238139,0.06146009,0.16156875,0.00059414,0.34306167,0.00000000
-5.08154077,0.89394387,0.48834321,0.06269979,0.16789960,0.00061225,0.34856312,0.00000000
-5.07553777,0.91437823,0.50413135,0.06385061,0.17445961,0.00063079,0.35319576,0.00000000
-5.06953477,0.93418651,0.51989802,0.06494508,0.18132219,0.00065014,0.35711653,0.00000000
-5.06353177,0.95379538,0.53579981,0.06601827,0.18855501,0.00067070,0.36050592,0.00000000
-5.05752876,0.97363828,0.55198691,0.06710591,0.19621486,0.00069285,0.36355979,0.00000000
-5.05152576,0.99413100,0.56859239,0.06824243,0.20434271,0.00071694,0.36648043,0.00000000
-5.04552276,1.01564743,0.58572196,0.06945901,0.21295906,0.00074325,0.36946733,0.00000000
-5.03951976,1.03849664,0.60344490,0.07078168,0.22206003,0.00077198,0.37270805,0.00000000
-5.03351676,1.06290254,0.62178662,0.07222960,0.23161438,0.00080323,0.37636976,0.00000000
-5.02751376,1.08898716,0.64072334,0.07381367,0.24156157,0.00083697,0.38059160,0.00000000
-5.02151076,1.11675864,0.66017915,0.07553540,0.25181121,0.00087306,0.38547853,0.00000000
-5.01550775,1.14610440,0.68002578,0.07738631,0.26224380,0.00091123,0.39109668,0.00000000
-5.00950475,1.17679011,0.70008488,0.07934777,0.27271295,0.00095108,0.39747053,0.00000000
-5.00350175,1.20846447,0.72013293,0.08139128,0.28304895,0.00099207,0.40458201,0.00000000
-4.99749875,1.24066953,0.73990833,0.08347929,0.29306354,0.00103357,0.41237140,0.00000000
-4.99149575,1.27285620,0.75912035,0.08556649,0.30255581,0.00107484,0.42074004,0.00000000
-4.98549275,1.30440395,0.77745938,0.08760144,0.31131881,0.00111510,0.42955458,0.00000000
-4.97948974,1.33464393,0.79460803,0.08952858,0.31914676,0.00115350,0.43865251,0.00000000
-4.97348674,1.36288406,0.81025225,0.09129041,0.32584236,0.00118918,0.44784863,0.00000000
-4.96748374,1.38843512,0.82409220,0.09282991,0.33122392,0.00122134,0.45694217,0.00000000
-4.96148074,1.41063635,0.83585196,0.09409280,0.33513207,0.00124918,0.46572408,0.00000000
-4.95547774,1.42887951,0.84528800,0.09502984,0.33743560,0.00127202,0.47398429,0.00000000
-4.94947474,1.44263021,0.85219584,0.09559889,0.33803616,0.00128927,0.48151849,0.00000000
-4.94347174,1.45144574,0.85641470,0.09576662,0.33687184,0.00130048,0.48813433,0.00000000
-4.93746873,1.45498873,0.85783020,0.09550990,0.33391916,0.00130535,0.49365672,0.00000000
-4.93146573,1.45303618,0.85637510,0.09481674,0.32919363,0.00130375,0.49793214,0.00000000
-4.92546273,1.44548388,0.85202813,0.09368679,0.32274887,0.00129571,0.50083197,0.00000000
-4.91945973,1.43234623,0.84481147,0.09213131,0.31467430,0.00128142,0.50225476,0.00000000
-4.91345673,1.41375182,0.83478693,0.09017279,0.30509159,0.00126126,0.50212762,0.00000000
-4.90745373,1.38993546,0.82205141,0.08784401,0.29415012,0.00123574,0.50040665,0.00000000
-4.90145073,1.36122712,0.80673188,0.08518692,0.28202161,0.00120550,0.49707671,0.00000000
-4.89544772,1.32803862,0.78898039,0.08225104,0.26889429,0.00117131,0.49215053,0.00000000
-4.88944472,1.29084889,0.76896919,0.07909178,0.25496681,0.00113400,0.48566746,0.00000000
-4.88344172,1.25018844,0.74688647,0.07576852,0.24044222,0.00109447,0.47769171,0.00000000
-4.87743872,1.20662376,0.72293254,0.07234276,0.22552227,0.00105366,0.46831041,0.00000000
-4.87143572,1.16074224,0.69731686,0.06887616,0.21040213,0.00101251,0.45763153,0.00000000
-4.86543272,1.11313800,0.67025556,0.06542874,0.19526593,0.00097192,0.44578148,0.00000000
-4.85942971,1.06439904,0.64196962,0.06205725,0.18028297,0.00093274,0.43290280,0.00000000
-4.85342671,1.01509591,0.61268344,0.05881364,0.16560493,0.00089576,0.41915153,0.00000000
-4.84742371,0.96577190,0.58262368,0.05574392,0.15136384,0.00086166,0.40469467,0.00000000
-4.84142071,0.91693504,0.55201815,0.05288712,0.13767105,0.00083102,0.38970742,0.00000000
-4.83541771,0.86905157,0.52109473,0.05027459,0.12461693,0.00080428,0.37437048,0.00000000
-4.82941471,0.82254111,0.49008000,0.04792960,0.11227128,0.00078175,0.35886726,0.00000000
-4.82341171,0.77777328,0.45919764,0.04586716,0.10068443,0.00076360,0.34338122,0.00000000
-4.81740870,0.73506578,0.42866661,0.04409408,0.08988868,0.00074987,0.32809340,0.00000000
-4.81140570,0.69468385,0.39869891,0.04260936,0.07990018,0.00074044,0.31318008,0.00000000
-4.80540270,0.65684110,0.36949734,0.04140468,0.07072105,0.00073506,0.29881099,0.00000000
-4.79939970,0.62170160,0.34125308,0.04046517,0.06234148,0.00073339,0.28514782,0.00000000
-4.79339670,0.58938332,0.31414331,0.03977031,0.05474199,0.00073494,0.27234345,0.00000000
-4.78739370,0.55996262,0.28832917,0.03929497,0.04789553,0.00073915,0.26054165,0.00000000
-4.78139070,0.53347994,0.26395394,0.03901058,0.04176946,0.00074540,0.24987748,0.00000000
-4.77538769,0.50994636,0.24114180,0.03888631,0.03632734,0.00075300,0.24047829,0.00000000
-4.76938469,0.48935086,0.21999704,0.03889033,0.03153057,0.00076124,0.23246512,0.00000000
-4.76338169,0.47166798,0.20060399,0.03899105,0.02733969,0.00076941,0.22595455,0.00000000
-4.75737869,0.45686558,0.18302745,0.03915832,0.02371559,0.00077683,0.22106059,0.00000000
-4.75137569,0.44491221,0.16731367,0.03936448,0.02062042,0.00078283,0.21789658,0.00000000
-4.74537269,0.43578373,0.15349187,0.03958535,0.01801831,0.00078685,0.21657657,0.00000000
-4.73936968,0.42946871,0.14157596,0.03980101,0.01587594,0.00078837,0.21721618,0.00000000
-4.73336668,0.42597223,0.13156654,0.03999639,0.01416291,0.00078700,0.21993253,0.00000000
-4.72736368,0.42531764,0.12345290,0.04016159,0.01285204,0.00078243,0.22484294,0.00000000
-4.72136068,0.42754613,0.11721490,0.04029201,0.01191946,0.00077449,0.23206247,0.00000000
-4.71535768,0.43271383,0.11282462,0.04038822,0.01134468,0.00076313,0.24169995,0.00000000
-4.70935468,0.44088658,0.11024771,0.04045552,0.01111059,0.00074839,0.25385276,0.00000000
-4.70335168,0.45213242,0.10944424,0.04050335,0.01120338,0.00073047,0.26860023,0.00000000
-4.69734867,0.46651209,0.11036930,0.04054444,0.01161246,0.00070964,0.28599610,0.00000000
-4.69134567,0.48406816,0.11297305,0.04059385,0.01233033,0.00068626,0.30606030,0.00000000
-4.68534267,0.50481324,0.11720059,0.04066785,0.01335249,0.00066079,0.32877040,0.00000000
-4.67933967,0.52871802,0.12299150,0.04078277,0.01467731,0.00063374,0.35405337,0.00000000
-4.67333667,0.55569998,0.13027936,0.04095387,0.01630600,0.00060565,0.38177818,0.00000000
-4.66733367,0.58561354,0.13899129,0.04119427,0.01824249,0.00057709,0.41174973,0.00000000
-4.66133067,0.61824234,0.14904761,0.04151396,0.02049340,0.00054864,0.44370470,0.00000000
-4.65532766,0.65329446,0.16036183,0.04191906,0.02306797,0.00052086,0.47730995,0.00000000
-4.64932466,0.69040099,0.17284097,0.04241123,0.02597801,0.00049430,0.51216361,0.00000000
-4.64332166,0.72911840,0.18638633,0.04298741,0.02923774,0.00046945,0.54779936,0.00000000
-4.63731866,0.76893486,0.20089459,0.04363970,0.03286363,0.00044675,0.58369385,0.00000000
-4.63131566,0.80928033,0.21625934,0.04435564,0.03687407,0.00042660,0.61927723,0.00000000
-4.62531266,0.84954018,0.23237280,0.04511861,0.04128894,0.00040933,0.65394663,0.00000000
-4.61930965,0.88907173,0.24912771,0.04590856,0.04612900,0.00039521,0.68708193,0.00000000
-4.61330665,0.92722298,0.26641910,0.04670284,0.05141497,0.00038443,0.71806343,0.00000000
-4.60730365,0.96335260,0.28414589,0.04747717,0.05716657,0.00037714,0.74629059,0.00000000
-4.60130065,0.99685010,0.30221197,0.04820671,0.06340111,0.00037340,0.77120092,0.00000000
-4.59529765,1.02715523,0.32052678,0.04886711,0.07013203,0.00037323,0.79228829,0.00000000
-4.58929465,1.05377547,0.33900506,0.04943552,0.07736712,0.00037658,0.80911970,0.00000000
-4.58329165,1.07630073,0.35756593,0.04989146,0.08510667,0.00038336,0.82134958,0.00000000
-4.57728864,1.09441451,0.37613104,0.05021760,0.09334153,0.00039342,0.82873118,0.00000000
-4.57128564,1.10790093,0.39462218,0.05040029,0.10205116,0.00040654,0.83112412,0.00000000
-4.56528264,1.11664735,0.41295810,0.05042996,0.11120189,0.00042250,0.82849813,0.00000000
-4.55927964,1.12064260,0.43105125,0.05030117,0.12074540,0.00044098,0.82093246,0.00000000
-4.55327664,1.11997094,0.44880426,0.05001265,0.13061765,0.00046165,0.80861130,0.00000000
-4.54727364,1.11480246,0.46610683,0.04956694,0.14073828,0.00048414,0.79181538,0.00000000
-4.54127064,1.10538048,0.48283321,0.04897000,0.15101073,0.00050802,0.77091019,0.00000000
-4.53526763,1.09200679,0.49884066,0.04823069,0.16132308,0.00053285,0.74633159,0.00000000
-4.52926463,1.07502594,0.51396917,0.04736011,0.17154971,0.00055816,0.71856951,0.00000000
-4.52326163,1.05480932,0.52804266,0.04637099,0.18155376,0.00058345,0.68815051,0.00000000
-4.51725863,1.03174009,0.54087186,0.04527703,0.19119047,0.00060823,0.65562016,0.00000000
-4.51125563,1.00619983,0.55225880,0.04409232,0.20031123,0.00063200,0.62152605,0.00000000
-4.50525263,0.97855754,0.56200292,0.04283090,0.20876821,0.00065429,0.58640203,0.00000000
-4.49924962,0.94916137,0.56990849,0.04150629,0.21641950,0.00067465,0.55075447,0.00000000
-4.49324662,0.91833349,0.57579306,0.04013134,0.22313443,0.00069269,0.51505084,0.00000000
-4.48724362,0.88636793,0.57949656,0.03871803,0.22879894,0.00070807,0.47971105,0.00000000
-4.48124062,0.85353117,0.58089040,0.03727749,0.23332064,0.00072054,0.44510149,0.00000000
-4.47523762,0.82006512,0.57988617,0.03582010,0.23663333,0.00072993,0.41153192,0.00000000
-4.46923462,0.78619189,0.57644335,0.03435564,0.23870080,0.00073617,0.37925484,0.00000000
-4.46323162,0.75211961,0.57057544,0.03289352,0.23951959,0.00073928,0.34846719,0.00000000
-4.45722861,0.71804863,0.56235419,0.03144302,0.23912048,0.00073942,0.31931384,0.00000000
-4.45122561,0.68417745,0.55191142,0.03001348,0.23756881,0.00073684,0.29189250,0.00000000
-4.44522261,0.65070760,0.53943834,0.02861449,0.23496328,0.00073190,0.26625957,0.00000000
-4.43921961,0.61784711,0.52518219,0.02725602,0.23143343,0.00072504,0.24243649,0.00000000
-4.43321661,0.58581214,0.50944029,0.02594841,0.22713571,0.00071681,0.22041611,0.00000000
-4.42721361,0.55482650,0.49255168,0.02470230,0.22224844,0.00070778,0.20016876,0.00000000
-4.42121061,0.52511918,0.47488672,0.02352851,0.21696575,0.00069860,0.18164784,0.00000000
-4.41520760,0.49691991,0.45683508,0.02243776,0.21149070,0.00068992,0.16479458,0.00000000
-4.40920460,0.47045307,0.43879267,0.02144033,0.20602802,0.00068238,0.14954198,0.00000000
-4.40320160,0.44593045,0.42114808,0.02054575,0.20077662,0.00067661,0.13581782,0.00000000
-4.39719860,0.42354327,0.40426921,0.01976233,0.19592233,0.00067314,0.12354691,0.00000000
-4.39119560,0.40345405,0.38849068,0.01909679,0.19163103,0.00067245,0.11265250,0.00000000
-4.38519260,0.38578899,0.37410263,0.01855388,0.18804260,0.00067490,0.10305718,0.00000000
-4.37918959,0.37063128,0.36134135,0.01813602,0.18526596,0.00068075,0.09468323,0.00000000
-4.37318659,0.35801597,0.35038230,0.01784311,0.18337527,0.00069009,0.08745276,0.00000000
-4.36718359,0.34792676,0.34133570,0.01767232,0.18240758,0.00070289,0.08128776,0.00000000
-4.36118059,0.34029498,0.33424498,0.01761811,0.18236208,0.00071897,0.07611012,0.00000000
-4.35517759,0.33500103,0.32908810,0.01767227,0.18320085,0.00073799,0.07184184,0.00000000
-4.34917459,0.33187830,0.32578174,0.01782418,0.18485112,0.00075951,0.06840552,0.00000000
-4.34317159,0.33071948,0.32418807,0.01806114,0.18720911,0.00078292,0.06572512,0.00000000
-4.33716858,0.33128507,0.32412394,0.01836885,0.19014502,0.00080756,0.06372708,0.00000000
-4.33116558,0.33331373,0.32537198,0.01873194,0.19350921,0.00083265,0.06234175,0.00000000
-4.32516258,0.33653420,0.32769309,0.01913464,0.19713916,0.00085739,0.06150507,0.00000000
-4.31915958,0.34067799,0.33083996,0.01956146,0.20086697,0.00088094,0.06116054,0.00000000
-4.31315658,0.34549263,0.33457078,0.01999790,0.20452709,0.00090247,0.06126121,0.00000000
-4.30715358,0.35075457,0.33866269,0.02043114,0.20796387,0.00092121,0.06177172,0.00000000
