energy_ev,total_up,total_down,C_s_up,C_s_down,C_p_up,C_p_down,Cr_p_up,Cr_p_down,Cr_d_up,Cr_d_down,Fe_p_up,Fe_p_down,Fe_d_up,Fe_d_down,Te_p_up,Te_p_down,Te_d_up,Te_d_down
-5.93996998,8.53127779,-8.29394224,0.05690248,-0.05711263,2.07841630,-2.05096818,6.34282037,-6.17927250,2.18989098,-2.16139351,1.00937807,-0.95556408,0.51995658,-0.49042673,2.33786852,-2.23421570,0.00000000,-0.00000000
-5.93396698,8.68811663,-8.50256280,0.05691499,-0.05760753,2.09897436,-2.08594904,6.45938311,-6.33586445,2.19965952,-2.18664541,1.05109910,-1.00109207,0.53453398,-0.50750764,2.41402992,-2.32170598,0.00000000,-0.00000000
-5.92796398,8.80919506,-8.67620812,0.05666817,-0.05781442,2.11016460,-2.11128148,6.54598294,-6.46359496,2.20039335,-2.20210226,1.08965352,-1.04400848,0.54708244,-0.52278017,2.48145868,-2.40147070,0.00000000,-0.00000000
-5.92196098,8.89383635,-8.81345246,0.05617855,-0.05774187,2.11213180,-2.12689079,6.60182444,-6.56104157,2.19256415,-2.20800508,1.12459488,-1.08382517,0.55746557,-0.53607693,2.53939980,-2.47260722,0.00000000,-0.00000000
-5.91595798,8.94184826,-8.91339742,0.05546626,-0.05740349,2.10514898,-2.13285686,6.62657312,-6.62724930,2.17674864,-2.20474740,1.15551796,-1.12008422,0.56557111,-0.54725257,2.58722057,-2.53431866,0.00000000,-0.00000000
-5.90995498,8.95351101,-8.97567363,0.05455417,-0.05681734,2.08960361,-2.12940502,6.62035705,-6.66174693,2.15360291,-2.19285379,1.18206971,-1.15236927,0.57131295,-0.55618607,2.62442709,-2.58593242,0.00000000,-0.00000000
-5.90395198,8.92955819,-9.00043167,0.05346705,-0.05600511,2.06598193,-2.11689317,6.58375851,-6.66455166,2.12383618,-2.17295505,1.20395967,-1.18031655,0.57463291,-0.56278286,2.65067876,-2.62691716,0.00000000,-0.00000000
-5.89794897,8.87115197,-8.98832345,0.05223073,-0.05499132,2.03485205,-2.09579609,6.51779591,-6.63616229,2.08818541,-2.14576151,1.22096944,-1.20362539,0.57550232,-0.56697654,2.66580049,-2.65689766,0.00000000,-0.00000000
-5.89194597,8.77985363,-8.94047526,0.05087121,-0.05380241,1.99684674,-2.06668761,6.42389687,-6.57754148,2.04739187,-2.11203582,1.23296065,-1.22206763,0.57392320,-0.56873045,2.66979178,-2.67566705,0.00000000,-0.00000000
-5.88594297,8.65759040,-8.85845390,0.04941397,-0.05246583,1.95264642,-2.03022168,6.30386348,-6.49008777,2.00218081,-2.07256649,1.23988125,-1.23549558,0.56992929,-0.56803882,2.66283228,-2.68319577,0.00000000,-0.00000000
-5.87993997,8.50661917,-8.74422720,0.04788325,-0.05100920,1.90296323,-1.98711293,6.15983045,-6.37559852,1.95324492,-2.02814352,1.24176940,-1.24384813,0.56358643,-0.56492762,2.64528324,-2.67963695,0.00000000,-0.00000000
-5.87393697,8.32948778,-8.60012006,0.04630154,-0.04945945,1.84852642,-1.93811778,5.99421771,-6.23622492,1.90123214,-1.97953697,1.23875491,-1.24715454,0.55499267,-0.55945496,2.61768436,-2.66532740,0.00000000,-0.00000000
-5.86793397,8.12899396,-8.42876706,0.04468913,-0.04784221,1.79006958,-1.88401647,5.80967837,-6.07442054,1.84673802,-1.92747956,1.23105777,-1.24553560,0.54427758,-0.55171102,2.58074581,-2.64078416,0.00000000,-0.00000000
-5.86193097,7.90814220,-8.23306247,0.04306392,-0.04618117,1.72831984,-1.82559685,5.60904364,-5.89288497,1.79030257,-1.87265350,1.21898374,-1.23920201,0.53160102,-0.54181744,2.53533519,-2.60669611,0.00000000,-0.00000000
-5.85592796,7.67009842,-8.01610840,0.04144120,-0.04449768,1.66398908,-1.76364015,5.39526570,-5.69450398,1.73241122,-1.81568205,1.20291693,-1.22844976,0.51715108,-0.52992604,2.48245947,-2.56391066,0.00000000,-0.00000000
-5.84992496,7.41814269,-7.78116163,0.03983372,-0.04281046,1.59776721,-1.69890904,5.17136011,-5.48228803,1.67349949,-1.75712572,1.18330947,-1.21365255,0.50114132,-0.51621691,2.42324211,-2.51341542,0.00000000,-0.00000000
-5.84392196,7.15561990,-7.53157964,0.03825177,-0.04113546,1.53031712,-1.63213808,4.94034895,-5.25931051,1.61396031,-1.69748267,1.16066859,-1.19525137,0.48380714,-0.50089570,2.35889587,-2.45631534,0.00000000,-0.00000000
-5.83791896,6.88588876,-7.27076621,0.03670338,-0.03948582,1.46227130,-1.56402660,4.70520580,-5.02864737,1.55415347,-1.63719300,1.13554150,-1.17374154,0.46540138,-0.48419028,2.29069195,-2.39380554,0.00000000,-0.00000000
-5.83191596,6.61226947,-7.00211729,0.03519458,-0.03787203,1.39422964,-1.49523373,4.46880400,-4.79331942,1.49441593,-1.57664600,1.10849850,-1.14965760,0.44618929,-0.46634652,2.21992642,-2.32714077,0.00000000,-0.00000000
-5.82591296,6.33799081,-6.72896744,0.03372972,-0.03630206,1.32675809,-1.42637542,4.23386898,-4.55623876,1.43507228,-1.51618969,1.08011511,-1.12355658,0.42644284,-0.44762356,2.14788493,-2.25760217,0.00000000,-0.00000000
-5.81990995,6.06613759,-6.45453776,0.03231176,-0.03478170,1.26038790,-1.35802311,4.00293589,-4.32016033,1.37644432,-1.45614151,1.05095389,-1.09600037,0.40643465,-0.42828837,2.07580715,-2.18646258,0.00000000,-0.00000000
-5.81390695,5.79959952,-6.18188598,0.03094260,-0.03331479,1.19561511,-1.29070366,3.77831310,-4.08763962,1.31885891,-1.39679945,1.02154666,-1.06753783,0.38643169,-0.40860996,2.00485206,-2.11495154,0.00000000,-0.00000000
-5.80790395,5.54102300,-5.91385969,0.02962334,-0.03190363,1.13289989,-1.22490022,3.56205260,-3.86099737,1.26265363,-1.33845247,0.99237800,-1.03868745,0.36668893,-0.38885331,1.93606570,-2.04422129,0.00000000,-0.00000000
-5.80190095,5.29276725,-5.65305377,0.02835452,-0.03054925,1.07266577,-1.16105353,3.35592753,-3.64229173,1.20817952,-1.28138962,0.96387071,-1.00992130,0.34744327,-0.36927321,1.87035259,-1.97531519,0.00000000,-0.00000000
-5.79589795,5.05686632,-5.40177311,0.02713628,-0.02925170,1.01529835,-1.09956355,3.16141738,-3.43329832,1.15580085,-1.22590697,0.93637402,-0.98165106,0.32890795,-0.35010831,1.80845219,-1.90913976,0.00000000,-0.00000000
-5.78989495,4.83499859,-5.16200176,0.02596852,-0.02801038,0.96114359,-1.04079081,2.97970112,-3.23549844,1.10589171,-1.17231199,0.91015496,-0.95421675,0.31126764,-0.33157551,1.75092144,-1.84644168,0.00000000,-0.00000000
-5.78389195,4.62846496,-4.93537952,0.02485093,-0.02682418,0.91050571,-0.98505761,2.81165809,-3.05007527,1.05882956,-1.12092489,0.88539347,-0.92787870,0.29467451,-0.31386506,1.69812427,-1.78779074,0.00000000,-0.00000000
-5.77788894,4.43817701,-4.72318693,0.02378305,-0.02569165,0.86364465,-0.93264860,2.65787660,-2.87791795,1.01498615,-1.07207697,0.86218137,-0.90281313,0.27924539,-0.29713644,1.65022861,-1.73356951,0.00000000,-0.00000000
-5.77188594,4.26465579,-4.52633938,0.02276420,-0.02461114,0.82077345,-0.88381091,2.51866980,-2.71963304,0.97471626,-1.02610589,0.84052539,-0.87911166,0.26506015,-0.28151527,1.60721118,-1.68397037,0.00000000,-0.00000000
-5.76588294,4.10804179,-4.34539062,0.02179349,-0.02358085,0.78205551,-0.83875370,2.39409824,-2.57556289,0.93834488,-0.98334819,0.82035392,-0.85678457,0.25216152,-0.26709147,1.56886988,-1.63900006,0.00000000,-0.00000000
-5.75987994,3.96811578,-4.18054598,0.02086973,-0.02259881,0.74760220,-0.79764721,2.28399837,-2.44581002,0.90615353,-0.94412943,0.80152738,-0.83576790,0.24055612,-0.25391860,1.53484333,-1.59849157,0.00000000,-0.00000000
-5.75387694,3.84433015,-4.03168479,0.01999139,-0.02166293,0.71747086,-0.76062151,2.18801595,-2.33026664,0.87836667,-0.90875259,0.78385141,-0.81593378,0.23021685,-0.24201456,1.50463671,-1.56212297,0.00000000,-0.00000000
-5.74787394,3.73584969,-3.89839141,0.01915656,-0.02077096,0.69166364,-0.72776508,2.10564319,-2.22864826,0.85513880,-0.87748534,0.76709251,-0.79710365,0.22108651,-0.23136353,1.47765266,-1.52944232,0.00000000,-0.00000000
-5.74187094,3.64160013,-3.77999387,0.01836290,-0.01992045,0.67012716,-0.69912337,2.03625846,-2.14053022,0.83654323,-0.85054693,0.75099502,-0.77906351,0.21308234,-0.22191912,1.45322596,-1.49989746,0.00000000,-0.00000000
-5.73586793,3.56032282,-3.67560846,0.01760773,-0.01910877,0.65275343,-0.67469764,1.97916690,-2.06538572,0.82256305,-0.82809548,0.73529882,-0.76158056,0.20610145,-0.21360857,1.43066025,-1.47286947,0.00000000,-0.00000000
-5.72986493,3.49063309,-3.58418884,0.01688800,-0.01833310,0.63938194,-0.65444428,1.93364065,-2.00262415,0.81308509,-0.81021640,0.71975663,-0.74442021,0.20002672,-0.20633779,1.40926503,-1.44770802,0.00000000,-0.00000000
-5.72386193,3.43108007,-3.50457747,0.01620041,-0.01759045,0.62980307,-0.63827470,1.89895694,-1.95162812,0.80789723,-0.79691279,0.70415019,-0.72736277,0.19473301,-0.19999698,1.38839133,-1.42376711,0.00000000,-0.00000000
-5.71785893,3.38020533,-3.43555734,0.01554153,-0.01687773,0.62376285,-0.62605613,1.87443249,-1.91178793,0.80668931,-0.78809816,0.68830442,-0.71021871,0.19009332,-0.19446658,1.36746414,-1.40043937,0.00000000,-0.00000000
-5.71185593,3.33659792,-3.37590202,0.01490788,-0.01619180,0.62096884,-0.61761322,1.85945290,-1.88253197,0.80905802,-0.78359236,0.67209877,-0.69284196,0.18598458,-0.18962336,1.34601024,-1.37718738,0.00000000,-0.00000000
-5.70585293,3.29894348,-3.32442164,0.01429615,-0.01552961,0.62109714,-0.61273067,1.85349547,-1.86335189,0.81451535,-0.78312066,0.65547535,-0.67514036,0.18229292,-0.18534611,1.32367999,-1.35357044,0.00000000,-0.00000000
-5.69984992,3.26606541,-3.28000327,0.01370329,-0.01488825,0.62380012,-0.61115678,1.85614436,-1.85382118,0.82250063,-0.78631664,0.63844334,-0.65708290,0.17891806,-0.18152102,1.30026213,-1.32926554,0.00000000,-0.00000000
-5.69384692,3.23695631,-3.24164384,0.01312666,-0.01426512,0.62871468,-0.61260791,1.86709732,-1.85360655,0.83239562,-0.79272845,0.62107950,-0.63870330,0.17577664,-0.17804609,1.27569095,-1.30408167,0.00000000,-0.00000000
-5.68784392,3.21079865,-3.20847439,0.01256418,-0.01365802,0.63547069,-0.61677365,1.88616329,-1.86247107,0.84354204,-0.80182869,0.60352487,-0.62009979,0.17280453,-0.17483482,1.25004554,-1.27796660,0.00000000,-0.00000000
-5.68184092,3.18697383,-3.17977482,0.01201437,-0.01306524,0.64369922,-0.62332265,1.91325085,-1.88026902,0.85526080,-0.81302732,0.58597776,-0.60143126,0.16995779,-0.17181865,1.22354129,-1.25100619,0.00000000,-0.00000000
-5.67583792,3.16505965,-3.15497873,0.01147643,-0.01248563,0.65304021,-0.63190870,1.94834778,-1.90693219,0.86687228,-0.82568729,0.56868351,-0.58290982,0.16721247,-0.16894829,1.19651417,-1.22341609,0.00000000,-0.00000000
-5.66983492,3.14481661,-3.13366850,0.01095026,-0.01191866,0.66314931,-0.64217698,1.99149240,-1.94244822,0.87771657,-0.83914207,0.55192154,-0.56479029,0.16456327,-0.16619385,1.16939873,-1.19552653,0.00000000,-0.00000000
-5.66383192,3.12616403,-3.11556106,0.01043639,-0.01136443,0.67370342,-0.65377017,2.04273804,-1.98683166,0.88717293,-0.85271468,0.53599046,-0.54735722,0.16202116,-0.16354385,1.14270094,-1.16776100,0.00000000,-0.00000000
-5.65782891,3.10914766,-3.10048557,0.00993597,-0.01082361,0.68440499,-0.66633409,2.10211217,-2.04008901,0.89467763,-0.86573705,0.52119189,-0.53091004,0.15961010,-0.16100311,1.11696754,-1.14060995,0.00000000,-0.00000000
-5.65182591,3.09390060,-3.08835436,0.00945060,-0.01029742,0.69498464,-0.67952287,2.16957222,-2.10217938,0.89973943,-0.87756922,0.50781392,-0.51574719,0.15736322,-0.15858988,1.09275325,-1.11460100,0.00000000,-0.00000000
-5.64582291,3.08060007,-3.07912899,0.00898226,-0.00978751,0.70520228,-0.69300312,2.24496063,-2.17297261,0.90195204,-0.88761740,0.49611508,-0.50214995,0.15531860,-0.15633220,1.07058791,-1.09026726,0.00000000,-0.00000000
-5.63981991,3.06942241,-3.07278348,0.00853311,-0.00929582,0.71484669,-0.70645739,2.32796142,-2.25220728,0.90100319,-0.89535019,0.48630952,-0.49036686,0.15351489,-0.15426387,1.05094495,-1.06811532,0.00000000,-0.00000000
-5.63381691,3.06049918,-3.06926703,0.00810536,-0.00882449,0.72373374,-0.71958653,2.41806118,-2.33945085,0.89667995,-0.90031236,0.47855427,-0.48059951,0.15198718,-0.15242031,1.03421306,-1.04859470,0.00000000,-0.00000000
-5.62781391,3.05387689,-3.06846840,0.00770109,-0.00837566,0.73170355,-0.73211120,2.51451705,-2.43406452,0.88887032,-0.90213563,0.47293906,-0.47299037,0.15076321,-0.15083438,1.02067240,-1.03207025,0.00000000,-0.00000000
-5.62181091,3.04948291,-3.07018438,0.00732214,-0.00795137,0.73861687,-0.74377244,2.61633404,-2.53517531,0.87756119,-0.90054615,0.46947936,-0.46761321,0.14986030,-0.14953271,1.01047659,-1.01879905,0.00000000,-0.00000000
-5.61580790,3.04709975,-3.07409427,0.00696996,-0.00755336,0.74435114,-0.75433170,2.72225396,-2.64165746,0.86283301,-0.89536846,0.46811283,-0.46446674,0.14928307,-0.14853249,1.00364137,-1.00891287,0.00000000,-0.00000000
-5.60980490,3.04634945,-3.07974219,0.00664552,-0.00718302,0.74879664,-0.76357028,2.83075745,-2.75212521,0.84485156,-0.88652602,0.46869951,-0.46347162,0.14902208,-0.14783910,1.00004058,-1.00240718,0.00000000,-0.00000000
-5.60380190,3.04668938,-3.08652876,0.00634929,-0.00684126,0.75185313,-0.77128873,2.94008014,-2.86493844,0.82385766,-0.87403844,0.47102553,-0.46447107,0.14905362,-0.14744461,0.99940953,-0.99913725,0.00000000,-0.00000000
-5.59779890,3.04742008,-3.09371292,0.00608116,-0.00652845,0.75342742,-0.77730622,3.04824341,-2.97822188,0.80015525,-0.85801579,0.47481038,-0.46723504,0.14934040,-0.14732731,1.00135558,-0.99882155,0.00000000,-0.00000000
-5.59179590,3.04770510,-3.10042440,0.00584053,-0.00624444,0.75343220,-0.78146033,3.15309905,-3.08989832,0.77409888,-0.83865049,0.47971728,-0.47146781,0.14983337,-0.14745224,1.00537552,-1.00105227,0.00000000,-0.00000000
-5.58579290,3.04660218,-3.10568669,0.00562631,-0.00598854,0.75178631,-0.78360750,3.25238683,-3.19773517,0.74608109,-0.81620741,0.48536619,-0.47681860,0.15047437,-0.14777272,1.01087867,-1.00531244,0.00000000,-0.00000000
-5.57978989,3.04310449,-3.10844982,0.00543704,-0.00575957,0.74841669,-0.78362421,3.34380291,-3.29940307,0.71652065,-0.79101275,0.49134884,-0.48289475,0.15119948,-0.14823277,1.01721468,-1.01099891,0.00000000,-0.00000000
-5.57378689,3.03619004,-3.10763150,0.00527099,-0.00555598,0.74326198,-0.78140912,3.42507639,-3.39254473,0.68585204,-0.76344255,0.49724519,-0.48927692,0.15194295,-0.14877030,1.02370450,-1.01744982,0.00000000,-0.00000000
-5.56778389,3.02487684,-3.10216510,0.00512630,-0.00537593,0.73627758,-0.77688622,3.49405091,-3.47485125,0.65451687,-0.73391126,0.50264043,-0.49553554,0.15264143,-0.14932083,1.02967312,-1.02397544,0.00000000,-0.00000000
-5.56178089,3.00828102,-3.09105211,0.00500109,-0.00521745,0.72744207,-0.77000884,3.54876762,-3.54414276,0.62295740,-0.70286121,0.50714186,-0.50124791,0.15323817,-0.14982158,1.03448235,-1.02989072,0.00000000,-0.00000000
-5.55577789,2.98567516,-3.07341654,0.00489366,-0.00507854,0.71676458,-0.76076446,3.58754575,-3.59845007,0.59161246,-0.67075336,0.51039485,-0.50601498,0.15368711,-0.15021561,1.03756207,-1.03454808,0.00000000,-0.00000000
-5.54977489,2.95654353,-3.04855880,0.00480253,-0.00495733,0.70429262,-0.74918011,3.60905700,-3.63609332,0.56091581,-0.63805969,0.51209726,-0.50947738,0.15395640,-0.15045587,1.03843846,-1.03736864,0.00000000,-0.00000000
-5.54377189,2.92063154,-3.01600611,0.00472663,-0.00485223,0.69012003,-0.73532792,3.61239022,-3.65575430,0.53129663,-0.60525756,0.51201157,-0.51132969,0.15403137,-0.15050879,1.03675784,-1.03787067,0.00000000,-0.00000000
-5.53776888,2.87798665,-2.97555701,0.00466532,-0.00476200,0.67439442,-0.71933070,3.59710308,-3.65653872,0.50318206,-0.57282619,0.50997443,-0.51133262,0.15391655,-0.15035735,1.03230504,-1.03569369,0.00000000,-0.00000000
-5.53176588,2.82898855,-2.92731757,0.00461847,-0.00468588,0.65732361,-0.70136701,3.56325839,-3.63802568,0.47700115,-0.54124502,0.50590305,-0.50932239,0.15363675,-0.15000324,1.02501546,-1.03061719,0.00000000,-0.00000000
-5.52576288,2.77436683,-2.87172727,0.00458646,-0.00462360,0.63918063,-0.68167537,3.51144303,-3.60030161,0.45318989,-0.51099396,0.49979834,-0.50521714,0.15323703,-0.14946815,1.01498028,-1.02257311,0.00000000,-0.00000000
-5.51975988,2.71520507,-2.80957320,0.00457018,-0.00457546,0.62030681,-0.66055736,3.44276857,-3.54397726,0.43219666,-0.48255519,0.49174484,-0.49901996,0.15278167,-0.14879405,1.00244479,-1.01165157,0.00000000,-0.00000000
-5.51375688,2.65293082,-2.74199153,0.00457094,-0.00454229,0.60111267,-0.63837916,3.35885351,-3.47018667,0.41448736,-0.45641605,0.48190723,-0.49081873,0.15235192,-0.14804234,0.98779983,-0.99809965,0.00000000,-0.00000000
-5.50775388,2.58929167,-2.67045588,0.00459040,-0.00452537,0.58207628,-0.61557136,3.26178756,-3.38056817,0.40054986,-0.43307255,0.47052401,-0.48078258,0.15204297,-0.14729200,0.97156703,-0.98231329,0.00000000,-0.00000000
-5.50175088,2.52631811,-2.59675300,0.00463045,-0.00452641,0.56373900,-0.59262686,3.15407976,-3.27722808,0.39089680,-0.41303303,0.45789853,-0.46915545,0.15195994,-0.14663675,0.95437851,-0.96482293,0.00000000,-0.00000000
-5.49574787,2.46627469,-2.52294629,0.00469304,-0.00454738,0.54669862,-0.57009672,3.03859227,-3.16268878,0.38606655,-0.39682132,0.44438781,-0.45624694,0.15221336,-0.14618134,0.93695214,-0.94627347,0.00000000,-0.00000000
-5.48974487,2.41160104,-2.45132873,0.00478005,-0.00459040,0.53159974,-0.54858385,2.91846266,-3.03982314,0.38662151,-0.38497896,0.43038980,-0.44242103,0.15291414,-0.14603723,0.92006357,-0.92739966,0.00000000,-0.00000000
-5.48374187,2.36484506,-2.38436668,0.00489313,-0.00465754,0.51912178,-0.52873476,2.79701762,-2.91177814,0.39314363,-0.37806576,0.41632965,-0.42808319,0.15416846,-0.14631773,0.90451627,-0.90899804,0.00000000,-0.00000000
-5.47773887,2.32859058,-2.32463665,0.00503351,-0.00475074,0.50996468,-0.51122926,2.67768129,-2.78189048,0.40622673,-0.37665840,0.40264546,-0.41366633,0.15607273,-0.14713297,0.89111103,-0.89189677,0.00000000,-0.00000000
-5.47173587,2.30538198,-2.27475724,0.00520188,-0.00487155,0.50483264,-0.49676839,2.56388139,-2.65359751,0.42646549,-0.38134655,0.38977429,-0.39961647,0.15870881,-0.14858484,0.88061624,-0.87692465,0.00000000,-0.00000000
-5.46573287,2.29764827,-2.23731839,0.00539826,-0.00502103,0.50441627,-0.48606066,2.45895630,-2.53034632,0.45444122,-0.39272626,0.37813876,-0.38637835,0.16213998,-0.15076216,0.87374014,-0.86488067,0.00000000,-0.00000000
-5.45972986,2.30762893,-2.21481025,0.00562189,-0.00519961,0.50937358,-0.47980698,2.36606584,-2.41550418,0.49070453,-0.41139027,0.36813485,-0.37438192,0.16640747,-0.15373643,0.87110611,-0.85650543,0.00000000,-0.00000000
-5.45372686,2.33730394,-2.20955368,0.00587117,-0.00540693,0.52031019,-0.47868440,2.28810822,-2.31227279,0.53575529,-0.43791542,0.36012116,-0.36402972,0.17152815,-0.15755814,0.87323201,-0.85245537,0.00000000,-0.00000000
-5.44772386,2.38832965,-2.22363440,0.00614367,-0.00564184,0.53775940,-0.48332901,2.22764527,-2.22360864,0.59002035,-0.47284695,0.35441004,-0.35568604,0.17749312,-0.16225404,0.88051404,-0.85328088,0.00000000,-0.00000000
-5.44172086,2.46198253,-2.25884233,0.00643609,-0.00590227,0.56216256,-0.49431834,2.18683774,-2.15215146,0.65382988,-0.51668023,0.35126055,-0.34966767,0.18426751,-0.16782542,0.89321572,-0.85940896,0.00000000,-0.00000000
-5.43571786,2.55911199,-2.31661763,0.00674440,-0.00618532,0.59385039,-0.51215365,2.16739162,-2.10016196,0.72739298,-0.56984004,0.35087356,-0.34623679,0.19179136,-0.17424736,0.91146194,-0.87113089,0.00000000,-0.00000000
-5.42971486,2.68010361,-2.39800463,0.00706388,-0.00648724,0.63302578,-0.53724247,2.17051678,-2.06947005,0.81077381,-0.63265834,0.35338883,-0.34559585,0.19998162,-0.18146923,0.93523823,-0.88859508,0.00000000,-0.00000000
-5.42371186,2.82485344,-2.50361447,0.00738928,-0.00680354,0.67974885,-0.56988188,2.19689805,-2.06143415,0.90386918,-0.70535092,0.35888391,-0.34788458,0.20873503,-0.18941616,0.96439465,-0.91180524,0.00000000,-0.00000000
-5.41770885,2.99275419,-2.63359727,0.00771501,-0.00712911,0.73392475,-0.61024308,2.24667939,-2.07691183,1.00638887,-0.78799423,0.36737489,-0.35317896,0.21793193,-0.19799155,0.99865406,-0.94062341,0.00000000,-0.00000000
-5.41170585,3.18269345,-2.78762430,0.00803531,-0.00745840,0.79529485,-0.65835763,2.31946091,-2.11624212,1.11783981,-0.88050312,0.37881856,-0.36149198,0.22744055,-0.20708048,1.03762393,-0.97477758,0.00000000,-0.00000000
-5.40570285,3.39306418,-2.96488042,0.00834444,-0.00778556,0.86343191,-0.71410621,2.41430867,-2.17923917,1.23751533,-0.98261089,0.39311588,-0.37277604,0.23712178,-0.21655372,1.08081102,-1.01387325,0.00000000,-0.00000000
-5.39969985,3.62178723,-3.16406711,0.00863694,-0.00810469,0.93773970,-0.77721018,2.52977684,-2.26519726,1.36449044,-1.09385265,0.41011643,-0.38692666,0.24683405,-0.22627237,1.12763812,-1.05740812,0.00000000,-0.00000000
-5.39369685,3.86634555,-3.38341599,0.00890774,-0.00841001,1.01745743,-0.84722674,2.66394180,-2.37290686,1.49762399,-1.21355321,0.42962360,-0.40378732,0.25643810,-0.23609263,1.17746193,-1.10478924,0.00000000,-0.00000000
-5.38769385,4.12382944,-3.62071293,0.00915243,-0.00869611,1.10166912,-0.92354799,2.81444727,-2.50068125,1.63556836,-1.34082066,0.45140026,-0.42315503,0.26580149,-0.24587069,1.22959149,-1.15535167,0.00000000,-0.00000000
-5.38169085,4.39099195,-3.87333218,0.00936731,-0.00895807,1.18931812,-1.00540455,2.97855967,-2.64639337,1.77678681,-1.47454643,0.47517479,-0.44478654,0.27480257,-0.25546740,1.28330621,-1.20837795,0.00000000,-0.00000000
-5.37568784,4.66431323,-4.13828046,0.00954959,-0.00919171,1.27922653,-1.09187382,3.15323260,-2.80752228,1.91957859,-1.61341256,0.50064710,-0.46840478,0.28333376,-0.26475256,1.33787322,-1.26311753,0.00000000,-0.00000000
-5.36968484,4.94007256,-4.41225002,0.00969740,-0.00939366,1.37011902,-1.18189311,3.33517895,-2.98120849,2.06211126,-1.75590669,0.52749480,-0.49370541,0.29130407,-0.27360853,1.39256328,-1.31880550,0.00000000,-0.00000000
-5.36368184,5.21442631,-4.69168016,0.00980985,-0.00956149,1.46065077,-1.27427764,3.52094913,-3.16431721,2.20245945,-1.90034477,0.55537907,-0.52036337,0.29864079,-0.28193331,1.44666517,-1.37468014,0.00000000,-0.00000000
-5.35767884,5.48349007,-4.97282578,0.00988700,-0.00969373,1.54943839,-1.36774304,3.70701357,-3.35350840,2.33864886,-2.04490112,0.58395060,-0.54803918,0.30529037,-0.28964260,1.49949838,-1.42999880,0.00000000,-0.00000000
-5.35167584,5.74342297,-5.25183193,0.00992979,-0.00978995,1.63509310,-1.46093196,3.88984738,-3.54531236,2.46870411,-2.18764542,0.61285519,-0.57638499,0.31121844,-0.29667123,1.55042392,-1.48405197,0.00000000,-0.00000000
-5.34567284,5.99051199,-5.52481266,0.00993999,-0.00985063,1.71625502,-1.55244407,4.06601509,-3.73620889,2.59069860,-2.32658540,0.64173933,-0.60505036,0.31640928,-0.30297360,1.59885365,-1.53617521,0.00000000,-0.00000000
