energy_ev,total_up,C_s_up,C_p_up,Rh_p_up,Rh_d_up,Se_s_up,Se_p_up,Ti_p_up,Ti_d_up
-3.32866433,3.14525965,0.00154994,0.06799813,0.52279764,2.59675635,0.00341371,0.51705985,0.41219485,0.21145153
-3.32266133,3.15610408,0.00156099,0.06843822,0.52157611,2.61737641,0.00348328,0.51162182,0.41063809,0.20700386
-3.31665833,3.15103483,0.00156095,0.06867879,0.51784427,2.62339334,0.00353772,0.50447856,0.40704197,0.20205896
-3.31065533,3.13016600,0.00154981,0.06872035,0.51165830,2.61486861,0.00357786,0.49565563,0.40147213,0.19662603
-3.30465233,3.09397467,0.00152780,0.06856971,0.50313240,2.59219202,0.00360500,0.48522094,0.39403698,0.19072672
-3.29864932,3.04329397,0.00149537,0.06823999,0.49243693,2.55607409,0.00362084,0.47328555,0.38488545,0.18439593
-3.29264632,2.97929247,0.00145321,0.06775025,0.47979442,2.50752641,0.00362744,0.46000265,0.37420306,0.17768182
-3.28664332,2.90344016,0.00140216,0.06712489,0.46547347,2.44783051,0.00362712,0.44556457,0.36220674,0.17064523
-3.28064032,2.81746282,0.00134326,0.06639273,0.44978086,2.37849655,0.00362235,0.43019816,0.34913828,0.16335847
-3.27463732,2.72328634,0.00127765,0.06558587,0.43305216,2.30121363,0.00361565,0.41415847,0.33525696,0.15590343
-3.26863432,2.62297382,0.00120656,0.06473834,0.41564132,2.21779370,0.00360948,0.39772137,0.32083155,0.14836935
-3.26263132,2.51865793,0.00113130,0.06388469,0.39790956,2.13011175,0.00360613,0.38117520,0.30613204,0.14085019
-3.25662831,2.41247186,0.00105315,0.06305849,0.38021424,2.04004474,0.00360759,0.36481192,0.29142155,0.13344171
-3.25062531,2.30648158,0.00097339,0.06229092,0.36289803,1.94941189,0.00361548,0.34891826,0.27694865,0.12623861
-3.24462231,2.20262265,0.00089325,0.06160947,0.34627891,1.85991896,0.00363095,0.33376720,0.26294057,0.11933167
-3.23861931,2.10264379,0.00081384,0.06103679,0.33064131,1.77310856,0.00365465,0.31961015,0.24959736,0.11280514
-3.23261631,2.00805984,0.00073620,0.06058984,0.31622889,1.69031864,0.00368667,0.30667014,0.23708750,0.10673444
-3.22661331,1.92011537,0.00066121,0.06027928,0.30323897,1.61265032,0.00372655,0.29513631,0.22554483,0.10118434
-3.22061031,1.83976027,0.00058961,0.06010918,0.29181890,1.54094631,0.00377330,0.28515979,0.21506700,0.09620750
-3.21460730,1.76763778,0.00052202,0.06007709,0.28206435,1.47578004,0.00382542,0.27685115,0.20571546,0.09184368
-3.20860430,1.70408464,0.00045889,0.06017433,0.27401957,1.41745570,0.00388101,0.27027924,0.19751681,0.08811936
-3.20260130,1.64914288,0.00040054,0.06038663,0.26767928,1.36601843,0.00393784,0.26547155,0.19046545,0.08504786
-3.19659830,1.60258193,0.00034714,0.06069498,0.26299224,1.32127366,0.00399345,0.26241575,0.18452728,0.08262994
-3.19059530,1.56392946,0.00029876,0.06107663,0.25986603,1.28281440,0.00404531,0.26106235,0.17964428,0.08085475
-3.18459230,1.53250910,0.00025534,0.06150623,0.25817288,1.25005467,0.00409088,0.26132812,0.17573960,0.07970108
-3.17858929,1.50748290,0.00021677,0.06195702,0.25775613,1.22226731,0.00412782,0.26310016,0.17272306,0.07913876
-3.17258629,1.48789642,0.00018282,0.06240200,0.25843708,1.19862445,0.00415408,0.26624026,0.17049662,0.07913028
-3.16658329,1.47272439,0.00015323,0.06281501,0.26002191,1.17823851,0.00416798,0.27058937,0.16895967,0.07963236
-3.16058029,1.46091486,0.00012772,0.06317169,0.26230828,1.16020223,0.00416839,0.27597199,0.16801401,0.08059754
-3.15457729,1.45143035,0.00010594,0.06345023,0.26509163,1.14362605,0.00415475,0.28220040,0.16756810,0.08197565
-3.14857429,1.44328429,0.00008757,0.06363203,0.26817071,1.12767148,0.00412715,0.28907839,0.16754072,0.08371515
-3.14257129,1.43557197,0.00007228,0.06370201,0.27135241,1.11157943,0.00408636,0.29640480,0.16786373,0.08576433
-3.13656828,1.42749496,0.00005973,0.06364882,0.27445575,1.09469286,0.00403384,0.30397658,0.16848402,0.08807230
-3.13056528,1.41837892,0.00004964,0.06346476,0.27731496,1.07647309,0.00397172,0.31159145,0.16936457,0.09058986
-3.12456228,1.40768461,0.00004171,0.06314565,0.27978177,1.05650996,0.00390275,0.31905041,0.17048462,0.09327013
-3.11855928,1.39501242,0.00003569,0.06269043,0.28172689,1.03452568,0.00383022,0.32615998,0.17183911,0.09606908
-3.11255628,1.38010094,0.00003135,0.06210080,0.28304084,1.01037308,0.00375786,0.33273428,0.17343736,0.09894593
-3.10655328,1.36282038,0.00002851,0.06138067,0.28363415,0.98402871,0.00368976,0.33859724,0.17530114,0.10186338
-3.10055028,1.34316163,0.00002698,0.06053569,0.28343710,0.95558165,0.00363018,0.34358472,0.17746220,0.10478785
-3.09454727,1.32122201,0.00002662,0.05957279,0.28239920,0.92521898,0.00358345,0.34754677,0.17995947,0.10768952
-3.08854427,1.29718855,0.00002733,0.05849971,0.28048826,0.89320867,0.00355378,0.35034996,0.18283584,0.11054238
-3.08254127,1.27132001,0.00002898,0.05732472,0.27768947,0.85988120,0.00354515,0.35187976,0.18613493,0.11332423
-3.07653827,1.24392823,0.00003151,0.05605626,0.27400428,0.82561045,0.00356113,0.35204289,0.18989769,0.11601654
-3.07053527,1.21535987,0.00003483,0.05470282,0.26944928,0.79079499,0.00360473,0.35076960,0.19415911,0.11860435
-3.06453227,1.18597903,0.00003889,0.05327284,0.26405501,0.75584040,0.00367830,0.34801555,0.19894509,0.12107603
-3.05852926,1.15615150,0.00004362,0.05177466,0.25786483,0.72114319,0.00378339,0.34376354,0.20426965,0.12342305
-3.05252626,1.12623081,0.00004898,0.05021658,0.25093369,0.68707693,0.00392066,0.33802452,0.21013249,0.12563970
-3.04652326,1.09654672,0.00005491,0.04860690,0.24332689,0.65398085,0.00408983,0.33083809,0.21651710,0.12772278
-3.04052026,1.06739604,0.00006136,0.04695405,0.23511880,0.62215106,0.00428966,0.32227229,0.22338944,0.12967126
-3.03451726,1.03903611,0.00006826,0.04526663,0.22639147,0.59183461,0.00451789,0.31242251,0.23069742,0.13148606
-3.02851426,1.01168087,0.00007554,0.04355350,0.21723320,0.56322620,0.00477133,0.30140975,0.23837107,0.13316978
-3.02251126,0.98549945,0.00008316,0.04182384,0.20773699,0.53646751,0.00504591,0.28937804,0.24632363,0.13472658
-3.01650825,0.96061719,0.00009102,0.04008713,0.19799897,0.51164885,0.00533676,0.27649118,0.25445339,0.13616219
-3.01050525,0.93711887,0.00009908,0.03835315,0.18811680,0.48881287,0.00563836,0.26292893,0.26264654,0.13748407
-3.00450225,0.91505401,0.00010724,0.03663189,0.17818803,0.46796005,0.00594470,0.24888276,0.27078066,0.13870166
-2.99849925,0.89444372,0.00011545,0.03493349,0.16830858,0.44905550,0.00624947,0.23455137,0.27872902,0.13982691
-2.99249625,0.87528899,0.00012366,0.03326813,0.15857124,0.43203670,0.00654625,0.22013603,0.28636534,0.14087487
-2.98649325,0.85757979,0.00013180,0.03164588,0.14906442,0.41682192,0.00682872,0.20583616,0.29356903,0.14186442
-2.98049025,0.84130472,0.00013986,0.03007665,0.13987096,0.40331869,0.00709090,0.19184499,0.30023041,0.14281906
-2.97448724,0.82646054,0.00014782,0.02857000,0.13106726,0.39143217,0.00732735,0.17834570,0.30625600,0.14376774
-2.96848424,0.81306121,0.00015569,0.02713509,0.12272257,0.38107291,0.00753337,0.16550806,0.31157334,0.14474558
-2.96248124,0.80114594,0.00016351,0.02578061,0.11489851,0.37216381,0.00770515,0.15348555,0.31613515,0.14579442
-2.95647824,0.79078562,0.00017133,0.02451466,0.10764885,0.36464594,0.00783996,0.14241313,0.31992269,0.14696320
-2.95047524,0.78208752,0.00017926,0.02334474,0.10101940,0.35848297,0.00793624,0.13240561,0.32294798,0.14830799
-2.94447224,0.77519763,0.00018742,0.02227768,0.09504815,0.35366419,0.00799365,0.12355653,0.32525478,0.14989165
-2.93846923,0.77030060,0.00019597,0.02131962,0.08976539,0.35020591,0.00801313,0.11593762,0.32691816,0.15178310
-2.93246623,0.76761715,0.00020509,0.02047594,0.08519400,0.34815125,0.00799685,0.10959860,0.32804279,0.15405617
-2.92646323,0.76739882,0.00021499,0.01975120,0.08134970,0.34756843,0.00794817,0.10456750,0.32875975,0.15678800
-2.92046023,0.76992054,0.00022593,0.01914911,0.07824130,0.34854748,0.00787151,0.10085110,0.32922218,0.16005710
-2.91445723,0.77547091,0.00023814,0.01867243,0.07587087,0.35119581,0.00777223,0.09843570,0.32959984,0.16394105
-2.90845423,0.78434088,0.00025192,0.01832289,0.07423391,0.35563260,0.00765646,0.09728807,0.33007286,0.16851400
-2.90245123,0.79681117,0.00026754,0.01810105,0.07331940,0.36198233,0.00753088,0.09735647,0.33082491,0.17384395
-2.89644822,0.81313896,0.00028527,0.01800627,0.07310977,0.37036778,0.00740252,0.09857187,0.33203617,0.17999011
-2.89044522,0.83354452,0.00030538,0.01803655,0.07358093,0.38090267,0.00727856,0.10084920,0.33387633,0.18700021
-2.88444222,0.85819815,0.00032814,0.01818844,0.07470218,0.39368429,0.00716607,0.10408884,0.33649794,0.19490810
-2.87843922,0.88720815,0.00035375,0.01845701,0.07643622,0.40878628,0.00707186,0.10817818,0.34003045,0.20373159
-2.87243622,0.92061019,0.00038242,0.01883580,0.07873918,0.42625193,0.00700222,0.11299336,0.34457501,0.21347063
-2.86643322,0.95835844,0.00041427,0.01931678,0.08156077,0.44608810,0.00696277,0.11840127,0.35020039,0.22410595
-2.86043022,1.00031896,0.00044940,0.01989042,0.08484456,0.46826004,0.00695830,0.12426171,0.35694004,0.23559820
-2.85442721,1.04626534,0.00048782,0.02054579,0.08852842,0.49268715,0.00699264,0.13042972,0.36479039,0.24788756
-2.84842421,1.09587698,0.00052946,0.02127064,0.09254514,0.51924006,0.00706853,0.13675818,0.37371032,0.26089386
-2.84242121,1.14873991,0.00057421,0.02205164,0.09682322,0.54773886,0.00718762,0.14310049,0.38362200,0.27451729
-2.83641821,1.20435040,0.00062183,0.02287454,0.10128784,0.57795288,0.00735031,0.14931339,0.39441275,0.28863952
-2.83041521,1.26212116,0.00067203,0.02372448,0.10586205,0.60960192,0.00755584,0.15525978,0.40593801,0.30312537
-2.82441221,1.32139019,0.00072441,0.02458625,0.11046808,0.64235912,0.00780224,0.16081148,0.41802528,0.31782496
-2.81840920,1.38143226,0.00077850,0.02544465,0.11502875,0.67585555,0.00808641,0.16585190,0.43047887,0.33257625
-2.81240620,1.44147282,0.00083375,0.02628478,0.11946901,0.70968648,0.00840415,0.17027842,0.44308539,0.34720805
-2.80640320,1.50070430,0.00088955,0.02709241,0.12371753,0.74341945,0.00875031,0.17400450,0.45561982,0.36154343
-2.80040020,1.55830451,0.00094523,0.02785436,0.12770830,0.77660403,0.00911888,0.17696141,0.46785205,0.37540347
-2.79439720,1.61345705,0.00100012,0.02855882,0.13138219,0.80878312,0.00950316,0.17909950,0.47955380,0.38861138
-2.78839420,1.66537322,0.00105349,0.02919571,0.13468842,0.83950579,0.00989593,0.18038900,0.49050577,0.40099680
-2.78239120,1.71331512,0.00110468,0.02975705,0.13758596,0.86834111,0.01028965,0.18082036,0.50050484,0.41240035
-2.77638819,1.75661923,0.00115302,0.03023722,0.14004473,0.89489293,0.01067667,0.18040404,0.50937125,0.42267825
-2.77038519,1.79471995,0.00119796,0.03063333,0.14204660,0.91881487,0.01104947,0.17916987,0.51695554,0.43170684
-2.76438219,1.82717216,0.00123902,0.03094541,0.14358611,0.93982512,0.01140087,0.17716595,0.52314501,0.43938691
-2.75837919,1.85367199,0.00127586,0.03117670,0.14467102,0.95772049,0.01172424,0.17445720,0.52786955,0.44564764
-2.75237619,1.87407478,0.00130829,0.03133382,0.14532237,0.97238892,0.01201376,0.17112354,0.53110660,0.45044993
-2.74637319,1.88840925,0.00133629,0.03142688,0.14557436,0.98381989,0.01226459,0.16725785,0.53288490,0.45378896
-2.74037019,1.89688701,0.00136006,0.03146953,0.14547374,0.99211200,0.01247300,0.16296370,0.53328695,0.45569578
-2.73436718,1.89990644,0.00137997,0.03147897,0.14507891,0.99747722,0.01263655,0.15835295,0.53244978,0.45623771
-2.72836418,1.89805032,0.00139663,0.03147578,0.14445859,1.00024123,0.01275413,0.15354328,0.53056404,0.45551755
-2.72236118,1.89207670,0.00141085,0.03148373,0.14369011,1.00083953,0.01282602,0.14865568,0.52787110,0.45367136
-2.71635818,1.88290277,0.00142363,0.03152943,0.14285746,0.99980911,0.01285383,0.14381192,0.52465820,0.45086492
-2.71035518,1.87158185,0.00143617,0.03164184,0.14204888,0.99777566,0.01284045,0.13913208,0.52125160,0.44728884
-2.70435218,1.85927383,0.00144980,0.03185169,0.14135438,0.99543652,0.01278991,0.13473216,0.51800793,0.44315249
-2.69834917,1.84720994,0.00146596,0.03219074,0.14086294,0.99353973,0.01270718,0.13072171,0.51530373,0.43867690
-2.69234617,1.83665267,0.00148620,0.03269095,0.14065972,0.99285977,0.01259799,0.12720162,0.51352370,0.43408695
-2.68634317,1.82885234,0.00151206,0.03338351,0.14082318,0.99417085,0.01246856,0.12426203,0.51304781,0.42960308
-2.68034017,1.82500188,0.00154507,0.03429779,0.14142242,0.99821846,0.01232532,0.12198034,0.51423779,0.42543293
-2.67433717,1.82619131,0.00158671,0.03546027,0.14251454,1.00569046,0.01217465,0.12041945,0.51742352,0.42176322
-2.66833417,1.83336400,0.00163830,0.03689338,0.14414245,1.01718858,0.01202261,0.11962615,0.52288971,0.41875235
-2.66233117,1.84727633,0.00170100,0.03861437,0.14633299,1.03320171,0.01187467,0.11962983,0.53086352,0.41652387
-2.65632816,1.86846245,0.00177576,0.04063427,0.14909547,1.05408187,0.01173553,0.12044140,0.54150352,0.41516134
-2.65032516,1.89720586,0.00186325,0.04295695,0.15242082,1.08002403,0.01160891,0.12205259,0.55489063,0.41470468
-2.64432216,1.93351897,0.00196387,0.04557826,0.15628123,1.11105075,0.01149744,0.12443560,0.57102123,0.41514824
-2.63831916,1.97713176,0.00207767,0.04848543,0.16063044,1.14700229,0.01140257,0.12754320,0.58980301,0.41644068
-2.63231616,2.02749022,0.00220441,0.05165673,0.16540457,1.18753293,0.01132458,0.13130926,0.61105368,0.41848664
-2.62631316,2.08376484,0.00234347,0.05506135,0.17052355,1.23211372,0.01126256,0.13564978,0.63450266,0.42115022
-2.62031016,2.14486912,0.00249394,0.05865961,0.17589312,1.28004190,0.01121459,0.14046444,0.65979592,0.42426000
-2.61430715,2.20948756,0.00265456,0.06240348,0.18140721,1.33045679,0.01117778,0.14563858,0.68650366,0.42761540
-2.60830415,2.27611232,0.00282381,0.06623746,0.18695084,1.38236175,0.01114852,0.15104568,0.71413084,0.43099420
-2.60230115,2.34308721,0.00299989,0.07009973,0.19240319,1.43465154,0.01112264,0.15655035,0.74213007,0.43416075
-2.59629815,2.40865765,0.00318080,0.07392361,0.19764092,1.48614431,0.01109562,0.16201151,0.76991649,0.43687466
-2.59029515,2.47102464,0.00336436,0.07763926,0.20254166,1.53561692,0.01106286,0.16728603,0.79688414,0.43889945
-2.58429215,2.52840089,0.00354827,0.08117555,0.20698727,1.58184254,0.01101987,0.17223243,0.82242325,0.44001099
-2.57828914,2.57906708,0.00373017,0.08446214,0.21086721,1.62362899,0.01096249,0.17671468,0.84593787,0.44000533
-2.57228614,2.62142606,0.00390767,0.08743151,0.21408147,1.65985655,0.01088709,0.18060593,0.86686309,0.43870554
-2.56628314,2.65405322,0.00407843,0.09002103,0.21654332,1.68951361,0.01079070,0.18379207,0.88468147,0.43596754
-2.56028014,2.67574098,0.00424018,0.09217489,0.21818154,1.71172911,0.01067115,0.18617493,0.89893787,0.43168457
-2.55427714,2.68553607,0.00439079,0.09384585,0.21894234,1.72580016,0.01052718,0.18767508,0.90925241,0.42579023
-2.54827414,2.68276819,0.00452829,0.09499680,0.21879062,1.73121426,0.01035846,0.18823409,0.91533098,0.41826013
-2.54227114,2.66706924,0.00465094,0.09560187,0.21771085,1.72766493,0.01016564,0.18781613,0.91697315,0.40911203
-2.53626813,2.63838276,0.00475719,0.09564729,0.21570742,1.71506059,0.00995029,0.18640897,0.91407713,0.39840474
-2.53026513,2.59696335,0.00484580,0.09513185,0.21280440,1.69352630,0.00971492,0.18402421,0.90664193,0.38623570
-2.52426213,2.54336665,0.00491576,0.09406689,0.20904503,1.66339854,0.00946284,0.18069686,0.89476665,0.37273759
-2.51825913,2.47843053,0.00496637,0.09247594,0.20449066,1.62521353,0.00919814,0.17648425,0.87864702,0.35807405
-2.51225613,2.40324870,0.00499722,0.09039400,0.19921945,1.57968963,0.00892554,0.17146433,0.85856973,0.34243493
-2.50625313,2.31913800,0.00500816,0.08786648,0.19332481,1.52770492,0.00865033,0.16573344,0.83490453,0.32603102
-2.50025013,2.22760114,0.00499936,0.08494779,0.18691360,1.47027091,0.00837825,0.15940371,0.80809488,0.30908881
-2.49424712,2.13028629,0.00497125,0.08169984,0.18010426,1.40850366,0.00811540,0.15260008,0.77864728,0.29184527
-2.48824412,2.02894540,0.00492450,0.07819028,0.17302489,1.34359348,0.00786813,0.14545723,0.74711989,0.27454290
-2.48224112,1.92539269,0.00486006,0.07449068,0.16581127,1.27677448,0.00764301,0.13811633,0.71411084,0.25742532
-2.47623812,1.82146481,0.00477909,0.07067475,0.15860500,1.20929496,0.00744669,0.13072197,0.68024642,0.24073333
-2.47023512,1.71898372,0.00468293,0.06681651,0.15155161,1.14238970,0.00728590,0.12341905,0.64616974,0.22470161
-2.46423212,1.61972325,0.00457316,0.06298864,0.14479879,1.07725484,0.00716738,0.11635005,0.61252976,0.20955616
-2.45822911,1.52537987,0.00445145,0.05926093,0.13849464,1.01502584,0.00709779,0.10965244,0.57997105,0.19551223
-2.45222611,1.43754793,0.00431967,0.05569890,0.13278596,0.95675897,0.00708371,0.10345649,0.54912426,0.18277294
-2.44622311,1.35769934,0.00417975,0.05236263,0.12781655,0.90341622,0.00713154,0.09788330,0.52059729,0.17152833
-2.44022011,1.28716739,0.00403374,0.04930576,0.12372544,0.85585371,0.00724743,0.09304322,0.49496704,0.16195468
-2.43421711,1.22713419,0.00388374,0.04657475,0.12064506,0.81481322,0.00743722,0.08903453,0.47277172,0.15421420
-2.42821411,1.17862117,0.00373188,0.04420825,0.11869926,0.78091643,0.00770630,0.08594238,0.45450354,0.14845459
-2.42221111,1.14248186,0.00358030,0.04223675,0.11800125,0.75466144,0.00805949,0.08383795,0.44060165,0.14480864
-2.41620810,1.11939628,0.00343114,0.04068232,0.11865129,0.73642115,0.00850089,0.08277779,0.43144518,0.14339356
-2.41020510,1.10986643,0.00328649,0.03955853,0.12073430,0.72644289,0.00903374,0.08280334,0.42734647,0.14431004
-2.40420210,1.11421223,0.00314836,0.03887054,0.12431730,0.72484898,0.00966018,0.08394056,0.42854439,0.14764079
-2.39819910,1.13256774,0.00301867,0.03861521,0.12944683,0.73163797,0.01038109,0.08619961,0.43519779,0.15344886
-2.39219610,1.16487759,0.00289924,0.03878144,0.13614634,0.74668627,0.01119591,0.08957467,0.44737943,0.16177530
-2.38619310,1.21089359,0.00279169,0.03935054,0.14441372,0.76975022,0.01210242,0.09404388,0.46507043,0.17263669
-2.38019010,1.27017204,0.00269752,0.04029667,0.15421905,0.80046857,0.01309658,0.09956933,0.48815572,0.18602222
-2.37418709,1.34207216,0.00261797,0.04158745,0.16550276,0.83836573,0.01417244,0.10609725,0.51642072,0.20189081
-2.36818409,1.42575632,0.00255409,0.04318458,0.17817428,0.88285585,0.01532200,0.11355833,0.54954973,0.22016822
-2.36218109,1.52019284,0.00250666,0.04504460,0.19211141,0.93324821,0.01653518,0.12186829,0.58712645,0.24074443
-2.35617809,1.62416215,0.00247617,0.04711970,0.20716040,0.98875435,0.01779988,0.13092866,0.62863679,0.26347158
-2.35017509,1.73626700,0.00246286,0.04935865,0.22313709,1.04849698,0.01910205,0.14062789,0.67347458,0.28816263
-2.34417209,1.85494747,0.00246663,0.05170774,0.23982892,1.11152140,0.02042588,0.15084276,0.72095004,0.31459095
-2.33816908,1.97850102,0.00248711,0.05411185,0.25699811,1.17680915,0.02175403,0.16144008,0.77030138,0.34249105
-2.33216608,2.10510809,0.00252361,0.05651550,0.27438578,1.24329444,0.02306798,0.17227880,0.82070921,0.37156075
-2.32616308,2.23286296,0.00257517,0.05886403,0.29171716,1.30988285,0.02434839,0.18321237,0.87131371,0.40146456
-2.32016008,2.35980963,0.00264054,0.06110464,0.30870765,1.37547248,0.02557557,0.19409143,0.92123399,0.43183871
-2.31415708,2.48398214,0.00271827,0.06318753,0.32506960,1.43897687,0.02672995,0.20476676,0.96958928,0.46229744
-2.30815408,2.60344817,0.00280667,0.06506694,0.34051970,1.49934940,0.02779257,0.21509239,1.01552106,0.49244075
-2.30215108,2.71635494,0.00290395,0.06670214,0.35478653,1.55560827,0.02874565,0.22492884,1.05821548,0.52186312
-2.29614807,2.82097576,0.00300819,0.06805823,0.36761821,1.60686161,0.02957306,0.23414639,1.09692510,0.55016324
-2.29014507,2.91575566,0.00311744,0.06910692,0.37878975,1.65233147,0.03026077,0.24262825,1.13098917,0.57695408
-2.28414207,2.99935441,0.00322979,0.06982706,0.38810973,1.69137620,0.03079732,0.25027356,1.15985145,0.60187332
-2.27813907,3.07068520,0.00334340,0.07020504,0.39542621,1.72351004,0.03117414,0.25700009,1.18307487,0.62459330
-2.27213607,3.12894716,0.00345661,0.07023496,0.40063140,1.74841920,0.03138581,0.26274661,1.20035244,0.64483038
-2.26613307,3.17365047,0.00356795,0.06991862,0.40366504,1.76597357,0.03143026,0.26747460,1.21151367,0.66235317
-2.26013007,3.20463245,0.00367622,0.06926530,0.40451622,1.77623355,0.03130880,0.27116956,1.21652651,0.67698918
-2.25412706,3.22206397,0.00378052,0.06829134,0.40322356,1.77945132,0.03102612,0.27384150,1.21549444,0.68862963
-2.24812406,3.22644534,0.00388028,0.06701953,0.39987377,1.77606638,0.03059010,0.27552476,1.20864909,0.69723218
-2.24212106,3.21859154,0.00397528,0.06547832,0.39459857,1.76669512,0.03001163,0.27627708,1.19633857,0.70282132
-2.23611806,3.19960711,0.00406564,0.06370092,0.38757009,1.75211460,0.02930423,0.27617782,1.17901216,0.70548646
-2.23011506,3.17085112,0.00415180,0.06172423,0.37899497,1.73324091,0.02848364,0.27532552,1.15720198,0.70537767
-2.22411206,3.13389354,0.00423446,0.05958775,0.36910731,1.71110246,0.02756739,0.27383466,1.13150270,0.70269930
-2.21810905,3.09046423,0.00431459,0.05733239,0.35816091,1.68680919,0.02657423,0.27183191,1.10254984,0.69770175
-2.21210605,3.04239647,0.00439331,0.05499934,0.34642088,1.66151838,0.02552365,0.26945174,1.07099803,0.69067165
-2.20610305,2.99156694,0.00447182,0.05262886,0.33415522,1.63639843,0.02443527,0.26683182,1.03749977,0.68192100
-2.20010005,2.93983441,0.00455132,0.05025927,0.32162644,1.61259150,0.02332839,0.26410809,1.00268575,0.67177569
-2.19409705,2.88897932,0.00463293,0.04792593,0.30908382,1.59117653,0.02222141,0.26140995,0.96714744,0.66056389
-2.18809405,2.84064663,0.00471758,0.04566040,0.29675627,1.57313390,0.02113143,0.25885554,0.93142241,0.64860487
-2.18209105,2.79629390,0.00480597,0.04348976,0.28484642,1.55931288,0.02007384,0.25654752,0.89598297,0.63619866
-2.17608804,2.75714677,0.00489843,0.04143609,0.27352579,1.55040337,0.01906203,0.25456932,0.86122824,0.62361706
-2.17008504,2.72416333,0.00499492,0.03951614,0.26293143,1.54691276,0.01810714,0.25298225,0.82747975,0.61109623
-2.16408204,2.69800879,0.00509494,0.03774116,0.25316400,1.54914904,0.01721790,0.25182350,0.79498051,0.59883128
-2.15807904,2.67904135,0.00519757,0.03611702,0.24428736,1.55721083,0.01640061,0.25110506,0.76389726,0.58697282
-2.15207604,2.66730969,0.00530139,0.03464440,0.23632950,1.57098478,0.01565912,0.25081388,0.73432553,0.57562578
-2.14607304,2.66256218,0.00540461,0.03331922,0.22928493,1.59015069,0.01499497,0.25091294,0.70629701,0.56485014
-2.14007004,2.66426728,0.00550499,0.03213317,0.22311814,1.61419404,0.01440755,0.25134354,0.67978881,0.55466367
-2.13406703,2.67164414,0.00560004,0.03107444,0.21776813,1.64242583,0.01389434,0.25202841,0.65473390,0.54504638
-2.12806403,2.68370230,0.00568699,0.03012844,0.21315356,1.67400881,0.01345123,0.25287577,0.63103226,0.53594625
-2.12206103,2.69928853,0.00576297,0.02927866,0.20917851,1.70798928,0.01307281,0.25378387,0.60856218,0.52728605
-2.11605803,2.71713903,0.00582510,0.02850747,0.20573837,1.74333318,0.01275276,0.25464612,0.58719115,0.51897081
-2.11005503,2.73593474,0.00587055,0.02779702,0.20272575,1.77896517,0.01248419,0.25535629,0.56678605,0.51089550
-2.10405203,2.75435739,0.00589675,0.02712998,0.20003604,1.81380898,0.01226001,0.25581369,0.54722207,0.50295256
-2.09804902,2.77114409,0.00590140,0.02649027,0.19757247,1.84682749,0.01207328,0.25592801,0.52839027,0.49503905
-2.09204602,2.78513812,0.00588264,0.02586367,0.19525046,1.87706087,0.01191751,0.25562369,0.51020346,0.48706291
-2.08604302,2.79533384,0.00583908,0.02523833,0.19300104,1.90366113,0.01178695,0.25484346,0.49260036,0.47894830
-2.08004002,2.80091404,0.00576989,0.02460511,0.19077333,1.92592162,0.01167681,0.25355106,0.47554790,0.47063967
-2.07403702,2.80127808,0.00567481,0.02395777,0.18853587,1.94330027,0.01158343,0.25173292,0.45904187,0.46210461
-2.06803402,2.79605995,0.00555422,0.02329312,0.18627698,1.95543550,0.01150440,0.24939880,0.44310583,0.45333529
-2.06203102,2.78513557,0.00540908,0.02261087,0.18400397,1.96215422,0.01143859,0.24658127,0.42778855,0.44434871
-2.05602801,2.76861926,0.00524095,0.02191351,0.18174145,1.96347159,0.01138620,0.24333430,0.41316018,0.43518559
-2.05002501,2.74684985,0.00505192,0.02120600,0.17952875,1.95958267,0.01134862,0.23973085,0.39930733,0.42590835
-2.04402201,2.72036717,0.00484454,0.02049537,0.17741668,1.95084640,0.01132836,0.23585965,0.38632744,0.41659804
-2.03801901,2.68988046,0.00462179,0.01979031,0.17546375,1.93776290,0.01132889,0.23182146,0.37432259,0.40735070
-2.03201601,2.65623017,0.00438694,0.01910070,0.17373220,1.92094509,0.01135440,0.22772491,0.36339320,0.39827319
-2.02601301,2.62034532,0.00414352,0.01843709,0.17228380,1.90108639,0.01140960,0.22368211,0.35363176,0.38947877
-2.02001001,2.58319854,0.00389518,0.01781026,0.17117592,1.87892589,0.01149946,0.21980441,0.34511705,0.38108271
-2.01400700,2.54576099,0.00364562,0.01723078,0.17045785,1.85521298,0.01162897,0.21619829,0.33790897,0.37319797
-2.00800400,2.50895949,0.00339851,0.01670858,0.17016776,1.83067315,0.01180284,0.21296175,0.33204423,0.36593136
-2.00200100,2.47363787,0.00315741,0.01625268,0.17033021,1.80597672,0.01202533,0.21018131,0.32753325,0.35938014
-1.99599800,2.44052436,0.00292570,0.01587090,0.17095460,1.78171196,0.01229997,0.20792969,0.32435816,0.35362920
-1.98999500,2.41020644,0.00270654,0.01556971,0.17203440,1.75836395,0.01262938,0.20626424,0.32247219,0.34874907
-1.98399200,2.38311423,0.00250281,0.01535413,0.17354736,1.73630003,0.01301513,0.20522630,0.32180039,0.34479450
-1.97798899,2.35951293,0.00231709,0.01522768,0.17545658,1.71576251,0.01345764,0.20484125,0.32224169,0.34180395
-1.97198599,2.33950427,0.00215164,0.01519245,0.17771249,1.69686857,0.01395606,0.20511934,0.32367209,0.33979962
-1.96598299,2.32303671,0.00200836,0.01524917,0.18025543,1.67961729,0.01450826,0.20605721,0.32594901,0.33878823
