energy_ev,total_up,Cu_p_up,Cu_d_up,N_s_up,N_p_up,Ru_p_up,Ru_d_up,S_s_up,S_p_up
-6.00000000,2.40279580,0.49995507,0.34071498,0.00339897,0.27786544,1.44645632,0.54284992,0.00646751,0.96356820
-5.99399700,2.42790639,0.51108600,0.34412483,0.00350924,0.27697251,1.44419956,0.54788571,0.00678537,0.98155676
-5.98799400,2.45373187,0.52267248,0.34739625,0.00362173,0.27640249,1.44091712,0.55370493,0.00715332,0.99976239
-5.98199100,2.48079635,0.53477080,0.35063186,0.00373656,0.27621686,1.43694343,0.56044195,0.00757347,1.01836409
-5.97598799,2.50949874,0.54740487,0.35392401,0.00385393,0.27645514,1.43256694,0.56818642,0.00804733,1.03749440
-5.96998499,2.54008565,0.56056113,0.35735005,0.00397405,0.27713314,1.42801832,0.57697690,0.00857546,1.05722712
-5.96398199,2.57263013,0.57418481,0.36096824,0.00409723,0.27824205,1.42346089,0.58679613,0.00915741,1.07756714
-5.95797899,2.60701733,0.58817778,0.36481459,0.00422387,0.27974845,1.41898355,0.59756837,0.00979148,1.09844303
-5.95197599,2.64293820,0.60239823,0.36890081,0.00435450,0.28159518,1.41459674,0.60915900,0.01047462,1.11970293
-5.94597299,2.67989161,0.61666228,0.37321348,0.00448984,0.28370319,1.41023162,0.62137632,0.01120237,1.14111418
-5.93996998,2.71719532,0.63074753,0.37771452,0.00463084,0.28597404,1.40574280,0.63397576,0.01196882,1.16236673
-5.93396698,2.75400551,0.64439855,0.38234288,0.00477868,0.28829329,1.40091442,0.64666635,0.01276664,1.18308056
-5.92796398,2.78934426,0.65733412,0.38701756,0.00493488,0.29053443,1.39546969,0.65911918,0.01358716,1.20281678
-5.92196098,2.82213398,0.66925594,0.39164152,0.00510124,0.29256326,1.38908338,0.67097769,0.01442047,1.22109205
-5.91595798,2.85123730,0.67985849,0.39610650,0.00527991,0.29424265,1.38139684,0.68186934,0.01525564,1.23739578
-5.90995498,2.87550079,0.68883975,0.40029841,0.00547330,0.29543741,1.37203497,0.69141825,0.01608094,1.25120929
-5.90395198,2.89380040,0.69591199,0.40410295,0.00568411,0.29601912,1.36062435,0.69925828,0.01688407,1.26202614
-5.89794897,2.90508670,0.70081256,0.40741112,0.00591518,0.29587070,1.34681157,0.70504605,0.01765250,1.26937257
-5.89194597,2.90842765,0.70331389,0.41012448,0.00616943,0.29489060,1.33028120,0.70847333,0.01837376,1.27282719
-5.88594297,2.90304705,0.70323224,0.41215959,0.00644972,0.29299644,1.31077212,0.70927827,0.01903576,1.27203884
-5.87993997,2.88835681,0.70043508,0.41345165,0.00675870,0.29012787,1.28809185,0.70725507,0.01962716,1.26674193
-5.87393697,2.86398158,0.69484637,0.41395701,0.00709859,0.28624869,1.26212781,0.70226161,0.02013761,1.25676827
-5.86793397,2.82977480,0.68644980,0.41365444,0.00747104,0.28134803,1.23285531,0.69422479,0.02055810,1.24205514
-5.86193097,2.78582546,0.67528977,0.41254518,0.00787695,0.27544068,1.20034166,0.68314335,0.02088119,1.22264903
-5.85592796,2.73245554,0.66147008,0.41065181,0.00831623,0.26856648,1.16474648,0.66908811,0.02110118,1.19870507
-5.84992496,2.67020854,0.64515047,0.40801601,0.00878768,0.26078888,1.12631814,0.65219973,0.02121430,1.17048212
-5.84392196,2.59982994,0.62654122,0.40469549,0.00928889,0.25219278,1.08538670,0.63268404,0.02121880,1.13833411
-5.83791896,2.52224076,0.60589616,0.40076025,0.00981608,0.24288176,1.04235373,0.61080531,0.02111497,1.10269785
-5.83191596,2.43850596,0.58350438,0.39628853,0.01036413,0.23297480,0.99767976,0.58687780,0.02090513,1.06407828
-5.82591296,2.34979921,0.55968116,0.39136269,0.01092656,0.22260279,0.95186986,0.56125598,0.02059352,1.02303177
-5.81990995,2.25736603,0.53475855,0.38606533,0.01149567,0.21190483,0.90545838,0.53432389,0.02018621,0.98014845
-5.81390695,2.16248712,0.50907600,0.38047597,0.01206262,0.20102464,0.85899339,0.50648422,0.01969087,0.93603435
-5.80790395,2.06644346,0.48297147,0.37466836,0.01261773,0.19010717,0.81302175,0.47814736,0.01911660,0.89129429
-5.80190095,1.97048481,0.45677349,0.36870877,0.01315069,0.17929555,0.76807542,0.44972116,0.01847363,0.84651612
-5.79589795,1.87580264,0.43079424,0.36265516,0.01365090,0.16872845,0.72465947,0.42160145,0.01777309,0.80225702
-5.78989495,1.78350837,0.40532403,0.35655740,0.01410786,0.15853810,0.68324236,0.39416386,0.01702669,0.75903220
-5.78389195,1.69461738,0.38062723,0.35045828,0.01451152,0.14884873,0.64424857,0.36775705,0.01624647,0.71730636
-5.77788894,1.61003881,0.35693968,0.34439546,0.01485265,0.13977570,0.60805380,0.34269748,0.01544451,0.67748799
-5.77188594,1.53057082,0.33446755,0.33840384,0.01512323,0.13142514,0.57498266,0.31926575,0.01463264,0.63992632
-5.76588294,1.45690088,0.31338737,0.33251838,0.01531678,0.12389412,0.54530855,0.29770452,0.01382222,0.60491087
-5.75987994,1.38961014,0.29384735,0.32677701,0.01542863,0.11727120,0.51925556,0.27821778,0.01302393,0.57267315
-5.75387694,1.32918093,0.27596936,0.32122338,0.01545615,0.11163735,0.49700194,0.26097141,0.01224754,0.54339003
-5.74787394,1.27600636,0.25985170,0.31590924,0.01539889,0.10706696,0.47868472,0.24609473,0.01150178,0.51718853
-5.74187094,1.23040097,0.24557206,0.31089620,0.01525860,0.10362906,0.46440497,0.23368277,0.01079423,0.49415126
-5.73586793,1.19261137,0.23319070,0.30625680,0.01503926,0.10138837,0.45423334,0.22379913,0.01013121,0.47432222
-5.72986493,1.16282605,0.22275342,0.30207466,0.01474689,0.10040622,0.44821537,0.21647902,0.00951771,0.45771257
-5.72386193,1.14118365,0.21429421,0.29844376,0.01438938,0.10074113,0.44637623,0.21173229,0.00895745,0.44430585
-5.71785893,1.12777903,0.20783746,0.29546689,0.01397620,0.10244908,0.44872460,0.20954642,0.00845281,0.43406262
-5.71185593,1.12266709,0.20339947,0.29325314,0.01351804,0.10558320,0.45525544,0.20988900,0.00800497,0.42692415
-5.70585293,1.12586390,0.20098937,0.29191487,0.01302645,0.11019305,0.46595143,0.21270984,0.00761389,0.42281521
-5.69984992,1.13734540,0.20060935,0.29156398,0.01251342,0.11632324,0.48078310,0.21794252,0.00727852,0.42164594
-5.69384692,1.15704395,0.20225419,0.29230795,0.01199091,0.12401160,0.49970753,0.22550543,0.00699685,0.42331287
-5.68784392,1.18484288,0.20591017,0.29424563,0.01147050,0.13328678,0.52266575,0.23530215,0.00676606,0.42769923
-5.68184092,1.22056977,0.21155351,0.29746311,0.01096297,0.14416542,0.54957898,0.24722156,0.00658270,0.43467472
-5.67583792,1.26398892,0.21914836,0.30202979,0.01047798,0.15664906,0.58034382,0.26113741,0.00644284,0.44409502
-5.66983492,1.31479370,0.22864454,0.30799497,0.01002374,0.17072073,0.61482677,0.27690774,0.00634221,0.45580114
-5.66383192,1.37259939,0.23997522,0.31538486,0.00960687,0.18634162,0.65285827,0.29437433,0.00627636,0.46961897
-5.65782891,1.43693733,0.25305461,0.32420047,0.00923222,0.20344790,0.69422674,0.31336211,0.00624082,0.48535908
-5.65182591,1.50725091,0.26777591,0.33441620,0.00890280,0.22194784,0.73867293,0.33367903,0.00623123,0.50281713
-5.64582291,1.58289421,0.28400973,0.34597941,0.00861985,0.24171967,0.78588511,0.35511640,0.00624346,0.52177488
-5.63981991,1.66313367,0.30160305,0.35881092,0.00838287,0.26261013,0.83549550,0.37744989,0.00627372,0.54200204
-5.63381691,1.74715351,0.32037899,0.37280655,0.00818985,0.28443408,0.88707837,0.40044145,0.00631866,0.56325899
-5.62781391,1.83406509,0.34013741,0.38783959,0.00803743,0.30697537,0.94015028,0.42384210,0.00637541,0.58530038
-5.62181091,1.92292060,0.36065663,0.40376422,0.00792118,0.32998894,0.99417284,0.44739589,0.00644167,0.60787976
-5.61580790,2.01273096,0.38169612,0.42041990,0.00783593,0.35320441,1.04855817,0.47084477,0.00651572,0.63075493
-5.60980490,2.10248787,0.40300041,0.43763646,0.00777600,0.37633110,1.10267737,0.49393463,0.00659645,0.65369418
-5.60380190,2.19118959,0.42430401,0.45523993,0.00773560,0.39906435,1.15587185,0.51642207,0.00668334,0.67648302
-5.59779890,2.27786976,0.44533736,0.47305878,0.00770908,0.42109316,1.20746756,0.53808202,0.00677649,0.69893138
-5.59179590,2.36162840,0.46583368,0.49093049,0.00769121,0.44210884,1.25679170,0.55871570,0.00687652,0.72088092
-5.58579290,2.44166394,0.48553636,0.50870818,0.00767744,0.46181434,1.30319142,0.57815877,0.00698460,0.74221204
-5.57978989,2.51730494,0.50420690,0.52626697,0.00766409,0.47993403,1.34605394,0.59628916,0.00710231,0.76285051
-5.57378689,2.58804002,0.52163274,0.54350984,0.00764849,0.49622347,1.38482714,0.61303433,0.00723162,0.78277308
-5.56778389,2.65354438,0.53763493,0.56037268,0.00762908,0.51047868,1.41903995,0.62837737,0.00737477,0.80201174
-5.56178089,2.71370147,0.55207509,0.57682822,0.00760544,0.52254466,1.44832118,0.64236166,0.00753416,0.82065638
-5.55577789,2.76861816,0.56486138,0.59288859,0.00757825,0.53232252,1.47241625,0.65509367,0.00771227,0.83885539
-5.54977489,2.81863217,0.57595304,0.60860620,0.00754926,0.53977505,1.49120043,0.66674355,0.00791144,0.85681384
-5.54377189,2.86431080,0.58536329,0.62407294,0.00752112,0.54493026,1.50468804,0.67754329,0.00813382,0.87478931
-5.53776888,2.90644017,0.59316027,0.63941730,0.00749725,0.54788283,1.51303680,0.68778235,0.00838117,0.89308490
-5.53176588,2.94600483,0.59946590,0.65479977,0.00748160,0.54879315,1.51654684,0.69780071,0.00865475,0.91203971
-5.52576288,2.98415793,0.60445250,0.67040621,0.00747849,0.54788411,1.51565417,0.70797942,0.00895514,0.93201688
-5.51975988,3.02218273,0.60833736,0.68643971,0.00749235,0.54543563,1.51091866,0.71872889,0.00928212,0.95338937
-5.51375688,3.06144658,0.61137529,0.70311099,0.00752748,0.54177714,1.50300684,0.73047537,0.00963461,0.97652408
-5.50775388,3.10334917,0.61384938,0.72062789,0.00758782,0.53727831,1.49267015,0.74364592,0.01001051,1.00176478
-5.50175088,3.14926699,0.61606046,0.73918421,0.00767678,0.53233838,1.48071948,0.75865260,0.01040672,1.02941447
-5.49574787,3.20049647,0.61831558,0.75894865,0.00779703,0.52737460,1.46799706,0.77587636,0.01081910,1.05971812
-5.48974487,3.25819815,0.62091599,0.78005423,0.00795033,0.52281007,1.45534697,0.79565145,0.01124249,1.09284638
-5.48374187,3.32334459,0.62414535,0.80258878,0.00813745,0.51906165,1.44358551,0.81825084,0.01167084,1.12888123
-5.47773887,3.39667445,0.62825839,0.82658706,0.00835805,0.51652826,1.43347283,0.84387354,0.01209729,1.16780429
-5.47173587,3.47865492,0.63347093,0.85202491,0.00861067,0.51558007,1.42568707,0.87263417,0.01251435,1.20948854
-5.46573287,3.56945454,0.63995146,0.87881594,0.00889273,0.51654887,1.42080220,0.90455542,0.01291415,1.25369398
-5.45972986,3.66892778,0.64781481,0.90681080,0.00920054,0.51972004,1.41927049,0.93956383,0.01328861,1.30006782
-5.45372686,3.77661224,0.65711821,0.93579943,0.00952942,0.52532618,1.42141040,0.97748894,0.01362979,1.34814920
-5.44772386,3.89173901,0.66785999,0.96551612,0.00987379,0.53354267,1.42740039,1.01806618,0.01393010,1.39737882
-5.44172086,4.01325562,0.67998092,0.99564725,0.01022729,0.54448507,1.43727882,1.06094320,0.01418262,1.44711292
-5.43571786,4.13986091,0.69336817,1.02584145,0.01058298,0.55820843,1.45094974,1.10568960,0.01438133,1.49664160
-5.42971486,4.27005020,0.70786173,1.05572184,0.01093351,0.57470827,1.46819426,1.15180952,0.01452138,1.54521051
-5.42371186,4.40216884,0.72326296,1.08489964,0.01127130,0.59392316,1.48868686,1.19875673,0.01459927,1.59204533
-5.41770885,4.53447169,0.73934489,1.11298871,0.01158878,0.61573855,1.51201544,1.24595157,0.01461303,1.63637797
-5.41170585,4.66518590,0.75586361,1.13962028,0.01187854,0.63999161,1.53770443,1.29279887,0.01456231,1.67747340
-5.40570285,4.79257400,0.77257044,1.16445720,0.01213361,0.66647688,1.56523931,1.33870631,0.01444841,1.71465599
-5.39969985,4.91499456,0.78922401,1.18720708,0.01234755,0.69495225,1.59409151,1.38310231,0.01427431,1.74733410
-5.39369685,5.03095752,0.80560179,1.20763363,0.01251472,0.72514511,1.62374232,1.42545265,0.01404457,1.77502185
-5.38769385,5.13917172,0.82151040,1.22556576,0.01263038,0.75675844,1.65370451,1.46527521,0.01376519,1.79735705
-5.38169085,5.23858247,0.83679417,1.24090393,0.01269083,0.78947643,1.68354069,1.50215218,0.01344347,1.81411429
-5.37568784,5.32839761,0.85134155,1.25362354,0.01269349,0.82296971,1.71287748,1.53573917,0.01308778,1.82521269
-5.36968484,5.40810089,0.86508898,1.26377517,0.01263702,0.85689989,1.74141478,1.56577107,0.01270728,1.83071776
-5.36368184,5.47745237,0.87802196,1.27148157,0.01252127,0.89092344,1.76892990,1.59206426,0.01231172,1.83083722
-5.35767884,5.53647602,0.89017340,1.27693184,0.01234735,0.92469485,1.79527641,1.61451537,0.01191107,1.82591100
-5.35167584,5.58543553,0.90161916,1.28037274,0.01211752,0.95786930,1.82037790,1.63309674,0.01151531,1.81639578
-5.34567284,5.62479982,0.91247123,1.28209788,0.01183516,0.99010470,1.84421740,1.64784886,0.01113415,1.80284473
-5.33966983,5.65520033,0.92286864,1.28243504,0.01150461,1.02106356,1.86682299,1.65887038,0.01077674,1.78588351
-5.33366683,5.67738250,0.93296691,1.28173247,0.01113110,1.05041463,1.88825090,1.66630643,0.01045149,1.76618355
-5.32766383,5.69215439,0.94292639,1.28034462,0.01072050,1.07783469,1.90856708,1.67033566,0.01016585,1.74443389
-5.32166083,5.70033507,0.95290026,1.27861804,0.01027921,1.10301057,1.92782860,1.67115715,0.00992615,1.72131302
-5.31565783,5.70270586,0.96302282,1.27687809,0.00981393,1.12564167,1.94606620,1.66897759,0.00973752,1.69746196
-5.30965483,5.69996682,0.97339881,1.27541699,0.00933149,1.14544301,1.96326907,1.66399977,0.00960376,1.67345988
-5.30365183,5.69270098,0.98409425,1.27448364,0.00883864,1.16214902,1.97937305,1.65641268,0.00952734,1.64980343
-5.29764882,5.68134792,0.99512943,1.27427570,0.00834190,1.17551789,1.99425301,1.64638396,0.00950938,1.62689067
-5.29164582,5.66618795,1.00647440,1.27493406,0.00784737,1.18533657,2.00771996,1.63405490,0.00954968,1.60501025
-5.28564282,5.64733741,1.01804727,1.27653989,0.00736063,1.19142618,2.01952318,1.61953822,0.00964682,1.58433637
-5.27963982,5.62475501,1.02971538,1.27911413,0.00688660,1.19364757,2.02935727,1.60291857,0.00979822,1.56492934
-5.27363682,5.59825829,1.04129931,1.28261947,0.00642948,1.19190689,2.03687370,1.58425564,0.01000026,1.54674189
-5.26763382,5.56754895,1.05257954,1.28696432,0.00599270,1.18616064,2.04169616,1.56358941,0.01024846,1.52963033
-5.26163082,5.53224520,1.06330530,1.29200870,0.00557888,1.17642001,2.04343882,1.54094723,0.01053759,1.51337009
-5.25562781,5.49191883,1.07320530,1.29757137,0.00518988,1.16275410,2.04172631,1.51635204,0.01086185,1.49767460
-5.24962481,5.44613462,1.08199962,1.30343803,0.00482681,1.14529169,2.03621416,1.48983120,0.01121509,1.48221636
-5.24362181,5.39448983,1.08941218,1.30937003,0.00449007,1.12422134,2.02660857,1.46142524,0.01159093,1.46664900
-5.23761881,5.33665113,1.09518320,1.31511311,0.00417946,1.09978966,2.01268415,1.43119597,0.01198296,1.45062935
-5.23161581,5.27238711,1.09908092,1.32040599,0.00389426,1.07229759,1.99429877,1.39923337,0.01238496,1.43383808
-5.22561281,5.20159462,1.10091208,1.32498839,0.00363328,1.04209486,1.97140443,1.36566089,0.01279102,1.41599818
-5.21960980,5.12431760,1.10053056,1.32860824,0.00339503,1.00957257,1.94405380,1.33063877,0.01319571,1.39689030
-5.21360680,5.04075768,1.09784398,1.33102795,0.00317773,0.97515431,1.91240190,1.29436516,0.01359428,1.37636429
-5.20760380,4.95127628,1.09281770,1.33202971,0.00297949,0.93928605,1.87670303,1.25707509,0.01398271,1.35434671
-5.20160080,4.85638844,1.08547638,1.33141969,0.00279831,0.90242522,1.83730316,1.21903725,0.01435791,1.33084388
-5.19559780,4.75674907,1.07590280,1.32903124,0.00263220,0.86502937,1.79462824,1.18054882,0.01471771,1.30594078
-5.18959480,4.65313253,1.06423433,1.32472717,0.00247924,0.82754496,1.74916922,1.14192858,0.01506100,1.27979592
-5.18359180,4.54640697,1.05065698,1.31840111,0.00233761,0.79039665,1.70146459,1.10350871,0.01538769,1.25263262
-5.17758879,4.43750474,1.03539764,1.30997814,0.00220564,0.75397749,1.65208136,1.06562561,0.01569872,1.22472745
-5.17158579,4.32739048,1.01871468,1.29941471,0.00208184,0.71864043,1.60159551,1.02861025,0.01599599,1.19639627
-5.16558279,4.21702830,1.00088745,1.28669797,0.00196490,0.68469140,1.55057284,0.99277834,0.01628228,1.16797894
-5.15957979,4.10734955,0.98220516,1.27184450,0.00185371,0.65238402,1.49955097,0.95842086,0.01656108,1.13982314
-5.15357679,3.99922230,0.96295559,1.25489853,0.00174738,0.62191630,1.44902344,0.92579519,0.01683642,1.11226829
-5.14757379,3.89342373,0.94341417,1.23592972,0.00164519,0.59342909,1.39942617,0.89511728,0.01711268,1.08563021
-5.14157079,3.79061621,0.92383370,1.21503038,0.00154661,0.56700631,1.35112704,0.86655497,0.01739428,1.06018707
-5.13556778,3.69132777,0.90443539,1.19231233,0.00145126,0.54267689,1.30441847,0.84022285,0.01768546,1.03616729
-5.12956478,3.59593749,0.88540123,1.16790336,0.00135891,0.52041807,1.25951336,0.81617863,0.01798995,1.01373968
-5.12356178,3.50466593,0.86686823,1.14194334,0.00126945,0.50015996,1.21654412,0.79442128,0.01831073,0.99300627
-5.11755878,3.41757107,0.84892457,1.11458020,0.00118288,0.48179107,1.17556473,0.77489088,0.01864970,0.97399792
-5.11155578,3.33454942,0.83160782,1.08596575,0.00109925,0.46516458,1.13655535,0.75747026,0.01900746,0.95667290
-5.10555278,3.25534251,0.81490531,1.05625163,0.00101870,0.45010498,1.09942930,0.74198835,0.01938311,0.94091830
-5.09954977,3.17954835,0.79875648,1.02558557,0.00094136,0.43641506,1.06404186,0.72822511,0.01977409,0.92655435
-5.09354677,3.10663761,0.78305723,0.99410797,0.00086741,0.42388288,1.03020051,0.71591808,0.02017608,0.91334124
-5.08754377,3.03597409,0.76766602,0.96194925,0.00079701,0.41228859,0.99767610,0.70477019,0.02058301,0.90098825
-5.08154077,2.96683893,0.75241139,0.92922794,0.00073032,0.40141098,0.96621460,0.69445875,0.02098714,0.88916488
-5.07553777,2.89845782,0.73710066,0.89604962,0.00066745,0.39103356,0.93554895,0.68464531,0.02137923,0.87751345
-5.06953477,2.83003046,0.72152943,0.86250692,0.00060849,0.38095016,0.90541063,0.67498611,0.02174876,0.86566275
-5.06353177,2.76076133,0.70549142,0.82868046,0.00055348,0.37096986,0.87554065,0.66514286,0.02208427,0.85324221
-5.05752876,2.68989076,0.68878838,0.79464073,0.00050242,0.36092134,0.84569960,0.65479341,0.02237376,0.83989612
-5.05152576,2.61672518,0.67123941,0.76045077,0.00045526,0.35065635,0.81567656,0.64364200,0.02260508,0.82529722
-5.04552276,2.54066549,0.65268963,0.72616950,0.00041191,0.34005253,0.78529654,0.63142874,0.02276646,0.80915928
-5.03951976,2.46123242,0.63301754,0.69185543,0.00037223,0.32901534,0.75442644,0.61793795,0.02284692,0.79124819
-5.03351676,2.37808784,0.61214096,0.65757060,0.00033606,0.31747924,0.72297932,0.60300504,0.02283678,0.77139103
-5.02751376,2.29105128,0.59002130,0.62338433,0.00030320,0.30540794,0.69091693,0.58652173,0.02272801,0.74948292
-5.02151076,2.20011080,0.56666594,0.58937671,0.00027343,0.29279397,0.65825052,0.56843933,0.02251466,0.72549129
-5.01550775,2.10542787,0.54212871,0.55564142,0.00024651,0.27965739,0.62504001,0.54876996,0.02219310,0.69945760
-5.00950475,2.00733609,0.51650853,0.52228786,0.00022221,0.26604388,0.59139161,0.52758579,0.02176222,0.67149635
-5.00350175,1.90633381,0.48994630,0.48944237,0.00020030,0.25202209,0.55745409,0.50501618,0.02122353,0.64179153
-4.99749875,1.80307106,0.46262018,0.45724847,0.00018052,0.23768057,0.52341387,0.48124299,0.02058110,0.61059083
-4.99149575,1.69833137,0.43473962,0.42586615,0.00016267,0.22312430,0.48948926,0.45649416,0.01984153,0.57819778
-4.98549275,1.59300954,0.40653839,0.39547026,0.00014653,0.20847086,0.45592405,0.43103603,0.01901362,0.54496230
-4.97948974,1.48808610,0.37826699,0.36624811,0.00013192,0.19384655,0.42298078,0.40516449,0.01810817,0.51127009
-4.97348674,1.38459990,0.35018477,0.33839640,0.00011865,0.17938254,0.39093405,0.37919549,0.01713757,0.47753138
-4.96748374,1.28361977,0.32255210,0.31211766,0.00010659,0.16521112,0.36006393,0.35345525,0.01611536,0.44416942
-4.96148074,1.18621654,0.29562297,0.28761649,0.00009560,0.15146221,0.33064995,0.32827056,0.01505583,0.41160927
-4.95547774,1.09343634,0.26963823,0.26509559,0.00008557,0.13826037,0.30296573,0.30395942,0.01397355,0.38026732
-4.94947474,1.00627618,0.24481978,0.24475187,0.00007641,0.12572212,0.27727428,0.28082242,0.01288292,0.35054171
-4.94347174,0.92566237,0.22136579,0.22677278,0.00006803,0.11395389,0.25382431,0.25913506,0.01179776,0.32280410
-4.93746873,0.85243240,0.19944707,0.21133286,0.00006038,0.10305045,0.23284728,0.23914119,0.01073098,0.29739288
-4.93146573,0.78732035,0.17920468,0.19859069,0.00005339,0.09309387,0.21455530,0.22104773,0.00969423,0.27460784
-4.92546273,0.73094605,0.16074869,0.18868617,0.00004702,0.08415303,0.19913967,0.20502064,0.00869771,0.25470637
-4.91945973,0.68380772,0.14415793,0.18173813,0.00004124,0.07628348,0.18677004,0.19118227,0.00774996,0.23790110
-4.91345673,0.64627782,0.12948082,0.17784230,0.00003600,0.06952772,0.17759381,0.17960994,0.00685781,0.22435874
-4.90745373,0.61860168,0.11673685,0.17706952,0.00003128,0.06391576,0.17173579,0.17033572,0.00602637,0.21420004
-4.90145073,0.60089853,0.10591871,0.17946419,0.00002704,0.05946580,0.16929771,0.16334730,0.00525901,0.20750059
-4.89544772,0.59316421,0.09699488,0.18504291,0.00002325,0.05618500,0.17035760,0.15858987,0.00455751,0.20429217
-4.88944472,0.59527543,0.08991235,0.19379317,0.00001989,0.05407031,0.17496872,0.15596880,0.00392218,0.20456463
-4.88344172,0.60699488,0.08459948,0.20567228,0.00001692,0.05310912,0.18315806,0.15535311,0.00335203,0.20826789
-4.87743872,0.62797699,0.08096882,0.22060634,0.00001433,0.05327980,0.19492433,0.15657948,0.00284498,0.21531405
-4.87143572,0.65777418,0.07891971,0.23848947,0.00001206,0.05455214,0.21023545,0.15945684,0.00239802,0.22557948
-4.86543272,0.69584339,0.07834065,0.25918319,0.00001011,0.05688747,0.22902559,0.16377134,0.00200749,0.23890674
-4.85942971,0.74155279,0.07911144,0.28251613,0.00000843,0.06023874,0.25119198,0.16929162,0.00166920,0.25510646
-4.85342671,0.79418897,0.08110498,0.30828415,0.00000700,0.06455031,0.27659167,0.17577429,0.00137866,0.27395911
-4.84742371,0.85296439,0.08418883,0.33625088,0.00000579,0.06975779,0.30503838,0.18296949,0.00113125,0.29521670
-4.84142071,0.91702547,0.08822656,0.36614887,0.00000478,0.07578773,0.33629985,0.19062655,0.00092232,0.31860463
-4.83541771,0.98546126,0.09307884,0.39768130,0.00000393,0.08255740,0.37009592,0.19849938,0.00074734,0.34382353
-4.82941471,1.05731296,0.09860453,0.43052438,0.00000324,0.08997469,0.40609757,0.20635176,0.00060199,0.37055154
-4.82341171,1.13158424,0.10466159,0.46433042,0.00000266,0.09793819,0.44392723,0.21396216,0.00048223,0.39844679
-4.81740870,1.20725240,0.11110810,0.49873159,0.00000220,0.10633748,0.48316057,0.22112817,0.00038434,0.42715037
-4.81140570,1.28328044,0.11780326,0.53334423,0.00000182,0.11505386,0.52332990,0.22767020,0.00030494,0.45628973
-4.80540270,1.35862965,0.12460846,0.56777383,0.00000152,0.12396127,0.56392930,0.23343454,0.00024104,0.48548259
-4.79939970,1.43227293,0.13138849,0.60162038,0.00000127,0.13292772,0.60442145,0.23829549,0.00018998,0.51434138
-4.79339670,1.50320827,0.13801286,0.63448407,0.00000108,0.14181700,0.64424607,0.24215674,0.00014948,0.54247806
-4.78739370,1.57047235,0.14435712,0.66597129,0.00000092,0.15049077,0.68282986,0.24495168,0.00011756,0.56950940
-4.78139070,1.63315396,0.15030437,0.69570065,0.00000080,0.15881097,0.71959762,0.24664289,0.00009255,0.59506247
-4.77538769,1.69040681,0.15574668,0.72330899,0.00000070,0.16664238,0.75398429,0.24722072,0.00007307,0.61878038
-4.76938469,1.74146170,0.16058653,0.74845718,0.00000063,0.17385544,0.78544750,0.24670107,0.00005796,0.64032805
-4.76338169,1.78563760,0.16473819,0.77083570,0.00000057,0.18032899,0.81348012,0.24512259,0.00004627,0.65939778
-4.75737869,1.82235143,0.16812893,0.79016979,0.00000052,0.18595306,0.83762255,0.24254323,0.00003724,0.67571470
-4.75137569,1.85112657,0.17070007,0.80622410,0.00000049,0.19063146,0.85747411,0.23903666,0.00003027,0.68904169
-4.74537269,1.87159957,0.17240779,0.81880680,0.00000047,0.19428410,0.87270319,0.23468834,0.00002487,0.69918382
-4.73936968,1.88352535,0.17322368,0.82777306,0.00000046,0.19684893,0.88305572,0.22959184,0.00002068,0.70599205
-4.73336668,1.88678051,0.17313500,0.83302783,0.00000046,0.19828348,0.88836177,0.22384525,0.00001740,0.70936610
-4.72736368,1.88136486,0.17214461,0.83452788,0.00000048,0.19856587,0.88853972,0.21754806,0.00001481,0.70925651
-4.72136068,1.86740104,0.17027061,0.83228303,0.00000052,0.19769526,0.88359821,0.21079853,0.00001276,0.70566557
-4.71535768,1.84513239,0.16754569,0.82635663,0.00000058,0.19569173,0.87363550,0.20369172,0.00001113,0.69864731
-4.70935468,1.81491892,0.16401618,0.81686509,0.00000068,0.19259565,0.85883639,0.19631816,0.00000984,0.68830642
-4.70335168,1.77723147,0.15974082,0.80397655,0.00000081,0.18846636,0.83946687,0.18876319,0.00000884,0.67479610
-4.69734867,1.73264428,0.15478945,0.78790869,0.00000098,0.18338054,0.81586656,0.18110697,0.00000809,0.65831487
-4.69134567,1.68182581,0.14924135,0.76892552,0.00000122,0.17743000,0.78843943,0.17342509,0.00000760,0.63910254
-4.68534267,1.62552810,0.14318369,0.74733338,0.00000152,0.17071919,0.75764295,0.16578961,0.00000736,0.61743520
-4.67933967,1.56457477,0.13670975,0.72347596,0.00000191,0.16336246,0.72397629,0.15827053,0.00000740,0.59361959
-4.67333667,1.49984790,0.12991724,0.69772858,0.00000241,0.15548112,0.68796774,0.15093742,0.00000775,0.56798684
-4.66733367,1.43227387,0.12290666,0.67049167,0.00000303,0.14720046,0.65016207,0.14386114,0.00000848,0.54088584
-4.66133067,1.36280853,0.11577975,0.64218368,0.00000380,0.13864688,0.61110801,0.13711558,0.00000965,0.51267629
-4.65532766,1.29242203,0.10863807,0.61323347,0.00000474,0.12994501,0.57134639,0.13077909,0.00001136,0.48372183
-4.64932466,1.22208346,0.10158182,0.58407246,0.00000589,0.12121521,0.53139920,0.12493567,0.00001372,0.45438316
-4.64332166,1.15274570,0.09470877,0.55512663,0.00000728,0.11257125,0.49175996,0.11967578,0.00001687,0.42501163
-4.63731866,1.08533093,0.08811346,0.52680862,0.00000895,0.10411834,0.45288545,0.11509662,0.00002097,0.39594317
