energy_ev,total_up,C_s_up,C_p_up,Ca_p_up,Ca_d_up,Se_s_up,Se_p_up,Zr_p_up,Zr_d_up
-5.82591296,2.62269513,0.00495136,0.56142154,0.01064728,0.00000000,0.05415308,0.81594892,0.58040734,0.79179458
-5.81990995,2.60625057,0.00499124,0.55819728,0.01090895,0.00000000,0.05456194,0.81054814,0.57328610,0.78537096
-5.81390695,2.60440653,0.00506244,0.55731160,0.01126660,0.00000000,0.05515280,0.81105041,0.56880871,0.78234175
-5.80790395,2.61770392,0.00516433,0.55874026,0.01172405,0.00000000,0.05591990,0.81785884,0.56713941,0.78269895
-5.80190095,2.64646434,0.00529611,0.56241926,0.01228404,0.00000000,0.05685362,0.83129692,0.56839932,0.78638007
-5.79589795,2.69078073,0.00545686,0.56824570,0.01294820,0.00000000,0.05794079,0.85160059,0.57266330,0.79326878
-5.78989495,2.75051327,0.00564558,0.57607970,0.01371687,0.00000000,0.05916499,0.87891171,0.57995799,0.80319686
-5.78389195,2.82529027,0.00586125,0.58574738,0.01458908,0.00000000,0.06050698,0.91327333,0.59026102,0.81594782
-5.77788894,2.91451380,0.00610287,0.59704484,0.01556242,0.00000000,0.06194526,0.95462649,0.60350138,0.83126162
-5.77188594,3.01736967,0.00636954,0.60974283,0.01663304,0.00000000,0.06345662,1.00280863,0.61956073,0.84884060
-5.76588294,3.13284147,0.00666047,0.62359210,0.01779561,0.00000000,0.06501681,1.05755388,0.63827583,0.86835638
-5.75987994,3.25972849,0.00697504,0.63832927,0.01904333,0.00000000,0.06660110,1.11849501,0.65944179,0.88945745
-5.75387694,3.39666726,0.00731279,0.65368299,0.02036801,0.00000000,0.06818500,1.18516754,0.68281626,0.91177734
-5.74787394,3.54215666,0.00767347,0.66938028,0.02176014,0.00000000,0.06974481,1.25701585,0.70812447,0.93494325
-5.74187094,3.69458653,0.00805699,0.68515301,0.02320901,0.00000000,0.07125824,1.33340173,0.73506508,0.95858487
-5.73586793,3.85226952,0.00846341,0.70074428,0.02470294,0.00000000,0.07270490,1.41361522,0.76331691,0.98234334
-5.72986493,4.01347615,0.00889288,0.71591471,0.02622944,0.00000000,0.07406682,1.49688792,0.79254635,1.00588019
-5.72386193,4.17647267,0.00934559,0.73044850,0.02777553,0.00000000,0.07532886,1.58240864,0.82241550,1.02888619
-5.71785893,4.33956105,0.00982171,0.74415917,0.02932801,0.00000000,0.07647904,1.66934115,0.85259092,1.05108985
-5.71185593,4.50112048,0.01032123,0.75689491,0.03087377,0.00000000,0.07750886,1.75684363,0.88275281,1.07226552
-5.70585293,4.65964918,0.01084396,0.76854345,0.03240019,0.00000000,0.07841350,1.84408932,0.91260431,1.09224094
-5.69984992,4.81380522,0.01138934,0.77903623,0.03389542,0.00000000,0.07919193,1.93028757,0.94188089,1.11090384
-5.69384692,4.96244473,0.01195636,0.78835194,0.03534875,0.00000000,0.07984702,2.01470458,0.97035927,1.12820765
-5.68784392,5.10465587,0.01254345,0.79651903,0.03675090,0.00000000,0.08038542,2.09668274,0.99786559,1.14417583
-5.68184092,5.23978674,0.01314841,0.80361732,0.03809426,0.00000000,0.08081749,2.17565772,1.02428257,1.15890468
-5.67583792,5.36746537,0.01376827,0.80977836,0.03937312,0.00000000,0.08115698,2.25117231,1.04955513,1.17256438
-5.66983492,5.48761054,0.01439930,0.81518453,0.04058375,0.00000000,0.08142069,2.32288616,1.07369419,1.18539807
-5.66383192,5.60043196,0.01503689,0.82006679,0.04172443,0.00000000,0.08162799,2.39058077,1.09677837,1.19771870
-5.65782891,5.70641925,0.01567563,0.82470089,0.04279545,0.00000000,0.08180021,2.45415929,1.11895337,1.20990372
-5.65182591,5.80631941,0.01630927,0.82940223,0.04379889,0.00000000,0.08195992,2.51364093,1.14042889,1.22238741
-5.64582291,5.90110330,0.01693084,0.83451926,0.04473844,0.00000000,0.08213020,2.56915018,1.16147304,1.23565102
-5.63981991,5.99192214,0.01753270,0.84042544,0.04561911,0.00000000,0.08233373,2.62090137,1.18240446,1.25021083
-5.63381691,6.08005570,0.01810674,0.84751014,0.04644683,0.00000000,0.08259194,2.66917929,1.20358219,1.26660433
-5.62781391,6.16685445,0.01864453,0.85616835,0.04722810,0.00000000,0.08292416,2.71431713,1.22539374,1.28537493
-5.62181091,6.25367827,0.01913753,0.86678967,0.04796961,0.00000000,0.08334677,2.75667284,1.24824164,1.30705546
-5.61580790,6.34183459,0.01957733,0.87974667,0.04867782,0.00000000,0.08387251,2.79660563,1.27252909,1.33215095
-5.60980490,6.43251908,0.01995592,0.89538301,0.04935865,0.00000000,0.08450988,2.83445382,1.29864504,1.36112119
-5.60380190,6.52676162,0.02026593,0.91400144,0.05001723,0.00000000,0.08526271,2.87051564,1.32694933,1.39436347
-5.59779890,6.62538019,0.02050091,0.93585228,0.05065766,0.00000000,0.08612999,2.90503415,1.35775841,1.43219608
-5.59179590,6.72894482,0.02065556,0.96112229,0.05128298,0.00000000,0.08710584,2.93818721,1.39133202,1.47484294
-5.58579290,6.83775308,0.02072597,0.98992464,0.05189514,0.00000000,0.08817979,2.97008310,1.42786137,1.52241992
-5.57978989,6.95181795,0.02070977,1.02228996,0.05249513,0.00000000,0.08933721,3.00076200,1.46745905,1.57492321
-5.57378689,7.07086810,0.02060629,1.05815894,0.05308315,0.00000000,0.09056000,3.03020301,1.51015110,1.63222017
-5.56778389,7.19435995,0.02041666,1.09737681,0.05365893,0.00000000,0.09182743,3.05833616,1.55587134,1.69404294
-5.56178089,7.32150029,0.02014380,1.13968974,0.05422202,0.00000000,0.09311705,3.08505817,1.60445805,1.75998525
-5.55577789,7.45127743,0.01979241,1.18474376,0.05477212,0.00000000,0.09440577,3.11025075,1.65565328,1.82950257
-5.54977489,7.58249888,0.01936885,1.23208612,0.05530941,0.00000000,0.09567082,3.13379981,1.70910445,1.90191585
-5.54377189,7.71383292,0.01888104,1.28116940,0.05583485,0.00000000,0.09689077,3.15561391,1.76436854,1.97641907
-5.53776888,7.84385169,0.01833817,1.33135864,0.05635037,0.00000000,0.09804637,3.17564043,1.82091854,2.05209047
-5.53176588,7.97107338,0.01775055,1.38194120,0.05685899,0.00000000,0.09912122,3.19387790,1.87815208,2.12790769
-5.52576288,8.09400167,0.01712924,1.43213963,0.05736478,0.00000000,0.10010225,3.21038348,1.93540214,2.20276642
-5.51975988,8.21116059,0.01648580,1.48112728,0.05787279,0.00000000,0.10098000,3.22527473,1.99194954,2.27550241
-5.51375688,8.32112383,0.01583198,1.52804626,0.05838875,0.00000000,0.10174860,3.23872540,2.04703704,2.34491650
-5.50775388,8.42253809,0.01517939,1.57202758,0.05891872,0.00000000,0.10240554,3.25095535,2.09988474,2.40980192
-5.50175088,8.51414008,0.01453922,1.61221271,0.05946860,0.00000000,0.10295125,3.26221533,2.14970649,2.46897327
-5.49574787,8.59476813,0.01392199,1.64777605,0.06004365,0.00000000,0.10338849,3.27276751,2.19572691,2.52129644
-5.48974487,8.66336880,0.01333733,1.67794757,0.06064790,0.00000000,0.10372160,3.28286323,2.23719866,2.56571828
-5.48374187,8.71899997,0.01279376,1.70203464,0.06128360,0.00000000,0.10395574,3.29271964,2.27341955,2.60129523
-5.47773887,8.76083143,0.01229859,1.71944248,0.06195074,0.00000000,0.10409608,3.30249684,2.30374893,2.62721973
-5.47173587,8.78814440,0.01185782,1.72969212,0.06264658,0.00000000,0.10414703,3.31227739,2.32762303,2.64284352
-5.46573287,8.80033105,0.01147612,1.73243526,0.06336542,0.00000000,0.10411174,3.32204959,2.34456860,2.64769663
-5.45972986,8.79689493,0.01115681,1.72746538,0.06409842,0.00000000,0.10399152,3.33169607,2.35421463,2.64150153
-5.45372686,8.77745308,0.01090192,1.71472440,0.06483359,0.00000000,0.10378573,3.34098848,2.35630152,2.62418164
-5.44772386,8.74173999,0.01071226,1.69430478,0.06555605,0.00000000,0.10349165,3.34958889,2.35068754,2.59586373
-5.44172086,8.68961347,0.01058755,1.66644675,0.06624833,0.00000000,0.10310475,3.35705805,2.33735227,2.55687423
-5.43571786,8.62106202,0.01052651,1.63153082,0.06689095,0.00000000,0.10261909,3.36287007,2.31639690,2.50772943
-5.42971486,8.53621317,0.01052697,1.59006593,0.06746304,0.00000000,0.10202788,3.36643288,2.28804135,2.44911997
-5.42371186,8.43534187,0.01058605,1.54267365,0.06794313,0.00000000,0.10132427,3.36711317,2.25261838,2.38189030
-5.41770885,8.31887818,0.01070025,1.49006916,0.06830996,0.00000000,0.10050209,3.36426464,2.21056483,2.30701395
-5.41170585,8.18741313,0.01086553,1.43303989,0.06854337,0.00000000,0.09955675,3.35725785,2.16241042,2.22556565
-5.40570285,8.04170207,0.01107744,1.37242260,0.06862507,0.00000000,0.09848604,3.34551009,2.10876443,2.13869146
-5.39969985,7.88266461,0.01133117,1.30907999,0.06853948,0.00000000,0.09729080,3.32851374,2.05030090,2.04757808
-5.39369685,7.71138076,0.01162163,1.24387769,0.06827435,0.00000000,0.09597553,3.30586163,1.98774270,1.95342258
-5.38769385,7.52908282,0.01194345,1.17766259,0.06782131,0.00000000,0.09454874,3.27726821,1.92184529,1.85740372
-5.38169085,7.33714309,0.01229107,1.11124311,0.06717628,0.00000000,0.09302313,3.24258554,1.85338045,1.76065566
-5.37568784,7.13705741,0.01265869,1.04537231,0.06633960,0.00000000,0.09141548,3.20181354,1.78312070,1.66424515
-5.36968484,6.93042510,0.01304038,0.98073402,0.06531612,0.00000000,0.08974633,3.15510411,1.71182474,1.56915260
-5.36368184,6.71892563,0.01343003,0.91793250,0.06411504,0.00000000,0.08803947,3.10275920,1.64022431,1.47625748
-5.35767884,6.50429300,0.01382142,0.85748554,0.06274957,0.00000000,0.08632115,3.04522310,1.56901287,1.38632829
-5.35167584,6.28828830,0.01420830,0.79982116,0.06123648,0.00000000,0.08461918,2.98306949,1.49883603,1.30001693
-5.34567284,6.07267156,0.01458437,0.74527741,0.05959550,0.00000000,0.08296193,2.91698405,1.43028408,1.21785723
-5.33966983,5.85917344,0.01494344,0.69410522,0.05784869,0.00000000,0.08137724,2.84774354,1.36388647,1.14026735
-5.33366683,5.64946772,0.01527949,0.64647364,0.05601966,0.00000000,0.07989135,2.77619220,1.30010819,1.06755530
-5.32766383,5.44514514,0.01558678,0.60247704,0.05413287,0.00000000,0.07852787,2.70321669,1.23934790,0.99992714
-5.32166083,5.24768928,0.01585995,0.56214381,0.05221283,0.00000000,0.07730689,2.62972042,1.18193768,0.93749706
-5.31565783,5.05845487,0.01609415,0.52544584,0.05028343,0.00000000,0.07624424,2.55659821,1.12814398,0.88029870
-5.30965483,4.87864908,0.01628519,0.49230856,0.04836729,0.00000000,0.07535091,2.48471226,1.07816981,0.82829715
-5.30365183,4.70931591,0.01642956,0.46262072,0.04648519,0.00000000,0.07463276,2.41486999,1.03215765,0.78140093
-5.29764882,4.55132405,0.01652462,0.43624387,0.04465567,0.00000000,0.07409039,2.34780458,0.99019306,0.73947343
-5.29164582,4.40535822,0.01656861,0.41302100,0.04289464,0.00000000,0.07371933,2.28415844,0.95230864,0.70234366
-5.28564282,4.27191414,0.01656069,0.39278416,0.04121518,0.00000000,0.07351036,2.22447018,0.91848832,0.66981561
-5.27963982,4.15129698,0.01650102,0.37536094,0.03962747,0.00000000,0.07345010,2.16916517,0.88867164,0.64167645
-5.27363682,4.04362347,0.01639069,0.36057966,0.03813875,0.00000000,0.07352176,2.11854985,0.86275812,0.61770316
-5.26763382,3.94882719,0.01623169,0.34827337,0.03675349,0.00000000,0.07370595,2.07280968,0.84061154,0.59766773
-5.26163082,3.86666718,0.01602689,0.33828250,0.03547358,0.00000000,0.07398162,2.03201068,0.82206407,0.58134098
-5.25562781,3.79673937,0.01577987,0.33045650,0.03429856,0.00000000,0.07432699,1.99610428,0.80692032,0.56849510
-5.24962481,3.73849068,0.01549489,0.32465442,0.03322604,0.00000000,0.07472045,1.96493514,0.79496121,0.55890515
-5.24362181,3.69123534,0.01517673,0.32074456,0.03225197,0.00000000,0.07514137,1.93825160,0.78594776,0.55234957
-5.23761881,3.65417303,0.01483053,0.31860355,0.03137109,0.00000000,0.07557080,1.91571828,0.77962468,0.54861005
-5.23161581,3.62640842,0.01446172,0.31811485,0.03057730,0.00000000,0.07599202,1.89693032,0.77572398,0.54747093
-5.22561281,3.60697163,0.01407582,0.31916684,0.02986398,0.00000000,0.07639084,1.88142875,0.77396841,0.54871829
-5.21960980,3.59483916,0.01367833,0.32165086,0.02922438,0.00000000,0.07675585,1.86871655,0.77407488,0.55213890
-5.21360680,3.58895474,0.01327465,0.32545911,0.02865190,0.00000000,0.07707833,1.85827470,0.77575781,0.55751930
-5.20760380,3.58824981,0.01286991,0.33048272,0.02814032,0.00000000,0.07735208,1.84957801,0.77873245,0.56464495
-5.20160080,3.59166318,0.01246893,0.33661007,0.02768400,0.00000000,0.07757311,1.84211001,0.78271815,0.57329978
-5.19559780,3.59815946,0.01207613,0.34372540,0.02727805,0.00000000,0.07773919,1.83537677,0.78744156,0.58326601
-5.18959480,3.60674622,0.01169547,0.35170790,0.02691839,0.00000000,0.07784931,1.82891924,0.79263981,0.59432444
-5.18359180,3.61648947,0.01133040,0.36043130,0.02660178,0.00000000,0.07790320,1.82232389,0.79806363,0.60625517
-5.17758879,3.62652755,0.01098386,0.36976387,0.02632586,0.00000000,0.07790078,1.81523151,0.80348037,0.61883878
-5.17158579,3.63608326,0.01065827,0.37956910,0.02608908,0.00000000,0.07784172,1.80734420,0.80867693,0.63185793
-5.16558279,3.64447432,0.01035551,0.38970681,0.02589064,0.00000000,0.07772510,1.79843040,0.81346255,0.64509947
-5.15957979,3.65112215,0.01007695,0.40003471,0.02573042,0.00000000,0.07754922,1.78832822,0.81767150,0.65835678
-5.15357679,3.65555913,0.00982348,0.41041053,0.02560882,0.00000000,0.07731146,1.77694700,0.82116544,0.67143262
-5.14757379,3.65743438,0.00959556,0.42069436,0.02552674,0.00000000,0.07700845,1.76426746,0.82383567,0.68414206
-5.14157079,3.65651811,0.00939325,0.43075131,0.02548541,0.00000000,0.07663622,1.75034044,0.82560494,0.69631573
-5.13556778,3.65270464,0.00921627,0.44045443,0.02548631,0.00000000,0.07619061,1.73528449,0.82642901,0.70780312
-5.12956478,3.64601405,0.00906407,0.44968753,0.02553107,0.00000000,0.07566772,1.71928257,0.82629762,0.71847584
-5.12356178,3.63659247,0.00893590,0.45834811,0.02562142,0.00000000,0.07506445,1.70257779,0.82523508,0.72823080
-5.11755878,3.62471089,0.00883085,0.46635004,0.02575908,0.00000000,0.07437911,1.68546854,0.82330023,0.73699323
-5.11155578,3.61076234,0.00874797,0.47362604,0.02594576,0.00000000,0.07361197,1.66830296,0.82058574,0.74471924
-5.10555278,3.59525728,0.00868630,0.48012973,0.02618306,0.00000000,0.07276582,1.65147280,0.81721679,0.75139802
-5.09954977,3.57881696,0.00864496,0.48583732,0.02647250,0.00000000,0.07184639,1.63540667,0.81334893,0.75705337
-5.09354677,3.56216455,0.00862320,0.49074869,0.02681543,0.00000000,0.07086272,1.62056277,0.80916526,0.76174463
-5.08754377,3.54611376,0.00862047,0.49488793,0.02721302,0.00000000,0.06982734,1.60742086,0.80487275,0.76556667
-5.08154077,3.53155481,0.00863643,0.49830319,0.02766627,0.00000000,0.06875626,1.59647348,0.80069789,0.76864905
-5.07553777,3.51943745,0.00867101,0.50106590,0.02817588,0.00000000,0.06766889,1.58821649,0.79688152,0.77115410
-5.06953477,3.51075121,0.00872439,0.50326921,0.02874226,0.00000000,0.06658766,1.58313870,0.79367306,0.77327403
-5.06353177,3.50650272,0.00879704,0.50502585,0.02936544,0.00000000,0.06553751,1.58171069,0.79132412,0.77522689
-5.05752876,3.50769031,0.00888963,0.50646523,0.03004496,0.00000000,0.06454530,1.58437297,0.79008161,0.77725145
-5.05152576,3.51527637,0.00900303,0.50772992,0.03077977,0.00000000,0.06363895,1.59152344,0.79018063,0.77960116
-5.04552276,3.53015789,0.00913823,0.50897166,0.03156814,0.00000000,0.06284659,1.60350451,0.79183709,0.78253708
-5.03951976,3.55313589,0.00929628,0.51034684,0.03240747,0.00000000,0.06219562,1.62059013,0.79524049,0.78632018
-5.03351676,3.58488469,0.00947815,0.51201163,0.03329419,0.00000000,0.06171168,1.64297311,0.80054692,0.79120300
-5.02751376,3.62592202,0.00968468,0.51411705,0.03422363,0.00000000,0.06141773,1.67075328,0.80787267,0.79742109
-5.02151076,3.67658122,0.00991643,0.51680380,0.03518988,0.00000000,0.06133311,1.70392681,0.81728851,0.80518441
-5.01550775,3.73698666,0.01017362,0.52019747,0.03618574,0.00000000,0.06147270,1.74237747,0.82881515,0.81466911
-5.00950475,3.80703379,0.01045594,0.52440388,0.03720263,0.00000000,0.06184628,1.78587029,0.84241985,0.82600990
-5.00350175,3.88637497,0.01076257,0.52950511,0.03823062,0.00000000,0.06245794,1.83404812,0.85801460,0.83929350
-4.99749875,3.97441212,0.01109199,0.53555609,0.03925848,0.00000000,0.06330579,1.88643160,0.87545593,0.85455342
-4.99149575,4.07029728,0.01144201,0.54258217,0.04027379,0.00000000,0.06438177,1.94242287,0.89454650,0.87176634
-4.98549275,4.17294145,0.01180972,0.55057763,0.04126317,0.00000000,0.06567174,2.00131332,0.91503849,0.89085038
-4.97948974,4.28103219,0.01219144,0.55950529,0.04221250,0.00000000,0.06715579,2.06229536,0.93663883,0.91166542
-4.97348674,4.39305980,0.01258283,0.56929730,0.04310729,0.00000000,0.06880868,2.12447805,0.95901613,0.93401553
-4.96748374,4.50735157,0.01297890,0.57985706,0.04393304,0.00000000,0.07060055,2.18690644,0.98180908,0.95765354
-4.96148074,4.62211328,0.01337415,0.59106228,0.04467570,0.00000000,0.07249774,2.24858394,1.00463614,0.98228765
-4.95547774,4.73547650,0.01376266,0.60276899,0.04532207,0.00000000,0.07446378,2.30849718,1.02710612,1.00758982
-4.94947474,4.84555029,0.01413827,0.61481648,0.04586031,0.00000000,0.07646042,2.36564234,1.04882939,1.03320567
-4.94347174,4.95047512,0.01449476,0.62703279,0.04628037,0.00000000,0.07844875,2.41905231,1.06942908,1.05876558
-4.93746873,5.04847720,0.01482602,0.63924073,0.04657439,0.00000000,0.08039032,2.46782332,1.08855207,1.08389645
-4.93146573,5.13792095,0.01512629,0.65126392,0.04673707,0.00000000,0.08224821,2.51114035,1.10587923,1.10823362
-4.92546273,5.21735749,0.01539033,0.66293283,0.04676590,0.00000000,0.08398805,2.54830005,1.12113449,1.13143260
-4.91945973,5.28556732,0.01561367,0.67409042,0.04666139,0.00000000,0.08557887,2.57873052,1.13409243,1.15317988
-4.91345673,5.34159535,0.01579274,0.68459707,0.04642712,0.00000000,0.08699390,2.60200705,1.14458420,1.17320260
-4.90745373,5.38477709,0.01592508,0.69433482,0.04606972,0.00000000,0.08821111,2.61786326,1.15250138,1.19127650
-4.90145073,5.41475497,0.01600949,0.70321048,0.04559871,0.00000000,0.08921361,2.62619737,1.15779786,1.20723185
-4.89544772,5.43148433,0.01604611,0.71115772,0.04502631,0.00000000,0.08998989,2.62707328,1.16048969,1.22095734
-4.88944472,5.43522919,0.01603654,0.71813800,0.04436706,0.00000000,0.09053380,2.62071667,1.16065291,1.23240151
-4.88344172,5.42654816,0.01598390,0.72414029,0.04363747,0.00000000,0.09084444,2.60750640,1.15841974,1.24157201
-4.87743872,5.40627149,0.01589280,0.72917984,0.04285552,0.00000000,0.09092581,2.58796163,1.15397313,1.24853270
-4.87143572,5.37547052,0.01576936,0.73329591,0.04204020,0.00000000,0.09078640,2.56272526,1.14754020,1.25339880
-4.86543272,5.33542110,0.01562115,0.73654885,0.04121101,0.00000000,0.09043858,2.53254464,1.13938486,1.25633052
-4.85942971,5.28756273,0.01545710,0.73901654,0.04038746,0.00000000,0.08989803,2.49825020,1.12979988,1.25752551
-4.85342671,5.23345528,0.01528738,0.74079066,0.03958864,0.00000000,0.08918303,2.46073291,1.11909894,1.25721051
-4.84742371,5.17473514,0.01512330,0.74197269,0.03883277,0.00000000,0.08831373,2.42092153,1.10760885,1.25563281
-4.84142071,5.11307248,0.01497710,0.74267027,0.03813687,0.00000000,0.08731154,2.37976028,1.09566231,1.25305174
-4.83541771,5.05013118,0.01486182,0.74299373,0.03751647,0.00000000,0.08619847,2.33818775,1.08359135,1.24973085
-4.82941471,4.98753255,0.01479108,0.74305319,0.03698538,0.00000000,0.08499652,2.29711760,1.07172180,1.24593082
-4.82341171,4.92682400,0.01477886,0.74295626,0.03655557,0.00000000,0.08372726,2.25742145,1.06036856,1.24190363
-4.81740870,4.86945289,0.01483929,0.74280633,0.03623706,0.00000000,0.08241140,2.21991431,1.04983196,1.23788784
-4.81140570,4.81674609,0.01498639,0.74270151,0.03603792,0.00000000,0.08106849,2.18534268,1.04039495,1.23410533
-4.80540270,4.76989491,0.01523382,0.74273420,0.03596426,0.00000000,0.07971676,2.15437520,1.03232112,1.23075915
-4.79939970,4.72994508,0.01559461,0.74299100,0.03602033,0.00000000,0.07837301,2.12759601,1.02585325,1.22803259
-4.79339670,4.69779106,0.01608086,0.74355301,0.03620854,0.00000000,0.07705259,2.10550027,1.02121224,1.22608900
-4.78739370,4.67417401,0.01670348,0.74449627,0.03652964,0.00000000,0.07576946,2.08849180,1.01859621,1.22507237
-4.78139070,4.65968226,0.01747182,0.74589208,0.03698275,0.00000000,0.07453632,2.07688236,1.01817948,1.22510809
-4.77538769,4.65475362,0.01839340,0.74780718,0.03756546,0.00000000,0.07336475,2.07089229,1.02011134,1.22630381
-4.76938469,4.65967848,0.01947362,0.75030355,0.03827396,0.00000000,0.07226535,2.07065216,1.02451433,1.22875002
-4.76338169,4.67460314,0.02071540,0.75343766,0.03910307,0.00000000,0.07124792,2.07620510,1.03148212,1.23252015
-4.75737869,4.69953264,0.02211893,0.75725932,0.04004634,0.00000000,0.07032162,2.08750959,1.04107671,1.23767007
-4.75137569,4.73433304,0.02368142,0.76180981,0.04109605,0.00000000,0.06949502,2.10444263,1.05332537,1.24423689
-4.74537269,4.77873278,0.02539687,0.76711964,0.04224332,0.00000000,0.06877623,2.12680303,1.06821702,1.25223710
-4.73936968,4.83232361,0.02725592,0.77320583,0.04347812,0.00000000,0.06817283,2.15431492,1.08569860,1.26166414
-4.73336668,4.89456115,0.02924575,0.78006897,0.04478937,0.00000000,0.06769190,2.18663160,1.10567154,1.27248560
-4.72736368,4.96476594,0.03135010,0.78769024,0.04616497,0.00000000,0.06733989,2.22333973,1.12798861,1.28464029
-4.72136068,5.04212542,0.03354928,0.79602856,0.04759196,0.00000000,0.06712245,2.26396407,1.15245156,1.29803546
-4.71535768,5.12569779,0.03582042,0.80501821,0.04905660,0.00000000,0.06704434,2.30797304,1.17880975,1.31254449
-4.70935468,5.21441825,0.03813771,0.81456704,0.05054457,0.00000000,0.06710915,2.35478510,1.20676031,1.32800541
-4.70335168,5.30710845,0.04047278,0.82455554,0.05204114,0.00000000,0.06731916,2.40377630,1.23594975,1.34422041
-4.69734867,5.40248949,0.04279523,0.83483695,0.05353140,0.00000000,0.06767510,2.45428885,1.26597753,1.36095664
-4.69134567,5.49919871,0.04507319,0.84523846,0.05500050,0.00000000,0.06817604,2.50564097,1.29640153,1.37794847
-4.68534267,5.59581033,0.04727397,0.85556365,0.05643391,0.00000000,0.06881918,2.55713765,1.32674537,1.39490122
-4.67933967,5.69085959,0.04936484,0.86559609,0.05781769,0.00000000,0.06959980,2.60808237,1.35650763,1.41149631
-4.67333667,5.78286973,0.05131378,0.87510405,0.05913875,0.00000000,0.07051122,2.65778931,1.38517256,1.42739781
-4.66733367,5.87038099,0.05309027,0.88384610,0.06038509,0.00000000,0.07154477,2.70559571,1.41222206,1.44225999
-4.66133067,5.95198064,0.05466613,0.89157757,0.06154600,0.00000000,0.07268989,2.75087401,1.43714849,1.45573574
-4.65532766,6.02633255,0.05601621,0.89805733,0.06261223,0.00000000,0.07393418,2.79304304,1.45946768,1.46748547
-4.64932466,6.09220520,0.05711911,0.90305481,0.06357610,0.00000000,0.07526356,2.83157801,1.47873181,1.47718594
-4.64332166,6.14849667,0.05795778,0.90635692,0.06443156,0.00000000,0.07666240,2.86601861,1.49454138,1.48453887
